Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,Difficulty,Order
9,2,2,3,0.469,1,1,DS
9,2,2,3,1.751,1,2,DS
9,1,1,2,0.694,1,1,DS
9,2,2,2,0.456,1,1,DS
9,1,1,3,0.96,1,0,DS
9,2,2,3,0.402,1,2,DS
9,2,2,3,0.287,1,3,DS
9,2,2,3,0.475,1,0,DS
9,2,2,3,0.453,1,0,DS
9,2,2,3,0.459,1,0,DS
9,2,2,3,0.359,1,3,DS
9,2,2,3,0.458,1,2,DS
9,2,2,3,0.512,1,1,DS
9,2,2,3,0.438,1,1,DS
9,2,2,3,0.295,1,3,DS
9,1,4,3,0.557,0,2,DS
9,1,4,1,0.471,0,0,DS
9,2,2,3,0.642,1,1,DS
9,1,1,1,0.537,1,0,DS
9,1,1,3,0.256,1,3,DS
9,1,1,3,0.446,1,1,DS
9,2,2,3,0.412,1,3,DS
9,2,2,3,0.457,1,0,DS
9,1,1,1,0.571,1,0,DS
9,1,1,2,0.425,1,0,DS
9,1,1,3,0.408,1,3,DS
9,1,1,3,0.621,1,3,DS
9,1,1,2,0.663,1,2,DS
9,2,3,1,0.602,0,2,DS
9,2,3,1,0.819,0,2,DS
9,2,2,2,0.457,1,2,DS
9,1,1,3,0.531,1,2,DS
9,2,2,2,0.643,1,0,DS
9,2,2,2,0.55,1,3,DS
9,1,1,1,0.859,1,2,DS
9,1,1,1,0.372,1,3,DS
19,1,1,4,0.288,1,3,DS
19,2,2,4,0.764,1,2,DS
19,2,2,4,1.15,1,1,DS
19,2,2,2,0.681,1,0,DS
19,2,2,3,0.479,1,2,DS
19,1,1,2,0.523,1,0,DS
19,2,2,3,0.579,1,1,DS
19,1,1,3,0.342,1,3,DS
19,1,1,3,0.742,1,3,DS
19,1,1,3,0.737,1,0,DS
19,1,1,4,0.698,1,3,DS
19,1,1,3,0.573,1,2,DS
19,2,2,2,0.709,1,0,DS
19,1,1,3,0.584,1,0,DS
19,1,1,3,0.241,1,3,DS
19,2,2,3,0.601,1,0,DS
19,1,1,4,0.318,1,2,DS
19,2,2,3,0.452,1,2,DS
19,1,1,3,0.261,1,3,DS
19,1,1,4,0.708,1,0,DS
19,2,2,3,0.674,1,1,DS
19,2,2,3,0.693,1,1,DS
19,1,1,3,0.536,1,1,DS
19,1,1,3,0.425,1,2,DS
19,2,2,3,0.406,1,2,DS
19,2,2,3,0.842,1,1,DS
19,1,1,3,0.414,1,2,DS
19,2,2,2,1.224,1,1,DS
19,1,1,3,0.489,1,1,DS
19,1,1,3,0.464,1,2,DS
19,2,2,2,0.557,1,1,DS
19,2,2,2,0.761,1,0,DS
19,2,2,4,0.631,1,2,DS
19,1,1,4,0.646,1,1,DS
19,1,1,2,0.804,1,0,DS
19,1,1,2,0.843,1,1,DS
19,1,1,3,0.866,1,0,DS
19,2,2,4,0.267,1,3,DS
19,1,1,4,0.182,1,3,DS
19,1,1,3,0.61,1,1,DS
19,1,1,3,0.63,1,1,DS
19,2,2,3,0.675,1,0,DS
19,1,1,3,0.535,1,2,DS
19,2,2,3,0.533,1,2,DS
19,1,1,4,0.235,1,3,DS
19,2,2,4,0.262,1,3,DS
19,2,2,4,0.461,1,2,DS
19,1,1,4,0.604,1,0,DS
19,1,1,3,0.749,1,1,DS
19,2,2,3,0.889,1,2,DS
19,2,2,4,0.381,1,3,DS
19,1,1,4,0.341,1,3,DS
19,2,2,4,0.832,1,1,DS
19,2,2,3,0.681,1,1,DS
19,1,1,3,0.417,1,2,DS
19,1,1,2,0.736,1,0,DS
19,1,1,2,0.48,1,1,DS
19,1,1,2,0.439,1,2,DS
19,2,2,4,0.261,1,3,DS
19,2,2,4,0.655,1,0,DS
19,1,1,4,0.317,1,1,DS
19,2,2,4,0.543,1,3,DS
19,2,2,2,0.857,1,1,DS
19,1,1,2,0.429,1,2,DS
19,1,1,2,0.588,1,2,DS
19,2,2,3,0.71,1,0,DS
19,1,1,4,0.206,1,3,DS
19,2,2,4,0.416,1,3,DS
19,1,1,4,0.737,1,1,DS
19,2,2,3,0.567,1,2,DS
19,2,2,4,0.335,1,3,DS
19,2,2,4,0.622,1,2,DS
19,1,1,4,0.685,1,0,DS
19,2,2,2,1.081,1,2,DS
19,1,1,2,0.31,1,3,DS
19,2,2,1,1.318,1,0,DS
19,2,2,3,0.57,1,2,DS
19,1,1,4,0.544,1,1,DS
19,2,2,4,0.409,1,3,DS
19,2,2,4,0.508,1,3,DS
19,2,2,4,0.323,1,3,DS
19,1,1,2,1.059,1,0,DS
19,2,2,2,1.1,1,1,DS
19,1,1,2,0.518,1,1,DS
19,2,2,3,0.421,1,2,DS
19,1,1,3,0.491,1,2,DS
19,2,2,2,0.758,1,1,DS
19,1,1,3,0.445,1,2,DS
19,2,2,3,0.699,1,1,DS
19,1,1,2,1.036,1,0,DS
19,2,2,2,1.137,1,1,DS
19,1,1,3,0.846,1,3,DS
19,1,1,2,0.699,1,0,DS
19,2,2,2,0.572,1,1,DS
19,2,2,2,0.709,1,1,DS
19,1,1,2,0.621,1,0,DS
19,1,1,1,0.608,1,0,DS
19,2,2,3,0.583,1,2,DS
19,2,2,2,0.73,1,0,DS
19,1,1,2,0.515,1,1,DS
19,2,2,2,0.675,1,0,DS
19,2,2,2,0.777,1,0,DS
19,2,2,2,0.338,1,3,DS
19,2,2,2,0.807,1,0,DS
19,2,2,4,0.38,1,3,DS
19,2,2,1,1.511,1,0,DS
19,2,2,1,0.69,1,0,DS
19,2,2,3,0.438,1,3,DS
19,2,2,4,0.447,1,3,DS
19,1,1,4,0.449,1,2,DS
19,1,1,3,0.61,1,1,DS
19,2,2,4,0.325,1,3,DS
19,1,1,3,0.678,1,1,DS
19,1,1,4,0.462,1,2,DS
19,1,1,3,0.566,1,2,DS
19,2,2,2,1.429,1,0,DS
19,1,1,4,0.344,1,3,DS
19,1,1,4,0.552,1,3,DS
19,2,2,1,2.188,1,2,DS
19,1,1,4,0.293,1,3,DS
19,1,1,3,0.505,1,0,DS
19,1,1,3,0.533,1,0,DS
19,1,1,3,0.441,1,2,DS
19,1,1,3,0.537,1,1,DS
19,1,1,3,0.384,1,3,DS
19,2,2,3,0.444,1,2,DS
19,2,2,2,0.736,1,0,DS
19,2,2,4,0.565,1,3,DS
26,2,2,3,0.522,1,0,DS
26,1,4,3,0.408,0,0,DS
26,2,3,2,0.261,0,2,DS
26,1,4,2,0.241,0,2,DS
26,2,3,1,0.22,0,3,DS
26,2,2,3,0.199,1,2,DS
26,1,4,3,0.751,0,3,DS
26,2,2,2,0.142,1,3,DS
26,2,2,3,0.413,1,0,DS
26,2,2,3,0.503,1,1,DS
26,1,1,2,0.267,1,3,DS
26,2,2,2,0.536,1,1,DS
26,2,3,3,0.908,0,2,DS
26,2,2,2,0.216,1,2,DS
26,1,4,2,0.225,0,2,DS
26,1,4,3,0.388,0,0,DS
26,2,2,3,0.29,1,3,DS
26,1,1,3,0.561,1,2,DS
26,1,1,2,0.307,1,1,DS
26,2,3,2,0.238,0,0,DS
26,1,4,2,0.232,0,2,DS
26,1,4,3,0.304,0,2,DS
26,1,4,3,0.574,0,0,DS
26,1,4,2,0.172,0,2,DS
26,2,3,3,0.567,0,1,DS
26,2,2,2,0.62,1,1,DS
26,1,1,2,0.198,1,1,DS
26,1,4,3,0.22,0,2,DS
26,2,2,3,0.221,1,0,DS
26,2,2,2,0.426,1,3,DS
26,1,1,2,0.241,1,0,DS
26,1,4,2,0.34,0,0,DS
26,2,2,3,0.261,1,0,DS
26,2,2,3,0.393,1,3,DS
26,2,3,3,0.353,0,1,DS
26,1,4,3,0.534,0,3,DS
26,1,1,3,0.861,1,2,DS
26,2,2,3,0.472,1,2,DS
26,1,1,3,0.213,1,3,DS
26,2,2,3,0.388,1,0,DS
26,1,4,3,0.222,0,1,DS
26,2,3,3,0.867,0,1,DS
26,1,4,3,0.975,0,0,DS
26,2,2,3,0.305,1,3,DS
26,2,2,2,0.293,1,0,DS
26,1,4,3,0.414,0,0,DS
26,1,4,3,0.939,0,2,DS
26,1,1,3,0.746,1,1,DS
26,2,2,3,0.415,1,1,DS
26,1,1,3,1.235,1,3,DS
26,1,1,3,0.614,1,1,DS
26,1,1,3,0.581,1,0,DS
26,1,4,3,0.278,0,3,DS
26,1,4,3,0.358,0,3,DS
26,1,4,3,0.608,0,3,DS
26,1,4,2,0.369,0,1,DS
26,1,4,3,0.214,0,1,DS
26,2,3,3,0.894,0,0,DS
26,1,1,3,0.623,1,0,DS
26,1,4,2,0.304,0,2,DS
26,2,2,2,0.809,1,1,DS
26,2,3,3,0.508,0,1,DS
26,1,1,3,0.31,1,3,DS
26,2,3,3,0.843,0,2,DS
26,2,3,3,0.686,0,1,DS
26,1,4,2,0.228,0,3,DS
26,2,3,3,0.492,0,1,DS
26,1,4,3,0.303,0,1,DS
26,2,3,4,1.27,0,0,DS
26,2,2,2,0.226,1,3,DS
26,2,3,2,0.285,0,3,DS
26,1,4,3,0.487,0,0,DS
26,2,3,3,0.456,0,0,DS
26,2,3,3,0.286,0,3,DS
26,1,4,3,0.28,0,2,DS
26,2,2,3,0.364,1,2,DS
26,2,2,3,0.387,1,0,DS
26,2,3,2,0.137,0,1,DS
26,2,2,2,0.592,1,2,DS
26,2,2,4,0.432,1,1,DS
26,2,3,3,0.409,0,0,DS
26,2,2,2,0.305,1,2,DS
26,1,4,3,0.484,0,0,DS
26,2,2,3,0.443,1,0,DS
26,1,4,3,0.52,0,0,DS
26,1,1,3,0.359,1,1,DS
26,1,4,3,0.372,0,3,DS
26,1,1,3,0.434,1,2,DS
26,2,2,3,0.572,1,3,DS
26,1,1,3,0.372,1,0,DS
26,2,2,3,0.389,1,3,DS
26,2,3,3,0.511,0,3,DS
26,2,2,3,0.339,1,0,DS
26,1,1,3,0.649,1,1,DS
26,2,2,4,1.886,1,2,DS
26,1,1,3,1.009,1,1,DS
26,1,4,3,0.4,0,1,DS
26,1,1,3,0.303,1,3,DS
26,1,4,3,0.326,0,1,DS
26,1,1,3,0.434,1,2,DS
26,1,1,4,1.095,1,3,DS
26,2,2,3,0.602,1,2,DS
26,2,3,3,0.436,0,2,DS
26,2,2,3,0.485,1,2,DS
26,1,1,3,0.304,1,3,DS
26,1,4,2,0.346,0,3,DS
26,1,4,3,0.587,0,0,DS
26,2,2,3,0.398,1,3,DS
26,1,4,3,0.628,0,0,DS
26,2,3,3,0.527,0,3,DS
26,1,4,3,0.746,0,2,DS
26,2,3,3,0.333,0,1,DS
26,1,4,3,1.153,0,2,DS
26,1,4,3,0.749,0,2,DS
26,2,2,3,1.445,1,0,DS
26,1,1,3,0.561,1,1,DS
26,2,3,3,0.811,0,2,DS
26,1,4,3,1.01,0,3,DS
26,1,1,3,0.797,1,0,DS
26,2,3,3,1.438,0,1,DS
26,1,1,3,0.628,1,1,DS
26,2,2,3,0.324,1,3,DS
26,2,3,3,0.553,0,2,DS
26,2,2,3,0.797,1,0,DS
26,2,2,3,1.4,1,1,DS
26,1,4,3,0.819,0,1,DS
26,2,3,3,0.534,0,2,DS
26,2,2,3,0.352,1,3,DS
8,1,1,3,0.482,1,3,DS
8,1,1,3,0.688,1,0,DS
8,2,2,3,0.55,1,3,DS
8,1,1,3,0.889,1,0,DS
8,2,2,2,0.736,1,0,DS
8,1,1,4,1.104,1,3,DS
8,2,2,4,0.821,1,3,DS
8,2,2,2,0.795,1,0,DS
8,2,2,4,0.44,1,3,DS
8,1,1,4,0.531,1,1,DS
8,2,2,2,0.794,1,0,DS
8,2,2,2,0.594,1,1,DS
8,2,2,2,0.336,1,2,DS
8,1,1,2,0.58,1,0,DS
8,2,2,3,0.741,1,2,DS
8,1,1,3,0.361,1,3,DS
8,1,1,4,0.615,1,2,DS
8,2,2,3,0.713,1,2,DS
8,2,2,2,1.504,1,1,DS
8,1,1,2,1.007,1,1,DS
8,2,2,2,0.448,1,1,DS
8,1,1,3,0.442,1,2,DS
8,2,2,3,0.428,1,2,DS
8,2,2,2,0.685,1,1,DS
8,1,1,2,0.755,1,0,DS
8,1,1,3,0.472,1,2,DS
8,1,1,3,0.494,1,2,DS
8,2,2,3,0.44,1,2,DS
8,1,1,2,0.517,1,1,DS
8,1,1,4,0.423,1,3,DS
8,1,1,3,0.669,1,0,DS
8,2,2,2,1.435,1,0,DS
8,1,1,4,0.725,1,3,DS
8,1,1,4,0.402,1,3,DS
8,2,2,4,0.456,1,3,DS
8,2,2,1,0.941,1,0,DS
8,1,1,2,1.282,1,1,DS
8,2,2,4,0.529,1,3,DS
8,2,2,3,1.281,1,2,DS
8,1,1,3,0.683,1,2,DS
8,1,1,3,0.5,1,2,DS
8,2,2,2,0.667,1,1,DS
8,2,2,1,0.631,1,1,DS
8,2,2,2,0.885,1,2,DS
8,2,2,2,0.465,1,2,DS
8,2,2,2,0.581,1,1,DS
8,1,1,2,0.635,1,1,DS
8,2,2,4,0.761,1,3,DS
8,1,1,4,0.386,1,3,DS
8,2,2,2,0.782,1,0,DS
8,2,2,1,1.106,1,0,DS
8,2,2,1,0.777,1,0,DS
8,1,1,3,0.428,1,3,DS
8,1,1,3,0.479,1,2,DS
8,2,2,2,0.574,1,1,DS
8,1,1,4,0.33,1,3,DS
8,2,2,4,0.403,1,3,DS
8,1,1,3,0.775,1,0,DS
8,2,2,3,0.52,1,2,DS
8,2,2,4,0.32,1,3,DS
8,2,2,2,0.724,1,1,DS
8,1,1,2,0.796,1,1,DS
8,1,1,3,0.437,1,2,DS
8,1,1,3,0.583,1,0,DS
8,1,1,2,0.558,1,0,DS
8,2,2,1,0.67,1,0,DS
8,1,1,2,0.477,1,2,DS
8,2,2,2,0.43,1,2,DS
8,1,1,2,0.68,1,1,DS
8,1,1,3,0.308,1,3,DS
8,1,1,2,0.509,1,0,DS
8,1,1,2,0.45,1,0,DS
8,2,2,2,0.946,1,0,DS
8,1,1,2,0.344,1,3,DS
8,1,1,2,0.574,1,1,DS
8,2,2,2,0.519,1,2,DS
8,1,1,2,0.316,1,3,DS
8,1,1,2,0.6,1,0,DS
8,2,2,2,0.887,1,0,DS
8,1,1,3,0.592,1,2,DS
8,1,1,3,0.429,1,1,DS
8,2,2,4,0.447,1,3,DS
8,2,2,2,0.535,1,1,DS
8,2,2,2,0.551,1,1,DS
8,2,2,2,0.499,1,2,DS
8,2,2,2,0.537,1,0,DS
8,2,2,2,0.412,1,1,DS
8,1,1,2,0.659,1,1,DS
8,1,1,2,0.39,1,3,DS
8,1,1,2,0.508,1,0,DS
8,2,2,3,0.527,1,2,DS
8,1,1,2,1.626,1,3,DS
8,2,2,4,0.939,1,3,DS
8,1,1,4,0.464,1,2,DS
8,1,1,2,0.745,1,1,DS
8,1,1,4,0.38,1,3,DS
8,2,2,1,0.759,1,0,DS
8,1,1,2,1.121,1,0,DS
8,1,1,2,0.976,1,1,DS
8,2,2,3,0.727,1,3,DS
8,2,2,2,0.561,1,0,DS
8,2,2,2,0.489,1,2,DS
8,1,1,3,0.674,1,0,DS
8,1,1,2,1.48,1,1,DS
8,1,1,2,0.903,1,0,DS
8,1,1,2,0.541,1,2,DS
8,2,2,3,0.763,1,0,DS
8,2,2,4,0.731,1,3,DS
8,2,2,2,0.788,1,1,DS
8,1,1,3,0.663,1,2,DS
8,1,1,3,0.542,1,2,DS
8,1,1,3,0.458,1,2,DS
8,2,2,2,0.641,1,1,DS
8,2,2,4,0.615,1,3,DS
8,1,1,3,0.641,1,1,DS
8,2,2,4,0.566,1,3,DS
8,1,1,3,0.873,1,1,DS
8,1,1,3,0.394,1,2,DS
8,1,1,2,0.534,1,0,DS
8,2,2,4,0.588,1,2,DS
8,2,2,2,0.782,1,1,DS
8,2,2,2,0.842,1,2,DS
8,1,1,2,0.578,1,1,DS
8,1,1,4,0.395,1,3,DS
8,2,2,4,0.362,1,3,DS
8,2,2,2,0.68,1,0,DS
8,2,2,2,0.7,1,1,DS
8,2,2,4,0.504,1,3,DS
3,1,1,2,0.623,1,2,DS
3,1,1,2,0.655,1,3,DS
3,2,2,2,0.414,1,3,DS
3,1,1,2,0.505,1,1,DS
3,2,2,3,0.539,1,1,DS
3,1,1,3,0.267,1,3,DS
3,1,1,2,0.569,1,2,DS
3,2,2,2,0.557,1,1,DS
3,2,2,2,0.603,1,0,DS
3,2,2,2,0.368,1,1,DS
3,1,1,2,0.362,1,3,DS
3,2,2,2,0.405,1,0,DS
3,1,1,3,0.427,1,2,DS
3,2,2,2,0.337,1,2,DS
3,1,1,2,0.49,1,2,DS
3,1,1,2,0.561,1,0,DS
3,2,2,1,0.435,1,1,DS
3,1,1,1,0.901,1,0,DS
3,2,2,2,0.439,1,0,DS
3,1,4,1,0.292,0,1,DS
3,2,2,1,0.476,1,0,DS
3,2,2,2,0.462,1,2,DS
3,1,1,2,1.019,1,0,DS
3,1,1,4,0.64,1,3,DS
3,1,1,4,1.02,1,0,DS
3,2,3,1,0.398,0,0,DS
3,1,1,2,0.541,1,1,DS
3,1,1,4,0.455,1,3,DS
3,2,2,3,0.402,1,2,DS
3,2,2,3,0.534,1,2,DS
3,2,2,3,0.247,1,3,DS
3,2,2,3,0.336,1,3,DS
3,2,2,3,0.57,1,3,DS
3,1,1,3,0.486,1,2,DS
3,1,1,3,0.479,1,0,DS
3,1,1,3,0.368,1,0,DS
3,1,1,2,0.379,1,0,DS
3,2,2,2,0.635,1,0,DS
3,2,2,2,0.854,1,2,DS
3,1,1,2,0.559,1,1,DS
3,2,2,3,0.43,1,2,DS
3,1,4,3,0.925,0,3,DS
3,1,1,3,0.5,1,0,DS
3,1,1,2,0.658,1,0,DS
3,2,2,2,0.374,1,1,DS
3,1,1,2,0.522,1,0,DS
3,2,2,2,0.408,1,0,DS
3,1,1,2,0.242,1,2,DS
3,1,1,2,0.47,1,3,DS
3,1,1,3,0.566,1,1,DS
3,2,2,1,0.479,1,0,DS
3,2,2,2,0.445,1,1,DS
3,2,2,2,0.314,1,1,DS
3,2,2,4,0.314,1,3,DS
3,1,4,1,0.29,0,2,DS
3,2,2,4,0.345,1,3,DS
3,1,1,2,0.449,1,1,DS
3,1,1,2,0.489,1,1,DS
3,2,2,2,0.56,1,0,DS
3,2,2,4,0.411,1,3,DS
3,1,1,2,0.634,1,1,DS
3,2,2,2,0.559,1,2,DS
3,1,1,2,0.455,1,0,DS
3,2,2,2,0.604,1,0,DS
3,1,1,2,0.439,1,0,DS
3,1,1,2,0.382,1,3,DS
3,2,2,2,0.507,1,1,DS
3,1,1,2,0.572,1,1,DS
3,2,2,4,0.724,1,3,DS
3,2,2,2,0.493,1,2,DS
3,2,2,2,0.481,1,1,DS
3,2,2,2,0.691,1,1,DS
3,2,2,2,0.307,1,2,DS
3,2,2,4,0.356,1,3,DS
3,2,2,2,0.275,1,1,DS
3,1,4,2,0.241,0,2,DS
3,1,1,2,0.746,1,1,DS
3,2,2,4,0.25,1,3,DS
3,2,2,2,0.526,1,1,DS
3,1,1,3,0.519,1,2,DS
3,1,1,2,0.577,1,1,DS
3,2,2,3,0.368,1,3,DS
3,2,2,1,0.834,1,0,DS
3,2,2,2,0.308,1,2,DS
3,2,2,2,0.727,1,1,DS
3,1,1,2,0.44,1,1,DS
3,2,2,1,0.498,1,0,DS
3,2,2,1,0.41,1,0,DS
3,1,1,2,0.507,1,2,DS
3,2,2,2,0.448,1,2,DS
3,2,2,2,0.413,1,3,DS
3,2,2,1,0.478,1,0,DS
3,2,2,4,0.389,1,3,DS
3,1,4,1,0.338,0,0,DS
3,1,1,1,1.245,1,0,DS
3,1,1,1,0.626,1,0,DS
3,2,2,4,0.28,1,3,DS
3,1,1,3,0.386,1,2,DS
3,1,1,3,0.268,1,3,DS
3,1,1,3,0.711,1,1,DS
3,1,1,3,0.396,1,2,DS
3,2,2,1,0.439,1,1,DS
3,1,1,4,0.636,1,3,DS
3,1,1,4,0.298,1,3,DS
3,1,1,4,0.551,1,2,DS
3,2,3,1,0.336,0,1,DS
3,2,2,1,0.53,1,0,DS
3,1,1,3,0.49,1,3,DS
3,2,2,2,0.581,1,2,DS
3,2,2,2,0.382,1,3,DS
3,2,2,2,0.499,1,3,DS
3,1,1,2,0.358,1,1,DS
3,1,1,2,0.445,1,2,DS
3,1,1,3,0.275,1,3,DS
3,2,2,3,0.557,1,2,DS
3,2,2,2,0.767,1,2,DS
3,2,2,2,0.706,1,2,DS
3,1,1,2,0.509,1,2,DS
3,2,2,1,0.611,1,0,DS
3,1,1,2,0.809,1,1,DS
3,1,1,2,0.734,1,3,DS
3,1,1,2,0.332,1,2,DS
3,2,2,2,0.607,1,2,DS
3,1,1,2,0.581,1,3,DS
3,1,1,1,0.667,1,0,DS
3,1,1,4,0.243,1,3,DS
3,1,1,2,0.649,1,1,DS
3,2,2,2,0.548,1,1,DS
16,2,2,4,0.534,1,2,DS
16,1,1,3,0.868,1,0,DS
16,2,2,3,0.433,1,2,DS
16,2,2,4,0.544,1,0,DS
16,2,2,4,0.502,1,2,DS
16,2,2,4,0.428,1,3,DS
16,1,1,3,0.716,1,1,DS
16,1,1,3,0.694,1,1,DS
16,1,1,3,0.552,1,0,DS
16,1,1,4,0.505,1,2,DS
16,1,1,4,0.589,1,2,DS
16,1,1,4,0.806,1,3,DS
16,2,2,3,0.569,1,2,DS
16,1,1,4,0.437,1,3,DS
16,1,1,3,1.219,1,0,DS
16,1,1,4,0.646,1,2,DS
16,1,1,3,0.873,1,0,DS
16,1,1,3,0.829,1,2,DS
16,1,1,4,0.472,1,3,DS
16,2,2,4,0.796,1,1,DS
16,2,2,3,0.675,1,0,DS
16,2,2,2,0.751,1,1,DS
16,2,2,3,0.603,1,0,DS
16,1,1,4,0.204,1,3,DS
16,2,2,3,0.637,1,2,DS
16,1,1,4,0.652,1,3,DS
16,2,2,3,0.578,1,1,DS
16,1,1,4,0.444,1,2,DS
16,2,2,2,0.502,1,1,DS
16,1,1,3,0.596,1,1,DS
16,2,2,3,0.679,1,2,DS
16,2,2,4,0.782,1,2,DS
16,1,1,1,2.883,1,2,DS
16,1,1,3,0.785,1,0,DS
16,2,2,2,0.926,1,0,DS
16,2,3,1,0.917,0,3,DS
16,1,1,4,0.54,1,2,DS
16,1,1,2,0.952,1,1,DS
16,1,1,4,0.451,1,3,DS
16,1,1,3,0.508,1,2,DS
16,1,1,3,0.673,1,1,DS
16,2,2,3,0.51,1,2,DS
16,1,1,4,0.509,1,3,DS
16,1,1,3,0.63,1,2,DS
16,2,2,2,0.735,1,0,DS
16,1,1,4,0.545,1,3,DS
16,1,1,4,0.61,1,1,DS
16,2,2,2,0.663,1,0,DS
16,1,1,2,0.75,1,0,DS
16,1,1,2,0.775,1,0,DS
16,1,1,3,0.68,1,2,DS
16,1,1,2,0.67,1,0,DS
16,2,2,2,0.726,1,1,DS
16,1,1,3,0.76,1,1,DS
16,1,1,3,0.647,1,1,DS
16,2,2,4,0.665,1,3,DS
16,1,1,3,0.591,1,2,DS
16,1,1,4,0.587,1,3,DS
16,2,2,2,0.736,1,0,DS
16,2,2,2,0.742,1,0,DS
16,2,2,4,0.642,1,3,DS
16,1,1,3,0.776,1,0,DS
16,1,1,4,0.467,1,3,DS
16,2,2,2,0.69,1,0,DS
16,1,1,2,0.779,1,2,DS
16,2,2,4,0.508,1,3,DS
16,1,1,4,0.594,1,2,DS
16,2,2,3,0.486,1,1,DS
16,2,2,4,0.501,1,3,DS
16,1,1,3,0.816,1,0,DS
16,2,2,2,0.593,1,1,DS
16,2,2,4,0.562,1,2,DS
16,1,1,2,1.506,1,0,DS
16,2,2,3,0.838,1,0,DS
16,1,1,3,0.604,1,2,DS
16,1,1,4,0.471,1,3,DS
16,2,2,4,0.627,1,2,DS
16,1,1,2,0.545,1,1,DS
16,2,2,3,0.716,1,1,DS
16,1,1,3,0.777,1,0,DS
16,2,2,2,0.643,1,0,DS
16,2,2,2,0.81,1,2,DS
16,2,2,4,0.472,1,3,DS
16,1,1,3,0.729,1,1,DS
16,2,2,3,0.76,1,1,DS
16,1,1,2,0.884,1,0,DS
16,1,1,2,0.562,1,1,DS
16,1,1,4,0.56,1,2,DS
16,2,2,3,0.691,1,0,DS
16,2,2,4,0.468,1,3,DS
16,1,1,4,0.511,1,3,DS
16,2,2,4,0.498,1,3,DS
16,2,2,4,0.463,1,3,DS
16,2,2,4,0.494,1,2,DS
16,2,2,3,0.594,1,0,DS
16,1,1,4,0.497,1,3,DS
16,2,2,4,0.448,1,3,DS
16,2,2,3,0.511,1,2,DS
16,2,2,4,0.468,1,3,DS
16,1,1,2,0.829,1,1,DS
16,2,2,2,0.679,1,2,DS
16,2,2,2,0.768,1,1,DS
16,2,2,3,0.936,1,2,DS
16,2,2,2,0.823,1,0,DS
16,2,2,2,0.683,1,1,DS
16,1,1,3,0.748,1,0,DS
16,1,1,3,0.975,1,1,DS
16,2,2,3,0.694,1,1,DS
16,1,1,4,0.778,1,3,DS
16,1,1,4,0.62,1,3,DS
16,2,2,4,0.512,1,3,DS
16,2,2,4,0.493,1,3,DS
16,1,1,1,2.486,1,0,DS
16,2,2,3,0.769,1,1,DS
16,2,2,3,0.866,1,1,DS
16,1,1,2,1.26,1,0,DS
16,2,2,2,0.765,1,0,DS
16,1,1,2,0.641,1,1,DS
16,1,1,3,0.802,1,1,DS
16,1,1,4,0.583,1,3,DS
16,1,1,4,0.621,1,2,DS
16,2,2,3,0.647,1,1,DS
16,2,2,3,0.577,1,1,DS
16,2,2,3,0.531,1,2,DS
16,2,2,3,0.584,1,0,DS
16,1,1,3,0.667,1,1,DS
16,2,2,4,0.738,1,3,DS
16,2,2,4,0.441,1,3,DS
15,1,1,3,0.937,1,1,DS
15,1,1,4,0.577,1,3,DS
15,1,1,4,0.503,1,3,DS
15,2,2,2,2.706,1,1,DS
15,1,1,2,1.01,1,1,DS
15,1,1,2,1.289,1,0,DS
15,1,1,4,1.134,1,3,DS
15,1,1,4,1.166,1,2,DS
15,2,2,3,1.244,1,2,DS
15,2,2,3,1.104,1,2,DS
15,2,NaN,1,3,NaN,0,DS
15,2,2,2,1.231,1,2,DS
15,2,3,2,1.566,0,0,DS
15,1,1,2,1.323,1,1,DS
15,1,1,4,0.811,1,3,DS
15,1,1,3,1.254,1,0,DS
15,1,1,2,1.35,1,1,DS
15,1,1,2,1.11,1,0,DS
15,2,2,4,0.623,1,3,DS
15,1,1,4,0.679,1,3,DS
15,2,2,2,1.893,1,0,DS
15,2,2,2,0.918,1,0,DS
15,1,1,3,0.876,1,1,DS
15,1,1,4,0.685,1,2,DS
15,2,2,2,0.85,1,1,DS
15,1,1,3,0.954,1,0,DS
15,2,2,4,1.123,1,3,DS
15,2,2,3,1.277,1,1,DS
15,1,1,2,1.09,1,0,DS
15,2,2,2,1.221,1,1,DS
15,2,2,2,1.051,1,0,DS
15,1,1,4,0.595,1,3,DS
15,2,2,2,0.872,1,0,DS
15,2,2,2,1.269,1,1,DS
15,1,1,3,0.665,1,0,DS
15,1,1,4,0.798,1,2,DS
15,1,1,4,0.953,1,2,DS
15,1,4,1,1.444,0,0,DS
15,2,2,4,0.758,1,2,DS
15,1,1,3,0.811,1,0,DS
15,2,2,4,0.677,1,3,DS
15,1,1,3,1.027,1,0,DS
15,2,2,2,1.123,1,0,DS
15,2,2,4,0.867,1,3,DS
15,2,2,4,1.059,1,1,DS
15,2,2,4,1.141,1,2,DS
15,2,2,4,0.841,1,2,DS
15,1,1,3,0.852,1,0,DS
15,1,1,3,0.74,1,1,DS
15,2,2,1,0.949,1,0,DS
15,1,1,2,0.842,1,0,DS
15,2,2,4,0.966,1,3,DS
15,2,2,4,0.58,1,3,DS
15,2,2,4,0.423,1,3,DS
15,2,2,4,0.418,1,3,DS
15,1,1,4,0.88,1,1,DS
15,1,1,4,0.792,1,2,DS
15,1,1,2,1.677,1,0,DS
