Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,ImgID,Liking,RT_liking,ImgEmo,SbjAge,SbjSex
2,Object,Object,100,1.21697561641,1.287,0.724137931034483,Liking before confidence,Correct,yacht.jpg,3,,Pleasant,21,m
2,Object,Object,97,1.06683305987,1.221,0.620689655172414,Liking before confidence,Correct,unpleas_obj5.jpg,0,1.834,Unpleasant,21,m
2,Animal,Object,100,1.59990577894,2.071,0.423728813559322,Liking before confidence,Error,12425977248lc8TP.jpg,5,1.818,Pleasant,21,m
2,Human,Human,99,1.06675658389,1.288,1,Liking before confidence,Correct,human_pos3.jpg,2,1.818,Pleasant,21,m
2,Human,Human,97,1.01673102568,,0.551724137931035,Liking before confidence,Correct,man_turk4.jpg,2,2.384,Unpleasant,21,m
2,Human,Human,99,1.00021453004,1.571,1,Liking before confidence,Correct,man_neu.jpg,2,1.984,Pleasant,21,m
2,Animal,Human,97,1.51673003248,1.087,0.310344827586207,Liking before confidence,Error,A044.jpg,0,2.118,Unpleasant,21,m
2,Animal,Object,96,1.31670361351,1.121,0.551724137931035,Liking before confidence,Error,A095.jpg,3,1.834,Unpleasant,21,m
2,Object,Human,98,1.08334293421,1.137,0.448275862068966,Liking before confidence,Error,dolls.jpg,3,2.068,Unpleasant,21,m
2,Object,Object,98,1.2001449402,1.087,0.862068965517241,Liking before confidence,Correct,unpleas_obj6.jpg,3,2.051,Unpleasant,21,m
2,Animal,Animal,98,1.1666673288,1.521,0.310344827586207,Liking before confidence,Correct,P075.jpg,2,1.884,Pleasant,21,m
2,Object,Object,98,0.883408551274,1.171,0.931034482758621,Liking before confidence,Correct,cocktail.jpg,0,1.851,Pleasant,21,m
2,Animal,Animal,98,1.10011732939,1.437,0.896551724137931,Liking before confidence,Correct,P098.jpg,1,1.818,Pleasant,21,m
2,Human,Human,99,0.950130704413,0.971,0.655172413793103,Liking before confidence,Correct,couple1_pos.jpg,1,1.767,Pleasant,21,m
2,Human,Object,94,1.33336412237,1.087,0.0847457627118644,Liking before confidence,Error,human_pos1.jpg,0,2.101,Pleasant,21,m
2,Animal,Human,98,0.983382529574,1.304,0.620689655172414,Liking before confidence,Error,11.jpg,2,1.967,Unpleasant,21,m
2,Object,Object,98,0.916714340009,1.454,1,Liking before confidence,Correct,unpleas_obj.jpg,2,2.118,Unpleasant,21,m
2,Object,Object,96,1.01668566979,1.471,0.896551724137931,Liking before confidence,Correct,smashedcad.jpg,2,1.884,Unpleasant,21,m
2,Animal,Human,97,1.03331903133,1.054,0.344827586206897,Liking before confidence,Error,19.jpg,1,1.818,Unpleasant,21,m
2,Human,Human,100,0.866590786597,1.204,0.96551724137931,Liking before confidence,Correct,face.jpg,0,1.734,Unpleasant,21,m
2,Object,Human,99,1.84988492185,1.237,0.813559322033898,Liking before confidence,Error,gorch_fock2.jpg,1,1.852,Pleasant,21,m
2,Object,Human,98,0.900378936858,1.405,0.206896551724138,Liking before confidence,Error,flowers.jpg,1,2.667,Pleasant,21,m
2,Human,Human,99,0.983557993959,1.387,1,Liking before confidence,Correct,woman-pos.jpg,0,2.117,Unpleasant,21,m
2,Human,Human,98,0.883220837488,1.138,0.96551724137931,Liking before confidence,Correct,H053.jpg,1,1.751,Unpleasant,21,m
2,Object,Animal,97,1.43339835448,2.054,0.517241379310345,Liking before confidence,Error,unpleas_obj4.jpg,1,2.584,Unpleasant,21,m
2,Object,Object,99,1.01673135674,1.121,0.896551724137931,Liking before confidence,Correct,old_bike.jpg,2,2.167,Unpleasant,21,m
2,Animal,Human,99,1.00002218135,1.054,0.482758620689655,Liking before confidence,Error,15.jpg,1,1.884,Pleasant,21,m
2,Animal,Object,97,1.21683458277,1.354,0.206896551724138,Liking before confidence,Error,Sp016.jpg,3,2.001,Unpleasant,21,m
2,Human,Human,99,1.11675135306,1.172,0.96551724137931,Liking before confidence,Correct,SNN0943B_380_904828a.jpg,1,1.918,Unpleasant,21,m
