Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition,Block_type
20,2.0,2.0,3.0,2.467,0.607,1.0,0,1
20,2.0,2.0,4.0,1.675,0.535,1.0,0,1
20,2.0,2.0,3.0,1.653,0.418,1.0,0,1
20,1.0,1.0,2.0,3.285,0.721,1.0,0,1
20,1.0,1.0,3.0,3.272,0.564,1.0,0,1
20,1.0,1.0,4.0,2.305,0.388,1.0,0,1
20,2.0,2.0,3.0,1.64,0.454,1.0,0,1
20,1.0,1.0,4.0,1.511,0.459,1.0,0,1
20,2.0,2.0,4.0,2.828,0.427,1.0,0,1
20,1.0,1.0,4.0,2.125,0.824,1.0,0,1
20,1.0,1.0,4.0,2.01,0.442,1.0,0,1
20,2.0,2.0,4.0,1.548,0.397,1.0,0,1
21,2.0,1.0,NaN,2.378,NaN,0.0,1,0
21,2.0,1.0,3.0,1.858,2.703,0.0,1,0
21,1.0,1.0,4.0,1.439,3.899,1.0,1,0
21,1.0,1.0,3.0,1.476,2.105,1.0,1,0
21,2.0,2.0,2.0,1.686,2.957,1.0,1,0
21,1.0,1.0,2.0,3.691,2.261,1.0,1,0
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,1.0,1.0,3.0,3.772,3.497,1.0,1,4
21,2.0,2.0,3.0,2.309,3.689,1.0,1,4
21,1.0,2.0,3.0,2.185,3.259,0.0,1,4
21,2.0,1.0,2.0,1.909,3.173,0.0,1,4
21,1.0,1.0,2.0,1.946,2.861,1.0,1,4
21,1.0,1.0,3.0,1.517,3.231,1.0,1,4
21,1.0,1.0,3.0,1.712,2.9,1.0,1,4
21,1.0,1.0,2.0,2.192,1.934,1.0,1,4
21,2.0,1.0,2.0,2.986,3.244,0.0,1,4
21,2.0,2.0,1.0,3.052,3.43,1.0,1,4
21,2.0,2.0,2.0,2.465,3.318,1.0,1,4
21,2.0,2.0,1.0,1.751,3.424,1.0,1,4
21,2.0,2.0,2.0,2.251,3.412,1.0,1,4
21,1.0,2.0,2.0,1.675,4.612,0.0,1,4
21,2.0,1.0,2.0,1.993,2.876,0.0,1,4
21,1.0,1.0,2.0,1.291,3.613,1.0,1,4
21,1.0,1.0,2.0,1.986,4.619,1.0,1,4
21,1.0,1.0,3.0,2.411,1.846,1.0,1,4
21,2.0,1.0,3.0,3.385,3.343,0.0,1,4
21,2.0,1.0,2.0,4.16,1.684,0.0,1,4
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,2.0,2.0,3.0,1.523,2.453,1.0,1,2
21,2.0,2.0,3.0,2.399,1.849,1.0,1,2
21,1.0,1.0,3.0,2.279,3.058,1.0,1,2
21,2.0,2.0,4.0,1.715,2.287,1.0,1,2
21,1.0,1.0,4.0,2.693,1.506,1.0,1,2
21,1.0,1.0,3.0,2.538,1.645,1.0,1,2
21,2.0,1.0,2.0,3.306,2.728,0.0,1,2
21,2.0,2.0,2.0,2.027,2.345,1.0,1,2
21,1.0,1.0,3.0,2.113,3.101,1.0,1,2
21,2.0,2.0,3.0,1.773,2.447,1.0,1,2
21,1.0,1.0,4.0,3.329,2.601,1.0,1,2
21,2.0,1.0,2.0,3.251,2.687,0.0,1,2
21,1.0,1.0,2.0,2.161,2.468,1.0,1,2
21,2.0,1.0,2.0,2.652,2.83,0.0,1,2
21,1.0,2.0,2.0,3.372,2.197,0.0,1,2
21,1.0,1.0,2.0,1.714,3.753,1.0,1,2
21,1.0,1.0,1.0,3.116,2.497,1.0,1,2
21,2.0,2.0,2.0,4.089,2.643,1.0,1,2
21,2.0,2.0,3.0,2.231,2.841,1.0,1,2
21,1.0,2.0,3.0,3.051,2.161,0.0,1,2
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,2.0,2.0,3.0,2.306,2.986,1.0,1,3
21,2.0,2.0,3.0,1.749,1.689,1.0,1,3
21,1.0,1.0,3.0,1.605,2.339,1.0,1,3
21,2.0,2.0,4.0,1.746,1.736,1.0,1,3
21,1.0,1.0,4.0,1.622,2.224,1.0,1,3
21,1.0,2.0,3.0,3.006,1.849,0.0,1,3
21,1.0,1.0,2.0,2.804,2.122,1.0,1,3
21,2.0,2.0,2.0,1.596,1.864,1.0,1,3
21,2.0,2.0,3.0,1.261,2.048,1.0,1,3
21,2.0,1.0,3.0,2.659,1.487,0.0,1,3
21,2.0,2.0,3.0,2.279,2.092,1.0,1,3
21,1.0,2.0,3.0,2.474,1.727,0.0,1,3
21,2.0,2.0,4.0,2.121,1.626,1.0,1,3
21,1.0,1.0,3.0,1.968,2.584,1.0,1,3
21,1.0,1.0,3.0,1.441,2.469,1.0,1,3
21,1.0,1.0,3.0,2.999,3.307,1.0,1,3
21,1.0,1.0,2.0,3.291,2.562,1.0,1,3
21,2.0,2.0,4.0,2.899,2.987,1.0,1,3
21,1.0,1.0,3.0,1.643,1.778,1.0,1,3
21,2.0,2.0,4.0,4.162,1.453,1.0,1,3
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,2.0,2.0,4.0,1.404,2.964,1.0,1,5
21,1.0,2.0,4.0,2.744,1.576,0.0,1,5
21,2.0,2.0,3.0,2.696,1.758,1.0,1,5
21,2.0,2.0,3.0,1.304,2.175,1.0,1,5
21,1.0,1.0,2.0,2.07,4.023,1.0,1,5
21,2.0,2.0,3.0,4.493,1.831,1.0,1,5
21,1.0,1.0,3.0,2.199,2.541,1.0,1,5
21,1.0,1.0,3.0,1.603,1.954,1.0,1,5
21,1.0,1.0,3.0,3.556,2.071,1.0,1,5
21,2.0,2.0,3.0,2.101,2.856,1.0,1,5
21,1.0,1.0,3.0,1.951,2.133,1.0,1,5
21,2.0,2.0,4.0,1.411,2.42,1.0,1,5
21,1.0,2.0,3.0,2.994,2.686,0.0,1,5
21,1.0,1.0,2.0,2.166,2.59,1.0,1,5
21,2.0,2.0,1.0,1.812,1.955,1.0,1,5
21,2.0,2.0,3.0,2.256,2.751,1.0,1,5
21,1.0,1.0,3.0,1.524,2.138,1.0,1,5
21,1.0,1.0,3.0,1.624,2.058,1.0,1,5
21,2.0,2.0,3.0,2.426,2.01,1.0,1,5
21,2.0,2.0,3.0,2.193,1.052,1.0,1,5
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,2.0,1.0,2.0,3.069,2.547,0.0,1,6
21,1.0,1.0,2.0,2.922,2.261,1.0,1,6
21,2.0,2.0,3.0,1.563,2.313,1.0,1,6
21,1.0,1.0,3.0,3.418,1.744,1.0,1,6
21,2.0,2.0,2.0,2.177,1.285,1.0,1,6
21,1.0,1.0,3.0,1.984,1.918,1.0,1,6
21,1.0,2.0,3.0,3.318,2.74,0.0,1,6
21,1.0,1.0,4.0,1.131,1.429,1.0,1,6
21,1.0,2.0,3.0,3.243,2.129,0.0,1,6
21,1.0,1.0,2.0,1.829,2.156,1.0,1,6
21,2.0,2.0,3.0,3.466,1.744,1.0,1,6
21,2.0,2.0,2.0,2.81,2.178,1.0,1,6
21,2.0,1.0,2.0,3.002,2.478,0.0,1,6
21,2.0,2.0,1.0,1.797,3.206,1.0,1,6
21,2.0,1.0,2.0,3.276,1.68,0.0,1,6
21,1.0,1.0,2.0,3.317,2.189,1.0,1,6
21,1.0,1.0,4.0,1.506,1.636,1.0,1,6
21,1.0,2.0,3.0,3.348,1.321,0.0,1,6
21,2.0,2.0,1.0,2.179,1.92,1.0,1,6
21,2.0,1.0,2.0,2.761,2.143,0.0,1,6
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,NaN,NaN,NaN,NaN,NaN,NaN,1,9
21,1.0,2.0,2.0,2.741,2.356,0.0,1,1
21,1.0,1.0,2.0,1.644,1.963,1.0,1,1
21,2.0,2.0,3.0,1.606,1.774,1.0,1,1
21,2.0,2.0,3.0,1.572,1.738,1.0,1,1
21,1.0,1.0,2.0,1.992,1.592,1.0,1,1
21,2.0,2.0,3.0,1.457,3.469,1.0,1,1
21,1.0,1.0,3.0,2.977,1.419,1.0,1,1
21,1.0,1.0,3.0,3.244,1.598,1.0,1,1
21,1.0,1.0,2.0,2.839,1.374,1.0,1,1
21,2.0,2.0,2.0,1.665,2.585,1.0,1,1
21,1.0,1.0,3.0,2.459,2.146,1.0,1,1
21,2.0,2.0,3.0,2.414,1.949,1.0,1,1
21,1.0,1.0,3.0,3.117,3.265,1.0,1,1
21,1.0,1.0,4.0,2.517,1.172,1.0,1,1
21,2.0,1.0,3.0,2.474,1.827,0.0,1,1
21,2.0,2.0,2.0,2.954,2.811,1.0,1,1
21,2.0,2.0,2.0,1.706,3.512,1.0,1,1
21,2.0,2.0,3.0,2.586,1.561,1.0,1,1
21,1.0,2.0,3.0,2.949,2.022,0.0,1,1
21,2.0,1.0,4.0,1.991,1.474,0.0,1,1
22,1.0,2.0,NaN,3.635,NaN,0.0,1,0
22,2.0,2.0,3.0,1.789,2.052,1.0,1,0
22,2.0,2.0,2.0,2.537,2.839,1.0,1,0
22,1.0,1.0,3.0,1.474,1.035,1.0,1,0
22,2.0,2.0,3.0,1.836,2.278,1.0,1,0
22,1.0,1.0,3.0,2.105,1.922,1.0,1,0
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,2.0,2.0,3.0,1.949,3.306,1.0,1,1
22,1.0,1.0,3.0,1.595,1.971,1.0,1,1
22,1.0,1.0,4.0,1.323,2.258,1.0,1,1
22,2.0,2.0,4.0,1.385,0.725,1.0,1,1
22,1.0,1.0,4.0,1.246,0.641,1.0,1,1
22,1.0,2.0,4.0,2.061,1.849,0.0,1,1
22,2.0,2.0,4.0,1.362,1.473,1.0,1,1
22,2.0,2.0,4.0,1.123,0.886,1.0,1,1
22,2.0,2.0,2.0,1.547,0.763,1.0,1,1
22,2.0,2.0,2.0,2.534,0.637,1.0,1,1
22,2.0,2.0,4.0,1.626,0.797,1.0,1,1
22,2.0,2.0,4.0,1.909,0.689,1.0,1,1
22,1.0,2.0,4.0,2.26,0.571,0.0,1,1
22,1.0,1.0,3.0,2.572,0.885,1.0,1,1
22,2.0,1.0,3.0,2.605,0.762,0.0,1,1
22,2.0,2.0,3.0,1.589,0.982,1.0,1,1
22,1.0,1.0,3.0,2.192,1.625,1.0,1,1
22,1.0,1.0,3.0,2.068,1.04,1.0,1,1
22,1.0,1.0,3.0,1.867,0.601,1.0,1,1
22,1.0,1.0,3.0,1.655,0.835,1.0,1,1
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,2.0,2.0,3.0,1.64,2.227,1.0,1,2
22,2.0,2.0,3.0,1.508,0.646,1.0,1,2
22,2.0,2.0,3.0,1.43,0.629,1.0,1,2
22,1.0,1.0,3.0,1.327,0.911,1.0,1,2
22,1.0,1.0,3.0,1.982,0.617,1.0,1,2
22,1.0,1.0,3.0,1.549,0.481,1.0,1,2
22,1.0,2.0,3.0,1.515,1.07,0.0,1,2
22,1.0,1.0,3.0,1.362,0.823,1.0,1,2
22,2.0,2.0,3.0,1.592,0.752,1.0,1,2
22,1.0,1.0,3.0,1.756,0.609,1.0,1,2
22,1.0,1.0,3.0,1.396,0.528,1.0,1,2
22,2.0,1.0,3.0,1.432,0.831,0.0,1,2
22,1.0,1.0,3.0,1.668,0.598,1.0,1,2
22,2.0,2.0,3.0,1.364,0.875,1.0,1,2
22,2.0,2.0,3.0,1.314,0.715,1.0,1,2
22,2.0,2.0,3.0,0.947,0.284,1.0,1,2
22,2.0,1.0,3.0,1.555,0.637,0.0,1,2
22,1.0,1.0,3.0,1.559,0.291,1.0,1,2
22,2.0,1.0,3.0,1.598,0.491,0.0,1,2
22,1.0,1.0,3.0,1.514,0.286,1.0,1,2
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,2.0,2.0,3.0,2.459,1.706,1.0,1,3
22,1.0,1.0,3.0,1.279,0.452,1.0,1,3
22,2.0,2.0,3.0,1.236,0.831,1.0,1,3
22,1.0,1.0,4.0,0.932,0.525,1.0,1,3
22,2.0,2.0,4.0,1.278,0.285,1.0,1,3
22,2.0,2.0,4.0,1.394,1.183,1.0,1,3
22,1.0,1.0,4.0,1.437,0.337,1.0,1,3
22,2.0,2.0,4.0,1.039,0.33,1.0,1,3
22,1.0,1.0,4.0,1.249,0.645,1.0,1,3
22,2.0,2.0,4.0,1.791,0.521,1.0,1,3
22,1.0,1.0,3.0,1.523,1.078,1.0,1,3
22,1.0,1.0,3.0,1.612,0.881,1.0,1,3
22,2.0,2.0,4.0,2.489,0.831,1.0,1,3
22,1.0,1.0,4.0,1.155,1.312,1.0,1,3
22,1.0,1.0,4.0,0.808,1.867,1.0,1,3
22,2.0,2.0,4.0,1.165,0.372,1.0,1,3
22,1.0,1.0,4.0,1.556,0.638,1.0,1,3
22,2.0,2.0,4.0,2.19,0.528,1.0,1,3
22,2.0,2.0,4.0,2.66,0.528,1.0,1,3
22,1.0,1.0,4.0,1.714,0.806,1.0,1,3
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,2.0,2.0,3.0,1.393,1.799,1.0,1,4
22,2.0,2.0,4.0,1.235,0.296,1.0,1,4
22,2.0,2.0,4.0,1.13,0.327,1.0,1,4
22,1.0,1.0,4.0,1.865,0.684,1.0,1,4
22,1.0,1.0,4.0,1.162,0.286,1.0,1,4
22,2.0,2.0,4.0,1.321,0.321,1.0,1,4
22,2.0,2.0,4.0,1.426,0.643,1.0,1,4
22,1.0,1.0,4.0,0.802,0.296,1.0,1,4
22,1.0,1.0,4.0,1.198,1.45,1.0,1,4
22,1.0,1.0,4.0,2.299,0.403,1.0,1,4
22,2.0,2.0,4.0,1.117,0.363,1.0,1,4
22,1.0,1.0,4.0,1.365,0.327,1.0,1,4
22,1.0,1.0,4.0,0.89,0.638,1.0,1,4
22,2.0,2.0,4.0,1.315,0.332,1.0,1,4
22,1.0,1.0,4.0,1.323,0.873,1.0,1,4
22,1.0,1.0,4.0,3.985,0.253,1.0,1,4
22,1.0,1.0,3.0,1.049,1.307,1.0,1,4
22,2.0,2.0,4.0,1.281,0.521,1.0,1,4
22,2.0,1.0,4.0,1.446,0.911,0.0,1,4
22,2.0,1.0,3.0,2.341,2.006,0.0,1,4
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,2.0,2.0,2.0,1.671,1.686,1.0,1,5
22,1.0,1.0,3.0,0.907,0.447,1.0,1,5
22,2.0,1.0,4.0,1.326,0.293,0.0,1,5
22,1.0,1.0,4.0,1.758,0.061,1.0,1,5
22,1.0,1.0,3.0,1.353,0.515,1.0,1,5
22,1.0,1.0,3.0,1.118,0.565,1.0,1,5
22,1.0,1.0,3.0,1.473,0.366,1.0,1,5
22,2.0,2.0,4.0,1.483,1.076,1.0,1,5
22,1.0,1.0,4.0,1.403,0.325,1.0,1,5
22,1.0,1.0,4.0,2.252,0.329,1.0,1,5
22,1.0,1.0,4.0,1.404,0.76,1.0,1,5
22,2.0,2.0,4.0,1.633,1.819,1.0,1,5
22,2.0,2.0,4.0,3.6,0.56,1.0,1,5
22,2.0,2.0,1.0,1.872,0.757,1.0,1,5
22,2.0,2.0,4.0,1.555,0.37,1.0,1,5
22,2.0,2.0,4.0,3.127,0.566,1.0,1,5
22,2.0,2.0,3.0,2.064,0.337,1.0,1,5
22,1.0,1.0,3.0,1.091,0.793,1.0,1,5
22,2.0,1.0,3.0,2.137,0.765,0.0,1,5
22,1.0,1.0,4.0,1.006,1.819,1.0,1,5
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,NaN,NaN,NaN,NaN,NaN,NaN,1,9
22,1.0,1.0,3.0,1.746,1.832,1.0,1,6
22,2.0,2.0,3.0,2.181,0.086,1.0,1,6
22,2.0,2.0,3.0,1.163,0.521,1.0,1,6
22,2.0,2.0,4.0,0.968,0.305,1.0,1,6
22,2.0,2.0,4.0,1.092,0.327,1.0,1,6
22,1.0,1.0,4.0,1.318,0.335,1.0,1,6
22,2.0,2.0,4.0,1.122,0.835,1.0,1,6
22,1.0,1.0,4.0,1.833,0.332,1.0,1,6
22,1.0,1.0,4.0,1.21,0.428,1.0,1,6
22,2.0,2.0,4.0,2.024,0.336,1.0,1,6
22,2.0,2.0,3.0,1.876,0.771,1.0,1,6
22,1.0,1.0,3.0,1.913,1.159,1.0,1,6
22,2.0,2.0,3.0,1.866,1.184,1.0,1,6
22,2.0,2.0,3.0,2.844,0.599,1.0,1,6
22,1.0,1.0,4.0,1.442,0.659,1.0,1,6
22,1.0,1.0,3.0,1.283,0.805,1.0,1,6
22,1.0,1.0,3.0,2.219,0.835,1.0,1,6
22,1.0,1.0,3.0,2.027,0.955,1.0,1,6
22,1.0,2.0,3.0,2.017,0.729,0.0,1,6
22,2.0,2.0,4.0,1.507,1.345,1.0,1,6
23,1.0,1.0,NaN,1.814,NaN,1.0,1,0
23,2.0,1.0,4.0,2.884,2.581,0.0,1,0
23,2.0,2.0,4.0,2.023,4.056,1.0,1,0
23,1.0,1.0,4.0,1.532,2.034,1.0,1,0
23,2.0,2.0,4.0,1.039,1.694,1.0,1,0
23,1.0,1.0,4.0,0.66,1.879,1.0,1,0
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,2.0,2.0,4.0,1.808,2.681,1.0,1,3
23,2.0,2.0,3.0,1.73,3.405,1.0,1,3
23,1.0,1.0,3.0,1.256,1.962,1.0,1,3
23,2.0,2.0,3.0,1.917,3.248,1.0,1,3
23,2.0,2.0,3.0,1.881,1.735,1.0,1,3
23,1.0,1.0,3.0,1.102,1.679,1.0,1,3
23,1.0,1.0,3.0,1.259,1.232,1.0,1,3
23,1.0,1.0,3.0,1.346,1.008,1.0,1,3
23,1.0,1.0,3.0,1.221,2.232,1.0,1,3
23,1.0,1.0,3.0,1.11,0.655,1.0,1,3
23,2.0,2.0,3.0,1.73,0.739,1.0,1,3
23,2.0,2.0,3.0,1.385,1.576,1.0,1,3
23,1.0,1.0,3.0,1.063,1.813,1.0,1,3
23,1.0,1.0,3.0,1.334,0.763,1.0,1,3
23,2.0,2.0,3.0,1.184,0.767,1.0,1,3
23,2.0,2.0,3.0,0.921,1.175,1.0,1,3
23,2.0,2.0,4.0,1.878,0.849,1.0,1,3
23,1.0,1.0,2.0,1.26,0.933,1.0,1,3
23,2.0,2.0,3.0,1.827,0.583,1.0,1,3
23,1.0,1.0,3.0,1.218,1.396,1.0,1,3
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,1.0,1.0,3.0,0.837,1.753,1.0,1,6
23,1.0,1.0,3.0,1.027,0.732,1.0,1,6
23,1.0,1.0,3.0,0.641,0.7,1.0,1,6
23,1.0,1.0,3.0,1.179,0.697,1.0,1,6
23,2.0,2.0,3.0,1.656,0.608,1.0,1,6
23,1.0,1.0,3.0,1.129,0.85,1.0,1,6
23,1.0,1.0,3.0,0.688,0.607,1.0,1,6
23,2.0,2.0,3.0,1.26,0.5,1.0,1,6
23,2.0,2.0,3.0,1.464,0.894,1.0,1,6
23,1.0,1.0,3.0,1.495,0.686,1.0,1,6
23,2.0,2.0,3.0,0.892,0.53,1.0,1,6
23,2.0,1.0,3.0,0.953,0.853,0.0,1,6
23,2.0,2.0,3.0,0.832,0.731,1.0,1,6
23,2.0,2.0,3.0,1.27,0.843,1.0,1,6
23,1.0,1.0,3.0,1.648,0.384,1.0,1,6
23,2.0,2.0,3.0,1.103,0.765,1.0,1,6
23,1.0,1.0,3.0,0.956,0.538,1.0,1,6
23,2.0,2.0,3.0,2.19,0.501,1.0,1,6
23,2.0,2.0,3.0,1.218,0.58,1.0,1,6
23,1.0,1.0,3.0,3.267,1.891,1.0,1,6
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,2.0,1.0,3.0,1.577,1.407,0.0,1,1
23,1.0,1.0,3.0,1.262,1.319,1.0,1,1
23,1.0,1.0,3.0,0.804,0.724,1.0,1,1
23,1.0,2.0,3.0,1.629,2.395,0.0,1,1
23,2.0,2.0,4.0,0.915,1.886,1.0,1,1
23,1.0,1.0,3.0,1.413,0.764,1.0,1,1
23,1.0,2.0,3.0,1.491,0.531,0.0,1,1
23,2.0,2.0,3.0,1.141,0.696,1.0,1,1
23,2.0,2.0,3.0,1.805,0.619,1.0,1,1
23,2.0,2.0,3.0,1.459,0.655,1.0,1,1
23,1.0,1.0,3.0,1.497,0.738,1.0,1,1
23,2.0,2.0,3.0,1.254,0.673,1.0,1,1
23,2.0,2.0,3.0,1.381,0.538,1.0,1,1
23,2.0,2.0,3.0,1.342,0.803,1.0,1,1
23,1.0,1.0,3.0,1.152,0.775,1.0,1,1
23,2.0,1.0,3.0,1.42,0.538,0.0,1,1
23,1.0,1.0,3.0,2.118,1.04,1.0,1,1
23,1.0,1.0,3.0,2.043,0.575,1.0,1,1
23,2.0,2.0,3.0,1.956,0.699,1.0,1,1
23,1.0,2.0,3.0,1.603,0.812,0.0,1,1
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,2.0,2.0,3.0,1.76,1.712,1.0,1,2
23,1.0,1.0,3.0,1.519,1.086,1.0,1,2
23,2.0,2.0,3.0,0.909,0.73,1.0,1,2
23,1.0,1.0,4.0,1.494,1.202,1.0,1,2
23,2.0,2.0,4.0,1.162,0.429,1.0,1,2
23,1.0,2.0,3.0,1.374,1.498,0.0,1,2
23,1.0,2.0,3.0,1.264,0.503,0.0,1,2
23,1.0,2.0,3.0,1.269,0.609,0.0,1,2
23,1.0,2.0,4.0,2.997,0.46,0.0,1,2
23,2.0,2.0,3.0,2.121,0.609,1.0,1,2
23,1.0,2.0,3.0,1.602,0.696,0.0,1,2
23,2.0,2.0,3.0,1.695,0.575,1.0,1,2
23,1.0,1.0,4.0,1.455,0.8,1.0,1,2
23,2.0,2.0,3.0,1.465,0.81,1.0,1,2
23,2.0,2.0,4.0,1.379,0.919,1.0,1,2
23,2.0,2.0,4.0,1.26,1.15,1.0,1,2
23,2.0,2.0,4.0,1.373,0.429,1.0,1,2
23,1.0,1.0,4.0,1.459,0.638,1.0,1,2
23,1.0,1.0,4.0,1.576,0.506,1.0,1,2
23,2.0,2.0,4.0,1.217,1.395,1.0,1,2
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,NaN,NaN,NaN,NaN,NaN,NaN,1,9
23,1.0,1.0,3.0,1.145,1.016,1.0,1,5
23,1.0,1.0,3.0,1.498,0.855,1.0,1,5
23,1.0,1.0,3.0,2.615,0.533,1.0,1,5
23,1.0,1.0,3.0,1.497,0.572,1.0,1,5
23,2.0,2.0,3.0,1.269,0.726,1.0,1,5
23,2.0,1.0,4.0,1.612,0.653,0.0,1,5
23,2.0,2.0,4.0,1.05,0.414,1.0,1,5
23,2.0,2.0,4.0,1.533,0.302,1.0,1,5
23,1.0,2.0,4.0,1.457,0.302,0.0,1,5
23,1.0,1.0,4.0,0.677,0.464,1.0,1,5
23,2.0,2.0,4.0,1.456,0.352,1.0,1,5
23,1.0,1.0,4.0,1.325,0.385,1.0,1,5
23,1.0,1.0,3.0,1.614,1.588,1.0,1,5
