Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition
34,1,1,0,3.992,2.0665,0.01,1
34,1,2,0,2.364,2.7999,0.01,1
34,1,1,1,6.65,1.649,0.15331,2
34,2,1,67,3.352,1.483,0.15161,2
34,2,2,100,1.939,1.3164,0.31749,2
34,2,2,100,3.287,2.1158,0.19965,2
34,1,1,19,2.658,2.0831,0.06,1
34,1,2,34,10.309,2.983,0.13209,2
34,2,1,13,3.7,0.982,0.11,1
34,2,2,49,2.309,1.9663,0.16,1
34,1,2,82,1.616,1.6328,0.16,1
34,2,2,100,2.795,1.7832,0.26784,2
34,1,2,84,1.377,1.6496,0.21,2
34,1,1,31,5.323,2.4993,0.26,2
34,2,2,84,2.484,1.6327,0.26,2
34,1,2,63,3.146,1.466,0.21,1
34,2,2,100,1.98,1.6322,0.32367,2
34,1,1,77,4.155,1.9332,0.26,1
34,2,2,100,1.721,2.2667,0.33407,2
34,2,2,41,6.512,4.2836,0.21,2
34,2,2,57,8.509,6.3184,0.21548,2
34,2,2,100,3.342,1.7322,0.87589,2
34,1,1,90,1.767,2.0163,0.11,2
34,2,2,98,1.472,2.0661,0.20907,2
34,1,1,3,2.446,2.3331,0.06,1
34,2,2,84,1.883,2.0828,0.16182,2
34,2,1,0,3.775,1.7832,0.01,1
34,2,2,0,3.575,1.8157,0.06,1
34,2,1,5,4.499,2.5831,0.06,1
34,2,2,11,1.872,2.3493,0.11,1
34,2,1,12,6.291,1.6657,0.11,2
34,2,2,78,3.923,5.2009,0.16,1
34,1,1,56,3.581,1.9496,0.16,2
34,2,1,38,1.925,2.0164,0.15615,2
34,2,2,69,6.288,2.7504,0.16,1
34,2,2,50,4.107,1.6825,0.16,2
34,2,2,96,1.09,2.4949,0.11,2
34,2,2,84,1.444,2.1657,0.11,1
34,2,2,32,1.057,1.732,0.088358,2
34,1,2,0,1.643,2.0825,0.06,1
34,1,1,7,3.352,1.3491,0.11,1
34,1,1,93,1.641,1.1147,0.21155,2
34,2,1,97,1.534,1.6148,0.06,1
34,1,1,63,2.133,1.1987,0.11,1
34,1,1,13,1.112,1.9153,0.11,1
34,1,1,0,1.696,1.9326,0.06,1
34,2,1,67,1.565,1.8827,0.39166,2
34,2,2,100,1.175,2.1326,0.34417,2
34,2,2,72,5.348,3.95,0.11,1
34,1,1,57,3.759,2.2494,0.14053,2
34,1,2,2,1.678,2.5162,0.06,1
34,2,2,43,3.446,1.282,0.44449,2
34,1,1,26,3.23,1.9992,0.11,1
34,1,1,9,1.644,1.4826,0.06,1
34,2,1,0,1.455,1.6156,0.06,1
34,2,1,65,1.624,1.8327,0.11,2
34,1,1,89,1.246,1.7326,0.26453,2
34,2,1,78,1.942,4.5006,0.16,1
34,2,1,10,2.725,1.4995,0.21,1
34,2,2,100,1.4,1.1482,0.70767,2
34,2,2,100,1.426,1.549,0.26,1
34,2,2,100,1.116,0.96562,0.21,1
34,2,1,34,3.731,1.616,0.21,1
34,1,1,86,1.215,1.1151,0.26,1
34,1,1,95,1.097,1.0155,0.26,2
34,2,1,52,2.102,1.2823,0.21,1
34,2,2,88,1.023,1.4663,0.26,1
34,2,1,58,3.738,1.632,0.26,2
34,1,1,97,1.416,1.5161,0.31,2
34,1,1,88,1.173,1.7828,0.31,2
34,2,1,23,5.114,1.6997,0.26,1
34,1,1,89,1.493,1.2321,0.31,2
34,2,2,100,1.211,1.1154,0.31,1
34,1,1,75,1.693,1.9491,0.26,2
34,1,1,100,2.204,1.049,0.26,1
34,1,1,60,3.535,1.4323,0.21,1
34,1,1,43,1.095,1.0992,0.21,1
34,2,2,89,0.907,1.4487,0.16,2
34,1,1,62,4.726,1.4661,0.16,1
34,1,1,15,3.486,1.5155,0.11,2
34,2,2,85,4.004,2.0164,0.1196,2
34,2,2,0,2.773,1.8989,0.06,1
34,1,1,2,1.835,1.7325,0.06,1
34,2,1,0,1.724,1.3991,0.01,1
34,1,1,95,1.152,1.6992,0.17783,2
34,2,1,56,1.259,1.2825,0.13032,2
34,2,NaN,NaN,NaN,NaN,0.14397,2
34,1,1,83,2.243,2.833,0.16,2
34,1,1,85,1.163,1.1821,0.16,1
34,1,1,96,1.166,1.0322,0.11,1
34,1,1,53,1.829,1.1993,0.11,1
34,1,1,16,2.566,1.7989,0.06,1
34,2,1,1,2.563,1.0991,0.06,1
34,1,2,15,1.518,1.2653,0.11,1
34,2,2,100,1.089,1.983,0.33211,2
34,2,2,100,1.32,1.1323,0.62705,2
34,1,1,13,2.317,2.1828,0.11,1
34,2,2,81,1.513,3.8168,0.16718,2
34,2,2,100,2.958,1.3152,0.39106,2
34,1,1,0,1.756,2.483,0.06,1
34,2,2,57,2.618,1.8319,0.35766,2
34,1,2,2,1.391,1.9496,0.01,1
34,2,1,3,2.514,1.6328,0.1235,2
34,1,1,62,1.869,1.8489,0.1652,2
34,1,1,84,3.21,1.5655,0.14609,2
34,1,1,0,3.446,1.2157,0.06,1
34,2,1,77,1.807,1.1487,0.18957,2
34,2,2,95,1.203,1.4496,0.20445,2
34,2,NaN,NaN,NaN,NaN,0.32293,2
34,2,1,89,1.475,1.4489,0.16,2
34,1,1,53,1.246,2.8335,0.21,1
34,1,1,95,1.399,1.7156,0.21,2
34,2,2,100,1.052,2.5498,0.16,1
34,2,2,100,1.81,1.9323,0.31046,2
34,2,1,90,2.838,1.3991,0.11,1
34,1,1,98,1.896,2.4158,0.16,1
34,1,1,45,1.314,1.6655,0.22135,2
34,2,1,1,1.615,1.9994,0.11,2
34,2,2,100,1.123,2.1657,0.21963,2
34,1,1,23,1.463,1.9995,0.16,1
34,1,1,83,1.791,1.3317,0.11,2
34,2,2,0,1.434,2.099,0.11,2
34,2,1,42,3.086,1.8662,0.14153,2
34,1,1,12,1.647,1.4659,0.11,2
34,1,2,68,2.066,2.8331,0.11,1
34,2,1,79,1.945,1.3491,0.16,1
34,1,NaN,NaN,NaN,NaN,0.21,1
34,2,2,100,3.618,1.5325,0.313,2
34,1,1,86,1.098,1.9661,0.21,2
34,1,1,98,1.148,1.6327,0.16,1
34,2,1,70,1.557,1.3159,0.34255,2
34,1,1,99,1.485,2.6161,0.21,1
34,1,1,81,2.913,1.2155,0.39747,2
34,1,2,100,2.529,1.5489,0.16,1
34,2,2,86,1.666,2.6162,0.21,1
34,2,2,86,2.198,1.2995,0.21,2
34,1,1,100,1.602,1.466,0.16,2
34,1,2,98,1.551,1.4162,0.16,1
34,2,2,97,2.109,1.3324,0.26486,2
34,2,2,100,1.204,1.9831,0.21,2
34,1,1,100,1.097,2.5164,0.16,1
34,2,2,100,2.247,1.4994,0.16,2
34,1,1,100,1.756,1.299,0.11,2
34,2,1,7,1.717,2.0165,0.11,2
34,2,2,100,1.59,1.1656,0.16,1
34,2,NaN,NaN,NaN,NaN,0.70158,2
34,2,2,97,1.219,2.8998,0.35862,2
34,2,2,75,2.112,1.1325,0.11,2
34,1,2,0,3.026,1.7325,0.11,2
34,1,1,12,1.902,2.0498,0.16,1
34,2,1,14,2.862,2.4163,0.16,1
34,2,2,100,2.746,1.4488,0.21,1
34,2,2,67,1.45,1.2989,0.21,1
34,1,1,88,1.06,2.2497,0.16,1
34,1,1,60,1.093,1.2652,0.16,1
34,2,2,98,1.024,1.1992,0.29843,2
34,1,2,65,1.417,3.0998,0.11,2
34,2,1,75,2.454,1.4152,0.16,1
34,1,NaN,NaN,NaN,NaN,0.21,1
34,1,2,90,2.189,2.466,0.21,1
34,2,NaN,NaN,NaN,NaN,1.0537,2
34,1,NaN,NaN,NaN,NaN,0.26,1
34,2,2,98,1.262,1.2821,0.26,2
34,2,2,100,3.027,1.7161,0.48196,2
34,1,1,57,5.062,1.8826,0.21,1
34,1,1,95,3.937,1.6155,0.21,1
34,2,2,96,2.454,2.4666,0.35178,2
34,2,2,92,3.203,1.6822,0.24057,2
34,1,1,100,1.882,1.6158,0.11,1
34,1,2,97,1.351,2.0494,0.37613,2
34,2,2,38,2.206,1.5993,0.16,1
34,2,2,99,1.611,1.3158,0.26163,2
34,1,1,38,1.72,2.5334,0.11,1
34,2,2,87,1.099,1.5996,0.28179,2
34,2,1,97,3.818,2.5495,0.22316,2
34,1,1,97,1.228,1.7495,0.16516,2
34,1,1,71,1.528,1.4987,0.15814,2
34,2,2,99,2.339,1.5494,0.32589,2
34,1,1,9,1.518,1.4153,0.06,2
34,2,1,0,1.328,1.1824,0.01,1
34,1,2,92,1.623,0.9493,0.20618,2
34,2,2,49,1.808,3.133,0.11,1
34,1,1,26,1.32,1.1825,0.11,2
34,1,1,0,1.126,1.1327,0.06,1
34,2,2,38,1.83,1.3826,0.11564,2
34,2,2,0,1.063,1.7827,0.01,1
34,2,1,0,1.148,1.163,0.01,1
34,1,1,0,1.826,1.1142,0.06,1
34,1,1,68,1.82,1.6494,0.19076,2
34,2,2,11,1.35,0.88165,0.14478,2
34,2,2,84,1.896,1.0635,0.21404,2
34,2,2,92,1.557,1.9651,0.21766,2
34,1,2,0,1.112,2.4994,0.01,1
34,2,1,5,2.619,1.949,0.082877,2
34,2,1,22,1.231,0.99847,0.11,2
34,1,2,64,1.146,1.4661,0.16,1
34,1,2,43,0.884,1.4822,0.21,1
34,2,2,100,0.927,1.3492,0.26,2
34,1,1,80,1.874,0.9816,0.26,2
34,1,1,50,3.155,2.0488,0.40462,2
34,1,1,82,1.166,0.99924,0.21,1
34,2,2,44,1.471,1.666,0.16,2
34,2,2,54,1.391,1.9491,0.16,2
34,2,2,95,1.815,1.2986,0.24403,2
34,1,1,100,1.046,1.3327,0.17821,2
34,2,1,0,0.929,1.3161,0.06,2
34,1,1,6,1.119,1.6997,0.11,1
34,2,2,0,5.796,1.4986,0.11,1
34,2,2,100,1.149,1.6488,0.22842,2
34,2,1,0,1.218,1.7997,0.06,1
34,2,2,91,2.385,1.3656,0.15594,2
34,2,1,0,3.821,1.4491,0.11,1
34,2,2,100,1.883,1.4654,0.24358,2
34,1,1,69,1.818,1.9662,0.16,1
34,2,2,100,1.76,1.2827,0.28477,2
34,1,1,16,2.359,1.9322,0.11,1
34,2,2,7,2.825,3.4164,0.10495,2
34,2,2,96,2.329,1.3328,0.34937,2
34,2,1,3,1.068,2.7831,0.01,1
34,2,2,0,2.476,1.7665,0.06,1
34,2,2,91,1.666,1.2652,0.39657,2
34,1,1,99,1.036,1.9165,0.01,1
34,2,2,0,2.069,1.3157,0.069118,2
34,2,1,1,1.073,2.7826,0.01,1
34,1,1,0,2.711,1.1968,0.06,1
34,1,1,0,2.579,1.8303,0.06,2
34,1,1,0,3.137,1.7494,0.01,1
34,2,2,100,1.696,1.1992,0.27448,2
34,1,1,0,1.642,1.9495,0.01,1
34,1,1,81,1.505,1.3327,0.20973,2
34,2,2,23,2.132,2.0658,0.10902,2
34,1,1,0,1.242,1.066,0.01,1
34,1,1,0,1.683,1.3492,0.01,1
34,1,1,9,2.705,1.6829,0.01,1
34,1,1,0,1.963,1.3327,0.01,1
34,2,1,0,2.244,1.949,0.01,1
34,1,1,0,3.04,2.1832,0.06,1
34,1,1,0,1.055,2.1997,0.06,1
34,2,1,0,1.119,1.483,0.01,1
34,1,1,0,1.101,1.4163,0.06,1
34,2,2,0,1.487,1.166,0.06,1
34,2,2,92,1.545,1.3324,0.29796,2
34,2,2,0,0.972,1.2989,0.01,1
34,1,2,0,1.05,1.1495,0.01,1
34,2,2,5,1.972,2.1495,0.06,1
34,2,2,0,1.879,1.1987,0.06,1
34,2,2,0,1.063,1.1319,0.01,1
34,1,1,60,1.592,1.2323,0.11256,2
34,2,2,0,1.908,1.3822,0.01,1
34,2,2,100,1.215,0.94903,0.22691,2
34,2,1,8,2.408,1.0656,0.069696,2
34,1,NaN,NaN,NaN,NaN,0.06,1
34,2,2,93,2.084,1.1493,0.17067,2
34,2,2,10,3.561,1.583,0.15995,2
34,1,2,0,1.51,1.2824,0.01,1
34,1,2,0,1.128,1.7829,0.06,1
34,1,1,0,1.554,1.5487,0.11,1
34,1,1,57,2.719,1.6993,0.11,2
34,1,1,66,1.659,1.6162,0.15061,2
34,1,1,0,0.867,1.9656,0.06,1
34,2,2,0,1.038,1.3153,0.01,1
34,1,2,7,1.815,1.4494,0.062711,2
34,2,1,0,5.745,1.4328,0.06,1
34,2,2,100,2.284,1.1653,0.11,2
34,2,1,77,0.995,0.94931,0.11,1
34,2,2,85,1.192,1.499,0.16,2
34,1,1,90,2.023,1.4825,0.16,1
34,2,2,8,2.469,1.3493,0.11,2
34,1,NaN,NaN,NaN,NaN,0.16431,2
34,2,1,72,1.676,1.4329,0.16357,2
34,2,2,77,1.653,1.3826,0.16,1
34,2,2,42,2.469,1.9992,0.16,2
34,1,1,7,2.169,1.7497,0.11,2
34,2,2,83,2.108,3.0339,0.22488,2
34,2,2,0,2.837,1.6658,0.06,1
34,1,1,10,1.385,2.1491,0.06,1
34,2,2,60,1.736,2.6445,0.10411,2
34,1,1,14,2.997,2.0149,0.11184,2
34,2,2,0,1.541,1.399,0.01,1
34,2,2,0,1.049,2.0658,0.01,1
34,1,2,0,1.008,1.6321,0.01,1
34,2,2,0,3.247,1.3494,0.06,1
34,2,1,0,3.147,1.5492,0.06,1
34,1,1,62,1.764,1.6491,0.13272,2
34,1,1,47,1.913,1.282,0.11,1
34,2,2,0,1.347,1.7821,0.06,1
34,1,2,1,4.446,1.2488,0.06,1
34,2,2,79,1.25,1.5824,0.11,2
34,1,2,47,2.603,1.7655,0.11,2
34,1,1,51,3.016,1.8491,0.16,1
34,2,2,86,1.219,1.4156,0.16,1
34,2,2,78,3.936,1.5488,0.17586,2
34,2,2,87,2.66,2.7337,0.24609,2
34,2,1,94,1.688,1.2658,0.26041,2
34,1,2,94,2.532,2.049,0.11,1
34,2,2,98,1.698,3.067,0.24349,2
34,2,1,32,1.626,1.2658,0.16,2
34,2,2,100,1.721,1.0328,0.21,2
34,1,NaN,NaN,NaN,NaN,0.21,2
34,1,1,92,2.514,1.4649,0.21,2
34,2,2,41,1.957,1.4492,0.16,1
34,2,2,2,2.911,1.1659,0.16,1
34,2,2,83,3.019,3.5834,0.35028,2
34,2,2,64,2.555,1.8662,0.11,1
34,2,2,100,1.071,1.1826,0.18458,2
34,1,2,0,0.996,1.4489,0.06,1
34,2,1,7,1.315,1.5994,0.11,1
34,2,2,90,1.039,1.6659,0.20974,2
34,1,1,9,1.679,1.4824,0.16,1
34,1,1,0,2.737,1.4824,0.11,1
34,2,2,44,1.046,1.5658,0.11,2
34,2,2,97,1.572,1.1152,0.16455,2
34,1,2,50,3.768,1.032,0.1799,2
34,1,2,56,2.303,1.7331,0.11,1
34,2,2,3,1.063,1.1823,0.16,1
34,2,2,22,2.093,0.94871,0.16,1
34,2,2,0,3.722,0.99932,0.11,1
34,2,1,15,2.219,1.2662,0.11,1
34,2,2,98,2.135,1.3993,0.16,2
34,2,2,25,1.489,1.1993,0.16,2
34,1,1,0,2.35,1.4492,0.11,2
34,1,1,83,2.53,1.249,0.1348,2
34,1,1,3,1.954,2.5501,0.18439,2
34,1,2,0,0.982,1.2658,0.06,1
34,1,2,41,1.297,1.4654,0.11,2
34,2,2,94,3.588,1.299,0.21556,2
34,2,2,88,1.662,1.3322,0.16,2
34,2,NaN,NaN,NaN,NaN,0.48973,2
34,1,2,100,1.095,1.1491,0.11,1
34,2,2,14,6.983,1.7829,0.16,1
34,2,NaN,NaN,NaN,NaN,1.375,2
34,2,2,100,1.728,1.2817,0.16,2
34,2,2,100,2.998,1.8828,0.11,2
34,1,1,50,1.412,1.3493,0.11,1
34,1,1,60,0.991,1.0826,0.06,2
34,2,2,0,2.776,1.8158,0.06,2
34,2,1,0,1.068,1.2653,0.076646,2
34,1,1,86,3.248,1.4326,0.33482,2
34,1,1,0,2.964,1.1322,0.06,1
34,2,1,0,0.898,1.4323,0.01,1
34,1,2,8,3.599,1.2825,0.25261,2
34,1,1,16,3.123,1.7155,0.11,1
34,1,2,32,2.255,1.9999,0.11,1
34,2,NaN,NaN,NaN,NaN,0.16,1
34,2,2,86,1.99,1.099,0.16,1
34,1,2,17,1.086,1.5658,0.16,1
34,2,2,22,0.97,1.1984,0.21,1
34,1,NaN,NaN,NaN,NaN,0.21,2
34,1,2,94,1.431,1.2486,0.21,1
34,2,2,88,1.832,1.3658,0.26,1
34,2,2,100,1.807,0.96553,0.26,1
34,1,2,67,1.403,1.7326,0.25288,2
34,1,1,14,1.921,2.5165,0.26,1
34,2,1,65,1.169,1.5329,0.26,2
34,2,2,62,1.166,2.2494,0.31,2
34,2,2,90,2.19,1.0162,0.31,1
34,2,2,21,1.792,2.2162,0.26,1
34,2,2,64,2.416,2.1998,0.26,2
34,2,2,87,2.077,1.2654,0.21,2
34,2,1,86,1.785,1.2487,0.21,1
34,2,2,100,1.052,0.99931,0.26,2
34,2,2,100,1.021,1.999,0.26,1
34,1,1,45,3.456,1.1824,0.26274,2
34,2,2,99,1.041,2.8499,0.21,1
34,2,1,85,1.084,1.3161,0.16,1
34,1,NaN,NaN,NaN,NaN,0.21,2
34,2,2,80,3.405,2.0665,0.21,2
34,1,NaN,NaN,NaN,NaN,0.21,2
34,1,1,6,1.991,1.1986,0.21,1
34,2,2,78,1.184,1.2659,0.16,1
34,1,2,14,1.002,1.6989,0.16,1
34,1,1,34,0.961,1.349,0.21,1
34,1,1,42,1.939,1.6159,0.21,1
34,2,2,62,1.916,1.4155,0.16,1
34,1,1,38,3.179,1.7158,0.16,2
34,2,2,52,1.671,1.4997,0.11,2
34,2,2,100,1.09,1.1493,0.16805,2
34,2,2,0,3.516,1.6992,0.06,1
34,1,1,5,2.756,2.2325,0.06,1
34,1,2,0,1.582,1.3155,0.082402,2
34,2,NaN,NaN,NaN,NaN,0.06,2
34,1,1,3,1.46,1.6158,0.06,1
34,1,1,0,1.182,2.283,0.06,1
34,1,2,15,1.439,2.333,0.16917,2
34,2,2,76,2.37,2.033,0.22434,2
34,1,1,5,1.084,1.3655,0.06,2
34,2,2,0,0.983,1.1157,0.01,2
34,2,1,0,0.909,1.799,0.01,1
34,2,2,76,3.258,1.4656,0.37143,2
34,1,2,2,1.429,1.1989,0.06,1
34,1,1,22,1.461,1.3494,0.16703,2
34,2,2,0,1.059,1.2987,0.11,1
34,1,2,0,0.952,0.93219,0.06,1
34,1,2,15,1.161,1.2658,0.11,2
34,1,2,93,2.424,1.2659,0.16,1
34,2,NaN,NaN,NaN,NaN,0.26294,2
35,1,2,90,1.524,3.6957,0.21,2
35,2,2,60,3.075,4.3972,0.26,2
35,1,2,30,3.754,3.5984,0.26,1
35,2,2,100,2.809,4.1827,0.31,2
35,2,2,79,1.98,3.0825,0.31,1
35,2,2,69,5.61,3.9001,0.26,2
35,2,1,20,3.104,5.8844,0.26,1
35,2,2,100,2.561,5.8514,0.31,2
35,2,2,100,1.241,1.7658,0.31,1
35,2,2,90,3.128,2.8832,0.47283,2
35,2,2,69,4.224,4.467,0.26,1
35,2,2,60,4.291,5.4171,0.21,1
35,2,NaN,NaN,NaN,NaN,2.939,2
35,2,2,100,2.995,4.6836,0.39002,2
35,2,2,80,4.544,2.0826,0.48529,2
35,2,2,91,1.257,4.35,0.29369,2
35,2,2,0,13.547,1.8328,0.11,2
35,1,2,9,4.498,8.7355,0.13491,2
35,1,2,40,2.666,8.0185,0.16,1
35,2,2,70,4.482,2.6494,0.21,1
35,1,1,80,1.742,5.1174,0.21,1
35,2,1,81,3.821,4.4507,0.24078,2
35,2,1,80,2.447,4.4166,0.21,1
35,1,1,19,6.363,2.7491,0.26,1
35,2,2,60,2.342,7.669,0.26,1
35,2,2,90,1.029,2.5996,0.21,1
35,2,2,70,1.218,2.5663,0.21,1
35,2,2,100,5.09,3.6665,0.23096,2
35,1,1,10,4.587,7.2849,0.16,1
35,1,1,0,4.791,3.083,0.11,2
35,1,1,50,6.88,5.8509,0.22202,2
35,1,2,0,2.002,3.0827,0.06,2
35,2,1,10,5.585,2.3327,0.11,2
35,2,2,50,2.157,2.9998,0.16,1
35,2,2,60,3.008,4.5006,0.16,1
35,2,2,10,3.754,2.3327,0.11,1
35,1,1,30,3.352,2.5324,0.11,1
35,1,1,0,2.524,2.2991,0.06,1
35,2,1,0,3.323,2.9668,0.06,2
35,2,1,10,3.541,2.8325,0.11,1
35,1,NaN,NaN,NaN,NaN,0.16,2
35,2,2,80,1.805,1.7996,0.16,1
35,2,2,70,2.048,3.016,0.16,1
35,1,NaN,NaN,NaN,NaN,0.17206,2
35,1,1,40,1.897,2.5826,0.11,1
35,2,1,0,2.737,1.649,0.06,1
35,2,1,11,4.888,2.1165,0.11,1
35,2,1,70,4.567,5.8181,0.16,1
35,1,1,50,7.507,2.9831,0.21,2
35,2,1,39,2.475,3.1003,0.21,1
35,2,1,80,2.844,4.2507,0.26,1
35,1,1,89,1.805,2.0831,0.31,2
35,1,2,30,3.369,2.0666,0.31,1
35,1,1,100,1.403,1.4986,0.36,1
35,1,2,90,1.58,1.7994,0.36,2
35,2,2,100,1.808,1.7495,0.41,2
35,2,2,100,1.715,2.1165,0.41,1
35,2,2,100,1.062,1.7156,0.36,2
35,2,2,100,1.405,1.6828,0.36,2
35,2,2,90,1.802,5.7677,0.40952,2
35,1,1,80,2.677,1.9992,0.31,1
35,2,2,40,2.949,4.0502,0.26,2
35,1,2,10,2.941,2.3665,0.26,2
35,2,2,90,1.886,3.7502,0.31,1
35,1,2,100,1.128,2.0329,0.31,1
35,1,1,70,6.275,3.0336,0.36,2
35,2,2,80,2.434,4.5172,0.36,2
35,2,2,100,1.217,1.5659,0.31,1
35,2,2,100,1.572,2.1493,0.31,1
35,2,2,80,3.213,2.966,0.26,2
35,2,2,100,3.192,2.5333,0.76276,2
35,1,1,5,9.397,1.999,0.21,2
35,2,2,40,1.549,3.217,0.21,1
35,1,2,10,3.106,3.1832,0.16,2
35,2,2,100,1.116,1.3989,0.50887,2
35,2,2,20,3.623,2.8002,0.21,2
35,2,2,21,2.243,7.2522,0.16,2
35,2,2,80,2.166,5.051,0.3754,2
35,2,1,0,3.537,2.1496,0.11,1
35,1,1,21,2.139,2.3495,0.16,1
35,1,2,29,2.577,2.9168,0.16,2
35,2,2,21,1.598,3.4335,0.21,1
35,2,1,20,5.189,3.5504,0.21,1
35,2,2,29,1.467,5.151,0.26,1
35,2,2,60,2.067,3.6336,0.26,2
35,2,2,30,6.573,3.8339,0.21,1
35,2,2,41,1.586,2.5329,0.21,2
35,2,2,9,2.968,3.9,0.16,1
35,2,2,9,5.387,2.3328,0.16,1
35,1,2,40,2.128,2.2988,0.21131,2
35,1,NaN,NaN,NaN,NaN,0.16,1
35,2,2,61,1.866,1.816,0.16,2
35,2,2,21,1.743,2.1322,0.16,1
35,2,1,0,2.632,1.9997,0.11,2
35,1,2,30,2.39,2.2827,0.16,2
35,1,1,70,2.778,2.3995,0.21,2
35,1,2,31,2.548,2.4494,0.21,2
35,2,2,70,4.908,3.2503,0.26,1
35,1,1,29,2.165,4.9347,0.26,1
35,2,2,80,2.089,3.7333,0.21,1
35,1,1,30,3.786,3.4,0.21,1
35,1,1,6,3.312,4.9004,0.16,1
35,2,2,70,1.663,4.0167,0.16,1
35,2,2,100,1.502,1.4328,0.81338,2
35,1,2,90,1.283,1.5662,0.11,2
35,1,2,90,1.278,3.1834,0.16,2
35,2,2,100,1.128,1.2657,0.21,1
35,1,2,30,2.561,1.783,0.21,1
35,1,2,81,1.501,1.6988,0.26,2
35,2,2,100,1.217,2.0662,0.31,2
35,2,2,69,2.329,2.7501,0.31,2
35,1,1,20,1.269,3.6668,0.26,2
35,1,1,21,2.941,3.8337,0.44854,2
35,1,1,29,6.283,3.1498,0.30047,2
35,2,2,61,3.511,4.8177,0.21,1
35,1,2,9,2.129,2.3499,0.16,1
35,2,2,20,3.718,2.5326,0.21,1
35,1,1,0,2.68,1.4828,0.21,2
35,1,1,21,3.713,2.1657,0.16,1
35,1,2,81,1.545,1.2154,0.37069,2
35,1,2,70,6.107,2.5247,0.56582,2
35,1,1,50,2.309,2.1639,0.80022,2
35,1,1,41,5.178,2.3306,0.46719,2
35,1,2,31,3.04,2.9161,0.21,1
35,1,2,70,1.664,1.9487,0.37882,2
35,2,2,100,0.88,1.3819,0.31,1
35,2,2,100,0.86,1.1983,0.31,1
35,1,NaN,NaN,NaN,NaN,0.26,2
35,1,1,61,3.091,2.2653,0.26,1
35,1,1,40,6.898,2.3158,0.26,1
35,1,2,70,2.077,1.7654,0.21,1
35,1,1,80,2.86,1.6825,0.3243,2
35,1,1,100,1.284,1.6153,0.29716,2
35,2,2,100,1.204,1.5155,0.38492,2
35,1,1,49,5.05,1.8819,0.21,1
35,1,1,80,1.037,1.9496,0.46435,2
35,2,2,49,0.918,4.8174,0.16,1
35,1,2,10,4.947,2.3328,0.11,1
35,1,2,20,1.425,2.4492,0.16,2
35,2,2,100,0.915,1.0989,0.21,1
35,2,2,90,2.177,2.9496,0.23243,2
35,1,1,20,5.152,2.2989,0.16,2
35,2,2,100,0.952,1.065,0.70486,2
35,1,2,10,3.255,4.401,0.11,1
35,1,2,30,0.651,2.7826,0.16,1
35,2,2,100,1.419,1.3825,0.21,1
35,2,2,100,0.829,0.89878,0.21,2
35,1,1,40,2.445,1.6491,0.16,2
35,2,NaN,NaN,NaN,NaN,0.16,2
35,2,1,10,2.676,1.3654,0.16,1
35,1,NaN,NaN,NaN,NaN,0.21,1
35,1,2,10,6.647,2.3998,0.26,2
35,1,1,89,1.123,2.5994,0.31,1
35,1,1,21,7.842,1.866,0.31,2
35,1,NaN,NaN,NaN,NaN,0.26,2
35,2,NaN,NaN,NaN,NaN,0.26,2
35,1,2,31,7.262,2.6989,0.26,2
35,1,1,30,8.273,4.0833,0.31,2
35,2,2,100,1.44,1.6823,0.31,1
35,2,2,98,1.992,1.649,0.26,1
35,2,2,100,0.873,2.1663,0.26,1
35,2,2,90,1.569,1.8995,0.21,1
35,2,2,100,0.749,1.0657,0.21,1
35,2,NaN,NaN,NaN,NaN,0.39985,2
35,1,2,30,1.615,3.0665,0.16,1
35,1,1,50,2.785,2.0493,0.21,1
35,1,1,40,2.227,1.9323,0.21,1
35,1,2,20,1.596,2.6498,0.16,1
35,2,2,70,3.112,2.0824,0.21,1
35,1,1,30,2.591,3.2331,0.21,2
35,1,1,0,2.749,1.382,0.16,1
35,1,1,61,7.921,2.1491,0.31421,2
35,2,2,5,4.422,2.4333,0.11,1
35,1,1,0,2.558,1.0651,0.11,1
35,2,2,50,1.949,2.4157,0.16003,2
35,1,2,0,1.236,1.0652,0.06,2
35,1,2,0,2.16,1.1655,0.11,2
35,1,1,80,2.312,2.0328,0.29387,2
35,1,1,10,4.621,2.1657,0.16,2
35,2,1,10,1.703,1.7161,0.11,1
35,1,1,10,1.242,3.9502,0.16,2
35,2,2,100,1.691,1.6824,0.31803,2
35,2,1,0,2.701,2.2662,0.11,2
35,1,1,21,2.321,2.7495,0.16,1
35,2,2,80,1.597,1.7656,0.16,1
35,1,1,81,1.256,3.0327,0.20686,2
35,2,1,0,1.949,1.1986,0.11,1
35,2,2,100,3.152,8.4024,0.16,1
35,1,2,80,2.835,1.6991,0.2413,2
35,1,2,40,2.312,1.3491,0.21,1
35,1,1,59,1.542,3.0162,0.26,2
35,1,2,80,3.862,1.3989,0.26,1
35,2,2,100,0.741,0.99928,0.31,1
35,1,1,61,5.675,1.5324,0.31,2
35,2,2,100,1.711,1.7494,0.29522,2
35,1,2,69,0.863,2.4495,0.26,2
35,1,1,79,2.037,1.4661,0.31,1
35,2,2,50,2.618,4.9512,0.31,1
35,1,1,90,0.928,1.1158,0.32466,2
35,2,2,100,1.482,1.3328,0.26,2
35,1,2,31,2.92,2.7994,0.21,2
35,1,2,71,2.114,2.5994,0.26,2
35,2,2,69,5.34,1.8997,0.31,1
