Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Training
4520384,0,0,5,0.444,0.22,35,0
4520384,1,1,5,0.55,0.212,35,0
4520384,0,1,5,0.466,0.236,32,0
4520384,0,1,5,0.52,0.298,35,0
4520384,1,1,5,0.814,0.369,38,0
4520384,0,0,5,0.499,0.33,38,0
4520384,1,1,5,0.88,0.183,35,0
4520384,0,0,5,0.579,0.254,35,0
4520384,1,1,5,0.567,0.246,32,0
4520384,1,0,5,0.587,0.281,32,0
4520384,1,1,5,0.468,0.242,35,0
4520384,0,0,5,0.456,0.206,35,0
4520384,1,0,5,0.492,0.362,32,0
4520384,0,0,5,0.468,0.187,35,0
4520384,0,0,5,0.772,0.176,35,0
4520384,0,1,5,0.336,0.32,32,0
4520384,0,0,5,0.576,0.203,35,0
4520384,1,1,5,0.671,0.233,35,0
4520384,1,0,5,0.715,0.187,32,0
4520384,0,0,5,0.574,0.181,35,0
4520384,0,0,5,0.523,0.175,35,0
4520384,1,0,5,0.627,0.211,32,0
4520384,0,1,5,0.809,0.208,35,0
4520384,0,0,5,0.735,0.207,38,0
4520384,1,1,5,0.701,0.244,38,0
4520384,1,1,5,0.632,0.445,35,0
4520384,0,0,5,0.569,0.18,35,0
4520384,0,0,5,0.548,0.13,32,0
4520384,0,0,5,0.639,0.247,32,0
4520384,1,1,5,0.757,0.161,29,0
4520384,1,0,5,0.45,0.209,29,0
4520384,1,0,5,0.51,0.206,32,0
4520384,0,0,5,0.614,0.211,35,0
4520384,1,1,5,0.686,0.195,35,0
4520384,1,0,5,0.582,0.279,32,0
4520384,1,0,5,0.883,0.164,35,0
4520384,0,0,5,0.497,0.225,38,0
4520384,1,1,5,0.55,0.483,38,0
4520384,0,0,5,0.521,0.162,35,0
4520384,0,0,5,0.531,0.326,35,0
4520384,1,1,5,0.669,0.249,32,0
4520384,0,0,5,0.606,0.255,32,0
4520384,0,0,5,1.57,0.283,29,0
4520384,1,1,5,0.584,0.257,29,0
4520384,1,1,5,0.921,0.248,26,0
4520384,1,0,5,0.526,0.21,26,0
4520384,0,0,5,0.667,0.202,29,0
4520384,1,0,5,0.476,0.208,29,0
4520384,1,1,5,0.489,0.366,32,0
4520384,1,1,5,0.676,0.221,32,0
4520384,0,0,5,0.764,0.174,29,0
4520384,1,0,5,0.572,0.245,29,0
4520384,0,0,5,0.581,0.156,32,0
4520384,0,0,5,0.553,0.182,32,0
4520384,1,1,5,0.498,0.197,29,0
4520384,0,0,5,0.441,0.217,29,0
4520384,1,1,5,0.542,0.173,26,0
4520384,0,0,5,0.646,0.203,26,0
4520384,1,1,5,0.436,0.199,23,0
4520384,1,1,5,0.56,0.208,23,0
4520384,1,1,5,0.615,0.199,21,0
4520384,0,0,5,0.859,0.147,21,0
4520384,1,1,5,0.55,0.173,19,0
4520384,0,1,5,0.634,0.204,19,0
4520384,0,0,5,0.554,0.231,21,0
4520384,0,0,5,0.582,0.354,21,0
4520384,0,1,5,0.4,0.263,19,0
4520384,1,0,5,0.478,0.306,21,0
4520384,1,1,5,0.584,0.264,23,0
4520384,0,0,5,0.627,0.311,23,0
4520384,0,0,5,0.492,0.303,21,0
4520384,1,1,5,0.729,0.246,21,0
4520384,0,0,5,0.546,0.253,19,0
4520384,0,1,5,0.417,0.383,19,0
4520384,1,1,5,0.599,0.221,21,0
4520384,1,0,5,0.489,0.187,21,0
4520384,0,0,5,0.43,0.207,23,0
4520384,0,0,5,0.543,0.235,23,0
4520384,0,0,5,0.593,0.23,21,0
4520384,1,0,5,0.44,0.299,21,0
4520384,1,0,5,0.534,0.227,23,0
4520384,1,0,5,0.491,0.18,26,0
4520384,0,0,5,0.482,0.195,29,0
4520384,1,1,5,0.504,0.2,29,0
4520384,1,0,5,0.38,0.279,26,0
4520384,1,1,5,0.477,0.263,29,0
4520384,0,0,5,0.486,0.225,29,0
4520384,1,1,5,0.662,0.316,26,0
4520384,0,0,5,0.738,0.538,26,0
4520384,0,0,5,0.549,0.244,23,0
4520384,1,1,5,0.709,0.224,23,0
4520384,0,0,5,0.579,0.198,21,0
4520384,0,0,5,0.627,0.166,21,0
4520384,1,0,5,0.597,0.266,19,0
4520384,1,0,5,0.734,0.212,21,0
4520384,1,0,5,0.541,0.204,23,0
4520384,0,0,5,0.457,0.172,26,0
4520384,1,1,5,1.088,0.21,26,0
4520384,1,1,5,1.594,0.196,23,0
4520384,1,1,5,0.486,0.129,23,0
4520384,0,0,5,0.512,0.136,21,0
4520384,1,1,5,0.617,0.181,21,0
4520384,0,0,5,0.53,0.219,19,0
4520384,0,0,5,0.635,0.153,19,0
4520384,1,0,5,0.512,0.149,17,0
4520384,0,0,5,0.435,0.184,19,0
4520384,1,0,5,0.499,0.188,19,0
4520384,0,0,5,0.569,0.176,21,0
4520384,1,1,5,0.733,0.145,21,0
4520384,1,0,5,0.755,0.194,19,0
4520384,1,1,5,0.577,0.187,21,0
4520384,0,0,5,0.454,0.2,21,0
4520384,1,1,5,0.579,0.19,19,0
4520384,0,0,5,0.638,0.191,19,0
4520384,0,1,5,1.415,0.285,17,0
4520384,0,1,5,0.551,0.228,19,0
4520384,0,0,5,0.548,0.151,21,0
4520384,1,1,5,0.5,0.161,21,0
4520384,1,0,5,0.398,0.21,19,0
4520384,0,0,5,0.532,0.181,21,0
4520384,0,1,5,1.951,0.231,21,0
4520384,1,1,5,0.535,0.287,23,0
4520384,0,0,5,0.61,0.18,23,0
4520384,0,0,5,1.065,0.217,21,0
4520384,1,1,5,0.658,0.348,21,0
4520384,1,1,5,0.484,0.223,19,0
4520384,0,0,5,0.524,0.197,19,0
4520384,0,0,5,0.625,0.171,17,0
4520384,0,0,5,0.689,0.154,17,0
4520384,1,0,5,0.608,0.137,16,0
4520384,1,1,5,0.528,0.186,17,0
4520384,1,0,5,0.792,0.186,17,0
4520384,0,0,5,0.618,0.257,19,0
4520384,1,0,5,0.679,0.19,19,0
4520384,1,0,5,0.449,0.2,21,0
4520384,1,0,5,0.435,0.19,23,0
4520384,0,1,5,0.857,0.162,26,0
4520384,1,1,5,0.742,0.172,29,0
4520384,0,0,5,0.568,0.195,29,0
4520384,0,0,5,0.491,0.209,26,0
4520384,1,1,5,0.495,0.269,26,0
4520384,0,0,5,0.519,0.164,23,0
4564429,0,0,5,0.651,4.314,63,0
4564429,0,0,6,0.53,0.491,57,0
4564429,0,0,5,0.529,0.569,57,0
4564429,1,1,5,1.511,6.324,52,0
4564429,1,1,4,0.826,1.188,52,0
4564429,0,0,5,0.708,0.645,47,0
4564429,1,1,4,0.981,0.627,47,0
4564429,1,1,4,0.688,0.532,43,0
4564429,1,1,5,0.993,0.491,43,0
4564429,0,0,4,0.649,0.53,38,0
4564429,1,1,3,1.23,0.534,38,0
4564429,0,0,4,0.672,0.49,35,0
4564429,1,1,3,1.026,0.452,35,0
4564429,0,0,3,1.275,0.636,32,0
4564429,1,1,3,1.632,1.984,32,0
4564429,0,0,4,0.803,0.507,29,0
4564429,0,0,4,0.89,0.382,29,0
4564429,0,0,4,0.729,0.457,26,0
4564429,1,0,3,1.16,0.388,26,0
4564429,1,1,3,0.882,0.383,29,0
4564429,0,0,4,0.692,0.355,29,0
4564429,0,0,4,0.812,0.472,26,0
4564429,0,0,3,1.36,0.432,26,0
4564429,1,0,4,0.715,0.533,23,0
4564429,0,0,5,0.611,0.403,26,0
4564429,0,0,4,0.806,0.268,26,0
4564429,1,0,3,0.542,0.466,23,0
4564429,1,1,3,0.708,0.433,26,0
4564429,1,0,4,0.645,0.367,26,0
4564429,1,1,4,0.626,0.365,29,0
4564429,1,0,3,0.695,0.612,29,0
4564429,1,0,3,1.052,1.02,32,0
4564429,1,1,4,0.738,0.332,35,0
4564429,0,1,4,0.8,0.362,35,0
4564429,0,0,4,0.802,0.318,38,0
4564429,0,0,5,0.651,0.38,38,0
4564429,0,0,4,0.756,0.322,35,0
4564429,0,0,3,1.543,0.337,35,0
4564429,0,0,2,1.235,2.013,32,0
4564429,1,1,4,1.17,0.327,32,0
4564429,1,1,4,1.018,0.253,29,0
4564429,0,1,4,1.723,0.801,29,0
4564429,1,1,5,0.795,0.256,32,0
4564429,1,1,5,0.676,0.569,32,0
4564429,1,1,4,0.723,0.559,29,0
4564429,0,0,2,1.683,2.155,29,0
4564429,1,1,4,0.715,0.284,26,0
4564429,0,0,2,1.978,0.344,26,0
4564429,1,1,3,1.648,0.902,23,0
4564429,0,0,4,0.976,0.78,23,0
4564429,0,0,4,1.377,2.34,21,0
4564429,0,0,4,1.464,0.195,21,0
4564429,0,1,4,0.71,0.348,19,0
4564429,1,1,4,0.656,0.287,21,0
4564429,1,1,4,1.158,0.303,21,0
4564429,0,0,4,0.815,0.239,19,0
4564429,1,1,4,0.96,0.41,19,0
4564429,1,1,6,0.888,0.193,17,0
4564429,1,0,4,1.077,1.896,17,0
4564429,0,1,4,1.47,0.217,19,0
4564429,1,1,3,3.612,0.899,21,0
4564429,0,0,4,0.841,0.392,21,0
4564429,1,1,4,0.6,0.268,19,0
4564429,0,0,4,1.061,0.311,19,0
4564429,1,1,4,1.267,0.176,17,0
4564429,0,0,4,1.145,0.384,17,0
4564429,0,0,4,0.873,0.247,16,0
4564429,0,0,4,0.763,0.217,16,0
4564429,1,1,4,0.669,0.207,14,0
4564429,1,1,4,0.559,0.264,14,0
4564429,0,0,4,0.99,0.228,13,0
4564429,0,0,5,0.693,0.21,13,0
4564429,0,1,4,0.724,0.231,12,0
4564429,1,0,4,0.759,0.231,13,0
4564429,0,0,4,0.704,0.223,14,0
4564429,0,0,4,0.583,0.262,14,0
4564429,1,1,3,2.067,0.512,13,0
4564429,1,0,3,0.882,0.937,13,0
4564429,1,0,4,0.729,0.185,14,0
4564429,1,0,3,1.507,0.238,16,0
4564429,1,1,5,0.68,0.286,17,0
4564429,1,0,4,1.585,0.273,17,0
4564429,1,1,4,0.698,0.386,19,0
4564429,0,1,4,1.279,0.212,19,0
4564429,0,1,3,1.582,0.251,21,0
4564429,0,0,3,0.834,0.225,23,0
4564429,0,1,4,1.583,0.327,23,0
4564429,0,0,4,0.859,0.226,26,0
4564429,0,0,4,0.791,0.176,26,0
4564429,1,0,3,0.81,0.219,23,0
4564429,1,0,2,1.343,0.436,26,0
4564429,0,0,4,0.828,0.191,29,0
4564429,1,0,4,1.038,0.36,29,0
4564429,1,1,4,0.749,0.281,32,0
4564429,1,1,4,1.818,0.225,32,0
4564429,0,0,4,0.928,0.256,29,0
4564429,1,1,4,0.559,0.314,29,0
4564429,0,1,4,1.124,0.248,26,0
4564429,1,1,4,0.66,0.218,29,0
4564429,0,0,4,1.274,0.188,29,0
4564429,0,0,4,0.64,0.205,26,0
4564429,0,0,5,0.813,0.198,26,0
4564429,0,0,4,0.73,0.17,23,0
4564429,1,1,4,0.527,0.229,23,0
4564429,1,1,4,0.778,0.259,21,0
4564429,0,0,4,0.736,0.195,21,0
4564429,1,1,4,1.465,0.181,19,0
4564429,1,1,4,0.597,0.254,19,0
4564429,1,0,5,2.074,0.286,17,0
4564429,0,0,5,0.86,0.255,19,0
4564429,1,1,5,0.647,0.251,19,0
4564429,0,0,5,0.906,0.213,17,0
4564429,1,0,4,1.027,0.175,17,0
4564429,0,0,4,0.666,0.323,19,0
4564429,1,0,5,0.789,0.284,19,0
4564429,0,0,5,0.651,0.361,21,0
4564429,0,0,5,0.781,0.46,21,0
4564429,0,0,4,1.051,0.276,19,0
4564429,1,0,5,0.774,0.227,19,0
4564429,1,0,5,0.712,0.202,21,0
4564429,0,1,4,1.962,0.565,23,0
4564429,0,0,4,1.351,0.824,26,0
4564429,0,0,4,1.095,0.217,26,0
4564429,1,1,4,0.559,0.332,23,0
4564429,0,0,4,0.677,0.312,23,0
4564429,0,1,5,0.923,0.212,21,0
4564429,1,1,5,0.731,0.495,23,0
4564429,1,1,5,0.53,0.281,23,0
4564429,1,1,5,0.677,0.209,21,0
4564429,1,1,5,3.532,0.55,21,0
4564429,1,1,5,0.744,0.284,19,0
4564429,1,0,4,0.772,0.416,19,0
4564429,1,1,4,0.69,0.209,21,0
4564429,0,1,4,0.685,0.261,21,0
4564429,0,1,3,1.201,0.43,23,0
4564429,0,0,4,0.949,0.393,26,0
4564429,0,1,4,0.639,0.234,26,0
4564429,0,0,5,0.785,0.295,29,0
4564429,0,0,5,0.874,0.259,29,0
4564429,1,0,5,0.719,0.366,26,0
4564429,1,1,5,0.835,0.203,29,0
4564429,0,1,5,0.659,0.203,29,0
4564429,1,1,5,0.545,0.277,32,0
4564429,1,0,2,4.579,0.571,32,0
4564429,1,1,5,0.762,0.756,35,0
4564429,0,0,5,0.592,0.589,35,0
4564429,1,0,3,0.912,0.764,32,0
4564429,0,0,5,0.682,0.91,35,0
4564429,1,1,5,0.824,0.524,35,0
4564429,0,1,4,1.067,0.275,32,0
4564429,0,0,4,0.837,0.283,35,0
4564429,0,0,4,0.945,0.317,35,0
4564429,0,0,4,0.815,0.374,32,0
4564429,1,0,3,1.269,0.25,32,0
4564429,1,1,4,0.945,0.326,35,0
4564429,0,0,4,0.916,0.244,35,0
4564429,1,0,3,2.476,0.351,32,0
4564429,1,1,3,0.985,1.251,35,0
4564429,1,1,4,0.78,0.149,35,0
4564429,0,0,4,1.375,0.267,32,0
4564429,1,0,3,1.289,0.215,32,0
4564429,0,0,4,1.139,0.349,35,0
4564429,1,1,4,0.55,0.275,35,0
4564429,0,0,4,0.649,0.222,32,0
4564429,1,0,3,2.03,0.248,32,0
4564429,0,0,5,0.835,0.18,35,0
4564429,0,0,6,0.785,0.205,35,0
4564429,0,0,4,0.96,0.574,32,0
4564429,1,1,4,2.194,0.147,32,0
4564429,1,1,4,0.922,0.202,29,0
4564429,0,0,4,1.078,0.187,29,0
4564429,0,0,3,1.235,0.226,26,0
4564429,0,0,3,0.698,0.243,26,0
4564429,1,1,4,0.745,0.216,23,0
4564429,0,0,4,0.713,0.202,23,0
4564429,0,0,3,1.928,0.214,21,0
4564429,1,1,4,0.788,0.334,21,0
4564429,1,1,4,0.845,0.173,19,0
4564429,1,1,4,0.758,0.248,19,0
4564429,1,1,5,0.551,0.373,17,0
4564429,1,0,5,0.798,0.316,17,0
4564429,1,1,4,0.691,0.207,19,0
4564429,1,1,3,1.454,0.542,19,0
4564429,0,0,4,0.779,0.4,17,0
4564429,0,1,3,1.317,0.318,17,0
4564429,0,0,4,0.828,0.246,19,0
4564429,0,1,3,1.132,0.239,19,0
4564429,0,0,3,1.064,0.203,21,0
4564429,0,0,4,0.805,0.165,21,0
4564429,1,1,4,0.748,0.17,19,0
4564429,1,1,4,0.76,0.175,19,0
4564429,0,0,4,0.735,0.307,17,0
4564429,1,1,4,1.15,0.159,17,0
4564429,1,1,4,0.671,0.204,16,0
4564429,1,1,5,0.708,0.267,16,0
4564429,0,0,4,1.142,0.156,14,0
4564429,1,1,4,0.848,0.502,14,0
4564429,0,0,5,0.658,0.232,13,0
4564429,1,1,4,0.752,0.239,13,0
4564429,0,0,4,0.818,0.38,12,0
4564429,0,1,4,1.585,0.39,12,0
4564429,0,1,4,0.726,0.184,13,0
4564429,0,0,3,0.879,0.257,14,0
4564429,1,1,4,0.505,0.19,14,0
4564429,1,1,4,0.612,0.366,13,0
4564429,0,1,4,0.535,0.19,13,0
4564429,1,1,3,2.153,0.437,14,0
4564429,1,1,5,0.816,0.322,14,0
4564429,1,0,5,0.955,0.424,13,0
4564429,0,1,6,0.519,0.23,14,0
4564429,1,1,5,0.726,0.245,16,0
4564429,0,0,5,1.057,0.298,16,0
4564429,1,1,4,0.977,0.243,14,0
4564429,0,0,4,0.712,0.225,14,0
4564429,1,0,4,0.713,0.221,13,0
4564429,0,1,5,0.877,0.55,14,0
4564429,0,0,5,1.013,0.403,16,0
4564429,0,0,4,0.682,0.578,16,0
4564429,1,1,4,0.726,0.197,14,0
4564429,1,0,4,0.599,0.203,14,0
4564429,0,1,5,0.761,0.441,16,0
4564429,0,0,4,0.863,0.233,17,0
4564429,0,0,5,0.634,0.236,17,0
4564429,1,1,5,0.611,0.208,16,0
4564429,0,0,5,0.61,0.198,16,0
4564429,0,0,5,0.577,0.143,14,0
4564429,1,0,5,0.843,0.189,14,0
4564429,1,1,4,0.633,0.316,16,0
4564429,1,0,5,0.596,0.216,16,0
4564429,1,1,5,0.583,0.229,17,0
4564429,1,0,5,0.619,0.175,17,0
4564429,1,1,5,0.665,0.167,19,0
4564429,1,0,4,0.664,0.214,19,0
4564429,0,1,5,0.596,0.221,21,0
4564429,0,0,5,0.581,0.231,23,0
4564429,0,0,5,1.564,0.232,23,0
4564429,0,0,5,0.657,0.284,21,0
4564429,0,1,5,0.56,0.188,21,0
4564429,0,1,5,0.755,0.098,23,0
4564429,1,1,5,0.537,0.139,26,0
4564429,1,0,4,0.776,0.144,26,0
4564429,0,1,4,0.744,0.098,29,0
4564429,1,1,5,0.738,0.089,32,0
4564429,1,1,4,2.259,0.267,32,0
4564429,1,1,5,0.514,0.41,29,0
4564429,0,0,4,0.603,0.191,29,0
4564429,1,1,4,0.883,0.162,26,0
4564429,0,1,4,0.499,0.317,26,0
4564429,1,1,5,0.668,0.147,29,0
4564429,0,0,4,0.708,0.217,29,0
4564429,0,1,5,3.45,0.371,26,0
4564429,0,0,4,1.561,1.296,29,0
4564429,0,0,4,1.514,0.216,29,0
4564429,1,1,4,0.766,0.193,26,0
4564429,1,1,5,0.553,0.313,26,0
4564429,0,0,5,1.486,0.34,23,0
4564429,1,1,5,0.632,0.199,23,0
4564429,1,1,5,0.725,0.324,21,0
4564429,1,1,5,0.595,0.184,21,0
4564429,0,1,4,1.066,0.175,19,0
4564429,1,1,5,0.538,0.245,21,0
4564429,0,0,5,0.548,0.241,21,0
4564429,1,1,5,0.609,0.213,19,0
4564429,0,0,4,0.541,0.264,19,0
4564429,1,1,5,1.033,0.238,17,0
4564429,0,0,5,0.628,0.258,17,0
4564429,0,1,2,0.853,0.048,16,0
4564429,0,0,4,0.785,0.438,17,0
4564429,1,1,5,0.595,0.222,17,0
4564429,1,1,5,0.867,0.18,16,0
4564429,0,0,5,0.543,0.259,16,0
4564429,0,0,5,0.611,0.181,14,0
4564429,0,0,5,1.158,0.28,14,0
4564429,1,1,5,0.653,0.204,13,0
4564429,0,1,5,0.516,0.24,13,0
4564429,0,1,5,0.471,0.222,14,0
4564429,1,1,5,0.624,0.203,16,0
4564429,1,1,5,0.507,0.203,16,0
4564429,1,1,5,0.441,0.226,14,0
4564429,1,0,4,1.007,0.517,14,0
4564429,1,1,4,0.442,0.265,16,0
4564429,1,0,5,0.563,0.266,16,0
4564429,1,0,4,0.702,0.459,17,0
4564429,0,1,4,0.716,0.235,19,0
4564429,0,1,4,0.782,0.199,21,0
4564429,0,0,4,0.578,0.202,23,0
4564429,0,0,3,1.036,0.235,23,0
4564429,0,0,3,0.768,0.317,21,0
4564429,0,0,2,1.038,0.251,21,0
4564429,1,0,4,0.849,0.257,19,0
4564429,1,1,2,0.68,0.958,21,0
4564429,0,0,3,1.048,0.654,21,0
4564429,1,1,4,0.938,0.216,19,0
4564429,1,1,4,0.775,0.208,19,0
4564429,1,1,4,1.259,0.441,17,0
4564429,0,0,4,0.666,0.241,17,0
4564429,1,0,3,1.403,0.248,16,0
4564429,0,0,4,0.61,0.893,17,0
4564429,1,0,2,2.805,0.193,17,0
4564429,0,0,5,0.691,0.573,19,0
4564429,0,0,4,1.057,0.162,19,0
4564429,0,0,4,0.741,0.19,17,0
4564429,0,1,4,0.713,0.166,17,0
4564429,1,1,4,0.717,0.121,19,0
4564429,1,1,4,0.536,0.131,19,0
4564429,0,1,4,0.48,0.217,17,0
4564429,1,0,3,0.73,0.356,19,0
4564429,1,1,4,0.641,0.22,21,0
4564429,1,1,5,0.61,0.255,21,0
4564429,0,0,5,0.625,0.257,19,0
4564429,1,1,5,0.438,0.352,19,0
4564429,0,0,4,0.669,0.157,17,0
4564429,1,1,5,0.782,6.102,17,0
4564429,0,1,4,0.638,0.203,16,0
4564429,1,1,5,0.644,0.392,17,0
4564429,0,0,5,0.674,0.205,17,0
4564429,0,0,5,0.627,0.191,16,0
4564429,0,0,5,0.482,0.194,16,0
4564429,1,1,5,0.592,0.212,14,0
4564429,1,1,5,0.566,0.167,14,0
4564429,0,0,5,0.563,0.347,13,0
4564429,0,0,4,0.505,0.437,13,0
4564429,0,0,4,0.633,0.303,12,0
4564429,1,0,4,1.547,0.277,12,0
4564429,0,0,4,0.796,0.251,13,0
4564429,0,1,4,0.517,0.194,13,0
4564429,1,1,4,0.73,0.192,14,0
4564429,1,1,5,0.589,0.183,14,0
4564429,1,1,5,0.472,0.202,13,0
4564429,1,1,5,0.666,0.211,13,0
4564429,1,1,5,0.686,0.184,12,0
4564429,1,1,5,0.455,0.427,12,0
4564429,1,0,2,1.434,0.531,10,0
4564429,0,0,4,0.771,0.226,12,0
4564429,0,0,4,0.627,0.157,12,0
4564429,0,0,4,0.623,0.167,10,0
4564429,0,1,5,0.665,0.22,10,0
4564429,0,0,4,0.719,0.446,12,0
4564429,0,0,4,0.956,0.661,12,0
4564429,1,1,5,0.458,0.29,10,0
4564429,1,1,5,0.918,0.214,10,0
4564429,0,0,3,0.529,0.375,9,0
4564429,1,1,4,0.85,0.171,9,0
4564429,1,1,3,0.572,0.478,9,0
4564429,1,1,3,0.794,0.271,9,0
4564429,0,0,4,0.58,0.171,8,0
4564429,1,1,3,0.553,0.432,8,0
4564429,0,0,3,0.643,0.28,7,0
4564429,1,1,4,0.596,0.203,7,0
4564429,0,1,4,0.773,0.12,6,0
4564429,0,1,4,1.34,0.254,7,0
4564429,0,0,4,1.003,0.07,8,0
4564429,0,0,4,0.837,0.094,8,0
4564429,1,1,4,0.603,0.122,7,0
4564429,1,1,4,0.527,0.263,7,0
4564429,0,0,4,0.6,0.131,6,0
4564429,1,1,5,0.536,0.176,6,0
4564429,1,0,4,0.576,0.163,6,0
4564429,1,0,2,1.183,0.319,6,0
4564429,0,1,5,0.527,0.347,7,0
4564429,1,0,5,0.543,0.18,8,0
4564429,0,1,5,0.818,0.176,9,0
4564429,1,1,5,0.623,0.18,9,0
4564429,0,0,5,0.542,0.199,9,0
4564429,1,0,5,0.682,0.181,9,0
4564429,0,0,4,0.756,0.152,9,0
4564429,0,0,5,0.517,0.175,9,0
4564429,0,0,5,0.549,0.144,9,0
4564429,1,1,5,0.601,0.194,9,0
4564429,1,1,5,0.571,0.193,8,0
4564429,0,0,5,1.116,0.233,8,0
4564429,0,1,5,0.548,0.181,7,0
4564429,0,1,4,0.898,0.176,8,0
4564429,1,1,5,0.665,0.207,9,0
4564429,0,1,5,0.738,0.075,9,0
4564429,0,0,5,0.579,0.125,9,0
4564429,1,0,5,0.762,0.152,9,0
4564429,1,1,5,0.592,0.158,10,0
4564429,1,1,5,0.649,0.179,10,0
4564429,1,1,5,0.496,0.135,9,0
4564429,1,1,5,0.519,0.15,9,0
4564429,1,1,5,0.973,0.139,9,0
4564429,1,0,4,0.648,0.362,9,0
4564429,0,0,4,0.63,0.089,9,0
4564429,0,0,4,0.803,0.106,9,0
4564429,0,1,4,0.832,0.157,9,0
4564429,0,1,3,1.664,0.229,9,0
4564429,0,0,2,1.104,0.151,10,0
4564429,0,0,4,0.783,0.113,10,0
4564429,1,0,4,0.655,0.03,9,0
4564429,1,1,2,0.576,0.581,10,0
4564429,0,0,4,0.583,0.025,10,0
4564429,1,0,4,0.544,0.193,9,0
4564429,1,1,2,1.112,0.197,10,0
4564429,1,0,4,0.675,0.2,10,0
4564429,0,1,2,1.101,0.239,12,0
4564429,1,0,4,1.011,0.19,13,0
4564429,0,1,2,0.937,0.29,14,0
4564429,1,0,2,0.736,0.286,16,0
4564429,0,0,4,0.592,0.111,17,0
4564429,0,0,4,1.027,0.012,17,0
4564429,0,1,4,0.702,0.235,16,0
4564429,0,0,4,1.123,0.164,17,0
4564429,1,0,3,1.291,0.177,17,0
4564429,1,1,4,0.596,0.195,19,0
4564429,0,0,4,0.541,0.172,19,0
4564429,1,1,5,0.792,0.18,17,0
4564429,1,1,5,0.759,0.189,17,0
4564429,1,1,5,0.735,0.193,16,0
4564429,0,0,5,0.897,0.218,16,0
4564429,1,1,5,0.608,0.172,14,0
4564429,0,1,5,0.891,0.213,14,0
4564429,1,1,5,1.153,0.202,16,0
4564429,0,0,5,0.561,0.185,16,0
4564429,1,0,5,0.706,0.17,14,0
4564429,0,0,5,0.556,0.139,16,0
4564429,0,0,5,0.985,0.129,16,0
4564429,0,0,5,0.646,0.084,14,0
4564429,1,1,5,0.691,0.152,14,0
4564429,1,0,5,0.576,0.139,13,0
4564429,0,1,5,0.671,0.227,14,0
4564429,0,1,5,0.602,0.203,16,0
4564429,0,0,5,0.605,0.127,17,0
4564429,1,1,5,0.408,0.162,17,0
4564429,0,1,5,0.566,0.131,16,0
4564429,0,0,5,0.668,0.167,17,0
4564429,1,1,5,0.554,0.172,17,0
4564429,1,1,5,0.477,0.163,16,0
4564429,1,1,5,0.507,0.161,16,0
4564429,1,0,5,0.565,0.143,14,0
4564429,1,0,5,0.621,0.07,16,0
4564429,1,1,5,0.651,0.179,17,0
4564429,1,0,5,0.581,0.115,17,0
4564429,0,0,5,0.531,0.111,19,0
4564429,0,0,5,0.586,0.062,19,0
4564429,0,0,2,0.786,2.725,17,0
4564429,0,0,5,0.564,0.079,17,0
4564429,0,0,4,0.909,0.189,16,0
4564429,0,1,4,0.509,0.195,16,0
4564429,1,0,4,0.567,0.136,17,0
4564429,1,1,5,0.573,0.186,19,0
4564429,0,1,5,0.412,0.171,19,0
4564429,1,1,5,0.485,0.198,21,0
4564429,1,1,5,0.506,0.184,21,0
4564429,1,1,5,0.427,0.161,19,0
4564429,0,1,5,0.419,0.149,19,0
4564429,1,1,5,0.638,0.126,21,0
4564429,0,1,4,0.605,0.148,21,0
4564429,1,0,3,1.356,0.224,23,0
4564429,0,1,4,0.452,0.181,26,0
4564429,0,0,4,0.627,0.069,29,0
4564429,0,0,5,0.793,0.075,29,0
4564429,0,0,5,0.667,0.116,26,0
4564429,1,1,5,0.712,0.162,26,0
4564429,1,1,5,0.662,0.134,23,0
4564429,0,0,5,0.743,0.144,23,0
4564429,1,1,5,0.467,0.143,21,0
4564429,1,1,5,0.521,0.199,21,0
4564429,1,1,5,0.696,0.163,19,0
4564429,0,0,5,0.429,0.145,19,0
4564429,1,1,5,0.545,0.144,17,0
4564429,0,0,5,0.494,0.104,17,0
4564429,1,1,5,0.496,0.194,16,0
4564429,0,0,5,0.511,0.327,16,0
4564429,1,1,5,0.386,0.167,14,0
4564429,0,0,5,0.416,0.12,14,0
4564429,0,0,5,0.47,0.069,13,0
4564429,0,0,5,0.571,0.058,13,0
4564429,1,1,5,0.472,0.134,12,0
4564429,1,0,5,0.441,0.063,12,0
4564429,0,0,5,0.551,0.071,13,0
4564429,0,1,5,0.519,0.177,13,0
4564429,0,1,5,0.747,0.134,14,0
4564429,1,1,5,0.546,0.202,16,0
4564429,0,0,5,0.592,0.071,16,0
4564429,0,0,4,1.586,0.278,14,0
4564429,1,1,4,0.816,0.166,14,0
4564429,1,1,5,0.505,0.227,13,0
4564429,1,1,5,0.732,0.17,13,0
4564429,1,1,5,0.483,0.143,12,0
4564429,1,1,5,0.455,0.145,12,0
4564429,1,1,5,0.526,0.145,10,0
4564429,1,1,5,0.55,0.162,10,0
4564429,0,0,4,6.82,0.194,9,0
4564429,0,1,5,1.651,0.23,9,0
4564429,0,0,5,0.593,0.072,10,0
4564429,0,1,5,0.653,0.112,10,0
4564429,0,1,2,0.472,0.095,12,0
4564429,0,0,5,0.63,0.093,13,0
4564429,1,1,5,0.469,0.103,13,0
4564429,1,1,5,0.723,0.152,12,0
4564429,0,1,5,0.468,0.099,12,0
