Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy,Training
37,R,R,2,0.299,1.479,Congr,1,training2
37,L,L,4,0.42,2.148,Congr,1,training2
37,L,L,1,0.456,1.053,Incongr,1,training2
37,R,R,4,1.238,1.516,Incongr,1,training2
37,L,L,1,0.424,6.011,Congr,1,main
37,R,R,1,0.347,1.05,Congr,1,main
37,L,L,2,0.481,1.551,Incongr,1,main
37,L,L,1,0.537,2.968,Congr,1,main
37,L,L,1,0.503,2.175,Incongr,1,main
37,R,R,2,0.421,1.355,Congr,1,main
37,R,R,2,0.651,1.687,Incongr,1,main
37,L,L,1,0.497,1.086,Congr,1,main
37,R,R,1,0.302,0.739,Congr,1,main
37,R,R,2,0.535,1.091,Incongr,1,main
37,L,L,1,0.532,0.695,Congr,1,main
37,L,R,2,0.308,3.08,Incongr,0,main
37,R,R,1,0.384,2.695,Congr,1,main
37,L,L,1,0.455,0.824,Incongr,1,main
37,R,R,1,0.503,1.522,Incongr,1,main
37,L,L,2,0.421,0.768,Incongr,1,main
37,R,R,1,0.501,2.029,Incongr,1,main
37,R,R,4,0.501,0.972,Congr,1,main
37,L,L,1,0.889,1.207,Incongr,1,main
37,L,L,2,0.442,1.951,Congr,1,main
37,R,R,3,0.425,1.319,Incongr,1,main
37,R,R,3,0.345,1.4,Congr,1,main
37,L,L,1,0.299,1.206,Congr,1,main
37,R,R,1,0.538,0.651,Incongr,1,main
37,R,R,4,0.615,1.361,Incongr,1,main
37,R,R,1,0.419,0.779,Incongr,1,main
37,L,L,2,0.574,1.199,Congr,1,main
37,R,R,1,0.539,1.003,Congr,1,main
37,L,L,1,0.533,0.931,Incongr,1,main
37,L,L,1,0.73,0.928,Incongr,1,main
37,R,R,4,0.433,0.925,Congr,1,main
37,R,R,1,0.497,1.127,Incongr,1,main
37,R,R,4,0.515,0.857,Congr,1,main
37,R,R,4,0.502,1.091,Incongr,1,main
37,L,L,1,1.086,0.93,Congr,1,main
37,L,L,2,0.414,1.321,Congr,1,main
37,R,R,4,0.344,1.791,Congr,1,main
37,R,L,4,0.379,2.299,Incongr,0,main
37,R,R,1,0.509,1.556,Incongr,1,main
37,L,L,1,0.576,0.887,Incongr,1,main
37,L,L,3,0.535,1.363,Incongr,1,main
37,R,R,2,0.415,1.559,Congr,1,main
37,R,R,4,0.384,2.538,Congr,1,main
37,L,L,1,0.382,0.855,Congr,1,main
37,R,R,2,0.436,1.241,Congr,1,main
37,L,L,1,0.421,1.238,Congr,1,main
37,R,R,3,0.418,1.208,Incongr,1,main
37,R,R,1,0.463,1.166,Congr,1,main
37,L,R,1,0.343,0.969,Incongr,0,main
37,L,L,1,0.503,0.701,Incongr,1,main
37,L,L,1,0.654,0.621,Incongr,1,main
37,L,L,1,0.574,0.925,Incongr,1,main
37,L,L,1,0.569,0.97,Incongr,1,main
37,R,R,4,0.61,1.433,Incongr,1,main
37,L,L,2,0.38,1.126,Congr,1,main
37,L,L,2,0.383,1.095,Congr,1,main
37,R,R,1,0.379,0.656,Congr,1,main
37,R,R,1,0.535,2.106,Incongr,1,main
37,L,L,2,0.346,0.893,Congr,1,main
37,L,L,1,0.771,0.934,Congr,1,main
37,R,R,1,0.459,0.419,Incongr,1,main
37,R,R,2,0.342,1.045,Congr,1,main
37,R,R,1,0.414,0.5,Incongr,1,main
37,R,R,2,0.503,0.505,Incongr,1,main
37,L,L,1,0.534,0.385,Congr,1,main
37,L,R,1,0.61,1.084,Congr,0,main
37,L,L,1,0.543,0.615,Incongr,1,main
37,L,L,2,0.494,0.967,Incongr,1,main
37,R,R,1,0.341,0.77,Congr,1,main
37,R,R,1,0.345,0.618,Congr,1,main
37,R,R,1,0.376,0.783,Congr,1,main
37,L,L,2,0.451,1.01,Incongr,1,main
37,R,R,3,0.341,0.809,Congr,1,main
37,L,L,1,0.454,0.464,Incongr,1,main
37,R,R,1,0.378,0.694,Incongr,1,main
37,R,R,1,0.303,0.584,Congr,1,main
37,R,R,1,0.382,0.271,Congr,1,main
37,L,L,1,0.498,0.815,Incongr,1,main
37,L,L,1,0.341,0.543,Congr,1,main
37,L,L,2,0.418,0.7,Congr,1,main
37,L,R,1,0.266,0.778,Incongr,0,main
37,L,L,1,0.317,0.418,Congr,1,main
37,L,L,1,0.374,0.534,Congr,1,main
37,R,L,2,0.308,1.163,Incongr,0,main
37,R,R,3,0.42,0.388,Incongr,1,main
37,R,R,1,0.397,0.937,Congr,1,main
37,R,R,1,0.384,0.543,Congr,1,main
37,L,L,1,0.493,0.613,Incongr,1,main
37,R,R,2,0.343,0.733,Congr,1,main
37,L,L,1,0.46,1.045,Congr,1,main
37,L,R,1,0.306,0.77,Incongr,0,main
37,L,L,1,0.697,0.499,Incongr,1,main
37,R,R,2,0.453,0.387,Incongr,1,main
37,R,R,1,0.533,0.773,Incongr,1,main
37,L,L,1,0.398,0.693,Congr,1,main
37,L,R,2,0.341,0.731,Incongr,0,main
37,L,L,1,0.697,1.555,Congr,1,main
37,L,L,1,0.381,0.539,Congr,1,main
37,L,L,1,0.419,0.857,Congr,1,main
37,L,L,1,0.34,0.418,Congr,1,main
37,L,L,1,0.897,0.541,Incongr,1,main
37,R,L,1,0.394,0.624,Incongr,0,main
37,L,L,1,0.539,0.427,Incongr,1,main
37,R,R,1,0.366,0.382,Congr,1,main
37,R,R,1,0.541,0.302,Incongr,1,main
37,R,R,1,0.465,0.386,Congr,1,main
37,L,L,1,0.649,0.382,Congr,1,main
37,L,L,1,0.688,0.425,Congr,1,main
37,R,R,1,0.539,0.428,Congr,1,main
37,R,R,1,0.5,0.386,Incongr,1,main
37,L,L,1,0.532,0.422,Incongr,1,main
37,R,R,1,0.38,0.306,Incongr,1,main
37,R,R,1,0.417,0.386,Congr,1,main
37,L,L,1,0.884,0.343,Incongr,1,main
37,L,L,1,0.593,0.424,Incongr,1,main
37,R,R,1,0.512,0.347,Incongr,1,main
37,R,R,1,0.414,0.304,Congr,1,main
37,R,R,1,0.533,0.306,Incongr,1,main
37,R,R,1,0.569,0.307,Incongr,1,main
37,L,L,1,0.614,0.346,Congr,1,main
37,L,L,1,0.501,0.425,Congr,1,main
37,R,R,1,0.344,0.266,Congr,1,main
37,R,R,1,0.309,0.228,Congr,1,main
37,L,L,1,0.382,0.541,Congr,1,main
37,R,R,1,0.774,0.272,Congr,1,main
37,R,R,1,0.579,0.188,Incongr,1,main
37,L,L,1,0.499,0.385,Congr,1,main
37,L,L,1,0.61,0.384,Congr,1,main
37,L,L,1,0.577,0.342,Congr,1,main
37,L,L,1,0.613,0.421,Incongr,1,main
37,R,R,1,1.128,0.417,Congr,1,main
37,L,L,1,0.572,0.348,Incongr,1,main
37,R,R,1,0.502,0.272,Incongr,1,main
37,L,L,1,0.339,0.339,Congr,1,main
37,R,R,1,0.479,0.274,Incongr,1,main
37,R,R,1,0.539,0.261,Incongr,1,main
37,R,R,1,0.614,0.266,Incongr,1,main
37,L,L,1,0.569,0.345,Incongr,1,main
37,R,R,1,0.727,0.3,Congr,1,main
37,R,R,1,0.493,0.262,Incongr,1,main
37,R,R,1,0.511,0.23,Incongr,1,main
37,R,R,1,0.607,0.193,Congr,1,main
37,R,R,1,0.973,0.271,Congr,1,main
37,R,R,1,0.535,0.189,Incongr,1,main
37,R,R,1,0.698,0.204,Incongr,1,main
37,R,R,1,0.463,0.19,Congr,1,main
37,R,R,1,0.654,0.231,Congr,1,main
37,L,L,1,0.698,0.268,Incongr,1,main
37,R,R,1,0.387,0.223,Congr,1,main
37,R,R,1,0.495,0.185,Incongr,1,main
37,R,R,1,0.533,0.188,Congr,1,main
37,L,L,1,0.772,0.308,Congr,1,main
37,R,R,1,0.38,0.228,Congr,1,main
37,L,L,1,0.535,0.778,Incongr,1,main
37,R,R,1,0.382,0.269,Incongr,1,main
37,L,L,1,0.462,0.306,Incongr,1,main
37,L,L,1,0.737,0.232,Incongr,1,main
37,R,R,1,0.419,0.31,Congr,1,main
37,R,R,1,0.46,0.224,Incongr,1,main
37,L,L,1,0.576,0.38,Incongr,1,main
37,L,L,1,0.647,0.185,Incongr,1,main
37,L,L,1,0.573,0.272,Congr,1,main
37,R,R,1,0.668,0.194,Incongr,1,main
37,L,L,1,0.583,0.272,Incongr,1,main
37,L,L,1,0.609,0.274,Congr,1,main
37,L,L,1,0.649,0.46,Incongr,1,main
37,L,L,1,0.535,0.269,Congr,1,main
37,L,L,1,0.769,0.346,Congr,1,main
37,R,R,1,0.454,0.192,Incongr,1,main
37,L,L,1,0.539,0.261,Incongr,1,main
37,L,L,1,0.572,0.425,Incongr,1,main
37,L,L,1,0.454,0.426,Congr,1,main
37,R,R,1,0.386,0.234,Congr,1,main
37,L,L,1,0.494,0.419,Congr,1,main
37,R,R,1,0.38,0.269,Congr,1,main
37,R,R,1,0.53,0.342,Incongr,1,main
37,L,L,1,0.543,0.195,Congr,1,main
37,L,L,1,0.458,0.224,Congr,1,main
37,L,L,1,0.777,0.186,Incongr,1,main
37,L,L,1,0.621,0.268,Incongr,1,main
37,R,R,1,0.4,0.302,Congr,1,main
37,L,L,1,0.533,0.306,Congr,1,main
37,R,R,1,0.377,0.189,Congr,1,main
37,L,L,1,0.42,0.419,Congr,1,main
37,L,L,1,0.456,0.311,Congr,1,main
37,R,R,1,0.414,0.147,Congr,1,main
37,R,R,1,0.573,0.271,Incongr,1,main
37,R,R,1,0.465,0.348,Incongr,1,main
37,R,R,1,0.459,0.184,Congr,1,main
37,R,R,1,0.427,0.267,Congr,1,main
37,R,R,1,0.495,0.422,Incongr,1,main
37,L,L,1,0.886,0.423,Incongr,1,main
37,L,L,1,0.468,0.311,Congr,1,main
37,L,L,1,0.613,0.343,Incongr,1,main
37,R,R,1,0.45,0.229,Incongr,1,main
37,L,L,1,0.697,0.266,Incongr,1,main
37,R,R,1,0.464,0.268,Congr,1,main
37,R,R,1,0.504,0.223,Incongr,1,main
37,L,L,1,0.459,0.264,Congr,1,main
37,L,L,1,0.617,0.309,Congr,1,main
37,R,R,1,0.424,0.224,Congr,1,main
37,R,R,1,0.504,0.349,Incongr,1,main
37,R,R,1,0.377,0.225,Congr,1,main
37,L,L,1,0.658,0.262,Incongr,1,main
37,L,R,1,0.345,1.127,Incongr,0,main
37,L,L,1,0.536,0.389,Incongr,1,main
37,L,L,1,0.672,0.343,Congr,1,main
37,R,R,1,0.575,0.262,Incongr,1,main
37,R,R,1,0.568,0.229,Incongr,1,main
37,R,R,1,1.005,0.268,Congr,1,main
37,R,R,1,0.356,0.226,Congr,1,main
37,R,R,1,0.498,0.187,Incongr,1,main
37,L,L,1,0.576,0.301,Congr,1,main
37,R,R,1,0.499,0.229,Incongr,1,main
37,R,R,1,0.577,0.303,Incongr,1,main
37,L,L,1,0.501,0.237,Congr,1,main
37,L,R,1,0.341,0.732,Incongr,0,main
37,L,L,1,0.513,0.819,Congr,1,main
37,L,NA,1,NA,2.382,Congr,0,main
37,L,NA,2,NA,2.069,Incongr,0,main
37,R,R,2,0.363,1.083,Congr,1,main
37,L,L,1,0.499,0.619,Incongr,1,main
37,L,R,1,0.772,0.897,Congr,0,main
37,R,R,1,0.424,0.305,Incongr,1,main
37,R,R,1,0.582,0.23,Congr,1,main
37,R,R,1,0.577,0.225,Incongr,1,main
37,L,L,1,0.662,0.266,Incongr,1,main
37,R,R,1,0.385,0.194,Congr,1,main
37,R,R,1,0.571,0.231,Incongr,1,main
37,L,L,1,0.57,0.58,Incongr,1,main
37,L,L,1,0.651,0.814,Incongr,1,main
37,L,L,1,0.529,0.341,Congr,1,main
37,L,L,1,0.785,0.31,Congr,1,main
37,R,R,1,0.508,0.383,Incongr,1,main
37,L,L,3,0.611,2.217,Incongr,1,main
37,L,L,1,0.539,0.455,Incongr,1,main
37,R,R,2,0.379,1.203,Congr,1,main
37,R,R,1,0.404,0.423,Congr,1,main
37,L,L,3,0.501,0.895,Congr,1,main
37,L,L,1,0.969,0.267,Incongr,1,main
37,R,R,1,0.39,0.576,Incongr,1,main
37,R,R,1,0.396,0.193,Congr,1,main
37,R,R,1,0.449,0.227,Congr,1,main
37,L,L,1,0.535,0.463,Incongr,1,main
37,R,R,1,0.382,0.191,Congr,1,main
37,L,L,1,0.608,0.504,Congr,1,main
37,R,R,1,0.458,0.224,Incongr,1,main
37,R,R,1,0.496,0.266,Incongr,1,main
37,L,L,1,0.619,0.425,Incongr,1,main
37,R,R,3,0.529,1.279,Incongr,1,main
37,R,R,1,0.495,0.342,Incongr,1,main
37,L,L,1,0.457,0.495,Congr,1,main
37,L,L,2,0.492,1.355,Congr,1,main
37,R,R,1,0.619,0.778,Incongr,1,main
37,R,R,1,0.388,0.419,Congr,1,main
37,R,R,2,0.416,0.462,Congr,1,main
37,R,R,1,0.576,0.457,Incongr,1,main
37,R,R,1,0.38,0.306,Congr,1,main
37,R,R,1,0.418,0.269,Congr,1,main
37,L,L,1,1.007,0.348,Incongr,1,main
37,L,L,3,0.611,1.285,Congr,1,main
37,R,R,1,0.384,0.388,Congr,1,main
37,L,L,1,0.592,0.618,Congr,1,main
37,R,R,1,0.451,0.267,Incongr,1,main
37,R,R,1,0.375,0.223,Congr,1,main
37,R,R,1,0.534,0.188,Incongr,1,main
37,L,L,1,0.677,0.27,Congr,1,main
37,L,L,1,0.377,0.342,Congr,1,main
37,L,L,1,0.574,0.584,Congr,1,main
37,R,R,1,0.317,0.263,Congr,1,main
37,L,L,1,0.538,0.417,Incongr,1,main
37,L,R,1,0.3,0.672,Incongr,0,main
37,L,L,1,0.489,0.386,Incongr,1,main
37,L,L,1,0.419,0.31,Congr,1,main
37,R,R,1,0.452,0.229,Incongr,1,main
37,L,L,2,0.528,0.659,Incongr,1,main
37,L,L,1,0.46,0.421,Incongr,1,main
37,R,R,1,0.473,0.266,Congr,1,main
37,L,L,1,0.511,0.346,Congr,1,main
37,R,R,1,0.422,0.223,Incongr,1,main
37,L,L,1,0.456,0.233,Incongr,1,main
37,R,R,2,0.349,0.232,Congr,1,main
37,L,L,2,0.541,0.809,Incongr,1,main
37,L,L,1,0.654,0.426,Incongr,1,main
37,L,L,1,0.576,0.341,Incongr,1,main
37,L,L,1,0.498,0.346,Incongr,1,main
37,R,R,1,0.492,0.233,Incongr,1,main
37,L,L,1,0.614,0.265,Congr,1,main
37,L,L,1,0.536,0.24,Incongr,1,main
37,L,L,1,0.541,0.341,Congr,1,main
37,R,R,1,0.59,0.304,Incongr,1,main
37,L,L,2,0.497,0.578,Congr,1,main
37,R,R,1,0.497,0.266,Incongr,1,main
37,L,L,1,0.542,0.42,Congr,1,main
37,R,R,1,0.453,0.386,Incongr,1,main
37,L,L,2,0.536,0.738,Incongr,1,main
37,R,R,2,0.383,0.348,Congr,1,main
37,L,L,2,0.377,0.458,Congr,1,main
37,R,R,1,0.532,0.461,Congr,1,main
37,R,R,2,0.415,0.618,Congr,1,main
37,L,L,1,0.458,0.463,Congr,1,main
37,L,NA,1,NA,0.947,Incongr,0,main
37,L,L,1,0.453,0.425,Incongr,1,main
37,L,L,1,0.345,0.344,Congr,1,main
37,L,L,1,0.733,0.384,Congr,1,main
37,L,L,1,0.374,0.312,Congr,1,main
37,R,R,1,0.453,0.269,Congr,1,main
37,L,L,1,0.463,0.384,Incongr,1,main
37,R,R,1,0.355,0.266,Congr,1,main
37,L,L,1,0.381,0.307,Congr,1,main
37,R,R,1,0.398,0.312,Congr,1,main
37,R,R,1,0.458,0.278,Congr,1,main
37,R,L,1,0.301,1.09,Incongr,0,main
37,L,L,1,0.438,0.35,Congr,1,main
37,R,R,1,0.458,0.224,Incongr,1,main
37,R,R,1,0.492,0.222,Incongr,1,main
37,R,R,1,0.503,0.194,Incongr,1,main
37,R,R,1,0.466,0.232,Congr,1,main
37,L,L,1,0.508,0.343,Congr,1,main
37,L,L,1,0.462,0.306,Congr,1,main
37,L,L,1,0.517,0.458,Incongr,1,main
37,R,R,1,0.536,0.192,Incongr,1,main
37,L,L,1,0.534,0.268,Incongr,1,main
37,R,R,1,0.54,0.184,Incongr,1,main
37,R,R,1,0.417,0.19,Incongr,1,main
37,R,R,1,0.376,0.341,Congr,1,main
37,R,R,1,0.417,0.149,Congr,1,main
37,L,L,1,0.654,0.232,Congr,1,main
37,R,R,1,0.5,0.192,Congr,1,main
37,R,R,1,0.469,0.34,Incongr,1,main
37,R,R,1,0.416,0.19,Congr,1,main
37,R,R,1,0.465,0.192,Incongr,1,main
37,L,L,1,0.535,0.314,Incongr,1,main
37,R,R,1,0.464,0.189,Incongr,1,main
37,R,R,1,0.477,0.231,Incongr,1,main
37,L,L,1,0.495,0.264,Incongr,1,main
37,L,L,1,0.538,0.233,Incongr,1,main
37,L,L,1,0.541,0.224,Incongr,1,main
37,L,L,1,0.504,0.495,Congr,1,main
37,R,R,1,0.425,0.186,Congr,1,main
37,L,L,1,0.647,0.263,Congr,1,main
37,L,L,1,0.572,0.272,Incongr,1,main
37,L,L,1,0.818,0.386,Incongr,1,main
37,R,R,1,0.38,0.228,Congr,1,main
37,R,R,1,0.42,0.153,Incongr,1,main
37,R,R,1,0.459,0.185,Incongr,1,main
37,R,R,1,0.451,0.187,Incongr,1,main
37,R,R,1,0.496,0.185,Incongr,1,main
37,L,L,1,0.495,0.227,Incongr,1,main
37,L,L,1,0.499,0.268,Incongr,1,main
37,L,L,1,0.499,0.307,Congr,1,main
37,L,L,1,0.429,0.268,Congr,1,main
37,L,L,1,0.81,0.386,Incongr,1,main
37,L,L,1,0.532,0.265,Incongr,1,main
37,R,R,1,0.497,0.227,Congr,1,main
37,R,R,1,0.539,0.195,Congr,1,main
37,L,L,1,0.537,0.349,Congr,1,main
37,R,R,1,0.417,0.151,Congr,1,main
37,L,L,1,0.308,0.267,Congr,1,main
37,R,R,1,0.34,0.182,Congr,1,main
37,L,L,1,0.545,0.346,Incongr,1,main
37,L,L,1,0.533,0.27,Incongr,1,main
37,R,R,1,0.615,0.228,Incongr,1,main
37,R,R,1,0.496,0.121,Congr,1,main
37,L,L,1,0.477,0.271,Incongr,1,main
37,R,R,1,0.453,0.191,Congr,1,main
37,R,R,1,0.573,0.153,Incongr,1,main
37,L,L,1,0.573,0.232,Incongr,1,main
37,R,R,1,0.481,0.182,Congr,1,main
37,R,R,1,0.453,0.111,Congr,1,main
37,L,L,1,0.461,0.227,Congr,1,main
37,R,R,1,0.42,0.206,Incongr,1,main
37,R,R,1,0.535,0.15,Incongr,1,main
37,R,R,1,0.464,0.149,Congr,1,main
37,R,R,1,0.42,0.142,Congr,1,main
37,L,L,1,0.42,0.235,Congr,1,main
37,L,L,1,0.775,0.417,Congr,1,main
37,L,L,2,0.658,0.495,Incongr,1,main
37,L,L,1,0.575,0.262,Congr,1,main
37,L,L,1,0.494,0.266,Incongr,1,main
37,R,R,1,0.428,0.191,Congr,1,main
37,L,L,1,0.455,0.466,Incongr,1,main
37,L,L,1,0.659,0.303,Congr,1,main
37,L,L,1,0.421,0.272,Congr,1,main
37,L,L,1,0.532,0.267,Incongr,1,main
37,L,L,1,0.402,0.226,Incongr,1,main
37,R,R,1,0.619,0.271,Incongr,1,main
37,R,R,1,0.543,0.146,Incongr,1,main
37,L,L,1,0.534,0.268,Incongr,1,main
37,L,L,1,0.697,0.227,Incongr,1,main
37,R,R,1,0.537,0.191,Incongr,1,main
37,L,L,1,0.618,0.191,Congr,1,main
37,L,L,1,0.741,0.302,Incongr,1,main
37,R,R,1,0.427,0.188,Congr,1,main
37,R,R,1,0.532,0.188,Incongr,1,main
37,R,R,1,0.574,0.233,Incongr,1,main
37,L,L,1,0.49,0.193,Congr,1,main
37,R,R,1,0.497,0.15,Incongr,1,main
37,L,L,1,0.463,0.309,Congr,1,main
37,R,R,1,0.418,0.191,Congr,1,main
37,R,R,1,0.538,0.233,Incongr,1,main
37,R,R,1,0.763,0.144,Incongr,1,main
37,R,R,1,0.456,0.311,Congr,1,main
37,L,L,1,0.979,0.891,Congr,1,main
37,L,L,1,0.457,0.313,Congr,1,main
37,L,L,1,0.466,0.31,Congr,1,main
37,L,L,1,0.504,0.536,Incongr,1,main
37,R,R,1,0.454,0.27,Congr,1,main
37,R,R,1,0.504,0.184,Congr,1,main
37,L,L,1,0.617,0.268,Congr,1,main
37,R,R,1,0.549,0.233,Incongr,1,main
37,L,L,1,0.489,0.27,Incongr,1,main
37,L,L,1,0.457,0.222,Congr,1,main
37,R,R,1,0.733,0.228,Incongr,1,main
37,L,L,1,0.462,0.227,Incongr,1,main
37,R,R,1,0.46,0.188,Congr,1,main
37,R,R,1,0.53,0.186,Incongr,1,main
37,R,R,1,0.611,0.224,Congr,1,main
37,R,R,1,0.465,0.231,Congr,1,main
37,L,L,1,0.422,0.261,Congr,1,main
37,R,R,2,0.404,0.539,Incongr,1,main
37,R,R,1,0.494,0.575,Incongr,1,main
37,L,L,1,0.346,0.346,Congr,1,main
37,L,L,1,0.387,0.262,Congr,1,main
37,L,L,1,0.499,0.502,Congr,1,main
37,L,L,1,0.531,0.382,Incongr,1,main
37,R,R,1,0.411,0.224,Congr,1,main
37,L,L,1,0.379,0.266,Congr,1,main
37,L,L,1,0.412,0.225,Congr,1,main
37,L,L,1,0.428,0.268,Congr,1,main
37,R,R,1,0.379,0.188,Congr,1,main
37,R,R,1,0.425,0.149,Congr,1,main
37,R,L,1,0.343,0.929,Incongr,0,main
37,R,R,1,0.421,0.195,Incongr,1,main
37,L,L,1,0.499,0.229,Incongr,1,main
37,R,R,1,0.459,0.183,Congr,1,main
37,R,R,1,0.462,0.189,Congr,1,main
37,L,L,1,0.493,0.223,Incongr,1,main
37,L,L,1,0.542,0.226,Incongr,1,main
37,R,R,1,0.385,0.194,Congr,1,main
37,L,L,1,0.585,0.2,Incongr,1,main
37,L,L,2,0.505,0.652,Congr,1,main
37,R,R,2,0.51,0.658,Incongr,1,main
37,R,R,4,0.579,1.438,Congr,1,main
37,L,L,1,0.342,0.303,Congr,1,main
37,L,L,1,0.376,0.692,Congr,1,main
37,L,L,1,0.382,0.232,Congr,1,main
37,L,L,1,0.462,0.189,Congr,1,main
37,L,R,1,0.348,0.7,Incongr,0,main
37,R,R,1,0.458,0.146,Congr,1,main
37,R,R,1,0.54,0.145,Incongr,1,main
37,R,R,1,0.504,0.184,Incongr,1,main
37,R,R,1,0.5,0.114,Incongr,1,main
37,R,R,1,0.385,0.194,Congr,1,main
37,L,L,1,0.772,0.193,Incongr,1,main
37,R,R,1,0.422,0.145,Congr,1,main
37,R,R,1,0.496,0.188,Incongr,1,main
37,R,R,1,0.376,0.224,Incongr,1,main
37,L,L,1,0.545,0.539,Incongr,1,main
37,R,R,1,0.42,0.155,Congr,1,main
37,R,R,1,0.428,0.151,Incongr,1,main
37,L,L,1,0.855,0.936,Incongr,1,main
37,R,R,1,0.458,0.146,Incongr,1,main
37,L,L,1,0.458,0.224,Incongr,1,main
37,L,NA,1,NA,0.707,Incongr,0,main
37,R,R,1,0.481,0.186,Incongr,1,main
37,R,R,1,0.347,0.15,Congr,1,main
37,L,L,1,0.725,0.427,Congr,1,main
37,R,R,1,0.386,0.156,Congr,1,main
37,R,R,1,0.417,0.191,Incongr,1,main
37,L,L,1,0.694,0.225,Incongr,1,main
37,L,L,1,0.583,0.27,Congr,1,main
37,R,R,1,0.387,0.184,Congr,1,main
37,L,L,1,0.535,0.191,Incongr,1,main
37,L,L,1,0.491,0.233,Congr,1,main
37,R,R,1,0.419,0.192,Congr,1,main
37,L,L,1,0.536,0.192,Incongr,1,main
37,L,L,1,0.503,0.194,Congr,1,main
37,R,R,1,0.495,0.148,Incongr,1,main
37,L,L,1,0.499,0.191,Incongr,1,main
38,L,L,NA,0.514,NA,Incongr,1,training1
38,R,R,NA,0.413,NA,Congr,1,training1
38,L,L,NA,0.329,NA,Incongr,1,training1
38,L,L,NA,0.447,NA,Congr,1,training1
38,R,L,NA,0.299,NA,Incongr,0,training1
38,R,R,NA,0.411,NA,Congr,1,training1
38,L,L,NA,0.222,NA,Congr,1,training1
38,R,L,NA,0.378,NA,Incongr,0,training1
38,R,R,4,0.317,4.246,Congr,1,training2
38,R,L,1,0.283,4.8,Incongr,0,training2
38,L,R,1,0.32,3.423,Incongr,0,training2
38,L,L,1,0.391,2.2,Incongr,1,training2
38,R,R,1,0.456,4.404,Incongr,1,training2
38,R,R,4,0.389,3.065,Congr,1,training2
38,R,R,3,0.63,3.676,Incongr,1,training2
38,R,R,4,0.354,2.08,Congr,1,training2
38,R,R,4,0.277,1.612,Congr,1,training2
38,R,L,1,0.356,1.609,Incongr,0,training2
38,R,R,4,0.276,0.979,Congr,1,training2
38,R,R,1,0.393,1.452,Incongr,1,training2
38,L,L,1,0.395,1.535,Incongr,1,training2
38,L,L,4,0.397,1.101,Congr,1,training2
38,L,L,1,0.282,1.329,Congr,1,training2
38,L,L,1,0.242,5.279,Congr,1,training2
38,L,L,4,0.238,6.262,Congr,1,training2
38,L,L,1,0.393,1.216,Incongr,1,training2
38,R,L,1,0.32,1.528,Congr,0,training2
38,R,R,4,0.439,1.885,Congr,1,training2
38,L,L,1,0.281,1.012,Congr,1,training2
38,L,L,1,0.272,0.858,Congr,1,training2
38,R,R,4,0.389,0.989,Congr,1,training2
38,R,R,1,0.44,3.109,Incongr,1,training2
38,L,L,4,0.24,4.961,Congr,1,training2
38,R,L,1,0.241,1.256,Incongr,0,training2
38,L,R,1,0.312,1.335,Incongr,0,training2
38,L,L,4,0.243,1.652,Congr,1,training2
38,R,R,4,0.323,1.571,Congr,1,training2
38,L,R,1,0.361,1.538,Incongr,0,training2
38,L,L,4,0.277,1.098,Congr,1,training2
38,L,L,1,0.36,1.296,Incongr,1,training2
38,R,L,1,0.24,1.373,Incongr,0,training2
38,L,L,2,0.274,3.186,Congr,1,training2
38,L,L,1,0.439,1.807,Incongr,1,training2
38,R,L,1,0.2,1.014,Incongr,0,training2
38,L,L,1,0.355,1.098,Incongr,1,training2
38,R,L,1,0.391,4.013,Congr,0,training2
38,L,L,1,0.193,1.025,Incongr,1,training2
38,R,L,1,0.315,1.09,Incongr,0,training2
38,L,L,1,0.471,1.533,Congr,1,main
38,R,R,4,0.512,1.967,Congr,1,main
38,R,L,1,0.164,2.63,Congr,0,main
38,R,L,1,0.319,3.776,Incongr,0,main
38,R,R,4,0.394,2.005,Congr,1,main
38,L,R,1,0.318,1.843,Incongr,0,main
38,L,L,1,0.395,1.612,Incongr,1,main
38,R,R,1,0.428,1.57,Incongr,1,main
38,L,L,1,0.392,1.136,Incongr,1,main
38,L,L,4,0.336,0.863,Congr,1,main
38,R,R,1,0.551,1.367,Incongr,1,main
38,R,R,1,0.412,0.699,Incongr,1,main
38,L,L,1,0.393,0.545,Incongr,1,main
38,R,R,1,0.273,1.41,Congr,1,main
38,R,R,1,0.47,0.54,Incongr,1,main
38,R,R,4,0.336,0.824,Congr,1,main
38,L,L,1,0.392,0.63,Congr,1,main
38,L,L,4,0.354,0.779,Congr,1,main
38,L,L,4,0.398,0.776,Congr,1,main
38,L,L,4,0.335,0.429,Congr,1,main
38,L,R,1,0.275,1.254,Incongr,0,main
38,L,L,4,0.428,1.255,Incongr,1,main
38,R,R,4,0.311,4.686,Congr,1,main
38,L,L,1,0.389,1.093,Incongr,1,main
38,L,L,4,0.272,0.818,Congr,1,main
38,R,R,4,0.391,1.45,Congr,1,main
38,L,L,4,0.355,0.779,Congr,1,main
38,R,L,1,0.309,1.017,Incongr,0,main
38,L,R,1,0.259,1.369,Incongr,0,main
38,L,L,4,0.353,0.857,Congr,1,main
38,L,L,1,0.398,1.013,Incongr,1,main
38,L,L,4,0.32,1.372,Congr,1,main
38,R,L,1,0.317,0.856,Incongr,0,main
38,R,R,4,0.474,1.104,Congr,1,main
38,R,R,1,0.546,0.821,Incongr,1,main
