Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SN,Day,Accuracy,Condition,Block
4,1,1,4,0.421181871,0.371629669,0.142359439,6,1,1,7
4,2,2,3,0.560412464,0.68345168,0.111962849,6,1,1,7
4,1,1,4,0.507870684,0.710247496,0.111962849,6,1,1,7
4,2,2,4,0.487597214,0.403752599,0.085691244,6,1,1,7
4,2,2,4,0.480364875,0.368371051,0.085691244,6,1,1,7
4,2,2,3,0.50607724,0.48554278,0.063750516,6,1,1,7
4,2,1,1,1.423259435,1.493534437,0.063750516,6,0,1,7
4,1,1,2,0.66247879,0.555845194,0.081266761,6,1,1,7
4,1,2,1,0.675144199,0.774766503,0.081266761,6,0,1,7
4,2,2,3,0.724945509,0.327345751,0.102384904,6,1,1,7
4,2,2,3,0.886007251,0.466264853,0.102384904,6,1,1,7
4,1,2,3,1.500698688,0.464603273,0.077594099,6,0,1,7
4,2,1,1,0.602664303,0.562751598,0.102384904,6,0,1,7
4,1,1,3,0.344349613,0.395723411,0.122795748,6,1,1,7
4,2,2,4,0.55202273,0.38616013,0.122795748,6,1,1,7
4,2,2,4,0.67002803,0.306359484,0.094962662,6,1,1,7
4,1,1,3,0.516892695,0.446086472,0.094962662,6,1,1,7
4,1,1,1,1.032714777,0.43148362,0.071393112,6,1,1,7
4,2,2,2,0.620094917,0.562396739,0.071393112,6,1,1,7
4,1,1,1,1.752665523,0.483952498,0.052231399,6,1,1,7
4,1,1,2,0.95594999,0.518786864,0.052231399,6,1,1,7
4,1,1,3,0.700683422,0.384621139,0.037457764,6,1,1,7
4,2,2,2,0.589371972,0.918352939,0.037457764,6,1,1,7
4,2,1,3,0.54187178,0.375014823,0.026799937,6,0,1,7
4,2,2,1,1.236460844,0.468148155,0.037457764,6,1,1,7
4,1,1,1,1.550089716,0.494614201,0.037457764,6,1,1,7
4,2,1,3,0.631838015,0.382071486,0.026799937,6,0,1,7
4,2,1,2,0.923205154,0.550708254,0.037457764,6,0,1,7
4,2,2,1,0.829121163,0.442842197,0.0445724,6,1,1,7
4,1,2,1,1.045737067,0.492370175,0.0445724,6,0,1,7
4,1,1,1,1.42900953,0.44388409,0.057309766,6,1,1,7
4,2,1,2,0.566168899,0.384016729,0.057309766,6,0,1,7
4,2,1,1,2.412944611,0.52471204,0.073335399,6,0,1,7
4,2,2,2,0.676807858,0.311228503,0.089361031,6,1,1,7
4,1,2,1,0.840793942,0.821845169,0.089361031,6,0,1,7
4,1,1,2,1.540177012,0.356596211,0.111961157,6,1,1,7
4,2,2,3,0.658584783,0.392742445,0.111961157,6,1,1,7
4,1,2,2,1.284972384,0.43337681,0.085689805,6,0,1,7
4,2,1,1,0.92383563,0.519713064,0.111961157,6,0,1,7
4,2,2,4,1.664173411,0.333191316,0.133901622,6,1,1,7
4,1,1,3,0.652100131,0.417007189,0.133901622,6,1,1,7
4,2,2,4,0.402965193,0.323867696,0.3,6,1,1,8
4,1,1,4,0.41722158,0.368209904,0.3,6,1,1,8
4,2,2,4,0.46232579,0.283380092,0.255697168,6,1,1,8
4,2,2,4,0.492901737,0.37578612,0.255697168,6,1,1,8
4,2,2,4,0.405716954,0.741349082,0.214491089,6,1,1,8
4,2,2,4,0.50027653,0.239685188,0.214491089,6,1,1,8
4,2,2,4,0.418153323,0.369044173,0.176624988,6,1,1,8
4,2,2,4,0.559005655,0.375414658,0.176624988,6,1,1,8
4,2,2,4,0.454021187,0.402430465,0.142359439,6,1,1,8
4,2,2,4,0.47907913,0.295150874,0.142359439,6,1,1,8
4,1,1,4,0.475737541,0.328743866,0.111962849,6,1,1,8
4,1,1,4,0.488423558,0.339241676,0.111962849,6,1,1,8
4,1,1,4,0.530936,0.348706629,0.085691244,6,1,1,8
4,1,2,1,0.364881058,0.6217097,0.085691244,6,0,1,8
4,1,1,3,0.40038082,0.399918977,0.107631971,6,1,1,8
4,1,1,4,0.412604267,0.44349243,0.107631971,6,1,1,8
4,1,1,4,0.694689544,0.393760684,0.082017464,6,1,1,8
4,1,1,3,0.454643124,0.421191779,0.082017464,6,1,1,8
4,1,2,2,1.040573332,0.678487894,0.060757539,6,0,1,8
4,2,1,3,0.520888618,0.355563354,0.082017464,6,0,1,8
4,2,2,3,0.674035642,0.470211305,0.098853734,6,1,1,8
4,1,1,4,0.480200055,0.524235589,0.098853734,6,1,1,8
4,1,1,4,0.612692677,0.299286274,0.074635391,6,1,1,8
4,1,2,1,0.604375225,0.435096778,0.074635391,6,0,1,8
4,2,1,2,0.671235603,0.691227068,0.094459184,6,0,1,8
4,1,1,3,0.421830205,0.290725546,0.114282978,6,1,1,8
4,1,1,4,0.404217415,0.3719948,0.114282978,6,1,1,8
4,1,1,3,0.514045098,0.492359896,0.087667365,6,1,1,8
4,1,1,3,0.613234356,0.429414477,0.087667365,6,1,1,8
4,2,2,2,0.519797819,0.594674147,0.065369076,6,1,1,8
4,2,1,1,1.800918014,0.384865239,0.065369076,6,0,1,8
4,2,1,3,0.541777042,0.726348038,0.083244359,6,0,1,8
4,2,2,4,0.72629397,0.52224044,0.101119642,6,1,1,8
4,1,1,4,0.704363657,0.452089137,0.101119642,6,1,1,8
4,2,2,1,0.60713272,0.500965731,0.076532226,6,1,1,8
4,1,1,2,0.573710499,0.518773057,0.076532226,6,1,1,8
4,2,1,3,0.638776458,0.44812858,0.056330252,6,0,1,8
4,2,2,3,0.687041162,0.419623507,0.076532226,6,1,1,8
4,1,1,1,1.342458213,0.424062733,0.076532226,6,1,1,8
4,2,2,4,0.332869871,0.35034865,0.3,6,1,1,9
4,1,1,4,0.267783558,0.577752175,0.3,6,1,1,9
4,1,1,4,0.342597977,0.424788019,0.255697168,6,1,1,9
4,1,1,4,0.484735256,0.46408154,0.255697168,6,1,1,9
4,2,2,4,0.394483487,0.347263457,0.214491089,6,1,1,9
4,1,1,4,0.616765735,0.241469834,0.214491089,6,1,1,9
4,1,1,4,0.308802315,0.26167132,0.176624988,6,1,1,9
4,2,2,4,0.424085136,0.456009304,0.176624988,6,1,1,9
4,1,1,4,0.448899536,0.382616256,0.142359439,6,1,1,9
4,1,1,4,0.475333238,0.441493891,0.142359439,6,1,1,9
4,1,1,3,0.402854327,0.370964385,0.111962849,6,1,1,9
4,2,2,4,0.481287811,0.460847257,0.111962849,6,1,1,9
4,2,2,4,0.518488302,0.385751306,0.085691244,6,1,1,9
4,1,1,3,0.670699201,0.35746847,0.085691244,6,1,1,9
4,2,1,2,0.642036912,1.096514852,0.063750516,6,0,1,9
4,2,2,4,0.808734323,0.61626571,0.085691244,6,1,1,9
4,2,1,3,0.540272032,0.550713213,0.085691244,6,0,1,9
4,1,1,4,0.491569814,0.328268037,0.107631971,6,1,1,9
4,1,1,3,0.551693382,0.401028696,0.107631971,6,1,1,9
4,1,1,3,0.52596155,0.472627378,0.082017464,6,1,1,9
4,2,2,1,0.544736216,0.507947741,0.082017464,6,1,1,9
4,2,1,2,0.866793341,0.416321209,0.060757539,6,0,1,9
4,2,2,3,0.812261446,0.427072952,0.082017464,6,1,1,9
4,1,1,3,0.582466217,1.230257588,0.082017464,6,1,1,9
4,1,2,1,0.410794605,0.778388387,0.060757539,6,0,1,9
4,1,1,3,0.535288646,0.561693674,0.082017464,6,1,1,9
4,2,1,2,1.111941583,0.426551531,0.082017464,6,0,1,9
4,1,1,3,0.870425955,0.355870362,0.103277389,6,1,1,9
4,1,1,3,0.497970253,0.351208923,0.103277389,6,1,1,9
4,1,1,3,0.780153539,0.5400167,0.078344255,6,1,1,9
4,1,1,2,0.484557994,0.479705396,0.078344255,6,1,1,9
4,1,1,3,0.601636676,1.089051413,0.057787058,6,1,1,9
4,1,2,1,0.627246875,0.476270331,0.057787058,6,0,1,9
4,2,2,1,0.753523485,1.299119304,0.073926732,6,1,1,9
4,1,1,2,0.684637155,0.544107412,0.073926732,6,1,1,9
4,1,2,1,1.303089899,0.530932123,0.054245934,6,0,1,9
4,1,1,2,0.506979023,0.566293707,0.073926732,6,1,1,9
4,2,1,3,0.667627467,0.465192446,0.073926732,6,0,1,9
4,2,2,3,0.652016051,0.674104549,0.093607531,6,1,1,9
4,2,2,1,0.70709637,0.728121091,0.093607531,6,1,1,9
4,1,1,4,0.277393175,0.295718344,0.3,6,1,1,10
4,1,1,4,0.31304186,0.156109584,0.3,6,1,1,10
4,2,2,4,0.385538649,0.290915653,0.255697168,6,1,1,10
4,1,1,4,0.260283323,0.392066284,0.255697168,6,1,1,10
4,1,1,4,0.277704373,0.473069238,0.214491089,6,1,1,10
4,1,1,4,0.33891812,0.341635221,0.214491089,6,1,1,10
4,2,2,3,0.451875644,0.369358544,0.176624988,6,1,1,10
4,1,1,4,0.479529703,0.25174183,0.176624988,6,1,1,10
4,1,1,4,0.319173389,0.206936101,0.142359439,6,1,1,10
4,2,2,3,0.469324283,1.617134099,0.142359439,6,1,1,10
4,1,1,4,0.652991384,0.243749774,0.111962849,6,1,1,10
4,2,2,4,0.646639068,0.476126914,0.111962849,6,1,1,10
4,1,1,4,0.660972455,0.346880088,0.085691244,6,1,1,10
4,2,2,4,0.650260589,0.65396821,0.085691244,6,1,1,10
4,2,1,1,1.681052007,0.655030135,0.063750516,6,0,1,10
4,2,2,1,1.760391482,0.34643182,0.085691244,6,1,1,10
4,1,1,4,0.793545439,0.376389758,0.085691244,6,1,1,10
4,1,1,3,1.046312402,0.379722614,0.063750516,6,1,1,10
4,1,1,2,0.858618943,0.470973274,0.063750516,6,1,1,10
4,2,2,3,0.656957511,0.294661706,0.046234272,6,1,1,10
4,1,1,3,0.726942164,0.409663048,0.046234272,6,1,1,10
4,2,1,1,1.02961654,0.650779478,0.033038562,6,0,1,10
4,1,1,2,0.558993808,0.873369542,0.046234272,6,1,1,10
4,2,1,3,0.592612089,0.377160242,0.046234272,6,0,1,10
4,1,1,4,0.95087339,0.335906681,0.059429981,6,1,1,10
4,2,2,1,0.655475275,0.5654617,0.059429981,6,1,1,10
4,1,1,1,0.84218454,0.760810416,0.042902273,6,1,1,10
4,2,1,2,0.678237083,0.731016079,0.042902273,6,0,1,10
4,1,1,3,0.490476848,0.470823434,0.055169061,6,1,1,10
4,2,2,1,0.928725139,0.459621848,0.055169061,6,1,1,10
4,1,1,1,0.806183677,1.044018195,0.039662415,6,1,1,10
4,1,1,1,1.431750776,0.749975309,0.039662415,6,1,1,10
4,1,1,2,0.796449671,0.492289205,0.028338642,6,1,1,10
4,1,1,3,1.141409609,0.471909219,0.028338642,6,1,1,10
4,2,2,1,1.185498632,0.450682822,0.020675354,6,1,1,10
4,1,1,1,3.308802174,9.527742906,0.020675354,6,1,1,10
4,2,2,2,0.811953302,0.37702901,0.015893278,6,1,1,10
4,2,1,2,0.550938631,0.401879338,0.015893278,6,0,1,10
4,2,1,1,0.653090749,0.434617799,0.01866217,6,0,1,10
4,1,1,3,0.733931364,0.623802779,0.021431062,6,1,1,10
4,2,1,3,0.547852703,0.382342453,0.021431062,6,0,1,10
4,1,2,1,1.594519677,0.42658599,0.026514871,6,0,1,10
4,1,1,2,0.581570739,0.446335409,0.031598681,6,1,1,10
4,1,1,2,0.537411372,0.356426848,0.031598681,6,1,1,10
4,2,2,3,0.642608509,0.519388388,0.022816842,6,1,1,10
4,2,1,1,1.135032305,0.56243505,0.022816842,6,0,1,10
4,1,1,1,0.761079325,0.521306121,0.028443293,6,1,1,10
4,2,2,1,0.848402388,0.350512064,0.028443293,6,1,1,10
4,1,1,4,0.315813141,0.286455448,0.3,6,1,1,11
4,1,1,4,0.367558397,0.319705702,0.3,6,1,1,11
4,1,1,4,0.334440944,0.288631758,0.255697168,6,1,1,11
4,1,1,4,0.305350951,0.325102702,0.255697168,6,1,1,11
4,1,1,4,0.31001419,0.327039139,0.214491089,6,1,1,11
4,1,1,4,0.21620222,0.302151515,0.214491089,6,1,1,11
4,1,1,4,0.367138608,0.303720283,0.176624988,6,1,1,11
4,2,2,4,0.751867964,0.434182782,0.176624988,6,1,1,11
4,2,2,4,0.460622003,0.33059845,0.142359439,6,1,1,11
4,1,1,4,0.489302933,0.326515713,0.142359439,6,1,1,11
4,1,1,4,0.295843879,0.408416133,0.111962849,6,1,1,11
4,1,1,3,1.076959884,0.362382557,0.111962849,6,1,1,11
4,2,2,4,0.631773003,0.303255594,0.085691244,6,1,1,11
4,2,2,3,0.606204893,0.469555365,0.085691244,6,1,1,11
4,1,1,3,0.767544802,0.368561859,0.063750516,6,1,1,11
4,2,2,1,0.703124548,0.610012672,0.063750516,6,1,1,11
4,1,1,3,0.583562335,0.350527446,0.046234272,6,1,1,11
4,1,1,2,1.325333486,0.55122886,0.046234272,6,1,1,11
4,2,1,3,0.445783266,0.266910589,0.033038562,6,0,1,11
4,1,2,1,1.293674198,0.425897658,0.046234272,6,0,1,11
4,1,1,1,1.398051848,0.57130243,0.055492378,6,1,1,11
4,2,2,1,0.753950267,0.515977015,0.055492378,6,1,1,11
4,1,1,3,0.555719761,0.3575197,0.039906548,6,1,1,11
4,2,2,3,0.611779325,0.314253899,0.039906548,6,1,1,11
4,2,1,1,0.68349557,0.480745746,0.028510271,6,0,1,11
4,1,1,2,0.776546734,0.473509538,0.039906548,6,1,1,11
4,1,2,1,0.946744461,0.414160917,0.039906548,6,0,1,11
4,1,1,1,1.00167724,0.448129857,0.051302825,6,1,1,11
4,2,2,1,2.507469355,10.9679703,0.051302825,6,1,1,11
4,2,1,2,0.528088546,1.499026082,0.036766133,6,0,1,11
4,1,1,3,0.65095776,0.32225357,0.051302825,6,1,1,11
4,1,1,2,0.544115304,0.378822469,0.051302825,6,1,1,11
4,2,1,2,0.520417778,0.516585263,0.036766133,6,0,1,11
4,1,2,1,0.858271257,0.66354134,0.051302825,6,0,1,11
4,1,1,2,0.649839245,0.399815442,0.061747455,6,1,1,11
4,2,1,2,0.636371651,0.401878165,0.061747455,6,0,1,11
4,1,2,3,0.559696812,0.408843006,0.078810989,6,0,1,11
4,1,1,3,0.787883868,0.451701781,0.095874523,6,1,1,11
4,1,1,1,0.527510638,0.490262723,0.095874523,6,1,1,11
4,2,2,4,0.626943112,0.409173047,0.072151182,6,1,1,11
4,2,2,4,0.660091658,0.345617828,0.072151182,6,1,1,11
4,1,1,3,0.665322239,0.397469111,0.052832851,6,1,1,11
4,1,1,4,0.539602782,0.309454603,0.052832851,6,1,1,11
4,1,2,1,1.076666671,0.970261484,0.037907113,6,0,1,11
4,1,1,2,1.008441116,0.32787254,0.052832851,6,1,1,11
4,2,2,1,1.030843463,0.892947194,0.052832851,6,1,1,11
4,1,1,4,0.387749672,0.418406879,0.3,6,1,1,12
4,2,2,4,0.430175369,0.524390576,0.3,6,1,1,12
4,1,1,4,0.307807183,0.423397085,0.255697168,6,1,1,12
4,2,2,4,0.482755183,0.446921958,0.255697168,6,1,1,12
4,2,2,4,0.521449945,0.501140359,0.214491089,6,1,1,12
4,1,1,4,0.349333221,0.318779289,0.214491089,6,1,1,12
4,2,2,4,0.382577458,0.367371662,0.176624988,6,1,1,12
4,2,2,4,0.444872186,0.309328653,0.176624988,6,1,1,12
4,1,1,4,0.362696819,0.347510061,0.142359439,6,1,1,12
4,2,2,4,0.345799125,0.31584908,0.142359439,6,1,1,12
4,1,1,4,0.458979771,0.280258596,0.111962849,6,1,1,12
4,2,2,4,0.490634204,0.310055037,0.111962849,6,1,1,12
4,2,2,4,0.469954733,0.275932637,0.085691244,6,1,1,12
4,1,1,3,0.581496739,0.924829399,0.085691244,6,1,1,12
4,1,1,4,0.45405585,0.353423638,0.063750516,6,1,1,12
4,1,1,4,0.513642164,0.300073219,0.063750516,6,1,1,12
4,1,2,1,0.956680469,0.822035363,0.046234272,6,0,1,12
4,1,1,3,0.353820142,0.340617545,0.063750516,6,1,1,12
4,1,1,3,0.562111578,0.683116041,0.063750516,6,1,1,12
4,1,2,1,0.604569622,0.468463408,0.046234272,6,0,1,12
4,1,1,1,1.4385381,0.741547479,0.063750516,6,1,1,12
4,1,2,1,1.171002239,0.372280138,0.063750516,6,0,1,12
4,2,1,3,0.641791392,0.407709878,0.081266761,6,0,1,12
4,1,1,3,0.41950759,0.323759829,0.098783005,6,1,1,12
4,2,2,4,0.690226074,0.392206816,0.098783005,6,1,1,12
4,2,1,1,1.155389904,0.662086796,0.074576284,6,0,1,12
4,2,1,4,0.729199432,1.450879911,0.098783005,6,0,1,12
4,2,2,4,0.573114133,0.390418685,0.118594908,6,1,1,12
4,2,2,4,0.579707392,0.267099054,0.118594908,6,1,1,12
4,2,2,3,0.54062549,0.328758812,0.091354087,6,1,1,12
4,2,1,1,0.710804731,1.161599715,0.091354087,6,0,1,12
4,1,1,3,0.361113608,0.36185711,0.114304114,6,1,1,12
4,1,1,4,0.408335217,0.422650967,0.114304114,6,1,1,12
4,1,1,3,0.690335451,0.35946475,0.087685393,6,1,1,12
4,2,2,3,0.661421405,0.329408656,0.087685393,6,1,1,12
4,2,1,3,0.841319852,0.391402961,0.065383869,6,0,1,12
4,1,1,4,0.596699155,0.395657404,0.087685393,6,1,1,12
4,1,1,4,0.360580441,0.427004839,0.087685393,6,1,1,12
5,1,1,4,1.183375764,2.655712317,0.3,2,1,1,1
5,1,1,4,0.690136746,0.358729223,0.3,2,1,1,1
5,2,2,4,0.388692923,0.339158324,0.255697168,2,1,1,1
5,1,1,4,1.346170311,0.458398872,0.255697168,2,1,1,1
5,2,2,3,0.759053359,0.51889661,0.214491089,2,1,1,1
5,2,2,4,0.496513039,0.475777558,0.214491089,2,1,1,1
5,1,1,3,0.372368736,0.374038281,0.176624988,2,1,1,1
5,2,2,3,1.63555912,0.434424796,0.176624988,2,1,1,1
5,1,1,4,0.637265626,0.675753185,0.142359439,2,1,1,1
5,2,2,3,0.869069279,0.433826333,0.142359439,2,1,1,1
5,1,1,3,0.333093417,0.301526595,0.111962849,2,1,1,1
5,2,2,3,0.400594919,0.399159753,0.111962849,2,1,1,1
5,1,1,3,0.492422081,0.405781127,0.085691244,2,1,1,1
5,1,1,2,0.75626417,0.934145495,0.085691244,2,1,1,1
5,1,1,3,0.524854977,1.303540669,0.063750516,2,1,1,1
5,1,1,1,1.280553789,0.44331495,0.063750516,2,1,1,1
5,1,2,1,1.574532796,1.158961928,0.046234272,2,0,1,1
5,1,1,2,0.390367944,1.367227807,0.063750516,2,1,1,1
5,2,2,2,0.780319672,0.493172963,0.063750516,2,1,1,1
5,1,1,1,0.501641441,1.871978042,0.046234272,2,1,1,1
5,2,1,2,0.546232545,0.603959272,0.046234272,2,0,1,1
5,1,2,1,1.504901766,0.708805685,0.059429981,2,0,1,1
5,1,1,2,0.724956467,0.328162568,0.07262569,2,1,1,1
5,1,1,2,1.302845406,0.41892279,0.07262569,2,1,1,1
5,1,1,1,0.927370727,0.393997412,0.053209898,2,1,1,1
5,1,1,1,1.399171192,0.447073048,0.053209898,2,1,1,1
5,2,2,2,1.001907605,1.601671701,0.038189347,2,1,1,1
5,1,1,1,2.445021547,1.179293703,0.038189347,2,1,1,1
5,2,1,1,0.969184661,0.370359523,0.027308263,2,0,1,1
5,1,1,1,0.625037858,0.34253074,0.038189347,2,1,1,1
5,1,2,1,2.613392678,0.398675872,0.038189347,2,0,1,1
5,2,2,2,0.634124783,0.480984584,0.049070432,2,1,1,1
5,1,1,1,0.873802165,0.373412143,0.049070432,2,1,1,1
5,1,2,1,1.060440301,0.344194748,0.035114184,2,0,1,1
5,2,1,1,0.664424967,0.462026071,0.049070432,2,0,1,1
5,2,1,1,1.014887518,0.350538441,0.058997212,2,0,1,1
5,1,1,2,0.573052533,0.341556188,0.07295346,2,1,1,1
5,1,1,1,0.659967581,0.376429186,0.07295346,2,1,1,1
5,2,1,1,1.478339646,0.890439881,0.053470599,2,0,1,1
5,1,1,1,0.708840895,0.376186594,0.07295346,2,1,1,1
5,1,2,1,0.564630138,0.41352372,0.07295346,2,0,1,1
5,1,1,2,0.585838253,0.321316026,0.09243632,2,1,1,1
5,2,1,2,0.561489985,0.314653814,0.09243632,2,0,1,1
5,2,2,2,0.763209393,0.379311725,0.115574008,2,1,1,1
5,2,1,1,0.985774162,0.546263187,0.115574008,2,0,1,1
5,2,2,1,1.00197918,0.46336805,0.142378709,2,1,1,1
5,1,1,1,0.667238895,0.64054045,0.142378709,2,1,1,1
5,2,2,4,0.711847676,1.130081928,0.3,2,1,1,2
5,1,1,4,0.395349024,0.329925751,0.3,2,1,1,2
5,1,1,4,0.394106805,0.329359895,0.255697168,2,1,1,2
5,1,1,4,0.330074434,0.347394832,0.255697168,2,1,1,2
5,2,2,4,0.379640436,0.346196323,0.214491089,2,1,1,2
5,2,2,4,0.393341079,0.328579408,0.214491089,2,1,1,2
5,1,1,3,0.439925772,1.317749958,0.176624988,2,1,1,2
5,2,2,3,0.430386969,0.364562593,0.176624988,2,1,1,2
5,1,1,3,0.379538783,0.346485146,0.142359439,2,1,1,2
5,1,1,3,0.409367344,0.312238654,0.142359439,2,1,1,2
5,2,2,3,0.48892608,0.277019726,0.111962849,2,1,1,2
5,1,1,3,0.312741437,0.682758653,0.111962849,2,1,1,2
5,2,2,3,0.411564483,0.281257407,0.085691244,2,1,1,2
5,2,1,3,0.780488575,0.330366134,0.085691244,2,0,1,2
5,1,1,3,0.42708719,0.346179193,0.107631971,2,1,1,2
5,2,2,2,0.841053326,0.360096368,0.107631971,2,1,1,2
5,2,1,2,0.916508452,0.76823939,0.082017464,2,0,1,2
5,1,1,2,0.573528523,0.437966813,0.107631971,2,1,1,2
5,1,1,2,0.60947911,0.375484753,0.107631971,2,1,1,2
5,1,1,2,1.061808787,0.364301924,0.082017464,2,1,1,2
5,1,1,1,0.61714107,0.367218446,0.082017464,2,1,1,2
5,1,1,1,0.957903483,0.277657666,0.060757539,2,1,1,2
5,1,2,1,0.583945234,0.368695228,0.060757539,2,0,1,2
5,2,2,1,0.47866818,0.34632923,0.077593809,2,1,1,2
5,2,1,1,1.641577255,0.518863748,0.077593809,2,0,1,2
5,1,2,1,1.47000763,0.420132184,0.098004595,2,0,1,2
5,2,2,1,0.672448932,0.3883088,0.118415382,2,1,1,2
5,1,1,2,0.529331203,0.779575903,0.118415382,2,1,1,2
5,2,2,2,0.665339761,0.430170097,0.091200235,2,1,1,2
5,2,1,1,1.065611112,0.365248586,0.091200235,2,0,1,2
5,2,2,1,1.565876335,0.57450848,0.114123452,2,1,1,2
5,1,1,2,0.707558852,0.729119988,0.114123452,2,1,1,2
5,1,1,1,1.60650408,0.391058261,0.087531319,2,1,1,2
5,2,1,1,0.931533913,0.349901008,0.087531319,2,0,1,2
5,1,1,2,0.46061454,0.601600547,0.109805179,2,1,1,2
5,1,1,2,0.637955562,0.435682547,0.109805179,2,1,1,2
5,2,2,4,0.707850442,0.37405728,0.3,2,1,1,3
5,1,1,4,0.404658665,0.370008664,0.3,2,1,1,3
5,1,1,4,0.33706138,0.355414902,0.255697168,2,1,1,3
5,1,1,4,0.449158493,0.414744403,0.255697168,2,1,1,3
5,1,1,4,0.682481422,0.350096234,0.214491089,2,1,1,3
5,2,2,4,0.542648519,0.615852139,0.214491089,2,1,1,3
5,2,2,3,0.554556487,0.373182714,0.176624988,2,1,1,3
5,2,2,4,0.594143249,0.362522887,0.176624988,2,1,1,3
5,1,1,3,1.129172102,0.411243317,0.142359439,2,1,1,3
5,1,1,3,0.374455093,0.313459473,0.142359439,2,1,1,3
5,1,1,3,0.519894717,0.354365691,0.111962849,2,1,1,3
5,2,2,2,0.56085911,0.378319407,0.111962849,2,1,1,3
5,1,1,2,0.455223591,0.325993427,0.085691244,2,1,1,3
5,1,1,2,0.453218788,0.338747951,0.085691244,2,1,1,3
5,2,2,2,0.641408449,0.743566562,0.063750516,2,1,1,3
5,2,1,1,0.886719994,0.914918815,0.063750516,2,0,1,3
5,2,2,2,0.635690015,0.513269085,0.081266761,2,1,1,3
5,1,1,1,1.145215153,0.347248623,0.081266761,2,1,1,3
5,1,1,1,0.681840441,0.7666664,0.060148617,2,1,1,3
5,1,2,1,2.269126508,0.610732386,0.060148617,2,0,1,3
5,2,1,1,1.55846104,0.4705533,0.0768439,2,0,1,3
5,1,1,2,1.121787779,0.340877633,0.093539183,2,1,1,3
5,1,1,2,0.723083257,0.358887912,0.093539183,2,1,1,3
5,1,2,1,1.412899548,0.381401042,0.070211911,2,0,1,3
5,1,1,1,1.20940345,0.456607321,0.093539183,2,1,1,3
5,2,2,2,0.835142804,0.705224651,0.093539183,2,1,1,3
5,2,2,2,0.786262686,0.337831569,0.070211911,2,1,1,3
5,2,1,1,1.00989079,0.344914207,0.070211911,2,0,1,3
5,2,2,1,0.79189678,0.8387474,0.089127314,2,1,1,3
5,2,2,1,0.881587883,0.414301545,0.089127314,2,1,1,3
5,1,1,2,0.427050562,0.328831098,0.066568591,2,1,1,3
5,1,1,1,0.921583984,0.49937212,0.066568591,2,1,1,3
5,1,2,1,0.701226649,0.401078378,0.048431003,2,0,1,3
5,2,1,1,1.613067401,0.36375547,0.066568591,2,0,1,3
5,2,2,1,0.553745674,0.435293701,0.080355682,2,1,1,3
5,1,1,1,0.542546848,0.521150108,0.080355682,2,1,1,3
5,1,1,4,0.526516266,0.520604353,0.3,2,1,1,4
5,1,1,4,0.481737581,0.332584466,0.3,2,1,1,4
5,2,2,4,0.347869306,0.381050159,0.255697168,2,1,1,4
5,1,1,4,0.523463977,0.295040939,0.255697168,2,1,1,4
5,2,2,4,0.727813755,0.713941228,0.214491089,2,1,1,4
5,2,1,1,3.370634051,0.355962095,0.214491089,2,0,1,4
5,1,1,4,0.417805101,0.866618569,0.252357189,2,1,1,4
5,2,2,4,0.603788257,0.369299565,0.252357189,2,1,1,4
5,2,2,3,1.199904489,0.351539974,0.211403502,2,1,1,4
5,1,2,1,0.573038812,1.493944549,0.211403502,2,0,1,4
5,1,2,1,3.303900096,0.597321378,0.248997364,2,0,1,4
5,2,2,4,0.873689831,0.567810838,0.286591226,2,1,1,4
5,2,2,4,0.57230744,0.373180401,0.286591226,2,1,1,4
5,2,2,4,0.483357495,0.351155763,0.243179952,2,1,1,4
5,2,2,4,0.622391697,0.421367125,0.243179952,2,1,1,4
5,1,1,4,0.479662311,0.428940045,0.202935257,2,1,1,4
5,1,1,4,0.711912273,0.84352204,0.202935257,2,1,1,4
5,1,1,4,0.326927584,0.440256238,0.166106062,2,1,1,4
5,2,2,3,0.627081013,0.363012611,0.166106062,2,1,1,4
5,2,2,3,0.984680937,0.368762055,0.13295662,2,1,1,4
5,2,2,2,0.621454926,0.565132884,0.13295662,2,1,1,4
5,2,2,2,0.620428467,0.386821125,0.103754424,2,1,1,4
5,2,2,2,1.471782752,0.436431035,0.103754424,2,1,1,4
5,1,1,2,0.415887681,0.398245973,0.078745595,2,1,1,4
5,2,2,1,0.603715283,1.603679718,0.078745595,2,1,1,4
5,1,1,2,0.929888507,0.53791743,0.058110502,2,1,1,4
5,2,2,1,1.170141315,0.482520114,0.058110502,2,1,1,4
5,1,1,1,1.196461609,1.147318171,0.041893885,2,1,1,4
5,1,1,1,0.730135374,0.445602308,0.041893885,2,1,1,4
5,1,1,1,0.696120814,0.412026748,0.02991624,2,1,1,4
5,1,1,1,0.616312194,0.44710921,0.02991624,2,1,1,4
5,1,1,1,0.874149456,0.774530916,0.021704465,2,1,1,4
5,1,1,2,0.805999791,0.372011962,0.021704465,2,1,1,4
5,1,1,1,1.571006428,0.516277816,0.016512517,2,1,1,4
5,2,2,1,1.434920443,0.433549003,0.016512517,2,1,1,4
5,2,1,1,1.021430244,0.547992776,0.013472171,2,0,1,4
5,2,2,1,2.570494089,0.468882167,0.016512517,2,1,1,4
5,2,1,1,0.670562504,0.740298864,0.016512517,2,0,1,4
5,1,2,1,0.754091928,0.372231465,0.019552863,2,0,1,4
5,2,2,1,0.72148241,0.40542622,0.022593208,2,1,1,4
