Subj_idx,Stimulus,Response,Confidence,RT_dec,Validity,CTOA,Cue_position
8,-1,-1,1,1.281516075,V,150,-1
8,-1,-1,0,0.751240969,V,850,-1
8,1,1,1,0.601205111,I,250,1
8,-1,-1,1,0.571290016,V,250,-1
8,-1,1,1,0.611368895,V,450,1
8,-1,-1,0,0.971195936,I,850,-1
8,1,1,1,0.621299028,V,850,1
8,1,1,1,0.651301861,V,250,-1
8,-1,-1,1,0.541226864,V,100,1
8,1,-1,0,1.291376829,V,450,1
8,1,1,1,0.491248846,I,450,-1
8,-1,-1,1,0.841157913,V,450,-1
8,1,1,1,1.101624012,I,450,1
8,-1,1,1,2.331931114,V,250,1
8,1,-1,0,1.95168519,I,850,-1
8,1,1,1,0.651268005,V,450,-1
8,-1,-1,1,1.311453819,I,450,1
8,-1,-1,0,2.211799145,I,150,-1
8,-1,-1,0,1.421625137,I,450,-1
8,1,1,1,0.511352062,V,250,1
8,1,-1,1,1.071444988,V,150,1
8,-1,-1,1,0.631145954,I,250,1
8,-1,-1,1,0.701184988,I,100,1
8,1,1,0,1.921738148,I,150,-1
8,-1,-1,1,0.891036987,V,850,1
8,1,1,1,0.57119298,V,100,1
8,1,-1,1,0.851303816,I,100,1
8,1,1,1,1.030684948,V,150,-1
8,1,1,1,0.841467142,V,850,-1
8,-1,1,1,0.601194143,I,850,1
8,1,1,1,0.551256895,I,850,1
8,1,1,1,0.570948839,V,100,-1
8,-1,-1,1,0.721199989,V,150,1
8,-1,1,1,0.551146984,I,150,1
8,-1,-1,1,0.561038971,I,250,-1
8,-1,-1,1,0.891273975,V,100,-1
8,-1,-1,1,0.601198912,I,100,-1
8,-1,-1,1,0.641262054,V,150,-1
8,-1,-1,1,0.641175032,I,100,-1
8,-1,-1,1,0.621183157,I,850,-1
8,-1,-1,0,1.591682911,V,100,-1
8,1,1,1,0.52133584,V,250,1
8,-1,-1,1,0.581124067,I,250,-1
8,1,1,1,0.56105113,I,850,-1
8,-1,-1,1,1.111480951,V,250,-1
8,-1,-1,1,0.771033049,I,150,1
8,1,-1,0,1.571405888,I,450,-1
8,-1,-1,0,0.931312084,I,450,1
8,1,-1,0,1.561636925,V,450,1
8,1,1,0,2.322021961,I,100,-1
8,1,1,0,0.691337109,V,100,1
8,-1,-1,1,0.771279097,I,150,-1
8,-1,-1,1,0.611349821,V,250,1
8,1,1,1,1.271505117,V,150,-1
8,1,-1,1,0.901312113,V,850,1
8,1,1,1,0.861483812,I,100,1
8,-1,1,0,1.51173687,V,450,1
8,-1,1,1,1.441684961,I,450,-1
8,1,1,1,0.831239939,V,450,-1
8,1,1,1,0.571300983,I,450,1
8,-1,-1,1,0.67117095,V,150,1
8,1,1,1,0.671444178,I,850,1
8,1,1,1,0.761380911,V,150,1
8,-1,-1,1,0.661175966,I,850,1
8,-1,-1,1,0.611090899,V,850,1
8,-1,-1,1,0.841151953,I,100,1
8,1,-1,1,0.52118206,I,150,1
8,1,-1,1,0.651163816,V,100,-1
8,-1,-1,1,0.59108305,V,100,1
8,1,-1,1,0.550899029,V,850,-1
8,1,-1,1,0.641306877,I,150,-1
8,-1,-1,1,0.551024914,I,250,1
8,1,-1,1,0.520983219,I,250,1
8,-1,-1,1,0.531185865,V,450,-1
8,1,-1,1,0.471119165,V,250,-1
8,1,1,1,0.841244936,I,250,-1
8,-1,-1,0,1.531406164,V,850,-1
8,-1,1,1,1.201277018,I,150,1
8,1,1,1,0.561256886,I,150,-1
8,1,1,1,0.531217813,I,850,-1
8,-1,-1,1,0.800520182,I,100,1
8,-1,-1,0,1.531533003,I,100,-1
8,1,1,1,0.741294146,V,850,1
8,1,1,1,0.461207867,V,250,1
8,-1,-1,1,0.751221895,I,850,1
8,1,1,1,0.961592913,I,150,1
8,-1,-1,1,0.751215935,V,250,1
8,-1,-1,1,0.661010981,I,150,-1
8,-1,1,1,1.011394978,V,100,-1
8,1,1,1,0.981319904,I,850,1
8,1,1,1,0.671489,I,100,-1
8,-1,-1,0,1.551468849,I,450,1
8,1,1,1,0.521241903,I,250,1
8,-1,-1,1,0.581241846,V,850,1
8,-1,1,1,1.011363029,V,250,-1
8,1,1,1,0.641186953,V,850,-1
8,-1,-1,0,1.131320953,I,850,-1
8,-1,-1,0,0.641158819,I,250,1
8,1,1,1,0.911212921,V,150,-1
8,1,1,1,0.43114996,V,250,-1
8,-1,-1,0,1.111253977,V,150,-1
8,1,1,1,0.601303101,I,250,-1
8,1,1,0,0.861428976,V,450,-1
8,1,-1,1,0.801299095,I,450,1
8,1,1,1,0.711153984,V,100,1
8,-1,-1,1,0.601086855,V,100,1
8,1,1,1,0.581334114,I,100,1
8,-1,1,1,0.671374083,V,450,1
8,-1,-1,1,0.661153078,V,850,-1
8,-1,1,1,0.50129509,I,250,-1
8,-1,-1,1,0.641245842,V,150,1
8,1,1,1,0.461244106,V,150,1
8,1,-1,1,0.571205854,V,100,-1
8,1,1,1,0.471068859,I,450,-1
8,-1,-1,1,0.591048956,I,450,-1
8,-1,-1,1,0.711116076,V,450,-1
8,1,1,1,0.65131712,V,450,1
8,1,1,1,0.641546011,I,100,1
8,1,1,1,0.501216888,I,850,-1
8,-1,-1,1,0.641200066,I,850,1
8,-1,-1,1,0.641177177,V,100,1
8,1,-1,1,0.750398874,I,850,1
8,-1,-1,0,1.991672039,I,150,-1
8,-1,-1,1,0.61126399,V,250,-1
8,-1,-1,1,0.831231833,I,850,-1
8,1,1,1,0.72139287,I,450,1
8,-1,-1,1,0.721219063,V,100,-1
8,1,1,1,0.521323919,I,250,1
8,-1,-1,1,0.590438128,V,850,1
8,-1,-1,1,1.221346855,I,250,-1
8,1,1,1,0.521067858,I,150,-1
8,1,1,1,0.441386938,I,100,-1
8,-1,-1,1,0.541135073,I,100,-1
8,1,-1,1,0.501171827,V,250,-1
8,-1,-1,1,0.511047125,I,100,1
8,1,1,1,0.601210117,V,450,-1
8,1,1,0,1.251507998,V,150,1
8,-1,-1,1,0.601026058,I,150,1
8,1,1,1,0.401283026,V,250,1
8,1,1,1,0.55115509,V,150,-1
8,-1,1,1,0.47129488,V,450,1
8,1,1,1,0.601262093,I,450,-1
8,-1,-1,1,0.741231918,V,850,-1
8,-1,-1,0,0.891129971,V,250,1
8,-1,-1,1,0.660915852,V,450,-1
8,-1,-1,1,0.501142025,V,150,1
8,-1,-1,1,0.551198006,I,450,-1
8,1,1,0,1.061558008,V,450,1
8,1,1,1,0.551196814,V,100,1
8,-1,-1,1,0.861423016,V,150,-1
8,1,1,1,0.451259136,I,250,-1
8,1,1,1,0.721321106,V,850,-1
8,1,1,1,0.461234808,V,100,-1
8,-1,1,1,0.561197042,I,250,1
8,-1,1,1,0.50127697,I,450,1
8,1,1,1,0.451258183,I,150,1
8,1,1,1,0.551245928,V,850,1
8,-1,1,1,0.351068974,V,100,1
8,1,1,1,0.701426983,I,850,1
8,-1,-1,1,1.331539869,V,150,1
8,-1,-1,0,0.951218843,V,250,1
8,1,1,1,0.581166029,I,450,1
8,-1,-1,1,0.641263962,V,250,-1
8,1,-1,0,2.091855049,I,250,-1
8,1,1,1,0.511147976,I,450,-1
8,1,-1,1,0.681284904,V,100,-1
8,-1,-1,1,1.661561012,I,250,1
8,-1,1,1,0.571069002,V,450,1
8,1,-1,0,1.941677094,V,150,1
8,1,1,1,0.551347017,I,100,-1
8,1,1,1,0.481250048,V,450,1
8,1,1,1,1.941776037,I,850,-1
8,-1,-1,1,1.28134799,V,450,-1
8,1,-1,1,0.571233988,V,150,-1
8,-1,-1,1,0.67121911,I,450,1
8,1,1,1,0.551409006,I,150,-1
8,-1,-1,1,0.581048012,V,850,1
8,-1,1,1,0.64121294,V,150,-1
8,1,1,1,0.531269073,V,250,1
8,-1,1,1,0.60126996,I,150,1
8,-1,1,1,0.441328049,I,100,1
8,1,1,1,0.53133297,I,100,1
8,1,1,1,0.471388817,V,850,1
8,-1,1,1,0.821305037,I,150,-1
8,-1,-1,1,0.670437098,I,850,-1
8,-1,1,1,0.69127202,I,450,-1
8,-1,-1,1,0.471066952,I,100,-1
8,1,1,1,0.560507059,I,150,1
8,-1,-1,1,0.67112112,I,850,1
8,1,1,1,0.611142874,V,450,-1
8,1,1,1,0.83138299,V,100,1
8,-1,1,1,0.501251936,V,100,-1
8,1,1,1,0.591066122,V,250,-1
8,-1,-1,1,1.161550045,V,850,-1
8,-1,-1,1,0.521048069,I,250,-1
8,1,1,1,0.730569839,I,250,1
8,1,1,1,0.721258163,V,850,-1
8,1,1,1,0.461134195,I,150,-1
8,1,1,1,0.411145926,I,450,-1
8,1,1,1,0.461396933,I,150,1
8,-1,-1,0,1.091372013,I,150,1
8,-1,-1,1,0.671128035,I,450,-1
8,1,1,1,0.581171036,V,850,1
8,-1,-1,1,0.701124907,I,250,1
8,-1,-1,1,0.601078033,V,100,-1
8,-1,-1,1,0.641023874,I,250,-1
8,-1,-1,1,0.691133976,V,450,-1
8,1,1,1,0.701364994,I,850,1
8,1,1,1,0.551162004,V,450,1
8,1,1,1,0.501137018,V,250,1
8,1,-1,0,1.41139698,I,100,1
8,-1,1,0,0.611330032,I,100,1
8,1,1,1,1.091519117,V,150,-1
8,-1,-1,0,1.33066082,I,450,1
8,1,1,1,0.551246166,V,150,1
8,-1,-1,1,1.661423922,I,150,-1
8,1,1,1,1.401667833,V,100,-1
8,1,1,1,1.181499004,I,100,-1
8,-1,-1,1,1.191538095,I,850,1
8,1,1,1,0.531221867,I,850,-1
8,1,1,1,0.831463099,I,450,1
8,-1,-1,0,1.481616974,V,100,1
8,-1,-1,1,0.6311481,I,850,-1
8,-1,1,1,0.891546011,V,250,-1
8,1,1,1,1.181593895,I,250,1
8,-1,-1,1,0.641238213,V,850,1
8,1,1,1,0.611172915,V,450,-1
8,1,1,1,0.571245193,V,100,1
8,-1,-1,0,1.121499062,V,450,1
8,1,1,1,0.661201,V,850,-1
8,-1,-1,1,0.721171856,V,250,1
8,-1,1,1,1.051520109,V,150,-1
8,-1,-1,1,1.76158309,V,150,1
8,-1,-1,0,1.111480951,V,850,-1
8,1,1,1,0.71114397,I,250,-1
8,1,1,1,0.741336107,V,250,-1
8,-1,-1,0,1.75168705,I,100,-1
8,1,-1,1,2.261605024,V,450,1
8,-1,-1,1,1.771646976,V,150,-1
8,-1,-1,0,1.7818892,I,450,1
8,1,1,1,0.61125493,I,100,-1
8,-1,1,1,0.721341848,V,850,1
8,-1,-1,1,0.701235056,V,450,-1
8,-1,-1,1,0.621222973,V,150,1
8,1,1,1,1.061608076,V,450,-1
8,-1,-1,1,0.54104495,I,250,1
8,-1,1,0,1.251443148,I,450,-1
8,1,1,1,0.621189117,V,100,-1
8,-1,1,1,0.631417036,V,450,1
8,1,1,1,0.531218052,I,250,-1
8,-1,-1,1,1.071406841,V,100,1
8,1,1,1,0.861484051,V,250,-1
8,-1,-1,1,0.521168947,I,850,-1
8,-1,-1,0,1.381448984,V,850,-1
8,-1,-1,1,0.601211071,I,250,-1
8,1,-1,1,0.651152849,I,850,1
8,-1,-1,1,0.581081152,I,100,1
8,-1,-1,1,0.551035166,I,150,1
8,-1,-1,1,0.691467047,V,250,-1
8,-1,-1,1,0.60104084,I,150,-1
8,-1,-1,1,0.591247082,V,100,-1
8,1,-1,0,1.351505041,I,250,1
8,1,-1,0,1.881614923,V,850,-1
8,1,-1,1,1.221379995,V,100,1
8,-1,-1,1,0.871255159,I,850,1
8,1,-1,1,0.921298981,I,150,-1
8,1,-1,0,1.021269083,V,850,1
8,1,1,1,1.071462154,I,100,1
8,1,1,1,0.711208105,V,150,-1
8,1,1,1,1.221529007,V,150,1
8,-1,-1,1,1.031252146,I,100,-1
8,1,1,1,0.601166964,I,450,-1
8,1,-1,0,1.461567879,I,850,-1
8,1,1,1,0.461085796,V,250,1
8,1,-1,1,0.681173086,I,150,1
8,-1,-1,0,1.081332922,V,250,1
8,1,1,1,0.87137723,I,450,1
8,1,1,0,1.791672945,I,100,1
8,-1,1,1,0.521144867,V,850,1
8,1,1,1,0.511248112,V,100,1
8,1,1,0,1.451690912,I,150,1
8,1,1,1,0.741274118,V,850,-1
8,1,-1,0,1.171398878,V,450,-1
8,-1,1,1,0.981506824,I,450,1
8,-1,-1,0,0.931352139,V,850,-1
8,1,1,1,0.931365967,V,100,-1
8,-1,-1,1,0.671334982,I,850,-1
8,1,-1,0,0.921310902,V,250,-1
8,1,1,1,0.581175089,I,850,-1
8,1,-1,0,1.181462049,V,450,1
8,-1,-1,0,0.761101961,V,150,-1
8,1,-1,1,1.011190891,I,250,1
8,-1,-1,0,1.261380911,I,150,1
8,1,1,0,1.441581964,I,450,1
8,1,1,1,0.881525993,I,250,-1
8,-1,-1,1,0.70133996,I,450,-1
8,1,1,1,0.671186924,V,150,1
8,-1,-1,1,0.641080141,V,250,-1
8,1,-1,1,0.561075926,I,850,1
8,-1,1,1,0.681324959,I,100,-1
8,-1,-1,1,0.500972033,I,250,1
8,-1,1,1,0.441051006,I,250,-1
8,-1,1,1,1.151531935,V,100,-1
8,-1,1,1,0.521162033,V,450,1
8,1,1,1,0.591150045,I,100,-1
8,-1,1,1,0.361120939,V,100,1
8,1,1,1,0.391115189,V,250,1
8,1,1,1,0.351181984,I,150,-1
8,-1,1,1,0.331151009,V,150,1
8,1,1,1,0.611294031,V,850,1
8,-1,-1,1,0.591231108,I,100,1
8,-1,-1,1,0.831206083,I,850,1
8,-1,-1,0,0.96114397,V,250,1
8,-1,-1,1,1.441581011,V,450,-1
8,1,1,1,0.831184149,V,150,-1
8,-1,-1,1,0.591069937,I,150,-1
8,1,1,1,0.551305056,I,450,-1
8,-1,-1,1,0.631357193,V,150,1
8,1,1,1,1.06142211,V,250,-1
8,-1,-1,1,0.561151028,V,150,-1
8,-1,1,1,1.341758013,I,250,1
8,-1,1,1,0.63124299,V,100,-1
8,-1,1,1,1.011552095,I,100,-1
8,-1,-1,1,0.621145964,I,450,-1
8,-1,-1,1,0.581185102,V,250,-1
8,-1,-1,1,0.771200895,I,150,-1
8,-1,-1,0,1.371479034,I,850,-1
8,1,1,1,1.591705084,V,450,-1
8,-1,-1,1,0.821435213,V,250,1
8,-1,-1,1,2.011766195,V,450,-1
8,1,1,1,0.581287146,V,450,1
8,1,1,1,0.791306019,I,850,1
8,1,1,1,0.711404085,I,100,1
8,-1,1,0,1.861825943,I,100,1
8,-1,1,0,1.631768942,I,450,1
8,1,1,1,1.611630201,V,850,1
8,1,1,1,0.601355076,V,150,1
8,1,1,1,1.062777042,I,150,-1
8,1,1,1,0.771067858,I,450,1
8,-1,-1,1,1.061440945,V,850,-1
8,-1,-1,1,0.640976906,I,150,1
8,1,-1,0,3.162250996,V,850,-1
8,1,1,1,0.681397915,I,150,1
8,-1,-1,1,1.121468067,V,100,1
8,1,1,1,0.531249046,I,250,-1
8,1,1,1,0.631237984,I,250,1
8,-1,-1,1,0.561161041,I,250,-1
8,-1,-1,0,0.951222897,V,450,1
8,1,1,1,0.531233072,V,250,1
8,-1,-1,0,1.061465979,V,850,1
8,-1,-1,1,0.731095076,I,850,1
8,1,1,1,0.62152195,V,100,-1
8,1,-1,1,1.621548176,V,150,-1
8,1,1,1,0.541255951,I,850,-1
8,1,1,1,0.641326904,I,100,-1
8,1,1,1,0.511397839,V,100,1
8,1,1,1,0.511085987,I,450,-1
8,-1,-1,1,0.671079159,V,850,1
8,-1,-1,1,0.581142902,I,100,-1
8,-1,-1,1,1.071233034,V,850,-1
8,1,1,0,1.891859055,I,100,-1
8,1,1,1,0.481117964,I,150,-1
8,1,1,1,0.931555986,I,850,-1
8,1,-1,1,1.341452837,I,450,1
8,-1,-1,1,0.891287088,I,450,1
8,-1,-1,1,0.901208162,V,150,1
8,-1,-1,0,1.491488934,I,850,-1
8,1,1,1,0.561278105,I,250,-1
8,1,1,1,1.101598024,I,850,1
8,-1,-1,1,0.661240101,I,250,-1
8,-1,-1,1,0.58116293,V,100,1
8,-1,-1,1,0.77135396,I,250,1
8,-1,-1,1,0.581106901,I,100,1
8,-1,-1,1,0.691009998,I,450,-1
8,1,-1,1,0.51103282,V,150,1
8,-1,-1,1,0.661114931,V,450,-1
8,1,1,0,1.241317034,V,250,1
8,-1,-1,1,0.691172123,V,450,1
8,1,1,0,1.241523981,V,450,1
8,-1,1,0,1.011562109,I,150,-1
8,1,-1,1,1.061403036,V,850,-1
8,-1,-1,1,0.641198874,I,150,1
8,1,-1,0,0.491008997,V,100,-1
8,-1,-1,1,0.630908012,V,250,-1
8,-1,-1,1,0.56107688,V,150,-1
8,1,1,1,0.861299992,I,450,-1
8,1,-1,1,0.811142921,V,250,-1
8,1,-1,1,0.821288824,I,250,1
8,1,1,1,0.601287127,V,850,1
8,1,-1,1,0.681220055,I,150,1
8,1,-1,1,0.781202078,V,100,1
8,1,-1,0,1.131304979,V,450,-1
8,1,-1,0,0.861250162,I,100,1
8,-1,-1,1,0.831352949,V,250,1
8,-1,-1,1,0.541273832,V,100,-1
8,1,-1,1,0.521157026,V,150,-1
8,-1,-1,0,2.101675034,I,850,1
8,1,1,1,0.47101593,V,100,1
8,-1,-1,1,0.781165123,I,850,-1
8,1,1,1,0.841438055,V,100,-1
8,1,1,1,1.231563091,I,150,-1
8,-1,1,1,0.881384134,V,850,1
8,-1,-1,0,1.361428022,V,450,-1
8,-1,-1,0,0.691228867,V,150,-1
8,-1,1,1,0.641196012,I,250,-1
8,-1,-1,1,0.761312008,I,150,1
8,-1,-1,1,1.051347017,V,850,-1
8,-1,-1,1,0.520987988,V,100,1
8,1,1,1,1.30149889,I,250,1
8,1,-1,1,0.821264982,V,150,1
8,1,1,1,0.621140957,V,850,1
8,1,1,1,0.681173086,I,850,1
8,1,1,1,0.66144681,I,450,1
8,1,1,1,0.521342039,V,150,-1
8,-1,1,1,0.50109601,V,250,-1
8,-1,1,0,0.681356907,I,450,1
8,-1,1,0,2.862067938,I,250,1
8,1,1,1,0.731250048,V,850,-1
8,-1,-1,1,0.710993052,V,100,-1
8,1,-1,1,0.731201887,V,250,-1
8,1,1,1,0.551372051,V,450,1
8,-1,-1,1,0.681077003,V,150,1
8,-1,-1,1,0.561051846,V,250,1
8,-1,-1,1,0.551070929,V,450,1
8,1,1,1,0.711412191,I,450,-1
8,-1,-1,0,1.581621885,I,450,-1
8,1,1,1,0.751420975,I,100,-1
8,-1,-1,1,0.721324921,I,100,1
8,1,-1,1,0.591161966,I,100,1
8,-1,-1,1,0.591204882,I,850,1
8,-1,-1,1,1.071485043,I,150,-1
8,1,1,1,0.641149998,I,850,-1
8,1,-1,1,1.451490164,V,450,-1
8,1,1,0,1.36173296,V,250,1
8,1,-1,1,0.651303053,I,150,1
8,-1,-1,1,1.311747789,I,100,-1
8,1,1,1,0.791422844,I,250,-1
8,1,-1,1,0.641098976,I,450,1
8,-1,-1,1,0.701140881,V,250,1
8,1,1,1,0.481278896,V,150,1
8,-1,-1,1,0.661095142,V,450,1
8,1,1,0,1.721703053,I,850,1
8,-1,-1,1,0.731242895,V,850,-1
8,1,1,1,1.62192297,V,100,-1
8,1,1,1,0.711251974,I,850,-1
8,-1,-1,1,0.701146126,I,850,-1
8,1,1,1,0.561258078,I,450,-1
8,-1,1,1,0.691281796,V,100,-1
8,1,1,1,0.461338997,V,450,1
8,-1,-1,1,0.630974054,V,850,1
8,1,1,1,0.481134176,V,100,1
8,-1,1,1,1.681687117,V,250,-1
8,-1,1,1,0.401031017,V,150,1
8,-1,-1,0,1.561547995,I,250,1
8,-1,-1,0,1.061306,I,100,-1
8,1,1,1,0.620975018,V,150,-1
8,1,1,1,0.481235981,V,250,-1
8,-1,-1,0,1.211658955,I,250,-1
8,-1,1,1,0.721390963,I,150,-1
8,1,1,1,0.471256971,V,250,1
8,-1,-1,0,0.891278028,I,450,-1
8,-1,-1,0,1.191462994,I,450,1
8,1,1,1,0.521377087,I,150,-1
8,1,-1,0,0.961194038,V,850,-1
8,-1,-1,1,1.211544037,I,100,1
8,-1,-1,1,0.622016907,V,150,-1
8,1,-1,1,0.651103973,I,100,1
8,-1,1,1,1.121585846,V,100,1
8,1,1,1,0.571331024,I,250,-1
8,-1,-1,0,1.101240158,I,850,1
8,1,-1,0,0.790932894,V,450,-1
8,1,1,1,0.621483088,V,850,1
8,1,-1,1,0.871150017,I,250,1
8,-1,-1,1,0.590914011,I,150,1
8,1,-1,0,1.21134901,I,150,1
8,1,1,1,0.841288805,I,100,-1
8,-1,-1,1,0.871170044,V,450,-1
8,1,1,1,0.661339998,V,150,1
8,-1,-1,1,0.761136055,I,250,1
8,-1,1,0,0.511140108,V,450,1
8,-1,-1,1,0.701238155,I,100,1
8,1,1,1,0.601449966,I,250,-1
8,1,1,1,1.331648827,V,250,-1
8,-1,1,1,0.82150507,I,100,-1
8,-1,-1,1,0.641202211,I,850,1
8,-1,-1,1,0.590975046,I,450,1
8,1,-1,1,0.501115084,I,100,1
8,1,-1,1,0.421118021,I,250,1
8,-1,-1,0,1.051294088,V,450,-1
8,-1,-1,0,0.591136932,V,100,-1
8,-1,1,1,0.781239986,I,150,-1
8,1,1,1,0.531285048,V,100,1
8,-1,1,1,0.631352901,V,100,1
8,1,1,1,0.491361141,V,850,1
8,-1,1,1,0.741251945,I,850,-1
8,1,1,1,0.441311121,I,450,-1
8,1,1,0,1.331502199,I,850,1
8,1,1,1,0.611334085,V,450,1
8,-1,1,1,1.131597996,V,850,-1
8,1,1,1,0.651111126,I,150,1
8,-1,1,1,0.43127203,V,150,-1
8,-1,-1,1,0.81127286,V,150,1
8,1,1,1,0.591403008,V,100,-1
8,-1,1,1,0.781333923,I,150,1
8,-1,1,1,0.761429071,I,450,-1
8,1,1,1,0.421124935,V,250,1
8,1,-1,1,0.78125,I,450,1
8,1,1,1,0.451210976,I,150,-1
8,1,-1,1,0.691231966,V,450,-1
8,1,1,1,0.57119298,V,150,-1
8,1,1,1,0.531217813,I,850,-1
8,-1,1,0,1.301548004,V,850,1
8,-1,-1,0,1.271404028,V,250,-1
8,1,1,1,0.481134892,I,100,-1
8,1,1,1,0.691385031,V,850,-1
8,-1,-1,0,0.651165009,V,250,1
8,-1,-1,0,1.601566076,I,250,-1
8,-1,-1,0,1.631510973,V,450,1
8,-1,-1,0,1.141288996,I,250,1
8,1,1,1,0.651281118,V,150,-1
8,1,1,1,0.471246004,I,100,-1
8,1,-1,1,1.411517859,V,450,-1
8,-1,-1,1,0.901256084,I,850,1
8,-1,-1,1,0.971207142,I,250,-1
8,1,1,1,0.570533991,I,150,-1
8,1,1,1,0.611476898,I,250,1
8,1,1,1,0.461205959,V,150,1
8,1,1,1,0.751409054,V,250,1
8,1,1,1,0.561418056,I,250,-1
8,-1,-1,1,0.951205015,I,850,-1
8,-1,-1,1,0.891402006,I,450,-1
8,1,1,1,0.701364994,V,850,-1
8,1,1,1,0.511281013,I,450,-1
8,1,1,1,0.532138824,V,850,1
8,-1,1,1,0.661329031,I,150,1
8,-1,1,1,0.611294031,I,100,1
8,-1,1,1,1.001437902,V,150,1
8,1,1,1,0.601496935,I,100,1
8,1,1,1,0.50125289,V,450,1
8,-1,-1,1,0.851238966,V,100,-1
8,-1,-1,1,0.841292143,V,150,-1
8,-1,-1,1,0.761292934,I,150,-1
8,-1,1,0,1.711776972,V,850,-1
8,1,1,1,0.511326075,I,850,-1
8,-1,-1,1,1.811759949,V,250,1
8,1,1,1,0.861428976,V,250,-1
8,1,1,1,0.741054058,I,850,1
8,1,1,1,0.671395063,I,450,1
8,-1,-1,1,0.581212044,V,850,1
8,1,1,1,0.58116889,V,100,-1
8,-1,1,0,0.961451054,I,450,1
8,-1,-1,0,1.021449089,V,250,-1
8,1,-1,0,1.141364098,I,150,1
8,1,1,1,0.491103888,V,100,1
8,-1,1,1,0.72123909,I,100,-1
8,-1,-1,1,0.841342926,V,100,1
8,-1,-1,1,0.721138954,V,450,-1
8,1,1,1,1.241654158,V,450,1
8,-1,-1,1,0.631138802,V,850,-1
8,-1,-1,1,0.471146107,I,100,1
8,1,1,1,0.411200047,I,850,-1
8,1,1,1,0.391172171,I,150,-1
8,-1,-1,1,0.480808973,V,150,-1
8,1,-1,1,0.541106939,I,150,1
8,1,-1,0,1.14140892,I,250,1
8,1,-1,1,0.761312008,V,250,-1
8,1,1,0,1.031620979,I,450,1
8,-1,-1,1,0.811288118,V,250,-1
8,-1,-1,1,0.511225224,I,150,1
8,1,1,1,0.50131011,V,250,1
8,-1,-1,1,0.550853968,I,850,-1
8,-1,-1,1,0.451010942,I,450,-1
8,1,1,1,0.971330881,V,850,1
8,-1,-1,1,0.69128108,V,850,1
8,1,1,1,0.691380978,I,100,-1
8,1,1,1,0.721331835,V,450,-1
8,-1,-1,1,0.561164141,V,250,1
8,1,-1,0,1.861685991,V,100,-1
8,1,1,1,0.971267939,I,850,1
8,1,1,1,0.591234922,V,150,1
8,1,1,1,0.681308985,I,450,-1
8,-1,-1,1,0.581059217,V,150,1
8,-1,-1,1,0.511097908,I,150,-1
8,-1,-1,1,0.501134872,V,450,1
8,-1,-1,1,0.621038914,V,450,-1
8,-1,-1,1,0.511085987,V,100,1
8,-1,-1,1,0.471174955,I,250,-1
8,1,1,1,0.631309032,V,100,1
8,1,1,1,0.431061983,I,250,-1
8,1,1,1,0.611049891,V,150,-1
8,1,1,0,1.131486177,V,850,-1
8,-1,-1,1,0.61115694,I,100,-1
8,-1,-1,1,0.641261816,I,450,1
8,-1,-1,1,0.671188116,V,100,-1
8,1,1,1,0.61136508,I,100,1
8,-1,-1,1,0.571098089,I,850,1
8,-1,-1,1,0.49103117,I,250,1
8,1,-1,1,0.56143713,I,250,1
8,1,-1,1,0.491247892,I,450,1
8,1,-1,0,0.981420994,I,850,1
8,1,1,0,1.391719818,V,450,-1
8,-1,-1,1,0.661043882,V,850,1
8,-1,-1,1,0.99130702,V,850,-1
8,-1,-1,1,0.561155081,V,100,-1
8,-1,-1,1,0.641092777,I,850,1
8,-1,1,1,0.70121789,V,450,1
8,1,-1,1,0.581248045,I,100,1
8,-1,-1,1,0.551346064,I,250,1
8,-1,-1,1,0.541185856,V,100,1
8,1,1,1,0.651278019,V,100,-1
8,-1,-1,1,0.581061125,V,450,-1
8,-1,-1,1,0.540929079,V,250,-1
8,-1,-1,1,0.701205015,V,250,1
8,-1,-1,1,0.581075907,I,150,1
8,1,1,1,1.251602888,V,100,1
8,1,1,1,0.441257954,I,150,-1
8,-1,-1,1,0.671095848,I,100,-1
8,-1,-1,1,0.621155977,V,150,1
8,-1,1,1,0.631331921,I,150,-1
8,1,1,1,0.441259146,I,850,-1
8,1,1,1,0.461170912,I,100,-1
8,1,1,1,0.491271019,I,450,-1
8,1,-1,1,1.20066905,V,850,-1
8,-1,1,1,0.781350851,I,250,-1
8,1,1,1,0.42130208,V,450,1
8,-1,-1,1,0.641302824,I,450,-1
8,1,1,1,0.471184015,V,150,1
8,-1,-1,0,1.821171999,I,100,1
8,1,1,1,1.291496992,V,150,-1
8,1,1,1,0.651028872,V,250,-1
8,-1,-1,1,0.701346159,I,450,1
8,1,1,0,1.171599865,V,850,1
8,1,1,0,1.461604834,I,150,1
8,-1,-1,1,0.681107044,V,150,-1
8,-1,1,0,1.721726894,I,850,-1
8,1,1,1,0.471109867,I,250,-1
8,1,1,1,0.461297035,V,250,1
8,-1,-1,0,1.831398964,I,850,-1
8,-1,-1,1,1.131429911,V,100,-1
8,-1,1,1,0.881186008,V,250,-1
8,1,1,0,1.441540956,V,100,-1
8,1,1,1,0.891309977,V,150,-1
8,-1,-1,1,0.651258945,V,250,1
8,-1,-1,1,0.99135685,I,850,1
8,-1,-1,1,0.751098871,V,450,-1
8,1,1,0,1.42159009,I,100,1
8,-1,-1,1,0.691992044,I,150,1
8,1,-1,0,0.971412897,V,850,-1
