Subj_idx,Stimulus,Response,Confidence,RT_dec,Coherence,Accuracy
22,1,2,6,0.302803901,0.5,0
22,1,2,4.894415428,2.122711325,0.53,0
22,1,2,1.893435982,1.830554949,0.56,0
22,2,2,6,0.05113055,0.59,1
22,2,2,5.208885585,1.060264124,0.59,1
22,1,1,4.75077077,0.608483254,0.56,1
22,1,1,4.386353151,0.944132588,0.56,1
22,1,1,2.212811619,2.981490891,0.53,1
22,2,1,4.586133584,0.863457558,0.53,0
22,2,1,1.174526931,2.442993935,0.56,0
22,2,1,1,6.825658334,0.59,0
22,2,2,5.046641622,0.810526754,0.62,1
22,1,1,4.047510274,2.852982461,0.62,1
22,1,1,4.484505458,1.026672893,0.59,1
22,1,1,5.029036233,2.082007476,0.59,1
22,1,1,4.242320678,2.069781828,0.56,1
22,2,2,1.906299305,2.828067599,0.56,1
22,1,2,1,4.070259137,0.53,0
22,1,1,2.337039709,3.340917683,0.56,1
22,2,1,1.099724548,1.949508306,0.56,0
22,2,2,2.359380511,0.84625753,0.59,1
22,1,1,4.269239342,0.632456028,0.59,1
22,2,2,3.88678413,2.454980455,0.56,1
22,1,2,2.800952049,4.00751319,0.56,0
22,2,1,4.216324063,1.829458336,0.59,0
22,1,2,4.678146917,0.526763334,0.62,0
22,1,1,6,0.01288132,0.65,1
22,2,2,6,0.037716617,0.65,1
22,1,1,5.907626492,0.2680961,0.62,1
22,2,2,6,0.436932435,0.62,1
22,1,2,2.856358135,1.66573558,0.59,0
22,1,1,3.05047556,3.864405204,0.62,1
22,2,2,1,3.59739285,0.62,1
22,1,1,4.23794959,1.769018495,0.59,1
22,2,1,3.970821879,3.699471013,0.59,0
22,1,1,6,0.457670224,0.62,1
22,2,2,6,0.495252176,0.62,1
22,1,1,5.521648409,0.487576933,0.59,1
22,1,2,4.001650527,2.882789736,0.59,0
22,2,1,3.061992256,4.798284774,0.62,0
22,1,1,6,0.226427953,0.65,1
22,2,2,6,0.260565683,0.65,1
22,1,2,5.526894352,0.89403696,0.62,0
22,1,1,5.004004727,6.005480389,0.65,1
22,2,2,5.289705309,0.388387657,0.65,1
22,1,1,4.018660923,2.570276555,0.62,1
22,1,1,5.709349894,0.328637293,0.62,1
22,1,2,4.399176479,2.222615487,0.59,0
22,1,2,2.86522085,1.508115123,0.62,0
22,2,2,6,1.739114594,0.65,1
22,1,2,5.057889609,2.070691535,0.65,0
22,2,2,4.207958333,1.815258061,0.68,1
22,2,2,6,1.213740623,0.68,1
22,1,1,6,0.373678371,0.65,1
22,2,2,5.909015315,0.224699395,0.65,1
22,1,1,5.102503432,0.266859378,0.62,1
22,1,1,3.856321224,1.363829348,0.62,1
22,1,1,3.285059981,2.63414971,0.59,1
22,1,1,4.804500311,0.479101212,0.59,1
22,1,1,1.233255099,3.562767953,0.56,1
22,2,1,1.928623299,4.855330994,0.56,0
22,2,2,6,0.138816605,0.59,1
22,2,1,5.021943859,1.770243219,0.59,0
22,1,1,2.44821583,3.65462901,0.62,1
22,1,1,2.002271604,3.025922634,0.62,1
22,2,1,1,5.612194546,0.59,0
22,1,1,4.998543725,0.341257843,0.62,1
22,2,2,5.63969628,0.671261072,0.62,1
22,2,2,5.055235668,2.260742673,0.59,1
22,2,2,5.751695734,0.154176495,0.59,1
22,1,2,2.690500646,1.958965749,0.56,0
22,2,2,3.017891691,1.858888952,0.59,1
22,1,2,2.237831684,4.109782991,0.59,0
22,2,2,1,3.537979844,0.62,1
22,2,2,3.141203371,2.493205012,0.62,1
22,1,1,5.502152197,1.130566755,0.59,1
22,2,2,4.293926239,1.281990788,0.59,1
22,2,1,5.304763046,0.754204907,0.56,0
22,1,1,4.089791646,0.98951113,0.59,1
22,1,1,6,0.012822349,0.59,1
22,1,2,6,0.520526441,0.56,0
22,1,2,4.160287385,1.562753034,0.59,0
22,2,2,6,0.092362389,0.62,1
22,1,1,4.964206543,1.338124064,0.62,1
22,1,1,1.53634542,3.588135923,0.59,1
22,2,2,2.136889096,2.049803659,0.59,1
22,1,2,2.817915257,3.173550398,0.56,0
22,2,1,2.916229983,2.752622713,0.59,0
22,2,2,3.913899171,0.792672805,0.62,1
22,2,2,6,0.315723283,0.62,1
22,2,1,2.97348627,1.89013466,0.59,0
22,1,2,2.887734307,5.325163016,0.62,0
22,1,2,5.628174935,1.712413076,0.65,0
22,2,2,5.041014572,0.440974078,0.68,1
22,2,2,6,0.213482379,0.68,1
22,2,2,6,0.276539356,0.65,1
22,1,1,4.583444554,1.267617632,0.65,1
22,1,1,5.024957099,1.779420851,0.62,1
22,1,1,4.230054156,1.921427106,0.62,1
22,2,2,2.716786269,2.246616707,0.59,1
22,2,2,1.838444458,6.317243345,0.59,1
22,1,2,4.806877361,0.443520172,0.56,0
22,1,1,5.232556011,0.612726784,0.59,1
22,1,2,3.162553876,2.337043035,0.59,0
22,1,1,3.165257068,1.055819359,0.62,1
22,1,1,6,0.337713381,0.62,1
22,2,1,1,2.915600962,0.59,0
22,2,2,5.496951147,0.214605458,0.62,1
22,2,2,4.736058728,1.621109907,0.62,1
22,1,1,4.034762404,2.539727927,0.59,1
22,2,2,5.090668578,0.36424244,0.59,1
22,1,2,3.117463728,1.732147724,0.56,0
22,2,2,4.005358594,2.870900863,0.59,1
22,1,2,5.467446133,1.148650905,0.59,0
22,2,1,3.047996945,2.688877852,0.62,0
22,2,2,1.434589365,2.94658653,0.65,1
22,2,2,6,0.199638613,0.65,1
22,2,2,5.244794134,0.695660534,0.62,1
22,2,2,4.348466164,2.467540435,0.62,1
22,2,2,3.20383058,2.399167135,0.59,1
22,1,1,4.568960039,1.17620516,0.59,1
22,2,2,3.976567023,1.403226778,0.56,1
22,1,1,4.175674782,1.37245201,0.56,1
22,1,1,4.814301354,0.820363988,0.53,1
22,1,2,4.919639775,0.722351599,0.53,0
22,1,2,2.15747698,5.553472294,0.56,0
22,2,2,1,1.901694716,0.59,1
22,2,2,2.753591492,1.55417955,0.59,1
22,1,1,4.100951165,1.680551914,0.56,1
22,2,2,2.740749918,3.790827162,0.56,1
22,1,1,2.88868572,3.022229671,0.53,1
22,1,2,2.910348472,3.499719581,0.53,0
22,1,2,3.609853667,3.404259264,0.56,0
22,1,2,4.451985015,0.377710958,0.59,0
22,2,2,6,0.91524246,0.62,1
22,2,2,5.601981894,0.277805876,0.62,1
22,2,2,3.168589996,2.326507419,0.59,1
22,2,2,4.032341404,0.669820879,0.59,1
23,1,1,2.955611917,0.685292835,0.7,1
23,1,2,1.303724125,7.263375918,0.7,0
23,2,2,6,0.509749778,0.73,1
23,1,1,4.452592119,1.850303368,0.73,1
23,1,2,3.749610034,4.615230081,0.7,0
23,1,1,2.821680609,0.837830363,0.73,1
23,1,1,5.142225449,1.792403526,0.73,1
23,1,2,1.843618719,3.54752853,0.7,0
23,1,1,5.265475084,1.460764952,0.73,1
23,1,1,2.952152444,2.4206258,0.73,1
23,1,2,1.921858355,2.820849699,0.7,0
23,1,1,4.151300679,1.560151443,0.73,1
23,2,2,6,0.991339211,0.73,1
23,2,2,6,1.328184002,0.7,1
23,2,2,5.965700937,1.681213868,0.7,1
23,1,2,2.5663874,2.846218657,0.67,0
23,1,1,4.349283507,0.917652256,0.7,1
23,2,2,5.711814637,2.081224742,0.7,1
23,1,1,3.963627607,2.448256873,0.67,1
23,2,2,5.509989322,0.721973249,0.67,1
23,2,2,4.793113337,1.953985093,0.64,1
23,2,2,6,0.70906972,0.64,1
23,2,2,3.206103677,0.748007201,0.61,1
23,1,1,4.231551273,1.678892068,0.61,1
23,1,2,3.835350441,2.515488961,0.58,0
23,2,2,5.131683414,2.412692944,0.61,1
23,1,2,3.096170036,3.518363438,0.61,0
23,1,1,2.543321509,0.458998433,0.64,1
23,1,2,1.353583789,1.789545622,0.64,0
23,1,1,1.987406587,2.380423587,0.67,1
23,1,1,6,1.341216626,0.67,1
23,1,1,3.081232518,0.948409333,0.64,1
23,2,2,6,0.584222068,0.64,1
23,2,2,6,0.561508458,0.61,1
23,2,2,4.142227951,1.633860476,0.61,1
23,1,2,2.006825043,1.296875766,0.58,0
23,1,2,1.979207367,0.707689349,0.61,0
23,2,2,5.429533116,0.532239249,0.64,1
23,1,1,3.094981785,2.709654411,0.64,1
23,2,2,2.871729441,2.554978448,0.61,1
23,2,2,2.022586029,0.90743045,0.61,1
23,1,1,3.994954407,1.591972122,0.58,1
23,1,2,3.403959199,1.67564204,0.58,0
23,2,2,3.657942894,0.855169493,0.61,1
23,1,2,4.950074213,2.914197069,0.61,0
23,1,1,3.374341237,0.24213279,0.64,1
23,1,1,4.337613647,0.510538414,0.64,1
23,2,2,5.052737028,1.035370825,0.61,1
23,1,1,1.355860492,2.467600506,0.61,1
23,1,2,1.932442222,2.91689063,0.58,0
23,1,1,2.12126214,3.950697665,0.61,1
23,1,2,1,4.050313885,0.61,0
23,1,1,5.304228754,1.842962025,0.64,1
23,2,2,6,1.876790027,0.64,1
23,2,2,5.226447459,0.596564295,0.61,1
23,1,2,4.928824299,1.132907419,0.61,0
23,2,2,6,0.327555025,0.64,1
23,1,1,5.940854956,0.267813778,0.64,1
23,2,2,4.598984388,0.356694705,0.61,1
23,1,1,4.08080841,0.131615016,0.61,1
23,1,1,1.736891814,1.562022205,0.58,1
23,2,2,3.018542611,0.75419847,0.58,1
23,1,1,4.455626759,1.07586729,0.55,1
23,2,2,4.156828576,0.189726854,0.55,1
23,1,2,1.481908119,1.823014342,0.52,0
23,1,2,1,2.355526162,0.55,0
23,1,1,2.009476845,2.156861409,0.58,1
23,1,2,4.335512062,2.648335855,0.58,0
23,1,1,3.999975956,0.140892898,0.61,1
23,2,2,3.087770188,0.683899072,0.61,1
23,2,2,4.919183469,2.696977757,0.58,1
23,1,2,3.954584787,1.6713902,0.58,0
23,1,1,2.911920113,0.888785554,0.61,1
23,2,2,4.323749521,0.455508765,0.61,1
23,1,1,6,0.189690025,0.58,1
23,1,2,3.559294706,1.660136639,0.58,0
23,1,1,4.26387056,0.077398478,0.61,1
23,2,2,1.768885865,0.202266256,0.61,1
23,1,1,4.919537511,0.992082863,0.58,1
23,1,2,4.136939216,1.292160155,0.58,0
23,2,2,6,0.063100086,0.61,1
23,2,1,1.428889446,1.187960132,0.61,0
23,2,2,4.976826361,0.610579142,0.64,1
23,1,1,5.655612526,2.12936294,0.64,1
23,2,2,6,0.139933215,0.61,1
23,1,1,5.569393051,0.257188816,0.61,1
23,2,1,3.176003073,3.291960396,0.58,0
23,1,1,3.068576845,0.202918496,0.61,1
23,2,2,3.931202575,0.788161151,0.61,1
23,2,2,4.473776062,0.637439371,0.58,1
23,2,2,3.35175684,8.584875432,0.58,1
23,2,2,2.982446802,0.637065083,0.55,1
23,2,2,4.511507647,0.549691155,0.55,1
23,1,1,4.967785204,1.015633639,0.52,1
23,1,2,5.33283864,2.460623355,0.52,0
23,2,2,2.937733647,1.05486521,0.55,1
23,1,1,4.933509312,0.151889635,0.55,1
23,2,1,5.024597213,0.228933375,0.52,0
23,2,1,1.258731442,2.125408638,0.55,0
23,2,2,2.979414491,0.384018786,0.58,1
23,1,1,1.148171354,1.735476152,0.58,1
23,2,2,4.560687297,0.290289503,0.55,1
23,1,2,4.839715723,0.443294727,0.55,0
23,2,2,6,0.365305341,0.58,1
23,1,2,1.233254897,2.089861926,0.58,0
23,1,1,3.002895377,0.260093308,0.61,1
23,2,2,4.741164844,1.902617912,0.61,1
23,2,2,4.517404718,0.728487751,0.58,1
23,1,2,3.023893817,2.520718377,0.58,0
23,2,2,6,0.253785554,0.61,1
23,1,1,5.015528889,0.611763494,0.61,1
23,1,1,1.354648595,1.179902876,0.58,1
23,2,2,3.88732079,1.093899431,0.58,1
23,2,2,4.9244356,0.101239486,0.55,1
23,2,1,1,2.62093546,0.55,0
23,1,1,2.338802306,1.634505866,0.58,1
23,2,2,2.045146335,0.484007171,0.58,1
23,2,2,4.51100551,0.317404036,0.55,1
23,2,2,3.883955062,2.220298492,0.55,1
23,2,1,3.112572404,0.925664209,0.52,0
23,1,2,1.944772915,0.86978833,0.55,0
23,1,1,2.873231053,0.24119151,0.58,1
23,2,2,5.457632638,0.196306819,0.58,1
23,2,2,5.640278724,0.637636724,0.55,1
23,1,1,5.058197449,0.242598396,0.55,1
23,1,1,3.800222436,1.386568057,0.52,1
23,2,2,6,0.52099761,0.52,1
23,2,2,6,0.513364814,0.5,1
23,1,1,5.237211891,0.241493543,0.5,1
23,1,1,6,0.228711606,0.5,1
23,1,1,4.338115061,0.730022051,0.5,1
23,1,1,3.796842425,0.113002423,0.5,1
23,2,1,1.861922327,1.565549545,0.5,0
23,2,2,1.064904499,2.083632111,0.53,1
23,2,1,4.437336084,0.396844236,0.53,0
23,1,1,2.934066074,0.741496828,0.56,1
23,2,1,2.561823209,0.928412748,0.56,0
23,2,2,4.302790044,1.248243566,0.59,1
23,2,2,4.423824337,0.189054903,0.59,1
23,2,2,5.866219746,0.140483546,0.56,1
23,1,2,1.935942767,2.692046518,0.56,0
23,2,2,4.986539212,0.279471719,0.59,1
23,1,1,4.156221026,0.153856732,0.59,1
23,1,1,2.548095072,0.153372773,0.56,1
23,1,1,2.829222452,0.217744152,0.56,1
23,1,1,3.960358772,0.238049805,0.53,1
23,1,1,1.002324567,1.774292023,0.53,1
23,1,1,1.240983963,1.604948159,0.5,1
23,1,1,4.733281675,0.718661945,0.5,1
23,2,2,4.322944941,0.19019509,0.5,1
23,2,2,4.020701037,0.127454064,0.5,1
23,2,2,4.009706815,1.119958449,0.5,1
23,1,2,3.426284393,0.66591112,0.5,0
23,1,2,5.929466857,0.012079637,0.53,0
23,2,2,5.202149236,0.215938664,0.56,1
23,1,1,5.732544005,0.139497908,0.56,1
23,1,2,1.535797247,1.893106932,0.53,0
23,2,2,4.75062826,0.181046385,0.56,1
23,1,1,5.360306709,0.075851884,0.56,1
23,1,1,4.146246904,0.06356119,0.53,1
23,1,2,3.203858912,0.179200202,0.53,0
23,1,1,1.087968964,1.85490703,0.56,1
23,2,2,4.09914671,0.181364429,0.56,1
23,2,2,1.953289051,2.512467678,0.53,1
23,1,2,1.284192402,2.247555329,0.53,0
23,1,1,2.934970126,1.166774392,0.56,1
23,1,2,1.161807627,0.356509767,0.56,0
23,2,2,4.784664511,0.304517027,0.59,1
23,2,2,6,0.321702745,0.59,1
23,2,2,2.501170335,2.038637669,0.56,1
23,2,2,2.950339811,0.191377368,0.56,1
23,2,2,5.08959331,0.11428822,0.53,1
23,2,2,5.669856678,0.012806843,0.53,1
23,2,1,5.025955617,0.077077464,0.5,0
23,2,1,1.286837975,0.178855228,0.53,0
23,2,2,2.868003468,1.721209184,0.56,1
23,2,2,4.120343013,0.343993461,0.56,1
23,1,1,3.916022651,0.202443241,0.53,1
23,1,1,1.925781086,0.536838438,0.53,1
23,1,1,2.987002539,0.137919202,0.5,1
24,1,1,3.838758442,2.296380186,0.7,1
24,1,1,4.787737065,2.65197049,0.7,1
24,1,2,2.396219795,2.214941099,0.67,0
24,2,1,3.933689143,1.446406235,0.7,0
24,1,1,5.070331144,0.829534908,0.73,1
24,1,1,1.262194353,1.821898306,0.73,1
24,2,2,6,0.73522256,0.7,1
24,1,1,5.326608429,0.998350818,0.7,1
24,1,1,2.604817824,0.995156929,0.67,1
24,2,2,3.634964093,0.977435568,0.67,1
24,1,1,3.414496281,1.128847631,0.64,1
24,1,2,1.756252424,2.119194722,0.64,0
24,2,2,2.6969462,1.445332382,0.67,1
24,1,1,4.392468797,1.176413484,0.67,1
24,2,2,5.404311351,1.304953233,0.64,1
24,2,2,4.591977305,1.189093612,0.64,1
24,1,1,2.581025634,2.565132673,0.61,1
24,1,2,3.036331437,1.238635183,0.61,0
24,1,1,4.05998371,0.575697084,0.64,1
24,2,2,6,1.00256622,0.64,1
24,1,1,1.724203852,2.392190099,0.61,1
24,2,2,4.924880624,0.70023558,0.61,1
24,2,2,3.647637259,0.986177025,0.58,1
24,1,1,1,2.150142249,0.58,1
24,2,2,2.497996011,1.135267852,0.55,1
24,2,2,3.745597787,1.284001711,0.55,1
24,2,2,3.781431649,2.849951159,0.52,1
24,2,2,4.120973425,1.835254593,0.52,1
24,2,1,3.912093139,0.940925947,0.5,0
24,1,1,1.499869625,2.755618198,0.53,1
24,1,2,1.332978319,2.136364115,0.53,0
24,1,2,2.891478772,1.418253467,0.56,0
24,2,1,4.178187573,0.790863544,0.59,0
24,2,2,3.721283755,0.784010799,0.62,1
24,1,1,2.890169926,1.316207302,0.62,1
24,2,2,4.31094436,0.64990134,0.59,1
24,2,2,4.688915773,0.679252506,0.59,1
24,2,1,2.70036452,1.050457155,0.56,0
24,2,2,2.918409911,0.91514619,0.59,1
24,2,2,4.266245865,0.691587584,0.59,1
24,1,2,2.433786106,1.872280171,0.56,0
24,2,1,1.821336406,2.112908826,0.59,0
24,1,1,1.55014203,0.989543386,0.62,1
24,1,1,2.472276635,0.738439833,0.62,1
24,2,2,2.87074489,1.206730528,0.59,1
24,2,2,2.94204884,0.986437538,0.59,1
24,2,2,3.893618895,0.843543738,0.56,1
24,2,2,3.98442654,0.880712314,0.56,1
24,2,2,2.073314545,1.500305162,0.53,1
24,2,1,1,2.546491854,0.53,0
24,1,2,2.482643028,1.166476914,0.56,0
24,2,2,3.394575026,1.275953709,0.59,1
24,2,2,4.321759078,0.724246051,0.59,1
24,1,2,3.84440077,0.986983717,0.56,0
24,2,2,3.458844297,1.89381631,0.59,1
24,1,1,2.401640598,1.897007762,0.59,1
24,2,2,2.662892771,1.118996345,0.56,1
24,1,1,3.387593079,0.641897642,0.56,1
24,1,1,3.199312146,1.400185956,0.53,1
24,2,2,3.436707883,0.646334855,0.53,1
24,2,1,4.326696604,1.078627028,0.5,0
24,2,1,3.528500545,1.306735165,0.53,0
24,1,1,2.774098376,1.759299662,0.56,1
24,2,1,3.887649593,0.899733124,0.56,0
24,2,1,1.431814939,1.666184381,0.59,0
24,2,2,3.13931456,0.853074129,0.62,1
24,1,1,4.125309122,0.599225344,0.62,1
24,1,1,3.853203492,0.730726608,0.59,1
24,1,1,2.997343183,1.101083534,0.59,1
24,1,1,2.430850991,1.327657418,0.56,1
24,2,2,3.823190317,1.012585164,0.56,1
24,1,2,1.447547385,1.104529891,0.53,0
24,2,1,2.707523318,1.678264219,0.56,0
24,1,1,2.294590297,1.399128422,0.59,1
24,1,1,3.836949409,1.088560165,0.59,1
24,2,1,3.181075337,1.394214247,0.56,0
24,2,1,4.257782374,0.832503685,0.59,0
24,1,1,3.289933471,1.525024049,0.62,1
24,2,2,2.149390711,1.51510609,0.62,1
24,2,2,4.094309352,0.659794425,0.59,1
24,2,1,1.895263182,1.004739404,0.59,0
24,1,1,2.964537118,1.05487071,0.62,1
24,1,1,2.685523919,1.490265509,0.62,1
24,2,2,2.896885477,0.799109931,0.59,1
24,1,1,2.405278931,1.316174037,0.59,1
24,2,1,2.726889285,1.58695517,0.56,0
24,1,1,1.250959606,1.938964362,0.59,1
24,1,1,2.473656536,2.230901876,0.59,1
24,1,1,2.267205607,1.586596634,0.56,1
24,2,1,2.200206232,2.014642988,0.56,0
24,1,1,2.456026968,1.095614023,0.59,1
24,2,2,2.897241212,0.834671936,0.59,1
24,1,1,1,2.41957618,0.56,1
24,2,1,1.752822492,1.618658834,0.56,0
24,2,2,1.92983892,1.17334131,0.59,1
24,2,2,3.477941392,0.765695478,0.59,1
24,1,1,3.564291797,0.896472865,0.56,1
24,1,1,2.749316505,1.162978901,0.56,1
24,1,1,2.270205455,2.958836294,0.53,1
24,2,1,2.055110458,1.485844704,0.53,0
24,2,2,2.270656947,1.340904708,0.56,1
24,2,2,3.754508259,0.890752513,0.56,1
24,2,2,2.493372492,1.089405583,0.53,1
24,2,1,1,1.964316938,0.53,0
24,2,2,1,1.879084584,0.56,1
24,2,2,1.905414318,2.000560719,0.56,1
24,2,2,3.320406517,1.322098501,0.53,1
24,2,2,1,1.934167841,0.53,1
24,2,1,3.652979543,0.884546962,0.5,0
24,1,1,3.917317708,0.554963072,0.53,1
24,1,2,3.68276584,1.147349345,0.53,0
24,1,1,1.287314483,1.556473534,0.56,1
24,1,1,2.034951954,1.260491393,0.56,1
24,1,1,2.313274865,1.156640735,0.53,1
24,1,1,3.063154951,0.938473301,0.53,1
24,2,2,3.278089293,1.367858173,0.5,1
24,2,2,2.02828713,1.239690443,0.5,1
24,2,1,1,1.466712127,0.5,0
24,2,2,3.083625234,1.320324363,0.53,1
24,2,2,3.036551753,0.99707276,0.53,1
24,2,1,3.738357514,1.021200054,0.5,0
24,2,1,3.241621839,1.50854982,0.53,0
24,2,2,3.170725151,1.191446323,0.56,1
24,1,2,3.57515288,1.003038335,0.56,0
24,2,1,3.517563229,0.686829842,0.59,0
24,2,2,4.628243606,0.717544963,0.62,1
24,2,2,4.207870206,1.213528623,0.62,1
24,1,1,2.772871656,1.521356041,0.59,1
24,1,1,3.532694301,0.643724466,0.59,1
24,1,1,2.153686567,2.139308843,0.56,1
24,2,1,1.577500958,1.343085269,0.56,0
24,1,2,2.74624758,0.78590599,0.59,0
24,2,2,3.024476521,1.243293564,0.62,1
24,1,1,4.012224607,0.609652235,0.62,1
24,1,2,2.989502104,1.038435036,0.59,0
24,2,2,2.984884764,1.214810715,0.62,1
24,1,2,1,1.948036286,0.62,0
24,1,1,2.538331347,0.625442981,0.65,1
24,1,1,1,1.801768678,0.65,1
24,1,1,4.368026761,0.83855496,0.62,1
24,2,2,4.358119514,1.37511359,0.62,1
24,2,2,3.938838958,1.190185583,0.59,1
24,1,1,3.971116225,0.659378888,0.59,1
24,1,2,1.519331123,1.500645806,0.56,0
24,1,2,2.607700349,1.201560192,0.59,0
24,2,2,4.744822332,0.640840678,0.62,1
24,2,2,5.182654523,1.04043769,0.62,1
24,1,2,2.313888393,1.966908262,0.59,0
24,1,2,2.297766059,1.652468285,0.62,0
24,1,1,2.719691295,0.897684204,0.65,1
24,1,1,1.545447,0.946442264,0.65,1
24,2,2,3.491698698,0.650083034,0.62,1
24,1,1,1,1.468667052,0.62,1
24,1,2,1.190179458,0.754801919,0.59,0
24,2,2,3.085839854,0.680252425,0.62,1
24,2,2,2.834592261,0.736657908,0.62,1
24,1,2,2.20141739,3.428838181,0.59,0
24,1,1,2.524659959,1.149738817,0.62,1
24,1,2,2.430696681,0.97377437,0.62,0
24,1,2,1,1.121526475,0.65,0
24,1,1,1.435468268,1.213593195,0.68,1
24,1,2,2.319213352,1.086800233,0.68,0
24,2,2,3.862752159,0.643429132,0.71,1
24,2,2,4.72640514,0.96631365,0.71,1
24,2,2,3.783027403,1.257360286,0.68,1
24,1,1,3.455306549,0.698967811,0.68,1
24,2,2,3.755298204,0.83404095,0.65,1
24,1,1,2.939725807,0.798888361,0.65,1
24,1,1,2.149748698,0.741870957,0.62,1
24,2,2,2.256802781,1.537233657,0.62,1
24,2,2,1.81418935,1.197609256,0.59,1
24,1,1,3.267023376,0.4586665,0.59,1
24,1,1,1,1.389431086,0.56,1
24,2,2,1.15845739,1.32853475,0.56,1
24,1,1,1.658902421,0.839325624,0.53,1
24,1,1,1.318914277,0.929814488,0.53,1
24,2,2,2.767793174,1.941279313,0.5,1
24,2,2,1,1.21215759,0.5,1
24,2,1,2.342991736,1.141555437,0.5,0
24,2,1,1.609072744,1.165896886,0.53,0
25,1,1,3.942581546,0.253559735,0.7,1
25,2,2,5.703136193,1.534580052,0.7,1
25,1,1,4.311149774,1.660182341,0.67,1
25,1,1,3.110962751,1.643361089,0.67,1
25,1,1,2.955700861,1.672635068,0.64,1
25,1,1,3.654613523,1.402694936,0.64,1
25,2,2,5.284677434,0.983909548,0.61,1
25,2,2,4.790092544,1.002096875,0.61,1
25,1,2,4.760593872,0.499334795,0.58,0
25,1,2,2.758935811,1.716697155,0.61,0
25,2,2,4.271785643,1.1795436,0.64,1
25,1,1,2.046981322,2.304106347,0.64,1
25,1,2,2.200527683,1.746210914,0.61,0
25,1,1,1.301319108,1.515341311,0.64,1
25,1,1,2.976404124,1.938333875,0.64,1
25,2,2,2.938698851,1.706266489,0.61,1
25,2,2,4.078499107,1.015457286,0.61,1
25,2,2,4.026525959,1.308058666,0.58,1
25,2,2,3.803664947,1.178371966,0.58,1
25,1,2,2.892290785,2.209141,0.55,0
25,2,2,2.82397643,1.744582789,0.58,1
25,2,2,3.918246306,1.761774502,0.58,1
25,2,2,2.354445138,1.382850608,0.55,1
25,1,1,4.319367442,1.070235487,0.55,1
25,2,1,4.29087016,1.326865131,0.52,0
25,2,2,4.748714903,0.802582888,0.55,1
25,1,1,1.408740594,1.843905313,0.55,1
25,1,2,1.886629811,1.424855911,0.52,0
25,2,2,4.056567852,0.931510923,0.55,1
25,1,1,4.425809152,0.522425332,0.55,1
25,1,1,4.126389413,0.680008946,0.52,1
25,1,1,4.925952659,1.140630048,0.52,1
25,2,2,1,2.387487289,0.5,1
25,2,1,1.455161048,1.777658123,0.5,0
25,1,2,1,1.771604742,0.53,0
25,2,2,1.97775396,1.219625472,0.56,1
25,2,2,1.747242138,1.960514989,0.56,1
25,2,1,1.952707162,0.809323729,0.53,0
25,2,2,2.251676605,0.935020063,0.56,1
25,1,1,1.959864039,1.328588079,0.56,1
25,1,1,1.745564056,1.413475739,0.53,1
25,2,1,1.876867689,0.890263508,0.53,0
25,2,2,1.478872099,0.662290914,0.56,1
25,2,2,2.859098301,0.340526802,0.56,1
25,2,2,2.821737784,0.636237757,0.53,1
25,2,1,1,2.086160657,0.53,0
25,1,1,1.364030145,1.937264114,0.56,1
25,1,1,3.176958551,0.475469573,0.56,1
25,1,1,2.887459825,0.750261047,0.53,1
25,2,2,3.329231832,0.423748384,0.53,1
25,2,1,3.39634835,0.822709674,0.5,0
25,1,2,4.000635032,0.910743202,0.53,0
25,1,1,2.975025386,0.297508557,0.56,1
25,2,2,1.06776297,2.256720521,0.56,1
25,2,2,1.223709774,2.009114153,0.53,1
25,2,2,5.133260024,0.264848318,0.53,1
25,1,1,3.99946284,1.031870864,0.5,1
25,1,2,2.061882599,1.575298392,0.5,0
25,1,2,2.098767009,0.538469037,0.53,0
25,1,2,1.086183047,2.150369486,0.56,0
25,1,2,2.721733719,1.804357244,0.59,0
25,2,2,5.298090623,1.678729302,0.62,1
25,1,2,4.274355976,0.719126303,0.62,0
25,2,2,5.019470172,0.591561902,0.65,1
25,1,1,4.91368721,0.677842547,0.65,1
25,1,1,2.994227673,0.412811897,0.62,1
25,2,2,3.99937871,0.723023807,0.62,1
25,2,2,3.922986308,1.638258435,0.59,1
25,1,1,4.141776146,0.712991102,0.59,1
25,2,2,3.966078646,0.411771088,0.56,1
25,1,1,1.443563399,2.288058219,0.56,1
25,2,2,4.498419892,0.8732281,0.53,1
25,1,2,3.965756315,0.611357716,0.53,0
25,1,2,2.495393092,1.99406895,0.56,0
25,1,2,1.898320611,2.523825047,0.59,0
25,2,2,4.519787083,0.264720219,0.62,1
25,2,2,5.062676262,0.48781328,0.62,1
25,1,2,5.044499948,0.821895082,0.59,0
25,1,1,4.105312795,1.147111455,0.62,1
25,2,2,2.938955473,0.452828166,0.62,1
25,1,1,4.012905311,0.739073862,0.59,1
25,2,2,2.666497197,0.32583003,0.59,1
25,1,1,1.014698974,2.45750474,0.56,1
25,2,1,2.90879145,0.76147925,0.56,0
25,1,2,2.354417379,2.065775503,0.59,0
25,2,2,3.91761046,1.152503136,0.62,1
25,2,2,5.535825598,1.67646557,0.62,1
25,1,1,4.286772644,0.822430819,0.59,1
25,2,2,6,0.591180707,0.59,1
25,2,2,5.936721406,0.348456071,0.56,1
25,1,2,2.192551005,0.883456687,0.56,0
25,1,1,1.465263163,2.830429197,0.59,1
25,2,2,2.847022911,0.742795734,0.59,1
25,2,2,2.328685637,2.498552101,0.56,1
25,1,2,1.427350325,2.544205476,0.56,0
