Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SOA,Accuracy,Training
7,1,1,1,0.7066,0.2268,66.7,1,0
7,1,1,4,0.4933,0.1067,133.3,1,0
7,2,2,4,0.3467,0.1601,133.3,1,0
7,1,1,1,0.7465,0.3068,33.3,1,0
7,1,1,4,0.36,0.1068,133.3,1,0
7,2,1,1,0.4933,0.0935,16.7,0,0
7,2,2,4,0.5599,0.0802,66.7,1,0
7,2,2,4,0.4,0.2001,133.3,1,0
7,2,2,4,0.3467,0.1067,66.7,1,0
7,2,2,4,0.2,0.0402,133.3,1,0
7,1,1,4,0.48,0.1068,133.3,1,0
7,2,2,4,0.28,0.0668,66.7,1,0
7,2,2,4,0.4666,0.0935,33.3,1,0
7,1,1,1,0.5733,0.0668,33.3,1,0
7,2,2,4,0.24,0.0268,133.3,1,0
7,2,1,1,0.5199,0.1201,16.7,0,0
7,1,1,4,0.3733,0.0402,66.7,1,0
7,2,2,4,0.2933,0.0535,66.7,1,0
7,1,1,1,0.6132,0.1335,33.3,1,0
7,1,1,4,0.3733,0.0935,66.7,1,0
7,2,2,1,0.36,0.1335,33.3,1,0
7,1,1,1,0.5999,0.4667,16.7,1,0
7,1,1,4,0.4799,0.04,66.7,1,0
7,1,1,1,0.5599,0.0668,16.7,1,0
7,1,1,4,0.4133,0.1201,66.7,1,0
7,2,1,1,0.44,0.0268,33.3,0,0
7,1,2,1,0.4533,0.0268,33.3,0,0
7,2,2,4,0.28,0.0668,133.3,1,0
7,2,1,1,0.4933,0.0268,16.7,0,0
7,1,1,4,0.5066,0.1068,133.3,1,0
7,2,1,1,0.5999,0.2401,33.3,0,0
7,1,2,1,0.3733,0.0668,16.7,0,0
7,1,1,4,0.3867,0.0268,133.3,1,0
7,1,1,1,0.5199,0.0402,16.7,1,0
7,2,2,4,0.3067,0.0535,66.7,1,0
7,2,2,4,0.3333,0.0535,66.7,1,0
7,2,2,1,0.4666,0.1868,16.7,1,0
7,1,1,1,1.3063,0.2534,16.7,1,0
7,1,2,1,0.2534,0.3068,33.3,0,0
7,1,2,1,0.4667,0.1334,33.3,0,0
7,2,2,4,0.2667,0.0935,133.3,1,0
7,2,2,4,0.28,0.0535,133.3,1,0
7,2,1,1,0.4799,0.1201,16.7,0,0
7,1,1,4,0.4666,0.0268,66.7,1,0
7,1,1,1,0.9331,0.1068,16.7,1,0
7,1,1,1,0.5466,0.1601,33.3,1,0
7,2,2,4,0.3067,0.1068,133.3,1,0
7,1,1,4,0.5466,0.0535,66.7,1,0
7,1,1,1,0.5599,0.0802,16.7,1,0
7,2,2,4,0.2534,0.1068,133.3,1,0
7,1,2,1,0.3466,0.08,16.7,0,0
7,2,2,4,0.48,0.1068,66.7,1,0
7,2,2,4,0.2267,0.1068,133.3,1,0
7,2,2,4,0.44,0.0535,33.3,1,0
7,1,1,1,1.1064,0.4134,16.7,1,0
7,2,1,1,0.5333,0.1068,33.3,0,0
7,1,1,4,0.6266,0.1068,66.7,1,0
7,2,2,4,0.28,0.1335,133.3,1,0
7,2,1,1,0.5599,0.2001,16.7,0,0
7,1,1,1,0.6133,0.0668,33.3,1,0
7,2,2,4,0.3067,0.0935,66.7,1,0
7,1,1,4,0.4799,0.0802,66.7,1,0
7,1,1,4,0.36,0.1468,133.3,1,0
7,1,1,4,0.3333,0.1068,133.3,1,0
7,2,2,4,0.32,0.0402,33.3,1,0
7,2,2,4,0.2267,0.0668,133.3,1,0
7,1,1,4,0.3866,0.0268,66.7,1,0
7,1,1,1,0.7865,0.2001,16.7,1,0
7,2,2,4,0.3067,0.0802,66.7,1,0
7,1,2,1,0.4133,0.0669,16.7,0,0
7,1,1,1,0.4533,0.1202,33.3,1,0
7,1,1,4,0.3733,0.1068,133.3,1,0
7,2,2,4,0.5066,0.1868,66.7,1,0
7,1,1,1,0.5066,0.0135,16.7,1,0
7,2,2,1,0.4533,0.1201,33.3,1,0
7,1,1,1,0.4533,0.0135,33.3,1,0
7,1,1,1,0.6532,0.0402,33.3,1,0
7,1,1,1,0.7065,0.1201,16.7,1,0
7,1,2,1,0.4666,0.1335,33.3,0,0
7,1,1,4,0.3733,0.0802,133.3,1,0
7,1,2,1,0.7332,0.0668,16.7,0,0
7,2,2,4,0.3067,0.1201,66.7,1,0
7,1,1,1,0.44,0.1601,16.7,1,0
7,2,2,4,0.3733,0.1335,66.7,1,0
7,1,1,4,0.3733,0.1335,133.3,1,0
7,1,1,4,0.3467,0.1335,133.3,1,0
7,1,2,4,0.4667,0.2268,33.3,0,0
8,2,1,4,0.8532,20.913,133.3,0,1
8,2,2,1,1.7329,0.8266,66.7,1,1
8,1,2,1,1.8528,2.7459,33.3,0,1
8,2,2,1,1.3064,0.3734,16.7,1,1
8,1,1,1,1.4663,0.2401,133.3,1,1
8,1,1,2,0.7597,0.3066,66.7,1,1
8,1,1,2,0.7199,0.3334,33.3,1,1
8,1,1,1,1.4529,0.3067,16.7,1,1
8,1,1,4,0.6266,0.5733,133.3,1,1
8,2,1,3,0.7065,0.52,66.7,0,1
8,2,1,1,0.8665,0.2268,33.3,0,1
8,1,2,1,1.0131,0.4533,16.7,0,1
8,2,1,2,0.8265,0.6666,133.3,0,1
8,1,1,3,0.8265,0.2534,66.7,1,1
8,2,1,3,0.7332,0.4134,33.3,0,1
8,1,1,2,0.56,0.2268,16.7,1,1
8,1,1,4,0.5733,0.2934,133.3,1,1
8,2,1,4,0.6666,0.2268,66.7,0,1
8,1,1,2,0.6266,0.1868,33.3,1,1
8,1,1,1,0.8398,0.2667,16.7,1,1
8,2,2,3,0.6666,0.2001,133.3,1,1
8,1,2,3,0.7199,0.1601,66.7,0,1
8,1,1,3,0.6133,0.3067,33.3,1,1
8,2,1,3,1.0131,0.2267,16.7,0,1
8,1,1,4,0.5333,0.44,133.3,1,1
8,2,1,4,0.5866,0.2134,66.7,0,1
8,2,1,4,0.9465,0.2268,33.3,0,1
8,2,2,4,1.0931,0.1201,16.7,1,1
8,1,1,4,0.7199,0.2001,133.3,1,1
8,1,1,4,0.5466,0.2135,66.7,1,1
8,2,1,4,0.5333,0.2268,33.3,0,1
8,1,2,2,0.9331,0.1868,16.7,0,1
8,2,1,2,1.1597,0.1868,133.3,0,1
8,2,1,4,0.5866,0.3067,66.7,0,1
8,2,1,2,0.6932,0.32,33.3,0,1
8,2,1,2,0.5999,0.4001,16.7,0,1
8,1,1,4,0.5066,0.1468,133.3,1,1
8,1,1,4,0.6533,0.2268,66.7,1,1
8,1,1,4,0.8265,0.2135,33.3,1,1
8,1,2,4,2.2394,0.3334,16.7,0,1
8,2,2,4,0.7998,0.2268,133.3,1,0
8,1,1,2,0.6799,0.2001,33.3,1,0
8,1,1,2,0.6132,0.1733,33.3,1,0
8,1,1,2,0.5866,0.1734,33.3,1,0
8,2,2,4,0.4666,0.1201,133.3,1,0
8,1,1,4,0.7065,0.1334,133.3,1,0
8,2,2,4,0.5466,0.1734,133.3,1,0
8,1,1,4,0.5199,0.1868,33.3,1,0
8,1,1,4,0.4666,0.0668,33.3,1,0
8,2,2,4,0.6266,0.1068,133.3,1,0
8,2,1,3,0.6799,0.1334,16.7,0,0
8,1,1,4,0.6932,0.1201,16.7,1,0
8,1,1,4,0.5599,0.1601,16.7,1,0
8,1,1,4,0.5466,0.0668,33.3,1,0
8,2,1,4,0.4933,0.1468,16.7,0,0
8,1,2,4,1.173,0.1734,16.7,0,0
8,1,1,4,0.4533,0.1068,66.7,1,0
8,1,1,4,0.5999,0.1468,66.7,1,0
8,1,1,4,0.44,2.00E-04,66.7,1,0
8,1,1,4,0.4666,0.1468,33.3,1,0
8,1,1,4,0.5599,0.0935,33.3,1,0
8,1,1,4,0.5732,0.1601,66.7,1,0
8,2,2,4,0.44,0.0668,133.3,1,0
8,2,2,4,0.3867,0.1201,66.7,1,0
8,2,2,4,0.3334,0.1068,133.3,1,0
8,2,2,4,0.5866,0.2134,16.7,1,0
8,1,1,4,0.6399,0.1067,66.7,1,0
8,1,1,4,0.3333,0.2001,133.3,1,0
8,2,2,4,0.4666,0.1334,66.7,1,0
8,2,1,4,0.48,0.4134,16.7,0,0
8,1,1,4,0.5733,0.0402,33.3,1,0
8,1,1,4,0.5599,0.1334,16.7,1,0
8,2,2,4,0.6398,0.0401,66.7,1,0
8,1,1,3,0.5599,0.2267,66.7,1,0
8,1,1,4,0.7066,0.1068,16.7,1,0
8,2,2,4,0.44,0.0668,133.3,1,0
8,1,1,2,0.5066,0.3734,16.7,1,0
8,2,2,3,0.6132,0.2668,66.7,1,0
8,1,1,4,0.5466,0.2001,33.3,1,0
8,1,1,4,0.3467,0.1734,133.3,1,0
8,1,1,4,0.6532,0.0668,16.7,1,0
8,1,1,4,0.4799,0.2134,16.7,1,0
8,2,2,4,0.36,0.1868,133.3,1,0
8,2,2,4,0.3467,0.2001,133.3,1,0
8,2,2,4,0.36,0.1334,133.3,1,0
8,1,1,4,0.52,0.0668,33.3,1,0
8,1,1,4,0.5199,0.1468,66.7,1,0
8,2,1,4,0.6399,0.4267,33.3,0,0
8,1,1,2,0.6399,0.2668,16.7,1,0
8,2,1,4,0.4799,0.2134,33.3,0,0
8,1,1,4,0.3733,0.1201,133.3,1,0
8,1,1,4,0.4,0.1868,133.3,1,0
8,2,2,4,0.6532,0.0268,33.3,1,0
8,2,1,4,0.48,0.0268,66.7,0,0
8,2,2,4,0.4267,0.1734,133.3,1,0
8,2,1,4,0.6532,0.2134,33.3,0,0
8,1,1,3,0.4533,0.3334,66.7,1,0
8,2,1,3,0.6132,0.1201,16.7,0,0
8,2,2,4,0.4267,0.1468,133.3,1,0
8,2,1,3,0.5866,0.0402,16.7,0,0
8,2,2,2,0.6932,0.1868,16.7,1,0
8,2,1,3,0.7065,0.2134,33.3,0,0
8,2,2,3,0.8132,0.4267,16.7,1,0
8,1,1,4,0.6132,0.4533,66.7,1,0
8,2,2,4,0.5999,0.2534,66.7,1,0
8,2,2,4,0.7465,0.2001,66.7,1,0
8,1,1,3,0.7598,0.2401,16.7,1,0
8,1,1,3,0.48,0.2134,33.3,1,0
8,2,1,3,0.6799,0.1468,33.3,0,0
8,1,1,4,0.5599,0.2401,133.3,1,0
8,2,1,2,0.6532,0.2533,16.7,0,0
8,2,2,4,0.4133,0.2534,133.3,1,0
8,2,2,4,0.5466,0.2268,66.7,1,0
8,2,2,4,0.6132,0.2401,16.7,1,0
8,1,1,2,0.5599,0.1601,66.7,1,0
8,2,1,4,0.4666,0.1201,33.3,0,0
8,1,1,4,0.52,0.1601,33.3,1,0
8,1,1,4,0.3866,0.1735,66.7,1,0
8,1,1,4,0.3333,0.1868,133.3,1,0
8,2,2,3,0.6133,0.2667,66.7,1,0
8,2,1,4,0.5866,0.0535,33.3,0,0
8,2,2,4,0.5199,0.1868,66.7,1,0
8,2,2,3,0.7332,0.0535,33.3,1,0
8,2,1,3,0.5866,0.56,66.7,0,0
8,2,2,4,0.4799,0.2667,133.3,1,0
8,2,2,4,0.3467,0.2667,133.3,1,0
8,2,1,4,0.7065,0.4,33.3,0,0
8,1,1,4,0.6133,0.2134,16.7,1,0
8,2,2,4,0.44,0.1734,133.3,1,0
8,2,2,4,0.9598,0.0135,66.7,1,0
8,1,1,3,0.9065,0.2268,16.7,1,0
8,2,1,3,0.5599,0.0933,66.7,0,0
8,2,2,4,0.6266,0.2268,66.7,1,0
8,1,1,3,2.2927,0.1201,16.7,1,0
8,1,1,2,0.5999,0.2134,16.7,1,0
8,1,1,2,0.5066,0.1201,16.7,1,0
8,1,1,2,0.4665,0.0935,16.7,1,0
8,2,1,2,0.44,0.1734,33.3,0,0
8,1,1,3,0.52,0.2534,33.3,1,0
8,2,2,4,0.4666,0.2001,133.3,1,0
8,1,1,4,0.4133,0.2001,133.3,1,0
8,1,1,2,0.5067,0.1868,16.7,1,0
8,2,1,3,0.5333,0.2401,33.3,0,0
8,1,1,2,0.7199,0.2401,16.7,1,0
8,1,1,4,0.5199,0.1601,133.3,1,0
8,1,1,2,0.9998,0.2534,66.7,1,0
8,1,1,1,0.5466,0.1734,33.3,1,0
8,1,1,1,0.4133,1.0665,33.3,1,0
8,2,2,4,0.4133,0.2134,133.3,1,0
8,1,1,4,0.4,0.1201,133.3,1,0
8,2,2,4,0.44,0.1068,133.3,1,0
8,2,1,1,0.5599,0.4,16.7,0,0
8,1,1,2,0.44,0.2001,33.3,1,0
8,2,2,4,0.4933,0.1068,133.3,1,0
8,1,1,4,0.48,0.1734,66.7,1,0
8,2,1,2,0.6532,0.1601,16.7,0,0
8,2,1,4,0.7999,0.2534,33.3,0,0
8,1,1,2,0.6799,0.1068,66.7,1,0
8,1,2,4,0.8265,0.1067,66.7,0,0
8,2,1,3,0.5466,0.0668,66.7,0,0
8,1,1,2,0.5199,0.0401,33.3,1,0
8,2,2,3,0.6532,0.0135,66.7,1,0
8,1,1,2,0.6799,0.0401,16.7,1,0
8,1,1,2,0.4933,0.0801,33.3,1,0
8,1,1,4,0.4267,0.4,133.3,1,0
8,2,1,3,0.4666,0.1734,33.3,0,0
8,1,1,2,0.3733,0.1468,66.7,1,0
8,1,1,2,0.5199,0.0936,16.7,1,0
8,2,2,3,0.3867,0.0268,66.7,1,0
8,1,1,4,0.3333,0.3734,133.3,1,0
8,2,2,4,0.5199,0.1734,133.3,1,0
8,1,1,4,0.4799,0.1601,133.3,1,0
8,2,2,4,0.5066,0.1601,66.7,1,0
8,2,2,4,0.3733,0.1601,133.3,1,0
8,1,1,3,0.4799,0.1468,16.7,1,0
8,2,1,1,0.8531,0.1468,16.7,0,0
8,2,1,1,0.52,0.0535,33.3,0,0
8,1,1,1,0.4667,0.08,16.7,1,0
8,2,1,1,0.44,0.1201,33.3,0,0
8,1,1,4,0.5066,0.1468,133.3,1,0
8,2,1,2,0.5333,0.0935,16.7,0,0
8,2,2,1,0.44,0.4533,133.3,1,0
8,1,1,1,0.48,0.2134,133.3,1,0
8,1,1,4,0.5199,0.1868,66.7,1,0
8,1,1,4,1.0131,0.44,66.7,1,0
8,1,1,4,0.4666,0.1601,66.7,1,0
8,2,1,2,0.7332,0.2001,16.7,0,0
8,2,1,3,0.4933,0.0535,66.7,0,0
8,1,1,1,0.5066,0.2801,16.7,1,0
8,2,2,3,0.7865,0.1201,66.7,1,0
8,1,1,2,0.5199,0.1068,33.3,1,0
8,1,1,2,0.4,0.2001,66.7,1,0
8,1,1,4,0.4666,0.3067,133.3,1,0
8,1,1,4,0.4266,0.1867,133.3,1,0
8,2,1,4,0.48,0.1601,16.7,0,0
8,2,1,2,0.4666,0.0135,33.3,0,0
8,2,1,1,0.48,0.0935,16.7,0,0
8,1,1,1,0.36,0.0668,33.3,1,0
8,2,1,1,0.4533,0.1601,33.3,0,0
8,1,1,1,0.5466,0.2267,33.3,1,0
8,1,1,1,0.3067,0.2668,33.3,1,0
8,2,2,1,0.44,0.2001,133.3,1,0
8,1,1,4,0.44,0.0935,133.3,1,0
8,1,1,4,0.3733,0.1468,66.7,1,0
8,2,1,4,0.36,0.1201,66.7,0,0
8,1,1,4,0.4133,0.4134,133.3,1,0
8,1,1,2,0.4267,0.44,16.7,1,0
8,2,1,1,0.48,0.1601,33.3,0,0
8,1,1,1,0.5733,0.1067,66.7,1,0
8,1,1,1,0.7599,0.2801,66.7,1,0
8,1,1,1,0.6399,0.1734,16.7,1,0
8,1,1,3,0.3467,0.2801,16.7,1,0
8,1,1,3,0.4266,0.1068,66.7,1,0
8,1,1,2,0.4,0.1068,66.7,1,0
8,1,1,2,0.5466,0.0268,33.3,1,0
8,2,1,2,0.3867,0.1334,33.3,0,0
8,1,1,3,0.48,0.0535,33.3,1,0
8,1,1,4,0.52,0.6668,133.3,1,0
8,2,1,2,0.5066,0.1334,16.7,0,0
8,1,1,3,0.6133,0.1068,33.3,1,0
8,2,1,1,0.4933,0.16,133.3,0,0
8,2,2,4,0.6133,0.3067,66.7,1,0
8,2,2,1,0.6132,0.5866,33.3,1,0
8,2,2,1,0.5333,0.1868,33.3,1,0
8,2,2,1,0.6666,0.1601,16.7,1,0
8,2,2,1,0.7732,0.0535,66.7,1,0
8,2,1,2,0.5333,0.1468,33.3,0,0
8,2,1,1,0.7865,0.0668,16.7,0,0
8,1,1,4,0.7332,0.2268,133.3,1,0
8,1,1,4,0.7199,0.2267,133.3,1,0
8,2,1,4,0.6266,0.2134,16.7,0,0
8,2,2,4,0.5333,0.1468,133.3,1,0
8,2,1,1,0.9065,0.2267,33.3,0,0
8,1,1,1,1.3463,0.6,16.7,1,0
8,1,1,4,0.5333,2.00E-04,133.3,1,0
8,2,1,1,1.5063,0.2267,66.7,0,0
8,2,1,1,0.5066,0.0535,16.7,0,0
8,1,1,4,0.3733,0.0801,133.3,1,0
8,1,1,1,0.7865,0.2001,16.7,1,0
8,2,2,1,0.5998,0.2801,66.7,1,0
8,1,1,1,0.8398,0.1068,33.3,1,0
8,2,1,1,0.4133,0.1201,16.7,0,0
8,1,1,4,1.8528,0.4533,133.3,1,0
8,1,1,4,0.4666,0.2001,16.7,1,0
8,1,1,4,0.4133,0.2001,33.3,1,0
8,1,1,2,0.4133,0.2667,16.7,1,0
8,1,1,4,0.48,0.0668,66.7,1,0
8,2,1,4,0.44,0.1334,66.7,0,0
8,1,1,1,1.4129,1.3597,33.3,1,0
8,2,1,1,0.5733,0.2534,16.7,0,0
8,2,1,1,0.4533,0.2134,16.7,0,0
8,2,2,1,0.4933,0.2134,133.3,1,0
8,1,1,1,0.7732,0.1334,33.3,1,0
8,1,1,4,0.4933,0.3067,66.7,1,0
8,2,2,4,0.4,0.1201,133.3,1,0
8,1,1,4,0.5333,0.0801,133.3,1,0
8,2,2,4,0.4,0.0935,133.3,1,0
8,1,1,1,0.5999,0.1734,16.7,1,0
8,1,1,2,0.5066,0.0401,33.3,1,0
8,1,2,4,0.5599,0.2001,133.3,0,0
8,2,2,4,0.4533,0.0935,133.3,1,0
8,1,1,4,0.6399,0.1734,66.7,1,0
8,1,1,2,0.5999,0.0135,16.7,1,0
8,2,1,2,1.0265,0.2534,33.3,0,0
8,1,1,2,0.44,0.4534,133.3,1,0
8,1,1,2,0.5866,0.2001,66.7,1,0
8,2,1,2,0.5599,0.1468,66.7,0,0
8,2,2,4,0.6666,0.36,133.3,1,0
8,1,1,2,0.5333,0.0801,33.3,1,0
8,1,1,1,0.5466,0.2667,16.7,1,0
8,1,1,1,0.4933,0.0935,16.7,1,0
8,1,1,1,0.3467,0.2134,66.7,1,0
8,1,1,1,0.36,0.2267,66.7,1,0
8,2,2,4,0.6399,0.1202,66.7,1,0
8,2,1,1,0.5999,0.0268,33.3,0,0
8,2,1,1,0.2001,0.3734,33.3,0,0
8,1,1,2,0.2667,0.2001,133.3,1,0
8,2,1,1,0.5466,0.1335,33.3,0,0
8,1,1,1,0.3067,0.2267,16.7,1,0
8,2,2,4,0.7332,0.0935,66.7,1,0
8,2,2,4,0.4,0.0668,133.3,1,0
8,2,1,2,0.5333,0.1601,33.3,0,0
8,1,1,2,0.5599,0.2534,33.3,1,0
8,2,1,1,0.5999,0.2001,66.7,0,0
8,1,1,1,0.3733,0.2134,133.3,1,0
8,2,1,1,0.9198,0.1334,16.7,0,0
8,1,1,1,0.52,0.0401,16.7,1,0
8,2,2,2,0.5732,0.0534,66.7,1,0
8,1,1,2,0.48,0.1068,66.7,1,0
8,2,1,1,0.5199,0.0668,33.3,0,0
8,1,1,4,0.4,0.1468,133.3,1,0
8,2,1,1,0.4934,0.2267,133.3,0,0
8,2,1,1,0.6666,0.1334,16.7,0,0
8,2,1,1,0.44,0.0802,33.3,0,0
8,2,1,1,0.4133,0.1467,16.7,0,0
8,2,2,1,0.8532,0.0935,66.7,1,0
8,2,1,1,0.9998,0.1201,16.7,0,0
8,1,1,1,0.4133,0.2134,16.7,1,0
8,2,1,1,0.6399,0.3067,33.3,0,0
8,2,1,1,0.5733,0.0535,66.7,0,0
8,2,2,2,0.6533,0.1335,133.3,1,0
8,2,1,1,0.7732,0.0268,133.3,0,0
8,1,2,1,0.6532,0.6666,133.3,0,0
8,1,1,1,0.9065,2.2661,33.3,1,0
8,2,1,1,0.56,0.2,16.7,0,0
8,2,1,1,0.52,0.1468,33.3,0,0
8,2,2,1,0.56,0.0401,33.3,1,0
8,1,2,1,0.7199,0.0801,33.3,0,0
8,2,1,2,0.48,0.0668,16.7,0,0
8,2,1,2,0.36,0.0801,16.7,0,0
8,1,1,2,1.2663,0.2268,66.7,1,0
8,1,1,2,0.4666,0.1734,66.7,1,0
8,1,2,4,0.9065,0.2534,133.3,0,0
8,1,1,2,0.52,0.0933,33.3,1,0
8,2,1,2,0.5199,0.2534,16.7,0,0
8,1,1,2,0.6399,0.1868,66.7,1,0
8,2,1,1,0.6399,0.1601,66.7,0,0
8,2,2,4,0.4666,0.1468,133.3,1,0
8,1,1,4,0.6666,0.0668,66.7,1,0
8,2,2,4,0.5466,0.1468,133.3,1,0
8,1,1,1,0.3733,2.00E-04,33.3,1,0
8,2,2,4,0.4666,0.0801,133.3,1,0
8,2,1,4,0.4133,0.32,33.3,0,0
8,1,1,4,0.5999,0.1201,66.7,1,0
8,1,1,1,0.5865,0.0935,16.7,1,0
8,1,1,2,0.6132,0.1201,66.7,1,0
8,1,1,1,0.44,0.1335,16.7,1,0
8,2,1,1,0.4133,0.2801,16.7,0,0
8,2,1,1,0.7732,0.2667,33.3,0,0
8,1,1,1,1.8661,0.0801,33.3,1,0
8,2,2,2,0.6666,0.0668,66.7,1,0
8,1,2,2,0.6532,0.6399,66.7,0,0
8,2,2,2,0.7599,0.0668,66.7,1,0
8,1,1,1,0.4666,0.2267,133.3,1,0
8,2,1,1,0.48,0.12,16.7,0,0
8,1,1,4,0.4134,0.0268,133.3,1,0
8,2,2,2,0.6266,0.1735,133.3,1,0
8,2,2,2,0.6399,0.1868,66.7,1,0
8,2,1,1,0.5599,0.2268,16.7,0,0
8,1,1,4,0.4,0.1868,66.7,1,0
8,1,1,1,0.6399,0.0801,16.7,1,0
8,1,1,1,0.4266,0.2001,16.7,1,0
8,1,1,1,0.4,0.2667,16.7,1,0
8,1,1,1,0.44,0.1334,33.3,1,0
8,2,1,1,0.4267,0.0801,66.7,0,0
8,2,1,1,0.52,0.2001,133.3,0,0
8,1,1,2,0.9998,0.6,33.3,1,0
8,2,1,2,0.6799,2.00E-04,133.3,0,0
8,1,1,2,0.6266,0.1334,66.7,1,0
8,2,2,3,0.5333,0.0535,66.7,1,0
8,2,1,2,0.4666,0.0935,16.7,0,0
8,1,1,4,0.4133,0.0935,133.3,1,0
8,2,1,1,0.8265,0.3067,33.3,0,0
8,2,1,1,1.0131,0.6799,33.3,0,0
8,2,2,4,0.3867,0.1068,133.3,1,0
8,1,1,1,0.4,0.1201,133.3,1,0
8,1,1,1,0.5333,0.0935,16.7,1,0
8,2,2,4,0.4,0.12,133.3,1,0
8,1,1,1,0.5333,0.1201,33.3,1,0
8,2,1,1,0.52,0.0402,33.3,0,0
8,2,1,1,0.3734,0.4133,33.3,0,0
8,2,2,4,0.4533,0.1601,133.3,1,0
8,1,1,1,0.6266,0.1068,33.3,1,0
8,1,1,1,0.44,0.1601,33.3,1,0
8,2,1,1,0.6132,0.1601,16.7,0,0
8,2,2,4,0.4,0.0935,133.3,1,0
8,1,1,1,0.4666,0.0134,16.7,1,0
8,1,1,1,0.36,0.0401,16.7,1,0
8,2,2,4,0.28,0.0401,133.3,1,0
8,1,1,1,0.4133,0.0668,16.7,1,0
8,2,2,4,0.2,0.0135,133.3,1,0
8,1,1,1,0.2534,0.0668,66.7,1,0
8,2,2,4,0.2,0.0135,133.3,1,0
8,2,1,1,0.36,0.0801,16.7,0,0
8,1,1,1,0.4133,0.0401,33.3,1,0
8,1,1,1,0.3867,0.0801,66.7,1,0
8,1,1,4,0.2667,0.0535,133.3,1,0
8,2,2,4,0.36,0.0935,133.3,1,0
8,1,1,4,0.5733,0.1334,66.7,1,0
8,1,1,4,0.3866,0.0801,66.7,1,0
8,2,2,4,0.3733,0.0668,66.7,1,0
8,1,1,4,0.4,0.0535,66.7,1,0
8,1,2,4,0.5333,0.0935,16.7,0,0
8,1,1,4,0.4933,0.0534,33.3,1,0
8,2,2,4,0.8265,0.0401,33.3,1,0
8,2,1,2,0.36,0.1068,33.3,0,0
8,1,1,4,0.32,0.0801,133.3,1,0
8,1,1,4,0.3467,0.0935,33.3,1,0
8,1,1,4,0.2934,0.1334,66.7,1,0
8,2,1,4,0.3733,2.00E-04,16.7,0,0
8,2,2,4,0.3733,0.0268,133.3,1,0
8,2,1,2,0.4666,0.4267,33.3,0,0
8,1,1,1,0.44,0.0801,66.7,1,0
8,1,1,4,0.3067,0.6133,133.3,1,0
8,2,1,1,0.4533,0.2267,16.7,0,0
8,1,1,1,0.4267,0.4267,16.7,1,0
8,2,1,2,0.3866,0.1334,33.3,0,0
8,1,1,2,0.3067,0.0801,16.7,1,0
8,2,2,4,0.5733,0.1334,66.7,1,0
8,1,1,2,0.4534,0.1734,66.7,1,0
8,1,1,4,0.4133,0.0401,66.7,1,0
8,2,2,4,0.44,0.1334,66.7,1,0
8,2,1,2,0.3067,0.12,16.7,0,0
8,1,1,4,0.2534,0.1335,133.3,1,0
8,1,1,2,0.44,0.1068,16.7,1,0
8,2,1,2,0.2667,2.00E-04,66.7,0,0
8,2,1,3,0.36,0.0935,33.3,0,0
8,1,1,1,0.3733,0.04,16.7,1,0
8,2,2,4,0.5066,0.0401,66.7,1,0
8,1,1,2,0.4933,0.0535,33.3,1,0
8,2,2,2,0.3867,0.16,133.3,1,0
8,1,1,1,0.4,0.1068,16.7,1,0
8,1,1,2,0.2667,0.0801,66.7,1,0
8,2,1,2,0.32,0.0935,33.3,0,0
8,1,1,2,0.28,0.0268,66.7,1,0
8,1,1,2,0.3467,0.0935,66.7,1,0
8,1,1,2,0.2934,0.1334,66.7,1,0
8,2,1,1,0.3067,0.0935,16.7,0,0
8,2,1,1,0.2001,0.0668,66.7,0,0
8,2,2,4,0.4,0.1335,133.3,1,0
8,1,1,4,0.3733,0.0935,133.3,1,0
8,1,1,1,0.3333,0.0935,16.7,1,0
8,1,1,4,0.28,0.1068,133.3,1,0
8,2,1,1,0.32,0.1201,16.7,0,0
8,2,1,1,0.3467,0.1868,33.3,0,0
8,1,1,4,0.2001,0.2134,133.3,1,0
8,1,1,4,0.3467,0.2268,133.3,1,0
8,1,1,4,0.2267,0.0401,133.3,1,0
8,1,1,1,0.3467,0.1201,33.3,1,0
8,2,2,4,0.4133,0.0668,133.3,1,0
8,1,1,2,0.3866,0.1068,33.3,1,0
8,1,1,1,0.2667,0.0801,33.3,1,0
8,1,1,1,0.2667,0.0801,16.7,1,0
8,2,2,4,0.4,0.7066,133.3,1,0
8,1,1,1,0.4533,0.0801,16.7,1,0
8,2,1,1,0.32,0.0801,33.3,0,0
8,1,1,1,0.4933,0.0535,16.7,1,0
8,1,1,2,0.3334,0.0535,33.3,1,0
8,1,1,2,0.3333,0.1067,33.3,1,0
8,1,1,2,0.4533,0.1734,66.7,1,0
8,2,1,1,0.4,0.1468,16.7,0,0
8,2,2,1,0.6133,0.2801,66.7,1,0
8,1,1,1,0.3466,0.1734,16.7,1,0
8,2,2,4,0.5466,0.1734,133.3,1,0
8,2,1,2,0.4,0.1202,16.7,0,0
8,1,1,1,0.3467,0.0403,33.3,1,0
8,1,1,2,0.5333,0.16,66.7,1,0
8,2,1,2,0.4,0.1068,33.3,0,0
8,1,1,1,0.2934,0.1068,33.3,1,0
8,1,1,2,0.4133,0.1068,66.7,1,0
8,2,2,4,0.36,0.0935,133.3,1,0
8,1,1,2,0.5066,0.0535,16.7,1,0
8,2,1,2,0.3467,0.1601,33.3,0,0
8,1,1,2,0.4667,0.1734,66.7,1,0
