Subj_idx,Block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
14,1,43,1.5,0.65965,1.3138,2,1.4527,0,1.031
14,1,44,1.5,0.9933,1.2632,3,1.1769,0,0.86379
14,1,45,1.5,0.66678,1.2867,3,1.0578,1,1.4507
14,1,46,1.5,0.55523,1.0844,2,1.9187,0,1.2419
14,1,47,1.5,0.63543,1.6061,2,3.1348,0,1.1543
14,1,48,1.5,1.7729,1.2562,3,0.93573,0,0.7084
14,1,49,1.5,0.56895,1.4453,3,0.78581,1,1.0221
14,1,50,1.5,1.1056,1.6087,2,1.3867,0,1.5834
14,1,51,1.5,0.63465,1.7655,3,1.2643,1,1.2146
14,1,52,1.5,0.69962,1.4526,3,1.0439,1,0.75311
14,1,53,1.5,0.53637,1.6067,3,0.96071,1,0.928
14,1,54,1.5,0.60215,1.5831,2,1.0405,1,0.66159
14,1,55,1.5,0.6604,1.5085,1,1.1512,0,1.7302
14,1,56,1.5,0.60811,1.5136,2,0.90039,1,0.84358
14,1,57,1.5,0.58385,1.5009,2,1.3417,1,0.88827
14,1,58,1.5,0.52617,1.5254,3,1.4389,0,0.70939
14,1,59,1.5,0.60826,0.68268,1,1.544,0,0.78918
14,1,60,1.5,0.62307,1.3871,3,1.0706,0,0.72048
15,1,1,1.5,2.7773,1.3512,3,2.0109,0,1.5925
15,1,2,1.5,1.5606,0.99729,2,1.5125,1,1.7865
15,1,3,1.5,1.0881,1.2184,2,2.1969,0,1.9106
15,1,4,1.5,1.6506,1.016,1,3.3148,0,0.9857
15,1,5,1.5,0.54083,1.7622,2,1.4468,1,0.79786
15,1,6,1.5,0.32367,2.8417,1,1.812,1,1.087
15,1,7,1.5,1.9002,1.2833,2,2.2749,0,1.949
15,1,8,1.5,1.2232,1.541,3,2.9861,0,2.6322
15,1,9,1.5,0.25893,1.4156,2,1.5932,0,1.2325
15,1,10,1.5,0.9131,1.6331,1,4.3817,1,1.4083
15,1,11,1.5,0.97269,1.008,1,1.8851,0,0.7878
15,1,12,1.5,1.4355,1.5376,2,1.2822,1,1.0603
15,1,13,1.5,1.1758,1.6909,2,1.2298,1,0.8983
15,1,14,1.5,1.0668,1.4275,3,1.7409,1,1.3761
15,1,15,1.5,0.98252,1.7662,2,3.3348,1,0.80895
15,1,16,1.5,0.85096,0.58775,1,1.9034,0,0.6679
15,1,17,1.5,0.94623,1.4556,3,1.7337,0,2.8919
15,1,18,1.5,1.1861,1.7222,2,2.8797,0,1.8498
15,1,19,1.5,1.4466,0.77614,2,1.7401,0,1.1621
15,1,20,1.5,1.4912,1.9775,2,2.2318,1,0.76357
15,1,21,1.5,1.6182,1.847,2,1.9983,1,0.72043
15,1,22,1.5,1.4129,1.182,3,1.22,0,0.9416
15,1,23,1.5,0.96209,1.6754,1,2.9069,1,1.3824
15,1,24,1.5,0.80605,1.4668,3,1.4976,0,1.5858
15,1,25,1.5,1.2399,1.5779,3,3.516,0,1.1561
15,1,26,1.5,0.8288,2.4088,2,2.2995,1,0.70708
15,1,27,1.5,0.84284,2.0242,1,4.4803,1,1.8108
15,1,28,1.5,0.79542,0.72255,1,1.7371,0,0.819
15,1,29,1.5,1.3255,2.7524,2,1.7731,1,0.81059
15,1,30,1.5,0.79994,1.4077,3,1.2874,0,0.96636
15,1,31,1.5,0.99536,0.93442,1,1.437,0,0.62517
15,1,32,1.5,0.60682,1.3895,3,1.2402,0,1.8504
15,1,33,1.5,1.4871,1.4849,3,1.7189,0,1.0254
15,1,34,1.5,0.73248,0.89116,1,1.6571,0,0.94821
15,1,35,1.5,1.2684,1.4964,2,1.6015,0,1.1335
15,1,36,1.5,0.69852,1.4963,2,2.2294,1,0.92505
15,1,37,1.5,0.059959,1.6631,2,2.254,0,1.56
15,1,38,1.5,0.85437,0.77866,2,1.4787,0,0.55871
15,1,39,1.5,0.72805,1.3643,2,3.3901,0,0.56713
15,1,40,1.5,1.1291,1.2261,3,2.3117,0,0.96149
15,1,41,1.5,1.3776,1.6992,3,1.3278,0,0.99698
15,1,42,1.5,1.2982,1.7248,2,1.68,0,0.96369
15,1,43,1.5,0.73401,1.3513,2,2.4057,1,1.3371
15,1,44,1.5,1.0018,1.3741,3,1.0378,1,1.3185
15,1,45,1.5,0.7309,1.9398,2,1.8123,1,1.4914
15,1,46,1.5,0.72914,2.0707,1,1.9213,1,1.3274
15,1,47,1.5,1.888,1.7651,2,1.6023,0,0.62215
15,1,48,1.5,1.0145,1.5744,3,1.14,1,0.87122
15,1,49,1.5,0.83358,1.2725,2,1.2173,1,2.2299
15,1,50,1.5,0.85624,1.7732,1,1.6781,0,2.1799
15,1,51,1.5,0.8272,0.8565,2,1.4439,0,1.5828
15,1,52,1.5,0.97248,1.7343,3,0.84064,1,1.884
15,1,53,1.5,1.0155,1.3665,3,1.3568,1,1.5829
15,1,54,1.5,1.316,1.6369,3,0.94367,1,1.3587
15,1,55,1.5,0.96299,1.1698,3,1.3492,0,1.1934
15,1,56,1.5,1.2196,1.5714,3,1.7893,0,0.83337
15,1,57,1.5,0.66803,1.3995,2,1.368,1,1.0102
15,1,58,1.5,1.1616,0.88661,3,1.9019,0,1.2627
15,1,59,1.5,0.71926,1.5423,2,1.7491,1,1.1914
15,1,60,1.5,0.34541,1.2623,3,1.3649,1,0.88907
16,1,1,1.5,2.0926,5.0827,1,1.4849,1,2.2809
16,1,2,1.5,0.57787,1.764,3,0.83864,1,1.6358
16,1,3,1.5,0.45461,1.63,2,0.92587,0,1.2769
16,1,4,1.5,1.3429,1.6588,3,1.049,1,1.4924
16,1,5,1.5,0.98686,1.7066,3,0.89893,1,0.8792
16,1,6,1.5,0.86481,1.5158,3,1.5787,0,0.61462
16,1,7,1.5,1.02,1.9157,2,0.71342,0,0.49144
16,1,8,1.5,2.0683,2.0793,3,0.46076,1,0.38914
16,1,9,1.5,0.66318,1.5007,2,1.2042,0,0.67195
16,1,10,1.5,0.76645,2.1508,2,1.7657,1,0.46364
16,1,11,1.5,0.53326,1.2766,3,0.5724,0,0.78783
16,1,12,1.5,0.39081,1.5738,3,0.36001,1,0.35569
16,1,13,1.5,0.33889,2.1344,3,0.7654,1,0.42868
16,1,14,1.5,0.41162,1.5617,2,0.45375,0,0.60992
16,1,15,1.5,0.39011,1.4602,3,0.45182,0,0.49602
16,1,16,1.5,0.5451,1.6917,3,1.1736,1,0.21229
16,1,17,1.5,0.44308,1.6129,2,0.93801,1,0.32153
16,1,18,1.5,0.36408,1.5512,2,0.79232,0,0.36452
16,1,19,1.5,0.37862,1.2653,3,0.91515,1,0.46606
16,1,20,1.5,0.37203,1.3317,1,1.3035,0,0.4445
16,1,21,1.5,0.33853,1.4079,2,0.18799,1,0.21137
16,1,22,1.5,0.65025,1.6044,3,0.89573,1,0.35112
16,1,23,1.5,0.37161,1.6551,3,0.44553,0,0.31485
16,1,24,1.5,0.42999,1.6275,2,1.0255,0,0.55115
16,1,25,1.5,0.62386,1.4954,3,1.0989,0,0.76619
16,1,26,1.5,0.48117,1.589,2,0.33387,0,0.45849
16,1,27,1.5,0.42442,1.7083,3,0.88678,1,0.5595
16,1,28,1.5,0.50059,1.6389,2,0.32177,0,0.81318
16,1,29,1.5,0.45584,1.4204,3,0.65684,1,0.73866
16,1,30,1.5,0.38497,1.389,2,0.22185,0,0.33808
16,1,31,1.5,0.43683,1.8311,3,0.28884,1,0.17547
16,1,32,1.5,0.42893,1.4743,2,0.46303,0,0.32824
16,1,33,1.5,0.44891,1.3231,3,0.31191,1,0.31454
16,1,34,1.5,0.29965,1.3691,2,0.43122,0,0.44148
16,1,35,1.5,0.6241,0.32444,1,0.7358,0,0.59615
16,1,36,1.5,0.35933,1.3633,2,0.30169,1,0.70828
16,1,37,1.5,0.42983,1.3789,2,0.45018,0,0.38213
16,1,38,1.5,0.68857,1.6098,2,0.58853,1,0.38552
16,1,39,1.5,0.37237,1.4374,2,0.78286,1,0.53045
16,1,40,1.5,0.53411,1.4046,2,1.0087,0,1.027
16,1,41,1.5,0.35198,1.5073,2,3.6249,1,1.1797
16,1,42,1.5,0.7327,2.2508,2,1.1399,1,1.2611
16,1,43,1.5,0.45435,1.7076,3,1.1484,1,1.1416
16,1,44,1.5,0.43671,1.5548,2,1.4843,0,0.82897
16,1,45,1.5,0.25539,1.3367,3,0.79542,1,1.0766
16,1,46,1.5,0.38348,1.7036,2,1.4832,0,1.0779
16,1,47,1.5,0.36489,1.7164,3,2.5032,0,1.1665
16,1,48,1.5,0.51371,0.55488,1,0.86185,0,0.97706
16,1,49,1.5,0.34485,1.4243,3,1.1996,1,1.8919
16,1,50,1.5,0.2863,1.8328,3,0.42692,1,0.22642
16,1,51,1.5,1.5239,1.5835,2,2.0303,0,0.24076
16,1,52,1.5,0.47477,0.37303,1,0.86406,0,1.0401
16,1,53,1.5,0.83748,1.0826,3,1.0421,1,0.80145
16,1,54,1.5,0.41082,1.7044,3,1.1325,1,0.41722
16,1,55,1.5,0.51835,1.2816,3,0.66522,0,1.0552
16,1,56,1.5,0.39033,0.91074,3,0.97512,0,0.61355
16,1,57,1.5,0.51907,1.3796,2,0.88696,0,1.0716
16,1,58,1.5,0.50705,1.5741,3,0.24874,1,0.21957
16,1,59,1.5,0.4568,0.96056,3,0.74834,1,0.42955
16,1,60,1.5,0.44888,2.0136,1,2.3112,1,0.86311
17,1,1,1.5,0.94174,2.0484,2,1.6387,1,1.2089
17,1,2,1.5,0.96149,2.5763,2,1.4863,0,1.8062
17,1,3,1.5,0.93517,1.9554,3,1.2964,1,1.3299
17,1,4,1.5,1.0126,1.5872,1,2.0195,0,1.7554
17,1,5,1.5,0.70951,1.5996,2,1.5284,0,1.8518
17,1,6,1.5,1.0124,1.4879,2,1.9838,1,1.6278
17,1,7,1.5,0.64636,2.24,2,1.5957,1,1.0408
17,1,8,1.5,0.91664,1.366,2,1.8162,0,1.7271
17,1,9,1.5,0.82543,1.8626,2,1.4778,1,1.1143
17,1,10,1.5,1.1813,1.5809,2,1.764,0,2.3295
17,1,11,1.5,1.1066,2.2338,1,2.0776,1,2.4875
17,1,12,1.5,0.58836,1.572,2,1.3704,1,1.0083
17,1,13,1.5,0.76284,1.4138,3,1.1897,0,2.1602
17,1,14,1.5,0.9865,1.7034,2,1.7067,0,1.7228
17,1,15,1.5,1.4683,1.8237,1,1.7101,1,1.9388
17,1,16,1.5,0.62008,1.9781,3,1.9885,0,2.2578
17,1,17,1.5,0.75525,1.4216,3,1.4842,1,1.6172
17,1,18,1.5,0.63309,1.9906,2,1.8974,1,1.0802
17,1,19,1.5,0.93293,2.0537,3,1.9178,1,2.3797
17,1,20,1.5,0.81791,1.0552,2,1.5981,0,1.2271
17,1,21,1.5,0.5687,1.7813,3,1.4642,0,1.151
17,1,22,1.5,0.5677,1.1397,3,1.2241,0,2.0863
17,1,23,1.5,0.52514,2.0759,2,1.3117,0,1.4291
17,1,24,1.5,0.5691,1.3326,3,2.0294,0,1.1634
17,1,25,1.5,0.70303,0.88245,3,1.2298,1,2.0889
17,1,26,1.5,0.49157,1.3352,3,1.1062,0,1.3249
17,1,27,1.5,0.53662,1.8953,2,1.6886,0,1.4345
17,1,28,1.5,0.56208,2.0395,3,1.1335,1,1.393
17,1,29,1.5,0.53682,1.9436,3,1.1129,0,2.3515
17,1,30,1.5,0.64725,1.6942,3,1.1266,1,1.063
17,1,31,1.5,3.7468,2.434,1,2.252,0,1.7785
17,1,32,1.5,0.86482,1.8326,3,1.4135,0,1.5264
17,1,33,1.5,0.61322,1.3557,3,1.1853,0,1.2559
17,1,34,1.5,0.56271,1.8039,2,1.1182,1,1.1575
17,1,35,1.5,1.0958,1.5486,2,1.2645,0,2.9017
17,1,36,1.5,0.73532,1.5512,2,1.6184,0,0.94266
17,1,37,1.5,0.46034,2.0119,3,1.1126,1,1.1521
17,1,38,1.5,0.78142,1.5622,3,1.0994,0,1.0919
17,1,39,1.5,0.61399,1.4932,2,1.2877,0,1.2347
17,1,40,1.5,0.63333,1.4135,3,1.1263,0,1.0517
17,1,41,1.5,0.84687,1.3766,3,1.0759,0,0.90227
17,1,42,1.5,0.46609,1.9395,3,1.0961,0,0.9259
17,1,43,1.5,0.75361,1.4028,3,1.182,0,0.80343
17,1,44,1.5,0.52282,1.6602,3,1.213,1,1.6268
17,1,45,1.5,0.38906,1.6234,2,1.2973,0,0.77727
17,1,46,1.5,0.44723,1.389,3,1.6977,1,1.1378
17,1,47,1.5,0.49154,1.3233,2,1.3861,0,1.4447
17,1,48,1.5,0.37634,1.4617,3,1.2984,0,1.0533
17,1,49,1.5,0.40732,1.8469,3,1.3875,1,1.0086
17,1,50,1.5,0.54371,1.8139,3,1.1134,0,0.83831
17,1,51,1.5,0.63287,1.3678,3,1.0678,0,1.7925
17,1,52,1.5,0.51702,1.6768,2,1.3386,0,1.0964
17,1,53,1.5,1.0433,1.1493,2,1.5175,0,1.3288
17,1,54,1.5,0.67797,1.0641,3,1.2275,0,1.2278
17,1,55,1.5,0.61462,1.2986,3,1.1656,0,1.0541
17,1,56,1.5,0.36949,1.1658,3,1.079,0,0.80486
17,1,57,1.5,0.41622,1.3529,2,1.3206,0,0.81971
17,1,58,1.5,0.37525,1.9009,2,1.379,1,0.79285
17,1,59,1.5,0.6531,1.6405,2,1.148,0,1.2146
17,1,60,1.5,0.38288,1.8257,1,1.4623,0,1.1417
18,1,1,1.5,1.1133,1.4888,1,2.284,0,1.4649
18,1,2,1.5,1.1578,0.89536,2,1.8887,0,1.3958
18,1,3,1.5,0.63332,1.2021,2,1.4322,1,2.2022
18,1,4,1.5,1.1067,1.2688,2,2.532,0,0.71631
18,1,5,1.5,1.1176,1.9529,1,1.3181,1,0.61878
18,1,6,1.5,0.85641,0.61808,1,1.583,0,1.1646
18,1,7,1.5,0.83778,1.2561,1,0.93558,1,1.2203
18,1,8,1.5,0.76748,1.4395,2,0.94725,0,1.3033
18,1,9,1.5,0.60387,0.65686,2,1.95,0,0.66476
18,1,10,1.5,0.41023,1.3281,3,1.062,0,1.2793
18,1,11,1.5,0.88337,1.4241,3,0.81086,1,0.85558
18,1,12,1.5,0.43595,0.91956,2,1.308,0,0.67557
18,1,13,1.5,0.34729,1.1484,1,0.90326,0,1.6458
18,1,14,1.5,0.94687,1.1501,3,6.4048,0,0.66036
18,1,15,1.5,0.97393,1.024,1,3.9001,0,0.92619
18,1,16,1.5,0.96888,1.4672,1,2.229,1,0.68954
18,1,17,1.5,0.69873,1.1894,3,2.6983,0,1.2652
18,1,18,1.5,0.76854,1.1924,2,3.5761,0,1.0442
18,1,19,1.5,0.78694,1.57,2,1.4204,1,0.48264
18,1,20,1.5,0.86329,1.3044,1,1.0588,1,1.2645
18,1,21,1.5,0.79923,0.85434,1,1.9849,0,0.74085
18,1,22,1.5,0.8002,1.1919,2,1.3133,1,1.1636
18,1,23,1.5,0.71776,1.0889,2,2.2598,1,0.59952
18,1,24,1.5,0.71236,1.2912,1,2.5246,0,1.6093
18,1,25,1.5,0.61469,1.5981,1,1.2636,1,0.47683
18,1,26,1.5,0.6999,1.1296,2,0.98888,0,1.2236
18,1,27,1.5,0.77407,1.3826,3,1.9041,0,1.669
18,1,28,1.5,0.68016,1.2645,3,1.3017,0,0.89397
18,1,29,1.5,0.75031,1.2176,2,1.806,0,0.49634
18,1,30,1.5,0.76318,1.2178,2,1.5688,0,0.56732
18,1,31,1.5,0.6091,1.4997,1,3.4669,1,0.50085
18,1,32,1.5,0.65888,1.0836,1,2.0295,0,0.6777
18,1,33,1.5,0.60803,1.3116,2,1.3,0,1.0285
18,1,34,1.5,1.0173,2.0258,3,1.8368,0,0.58159
18,1,35,1.5,0.97373,0.93337,1,3.3189,0,0.59213
18,1,36,1.5,0.71129,0.91282,1,2.9881,0,0.56678
18,1,37,1.5,0.7676,1.0631,2,2.8521,1,2.1399
18,1,38,1.5,0.76354,1.3389,2,1.6103,0,2.1254
18,1,39,1.5,0.64082,1.0716,2,1.297,1,0.71389
18,1,40,1.5,0.64226,1.3232,1,0.88603,0,0.73406
18,1,41,1.5,0.5117,0.68801,1,1.4115,0,0.9652
18,1,42,1.5,0.40505,0.98315,1,1.2431,0,0.80161
18,1,43,1.5,0.60309,1.2661,2,1.4782,0,2.339
18,1,44,1.5,1.063,1.3169,3,3.192,1,0.80741
18,1,45,1.5,0.61602,0.97566,3,1.2891,0,0.89922
18,1,46,1.5,0.60255,1.3672,3,2.7919,0,2.0467
18,1,47,1.5,0.6404,1.4215,1,1.0714,1,0.60886
18,1,48,1.5,0.49435,0.76096,1,1.0873,0,1.2228
18,1,49,1.5,0.78049,1.8179,1,1.9913,1,0.59693
18,1,50,1.5,0.64143,1.1843,2,1.3437,0,1.1255
18,1,51,1.5,0.507,1.1611,3,1.0612,0,0.6047
18,1,52,1.5,0.64079,1.0721,3,1.8605,1,1.6385
18,1,53,1.5,0.54636,1.2895,2,1.3721,1,2.6225
18,1,54,1.5,0.57073,1.109,3,3.8007,1,1.6527
18,1,55,1.5,0.59122,1.6972,2,1.3635,1,1.9385
18,1,56,1.5,0.59134,1.061,1,1.637,0,0.85733
18,1,57,1.5,0.59064,1.0742,3,2.3,0,1.1773
18,1,58,1.5,0.76255,1.0492,2,1.2669,0,1.1303
18,1,59,1.5,0.57125,1.2467,3,2.339,0,1.3826
18,1,60,1.5,0.66767,1.4767,2,3.014,0,0.52648
19,1,1,1.5,1.9419,1.1946,1,5.0986,0,2.433
19,1,2,1.5,0.73309,1.23,2,3.9891,0,6.402
19,1,3,1.5,0.63385,2.0182,1,2.2536,1,0.79221
19,1,4,1.5,0.42386,1.3621,3,3.0617,0,1.162
19,1,5,1.5,0.35418,1.2928,2,2.2136,0,0.94033
19,1,6,1.5,0.43041,1.2523,1,2.2197,0,1.6914
19,1,7,1.5,1.9453,1.4098,2,1.9641,1,1.0167
19,1,8,1.5,1.1529,1.9668,1,2.5395,1,1.2322
19,1,9,1.5,4.5793,0.88874,2,2.4354,0,1.0911
19,1,10,1.5,0.34222,1.3588,2,2.0516,0,1.0666
19,1,11,1.5,0.89103,1.3566,2,1.6244,1,0.9854
19,1,12,1.5,0.98732,1.2453,2,1.9615,0,0.93885
19,1,13,1.5,1.3149,0.95214,1,3.258,0,0.50712
19,1,14,1.5,4.5542,0.97223,2,3.2498,0,0.58835
19,1,15,1.5,4.3242,0.9932,2,3.2142,0,1.2131
19,1,16,1.5,1.2578,1.12,2,2.7578,0,1.4585
19,1,17,1.5,0.78908,1.1202,2,4.7591,0,1.3916
19,1,18,1.5,0.51406,1.3913,2,3.4997,1,1.4762
19,1,19,1.5,0.8018,1.1805,3,5.6134,0,2.0928
19,1,20,1.5,0.7946,1.3153,2,3.0152,0,1.4405
19,1,21,1.5,0.95365,1.0814,2,1.6407,0,0.62312
19,1,22,1.5,0.67941,1.0914,2,1.5132,0,0.62967
19,1,23,1.5,1.0661,1.4136,2,4.2895,1,1.3142
19,1,24,1.5,0.93004,1.0175,2,4.2065,0,0.61408
19,1,25,1.5,1.3206,1.1437,1,4.8857,1,1.0383
19,1,26,1.5,0.58354,1.5164,2,5.142,1,2.4389
19,1,27,1.5,0.5267,1.5529,2,2.8181,1,1.1391
19,1,28,1.5,0.82669,1.2131,2,2.7521,0,1.1272
19,1,29,1.5,0.58999,0.99786,1,4.6908,0,0.50186
19,1,30,1.5,0.60966,1.3093,2,3.5018,1,0.59185
19,1,31,1.5,0.84015,1.0836,1,2.3421,0,0.62274
19,1,32,1.5,0.44514,1.3498,3,4.9921,1,1.4144
19,1,33,1.5,0.90408,1.2582,1,1.9511,0,0.40275
19,1,34,1.5,0.5973,1.1184,2,2.5812,0,0.95195
19,1,35,1.5,0.65523,1.4833,1,1.2664,1,0.51638
19,1,36,1.5,0.81961,1.0524,1,1.4193,0,0.41924
19,1,37,1.5,0.61602,1.6245,1,1.4119,1,0.61601
19,1,38,1.5,0.48922,1.423,2,4.0113,1,1.2066
19,1,39,1.5,0.50227,1.7664,2,1.9279,1,0.476
19,1,40,1.5,0.55339,1.3205,2,1.5583,0,1.0742
19,1,41,1.5,0.63468,0.99216,1,2.4387,0,0.44478
19,1,42,1.5,0.83944,1.3361,2,1.5811,0,2.389
19,1,43,1.5,0.59096,1.9377,1,1.0944,1,0.57766
19,1,44,1.5,0.46476,1.7655,1,1.8141,1,0.92473
19,1,45,1.5,0.36052,1.1414,2,2.8122,0,0.70044
19,1,46,1.5,0.41142,1.4363,3,2.6825,1,1.0034
19,1,47,1.5,0.5897,1.4223,2,1.9713,1,1.2081
19,1,48,1.5,0.34274,1.1996,3,3.4549,0,0.75295
19,1,49,1.5,0.42421,1.4966,2,3.1006,1,3.9799
19,1,50,1.5,0.10511,1.4563,3,1.3733,0,3.0606
19,1,51,1.5,0.64789,1.1502,3,6.0046,0,4.799
19,1,52,1.5,1.6007,1.5779,2,1.5277,1,1.4515
19,1,53,1.5,0.58536,1.5083,2,1.4496,0,0.5531
19,1,54,1.5,0.48334,1.6885,1,1.4336,1,0.54176
19,1,55,1.5,0.015401,1.6937,1,8.7006,1,2.379
19,1,56,1.5,0.93755,1.5188,2,1.3439,0,0.4143
19,1,57,1.5,0.52622,1.5219,3,2.7464,0,0.90137
19,1,58,1.5,0.50626,1.3337,3,1.7169,0,0.90393
19,1,59,1.5,0.75101,1.5925,1,1.2881,1,0.85914
19,1,60,1.5,0.47653,1.4989,2,1.2042,0,1.1338
20,1,1,1.5,0.68272,1.639,3,3.3091,1,3.982
20,1,2,1.5,1.4186,0.94852,2,1.3915,0,0.83763
20,1,3,1.5,0.42528,1.3496,3,1.2671,0,2.6542
20,1,4,1.5,0.617,1.2143,3,1.377,0,0.81454
20,1,5,1.5,0.36236,1.4678,2,1.6678,0,1.3919
20,1,6,1.5,0.77266,1.4088,3,1.5259,1,0.93782
20,1,7,1.5,0.85309,1.2929,3,1.3151,1,0.8392
20,1,8,1.5,1.4964,1.3727,3,1.5728,0,0.61081
20,1,9,1.5,0.59228,1.4349,3,1.5307,1,1.3259
20,1,10,1.5,0.59874,1.0974,3,1.1027,1,1.1331
20,1,11,1.5,1.6275,1.183,1,3.9164,1,5.2516
20,1,12,1.5,0.74555,1.4154,2,1.2154,1,1.3281
20,1,13,1.5,0.66049,1.5617,3,1.0241,0,1.8882
20,1,14,1.5,0.52088,1.2668,3,1.3173,0,1.4058
20,1,15,1.5,0.50144,1.1319,2,2.0273,0,1.9505
20,1,16,1.5,0.66743,1.2912,3,1.4502,1,0.77901
20,1,17,1.5,0.57221,1.3808,2,1.2153,1,1.5022
20,1,18,1.5,0.68163,1.3534,3,1.2448,1,0.97884
20,1,19,1.5,0.65576,1.1603,2,1.5156,0,1.3524
20,1,20,1.5,0.44434,1.5117,2,1.2373,1,0.8456
20,1,21,1.5,0.59891,1.6863,2,1.8066,1,1.1716
20,1,22,1.5,0.7844,0.56893,2,1.1463,0,1.4267
20,1,23,1.5,0.51526,1.5153,2,1.3652,0,1.5522
20,1,24,1.5,0.98926,1.41,1,1.1257,0,2.6632
20,1,25,1.5,0.68205,0.96043,2,0.9365,0,1.3095
20,1,26,1.5,1.9634,1.6225,2,0.68494,1,1.5835
20,1,27,1.5,0.50864,1.5501,2,0.70395,1,2.1475
20,1,28,1.5,0.6181,1.6293,3,0.71123,1,0.75071
20,1,29,1.5,0.67431,1.3216,3,0.53331,1,1.4825
20,1,30,1.5,0.4945,1.4536,2,0.70762,1,1.0892
20,1,31,1.5,0.66868,1.1541,2,1.5102,0,0.56289
20,1,32,1.5,0.553,1.6464,3,0.59927,0,1.2441
20,1,33,1.5,1.315,0.55111,2,2.096,0,1.6385
20,1,34,1.5,0.911,1.0018,2,0.81972,1,1.1964
20,1,35,1.5,0.55175,1.6021,3,0.69355,1,1.9041
20,1,36,1.5,0.61057,1.5488,2,1.9272,0,1.4762
20,1,37,1.5,0.65621,1.3063,3,0.81048,1,0.80485
20,1,38,1.5,0.61683,1.2412,3,0.80063,1,1.143
20,1,39,1.5,0.88082,1.3401,3,0.77365,0,0.88736
20,1,40,1.5,0.83691,1.294,2,1.941,1,2.3715
20,1,41,1.5,1.0663,0.86073,3,1.138,0,1.0965
20,1,42,1.5,0.47765,1.3009,2,1.5434,1,1.3135
20,1,43,1.5,0.60577,1.1846,3,0.46831,1,0.93353
20,1,44,1.5,0.93851,1.4594,3,0.58902,1,1.2364
20,1,45,1.5,0.83981,0.5696,2,1.6352,0,0.94288
20,1,46,1.5,0.36798,1.7045,3,1.4946,0,1.2411
20,1,47,1.5,0.5666,1.6256,2,1.0245,1,0.83816
20,1,48,1.5,1.1631,1.1553,3,1.0973,0,1.3519
20,1,49,1.5,0.5344,1.4158,3,1.6908,1,0.68542
20,1,50,1.5,0.59229,1.4078,3,1.5248,1,1.3116
20,1,51,1.5,0.52708,1.5725,3,0.93448,1,1.2072
20,1,52,1.5,0.47734,1.4414,3,1.1494,1,1.2048
20,1,53,1.5,0.61648,1.1134,3,0.73881,1,0.98632
20,1,54,1.5,0.46939,1.3191,3,0.75677,0,1.3634
20,1,55,1.5,0.619,1.3696,3,0.71972,1,1.4331
20,1,56,1.5,0.317,1.6426,3,0.81263,1,1.3525
20,1,57,1.5,0.42541,1.39,3,0.78575,0,1.0204
20,1,58,1.5,0.46438,1.3533,3,3.9566,1,0.95353
20,1,59,1.5,0.5533,1.5694,3,1.218,1,0.55605
20,1,60,1.5,0.60431,0.65668,2,1.426,0,0.6125
21,1,1,1.5,2.5831,2.478,1,2.1,1,2.4017
21,1,2,1.5,0.66745,1.7025,2,1.9052,1,1.8089
21,1,3,1.5,0.72486,1.4233,2,1.7619,0,2.3262
21,1,4,1.5,0.68085,1.7912,2,3.3355,1,2.9174
21,1,5,1.5,0.91185,1.4159,3,1.741,0,2.8107
21,1,6,1.5,0.80229,1.442,2,3.7629,0,2.235
21,1,7,1.5,0.98008,1.6549,2,3.5458,0,2.5593
21,1,8,1.5,0.64801,1.5022,3,1.9802,1,1.078
21,1,9,1.5,0.6292,1.2929,2,4.7504,0,2.3624
21,1,10,1.5,0.5461,1.8406,1,1.8852,1,0.72952
21,1,11,1.5,0.48367,1.4804,1,1.8269,0,0.94973
21,1,12,1.5,0.83917,1.1353,3,2.3071,0,0.53263
21,1,13,1.5,0.48873,1.4107,2,2.0649,0,0.67655
21,1,14,1.5,0.6236,1.549,2,1.8785,1,3.3509
21,1,15,1.5,0.43736,1.344,3,1.0604,1,0.87724
21,1,16,1.5,1.0202,1.0533,2,2.32,0,0.99303
21,1,17,1.5,0.34855,1.6782,2,1.366,0,1.8776
21,1,18,1.5,0.39904,1.7398,3,1.0725,0,1.4861
21,1,19,1.5,0.6038,1.3296,3,0.93814,0,1.0238
21,1,20,1.5,0.72534,1.663,3,1.6619,1,0.72625
21,1,21,1.5,1.2698,1.3031,3,2.2707,0,0.38005
21,1,22,1.5,0.62143,1.709,2,2.1874,1,2.8174
21,1,23,1.5,0.57219,1.6187,3,1.0547,0,4.8483
21,1,24,1.5,0.55263,1.53,2,4.1262,0,1.8927
21,1,25,1.5,0.80305,1.2782,3,1.1122,0,2.5003
21,1,26,1.5,0.62316,1.6353,3,1.6808,1,0.50161
21,1,27,1.5,0.64131,1.3002,1,4.029,0,0.52122
21,1,28,1.5,0.45753,1.8467,2,0.7999,1,0.46847
21,1,29,1.5,0.50965,1.2635,2,0.87653,1,1.0665
21,1,30,1.5,0.52034,1.8056,2,1.7081,0,0.2611
21,1,31,1.5,1.0849,2.2166,3,1.5522,1,0.56867
21,1,32,1.5,1.2322,1.8273,2,1.0264,1,0.76337
21,1,33,1.5,0.63298,1.3134,2,3.8143,0,0.56128
21,1,34,1.5,0.93069,1.7515,3,3.3545,0,1.2157
21,1,35,1.5,0.51487,1.8002,3,2.3906,1,1.5341
