Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Session,Gender,Age,Training
16,1,1,0.499992370489,3.45750911239,0.064,1,female,54,0
16,2,2,0.523796444648,7.41559246063,0.032,1,female,54,0
16,2,2,0.523796444648,2.38257838961,0.064,1,female,54,0
16,1,2,0.523796444648,2.31592372095,0.032,1,female,54,0
16,1,2,0.396810864424,7.73245356549,0.064,1,female,54,0
16,1,2,-0.453147173266,6.46588108634,0.016,1,female,54,0
16,1,1,-0.492210269322,6.3158871495,0.032,1,female,54,0
16,1,1,-0.515648126955,6.0656787885,0.064,1,female,54,0
16,1,2,0.206347753109,8.33219191925,0.032,1,female,54,0
16,2,2,0.206347753109,2.57441070247,0.256,1,female,54,0
16,2,2,0.396810864424,6.01567952634,0.128,1,female,54,0
16,2,2,0.40474555581,2.21592551744,0.032,1,female,54,0
16,2,2,0.642847333486,2.70756284675,0.032,1,female,54,0
16,1,2,0.642847333486,1.97427295002,0.256,1,female,54,0
16,1,1,0.587304493782,4.12435863628,0.064,1,female,54,0
16,1,2,0.436514839399,3.01587553646,0.032,1,female,54,0
16,2,2,0.444449530785,5.15759662722,0.016,1,female,54,0
16,1,1,0.484122987716,3.09086657004,0.256,1,female,54,0
16,2,1,0.436514839399,3.34084138707,0.064,1,female,54,0
16,2,2,0.349202716106,3.79936198866,0.256,1,female,54,0
16,1,2,0.325398641947,7.39892614685,0.016,1,female,54,0
16,2,2,0.325398641947,2.37448230551,0.032,1,female,54,0
16,1,1,-0.585961699855,5.94066122458,0.064,1,female,54,0
16,1,1,-0.578149080644,4.26580897001,0.064,1,female,54,0
16,1,1,-0.515648126955,2.74928797961,0.128,1,female,54,0
16,2,2,0.571435111009,4.89075788227,0.064,1,female,54,0
16,1,2,0.571435111009,4.54912603868,0.016,1,female,54,0
16,1,1,-0.523460746166,11.6905673899,0.032,1,female,54,0
16,2,2,-0.515648126955,6.23239902912,0.016,1,female,54,0
16,1,1,0.357137407492,3.64077985722,0.256,1,female,54,0
16,1,1,0.412680247196,2.9408719916,0.128,1,female,54,0
16,2,2,0.18254367895,3.43251541615,0.128,1,female,54,0
16,2,2,-0.671900511177,3.84081123167,0.016,1,female,54,0
16,1,2,-0.734401464866,8.76551704005,0.016,1,female,54,0
16,2,1,-0.695338368811,4.49930963375,0.032,1,female,54,0
16,1,1,-0.492210269322,7.99078559958,0.032,1,female,54,0
16,2,1,-0.562523842222,4.03246549933,0.032,1,female,54,0
16,1,2,0.603173876555,10.1609255912,0.016,1,female,54,0
16,1,1,0.547600518807,3.08275027541,0.128,1,female,54,0
16,2,2,0.428580148013,2.81588875351,0.064,1,female,54,0
16,2,2,0.396810864424,4.62409012487,0.064,1,female,54,0
16,2,2,0.396810864424,1.89926491393,0.256,1,female,54,0
16,2,2,0.396810864424,2.21592487583,0.032,1,female,54,0
16,2,2,0.396810864424,2.14091299011,0.128,1,female,54,0
16,2,2,0.396810864424,2.13260389338,0.064,1,female,54,0
16,2,2,0.396810864424,2.19096935505,0.016,1,female,54,0
16,1,1,0.658716716258,3.38253026929,0.256,1,female,54,0
16,1,1,0.714290074006,2.14093448386,0.256,1,female,54,0
16,1,1,0.714290074006,1.65761106331,0.256,1,female,54,0
16,1,1,0.674586099031,4.79909091084,0.032,1,female,54,0
16,2,2,0.349202716106,3.84917358156,0.064,1,female,54,0
16,1,1,0.555535210193,3.58252186427,0.064,1,female,54,0
16,2,2,0.396810864424,2.49093220616,0.256,1,female,54,0
16,2,2,0.587304493782,2.72419868433,0.032,1,female,54,0
16,2,2,0.523796444648,2.41583049584,0.128,1,female,54,0
16,2,2,0.555535210193,2.83244759857,0.128,1,female,54,0
16,2,2,0.642847333486,2.70756252595,0.064,1,female,54,0
16,2,2,0.428580148013,3.92413798856,0.032,1,female,54,0
16,2,2,0.396810864424,3.77414725974,0.032,1,female,54,0
16,1,1,0.579369802396,3.06589853798,0.256,1,female,54,0
16,2,2,0.523796444648,3.28250608081,0.032,1,female,54,0
16,2,2,0.523796444648,1.85761549038,0.064,1,female,54,0
16,1,1,0.547600518807,3.73242212688,0.016,1,female,54,0
16,2,2,0.444449530785,2.72423429337,0.256,1,female,54,0
16,1,2,0.555535210193,4.15749493293,0.016,1,female,54,0
16,1,2,0.547600518807,3.22439982728,0.032,1,female,54,0
16,2,2,-0.859403372244,8.78239315844,0.016,1,female,54,0
16,2,2,0.515861753262,7.78222634132,0.128,1,female,54,0
16,1,2,0.523796444648,2.90752396552,0.032,1,female,54,0
16,2,2,0.53966582742,1.79949447996,0.256,1,female,54,0
16,1,2,0.523796444648,1.54094237559,0.256,1,female,54,0
16,2,2,0.523796444648,4.60767403678,0.016,1,female,54,0
16,1,1,0.658716716258,4.06581063818,0.128,1,female,54,0
16,1,1,0.611108567941,3.97414045873,0.016,1,female,54,0
16,2,2,0.380941481651,2.74921996955,0.256,1,female,54,0
16,1,2,0.396810864424,2.63255898108,0.064,1,female,54,0
16,1,1,0.515861753262,4.59097852999,0.256,1,female,54,0
16,2,2,0.460318913558,4.91571917749,0.032,1,female,54,0
16,1,1,0.555535210193,3.39919369585,0.128,1,female,54,0
16,1,2,0.357137407492,5.45738592436,0.016,1,female,54,0
16,1,1,0.293659876402,5.29925419914,0.128,1,female,54,0
16,1,1,0.412680247196,2.23260081368,0.128,1,female,54,0
16,1,1,0.412680247196,2.76588852895,0.032,1,female,54,0
16,2,2,0.253955901427,2.8658780708,0.256,1,female,54,0
16,1,1,0.515861753262,3.33253485676,0.256,1,female,54,0
16,2,2,0.325398641947,3.2074957991,0.064,1,female,54,0
16,1,1,0.412680247196,3.040795769,0.064,1,female,54,0
16,2,2,0.349202716106,2.89921454799,0.128,1,female,54,0
16,1,2,0.349202716106,3.69064887369,0.064,1,female,54,0
16,1,1,-0.492210269322,4.05766001772,0.016,1,female,54,0
16,2,2,0.34126802472,2.76589077456,0.256,1,female,54,0
16,1,2,-0.671900511177,2.88256459512,0.016,1,female,54,0
16,2,2,0.269825284199,2.47445612806,0.128,1,female,54,0
16,2,2,0.285725185016,2.2325879816,0.128,1,female,54,0
16,2,2,0.285725185016,3.6907974051,0.016,1,female,54,0
16,1,2,0.285725185016,3.75747677553,0.064,1,female,54,0
16,2,1,-0.601586938277,3.94103816712,0.016,1,female,54,0
16,1,1,-0.523460746166,3.47440832854,0.128,1,female,54,0
16,2,2,0.412680247196,3.28251410086,0.128,1,female,54,0
16,2,1,0.412680247196,3.72407357148,0.016,1,female,54,0
16,1,1,0.357137407492,3.82440925886,0.256,1,female,54,0
16,2,2,0.515861753262,3.207541353,0.064,1,female,54,0
16,1,2,-0.625024795911,5.79901295591,0.032,1,female,54,0
16,2,2,-0.578149080644,7.54082688681,0.032,1,female,54,0
16,2,2,-0.664087891966,4.64910723967,0.016,1,female,54,0
16,1,1,-0.664087891966,6.4239057278,0.032,1,female,54,0
16,1,1,0.317463950561,4.14080776701,0.128,1,female,54,0
16,1,2,-0.406271458,4.20736362861,0.016,1,female,54,0
16,1,1,-0.578149080644,5.2159649761,0.032,1,female,54,0
16,1,2,0.214282444495,4.58245577903,0.032,1,female,54,0
16,1,2,0.214282444495,3.23275961075,0.064,1,female,54,0
16,2,2,-0.601586938277,6.17422572795,0.016,1,female,54,0
16,2,2,-0.664087891966,3.49083660712,0.032,1,female,54,0
16,1,1,0.373006790265,4.05747042365,0.128,1,female,54,0
16,1,1,0.396810864424,3.24917377404,0.064,1,female,54,0
16,1,1,0.484122987716,2.76588243371,0.064,1,female,54,0
16,2,2,0.206347753109,2.44919488282,0.256,1,female,54,0
16,1,2,0.214282444495,2.16145491479,0.256,1,female,54,0
16,2,2,0.214282444495,2.30780133107,0.064,1,female,54,0
16,1,2,0.214282444495,2.50755713647,0.064,1,female,54,0
16,2,2,-0.578149080644,4.84096649991,0.016,1,female,54,0
16,2,2,0.214282444495,2.28259077257,0.256,1,female,54,0
16,2,2,0.230151827268,1.61597318864,0.128,1,female,54,0
16,1,2,0.230151827268,1.51596792748,0.256,1,female,54,0
16,2,2,0.230151827268,2.04948758271,0.032,1,female,54,0
16,2,2,0.238086518654,1.899274538,0.064,1,female,54,0
16,2,2,0.230151827268,1.83261634051,0.064,1,female,54,0
16,1,1,0.40474555581,4.14913547026,0.128,1,female,54,0
16,1,2,0.436514839399,3.04919629435,0.032,1,female,54,0
16,2,1,0.499992370489,3.31606711951,0.032,1,female,54,0
16,2,2,0.380941481651,2.13279605388,0.256,1,female,54,0
16,1,1,0.269825284199,4.50730787319,0.032,1,female,54,0
16,1,1,0.40474555581,4.72408415796,0.128,1,female,54,0
16,2,1,0.230151827268,2.94090343021,0.128,1,female,54,0
16,1,2,0.238086518654,4.51598493,0.128,1,female,54,0
16,2,2,0.238086518654,1.93282306542,0.128,1,female,54,0
16,2,2,0.238086518654,1.6992810182,0.128,1,female,54,0
16,1,1,0.380941481651,2.78246309332,0.128,1,female,54,0
16,1,1,0.484122987716,3.49917650086,0.064,1,female,54,0
16,1,1,-0.468772411688,4.28245731888,0.064,1,female,54,0
16,2,1,-0.578149080644,4.37411627025,0.032,1,female,54,0
16,1,1,-0.820340276188,7.74912597452,0.016,1,female,54,0
16,2,2,0.571435111009,2.57417459208,0.256,1,female,54,0
16,1,1,0.380941481651,2.85754651792,0.128,1,female,54,0
16,1,1,0.380941481651,2.89088941116,0.032,1,female,54,0
16,2,2,0.293659876402,5.54075342312,0.064,1,female,54,0
16,1,1,0.515861753262,3.54918538708,0.256,1,female,54,0
16,2,2,0.626977950713,2.92421145225,0.256,1,female,54,0
16,1,2,0.626977950713,2.315813365,0.016,1,female,54,0
16,1,2,-0.601586938277,3.34940872954,0.016,1,female,54,0
16,1,1,0.53966582742,2.44946596065,0.032,1,female,54,0
16,1,2,-0.414084077211,4.25740748226,0.064,1,female,54,0
16,2,2,0.587304493782,4.41598095205,0.128,1,female,54,0
16,1,1,0.611108567941,2.92419637455,0.256,1,female,54,0
16,1,1,0.603173876555,2.37424427031,0.256,1,female,54,0
16,1,2,0.690455481804,3.16585760362,0.032,1,female,54,0
16,1,2,-0.382833600366,6.1908865881,0.016,1,female,54,0
16,2,2,0.603173876555,5.83258875152,0.064,1,female,54,0
16,1,1,0.428580148013,8.79051458591,0.128,1,female,54,0
16,2,2,-0.437521934844,8.92384220897,0.016,1,female,54,0
16,2,2,0.285725185016,2.29926029438,0.256,1,female,54,0
16,2,2,0.309529259174,2.71590049487,0.016,1,female,54,0
16,1,2,0.309529259174,2.99088504824,0.016,1,female,54,0
16,2,2,-0.648462653544,3.66605585936,0.064,1,female,54,0
16,2,2,0.325398641947,4.49912517251,0.256,1,female,54,0
16,1,2,0.34126802472,2.3909115465,0.016,1,female,54,0
16,2,2,-0.601586938277,2.782773309,0.016,1,female,54,0
16,1,2,-0.468772411688,6.60732660804,0.064,1,female,54,0
16,1,1,-0.539085984588,5.89092245378,0.032,1,female,54,0
16,2,2,-0.601586938277,4.14080520059,0.032,1,female,54,0
16,1,2,0.325398641947,5.08239931785,0.064,1,female,54,0
16,2,2,0.34126802472,2.4826632097,0.032,1,female,54,0
16,1,2,0.34126802472,2.54923735703,0.016,1,female,54,0
16,1,1,0.499992370489,3.61605370998,0.128,1,female,54,0
16,1,1,0.611108567941,1.79909572287,0.256,1,female,54,0
16,2,1,0.611108567941,2.18258807784,0.016,1,female,54,0
16,1,1,-0.429709315633,5.64926122471,0.032,1,female,54,0
16,2,2,-0.648462653544,4.13246691086,0.032,1,female,54,0
16,2,2,-0.757839322499,6.71564000351,0.064,1,female,54,0
16,2,2,-0.632837415122,4.11573194541,0.032,1,female,54,0
16,1,1,0.53966582742,2.92422524674,0.256,1,female,54,0
16,2,1,0.484122987716,5.49903791432,0.016,1,female,54,0
16,1,1,0.515861753262,15.6236384354,0.032,1,female,54,0
16,2,2,0.349202716106,2.80747347126,0.256,1,female,54,0
16,2,2,0.349202716106,2.05755543622,0.256,1,female,54,0
16,2,2,0.349202716106,2.32413850184,0.016,1,female,54,0
16,1,1,0.753963530938,3.45749339308,0.064,1,female,54,0
16,1,1,0.468253604944,3.10751973094,0.016,1,female,54,0
16,1,1,0.499992370489,2.89921198158,0.256,1,female,54,0
16,2,2,0.206347753109,2.48255221216,0.064,1,female,54,0
16,2,2,0.206347753109,1.90762726382,0.128,1,female,54,0
16,2,2,0.206347753109,1.72426220315,0.128,1,female,54,0
16,2,1,0.468253604944,2.91586353846,0.016,1,female,54,0
16,1,1,0.492057679103,4.70764689691,0.064,1,female,54,0
16,2,2,0.396810864424,2.63256700113,0.128,1,female,54,0
16,1,2,0.40474555581,1.99088921867,0.128,1,female,54,0
16,2,2,0.40474555581,1.90783129399,0.032,1,female,54,0
16,1,1,0.658716716258,5.83641977091,0.128,1,female,54,0
16,2,2,0.436514839399,8.49042630116,0.032,1,female,54,0
16,2,2,0.444449530785,2.01593360165,0.064,1,female,54,0
16,1,2,0.436514839399,2.00759595353,0.032,1,female,54,0
16,2,2,-0.468772411688,3.9576746463,0.032,1,female,54,0
16,2,2,0.230151827268,2.32422928885,0.256,1,female,54,0
16,2,2,0.238086518654,1.73261653299,0.128,1,female,54,0
16,2,2,0.238086518654,1.68259449388,0.064,1,female,54,0
16,1,1,0.753963530938,3.31586822217,0.032,1,female,54,0
16,1,2,0.40474555581,4.25748030435,0.032,1,female,54,0
16,2,2,0.412680247196,1.91617535816,0.016,1,female,54,0
16,1,1,0.603173876555,4.02414934495,0.128,1,female,54,0
16,1,1,0.396810864424,3.10753160062,0.016,1,female,54,0
16,2,2,0.396810864424,2.59908295495,0.128,1,female,54,0
16,2,2,0.40474555581,7.16560320751,0.016,1,female,54,0
16,1,2,0.412680247196,1.95761208988,0.064,1,female,54,0
16,2,2,0.412680247196,3.5826456939,0.064,1,female,54,0
16,2,2,0.40474555581,2.74089675752,0.128,1,female,54,0
16,1,2,0.40474555581,2.65745964469,0.016,1,female,54,0
16,2,2,-0.492210269322,2.91607558869,0.032,1,female,54,0
16,2,1,-0.585961699855,7.53228937895,0.016,1,female,54,0
16,2,2,-0.710963607233,3.34929709039,0.032,1,female,54,0
16,2,2,0.658716716258,3.3241763565,0.128,1,female,54,0
16,1,1,0.396810864424,2.98253360563,0.064,1,female,54,0
16,1,1,0.460318913558,4.15744937902,0.256,1,female,54,0
16,2,2,0.325398641947,2.5909044247,0.256,1,female,54,0
16,1,1,0.547600518807,3.05753009285,0.064,1,female,54,0
16,2,2,0.690455481804,4.01579790234,0.064,1,female,54,0
16,1,1,0.571435111009,3.02420356052,0.256,1,female,54,0
16,2,2,0.484122987716,2.89087946629,0.128,1,female,54,0
16,2,2,0.484122987716,2.26590104023,0.064,1,female,54,0
16,2,2,0.484122987716,2.01590376705,0.128,1,female,54,0
16,2,2,0.484122987716,2.27426371092,0.128,1,female,54,0
16,1,2,0.484122987716,4.75741582312,0.032,1,female,54,0
16,1,2,0.484122987716,3.24942271652,0.016,1,female,54,0
16,1,1,-0.585961699855,3.97434801773,0.064,1,female,54,0
16,1,2,-0.601586938277,3.90745916349,0.016,1,female,54,0
16,2,2,0.238086518654,5.3409491766,0.016,1,female,54,0
16,1,2,0.238086518654,4.96575180307,0.016,1,female,54,0
16,1,1,-0.664087891966,6.99082537904,0.016,1,female,54,0
16,1,1,-0.601586938277,2.69921172493,0.128,1,female,54,0
16,1,1,-0.601586938277,3.3658488778,0.064,1,female,54,0
16,2,2,-0.4765850309,4.8572619664,0.064,1,female,54,0
16,2,1,0.484122987716,4.40744023616,0.032,1,female,54,0
16,1,2,-0.625024795911,4.00767422926,0.016,1,female,54,0
16,2,2,0.515861753262,4.56600023226,0.128,1,female,54,0
16,2,2,0.53966582742,3.32418405575,0.016,1,female,54,0
16,2,2,0.523796444648,2.1576097801,0.256,1,female,54,0
16,2,2,0.53966582742,1.84928201269,0.064,1,female,54,0
16,2,2,0.523796444648,2.24925140816,0.016,1,female,54,0
16,1,2,0.523796444648,2.64090561166,0.016,1,female,54,0
16,1,1,0.809506370642,4.34100692099,0.032,1,female,54,0
16,2,2,-0.734401464866,4.73243656298,0.032,1,female,54,0
16,1,1,0.626977950713,3.75751847981,0.256,1,female,54,0
16,2,2,0.412680247196,2.29923719662,0.256,1,female,54,0
16,1,1,0.357137407492,3.89915006676,0.128,1,female,54,0
16,1,1,0.515861753262,2.28256735402,0.256,1,female,54,0
16,2,2,0.53966582742,2.87430778914,0.064,1,female,54,0
16,1,1,0.714290074006,2.80755014298,0.128,1,female,54,0
16,1,2,0.396810864424,3.44088033245,0.064,1,female,54,0
16,2,1,0.357137407492,2.74110912855,0.016,1,female,54,0
16,2,2,0.412680247196,2.44946371503,0.256,1,female,54,0
16,1,1,0.579369802396,2.64921150037,0.128,1,female,54,0
16,1,1,0.547600518807,3.12419983921,0.256,1,female,54,0
16,1,2,0.484122987716,4.83236932284,0.064,1,female,54,0
16,2,2,0.492057679103,2.07448159975,0.256,1,female,54,0
16,2,2,0.492057679103,2.04927296607,0.032,1,female,54,0
16,1,2,0.492057679103,2.54920623922,0.128,1,female,54,0
16,1,1,0.515861753262,4.44933314855,0.128,1,female,54,0
16,2,1,0.571435111009,3.6074398512,0.016,1,female,54,0
16,1,1,0.746028839551,6.96584226928,0.064,1,female,54,0
16,1,2,-0.429709315633,4.24079313843,0.032,1,female,54,0
16,1,1,0.8333104448,2.73277500926,0.256,1,female,54,0
16,2,2,0.515861753262,2.46578099606,0.256,1,female,54,0
16,1,1,0.603173876555,2.54921971291,0.256,1,female,54,0
16,1,1,0.626977950713,2.45753573896,0.256,1,female,54,0
16,2,2,0.460318913558,2.4742395866,0.256,1,female,54,0
16,1,2,-0.562523842222,5.64904789127,0.032,1,female,54,0
16,1,2,-0.750026703288,6.96583136201,0.032,1,female,54,0
16,2,2,-0.601586938277,3.07440139921,0.032,1,female,54,0
16,2,2,-0.601586938277,6.39472684659,0.016,1,female,54,0
16,1,2,-0.515648126955,3.71582895599,0.032,1,female,54,0
16,1,2,0.468253604944,5.04097060618,0.128,1,female,54,0
16,1,2,0.468253604944,2.94943676765,0.016,1,female,54,0
16,1,1,0.515861753262,2.74110463732,0.256,1,female,54,0
16,1,1,0.626977950713,2.24091696806,0.256,1,female,54,0
16,1,1,0.523796444648,2.89087208784,0.256,1,female,54,0
16,2,2,0.666651407645,2.64086037856,0.256,1,female,54,0
16,2,2,0.690455481804,4.09081107127,0.032,1,female,54,0
16,2,2,0.690455481804,1.89092758661,0.128,1,female,54,0
16,1,1,-0.171892881666,6.28234600053,0.064,1,female,54,0
16,1,2,-0.625024795911,5.09907685971,0.064,1,female,54,0
16,2,1,0.53966582742,5.46592150741,0.016,1,female,54,0
16,1,2,-0.4765850309,5.05763724077,0.032,1,female,54,0
16,2,2,0.6349126421,3.96605046988,0.128,1,female,54,0
16,2,2,0.626977950713,1.76594723574,0.256,1,female,54,0
16,2,2,0.626977950713,3.9991386462,0.016,1,female,54,0
16,1,2,0.626977950713,2.25759964275,0.032,1,female,54,0
16,2,2,0.626977950713,2.04947699624,0.128,1,female,54,0
16,2,1,-0.710963607233,5.42396475539,0.032,1,female,54,0
16,1,2,0.34126802472,2.7661336218,0.128,1,female,54,0
16,2,2,0.34126802472,2.04948405389,0.256,1,female,54,0
16,1,1,0.658716716258,3.09087074047,0.256,1,female,54,0
16,2,2,0.579369802396,2.69089396654,0.064,1,female,54,0
16,1,1,0.325398641947,2.86588256203,0.256,1,female,54,0
16,2,2,-0.585961699855,4.58234638549,0.016,1,female,54,0
16,1,1,-0.632837415122,3.31586148533,0.128,1,female,54,0
16,1,1,0.642847333486,3.11583492291,0.256,1,female,54,0
16,2,2,-0.320332646677,4.92406837449,0.064,1,female,54,0
16,1,1,0.611108567941,4.68244082965,0.032,1,female,54,0
16,1,2,-0.406271458,4.39911991136,0.016,1,female,54,0
16,1,1,0.515861753262,6.14088283471,0.128,1,female,54,0
16,2,1,0.53966582742,3.240848958,0.064,1,female,54,0
16,2,2,0.40474555581,3.42442382328,0.256,1,female,54,0
16,1,2,0.412680247196,2.39925400666,0.032,1,female,54,0
16,1,2,0.412680247196,2.97442244383,0.128,1,female,54,0
16,1,1,-0.757839322499,5.73258926481,0.016,1,female,54,0
16,2,2,0.547600518807,2.56587672343,0.256,1,female,54,0
16,1,1,-0.539085984588,2.86590309337,0.064,1,female,54,0
16,2,2,-0.671900511177,4.02413426725,0.064,1,female,54,0
16,2,2,0.53966582742,3.9824845229,0.128,1,female,54,0
16,1,2,-0.242206454566,6.16569367372,0.016,1,female,54,0
16,2,1,-0.585961699855,9.00735952234,0.016,1,female,54,0
16,2,2,0.642847333486,2.71609586338,0.256,1,female,54,0
16,1,2,0.658716716258,3.89909424718,0.064,1,female,54,0
16,1,2,0.658716716258,2.54112298721,0.016,1,female,54,0
16,2,2,-0.515648126955,4.02435369593,0.064,1,female,54,0
16,2,1,-0.546898603799,4.44903736896,0.032,1,female,54,0
16,1,2,-0.804715037766,3.37441461626,0.064,1,female,54,0
16,1,1,0.76983291371,5.22428690492,0.032,1,female,54,0
16,1,2,0.325398641947,3.03255147431,0.128,1,female,54,0
16,2,1,0.460318913558,4.59932131095,0.032,1,female,54,0
16,1,2,0.349202716106,4.91592384927,0.128,1,female,54,0
16,2,2,-0.609399557488,4.6576392939,0.064,1,female,54,0
16,1,1,-0.632837415122,3.54072583413,0.032,1,female,54,0
16,2,2,0.658716716258,2.89086567179,0.128,1,female,54,0
16,2,2,0.658716716258,1.84095463023,0.128,1,female,54,0
16,2,1,-0.515648126955,3.95745650083,0.032,1,female,54,0
16,2,2,-0.539085984588,4.19934710345,0.128,1,female,54,0
16,1,1,-0.687525749599,3.69916071739,0.016,1,female,54,0
16,2,2,0.674586099031,4.24914041061,0.256,1,female,54,0
16,1,2,0.690455481804,1.7742306683,0.016,1,female,54,0
16,2,2,0.690455481804,6.25753869034,0.064,1,female,54,0
16,2,2,0.690455481804,4.53244208077,0.064,1,female,54,0
16,1,1,-0.468772411688,4.06581577102,0.016,1,female,54,0
16,1,1,-0.609399557488,3.26584393745,0.032,1,female,54,0
16,2,2,-0.671900511177,2.72418745625,0.032,1,female,54,0
16,1,1,-0.546898603799,4.39078482965,0.128,1,female,54,0
16,1,1,0.198413061723,3.14918038256,0.256,1,female,54,0
16,2,2,0.349202716106,2.76585997756,0.128,1,female,54,0
16,2,2,0.373006790265,2.39089935602,0.016,1,female,54,0
16,2,2,0.373006790265,2.06604450296,0.032,1,female,54,0
16,2,2,0.373006790265,2.16590572394,0.256,1,female,54,0
16,1,1,0.753963530938,2.7242249901,0.256,1,female,54,0
16,2,1,-0.453147173266,5.9656667905,0.032,1,female,54,0
16,2,1,-0.515648126955,5.58259885679,0.016,1,female,54,0
16,1,2,-0.601586938277,3.18272762678,0.064,1,female,54,0
16,2,1,-0.671900511177,6.5908457179,0.016,1,female,54,0
16,1,1,-0.750026703288,3.38273718668,0.064,1,female,54,0
16,1,1,-0.632837415122,3.10754122468,0.064,1,female,54,0
16,2,2,0.428580148013,8.29463721446,0.128,1,female,54,0
16,2,2,0.436514839399,1.87427410491,0.256,1,female,54,0
16,2,2,0.436514839399,1.67432742223,0.256,1,female,54,0
16,1,2,-0.632837415122,5.20742041059,0.032,1,female,54,0
16,1,2,0.412680247196,3.99102876761,0.128,1,female,54,0
16,1,1,0.230151827268,4.43267453402,0.016,1,female,54,0
16,1,2,0.269825284199,3.19920242167,0.032,1,female,54,0
16,1,1,-0.687525749599,4.42433111146,0.032,1,female,54,0
16,2,2,-0.562523842222,3.68249632842,0.064,1,female,54,0
16,2,2,0.53966582742,2.86588609085,0.256,1,female,54,0
16,1,1,0.666651407645,4.94911115346,0.064,1,female,54,0
16,1,1,-0.421896696422,5.44072057298,0.064,1,female,54,0
16,2,1,-0.507835507744,3.04085607981,0.016,1,female,54,0
16,1,2,-0.687525749599,3.33272894206,0.128,1,female,54,0
16,2,1,-0.531273365377,5.59926067934,0.064,1,female,54,0
16,1,2,0.412680247196,3.69938816612,0.064,1,female,54,0
16,2,2,-0.414084077211,6.90761667735,0.032,1,female,54,0
16,1,2,-0.593774319066,4.77409400658,0.016,1,female,54,0
16,2,2,-0.460959792477,3.53270802576,0.128,1,female,54,0
16,2,2,0.34126802472,14.3317585155,0.128,1,female,54,0
16,2,2,0.34126802472,2.86589924374,0.128,1,female,54,0
16,1,2,0.34126802472,4.0074730863,0.064,1,female,54,0
16,1,1,0.499992370489,3.49939689194,0.256,1,female,54,0
16,2,2,0.801571679255,2.6575799455,0.256,1,female,54,0
16,2,2,0.801571679255,3.70749547829,0.032,1,female,54,0
16,1,1,0.801571679255,2.63257887081,0.256,1,female,54,0
16,1,1,0.499992370489,2.59091212395,0.256,1,female,54,0
16,2,2,0.460318913558,3.02424077357,0.128,1,female,54,0
16,1,1,0.523796444648,2.99083468231,0.128,1,female,54,0
16,2,2,0.499992370489,2.53256558961,0.256,1,female,54,0
16,1,2,-0.531273365377,4.87406686672,0.016,1,female,54,0
16,2,1,-0.492210269322,5.43261422321,0.016,1,female,54,0
16,2,2,0.523796444648,4.15770377514,0.064,1,female,54,0
16,2,2,0.499992370489,2.29091109738,0.032,1,female,54,0
16,2,1,0.396810864424,3.48247104921,0.016,1,female,54,0
16,1,1,0.666651407645,3.14108461927,0.256,1,female,54,0
16,2,1,0.460318913558,3.4074912437,0.032,1,female,54,0
16,1,1,0.396810864424,3.32443684785,0.128,1,female,54,0
16,1,1,0.468253604944,2.65756679261,0.128,1,female,54,0
16,1,1,0.484122987716,4.02415351538,0.016,1,female,54,0
16,1,1,0.484122987716,1.87430041069,0.064,1,female,54,0
16,1,2,-0.750026703288,5.79895489073,0.032,1,female,54,0
16,1,1,0.658716716258,2.52445057818,0.256,1,female,54,0
16,2,2,0.730159456779,3.08253245074,0.064,1,female,54,0
16,2,2,-0.554711223011,3.29919388834,0.016,1,female,54,0
16,2,2,-0.437521934844,3.17421353747,0.016,1,female,54,0
16,2,2,-0.710963607233,7.23226108419,0.032,1,female,54,0
16,1,1,0.40474555581,2.64089149637,0.256,1,female,54,0
16,2,2,0.523796444648,3.54083458607,0.032,1,female,54,0
16,1,1,0.373006790265,2.53257136404,0.128,1,female,54,0
16,1,2,0.547600518807,3.05754805777,0.128,1,female,54,0
16,1,1,0.555535210193,2.41612370901,0.064,1,female,54,0
16,2,2,0.69839017319,2.59089704625,0.128,1,female,54,0
16,2,2,-0.437521934844,6.85728313934,0.032,1,female,54,0
16,2,2,-0.523460746166,4.69076307926,0.016,1,female,54,0
16,2,2,0.444449530785,3.10745011687,0.128,1,female,54,0
16,1,2,0.460318913558,2.49088344423,0.016,1,female,54,0
16,2,1,-0.507835507744,4.12435671147,0.016,1,female,54,0
16,1,2,-0.460959792477,9.50735567271,0.064,1,female,54,0
16,1,1,-0.484397650111,7.38247894094,0.032,1,female,54,0
16,2,2,-0.750026703288,2.88247605372,0.064,1,female,54,0
16,2,2,0.611108567941,3.60751716452,0.256,1,female,54,0
16,2,2,0.626977950713,2.01594515053,0.256,1,female,54,0
16,2,2,0.6349126421,1.55763082473,0.256,1,female,54,0
16,2,2,0.6349126421,1.88261464026,0.064,1,female,54,0
16,1,2,0.6349126421,3.97414912039,0.032,1,female,54,0
16,2,2,0.6349126421,3.57440204081,0.032,1,female,54,0
16,1,2,0.6349126421,2.21593289589,0.064,1,female,54,0
16,2,1,-0.460959792477,7.52412528479,0.016,1,female,54,0
16,1,2,-0.507835507744,3.60772087389,0.016,1,female,54,0
16,1,1,-0.546898603799,5.89090737608,0.016,1,female,54,0
16,2,2,0.603173876555,2.41590973397,0.128,1,female,54,0
16,1,1,0.666651407645,3.43252151139,0.256,1,female,54,0
16,1,1,0.579369802396,3.00754302117,0.016,1,female,54,0
16,1,2,0.373006790265,3.22408479956,0.032,1,female,54,0
