Subj_idx,Stimulus,Response,Confidence,RT_dec,stim1,stim2,incentive,accuracy,feeback_performance,feedback_lottery,block,trial_in_block
3007,1,1,0.55,555,0.326,0.246,3,1,0,1,1,99
3007,1,1,1,506,0.339,0.25,4,1,1,0,1,100
3007,1,-1,0.6,1611,0.441,0.414,4,0,0,1,1,101
3007,1,1,0.6,489,0.204,0.17,4,1,1,0,1,102
3007,1,1,1,433,0.346,0.291,4,1,1,0,1,103
3007,1,1,1,476,0.534,0.463,3,1,1,0,1,104
3007,1,1,1,508,0.495,0.424,2,1,1,0,1,105
3007,1,1,1,359,0.264,0.184,1,1,1,0,1,106
3007,1,1,0.95,552,0.334,0.293,3,1,1,0,1,107
3007,1,1,0.95,404,0.106,0.027,4,1,1,0,1,108
3007,1,1,0.9,445,0.276,0.264,2,1,0,-1,1,109
3007,1,1,0.9,531,0.466,0.411,3,1,1,0,1,110
3007,-1,-1,0.75,755,0.415,0.422,3,1,1,0,1,111
3007,1,1,0.85,1029,0.417,0.327,3,1,1,0,1,112
3007,1,1,0.95,614,0.472,0.392,2,1,1,0,1,113
3007,1,1,0.9,441,0.394,0.315,2,1,1,0,1,114
3007,1,1,0.85,457,0.306,0.272,2,1,1,0,1,115
3007,1,1,0.7,466,0.278,0.222,2,1,0,1,1,116
3007,1,1,1,569,0.048,0.007,1,1,1,0,1,117
3007,1,1,1,670,0.195,0.147,1,1,1,0,1,118
3007,1,1,1,514,0.297,0.285,3,1,1,0,1,119
3007,1,1,0.95,463,0.196,0.155,4,1,1,0,1,120
3007,-1,-1,1,448,0.363,0.424,4,1,1,0,2,1
3007,1,1,1,396,0.154,0.105,3,1,1,0,2,2
3007,-1,1,0.55,1260,0.058,0.089,4,0,0,1,2,3
3007,1,1,0.9,430,0.379,0.364,1,1,1,0,2,4
3007,1,-1,0.6,879,0.469,0.454,4,0,-1,0,2,5
3007,1,1,0.95,430,0.15,0.113,4,1,1,0,2,6
3007,1,1,1,397,0.297,0.206,1,1,1,0,2,7
3007,1,1,1,399,0.065,0.028,1,1,0,-1,2,8
3007,-1,-1,1,582,0.083,0.143,3,1,1,0,2,9
3007,1,-1,0.55,892,0.354,0.317,3,0,0,-1,2,10
3007,-1,1,0.95,541,0.123,0.13,3,0,-1,0,2,11
3007,-1,1,0.95,705,0.481,0.5,2,0,0,1,2,12
3007,1,1,0.9,432,0.454,0.379,3,1,0,1,2,13
3007,1,1,1,453,0.573,0.482,1,1,1,0,2,14
3007,1,1,0.95,396,0.412,0.351,2,1,1,0,2,15
3007,-1,1,1,337,0.323,0.367,3,0,-1,0,2,16
3007,-1,1,1,815,0.477,0.484,2,0,-1,0,2,17
3007,-1,-1,0.95,532,0.024,0.104,4,1,1,0,2,18
3007,1,1,1,395,0.286,0.211,1,1,1,0,2,19
3007,1,1,0.95,443,0.472,0.446,3,1,0,1,2,20
3007,1,1,0.7,591,0.334,0.308,2,1,1,0,2,21
3007,1,1,0.9,534,0.503,0.488,1,1,0,-1,2,22
3007,1,1,1,465,0.405,0.343,4,1,1,0,2,23
3007,-1,-1,0.8,504,0.405,0.466,4,1,1,0,2,24
3007,-1,-1,0.8,527,0.442,0.473,2,1,1,0,2,25
3007,1,1,0.8,517,0.107,0.103,2,1,0,1,2,26
3007,-1,-1,0.7,440,0.229,0.261,4,1,0,1,2,27
3007,1,1,0.9,504,0.118,0.069,1,1,1,0,2,28
3007,1,1,1,345,0.343,0.252,4,1,1,0,2,29
3007,1,1,1,441,0.492,0.382,4,1,1,0,2,30
3007,-1,-1,0.75,668,0.252,0.283,1,1,1,0,2,31
3007,-1,-1,0.95,330,0.375,0.455,1,1,1,0,2,32
3007,1,1,0.6,571,0.261,0.2,3,1,0,1,2,33
3007,1,1,0.8,366,0.219,0.128,3,1,0,-1,2,34
3007,1,1,0.8,582,0.534,0.443,3,1,0,-1,2,35
3007,1,1,0.95,393,0.192,0.13,1,1,1,0,2,36
3007,1,1,0.95,578,0.263,0.188,4,1,1,0,2,37
3007,-1,-1,0.95,414,0.266,0.326,2,1,1,0,2,38
3007,-1,-1,0.75,367,0.31,0.389,3,1,1,0,2,39
3007,1,1,0.95,530,0.408,0.333,1,1,1,0,2,40
3007,1,1,1,449,0.245,0.23,2,1,1,0,2,41
3007,1,-1,0.7,667,0.542,0.493,3,0,0,1,2,42
3007,-1,-1,0.95,553,0.49,0.551,1,1,1,0,2,43
3007,-1,-1,1,628,0.071,0.116,1,1,1,0,2,44
3007,1,1,0.9,809,0.17,0.144,2,1,0,-1,2,45
3007,1,1,0.75,743,0.053,0.049,4,1,0,1,2,46
3007,-1,1,0.8,676,0.318,0.325,4,0,-1,0,2,47
3007,-1,1,1,389,0.25,0.257,1,0,-1,0,2,48
3007,1,1,1,455,0.044,0.018,4,1,1,0,2,49
3007,1,1,0.85,291,0.347,0.256,4,1,0,1,2,50
3007,-1,1,0.7,471,0.438,0.457,4,0,0,1,2,51
3007,-1,1,0.85,484,0.351,0.396,4,0,0,1,2,52
3007,1,1,0.65,342,0.34,0.291,2,1,1,0,2,53
3007,1,1,1,270,0.47,0.444,1,1,1,0,2,54
3007,-1,-1,0.9,389,0.15,0.229,2,1,1,0,2,55
3007,1,1,0.85,504,0.153,0.149,3,1,1,0,2,56
3007,-1,1,0.8,391,0.139,0.171,3,0,-1,0,2,57
3007,1,1,0.65,318,0.207,0.181,3,1,0,1,2,58
3007,-1,1,0.65,645,0.17,0.177,4,0,0,1,2,59
3007,1,1,0.95,350,0.519,0.444,3,1,0,1,2,60
3007,1,1,0.7,506,0.34,0.325,3,1,0,-1,2,61
3007,1,1,1,407,0.589,0.48,1,1,1,0,2,62
3007,1,1,1,315,0.253,0.144,2,1,1,0,2,63
3007,-1,1,0.75,593,0.259,0.278,3,0,0,1,2,64
3007,-1,1,1,599,0.236,0.297,3,0,-1,0,2,65
3007,1,1,1,442,0.138,0.077,2,1,1,0,2,66
3007,-1,-1,1,995,0.018,0.098,3,1,1,0,2,67
3007,-1,1,0.75,609,0.362,0.423,2,0,0,1,2,68
3007,1,-1,0.95,484,0.486,0.46,4,0,-1,0,2,69
3007,1,1,0.95,240,0.224,0.162,4,1,1,0,2,70
3007,1,1,1,294,0.546,0.497,1,1,1,0,2,71
3007,1,1,0.7,332,0.593,0.483,3,1,0,1,2,72
3007,1,1,0.95,237,0.526,0.416,4,1,1,0,2,73
3007,1,1,0.85,416,0.057,0.02,4,1,1,0,2,74
3007,1,1,0.95,283,0.273,0.246,1,1,1,0,2,75
3007,1,1,0.95,299,0.468,0.431,3,1,1,0,2,76
3007,-1,1,0.65,705,0.181,0.261,2,0,0,1,2,77
3007,-1,1,0.85,366,0.328,0.359,3,0,0,1,2,78
3007,1,-1,0.65,861,0.289,0.285,1,0,-1,0,2,79
3007,-1,1,0.9,368,0.273,0.292,3,0,-1,0,2,80
3007,1,1,0.95,375,0.238,0.2,1,1,1,0,2,81
3007,-1,1,0.9,812,0.126,0.133,3,0,-1,0,2,82
3007,-1,1,0.95,1344,0.192,0.211,1,0,-1,0,2,83
3007,-1,-1,0.95,911,0.305,0.324,1,1,1,0,2,84
3007,1,1,1,356,0.112,0.037,2,1,1,0,2,85
3007,1,1,0.95,324,0.35,0.301,2,1,0,1,2,86
3007,-1,1,0.8,532,0.398,0.459,1,0,-1,0,2,87
3007,1,1,0.65,594,0.024,0.02,3,1,0,1,2,88
3007,1,1,0.85,644,0.399,0.384,2,1,1,0,2,89
3007,-1,-1,0.95,368,0.001,0.046,2,1,1,0,2,90
3007,-1,-1,1,386,0.117,0.162,1,1,1,0,2,91
3007,1,1,0.95,586,0.445,0.336,1,1,1,0,2,92
3007,-1,-1,0.9,409,0.079,0.159,4,1,1,0,2,93
3007,-1,1,0.75,732,0.151,0.158,2,0,0,1,2,94
3007,1,1,0.95,313,0.165,0.104,3,1,1,0,2,95
3007,-1,-1,0.95,554,0.048,0.079,1,1,0,1,2,96
3007,1,1,0.9,509,0.132,0.117,3,1,1,0,2,97
3007,-1,-1,0.7,617,0.202,0.221,2,1,0,1,2,98
3007,1,1,0.95,434,0.479,0.475,2,1,1,0,2,99
3007,1,1,0.85,437,0.447,0.372,2,1,0,-1,2,100
3007,1,1,0.95,350,0.08,0.042,2,1,1,0,2,101
3007,-1,1,0.95,618,0.174,0.205,2,0,-1,0,2,102
3007,-1,1,0.95,722,0.291,0.31,4,0,0,1,2,103
3007,-1,1,0.95,358,0.352,0.359,1,0,-1,0,2,104
3007,1,1,0.9,323,0.117,0.042,4,1,0,1,2,105
3007,1,1,0.95,342,0.493,0.432,1,1,1,0,2,106
3007,-1,-1,0.95,343,0.143,0.222,1,1,0,1,2,107
3007,1,1,1,371,0.283,0.193,2,1,1,0,2,108
3007,-1,-1,0.95,416,0.413,0.458,3,1,0,1,2,109
3007,1,1,1,367,0.09,0.085,4,1,1,0,2,110
3007,1,1,1,528,0.196,0.192,1,1,1,0,2,111
3007,1,1,0.95,264,0.229,0.181,4,1,1,0,2,112
3007,-1,-1,0.7,435,0.429,0.474,2,1,0,1,2,113
3007,1,1,0.95,266,0.381,0.29,2,1,1,0,2,114
3007,1,1,0.95,239,0.236,0.126,2,1,1,0,2,115
3007,1,1,0.9,281,0.346,0.236,3,1,1,0,2,116
3007,1,1,0.9,318,0.215,0.2,4,1,1,0,2,117
3007,1,1,0.9,724,0.497,0.459,2,1,0,1,2,118
3007,1,1,1,269,0.543,0.494,4,1,1,0,2,119
3007,-1,1,0.95,440,0.238,0.283,4,0,-1,0,2,120
3008,1,1,1,495,0.609,0.387,2,1,1,0,1,1
3008,1,1,0.5,516,0.367,0.277,3,1,0,1,1,2
3008,1,-1,0.5,836,0.606,0.384,1,0,0,-1,1,3
3008,1,1,0.5,684,0.244,0.182,4,1,0,-1,1,4
3008,1,1,1,777,0.547,0.368,1,1,1,0,1,5
3008,1,1,1,445,0.162,0.031,4,1,1,0,1,6
3008,1,1,0.7,649,0.308,0.298,1,1,1,0,1,7
3008,-1,1,0.6,441,0.453,0.467,1,0,0,1,1,8
3008,1,1,1,382,0.478,0.316,4,1,0,-1,1,9
3008,1,1,0.7,337,0.535,0.337,3,1,1,0,1,10
3008,1,1,1,598,0.372,0.193,2,1,1,0,1,11
3008,1,1,0.7,386,0.354,0.132,4,1,1,0,1,12
3008,1,-1,1,652,0.251,0.161,2,0,-1,0,1,13
3008,1,-1,0.85,814,0.213,0.123,4,0,-1,0,1,14
3008,1,-1,0.6,947,0.276,0.23,4,0,0,-1,1,15
3008,-1,1,0.6,575,0.235,0.249,2,0,0,1,1,16
3008,1,1,0.7,606,0.54,0.436,4,1,1,0,1,17
3008,1,1,0.6,879,0.464,0.434,3,1,0,1,1,18
3008,1,1,0.8,462,0.278,0.174,1,1,0,1,1,19
3008,1,1,0.8,938,0.284,0.18,4,1,1,0,1,20
3008,1,1,1,423,0.422,0.36,1,1,1,0,1,21
3008,1,1,0.8,473,0.472,0.425,3,1,1,0,1,22
3008,1,1,1,459,0.47,0.309,2,1,1,0,1,23
3008,1,-1,0.9,724,0.2,0.19,2,0,-1,0,1,24
3008,1,1,1,322,0.181,0.05,1,1,1,0,1,25
3008,1,-1,1,418,0.263,0.254,4,0,-1,0,1,26
3008,1,1,0.8,563,0.693,0.471,1,1,0,1,1,27
3008,1,1,0.65,679,0.407,0.36,4,1,1,0,1,28
3008,1,-1,0.8,954,0.643,0.464,4,0,0,1,1,29
3008,1,-1,0.85,910,0.485,0.408,1,0,-1,0,1,30
3008,1,1,0.95,997,0.612,0.495,1,1,1,0,1,31
3008,1,1,1,1561,0.366,0.168,2,1,1,0,1,32
3008,1,-1,0.65,1011,0.203,0.193,4,0,0,1,1,33
3008,1,1,1,469,0.325,0.146,3,1,1,0,1,34
3008,1,1,0.95,417,0.328,0.238,1,1,0,1,1,35
3008,1,1,0.8,1063,0.577,0.431,4,1,1,0,1,36
3008,1,1,1,610,0.534,0.472,4,1,1,0,1,37
3008,1,-1,0.8,439,0.532,0.4,4,0,0,1,1,38
3008,1,1,1,557,0.079,0.033,1,1,1,0,1,39
3008,1,1,1,502,0.218,0.1,2,1,1,0,1,40
3008,1,1,0.95,612,0.278,0.216,2,1,1,0,1,41
3008,1,1,0.95,1373,0.352,0.248,3,1,1,0,1,42
3008,1,1,1,731,0.143,0.039,2,1,1,0,1,43
3008,1,1,1,372,0.177,0.031,3,1,1,0,1,44
3008,1,1,1,459,0.543,0.425,3,1,1,0,1,45
3008,1,-1,0.95,1202,0.212,0.15,2,0,-1,0,1,46
3008,1,1,1,368,0.537,0.375,3,1,1,0,1,47
3008,1,1,1,313,0.577,0.416,3,1,1,0,1,48
3008,1,-1,0.9,478,0.251,0.222,2,0,-1,0,1,49
3008,1,1,1,427,0.202,0.023,3,1,1,0,1,50
3008,1,1,0.9,722,0.347,0.243,2,1,1,0,1,51
3008,1,-1,0.9,412,0.344,0.297,1,0,-1,0,1,52
3008,1,-1,0.9,665,0.586,0.388,2,0,-1,0,1,53
3008,1,-1,0.85,536,0.506,0.402,3,0,0,1,1,54
3008,1,1,0.9,317,0.203,0.072,2,1,1,0,1,55
3008,1,-1,0.9,970,0.372,0.211,1,0,-1,0,1,56
3008,1,-1,0.8,538,0.271,0.261,3,0,0,1,1,57
3008,1,1,1,318,0.476,0.278,3,1,1,0,1,58
3008,1,1,0.95,501,0.242,0.152,2,1,1,0,1,59
3008,1,-1,1,484,0.22,0.19,1,0,-1,0,1,60
3008,1,1,0.85,650,0.485,0.367,4,1,1,0,1,61
3008,-1,-1,1,383,0.389,0.403,3,1,1,0,1,62
3008,1,1,0.9,830,0.469,0.323,3,1,0,1,1,63
3008,1,1,0.9,441,0.529,0.453,4,1,1,0,1,64
3008,1,-1,0.85,687,0.501,0.472,4,0,-1,0,1,65
3008,1,1,1,447,0.145,0.069,2,1,1,0,1,66
3008,1,1,1,358,0.103,0.041,1,1,1,0,1,67
3008,1,1,0.5,793,0.273,0.226,3,1,0,1,1,68
3008,1,1,1,456,0.248,0.13,2,1,1,0,1,69
3008,1,1,0.9,529,0.556,0.377,1,1,1,0,1,70
3008,1,1,0.9,519,0.66,0.462,1,1,0,1,1,71
3008,1,-1,1,260,0.447,0.417,3,0,-1,0,1,72
3008,1,1,0.8,688,0.389,0.19,1,1,1,0,1,73
3008,1,-1,0.8,555,0.3,0.183,3,0,-1,0,1,74
3008,1,1,1,454,0.163,0.087,2,1,1,0,1,75
3008,1,-1,1,777,0.572,0.426,2,0,-1,0,1,76
3008,1,1,1,285,0.274,0.053,3,1,1,0,1,77
3008,1,-1,1,402,0.692,0.47,3,0,-1,0,1,78
3008,-1,-1,1,285,0.377,0.39,1,1,1,0,1,79
3008,1,-1,1,365,0.346,0.256,1,0,-1,0,1,80
3008,1,1,1,329,0.228,0.138,4,1,1,0,1,81
3008,1,-1,0.8,382,0.286,0.21,3,0,0,1,1,82
3008,1,1,0.9,560,0.495,0.378,1,1,1,0,1,83
3008,1,1,1,348,0.261,0.1,1,1,1,0,1,84
3008,1,1,0.95,388,0.503,0.357,1,1,0,1,1,85
3008,1,-1,0.95,583,0.163,0.153,1,0,-1,0,1,86
3008,1,-1,0.9,1157,0.416,0.254,2,0,-1,0,1,87
3008,1,-1,1,425,0.168,0.121,2,0,-1,0,1,88
3008,1,1,0.95,397,0.133,0.071,3,1,1,0,1,89
3008,-1,-1,0.9,1238,0.324,0.338,4,1,1,0,1,90
3008,1,1,1,753,0.063,0.001,3,1,1,0,1,91
3008,1,-1,0.9,936,0.55,0.474,1,0,-1,0,1,92
3008,1,-1,0.95,352,0.477,0.467,3,0,-1,0,1,93
3008,1,-1,1,279,0.508,0.479,4,0,-1,0,1,94
3008,1,-1,0.9,435,0.241,0.109,2,0,-1,0,1,95
3008,1,1,0.8,398,0.341,0.194,4,1,1,0,1,96
3008,1,1,1,444,0.237,0.016,2,1,1,0,1,97
3008,1,1,0.95,409,0.454,0.336,4,1,1,0,1,98
3008,1,1,0.95,454,0.483,0.285,4,1,1,0,1,99
3008,1,1,0.8,518,0.446,0.417,2,1,0,1,1,100
3008,1,-1,0.9,343,0.496,0.42,4,0,-1,0,1,101
3008,1,-1,0.8,635,0.616,0.454,4,0,-1,0,1,102
3008,1,-1,0.9,409,0.513,0.483,1,0,-1,0,1,103
3008,1,1,0.9,362,0.26,0.114,2,1,1,0,1,104
3008,1,1,0.8,1090,0.471,0.339,3,1,1,0,1,105
3008,1,-1,1,290,0.246,0.236,2,0,-1,0,1,106
3008,1,1,0.9,346,0.516,0.337,4,1,0,1,1,107
3008,1,1,1,309,0.132,0.042,3,1,1,0,1,108
3008,1,-1,1,352,0.448,0.402,2,0,-1,0,1,109
3008,-1,-1,0.95,379,0.433,0.447,3,1,0,1,1,110
3008,1,1,0.9,770,0.601,0.469,1,1,1,0,1,111
3008,1,1,0.8,586,0.447,0.316,3,1,1,0,1,112
3008,1,-1,0.8,619,0.332,0.186,1,0,-1,0,1,113
3008,1,1,0.85,443,0.715,0.493,4,1,0,1,1,114
3008,-1,-1,0.8,456,0.153,0.167,2,1,0,1,1,115
3008,1,1,1,357,0.266,0.068,4,1,1,0,1,116
3008,1,1,1,243,0.234,0.055,2,1,1,0,1,117
3008,-1,-1,1,315,0.207,0.221,4,1,1,0,1,118
3008,1,1,1,284,0.275,0.171,1,1,1,0,1,119
3008,1,1,1,257,0.078,0.002,3,1,1,0,1,120
3008,1,1,0.9,395,0.593,0.47,1,1,1,0,2,1
3008,1,1,0.8,360,0.361,0.279,4,1,1,0,2,2
3008,1,-1,1,503,0.495,0.445,4,0,-1,0,2,3
3008,1,1,1,358,0.331,0.208,4,1,1,0,2,4
3008,1,1,0.9,455,0.546,0.484,3,1,1,0,2,5
3008,1,1,0.95,404,0.546,0.434,2,1,1,0,2,6
3008,1,1,1,274,0.529,0.382,3,1,1,0,2,7
3008,1,1,1,351,0.104,0.001,1,1,1,0,2,8
3008,1,1,1,260,0.094,0.022,4,1,1,0,2,9
3008,1,-1,0.85,758,0.471,0.409,2,0,-1,0,2,10
3008,1,1,1,267,0.331,0.219,4,1,1,0,2,11
3008,1,1,1,335,0.478,0.3,1,1,1,0,2,12
3008,1,1,1,348,0.239,0.078,1,1,1,0,2,13
3008,1,1,1,241,0.35,0.313,1,1,1,0,2,14
3008,1,1,1,226,0.159,0.077,3,1,1,0,2,15
3008,1,1,1,272,0.105,0.023,1,1,1,0,2,16
3008,1,-1,0.8,419,0.457,0.451,3,0,-1,0,2,17
3008,1,1,1,302,0.145,0.062,2,1,1,0,2,18
3008,1,1,1,264,0.077,0.027,3,1,1,0,2,19
3008,1,1,1,218,0.222,0.043,2,1,1,0,2,20
3008,1,1,1,280,0.089,0.038,3,1,1,0,2,21
3008,1,1,1,250,0.138,0.046,3,1,1,0,2,22
3008,1,-1,0.9,634,0.581,0.458,2,0,-1,0,2,23
3008,1,-1,0.9,404,0.421,0.37,1,0,-1,0,2,24
3008,1,1,0.85,576,0.223,0.199,1,1,1,0,2,25
3008,1,-1,0.9,419,0.616,0.469,2,0,-1,0,2,26
3008,1,1,1,315,0.138,0.004,3,1,1,0,2,27
3008,1,-1,0.95,407,0.411,0.405,4,0,-1,0,2,28
3008,1,-1,0.9,982,0.097,0.074,2,0,0,1,2,29
3008,1,-1,0.85,581,0.331,0.293,3,0,-1,0,2,30
3008,1,1,1,296,0.24,0.061,4,1,1,0,2,31
3008,1,-1,0.9,409,0.488,0.376,1,0,-1,0,2,32
3008,1,-1,0.9,449,0.607,0.429,1,0,-1,0,2,33
3008,1,1,0.7,466,0.515,0.368,3,1,1,0,2,34
3008,1,-1,0.75,795,0.576,0.473,3,0,-1,0,2,35
3008,1,1,1,849,0.197,0.105,2,1,1,0,2,36
3008,1,1,1,268,0.322,0.161,2,1,1,0,2,37
3008,1,1,0.9,261,0.463,0.36,4,1,1,0,2,38
3008,1,-1,1,270,0.229,0.206,4,0,-1,0,2,39
3008,1,-1,0.9,289,0.277,0.205,3,0,-1,0,2,40
3008,1,-1,0.9,268,0.537,0.435,4,0,-1,0,2,41
3008,1,-1,0.9,444,0.486,0.425,3,0,0,1,2,42
3008,1,-1,0.95,304,0.385,0.347,1,0,0,-1,2,43
3008,1,-1,0.9,379,0.291,0.219,2,0,-1,0,2,44
3008,1,1,1,262,0.39,0.229,3,1,1,0,2,45
3008,1,1,0.75,412,0.543,0.45,3,1,0,1,2,46
3008,1,-1,0.9,765,0.461,0.282,4,0,-1,0,2,47
3008,1,-1,0.85,230,0.505,0.403,3,0,-1,0,2,48
3008,1,1,1,293,0.163,0.029,2,1,1,0,2,49
3008,1,-1,0.85,413,0.307,0.269,2,0,0,1,2,50
3008,1,1,0.85,484,0.334,0.187,4,1,1,0,2,51
3008,1,1,1,286,0.639,0.46,3,1,1,0,2,52
3008,1,-1,0.8,312,0.267,0.243,4,0,-1,0,2,53
3008,1,1,0.9,477,0.5,0.477,3,1,1,0,2,54
3008,1,1,1,318,0.181,0.12,4,1,1,0,2,55
3008,1,1,0.8,300,0.548,0.386,4,1,1,0,2,56
3008,1,1,1,280,0.243,0.13,3,1,1,0,2,57
3008,1,1,1,256,0.196,0.103,4,1,1,0,2,58
3008,1,1,0.9,388,0.233,0.227,2,1,1,0,2,59
3008,1,1,0.85,417,0.582,0.5,1,1,0,1,2,60
3008,1,1,0.9,475,0.084,0.06,1,1,1,0,2,61
3008,1,1,1,267,0.124,0.001,3,1,1,0,2,62
3008,1,-1,0.95,400,0.375,0.369,1,0,-1,0,2,63
3008,1,-1,0.95,310,0.091,0.085,1,0,-1,0,2,64
3008,1,1,0.95,353,0.348,0.265,4,1,1,0,2,65
3008,1,1,0.9,390,0.224,0.077,2,1,1,0,2,66
3008,1,1,0.9,441,0.448,0.336,2,1,0,1,2,67
3008,1,-1,0.9,329,0.11,0.072,2,0,-1,0,2,68
3008,1,-1,0.9,409,0.443,0.381,1,0,0,1,2,69
3008,1,-1,0.9,277,0.506,0.483,3,0,0,1,2,70
3008,1,1,0.85,489,0.603,0.469,1,1,1,0,2,71
3008,1,1,0.95,360,0.361,0.31,2,1,1,0,2,72
3008,1,-1,0.9,290,0.368,0.331,3,0,-1,0,2,73
3008,1,1,1,275,0.663,0.485,3,1,1,0,2,74
3008,1,-1,0.75,359,0.141,0.09,1,0,0,1,2,75
3008,1,1,1,314,0.151,0.028,2,1,1,0,2,76
3008,1,1,1,289,0.335,0.174,4,1,1,0,2,77
3008,1,1,0.95,216,0.511,0.388,3,1,1,0,2,78
3008,1,1,0.95,280,0.216,0.123,1,1,1,0,2,79
3008,1,-1,0.95,332,0.412,0.351,1,0,-1,0,2,80
3008,1,1,0.95,283,0.588,0.427,2,1,1,0,2,81
3008,1,-1,0.9,558,0.346,0.243,2,0,-1,0,2,82
3008,1,1,0.95,260,0.512,0.365,1,1,1,0,2,83
3008,1,1,1,279,0.111,0.018,1,1,1,0,2,84
3008,1,-1,1,411,0.342,0.336,4,0,-1,0,2,85
3008,1,1,0.85,416,0.286,0.173,3,1,1,0,2,86
3008,1,1,0.95,337,0.311,0.239,1,1,1,0,2,87
3008,1,1,0.95,329,0.36,0.199,3,1,1,0,2,88
3008,1,-1,0.9,235,0.475,0.373,1,0,-1,0,2,89
3008,1,1,1,285,0.134,0.011,4,1,1,0,2,90
3008,1,-1,0.5,516,0.315,0.181,3,0,0,1,2,91
3008,1,1,0.9,390,0.397,0.39,2,1,0,-1,2,92
3008,1,-1,0.9,484,0.268,0.196,2,0,-1,0,2,93
3008,1,1,0.95,317,0.539,0.377,1,1,1,0,2,94
3008,1,1,0.5,283,0.173,0.167,3,1,0,1,2,95
3008,1,1,0.8,279,0.163,0.051,4,1,0,1,2,96
3008,1,-1,1,286,0.513,0.44,4,0,-1,0,2,97
3008,1,1,1,298,0.093,0.032,2,1,1,0,2,98
3008,1,-1,1,282,0.626,0.491,1,0,-1,0,2,99
3008,1,-1,1,346,0.429,0.391,4,0,-1,0,2,100
3008,1,-1,1,275,0.54,0.405,2,0,-1,0,2,101
3008,1,-1,1,324,0.36,0.268,4,0,-1,0,2,102
3008,1,-1,0.95,254,0.289,0.187,2,0,-1,0,2,103
3008,1,-1,0.75,451,0.566,0.454,1,0,0,1,2,104
3008,1,1,0.8,345,0.323,0.176,1,1,0,1,2,105
3008,1,-1,0.75,449,0.337,0.265,1,0,-1,0,2,106
3008,1,-1,0.75,213,0.336,0.274,4,0,-1,0,2,107
3008,1,-1,1,245,0.407,0.357,4,0,-1,0,2,108
3008,1,-1,0.85,270,0.331,0.308,2,0,-1,0,2,109
3008,1,1,0.9,591,0.37,0.288,2,1,1,0,2,110
3008,1,1,0.9,321,0.374,0.324,2,1,1,0,2,111
3008,1,1,0.95,266,0.275,0.096,2,1,1,0,2,112
3008,1,-1,0.8,319,0.368,0.221,4,0,0,1,2,113
3008,1,1,0.95,269,0.548,0.425,1,1,1,0,2,114
3008,1,-1,0.7,299,0.485,0.403,3,0,0,-1,2,115
3008,1,1,0.75,407,0.52,0.482,4,1,0,1,2,116
3008,1,1,1,297,0.183,0.048,4,1,1,0,2,117
3008,1,1,1,473,0.172,0.079,2,1,1,0,2,118
3008,1,1,0.8,244,0.45,0.315,4,1,1,0,2,119
3008,1,1,1,288,0.121,0.049,3,1,1,0,2,120
3009,1,-1,1,316,0.244,0.199,4,0,-1,0,1,1
3009,1,-1,0.8,537,0.341,0.307,4,0,0,1,1,2
3009,1,-1,0.6,658,0.291,0.235,3,0,0,-1,1,3
3009,1,-1,0.9,464,0.472,0.462,4,0,0,1,1,4
3009,-1,1,0.7,559,0.498,0.55,3,0,0,1,1,5
3009,1,-1,0.85,504,0.5,0.467,4,0,-1,0,1,6
3009,-1,-1,0.9,418,0.312,0.364,4,1,1,0,1,7
3009,1,-1,0.5,960,0.325,0.246,4,0,0,1,1,8
3009,-1,-1,0.65,509,0.279,0.312,2,1,0,1,1,9
3009,1,-1,0.55,788,0.469,0.389,2,0,0,1,1,10
3009,1,1,0.9,469,0.43,0.385,3,1,0,1,1,11
3009,1,-1,0.75,348,0.408,0.363,3,0,-1,0,1,12
3009,1,-1,0.8,440,0.304,0.271,1,0,0,1,1,13
3009,-1,-1,1,330,0.383,0.416,2,1,1,0,1,14
3009,1,-1,0.95,1066,0.169,0.136,1,0,-1,0,1,15
3009,1,-1,1,395,0.495,0.416,2,0,-1,0,1,16
3009,1,-1,0.65,174,0.435,0.367,3,0,-1,0,1,17
3009,1,-1,0.8,295,0.253,0.197,4,0,-1,0,1,18
3009,1,-1,0.8,404,0.431,0.325,2,0,0,1,1,19
3009,-1,-1,0.9,298,0.303,0.305,1,1,1,0,1,20
3009,-1,-1,0.9,221,0.191,0.208,1,1,1,0,1,21
3009,1,-1,0.7,281,0.436,0.38,3,0,0,1,1,22
3009,1,1,0.9,782,0.134,0.078,4,1,0,1,1,23
3009,1,-1,0.85,503,0.161,0.151,3,0,-1,0,1,24
3009,1,1,0.9,782,0.338,0.216,4,1,0,1,1,25
3009,1,-1,0.55,521,0.256,0.222,3,0,0,1,1,26
3009,-1,-1,0.8,307,0.116,0.118,1,1,0,-1,1,27
3009,1,-1,0.75,360,0.538,0.446,3,0,0,1,1,28
3009,1,-1,0.65,182,0.23,0.185,1,0,0,1,1,29
3009,1,-1,0.5,938,0.525,0.419,4,0,0,1,1,30
3009,1,1,0.5,1325,0.163,0.096,2,1,0,1,1,31
3009,1,1,0.55,774,0.141,0.074,2,1,1,0,1,32
3009,1,-1,0.7,869,0.307,0.285,3,0,0,1,1,33
3009,1,1,0.85,829,0.189,0.083,1,1,1,0,1,34
3009,-1,-1,0.95,425,0.321,0.354,4,1,1,0,1,35
3009,-1,-1,1,538,0.272,0.305,1,1,1,0,1,36
3009,1,-1,0.55,850,0.233,0.211,4,0,0,1,1,37
