Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition
22,1,2,94,2.151,1.4812,0.76,2
22,2,1,6,1.351,1.3307,0.81,2
22,1,NaN,NaN,NaN,NaN,0.71,1
22,2,1,80,2.401,1.6643,0.86,2
22,2,2,36,1.501,1.8805,0.71,1
22,1,1,0,1.551,1.9476,0.91,2
22,1,2,5,2.15,1.4144,0.71,1
22,2,2,19,1.351,1.4977,0.91,2
22,2,2,0,1.701,1.3975,0.86,2
22,2,1,34,2.101,1.7309,0.86,2
22,2,2,86,2.151,1.7309,0.91,2
22,2,NaN,NaN,NaN,NaN,0.91,2
22,1,NaN,NaN,NaN,NaN,0.76,1
22,2,2,100,2.401,1.5476,0.76,1
22,2,2,0,3.4,1.664,0.86,2
22,2,2,23,1.734,2.0806,0.76,1
22,1,1,18,1.268,2.2139,0.86,2
22,2,2,0,1.701,1.5643,0.71,1
22,2,2,100,1.435,2.864,0.71,1
22,1,NaN,NaN,NaN,NaN,0.81,2
22,2,2,100,2.534,1.6309,0.66,1
22,2,2,91,2.351,1.464,0.66,1
22,2,2,100,2.8,2.4144,0.81,2
22,2,1,6,1.001,2.2475,0.81,2
22,2,2,100,2.457,5.9271,0.51,3
22,1,1,20,9.805,1.6282,0.51,3
22,2,2,20,1.558,1.6789,0.46,3
22,1,NaN,NaN,NaN,NaN,0.46,3
22,1,2,62,2.165,3.18,0.46,3
22,1,2,81,1.175,1.7641,0.51,3
22,1,NaN,NaN,NaN,NaN,0.56,3
22,1,NaN,NaN,NaN,NaN,0.56,3
22,2,2,84,1.999,1.3974,0.56,3
22,2,2,73,2.158,1.4972,0.56,3
22,2,2,100,1.108,1.1812,0.51,3
22,1,NaN,NaN,NaN,NaN,0.51,3
22,2,2,74,3.557,2.497,0.51,3
22,2,2,100,0.708,1.9806,0.46,3
22,1,1,83,1.932,4.5632,0.46,3
22,1,2,97,1.833,1.6473,0.41,3
22,2,2,100,1.358,1.8643,0.46,3
22,2,2,100,2.424,1.5307,0.46,3
22,2,2,97,0.908,1.9143,0.41,3
22,1,2,87,0.908,3.4134,0.41,3
22,1,1,100,1.158,1.2479,0.46,3
22,2,2,45,6.207,2.2473,0.46,3
22,1,2,54,6.248,2.2972,0.41,3
22,2,1,10,7.356,2.3139,0.46,3
22,1,1,0,2.398,2.1971,0.51,3
22,1,2,93,1.658,2.2642,0.51,3
22,2,2,79,1.608,2.631,0.56,3
22,2,NaN,NaN,NaN,NaN,0.56,3
22,2,2,82,2.857,1.5139,0.56,3
22,2,2,88,1.258,1.1976,0.51,3
22,2,2,85,0.799,0.91498,0.51,3
22,2,2,100,1.075,1.7139,0.46,3
22,1,1,100,1.058,1.748,0.46,3
22,1,1,100,1.758,3.6306,0.41,3
22,1,1,49,0.858,2.4475,0.41,3
22,1,1,88,3.258,1.598,0.36,3
22,2,2,40,2.098,6.1397,0.61,1
22,2,2,11,1.4,1.8452,0.86,2
22,2,2,86,1.367,2.3789,0.61,1
22,2,2,100,2.7,2.48,0.56,1
22,2,2,100,3.917,2.0471,0.56,1
22,2,2,74,1.451,1.7643,0.51,1
22,1,2,0,2.801,1.7132,0.86,2
22,2,NaN,NaN,NaN,NaN,0.51,1
22,1,2,98,1.601,0.99723,0.91,2
22,2,1,0,2.5,2.2638,0.96,2
22,1,2,44,1.451,1.2806,1.01,2
22,1,NaN,NaN,NaN,NaN,1.06,2
22,2,2,100,1.851,1.3641,0.51,1
22,2,2,100,1.751,1.6639,1.06,2
22,2,2,100,1.301,1.8477,0.46,1
22,1,1,100,3.767,1.3639,0.46,1
22,2,2,5,2.451,1.0144,1.06,2
22,1,1,17,3.584,2.1305,1.01,2
22,2,1,84,1.468,1.1143,0.41,1
22,1,2,95,2.501,2.1977,0.46,1
22,2,NaN,NaN,NaN,NaN,0.51,1
22,2,2,42,1.601,1.6645,1.01,2
22,1,2,59,2.001,1.7972,0.51,1
22,2,2,76,2.251,2.2138,0.96,2
22,1,1,35,1.934,3.3799,0.96,2
22,1,1,8,1.334,1.8472,0.91,2
22,1,1,100,1.801,1.5975,0.56,1
22,1,2,17,3.134,1.4474,0.91,2
22,1,2,48,2.234,1.4972,0.96,2
22,1,NaN,NaN,NaN,NaN,0.56,1
22,2,NaN,NaN,NaN,NaN,1.01,2
22,1,2,83,2.668,2.2808,1.06,2
22,1,1,73,2.151,1.5143,0.56,1
22,2,2,96,2.651,1.3808,0.51,1
22,1,2,100,5.667,3.3966,0.51,1
22,1,NaN,NaN,NaN,NaN,1.11,2
22,1,1,66,1.801,3.0135,0.56,1
22,1,NaN,NaN,NaN,NaN,0.56,1
22,2,2,35,5.6,2.0641,1.11,2
22,2,2,63,1.301,1.2807,0.56,1
22,2,NaN,NaN,NaN,NaN,1.11,2
22,1,NaN,NaN,NaN,NaN,1.11,2
22,1,NaN,NaN,NaN,NaN,0.51,1
22,2,2,87,1.701,1.5474,1.11,2
22,1,2,72,2.234,2.0475,1.06,2
22,1,NaN,NaN,NaN,NaN,0.51,1
22,1,2,16,1.434,1.9471,0.51,1
22,1,1,97,5.133,2.6303,0.56,1
22,1,NaN,NaN,NaN,NaN,1.11,2
22,2,2,100,1.334,1.2475,1.11,2
22,2,NaN,NaN,NaN,NaN,0.56,1
22,1,NaN,NaN,NaN,NaN,1.11,2
22,2,2,100,1.251,1.4807,1.11,2
22,1,1,20,2.368,0.93131,0.56,1
22,1,1,100,1.851,1.5475,1.06,2
22,2,2,100,2.151,2.1308,0.51,1
22,2,2,100,1.451,1.1313,1.06,2
22,2,2,100,1.701,1.4476,0.51,1
22,1,NaN,NaN,NaN,NaN,1.01,2
22,2,2,100,2.434,1.6142,0.46,1
22,2,2,90,3.301,1.4643,1.01,2
22,2,NaN,NaN,NaN,NaN,0.46,1
22,1,1,100,1.134,1.3309,1.01,2
22,1,2,22,2.934,1.9137,0.46,1
22,2,NaN,NaN,NaN,NaN,0.51,1
22,2,2,87,1.951,0.98116,0.96,2
22,2,2,69,2.051,1.2475,0.96,2
22,1,1,85,1.734,1.4974,0.51,1
22,2,2,100,1.768,1.3304,0.51,1
22,1,1,84,4.2,2.0806,0.46,1
22,2,2,13,2.051,1.4308,0.91,2
22,1,NaN,NaN,NaN,NaN,0.91,2
22,2,2,86,2.056,2.3769,0.36,3
22,1,1,93,3.057,2.1624,0.31,3
22,2,1,0,1.724,1.8628,0.31,3
22,2,1,58,1.557,2.3802,0.36,3
22,1,NaN,NaN,NaN,NaN,0.41,3
22,2,2,16,2.108,2.6136,0.41,3
22,2,2,81,1.758,2.6136,0.41,3
22,1,2,95,1.366,1.614,0.36,3
22,2,2,100,2.908,3.0303,0.41,3
22,1,1,99,1.574,1.4972,0.41,3
22,2,2,100,2.934,1.631,0.36,3
22,2,NaN,NaN,NaN,NaN,0.36,3
22,1,1,100,1.624,1.7974,0.36,3
22,1,1,92,3.765,1.4476,0.31,3
22,1,1,68,2.591,2.5972,0.31,3
22,2,2,96,1.591,1.3808,0.26,3
22,1,1,100,1.633,1.5139,0.26,3
22,2,2,23,2.624,2.8467,0.21,3
22,1,2,100,2.365,2.1972,0.21,3
22,1,NaN,NaN,NaN,NaN,0.26,3
22,1,1,100,1.258,1.414,0.26,3
22,2,2,100,1.225,1.464,0.26,3
22,1,1,94,2.591,2.1641,0.21,3
22,1,NaN,NaN,NaN,NaN,0.21,3
22,2,2,100,3.291,1.8304,0.21,3
22,2,1,0,1.108,2.1142,0.16,3
22,2,2,97,1.508,1.3478,0.21,3
22,2,1,91,2.324,1.4473,0.21,3
22,1,1,89,1.799,1.564,0.26,3
22,1,1,95,3.124,1.4141,0.26,3
22,2,1,91,4.457,1.7641,0.21,3
22,1,1,100,1.058,1.064,0.26,3
22,1,2,100,2.608,1.4475,0.26,3
22,1,1,100,2.665,2.4637,0.31,3
22,2,2,100,1.199,0.94763,0.31,3
22,2,2,100,2.008,1.1813,0.26,3
22,1,1,5,5,1.9804,0.91,2
22,1,1,100,1.517,1.4805,0.46,1
22,2,2,15,1.168,1.3139,0.86,2
22,2,2,7,2.9,2.0138,0.41,1
22,1,1,9,3.001,1.6806,0.41,1
22,2,2,85,1.102,3.097,0.86,2
22,2,2,58,1.151,2.1639,0.36,1
22,2,2,0,0.951,1.3143,0.81,2
22,1,1,30,1.334,1.9472,0.81,2
22,1,2,0,2.2,1.7474,0.76,2
22,1,NaN,NaN,NaN,NaN,0.36,1
22,1,2,68,2.1,2.8636,0.36,1
22,2,2,54,3.051,1.9807,0.41,1
22,1,2,18,3.867,1.5975,0.81,2
22,2,2,21,2.701,2.0473,0.41,1
22,1,2,45,1.751,1.3313,0.86,2
22,2,2,34,1.051,1.464,0.36,1
22,2,2,100,2.701,2.1143,0.36,1
22,1,NaN,NaN,NaN,NaN,0.91,2
22,2,2,65,3.05,1.6307,0.31,1
22,2,2,65,2.551,1.9474,0.91,2
22,2,2,60,1.701,1.914,0.91,2
22,2,1,25,1.801,1.7307,0.86,2
22,1,1,64,2.034,1.8642,0.91,2
22,1,2,11,2.101,1.7974,0.91,2
22,1,NaN,NaN,NaN,NaN,0.96,2
22,2,2,18,1.701,1.5308,0.96,2
22,1,2,100,2.251,1.6143,0.96,2
22,2,2,16,1.201,1.9144,1.01,2
22,2,2,46,2.268,1.331,1.01,2
22,1,1,26,1.651,1.6812,0.96,2
22,1,1,100,1.701,2.3808,0.31,1
22,2,2,100,2.501,1.1481,0.26,1
22,2,2,100,3.751,1.531,0.26,1
22,1,1,100,1.502,1.5142,0.96,2
22,2,2,87,1.868,1.1978,0.21,1
22,2,2,100,2.101,1.1145,0.91,2
22,1,2,100,1.269,1.9311,0.21,1
22,2,2,100,0.801,1.0816,0.26,1
22,2,NaN,NaN,NaN,NaN,0.91,2
22,1,NaN,NaN,NaN,NaN,0.26,1
22,1,2,100,1.551,1.3648,0.91,2
22,1,1,0,3.067,1.5641,0.26,1
22,1,1,100,1.135,1.6806,0.21,1
22,2,1,100,1.451,1.3311,0.96,2
22,1,NaN,NaN,NaN,NaN,1.01,2
22,1,1,0,1.302,1.631,0.21,1
22,2,2,100,2.101,0.9311,0.16,1
22,1,2,15,1.451,3.1638,0.16,1
22,2,1,100,0.951,1.2479,0.21,1
22,2,2,100,1.801,0.98113,1.01,2
22,1,2,100,0.968,1.6142,0.26,1
22,1,1,100,1.801,1.4305,0.31,1
22,2,1,100,1.234,3.2636,0.31,1
22,2,1,0,1.351,1.7476,1.01,2
22,2,1,100,1.785,1.2808,1.06,2
22,2,2,100,2.151,0.76453,0.36,1
22,1,1,100,1.101,1.6638,1.11,2
22,1,NaN,NaN,NaN,NaN,0.36,1
22,1,NaN,NaN,NaN,NaN,0.36,1
22,2,2,100,1.251,1.1312,0.36,1
22,1,2,100,2.051,1.2144,0.31,1
22,1,1,0,1.802,1.3977,1.11,2
22,2,2,100,1.651,2.3806,0.36,1
22,2,2,100,1.701,1.4479,1.06,2
22,2,2,100,1.051,1.1309,1.06,2
22,2,2,100,1.401,1.2811,0.36,1
22,1,1,98,1.451,1.2146,0.31,1
22,1,2,0,1.435,1.4475,1.01,2
22,1,1,100,1.968,1.1641,1.06,2
22,2,2,100,1.201,1.2479,1.06,2
22,1,NaN,NaN,NaN,NaN,0.31,1
22,2,2,47,3.108,2.2969,0.26,3
22,2,2,83,5.198,1.897,0.21,3
22,1,1,30,1.899,2.4144,0.21,3
22,2,2,66,1.458,1.2143,0.16,3
22,2,1,81,2.108,1.8473,0.16,3
22,2,1,100,1.166,1.1305,0.21,3
22,1,NaN,NaN,NaN,NaN,0.26,3
22,2,1,82,1.866,2.6803,0.26,3
22,2,1,62,1.499,3.6299,0.31,3
22,1,NaN,NaN,NaN,NaN,0.36,3
22,2,2,63,2.241,2.3977,0.36,3
22,1,NaN,NaN,NaN,NaN,0.36,3
22,1,2,76,1.6,1.2974,0.36,3
22,1,2,91,1.358,1.1979,0.41,3
22,1,2,16,1.258,1.6479,0.46,3
22,2,2,65,3.257,2.464,0.51,3
22,1,1,77,1.125,1.6975,0.51,3
22,1,NaN,NaN,NaN,NaN,0.46,3
22,2,2,98,3.999,3.6967,0.46,3
22,2,2,23,2.958,1.6975,0.46,3
22,1,2,100,3.608,1.4641,0.41,3
22,2,1,53,2.008,1.2645,0.46,3
22,1,NaN,NaN,NaN,NaN,0.51,3
22,2,2,100,1.958,1.564,0.51,3
22,1,NaN,NaN,NaN,NaN,0.51,3
22,1,NaN,NaN,NaN,NaN,0.51,3
22,2,2,82,7.464,2.0805,0.51,3
22,2,NaN,NaN,NaN,NaN,0.46,3
22,1,1,100,1.639,1.648,0.46,3
22,1,1,92,1.658,1.7641,0.46,3
22,1,2,100,1.842,1.3144,0.41,3
22,2,2,83,1.258,1.8972,0.46,3
22,2,2,82,1.358,1.398,0.46,3
22,2,2,86,1.458,2.0145,0.41,3
22,1,2,100,1.708,2.714,0.41,3
22,1,NaN,NaN,NaN,NaN,0.46,3
23,2,2,26,2.698,2.6093,0.36,2
23,2,2,85,1.3,1.9948,0.36,1
23,2,NaN,NaN,NaN,NaN,0.36,1
23,2,2,61,2.651,2.3801,0.36,1
23,1,1,84,3.267,2.6635,0.31,1
23,2,1,35,3.351,2.8296,0.31,1
23,2,2,26,3.601,3.1465,0.36,2
23,1,2,37,2.251,3.1302,0.31,2
23,1,NaN,NaN,NaN,NaN,0.36,1
23,1,1,8,2.501,2.5643,0.36,2
23,1,1,16,2.05,2.4802,0.36,2
23,2,2,33,1.801,2.5468,0.31,2
23,1,1,33,3.301,3.5634,0.31,2
23,1,NaN,NaN,NaN,NaN,0.36,1
23,1,NaN,NaN,NaN,NaN,0.36,1
23,1,NaN,NaN,NaN,NaN,0.36,1
23,1,1,36,2.301,1.9307,0.26,2
23,1,2,36,2.251,3.0138,0.26,2
23,2,2,91,2.051,2.2136,0.36,1
23,1,1,75,1.934,2.1302,0.36,1
23,1,2,7,1.401,2.3474,0.31,2
23,1,2,15,1.551,2.7304,0.36,2
23,1,2,5,5.05,2.8642,0.41,2
23,2,2,82,1.751,3.1973,0.31,1
23,2,1,49,3.45,2.3309,0.31,1
23,2,2,76,2.401,2.1474,0.46,2
23,2,2,63,1.851,2.5137,0.46,2
23,1,1,83,1.901,2.0643,0.36,1
23,2,2,85,1.801,1.6141,0.36,1
23,1,1,52,6.083,2.2643,0.41,2
23,1,2,37,1.801,2.0805,0.41,2
23,1,2,63,2.701,2.1304,0.31,1
23,1,1,50,1.551,2.9134,0.36,1
23,1,2,21,4.7,3.88,0.46,2
23,1,1,85,1.901,2.0809,0.36,1
23,2,2,57,1.751,2.9468,0.51,2
23,2,2,74,1.801,3.0302,0.31,1
23,1,2,35,2.551,3.0468,0.51,2
23,1,NaN,NaN,NaN,NaN,0.31,1
23,1,NaN,NaN,NaN,NaN,0.31,1
23,2,2,91,1.601,2.8801,0.31,1
23,2,2,23,2.001,2.481,0.26,1
23,1,2,25,3.268,2.047,0.56,2
23,1,1,55,2.351,2.2978,0.26,1
23,2,2,26,2.351,3.1305,0.61,2
23,1,2,0,2.867,1.9645,0.61,2
23,2,2,44,1.551,1.8474,0.21,1
23,1,1,33,2.851,2.4643,0.21,1
23,1,2,4,2.151,1.8971,0.66,2
23,2,2,13,3.051,2.0306,0.71,2
23,1,2,50,4.451,2.6637,0.16,1
23,2,2,36,2.351,2.3643,0.71,2
23,2,2,66,1.901,2.0972,0.21,1
23,1,2,51,1.317,2.331,0.66,2
23,1,NaN,NaN,NaN,NaN,0.21,1
23,2,2,90,1.701,3.4134,0.71,2
23,2,2,46,3.001,2.5643,0.71,2
23,2,2,25,1.401,3.1302,0.66,2
23,2,2,20,1.501,2.7638,0.66,2
23,2,2,34,1.152,5.6127,0.61,2
23,1,NaN,NaN,NaN,NaN,0.21,1
23,2,2,36,2.067,2.0974,0.21,1
23,2,2,20,2.367,2.447,0.61,2
23,2,2,20,3.101,2.3138,0.16,1
23,1,2,9,4.35,3.0136,0.56,2
23,2,2,8,2.701,2.3803,0.16,1
23,2,2,6,3.551,2.2305,0.11,1
23,1,2,1,2.384,2.4977,0.61,2
23,2,1,6,5.3,2.8803,0.11,1
23,2,2,0,8.399,2.2644,0.16,1
23,2,2,0,3.251,2.4139,0.66,2
23,2,2,30,2.801,3.3139,0.66,2
23,2,2,89,1.107,2.4455,0.36,3
23,1,NaN,NaN,NaN,NaN,0.36,3
23,2,2,64,1.158,2.3785,0.36,3
23,1,1,40,2.999,2.6301,0.31,3
23,1,1,65,1.758,2.2803,0.31,3
23,1,NaN,NaN,NaN,NaN,0.26,3
23,1,1,29,1.508,2.4468,0.26,3
23,1,NaN,NaN,NaN,NaN,0.26,3
23,2,2,35,1.508,2.197,0.26,3
23,2,2,34,2.858,2.2305,0.21,3
23,2,1,54,3.757,1.9134,0.21,3
23,1,NaN,NaN,NaN,NaN,0.26,3
23,2,2,15,1.208,2.0308,0.26,3
23,2,NaN,NaN,NaN,NaN,0.26,3
23,1,2,44,4.507,2.3309,0.26,3
23,1,NaN,NaN,NaN,NaN,0.31,3
23,2,NaN,NaN,NaN,NaN,0.31,3
23,2,2,74,2.099,2.5976,0.31,3
23,2,2,10,3.607,2.0977,0.31,3
23,1,1,16,6.607,2.2308,0.26,3
23,1,2,10,3.307,2.2137,0.26,3
23,2,2,30,3.657,2.1973,0.31,3
23,1,1,36,2.908,2.7803,0.31,3
23,2,2,59,2.658,2.0805,0.26,3
23,1,NaN,NaN,NaN,NaN,0.26,3
23,1,1,25,1.799,2.5975,0.26,3
23,2,2,36,2.558,2.0307,0.21,3
23,2,2,23,3.757,2.0972,0.21,3
23,2,2,3,2.857,2.3141,0.16,3
23,2,2,0,4.007,1.8309,0.16,3
23,2,2,8,2.557,2.1973,0.11,3
23,2,2,0,2.708,1.481,0.11,3
23,1,1,0,3.008,1.331,0.06,3
23,1,2,0,3.999,1.381,0.06,3
23,1,1,10,2.508,2.2308,0.11,3
23,1,1,15,4.099,2.6808,0.11,3
23,2,2,30,1.749,2.308,0.16,1
23,2,2,14,1.851,2.7623,0.61,2
23,2,2,10,1.5,2.6788,0.11,1
23,2,1,30,1.251,2.5134,0.11,1
23,2,2,33,1.601,2.2635,0.16,1
23,2,NaN,NaN,NaN,NaN,0.16,1
23,1,2,40,2.001,1.881,0.61,2
23,2,1,25,4.65,1.7804,0.16,1
23,1,1,14,3.034,2.2637,0.66,2
23,2,2,10,1.451,2.4636,0.66,2
23,1,2,0,2.651,1.7474,0.61,2
23,1,1,12,2.134,4.9795,0.66,2
23,2,1,15,1.151,2.9137,0.21,1
23,2,2,10,3.334,2.6971,0.66,2
23,2,2,75,2.001,2.2806,0.26,1
23,1,1,30,1.934,2.2472,0.26,1
23,2,2,1,2.234,1.8973,0.61,2
23,1,2,40,1.202,2.6135,0.61,2
23,2,2,46,1.102,2.0308,0.21,1
23,1,1,45,1.101,2.5969,0.21,1
23,2,2,55,2.801,2.231,0.16,1
23,2,2,76,1.851,3.7301,0.66,2
23,1,2,10,2.651,2.7804,0.16,1
23,2,2,42,3.851,1.9474,0.66,2
23,1,2,15,1.068,2.2305,0.61,2
23,1,2,25,2.201,1.8473,0.66,2
23,1,1,56,7.25,2.214,0.21,1
23,1,1,16,1.401,2.3144,0.71,2
23,1,1,16,3.801,2.3471,0.71,2
23,1,2,48,1.151,2.2473,0.21,1
23,2,2,45,2.701,3.0967,0.66,2
23,1,1,16,6.699,2.6137,0.66,2
23,1,2,4,3.901,2.1139,0.26,1
23,2,2,56,0.951,2.5309,0.31,1
23,1,2,45,6.6,2.8971,0.31,1
23,1,2,36,1.185,2.2807,0.61,2
23,1,2,65,2.7,1.9805,0.36,1
23,1,NaN,NaN,NaN,NaN,0.41,1
23,2,2,44,2.751,1.9475,0.66,2
23,2,2,56,1.351,1.9973,0.41,1
23,2,2,45,1.301,3.8137,0.66,2
23,1,2,10,5.433,2.8805,0.61,2
23,1,2,59,1.051,2.3968,0.41,1
23,2,2,52,1.151,2.631,0.66,2
23,1,2,9,4.884,2.1138,0.66,2
23,1,2,40,1.201,2.4471,0.46,1
23,1,NaN,NaN,NaN,NaN,0.51,1
23,1,NaN,NaN,NaN,NaN,0.51,1
23,1,1,13,2.151,1.7645,0.71,2
23,2,2,10,4.15,1.9307,0.71,2
23,2,2,95,1.051,2.2308,0.51,1
23,1,1,10,2.368,2.0804,0.66,2
23,2,2,25,2.051,2.3972,0.66,2
23,1,NaN,NaN,NaN,NaN,0.51,1
23,1,2,6,2.601,2.6304,0.61,2
23,2,2,73,2,2.5472,0.51,1
23,2,2,15,2.101,2.0308,0.66,2
23,2,NaN,NaN,NaN,NaN,0.46,1
23,1,2,48,2.834,2.0805,0.66,2
23,2,NaN,NaN,NaN,NaN,0.46,1
23,2,2,75,2.501,2.1138,0.71,2
23,2,NaN,NaN,NaN,NaN,0.46,1
23,1,2,35,1.751,1.8472,0.71,2
23,1,1,85,1.551,1.5645,0.46,1
23,2,2,13,2.001,2.1637,0.46,1
23,2,2,26,1.501,1.8639,0.76,2
23,2,2,33,1.251,2.7475,0.76,2
23,1,1,54,2.751,2.481,0.41,1
23,2,NaN,NaN,NaN,NaN,0.41,1
23,1,1,65,1.701,1.7308,0.41,1
23,2,2,42,1.951,2.0141,0.71,2
23,1,2,43,0.934,2.0807,0.71,2
23,2,2,25,2.556,2.1108,0.06,3
23,1,2,0,3.839,1.9454,0.06,3
23,2,2,24,3.748,2.663,0.11,3
23,2,NaN,NaN,NaN,NaN,0.11,3
23,1,NaN,NaN,NaN,NaN,0.11,3
23,2,2,25,2.999,2.1636,0.11,3
23,2,2,35,3.007,1.6474,0.06,3
23,1,2,0,4.307,1.431,0.06,3
23,2,2,5,2.574,1.9472,0.11,3
23,1,1,0,3.298,1.9474,0.11,3
23,2,2,9,3.158,2.0641,0.06,3
23,2,2,6,2.641,1.7476,0.06,3
23,1,2,0,4.357,1.4977,0.01,3
23,1,2,4,2.557,1.4308,0.06,3
23,1,2,20,2.208,2.2971,0.11,3
23,2,2,56,2.649,1.8312,0.16,3
23,1,2,60,2.458,1.964,0.16,3
23,2,2,37,2.549,1.7141,0.21,3
23,1,1,10,2.765,2.4305,0.21,3
23,1,2,24,2.458,2.2305,0.16,3
23,1,1,10,8.889,2.2138,0.21,3
23,2,2,43,2.158,1.4476,0.21,3
23,1,2,20,2.499,2.1304,0.16,3
23,1,2,10,2.708,1.9307,0.21,3
23,2,2,25,2.849,3.747,0.26,3
23,2,2,56,2.308,1.7973,0.26,3
23,2,2,44,2.399,2.4636,0.21,3
23,2,2,51,2.499,4.0797,0.21,3
23,1,2,14,3.174,1.847,0.16,3
23,1,2,40,2.649,2.0805,0.21,3
23,2,2,84,2.158,2.064,0.26,3
23,1,2,50,3.499,1.8306,0.26,3
23,1,2,20,3.607,2.1972,0.31,3
23,1,1,10,6.157,2.3637,0.36,3
23,2,NaN,NaN,NaN,NaN,0.36,3
23,2,2,45,3.248,2.1978,0.36,3
23,1,1,55,1.501,2.4468,0.76,2
23,1,2,55,1.451,1.9803,0.36,1
23,2,2,26,1.851,4.4132,0.76,2
23,2,2,81,1.651,2.514,0.41,1
23,1,NaN,NaN,NaN,NaN,0.41,1
23,2,2,6,1.767,1.8477,0.71,2
23,2,NaN,NaN,NaN,NaN,0.41,1
23,2,2,25,1.052,2.2306,0.71,2
23,1,2,26,1.751,2.2474,0.66,2
23,1,2,20,1.901,2.6474,0.71,2
23,1,2,56,1.551,2.2304,0.41,1
23,1,1,30,1.651,2.6471,0.46,1
23,2,2,80,1.001,2.5638,0.46,1
23,1,2,0,1.268,1.8307,0.76,2
23,2,2,90,2.401,2.4473,0.41,1
23,1,2,5,1.301,1.9477,0.81,2
23,2,2,70,0.902,2.3307,0.41,1
23,2,2,24,3.7,2.6305,0.36,1
23,1,2,5,2.5,2.0309,0.86,2
23,2,2,74,0.951,2.8806,0.36,1
23,2,2,14,2.301,2.1478,0.91,2
23,2,2,66,1.701,3.3637,0.91,2
23,2,2,36,1.151,2.0977,0.86,2
23,1,2,0,0.802,1.5478,0.86,2
23,1,2,19,3.701,2.164,0.91,2
23,1,2,37,1.651,1.9475,0.96,2
23,2,2,63,1.651,1.8309,1.01,2
23,1,1,35,6.599,1.8146,1.01,2
23,2,2,70,2.451,2.4311,0.96,2
23,2,2,64,2.051,1.781,0.96,2
23,1,1,54,2.701,2.0807,0.91,2
23,1,2,46,1.151,2.3305,0.31,1
23,2,2,46,2.601,5.43,0.36,1
23,2,2,85,0.951,1.8479,0.36,1
23,1,2,20,1.667,2.4308,0.91,2
23,2,2,70,1.451,2.4972,0.31,1
23,2,2,50,1.501,1.9978,0.96,2
23,1,2,65,0.952,1.7641,0.31,1
23,2,2,85,0.702,2.2806,0.36,1
23,2,2,29,1.201,2.2646,0.96,2
23,1,2,54,1.651,3.5801,0.36,1
23,1,2,20,2.7,2.664,0.91,2
23,1,2,29,1.201,3.1137,0.41,1
23,1,2,15,3.1,4.8633,0.46,1
23,2,2,56,1.951,1.8479,0.96,2
23,1,1,29,2.851,1.914,0.96,2
23,1,NaN,NaN,NaN,NaN,0.51,1
23,2,2,90,1.501,2.2974,0.51,1
23,1,1,50,3.651,2.2973,0.51,1
23,2,2,80,1.351,2.1305,0.46,1
23,2,2,20,1.052,2.014,0.91,2
23,1,NaN,NaN,NaN,NaN,0.46,1
23,1,2,75,3.251,2.4809,0.46,1
23,2,2,55,1.451,4.7299,0.51,1
23,2,2,66,1.501,1.8645,0.91,2
23,2,2,45,1.151,1.8644,0.86,2
23,2,2,65,1.451,1.831,0.51,1
23,1,1,6,3.168,3.3472,0.86,2
23,1,1,45,3.35,2.4143,0.46,1
23,1,1,35,0.952,2.3476,0.46,1
23,2,2,66,0.901,2.7471,0.41,1
23,1,1,55,5,1.7475,0.41,1
23,1,1,53,1.501,1.6477,0.81,2
23,2,2,75,1.551,1.5644,0.36,1
23,2,2,44,1.651,4.1136,0.81,2
23,2,2,50,1.102,1.8141,0.76,2
23,2,2,74,1.401,1.6311,0.36,1
23,1,2,55,1.601,2.4973,0.31,1
23,1,2,30,2.351,1.8979,0.76,2
23,1,1,16,2.5,1.9811,0.81,2
23,2,2,19,1.101,2.2144,0.81,2
23,1,NaN,NaN,NaN,NaN,0.36,1
23,2,2,64,2.508,1.7302,0.31,3
23,2,2,86,4.657,1.764,0.31,3
23,1,1,35,4.652,1.6978,0.26,3
23,2,2,56,2.208,1.4477,0.26,3
23,2,2,70,2.449,4.1638,0.21,3
23,2,2,65,2.708,1.9305,0.21,3
23,1,2,56,2.699,2.1974,0.16,3
23,2,2,56,3.358,1.9472,0.21,3
23,2,2,37,3.241,1.8976,0.21,3
23,1,2,25,2.541,2.2476,0.16,3
23,2,NaN,NaN,NaN,NaN,0.21,3
23,1,2,16,2.558,2.4971,0.26,3
23,1,2,26,1.749,1.9477,0.31,3
23,1,1,46,3.057,1.8974,0.36,3
23,1,1,55,2.658,1.8473,0.36,3
23,2,2,66,2.749,2.2473,0.31,3
23,1,NaN,NaN,NaN,NaN,0.31,3
23,1,2,54,2.508,2.1975,0.31,3
23,2,2,60,2.399,3.1969,0.36,3
23,2,2,90,2.449,1.8308,0.36,3
23,1,NaN,NaN,NaN,NaN,0.31,3
23,2,2,92,1.858,1.6478,0.31,3
23,1,2,60,2.308,2.3806,0.31,3
23,2,2,87,2.299,1.7311,0.36,3
23,1,2,76,2.108,1.5807,0.36,3
23,1,NaN,NaN,NaN,NaN,0.41,3
23,2,2,81,2.457,1.6808,0.41,3
23,2,2,89,2.008,3.5467,0.41,3
23,1,2,77,4.199,1.6975,0.36,3
23,1,2,29,2.907,1.6641,0.41,3
23,1,2,34,3.657,1.4478,0.46,3
23,2,2,96,1.808,2.1142,0.51,3
23,2,2,94,1.858,1.6974,0.51,3
23,2,2,80,2.408,1.9974,0.46,3
