Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Task
11,1,2,1,0.76445,0.74201,16,2
11,2,2,4,0.79292,0.48965,15,2
11,1,1,5,0.33705,0.41401,15,2
11,2,2,6,0.68462,0.52989,16,2
11,2,1,5,0.95486,0.4496,16,2
11,1,1,6,0.1012,0.48209,15,2
11,2,2,5,0.38092,0.37604,15,2
11,2,2,6,0.72267,0.17428,16,2
11,2,1,3,0.40065,0.3483,16,2
11,2,2,1,0.31841,0.23469,15,2
11,2,2,5,0.47994,0.90466,15,2
11,2,1,1,0.66225,0.41034,16,2
11,1,1,6,0.14432,0.43493,15,2
11,1,1,5,0.18794,0.3152,15,2
11,1,1,4,0.38366,0.24953,16,2
11,1,1,3,0.43735,0.9751,16,2
11,2,1,6,1.5956,0.49041,17,2
11,1,1,6,0.13254,0.2468,16,2
11,1,1,2,0.83598,0.4228,16,2
11,2,2,1,0.53618,0.24876,17,2
11,1,1,1,0.162,0.46136,17,2
11,2,2,1,0.44956,0.26333,18,2
11,1,1,5,1.0113,1.1705,18,2
11,1,2,3,0.63631,1.9811,19,2
11,1,2,2,0.49368,1.9401,18,2
11,2,2,2,0.61875,0.85958,17,2
11,1,1,6,1.0071,0.51938,17,2
11,1,2,1,0.58353,2.0919,18,2
11,1,1,5,0.4789,0.50202,17,2
11,1,1,5,0.23275,0.29024,17,2
11,1,1,4,0.64845,0.42825,18,2
11,2,2,6,0.5745,0.28258,18,2
11,2,1,5,0.61236,0.44427,19,2
11,2,1,4,0.68648,0.36415,18,2
11,1,1,6,0.76653,0.27824,17,2
11,2,1,4,0.42452,0.36429,17,2
11,2,2,5,0.99033,0.27435,16,2
11,1,1,6,0.14071,0.29746,16,2
11,1,1,3,0.69016,0.42439,17,2
11,2,1,4,0.6103,0.21262,17,2
11,2,2,2,0.47019,0.46655,16,2
11,1,1,1,0.74396,0.21074,16,2
11,1,1,4,0.66391,0.58672,17,2
11,2,1,3,0.30821,0.31475,17,2
11,1,1,5,0.30384,0.31323,16,2
11,1,2,4,0.75767,0.42097,16,2
11,2,2,5,0.75779,0.22316,15,2
11,2,2,6,0.44783,0.24291,15,2
11,1,1,6,0.10362,0.23361,16,2
11,2,2,5,0.3531,0.31789,16,2
11,2,2,4,0.28485,0.25649,17,2
11,1,1,2,0.59047,0.33713,17,2
11,1,1,2,0.5062,0.25466,18,2
11,2,1,1,0.60816,0.21863,18,2
11,2,2,4,0.44796,0.33691,17,2
11,2,1,5,0.50995,0.27506,17,2
11,1,1,6,0.2478,0.27551,16,2
11,2,2,5,0.74745,0.27935,16,2
11,2,2,6,0.48339,0.28768,17,2
11,2,2,4,0.71933,0.27753,17,2
11,1,2,1,0.34111,0.57368,18,2
11,2,1,1,0.36913,0.68327,17,2
11,2,2,4,1.2312,1.1465,16,2
11,2,2,6,0.64034,0.44655,16,2
11,1,1,1,0.70431,0.43028,17,2
11,1,1,5,0.9724,0.60803,17,2
11,1,2,2,0.51076,0.81156,18,2
11,1,1,6,0.6872,0.28757,17,2
11,2,2,5,0.47505,0.32792,17,2
11,1,2,3,0.5348,0.28401,18,2
11,2,2,6,0.49474,0.25636,17,2
11,1,1,4,0.4946,0.5282,17,2
11,2,2,6,0.60258,0.26052,18,2
11,2,2,1,0.21842,0.60833,18,2
11,1,1,1,0.36231,0.46087,19,2
11,2,2,1,0.65814,0.1966,19,2
11,2,2,2,0.6141,0.22311,19,2
11,1,2,1,0.78394,0.22681,19,2
11,1,1,1,0.18393,0.26941,18,2
11,1,2,1,0.6255,0.73709,18,2
11,1,2,2,0.34568,0.17947,17,2
11,2,1,5,0.15549,0.95724,16,2
11,2,2,5,1.0055,0.601,15,2
11,1,1,6,0.14998,0.34924,15,2
11,1,1,6,0.60554,0.23947,16,2
11,1,1,6,0.17134,0.28201,16,2
11,2,1,1,0.74092,0.37761,17,2
11,2,2,2,0.17702,0.31622,16,2
11,2,1,3,0.52654,1.07,16,2
11,2,2,6,0.88102,0.33899,15,2
11,1,1,6,0.15131,0.33613,15,2
11,2,1,5,0.43084,0.34203,16,2
11,2,1,1,0.54868,0.28837,15,2
12,1,1,1,0.97272,0.69942,13,1
12,1,1,3,1.1196,0.62462,14,1
12,2,2,2,2.1262,1.0688,14,1
12,1,1,4,1.0859,0.73806,15,1
12,1,1,4,0.87257,0.4039,15,1
12,2,2,3,1.2068,1.4185,16,1
12,1,1,2,1.3601,0.64579,16,1
12,1,2,4,0.92092,1.0495,16,1
12,2,2,3,1.5376,0.79199,15,1
12,2,1,4,0.70677,0.57756,15,1
12,1,2,4,1.5931,0.55321,14,1
12,2,2,3,1.026,0.48429,13,1
12,1,2,2,1.2064,0.78338,13,1
12,2,1,2,1.2913,0.48089,12,1
12,1,1,6,0.53783,0.91648,11,1
12,1,1,6,0.35825,0.96231,11,1
12,1,1,6,1.3845,0.42749,12,1
12,2,2,3,2.1751,1.0298,12,1
12,1,1,4,0.99682,1.3545,13,1
12,1,2,3,0.67196,0.68052,13,1
12,2,2,3,0.85021,0.55673,12,1
12,1,1,4,0.83054,0.50014,12,1
12,1,1,4,1.4148,0.82925,13,1
12,2,2,4,0.82971,0.45661,13,1
12,2,2,3,1.346,0.78956,14,1
12,2,2,4,0.83689,0.64555,14,1
12,2,2,4,0.83724,0.72337,15,1
12,2,1,5,0.7758,0.50471,15,1
12,2,2,3,1.522,0.64589,14,1
12,2,2,2,0.82084,0.58756,14,1
12,1,1,2,0.94324,0.71297,15,1
12,1,1,2,1.1537,0.7324,15,1
12,1,2,3,0.87853,0.52914,16,1
12,2,2,2,1.1768,0.67518,15,1
12,2,2,3,1.5755,0.51636,15,1
12,2,2,2,1.63,1.1303,16,1
12,1,1,3,0.67635,0.54417,16,1
12,2,2,5,0.68265,0.68385,16,1
12,1,1,3,0.4629,0.4278,16,1
12,2,1,5,0.3507,0.95361,16,1
12,2,1,4,1.0892,0.49109,15,1
12,1,1,3,0.73557,0.90041,14,1
12,2,2,4,0.82209,0.47252,14,1
12,1,1,3,0.80643,0.70998,15,1
12,1,1,4,2.1648,0.6346,15,1
12,1,1,4,0.6441,0.38852,16,1
12,1,1,5,0.87025,0.57006,16,1
12,2,2,4,0.6086,0.4082,16,1
12,2,1,4,0.64258,0.79539,16,1
12,1,1,5,0.815,0.67922,15,1
12,1,1,5,1.0274,0.21931,15,1
12,2,1,5,1.6155,0.64392,16,1
12,1,1,3,1.4945,0.65928,15,1
12,2,1,2,1.4313,1.7392,15,1
12,1,1,5,0.51111,0.79732,14,1
12,2,1,5,0.87731,0.76079,14,1
12,2,1,1,1.7659,0.37379,13,1
12,2,1,5,0.59684,0.9772,12,1
12,1,1,5,1.1452,0.31485,11,1
12,1,1,5,0.83177,0.36271,11,1
12,1,1,6,0.89592,0.52222,12,1
12,1,1,6,0.51241,0.29251,12,1
12,1,1,6,1.7983,0.2117,13,1
12,1,2,4,0.95103,0.88704,13,1
12,1,1,1,1.0318,0.44853,12,1
12,1,1,5,0.37805,0.51655,12,1
12,1,1,5,0.98205,0.45813,13,1
12,1,1,3,1.8244,0.55108,13,1
12,1,1,5,0.25959,0.53525,14,1
12,1,2,6,1.0273,0.36691,14,1
12,2,1,5,1.8838,0.56602,13,1
12,1,1,4,1.1569,0.42348,12,1
12,2,1,4,0.4673,1.2229,12,1
12,2,2,5,0.83982,0.5144,11,1
12,1,1,5,0.56803,0.39656,11,1
12,1,1,3,0.9463,0.9499,12,1
12,2,1,3,0.35697,0.76797,12,1
12,1,1,2,0.75096,0.91502,11,1
12,2,1,3,1.1595,1.35,11,1
12,2,1,2,0.55281,0.62174,10,1
12,2,2,2,1.261,0.64721,9,1
12,1,1,2,1.4956,0.41074,9,1
12,2,1,2,1.1684,0.66183,10,1
12,2,2,6,0.69713,0.65719,9,1
12,1,1,1,2.9693,0.44733,9,1
12,2,2,2,1.1471,0.73875,10,1
12,1,2,2,1.2879,0.79206,10,1
12,2,2,1,0.93085,0.42964,9,1
12,2,2,5,0.94519,0.4991,9,1
12,2,2,4,1.1754,0.67451,10,1
12,1,1,5,0.73226,1.1146,12,1
12,1,2,5,0.72701,0.49553,13,1
12,1,2,4,1.0173,0.44095,12,1
12,1,1,6,0.20972,0.50325,11,1
12,2,2,5,0.96749,0.30095,11,1
12,2,1,2,0.78165,0.90248,12,1
12,1,1,1,1.2243,0.51644,11,1
12,2,1,1,1.3029,0.41699,11,1
12,2,1,1,0.82546,0.15915,10,1
12,2,2,6,0.73536,0.55852,9,1
12,1,1,6,0.68374,0.37081,9,1
12,2,2,4,2.4079,0.63514,10,1
12,1,2,4,1.1994,0.58462,10,1
12,2,2,4,0.51413,0.21487,9,1
12,1,1,3,1.24,0.63601,9,1
12,1,1,6,0.28664,0.86203,10,1
12,2,2,4,0.4487,0.44398,10,1
12,2,1,2,0.84675,0.4757,11,1
12,2,2,4,0.91102,0.84894,10,1
12,1,1,4,0.32953,1.0849,10,1
12,1,2,4,0.76604,0.79414,11,1
12,1,1,6,0.57633,0.54804,10,1
12,2,2,1,1.7984,0.83088,10,1
12,2,1,1,0.83183,0.35473,11,1
12,2,2,3,0.63203,0.56068,10,1
12,2,2,5,1.0062,0.45813,10,1
12,1,1,6,0.60866,0.33613,11,1
12,2,1,3,1.3066,0.66931,11,1
12,1,1,6,0.58932,0.38526,10,1
12,1,1,6,0.85741,0.30727,10,1
12,2,2,3,1.1276,0.78447,11,1
12,2,2,5,0.7023,0.51207,11,1
12,2,2,5,0.61848,0.51593,12,1
12,2,1,5,0.71069,0.49986,12,1
12,1,1,6,0.90278,0.27187,11,1
12,2,1,2,0.0097757,1.2293,11,1
12,2,1,2,0.52524,1.0309,10,1
12,2,2,1,0.56386,0.53498,9,1
12,1,2,3,0.50389,0.6507,9,1
12,2,2,5,0.46395,0.4787,8,1
12,1,1,6,0.46395,0.29084,8,1
12,1,1,4,0.82377,0.59056,9,1
12,2,1,4,0.94014,0.59419,9,1
12,2,2,6,0.44464,0.47376,8,1
12,2,1,5,1.2006,0.45369,8,1
12,2,2,5,0.5851,0.47342,7,1
12,1,1,6,0.24127,0.39109,7,1
12,2,2,6,0.64297,0.29956,8,1
12,2,1,1,0.7511,1.3068,8,1
12,2,2,6,0.78795,0.43081,7,1
12,1,1,6,0.52806,0.4567,7,1
12,2,2,6,0.9661,0.81595,8,1
12,2,2,4,1.1987,0.53532,8,1
12,1,1,4,0.93543,0.43897,9,1
12,1,2,4,0.79175,0.41292,9,1
12,2,2,4,0.7379,0.26259,8,1
12,2,2,5,0.70774,0.51473,8,1
12,2,2,2,1.4361,0.55156,9,1
12,2,1,3,0.59488,0.4336,9,1
12,1,2,3,1.0648,0.09167,8,1
12,2,2,6,0.62303,0.76116,7,1
12,2,2,6,0.67345,0.28531,7,1
12,2,1,5,3.4854,0.15736,8,1
12,1,1,2,0.89746,0.8826,7,1
12,1,2,1,0.63218,0.48662,7,1
12,1,1,6,0.47221,0.42847,6,1
12,1,1,6,0.36602,0.24297,6,1
12,1,1,6,0.71581,0.67405,7,1
12,1,1,2,0.85612,0.40425,7,1
12,1,2,2,0.59846,0.31632,8,1
12,2,2,6,0.59043,0.78205,7,1
12,2,2,5,0.86475,1.339,7,1
12,1,2,1,0.76532,0.98036,8,1
12,2,2,6,0.7263,0.48392,7,1
12,1,1,6,0.23056,0.5183,7,1
12,2,2,4,0.88441,0.57207,8,1
12,1,1,6,0.37085,0.37192,8,1
12,2,2,5,1.2387,0.40163,9,1
12,1,1,4,0.60119,0.4894,9,1
12,1,1,5,1.2653,1.1881,10,1
12,2,1,5,0.75845,0.20241,10,1
12,2,2,6,0.44847,0.37834,9,1
12,2,1,4,0.38839,0.60028,9,1
12,2,2,5,0.49832,0.60409,8,1
12,2,2,5,0.63844,0.43011,8,1
12,2,1,4,0.55665,0.84792,9,1
12,1,1,5,0.35102,0.57148,8,1
12,1,1,4,0.59086,0.64161,8,1
12,2,2,6,0.76116,0.64318,9,1
12,1,1,6,0.42347,0.30145,9,1
12,1,1,3,0.73727,0.98316,9,1
12,1,1,5,0.13591,0.47881,9,1
12,2,2,4,2.7514,1.3269,10,1
12,1,1,6,0.81602,0.59046,10,1
12,1,1,6,0.75035,0.21458,11,1
12,2,2,6,0.40894,0.23482,11,1
12,2,2,5,0.99617,0.71173,12,1
12,2,1,4,0.69465,0.88975,12,1
12,2,2,4,0.69327,0.53548,11,1
12,1,1,5,0.42369,0.64561,11,1
12,1,1,6,1.0017,0.75692,12,1
12,2,1,6,0.71425,0.21089,12,1
12,1,1,4,2.14,0.43544,11,1
12,1,2,4,0.62123,0.38351,11,1
12,1,1,4,0.8954,0.22957,10,1
12,1,1,6,0.96944,0.41517,10,1
12,2,2,6,0.86456,0.32489,11,1
12,2,1,5,0.69794,0.40692,11,1
12,2,2,4,0.55287,0.5408,10,1
12,2,2,5,0.96219,0.52035,10,1
12,2,2,5,0.72657,0.844,11,1
12,1,1,5,0.59493,0.25207,11,1
12,2,2,5,0.64322,0.048293,12,1
12,1,2,4,0.63865,0.49023,12,1
12,1,1,3,0.37322,0.44246,11,1
12,2,2,1,0.94864,0.55596,11,1
12,1,1,3,0.86679,0.63352,12,1
12,1,1,1,0.64551,0.38557,12,1
12,2,1,4,0.74964,0.54123,13,1
12,1,1,2,0.68974,0.38305,12,1
12,1,1,1,0.79969,0.58486,12,1
12,2,2,1,0.56616,0.36272,13,1
12,2,1,1,0.59616,0.31894,13,1
12,1,1,6,0.24019,0.67688,12,1
12,2,1,2,0.47376,0.60485,12,1
12,1,1,6,0.35431,0.52287,11,1
12,1,1,5,0.38817,0.32704,11,1
12,2,2,4,1.2728,0.40849,12,1
12,1,2,3,0.74249,0.41564,12,1
12,2,1,3,0.47862,0.58563,11,1
12,2,2,2,0.45272,0.5862,10,1
12,2,2,3,0.98084,0.51774,10,1
12,2,1,4,0.71322,0.50359,11,1
12,1,2,2,0.80751,0.51203,10,1
12,2,2,4,1.3437,0.53844,9,1
12,2,1,2,1.2363,0.45987,9,1
12,1,1,1,1.2033,0.52542,8,1
12,2,2,5,0.49848,0.68118,8,1
12,2,2,6,0.59855,0.63493,9,1
12,2,1,2,0.83621,0.87779,9,1
12,1,2,4,0.80065,0.64788,8,1
12,2,2,5,1.6877,0.46706,7,1
12,2,1,4,0.55612,0.42495,7,1
12,2,2,4,0.75759,0.31085,6,1
12,1,1,4,0.5361,0.15316,6,1
12,1,1,4,1.1099,0.15104,7,1
12,2,1,2,0.7923,0.4607,7,1
12,2,2,6,0.73858,0.60027,6,1
12,2,2,5,0.5034,0.64624,6,1
12,2,2,4,0.88974,0.43781,7,1
12,1,1,6,0.39326,0.51198,7,1
12,2,1,2,1.5512,0.98269,8,1
12,2,2,4,0.55302,0.76584,7,1
12,1,2,4,0.59336,0.83197,7,1
12,2,2,6,0.57463,0.33804,6,1
12,1,2,4,0.86165,0.78546,6,1
12,1,2,2,0.79824,0.63712,5,1
12,1,2,4,0.59366,0.47107,4,1
12,2,2,3,1.4479,0.57582,3,1
12,1,1,6,0.19059,0.60453,3,1
12,2,2,2,1.8745,0.73511,4,1
12,1,1,2,0.60777,0.43109,4,1
12,1,1,6,0.15997,0.50134,5,1
12,1,2,3,0.61829,0.55712,5,1
12,2,2,6,0.46579,2.8112,4,1
12,2,2,5,0.70771,0.40527,4,1
12,1,2,2,0.82579,0.71875,5,1
12,1,1,6,0.096469,0.63888,4,1
12,1,1,6,0.16006,0.59925,4,1
12,2,2,6,0.35976,0.36721,5,1
12,2,2,6,0.39977,0.5133,5,1
12,1,1,4,0.58989,0.43521,6,1
12,2,2,6,0.4116,0.37721,6,1
12,1,1,4,0.5338,0.47143,7,1
12,1,1,6,0.13561,0.78742,7,1
12,2,2,6,0.41127,0.37753,8,1
12,1,1,4,0.55004,0.29565,8,1
12,1,2,1,0.48742,0.8634,9,1
12,1,1,1,0.41566,0.86718,8,1
12,2,2,1,0.47552,0.7228,8,1
12,1,2,5,0.83212,1.921,9,1
12,1,1,1,0.49379,0.6628,8,1
12,1,1,2,0.45406,0.48088,8,1
12,1,1,3,0.3499,0.37488,9,1
12,1,1,4,0.31175,0.35945,9,1
12,1,1,4,0.53526,0.47901,10,1
12,2,2,3,0.64026,0.85111,10,1
12,2,1,2,1.2759,0.47839,11,1
12,1,1,1,0.6245,0.68605,10,1
12,2,2,2,0.46471,0.70402,10,1
12,2,2,5,0.65564,0.73569,11,1
12,1,1,4,0.5914,0.73338,11,1
12,2,2,3,0.86626,1.0043,12,1
12,1,1,3,1.1062,0.50834,12,1
12,1,2,4,0.48343,0.64172,13,1
12,1,1,5,0.38081,0.4402,12,1
12,1,1,4,0.7427,0.5278,12,1
12,1,1,4,0.52693,0.4701,13,1
12,1,1,2,0.58496,0.44792,13,1
12,2,2,1,1.1357,0.31559,14,1
12,2,2,2,1.3311,0.60853,14,1
12,2,1,2,0.79806,0.59242,15,1
12,2,2,3,0.46238,0.41868,14,1
12,1,1,2,1.4042,0.51602,14,1
12,1,1,2,1.0509,0.38953,15,1
12,2,1,2,0.87336,0.24735,15,1
12,1,1,2,0.64714,0.087145,14,1
12,1,1,1,1.8472,0.35264,14,1
12,1,1,4,0.70239,0.52808,15,1
12,2,1,2,0.57456,0.65625,15,1
12,2,2,5,0.59143,0.58415,14,1
12,1,1,5,0.63075,0.20029,14,1
12,2,2,2,1.2073,0.42375,15,1
12,2,2,2,0.85526,0.70532,15,1
12,2,1,3,0.58953,0.48124,16,1
12,1,2,3,0.89356,0.74683,15,1
12,2,2,2,0.45212,0.65464,14,1
12,1,1,3,0.56029,0.33675,14,1
12,2,1,2,0.41424,0.34288,15,1
12,2,1,4,0.43959,0.27922,14,1
12,2,1,1,0.64766,0.92277,13,1
12,2,1,3,0.82056,0.51264,12,1
12,2,2,1,0.8624,0.77394,11,1
12,1,1,1,3.4173,0.52771,11,1
12,1,1,1,0.68736,0.099806,12,1
12,1,1,5,0.45913,0.52594,12,1
12,1,1,5,0.32118,0.35207,13,1
12,1,1,5,0.36701,0.33615,13,1
12,2,2,6,0.62264,0.581,14,1
12,1,1,1,1.7447,0.54079,14,1
12,2,1,1,0.44976,0.35704,15,1
12,1,2,1,0.47367,0.35126,14,1
12,2,1,1,0.43146,0.091442,13,1
12,1,1,3,0.24308,0.40595,12,1
12,2,2,4,0.20081,0.45419,12,1
12,2,1,1,3.6567,0.73251,13,1
12,1,1,1,0.78536,0.72937,12,1
12,1,1,3,0.63968,0.38427,12,1
12,2,1,1,0.52577,0.29837,13,1
12,2,1,1,0.73957,0.15112,12,1
12,2,1,1,0.3436,0.087712,11,1
12,1,1,3,0.39105,0.3777,10,1
12,2,1,1,0.61292,0.32177,10,1
12,2,2,4,0.66885,0.49158,9,1
12,2,1,5,0.41898,0.32387,9,1
12,1,1,4,0.36291,0.51584,8,1
12,1,1,6,0.41084,0.30406,8,1
12,1,1,6,0.43057,0.23839,9,1
12,1,1,5,0.35245,0.28858,9,1
12,2,1,3,0.65401,0.6884,10,1
12,1,1,4,0.30238,0.76023,9,1
12,1,1,6,0.82239,0.43813,9,1
12,1,1,6,1.0327,0.45965,10,1
12,1,1,6,0.72304,0.11171,10,1
12,1,1,1,0.59107,0.51367,11,1
12,2,2,4,0.68511,0.68923,11,1
12,2,2,5,0.47725,0.47723,12,1
12,2,1,2,0.64137,0.40925,12,1
12,2,2,2,0.59733,0.65511,11,1
12,2,2,5,0.41559,0.40908,11,1
12,1,1,2,0.56548,0.4291,12,1
12,2,1,2,0.48157,0.70507,12,1
12,1,1,4,0.4777,0.40317,11,1
12,1,1,1,0.68354,0.63091,11,1
12,2,2,1,0.55172,0.71864,12,1
12,1,1,1,0.57614,0.094966,12,1
12,1,2,3,0.28772,0.21335,13,1
12,2,1,2,0.29751,0.73119,12,1
12,2,1,2,0.61142,0.2433,11,1
12,2,2,4,0.49145,0.78914,10,1
12,2,2,4,0.67567,0.46932,12,1
12,2,1,3,0.83761,0.4761,13,1
12,1,1,5,0.46412,0.39673,12,1
12,1,2,4,0.52989,0.52668,12,1
12,1,2,3,0.64004,0.44659,11,1
12,2,2,6,0.60804,0.36662,10,1
12,1,1,6,0.36805,0.27085,10,1
12,2,2,4,0.86373,0.4606,11,1
12,2,2,3,0.62599,0.51452,11,1
12,1,1,2,0.6042,0.45648,12,1
12,1,1,6,0.42218,0.50052,12,1
12,2,1,1,0.82623,0.47811,13,1
12,1,2,2,0.92853,0.46992,12,1
12,2,1,1,0.60079,0.21605,11,1
12,2,1,1,0.53453,0.16632,10,1
12,2,1,1,0.66432,0.16858,9,1
12,2,1,1,0.48618,0.87808,8,1
12,1,1,6,0.41646,0.44818,7,1
12,1,1,6,0.35045,0.26449,7,1
12,1,1,6,0.42214,0.062988,8,1
12,1,2,2,1.7917,0.64781,8,1
12,1,1,6,0.11887,0.54201,7,1
12,2,2,6,0.49663,0.31211,7,1
12,1,1,6,0.16647,0.19865,8,1
12,2,2,6,0.45604,0.029092,8,1
12,1,1,6,0.17759,0.12766,9,1
12,2,2,6,0.54302,0.15181,9,1
12,1,1,5,0.47093,0.57987,10,1
12,2,2,6,0.53884,0.50171,10,1
12,2,2,6,1.1449,0.17138,11,1
12,1,1,6,0.3231,0.10192,11,1
12,2,2,5,0.72882,0.59173,12,1
12,1,1,4,0.73498,0.30767,12,1
12,1,1,4,0.82712,0.56938,13,1
12,1,1,6,0.9333,0.34117,13,1
12,1,2,3,1.2255,0.51653,14,1
12,2,2,3,0.74606,0.70422,13,1
12,1,1,4,0.54246,0.5421,13,1
12,1,1,2,0.78463,0.49983,14,1
12,2,1,1,0.63482,0.73967,14,1
12,2,1,2,0.42706,0.38369,13,1
12,1,1,3,1.023,0.32139,12,1
12,2,2,5,0.57315,0.76704,12,1
12,2,2,4,0.76741,0.43686,13,1
12,1,1,1,0.8098,0.88044,13,1
12,1,1,6,0.31834,0.56018,14,1
12,2,2,3,1.4703,0.70949,14,1
12,2,2,2,0.71313,0.60122,15,1
12,1,2,1,1.3173,0.71225,15,1
12,1,1,4,0.69426,0.87391,14,1
12,2,1,1,0.74065,0.42374,14,1
12,1,1,5,0.42284,0.68163,13,1
12,2,2,5,0.501,0.58361,13,1
12,2,1,4,0.51906,0.39176,14,1
12,2,2,5,0.55106,0.50964,13,1
12,2,2,4,0.54509,0.37367,13,1
12,2,1,3,0.50499,0.33988,14,1
12,1,1,5,0.55497,0.46573,13,1
12,2,2,4,0.57294,0.35178,13,1
12,2,2,2,0.59085,0.52972,14,1
12,2,1,2,0.493,0.5155,14,1
12,1,1,2,1.291,0.1232,13,1
12,1,1,1,1.1874,0.55665,13,1
12,2,1,1,0.51406,0.052927,14,1
12,2,1,1,0.52163,0.021491,13,1
12,1,1,6,0.28127,0.70337,12,1
12,1,1,1,1.9673,1.4614,12,1
12,2,2,3,0.96912,0.7189,13,1
12,1,2,4,0.67184,0.45483,13,1
12,1,1,5,0.51985,0.52468,12,1
12,1,2,3,1.1379,0.46222,12,1
12,1,1,5,0.67238,0.38213,11,1
12,2,2,5,0.78448,0.49593,11,1
12,2,2,5,0.73471,0.32981,12,1
12,1,1,1,0.90078,0.81327,12,1
12,1,1,2,0.6413,0.24334,13,1
12,1,1,1,1.9633,0.71295,13,1
12,2,1,1,0.35779,0.12336,14,1
12,1,1,1,0.64326,0.0217,13,1
12,2,2,4,0.60099,0.63945,13,1
12,1,1,3,0.38336,0.44145,14,1
12,2,2,3,0.42123,0.8154,14,1
12,1,2,4,0.44741,0.6392,15,1
12,1,1,3,0.30346,0.40151,14,1
12,1,2,3,0.44528,0.095812,14,1
12,1,2,3,0.60692,0.22392,13,1
12,2,1,2,0.54268,0.36809,12,1
12,2,1,1,0.70266,0.13208,11,1
12,1,1,6,0.26648,0.34846,10,1
12,2,2,5,0.61022,0.66414,10,1
12,2,2,2,0.90864,0.44376,12,1
12,2,1,3,0.30704,0.34996,12,1
12,1,2,2,0.39887,0.65187,11,1
12,1,1,5,0.19493,0.39231,10,1
12,2,2,4,0.51854,0.35237,10,1
12,2,1,4,0.43045,0.39649,11,1
12,2,2,5,0.4026,0.34273,10,1
12,1,1,4,0.40869,0.38279,10,1
12,2,1,3,0.43194,0.34295,11,1
12,2,2,6,0.75983,0.39691,10,1
12,1,1,2,0.80197,0.5023,10,1
12,1,1,5,0.072103,0.39893,11,1
12,2,1,1,0.57592,0.50487,11,1
12,1,2,4,0.53391,0.41702,10,1
12,1,1,6,0.17371,0.46346,9,1
12,2,2,6,0.46347,0.11365,9,1
12,2,1,1,0.4613,0.45972,10,1
12,1,1,1,0.70697,1.143,9,1
12,1,1,3,0.77587,0.51483,9,1
12,2,2,5,0.53991,0.40487,10,1
12,2,2,5,1.0507,0.60034,10,1
12,2,2,4,0.47127,0.45629,11,1
12,2,2,2,1.0627,0.48995,11,1
12,2,1,3,0.32483,0.58611,12,1
12,1,1,6,0.46899,0.48784,11,1
12,2,1,6,0.37481,0.15236,11,1
12,1,1,6,0.10252,0.088993,10,1
12,2,1,1,0.53376,1.1625,10,1
12,1,2,1,2.181,0.33532,9,1
12,2,2,3,0.81584,0.59902,8,1
12,2,2,6,0.59977,0.37095,8,1
12,2,1,1,1.0359,0.39669,9,1
12,1,1,6,0.050314,0.51707,8,1
12,2,2,6,0.2818,0.25943,8,1
12,1,1,6,0.01158,0.026182,9,1
12,1,1,3,0.54863,0.482,9,1
12,2,2,6,0.33341,0.27247,10,1
12,1,1,6,0.078408,0.28304,10,1
12,1,1,6,0.22801,0.013555,11,1
12,2,2,6,0.48125,0.069193,11,1
12,2,1,2,0.56906,0.41187,12,1
12,1,1,5,0.22684,0.58392,11,1
12,1,1,5,0.23081,0.41626,11,1
12,2,1,2,0.70236,0.3679,12,1
12,2,2,5,0.36655,0.32848,11,1
12,2,2,3,0.91916,0.54174,11,1
12,1,1,3,0.43294,0.4882,12,1
12,1,1,3,0.55077,0.39024,12,1
12,1,1,2,1.4168,0.40759,13,1
12,2,1,1,0.11923,0.99153,13,1
12,1,2,2,0.86333,0.95077,12,1
12,2,1,2,0.5362,0.54086,11,1
12,2,2,5,0.70682,0.61838,10,1
12,1,1,5,0.80432,0.25245,10,1
12,2,2,5,0.4351,0.098748,11,1
12,1,1,3,0.84399,0.32075,11,1
12,1,2,3,0.51086,0.12487,12,1
12,1,1,1,0.54571,0.36511,11,1
12,1,1,4,0.43419,0.38111,11,1
12,1,1,3,0.8174,0.70683,12,1
12,2,1,1,0.33212,0.4587,12,1
12,1,1,6,0.071992,0.44935,11,1
12,2,2,3,0.78215,0.52323,11,1
12,2,2,5,0.40369,0.32082,12,1
12,1,1,5,0.061637,0.3258,12,1
12,1,1,5,0.26468,0.21231,13,1
12,1,1,5,0.26667,0.19464,13,1
12,1,1,4,0.73214,0.33061,14,1
12,1,2,3,0.34017,0.23483,14,1
12,1,1,3,0.51554,0.28499,13,1
12,2,2,4,0.60969,0.44283,13,1
12,2,1,4,0.29377,0.49711,14,1
12,2,2,3,0.30145,0.3775,13,1
12,2,2,6,0.27736,0.22781,13,1
12,1,1,6,0.21908,0.15238,14,1
12,1,1,6,0.11862,0.25285,14,1
12,1,2,4,0.35401,0.36299,15,1
12,2,2,4,0.4998,0.28077,14,1
12,2,2,2,0.51727,0.38738,14,1
12,2,1,1,0.6995,0.47073,15,1
12,1,1,3,0.27936,0.446,14,1
12,2,1,1,0.56543,0.35534,14,1
12,2,2,1,0.42812,0.36947,13,1
12,2,1,1,0.46091,0.14378,13,1
12,1,2,1,0.4317,0.88175,12,1
12,1,1,2,0.30119,0.8295,11,1
12,2,2,3,0.51295,0.3775,11,1
12,2,2,5,0.72544,0.71736,12,1
12,2,1,4,0.70363,0.33315,12,1
12,1,1,2,0.46569,0.2474,11,1
12,1,1,5,0.30021,0.46003,15,2
12,1,1,4,0.37053,0.47008,15,2
