Subj_idx,Stimulus,Response,Confidence,RT_decConf,SOA,Session,Gender,Age,Training
16,1,1,-1,1.90786010707,16.7,1,male,28,0
16,1,1,0.396810864424,2.79086733411,133.3,1,male,28,0
16,1,1,-1,1.97424630692,33.3,1,male,28,0
16,1,1,-1,2.00757991829,16.7,1,male,28,0
16,2,2,-1,2.6325282691,8.3,1,male,28,0
16,1,1,1,2.54091320884,133.3,1,male,28,0
16,1,1,-1,2.84086951556,33.3,1,male,28,0
16,2,1,-1,2.50754783805,8.3,1,male,28,0
16,1,1,-1,1.94117126227,33.3,1,male,28,0
16,2,1,-1,2.34087176118,8.3,1,male,28,0
16,1,1,-1,1.79949467211,33.3,1,male,28,0
16,1,1,-0.210955977722,3.76580946136,66.7,1,male,28,0
16,1,1,-0.968780041199,2.15760442759,8.3,1,male,28,0
16,1,1,-1,1.91595234673,33.3,1,male,28,0
16,2,1,-1,2.60754065208,33.3,1,male,28,0
16,2,2,1,2.78279434259,133.3,1,male,28,0
16,1,1,-1,2.09089710457,66.7,1,male,28,0
16,1,1,-1,2.21590255821,16.7,1,male,28,0
16,1,1,-1,2.05758274135,8.3,1,male,28,0
16,2,2,1,2.4908850424,133.3,1,male,28,0
16,1,1,0.690455481804,5.16203117942,66.7,1,male,28,0
16,1,1,0.682520790417,1.95760340102,133.3,1,male,28,0
16,2,2,1,3.69912555691,133.3,1,male,28,0
16,2,2,1,2.31588767298,66.7,1,male,28,0
16,1,1,0.960296025025,1.95757228319,66.7,1,male,28,0
16,1,1,1,1.84093110962,133.3,1,male,28,0
16,1,1,-0.0937666895552,2.99919735248,66.7,1,male,28,0
16,1,1,-1,2.33256394233,16.7,1,male,28,0
16,1,1,-1,1.83258094485,8.3,1,male,28,0
16,2,1,-1,2.21588523488,16.7,1,male,28,0
16,1,1,-1,1.82447972272,8.3,1,male,28,0
16,1,1,-1,2.18258402456,8.3,1,male,28,0
16,2,1,-1,2.31588799378,33.3,1,male,28,0
16,2,1,-0.921904325933,2.89941883443,16.7,1,male,28,0
16,1,1,1,2.17452771476,133.3,1,male,28,0
16,1,1,-1,2.39091436373,16.7,1,male,28,0
16,1,1,0.24602121004,2.7658967196,133.3,1,male,28,0
16,2,2,1,2.15730415657,133.3,1,male,28,0
16,1,1,-1,2.2575677278,33.3,1,male,28,0
16,2,1,-1,1.89914037798,33.3,1,male,28,0
16,2,1,-1,1.90780107944,16.7,1,male,28,0
16,2,1,-1,2.04118364524,8.3,1,male,28,0
16,1,1,-1,1.8161622798,8.3,1,male,28,0
16,1,1,-1,2.06592360284,8.3,1,male,28,0
16,2,2,1,2.58254309017,133.3,1,male,28,0
16,2,1,-1,2.66586861732,16.7,1,male,28,0
16,1,1,-0.820340276188,3.1160749574,33.3,1,male,28,0
16,1,1,-0.2656443122,2.59084930501,66.7,1,male,28,0
16,2,1,-1,2.82418715097,8.3,1,male,28,0
16,2,2,-1,2.14946085955,33.3,1,male,28,0
16,1,2,-0.921904325933,2.27423501468,8.3,1,male,28,0
16,2,2,1,3.07438251961,133.3,1,male,28,0
16,2,2,-1,3.7657472257,16.7,1,male,28,0
16,1,2,-1,2.97423957007,33.3,1,male,28,0
16,2,2,1,2.10779953958,133.3,1,male,28,0
16,2,2,-1,2.91586861732,16.7,1,male,28,0
16,2,2,-1,2.18256573882,33.3,1,male,28,0
16,1,1,0.960296025025,2.49922526229,66.7,1,male,28,0
16,1,2,-1,2.50760077044,16.7,1,male,28,0
16,2,1,-1,2.35781429649,8.3,1,male,28,0
16,1,1,-1,1.95781930101,8.3,1,male,28,0
16,2,1,1,2.04924348386,66.7,1,male,28,0
16,2,1,-1,2.31613116197,33.3,1,male,28,0
16,1,1,-0.359395742733,3.31607919199,33.3,1,male,28,0
16,2,1,-0.546898603799,2.16583076264,33.3,1,male,28,0
16,2,1,0.984100099184,2.13280640475,66.7,1,male,28,0
16,2,1,-1,3.05779671652,8.3,1,male,28,0
16,2,1,-1,1.94117414949,33.3,1,male,28,0
16,1,1,-1,1.78279787141,8.3,1,male,28,0
16,1,1,1,2.36591391461,133.3,1,male,28,0
16,1,1,1,1.97419465774,66.7,1,male,28,0
16,2,1,0.984100099184,1.82428948692,66.7,1,male,28,0
16,2,1,-1,1.98280691804,16.7,1,male,28,0
16,1,1,0.349202716106,3.06610678099,133.3,1,male,28,0
16,1,1,-1,2.87416912187,33.3,1,male,28,0
16,2,1,-1,2.63247437431,16.7,1,male,28,0
16,1,1,-1.52590218967e-05,2.72441087854,66.7,1,male,28,0
16,1,2,-0.0234531166552,2.49918708681,66.7,1,male,28,0
16,1,1,-1,2.09112808227,16.7,1,male,28,0
16,1,1,0.611108567941,2.16588722385,133.3,1,male,28,0
16,1,1,-1,4.85377154509,8.3,1,male,28,0
16,2,2,1,2.29091898329,133.3,1,male,28,0
16,2,1,-1,2.19091975321,8.3,1,male,28,0
16,2,1,-1,1.94116099659,8.3,1,male,28,0
16,1,1,-1,2.01613892539,33.3,1,male,28,0
16,2,1,-1,1.79925342874,16.7,1,male,28,0
16,2,2,0.984100099184,3.12441421488,133.3,1,male,28,0
16,1,1,-1,2.64918881914,16.7,1,male,28,0
16,2,1,-1,1.94093290611,8.3,1,male,28,0
16,1,1,-1,1.84945033723,16.7,1,male,28,0
16,2,2,0.388876173037,2.39085950653,66.7,1,male,28,0
16,1,2,0.317463950561,2.10750472221,66.7,1,male,28,0
16,1,1,0.984100099184,1.92447638638,133.3,1,male,28,0
16,1,1,-1,2.14925233801,8.3,1,male,28,0
16,2,2,1,2.47420813144,133.3,1,male,28,0
16,1,1,0.92855725948,1.88258569273,66.7,1,male,28,0
16,1,1,-1,2.19925323625,33.3,1,male,28,0
16,1,1,-1,1.95760019299,16.7,1,male,28,0
16,1,1,1,1.88261552735,133.3,1,male,28,0
16,2,2,1,1.95747604248,133.3,1,male,28,0
16,1,1,-1,2.07424906582,16.7,1,male,28,0
16,2,2,1,2.17424187985,133.3,1,male,28,0
16,1,1,1,1.89093008305,133.3,1,male,28,0
16,2,1,-0.0937666895552,2.3658314684,33.3,1,male,28,0
16,2,1,0.00794995040818,2.98277130898,66.7,1,male,28,0
16,1,2,-1.52590218967e-05,2.33279235361,33.3,1,male,28,0
16,2,1,-1,2.46611460857,16.7,1,male,28,0
16,2,1,-1,1.83289757679,16.7,1,male,28,0
16,2,1,-1,1.80784708249,8.3,1,male,28,0
16,2,2,1,2.6494271753,66.7,1,male,28,0
16,1,1,0.984100099184,2.29086027645,133.3,1,male,28,0
16,1,1,-1,2.80755643555,8.3,1,male,28,0
16,2,2,-0.679713130388,2.7325165919,33.3,1,male,28,0
16,2,2,-0.804715037766,2.33256682955,66.7,1,male,28,0
16,2,1,-1,2.53251941496,8.3,1,male,28,0
16,2,1,-1,2.52446085954,8.3,1,male,28,0
16,2,2,1,3.7076951505,66.7,1,male,28,0
16,1,2,1,2.39923276906,66.7,1,male,28,0
16,1,2,-1.52590218967e-05,2.982746928,66.7,1,male,28,0
16,1,1,-1,2.24939079631,8.3,1,male,28,0
16,1,1,-1,1.82425387786,33.3,1,male,28,0
16,2,1,-1,1.74091102739,8.3,1,male,28,0
16,2,2,1,3.7910290185,133.3,1,male,28,0
16,1,1,-0.632837415122,2.87420248532,66.7,1,male,28,0
16,2,1,-1,2.14088934115,33.3,1,male,28,0
16,2,2,-0.828152895399,2.66608772533,16.7,1,male,28,0
16,2,2,-0.773464560922,2.20754469419,33.3,1,male,28,0
16,1,2,-0.562523842222,1.94920607831,16.7,1,male,28,0
16,1,1,-1,1.91613295846,16.7,1,male,28,0
16,1,2,-1,3.82410181754,33.3,1,male,28,0
16,1,1,1,3.64106032881,66.7,1,male,28,0
16,1,1,-0.632837415122,2.99086162382,33.3,1,male,28,0
16,2,1,-0.937529564355,4.79072906829,8.3,1,male,28,0
16,1,1,1,2.11615419558,133.3,1,male,28,0
16,1,1,-1,2.24923231994,33.3,1,male,28,0
16,2,2,1,2.22427774555,66.7,1,male,28,0
16,2,1,-1,1.99090204492,16.7,1,male,28,0
16,1,1,1,1.84949107913,133.3,1,male,28,0
16,2,1,-1,2.05757279647,33.3,1,male,28,0
16,2,1,-1,1.77450224305,16.7,1,male,28,0
16,2,1,0.984100099184,2.02906726071,66.7,1,male,28,0
16,1,1,-1,1.79113873291,16.7,1,male,28,0
16,1,1,0.952361333639,1.84925304377,133.3,1,male,28,0
16,2,1,-1,2.59922000113,16.7,1,male,28,0
16,2,1,-0.500022888533,5.69927152199,133.3,1,male,28,0
16,1,1,-0.468772411688,2.6160884311,8.3,1,male,28,0
16,1,1,-1,2.29925278713,16.7,1,male,28,0
16,1,1,-1,2.07427633402,8.3,1,male,28,0
16,1,1,1,2.44090724192,133.3,1,male,28,0
16,2,1,-1,2.23257529873,33.3,1,male,28,0
16,2,1,-1,2.02447144602,33.3,1,male,28,0
16,1,1,-0.945342183566,1.89946695479,33.3,1,male,28,0
16,1,1,-0.945342183566,1.71593431764,66.7,1,male,28,0
16,1,1,-0.945342183566,1.9742697255,8.3,1,male,28,0
16,1,1,-0.945342183566,2.25759627921,16.7,1,male,28,0
16,1,1,0.349202716106,2.49922526229,66.7,1,male,28,0
16,1,1,0.238086518654,2.62421467581,133.3,1,male,28,0
16,1,1,0.515861753262,1.95758607769,66.7,1,male,28,0
16,2,1,-1,2.40756015686,16.7,1,male,28,0
16,2,1,0.349202716106,3.03278728493,33.3,1,male,28,0
16,1,1,-1,2.68275629543,8.3,1,male,28,0
16,2,1,-1,2.70759794738,8.3,1,male,28,0
16,1,1,1,2.45778080473,133.3,1,male,28,0
16,1,1,-1,2.11596877181,8.3,1,male,28,0
16,1,1,-0.734401464866,2.77414615242,33.3,1,male,28,0
16,2,1,-1,1.82425131144,8.3,1,male,28,0
16,1,1,1.52590218967e-05,2.52443872418,66.7,1,male,28,0
16,1,1,-0.0234531166552,1.90760218197,66.7,1,male,28,0
16,1,1,-0.968780041199,2.49088472159,8.3,1,male,28,0
16,2,1,-0.992217898833,2.44090050507,33.3,1,male,28,0
16,2,2,1,2.89944834825,133.3,1,male,28,0
16,2,1,1,2.09925208137,66.7,1,male,28,0
16,1,2,-0.445334554055,3.12440811964,66.7,1,male,28,0
16,1,1,-1,2.35780627643,33.3,1,male,28,0
16,2,1,-1,2.34924149489,33.3,1,male,28,0
16,1,1,-1,3.19939246448,16.7,1,male,28,0
16,2,1,-0.078141451133,3.16584519874,66.7,1,male,28,0
16,2,2,1,2.11612211534,133.3,1,male,28,0
16,2,2,-1,4.03246231214,33.3,1,male,28,0
16,2,2,-0.820340276188,2.09094650813,16.7,1,male,28,0
16,1,2,-1,1.78263554542,16.7,1,male,28,0
16,2,2,-1,2.79941318831,8.3,1,male,28,0
16,2,2,-1,4.50744229407,16.7,1,male,28,0
16,2,2,0.0238193331807,3.10750793023,133.3,1,male,28,0
16,1,2,0.666651407645,23.6812125944,66.7,1,male,28,0
16,1,1,0.984100099184,1.88280512155,133.3,1,male,28,0
16,2,1,-1,2.1659205873,16.7,1,male,28,0
16,2,1,-1,1.79116022667,16.7,1,male,28,0
16,2,1,-1,1.75783623938,33.3,1,male,28,0
16,2,1,-1,2.34115599208,8.3,1,male,28,0
16,1,1,-1,1.79114835698,33.3,1,male,28,0
16,1,1,1,2.12420184372,133.3,1,male,28,0
16,2,2,0.523796444648,2.64078636359,133.3,1,male,28,0
16,2,1,0.76983291371,1.8659254635,66.7,1,male,28,0
16,2,1,-0.703150988022,2.84111685419,33.3,1,male,28,0
16,1,1,-1,5.04926882725,16.7,1,male,28,0
16,1,1,-1,1.8825686902,8.3,1,male,28,0
16,2,1,0.611108567941,3.11575704225,66.7,1,male,28,0
16,2,2,1,2.1077879907,133.3,1,male,28,0
16,2,1,-1,1.94925066984,8.3,1,male,28,0
16,2,1,0.444449530785,3.30390730865,66.7,1,male,28,0
16,1,1,-1,2.33278754158,33.3,1,male,28,0
16,2,1,0.587304493782,2.2076014762,66.7,1,male,28,0
16,1,2,0.238086518654,2.64945861393,33.3,1,male,28,0
16,2,1,-1,2.59110594691,16.7,1,male,28,0
16,1,1,1,2.3244623994,133.3,1,male,28,0
16,2,1,-0.140642404822,4.14911343058,66.7,1,male,28,0
16,1,1,-1,2.34117941065,8.3,1,male,28,0
16,2,1,1,2.04923642621,66.7,1,male,28,0
16,2,1,-0.937529564355,1.83282250903,16.7,1,male,28,0
16,2,1,-1,1.84951738492,8.3,1,male,28,0
16,1,1,-1,1.79121668788,8.3,1,male,28,0
16,1,1,1,2.06591462038,133.3,1,male,28,0
16,1,1,-1,2.01589415318,8.3,1,male,28,0
16,2,1,-1,2.19095407907,8.3,1,male,28,0
16,2,2,1,2.72446605654,133.3,1,male,28,0
16,1,1,-1,1.99064219501,33.3,1,male,28,0
16,1,2,-1,5.14903194678,66.7,1,male,28,0
16,1,1,-1,2.36601913779,33.3,1,male,28,0
16,2,1,-0.1953307393,2.0491536592,66.7,1,male,28,0
16,2,1,-1,2.85773217109,33.3,1,male,28,0
16,1,1,1,2.1744792736,133.3,1,male,28,0
16,1,1,1,1.89087041381,133.3,1,male,28,0
16,2,1,-1,2.43253462099,33.3,1,male,28,0
16,2,1,-1,1.84949236234,16.7,1,male,28,0
16,2,1,-1,1.94112025469,8.3,1,male,28,0
16,1,1,-1,2.42445008059,33.3,1,male,28,0
16,2,1,-1,1.7659227046,16.7,1,male,28,0
16,2,2,1,2.29116920913,133.3,1,male,28,0
16,2,1,-1,2.23246173469,16.7,1,male,28,0
16,1,1,-1,1.97446381093,16.7,1,male,28,0
16,1,1,0.0793621728847,2.82408930625,66.7,1,male,28,0
16,1,1,-1,1.83259153133,8.3,1,male,28,0
16,1,1,1,1.92425150392,133.3,1,male,28,0
16,1,1,-1,1.94092777327,33.3,1,male,28,0
16,2,1,-1,1.98259037644,8.3,1,male,28,0
16,1,1,-1,1.82446432421,8.3,1,male,28,0
16,1,1,0.515861753262,2.60744601538,66.7,1,male,28,0
16,2,1,-1,1.85761411582,33.3,1,male,28,0
16,1,1,-1,1.76616843921,16.7,1,male,28,0
16,2,1,-1,2.4909129522,8.3,1,male,28,0
16,1,1,0.365072098878,2.29946291268,66.7,1,male,28,0
16,1,1,-1,1.7825928787,16.7,1,male,28,0
16,2,2,1,2.89924431795,133.3,1,male,28,0
16,2,1,-1,2.19090146748,33.3,1,male,28,0
16,2,2,1,3.1410731609,133.3,1,male,28,0
16,1,2,1,3.89906691424,66.7,1,male,28,0
16,1,1,-1,2.25780576315,33.3,1,male,28,0
16,1,1,-1,2.02425297961,16.7,1,male,28,0
16,2,1,0.0555580987259,2.33257805763,66.7,1,male,28,0
16,2,1,-0.875028610666,1.82452559746,16.7,1,male,28,0
16,1,1,-1,1.80786023539,33.3,1,male,28,0
16,2,2,1,2.83252833327,133.3,1,male,28,0
16,1,1,-1,1.93260551831,8.3,1,male,28,0
16,2,1,-1,2.00757029421,8.3,1,male,28,0
16,2,2,1,2.582764123,133.3,1,male,28,0
16,1,1,-1,2.09089646296,16.7,1,male,28,0
16,2,2,1,2.42421781967,133.3,1,male,28,0
16,1,1,-1,2.67412799501,16.7,1,male,28,0
16,1,2,0.0238193331807,3.2156850542,66.7,1,male,28,0
16,1,2,-1,4.46235384244,16.7,1,male,28,0
16,1,1,1,2.36609163912,133.3,1,male,28,0
16,2,1,-1,2.02425233801,16.7,1,male,28,0
16,2,1,-1,2.52445829313,33.3,1,male,28,0
16,2,1,0.0952315556573,2.98273024627,66.7,1,male,28,0
16,1,1,-1,2.20780935614,33.3,1,male,28,0
16,1,1,0.00794995040818,2.23257850676,66.7,1,male,28,0
16,2,1,-1,2.70751229315,16.7,1,male,28,0
16,2,1,-1,2.14950224305,33.3,1,male,28,0
16,2,1,-1,1.79948793527,8.3,1,male,28,0
16,1,1,-1,2.67444783497,8.3,1,male,28,0
16,1,1,-1.52590218967e-05,2.48257754435,66.7,1,male,28,0
16,1,1,0.0714274814984,2.29924316306,133.3,1,male,28,0
16,2,1,-1,2.22422096354,33.3,1,male,28,0
16,2,2,1,3.65770002669,133.3,1,male,28,0
16,1,1,1,2.66587856219,133.3,1,male,28,0
16,2,1,-1,2.02427511498,8.3,1,male,28,0
16,1,1,-1,2.00783110654,33.3,1,male,28,0
16,2,2,0.00794995040818,2.81587355767,66.7,1,male,28,0
16,2,1,-1,2.16590968002,8.3,1,male,28,0
16,2,1,-1,1.80780537819,16.7,1,male,28,0
16,2,2,1,2.39112513089,133.3,1,male,28,0
16,1,2,-1,2.58256682955,8.3,1,male,28,0
16,1,1,0.8333104448,1.98278125385,66.7,1,male,28,0
16,1,1,-1,2.24088440079,8.3,1,male,28,0
16,1,1,-1,1.98255155936,16.7,1,male,28,0
16,2,2,1,2.29921397004,66.7,1,male,28,0
16,2,1,-1,2.35759422607,16.7,1,male,28,0
16,1,1,-1,1.96615599207,8.3,1,male,28,0
16,2,2,0.976165407797,2.07424425379,66.7,1,male,28,0
16,2,1,-1,2.21589389654,8.3,1,male,28,0
16,1,1,1,1.89952566162,133.3,1,male,28,0
16,1,1,-1,2.25759082557,16.7,1,male,28,0
16,1,1,1,1.92424701269,66.7,1,male,28,0
16,2,1,-1,1.81592745247,16.7,1,male,28,0
16,1,1,1,1.85787075771,133.3,1,male,28,0
16,2,1,-1,1.88266749733,33.3,1,male,28,0
16,2,1,-1,1.80782398473,8.3,1,male,28,0
16,1,1,1,1.86616414045,133.3,1,male,28,0
16,1,1,-1,2.04926048639,66.7,1,male,28,0
16,1,1,1,1.8492568934,133.3,1,male,28,0
16,1,1,-1,2.19925291545,16.7,1,male,28,0
16,1,1,-1,2.40756978093,16.7,1,male,28,0
16,1,1,-1,1.76592559182,33.3,1,male,28,0
16,2,2,1,2.63250902096,66.7,1,male,28,0
16,1,1,-1,2.37422109186,8.3,1,male,28,0
16,2,1,-1,2.63254013879,8.3,1,male,28,0
16,2,1,-1,2.03282417721,33.3,1,male,28,0
16,1,1,1,1.92447381996,133.3,1,male,28,0
16,2,2,1,1.99925220969,133.3,1,male,28,0
16,2,1,-1,2.7324899653,8.3,1,male,28,0
16,1,1,-1,1.82448293075,16.7,1,male,28,0
16,2,2,1,2.09921326428,133.3,1,male,28,0
16,2,2,1,2.09091346549,66.7,1,male,28,0
16,1,1,-1,1.79911805014,33.3,1,male,28,0
16,1,2,0.984100099184,2.13259852482,66.7,1,male,28,0
16,2,1,-1,1.85781269248,16.7,1,male,28,0
16,1,1,-1,1.79113905371,33.3,1,male,28,0
16,2,1,-1,1.7242437405,33.3,1,male,28,0
16,1,1,-1,1.78283283887,33.3,1,male,28,0
16,1,1,-1,1.87908798454,16.7,1,male,28,0
16,1,1,-1,1.73260609576,8.3,1,male,28,0
16,2,1,-1,1.69095311666,16.7,1,male,28,0
16,2,2,0.238086518654,3.84101804706,66.7,1,male,28,0
16,2,1,-0.0547035934997,2.76584859925,66.7,1,male,28,0
16,2,1,-1.52590218967e-05,2.62442800938,66.7,1,male,28,0
16,1,1,-1,1.72457705416,8.3,1,male,28,0
16,1,1,-1,1.9659157111,8.3,1,male,28,0
16,2,1,-1,1.9992669666,8.3,1,male,28,0
16,2,2,-0.726588845655,2.72442274822,33.3,1,male,28,0
16,1,1,-1,2.09924085328,8.3,1,male,28,0
16,2,1,-1,2.1742486167,8.3,1,male,28,0
16,2,1,-1,2.69112025469,16.7,1,male,28,0
16,2,1,-1,2.16615541463,8.3,1,male,28,0
16,1,1,-1,1.94118120714,16.7,1,male,28,0
16,1,2,-1,3.49914153287,66.7,1,male,28,0
16,2,2,0.0238193331807,2.85778959471,66.7,1,male,28,0
16,1,1,-0.164080262455,6.14899152568,66.7,1,male,28,0
16,2,2,1,2.34926234704,133.3,1,male,28,0
16,2,2,1,2.3408887637,133.3,1,male,28,0
16,1,1,-1,2.50756163255,16.7,1,male,28,0
16,2,2,-1,2.31590210908,16.7,1,male,28,0
16,2,1,-0.218768596933,3.83249689463,66.7,1,male,28,0
16,2,1,-1,1.9828149381,16.7,1,male,28,0
16,2,2,0.587304493782,4.27433061378,133.3,1,male,28,0
16,1,2,-1,3.74078366885,33.3,1,male,28,0
16,1,2,-0.960967421988,2.33281962181,16.7,1,male,28,0
16,1,1,-1,2.32437353714,66.7,1,male,28,0
16,1,1,-1,2.19923783774,33.3,1,male,28,0
16,1,1,-1,1.86594567404,33.3,1,male,28,0
16,1,1,0.119035629816,2.36588472159,133.3,1,male,28,0
16,2,2,1,2.51586752659,133.3,1,male,28,0
16,1,2,1,2.09089742537,33.3,1,male,28,0
16,1,1,1,2.97440446249,133.3,1,male,28,0
16,2,1,-1,2.09922417156,33.3,1,male,28,0
16,1,1,-1,2.48275270244,33.3,1,male,28,0
16,1,1,-1,1.95750491469,8.3,1,male,28,0
16,2,2,1,1.97424566532,133.3,1,male,28,0
16,2,1,-0.546898603799,2.59921358508,66.7,1,male,28,0
16,2,1,-0.992217898833,2.58277406788,33.3,1,male,28,0
16,2,1,-0.679713130388,3.18273191445,133.3,1,male,28,0
16,1,1,1,2.44113918203,133.3,1,male,28,0
16,2,1,-1,2.71587657321,16.7,1,male,28,0
16,1,1,-1,1.91615252741,16.7,1,male,28,0
16,1,1,1,2.44088991859,133.3,1,male,28,0
16,1,1,0.238086518654,2.65754379594,66.7,1,male,28,0
16,1,1,-1,2.08257998245,33.3,1,male,28,0
16,2,2,-1,2.32413903061,8.3,1,male,28,0
16,1,1,-1,2.18257375888,33.3,1,male,28,0
16,1,1,1,2.09927902876,133.3,1,male,28,0
16,1,1,0.142870222019,2.4658470594,66.7,1,male,28,0
16,2,2,-1,2.12427242024,8.3,1,male,28,0
16,2,2,0.436514839399,2.78252711422,66.7,1,male,28,0
16,1,2,-1,2.64087201782,33.3,1,male,28,0
16,2,1,-1,1.97449460795,8.3,1,male,28,0
16,2,1,-1,2.01617870488,16.7,1,male,28,0
16,1,1,0.349202716106,2.50776887088,133.3,1,male,28,0
16,1,1,0.317463950561,2.46581048793,33.3,1,male,28,0
16,1,1,-1,2.4492317425,16.7,1,male,28,0
16,1,1,-1,2.3325735664,8.3,1,male,28,0
16,2,1,-1,2.30385918829,33.3,1,male,28,0
16,1,1,-0.992217898833,2.39112384768,16.7,1,male,28,0
16,1,1,-1,1.82427761723,33.3,1,male,28,0
16,2,1,-1,1.74928011949,8.3,1,male,28,0
16,2,1,-1,1.80783136318,8.3,1,male,28,0
16,2,2,1,2.66595362994,133.3,1,male,28,0
16,2,1,-1,2.13246699585,8.3,1,male,28,0
16,1,1,-1,2.44111961309,16.7,1,male,28,0
16,2,1,-1,2.54920466678,16.7,1,male,28,0
16,1,1,0.317463950561,3.24938020983,66.7,1,male,28,0
16,2,1,-1,1.90758774586,33.3,1,male,28,0
16,2,1,-1,1.5994740766,33.3,1,male,28,0
16,1,1,-1.52590218967e-05,2.42445521342,66.7,1,male,28,0
16,2,2,0.174608987564,2.59926715908,66.7,1,male,28,0
16,1,1,-1,2.33245486952,8.3,1,male,28,0
16,1,1,0.53966582742,2.52422571141,133.3,1,male,28,0
16,2,1,-0.914091706722,2.98252846159,33.3,1,male,28,0
16,1,2,-1,2.43282173911,8.3,1,male,28,0
16,1,2,-0.968780041199,2.60777002577,8.3,1,male,28,0
16,2,2,-0.0703288319219,3.24103934833,66.7,1,male,28,0
16,1,1,1,2.08256297992,133.3,1,male,28,0
16,2,1,-0.570336461433,2.95751903,66.7,1,male,28,0
16,1,1,1,2.02446759639,133.3,1,male,28,0
16,1,1,-1,3.2825110741,16.7,1,male,28,0
16,1,1,1,2.14091147651,133.3,1,male,28,0
16,1,1,1,2.39088709553,66.7,1,male,28,0
16,1,1,0.976165407797,2.06589505143,66.7,1,male,28,0
16,1,2,-1.52590218967e-05,2.45754212777,33.3,1,male,28,0
16,1,1,1,1.96612487425,133.3,1,male,28,0
16,1,2,-1,2.55743966349,33.3,1,male,28,0
16,1,1,0.0476234073396,2.08280550651,66.7,1,male,28,0
16,2,2,1,2.29923738862,133.3,1,male,28,0
16,2,2,-1,2.02423052345,33.3,1,male,28,0
16,1,1,1,1.93255868117,66.7,1,male,28,0
16,2,1,0.984100099184,2.57418715097,66.7,1,male,28,0
16,1,2,-0.992217898833,2.14110973237,33.3,1,male,28,0
16,2,2,1,2.60777612101,133.3,1,male,28,0
16,2,2,-0.640650034333,2.29925022071,33.3,1,male,28,0
16,2,2,1,2.4325625308,133.3,1,male,28,0
16,2,1,-1,2.24086451105,8.3,1,male,28,0
16,1,2,-0.960967421988,3.53269264824,16.7,1,male,28,0
16,1,1,0.984100099184,2.57445213372,133.3,1,male,28,0
16,2,1,-1,2.02425682924,16.7,1,male,28,0
16,1,1,-1,1.78278953055,16.7,1,male,28,0
16,1,2,0.619043259327,2.38255393329,66.7,1,male,28,0
16,1,1,1,2.39943070412,66.7,1,male,28,0
16,1,2,-1,2.69086457521,8.3,1,male,28,0
16,1,2,-1,2.65777701926,33.3,1,male,28,0
16,1,2,-1,2.04114867778,16.7,1,male,28,0
16,2,2,-1,2.80775597462,8.3,1,male,28,0
16,2,2,-1,2.1159119898,16.7,1,male,28,0
16,1,2,-1,2.3908832459,16.7,1,male,28,0
16,2,1,-1,2.09110883413,8.3,1,male,28,0
16,1,1,1,1.91612654242,133.3,1,male,28,0
16,2,1,-1,2.56590820433,16.7,1,male,28,0
16,1,2,-0.937529564355,1.99115227077,33.3,1,male,28,0
16,1,1,1,2.0744633618,133.3,1,male,28,0
16,1,1,-1,3.22414461257,8.3,1,male,28,0
16,2,1,-1,3.090820112,8.3,1,male,28,0
16,2,1,-1,2.42444398534,16.7,1,male,28,0
16,2,1,-1,2.68720357861,16.7,1,male,28,0
16,1,1,1,1.99948254579,133.3,1,male,28,0
16,2,1,1,1.84924406131,66.7,1,male,28,0
16,1,1,1,1.88282757771,133.3,1,male,28,0
16,2,1,-1,2.79085193559,33.3,1,male,28,0
16,1,1,1,2.02448588213,133.3,1,male,28,0
16,2,2,1,2.09089517975,66.7,1,male,28,0
16,2,2,1,2.06589697625,66.7,1,male,28,0
16,1,2,-0.796902418555,3.1241453825,33.3,1,male,28,0
16,2,2,1,2.13280672556,133.3,1,male,28,0
16,1,1,-1,2.81578950745,16.7,1,male,28,0
16,1,1,-1,1.96589774617,33.3,1,male,28,0
16,1,1,1,2.09926138463,66.7,1,male,28,0
16,2,2,-0.0937666895552,2.52427319016,33.3,1,male,28,0
16,2,2,-1,2.67404201998,8.3,1,male,28,0
16,2,2,-1,2.02415353088,8.3,1,male,28,0
16,1,1,-1,2.08249400741,33.3,1,male,28,0
16,2,2,1,2.55754552827,133.3,1,male,28,0
16,1,1,1,2.07420736152,133.3,1,male,28,0
16,2,2,-0.703150988022,3.74912228473,66.7,1,male,28,0
16,1,2,-1,2.16589524391,16.7,1,male,28,0
16,1,1,1,1.9161518858,66.7,1,male,28,0
16,1,2,1,2.29088786546,66.7,1,male,28,0
16,1,2,-0.101579308766,2.49118210539,33.3,1,male,28,0
16,1,2,-1,1.83283277471,8.3,1,male,28,0
16,2,2,-1,2.18286953866,16.7,1,male,28,0
16,1,1,1,2.33257452881,66.7,1,male,28,0
16,2,1,-1,2.04091352965,8.3,1,male,28,0
16,1,2,-1,2.58275193251,16.7,1,male,28,0
16,2,1,-1,3.30773287685,16.7,1,male,28,0
16,2,1,-1,2.09947535981,8.3,1,male,28,0
16,2,2,1,2.23278093305,133.3,1,male,28,0
16,1,2,-0.0234531166552,2.68253654581,66.7,1,male,28,0
16,1,2,0.420614938582,2.47441504897,66.7,1,male,28,0
16,1,2,-0.453147173266,1.8161484853,33.3,1,male,28,0
16,2,2,-1,1.93281853108,8.3,1,male,28,0
16,2,2,-0.875028610666,2.13259403359,33.3,1,male,28,0
16,1,2,-0.875028610666,2.46588298926,16.7,1,male,28,0
16,2,2,-1,1.82449223402,16.7,1,male,28,0
