Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Ease
6,1,1,0.17,0.6,3.24,10
6,1,2,0.41,0.42,2.42,10
6,2,2,0.91,0.42,1.42,11
6,2,2,0.72,0.42,1.44,11
6,2,2,0.69,0.44,3.38,10
6,2,1,0.52,0.44,3.74,10
6,1,1,0.02,0.56,2.74,11
6,1,1,0.92,0.36,1.84,11
6,1,1,0.96,0.38,3.92,10
6,2,1,0.11,0.36,4.56,10
6,2,2,0.88,0.36,3.36,11
6,2,2,0.68,0.4,4.16,11
6,1,2,0.14,0.42,1.3,10
6,2,2,0.94,0.42,1.88,11
6,2,2,0.81,0.42,1.22,11
6,1,1,0.9,0.56,4.6,11
6,1,1,0.76,0.36,1.52,11
6,2,1,NaN,0.36,4.56,10
6,2,2,0.27,0.36,5.04,11
6,2,2,0.9,0.4,0.6,11
6,1,1,0.22,0.6,3.14,10
6,2,1,0.21,0.44,1.22,10
6,1,1,0.99,0.38,3.98,10
6,2,2,0.99,0.44,4.02,10
6,2,2,0.9,0.42,0.6,10
6,1,1,0.98,0.42,0.84,10
6,2,2,0.78,0.36,1.56,9
6,2,1,0.18,0.42,1.22,9
6,2,2,0.93,0.44,1.46,10
6,1,1,0.29,0.4,3.4,10
6,1,1,0.12,0.86,4.54,9
6,2,2,0.31,0.54,2.62,9
6,1,1,0.97,0.38,1.54,8
6,1,1,0.87,0.34,2.54,8
6,1,2,0.13,0.36,1.72,7
6,1,1,0.73,0.46,3.06,8
6,2,2,0.83,0.54,3.66,9
6,1,1,0.63,0.86,2.06,9
6,2,2,0.95,0.42,0.7,10
6,1,1,0.4,0.46,2.4,8
6,2,2,0.98,0.44,1.56,10
6,1,1,0.63,0.38,0.86,8
6,1,1,0.73,0.34,2.26,8
6,2,2,0.42,0.36,3.14,9
6,1,2,0.28,0.36,5.42,7
6,1,1,NaN,0.42,0.84,10
6,1,1,0.22,0.4,3.54,10
6,2,1,0.02,0.42,1.54,9
6,1,2,0.11,-0.02,5.36,8
6,1,1,0.98,0.44,0.76,9
6,2,2,0.94,0.36,1.88,9
6,2,1,0.66,0.32,2.12,8
6,2,1,0.98,0.4,0.76,9
6,1,1,0.93,0.44,0.66,10
6,2,2,0.21,0.52,3.16,10
6,1,1,0.09,0.64,2.18,9
6,2,2,0.8,0.4,3.2,9
6,2,2,0.71,0.3,3.02,8
6,2,2,0.75,0.34,2.3,8
6,2,1,0.55,0.32,0.88,7
6,2,2,0.86,0.36,1.72,9
6,1,1,0.95,0.44,0.7,9
6,2,2,0.27,0.4,1.04,9
6,2,2,0.77,0.3,3.14,8
6,2,1,0.54,0.32,3.7,8
6,2,1,0.02,0.32,1.94,7
6,2,2,0.99,0.34,2.82,8
6,1,1,0.68,0.64,3.36,9
6,1,1,0.28,0.52,5.02,8
6,2,2,0.9,0.52,1.4,10
6,1,1,0.56,0.44,1.66,10
6,2,1,0.2,0.4,2.38,9
6,2,2,0.53,0.38,2.52,8
6,1,2,0.23,0.38,3.52,8
6,1,1,0.93,0.4,1.46,9
6,1,1,0.95,0.38,3.5,9
6,1,1,0.95,0.36,2.7,8
6,1,1,0.97,0.46,1.94,8
6,1,1,0.5,0.54,3,7
6,1,1,0.75,0.34,1.1,7
6,2,2,0.78,0.34,3.56,6
6,2,1,0.59,0.32,1.18,6
6,2,2,0.91,0.34,0.62,7
6,1,2,0.06,0.3,0.66,7
6,2,1,0.38,0.32,4.76,6
6,1,1,0.06,0.54,1.86,7
6,1,1,0.98,0.46,1.96,8
6,1,1,0.84,0.36,2.48,8
6,2,2,NaN,0.38,2.52,8
6,1,2,0.62,0.3,2.04,7
6,1,1,0.99,0.38,3.62,9
6,1,1,0.62,0.4,2.34,9
6,1,1,0.38,0.34,2.82,7
6,1,2,0.03,0.38,3.92,8
6,2,2,NaN,0.34,3.56,6
6,2,2,0.97,0.34,0.74,7
6,1,2,0.61,0.58,4.02,8
6,1,1,0.96,0.36,1.92,9
6,1,2,0.34,0.34,1.3,9
6,1,1,0.91,0.32,1.42,10
6,2,2,0.63,0.38,2.86,10
6,2,2,0.63,0.34,3.26,9
6,2,2,0.39,0.36,2,9
6,2,1,0.25,0.36,1.3,8
6,1,1,0.94,0.38,0.68,9
6,2,1,0.45,0.42,2.68,9
6,2,2,0.58,0.52,3.16,10
6,1,1,0.97,0.34,3.54,10
6,2,2,0.98,0.38,3.56,10
6,1,2,0.13,0.34,1.72,9
6,1,1,0.91,0.32,1.42,10
6,2,2,0.48,0.36,1.82,9
6,2,1,NaN,0.36,1.3,8
6,1,1,0.99,0.34,3.58,10
6,2,2,1,0.52,4,10
6,2,2,0.56,0.34,0.86,9
6,1,1,0.89,0.38,0.58,9
6,1,2,0.23,0.58,2.32,8
6,2,1,0.06,0.42,3.46,9
6,1,1,0.88,0.36,1.76,9
6,1,1,0.62,0.7,3.24,9
6,2,2,0.91,0.34,1.82,9
6,1,2,0.03,0.32,0.72,8
6,1,1,0.67,0.64,2.94,9
6,1,1,0.91,0.42,1.42,9
6,2,1,0.62,0.34,1.54,8
6,2,1,0.03,0.42,0.72,9
6,2,2,0.54,0.38,2.68,10
6,1,1,0.95,0.3,1.9,10
6,2,1,0.54,0.42,0.68,9
6,2,1,0.32,0.32,0.64,10
6,1,2,0.06,0.38,0.66,11
6,1,1,0.94,0.3,1.88,10
6,2,2,0.68,0.38,2.96,10
6,1,1,0.94,0.42,1.48,9
6,2,1,NaN,0.42,0.72,9
6,1,1,0.99,0.7,3.98,9
6,1,1,1,0.64,3.6,9
6,1,2,0.09,0.32,0.6,8
6,2,1,0.3,0.34,2.18,8
6,1,2,0.09,0.38,0.6,11
6,2,1,0.07,0.32,3.84,10
6,2,1,0.29,0.42,3,9
6,2,2,0.44,0.34,0.88,9
6,1,1,0.93,0.44,1.46,12
6,2,2,0.91,0.48,1.82,12
6,1,2,0.55,0.32,2.7,11
6,1,1,0.92,0.38,0.64,12
6,2,1,0.21,0.3,2.36,12
6,1,1,0.7,0.34,3.4,13
6,2,2,0.79,0.44,3.58,13
6,1,1,0.92,0.34,1.84,12
6,2,2,0.91,0.46,1.42,12
6,1,1,0.91,0.38,3.42,11
6,2,2,0.94,0.46,0.68,11
6,1,1,0.91,0.34,2.62,10
6,2,1,0,0.3,2.8,12
6,1,2,0.1,0.32,1.38,11
6,2,2,1,0.46,1.6,12
6,1,1,0.83,0.38,0.46,12
6,1,1,0.89,0.34,3.78,13
6,1,1,0.83,0.34,1.66,12
6,2,2,1,0.46,0.8,11
6,1,1,0.99,0.34,2.78,10
6,1,1,0.96,0.38,3.52,11
6,1,1,0.94,0.44,1.48,12
6,2,2,0.78,0.48,1.56,12
6,2,2,0.49,0.44,2.98,13
6,2,2,0.92,0.38,1.84,10
6,1,2,0.29,0.32,1.4,10
6,2,2,0.54,0.52,2.68,11
6,2,2,0.74,0.36,3.08,11
6,1,2,0.32,0.42,0.64,10
6,1,1,0.95,0.38,0.7,11
6,1,1,0.88,0.34,2.56,11
6,2,2,0.94,0.36,2.68,10
6,2,2,0.64,0.34,0.7,10
6,2,2,0.52,0.72,2.54,9
6,1,1,0.92,0.36,1.44,9
6,2,2,0.53,0.38,1.86,8
6,2,2,0.78,0.72,1.16,9
6,2,2,0.64,0.34,0.7,10
6,2,2,0.97,0.36,2.74,10
6,2,2,0.9,0.38,1.8,10
6,1,2,0.1,0.42,3.78,10
6,1,1,0.87,0.38,0.54,11
6,1,1,0.59,0.34,1.98,11
6,1,2,0.06,0.32,1.86,10
6,1,1,0.95,0.36,1.5,9
6,2,2,0.72,0.52,3.04,11
6,2,2,0.4,0.38,1.6,8
6,2,2,0.53,0.36,2.66,11
6,2,2,0.73,0.46,1.06,8
6,2,2,0.95,0.38,0.7,8
6,1,2,0.23,0.5,2.32,7
6,2,2,0.24,0.38,1.1,8
6,1,1,0.76,0.32,3.12,8
6,2,1,0.3,0.38,1.38,7
6,2,2,0.91,0.4,0.62,8
6,2,2,0.87,0.4,3.34,8
6,1,2,0.04,0.38,3.5,7
6,1,1,0.96,0.36,1.52,8
6,2,2,0.65,0.5,2.1,8
6,1,1,0.95,0.34,0.7,7
6,2,2,0.84,0.5,2.48,8
6,1,2,0.02,0.38,3.54,7
6,1,1,0.79,0.32,3.18,8
6,1,1,0.5,0.34,1.78,7
6,2,2,0.44,0.38,2.48,8
6,1,1,0.91,0.36,1.42,8
6,1,2,0.28,0.5,2.22,7
6,2,2,0.21,0.38,2.36,8
6,2,1,0.48,0.38,2.96,7
6,2,2,0.97,0.46,1.54,8
6,2,2,0.96,0.4,0.72,8
6,2,2,0.7,0.4,3,8
6,2,1,0.3,0.34,3.38,7
6,1,1,0.93,0.38,3.86,8
6,1,2,0.01,0.32,0.82,8
6,1,1,0.9,0.4,1.8,9
6,1,1,0.96,0.38,1.92,9
6,1,1,0.98,0.38,4.04,8
6,1,1,0.96,0.4,2.72,8
6,1,1,0.98,0.42,3.56,7
6,2,2,0.97,0.48,1.94,7
6,2,1,0.29,0.38,1.4,6
6,2,2,0.91,0.4,1.42,7
6,2,2,0.64,0.36,2.08,7
6,1,1,0.99,0.42,3.58,7
6,2,1,0.03,0.38,1.92,6
6,2,2,0.88,0.4,1.36,7
6,1,1,0.92,0.38,1.84,9
6,1,1,0.96,0.38,3.92,8
6,2,1,0.23,0.34,3.52,7
6,2,2,0.48,0.36,1.76,7
6,1,1,0.98,0.38,3.96,8
6,1,1,0.49,0.4,1.78,8
6,1,2,0,0.32,0.78,8
6,1,1,0.97,0.4,1.94,9
6,2,2,NaN,0.48,1.94,7
6,2,2,0.84,0.46,2.48,6
6,1,1,0.29,0.42,1.38,6
6,1,1,0.9,0.42,1.4,5
6,2,1,0.46,0.44,2.52,5
6,1,1,0.86,0.4,2.52,6
6,1,1,0.29,0.66,1.4,6
6,2,2,0.93,0.36,1.86,5
6,2,1,0.21,0.32,1.16,5
6,2,2,0.39,0.34,2,6
6,1,1,0.74,0.46,3.48,6
6,1,2,0.52,0.4,2.54,5
6,2,1,0.6,0.4,0.78,6
6,2,2,0.93,0.34,0.66,6
6,2,1,0.68,0.4,0.62,6
6,1,1,0.66,0.4,3.46,6
6,1,1,0.26,0.46,1.46,6
6,1,1,0.78,0.66,3.56,6
6,1,1,0.92,0.42,1.44,5
6,2,2,0.96,0.46,2.72,6
6,2,1,0.47,0.32,0.64,5
6,2,2,0.58,0.36,1.16,5
6,1,1,0.91,0.42,2.62,6
6,2,1,0.32,0.44,0.94,5
6,1,2,0.06,0.4,3.46,5
6,2,2,0.86,0.38,3.72,7
6,2,2,0.68,0.42,2.16,7
6,1,2,0.17,0.38,3.64,6
6,2,1,0.72,0.36,1.04,7
6,1,2,0.2,0.44,1.18,8
6,2,2,0.74,0.72,1.08,9
6,1,1,0.71,0.46,1.42,9
6,1,1,1,0.38,0.8,8
6,2,1,0.39,0.36,0.78,8
6,2,2,0.89,0.34,0.58,9
6,1,1,0.95,0.32,3.5,9
6,1,1,0.37,0.42,2.04,8
6,1,1,0.95,0.32,3.5,9
6,1,1,0.95,0.46,1.9,9
6,2,2,NaN,0.34,0.58,9
6,2,2,0.86,0.72,1.32,9
6,1,2,0.1,0.44,1.38,8
6,2,1,0.49,0.36,0.58,7
6,1,2,0.09,0.38,3.8,6
6,1,1,0.87,0.38,0.54,8
6,2,1,0.33,0.36,3.32,8
6,1,1,0.95,0.42,0.7,8
6,2,2,0.69,0.38,0.6,7
6,2,2,0.5,0.42,1.8,7
7,1,2,0.68,0.42,3.36,12
7,1,1,0.48,0.44,1.02,13
7,2,2,0.81,0.5,1.62,13
7,1,1,0.84,0.52,1.28,12
7,1,1,0.53,0.42,1.72,12
7,1,2,0.18,0.34,3.62,11
7,2,2,0.75,0.52,3.1,12
7,2,2,0.83,0.3,2.46,12
7,1,2,0.09,0.4,0.6,11
7,2,2,0.79,0.56,3.58,12
7,2,2,0.74,0.36,2.28,12
7,1,2,0.61,0.36,2.82,11
7,2,2,0.73,0.36,2.26,12
7,2,2,0.81,0.3,2.42,12
7,2,2,0.89,0.56,3.78,12
7,2,2,0.86,0.5,5.72,13
7,2,2,0.53,0.52,2.66,12
7,1,2,0.02,0.4,0.74,11
7,1,1,0.52,0.52,2.54,12
7,1,2,0,0.42,1.98,12
7,1,1,0.9,0.42,4.6,12
7,1,1,0.66,0.44,0.66,13
7,1,2,0.47,0.36,0.64,11
7,1,2,0.07,0.34,3.84,11
7,2,2,NaN,-0.02,-0.02,12
7,1,2,0.65,0.36,0.9,13
7,1,1,0.78,0.34,2.36,14
7,2,2,0.89,0.36,1.38,14
7,2,2,0.94,0.36,0.68,13
7,1,2,0.49,0.4,0.98,13
7,2,2,0.54,0.44,0.9,14
7,1,2,0.3,0.56,2.2,14
7,2,2,0.73,0.56,2.52,15
7,2,2,0.84,0.3,0.48,15
7,2,2,0.79,0.3,1.18,14
7,1,2,0.11,0.26,2.56,14
7,1,1,0.87,0.34,2.54,14
7,1,2,0.1,0.26,2.58,14
7,2,2,0.81,0.52,3.22,12
7,1,2,0.02,0.56,1.54,14
7,2,2,0.81,0.3,4.42,15
7,1,2,0.26,0.36,3.06,13
7,2,2,0.93,0.56,1.86,15
7,2,2,0.87,0.44,3.74,14
7,2,2,0.88,0.36,0.56,13
7,2,2,0.91,0.36,1.42,14
7,2,2,0.9,0.3,1.4,14
7,1,2,0.93,0.4,1.86,13
7,2,2,0.8,0.34,3.6,15
7,2,2,0.8,0.3,2.4,15
7,1,1,0.76,0.46,3.12,14
7,2,2,0.84,0.38,3.28,14
7,2,2,0.94,0.4,0.68,13
7,1,2,0.26,0.44,2.26,13
7,2,2,0.58,0.38,2.82,14
7,1,2,0,0.3,3.98,14
7,1,2,0.06,0.38,3.46,15
7,2,2,0.85,0.4,1.3,16
7,2,2,0.91,0.36,2.62,16
7,1,2,0.46,0.4,1.06,15
7,2,2,0.55,0.36,1.9,16
7,1,2,0,0.38,3.58,15
7,2,2,0.91,0.4,1.42,16
7,1,2,0.28,0.44,2.22,13
7,1,2,0.01,0.4,2.02,15
7,2,2,0.92,0.38,1.84,14
7,2,2,0.8,0.3,2.4,15
7,2,2,0.67,0.4,1.44,13
7,2,2,0.77,0.38,3.14,14
7,2,2,0.87,0.34,3.74,15
7,1,1,0.89,0.46,3.38,14
7,1,2,0.01,0.3,3.96,14
7,1,2,0.12,0.5,3.34,16
7,1,1,0.49,0.92,1.78,17
7,1,1,0.51,0.4,0.56,17
7,2,2,0.88,0.38,1.36,16
7,1,2,0.26,0.32,1.46,16
7,1,1,0.89,0.34,2.58,17
7,2,2,0.83,0.36,1.66,17
7,1,2,0,0.36,3.98,16
7,2,2,0.88,0.32,3.36,17
7,2,2,0.59,0.28,1.6,17
7,1,1,0.78,0.54,1.22,16
7,2,2,0.67,0.44,0.64,16
7,2,2,0.88,0.38,1.36,16
7,1,1,0.98,0.4,3.56,17
7,1,1,0.91,0.54,0.62,16
7,2,2,0.97,0.32,3.54,17
7,1,1,0.92,0.34,2.64,17
7,2,2,0.66,0.44,3.32,16
7,1,2,0.32,0.32,1.34,16
7,1,2,0.15,0.5,3.28,16
7,1,1,0.95,0.92,2.7,17
7,1,2,0.01,0.36,3.96,16
7,2,2,0.94,0.36,1.88,17
7,2,2,0.88,0.28,4.56,17
7,1,2,0.1,0.46,0.58,15
7,2,2,0.91,0.34,0.62,16
7,1,2,0,0.36,3.58,16
7,2,2,0.84,0.34,3.28,17
7,2,2,0.86,0.38,3.72,17
7,1,2,0.19,0.32,3.6,16
7,1,1,0.49,0.4,2.58,17
7,2,2,0.92,0.4,1.84,17
7,2,2,0.87,0.44,1.34,16
7,2,1,0.26,0.3,1.46,16
7,1,2,0.57,0.36,1.94,17
7,1,1,0.9,0.42,1.8,18
7,2,2,0.9,0.34,0.6,16
7,2,2,1,0.38,4,17
7,2,2,0.95,0.4,1.9,17
7,1,1,0.82,0.4,3.24,17
7,1,2,0,0.32,4,16
7,1,1,0.83,0.42,1.66,18
7,2,2,0.85,0.34,3.3,17
7,1,2,0.02,0.36,0.74,17
7,2,1,0.02,0.3,2.04,16
7,2,2,0.79,0.44,1.18,16
7,1,2,0.51,0.46,3.76,15
7,1,2,0.03,0.36,3.52,16
7,1,2,0.01,0.46,1.96,18
7,1,1,0.91,0.34,3.82,19
7,2,2,0.95,0.3,0.7,19
7,2,2,0.99,0.36,1.58,18
7,2,2,0.81,0.34,2.42,18
7,2,2,0.96,0.32,1.92,17
7,1,2,0.01,0.34,2.76,17
7,1,2,0.09,0.38,3.4,18
7,2,2,0.97,0.36,3.54,19
7,2,2,0.98,0.38,2.76,19
7,1,2,0.52,0.52,0.54,18
7,1,2,0.36,0.3,2.06,19
7,2,2,0.89,0.34,2.58,18
7,2,2,0.99,0.36,1.62,18
7,2,2,0.95,0.36,3.5,19
7,1,2,0.04,0.38,3.5,18
7,1,2,0,0.3,2.8,19
7,1,2,0.01,0.52,1.56,18
7,1,2,0.01,0.46,2.02,18
7,2,2,0.63,0.3,1.52,19
7,2,2,0.93,0.32,1.86,17
7,1,1,0.94,0.34,3.88,19
7,2,2,0.96,0.38,2.72,19
7,1,2,0.03,0.34,2.86,17
7,1,1,0.97,0.42,0.74,32
7,2,2,0.92,0.38,1.44,32
7,1,1,1,0.42,3.6,31
7,2,2,0.95,0.44,2.7,31
7,1,1,0.97,0.38,2.74,30
7,2,2,0.98,0.4,0.76,30
7,2,2,0.99,0.36,3.98,29
7,1,1,0.86,0.44,2.52,29
7,2,2,0.92,0.34,1.84,28
7,2,2,0.98,0.36,3.96,28
7,1,1,0.96,0.38,3.92,27
7,1,1,0.96,0.4,3.92,27
7,2,2,1,0.4,0.8,30
7,2,2,0.95,0.38,1.5,32
7,1,1,0.9,0.42,3.4,31
7,1,1,0.99,0.38,2.78,30
7,2,2,0.94,0.44,2.68,31
7,1,1,0.98,0.38,3.96,27
7,2,2,0.96,0.36,3.92,29
7,1,1,0.93,0.4,3.86,27
7,2,2,0.93,0.34,1.86,28
7,2,2,0.94,0.36,3.88,28
7,1,1,0.97,0.42,0.74,32
7,1,1,1,0.44,2.8,29
7,1,1,0.93,0.44,1.46,26
7,2,2,0.95,0.36,2.7,26
7,2,2,0.99,0.34,3.58,25
7,2,2,0.99,0.34,3.62,25
7,1,1,0.96,0.4,1.92,24
7,2,2,0.95,0.36,1.5,24
7,2,2,0.94,0.38,0.68,23
7,1,1,0.75,0.4,1.1,23
7,2,2,0.95,0.38,1.9,22
7,1,2,0,0.5,1.58,22
7,1,1,0.92,0.3,1.84,23
7,1,1,0.99,0.4,0.78,23
7,1,2,0,0.5,1.6,22
7,1,1,0.96,0.4,1.92,24
7,1,1,0.93,0.44,1.46,26
7,1,1,0.95,0.4,0.7,23
7,2,2,0.92,0.38,0.64,23
7,2,2,0.93,0.38,1.86,22
7,2,2,0.98,0.34,3.64,25
7,2,2,0.98,0.36,2.84,26
7,1,1,0.89,0.4,1.38,23
7,2,2,0.75,0.36,1.1,24
7,1,1,0.98,0.3,1.96,23
7,2,2,1,0.34,3.6,25
7,2,2,0.57,0.36,1.94,8
7,2,2,0.55,0.38,0.7,8
7,2,2,0.56,0.34,2.72,7
7,2,2,0.62,0.4,2.04,7
7,1,2,0.44,0.36,2.7,6
7,2,2,0.48,0.58,2.62,7
7,2,2,0.66,0.24,3.32,7
7,2,1,0.42,0.4,2.44,6
7,1,2,0.5,0.3,1.8,7
7,1,2,0.2,0.4,3.58,8
7,2,1,0.61,0.36,1.22,9
7,2,2,0.58,0.26,2.82,10
7,1,2,0.18,0.36,3.22,6
7,2,2,0.51,0.36,1.82,8
7,2,2,0.73,0.26,1.46,10
7,1,2,0.54,0.3,1.88,7
7,2,2,0.55,0.38,2.48,8
7,2,2,0.5,0.34,0.58,7
7,2,1,0.32,0.36,3.34,9
7,2,2,0.77,0.58,1.14,7
7,1,2,0.31,0.4,3.36,8
7,2,2,0.62,0.24,0.74,7
7,2,2,0.78,0.4,2.36,7
7,2,1,0.46,0.4,2.52,6
7,1,2,0.27,0.3,3.04,10
7,1,2,0.41,0.4,1.96,11
7,1,1,0.6,0.42,1.58,12
7,1,2,0.42,0.48,2.44,12
7,1,1,0.68,0.32,0.62,13
7,1,1,0.88,0.42,1.76,13
7,2,2,0.65,0.42,1.48,12
7,2,1,0.11,0.3,1.76,12
7,1,2,0.14,0.38,0.5,13
7,1,1,0.92,0.4,3.44,14
7,1,1,0.91,0.74,3.82,14
7,2,2,0.95,0.32,0.7,13
7,1,2,0.11,0.3,3.36,10
7,1,1,0.9,0.4,3.4,14
7,1,1,0.84,0.42,1.68,13
7,1,1,0.94,0.74,3.88,14
7,2,2,0.89,0.32,0.58,13
7,1,1,0.94,0.32,3.88,13
7,2,2,1,0.42,0.8,12
7,1,2,0.53,0.48,0.52,12
7,1,2,0.22,0.4,2.34,11
7,1,1,0.86,0.42,0.52,12
7,2,1,0.09,0.3,1.8,12
7,1,2,0,0.38,0.78,13
7,2,1,0.05,0.36,3.48,20
7,1,1,0.94,0.42,1.88,21
7,1,1,0.9,0.38,2.6,21
7,1,1,0.96,0.36,3.92,20
7,2,2,0.47,0.38,0.94,20
7,1,1,0.82,0.36,0.44,19
7,1,2,0.06,0.36,0.66,19
7,1,1,0.92,0.42,1.44,20
7,2,2,0.69,0.4,0.6,20
7,1,1,0.84,0.36,3.28,19
7,2,2,0.98,0.44,3.96,19
7,1,1,0.71,0.4,3.42,18
7,2,2,0.46,0.38,0.92,20
7,1,2,0.05,0.36,0.68,19
7,2,1,0.01,0.36,3.56,20
7,1,1,0.92,0.36,3.44,19
7,1,1,0.85,0.38,2.5,21
7,1,1,0.78,0.42,1.16,20
7,1,1,0.9,0.36,0.6,19
7,1,1,0.96,0.36,3.92,20
7,1,1,0.93,0.4,3.86,18
7,1,1,0.9,0.42,1.8,21
7,2,2,0.94,0.4,3.88,20
7,2,2,0.93,0.44,3.86,19
7,1,2,0.01,0.32,1.62,18
7,2,2,0.89,0.42,2.58,19
7,1,1,0.72,0.4,1.04,19
7,1,1,0.96,0.42,1.92,18
7,2,2,0.92,0.46,3.44,18
7,2,2,0.9,0.4,2.6,17
7,2,2,0.88,0.44,4.56,17
7,2,2,0.88,0.42,3.36,16
7,2,2,0.93,0.48,0.66,16
7,1,1,0.5,0.46,1.78,15
7,2,2,0.72,0.42,1.04,15
7,2,2,0.63,0.52,2.72,14
7,2,2,NaN,0.42,2.58,19
7,1,2,0.01,0.32,1.62,18
7,2,2,0.94,0.46,3.48,18
7,1,1,0.66,0.46,1.46,15
7,1,1,0.93,0.42,1.86,18
7,2,2,0.93,0.52,1.86,14
7,2,2,0.98,0.4,2.76,17
7,2,2,0.96,0.48,0.72,16
7,2,2,0.86,0.42,1.32,15
7,2,2,0.89,0.44,0.58,17
7,1,1,0.8,0.4,1.2,19
7,2,2,0.87,0.42,3.34,16
8,2,1,0.62,0.5,2.84,16
8,2,2,0.86,0.46,3.72,17
8,1,1,0.83,0.5,1.66,17
8,1,1,0.67,0.64,2.64,16
8,2,2,0.88,0.34,3.76,16
8,1,1,0.76,0.3,3.52,15
8,1,2,0.19,0.4,3.2,15
8,2,1,0.18,0.32,3.22,16
8,2,2,0.91,0.42,4.62,17
8,2,2,0.94,0.44,1.88,17
8,1,1,0.82,0.42,3.64,16
8,2,2,0.73,0.54,1.06,16
8,2,2,0.67,0.42,1.44,17
8,2,2,0.86,0.44,1.72,17
8,1,1,0.9,0.3,3.8,15
8,1,1,0.92,0.5,1.84,17
8,2,2,0.92,0.34,3.84,16
8,1,2,0.07,0.4,3.44,15
8,2,1,0.14,0.5,1.3,16
8,2,2,0.93,0.46,3.86,17
8,1,1,0.82,0.42,3.64,16
8,2,1,0.2,0.32,3.18,16
8,1,1,0.86,0.64,1.72,16
8,2,2,0.72,0.54,5.04,16
8,1,1,0.87,0.44,2.54,15
8,1,1,0.61,0.66,2.82,15
8,2,2,0.6,0.3,1.2,14
8,2,2,0.85,0.46,3.3,14
8,2,2,0.79,0.44,2.38,13
8,2,2,0.67,0.6,2.14,13
8,1,2,0.08,0.32,2.62,12
8,2,1,0.13,0.4,2.52,13
8,1,2,0.55,0.46,2.7,14
8,1,1,0.89,0.44,0.58,15
8,1,1,0.81,0.42,2.42,15
8,1,1,0.76,0.46,1.12,14
8,2,2,0.48,0.46,0.62,14
8,1,2,0.33,0.46,0.92,14
8,2,1,0.27,0.4,2.24,13
8,1,1,0.74,0.44,2.28,15
8,2,2,0.83,0.44,2.46,13
8,2,2,0.82,0.6,2.44,13
8,1,2,0.19,0.32,2.4,12
8,1,1,0.91,0.66,3.42,15
8,1,1,0.88,0.46,1.36,14
8,2,2,0.69,0.3,1.38,14
8,1,1,0.93,0.42,2.66,15
8,1,1,0.82,0.44,4.44,15
8,1,1,0.7,0.52,3,14
8,2,2,0.81,0.28,2.42,14
8,1,1,0.98,0.26,2.04,13
8,2,2,0.76,0.44,1.52,13
8,2,1,0.74,0.3,1.48,12
8,1,1,0.89,0.4,3.78,13
8,1,2,0.24,0.3,1.5,13
8,2,1,0.69,0.34,0.98,14
8,2,2,0.22,0.54,1.14,15
8,2,1,0.21,0.3,2.36,15
8,1,1,0.74,0.44,1.08,16
8,1,1,0.52,0.62,2.94,16
8,1,2,0.69,0.3,3.38,13
8,1,1,0.93,0.52,3.46,14
8,2,2,0.72,0.54,3.04,15
8,1,1,0.87,0.44,1.34,16
8,1,1,0.95,0.4,3.9,13
8,2,2,0.48,0.44,3.02,13
8,1,1,0.82,0.26,1.64,13
8,2,1,0.9,0.3,1.8,12
8,2,1,0.18,0.3,2.42,15
8,2,1,0.18,0.34,3.22,14
8,2,2,0.7,0.28,2.2,14
8,1,1,0.5,0.62,2.98,16
8,2,1,0.57,0.72,1.94,15
8,2,2,0.8,0.36,3.6,16
8,1,1,0.8,0.44,2.4,16
8,1,1,0.75,0.58,1.1,15
8,1,2,0.55,0.46,1.68,15
8,2,2,0.89,0.46,0.58,16
8,2,1,0.19,0.32,1.2,16
8,1,2,0.39,0.32,2,17
8,2,1,0.02,0.32,3.64,18
8,2,2,0.87,0.38,3.74,19
8,1,1,0.86,0.26,3.32,19
8,1,2,NaN,-0.02,-0.02,18
8,2,1,0.76,0.72,2.32,15
8,2,2,0.7,0.38,3.4,19
8,2,2,0.82,0.36,3.64,16
8,1,1,0.3,0.26,4.98,19
8,1,1,0.73,0.58,1.06,15
8,1,2,0.22,0.46,2.34,15
8,1,2,0.59,0.32,1.6,17
8,2,1,0.77,0.32,3.14,16
8,1,1,0.96,0.52,2.72,18
8,2,1,NaN,0.32,3.64,18
8,2,2,0.76,0.46,1.26,16
8,1,1,0.78,0.44,2.36,16
8,1,1,0.84,0.44,3.28,19
8,1,1,0.78,0.42,3.56,19
8,2,2,0.91,0.38,3.82,18
8,2,2,0.92,0.46,3.84,18
8,1,1,0.7,0.44,1.4,17
8,2,2,0.69,0.62,2.18,17
8,2,2,0.9,0.34,1.4,16
8,1,1,0.78,0.38,3.16,16
8,1,2,NaN,-0.02,-0.02,15
8,1,1,0.76,0.46,1.12,16
8,1,1,0.93,0.48,0.66,16
8,2,1,0.13,0.58,1.32,15
8,2,2,0.76,0.34,1.12,16
8,2,2,0.91,0.46,3.82,18
8,1,1,NaN,0.52,-0.02,15
8,1,1,0.7,0.44,1.4,17
8,1,1,0.75,0.44,3.1,19
8,1,1,0.72,0.46,1.04,16
8,2,2,0.77,0.62,2.34,17
8,1,1,0.87,0.42,3.74,19
8,1,1,0.91,0.38,3.42,16
8,2,1,0.91,0.58,3.42,15
8,2,2,0.58,0.38,3.16,18
8,1,1,0.48,0.48,1.82,16
8,1,1,0.72,0.38,2.24,16
8,1,1,0.76,0.44,1.12,16
8,2,1,0.05,0.44,3.88,15
8,1,1,0.73,0.3,2.26,16
8,2,2,0.88,0.58,4.56,16
