Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,Difficulty,Order
43,2,2,2,0.84,1,32,DS
43,2,2,3,0.696,1,64,DS
43,1,1,2,0.7,1,32,DS
43,2,2,2,0.719,1,32,DS
43,2,2,2,0.827,1,32,DS
43,2,2,4,0.573,1,128,DS
43,1,1,4,0.382,1,128,DS
43,1,1,3,0.582,1,64,DS
43,2,2,3,0.564,1,64,DS
43,2,2,3,0.628,1,64,DS
43,2,2,4,0.559,1,128,DS
43,2,2,2,0.845,1,16,DS
43,1,1,2,0.691,1,32,DS
43,1,1,2,0.669,1,64,DS
43,2,2,2,0.646,1,64,DS
43,1,1,2,1.124,1,32,DS
43,1,1,3,0.668,1,64,DS
43,1,1,4,0.621,1,128,DS
43,1,1,4,0.523,1,128,DS
43,1,1,3,0.811,1,64,DS
43,2,2,3,0.675,1,64,DS
43,1,1,1,1.089,1,32,DS
43,2,2,4,0.5,1,128,DS
43,2,2,2,0.831,1,32,DS
43,2,2,1,0.887,1,16,DS
43,1,2,1,0.659,0,16,DS
43,1,1,2,0.651,1,64,DS
43,2,2,4,0.607,1,128,DS
43,2,2,1,0.698,1,16,DS
43,2,2,3,0.724,1,64,DS
43,1,1,3,0.612,1,64,DS
43,1,1,1,0.762,1,16,DS
43,2,2,2,0.619,1,32,DS
43,2,2,3,0.891,1,64,DS
43,2,2,1,1.305,1,16,DS
43,1,1,4,0.55,1,128,DS
43,2,2,1,0.85,1,16,DS
43,2,2,4,0.45,1,128,DS
43,2,2,4,0.556,1,128,DS
43,2,2,4,0.552,1,128,DS
43,1,1,4,0.497,1,128,DS
43,1,1,4,0.57,1,64,DS
43,2,2,4,0.466,1,128,DS
43,2,2,4,0.421,1,128,DS
43,2,2,4,0.461,1,64,DS
43,1,2,2,0.763,0,32,DS
43,2,2,4,0.434,1,128,DS
43,1,1,3,0.594,1,64,DS
43,2,1,1,0.767,0,16,DS
43,1,1,1,0.767,1,16,DS
43,2,2,1,1.097,1,32,DS
43,2,2,1,0.746,1,32,DS
43,2,2,3,1.059,1,64,DS
43,2,2,3,0.887,1,64,DS
43,1,1,2,1.061,1,64,DS
43,2,2,1,1.09,1,32,DS
43,1,1,4,0.798,1,128,DS
43,1,2,1,1.609,0,16,DS
43,1,1,4,0.47,1,128,DS
43,2,1,1,0.769,0,16,DS
43,2,2,3,0.542,1,64,DS
43,1,1,3,0.623,1,64,DS
43,2,1,1,0.619,0,16,DS
43,1,1,4,0.755,1,128,DS
43,2,2,2,0.971,1,32,DS
43,2,2,3,0.69,1,64,DS
43,2,2,2,0.536,1,64,DS
43,2,1,1,1.216,0,16,DS
43,1,1,1,1.055,1,32,DS
43,2,2,3,0.661,1,64,DS
43,1,1,1,0.741,1,16,DS
43,1,1,1,0.9,1,32,DS
43,2,1,1,0.832,0,32,DS
43,1,1,4,0.594,1,128,DS
43,2,2,2,0.935,1,32,DS
43,1,1,2,0.703,1,32,DS
43,1,1,2,0.507,1,64,DS
43,1,1,4,0.905,1,128,DS
43,2,1,1,0.645,0,16,DS
43,2,1,1,0.985,0,16,DS
43,1,1,1,1.634,1,16,DS
43,1,1,4,0.524,1,128,DS
43,1,1,1,0.612,1,16,DS
43,2,1,1,0.572,0,32,DS
43,1,1,4,0.565,1,128,DS
43,1,1,1,0.57,1,16,DS
43,1,1,2,0.576,1,64,DS
43,1,1,1,0.696,1,32,DS
43,2,2,2,0.765,1,64,DS
43,1,1,1,0.764,1,16,DS
43,1,1,1,1.188,1,32,DS
43,1,1,1,0.602,1,32,DS
43,2,1,1,0.747,0,16,DS
43,1,1,1,0.821,1,64,DS
43,2,2,4,0.547,1,128,DS
43,1,1,1,0.72,1,32,DS
43,1,2,1,0.681,0,32,DS
43,2,2,1,0.71,1,16,DS
43,2,2,1,0.705,1,16,DS
43,2,2,4,0.442,1,128,DS
43,2,1,1,0.853,0,32,DS
43,2,1,1,0.558,0,16,DS
43,1,1,4,0.601,1,128,DS
43,1,2,1,0.802,0,16,DS
33,1,1,1,1.37,1,32,DS
33,1,2,1,2.512,0,32,DS
33,1,1,3,0.67,1,128,DS
33,1,1,3,0.838,1,128,DS
33,1,1,3,0.495,1,128,DS
33,1,1,2,2.379,1,64,DS
33,2,2,2,0.951,1,32,DS
33,1,1,1,1.272,1,64,DS
33,1,NaN,1,NaN,NaN,32,DS
33,1,1,2,0.574,1,64,DS
33,1,1,3,0.544,1,128,DS
33,1,2,1,1.16,0,16,DS
33,2,2,1,1.264,1,16,DS
33,2,2,3,0.478,1,128,DS
33,1,2,2,1.275,0,32,DS
33,1,1,1,0.795,1,16,DS
33,2,2,3,0.526,1,128,DS
33,1,1,2,0.683,1,128,DS
33,1,1,2,0.581,1,64,DS
33,2,2,2,0.431,1,64,DS
33,1,1,1,0.629,1,16,DS
33,1,1,2,0.463,1,128,DS
33,1,1,1,0.812,1,16,DS
33,1,1,1,0.873,1,16,DS
33,2,2,2,0.64,1,32,DS
33,1,1,3,0.429,1,128,DS
33,2,2,2,0.571,1,32,DS
33,1,1,2,0.35,1,128,DS
33,2,2,3,0.491,1,128,DS
33,2,2,3,0.355,1,128,DS
33,1,1,3,0.402,1,128,DS
33,1,1,2,0.517,1,32,DS
33,2,2,3,1.672,1,64,DS
33,2,2,3,0.575,1,32,DS
33,2,2,2,0.362,1,32,DS
33,1,1,1,0.634,1,32,DS
33,1,1,1,0.509,1,16,DS
33,1,1,2,0.983,1,128,DS
33,2,2,2,0.382,1,64,DS
33,1,1,2,0.384,1,64,DS
33,2,2,2,0.533,1,128,DS
33,2,1,1,0.849,0,32,DS
33,2,2,2,0.574,1,64,DS
33,2,2,2,0.572,1,32,DS
33,1,1,1,0.707,1,32,DS
33,1,2,2,0.567,0,64,DS
33,2,2,2,0.366,1,16,DS
33,2,1,1,1.042,0,16,DS
33,2,2,1,0.52,1,16,DS
33,1,2,1,0.442,0,16,DS
33,1,1,2,0.451,1,64,DS
33,2,2,3,0.468,1,128,DS
33,1,1,2,0.348,1,64,DS
33,2,2,2,0.321,1,64,DS
33,1,1,1,0.82,1,16,DS
33,2,2,3,0.338,1,128,DS
33,1,1,2,0.789,1,128,DS
33,1,1,1,0.836,1,32,DS
33,1,1,2,0.668,1,32,DS
33,2,2,3,0.452,1,64,DS
33,1,1,1,0.687,1,16,DS
33,1,1,3,0.646,1,64,DS
33,2,2,1,2.019,1,16,DS
33,1,1,2,0.495,1,128,DS
33,2,2,3,0.875,1,128,DS
33,1,1,3,0.488,1,128,DS
33,2,2,1,1.208,1,32,DS
33,2,2,4,1.095,1,128,DS
33,1,1,1,0.751,1,64,DS
33,1,1,2,0.532,1,64,DS
33,2,2,1,1.542,1,16,DS
33,2,2,3,0.505,1,64,DS
33,2,1,1,0.548,0,16,DS
33,1,1,2,0.859,1,32,DS
33,1,2,1,0.628,0,16,DS
33,2,2,2,0.818,1,64,DS
33,1,1,1,0.419,1,64,DS
33,2,2,1,0.438,1,16,DS
33,1,1,2,0.864,1,64,DS
33,2,2,1,0.52,1,16,DS
33,1,1,1,1.462,1,32,DS
33,2,2,2,0.494,1,64,DS
33,1,1,1,0.573,1,32,DS
33,1,1,3,0.602,1,128,DS
33,1,2,2,1.258,0,32,DS
33,2,2,3,0.69,1,64,DS
33,2,2,3,0.677,1,64,DS
33,2,1,1,0.882,0,32,DS
33,2,2,2,1.093,1,32,DS
33,1,1,2,1.52,1,64,DS
33,1,1,2,0.502,1,16,DS
33,2,2,1,0.503,1,16,DS
33,2,1,1,0.83,0,16,DS
33,2,2,2,0.748,1,16,DS
33,1,1,1,0.566,1,16,DS
33,2,2,2,0.565,1,64,DS
33,2,2,4,0.679,1,128,DS
33,1,1,2,1.221,1,32,DS
33,2,2,3,0.413,1,128,DS
33,2,2,3,0.574,1,32,DS
33,2,1,1,1.49,0,32,DS
33,2,2,4,0.537,1,128,DS
33,2,2,3,0.562,1,64,DS
33,2,2,2,0.636,1,32,DS
33,2,2,4,0.534,1,128,DS
33,1,1,2,1.729,1,32,DS
33,2,1,1,1.692,0,32,DS
33,1,1,1,1.51,1,16,DS
33,1,2,1,1.373,0,16,DS
33,1,1,4,0.855,1,128,DS
33,2,2,4,0.467,1,128,DS
33,2,2,3,0.757,1,64,DS
33,2,2,4,0.581,1,64,DS
33,2,2,2,1.38,1,32,DS
33,1,2,1,1.189,0,16,DS
33,1,1,2,1.139,1,64,DS
33,2,2,3,0.507,1,64,DS
33,1,1,2,0.863,1,32,DS
33,2,2,1,1.702,1,16,DS
33,1,1,4,0.734,1,128,DS
33,2,2,1,1.711,1,16,DS
33,2,2,2,0.56,1,32,DS
33,1,1,1,0.62,1,16,DS
33,2,2,4,0.35,1,128,DS
33,2,2,4,0.356,1,128,DS
33,2,2,4,0.527,1,16,DS
33,1,1,3,0.378,1,64,DS
33,2,1,1,0.474,0,16,DS
24,2,2,4,0.228,1,64,DS
24,1,1,4,0.075,1,128,DS
24,2,2,4,0.061,1,128,DS
24,2,1,2,1.696,0,16,DS
24,1,1,3,0.427,1,64,DS
24,1,1,1,1.955,1,16,DS
24,1,2,1,0.84,0,16,DS
24,1,1,2,0.786,1,64,DS
24,2,2,4,0.339,1,128,DS
24,2,2,4,0.311,1,64,DS
24,1,1,4,0.209,1,128,DS
24,1,1,4,0.196,1,128,DS
24,1,1,2,0.875,1,16,DS
24,2,2,2,0.386,1,16,DS
24,1,1,3,0.358,1,64,DS
24,2,2,1,0.823,1,16,DS
24,1,1,4,0.219,1,128,DS
24,1,1,4,0.298,1,64,DS
24,2,2,2,0.468,1,16,DS
24,2,2,4,0.459,1,128,DS
24,1,1,3,0.271,1,32,DS
24,2,2,3,0.407,1,32,DS
24,1,1,4,0.447,1,128,DS
24,2,2,4,0.139,1,128,DS
24,2,2,3,0.82,1,128,DS
24,2,2,1,0.675,1,16,DS
24,2,1,1,0.488,0,16,DS
24,2,2,3,0.502,1,32,DS
24,1,1,3,0.351,1,32,DS
24,1,2,1,0.651,0,16,DS
24,1,1,1,0.431,1,16,DS
24,1,1,3,0.36,1,64,DS
24,1,1,2,0.397,1,16,DS
24,1,1,2,0.334,1,32,DS
24,2,1,1,1.339,0,32,DS
24,1,1,2,0.351,1,32,DS
24,1,1,2,0.452,1,32,DS
24,1,1,3,0.568,1,64,DS
24,1,1,1,0.696,1,16,DS
24,2,2,1,0.489,1,16,DS
24,2,2,3,0.494,1,32,DS
24,2,2,4,0.35,1,128,DS
24,2,2,3,0.34,1,64,DS
24,2,2,3,0.238,1,64,DS
24,1,1,2,0.637,1,16,DS
24,2,2,3,0.404,1,64,DS
24,2,2,2,0.401,1,32,DS
24,2,2,3,0.344,1,64,DS
24,2,1,1,1.673,0,16,DS
24,2,2,4,0.449,1,128,DS
24,1,1,4,0.322,1,64,DS
24,1,1,4,0.249,1,128,DS
24,2,2,4,0.488,1,64,DS
24,2,2,4,0.441,1,128,DS
24,2,2,4,0.252,1,64,DS
24,2,1,1,0.987,0,16,DS
24,2,2,4,0.32,1,128,DS
24,2,2,4,0.198,1,128,DS
24,2,2,4,0.229,1,64,DS
24,1,1,4,0.307,1,64,DS
24,2,2,4,0.229,1,64,DS
24,1,1,2,1.124,1,16,DS
24,1,1,4,0.347,1,128,DS
24,2,2,4,0.263,1,32,DS
24,2,2,3,0.268,1,32,DS
24,1,1,2,0.585,1,16,DS
24,1,1,3,0.409,1,32,DS
24,1,1,3,0.337,1,32,DS
24,1,1,4,0.183,1,128,DS
24,1,1,4,0.148,1,128,DS
24,1,1,2,0.563,1,16,DS
24,1,1,2,0.38,1,32,DS
24,1,1,1,0.87,1,16,DS
24,1,1,1,0.395,1,16,DS
24,1,1,1,0.339,1,16,DS
24,1,1,4,0.565,1,128,DS
24,2,2,4,0.401,1,128,DS
24,2,2,4,0.312,1,32,DS
24,1,1,1,1.284,1,16,DS
24,1,1,3,0.632,1,64,DS
24,2,1,1,0.668,0,16,DS
24,1,1,1,0.53,1,32,DS
24,2,2,2,0.923,1,32,DS
24,1,1,1,0.415,1,32,DS
24,2,2,1,0.342,1,64,DS
24,2,2,1,1.014,1,32,DS
24,2,2,3,0.481,1,128,DS
24,1,1,4,0.468,1,128,DS
24,1,2,1,0.925,0,32,DS
24,2,2,3,0.471,1,64,DS
24,1,1,1,0.252,1,64,DS
24,1,1,1,1.043,1,32,DS
24,2,2,3,0.396,1,64,DS
24,2,1,1,1.59,0,32,DS
24,2,1,1,0.623,0,16,DS
24,1,1,1,0.433,1,32,DS
24,2,2,2,0.444,1,32,DS
24,1,1,4,0.355,1,128,DS
24,2,2,4,0.485,1,64,DS
24,2,2,4,0.212,1,128,DS
24,2,1,1,0.978,0,16,DS
24,1,1,4,0.882,1,64,DS
24,1,1,2,1.255,1,32,DS
24,1,1,4,0.59,1,64,DS
24,2,2,1,1.108,1,16,DS
24,2,2,4,0.375,1,128,DS
24,1,1,4,0.478,1,64,DS
24,2,2,2,0.916,1,32,DS
24,2,1,1,1.264,0,16,DS
24,2,2,4,0.411,1,64,DS
24,1,1,4,0.609,1,128,DS
24,1,1,4,0.341,1,64,DS
24,2,2,4,0.249,1,128,DS
24,2,1,1,1.058,0,16,DS
24,1,1,2,0.748,1,32,DS
24,2,2,2,0.444,1,32,DS
24,1,1,2,0.487,1,32,DS
24,1,1,3,1.026,1,64,DS
24,1,1,4,0.309,1,128,DS
24,1,1,1,1.317,1,16,DS
24,2,2,3,0.376,1,32,DS
24,2,2,2,0.812,1,32,DS
24,2,2,4,0.331,1,128,DS
24,1,1,4,0.258,1,128,DS
24,2,2,4,0.192,1,64,DS
24,2,1,1,1.728,0,16,DS
24,1,1,4,0.343,1,64,DS
24,1,1,4,0.201,1,128,DS
2,2,2,NaN,0.299,1,32,DS
2,1,2,2,1.211,0,16,DS
2,1,1,3,0.303,1,128,DS
2,2,2,3,0.2,1,64,DS
2,1,1,3,0.463,1,64,DS
2,2,2,3,0.295,1,128,DS
2,2,2,3,0.425,1,16,DS
2,2,2,3,0.219,1,128,DS
2,2,2,3,0.225,1,32,DS
2,1,2,2,0.39,0,16,DS
2,1,1,2,0.5,1,32,DS
2,1,1,3,0.186,1,128,DS
2,1,1,3,0.36,1,64,DS
2,2,2,3,0.186,1,32,DS
2,2,2,3,0.129,1,128,DS
2,2,2,3,0.135,1,64,DS
2,1,2,3,0.266,0,16,DS
2,2,2,3,0.013,1,128,DS
2,1,1,3,0.112,1,128,DS
2,1,1,3,0.13,1,32,DS
2,1,1,3,0.878,1,64,DS
2,1,1,3,0.315,1,32,DS
2,1,1,3,0.3,1,32,DS
2,2,2,3,0.573,1,16,DS
2,2,2,3,0.241,1,128,DS
2,2,2,3,0.251,1,64,DS
2,1,1,3,0.246,1,32,DS
2,2,2,3,0.092,1,64,DS
2,2,2,3,0.042,1,128,DS
2,1,1,3,0.246,1,32,DS
2,2,2,3,0.167,1,32,DS
2,1,1,3,0.219,1,32,DS
2,2,1,3,0.95,0,16,DS
2,1,1,3,0.138,1,64,DS
2,2,2,3,0.197,1,128,DS
2,2,2,3,0.511,1,64,DS
2,1,1,3,0.464,1,16,DS
2,2,1,3,0.085,0,64,DS
2,1,2,3,0.093,0,64,DS
2,1,1,3,0.242,1,64,DS
2,2,2,3,0.338,1,16,DS
2,1,1,3,0.414,1,16,DS
2,1,1,2,0.742,1,16,DS
2,2,2,3,0.271,1,64,DS
2,1,1,3,0.514,1,64,DS
2,1,1,2,1.186,1,16,DS
2,2,2,2,0.853,1,32,DS
2,1,1,2,0.721,1,64,DS
2,1,1,3,0.251,1,128,DS
2,1,1,3,0.215,1,128,DS
2,2,2,3,0.448,1,64,DS
2,1,1,3,0.163,1,128,DS
2,2,2,3,0.368,1,32,DS
2,2,2,3,0.219,1,128,DS
2,2,2,3,0.186,1,32,DS
2,1,1,3,0.408,1,128,DS
2,2,2,3,0.288,1,32,DS
2,1,1,3,0.057,1,128,DS
2,2,2,3,0.12,1,128,DS
2,1,1,3,0.068,1,32,DS
2,2,2,3,0.12,1,32,DS
2,1,1,3,0.155,1,32,DS
2,2,2,3,0.299,1,16,DS
2,2,1,3,0.201,0,16,DS
2,2,1,3,0.649,0,16,DS
2,1,1,3,0.277,1,64,DS
2,2,2,3,0.126,1,64,DS
2,1,1,3,0.142,1,128,DS
2,1,1,3,0.14,1,64,DS
2,1,1,3,0.075,1,128,DS
2,2,1,3,0.081,0,32,DS
2,2,2,3,0.22,1,64,DS
2,2,2,3,0.154,1,128,DS
2,1,1,3,0.236,1,16,DS
2,2,2,3,0.123,1,32,DS
2,1,1,3,0.192,1,32,DS
2,1,1,3,0.32,1,16,DS
2,2,2,3,0.251,1,64,DS
2,1,1,3,0.102,1,128,DS
2,1,1,3,0.203,1,16,DS
2,2,2,3,0.2,1,128,DS
2,2,2,3,0.265,1,16,DS
2,2,2,3,0.279,1,32,DS
2,2,2,3,0.309,1,16,DS
2,2,2,3,0.258,1,16,DS
2,1,1,3,0.272,1,16,DS
2,2,2,3,0.367,1,16,DS
2,1,1,3,0.184,1,32,DS
2,2,2,3,0.33,1,32,DS
2,2,2,3,0.276,1,64,DS
2,1,1,3,0.109,1,128,DS
2,1,2,3,0.518,0,16,DS
2,1,1,3,0.135,1,64,DS
2,2,2,3,0.201,1,64,DS
2,1,1,3,0.36,1,64,DS
2,2,2,3,0.319,1,32,DS
2,1,1,3,0.058,1,128,DS
2,2,2,3,0.258,1,16,DS
2,1,1,3,0.712,1,128,DS
2,2,1,3,0.307,0,16,DS
2,2,2,3,0.221,1,64,DS
2,2,2,3,0.202,1,128,DS
2,2,2,3,0.342,1,128,DS
2,2,2,3,0.384,1,32,DS
2,1,1,3,0.266,1,16,DS
2,1,2,3,0.345,0,16,DS
2,1,1,3,0.299,1,128,DS
2,1,1,3,0.361,1,16,DS
2,1,1,3,0.259,1,32,DS
2,1,1,3,0.143,1,64,DS
2,2,1,3,0.03,0,128,DS
2,1,1,3,0.136,1,32,DS
2,2,2,3,0.211,1,64,DS
2,2,2,3,0.335,1,128,DS
2,1,1,3,0.352,1,32,DS
2,1,1,3,0.293,1,32,DS
2,2,2,3,0.225,1,32,DS
2,1,1,3,0.209,1,64,DS
2,1,1,3,0.255,1,64,DS
2,1,1,3,0.27,1,16,DS
2,2,1,3,0.169,0,128,DS
2,2,2,3,0.174,1,64,DS
2,2,2,3,0.241,1,16,DS
2,1,1,3,0.184,1,64,DS
2,1,1,3,0.217,1,32,DS
2,1,1,3,0.015,1,128,DS
2,2,2,3,0.393,1,16,DS
2,2,1,3,0.21,0,16,DS
40,1,2,NaN,2.423,0,64,SD
40,1,2,3,0.809,0,128,SD
40,2,2,3,0.616,1,128,SD
40,1,2,1,1.581,0,16,SD
40,2,1,2,1.914,0,64,SD
40,2,1,1,1.205,0,32,SD
40,2,2,2,0.928,1,64,SD
40,1,2,2,0.609,0,128,SD
40,1,2,1,1.319,0,32,SD
40,1,2,1,1.279,0,32,SD
40,2,2,1,1.169,1,64,SD
40,2,2,1,1.494,1,16,SD
40,2,2,1,0.981,1,32,SD
40,2,2,1,1.018,1,16,SD
40,2,2,2,0.953,1,64,SD
40,2,2,1,1.774,1,16,SD
40,2,2,1,0.738,1,16,SD
40,1,2,1,1.075,0,64,SD
40,1,2,1,0.979,0,16,SD
40,2,2,1,0.683,1,16,SD
40,1,2,1,0.81,0,32,SD
40,2,2,1,0.593,1,32,SD
40,2,2,2,1.551,1,64,SD
40,1,1,2,1.107,1,128,SD
40,1,1,2,0.949,1,16,SD
40,1,1,2,0.568,1,32,SD
40,2,1,2,0.714,0,64,SD
40,1,1,2,0.577,1,16,SD
40,1,1,2,0.522,1,16,SD
40,2,2,2,1.008,1,64,SD
40,2,1,2,0.592,0,128,SD
40,2,2,2,0.489,1,32,SD
40,1,2,2,0.841,0,32,SD
40,2,1,2,0.657,0,32,SD
40,1,1,2,0.541,1,16,SD
40,1,1,1,1.79,1,16,SD
40,2,2,3,0.535,1,128,SD
40,1,2,3,0.838,0,128,SD
40,2,2,2,0.853,1,16,SD
40,1,2,2,0.708,0,32,SD
40,2,1,1,1.071,0,16,SD
40,2,2,1,1.119,1,16,SD
40,2,2,3,0.687,1,128,SD
40,1,1,2,0.55,1,32,SD
40,1,1,2,0.676,1,16,SD
40,2,1,2,0.748,0,64,SD
40,2,1,1,2.971,0,16,SD
40,2,1,1,0.644,0,32,SD
40,2,1,1,0.698,0,32,SD
40,2,2,4,0.477,1,128,SD
40,2,2,4,0.528,1,128,SD
40,2,1,2,0.546,0,32,SD
40,2,2,2,0.461,1,32,SD
40,1,2,3,0.478,0,64,SD
40,2,2,3,0.778,1,64,SD
40,1,2,3,0.647,0,64,SD
40,2,2,2,1.624,1,32,SD
40,2,2,4,0.45,1,128,SD
40,2,1,1,1.014,0,32,SD
40,1,1,4,0.791,1,128,SD
40,1,1,1,1.117,1,16,SD
40,2,2,4,0.499,1,128,SD
40,1,1,1,0.813,1,16,SD
40,2,1,2,0.492,0,64,SD
40,1,1,2,0.586,1,32,SD
40,1,1,2,0.897,1,32,SD
40,1,1,1,1.163,1,16,SD
40,2,1,1,0.55,0,32,SD
40,1,1,2,1.265,1,64,SD
40,2,1,2,0.901,0,64,SD
40,1,2,3,0.356,0,128,SD
40,2,1,1,0.66,0,16,SD
40,2,2,2,0.436,1,64,SD
40,2,2,1,0.449,1,16,SD
40,1,2,2,0.64,0,64,SD
40,1,2,2,0.486,0,64,SD
40,1,1,2,0.459,1,32,SD
40,1,1,2,0.541,1,64,SD
40,2,1,2,0.509,0,64,SD
40,1,1,1,0.908,1,16,SD
40,2,2,4,0.736,1,128,SD
40,1,2,1,1.148,0,32,SD
40,2,2,4,0.728,1,128,SD
40,2,1,1,1.989,0,32,SD
40,1,2,4,0.405,0,128,SD
40,2,2,4,0.48,1,128,SD
40,2,1,1,0.87,0,16,SD
40,2,2,4,0.422,1,128,SD
40,1,1,1,0.707,1,32,SD
40,1,1,2,0.488,1,32,SD
40,1,2,3,0.48,0,64,SD
40,1,2,1,0.692,0,32,SD
40,1,2,4,0.657,0,128,SD
40,1,2,4,0.361,0,128,SD
40,1,2,4,0.391,0,64,SD
40,2,2,4,0.379,1,128,SD
40,1,2,3,0.579,0,64,SD
40,2,2,2,0.58,1,32,SD
40,1,1,1,2.222,1,16,SD
40,1,2,1,0.595,0,16,SD
40,1,1,2,0.421,1,64,SD
40,2,1,2,0.797,0,32,SD
40,1,2,3,0.478,0,128,SD
40,1,2,3,0.521,0,128,SD
40,1,2,3,0.481,0,64,SD
40,2,1,1,0.691,0,16,SD
40,1,1,2,0.477,1,32,SD
40,1,1,3,0.463,1,128,SD
40,2,2,4,0.382,1,128,SD
40,1,2,2,0.446,0,16,SD
40,1,2,3,0.292,0,128,SD
40,2,2,3,0.475,1,64,SD
40,1,2,3,0.321,0,64,SD
40,2,1,2,0.368,0,32,SD
40,2,1,1,0.402,0,16,SD
40,2,1,1,0.716,0,16,SD
40,1,1,1,0.595,1,32,SD
40,2,1,3,0.44,0,128,SD
40,1,1,3,0.369,1,128,SD
40,2,1,3,0.378,0,64,SD
40,1,1,3,0.409,1,64,SD
40,1,2,2,0.611,0,16,SD
40,2,1,1,1.131,0,16,SD
40,2,1,4,0.381,0,128,SD
40,1,1,4,0.404,1,128,SD
40,2,1,4,0.35,0,64,SD
40,1,1,4,0.377,1,64,SD
40,1,1,4,0.479,1,128,SD
19,1,2,4,1.444,0,32,SD
19,2,2,4,1.252,1,32,SD
19,1,2,4,1.575,0,16,SD
19,1,1,3,1.554,1,64,SD
19,2,2,4,0.354,1,16,SD
19,1,1,4,0.34,1,32,SD
19,2,2,4,0.375,1,16,SD
19,2,2,4,0.314,1,64,SD
19,2,2,3,0.756,1,128,SD
19,1,1,2,0.159,1,64,SD
19,2,2,3,0.203,1,128,SD
19,2,2,3,0.206,1,32,SD
19,2,1,3,0.22,0,16,SD
19,1,1,3,0.214,1,16,SD
19,2,2,4,0.221,1,32,SD
19,1,2,4,0.179,0,32,SD
19,2,2,4,0.168,1,32,SD
19,1,2,4,0.182,0,16,SD
19,1,2,4,0.15,0,16,SD
19,2,2,4,0.215,1,64,SD
19,1,1,4,0.201,1,128,SD
19,2,2,4,0.208,1,16,SD
19,2,2,4,0.175,1,128,SD
19,2,2,4,0.205,1,64,SD
19,2,1,4,0.208,0,16,SD
19,1,2,4,0.19,0,64,SD
19,1,1,3,0.186,1,64,SD
19,2,1,1,0.431,0,128,SD
19,2,1,2,0.201,0,128,SD
19,2,1,3,0.229,0,16,SD
19,1,2,4,0.185,0,32,SD
19,2,2,3,0.154,1,64,SD
19,1,2,3,0.169,0,128,SD
19,2,2,4,0.185,1,64,SD
19,2,1,3,0.23,0,16,SD
19,2,2,3,0.281,1,64,SD
19,1,2,3,0.171,0,16,SD
19,1,2,4,0.206,0,32,SD
19,1,2,4,0.628,0,64,SD
19,2,2,4,0.228,1,64,SD
19,2,1,2,0.196,0,128,SD
19,2,2,2,0.234,1,32,SD
19,1,1,3,0.232,1,128,SD
19,2,1,4,0.272,0,16,SD
19,2,2,4,0.201,1,64,SD
19,2,2,4,0.18,1,64,SD
19,2,2,3,0.229,1,32,SD
19,2,1,4,0.207,0,64,SD
19,2,1,1,0.23,0,128,SD
19,1,1,3,0.367,1,64,SD
19,2,2,3,0.286,1,32,SD
19,1,2,4,0.202,0,16,SD
19,1,2,3,0.252,0,16,SD
19,2,2,4,0.199,1,128,SD
19,1,2,4,0.212,0,64,SD
19,1,2,4,0.093,0,64,SD
19,2,2,3,0.204,1,64,SD
19,2,2,4,0.175,1,16,SD
19,2,1,4,0.218,0,32,SD
19,1,2,4,0.197,0,16,SD
19,2,2,3,0.192,1,16,SD
19,1,2,4,0.212,0,16,SD
19,2,2,4,0.203,1,16,SD
19,1,2,4,0.381,0,128,SD
19,2,1,1,0.725,0,64,SD
19,1,2,2,0.15,0,128,SD
19,2,2,4,0.251,1,16,SD
19,1,2,3,0.226,0,32,SD
19,1,2,4,0.229,0,64,SD
19,2,2,4,0.184,1,128,SD
19,1,1,1,0.86,1,128,SD
19,2,2,3,0.287,1,32,SD
19,2,2,4,0.141,1,128,SD
19,2,2,4,0.157,1,64,SD
19,2,2,4,0.207,1,64,SD
19,2,2,2,0.168,1,128,SD
19,1,1,3,0.411,1,128,SD
19,2,1,3,0.205,0,64,SD
19,2,2,4,0.209,1,16,SD
19,1,2,4,0.204,0,128,SD
19,1,2,4,0.205,0,128,SD
19,2,1,3,0.176,0,128,SD
19,1,1,3,0.185,1,64,SD
19,2,2,4,0.169,1,16,SD
19,1,2,4,0.177,0,32,SD
19,1,1,3,0.214,1,64,SD
19,1,1,3,0.2,1,128,SD
19,1,1,3,0.217,1,32,SD
19,1,1,3,0.212,1,16,SD
19,2,1,4,0.185,0,128,SD
19,1,2,4,0.197,0,32,SD
19,1,2,4,0.213,0,128,SD
19,2,2,4,0.209,1,128,SD
19,1,2,3,0.256,0,128,SD
19,1,2,3,0.235,0,32,SD
19,1,1,4,0.428,1,32,SD
19,1,2,3,0.23,0,32,SD
19,1,2,4,0.221,0,128,SD
19,2,2,4,0.153,1,32,SD
19,1,2,4,0.208,0,16,SD
19,2,2,3,0.153,1,32,SD
19,2,2,4,0.205,1,16,SD
19,2,2,4,0.209,1,16,SD
19,1,2,4,0.153,0,32,SD
19,2,1,4,0.213,0,128,SD
19,2,2,4,0.322,1,32,SD
19,2,2,4,0.172,1,32,SD
19,2,1,3,0.194,0,32,SD
19,1,1,4,0.139,1,64,SD
19,2,2,4,0.176,1,64,SD
19,1,2,4,0.306,0,32,SD
19,1,2,4,0.168,0,16,SD
19,1,2,4,0.14,0,64,SD
19,1,2,4,0.156,0,16,SD
19,1,2,4,0.174,0,16,SD
19,1,2,4,0.164,0,32,SD
19,1,2,4,0.121,0,32,SD
19,1,1,3,0.197,1,64,SD
