Subj_idx,Block,Trial,Stimulus,Response,Error,Confidence,ErrorDirectionJudgment,RT_conf,RT_directionJudgment,trialFilter,MADFilter
12,1,28,284.1437632,266,-18.14376321,2,1,0.727475578,0.728129974,1,1
12,1,29,182.6638478,170,-12.66384778,2,1,0.800157768,0.589587203,1,1
12,1,30,182.6638478,170,-12.66384778,2,1,0.790068666,0.636762001,1,1
12,1,31,466.807611,330,-136.807611,2,1,0.913086986,0.483243505,1,1
12,1,32,182.6638478,170,-12.66384778,2,1,0.798180031,0.471373407,1,1
12,1,33,284.1437632,266,-18.14376321,2,2,0.37396737,0.967926594,1,1
12,1,34,182.6638478,266,83.33615222,2,2,0.797007913,0.478326401,1,0
12,1,35,466.807611,442,-24.80761099,2,2,0.996031416,0.529811562,1,1
12,1,36,466.807611,234,-232.807611,1,1,0.823739122,0.712902583,1,1
12,1,37,466.807611,426,-40.80761099,2,2,0.778099244,1.135082821,1,1
12,1,38,284.1437632,282,-2.143763214,2,1,0.604652753,0.574542753,1,1
12,1,39,466.807611,378,-88.80761099,2,1,0.568287363,0.640204269,1,1
12,1,40,182.6638478,202,19.33615222,2,1,0.421816037,0.388274211,1,1
12,1,41,182.6638478,138,-44.66384778,1,2,1.079959235,0.970587266,1,1
12,1,42,466.807611,410,-56.80761099,1,2,2.780344673,0.752888971,1,1
12,1,43,182.6638478,186,3.33615222,3,2,1.280994015,1.156571484,1,1
12,1,44,182.6638478,138,-44.66384778,3,1,0.782080918,1.115967635,1,1
12,1,45,466.807611,378,-88.80761099,1,1,0.341924442,0.975805259,1,1
12,1,46,182.6638478,154,-28.66384778,3,2,1.532927124,0.765214397,1,1
12,1,47,284.1437632,282,-2.143763214,3,2,1.080454494,1.115436835,1,1
12,1,48,182.6638478,154,-28.66384778,1,1,1.835591293,0.662481947,1,1
12,1,49,182.6638478,186,3.33615222,1,1,0.428574482,0.705614301,1,1
12,1,50,284.1437632,234,-50.14376321,2,2,0.622054532,0.689116378,1,1
12,1,51,466.807611,234,-232.807611,2,1,0.259319962,0.61965223,1,1
12,1,52,466.807611,314,-152.807611,2,1,0.652746875,0.425406954,1,1
12,1,53,284.1437632,218,-66.14376321,1,1,1.06280818,0.992445175,1,1
12,1,54,466.807611,410,-56.80761099,2,1,0.575375081,0.332800916,1,1
12,1,55,466.807611,10,-456.807611,1,1,11.50239709,1.665613684,0,1
12,1,56,466.807611,362,-104.807611,2,1,1.80770347,0.529275807,1,1
12,1,57,182.6638478,202,19.33615222,2,1,1.769782658,1.714362583,1,1
12,1,58,284.1437632,250,-34.14376321,1,1,1.049498414,0.926887786,1,1
12,1,59,182.6638478,170,-12.66384778,2,2,0.601470551,0.890788587,1,1
12,1,60,284.1437632,298,13.85623679,1,1,0.570944081,0.56162759,1,1
12,1,61,182.6638478,170,-12.66384778,2,1,0.667524727,0.624443766,1,1
12,1,62,284.1437632,250,-34.14376321,2,1,0.814512059,0.377883294,1,1
12,1,63,466.807611,362,-104.807611,3,2,1.533241409,1.290450958,1,1
12,1,64,182.6638478,186,3.33615222,1,1,2.33052134,0.444319847,1,1
12,1,65,182.6638478,234,51.33615222,3,1,0.782646188,0.79137656,1,1
12,1,66,284.1437632,218,-66.14376321,2,1,0.604648885,0.369286298,1,1
12,1,67,182.6638478,170,-12.66384778,1,1,1.920427146,0.284836849,1,1
12,1,68,466.807611,378,-88.80761099,1,1,1.899352129,0.322499003,1,1
12,1,69,182.6638478,138,-44.66384778,2,1,0.764064621,0.490950395,1,1
12,1,70,466.807611,410,-56.80761099,2,1,0.82544489,0.258268803,1,1
12,1,71,466.807611,426,-40.80761099,2,1,0.362117024,0.256368349,1,1
12,1,72,284.1437632,266,-18.14376321,2,1,1.220284872,0.381360242,1,1
12,1,73,466.807611,346,-120.807611,2,1,0.391788598,0.238973236,1,1
12,1,74,284.1437632,282,-2.143763214,2,1,0.422085805,0.225372519,1,1
12,1,75,466.807611,314,-152.807611,1,1,0.381871144,0.302935745,1,1
12,1,76,182.6638478,202,19.33615222,2,2,0.658173523,1.113596135,1,1
12,1,77,284.1437632,266,-18.14376321,2,1,0.302543624,0.274756803,1,1
12,1,78,284.1437632,234,-50.14376321,2,1,0.264681356,0.227875405,1,1
12,1,79,284.1437632,266,-18.14376321,3,1,1.403822055,0.662195021,1,1
12,1,80,182.6638478,138,-44.66384778,3,1,0.614994731,2.868825731,1,1
12,1,81,182.6638478,170,-12.66384778,2,1,0.660289271,0.27841671,1,1
12,1,82,466.807611,330,-136.807611,3,1,1.538843383,0.363756385,1,1
12,1,83,182.6638478,186,3.33615222,3,1,0.62444479,0.302508178,1,1
12,1,84,182.6638478,202,19.33615222,2,1,1.050001264,0.438973469,1,1
12,1,85,182.6638478,170,-12.66384778,3,1,1.423688227,0.35059369,1,1
12,1,86,182.6638478,186,3.33615222,1,1,0.653040656,0.371644229,1,1
12,1,87,284.1437632,218,-66.14376321,3,1,0.772145057,0.309391055,1,1
12,1,88,182.6638478,170,-12.66384778,2,1,0.934769191,0.336583928,1,1
12,1,89,182.6638478,154,-28.66384778,2,1,0.71438843,0.301741859,1,1
12,1,90,466.807611,26,-440.807611,2,1,1.780703341,0.454775809,1,0
12,1,91,182.6638478,170,-12.66384778,3,1,0.82044448,0.439824975,1,1
12,1,92,466.807611,410,-56.80761099,1,1,0.941866806,0.518900083,1,1
12,1,93,182.6638478,170,-12.66384778,1,1,0.815358325,0.431393792,1,1
12,1,94,284.1437632,314,29.85623679,2,1,0.444422559,0.246675545,1,1
12,1,95,182.6638478,74,-108.6638478,2,1,0.753145124,0.253138517,1,0
12,1,96,284.1437632,250,-34.14376321,3,1,0.782673777,0.230377665,1,1
12,1,97,182.6638478,170,-12.66384778,1,1,0.700359478,0.329836482,1,1
12,1,98,182.6638478,186,3.33615222,2,1,0.275928093,0.259960719,1,1
12,1,99,466.807611,362,-104.807611,2,1,0.384110113,0.237254941,1,1
12,1,100,284.1437632,250,-34.14376321,1,1,1.25912771,0.354876828,1,1
12,1,101,284.1437632,10,-274.1437632,1,1,1.613713657,0.984547828,0,1
12,1,102,466.807611,314,-152.807611,2,1,0.518258945,0.277689693,1,1
12,1,103,182.6638478,154,-28.66384778,1,1,0.554829018,0.298278943,1,1
12,1,104,284.1437632,170,-114.1437632,2,1,0.919441253,0.305808393,1,1
12,1,105,284.1437632,218,-66.14376321,1,1,0.323249142,0.244459161,1,1
12,1,106,182.6638478,138,-44.66384778,1,1,0.308093401,0.270312405,1,1
12,1,107,466.807611,410,-56.80761099,2,1,0.279672677,0.235686049,1,1
12,1,108,284.1437632,282,-2.143763214,3,1,0.394449442,0.576570249,1,1
12,1,109,466.807611,426,-40.80761099,2,1,0.308039069,0.27213393,1,1
12,1,110,182.6638478,170,-12.66384778,2,1,0.262767163,0.509638878,1,1
12,1,111,466.807611,330,-136.807611,3,1,0.287707614,0.271122184,1,1
12,1,112,284.1437632,266,-18.14376321,1,1,0.350165626,0.270526161,1,1
12,1,113,284.1437632,282,-2.143763214,1,1,0.683127123,0.368834876,1,1
12,1,114,182.6638478,106,-76.66384778,1,1,0.580572936,0.290774639,1,1
12,1,115,182.6638478,266,83.33615222,2,1,0.221497252,0.288984507,1,0
12,1,116,284.1437632,314,29.85623679,2,1,0.301770219,0.241632404,1,1
12,1,117,182.6638478,186,3.33615222,1,1,0.428993299,0.344707791,1,1
12,1,118,284.1437632,218,-66.14376321,2,1,0.360405751,0.278466749,1,1
12,1,119,466.807611,378,-88.80761099,1,1,0.487833589,0.295325711,1,1
12,1,120,182.6638478,154,-28.66384778,2,1,0.444212096,0.263172336,1,1
12,2,121,284.1437632,266,-18.14376321,2,1,0.478071195,0.270949349,1,1
12,2,122,182.6638478,202,19.33615222,1,1,0.458378798,0.30093027,1,1
12,2,123,466.807611,522,55.19238901,1,1,0.915103927,0.302736863,1,1
12,2,124,466.807611,490,23.19238901,3,1,0.322479567,0.221782364,1,1
12,2,125,466.807611,410,-56.80761099,2,1,0.313179934,0.227145462,1,1
12,2,126,284.1437632,330,45.85623679,2,1,0.265873289,0.302967468,1,1
12,2,127,182.6638478,154,-28.66384778,3,1,0.297485979,0.505737039,1,1
12,2,128,182.6638478,218,35.33615222,2,1,0.276760895,0.281867582,1,1
12,2,129,182.6638478,202,19.33615222,2,1,0.283895239,0.252994617,1,1
12,2,130,182.6638478,186,3.33615222,3,1,1.656146843,0.245504362,1,1
12,2,131,284.1437632,202,-82.14376321,1,1,1.991409062,1.382617807,1,1
12,2,132,182.6638478,234,51.33615222,2,1,2.223098158,0.865199719,1,1
12,2,133,182.6638478,234,51.33615222,1,1,0.847271996,0.285452788,1,1
12,2,134,284.1437632,250,-34.14376321,2,1,0.494366963,0.318122761,1,1
12,2,135,466.807611,250,-216.807611,1,1,0.405713647,0.323865959,1,1
12,2,136,466.807611,330,-136.807611,2,1,0.235607845,0.282217817,1,1
12,2,137,182.6638478,266,83.33615222,2,1,0.322415936,0.390076796,1,0
12,2,138,284.1437632,266,-18.14376321,1,1,0.265748708,0.283401594,1,1
12,2,139,182.6638478,170,-12.66384778,2,1,0.220648781,0.304455175,1,1
12,2,140,284.1437632,282,-2.143763214,1,1,0.21459367,0.25158919,1,1
12,2,141,466.807611,538,71.19238901,1,2,1.090609996,0.397996162,1,1
12,2,142,284.1437632,298,13.85623679,1,2,1.614471327,0.36670533,1,1
12,2,143,284.1437632,378,93.85623679,1,2,0.305122678,0.284820578,1,1
12,2,144,182.6638478,314,131.3361522,1,2,1.587432756,0.713132832,1,0
12,2,145,284.1437632,250,-34.14376321,1,2,0.370547308,0.321027056,1,1
12,2,146,466.807611,314,-152.807611,1,2,0.212855511,0.728128604,1,1
12,2,147,182.6638478,106,-76.66384778,3,2,0.831043519,0.200122565,1,1
12,2,148,182.6638478,138,-44.66384778,3,2,0.274110113,0.272895395,1,1
12,2,149,466.807611,458,-8.807610994,1,2,0.293107923,0.266465167,1,1
12,2,150,466.807611,522,55.19238901,2,2,0.26343088,0.346658256,1,1
12,2,151,284.1437632,346,61.85623679,2,2,1.179953561,0.269157238,1,1
12,2,152,284.1437632,314,29.85623679,2,2,0.198080539,0.225942375,1,1
12,2,153,284.1437632,250,-34.14376321,2,2,0.258002353,0.283829507,1,1
12,2,154,284.1437632,282,-2.143763214,2,1,0.279433351,0.180664036,1,1
12,2,155,284.1437632,250,-34.14376321,2,1,0.243165673,0.770533365,1,1
12,2,156,182.6638478,170,-12.66384778,2,1,0.431594654,0.185811949,1,1
12,2,157,284.1437632,234,-50.14376321,2,1,0.477549464,0.223571396,1,1
12,2,158,182.6638478,154,-28.66384778,2,1,0.37047148,0.176459128,1,1
12,2,159,284.1437632,266,-18.14376321,1,1,0.299443288,0.225617984,1,1
12,2,160,182.6638478,170,-12.66384778,2,1,0.770255842,0.284573111,1,1
12,2,161,466.807611,394,-72.80761099,1,1,0.265328683,0.242445864,1,1
12,2,162,182.6638478,186,3.33615222,1,1,0.229735064,0.27397527,1,1
12,2,163,466.807611,314,-152.807611,2,1,0.256526741,0.196818128,1,1
12,2,164,466.807611,346,-120.807611,1,1,0.245473739,0.262472263,1,1
12,2,165,284.1437632,314,29.85623679,2,1,0.390663751,0.222190988,1,1
12,2,166,466.807611,298,-168.807611,3,1,0.248759744,0.336971242,1,1
12,2,167,466.807611,490,23.19238901,2,1,0.246886121,0.280332396,1,1
12,2,168,466.807611,506,39.19238901,2,2,0.336334504,0.389075465,1,1
12,2,169,466.807611,442,-24.80761099,2,2,0.323726418,0.310218315,1,1
12,2,170,466.807611,490,23.19238901,2,1,1.097038592,0.646812211,1,1
12,2,171,466.807611,410,-56.80761099,2,1,0.572214126,0.276453651,1,1
12,2,172,466.807611,426,-40.80761099,3,1,0.31711999,0.432630441,1,1
12,2,173,466.807611,474,7.192389006,2,1,1.280545208,0.345681252,1,1
12,2,174,182.6638478,138,-44.66384778,3,1,0.557454149,0.227526927,1,1
12,2,175,466.807611,378,-88.80761099,2,1,0.320538869,0.322319642,1,1
12,2,176,284.1437632,122,-162.1437632,2,1,0.3821422,0.32792755,1,0
12,2,177,284.1437632,234,-50.14376321,2,1,0.228664688,0.242592344,1,1
12,2,178,182.6638478,122,-60.66384778,3,2,0.273975747,0.314222268,1,1
12,2,179,466.807611,378,-88.80761099,3,2,0.3044135,0.975038602,1,1
12,2,180,182.6638478,154,-28.66384778,3,1,0.260173943,0.652936557,1,1
12,2,181,182.6638478,154,-28.66384778,3,1,0.210004613,0.257698663,1,1
12,2,182,182.6638478,170,-12.66384778,2,1,0.441314692,0.317346303,1,1
12,2,183,466.807611,554,87.19238901,1,1,0.285930967,0.571809374,1,1
12,2,184,466.807611,426,-40.80761099,1,1,1.013115962,0.425218731,1,1
12,2,185,466.807611,378,-88.80761099,2,1,0.179460231,0.212815491,1,1
12,2,186,284.1437632,330,45.85623679,1,1,0.291703332,0.292691714,1,1
12,2,187,466.807611,362,-104.807611,1,1,0.679936121,0.247502637,1,1
12,2,188,466.807611,346,-120.807611,2,1,0.561877708,0.298908101,1,1
12,2,189,466.807611,426,-40.80761099,2,1,0.500014292,0.214914891,1,1
12,2,190,182.6638478,154,-28.66384778,3,1,0.348048326,0.280091252,1,1
12,2,191,466.807611,426,-40.80761099,1,1,0.669677919,0.296991456,1,1
12,2,192,284.1437632,234,-50.14376321,2,1,0.552264254,0.177484159,1,1
12,2,193,284.1437632,314,29.85623679,2,2,1.123604926,0.470651481,1,1
12,2,194,466.807611,426,-40.80761099,1,2,0.520345333,0.434859494,1,1
12,2,195,182.6638478,74,-108.6638478,2,1,0.555354483,0.258849146,1,0
12,2,196,466.807611,458,-8.807610994,3,2,0.837317123,0.879974372,1,1
12,2,197,466.807611,442,-24.80761099,2,2,0.415335832,0.597185001,1,1
12,2,198,284.1437632,442,157.8562368,2,1,0.35165475,0.273600252,1,0
12,2,199,284.1437632,378,93.85623679,2,2,0.890874964,0.27105501,1,1
12,2,200,182.6638478,106,-76.66384778,3,1,0.559069859,0.642105532,1,1
12,2,201,284.1437632,330,45.85623679,2,1,0.535823349,0.229257151,1,1
12,2,202,466.807611,394,-72.80761099,3,1,0.536476246,0.244633094,1,1
12,2,203,284.1437632,346,61.85623679,3,2,0.570815021,0.255259605,1,1
12,2,204,182.6638478,154,-28.66384778,3,2,0.571324113,0.284055734,1,1
12,2,205,284.1437632,250,-34.14376321,2,1,0.534722002,0.248106371,1,1
12,2,206,284.1437632,282,-2.143763214,3,1,0.563533286,0.24882888,1,1
12,2,207,466.807611,442,-24.80761099,1,1,0.570014184,0.252315778,1,1
12,2,208,466.807611,362,-104.807611,3,1,0.303967866,0.239511681,1,1
12,2,209,182.6638478,154,-28.66384778,2,1,0.570221816,0.262138873,1,1
12,2,210,466.807611,394,-72.80761099,2,1,0.526700732,0.24193451,1,1
12,2,211,284.1437632,186,-98.14376321,2,1,0.608592051,0.262479739,1,1
12,2,212,182.6638478,202,19.33615222,1,1,0.527908175,0.247381614,1,1
12,2,213,284.1437632,282,-2.143763214,3,1,0.516507062,0.247633628,1,1
12,2,214,284.1437632,314,29.85623679,3,2,0.537231074,0.277996536,1,1
12,2,215,182.6638478,170,-12.66384778,3,1,0.572862668,0.246470281,1,1
12,2,216,466.807611,458,-8.807610994,2,1,0.523481441,0.250717928,1,1
12,2,217,284.1437632,234,-50.14376321,2,1,0.530327114,0.249417073,1,1
12,2,218,182.6638478,234,51.33615222,2,2,0.983866619,0.261779873,1,1
12,2,219,466.807611,458,-8.807610994,1,1,0.751873943,0.234952053,1,1
12,2,220,466.807611,506,39.19238901,3,1,0.280578323,0.264371469,1,1
12,2,221,284.1437632,250,-34.14376321,3,2,1.550237769,0.693982575,1,1
12,2,222,284.1437632,218,-66.14376321,3,2,0.686999991,0.234674307,1,1
12,2,223,284.1437632,298,13.85623679,2,1,0.441708643,0.205042768,1,1
12,2,224,466.807611,474,7.192389006,1,2,0.464312602,0.584883773,1,1
12,2,225,466.807611,474,7.192389006,1,2,0.490525945,0.295339791,1,1
12,2,226,182.6638478,218,35.33615222,3,1,0.500284738,0.216223053,1,1
12,2,227,284.1437632,490,205.8562368,1,2,0.585436968,0.278810934,1,0
12,2,228,284.1437632,330,45.85623679,1,2,0.469670379,0.328766509,1,1
12,2,229,284.1437632,394,109.8562368,2,2,0.535430094,0.261491355,1,1
12,2,230,466.807611,410,-56.80761099,2,2,0.490292994,0.254276119,1,1
12,2,231,182.6638478,170,-12.66384778,1,2,0.493871335,0.260940935,1,1
12,2,232,284.1437632,282,-2.143763214,2,1,0.518003119,0.229934405,1,1
12,2,233,284.1437632,266,-18.14376321,2,1,1.149269987,0.233037793,1,1
12,2,234,182.6638478,186,3.33615222,2,1,0.555231267,0.282292219,1,1
12,2,235,284.1437632,298,13.85623679,3,1,0.386427212,0.215950942,1,1
12,2,236,466.807611,330,-136.807611,1,1,0.53251612,0.650278404,1,1
12,2,237,466.807611,10,-456.807611,1,1,1.567976208,1.433139897,0,1
12,2,238,466.807611,346,-120.807611,2,1,0.618738966,0.20434615,1,1
12,2,239,182.6638478,234,51.33615222,2,1,0.48329278,0.203939019,1,1
12,2,240,466.807611,362,-104.807611,2,1,0.487899369,0.338933913,1,1
13,1,1,466.807611,346,-120.807611,2,2,14.26601019,5.820502386,1,1
13,1,2,284.1437632,250,-34.14376321,2,1,3.498104545,13.74500536,1,1
13,1,3,284.1437632,218,-66.14376321,1,1,4.292055947,2.510249183,1,1
13,1,4,284.1437632,250,-34.14376321,2,2,2.441226468,1.971438071,1,1
13,1,5,182.6638478,170,-12.66384778,3,2,2.980970914,4.191377546,1,1
13,1,6,284.1437632,218,-66.14376321,1,2,2.030715639,2.028671837,1,1
13,1,7,284.1437632,234,-50.14376321,1,1,3.014781972,2.704564851,1,1
13,1,8,466.807611,314,-152.807611,2,2,3.025977956,4.940523414,1,1
13,1,9,182.6638478,170,-12.66384778,2,2,2.567877203,1.670325192,1,1
13,1,10,182.6638478,202,19.33615222,1,2,5.809379526,1.568580019,1,1
13,1,11,466.807611,458,-8.807610994,1,1,2.714391761,3.349644303,1,1
13,1,12,182.6638478,170,-12.66384778,1,1,1.476314561,1.30721605,1,1
13,1,13,466.807611,442,-24.80761099,2,2,1.201297213,1.826364336,1,1
13,1,14,284.1437632,282,-2.143763214,1,1,2.801626694,1.537498414,1,1
13,1,15,466.807611,442,-24.80761099,2,2,2.672096682,2.002224478,1,1
13,1,16,182.6638478,218,35.33615222,2,1,1.789935091,1.36296431,1,1
13,1,17,182.6638478,202,19.33615222,1,1,2.030441959,1.536609468,1,1
13,1,18,182.6638478,234,51.33615222,1,1,1.886598189,3.099058411,1,1
13,1,19,284.1437632,298,13.85623679,1,2,1.687483791,2.060479981,1,1
13,1,20,284.1437632,298,13.85623679,2,2,3.307257796,1.233229682,1,1
13,1,21,466.807611,442,-24.80761099,1,2,2.194338766,4.119155671,1,1
13,1,22,182.6638478,250,67.33615222,2,2,1.321521183,2.080596577,1,1
13,1,23,466.807611,410,-56.80761099,2,1,2.1257428,3.55135302,1,1
13,1,24,284.1437632,298,13.85623679,2,2,1.949411995,1.604141601,1,1
13,1,25,466.807611,410,-56.80761099,3,2,2.188214952,3.473876125,1,1
13,1,26,284.1437632,282,-2.143763214,2,1,4.618617671,1.465025515,1,1
13,1,27,466.807611,426,-40.80761099,1,2,5.554984447,3.33405854,1,1
13,1,28,466.807611,458,-8.807610994,2,1,3.176218151,3.224407923,1,1
13,1,29,284.1437632,298,13.85623679,2,2,6.338846354,1.755438055,1,1
13,1,30,466.807611,474,7.192389006,2,1,1.815540839,2.52404835,1,1
13,1,31,466.807611,410,-56.80761099,2,2,1.426628504,1.106589287,1,1
13,1,32,466.807611,426,-40.80761099,2,1,1.235074284,0.909557649,1,1
13,1,33,284.1437632,266,-18.14376321,2,1,0.870045429,1.718163347,1,1
13,1,34,466.807611,410,-56.80761099,2,1,0.735517809,1.342857753,1,1
13,1,35,182.6638478,170,-12.66384778,2,1,0.667284894,1.26629822,1,1
13,1,36,284.1437632,298,13.85623679,2,1,6.079098728,1.474529224,1,1
13,1,37,182.6638478,186,3.33615222,2,2,0.825523149,1.117550865,1,1
13,1,38,182.6638478,186,3.33615222,2,2,0.721456205,2.055203552,1,1
13,1,39,182.6638478,218,35.33615222,2,1,1.467433453,4.74465418,1,1
13,1,40,284.1437632,314,29.85623679,2,2,1.524287572,1.153871983,1,1
13,1,41,284.1437632,250,-34.14376321,2,1,1.353523141,2.266684167,1,1
13,1,42,284.1437632,250,-34.14376321,1,1,1.574579719,0.928118755,1,1
13,1,43,284.1437632,266,-18.14376321,1,2,1.395726218,2.564173077,1,1
13,1,44,182.6638478,154,-28.66384778,3,1,2.027326425,1.382547308,1,1
13,1,45,182.6638478,170,-12.66384778,2,2,1.465742068,1.596845089,1,1
13,1,46,182.6638478,186,3.33615222,1,1,1.835492361,1.385786178,1,1
13,1,47,466.807611,410,-56.80761099,2,1,2.633072386,4.164025186,1,1
13,1,48,182.6638478,202,19.33615222,1,1,1.655983373,0.997367563,1,1
13,1,49,466.807611,330,-136.807611,1,1,1.362835745,1.509789673,1,1
13,1,50,284.1437632,298,13.85623679,1,2,2.69860538,0.862620234,1,1
13,1,51,466.807611,410,-56.80761099,1,2,1.202858477,1.096482755,1,1
13,1,52,284.1437632,330,45.85623679,2,1,3.7935461,1.293766064,1,1
13,1,53,466.807611,442,-24.80761099,2,2,3.370593051,1.268095847,1,1
13,1,54,182.6638478,186,3.33615222,2,1,2.709611261,1.582825691,1,1
13,1,55,284.1437632,282,-2.143763214,2,2,3.653789733,1.071456357,1,1
13,1,56,284.1437632,266,-18.14376321,1,1,2.110193169,1.426381191,1,1
13,1,57,284.1437632,282,-2.143763214,1,2,1.604062605,0.939780727,1,1
13,1,58,466.807611,426,-40.80761099,2,1,1.070788349,1.680617164,1,1
13,1,59,284.1437632,266,-18.14376321,2,1,1.453353281,1.124264591,1,1
13,1,60,284.1437632,250,-34.14376321,1,1,1.254956469,1.298703034,1,1
13,1,61,466.807611,458,-8.807610994,2,1,1.136324945,1.767491639,1,1
13,1,62,182.6638478,202,19.33615222,2,2,1.242312718,0.881908151,1,1
13,1,63,182.6638478,170,-12.66384778,2,1,1.005012889,1.927387754,1,1
13,1,64,466.807611,458,-8.807610994,2,2,1.583908105,0.976162351,1,1
13,1,65,182.6638478,186,3.33615222,2,1,1.929977125,2.259774211,1,1
13,1,66,182.6638478,218,35.33615222,1,2,1.467447362,0.613729024,1,1
13,1,67,466.807611,346,-120.807611,2,1,1.783858147,3.200802806,1,1
13,1,68,284.1437632,282,-2.143763214,1,1,2.009878847,3.7479253,1,1
13,1,69,182.6638478,170,-12.66384778,2,1,2.122214865,1.945888045,1,1
13,1,70,466.807611,442,-24.80761099,2,2,1.701876917,4.32707777,1,1
13,1,71,284.1437632,298,13.85623679,1,1,1.963457955,1.515273589,1,1
13,1,72,182.6638478,202,19.33615222,2,1,1.248707666,0.823421575,1,1
13,1,73,284.1437632,330,45.85623679,1,2,1.557931821,1.629905659,1,1
13,1,74,284.1437632,282,-2.143763214,1,1,1.367776195,1.809217363,1,1
13,1,75,466.807611,362,-104.807611,2,2,1.406705226,3.8694234,1,1
13,1,76,284.1437632,314,29.85623679,1,1,1.340533813,1.825010587,1,1
13,1,77,466.807611,410,-56.80761099,2,1,6.112303982,1.264161686,1,1
13,1,78,466.807611,362,-104.807611,2,2,1.137581492,1.01740712,1,1
13,1,79,466.807611,442,-24.80761099,2,2,1.318146358,1.605290705,1,1
13,1,80,182.6638478,170,-12.66384778,2,2,1.306564278,1.240541301,1,1
13,1,81,182.6638478,202,19.33615222,2,2,1.22129249,1.413283342,1,1
13,1,82,182.6638478,170,-12.66384778,3,1,1.823811134,1.420051504,1,1
13,1,83,466.807611,410,-56.80761099,2,2,5.603712726,1.533203273,1,1
13,1,84,466.807611,362,-104.807611,2,1,2.946931834,0.958231972,1,1
13,1,85,466.807611,378,-88.80761099,2,2,3.736179191,4.078561054,1,1
13,1,86,182.6638478,186,3.33615222,2,2,1.001943604,1.857069327,1,1
13,1,87,182.6638478,186,3.33615222,2,2,1.459953391,1.218598695,1,1
13,1,88,284.1437632,234,-50.14376321,1,1,5.796945716,1.113995874,1,1
13,1,89,182.6638478,202,19.33615222,1,2,4.124527226,1.765462842,1,1
13,1,90,182.6638478,202,19.33615222,2,2,1.743552457,1.17428499,1,1
13,1,91,284.1437632,266,-18.14376321,3,1,3.762729079,1.058861046,1,1
13,1,92,466.807611,442,-24.80761099,1,1,2.817199522,1.165037633,1,1
13,1,93,284.1437632,330,45.85623679,1,2,1.267941468,0.977466534,1,1
13,1,94,466.807611,458,-8.807610994,1,2,1.240690973,1.107534485,1,1
13,1,95,466.807611,394,-72.80761099,2,1,1.417402208,0.966849157,1,1
13,1,96,182.6638478,170,-12.66384778,2,1,2.141368334,0.859488684,1,1
13,1,97,284.1437632,298,13.85623679,2,1,1.481529756,0.850879902,1,1
13,1,98,284.1437632,266,-18.14376321,1,2,1.186746472,1.337369929,1,1
13,1,99,466.807611,490,23.19238901,1,2,1.138216255,3.093711588,1,1
13,1,100,466.807611,394,-72.80761099,1,1,1.246515543,1.132231239,1,1
13,1,101,182.6638478,218,35.33615222,2,2,2.65958707,2.046987777,1,1
13,1,102,466.807611,490,23.19238901,2,1,1.43788763,0.957297542,1,1
13,1,103,466.807611,426,-40.80761099,1,2,2.376442258,1.314844768,1,1
13,1,104,466.807611,474,7.192389006,1,2,2.217325784,1.29862425,1,1
13,1,105,182.6638478,234,51.33615222,1,1,1.052067582,1.812720831,1,1
13,1,106,284.1437632,250,-34.14376321,2,1,0.860229062,1.308295147,1,1
13,1,107,182.6638478,218,35.33615222,2,1,1.096310059,1.175521485,1,1
13,1,108,284.1437632,298,13.85623679,2,2,5.245871197,1.226953415,1,1
13,1,109,466.807611,442,-24.80761099,1,1,2.060774334,0.974102217,1,1
13,1,110,284.1437632,282,-2.143763214,1,1,1.265374117,1.065799945,1,1
13,1,111,182.6638478,218,35.33615222,2,1,4.607904189,1.277206126,1,1
13,1,112,284.1437632,266,-18.14376321,1,2,1.94002736,0.883385241,1,1
13,1,113,284.1437632,250,-34.14376321,2,1,2.211328429,1.335393613,1,1
13,1,114,466.807611,394,-72.80761099,2,2,1.857616313,1.471647467,1,1
13,1,115,466.807611,538,71.19238901,2,2,0.964536069,1.329157003,1,1
13,1,116,466.807611,490,23.19238901,1,1,1.147346699,0.753295012,1,1
13,1,117,182.6638478,202,19.33615222,2,2,1.165985958,1.079348182,1,1
13,1,118,284.1437632,218,-66.14376321,1,2,1.274566635,1.268372904,1,1
13,1,119,466.807611,474,7.192389006,2,2,1.257361259,1.223874068,1,1
13,1,120,182.6638478,154,-28.66384778,2,1,1.092161427,0.879518164,1,1
13,2,121,284.1437632,250,-34.14376321,2,1,1.224096711,1.15635769,1,1
13,2,122,466.807611,282,-184.807611,1,1,0.9613047,0.549875051,1,1
13,2,123,182.6638478,202,19.33615222,2,2,1.919254227,1.061266855,1,1
13,2,124,182.6638478,170,-12.66384778,1,1,0.860380122,0.594414313,1,1
13,2,125,182.6638478,186,3.33615222,2,2,0.53099599,1.712599616,1,1
13,2,126,466.807611,474,7.192389006,1,2,0.836050806,1.240939097,1,1
13,2,127,466.807611,458,-8.807610994,1,1,4.769818683,3.775247984,1,1
13,2,128,284.1437632,250,-34.14376321,1,2,0.661773776,0.844154918,1,1
13,2,129,182.6638478,234,51.33615222,2,2,0.591516304,1.81359719,1,1
13,2,130,466.807611,330,-136.807611,2,1,0.573768585,0.31198146,1,1
13,2,131,466.807611,458,-8.807610994,1,2,1.793284647,1.839302124,1,1
13,2,132,284.1437632,250,-34.14376321,3,1,1.095483073,0.9127992,1,1
13,2,133,466.807611,442,-24.80761099,2,1,1.138274957,0.878160025,1,1
