"Subj_idx","Condition","Stim_idx","Stimulus","Response","Confidence","RT_decConf","Resp_raw"
147,"paint","paint_154",2,2,1,2.13,3
147,"paint","paint_86",2,1,3,1.634,6
147,"paint","paint_40",1,2,2,1.363,2
147,"paint","paint_179",2,2,2,2.032,2
147,"paint","paint_76",1,1,3,1.573,6
147,"paint","paint_2",2,1,3,0.828,6
147,"paint","paint_111",1,1,3,0.631,6
147,"paint","paint_98",2,1,1,3.562,4
147,"paint","paint_115",1,1,3,1.183,6
147,"paint","paint_26",2,2,3,1.189,1
147,"paint","paint_151",1,1,3,1.53,6
147,"paint","paint_122",2,2,3,2.858,1
147,"paint","paint_60",2,2,3,1.754,1
147,"paint","paint_174",1,1,3,1.178,6
147,"paint","paint_56",2,2,3,1.808,1
147,"paint","paint_11",1,1,3,2.146,6
147,"paint","paint_37",1,2,2,1.464,2
147,"paint","paint_186",1,1,3,1.042,6
147,"paint","paint_129",1,2,2,1.616,2
147,"paint","paint_31",1,1,3,0.816,6
147,"paint","paint_189",1,1,3,1.027,6
147,"paint","paint_77",2,1,3,0.709,6
147,"paint","paint_176",1,1,3,0.795,6
147,"paint","paint_18",1,2,3,1.608,1
147,"paint","paint_53",1,1,3,0.819,6
147,"paint","paint_170",2,2,2,2.707,2
147,"paint","paint_142",2,1,3,2.07,6
147,"paint","paint_43",1,1,3,0.763,6
147,"paint","paint_138",1,1,3,0.744,6
147,"paint","paint_48",1,1,3,1.11,6
147,"paint","paint_92",1,1,3,0.955,6
147,"paint","paint_25",1,2,3,1.811,1
147,"paint","paint_187",2,2,3,1.382,1
147,"paint","paint_74",2,2,3,0.979,1
147,"paint","paint_117",2,2,1,2.451,3
147,"paint","paint_67",1,2,2,1.851,2
147,"paint","paint_61",2,2,3,1.694,1
147,"paint","paint_99",2,2,2,1.406,2
147,"paint","paint_65",1,1,3,1.332,6
147,"paint","paint_190",2,2,3,1.828,1
147,"paint","paint_146",1,1,3,2.257,6
147,"paint","paint_3",1,1,3,1.156,6
147,"paint","paint_73",2,1,3,1.233,6
147,"paint","paint_90",2,2,2,1.604,2
147,"paint","paint_192",1,2,2,2.58,2
147,"paint","paint_97",1,2,1,2.564,3
147,"paint","paint_104",2,2,1,1.89,3
147,"paint","paint_110",2,2,2,1.281,2
147,"paint","paint_149",2,1,3,1.609,6
147,"paint","paint_12",1,1,2,1.737,5
147,"paint","paint_16",2,2,3,1.435,1
147,"paint","paint_119",1,1,2,3.129,5
147,"paint","paint_177",2,1,1,1.873,4
147,"paint","paint_166",2,2,3,1.748,1
147,"paint","paint_4",1,1,3,1.318,6
147,"paint","paint_134",1,1,3,0.75,6
147,"paint","paint_160",2,2,3,1.929,1
147,"paint","paint_52",1,2,3,1.457,1
147,"paint","paint_19",2,2,2,1.9,2
147,"paint","paint_135",2,2,2,1.58,2
147,"paint","paint_87",1,2,2,1.351,2
147,"paint","paint_182",1,2,2,1.932,2
147,"paint","paint_24",1,1,3,1.314,6
147,"paint","paint_147",2,1,3,0.82,6
147,"paint","paint_93",2,1,3,1.53,6
147,"paint","paint_144",2,2,3,3.692,1
147,"paint","paint_120",2,1,2,1.788,5
147,"paint","paint_137",1,1,3,1.226,6
147,"paint","paint_131",1,1,3,1.295,6
147,"paint","paint_8",1,1,3,0.927,6
147,"paint","paint_140",1,1,3,0.751,6
147,"paint","paint_5",2,2,2,1.154,2
147,"paint","paint_51",2,2,2,1.087,2
147,"paint","paint_63",1,2,2,0.623,2
147,"paint","paint_103",2,2,3,2.194,1
147,"paint","paint_38",1,1,3,0.85,6
147,"paint","paint_47",2,1,3,0.826,6
147,"paint","paint_30",2,2,2,1.229,2
147,"paint","paint_68",2,2,2,1.216,2
147,"paint","paint_164",1,2,2,1.266,2
147,"paint","paint_112",1,2,2,1.136,2
147,"paint","paint_69",1,2,1,2.4,3
147,"paint","paint_175",2,2,3,1.013,1
147,"paint","paint_139",1,2,3,2.48,1
147,"paint","paint_125",2,2,3,1.293,1
147,"paint","paint_95",1,1,3,1.414,6
147,"paint","paint_173",2,2,3,1.118,1
147,"paint","paint_181",2,2,3,0.907,1
147,"paint","paint_1",2,2,1,1.846,3
147,"paint","paint_10",1,2,3,1.418,1
147,"paint","paint_66",2,2,2,1.554,2
147,"paint","paint_172",1,1,3,1.144,6
147,"paint","paint_50",2,1,1,2.229,4
147,"paint","paint_145",1,1,3,1.52,6
147,"paint","paint_23",2,1,3,1.613,6
147,"paint","paint_157",2,2,2,1.592,2
147,"paint","paint_180",2,2,3,1.314,1
147,"paint","paint_91",1,1,2,2.227,5
147,"paint","paint_7",1,1,3,1.861,6
147,"paint","paint_14",2,2,1,2.192,3
147,"paint","paint_28",1,2,3,1.171,1
147,"paint","paint_156",2,2,2,1.931,2
147,"paint","paint_132",1,2,3,1.147,1
147,"paint","paint_121",2,2,3,1.926,1
147,"paint","paint_150",1,1,3,1.179,6
147,"paint","paint_85",1,2,2,2.006,2
147,"paint","paint_143",1,1,3,1.126,6
147,"paint","paint_184",1,2,3,1.062,1
147,"paint","paint_188",2,2,3,0.833,1
147,"paint","paint_79",2,2,2,1.763,2
147,"paint","paint_75",1,1,2,1.531,5
147,"paint","paint_44",2,2,3,1.779,1
147,"paint","paint_46",2,2,3,1.411,1
147,"paint","paint_100",1,2,3,0.804,1
147,"paint","paint_116",1,1,3,1.745,6
147,"paint","paint_9",1,2,2,1.694,2
147,"paint","paint_45",1,2,3,1.121,1
147,"paint","paint_32",2,2,3,1.174,1
147,"paint","paint_124",2,2,3,1.222,1
147,"paint","paint_49",2,2,2,1.569,2
147,"paint","paint_42",2,2,3,1.089,1
147,"paint","paint_133",2,2,2,1.489,2
147,"paint","paint_29",1,2,3,1.633,1
147,"paint","paint_96",2,2,3,3.468,1
147,"paint","paint_35",2,1,2,1.839,5
147,"paint","paint_57",2,1,1,2.271,4
147,"paint","paint_153",2,2,3,1.068,1
147,"paint","paint_148",2,2,3,0.991,1
147,"paint","paint_106",2,2,3,0.858,1
147,"paint","paint_183",2,2,3,1.451,1
147,"paint","paint_22",1,1,2,1.99,5
147,"paint","paint_185",1,1,3,0.98,6
147,"paint","paint_36",2,1,3,2.219,6
147,"paint","paint_161",2,2,3,1.028,1
147,"paint","paint_178",1,1,3,1.374,6
147,"paint","paint_27",1,1,1,2.207,4
147,"paint","paint_155",1,1,3,2.748,6
147,"paint","paint_109",2,2,2,2.055,2
147,"paint","paint_107",1,1,3,1.095,6
147,"paint","paint_126",2,1,3,1.479,6
147,"paint","paint_89",1,1,3,1.284,6
147,"paint","paint_84",1,2,3,0.932,1
147,"paint","paint_62",1,1,3,1.175,6
147,"paint","paint_39",2,2,3,1.207,1
147,"paint","paint_101",1,1,2,3.676,5
147,"paint","paint_58",1,1,3,1.05,6
147,"paint","paint_114",1,1,3,1.141,6
147,"paint","paint_105",1,1,3,1.143,6
147,"paint","paint_141",2,2,2,1.906,2
147,"paint","paint_128",2,2,2,1.117,2
147,"paint","paint_59",1,1,3,1.101,6
147,"paint","paint_163",1,1,3,1.026,6
147,"paint","paint_162",2,2,3,1.925,1
147,"paint","paint_152",2,2,3,2.042,1
147,"paint","paint_17",1,1,3,1.12,6
147,"paint","paint_108",2,1,3,0.861,6
147,"paint","paint_41",1,2,3,2.618,1
147,"paint","paint_118",2,2,2,2.027,2
147,"paint","paint_21",1,2,2,1.08,2
147,"paint","paint_113",2,1,2,1.837,5
147,"paint","paint_20",2,1,3,1.781,6
147,"paint","paint_136",2,1,3,2.424,6
147,"paint","paint_80",2,2,3,0.875,1
147,"paint","paint_127",2,2,2,1.248,2
150,"paint","paint_165",2,2,2,3.231,2
150,"paint","paint_169",1,1,2,4.666,5
150,"paint","paint_127",2,2,1,4.133,3
150,"paint","paint_40",1,1,3,3.349,6
150,"paint","paint_125",1,1,2,2.256,5
150,"paint","paint_121",2,2,2,2.664,2
150,"paint","paint_20",2,2,2,1.339,2
150,"paint","paint_57",1,2,1,2.075,3
150,"paint","paint_50",1,2,3,2.664,1
150,"paint","paint_105",2,2,3,2.379,1
150,"paint","paint_134",1,1,3,3.563,6
150,"paint","paint_173",2,2,3,2.744,1
150,"paint","paint_188",1,1,3,2.971,6
150,"paint","paint_149",2,2,1,2.483,3
150,"paint","paint_54",1,1,2,3.617,5
150,"paint","paint_89",2,1,1,2.921,4
150,"paint","paint_153",1,1,3,3.198,6
150,"paint","paint_68",1,1,3,1.956,6
150,"paint","paint_172",2,2,2,2.905,2
150,"paint","paint_147",1,1,2,2.588,5
150,"paint","paint_1",1,1,3,2.599,6
150,"paint","paint_157",2,2,2,2.692,2
150,"paint","paint_162",2,2,3,2.412,1
150,"paint","paint_182",1,2,2,2.316,2
150,"paint","paint_18",1,2,2,1.914,2
150,"paint","paint_39",1,2,1,2.884,3
150,"paint","paint_51",2,2,1,3.953,3
150,"paint","paint_116",1,1,2,3.812,5
150,"paint","paint_185",1,1,3,1.564,6
150,"paint","paint_46",1,1,3,2.377,6
150,"paint","paint_139",2,2,2,1.721,2
150,"paint","paint_79",1,2,2,1.447,2
150,"paint","paint_43",2,2,3,1.452,1
150,"paint","paint_156",2,2,2,3.204,2
150,"paint","paint_114",2,2,1,2.409,3
150,"paint","paint_70",1,1,2,2.481,5
150,"paint","paint_110",2,2,2,2.031,2
150,"paint","paint_175",1,2,2,2.506,2
150,"paint","paint_178",1,2,2,2.692,2
150,"paint","paint_138",1,2,2,2.172,2
150,"paint","paint_103",1,1,1,3.469,4
150,"paint","paint_74",2,2,1,2.167,3
150,"paint","paint_14",1,2,2,1.855,2
150,"paint","paint_168",2,2,3,2.199,1
150,"paint","paint_148",2,2,3,3.245,1
150,"paint","paint_163",2,2,3,1.578,1
150,"paint","paint_159",1,2,3,1.746,1
150,"paint","paint_63",2,2,3,1.677,1
150,"paint","paint_59",1,2,1,3.123,3
150,"paint","paint_21",1,1,2,2.696,5
150,"paint","paint_115",2,2,2,2.08,2
150,"paint","paint_8",1,2,2,1.797,2
150,"paint","paint_13",1,1,2,3.267,5
150,"paint","paint_47",2,2,2,2.926,2
150,"paint","paint_23",1,1,2,4.091,5
150,"paint","paint_112",2,2,2,1.899,2
150,"paint","paint_133",2,2,2,1.827,2
150,"paint","paint_137",2,2,2,2.253,2
150,"paint","paint_166",2,2,3,1.533,1
150,"paint","paint_38",1,2,1,3.597,3
150,"paint","paint_189",2,2,2,2.803,2
150,"paint","paint_97",2,2,2,1.88,2
150,"paint","paint_192",1,1,3,3.901,6
150,"paint","paint_6",2,2,2,1.8,2
150,"paint","paint_71",2,2,3,1.55,1
150,"paint","paint_33",2,2,3,1.576,1
150,"paint","paint_144",1,2,1,2.888,3
150,"paint","paint_132",2,2,2,2.864,2
150,"paint","paint_93",1,1,1,3.187,4
150,"paint","paint_111",2,2,1,1.606,3
150,"paint","paint_15",2,2,1,1.915,3
150,"paint","paint_161",2,2,1,1.673,3
150,"paint","paint_27",1,2,1,1.932,3
150,"paint","paint_16",1,2,2,1.436,2
150,"paint","paint_87",1,1,2,3.889,5
150,"paint","paint_154",1,1,2,3.145,5
150,"paint","paint_155",2,2,3,2.332,1
150,"paint","paint_31",2,2,1,1.804,3
150,"paint","paint_90",1,2,1,1.969,3
150,"paint","paint_96",1,1,1,2.545,4
150,"paint","paint_4",1,1,2,3.612,5
150,"paint","paint_99",2,2,2,2.316,2
150,"paint","paint_86",1,1,1,3.538,4
150,"paint","paint_119",2,2,2,1.97,2
150,"paint","paint_151",2,2,3,1.474,1
150,"paint","paint_107",2,2,1,1.805,3
150,"paint","paint_171",2,2,2,1.834,2
150,"paint","paint_22",2,2,3,1.725,1
150,"paint","paint_49",1,1,3,2.458,6
150,"paint","paint_45",1,2,2,1.577,2
150,"paint","paint_179",2,2,3,1.217,1
150,"paint","paint_160",2,2,2,1.649,2
150,"paint","paint_102",2,2,3,1.569,1
150,"paint","paint_146",2,2,2,2.569,2
150,"paint","paint_184",2,2,3,1.194,1
150,"paint","paint_106",1,2,1,2.399,3
150,"paint","paint_24",1,2,1,1.228,3
150,"paint","paint_164",2,2,2,1.815,2
150,"paint","paint_126",1,2,1,4.359,3
150,"paint","paint_25",2,2,2,1.341,2
150,"paint","paint_84",1,2,2,1.711,2
150,"paint","paint_75",2,1,1,2.194,4
150,"paint","paint_26",1,2,1,1.183,3
150,"paint","paint_2",1,1,1,2.338,4
150,"paint","paint_187",2,2,2,2.914,2
150,"paint","paint_61",1,1,1,4.104,4
150,"paint","paint_190",2,2,3,1.739,1
150,"paint","paint_158",1,2,2,1.603,2
150,"paint","paint_141",2,2,2,1.16,2
150,"paint","paint_123",2,2,2,0.845,2
150,"paint","paint_92",2,2,2,1.907,2
150,"paint","paint_76",2,2,2,1.261,2
150,"paint","paint_140",1,2,2,2.08,2
150,"paint","paint_150",2,2,2,1.318,2
150,"paint","paint_72",2,2,2,1.123,2
150,"paint","paint_78",1,1,3,2.84,6
150,"paint","paint_29",1,1,1,3.334,4
150,"paint","paint_44",2,2,2,1.55,2
150,"paint","paint_3",1,2,2,6.609,2
150,"paint","paint_52",1,2,2,1.409,2
150,"paint","paint_53",2,2,2,1.073,2
150,"paint","paint_60",1,2,2,0.956,2
150,"paint","paint_174",2,2,2,1.025,2
150,"paint","paint_82",2,2,2,1.484,2
150,"paint","paint_69",1,2,2,1.153,2
150,"paint","paint_85",2,2,3,1.531,1
150,"paint","paint_9",2,2,2,2.011,2
150,"paint","paint_64",1,2,3,1.187,1
150,"paint","paint_56",1,2,3,2.718,1
150,"paint","paint_98",2,2,3,1.307,1
150,"paint","paint_109",2,2,3,3.326,1
150,"paint","paint_181",2,2,3,1.731,1
150,"paint","paint_143",2,2,3,2.715,1
150,"paint","paint_66",1,2,2,2.497,2
150,"paint","paint_130",2,2,3,1.977,1
150,"paint","paint_122",2,2,2,1.393,2
150,"paint","paint_88",1,1,2,3.692,5
150,"paint","paint_152",2,2,2,1.524,2
150,"paint","paint_12",2,2,3,1.809,1
150,"paint","paint_55",2,2,2,1.569,2
150,"paint","paint_32",1,2,2,1.241,2
150,"paint","paint_80",1,2,2,1.207,2
150,"paint","paint_28",1,2,2,0.772,2
150,"paint","paint_81",2,2,2,1.076,2
150,"paint","paint_7",1,2,2,1.001,2
150,"paint","paint_118",2,2,2,1.103,2
150,"paint","paint_117",1,2,2,1.074,2
150,"paint","paint_94",1,1,1,3.94,4
150,"paint","paint_10",1,2,2,1.724,2
150,"paint","paint_186",1,2,3,2.49,1
150,"paint","paint_170",1,2,3,1.09,1
150,"paint","paint_180",2,2,3,1.626,1
150,"paint","paint_83",2,2,3,1.549,1
150,"paint","paint_73",1,1,2,3.359,5
150,"paint","paint_124",2,2,3,2.093,1
150,"paint","paint_41",1,1,2,3.405,5
150,"paint","paint_77",1,1,2,1.49,5
150,"paint","paint_131",2,2,2,1.626,2
150,"paint","paint_65",1,1,1,1.805,4
150,"paint","paint_120",2,2,2,1.187,2
150,"paint","paint_142",2,2,2,1.477,2
150,"paint","paint_176",1,1,3,2.498,6
150,"paint","paint_19",2,2,2,1.738,2
150,"paint","paint_101",2,2,2,1.058,2
150,"paint","paint_145",2,2,2,0.922,2
150,"paint","paint_5",2,2,2,1.135,2
150,"paint","paint_191",2,2,2,1.831,2
150,"paint","paint_30",1,1,2,3.906,5
150,"paint","paint_113",1,2,2,1.445,2
150,"paint","paint_135",2,2,2,0.938,2
150,"paint","paint_17",1,2,1,4.146,3
150,"paint","paint_62",1,2,2,1.037,2
150,"paint","paint_48",2,2,2,1.258,2
150,"paint","paint_129",1,2,2,1.194,2
150,"paint","paint_91",2,2,2,1.208,2
150,"paint","paint_104",1,1,1,2.016,4
150,"paint","paint_136",1,2,2,2.008,2
150,"paint","paint_100",2,2,2,2.4,2
150,"paint","paint_167",1,2,2,3.445,2
150,"paint","paint_108",1,2,1,2.123,3
150,"paint","paint_177",2,1,1,3.384,4
150,"paint","paint_95",2,2,3,2.875,1
150,"paint","paint_36",1,1,3,5.657,6
150,"paint","paint_42",1,2,1,2.313,3
150,"paint","paint_67",1,2,2,2.139,2
150,"paint","paint_183",1,1,2,3.339,5
150,"paint","paint_37",1,2,2,1.332,2
150,"paint","paint_11",1,1,3,3.14,6
150,"paint","paint_58",1,2,2,1.324,2
150,"paint","paint_35",2,2,2,1.193,2
150,"paint","paint_128",1,1,3,1.732,6
150,"paint","paint_34",1,2,1,1.364,3
153,"paint","paint_174",2,2,2,6.724,2
153,"paint","paint_77",1,2,1,8.082,3
153,"paint","paint_3",1,1,1,2.079,4
153,"paint","paint_157",1,1,1,1.317,4
153,"paint","paint_187",1,2,2,2.418,2
153,"paint","paint_183",1,1,1,2.026,4
153,"paint","paint_152",1,1,1,1.269,4
153,"paint","paint_121",2,1,2,2.496,5
153,"paint","paint_43",1,1,1,2.864,4
153,"paint","paint_59",1,1,2,5.235,5
153,"paint","paint_147",2,1,1,1.776,4
153,"paint","paint_161",1,2,2,5.031,2
153,"paint","paint_79",1,1,1,2.938,4
153,"paint","paint_6",1,2,1,4.65,3
153,"paint","paint_181",2,2,1,1.866,3
153,"paint","paint_133",2,2,1,2.533,3
153,"paint","paint_99",2,2,1,1.741,3
153,"paint","paint_112",2,2,1,0.984,3
153,"paint","paint_4",2,2,1,2.09,3
153,"paint","paint_61",1,2,2,2.923,2
153,"paint","paint_84",2,2,1,1.536,3
153,"paint","paint_135",1,1,1,2.792,4
153,"paint","paint_93",2,1,1,2.315,4
153,"paint","paint_69",1,1,1,1.856,4
153,"paint","paint_16",2,2,2,1.44,2
153,"paint","paint_65",2,2,1,2.214,3
153,"paint","paint_41",1,2,1,0.734,3
153,"paint","paint_115",1,2,1,0.854,3
153,"paint","paint_58",2,2,1,1.102,3
153,"paint","paint_173",1,2,2,2.929,2
153,"paint","paint_185",1,2,1,1.217,3
153,"paint","paint_76",1,2,1,2.241,3
153,"paint","paint_179",2,2,1,0.99,3
153,"paint","paint_120",1,1,2,1.289,5
153,"paint","paint_9",2,2,2,3.017,2
153,"paint","paint_27",1,2,1,1.385,3
153,"paint","paint_167",2,2,2,1.308,2
153,"paint","paint_19",2,2,2,1.47,2
153,"paint","paint_47",1,1,2,2.329,5
153,"paint","paint_163",2,2,2,1.561,2
153,"paint","paint_125",2,2,1,1.503,3
153,"paint","paint_57",2,1,1,1.489,4
153,"paint","paint_192",2,1,3,4.137,6
153,"paint","paint_12",1,2,1,3.418,3
153,"paint","paint_25",2,2,1,1.434,3
153,"paint","paint_145",1,1,2,3.38,5
153,"paint","paint_1",2,1,2,2.339,5
153,"paint","paint_172",2,2,1,1.916,3
153,"paint","paint_139",2,2,2,1.521,2
153,"paint","paint_180",2,2,2,1.422,2
153,"paint","paint_129",2,2,1,1.009,3
153,"paint","paint_190",1,2,1,0.793,3
153,"paint","paint_117",2,2,1,0.884,3
153,"paint","paint_168",1,2,1,1.329,3
153,"paint","paint_68",2,2,1,1.577,3
153,"paint","paint_131",1,1,1,2.473,4
153,"paint","paint_100",1,2,1,1.284,3
153,"paint","paint_13",2,2,1,1.657,3
153,"paint","paint_30",2,2,1,0.937,3
153,"paint","paint_83",1,2,1,0.77,3
153,"paint","paint_92",1,2,1,0.826,3
153,"paint","paint_31",2,1,2,1.524,5
153,"paint","paint_113",1,2,2,1.162,2
153,"paint","paint_46",1,2,1,1.007,3
153,"paint","paint_141",2,2,1,1.372,3
153,"paint","paint_56",2,2,1,1.108,3
153,"paint","paint_128",2,2,1,0.919,3
153,"paint","paint_97",2,1,1,1.445,4
153,"paint","paint_14",1,1,1,2.186,4
153,"paint","paint_90",1,2,2,1.101,2
153,"paint","paint_50",1,2,2,3.101,2
153,"paint","paint_15",1,2,2,2.672,2
153,"paint","paint_28",2,1,1,1.81,4
153,"paint","paint_116",2,1,2,1.674,5
153,"paint","paint_52",1,1,1,2.056,4
153,"paint","paint_164",2,2,2,2.576,2
153,"paint","paint_18",1,2,1,0.904,3
153,"paint","paint_109",1,2,1,1.923,3
153,"paint","paint_81",1,2,2,3.6,2
153,"paint","paint_45",2,2,1,1.077,3
153,"paint","paint_132",2,2,2,2.123,2
153,"paint","paint_48",2,2,1,1.448,3
153,"paint","paint_22",1,1,2,2.576,5
153,"paint","paint_160",1,1,1,1.016,4
153,"paint","paint_20",1,2,1,2.112,3
153,"paint","paint_72",1,1,3,3.986,6
153,"paint","paint_114",2,1,2,3.381,5
153,"paint","paint_24",2,2,2,1.6,2
153,"paint","paint_176",2,2,2,1.421,2
153,"paint","paint_138",2,2,1,1.368,3
153,"paint","paint_102",1,2,2,1.84,2
153,"paint","paint_42",1,2,2,2.205,2
153,"paint","paint_111",1,2,1,0.963,3
153,"paint","paint_67",2,2,1,2.856,3
153,"paint","paint_170",2,2,2,1.112,2
153,"paint","paint_74",2,2,1,1.571,3
153,"paint","paint_189",1,2,1,1.451,3
153,"paint","paint_63",2,2,2,1.971,2
153,"paint","paint_32",2,2,1,2.011,3
153,"paint","paint_21",2,2,1,0.875,3
153,"paint","paint_154",1,2,1,0.681,3
153,"paint","paint_118",2,2,1,1.486,3
153,"paint","paint_127",2,2,1,1.795,3
153,"paint","paint_107",2,2,1,1.009,3
153,"paint","paint_101",2,2,2,1.721,2
153,"paint","paint_119",1,1,1,1.558,4
153,"paint","paint_175",1,2,1,1.588,3
153,"paint","paint_156",1,2,1,2.718,3
153,"paint","paint_151",1,1,3,3.332,6
153,"paint","paint_153",1,2,2,2.148,2
153,"paint","paint_82",1,2,2,2.831,2
153,"paint","paint_166",1,2,2,3.401,2
153,"paint","paint_70",1,1,2,3.623,5
153,"paint","paint_98",1,1,1,2.114,4
153,"paint","paint_95",1,2,2,2.812,2
153,"paint","paint_105",1,2,2,2.444,2
153,"paint","paint_146",1,2,1,1.858,3
153,"paint","paint_62",2,1,1,1.45,4
153,"paint","paint_8",2,2,1,2.386,3
153,"paint","paint_80",1,1,1,3.029,4
153,"paint","paint_40",2,1,1,1.751,4
153,"paint","paint_37",1,1,1,2.057,4
153,"paint","paint_136",2,1,1,2.649,4
153,"paint","paint_34",2,1,1,1.465,4
153,"paint","paint_165",1,2,1,1.284,3
153,"paint","paint_26",1,2,1,1.257,3
153,"paint","paint_123",1,2,2,1.945,2
153,"paint","paint_5",1,2,2,1.14,2
153,"paint","paint_130",1,2,1,2.196,3
153,"paint","paint_177",2,1,1,2.234,4
153,"paint","paint_51",1,2,2,2.74,2
153,"paint","paint_44",1,2,1,1.343,3
153,"paint","paint_162",1,2,2,1.746,2
153,"paint","paint_126",2,1,1,2.013,4
153,"paint","paint_39",2,2,1,1.973,3
153,"paint","paint_11",2,2,2,2.573,2
153,"paint","paint_159",2,2,1,1.085,3
153,"paint","paint_150",2,2,1,0.97,3
153,"paint","paint_110",1,1,1,0.978,4
153,"paint","paint_186",2,2,1,1.298,3
153,"paint","paint_71",1,2,1,0.89,3
153,"paint","paint_188",2,1,1,1.85,4
153,"paint","paint_108",2,2,1,1.227,3
153,"paint","paint_54",1,2,1,1.133,3
153,"paint","paint_89",1,1,2,1.957,5
153,"paint","paint_106",2,2,1,1.419,3
153,"paint","paint_87",1,2,1,1.003,3
153,"paint","paint_66",1,2,1,0.656,3
153,"paint","paint_171",2,2,1,0.912,3
153,"paint","paint_182",2,2,1,1.371,3
153,"paint","paint_17",1,2,1,0.883,3
153,"paint","paint_53",2,2,1,2.04,3
153,"paint","paint_49",1,2,1,0.99,3
153,"paint","paint_137",2,2,2,2.144,2
153,"paint","paint_103",1,1,1,2.299,4
153,"paint","paint_134",1,2,1,1.483,3
153,"paint","paint_35",2,2,1,2.297,3
153,"paint","paint_2",1,1,1,1.193,4
153,"paint","paint_155",2,2,2,2.795,2
153,"paint","paint_184",1,2,2,2.352,2
153,"paint","paint_10",2,2,1,2.123,3
153,"paint","paint_78",1,2,1,2.536,3
153,"paint","paint_149",1,2,1,2,3
153,"paint","paint_104",2,1,2,1.806,5
153,"paint","paint_191",1,2,1,3.259,3
153,"paint","paint_33",1,2,1,0.803,3
153,"paint","paint_91",1,2,1,2.44,3
153,"paint","paint_169",2,2,1,2.726,3
153,"paint","paint_142",2,1,1,1.419,4
153,"paint","paint_7",1,2,1,1.067,3
153,"paint","paint_140",1,2,1,1.566,3
153,"paint","paint_144",2,2,2,1.891,2
153,"paint","paint_55",2,2,1,0.915,3
153,"paint","paint_148",2,2,2,3.865,2
153,"paint","paint_86",1,1,1,1.996,4
153,"paint","paint_122",2,2,1,0.793,3
153,"paint","paint_36",1,1,1,2.1,4
153,"paint","paint_96",2,1,1,1.556,4
153,"paint","paint_124",2,2,1,0.801,3
153,"paint","paint_94",2,2,1,1.367,3
153,"paint","paint_88",2,2,2,0.948,2
153,"paint","paint_60",2,2,1,2.007,3
153,"paint","paint_158",1,2,1,0.892,3
153,"paint","paint_64",1,2,1,0.588,3
153,"paint","paint_143",2,2,1,0.807,3
153,"paint","paint_29",2,2,1,1.908,3
153,"paint","paint_178",2,2,1,1.423,3
153,"paint","paint_85",2,2,1,0.738,3
153,"paint","paint_73",1,2,1,0.49,3
153,"paint","paint_23",1,2,1,1.002,3
153,"paint","paint_75",2,1,1,2.687,4
153,"paint","paint_38",2,1,1,1.469,4
156,"paint","paint_1",1,2,3,4.225,1
156,"paint","paint_138",1,1,3,3.323,6
156,"paint","paint_16",2,2,3,1.945,1
156,"paint","paint_132",1,1,3,2.164,6
156,"paint","paint_21",2,2,2,2.312,2
156,"paint","paint_107",2,1,1,3.211,4
156,"paint","paint_152",1,1,3,2.131,6
156,"paint","paint_153",1,2,3,1.779,1
156,"paint","paint_157",2,2,2,1.867,2
156,"paint","paint_98",2,2,2,2.072,2
156,"paint","paint_135",1,1,3,1.635,6
156,"paint","paint_65",1,2,2,2.392,2
156,"paint","paint_41",1,1,3,1.211,6
156,"paint","paint_42",1,1,2,3.811,5
156,"paint","paint_146",2,2,2,4.523,2
156,"paint","paint_164",1,1,1,4.937,4
156,"paint","paint_49",2,1,2,8.041,5
156,"paint","paint_38",2,2,2,2.335,2
156,"paint","paint_17",1,2,2,2.319,2
156,"paint","paint_60",1,1,3,1.148,6
156,"paint","paint_139",2,2,3,2.823,1
156,"paint","paint_12",1,2,3,2.713,1
156,"paint","paint_103",2,2,3,2.66,1
156,"paint","paint_154",1,2,3,2.74,1
156,"paint","paint_77",2,1,3,1.276,6
156,"paint","paint_159",1,1,3,1.09,6
156,"paint","paint_20",2,2,1,3.41,3
156,"paint","paint_35",1,1,3,1.714,6
156,"paint","paint_11",1,2,3,2.581,1
156,"paint","paint_130",1,1,3,1.149,6
156,"paint","paint_161",1,1,3,0.935,6
156,"paint","paint_88",2,2,3,3.199,1
156,"paint","paint_165",1,2,3,2.229,1
156,"paint","paint_160",2,2,3,2.32,1
156,"paint","paint_62",2,1,2,1.749,5
156,"paint","paint_182",2,2,3,1.201,1
156,"paint","paint_83",2,2,3,2.271,1
156,"paint","paint_3",2,2,2,1.874,2
156,"paint","paint_27",1,2,2,1.396,2
156,"paint","paint_51",1,1,1,2.594,4
156,"paint","paint_6",1,1,3,1.015,6
156,"paint","paint_23",2,2,3,2.271,1
156,"paint","paint_50",1,2,3,1.466,1
156,"paint","paint_115",2,2,3,1.373,1
156,"paint","paint_78",2,2,3,0.983,1
156,"paint","paint_173",1,2,3,0.69,1
156,"paint","paint_44",2,2,3,0.682,1
156,"paint","paint_119",1,1,2,2.007,5
156,"paint","paint_185",2,2,3,1.152,1
156,"paint","paint_163",2,2,3,1.146,1
156,"paint","paint_7",1,1,3,1.157,6
156,"paint","paint_134",1,1,2,2.162,5
156,"paint","paint_181",2,2,3,0.8,1
156,"paint","paint_166",2,2,3,0.688,1
156,"paint","paint_145",2,1,2,3.488,5
156,"paint","paint_167",1,1,3,3.408,6
156,"paint","paint_179",1,1,3,0.824,6
156,"paint","paint_9",2,1,3,1.435,6
