Subj_idx,Stimulus,Response,Confidence,Visibility,RT_dec,contrast,Accuracy,Training,ScaleOrder
2,1,2,-12,-12,2.2758,0,0,0,Confidence first
2,2,1,-12,-12,1.2282,0,0,0,Confidence first
2,2,2,12.0231,12.0231,0.8729,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8338,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7872,5,1,0,Confidence first
2,1,2,-12,-12,2.3435,2.2,0,0,Confidence first
2,1,1,-12,-12,1.864,0,1,0,Confidence first
2,1,1,12.0231,12.0231,1.1155,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.9919,3.9,1,0,Confidence first
2,2,2,-12,-12,1.3355,2.2,1,0,Confidence first
2,2,2,12.0231,12.0231,0.9745,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7409,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8383,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7468,5,1,0,Confidence first
2,2,2,12.0231,12.0231,1.0892,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8398,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8032,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.6,6.9,1,0,Confidence first
2,1,1,-11.2434,-12,0.9832,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8832,5,1,0,Confidence first
2,1,1,-12,-12,1.1189,2.2,1,0,Confidence first
2,1,1,-12,-12,0.8888,2.2,1,0,Confidence first
2,2,1,-12,-12,0.9993,3.9,0,0,Confidence first
2,2,2,12.0231,12.0231,0.8902,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.646,5.5,1,0,Confidence first
2,2,2,-12,-12,1.5112,0,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8092,5,1,0,Confidence first
2,2,1,12.0231,12.0231,0.931,0,0,0,Confidence first
2,2,2,12.0231,12.0231,0.9512,3.9,1,0,Confidence first
2,2,2,-12,-12,1.7739,2.2,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6556,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.609,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.6602,6.9,1,0,Confidence first
2,1,1,12.0231,9.0909,0.8383,5,1,0,Confidence first
2,2,1,-9.3519,-12,1.6397,0,0,0,Confidence first
2,1,2,-12,-12,1.6212,3.9,0,0,Confidence first
2,1,1,-12,-12,1.2398,2.2,1,0,Confidence first
2,2,2,12.0231,12.0231,0.9023,5,1,0,Confidence first
2,2,2,12.0231,11.5499,0.605,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6,6.9,1,0,Confidence first
2,1,1,-12,-12,1.6795,0,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7299,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8641,5.5,1,0,Confidence first
2,1,1,-12,-12,1.3435,2.2,1,0,Confidence first
2,2,2,12.0231,10.9824,0.7925,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7169,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7823,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7361,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6062,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7143,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8123,5.5,1,0,Confidence first
2,1,2,-12,-12,1.2191,3.9,0,0,Confidence first
2,1,1,-12,-1.1239,0.8722,2.2,1,0,Confidence first
2,2,1,-12,-12,0.9482,2.2,0,0,Confidence first
2,1,1,12.0231,12.0231,0.6489,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7243,5.5,1,0,Confidence first
2,2,2,-12,-12,1.3603,0,1,0,Confidence first
2,2,2,-12,-12,0.9542,0,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8151,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.6057,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.6,5.5,1,0,Confidence first
2,2,1,-12,-12,0.9734,0,0,0,Confidence first
2,1,2,-12,-12,1.3146,2.2,0,0,Confidence first
2,1,1,-12,-12,1.2207,0,1,0,Confidence first
2,2,1,0.0117,0.0117,0.7901,6.9,0,0,Confidence first
2,2,2,12.0231,12.0231,0.6298,5.5,1,0,Confidence first
2,2,1,-12,-12,2.7297,2.2,0,0,Confidence first
2,2,2,-12,-12,1.4072,3.9,1,0,Confidence first
2,2,2,-12,-12,1.9062,3.9,1,0,Confidence first
2,1,2,-12,-12,1.1809,3.9,0,0,Confidence first
2,2,1,-12,-12,1.7962,0,0,0,Confidence first
2,2,2,12.0231,12.0231,0.7774,6.9,1,0,Confidence first
2,1,2,-12,-12,3.0027,2.2,0,0,Confidence first
2,2,2,12.0231,12.0231,1.4802,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7246,5.5,1,0,Confidence first
2,2,1,-12,-12,3.5794,2.2,0,0,Confidence first
2,1,1,12.0231,12.0231,0.7086,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,1.6203,3.9,1,0,Confidence first
2,1,1,-12,-12,1.6876,0,1,0,Confidence first
2,2,1,-12,-12,1.7022,2.2,0,0,Confidence first
2,1,1,12.0231,12.0231,1.0278,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.6209,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8481,5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7993,5,1,0,Confidence first
2,1,1,11.2661,10.415,0.846,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.987,3.9,1,0,Confidence first
2,2,2,12.0231,10.6987,1.1454,5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6884,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8799,5.5,1,0,Confidence first
2,2,2,-12,-12,1.7773,2.2,1,0,Confidence first
2,2,2,6.1591,5.4025,0.9659,2.2,1,0,Confidence first
2,2,2,-12,-12,2.1222,0,1,0,Confidence first
2,2,2,-12,-12,1.1458,0,1,0,Confidence first
2,1,2,-12,-12,1.2239,0,0,0,Confidence first
2,2,2,-12,-12,1.6612,0,1,0,Confidence first
2,2,1,0.0117,0.0117,1.4067,6.9,0,0,Confidence first
2,2,2,12.0231,12.0231,1.6172,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,1.4138,5,1,0,Confidence first
2,1,1,-12,-10.3922,0.984,5,1,0,Confidence first
2,1,1,-12,-12,1.315,2.2,1,0,Confidence first
2,1,1,12.0231,11.3607,0.8721,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7352,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6426,5.5,1,0,Confidence first
2,2,2,-12,-12,1.1032,0,1,0,Confidence first
2,2,1,-12,-12,1.0407,2.2,0,0,Confidence first
2,1,1,-12,-12,1.251,2.2,1,0,Confidence first
2,1,1,12.0231,12.0231,1.1312,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7254,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.9028,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.654,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6051,5.5,1,0,Confidence first
2,1,2,0.0117,0.0117,0.6273,6.9,0,0,Confidence first
2,1,1,-12,-12,1.6218,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,1.6203,5.5,1,0,Confidence first
2,1,1,-12,-12,0.9421,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7116,6.9,1,0,Confidence first
2,2,2,-10.2031,-10.676,1.3635,0,1,0,Confidence first
2,1,1,12.0231,7.956,2.71,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7494,5.5,1,0,Confidence first
2,2,2,-12,-1.4076,1.4441,0,1,0,Confidence first
2,2,2,11.3607,12.0231,0.8644,5,1,0,Confidence first
2,2,1,-9.6356,-11.9054,1.3781,0,0,0,Confidence first
2,2,1,-12,-12,1.0476,0,0,0,Confidence first
2,1,1,12.0231,12.0231,1.3588,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8055,5.5,1,0,Confidence first
2,1,1,12.0231,9.0909,0.9747,5,1,0,Confidence first
2,1,1,-12,-12,1.3889,3.9,1,0,Confidence first
2,1,1,12.0231,11.8336,0.7994,6.9,1,0,Confidence first
2,2,2,12.0231,7.5777,0.9875,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7596,5.5,1,0,Confidence first
2,1,2,-12,-12,1.0678,2.2,0,0,Confidence first
2,2,2,-12,-12,1.4274,2.2,1,0,Confidence first
2,2,2,-12,-12,0.9949,3.9,1,0,Confidence first
2,2,2,-12,-12,0.8138,3.9,1,0,Confidence first
2,2,2,12.0231,9.8475,0.7788,5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,1.448,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7838,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,1.2327,5.5,1,0,Confidence first
2,1,2,-12,-12,1.4344,2.2,0,0,Confidence first
2,2,2,12.0231,12.0231,1.0077,5,1,0,Confidence first
2,2,2,-12,-12,1.0517,0,1,0,Confidence first
2,2,2,-12,-12,0.8156,0,1,0,Confidence first
2,1,1,-12,-12,0.8969,3.9,1,0,Confidence first
2,2,1,-12,-12,1.0295,0,0,0,Confidence first
2,2,2,12.0231,12.0231,1.8016,6.9,1,0,Confidence first
2,1,1,-12,-10.1085,1.7397,2.2,1,0,Confidence first
2,1,1,-12,-12,1.2299,2.2,1,0,Confidence first
2,1,1,-12,-12,1.2308,0,1,0,Confidence first
2,1,1,12.0231,12.0231,1.4382,5,1,0,Confidence first
2,2,2,12.0231,10.9824,0.736,6.9,1,0,Confidence first
2,1,1,10.415,10.9824,0.8893,3.9,1,0,Confidence first
2,1,1,12.0231,8.7126,0.7071,5.5,1,0,Confidence first
2,2,2,12.0231,9.3746,0.8303,5.5,1,0,Confidence first
2,2,1,-12,12.0231,1.4855,6.9,0,0,Confidence first
2,1,2,-12,-12,1.0785,2.2,0,0,Confidence first
2,1,1,-12,-12,0.9894,2.2,1,0,Confidence first
2,1,1,-12,-12,0.989,5,1,0,Confidence first
2,1,1,-12,-12,1.0432,5,1,0,Confidence first
2,1,1,-12,-12,0.767,2.2,1,0,Confidence first
2,1,1,-12,-12,0.9416,5,1,0,Confidence first
2,1,1,-12,-12,0.6919,0,1,0,Confidence first
2,2,1,-12,-12,0.669,0,0,0,Confidence first
2,1,1,-12,-12,1.4233,0,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6539,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6,6.9,1,0,Confidence first
2,1,2,-12,-12,2.9102,2.2,0,0,Confidence first
2,1,1,12.0231,12.0231,0.8145,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8427,6.9,1,0,Confidence first
2,1,1,-12,-12,1.481,2.2,1,0,Confidence first
2,2,2,12.0231,12.0231,1.264,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6526,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7342,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7271,6.9,1,0,Confidence first
2,2,2,-12,-12,1.0512,3.9,1,0,Confidence first
2,2,1,-12,-12,1.3064,2.2,0,0,Confidence first
2,1,1,-10.2031,-12,0.9084,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.9693,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.9712,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8015,5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.7711,3.9,1,0,Confidence first
2,1,1,-12,-12,0.9322,2.2,1,0,Confidence first
2,2,2,-10.4868,-12,1.0061,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,1.1488,5.5,1,0,Confidence first
2,2,1,-12,-12,1.1946,3.9,0,0,Confidence first
2,1,1,-12,-12,1.2404,0,1,0,Confidence first
2,2,2,12.0231,12.0231,1.0738,5,1,0,Confidence first
2,2,2,-12,-12,1.7103,0,1,0,Confidence first
2,1,1,-12,-12,1.6056,2.2,1,0,Confidence first
2,1,1,-12,-12,1.2335,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.9421,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8292,5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8914,5,1,0,Confidence first
2,2,2,-12,-12,1.2643,2.2,1,0,Confidence first
2,1,1,-12,-12,0.9482,0,1,0,Confidence first
2,2,1,-12,-12,0.7122,3.9,0,0,Confidence first
2,1,1,12.0231,12.0231,0.7838,5,1,0,Confidence first
2,2,1,-12,-12,0.95,0,0,0,Confidence first
2,2,2,-12,-9.7302,0.8851,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.743,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.9421,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,1.4727,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7482,5,1,0,Confidence first
2,2,2,12.0231,12.0231,1.4326,6.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.6823,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7071,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8236,6.9,1,0,Confidence first
2,1,2,-12,-12,1.2484,0,0,0,Confidence first
2,2,2,-12,-12,0.843,2.2,1,0,Confidence first
2,2,2,12.0231,12.0231,2.251,5.5,1,0,Confidence first
2,1,2,-12,-12,1.2999,2.2,0,0,Confidence first
2,1,1,-12,-12,1.038,2.2,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8042,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,1.5959,6.9,1,0,Confidence first
2,1,2,-12,-12,1.2374,0,0,0,Confidence first
2,1,1,-12,-12,1.266,3.9,1,0,Confidence first
2,2,2,12.0231,12.0231,0.9582,5.5,1,0,Confidence first
2,1,1,-12,-12,1.0023,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8403,6.9,1,0,Confidence first
2,2,2,-12,-12,0.8744,2.2,1,0,Confidence first
2,1,1,-12,-12,0.9023,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,1.235,5,1,0,Confidence first
2,1,1,-12,-12,1.3351,0,1,0,Confidence first
2,1,1,12.0231,12.0231,1.4243,5.5,1,0,Confidence first
2,1,1,2.0924,6.8211,1.0024,5.5,1,0,Confidence first
2,1,1,-12,-12,0.9373,2.2,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8776,5,1,0,Confidence first
2,2,1,-10.8651,-12,1.159,0,0,0,Confidence first
2,2,1,-12,-12,1.0409,3.9,0,0,Confidence first
2,2,2,12.0231,12.0231,3.0777,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.669,5,1,0,Confidence first
2,1,1,-12,-12,1.3164,0,1,0,Confidence first
2,1,1,12.0231,12.0231,0.9359,3.9,1,0,Confidence first
2,1,1,-12,-12,0.7062,5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.9474,5.5,1,0,Confidence first
2,2,2,-12,-12,1.4718,2.2,1,0,Confidence first
2,1,1,-12,-12,1.1375,2.2,1,0,Confidence first
2,2,2,-12,-12,0.9865,3.9,1,0,Confidence first
2,1,1,-12,-10.676,0.9089,5,1,0,Confidence first
2,2,2,-9.1628,-9.4465,1.1977,5,1,0,Confidence first
2,2,1,-8.4062,-9.1628,1.3834,0,0,0,Confidence first
2,1,1,-10.4868,-8.217,0.656,3.9,1,0,Confidence first
2,1,1,-11.7163,-12,1.3018,0,1,0,Confidence first
2,1,1,12.0231,12.0231,0.942,5.5,1,0,Confidence first
2,2,2,12.0231,12.0231,0.906,3.9,1,0,Confidence first
2,2,2,-12,-12,1.0674,2.2,1,0,Confidence first
2,2,2,12.0231,12.0231,0.8529,6.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.6887,6.9,1,0,Confidence first
2,2,2,6.2537,3.9839,1.0638,3.9,1,0,Confidence first
2,2,2,9.0909,8.9963,1.208,0,1,0,Confidence first
2,2,1,0.0117,0.0117,1.002,5.5,0,0,Confidence first
2,1,1,12.0231,12.0231,0.9294,6.9,1,0,Confidence first
2,2,2,-12,-12,1.1146,3.9,1,0,Confidence first
2,2,2,-12,-12,0.9297,0,1,0,Confidence first
2,2,2,-12,-12,0.8428,3.9,1,0,Confidence first
2,1,1,-12,-12,1.2362,3.9,1,0,Confidence first
2,1,1,-11.6217,-10.2031,0.8691,5,1,0,Confidence first
2,2,1,-12,-12,1.0021,2.2,0,0,Confidence first
2,2,2,-5.4743,-3.9611,1.0762,5,1,0,Confidence first
2,1,1,12.0231,12.0231,1.3841,5.5,1,0,Confidence first
2,2,2,-12,-12,1.2709,5,1,0,Confidence first
2,2,2,-7.6496,-5.4743,0.9531,5,1,0,Confidence first
2,2,2,-9.1628,-10.676,1.3015,5,1,0,Confidence first
2,2,2,-12,-11.4326,0.9261,2.2,1,0,Confidence first
2,2,1,-12,-12,1.3065,2.2,0,0,Confidence first
2,1,1,-12,-12,0.9652,2.2,1,0,Confidence first
2,1,1,12.0231,12.0231,0.662,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.6,5.5,1,0,Confidence first
2,1,1,-12,-12,0.851,2.2,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8048,5,1,0,Confidence first
2,1,1,-11.6217,-10.1085,1.1904,3.9,1,0,Confidence first
2,1,1,12.0231,12.0231,0.8775,5,1,0,Confidence first
2,1,1,10.9824,11.6444,0.8178,6.9,1,0,Confidence first
2,1,1,-12,-12,0.8563,2.2,1,0,Confidence first
2,2,1,-12,-12,0.7805,0,0,0,Confidence first
2,1,1,12.0231,12.0231,0.7536,6.9,1,0,Confidence first
2,2,1,-12,-11.7163,1.1624,0,0,0,Confidence first
2,1,1,-12,-11.6217,0.7007,0,1,0,Confidence first
2,1,1,-12,-12,1.0477,0,1,0,Confidence first
2,1,1,12.0231,12.0231,0.9272,5.5,1,0,Confidence first
2,1,1,12.0231,12.0231,0.7874,6.9,1,0,Confidence first
2,1,2,-12,-12,0.9728,0,0,0,Confidence first
2,1,1,11.8336,12.0231,0.6954,5.5,1,0,Confidence first
2,2,1,-12,-12,1.1552,3.9,0,0,Confidence first
2,1,1,12.0231,10.5095,0.7573,6.9,1,0,Confidence first
20,1,2,-9.5411,-11.8109,2.0054,6.9,0,1,Confidence first
20,2,2,-9.0682,-11.8109,3.8963,5,1,1,Confidence first
20,1,1,-12,-12,2.5066,2.2,1,1,Confidence first
20,1,1,12.0231,12.0231,3.8808,5.5,1,1,Confidence first
20,2,2,-12,-12,2.2059,0,1,1,Confidence first
20,2,2,12.0231,12.0231,2.6449,5.5,1,1,Confidence first
20,2,1,-12,-12,9.7116,3.9,0,1,Confidence first
20,1,1,-12,-7.9333,1.8787,0,1,1,Confidence first
20,1,1,12.0231,5.8754,2.8996,5,1,1,Confidence first
20,1,1,-12,-11.0543,5.1746,3.9,1,1,Confidence first
20,2,2,12.0231,12.0231,1.4676,6.9,1,1,Confidence first
20,2,2,12.0231,12.0231,1.1715,6.9,1,1,Confidence first
20,1,1,12.0231,12.0231,1.6881,6.9,1,1,Confidence first
20,1,2,-12,-12,2.488,0,0,1,Confidence first
20,1,1,12.0231,12.0231,2.4066,5.5,1,1,Confidence first
20,2,2,12.0231,12.0231,1.0362,6.9,1,1,Confidence first
20,1,1,12.0231,5.6862,2.7305,5,1,1,Confidence first
20,1,1,-6.0418,-10.2977,1.9668,3.9,1,1,Confidence first
20,2,1,-7.4604,-9.4465,3.7238,2.2,0,1,Confidence first
20,1,2,4.7405,-3.5828,4.0908,2.2,0,1,Confidence first
20,1,1,-7.8387,-10.2977,1.3252,2.2,1,1,Confidence first
20,2,1,-12,-11.5271,1.3231,3.9,0,1,Confidence first
20,2,1,-11.8109,-12,1.4841,2.2,0,1,Confidence first
20,1,1,12.0231,12.0231,5.3297,5.5,1,1,Confidence first
20,1,1,-7.3658,-10.7705,1.5327,2.2,1,1,Confidence first
20,1,1,10.8878,12.0231,1.2528,6.9,1,1,Confidence first
20,2,1,-12,-12,3.0376,6.9,0,1,Confidence first
20,2,1,3.4164,-9.9194,1.7455,2.2,0,1,Confidence first
20,2,1,-11.6217,-12,1.873,0,0,1,Confidence first
20,1,2,-5.5689,-7.4604,1.7707,0,0,1,Confidence first
20,2,2,5.8754,-3.9611,2.7533,5,1,1,Confidence first
20,1,1,8.3343,2.9435,1.4352,3.9,1,1,Confidence first
20,2,2,10.5095,3.0381,1.8912,5.5,1,1,Confidence first
20,2,2,8.9018,6.2537,1.8873,3.9,1,1,Confidence first
20,1,1,12.0231,12.0231,1.1102,5.5,1,1,Confidence first
20,2,2,12.0231,12.0231,1.3141,5.5,1,1,Confidence first
20,2,1,-5.5689,-9.3519,1.9864,0,0,1,Confidence first
20,1,1,-10.676,-6.7984,0.922,5,1,1,Confidence first
20,1,1,12.0231,12.0231,2.4787,5,1,1,Confidence first
20,2,2,-6.7038,-10.1085,1.3193,5,1,1,Confidence first
20,2,2,4.9296,-6.7984,2.4548,3.9,1,1,Confidence first
20,1,2,-8.5007,-8.5007,2.5551,0,0,1,Confidence first
20,1,2,-7.9333,-12,1.2247,2.2,0,0,Confidence first
20,1,1,12.0231,12.0231,4.3212,5.5,1,0,Confidence first
20,2,2,-12,-12,1.5057,3.9,1,0,Confidence first
20,2,2,6.5374,-5.9472,1.3152,5,1,0,Confidence first
20,1,1,5.9699,5.5916,0.7953,5,1,0,Confidence first
20,1,1,12.0231,12.0231,1.1075,6.9,1,0,Confidence first
20,2,2,12.0231,12.0231,0.9696,5.5,1,0,Confidence first
20,1,2,-8.5007,-12,1.2608,0,0,0,Confidence first
20,2,2,-6.5147,-11.1488,0.8503,0,1,0,Confidence first
20,2,2,-7.0821,-11.6217,1.0702,2.2,1,0,Confidence first
20,1,2,-6.3255,-10.4868,1.1763,3.9,0,0,Confidence first
20,2,2,12.0231,11.2661,1.253,5,1,0,Confidence first
20,1,2,6.2537,-6.5147,1.4093,3.9,0,0,Confidence first
20,1,2,-4.7177,-10.2977,1.0642,2.2,0,0,Confidence first
20,1,1,12.0231,12.0231,5.9656,6.9,1,0,Confidence first
20,1,1,11.5499,5.9699,1.2102,5.5,1,0,Confidence first
20,1,2,4.2676,-5.3798,1.1975,2.2,0,0,Confidence first
20,1,1,12.0231,12.0231,0.9974,6.9,1,0,Confidence first
20,1,2,-7.1767,-6.0418,1.5431,6.9,0,0,Confidence first
20,2,2,10.1312,9.9421,1.6289,5.5,1,0,Confidence first
20,1,1,10.5095,12.0231,1.0207,6.9,1,0,Confidence first
20,2,1,7.294,-5.5689,1.6765,0,0,0,Confidence first
20,2,1,5.4025,-6.1364,0.984,3.9,0,0,Confidence first
20,1,1,9.1855,12.0231,0.6916,5.5,1,0,Confidence first
20,1,1,-6.5147,-9.6356,1.1838,2.2,1,0,Confidence first
20,1,1,-6.0418,-7.4604,1.8275,0,1,0,Confidence first
20,2,1,-6.1364,-8.5007,1.3999,3.9,0,0,Confidence first
20,1,2,-9.3519,-10.7705,4.0243,2.2,0,0,Confidence first
20,1,1,12.0231,12.0231,6.8334,6.9,1,0,Confidence first
20,2,2,-12,-10.4868,1.7807,5,1,0,Confidence first
20,1,1,12.0231,12.0231,1.8076,5.5,1,0,Confidence first
20,1,1,-3.4883,-9.9194,1.1897,2.2,1,0,Confidence first
20,1,1,9.8475,3.7001,1.2166,5,1,0,Confidence first
20,2,2,-9.3519,11.5499,0.8141,6.9,1,0,Confidence first
20,1,1,7.956,6.3482,3.714,5,1,0,Confidence first
20,1,2,-5.3798,-7.0821,5.315,0,0,0,Confidence first
20,1,2,-7.4604,-9.0682,1.0104,0,0,0,Confidence first
20,2,1,-5.6635,-10.1085,1.0638,0,0,0,Confidence first
20,2,1,-6.3255,-10.1085,0.8769,3.9,0,0,Confidence first
20,1,1,7.1994,7.1994,1.7621,5.5,1,0,Confidence first
20,1,1,-7.4604,-12,0.941,5,1,0,Confidence first
20,2,1,-12,-12,1.1239,3.9,0,0,Confidence first
20,2,1,-10.2977,-12,1.7228,3.9,0,0,Confidence first
20,2,1,-11.1488,-12,2.9467,5,0,0,Confidence first
20,2,2,-12,-12,0.9373,0,1,0,Confidence first
20,2,2,4.0784,-7.1767,2.4276,5,1,0,Confidence first
20,1,1,-9.2573,-12,0.8027,2.2,1,0,Confidence first
20,1,1,12.0231,12.0231,1.6348,6.9,1,0,Confidence first
20,1,2,-10.8651,-9.9194,1.1969,3.9,0,0,Confidence first
20,1,2,-11.2434,-12,1.3257,2.2,0,0,Confidence first
20,1,1,-8.3116,-12,0.895,0,1,0,Confidence first
20,2,2,-10.2977,-10.7705,0.9441,5,1,0,Confidence first
20,1,1,12.0231,12.0231,3.7836,6.9,1,0,Confidence first
20,1,2,-12,-12,3.3711,0,0,0,Confidence first
20,2,2,12.0231,12.0231,3.9818,5.5,1,0,Confidence first
20,2,2,12.0231,12.0231,0.7753,5.5,1,0,Confidence first
20,1,2,8.1452,-7.555,1.2398,2.2,0,0,Confidence first
20,1,1,12.0231,12.0231,0.6528,5.5,1,0,Confidence first
20,1,1,7.294,7.4831,0.9442,2.2,1,0,Confidence first
20,2,1,-7.0821,-12,0.8513,6.9,0,0,Confidence first
20,2,2,9.8475,10.415,1.4216,5.5,1,0,Confidence first
20,1,1,5.2133,-9.9194,1.1054,2.2,1,0,Confidence first
20,1,1,12.0231,12.0231,1.1897,5,1,0,Confidence first
20,2,2,5.8754,12.0231,0.9455,5.5,1,0,Confidence first
20,2,2,-8.879,-11.0543,1.5984,3.9,1,0,Confidence first
20,2,2,11.739,12.0231,1.6005,3.9,1,0,Confidence first
20,1,2,7.294,-7.4604,1.5283,2.2,0,0,Confidence first
20,2,2,-5.2852,-9.9194,1.2081,3.9,1,0,Confidence first
20,2,2,10.1312,12.0231,2.7698,5,1,0,Confidence first
20,1,2,4.7405,-4.2449,0.9998,0,0,0,Confidence first
20,1,1,10.5095,11.2661,1.7732,0,1,0,Confidence first
20,2,2,12.0231,12.0231,0.8111,5.5,1,0,Confidence first
20,1,1,12.0231,9.1855,1.3944,6.9,1,0,Confidence first
20,1,2,-7.3658,-12,1.2875,3.9,0,0,Confidence first
20,1,1,12.0231,12.0231,0.8093,6.9,1,0,Confidence first
20,2,2,12.0231,12.0231,0.9326,5,1,0,Confidence first
20,2,2,12.0231,11.5499,2.5813,6.9,1,0,Confidence first
20,1,1,10.415,-6.7038,1.3624,3.9,1,0,Confidence first
20,1,1,8.618,-5.5689,1.0185,2.2,1,0,Confidence first
20,2,2,12.0231,11.1716,1.0272,5,1,0,Confidence first
20,1,2,10.8878,8.8072,1.3391,0,0,0,Confidence first
20,2,2,2.7544,0.6738,0.75,6.9,1,0,Confidence first
20,1,1,7.956,4.0784,1.9236,5.5,1,0,Confidence first
20,2,2,12.0231,-6.7984,1.4145,0,1,0,Confidence first
20,1,1,-12,-12,1.7505,3.9,1,0,Confidence first
20,1,2,-10.2977,-7.4604,1.2317,6.9,0,0,Confidence first
20,1,2,-10.8651,-12,1.1813,3.9,0,0,Confidence first
20,2,1,-7.9333,-11.4326,0.8191,0,0,0,Confidence first
20,2,2,-8.217,-10.8651,0.6036,3.9,1,0,Confidence first
20,2,2,10.7933,11.5499,1.629,6.9,1,0,Confidence first
20,2,2,11.2661,5.5916,0.8278,5,1,0,Confidence first
20,1,1,8.8072,-5.3798,0.8744,5,1,0,Confidence first
20,2,2,2.9435,-6.7984,0.9784,3.9,1,0,Confidence first
