Subj_idx,Stimulus,Response,Confidence,RT_dec,Condition,Accuracy,Contrast_pos_LowPE,Contrast_neg_LowPE,Contrast_noise_LowPE,Contrast_pos_HighPE,Contrast_neg_HighPE,Contrast_noise_HighPE
20,0,0,83,0.301842846,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.421923617,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.357736426,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,61,1.30362218,1,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,85,0.247740789,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,87,0.545388233,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,85,0.559394828,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,83,0.317360608,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.979140711,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.26914379,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,85,1.968963194,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,89,0.570945898,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,91,0.35890661,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,85,0.330979708,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,83,0.568798958,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,87,0.426679091,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.298601105,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,88,0.286610253,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,66,1.052462582,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,91,0.202512302,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,93,0.278342625,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,91,0.378377269,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,59,1.012287888,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,92,0.244171858,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,85,0.386088675,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,86,0.431968333,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.529921795,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,87,0.749073284,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,86,0.310848255,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,87,0.372762762,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,89,0.346715916,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,87,0.364651992,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.402540851,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.31853881,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,67,0.686485472,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,66,1.106521655,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,65,0.332259596,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,0.328327228,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,59,1.696107408,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.288024546,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,86,0.308041162,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,59,1.082010996,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.297816812,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.613729446,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.451721273,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,63,1.831551648,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,85,0.321657375,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.339409968,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.447364842,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,83,1.159215194,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,65,0.985056424,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,66,0.229150334,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,63,0.419043709,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,58,0.926984789,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,61,0.564890327,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,61,0.514739564,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,58,0.944624791,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,59,0.670549422,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,81,0.426665619,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,83,0.418425256,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,86,0.254425398,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,82,1.860314166,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.516264523,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.394009867,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,85,0.43402257,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,90,0.385994367,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,89,0.465854895,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,89,0.383885278,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,86,0.491834699,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,88,0.569791433,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,90,0.345631059,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,89,0.401594247,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,90,0.853443508,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,87,0.323466219,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,87,0.471358414,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,59,1.765079905,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,75,1.713093352,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.790980157,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,75,0.380915874,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,75,1.014909253,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,0.75686328,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,75,1.772675511,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,81,0.952604685,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,61,0.800545957,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,83,0.708462338,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,81,0.374315308,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,83,0.340286964,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,66,0.516257145,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,91,0.240184958,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,89,0.490063706,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,94,0.20409083,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,92,0.396149429,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,75,0.61592771,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,75,0.409869894,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.275816209,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,53,1.897603818,2,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,85,0.741504302,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,80,0.575411393,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.243561104,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,53,1.171273729,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,89,0.287161022,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,0.327201632,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,83,0.148953315,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.193247708,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,75,0.522905186,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,80,0.307087501,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,81,0.36072187,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,87,4.031872101,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.183903563,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,91,0.311879543,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,92,0.247800453,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,83,0.493731756,1,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,82,0.265554329,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,66,0.443507856,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,87,0.327626016,1,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,87,0.249466232,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,87,0.243465834,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,88,0.26746518,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,90,0.239431139,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,85,0.49935332,1,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,91,0.343242576,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,50,0.141108787,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,89,0.289047494,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,87,0.32507458,1,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,80,0.262921417,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,87,0.468797033,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,90,0.374866718,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.344623828,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,90,0.41058522,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,90,0.222581525,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,92,0.25660634,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,98,0.198474399,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.22633458,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,91,0.290301078,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,89,0.126411245,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,87,0.506238733,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.260070378,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,65,0.490065951,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.313964253,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,88,0.394034246,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,69,1.485837188,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,88,1.271845348,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.399903447,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,86,0.46784658,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.795686873,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,0.373522034,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,82,0.925420054,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.41133551,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.385187941,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,86,0.363213642,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.379147447,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.302981915,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.859011824,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,83,0.348907444,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,65,1.008785999,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.474754448,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,85,0.372682248,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,67,0.488687906,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.26855517,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,63,0.612398234,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,61,0.514365541,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.222574788,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,0.282372508,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,82,0.390246226,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,81,0.610372547,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,80,0.158122638,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,81,0.262135521,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,81,0.340036761,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.512126218,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,80,1.211906167,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,83,0.477849916,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,82,0.31963682,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.913664971,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.365605974,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,81,0.347494755,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,82,0.44949029,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.367593169,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,81,0.401268661,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,81,0.347379277,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,66,1.063174828,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,0.499065585,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,83,0.365034676,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,81,0.312969854,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,82,0.271031866,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.27882539,3,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,83,0.642952275,3,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,82,0.468699518,1,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.537126379,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.184914642,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,85,0.383150706,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.355017546,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,81,0.380853964,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,85,0.344701456,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,1,84,0.382653827,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.156519089,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.260671508,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,85,0.21039885,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.596240529,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.41429465,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.362164711,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.28820033,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,85,0.348061563,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.740078782,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.769831209,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.935774316,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.64972221,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,85,0.30394167,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,85,0.439655681,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,1.275625028,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,81,1.991680406,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.431444509,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,83,0.829317778,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.429305268,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,0.311272639,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,61,0.437196949,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,0,65,1.588903787,0,0,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,62,0.724851642,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.364784472,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.384754255,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,85,0.438737305,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,83,0.848646655,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,63,0.350452933,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,68,0.328436291,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,61,0.820264895,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.604290031,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,65,0.776189911,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,67,0.368157089,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,58,1.759897801,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,62,0.498154908,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.435819866,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,87,0.529921154,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,84,0.457698254,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,91,0.431574102,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.957417577,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,1.161303754,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,87,0.487328466,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,63,0.537161343,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,88,0.325334086,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,88,0.721208612,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,86,0.34726861,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,84,0.984891546,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,80,0.450881487,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,75,0.501021024,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,82,0.291156583,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,85,0.356893753,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,60,0.388608675,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,96,0.494541069,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,55,1.066478479,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,68,0.496272286,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,64,0.870252064,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,94,0.342295009,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,86,0.474178017,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,1,1,90,0.478056495,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,95,0.402043651,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,65,2.011788764,2,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,92,0.551827449,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
20,0,0,91,0.466047038,0,1,0.118855285,0.083198699,0.797946016,0.084513199,0.02957962,0.885907181
