Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy
2,2,2,5.68,1.501,0.983,-0.05,P,1
2,1,1,5.45,1.935,0.736,-0.07,P,1
2,2,2,5.44,1.768,1.136,-0.09,P,1
2,2,2,1.3,1.718,0.836,-0.11,P,1
2,2,1,3.79,1.034,0.652,-0.09,P,0
2,1,1,5.65,1.835,1.035,-0.07,P,1
2,2,2,5.61,1.917,1.053,-0.09,P,1
2,2,2,5.99,1.668,0.919,-0.11,P,1
2,1,1,5.99,1.717,0.721,-0.13,P,1
2,1,1,5.91,1.917,0.853,-0.15,P,1
2,1,2,1.17,1.952,1.054,-0.13,P,0
2,1,2,1.23,1.084,0.801,-0.11,P,0
2,2,2,1.07,0.65,0.602,-0.09,P,1
2,1,1,5.87,1.818,1.034,-0.11,P,1
2,1,2,1.89,1.035,1.152,-0.09,P,0
2,2,2,5.98,1.601,0.835,-0.07,P,1
2,2,2,5.85,1.935,1.003,-0.09,P,1
2,2,2,1.29,0.834,0.869,-0.11,P,1
2,2,1,1.3,0.601,0.752,-0.09,P,0
2,2,1,1.39,0.45,0.667,-0.07,P,0
2,2,2,6,1.65,0.669,-0.05,P,1
2,2,2,1.13,0.518,0.618,-0.07,P,1
2,1,1,5.88,1.467,0.885,-0.09,P,1
2,1,1,5.87,1.784,0.754,-0.11,P,1
2,1,1,5.81,1.684,0.654,-0.13,P,1
2,2,2,1.2,0.6,0.969,-0.15,P,1
2,2,2,1.04,1.268,0.669,-0.17,P,1
2,2,2,1.27,0.45,0.704,-0.19,P,1
2,2,2,1.36,0.433,0.619,-0.21,P,1
2,1,1,5.71,1.417,0.651,-0.23,P,1
2,2,2,1.31,0.951,0.552,-0.25,P,1
2,2,2,5.59,1.568,0.652,-0.27,P,1
2,1,1,5.81,1.919,0.617,-0.29,P,1
2,2,2,5.95,1.952,0.553,-0.31,P,1
2,2,2,1.17,1.468,0.87,-0.33,P,1
2,2,2,2.64,1.219,1.502,-0.35,P,1
2,1,1,3.64,1.718,0.587,-0.37,P,1
2,2,1,4.66,1.051,1.018,-0.35,P,0
2,2,1,3.4,0.95,0.837,-0.33,P,0
2,2,1,4.81,1.101,0.936,-0.31,P,0
2,1,1,5.14,0,2.069,-0.29,P,1
2,1,2,1.6,1.301,0.67,-0.27,P,0
2,1,1,5.02,0.667,0.65,-0.25,P,1
2,1,2,1.88,1.367,0.671,-0.23,P,0
2,2,2,5.51,1.784,0.685,-0.21,P,1
2,2,2,5.43,1.685,0.552,-0.23,P,1
2,2,1,5.49,1.501,0.601,-0.21,P,0
2,2,2,5.33,0.801,0.485,-0.19,P,1
2,2,2,5.41,0.951,0.784,-0.21,P,1
2,1,2,1,0.584,0.803,-0.19,P,0
2,1,1,5.8,1.468,0.703,-0.17,P,1
2,2,2,1.18,0.634,0.788,-0.19,P,1
2,2,2,5.76,1.418,0.718,-0.21,P,1
2,2,2,1.02,0.617,1.1,-0.23,P,1
2,1,1,5.93,0.6,0.786,-0.25,P,1
2,2,2,1,0.602,0.634,-0.27,P,1
2,2,2,5.85,1.551,0.718,-0.29,P,1
2,1,2,1.17,0.5,0.751,-0.27,P,0
2,2,2,5.21,0.551,0.651,-0.25,P,1
3,1,1,4.06,0.684,2.257,0.5,P,1
3,2,2,6,0.5,1.352,0.48,P,1
3,2,2,6,0.501,1.201,0.46,P,1
3,2,1,1.04,1.067,0.868,0.48,P,0
3,1,1,5.14,0.801,1.037,0.5,P,1
3,1,1,1,1.201,1.201,0.48,P,1
3,1,2,1,1.167,1.62,0.5,P,0
3,1,1,1,0.717,1.986,0.52,P,1
3,2,2,1,0.867,1.335,0.5,P,1
3,1,1,5.01,0.718,2.417,0.48,P,1
3,1,1,5.02,0.668,2.203,0.46,P,1
3,1,2,4,0.701,4.153,0.48,P,0
3,2,2,1,0.883,1.586,0.5,P,1
3,1,1,1,0.919,1.12,0.48,P,1
3,2,1,1,0.833,2.616,0.5,P,0
3,2,2,5.98,0.968,0.85,0.52,P,1
3,2,1,5.01,0.935,2.853,0.54,P,0
3,1,1,6,0.885,1.136,0.56,P,1
3,1,1,5.04,0.85,2.219,0.54,P,1
3,2,2,5.01,0.501,2.136,0.52,P,1
3,1,1,1,1.217,1.654,0.5,P,1
3,2,2,3.03,1.017,3.737,0.48,P,1
3,1,2,1,1.802,0.971,0.5,P,0
3,2,2,2,1.068,1.852,0.52,P,1
3,1,1,3.03,1.001,5.253,0.5,P,1
3,1,1,5.01,0.869,2.466,0.48,P,1
3,2,2,5.05,0.55,1.935,0.46,P,1
3,2,2,5.07,0.6,1.352,0.44,P,1
3,2,1,1,0.751,2.821,0.46,P,0
3,1,1,5.04,0.617,1.735,0.48,P,1
3,2,2,1,0.484,1.002,0.46,P,1
3,1,2,3.03,0.935,1.02,0.48,P,0
3,1,2,1,1.067,1.135,0.5,P,0
3,2,2,3.99,0.767,2.552,0.52,P,1
3,2,2,1.03,0.434,1.037,0.5,P,1
3,2,1,2.03,0.634,2.254,0.52,P,0
3,2,2,1,0.766,1.185,0.54,P,1
3,2,1,4.09,0.634,3.239,0.56,P,0
3,2,2,5.08,0.568,1.387,0.58,P,1
3,2,2,5.08,0.5,1.571,0.56,P,1
3,2,2,3.06,0.783,1.538,0.54,P,1
3,1,1,5.08,0.551,1.704,0.52,P,1
3,1,1,1,1.383,1.203,0.5,P,1
3,2,2,5.02,1.067,2.487,0.48,P,1
3,1,1,2.05,0.9,4.569,0.46,P,1
3,1,1,1,0.65,1.735,0.44,P,1
3,1,2,2.04,0.717,1.585,0.46,P,0
3,1,1,4.04,0.567,2.338,0.48,P,1
3,1,1,5.04,0.784,2.719,0.46,P,1
3,1,1,5.07,0.933,2.019,0.44,P,1
3,2,1,1,0.884,2.436,0.46,P,0
3,1,1,5.26,0.901,1.133,0.48,P,1
3,1,1,5.2,0.868,1.729,0.46,P,1
3,2,2,6,0.635,1.701,0.44,P,1
3,2,2,4.09,0.717,4.537,0.42,P,1
3,1,2,2.05,1.151,4.418,0.44,P,0
3,1,2,1,1.701,1.498,0.46,P,0
3,1,1,1,0.8,1.336,0.48,P,1
3,1,1,2.08,0.884,2.805,0.46,P,1
3,1,2,1,0.834,1.618,0.48,P,0
3,2,2,1,0.767,6.481,0.5,P,1
3,2,2,1,0.966,2.152,0.48,P,1
3,1,1,3.07,0.918,2.385,0.46,P,1
3,1,1,2.01,1.251,2.4,0.44,P,1
3,2,2,1,0.849,2.252,0.42,P,1
3,1,2,1,0.802,1.267,0.44,P,0
3,1,1,3.03,0.934,3.001,0.46,P,1
3,1,1,1,1,1.801,0.44,P,1
3,2,2,5.09,0.533,1.834,0.42,P,1
3,2,1,5.04,0.95,1.637,0.44,P,0
3,2,2,4.99,0.867,2.683,0.46,P,1
3,1,1,1,0.834,1.517,0.44,P,1
3,2,1,5,0.768,1.801,0.46,P,0
3,1,1,1,1.084,4.852,0.48,P,1
3,2,2,3.08,0.934,2.353,0.46,P,1
3,2,2,1,0.867,1.584,0.44,P,1
3,1,1,5.08,0.75,2.335,0.42,P,1
3,1,1,5.02,0.734,1.014,0.4,P,1
3,2,2,4.06,0.434,1.949,0.38,P,1
3,1,1,5.07,0.467,1.285,0.36,P,1
3,1,2,1,0.801,5.534,0.38,P,0
3,2,1,1,0.7,1.168,0.4,P,0
3,1,1,1,0.951,1.234,0.42,P,1
3,1,1,3.04,1.034,1.768,0.4,P,1
3,1,1,5,0.634,2.6,0.38,P,1
3,1,2,4.04,1.234,1.936,0.4,P,0
3,1,1,1,0.667,2.087,0.42,P,1
3,2,2,4.04,0.516,3.618,0.4,P,1
3,1,2,1.01,1.017,0.967,0.42,P,0
3,1,1,2.04,0.784,4.034,0.44,P,1
3,2,2,5.53,0.651,3.467,0.42,P,1
3,1,1,1,0.967,1.768,0.4,P,1
3,2,2,5.03,0.634,1.95,0.38,P,1
3,2,1,1.01,0.834,0.947,0.4,P,0
3,2,1,5.03,0.452,3.153,0.42,P,0
3,1,2,3.08,0.701,3.683,0.44,P,0
3,1,2,1,0.884,1.435,0.46,P,0
3,2,1,3.06,1,2.92,0.48,P,0
3,1,1,5.48,0.667,2.668,0.5,P,1
3,2,2,5.08,0.851,4.084,0.48,P,1
3,1,1,5.09,0.836,3.09,0.46,P,1
3,1,2,2.06,0.983,1.934,0.48,P,0
3,2,2,2.54,0.784,3.315,0.5,P,1
3,1,1,3.04,0.684,2.521,0.48,P,1
3,1,2,2.05,0.684,1.987,0.5,P,0
3,1,1,5.03,0.817,2.134,0.52,P,1
3,2,2,4.04,1.101,3.487,0.5,P,1
3,2,2,5.56,1.318,1.802,0.48,P,1
3,1,1,6,0.568,1.285,0.46,P,1
3,2,2,6,0.401,1.584,0.44,P,1
3,1,1,4.05,1.417,4.519,0.42,P,1
3,2,2,5.04,0.584,3.502,0.4,P,1
3,2,2,5.04,0.501,2.134,0.38,P,1
3,2,2,1,0,2.819,0.36,P,1
3,2,1,2,0.751,2.534,0.38,P,0
3,2,2,1,0.75,1.434,0.4,P,1
3,1,1,1,0.567,1.867,0.38,P,1
3,2,2,2.03,0.835,2.715,0.36,P,1
3,2,1,1.02,1.135,1.769,0.38,P,0
3,1,1,2.09,0.667,1.685,0.4,P,1
3,2,2,1,0.367,1.549,0.38,P,1
3,1,1,3.09,0.583,4.104,0.36,P,1
3,1,2,1.01,0.833,0.953,0.38,P,0
3,1,1,1,0.867,1.019,0.4,P,1
3,2,1,1,0.901,0.886,0.42,P,0
3,2,2,2.01,0.968,5.104,0.44,P,1
3,2,2,2.07,1.3,2.802,0.42,P,1
3,1,1,1,0.684,1.22,0.4,P,1
3,1,2,2.04,0.768,1.753,0.42,P,0
3,1,1,4.09,0.65,2.218,0.44,P,1
3,2,1,4.03,0.45,3.216,0.46,P,0
3,1,1,4.04,0.934,2.901,0.48,P,1
3,1,1,2.02,1.001,2.185,0.46,P,1
3,1,1,2.04,0.567,1.468,0.44,P,1
3,1,1,4.07,0.701,1.101,0.42,P,1
3,2,2,5.55,0.434,2.034,0.4,P,1
3,2,2,5.16,0.651,2.603,0.38,P,1
3,2,2,5.06,0.767,3.083,0.36,P,1
3,2,1,4.04,0.484,2.319,0.38,P,0
3,1,1,1,0.885,0.95,0.4,P,1
3,1,2,1.02,0.47,0.935,0.42,P,0
3,2,1,3.06,0.718,1.468,0.44,P,0
3,2,2,4.03,0.867,1.767,0.46,P,1
3,2,2,4.06,0.501,1.403,0.44,P,1
3,2,2,5.08,0.55,3.02,0.42,P,1
3,2,1,1.01,0.818,1.068,0.44,P,0
3,1,1,1,0.733,1.102,0.46,P,1
3,2,2,2.04,0.584,1.136,0.44,P,1
3,1,1,4.07,0.616,1.851,0.42,P,1
3,2,2,4.07,0.484,1.067,0.4,P,1
3,2,2,4.06,0.683,3.269,0.38,P,1
3,1,1,5.53,0.55,2.168,0.36,P,1
3,1,1,2.08,0.869,2.638,0.34,P,1
3,2,2,1,0.734,1.053,0.32,P,1
3,2,2,3.03,0.6,3.303,0.3,P,1
3,2,2,1,1.068,0.951,0.28,P,1
3,2,1,1,0.618,1.388,0.3,P,0
3,1,1,2.13,0.634,1.586,0.32,P,1
3,1,2,2.09,1,1.437,0.34,P,0
3,2,2,4.06,0.434,5.934,0.36,P,1
3,2,1,2.08,1.001,4.038,0.38,P,0
3,1,2,1,0.817,1.136,0.4,P,0
3,1,1,1,0.685,13.004,0.42,P,1
3,1,1,5.01,0.7,1.517,0.4,P,1
3,1,2,5.06,0.35,1.136,0.42,P,0
3,2,1,3.08,0.567,3.137,0.44,P,0
3,1,2,2.08,0.783,4.317,0.46,P,0
3,1,1,5.54,0.584,1.536,0.48,P,1
3,2,2,5.53,0.483,4.005,0.46,P,1
3,1,2,1,0.817,1.252,0.48,P,0
3,2,1,3.05,0.967,4.219,0.5,P,0
3,1,1,4.01,0.767,3.702,0.52,P,1
3,1,2,2.07,0.733,6.801,0.54,P,0
3,2,2,4.05,0.734,5.435,0.56,P,1
3,2,1,1,0.985,1.352,0.58,P,0
3,1,1,5.03,0.885,1.567,0.6,P,1
3,1,2,3.04,1.068,1.716,0.62,P,0
3,1,1,5.04,0.666,2.049,0.64,P,1
3,2,2,6,0.517,0.969,0.62,P,1
3,2,2,5.99,0.384,1.517,0.6,P,1
3,2,2,5.03,0.384,1.931,0.58,P,1
3,1,1,1.01,0.734,1.277,0.56,P,1
3,1,1,6,0.934,1.121,0.54,P,1
3,2,1,5.06,0.85,3.27,0.56,P,0
3,1,1,6,0.701,2.319,0.58,P,1
3,2,2,5.06,0.283,2.988,0.56,P,1
3,2,2,6,0.3,1.135,0.54,P,1
3,2,2,5.02,0.651,2.851,0.52,P,1
3,2,2,3.09,0.95,3.054,0.5,P,1
3,1,1,1,1.084,0.951,0.48,P,1
3,2,1,3.09,1.084,2.283,0.5,P,0
3,1,2,4.06,0.984,3.755,0.52,P,0
3,2,2,6,0.684,4.135,0.54,P,1
3,1,1,5.03,0.85,1.154,0.52,P,1
3,2,2,5.63,0.417,1.284,0.5,P,1
3,2,2,5.16,0.435,4.153,0.48,P,1
3,2,2,5.41,0.517,1.603,0.46,P,1
3,2,1,1,1.034,0.917,0.48,P,0
3,2,1,5.03,0.6,1.103,0.5,P,0
3,2,2,2.06,0.883,1.918,0.52,P,1
3,2,2,1,1.334,2.619,0.5,P,1
3,2,2,3.01,0.667,0.949,0.48,P,1
3,2,2,1.02,0.9,1.002,0.46,P,1
3,1,1,5.53,0.601,2.817,0.44,P,1
3,2,1,4,1.118,1.718,0.46,P,0
3,1,2,1,1.251,1.234,0.48,P,0
3,2,2,3.04,1.15,5.572,0.5,P,1
3,2,2,5.01,0.95,4.12,0.48,P,1
3,2,2,5.03,0.967,2.033,0.46,P,1
3,2,2,5.13,0.735,3.004,0.44,P,1
3,2,1,1,0.933,1.018,0.46,P,0
3,2,2,1,1.067,1.017,0.48,P,1
3,2,1,2.03,0.951,2.219,0.5,P,0
3,1,2,1,0.868,1.668,0.52,P,0
3,1,2,2.04,0.8,4.152,0.54,P,0
3,1,1,1.02,0.718,1.404,0.56,P,1
3,2,2,1,0.667,1.386,0.54,P,1
3,2,1,3.06,1.018,3.754,0.56,P,0
3,1,2,1,0.95,1.033,0.58,P,0
3,1,2,1,1.151,1.437,0.6,P,0
3,1,1,1,0.867,0.92,0.62,P,1
3,1,1,1,0.667,14.255,0.6,P,1
3,1,1,5.06,0.651,1.586,0.58,P,1
3,2,2,3.08,0.967,1.868,0.56,P,1
3,2,2,6,0.483,1.687,0.54,P,1
3,2,2,2.07,1.084,1.768,0.52,P,1
3,2,1,2.08,0.75,3.553,0.54,P,0
3,2,2,1,1.234,0.918,0.56,P,1
3,1,1,2.08,0.851,6.738,0.54,P,1
3,1,1,1,0.667,0.902,0.52,P,1
3,2,2,4.06,0.552,4.904,0.5,P,1
3,1,1,4.02,0.917,1.27,0.48,P,1
3,1,1,1,0.817,1.986,0.46,P,1
3,1,1,1.08,0.517,1.587,0.44,P,1
3,2,1,1,0.851,1.404,0.46,P,0
3,2,2,1,0.467,1.137,0.48,P,1
3,2,2,1,0.85,1.534,0.46,P,1
3,1,2,1,0.835,1.084,0.48,P,0
3,2,2,4.02,1.067,1.368,0.5,P,1
3,2,1,1,0.884,1.186,0.52,P,0
3,2,2,6,0.452,1.564,0.54,P,1
3,2,2,6,0.901,1.203,0.52,P,1
3,1,2,5.59,0.518,1.867,0.54,P,0
3,2,1,1,0.501,1.035,0.56,P,0
3,2,2,4.02,1.034,2.316,0.58,P,1
3,1,1,6,0.717,1.186,0.56,P,1
3,2,1,1,0.767,1.002,0.58,P,0
3,1,2,2.09,0.601,1.735,0.6,P,0
3,2,2,6,0.517,1.169,0.62,P,1
3,2,1,1,0.517,1.186,0.64,P,0
3,2,2,6,0.366,1.251,0.66,P,1
3,1,1,6,0.618,1.086,0.64,P,1
3,1,1,6,0.484,0.952,0.62,P,1
3,2,2,6,0.65,0.818,0.6,P,1
3,2,2,6,0.901,1.217,0.58,P,1
3,2,2,1,1.284,0.985,0.56,P,1
3,2,2,5.56,0.369,2.218,0.54,P,1
3,1,1,5.99,0.6,1.202,0.52,P,1
3,1,2,5.51,0.684,2.22,0.54,P,0
3,2,1,1,1.102,1.221,0.56,P,0
3,1,1,6,0.817,0.869,0.58,P,1
3,1,2,1.01,0.634,1.316,0.6,P,0
3,1,2,1,1.018,1.134,0.62,P,0
3,2,2,5.06,1.351,3.667,0.64,P,1
3,2,1,1,0.95,1.019,0.66,P,0
3,2,2,5.09,0.885,1.914,0.68,P,1
3,2,2,6,1.384,1.269,0.66,P,1
3,2,2,5.06,0.734,9.438,0.64,P,1
3,1,2,1,0.884,2.286,0.66,P,0
3,2,2,6,1.134,1.784,0.68,P,1
3,2,2,6,0.467,1.353,0.66,P,1
3,2,2,6,1.101,1.184,0.64,P,1
3,2,1,4.06,1.252,5.42,0.66,P,0
3,2,1,3.51,0.934,2.853,0.68,P,0
3,1,1,6,0.967,0.869,0.7,P,1
3,2,2,6,0.4,0.904,0.68,P,1
3,1,1,1,0.921,1.251,0.66,P,1
3,1,1,6,0.552,1.286,0.64,P,1
3,1,2,1,0.802,1.154,0.66,P,0
3,1,1,4.01,0.902,1.886,0.68,P,1
3,1,1,3.08,0.584,4.788,0.66,P,1
3,1,2,1,0.884,3.338,0.68,P,0
3,1,1,5.01,0.718,4.285,0.7,P,1
3,1,1,6,0.75,1.001,0.68,P,1
3,1,1,6,0.868,1.103,0.66,P,1
3,1,1,1,1.3,0.816,0.64,P,1
3,2,2,1,0.901,0.702,0.62,P,1
3,2,2,1,0.818,1.435,0.6,P,1
3,1,1,4.04,0.867,2.486,0.58,P,1
3,2,2,5.59,0.434,1.554,0.56,P,1
3,2,2,4.06,0.617,2.318,0.54,P,1
3,2,2,5.04,1.001,3.12,0.52,P,1
3,2,2,1,0.867,0.937,0.5,P,1
3,1,1,1,0.784,1.402,0.48,P,1
3,2,2,1,0.8,1.301,0.46,P,1
3,1,1,1,0.968,2.017,0.44,P,1
3,1,1,3.05,1.017,2.922,0.42,P,1
3,1,1,4,0.733,2.621,0.4,P,1
4,1,1,6,0.634,12.154,0.74,P,1
4,2,2,6,0.984,2.369,0.72,P,1
4,1,1,2.5,1.35,4.471,0.7,P,1
4,1,1,1.01,1.385,2.469,0.68,P,1
4,1,1,4.24,1.433,9.353,0.66,P,1
4,2,2,6,0.851,3.704,0.64,P,1
4,1,2,3.97,1.284,4.121,0.66,P,0
4,1,1,6,0.584,1.919,0.68,P,1
4,1,2,1.78,1.567,5.153,0.7,P,0
4,1,1,5.54,0.733,1.068,0.72,P,1
4,2,2,6,0.551,3.739,0.7,P,1
4,2,1,1.49,1.433,1.151,0.72,P,0
4,2,2,2.05,1.268,5.189,0.74,P,1
4,1,1,5.98,0.55,1.367,0.72,P,1
4,1,1,4.49,1.3,0.919,0.7,P,1
4,2,2,6,1.1,5.272,0.68,P,1
4,2,2,1.48,1.417,1.817,0.66,P,1
4,2,1,1.01,1.534,2.502,0.68,P,0
4,1,1,6,0.718,1.318,0.7,P,1
4,1,1,6,0.767,2.082,0.68,P,1
4,1,1,6,0.834,3.586,0.66,P,1
4,1,1,5.05,0.8,2.237,0.64,P,1
4,1,1,5.71,0.8,2.668,0.62,P,1
4,2,2,5.98,0.75,1.887,0.6,P,1
4,1,2,1,1.201,1.25,0.62,P,0
4,1,1,6,0.784,1.869,0.64,P,1
4,2,2,6,0.767,1.337,0.62,P,1
4,1,1,6,0.801,1.737,0.6,P,1
4,1,1,2.57,1.467,1.252,0.58,P,1
4,2,2,5.04,0.618,3.785,0.56,P,1
4,1,1,3.58,0.633,1.52,0.54,P,1
4,1,1,1,1.134,1.57,0.52,P,1
4,1,1,4.65,1.034,2.058,0.5,P,1
4,2,2,1,1.585,1.322,0.48,P,1
4,2,2,5.46,0.734,2.97,0.46,P,1
4,1,1,1.44,1.501,2.835,0.44,P,1
4,1,1,1.28,1.051,1.701,0.42,P,1
4,2,2,5.07,1.084,12.571,0.4,P,1
4,1,2,1,1.767,2.362,0.42,P,0
4,1,1,6,0.884,1.534,0.44,P,1
4,1,1,5.99,0.817,1.403,0.42,P,1
4,2,1,1,1.017,2.117,0.44,P,0
4,2,2,2.21,0.834,5.089,0.46,P,1
4,2,2,6,1.352,1.103,0.44,P,1
4,1,2,3.83,1.051,1.552,0.46,P,0
4,2,2,2.76,1.101,0.719,0.48,P,1
4,1,1,5.44,0.734,1.102,0.46,P,1
4,2,1,1,0.601,1.184,0.48,P,0
4,2,1,1,1.467,7.19,0.5,P,0
4,1,1,5.98,1.001,2.054,0.52,P,1
4,1,1,5.99,0.667,1.135,0.5,P,1
4,1,1,6,1.117,1.955,0.48,P,1
4,1,1,5.49,0.7,3.322,0.46,P,1
4,2,2,6,0.967,1.336,0.44,P,1
4,1,1,1.08,1.734,1.354,0.42,P,1
4,2,2,5.99,0.684,3.666,0.4,P,1
4,2,2,5.99,0.851,7.026,0.38,P,1
4,1,2,1,0.917,2.74,0.4,P,0
4,2,2,1,1.284,1.435,0.42,P,1
4,2,2,1.01,0.683,1.236,0.4,P,1
4,2,2,5.96,0.551,1.61,0.38,P,1
4,1,1,6,0.6,2.052,0.36,P,1
4,2,2,6,0.45,2.352,0.34,P,1
4,2,2,6,0.617,2.837,0.32,P,1
4,1,1,6,0.6,1.769,0.3,P,1
4,1,1,1.03,0,2.904,0.28,P,1
4,1,1,4.77,0.767,0.817,0.26,P,1
4,1,2,1.02,1,1.903,0.28,P,0
4,1,2,5.85,0.851,2.42,0.3,P,0
4,2,2,4.81,1.183,2.255,0.32,P,1
4,2,1,1,1.451,1.002,0.34,P,0
4,2,2,6,0.9,1.644,0.36,P,1
4,2,2,6,0.684,1.203,0.34,P,1
4,1,2,5.98,0.983,5.02,0.36,P,0
4,1,2,5.49,0.652,2.114,0.38,P,0
4,2,2,6,0.45,1,0.4,P,1
4,1,1,6,0.667,1.186,0.38,P,1
4,2,2,4,1.033,4.77,0.36,P,1
4,2,1,1.04,1.351,1.068,0.38,P,0
4,2,1,1.13,1.017,1.55,0.4,P,0
4,1,1,6,0.633,1.136,0.42,P,1
4,1,1,6,0.717,1.151,0.4,P,1
4,2,1,1.24,1.634,1.654,0.42,P,0
4,1,1,6,1.067,1.102,0.44,P,1
4,1,2,1,1.533,1.387,0.46,P,0
4,1,2,1.08,1.2,0.986,0.48,P,0
4,1,2,1.06,1.084,1.302,0.5,P,0
4,2,2,4.39,1.001,1.052,0.52,P,1
4,2,2,4.01,1.367,1.203,0.5,P,1
4,1,1,1.23,1.835,1.275,0.48,P,1
4,1,2,1.09,0.602,1.151,0.5,P,0
4,1,2,1.26,0.784,0.885,0.52,P,0
4,1,1,1.08,1.286,0.867,0.54,P,1
4,2,2,1.46,0.434,2.87,0.52,P,1
4,1,2,1.44,0.968,1.281,0.54,P,0
4,2,1,1.83,0.667,1.619,0.56,P,0
4,1,1,4.26,0.869,1.785,0.58,P,1
4,1,2,1.24,1.017,0.9,0.6,P,0
4,1,1,5.45,0.701,1.508,0.62,P,1
4,2,2,6,0.4,1.486,0.6,P,1
4,2,2,6,0.618,1.352,0.58,P,1
4,2,1,1,1.25,1.368,0.6,P,0
4,1,1,3.78,1.117,1.803,0.62,P,1
4,2,2,4.88,0.351,4.369,0.6,P,1
4,2,2,5.55,0.601,3.086,0.58,P,1
4,2,2,5.27,0.867,0.736,0.56,P,1
4,1,1,6,0.634,2.62,0.54,P,1
4,2,2,6,0.451,1.67,0.52,P,1
4,2,1,1.23,1.133,0.635,0.54,P,0
4,2,2,6,0.634,0.728,0.56,P,1
4,1,1,4.46,0.668,1.201,0.54,P,1
4,2,2,3.98,1.167,0.989,0.52,P,1
4,1,2,1,1.016,1.017,0.54,P,0
4,2,1,2.53,1.984,1.64,0.56,P,0
4,1,1,1.93,0.635,1.151,0.58,P,1
4,1,1,1,0.583,1.303,0.56,P,1
4,1,2,1,0.718,1.118,0.58,P,0
4,1,1,4.77,0.783,1.552,0.6,P,1
4,1,1,5.29,0.884,2.753,0.58,P,1
4,1,1,4.29,0.6,1.304,0.56,P,1
4,2,2,6,0.734,3.383,0.54,P,1
4,1,1,6,0.584,1.986,0.52,P,1
4,2,2,5.36,0.233,1.469,0.5,P,1
4,1,1,6,1.034,2.71,0.48,P,1
4,1,2,6,1.084,9.905,0.5,P,0
4,1,1,4.35,0.934,0.734,0.52,P,1
4,1,1,5.01,0.767,1.07,0.5,P,1
4,2,2,6,0.417,2.286,0.48,P,1
4,1,2,5.79,1.317,1.503,0.5,P,0
4,2,2,5.27,0.267,1.071,0.52,P,1
4,1,2,5.55,0.536,1.168,0.54,P,0
4,1,1,1.26,0.934,0.919,0.56,P,1
4,1,1,5.61,0.601,2.088,0.54,P,1
4,2,2,5.77,0.433,0.863,0.52,P,1
4,1,2,5.48,0.851,2.121,0.54,P,0
4,1,2,6,0.65,1.271,0.56,P,0
4,2,2,6,0.45,1.318,0.58,P,1
4,2,2,6,0.35,1.469,0.56,P,1
4,1,1,2.1,0.683,1.134,0.54,P,1
4,2,2,4.9,0.601,1.053,0.52,P,1
4,1,2,4.26,0.934,1.819,0.54,P,0
4,1,1,4.58,0.6,1.25,0.56,P,1
4,1,2,1.2,0.651,1.234,0.58,P,0
4,1,1,1.43,1.301,0.869,0.6,P,1
4,2,1,1.21,0.666,0.869,0.62,P,0
4,2,2,5.1,0.333,1.187,0.64,P,1
4,1,1,6,0.617,1.152,0.62,P,1
4,1,1,5.99,1.201,1.469,0.6,P,1
4,1,2,1.04,1.1,1.569,0.62,P,0
4,2,2,5.98,0.4,1.637,0.64,P,1
4,2,2,4.35,0.583,0.884,0.62,P,1
4,1,1,4.79,0.618,1.203,0.6,P,1
4,2,2,5.62,0.533,2.442,0.58,P,1
4,2,2,6,0.4,1.408,0.56,P,1
4,2,2,5.99,0.384,1.301,0.54,P,1
4,2,2,5.99,0.5,1.699,0.52,P,1
4,1,1,3.63,0.535,1.804,0.5,P,1
4,1,1,4.46,1.134,0.871,0.48,P,1
4,2,2,6,0.233,1.371,0.46,P,1
4,2,1,1.02,1.369,1.22,0.48,P,0
4,1,1,1.08,1.134,0.97,0.5,P,1
4,2,2,4.05,0.901,2.988,0.48,P,1
4,1,2,1,1.417,1.171,0.5,P,0
4,2,2,4.37,0.718,0.973,0.52,P,1
4,1,2,1.01,0.434,2.432,0.54,P,0
4,1,1,2.9,0.484,0.837,0.56,P,1
4,2,1,1,1.052,2.57,0.58,P,0
4,2,2,5.09,0.384,1.52,0.6,P,1
4,1,1,5.57,0.683,1.654,0.58,P,1
4,2,2,4.03,0.368,3.986,0.56,P,1
4,2,1,1.66,1.117,0.903,0.58,P,0
4,2,2,5.56,0.551,1.654,0.6,P,1
4,2,2,5.58,0.6,0.971,0.58,P,1
4,1,1,1.38,0.867,0.939,0.56,P,1
4,2,2,5.54,0.7,1.688,0.54,P,1
4,2,2,1.07,1.285,1.184,0.52,P,1
4,2,2,1,0.517,1.238,0.5,P,1
4,1,2,2.02,1.269,0.872,0.52,P,0
4,2,2,1.22,0.951,0.917,0.54,P,1
4,2,2,4.09,1.267,3.487,0.52,P,1
4,2,2,1,1,1.208,0.5,P,1
4,2,2,5.04,0.268,3.204,0.48,P,1
4,2,2,5.76,0.201,2.041,0.46,P,1
4,2,1,2.23,0.6,1.902,0.48,P,0
4,1,2,1,1.283,1.708,0.5,P,0
4,2,2,4.08,0.851,4.689,0.52,P,1
4,1,2,2.06,0.767,8.02,0.54,P,0
4,2,2,4.75,0.534,1.67,0.56,P,1
4,1,1,4.09,0.584,2.003,0.54,P,1
4,2,2,2.08,0.75,1.635,0.52,P,1
4,2,1,1,0.8,2.053,0.54,P,0
4,1,1,5,0.734,2.685,0.56,P,1
4,1,2,1,1.583,1.219,0.58,P,0
