Subj_idx,Stimulus,Response,Confidence,Correct,RT_dec,RT_conf
29,1,1,2,1,4.550904204,1.136076403
29,2,1,2,0,1.057720434,0.433537969
29,1,2,2,0,1.883724511,1.758046118
29,2,1,2,0,1.264005333,0.523569306
29,1,1,2,1,2.931493403,0.405194433
29,1,1,2,1,1.098285644,0.157840939
29,2,1,2,0,2.106441513,0.348018439
29,1,1,2,1,1.145692509,0.813343864
29,2,1,2,0,2.448467847,0.435987715
29,2,1,2,0,1.313556835,0.515264147
29,1,1,2,1,1.339303667,0.180330928
29,1,2,1,0,2.570082767,0.473629651
29,2,2,1,1,3.222439418,0.985392027
29,2,2,2,1,2.209112068,0.770671341
29,1,1,2,1,5.23648289,0.225876341
30,2,2,2,1,3.818988405,0.253395985
30,1,1,2,1,2.017547109,0.513723666
30,1,1,2,1,1.303626287,0.223028644
30,1,1,1,1,4.413564906,0.501892477
30,2,1,2,0,1.70720233,0.624997492
30,2,1,2,0,1.678630661,1.091558288
30,1,1,2,1,1.836351235,0.338689715
30,1,1,2,1,4.906953016,1.003157938
30,1,1,1,1,2.688989016,0.624223987
30,2,2,1,1,5.441693372,1.714177413
30,1,1,2,1,1.303422881,0.34488476
30,2,1,1,0,3.570365484,0.898004047
30,1,1,2,1,1.866713444,1.119462353
30,2,1,2,0,1.484852486,0.749153132
30,2,2,1,1,6.469579242,0.692257522
30,2,1,2,0,1.257717448,0.234383507
30,1,1,2,1,2.099969349,0.730578725
30,1,1,2,1,1.807278047,0.76039976
30,1,1,2,1,37.14547184,2.407255094
30,1,1,2,1,4.076773967,0.581975071
30,2,2,1,1,4.288409027,0.360924979
30,1,1,1,1,9.430105711,0.868174615
30,2,1,2,0,2.017768711,1.547286268
30,1,2,1,0,6.181500051,1.388519734
30,2,1,1,0,7.37931604,0.830021829
30,2,1,2,0,1.852710093,0.633660479
30,2,1,2,0,2.380208511,0.611899209
30,2,1,2,0,2.854057431,1.37394022
30,2,2,1,1,3.915483975,0.274467258
30,1,1,2,1,2.012864552,0.522121664
30,1,1,2,1,0.862477822,0.271668081
30,1,1,2,1,2.098864607,0.64730087
30,1,1,2,1,5.518183222,0.640646293
30,1,1,2,1,1.43899823,1.14258449
30,1,1,2,1,1.057995687,0.274851212
30,1,1,2,1,1.303752717,0.275446504
30,2,1,2,0,1.405571855,0.553668392
30,2,1,2,0,4.209275354,1.179432859
30,2,1,2,0,2.364166426,0.273501542
30,2,1,2,0,1.532090001,1.432334323
30,2,1,2,0,6.330842221,0.875644686
30,2,2,1,1,4.623624029,0.386125038
30,2,1,2,0,2.837741493,0.719428669
30,1,2,1,0,7.639944166,0.952216645
31,1,1,2,1,1.630382176,0.269673201
31,2,1,2,0,1.470455851,0.420065529
31,1,1,2,1,1.117125973,0.087911893
31,1,1,2,1,0.860499737,0.232329844
31,1,1,2,1,0.791189776,0.333012516
31,1,2,2,0,3.447695274,0.256820312
31,2,2,2,1,3.414654719,0.457919269
31,2,1,2,0,3.396547308,0.511513716
31,2,1,2,0,1.511631748,0.303099109
31,1,2,1,0,4.492575416,4.610852317
31,2,1,2,0,2.528696465,0.528917134
31,1,1,2,1,1.11656707,0.130084764
31,1,1,2,1,3.46421042,8.679744734
31,2,1,2,0,0.930135336,0.307479355
31,1,1,2,1,0.914148301,0.151033806
31,2,1,2,0,1.694629825,0.186373885
31,2,1,2,0,2.218678723,0.704193681
31,1,1,2,1,7.745152641,0.468577136
31,2,1,2,0,3.309357603,0.258079475
31,1,1,2,1,1.225578695,0.344113587
31,2,2,2,1,2.517120934,0.24400148
31,2,1,2,0,6.612067626,0.784921019
31,2,1,2,0,4.594399686,1.468637785
31,2,2,2,1,3.835962616,1.249898413
31,2,1,2,0,2.965201562,0.215124234
31,2,1,2,0,1.423743181,0.200461678
31,2,2,2,1,2.375660781,0.142664266
31,1,1,2,1,0.892389364,0.115945186
31,1,2,1,0,2.482743306,0.710576271
31,2,2,1,1,1.773176138,0.515752136
31,2,1,2,0,1.91411751,0.284478982
31,2,1,2,0,3.911673829,0.172659783
31,1,1,2,1,3.390739482,0.411790228
31,1,2,1,0,2.418344968,0.929324507
31,1,1,2,1,2.010190405,0.154932593
31,1,1,2,1,2.538199205,0.318816956
31,2,1,2,0,3.1674981,0.206464513
31,1,1,2,1,1.010070507,0.236519279
31,1,1,2,1,0.73091416,0.102830575
31,2,1,2,0,1.160390989,0.210353503
31,1,1,2,1,1.055437238,0.100773179
31,1,2,1,0,1.64131483,0.481275137
31,1,1,2,1,1.885906469,3.3455435
31,2,2,2,1,4.026766666,0.383859571
32,2,1,1,0,3.514017113,0.946274925
32,2,1,2,0,2.669044879,6.495781407
32,2,1,2,0,1.909529192,0.342156029
32,2,1,2,0,1.058136112,0.359680745
32,2,1,2,0,1.945082475,0.453121946
32,1,1,1,1,3.381300656,0.29149372
32,2,1,2,0,1.371356579,0.318223997
32,2,1,2,0,1.161628225,0.48356673
32,2,1,1,0,1.845291341,0.186105164
32,1,2,1,0,1.258043086,0.612982957
32,1,1,1,1,1.133456839,1.698289749
32,2,1,2,0,1.422533937,0.346061814
32,2,1,2,0,1.581328928,0.375297354
32,2,1,2,0,1.74027974,0.763004861
32,2,2,2,1,4.108169539,1.385740618
32,1,1,1,1,1.971603747,0.422347791
32,2,1,2,0,2.31005973,0.75939159
32,1,2,1,0,2.190061801,0.27982535
32,1,2,2,0,2.374331638,2.691811054
32,1,1,2,1,1.68106268,0.464183361
32,2,1,1,0,1.768411472,0.719667066
32,2,2,1,1,3.63056179,2.08122046
32,1,1,1,1,1.240457722,1.235627274
32,2,1,2,0,1.491944668,0.316943373
32,2,2,2,1,2.499819686,0.53168412
32,1,2,2,0,2.059123755,0.737839325
32,1,1,2,1,1.720979413,0.363312677
32,1,1,2,1,1.290788328,0.314670908
32,1,2,1,0,2.099570933,1.319378191
32,2,1,1,0,3.512101076,1.20272108
32,1,1,2,1,0.810692577,0.342469537
32,1,2,1,0,1.452298987,0.352716391
32,1,2,1,0,2.039992778,0.65033891
32,1,2,1,0,2.020552492,0.368705758
32,1,1,2,1,1.43141246,0.451966818
32,1,1,2,1,4.113180533,0.80122576
32,1,1,2,1,1.490559541,0.825998478
32,2,1,2,0,2.629033906,0.344304397
32,1,1,2,1,1.205413422,0.278188298
32,2,1,2,0,1.147638871,0.405284007
32,2,1,2,0,2.610873777,0.421242116
32,1,2,1,0,2.219762938,0.529913641
32,1,1,2,1,1.515331327,0.537369249
32,2,1,1,0,2.062990352,0.39821935
33,2,1,2,0,1.500727553,0.15470586
33,2,1,2,0,1.085488272,0.08446284
33,1,1,2,1,1.763105631,0.114563326
33,2,1,2,0,0.521527306,0.130064703
33,2,1,2,0,0.982975871,0.319709427
33,2,2,1,1,2.180607114,1.53985212
33,2,1,2,0,0.685254914,0.666113207
33,1,1,2,1,0.582530242,0.000373224
33,2,1,2,0,1.176507718,0.165590461
33,1,2,2,0,1.300066201,0.287602864
33,2,1,2,0,1.144831762,0.151736866
33,2,1,2,0,0.652623505,0.069530163
33,2,2,2,1,2.179749632,1.710747954
33,1,1,2,1,1.940774542,0.000266855
33,2,2,1,1,2.08313743,2.099796267
33,1,1,2,1,0.614233723,0.159549836
33,1,1,2,1,1.401721587,0.037986701
33,1,1,2,1,1.986317155,0.572072982
33,1,2,2,0,1.506631018,0.600213111
33,2,1,2,0,0.766266835,0.122509257
33,1,2,1,0,2.000528578,1.037163743
33,1,2,1,0,1.421998361,0.544550539
33,1,2,1,0,1.586742537,1.528254662
33,1,2,1,0,1.309670178,0.517241766
33,2,2,1,1,6.460465587,1.531742437
33,2,1,2,0,1.36112372,0.425606034
33,1,1,2,1,1.002132973,0.000334968
33,2,1,2,0,1.32177242,1.2142215
33,2,1,2,0,1.443009918,0.002238875
33,2,1,2,0,0.668091759,0.008176863
33,2,1,2,0,1.132073113,0.731142759
33,1,1,2,1,1.200281131,0.026210563
33,2,1,2,0,0.660936595,0.050995877
33,1,1,2,1,0.731643812,0.023528018
33,1,1,2,1,0.718126585,0.253781338
33,2,1,2,0,0.577653608,0.060660037
33,1,1,2,1,1.302489821,0.36771345
33,2,2,1,1,3.804479337,1.501884546
33,1,1,2,1,0.660979516,1.183078787
33,1,1,2,1,0.751724177,0.254723728
33,1,1,2,1,1.367519374,0.103151547
33,1,1,2,1,2.010954114,0.43423683
33,1,1,2,1,3.061875346,7.163030147
33,2,2,1,1,1.970440689,0.927018452
34,1,2,1,0,3.149883811,1.746717848
34,2,2,2,1,1.092407372,0.389662265
34,1,1,2,1,1.001870783,0.288693144
34,2,1,2,0,2.165518149,0.187227634
34,1,1,1,1,0.507062557,0.169973972
34,1,1,2,1,0.761657523,0.166077518
34,2,1,1,0,2.041023808,0.767762995
34,2,2,2,1,5.892440682,2.820112742
34,2,2,1,1,2.020671457,0.183581239
34,1,1,2,1,0.801648902,0.084265032
34,1,1,2,1,1.685650998,0.70488601
34,1,2,2,0,1.172476437,0.293101381
34,2,1,2,0,0.821033204,0.369949993
34,2,2,2,1,2.198052053,0.678205186
34,2,1,2,0,1.028729355,0.473532613
34,1,1,2,1,0.813940089,0.073685542
34,2,1,2,0,0.624287434,0.099758478
34,2,2,2,1,0.731989977,0.843665952
34,1,2,2,0,1.156240742,0.398280932
34,1,1,2,1,2.450887736,1.187477694
34,1,2,1,0,2.844894791,2.434571332
34,1,2,2,0,0.792454071,0.258830588
34,1,2,1,0,0.891878514,0.858298184
34,2,2,2,1,1.951201943,1.260823135
34,1,2,2,0,1.690806149,0.947416989
34,2,1,1,0,0.504606746,0.277079357
34,2,2,2,1,2.463845127,0.142507512
34,1,1,2,1,0.552878091,0.092748405
34,1,1,2,1,0.7917888,0.163881097
34,2,1,1,0,1.156078857,0.299844599
34,1,2,2,0,0.896089409,0.289150809
34,1,1,2,1,0.141897758,1.220410014
34,1,1,2,1,0.81690675,0.221255832
34,1,1,2,1,2.491043333,0.549743945
34,2,1,1,0,0.760877019,0.349232815
34,2,1,1,0,1.047347616,0.773497577
34,2,1,1,0,1.187372725,0.285025755
34,1,1,1,1,2.350593216,6.509402203
34,2,1,2,0,0.53195844,0.41077366
34,2,1,2,0,2.325500458,2.053269276
34,1,2,1,0,0.482426065,0.211854329
34,2,1,1,0,1.351771203,1.289545959
34,2,2,2,1,1.821747461,0.404948106
34,2,1,2,0,0.573422186,0.198066048
35,1,1,1,1,2.665934526,0.92886031
35,2,1,1,0,2.098374285,0.64433001
35,2,1,2,0,1.995946325,0.86511558
35,1,1,2,1,2.582265719,2.028902438
35,1,1,2,1,3.021644171,0.28133504
35,2,1,2,0,2.681649107,0.643650743
35,1,1,2,1,0.832362408,0.810858662
35,1,1,2,1,2.068238809,0.577912999
35,1,2,1,0,11.98097446,1.302237896
35,2,2,1,1,2.762772062,1.763945851
35,2,1,2,0,1.582163549,0.427918154
35,1,1,2,1,2.510382382,0.661806206
35,2,1,2,0,3.310589707,1.798394859
35,2,1,2,0,4.824802763,1.120134622
35,1,1,2,1,1.086251981,0.238948965
35,2,2,2,1,3.860510001,1.187591527
35,1,1,2,1,1.281372828,0.644413052
35,1,1,1,1,1.19697157,1.590830269
35,2,1,1,0,4.90220981,0.622843992
35,2,1,2,0,0.674050274,0.12709151
35,1,1,1,1,1.752659568,1.439013626
35,1,2,1,0,1.938724144,1.037218793
35,1,1,1,1,3.299149937,0.635499072
35,1,1,2,1,0.972947352,0.220829424
35,2,2,2,1,4.912029791,0.411927387
35,2,1,2,0,3.515868769,1.125702652
35,2,2,1,1,3.343917645,1.732587135
35,1,1,2,1,2.565614347,0.900806956
35,2,2,2,1,1.426618869,0.868994774
35,2,1,2,0,1.801838313,0.690321891
35,1,1,2,1,1.182059887,0.537926752
35,2,1,2,0,3.585669519,4.5457024
35,2,1,2,0,1.826228011,0.536210856
35,1,1,2,1,1.392015907,0.83955536
35,1,1,1,1,1.632273954,0.909870692
35,1,1,2,1,1.426614204,0.55936565
35,2,1,2,0,4.272369741,1.109205701
35,1,1,2,1,0.92660324,1.399300299
35,1,1,2,1,1.441748422,0.671025296
35,2,1,2,0,2.592749105,0.92765993
35,2,1,2,0,1.981029043,1.24904793
35,1,2,2,0,1.653689992,1.856329896
35,2,1,1,0,2.213191403,0.418460667
35,2,1,1,0,7.648008129,1.947614798
36,2,1,2,0,4.221101411,0.463744357
36,2,1,2,0,2.734635666,0.224197767
36,2,1,1,0,3.456119864,0.222497734
36,2,1,2,0,2.433438598,0.230267317
36,1,1,2,1,1.626969513,0.206996823
36,2,1,2,0,7.34435245,0.144316247
36,2,1,2,0,6.342566108,0.20246169
36,1,1,2,1,2.794069197,0.266010477
36,1,2,1,0,3.876071094,1.120428069
36,1,2,1,0,2.327388036,0.472320103
36,2,1,2,0,1.416949578,0.076506646
36,1,2,2,0,2.341481894,0.330552973
36,1,1,2,1,2.830547141,0.298758985
36,2,1,2,0,3.111571006,0.136019019
36,2,2,2,1,2.786150324,1.371051002
36,2,2,1,1,1.694849561,0.902671208
36,1,1,2,1,3.404183464,5.959580814
36,1,2,1,0,2.452100713,2.002287861
36,1,1,1,1,7.289834741,0.627368396
36,1,1,2,1,2.59096183,2.6618272
36,1,1,2,1,2.08300167,0.102930879
36,1,1,1,1,1.826716467,0.258603854
36,2,1,2,0,3.061277255,0.079579209
36,2,1,2,0,2.137939722,0.12776098
36,1,2,2,0,2.03116324,0.221657981
36,1,1,2,1,3.460597615,0.307119194
36,2,2,2,1,2.950929957,0.382908784
36,2,1,2,0,2.630723676,0.139098581
36,2,2,1,1,2.681365924,0.343465577
36,1,1,2,1,4.359698939,0.165391719
36,2,1,2,0,1.320540782,0.092996132
36,2,1,2,0,1.473726689,0.817279041
36,2,1,1,0,6.317234021,1.030069228
36,1,2,2,0,2.796002495,0.204855453
36,2,1,2,0,8.330600092,0.79291127
36,1,1,2,1,1.402261362,0.354437419
36,2,2,2,1,2.996456708,1.477074039
36,1,1,2,1,0.974418786,3.405618508
36,2,1,2,0,4.284918453,0.191872869
36,1,2,2,0,2.855671156,2.139259533
36,1,1,1,1,3.300494941,0.741049048
36,1,1,2,1,3.113105421,0.112805909
36,2,1,2,0,1.941762185,0.359457743
36,1,1,2,1,6.170208637,0.235195268
37,2,2,2,1,3.778697981,0.223936044
37,2,1,2,0,3.679388772,0.240684921
37,1,1,2,1,1.45133887,0.027959582
37,2,1,2,0,2.12927067,0.140124013
37,2,2,1,1,1.439627112,1.230760905
37,1,2,2,0,2.338194727,1.91785068
37,1,2,2,0,4.259383425,0.554902362
37,2,1,2,0,4.384788431,0.335732384
37,1,1,2,1,3.938829113,0.110631415
37,1,2,1,0,2.220953521,0.23796972
37,1,1,2,1,0.852027094,0.394933116
37,1,2,1,0,4.855547526,0.254805838
37,2,1,2,0,2.330230601,0.085152371
37,2,1,2,0,2.80559061,0.550601427
37,1,1,1,1,3.68130061,4.200812508
37,1,1,2,1,4.5046492,0.210235938
37,2,1,2,0,3.481108586,0.229700017
37,2,2,1,1,5.020678455,0.752180442
37,1,2,2,0,4.220969849,0.004146048
37,1,1,2,1,3.933982805,0.892493866
37,1,2,2,0,3.046636159,0.261372707
37,2,2,1,1,2.551631057,0.557394563
37,1,2,1,0,1.878114493,0.044254526
37,2,1,2,0,2.423125962,0.108905256
37,2,2,1,1,2.862208168,0.084556146
37,1,1,2,1,5.488245089,0.263573327
37,1,2,1,0,6.138247631,-0.018839862
37,2,1,2,0,1.282787346,0.07102539
37,2,2,1,1,2.362602619,0.00037509
37,2,2,2,1,3.608823846,0.017020397
37,2,1,2,0,0.758956784,0.095415554
37,1,1,2,1,0.994337731,0.12394057
37,2,1,2,0,1.516085239,0.268203166
37,1,1,2,1,4.345773965,0.11452787
37,2,1,2,0,2.550147493,0.645545786
37,2,1,2,0,1.618890621,0.0959418
37,2,2,1,1,10.71391802,1.051085918
37,1,1,2,1,0.840588723,0.031141313
37,1,1,2,1,2.028141995,0.104065478
37,1,1,2,1,0.857954818,0.00247354
37,1,1,2,1,1.810264303,-0.021266283
37,1,1,2,1,2.753086443,0.020516569
37,2,1,2,0,1.794554854,0.091355348
37,2,1,1,0,5.112446681,0.54610968
38,1,2,1,0,3.412006697,1.317433229
38,1,1,2,1,0.733125977,0.062138935
38,2,1,1,0,2.149962188,1.36653313
38,2,1,2,0,0.679873029,0.155742489
38,2,1,2,0,0.571113331,0.15250524
38,1,1,2,1,2.458589205,0.736136025
38,2,1,2,0,0.740993997,0.186784431
38,1,1,2,1,1.234473547,0.294198659
38,2,1,2,0,1.406625279,0.560769904
38,1,2,1,0,1.1095486,0.740040411
38,1,1,2,1,1.739480109,0.316836538
38,1,1,2,1,2.198945923,1.730832984
38,1,1,2,1,0.670897934,0.160700765
38,2,1,2,0,0.811059736,0.123332682
38,2,1,2,0,1.409818207,0.148675033
38,1,1,2,1,1.69955871,0.724036115
38,2,1,2,0,3.622584602,1.18327333
38,1,2,1,0,2.515741406,0.538099368
38,1,2,2,0,2.040044096,1.512834461
38,2,1,2,0,0.740474283,0.079781683
38,1,1,2,1,1.624953172,0.140403464
38,1,2,1,0,0.899575318,0.445966782
38,1,2,2,0,3.618286932,2.086097093
38,2,1,2,0,2.850886429,0.343654055
38,1,2,2,0,2.638537579,0.714957917
38,1,1,2,1,2.498655695,0.037411937
38,1,2,2,0,2.170313139,0.802690662
38,2,1,2,0,0.900400142,0.437454484
38,2,1,2,0,1.476101791,0.105525249
38,1,1,2,1,2.128651118,0.528230869
38,2,1,2,0,0.601647689,0.10189425
38,1,1,2,1,1.36518626,0.259789306
38,2,1,2,0,1.314994213,0.287714364
38,2,1,2,0,0.811583182,0.077493822
38,2,1,2,0,1.332701341,0.115579427
38,2,1,2,0,0.643451535,0.110277319
38,2,1,2,0,1.200138839,0.098628543
38,1,1,2,1,1.037732442,0.583627053
38,1,1,2,1,1.649477697,1.6866643
38,2,1,2,0,0.735332195,0.461693026
38,2,2,1,1,2.056025999,0.946970054
38,2,1,1,0,2.473265758,0.478249693
38,2,1,2,0,0.679967268,0.114588519
38,1,1,2,1,2.802161618,5.054780365
39,1,2,1,0,0.982744472,1.127540312
39,1,1,2,1,1.790314567,0.217067797
39,1,1,2,1,2.278852169,0.879830855
39,1,1,2,1,2.445202607,0.267312095
39,2,1,2,0,1.20641786,0.24401081
39,1,1,2,1,3.888621671,1.383080466
39,2,1,2,0,1.144550912,0.075573586
39,1,2,2,0,4.103338625,0.515994732
39,2,1,2,0,2.898909114,0.325937596
39,2,2,1,1,1.645754325,0.82974611
39,2,2,1,1,10.70218994,0.830919898
39,1,1,2,1,1.422513409,1.135617804
39,2,2,1,1,5.714471326,0.958481204
39,1,1,2,1,4.262504041,0.881919508
39,1,2,1,0,3.221644918,1.731463265
39,2,2,1,1,3.454409101,1.150898046
39,2,2,2,1,2.080264541,1.236638711
39,2,2,1,1,1.041242144,0.23299978
39,2,1,2,0,4.460210396,1.713003624
39,2,1,2,0,4.95651105,0.304582673
39,2,1,2,0,3.449570723,0.211092953
39,1,2,1,0,9.399232186,1.290494881
39,1,2,2,0,5.86225902,1.999433167
39,2,2,2,1,3.271840697,1.079550751
39,2,2,2,1,5.06155484,1.364225675
39,1,1,2,1,2.389772366,0.830001302
39,2,2,2,1,3.011084742,0.350977636
39,2,1,2,0,0.991190056,0.137183011
39,1,2,1,0,2.370444047,0.537338458
39,1,1,2,1,1.924667609,0.185828979
39,2,1,2,0,1.960251217,0.356245221
39,1,1,2,1,2.673772689,0.292897041
39,1,1,2,1,4.02806735,2.201828609
39,1,1,2,1,2.30048841,0.751900525
39,2,2,2,1,3.516020391,1.053795054
39,2,1,2,0,1.560018792,0.183901279
39,1,1,2,1,3.760417954,1.082320536
39,2,2,2,1,2.591671888,1.185815916
39,1,2,1,0,7.465796154,0.909395298
39,1,1,2,1,1.688999747,0.194174726
39,2,2,1,1,3.918674104,0.831067322
39,2,2,2,1,0.830901237,1.177840127
39,1,1,2,1,0.790696655,0.009759331
39,1,1,2,1,4.618788451,4.076411007
40,1,1,2,1,1.727733828,1.19334337
40,2,1,2,0,2.021286343,0.557710404
40,2,1,2,0,1.211138206,0.397672577
40,1,1,2,1,1.260992019,0.908089016
40,2,1,2,0,1.543477987,0.928357391
40,2,1,2,0,2.281558041,0.766394664
40,2,2,2,1,3.252611749,0.388378843
40,2,2,2,1,1.71985741,0.690848603
40,2,1,1,0,2.008190859,0.40873166
40,2,1,1,0,3.892595103,0.83260547
40,2,1,2,0,0.953064796,0.421558423
40,1,1,2,1,0.761587078,0.386400291
40,2,2,2,1,2.221201248,0.514000318
40,2,1,2,0,0.966163546,0.46094378
40,1,1,2,1,1.855241949,0.412998073
40,1,2,1,0,3.44009924,0.361077534
40,1,1,1,1,2.690662458,0.427297203
40,1,2,2,0,4.120042249,0.889663432
40,2,2,2,1,1.564283805,0.397666046
40,2,1,2,0,4.399099225,3.084481501
40,1,1,2,1,2.107311591,0.757947214
40,1,1,1,1,4.274228862,0.381825502
40,1,1,1,1,2.680864405,0.753171818
40,1,1,2,1,3.764664306,0.87165819
40,1,2,2,0,1.668608207,1.377567487
40,2,2,1,1,5.955823852,1.563241578
40,1,1,2,1,1.772404498,0.64268736
40,2,1,2,0,1.319503221,0.735138585
40,2,1,1,0,2.515072403,0.986239245
40,2,2,2,1,2.522476227,1.861463587
40,1,1,2,1,1.426812012,0.51086524
40,1,1,2,1,0.937438389,0.493399773
40,1,1,2,1,1.251751002,0.581194567
40,1,2,2,0,4.172472238,0.468078883
40,1,1,1,1,6.414476505,1.025906852
40,1,1,2,1,1.820505559,1.038784467
40,2,1,2,0,1.681339332,1.161262
40,1,1,2,1,0.883385343,0.649922299
40,1,1,2,1,1.391965988,1.045942429
40,2,1,2,0,1.543541435,0.83398873
40,2,1,2,0,1.660421547,0.727989486
40,2,2,1,1,3.056534516,1.18419146
40,2,1,2,0,1.1564978,0.545168224
40,1,1,2,1,4.011360461,0.517988213
41,1,1,2,1,0.722175595,0.000369491
41,2,1,2,0,0.626498318,-0.020313629
41,2,1,2,0,1.491186091,0.449771331
41,2,1,2,0,1.441517023,0.207004288
41,1,2,2,0,1.351352726,0.030567482
41,2,1,2,0,0.788677981,0.078638685
41,2,1,2,0,3.051389628,0.049384951
41,1,1,2,1,0.632760544,-0.020556691
41,2,1,2,0,0.622161926,0.000418944
41,2,2,1,1,1.823942016,0.094761946
41,1,2,2,0,6.032006726,1.230636808
41,1,1,2,1,1.752969344,0.276126704
41,2,1,2,0,0.647044279,-0.017028328
41,2,1,2,0,0.712734903,0.013762621
41,2,1,2,0,0.637797663,0.008461913
41,1,1,1,1,0.65549966,6.635522865
41,2,1,2,0,0.702177807,0.055597258
41,2,1,2,0,0.842352204,0.042497575
41,1,1,1,1,1.858407352,0.220498655
41,2,1,2,0,0.987695283,0.097151977
41,1,1,2,1,0.561694566,-0.020141946
41,2,2,1,1,1.234118052,-0.018728362
41,1,1,1,1,3.101846664,0.748705731
41,1,1,2,1,0.771513893,0.019089455
41,1,1,2,1,3.897824899,0.40004628
41,1,1,2,1,1.94951404,0.024447548
41,1,1,2,1,1.103822883,-0.022400882
41,2,2,2,1,2.861775695,3.166148897
41,1,2,1,0,2.671217507,1.810992555
41,2,2,1,1,1.355361614,0.009226555
41,1,1,2,1,0.638851087,0.01003505
41,2,1,2,0,1.871268172,0.038532541
41,1,1,2,1,0.894684689,-0.017955789
41,1,2,2,0,3.527902432,0.290877435
41,1,1,2,1,0.621848418,0.000376489
41,2,1,2,0,0.651852332,0.000376023
41,2,1,2,0,1.442646958,0.750500469
41,2,1,2,0,1.141330458,0.062650252
41,2,1,2,0,0.572960321,0.000444136
41,2,1,2,0,0.716362171,0.061398553
41,1,1,2,1,1.977163846,0.117550981
41,1,2,1,0,2.460796357,0.78272693
41,1,1,2,1,1.327154772,0.236123196
41,1,1,2,1,4.146610173,0.657320991
42,2,1,2,0,4.887285064,0.014719007
42,2,1,2,0,3.161137903,0.665712925
42,1,1,2,1,2.146709077,1.560100901
42,2,1,2,0,3.021408107,0.125927985
42,1,1,2,1,1.814184084,0.129044869
42,1,1,2,1,3.766872857,0.087399177
42,2,1,2,0,0.963354571,0.149255862
42,2,1,2,0,2.174614542,0.174707381
42,2,1,2,0,1.05740646,0.126025024
42,2,1,1,0,2.528335371,0.259875614
42,1,2,2,0,3.53181055,0.739089624
42,2,1,2,0,1.132104837,0.113794952
42,1,1,2,1,4.531407002,0.297953755
42,1,2,1,0,5.550453537,0.308094241
42,1,1,2,1,1.222965196,0.025844803
42,1,1,2,1,3.613564253,0.132436073
42,1,1,1,1,5.423238396,2.044083776
42,1,1,2,1,2.730918825,0.047576682
42,2,1,2,0,2.313469128,0.075999061
42,1,1,2,1,0.978239196,0.119954541
42,2,1,2,0,1.651748296,0.098394812
42,2,2,2,1,2.24658652,0.525288933
42,2,1,1,0,2.171918934,0.276561043
42,1,2,2,0,4.385973883,0.372099294
42,1,1,2,1,4.920553285,0.204222839
42,1,1,2,1,1.53119613,0.028755948
42,2,2,2,1,3.424216242,0.72840843
42,2,2,2,1,2.324509549,0.505092403
42,1,1,1,1,4.780703592,0.243673043
42,2,1,2,0,3.30382223,1.796364055
42,2,1,2,0,1.241398711,0.07853185
42,1,1,2,1,4.401341366,0.697045049
42,2,1,2,0,1.971920054,0.399003586
42,1,1,2,1,1.255792547,0.11865479
42,2,1,2,0,0.932892059,0.372373614
42,2,1,2,0,0.954342154,0.112724266
42,1,1,2,1,3.266279665,0.215559507
42,2,1,2,0,2.191080235,0.741365355
42,1,1,2,1,2.173682416,3.085284399
42,1,1,2,1,1.087764003,0.132062383
42,1,1,1,1,5.027530375,1.046332915
42,1,2,2,0,4.606471138,0.766757158
42,2,1,2,0,2.701199028,0.018350006
42,2,1,2,0,1.548046711,-0.015780828
43,2,2,2,1,0.972380985,0.303763447
43,1,2,2,0,0.418993911,0.249362371
43,2,2,2,1,1.222912945,1.164827685
43,2,1,2,0,0.754182321,0.238953164
43,1,2,2,0,1.013266701,4.168397102
43,1,2,2,0,1.212522866,0.375001575
43,1,1,2,1,0.479033463,0.206234048
43,1,2,2,0,-0.100233871,1.121726421
43,2,1,1,0,0.849135544,1.231845586
43,2,2,2,1,1.247648808,0.785074041
43,1,2,2,0,0.876269368,0.373548335
43,2,2,2,1,0.521660267,0.250189994
43,2,2,2,1,0.363053753,0.363009899
43,2,1,2,0,0.842082551,0.225805895
43,1,1,2,1,0.65881202,0.208309171
43,2,1,2,0,0.738894614,0.167104816
43,2,2,2,1,1.059295904,0.258209637
43,1,2,2,0,0.972899299,0.282646921
43,2,1,2,0,6.08393053,1.781053489
43,1,2,2,0,0.564105124,0.285005227
43,1,1,2,1,0.722358475,0.282940834
43,1,1,2,1,0.672324115,0.250606138
43,2,2,2,1,1.004713348,0.25976458
43,2,1,1,0,0.874945358,0.412068746
43,1,2,2,0,2.152620473,1.3060779
43,1,2,2,0,6.787236405,1.173104386
43,1,2,2,0,1.675234326,0.642450829
43,2,2,2,1,0.479773845,0.214186977
43,2,2,2,1,0.391710796,0.315512993
43,2,2,2,1,1.088902335,0.337238808
43,1,1,2,1,0.599459199,0.229201297
43,2,2,2,1,0.91375455,2.552545455
43,2,2,2,1,0.712712043,0.248500224
43,2,1,2,0,0.992765527,0.497521095
43,1,2,2,0,0.605524549,0.252000129
43,1,1,2,1,0.642050547,0.19783465
43,1,2,2,0,1.839441994,0.971096629
43,2,1,1,0,1.048623108,0.276279259
43,1,2,2,0,0.889416637,1.655122704
43,1,1,2,1,0.953483739,0.468615392
43,2,1,2,0,1.324253424,0.46910758
43,1,1,1,1,2.234507137,0.479160825
43,2,2,2,1,1.402690569,0.392056028
43,1,2,2,0,1.041923277,0.414021639
44,2,1,2,0,4.283580446,0.493956343
44,2,1,2,0,4.19408142,0.861726243
44,1,1,2,1,4.413871882,1.380583134
