Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Accuracy
245,1,1,5.0375,0.783,1.336,1.33,1
245,2,1,2.20625,0.033,1.253,1.35,0
245,2,2,4.6125,0.75,0.72,1.37,1
245,2,2,4.6,0.85,0.653,1.35,1
245,1,2,4.58125,1.066,1.353,1.37,0
245,1,2,2.35625,0.966,0.721,1.39,0
245,2,2,4.46875,0.517,0.787,1.41,1
245,1,1,4.2625,1.233,0.721,1.39,1
245,2,2,5.5125,0.583,1.586,1.37,1
245,2,2,4.8625,0.483,0.97,1.35,1
245,2,2,5.1,0.533,1.354,1.33,1
245,1,1,4.15625,1.234,0.703,1.31,1
245,2,2,4.29375,0.533,0.604,1.29,1
245,1,1,4.825,0.733,1.403,1.27,1
245,1,1,4.675,0.816,0.753,1.25,1
245,1,1,4.80625,0.716,0.755,1.23,1
245,1,1,4.73125,0.483,0.521,1.21,1
245,2,2,1.85625,1.333,0.62,1.19,1
245,1,1,4.24375,0.783,0.587,1.17,1
245,1,2,2.25625,1.783,0.787,1.19,0
245,1,1,5.025,1.2,0.953,1.21,1
245,1,1,4.675,0.75,0.87,1.19,1
245,2,1,2.58125,1.616,0.654,1.21,0
245,1,1,4.06875,0.666,0.72,1.23,1
245,1,1,4.39375,0.516,0.653,1.21,1
245,2,1,4.54375,0.833,0.519,1.23,0
245,1,1,4.3875,0.483,0.687,1.25,1
245,2,1,4.59375,0.233,0.802,1.27,0
245,2,2,4.0875,0.65,0.487,1.29,1
245,1,1,4.51875,0.983,0.554,1.27,1
245,2,2,4.34375,0.766,0.52,1.25,1
245,1,2,2.45,1.05,0.571,1.27,0
245,2,2,4.6375,0.516,0.552,1.29,1
245,2,2,4.3625,0.233,0.603,1.27,1
245,1,1,4.6,0.617,0.553,1.25,1
245,2,2,4.35,0.367,0.587,1.23,1
245,2,2,4.65625,0.283,0.537,1.21,1
245,1,1,4.725,0.55,0.621,1.19,1
245,1,2,1.9125,0.983,0.52,1.21,0
245,1,2,4.4875,NaN,1.187,1.23,0
245,1,1,4.51875,1.05,0.837,1.25,1
245,2,1,4.33125,0.733,0.502,1.27,0
245,1,1,4.54375,0.6,0.637,1.29,1
245,1,1,4.3375,0.45,0.587,1.27,1
245,2,2,4.175,0.267,0.57,1.25,1
245,2,1,2.4,0.216,0.603,1.27,0
245,1,1,4.25625,0.583,0.436,1.29,1
245,1,1,4.3875,0.483,0.553,1.27,1
245,2,1,4.31875,0.25,0.686,1.29,0
245,2,2,4.675,0.716,0.903,1.31,1
245,1,2,4.4625,0.65,0.505,1.33,0
245,2,2,4.5875,0.466,0.438,1.35,1
245,2,2,4.3125,0.417,0.453,1.33,1
245,1,1,4.15,0.517,0.47,1.31,1
245,2,2,4.39375,0.433,0.471,1.29,1
245,1,1,4.34375,0.633,0.487,1.27,1
245,2,2,4.6375,0.617,0.47,1.25,1
245,2,2,4.4875,0.55,0.537,1.23,1
245,2,2,4.08125,0.333,0.504,1.21,1
245,2,2,4.275,0.167,0.503,1.19,1
245,2,1,4.4125,0.216,0.92,1.21,0
245,2,2,4.4,0.733,0.753,1.23,1
245,2,2,4.425,0.3,0.487,1.21,1
245,2,2,4.19375,0.366,0.688,1.19,1
245,1,1,4.19375,0.633,0.486,1.17,1
245,1,1,4.5,0.983,0.953,1.15,1
245,1,1,4.50625,0.45,0.487,1.13,1
245,1,2,2.5625,0.816,0.687,1.15,0
245,1,2,2.4875,1.083,0.737,1.17,0
245,1,2,2.9625,1.066,0.736,1.19,0
245,2,2,4.36875,0.666,0.437,1.21,1
245,1,1,2.45625,0.916,0.42,1.19,1
245,2,2,4.425,0.517,0.438,1.17,1
245,2,2,4.34375,0.25,0.553,1.15,1
245,2,2,4.28125,0.067,0.488,1.13,1
245,2,2,4.56875,0.05,0.504,1.11,1
245,2,2,4.25,0.15,0.553,1.09,1
245,2,2,4.16875,0.45,0.504,1.07,1
245,2,2,4.3125,0.1,0.52,1.05,1
245,1,2,2.39375,0.383,0.52,1.07,0
245,1,1,4.475,0.866,0.503,1.09,1
245,2,2,4.23125,0.3,0.487,1.07,1
245,2,2,4.2875,0.4,0.536,1.05,1
245,1,1,4.225,0.75,0.471,1.03,1
245,1,1,4.5625,0.466,0.453,1.01,1
245,1,1,4.28125,0.516,0.471,0.99,1
245,2,2,4.325,0.266,0.454,0.97,1
245,2,2,4.19375,0.733,0.486,0.95,1
245,2,2,4.53125,0.25,0.42,0.93,1
245,1,2,2.28125,1,0.52,0.95,0
245,2,2,4.23125,0.533,0.636,0.97,1
245,1,1,4.30625,0.717,0.487,0.95,1
245,2,2,4.34375,0.65,0.437,0.93,1
245,2,2,4.53125,0.333,0.536,0.91,1
245,1,1,4.15,0.5,0.604,0.89,1
245,2,2,4.4,0.85,0.571,0.87,1
245,2,2,4.3375,0.25,0.503,0.85,1
245,1,1,4.2625,0.667,0.803,0.83,1
245,2,2,4.325,0.467,0.437,0.81,1
245,1,1,2.44375,0.699,1.02,0.79,1
245,2,1,4.33125,1.899,1.054,0.81,0
245,1,1,4.11875,0.667,0.47,0.83,1
245,2,2,4.3625,0.367,0.454,0.81,1
245,2,2,4.43125,0.316,0.537,0.79,1
245,1,2,2.675,1.017,0.453,0.81,0
245,2,2,4.275,0.35,0.453,0.83,1
245,1,1,2.70625,1.466,0.886,0.81,1
245,1,1,4.06875,0.633,0.487,0.79,1
245,2,2,4.39375,0.133,0.503,0.77,1
245,2,2,4.04375,0.15,0.553,0.75,1
245,2,1,3.9,0.666,0.737,0.77,0
245,1,1,2.35625,0.683,0.704,0.79,1
245,2,2,4.5125,0.367,0.486,0.77,1
245,1,1,4.28125,0.466,0.47,0.75,1
245,2,1,2.40625,0.1,0.703,0.77,0
245,2,1,4.03125,1.499,0.803,0.79,0
245,2,2,4.06875,0.75,0.453,0.81,1
245,2,2,4.23125,0.383,0.437,0.79,1
245,2,2,4.05,0.267,0.402,0.77,1
245,2,2,4.05,0.266,0.47,0.75,1
245,2,1,3.0375,0.766,0.587,0.77,0
245,2,2,4.10625,0.217,0.403,0.79,1
245,2,1,3.2125,0.784,0.887,0.81,0
245,1,1,3.96875,0.749,0.47,0.83,1
245,2,2,3.8125,0.467,0.504,0.81,1
245,1,2,2.71875,0.517,0.636,0.83,0
245,1,1,4.1875,0.517,0.403,0.85,1
245,2,2,4.425,0.416,0.454,0.83,1
245,1,1,4.14375,0.433,0.42,0.81,1
245,1,1,2.99375,0.65,0.487,0.79,1
245,1,1,4.21875,0.85,0.503,0.77,1
245,2,1,2.5875,0.9,0.354,0.79,0
245,1,1,2.89375,1.582,0.586,0.81,1
245,1,1,2.9125,0.666,0.42,0.79,1
245,1,1,4.25,0.766,0.403,0.77,1
245,2,2,4.30625,0.95,0.354,0.75,1
245,1,1,4.23125,0.383,0.504,0.73,1
245,2,2,4.16875,0.317,0.553,0.71,1
245,1,1,3.94375,0.483,0.604,0.69,1
245,1,1,3.99375,0.583,0.602,0.67,1
245,2,1,2.99375,0.983,0.437,0.69,0
245,1,1,4.275,0.566,0.72,0.71,1
245,2,2,4.06875,0.267,0.487,0.69,1
245,2,2,4.14375,0.599,0.504,0.67,1
245,1,1,4.08125,0.233,0.637,0.65,1
245,2,2,4.425,0.533,0.47,0.63,1
245,2,2,4.21875,0.217,0.42,0.61,1
245,1,1,2.46875,0.983,0.604,0.59,1
245,2,1,4.29375,0.5,0.47,0.61,0
245,2,1,3.1,0.367,0.603,0.63,0
245,1,1,4.3,0.483,0.437,0.65,1
245,1,2,2.71875,0.799,0.503,0.67,0
245,1,2,2.7125,0.8,2.119,0.69,0
245,2,1,4.25625,0.3,0.471,0.71,0
245,2,2,4.2625,0.316,0.421,0.73,1
245,2,2,3.89375,0.25,0.403,0.71,1
245,2,2,4.0375,0.167,0.504,0.69,1
245,2,2,3.96875,0.117,0.537,0.67,1
245,2,2,3.89375,0.233,0.621,0.65,1
245,2,2,4.06875,0.2,0.537,0.63,1
245,1,1,4.15625,0.5,0.486,0.61,1
245,2,1,4.03125,0.583,0.453,0.63,0
245,2,2,4.08125,0.733,0.504,0.65,1
245,2,2,4.29375,0.417,1.037,0.63,1
245,1,1,4.1,0.383,0.72,0.61,1
245,1,1,4.34375,0.35,0.57,0.59,1
245,2,1,4.1125,0.217,0.987,0.61,0
245,1,1,4.05,0.633,0.553,0.63,1
245,1,1,4.08125,0.067,0.737,0.61,1
245,2,2,2.4875,0.333,0.587,0.59,1
245,1,1,3.0125,1.233,0.52,0.57,1
245,1,1,2.85,1,0.552,0.55,1
245,2,1,4.19375,0.55,0.538,0.57,0
245,1,2,4.1375,0.6,0.771,0.59,0
245,1,1,4.15625,0.784,0.537,0.61,1
245,1,1,4.125,0.766,0.654,0.59,1
245,1,1,4.11875,0.633,0.603,0.57,1
245,1,1,4.11875,0.2,0.536,0.55,1
245,1,1,3.89375,1.266,0.754,0.53,1
245,1,2,4.01875,0.866,0.736,0.55,0
245,2,1,4.26875,0.183,0.82,0.57,0
245,2,1,4.03125,0.083,0.721,0.59,0
245,2,2,4.0875,0.467,0.437,0.61,1
245,1,2,4.2,0.183,0.686,0.63,0
245,1,1,4.03125,0.417,0.521,0.65,1
245,2,1,3.9125,0.433,1.053,0.67,0
245,2,1,2.95625,0.533,0.838,0.69,0
245,1,1,4.15625,0.733,0.553,0.71,1
245,1,1,4.06875,0.316,0.57,0.69,1
245,2,1,4.0375,0.55,0.604,0.71,0
245,2,1,4.375,0.467,0.703,0.73,0
245,2,2,2.9,0.517,0.637,0.75,1
245,2,2,4.4375,0.383,0.37,0.73,1
245,2,2,4.01875,0.516,0.737,0.71,1
245,1,2,2.9125,0.766,0.405,0.73,0
245,2,2,4.225,0.516,0.537,0.75,1
245,1,2,2.7875,0.35,0.455,0.77,0
246,1,2,2.56875,NaN,7.778,0.59,0
246,1,2,4.6625,0.9,2.386,0.61,0
246,2,2,6,0.833,2.035,0.63,1
246,1,1,6,0.7,1.853,0.61,1
246,1,1,6,0.733,1.903,0.59,1
246,2,2,1,0.633,1.854,0.57,1
246,2,1,4.7,1.834,1.219,0.59,0
246,2,2,6,0.9,1.936,0.61,1
246,2,2,6,1.083,1.42,0.59,1
246,2,2,1.175,NaN,4.004,0.57,1
246,2,2,6,0.55,1.72,0.55,1
246,1,2,5.0125,0.65,1.052,0.57,0
246,1,2,6,0.566,1.236,0.59,0
246,1,1,5.89375,0.701,1.786,0.61,1
246,1,1,4.725,0.75,1.153,0.59,1
246,2,2,6,0.433,1.453,0.57,1
246,1,2,3.025,NaN,2.487,0.59,0
246,2,2,2.9875,1.616,1.271,0.61,1
246,1,1,5.3125,0.517,1.003,0.59,1
246,2,2,1.725,0.666,1.67,0.57,1
246,2,2,6,0.467,2.07,0.55,1
246,2,2,6,0.516,1.686,0.53,1
246,1,1,6,0.566,1.37,0.51,1
246,1,2,3.49375,0.916,2.554,0.53,0
246,2,1,3.65625,0.783,0.72,0.55,0
246,1,1,6,0.566,2.603,0.57,1
246,1,1,6,0.567,1.736,0.55,1
246,1,1,5.18125,0.467,1.503,0.53,1
246,1,1,4.2125,0.733,0.988,0.51,1
246,2,1,3.76875,NaN,0.87,0.53,0
246,1,1,6,0.583,1.653,0.55,1
246,1,1,5.2875,0.834,1.137,0.53,1
246,2,2,3.04375,1.283,1.519,0.51,1
246,1,1,5.25,0.683,1.121,0.49,1
246,1,2,3.46875,1.1,1.004,0.51,0
246,1,2,3.2125,1.017,0.821,0.53,0
246,2,2,5.14375,0.749,1.52,0.55,1
246,2,2,6,0.483,1.686,0.53,1
246,2,2,6,1,1.836,0.51,1
246,1,1,4.525,1.133,0.821,0.49,1
246,2,2,3.04375,0.799,0.47,0.47,1
246,2,2,6,0.366,1.354,0.45,1
246,1,1,3.8125,0.883,0.703,0.43,1
246,2,1,4.125,0.8,0.788,0.45,0
246,1,2,2.11875,0.65,1.503,0.47,0
246,1,1,5.1875,0.683,1.803,0.49,1
246,2,2,4.70625,0.583,1.153,0.47,1
246,2,2,6,0.367,1.869,0.45,1
246,2,1,4.15625,0.916,0.821,0.47,0
246,1,1,5.7125,0.666,2.252,0.49,1
246,1,2,4.43125,0.883,0.937,0.51,0
246,1,1,6,0.683,1.936,0.53,1
246,1,1,5.175,0.65,1.454,0.51,1
246,2,2,6,0.317,1.186,0.49,1
246,1,2,2.5875,1.266,0.937,0.51,0
246,1,1,5.0625,0.533,1.32,0.53,1
246,2,2,5.99375,0.25,2.169,0.51,1
246,2,2,6,1.1,1.969,0.49,1
246,2,2,3.1375,1.133,1.503,0.47,1
246,1,2,3.9875,1.233,0.87,0.49,0
246,1,1,6,0.517,2.271,0.51,1
246,2,2,3.24375,0.633,0.802,0.49,1
246,2,2,6,0.417,1.403,0.47,1
246,1,1,4.6875,0.716,1.171,0.45,1
246,1,2,3.51875,1.066,1.136,0.47,0
246,1,2,4.6625,0.416,2.751,0.49,0
246,1,1,5.5875,0.55,1.403,0.51,1
246,2,2,6,0.4,1.603,0.49,1
246,1,1,6,0.583,1.387,0.47,1
246,1,1,6,0.616,1.554,0.45,1
246,2,1,4.10625,0.916,0.771,0.47,0
246,1,2,4.14375,0.666,0.62,0.49,0
246,2,2,3.55625,0.766,1.171,0.51,1
246,2,2,6,0.333,1.703,0.49,1
246,2,1,4.08125,1.449,0.719,0.51,0
246,1,1,5.16875,0.466,1.22,0.53,1
246,2,2,5.98125,0.433,1.253,0.51,1
246,1,1,5.6375,0.6,1.086,0.49,1
246,1,1,6,0.683,1.553,0.47,1
246,1,1,5.40625,0.683,1.021,0.45,1
246,2,2,2.9125,0.633,0.637,0.43,1
246,1,1,6,0.733,1.752,0.41,1
246,2,2,3.26875,0.716,0.636,0.39,1
246,2,1,3.91875,1.033,0.887,0.41,0
246,2,2,5.5625,1.1,1.203,0.43,1
246,1,2,2.53125,0.716,1.186,0.45,0
246,2,2,6,0.5,1.052,0.47,1
246,2,1,5.05625,0.8,0.903,0.49,0
246,2,2,5.11875,0.433,1.302,0.51,1
246,2,2,6,0.383,2.253,0.49,1
246,2,2,5.96875,0.399,1.803,0.47,1
246,1,1,6,0.583,1.302,0.45,1
246,1,2,1,0.9,1.269,0.47,0
246,2,2,6,0.516,1.104,0.49,1
246,2,2,6,1.133,1.203,0.47,1
246,1,1,6,0.65,1.137,0.45,1
246,2,1,2.16875,1.05,0.52,0.47,0
246,2,2,1.48125,0.816,1.303,0.49,1
246,1,2,3.45625,1.049,0.72,0.51,0
246,1,1,6,0.583,1.486,0.53,1
246,2,2,5.54375,0.633,1.053,0.51,1
246,2,1,3.875,0.566,1.036,0.53,0
246,1,2,3.9375,1.366,0.653,0.55,0
246,2,2,6,0.3,1.303,0.57,1
246,1,1,6,0.666,1.721,0.55,1
246,2,2,6,0.633,1.219,0.53,1
246,2,2,6,0.466,1.154,0.51,1
246,1,2,2.80625,1.033,0.554,0.53,0
246,1,1,6,0.466,1.271,0.55,1
246,2,2,6,0.467,1.12,0.53,1
246,2,2,6,0.566,1.653,0.51,1
246,1,2,2.18125,1.167,1.503,0.53,0
246,1,2,1,1.051,2.153,0.55,0
246,1,1,1.8625,1.449,1.253,0.57,1
246,2,2,6,0.25,1.803,0.55,1
246,1,2,3.0875,0.833,0.886,0.57,0
246,1,1,3.6625,0.85,0.603,0.59,1
246,2,2,6,0.233,1.404,0.57,1
246,1,1,3.79375,1.416,0.886,0.55,1
246,1,2,3.08125,1.416,0.837,0.57,0
246,1,1,6,0.533,1.237,0.59,1
246,1,1,5.55625,0.567,1.486,0.57,1
246,1,1,5.15,0.55,1.153,0.55,1
246,2,2,6,0.233,1.47,0.53,1
246,1,2,3.71875,0.583,0.786,0.55,0
246,1,1,4.99375,1.233,1.603,0.57,1
246,1,1,6,0.533,1.653,0.55,1
246,1,2,2.7625,0.8,0.887,0.57,0
246,2,2,6,0.317,1.37,0.59,1
246,1,1,6,0.583,2.069,0.57,1
246,2,2,6,0.55,1.303,0.55,1
246,1,1,6,0.6,2.12,0.53,1
246,2,2,5.99375,0.4,1.02,0.51,1
246,2,2,6,0.3,1.653,0.49,1
246,2,2,6,0.283,1.286,0.47,1
246,1,1,6,0.766,1.137,0.45,1
246,1,2,1.99375,0.8,1.319,0.47,0
246,2,2,3.68125,0.566,3.086,0.49,1
246,1,2,2.83125,0.9,1.62,0.51,0
246,1,1,4.1125,1.116,1.187,0.53,1
246,1,1,3.5125,1,0.77,0.51,1
246,2,2,5.05,0.616,1.669,0.49,1
246,2,2,5.3625,1.167,2.803,0.47,1
246,2,1,3.63125,0.6,1.669,0.49,0
246,1,1,3.225,1.399,0.87,0.51,1
246,1,1,2.8625,0.85,0.869,0.49,1
246,1,2,2.3375,0.7,0.786,0.51,0
246,2,2,6,0.233,1.57,0.53,1
246,1,1,5,0.75,2.653,0.51,1
246,2,2,4.625,0.567,0.853,0.49,1
246,1,2,3.8625,1.516,1.004,0.51,0
246,1,1,5.04375,1.016,1.154,0.53,1
246,1,2,3.1125,0.817,0.537,0.55,0
246,1,1,6,0.833,1.553,0.57,1
246,2,2,6,0.233,2.071,0.55,1
246,2,2,6,0.25,1.736,0.53,1
246,2,2,6,0.65,1.652,0.51,1
246,2,2,6,1.1,1.603,0.49,1
246,1,1,6,0.65,1.42,0.47,1
246,1,1,6,0.683,1.171,0.45,1
246,2,2,4.625,0.8,0.737,0.43,1
246,1,1,1.36875,1.016,1.319,0.41,1
246,1,1,1,0.9,1.671,0.39,1
246,2,1,4.05,0.833,0.47,0.41,0
246,1,1,5.91875,0.783,1.087,0.43,1
246,2,2,6,0.4,2.504,0.41,1
246,1,2,3.55625,0.666,0.503,0.43,0
246,1,1,3.45625,0.483,0.436,0.45,1
246,1,2,2.19375,0.966,1.136,0.47,0
246,1,1,3.4125,0.766,0.502,0.49,1
246,2,2,4.93125,0.566,0.92,0.47,1
246,2,2,6,0.416,1.704,0.45,1
246,2,2,6,0.2,1.886,0.43,1
246,1,1,4.16875,0.816,1.037,0.41,1
246,1,1,6,0.733,1.47,0.39,1
246,1,1,6,0.683,1.77,0.37,1
246,2,2,6,0.633,1.319,0.35,1
246,1,2,2.40625,1.149,1.304,0.37,0
246,1,1,1,0.883,1.403,0.39,1
246,1,2,3.86875,1.433,0.603,0.41,0
246,2,1,1,0.949,1.47,0.43,0
246,1,1,6,0.483,1.304,0.45,1
246,2,2,6,0.316,1.387,0.43,1
246,1,1,6,0.667,1.702,0.41,1
246,2,2,6,0.266,1.253,0.39,1
246,1,2,4.46875,0.8,0.703,0.41,0
246,1,1,4.46875,0.95,0.553,0.43,1
246,1,2,1.4875,0.917,0.937,0.45,0
246,1,1,4.86875,1.033,1.237,0.47,1
246,1,1,2.75,1.266,0.588,0.45,1
246,2,2,2.59375,0.566,0.57,0.43,1
246,1,1,5.9875,0.7,1.17,0.41,1
246,1,1,4.275,0.983,6.885,0.39,1
246,2,1,4.0625,0.5,0.536,0.41,0
246,1,1,5.55,0.866,1.253,0.43,1
246,2,2,6,0.7,2.036,0.41,1
246,1,1,4.46875,0.267,0.92,0.39,1
246,2,2,6,0.266,1.054,0.37,1
246,2,1,1.63125,0.949,1.103,0.39,0
246,2,2,6,0.216,1.419,0.41,1
248,2,2,5.725,1.033,6.611,0.96,1
248,1,1,5.55,1.5,2.686,0.94,1
248,1,1,5.5625,1.533,2.103,0.92,1
248,1,1,5.5875,1.266,1.469,0.9,1
248,2,2,5.68125,1.216,2.286,0.88,1
248,2,2,1,NaN,11.599,0.86,1
248,2,2,5.75625,0.633,1.003,0.84,1
248,2,2,5.88125,0.533,4.036,0.82,1
248,1,1,4.4875,0.966,2.403,0.8,1
248,2,2,5.60625,0.633,1.536,0.78,1
248,2,2,5.85,0.533,1.287,0.76,1
248,1,1,1.40625,1.25,1.42,0.74,1
248,1,1,4.00625,1.699,4.102,0.72,1
248,1,1,4.4,0.951,1.553,0.7,1
248,1,2,2.66875,1.633,1.62,0.72,0
248,2,2,5.125,0.717,1.17,0.74,1
248,1,1,5.48125,0.65,1.653,0.72,1
248,2,1,4.03125,0.75,3.018,0.74,0
248,1,1,4.33125,0.866,1.203,0.76,1
248,2,1,2.675,1.366,1.586,0.78,0
248,2,2,4.525,0.667,1.802,0.8,1
248,2,1,2.99375,1.183,1.453,0.82,0
248,1,1,3,1.849,1.486,0.84,1
248,1,1,5.275,0.7,1.536,0.82,1
248,2,2,2.76875,1.066,0.703,0.8,1
248,1,1,3.8625,1.699,4.102,0.78,1
248,2,2,5.71875,0.649,1.136,0.76,1
248,2,2,5.075,1.65,2.103,0.74,1
248,2,2,5.275,0.933,1.286,0.72,1
248,2,2,4.9875,1.05,0.82,0.7,1
248,1,1,5.4,0.983,2.703,0.68,1
248,1,1,5.39375,0.95,1.486,0.66,1
248,2,2,3.8875,1.916,2.27,0.64,1
248,1,1,5.55625,1.166,1.021,0.62,1
248,2,2,5.09375,1.317,1.503,0.6,1
248,1,1,4.74375,0.966,1.303,0.58,1
248,1,1,1.16875,NaN,3.436,0.56,1
248,2,2,5.50625,1.15,1.388,0.54,1
248,2,2,5.70625,0.55,1.253,0.52,1
248,2,2,5.65,1.283,1.853,0.5,1
248,1,2,1.78125,NaN,2.453,0.52,0
248,1,1,3.80625,1.001,0.687,0.54,1
248,1,1,3,1.549,2.204,0.52,1
248,1,1,1.78125,1.316,1.42,0.5,1
248,1,1,1.66875,1.299,2.403,0.48,1
248,2,2,3.29375,1.05,2.736,0.46,1
248,1,2,3.11875,0.833,1.82,0.48,0
248,2,2,4.23125,0.75,0.953,0.5,1
248,1,2,4.46875,0.783,1.22,0.52,0
248,2,2,4.51875,0.8,0.97,0.54,1
248,1,1,5.0625,1.216,1.219,0.52,1
248,2,2,5.58125,0.816,0.919,0.5,1
248,2,2,5.8125,1.066,1.32,0.48,1
248,1,1,3.1,1.333,1.903,0.46,1
248,1,2,2.0125,1.549,1.253,0.48,0
248,2,2,4.1875,0.849,0.653,0.5,1
248,2,2,4.825,0.566,0.803,0.48,1
248,1,2,5.4375,0.85,1.037,0.5,0
248,2,2,4.86875,1.066,1.17,0.52,1
248,2,2,5.10625,0.899,1.07,0.5,1
248,2,2,1.75625,1.449,0.92,0.48,1
248,1,2,1.90625,1.2,1.603,0.5,0
248,2,2,4.5125,0.866,0.954,0.52,1
248,1,1,2.8125,1.066,0.586,0.5,1
248,2,1,3.6875,NaN,2.853,0.52,0
248,1,2,2.55625,1.749,1.187,0.54,0
248,1,1,2.36875,1.733,2.77,0.56,1
248,1,1,4.6,1.416,0.77,0.54,1
248,2,2,5.31875,1.299,1.454,0.52,1
248,1,1,3.39375,1.716,1.186,0.5,1
248,1,1,3.10625,1.666,1.421,0.48,1
248,1,1,1.41875,1.883,2.103,0.46,1
248,1,2,1.275,1.316,1.569,0.48,0
248,1,1,3.3625,1.666,0.953,0.5,1
248,2,2,5.55,0.933,0.987,0.48,1
248,1,1,2.35625,1.866,0.954,0.46,1
248,1,2,3.95625,0.799,1.186,0.48,0
248,1,1,4.19375,1.483,1.07,0.5,1
248,2,2,1.525,0.9,1.304,0.48,1
248,2,1,1.1125,1.816,1.42,0.5,0
248,2,2,2.53125,0.866,1.52,0.52,1
248,2,1,2.19375,1,1.203,0.54,0
248,2,2,5.55,0.634,1.47,0.56,1
248,1,1,5.19375,1.816,1.386,0.54,1
248,2,2,5.30625,0.6,1.303,0.52,1
248,2,2,5.01875,1.216,1.436,0.5,1
248,1,1,2.2,1.933,0.954,0.48,1
248,2,1,1.125,1.05,1.735,0.5,0
248,2,2,5.4,1.733,1.153,0.52,1
248,1,1,4.4875,1.066,2.07,0.5,1
248,2,2,5.175,0.583,1.969,0.48,1
248,2,2,1.20625,NaN,2.403,0.46,1
248,2,2,5.0875,0.517,1.07,0.44,1
248,1,2,1.21875,1.6,1.586,0.46,0
248,1,1,5.575,1.183,1.719,0.48,1
248,2,1,3.95625,1.133,2.468,0.5,0
248,1,2,1.44375,0.833,1.004,0.52,0
248,1,2,1.7,1.25,1.269,0.54,0
248,2,1,1.35625,1.483,3.119,0.56,0
248,2,2,5.36875,0.55,1.336,0.58,1
248,2,2,5.4,0.399,2.087,0.56,1
248,1,1,4.025,0.667,0.918,0.54,1
248,1,2,3.6875,0.883,1.72,0.56,0
248,2,2,5.19375,1,1.436,0.58,1
248,1,1,3.5,1.316,0.504,0.56,1
248,1,2,1.7875,0.666,2.852,0.58,0
248,1,1,4.83125,1.433,1.869,0.6,1
248,2,2,5.425,1.383,1.586,0.58,1
248,1,2,1.3875,NaN,2.337,0.6,0
248,2,2,5.71875,0.45,0.903,0.62,1
248,2,2,5.7,0.749,1.353,0.6,1
248,2,2,5.75625,0.649,1.504,0.58,1
248,2,2,5.79375,0.533,1.353,0.56,1
248,1,2,3.025,1.183,0.503,0.58,0
248,2,2,5.11875,0.716,1.22,0.6,1
248,1,1,4.35,1.383,1.104,0.58,1
248,1,1,2.26875,NaN,1.237,0.56,1
248,1,1,5.2125,1.449,0.653,0.54,1
248,2,2,5.28125,0.65,0.953,0.52,1
248,2,2,1.4,NaN,2.003,0.5,1
248,1,1,4.0625,1.267,0.453,0.48,1
248,1,2,2.2125,0.983,1.069,0.5,0
248,1,1,3.9625,0.683,0.72,0.52,1
248,2,2,1.78125,1.749,0.804,0.5,1
248,2,1,2.68125,0.633,1.037,0.52,0
248,1,1,5.625,1.15,1.003,0.54,1
248,2,2,5.4,0.483,0.953,0.52,1
248,2,2,5.35625,0.8,0.937,0.5,1
248,2,2,5.225,0.517,1.304,0.48,1
248,2,2,5.33125,0.483,1.17,0.46,1
248,1,2,2,NaN,1.319,0.48,0
248,2,2,4.83125,0.5,0.687,0.5,1
248,1,2,2.45,NaN,1.088,0.52,0
248,2,2,2.7125,0.517,1.719,0.54,1
248,2,2,5.64375,0.483,1.12,0.52,1
248,1,2,5.40625,1.866,0.953,0.54,0
248,2,2,5.5,0.7,0.903,0.56,1
248,2,2,5.30625,0.816,0.919,0.54,1
248,2,1,2.5625,1.616,0.486,0.56,0
248,1,1,1.6625,1.116,1.07,0.58,1
248,1,1,1.6625,NaN,2.004,0.56,1
248,2,2,5.875,1.15,2.635,0.54,1
248,2,2,5.5625,1.499,0.786,0.52,1
248,1,1,3.91875,0.733,0.837,0.5,1
248,2,1,3.5,1.55,1.07,0.52,0
248,2,1,1.91875,NaN,0.837,0.54,0
248,1,1,1.55,1.3,1.686,0.56,1
248,2,2,5.6875,0.6,2.436,0.54,1
248,2,2,5.2875,1.366,0.836,0.52,1
248,2,2,5.41875,0.9,1.32,0.5,1
248,1,2,1.74375,1.716,0.77,0.52,0
248,2,2,5.23125,1.316,0.62,0.54,1
248,1,2,1.56875,0.516,1.521,0.56,0
248,1,1,1.6,0.617,0.687,0.58,1
248,1,2,1.58125,1.766,1.154,0.6,0
248,2,2,5.76875,1.233,1.069,0.62,1
248,2,1,5.3,0.883,0.654,0.64,0
248,1,1,1.6875,1.583,0.753,0.66,1
248,2,2,6,0.4,1.037,0.64,1
248,1,1,5.7,0.683,0.903,0.62,1
248,2,2,5.575,0.75,1.103,0.6,1
248,2,2,5.85625,0.483,1.271,0.58,1
248,2,1,1.8,0.783,0.903,0.6,0
248,2,2,5.64375,0.5,1.37,0.62,1
248,2,2,5.4375,1.266,1.654,0.6,1
248,1,1,2.98125,1.483,2.686,0.58,1
248,2,1,1.15625,0.833,1.071,0.6,0
248,1,1,1.41875,0.683,1.752,0.62,1
248,2,2,5.81875,0.917,1.169,0.6,1
248,2,2,5.625,0.45,1.403,0.58,1
248,1,1,5.4625,0.916,1.02,0.56,1
248,1,1,1.45,1.1,1.137,0.54,1
248,1,1,1.54375,0.568,1.703,0.52,1
248,2,2,5.60625,0.817,0.937,0.5,1
248,2,2,5.48125,1.45,1.269,0.48,1
248,1,1,1.95,1.049,0.771,0.46,1
