Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition,Gender,Age,Block_type
28,1,2,3,0.183,1.236,0,1,0,19,5
28,1,1,4,0.189,0.742,1,1,0,19,5
28,1,1,3,0.152,0.927,1,1,0,19,5
28,2,2,NaN,0.012,NaN,1,1,0,19,5
28,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
28,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
28,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
28,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
28,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
28,NaN,NaN,NaN,NaN,NaN,NaN,1,0,19,9
28,1,1,NaN,0.012,NaN,1,1,0,19,6
28,2,1,1,0.227,2.108,0,1,0,19,6
28,2,2,2,0.374,2.416,1,1,0,19,6
28,2,1,3,0.221,0.968,0,1,0,19,6
28,1,1,2,0.215,1.496,1,1,0,19,6
28,1,2,2,0.218,0.998,0,1,0,19,6
28,1,2,NaN,1.518,NaN,0,1,0,19,6
28,1,1,2,0.531,0.667,1,1,0,19,6
28,1,1,3,0.375,0.584,1,1,0,19,6
28,2,2,2,0.29,1.477,1,1,0,19,6
28,2,1,3,0.18,0.7,0,1,0,19,6
28,1,2,2,0.334,1.364,0,1,0,19,6
28,2,2,2,0.473,0.782,1,1,0,19,6
28,2,2,2,0.148,1.24,1,1,0,19,6
28,2,2,2,0.187,0.94,1,1,0,19,6
28,1,2,2,0.223,1.104,0,1,0,19,6
28,1,1,3,0.185,0.771,1,1,0,19,6
28,1,1,3,0.148,1.04,1,1,0,19,6
28,2,1,3,0.18,0.349,0,1,0,19,6
28,2,2,2,0.171,1.091,1,1,0,19,6
29,2,1,NaN,1.14,NaN,0,1,0,20,0
29,1,2,1,2.605,1.146,0,1,0,20,0
29,1,1,4,1.035,2.529,1,1,0,20,0
29,2,1,4,0.421,1.79,0,1,0,20,0
29,1,1,4,0.343,0.574,1,1,0,20,0
29,2,2,4,0.539,2.026,1,1,0,20,0
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,2,1,1,1.238,1.72,0,1,0,20,1
29,1,1,4,0.42,1.339,1,1,0,20,1
29,1,1,4,0.338,0.768,1,1,0,20,1
29,2,2,1,1.791,0.925,1,1,0,20,1
29,2,1,1,0.501,1.577,0,1,0,20,1
29,2,2,4,0.457,1.587,1,1,0,20,1
29,1,1,4,0.825,1.28,1,1,0,20,1
29,2,1,4,0.464,1.828,0,1,0,20,1
29,1,1,4,0.376,1.935,1,1,0,20,1
29,2,1,4,0.416,0.736,0,1,0,20,1
29,2,1,4,0.339,0.569,0,1,0,20,1
29,1,2,4,0.569,1.083,0,1,0,20,1
29,2,1,4,1.439,1.276,0,1,0,20,1
29,1,2,4,0.541,0.677,0,1,0,20,1
29,2,1,4,0.81,1.672,0,1,0,20,1
29,1,1,4,0.534,0.954,1,1,0,20,1
29,2,1,4,0.341,0.671,0,1,0,20,1
29,1,1,1,1.91,0.694,1,1,0,20,1
29,1,1,4,0.456,1.987,1,1,0,20,1
29,1,1,4,0.306,0.692,1,1,0,20,1
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,2,1,4,0.774,1.417,0,1,0,20,2
29,1,1,4,0.762,1.163,1,1,0,20,2
29,2,1,4,0.452,0.582,0,1,0,20,2
29,1,1,4,0.297,0.166,1,1,0,20,2
29,1,1,4,0.295,0.231,1,1,0,20,2
29,2,2,2,1.009,1.988,1,1,0,20,2
29,1,2,2,0.97,2.459,0,1,0,20,2
29,1,1,4,0.454,0.668,1,1,0,20,2
29,1,1,4,0.574,1.254,1,1,0,20,2
29,1,2,2,0.574,2.437,0,1,0,20,2
29,2,2,2,1.27,1.046,1,1,0,20,2
29,1,1,2,0.529,1.097,1,1,0,20,2
29,2,2,3,1.165,1.676,1,1,0,20,2
29,2,1,4,0.988,0.936,0,1,0,20,2
29,2,2,3,0.61,2.701,1,1,0,20,2
29,2,2,3,1.202,1.29,1,1,0,20,2
29,2,1,NaN,0.05,NaN,0,1,0,20,2
29,1,1,NaN,0.988,NaN,1,1,0,20,2
29,2,2,4,0.921,1.216,1,1,0,20,2
29,1,1,1,0.373,0.847,1,1,0,20,2
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,2,1,2,1.192,1.83,0,1,0,20,3
29,1,1,4,0.53,1.282,1,1,0,20,3
29,1,1,4,0.38,1.872,1,1,0,20,3
29,1,1,4,0.296,0.348,1,1,0,20,3
29,2,2,4,0.296,1.715,1,1,0,20,3
29,1,1,4,0.319,0.465,1,1,0,20,3
29,2,2,2,0.883,1.55,1,1,0,20,3
29,2,2,2,1.035,1.446,1,1,0,20,3
29,1,1,4,0.374,0.666,1,1,0,20,3
29,1,1,4,0.297,0.264,1,1,0,20,3
29,2,2,2,0.893,2.028,1,1,0,20,3
29,2,2,2,0.801,0.914,1,1,0,20,3
29,1,1,4,0.453,0.783,1,1,0,20,3
29,1,1,4,0.296,0.315,1,1,0,20,3
29,2,2,4,0.539,1.324,1,1,0,20,3
29,2,2,2,0.968,1.474,1,1,0,20,3
29,2,2,3,0.722,1.212,1,1,0,20,3
29,1,1,2,0.539,1.592,1,1,0,20,3
29,1,1,3,0.385,1.044,1,1,0,20,3
29,2,2,4,0.62,1.128,1,1,0,20,3
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,2,1,3,0.851,1.523,0,1,0,20,4
29,2,2,NaN,0.987,NaN,1,1,0,20,4
29,1,1,4,0.729,1.302,1,1,0,20,4
29,1,1,4,0.294,0.23,1,1,0,20,4
29,2,1,2,0.972,1.244,0,1,0,20,4
29,1,2,4,0.343,1.474,0,1,0,20,4
29,2,2,4,0.589,0.931,1,1,0,20,4
29,1,1,4,0.418,0.77,1,1,0,20,4
29,2,2,4,0.338,1.002,1,1,0,20,4
29,1,1,4,0.421,0.457,1,1,0,20,4
29,2,2,4,0.338,0.535,1,1,0,20,4
29,2,1,2,0.893,1.277,0,1,0,20,4
29,2,2,4,0.416,0.853,1,1,0,20,4
29,1,1,4,0.412,0.664,1,1,0,20,4
29,2,2,2,0.503,1.011,1,1,0,20,4
29,2,2,2,0.886,1.136,1,1,0,20,4
29,1,1,4,0.41,0.628,1,1,0,20,4
29,1,1,4,0.419,0.305,1,1,0,20,4
29,1,1,4,0.347,0.378,1,1,0,20,4
29,1,2,2,0.726,0.583,0,1,0,20,4
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,2,1,1,1.117,1.799,0,1,0,20,5
29,1,1,4,0.301,0.703,1,1,0,20,5
29,1,1,4,0.305,0.274,1,1,0,20,5
29,1,1,4,0.335,0.065,1,1,0,20,5
29,2,2,4,0.534,1.769,1,1,0,20,5
29,1,1,4,0.411,0.548,1,1,0,20,5
29,1,1,4,0.222,0.385,1,1,0,20,5
29,2,2,4,0.373,0.715,1,1,0,20,5
29,2,2,4,0.379,1.553,1,1,0,20,5
29,2,2,4,0.607,0.582,1,1,0,20,5
29,2,1,4,0.302,0.772,0,1,0,20,5
29,1,1,4,0.299,1.12,1,1,0,20,5
29,2,2,4,0.304,0.908,1,1,0,20,5
29,1,1,4,0.381,0.34,1,1,0,20,5
29,2,2,4,0.383,0.858,1,1,0,20,5
29,1,1,4,0.293,0.312,1,1,0,20,5
29,1,1,4,1.234,0.383,1,1,0,20,5
29,2,2,4,0.3,1.353,1,1,0,20,5
29,1,1,4,0.421,0.274,1,1,0,20,5
29,2,2,2,0.57,1.199,1,1,0,20,5
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
29,2,2,4,1.077,0.699,1,1,0,20,6
29,1,1,4,0.274,0.424,1,1,0,20,6
29,2,2,4,0.418,1.437,1,1,0,20,6
29,1,1,4,0.304,0.556,1,1,0,20,6
29,2,2,2,0.696,1.042,1,1,0,20,6
29,2,2,4,0.336,1.834,1,1,0,20,6
29,1,2,2,1.934,1.28,0,1,0,20,6
29,1,1,4,0.301,0.704,1,1,0,20,6
29,2,2,4,0.302,0.752,1,1,0,20,6
29,2,2,1,0.978,1.329,1,1,0,20,6
29,1,2,2,0.569,1.05,0,1,0,20,6
29,1,1,4,0.42,0.689,1,1,0,20,6
29,1,2,4,0.385,1.411,0,1,0,20,6
29,1,1,4,0.424,0.494,1,1,0,20,6
29,2,2,4,0.38,0.538,1,1,0,20,6
29,2,2,4,0.292,0.896,1,1,0,20,6
29,2,2,4,0.418,1.321,1,1,0,20,6
29,1,1,4,0.339,0.237,1,1,0,20,6
29,1,1,4,0.341,0.388,1,1,0,20,6
29,2,2,4,0.3,0.603,1,1,0,20,6
30,1,1,NaN,1.811,NaN,1,1,0,20,0
30,1,1,4,1.242,2.177,1,1,0,20,0
30,1,1,4,1.013,2.223,1,1,0,20,0
30,2,2,NaN,1.435,NaN,1,1,0,20,0
30,2,2,NaN,0.015,NaN,1,1,0,20,0
30,2,1,NaN,0.029,NaN,0,1,0,20,0
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,2,2,1,1.603,2.32,1,1,0,20,1
30,1,1,4,0.908,1.93,1,1,0,20,1
30,2,1,3,1.048,1.758,0,1,0,20,1
30,1,1,4,0.826,1.461,1,1,0,20,1
30,1,1,3,0.772,1.488,1,1,0,20,1
30,1,1,4,0.863,1.116,1,1,0,20,1
30,2,2,2,1.789,1.747,1,1,0,20,1
30,2,1,3,0.763,2.028,0,1,0,20,1
30,2,2,4,0.816,2.467,1,1,0,20,1
30,2,1,3,1.005,1.831,0,1,0,20,1
30,2,2,2,1.107,1.787,1,1,0,20,1
30,1,1,3,0.78,2.047,1,1,0,20,1
30,1,1,3,1.735,1.908,1,1,0,20,1
30,1,1,4,0.715,1.112,1,1,0,20,1
30,2,2,4,0.734,2.149,1,1,0,20,1
30,1,1,3,0.64,1.784,1,1,0,20,1
30,2,2,3,1.462,1.774,1,1,0,20,1
30,1,1,4,0.82,1.171,1,1,0,20,1
30,1,1,4,0.83,1.082,1,1,0,20,1
30,2,2,4,0.952,1.075,1,1,0,20,1
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,1,2,3,1.111,2.008,0,1,0,20,2
30,1,1,4,0.763,0.896,1,1,0,20,2
30,1,1,4,0.653,0.947,1,1,0,20,2
30,2,1,3,0.642,1.353,0,1,0,20,2
30,2,1,4,1.034,0.895,0,1,0,20,2
30,1,1,4,0.629,0.823,1,1,0,20,2
30,2,2,4,1.002,0.995,1,1,0,20,2
30,2,1,3,0.571,1.113,0,1,0,20,2
30,1,1,3,0.697,1.243,1,1,0,20,2
30,2,1,4,0.699,0.996,0,1,0,20,2
30,2,2,3,1.122,1.302,1,1,0,20,2
30,2,2,3,0.802,1.436,1,1,0,20,2
30,1,1,3,0.73,1.528,1,1,0,20,2
30,2,1,3,0.68,1.092,0,1,0,20,2
30,1,1,4,0.73,1.044,1,1,0,20,2
30,2,2,3,0.694,1.14,1,1,0,20,2
30,1,1,3,0.865,1.202,1,1,0,20,2
30,1,1,4,0.626,0.87,1,1,0,20,2
30,2,1,3,1.498,1.344,0,1,0,20,2
30,1,1,2,1.303,1.941,1,1,0,20,2
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,2,2,3,1.11,1.773,1,1,0,20,3
30,1,1,4,0.783,1.216,1,1,0,20,3
30,1,1,3,0.903,1.575,1,1,0,20,3
30,2,2,4,0.785,2.586,1,1,0,20,3
30,2,2,3,0.938,1.977,1,1,0,20,3
30,2,2,2,2.486,2.923,1,1,0,20,3
30,1,1,4,0.709,0.906,1,1,0,20,3
30,1,1,4,0.673,0.752,1,1,0,20,3
30,1,1,4,0.697,0.893,1,1,0,20,3
30,2,2,3,0.74,1.588,1,1,0,20,3
30,1,2,1,1.777,1.885,0,1,0,20,3
30,1,1,4,0.739,0.753,1,1,0,20,3
30,2,2,3,0.755,1.404,1,1,0,20,3
30,2,2,3,0.844,1.58,1,1,0,20,3
30,1,1,4,0.675,0.753,1,1,0,20,3
30,2,1,3,0.829,1.615,0,1,0,20,3
30,2,2,3,1.176,1.059,1,1,0,20,3
30,1,1,4,0.577,1.985,1,1,0,20,3
30,1,1,4,0.612,0.721,1,1,0,20,3
30,2,2,3,0.68,1.458,1,1,0,20,3
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,2,2,4,0.869,1.305,1,1,0,20,4
30,1,2,3,0.755,2.553,0,1,0,20,4
30,1,2,3,1.001,1.643,0,1,0,20,4
30,1,1,4,0.585,0.793,1,1,0,20,4
30,2,1,3,1.473,2.185,0,1,0,20,4
30,1,1,3,0.981,1.789,1,1,0,20,4
30,2,2,4,0.66,1.205,1,1,0,20,4
30,2,2,3,0.815,1.216,1,1,0,20,4
30,1,2,3,0.65,1.078,0,1,0,20,4
30,1,1,4,0.629,0.856,1,1,0,20,4
30,2,2,3,0.676,1.571,1,1,0,20,4
30,2,1,3,0.598,1.824,0,1,0,20,4
30,1,1,4,0.697,0.71,1,1,0,20,4
30,2,2,3,1.172,1.588,1,1,0,20,4
30,1,1,3,0.738,1.452,1,1,0,20,4
30,2,2,1,1.089,2.235,1,1,0,20,4
30,1,2,2,1.083,1.596,0,1,0,20,4
30,2,2,2,0.53,2.102,1,1,0,20,4
30,1,1,4,0.631,1.124,1,1,0,20,4
30,2,2,3,0.944,0.916,1,1,0,20,4
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,1,1,3,0.77,1.936,1,1,0,20,5
30,2,2,3,0.849,1.419,1,1,0,20,5
30,1,1,4,0.628,0.855,1,1,0,20,5
30,1,1,4,0.562,0.77,1,1,0,20,5
30,2,2,4,0.727,1.091,1,1,0,20,5
30,1,1,4,0.558,0.849,1,1,0,20,5
30,2,2,3,0.754,1.103,1,1,0,20,5
30,1,1,3,0.75,1.099,1,1,0,20,5
30,1,2,3,0.889,1.56,0,1,0,20,5
30,1,1,4,0.619,0.812,1,1,0,20,5
30,1,1,4,0.734,0.666,1,1,0,20,5
30,2,2,3,0.689,1.368,1,1,0,20,5
30,2,2,3,1.371,0.828,1,1,0,20,5
30,2,2,3,0.523,1.163,1,1,0,20,5
30,2,2,3,0.709,0.989,1,1,0,20,5
30,2,2,3,0.578,0.736,1,1,0,20,5
30,2,1,3,0.587,0.962,0,1,0,20,5
30,2,2,2,1.393,1.435,1,1,0,20,5
30,1,1,4,0.592,0.784,1,1,0,20,5
30,1,1,2,0.781,1.631,1,1,0,20,5
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,NaN,NaN,NaN,NaN,NaN,NaN,1,0,20,9
30,1,1,3,0.587,1.312,1,1,0,20,6
30,2,2,3,0.803,1.754,1,1,0,20,6
30,2,2,2,0.968,1.659,1,1,0,20,6
30,2,2,2,0.513,1.785,1,1,0,20,6
30,1,2,3,0.395,1.379,0,1,0,20,6
30,2,2,3,0.916,2.338,1,1,0,20,6
30,2,2,3,0.444,1.463,1,1,0,20,6
30,2,2,3,0.69,1.969,1,1,0,20,6
30,2,2,3,1.002,0.477,1,1,0,20,6
30,1,1,3,0.574,1.032,1,1,0,20,6
30,1,1,3,0.742,1.006,1,1,0,20,6
30,1,1,4,0.666,0.895,1,1,0,20,6
30,1,1,4,0.726,0.807,1,1,0,20,6
30,2,2,3,0.7,0.913,1,1,0,20,6
30,1,1,3,0.821,2.023,1,1,0,20,6
30,2,2,2,1.326,1.515,1,1,0,20,6
30,2,2,2,1.441,1.568,1,1,0,20,6
30,1,1,2,0.63,1.39,1,1,0,20,6
30,1,1,4,0.721,1.652,1,1,0,20,6
30,1,2,3,1.862,1.323,0,1,0,20,6
31,1,1,NaN,2.307,NaN,1,1,0,21,0
31,2,2,NaN,1.182,NaN,1,1,0,21,0
31,2,2,4,0.888,2.539,1,1,0,21,0
31,1,1,4,0.525,1.278,1,1,0,21,0
31,2,2,4,0.651,0.953,1,1,0,21,0
31,1,1,4,0.535,0.805,1,1,0,21,0
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,1,1,4,0.653,2.455,1,1,0,21,1
31,2,2,4,0.461,1.025,1,1,0,21,1
31,2,2,4,0.618,0.642,1,1,0,21,1
31,1,2,4,0.847,1.57,0,1,0,21,1
31,1,1,3,1.003,1.152,1,1,0,21,1
31,2,2,4,0.489,1.181,1,1,0,21,1
31,2,1,4,0.412,0.614,0,1,0,21,1
31,1,2,NaN,0.864,NaN,0,1,0,21,1
31,2,2,4,0.575,1.505,1,1,0,21,1
31,1,1,3,0.653,1.555,1,1,0,21,1
31,1,2,4,0.421,0.907,0,1,0,21,1
31,1,1,4,0.414,2.45,1,1,0,21,1
31,2,2,3,0.332,2.012,1,1,0,21,1
31,2,2,4,0.924,0.802,1,1,0,21,1
31,2,1,3,0.605,2.38,0,1,0,21,1
31,2,2,4,0.499,0.558,1,1,0,21,1
31,2,2,NaN,0.093,NaN,1,1,0,21,1
31,1,1,4,0.372,1.197,1,1,0,21,1
31,1,1,4,0.228,0.575,1,1,0,21,1
31,1,2,3,0.531,1.167,0,1,0,21,1
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,2,1,3,0.851,1.374,0,1,0,21,2
31,1,1,3,0.651,1.486,1,1,0,21,2
31,1,2,3,0.41,2.58,0,1,0,21,2
31,1,2,NaN,0.941,NaN,0,1,0,21,2
31,1,1,4,0.372,1.265,1,1,0,21,2
31,2,2,3,0.541,0.944,1,1,0,21,2
31,1,1,3,0.92,1.398,1,1,0,21,2
31,2,2,4,0.425,0.885,1,1,0,21,2
31,1,1,4,0.375,0.851,1,1,0,21,2
31,2,1,3,0.792,1.047,0,1,0,21,2
31,2,2,4,0.256,1.165,1,1,0,21,2
31,2,1,4,0.454,1.201,0,1,0,21,2
31,2,1,4,0.522,1.199,0,1,0,21,2
31,2,2,4,0.732,1.122,1,1,0,21,2
31,2,2,4,0.445,1.093,1,1,0,21,2
31,1,1,4,0.229,0.893,1,1,0,21,2
31,2,1,4,0.58,1.677,0,1,0,21,2
31,1,1,4,0.534,0.904,1,1,0,21,2
31,1,2,2,0.763,1.547,0,1,0,21,2
31,1,2,1,0.61,1.835,0,1,0,21,2
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,2,2,4,0.386,1.244,1,1,0,21,3
31,2,2,4,0.499,1.175,1,1,0,21,3
31,1,2,3,0.534,1.837,0,1,0,21,3
31,1,1,3,0.452,2.15,1,1,0,21,3
31,2,2,4,0.425,0.728,1,1,0,21,3
31,2,2,4,0.308,0.811,1,1,0,21,3
31,1,1,4,0.337,0.852,1,1,0,21,3
31,1,1,4,0.26,0.769,1,1,0,21,3
31,1,1,3,0.493,2.652,1,1,0,21,3
31,1,1,4,0.41,0.696,1,1,0,21,3
31,1,1,4,0.382,1.791,1,1,0,21,3
31,2,2,4,0.381,1.406,1,1,0,21,3
31,1,1,4,0.274,0.975,1,1,0,21,3
31,1,2,4,0.503,1.828,0,1,0,21,3
31,2,2,3,0.451,2.582,1,1,0,21,3
31,1,2,3,0.489,1.331,0,1,0,21,3
31,2,2,3,1.359,1.434,1,1,0,21,3
31,2,2,3,0.548,0.696,1,1,0,21,3
31,2,2,3,0.297,0.466,1,1,0,21,3
31,2,2,3,0.23,0.544,1,1,0,21,3
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,1,1,4,0.311,1.021,1,1,0,21,4
31,2,2,4,0.458,1.205,1,1,0,21,4
31,2,2,4,0.34,0.538,1,1,0,21,4
31,2,2,4,0.218,0.382,1,1,0,21,4
31,1,1,4,0.268,0.743,1,1,0,21,4
31,1,2,3,0.878,1.078,0,1,0,21,4
31,1,2,3,0.374,0.932,0,1,0,21,4
31,1,1,3,0.45,1.514,1,1,0,21,4
31,1,1,3,0.186,1.055,1,1,0,21,4
31,1,2,4,0.425,0.611,0,1,0,21,4
31,2,2,4,0.302,0.555,1,1,0,21,4
31,1,1,4,0.244,0.901,1,1,0,21,4
31,2,2,3,0.262,0.853,1,1,0,21,4
31,2,2,3,0.223,0.737,1,1,0,21,4
31,2,2,3,0.216,0.363,1,1,0,21,4
31,1,2,3,0.216,0.43,0,1,0,21,4
31,1,2,3,0.188,0.741,0,1,0,21,4
31,2,1,4,0.184,2.021,0,1,0,21,4
31,2,2,3,0.218,0.782,1,1,0,21,4
31,2,2,3,0.196,0.392,1,1,0,21,4
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,1,1,4,0.449,1.93,1,1,0,21,5
31,2,2,3,0.423,1.21,1,1,0,21,5
31,1,2,3,0.304,1.006,0,1,0,21,5
31,1,2,3,0.146,1.354,0,1,0,21,5
31,2,2,4,0.254,1.529,1,1,0,21,5
31,1,1,4,0.293,0.745,1,1,0,21,5
31,2,2,3,0.26,0.735,1,1,0,21,5
31,2,2,3,0.186,0.306,1,1,0,21,5
31,2,2,3,0.192,0.924,1,1,0,21,5
31,1,1,4,0.222,0.652,1,1,0,21,5
31,1,1,4,0.222,0.653,1,1,0,21,5
31,2,2,3,0.226,0.457,1,1,0,21,5
31,2,2,4,0.22,1.4,1,1,0,21,5
31,1,1,4,0.216,1.096,1,1,0,21,5
31,2,2,4,0.411,0.781,1,1,0,21,5
31,1,1,4,0.255,0.563,1,1,0,21,5
31,2,2,4,0.496,1.255,1,1,0,21,5
31,1,2,3,0.608,1.716,0,1,0,21,5
31,1,1,4,0.297,0.617,1,1,0,21,5
31,2,2,4,0.372,0.631,1,1,0,21,5
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,NaN,NaN,NaN,NaN,NaN,NaN,1,0,21,9
31,2,2,4,0.43,1.063,1,1,0,21,6
31,1,2,4,0.18,0.566,0,1,0,21,6
31,1,2,4,0.186,0.621,0,1,0,21,6
31,2,2,4,0.15,0.454,1,1,0,21,6
