Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,Coherence,Condition,Volatility,Training
15,0,0,5,1.0998,0.55921,NaN,0.05,1,0,0
15,1,0,1,0.81651,0.86201,NaN,0.4,1,1,0
15,1,1,5,2.3331,0.26802,NaN,0.05,1,1,0
15,0,0,5,1.0831,0.22775,NaN,0,1,1,0
15,1,1,5,1.3831,0.2809,NaN,0.1,1,1,0
15,0,0,6,1.4665,0.26492,NaN,0.2,1,1,0
15,0,0,6,0.73316,0.19049,NaN,0.4,1,1,0
15,1,1,6,1.3665,0.23795,NaN,0.2,1,0,0
15,1,1,6,0.74982,0.20392,NaN,0.4,1,0,0
15,1,1,5,2.1497,0.26748,NaN,0.05,1,0,0
15,0,NaN,-1,-1,-1,NaN,0.1,1,0,0
15,0,0,6,0.96649,0.18691,NaN,0.2,1,1,0
15,0,0,6,0.89983,0.33261,NaN,0.1,1,1,0
15,1,1,6,2.0498,0.6428,NaN,0.05,1,0,0
15,0,0,6,2.9331,0.34604,NaN,0,1,0,0
15,0,0,6,0.74986,0.099781,NaN,0.4,1,0,0
15,0,1,4,1.9831,0.24617,NaN,0,1,1,0
15,0,0,6,0.83319,0.0086618,NaN,0.1,1,1,0
15,1,1,6,0.74974,0.17611,NaN,0.4,1,1,0
15,0,0,6,1.2332,0.36542,NaN,0.05,1,1,0
15,1,1,6,1.3165,0.46384,NaN,0.2,1,0,0
15,0,NaN,-1,-1,-1,NaN,0.2,1,1,0
15,1,0,4,2.2164,0.27398,NaN,0,1,1,0
15,1,1,6,0.93311,0.25556,NaN,0.2,1,0,0
15,1,1,6,0.59978,0.25094,NaN,0.2,1,1,0
15,0,0,6,0.53318,0.23313,NaN,0.2,1,1,0
15,1,0,4,2.1665,0.39894,NaN,0,1,0,0
15,0,1,4,2.1497,0.55796,NaN,0.05,1,0,0
15,0,0,6,0.94965,0.079446,NaN,0.2,1,0,0
15,0,0,6,1.0332,0.88919,NaN,0.05,1,1,0
15,0,0,6,2.2164,0.24251,NaN,0.05,1,0,0
15,1,0,3,0.79978,0.63874,NaN,0,1,1,0
15,0,0,6,1.2498,0.45688,NaN,0.1,1,1,0
15,1,1,4,2.1664,0.35788,NaN,0.1,1,0,0
15,0,0,6,0.99982,0.20532,NaN,0.1,1,0,0
15,1,1,6,0.86652,0.20778,NaN,0.2,1,1,0
15,1,1,4,2.2831,0.46628,NaN,0.05,1,1,0
15,0,0,6,0.73321,0.17536,NaN,0.4,1,0,0
15,1,1,6,1.5173,0.58617,NaN,0.1,1,1,0
15,0,0,6,0.49981,0.39599,NaN,0.4,1,0,0
15,0,1,3,2.3164,0.30912,NaN,0,1,1,0
15,0,1,4,2.0831,0.38743,NaN,0,1,0,0
15,1,0,3,0.83308,0.74407,NaN,0.05,1,1,0
15,1,1,4,1.9998,0.27228,NaN,0.05,1,0,0
15,1,1,5,2.2831,0.63978,NaN,0.1,1,0,0
15,0,1,4,2.6164,0.20317,NaN,0,1,0,0
15,0,0,6,0.9498,0.21888,NaN,0.2,1,0,0
15,1,1,6,1.2664,0.25244,NaN,0.1,1,0,0
15,0,0,6,0.63317,0.21488,NaN,0.4,1,1,0
15,0,0,6,1.2331,0.7145,NaN,0.05,1,1,0
15,0,0,6,0.56653,0.24546,NaN,0.4,1,1,0
15,1,1,6,0.46648,0.23868,NaN,0.4,1,0,0
15,1,0,3,0.93322,0.7014,NaN,0.1,1,1,0
15,1,0,4,2.3664,0.46416,NaN,0,1,0,0
15,1,0,4,2.3831,0.68449,NaN,0,1,0,0
15,0,0,4,1.8998,0.49076,NaN,0.1,1,0,0
15,1,1,4,1.9664,0.64617,NaN,0,1,1,0
15,0,0,6,0.84982,0.21629,NaN,0.2,1,1,0
15,1,1,6,0.88319,0.17792,NaN,0.1,1,1,0
15,0,0,6,0.76651,0.10583,NaN,0.4,1,0,0
15,0,0,5,1.7665,0.75703,NaN,0.05,1,0,0
15,1,1,6,0.64986,0.43416,NaN,0.4,1,0,0
15,1,0,5,1.4165,0.26951,NaN,0,1,1,0
15,0,0,5,0.96651,0.2818,NaN,0.2,1,1,0
15,0,0,5,0.68318,0.2251,NaN,0.2,1,0,0
15,0,0,6,0.71651,0.35328,NaN,0.4,1,1,0
15,0,0,4,1.0332,0.33543,NaN,0.1,1,0,0
15,1,1,3,2.2498,0.32568,NaN,0,1,0,0
15,1,1,4,2.1498,0.51242,NaN,0.05,1,0,0
15,0,0,6,1.0498,0.19195,NaN,0.4,1,1,0
15,0,0,6,0.55029,0.22395,NaN,0.4,1,1,0
15,0,0,6,0.60003,0.25302,NaN,0.2,1,1,0
15,1,1,6,0.53311,0.28284,NaN,0.4,1,1,0
15,0,0,4,1.4831,0.39357,NaN,0.1,1,0,0
15,1,1,6,1.7498,0.2818,NaN,0.1,1,1,0
15,1,1,6,0.61651,0.33927,NaN,0.4,1,0,0
15,1,0,6,2.0331,0.28994,NaN,0.05,1,1,0
15,1,1,5,1.283,0.27213,NaN,0.1,1,1,0
15,1,1,6,2.4002,0.00016229,NaN,0.1,1,0,0
15,1,1,6,2.4331,0.38319,NaN,0.05,1,0,0
15,0,1,6,1.1669,0.36696,NaN,0,1,1,0
15,1,1,4,2.0998,0.75356,NaN,0.1,1,0,0
15,0,0,6,0.86641,0.29419,NaN,0.1,1,1,0
15,0,1,4,2.0502,0.32668,NaN,0.05,1,0,0
15,0,0,6,0.71655,0.27482,NaN,0.1,1,1,0
15,0,1,4,1.5331,0.51996,NaN,0,1,0,0
15,0,0,6,0.59986,0.24885,NaN,0.2,1,0,0
15,1,1,6,0.73319,0.83116,NaN,0.2,1,0,0
15,1,1,5,1.8665,0.2411,NaN,0.05,1,0,0
15,1,1,5,1.7336,0.26411,NaN,0.05,1,1,0
15,0,0,5,2.2002,0.1956,NaN,0.05,1,1,0
15,0,1,5,1.3335,0.27612,NaN,0,1,1,0
15,1,1,6,0.6665,0.21228,NaN,0.4,1,1,0
15,1,1,6,0.80021,0.18568,NaN,0.2,1,1,0
15,0,1,5,1.6665,0.54955,NaN,0,1,1,0
15,1,1,6,1.0665,0.25001,NaN,0.2,1,1,0
15,1,1,6,0.55027,0.3514,NaN,0.4,1,0,0
15,0,1,6,2.5002,0.34694,NaN,0,1,0,0
15,1,1,6,0.75032,0.24523,NaN,0.2,1,0,0
15,1,1,5,1.6665,0.3191,NaN,0,1,0,0
15,1,1,6,0.61691,0.26323,NaN,0.2,1,0,0
15,1,1,6,0.5669,0.37204,NaN,0.4,1,1,0
15,1,1,4,2.2501,0.26494,NaN,0,1,0,0
15,0,0,6,1.7165,0.17501,NaN,0.05,1,1,0
15,0,0,6,0.7999,0.01416,NaN,0.4,1,0,0
15,1,1,5,1.0169,0.26662,NaN,0,1,1,0
15,0,0,5,1.2165,0.47689,NaN,0.05,1,1,0
15,0,0,5,0.96641,0.31214,NaN,0.1,1,1,0
15,0,0,6,0.61692,0.28091,NaN,0.4,1,0,0
15,1,0,3,1.8498,0.24898,NaN,0.05,1,1,0
15,1,1,5,1.9664,0.37316,NaN,0.1,1,0,0
15,0,0,5,1.8664,0.2567,NaN,0.05,1,0,0
15,1,1,6,1.0999,0.20817,NaN,0.2,1,1,0
15,0,0,6,0.93316,0.2239,NaN,0.2,1,0,0
15,0,1,4,2.1498,0.24586,NaN,0,1,0,0
15,0,0,6,0.56652,0.36327,NaN,0.1,1,0,0
15,1,1,-99,0.78316,-99,NaN,0.4,2,0,1
15,1,1,-99,0.81642,-99,NaN,0.4,2,0,1
15,0,0,-99,0.56692,-99,NaN,0.4,2,0,1
15,0,0,-99,0.63316,-99,NaN,0.4,2,0,1
15,1,1,-99,0.46647,-99,NaN,0.4,2,0,1
15,0,0,-99,0.4498,-99,NaN,0.4,2,0,1
15,0,0,-99,0.48319,-99,NaN,0.4,2,0,1
15,1,1,-99,0.4998,-99,NaN,0.4,2,0,1
15,0,1,4,1.8331,0.86006,NaN,0,2,0,0
15,1,1,4,1.9831,0.6639,NaN,0.05,2,0,0
15,0,0,5,2.3164,0.27052,NaN,0.1,2,1,0
15,1,1,5,1.8665,0.18226,NaN,0.1,2,0,0
15,1,1,5,2.0331,0.23467,NaN,0,2,1,0
15,0,0,4,2.1665,0.21666,NaN,0.05,2,1,0
15,0,0,6,0.96651,0.15853,NaN,0.2,2,1,0
15,1,1,5,1.3998,0.19775,NaN,0.05,2,0,0
15,1,1,6,0.96652,0.29338,NaN,0.2,2,1,0
15,1,1,6,0.84984,0.10977,NaN,0.4,2,0,0
15,0,0,6,0.69984,0.64285,NaN,0.2,2,0,0
15,1,1,6,0.64988,0.27709,NaN,0.4,2,1,0
15,0,0,6,0.6498,0.30212,NaN,0.2,2,0,0
15,1,1,6,0.43322,0.22985,NaN,0.2,2,1,0
15,0,1,3,1.7165,0.30193,NaN,0.05,2,0,0
15,1,1,6,0.49987,0.11561,NaN,0.4,2,0,0
15,0,0,5,0.94984,0.27051,NaN,0.1,2,0,0
15,0,0,6,1.4665,0.21429,NaN,0.2,2,1,0
15,0,1,5,1.4997,0.0076508,NaN,0,2,1,0
15,0,1,4,1.9002,0.2009,NaN,0,2,0,0
15,1,1,4,1.6164,0.037702,NaN,0.05,2,0,0
15,1,1,6,0.59986,0.21747,NaN,0.2,2,1,0
15,1,1,6,0.74989,0.096534,NaN,0.2,2,0,0
15,1,1,6,1.0832,0.23905,NaN,0.05,2,1,0
15,1,1,6,0.88317,0.031853,NaN,0.2,2,0,0
15,0,0,6,0.6665,0.17757,NaN,0.4,2,1,0
15,1,0,5,1.8831,0.093204,NaN,0.05,2,1,0
15,1,1,6,0.48318,0.067048,NaN,0.1,2,1,0
15,0,0,6,1.2998,0.042006,NaN,0.05,2,1,0
15,0,1,4,1.8163,0.18837,NaN,0.05,2,0,0
15,1,0,4,1.9164,0.00018731,NaN,0,2,0,0
15,1,0,6,0.83316,0.12194,NaN,0,2,1,0
15,0,0,6,2.2831,0.59081,NaN,0,2,1,0
15,1,1,5,1.4165,1.0443,NaN,0.1,2,0,0
15,1,1,6,2.0331,0.00018218,NaN,0,2,0,0
15,1,1,5,1.2664,0.33045,NaN,0.1,2,1,0
15,0,1,6,1.7998,0.56283,NaN,0,2,1,0
15,1,0,5,2.2831,0.070687,NaN,0.1,2,1,0
15,1,1,6,0.63321,0.00020206,NaN,0.4,2,1,0
15,0,0,5,1.1331,0.32793,NaN,0.05,2,0,0
15,0,1,5,1.9497,0.30659,NaN,0.1,2,1,0
15,0,0,6,0.54989,0.094491,NaN,0.4,2,1,0
15,1,1,5,1.4498,0.0001841,NaN,0.1,2,0,0
15,0,0,6,0.68307,0.055787,NaN,0.2,2,0,0
15,1,1,6,0.51651,0.00020623,NaN,0.4,2,0,0
15,1,0,6,0.43317,0.69045,NaN,0,2,0,0
15,0,0,6,1.7497,0.29471,NaN,0.1,2,1,0
15,0,0,6,0.61654,0.2481,NaN,0.2,2,1,0
15,0,0,6,0.56654,0.037227,NaN,0.4,2,0,0
15,0,0,6,0.76651,0.18561,NaN,0.4,2,1,0
15,1,1,5,1.3998,0.18325,NaN,0.05,2,1,0
15,0,0,6,0.61651,0.14049,NaN,0.4,2,0,0
15,0,0,5,1.7497,0.039153,NaN,0.05,2,1,0
15,0,0,5,1.7165,0.00018057,NaN,0.1,2,0,0
15,0,0,6,0.46654,0.00019469,NaN,0.4,2,0,0
15,0,0,6,0.93317,0.11251,NaN,0.1,2,0,0
15,1,1,5,1.4498,0.039844,NaN,0.2,2,0,0
15,1,1,6,0.71653,0.14318,NaN,0.4,2,1,0
15,1,0,3,2.0331,0.1336,NaN,0,2,1,0
15,0,0,4,2.5831,0.00018442,NaN,0,2,0,0
15,0,0,6,0.48319,0.15751,NaN,0.4,2,1,0
15,1,1,6,0.66643,0.11356,NaN,0.2,2,1,0
15,0,0,6,0.76653,0.48366,NaN,0.1,2,1,0
15,0,0,6,0.58324,0.31739,NaN,0.4,2,1,0
15,0,0,6,0.46651,0.067304,NaN,0.4,2,0,0
15,1,1,5,1.2998,0.0016489,NaN,0.05,2,1,0
15,0,0,5,1.1831,0.11889,NaN,0.1,2,0,0
15,1,1,5,1.5332,0.1772,NaN,0,2,1,0
15,0,0,4,2.4331,0.10228,NaN,0.05,2,1,0
15,1,1,4,2.0664,0.00018154,NaN,0.05,2,0,0
15,1,1,3,2.3665,0.49859,NaN,0.05,2,0,0
15,0,0,4,2.433,0.0001825,NaN,0,2,1,0
15,0,0,5,1.0998,0.00018442,NaN,0.2,2,0,0
15,0,0,6,0.61655,0.0065956,NaN,0.2,2,1,0
15,0,0,5,1.6498,0.089021,NaN,0.1,2,0,0
15,0,0,6,1.883,1.1911,NaN,0,2,0,0
15,1,1,6,1.2332,0.00018218,NaN,0.4,2,1,0
15,1,1,6,0.86652,0.11727,NaN,0.2,2,1,0
15,0,0,4,0.81653,0.20477,NaN,0,2,0,0
15,1,1,5,1.0665,0.047118,NaN,0.05,2,0,0
15,1,1,5,0.73317,0.25324,NaN,0.1,2,1,0
15,1,0,5,1.8331,0.11053,NaN,0,2,1,0
15,0,1,5,1.7665,0.00018154,NaN,0,2,1,0
15,0,0,6,0.59986,0.00018122,NaN,0.4,2,1,0
15,0,1,5,1.7998,0.14632,NaN,0.05,2,1,0
15,0,1,6,1.8832,0.10277,NaN,0,2,1,0
15,0,0,6,1.1498,0.50463,NaN,0.1,2,0,0
15,0,0,6,0.66655,0.00021618,NaN,0.2,2,0,0
15,1,1,6,0.49986,0.052939,NaN,0.4,2,0,0
15,0,0,6,0.69976,0.17141,NaN,0.2,2,0,0
15,0,0,6,0.79988,0.00021425,NaN,0.2,2,1,0
15,0,1,5,1.8498,0.00020399,NaN,0.1,2,1,0
15,1,1,6,0.5832,0.00018346,NaN,0.4,2,1,0
15,0,1,5,2.0665,0.00020463,NaN,0.05,2,0,0
15,1,1,5,1.4998,0.00021393,NaN,0.1,2,0,0
15,1,1,6,1.0832,0.054385,NaN,0.2,2,0,0
15,1,1,6,0.58319,0.00018506,NaN,0.4,2,0,0
15,1,1,3,1.9998,0.31832,NaN,0,2,0,0
15,1,1,6,0.7832,0.00021297,NaN,0.1,2,1,0
15,1,1,6,0.54985,0.067872,NaN,0.4,2,0,0
15,1,1,6,0.44984,0.076021,NaN,0.4,2,1,0
15,1,0,5,1.5832,0.00018057,NaN,0,2,0,0
15,1,0,3,0.71651,0.15089,NaN,0.1,2,1,0
15,0,0,6,0.56649,0.00021906,NaN,0.4,2,0,0
15,0,0,5,2.1831,0.26088,NaN,0,2,0,0
15,1,1,6,1.3997,0.15966,NaN,0.1,2,0,0
15,1,1,6,1.2665,0.29166,NaN,0.1,2,0,0
15,0,0,6,1.1498,0.07884,NaN,0.05,2,1,0
15,1,1,6,0.53317,0.019951,NaN,0.2,2,1,0
15,1,0,5,1.4998,0.11572,NaN,0.05,2,1,0
15,1,1,4,1.9166,0.087404,NaN,0,2,0,0
15,1,1,5,1.7831,0.1297,NaN,0.05,2,1,0
15,0,0,5,2.1664,0.00018089,NaN,0.05,2,0,0
15,0,1,4,2.4664,0.29301,NaN,0.05,2,0,0
15,1,1,5,1.0498,0.40453,NaN,0.2,2,0,0
15,0,0,6,0.96629,0.00021329,NaN,0.4,2,0,0
15,1,0,6,0.81651,0.11046,NaN,0,2,1,0
15,1,1,6,0.66651,0.004711,NaN,0.2,2,0,0
15,0,0,6,0.64984,0.45511,NaN,0.1,2,1,0
15,0,0,6,0.53326,0.6125,NaN,0.2,2,1,0
15,0,0,6,0.56651,0.061066,NaN,0.1,2,0,0
15,0,1,4,2.833,0.15016,NaN,0.05,2,0,0
15,1,1,5,2.1665,0.00018282,NaN,0.05,2,0,0
15,1,1,6,0.63321,0.23404,NaN,0.2,2,1,0
15,0,0,5,1.9331,0.00018314,NaN,0.05,2,1,0
15,1,1,6,1.0332,0.032716,NaN,0.2,2,0,0
15,1,0,5,1.2498,0.06625,NaN,0,2,1,0
15,0,0,6,0.63321,0.00020303,NaN,0.4,2,0,0
15,0,0,6,0.53319,0.018312,NaN,0.2,2,0,0
15,1,1,6,0.48317,0.17138,NaN,0.4,2,1,0
15,1,1,6,0.49978,0.38124,NaN,0.4,2,1,0
15,0,0,5,0.44985,0.38484,NaN,0.1,2,0,0
15,1,1,6,0.84982,0.22016,NaN,0.2,2,0,0
15,1,1,6,1.0998,0.052228,NaN,0.2,2,0,0
15,1,1,5,2.1333,0.21787,NaN,0.05,2,1,0
15,0,0,5,1.6998,0.14577,NaN,0.05,2,1,0
15,0,0,4,2.6331,0.00018474,NaN,0,2,0,0
15,0,0,6,0.7665,0.0463,NaN,0.2,2,1,0
15,0,0,4,2.9497,0.13206,NaN,0,2,0,0
15,0,0,6,0.84984,0.00021553,NaN,0.1,2,1,0
15,0,0,6,0.64984,0.19312,NaN,0.4,2,1,0
15,0,0,6,0.53319,0.3214,NaN,0.4,2,1,0
15,0,0,6,0.5832,0.34613,NaN,0.05,2,1,0
15,0,0,6,0.59986,0.00018154,NaN,0.2,2,0,0
15,1,0,6,2.2165,0.18183,NaN,0,2,0,0
15,0,0,6,0.46653,0.00018122,NaN,0.4,2,1,0
15,0,0,6,0.68321,0.00018154,NaN,0.2,2,1,0
15,1,1,5,1.2832,0.00022387,NaN,0.05,2,1,0
15,1,0,5,2.4831,0.18913,NaN,0,2,1,0
15,0,1,5,2.5998,0.0001995,NaN,0,2,0,0
15,0,0,6,1.7665,0.056561,NaN,0.1,2,1,0
15,1,1,6,1.883,0.63986,NaN,0.05,2,0,0
15,0,0,6,1.7165,0.00018346,NaN,0.1,2,0,0
15,1,1,6,1.9831,0.044426,NaN,0.05,2,1,0
15,1,1,5,1.3998,0.00021361,NaN,0.1,2,1,0
15,0,0,4,2.3665,0.038204,NaN,0.05,2,0,0
15,1,1,6,0.58319,0.034545,NaN,0.2,2,1,0
15,1,1,5,1.4836,0.19373,NaN,0.1,2,0,0
15,1,1,6,0.59985,0.023292,NaN,0.4,2,0,0
15,1,1,4,2.0497,0.072991,NaN,0,2,0,0
15,1,1,6,0.58315,0.25191,NaN,0.4,2,0,0
15,0,0,6,0.78305,0.00018667,NaN,0.2,2,0,0
15,0,0,6,0.61634,0.00018474,NaN,0.2,2,1,0
15,1,1,6,0.59988,0.14405,NaN,0.4,2,1,0
15,1,1,5,1.9331,0.00018218,NaN,0.1,2,0,0
15,0,0,5,0.83321,0.029796,NaN,0.1,2,1,0
15,1,1,6,0.5332,0.17236,NaN,0.2,2,1,0
15,1,1,4,1.8498,0.00018089,NaN,0.05,2,0,0
15,0,0,6,0.63318,0.18014,NaN,0.4,2,0,0
15,0,0,6,1.1998,0.034452,NaN,0,2,1,0
15,1,1,4,2.0998,0.057512,NaN,0,2,0,0
15,0,1,5,2.1998,0.13263,NaN,0,2,1,0
15,1,1,5,1.3498,0.00018122,NaN,0.1,2,0,0
15,1,1,6,1.2831,0.063383,NaN,0.1,2,1,0
15,1,1,6,1.0665,0.00018314,NaN,0,2,1,0
15,1,1,5,2.4997,0.00018218,NaN,0.1,2,1,0
15,0,0,6,0.69985,0.054973,NaN,0.4,2,0,0
15,1,1,6,0.4832,0.062417,NaN,0.4,2,0,0
15,0,0,4,1.6831,0.18122,NaN,0.05,2,0,0
15,0,1,4,2.8997,0.015197,NaN,0,2,1,0
15,0,NaN,2,NaN,NaN,-1,0.4,0,0,1
15,0,NaN,2,NaN,NaN,-1,0.4,0,0,1
15,0,NaN,2,NaN,NaN,-1,0.4,0,0,1
15,1,1,-96,NaN,NaN,0.43321,0.4,0,0,1
15,0,0,-96,NaN,NaN,0.80019,0.4,0,0,1
15,1,1,-96,NaN,NaN,0.61688,0.4,0,0,1
15,1,1,-96,NaN,NaN,0.7003,0.4,0,0,1
15,1,1,-96,NaN,NaN,0.56696,0.4,0,0,1
15,0,0,6,NaN,NaN,1.7165,0.1,0,1,0
15,0,0,6,NaN,NaN,2.5164,0.1,0,1,0
15,1,0,6,NaN,NaN,1.1169,0.2,0,1,0
15,0,0,6,NaN,NaN,1.5831,0,0,1,0
15,0,0,5,NaN,NaN,1.8668,0.1,0,0,0
15,0,0,5,NaN,NaN,2.0169,0,0,1,0
15,1,0,6,NaN,NaN,0.96646,0.4,0,1,0
15,0,0,6,NaN,NaN,1.0165,0.05,0,1,0
15,1,0,6,NaN,NaN,0.88314,0.1,0,1,0
15,0,0,6,NaN,NaN,0.76649,0.1,0,1,0
15,0,0,6,NaN,NaN,1.3165,0.4,0,0,0
15,0,0,6,NaN,NaN,1.9498,0.05,0,0,0
15,0,0,6,NaN,NaN,1.9168,0,0,0,0
15,0,0,5,NaN,NaN,0.88361,0.2,0,0,0
15,1,0,6,NaN,NaN,0.78319,0.05,0,1,0
15,1,0,5,NaN,NaN,1.9331,0,0,1,0
15,1,0,5,NaN,NaN,1.6836,0.1,0,0,0
15,1,0,5,NaN,NaN,1.5502,0.05,0,0,0
15,0,0,6,NaN,NaN,0.83359,0.4,0,1,0
15,1,0,6,NaN,NaN,0.84976,0.2,0,0,0
15,1,0,6,NaN,NaN,1.3331,0,0,0,0
15,1,0,6,NaN,NaN,0.86661,0.4,0,1,0
15,1,0,6,NaN,NaN,1.0835,0.2,0,1,0
15,0,NaN,2,NaN,NaN,-1,0.05,0,0,0
15,0,0,6,NaN,NaN,1.0836,0.2,0,0,0
15,0,0,6,NaN,NaN,0.6998,0.2,0,0,0
15,0,0,4,NaN,NaN,1.6665,0,0,0,0
15,1,0,5,NaN,NaN,2.6998,0.05,0,1,0
15,0,0,5,NaN,NaN,1.7831,0,0,1,0
15,0,NaN,2,NaN,NaN,-1,0,0,1,0
15,0,0,5,NaN,NaN,1.9997,0.2,0,1,0
15,1,0,5,NaN,NaN,2.3002,0,0,0,0
15,1,0,6,NaN,NaN,1.0665,0.4,0,0,0
15,1,0,6,NaN,NaN,1.0165,0.4,0,0,0
15,0,0,5,NaN,NaN,2.2831,0,0,0,0
15,1,0,5,NaN,NaN,0.8332,0.4,0,0,0
15,0,0,6,NaN,NaN,1.2169,0.2,0,1,0
15,0,0,6,NaN,NaN,1.6332,0.2,0,1,0
15,1,0,6,NaN,NaN,2.4997,0.05,0,0,0
15,0,0,6,NaN,NaN,0.94985,0.4,0,0,0
15,1,0,4,NaN,NaN,2.3498,0,0,0,0
15,1,0,6,NaN,NaN,0.88318,0.2,0,0,0
15,1,0,6,NaN,NaN,1.6998,0.1,0,0,0
15,0,0,4,NaN,NaN,1.8331,0.05,0,0,0
15,0,0,6,NaN,NaN,1.1665,0.4,0,1,0
15,1,0,6,NaN,NaN,1.4498,0,0,1,0
15,0,0,6,NaN,NaN,1.6165,0.05,0,1,0
15,1,0,6,NaN,NaN,0.81649,0.2,0,1,0
15,0,0,6,NaN,NaN,0.96647,0.4,0,1,0
15,1,0,5,NaN,NaN,1.6997,0.2,0,0,0
15,1,0,6,NaN,NaN,0.76648,0.4,0,1,0
15,0,0,6,NaN,NaN,1.383,0.1,0,0,0
15,0,0,6,NaN,NaN,1.2832,0.05,0,0,0
15,1,0,6,NaN,NaN,1.3998,0.1,0,1,0
15,1,0,5,NaN,NaN,1.4831,0.05,0,1,0
15,0,0,6,NaN,NaN,1.1832,0.05,0,1,0
15,0,0,6,NaN,NaN,1.5664,0.4,0,0,0
15,1,0,6,NaN,NaN,1.8665,0.1,0,1,0
15,1,0,6,NaN,NaN,2.1831,0.1,0,0,0
15,0,0,6,NaN,NaN,1.1831,0.1,0,0,0
15,1,0,6,NaN,NaN,1.6831,0,0,0,0
15,1,0,6,NaN,NaN,1.2827,0.05,0,0,0
15,1,0,6,NaN,NaN,1.2998,0.05,0,0,0
15,0,0,6,NaN,NaN,0.91646,0.4,0,1,0
15,0,0,4,NaN,NaN,1.6831,0,0,0,0
15,0,0,6,NaN,NaN,1.2831,0.1,0,0,0
15,0,0,6,NaN,NaN,1.0498,0,0,1,0
15,0,0,5,NaN,NaN,1.8498,0,0,1,0
15,1,0,5,NaN,NaN,1.6331,0.1,0,1,0
15,1,0,6,NaN,NaN,0.96651,0.2,0,0,0
15,1,0,6,NaN,NaN,1.3165,0.2,0,0,0
15,1,0,6,NaN,NaN,0.81647,0.4,0,0,0
15,1,0,6,NaN,NaN,0.76655,0.2,0,0,0
15,1,0,6,NaN,NaN,1.8498,0.1,0,0,0
15,0,0,6,NaN,NaN,0.91647,0.1,0,1,0
15,1,0,6,NaN,NaN,0.7165,0.2,0,1,0
15,1,0,6,NaN,NaN,0.68316,0.4,0,1,0
15,0,0,6,NaN,NaN,0.83318,0,0,1,0
15,1,0,6,NaN,NaN,1.1998,0.1,0,1,0
15,0,0,6,NaN,NaN,0.78319,0.2,0,0,0
15,0,0,6,NaN,NaN,1.6331,0,0,0,0
15,0,0,6,NaN,NaN,0.83316,0.4,0,0,0
15,0,0,6,NaN,NaN,2.2164,0,0,0,0
15,0,0,6,NaN,NaN,0.81649,0.2,0,0,0
15,1,0,6,NaN,NaN,0.78319,0.4,0,0,0
15,1,0,6,NaN,NaN,1.0832,0.1,0,0,0
15,1,0,6,NaN,NaN,0.69978,0.4,0,1,0
15,0,0,6,NaN,NaN,0.88316,0.2,0,1,0
15,0,0,6,NaN,NaN,1.3665,0.1,0,1,0
15,0,0,6,NaN,NaN,0.61651,0.4,0,0,0
15,0,0,6,NaN,NaN,0.83317,0.2,0,1,0
15,0,0,6,NaN,NaN,0.76652,0.2,0,0,0
15,1,0,6,NaN,NaN,1.6831,0,0,0,0
15,0,0,6,NaN,NaN,0.91649,0.1,0,0,0
15,1,0,5,NaN,NaN,1.5998,0,0,1,0
15,0,0,5,NaN,NaN,2.0998,0.05,0,1,0
15,0,0,6,NaN,NaN,1.0168,0.4,0,0,0
15,1,0,6,NaN,NaN,0.78317,0.4,0,1,0
15,1,0,6,NaN,NaN,1.3665,0.05,0,0,0
15,1,0,5,NaN,NaN,2.1331,0,0,1,0
15,1,0,5,NaN,NaN,2.7498,0,0,1,0
15,0,0,5,NaN,NaN,2.4831,0.05,0,0,0
15,1,0,5,NaN,NaN,0.76651,0.1,0,1,0
15,0,0,6,NaN,NaN,1.0165,0.4,0,1,0
15,0,0,6,NaN,NaN,1.3998,0.2,0,1,0
15,1,1,6,NaN,NaN,1.2332,0.2,0,1,0
15,0,0,6,NaN,NaN,0.84985,0.05,0,0,0
15,1,0,6,NaN,NaN,1.0332,0.1,0,0,0
15,0,0,6,NaN,NaN,1.2831,0.05,0,1,0
15,0,0,6,NaN,NaN,0.74987,0.4,0,1,0
15,0,0,6,NaN,NaN,0.99969,0.1,0,0,0
15,1,0,5,NaN,NaN,2.2664,0,0,0,0
15,1,0,5,NaN,NaN,2.7831,0.05,0,1,0
15,1,0,6,NaN,NaN,1.5998,0.2,0,1,0
15,1,0,6,NaN,NaN,1.8331,0.05,0,1,0
15,0,0,6,NaN,NaN,1.0665,0.1,0,1,0
15,0,0,6,NaN,NaN,1.4995,0.05,0,0,0
15,1,0,6,NaN,NaN,1.3331,0.05,0,1,0
15,1,0,6,NaN,NaN,0.66648,0.4,0,0,0
15,0,0,6,NaN,NaN,1.8831,0.05,0,1,0
15,0,0,4,NaN,NaN,1.6998,0,0,0,0
15,0,0,5,NaN,NaN,1.6165,0.05,0,1,0
15,1,0,5,NaN,NaN,2.0664,0.05,0,0,0
15,1,0,6,NaN,NaN,1.0331,0.1,0,1,0
15,0,0,4,NaN,NaN,1.9498,0.05,0,0,0
15,1,0,6,NaN,NaN,1.5167,0,0,0,0
15,0,0,6,NaN,NaN,1.2332,0.1,0,0,0
15,0,0,6,NaN,NaN,0.94983,0,0,0,0
15,0,0,6,NaN,NaN,0.70004,0.1,0,0,0
15,0,0,6,NaN,NaN,1.3165,0,0,1,0
15,1,0,6,NaN,NaN,1.0332,0.05,0,1,0
15,1,0,6,NaN,NaN,0.71649,0.4,0,0,0
