Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,BlockNumber,BlockType,ConfCollected,Points
2,0,0,4,0.64711214,0.263789189,0.068612293,6,1,1,4
2,1,1,4,0.563590426,0.263888047,0.068612293,6,1,1,4
2,0,0,4,0.584521915,0.263565594,0.068612293,6,1,1,4
2,0,0,4,0.542019714,0.278702793,0.068612293,6,1,1,4
2,1,1,4,0.522145596,0.272654963,0.068612293,6,1,1,4
2,0,0,4,0.542634305,0.265004775,0.068612293,6,1,1,4
2,1,1,1,0.732097743,0.34375205,0.068612293,6,1,1,1
2,0,0,4,0.609016038,0.239468505,0.068612293,6,1,1,4
2,0,0,1,0.677871924,0.319691511,0.068612293,6,1,1,1
2,1,1,3,0.706202764,0.591697167,0.068612293,6,1,1,3
2,0,0,1,0.702554909,0.272741805,0.068612293,6,1,1,1
2,1,1,1,0.651604415,0.432854499,0.068612293,6,1,1,1
2,1,1,4,0.568253458,0.272462338,0.068612293,6,1,1,4
2,1,1,4,0.493936759,0.279712363,0.068612293,6,1,1,4
2,1,1,1,0.585876109,0.280229559,0.068612293,6,1,1,1
2,0,0,4,0.65513093,0.264452753,0.068612293,6,1,1,4
2,1,1,1,0.763775225,0.311714263,0.068612293,6,1,1,1
2,0,1,1,0.60122195,0.295082297,0.068612293,6,1,1,-1
2,0,0,1,0.72504804,0.256256776,0.068612293,6,1,1,1
2,1,1,1,0.603191065,0.327758667,0.068612293,6,1,1,1
2,0,1,1,0.63916713,0.295915064,0.068612293,6,1,1,-1
2,0,0,3,0.755693521,0.503859498,0.068612293,6,1,1,3
2,1,1,2,0.689186929,0.271477557,0.068612293,6,1,1,2
2,0,0,2,0.726118886,0.375213999,0.068612293,6,1,1,2
2,0,0,3,0.538778714,0.311708117,0.068612293,6,1,1,3
2,0,0,1,0.679155751,0.28032752,0.068612293,6,1,1,1
2,1,1,3,0.571868349,0.344967322,0.068612293,6,1,1,3
2,0,0,1,0.640936011,0.336010319,0.068612293,6,1,1,1
2,0,1,3,0.885738238,0.272107798,0.068612293,6,1,1,-3
2,0,0,4,0.506509938,0.28030817,0.068612293,6,1,1,4
2,0,0,4,0.463263909,0.543725928,0.068612293,6,1,1,4
2,1,1,1,0.595857816,0.42502062,0.068612293,6,1,1,1
2,1,1,1,0.633081251,0.304702748,0.068612293,6,1,1,1
2,1,1,2,0.549789438,0.360146567,0.068612293,6,1,1,2
2,1,1,1,0.603454739,0.686730001,0.068612293,6,1,1,1
2,0,0,4,0.672322971,0.287912176,0.068612293,6,1,1,4
2,0,0,1,1.012474864,0.408518051,0.068612293,6,1,1,1
2,0,0,2,0.569635888,0.343460266,0.068612293,6,1,1,2
2,0,0,2,0.558213159,0.311619803,0.068612293,6,1,1,2
2,0,0,4,0.578675173,0.280593112,0.068612293,6,1,1,4
2,1,0,1,0.615296722,0.296537967,0.068612293,6,1,1,-1
2,1,1,1,0.612852739,0.27142121,0.068612293,6,1,1,1
2,1,1,1,0.656904588,0.280893101,0.068612293,6,1,1,1
2,1,1,3,0.581996193,0.352765429,0.068612293,6,1,1,3
2,1,1,1,0.666690991,0.247942604,0.068612293,6,1,1,1
2,1,1,1,0.648227961,0.296158579,0.068612293,6,1,1,1
2,1,1,3,0.588276921,0.279903885,0.068612293,6,1,1,3
2,1,1,3,0.513410825,0.2403368,0.068612293,6,1,1,3
2,1,1,3,0.534316226,0.263965516,0.068612293,6,1,1,3
2,1,1,1,0.594659463,0.320904005,0.068612293,6,1,1,1
2,0,0,4,0.640007434,0.271838516,0.068612293,6,1,1,4
2,0,0,4,0.532397665,0.296059009,0.068612293,6,1,1,4
2,0,0,4,0.401111556,0.27261666,0.068612293,6,1,1,4
2,1,0,1,0.782633132,0.336194195,0.068612293,6,1,1,-1
2,0,0,4,0.586812715,0.22433909,0.068612293,6,1,1,4
2,1,0,1,0.487951192,0.880287714,0.068612293,6,1,1,-1
2,1,1,4,0.709543634,0.270852088,0.068612293,6,1,1,4
2,0,0,3,0.689125579,0.328794242,0.068612293,6,1,1,3
2,0,0,3,0.662877768,0.519356751,0.068612293,6,1,1,3
2,1,1,3,0.818895771,0.297076403,0.068612293,6,1,1,3
2,1,1,3,0.63236654,0.295815859,0.068612293,6,1,1,3
2,0,1,1,0.740707448,0.815959687,0.068612293,6,1,1,-1
2,0,0,3,0.601664783,0.400820136,0.068612293,6,1,1,3
2,0,0,1,0.606306349,0.399877081,0.068612293,6,1,1,1
2,1,1,1,0.547588916,0.496293615,0.068612293,6,1,1,1
2,1,1,1,0.567728318,0.312039764,0.068612293,6,1,1,1
2,0,0,2,0.524504066,0.527989906,0.068612293,6,1,1,2
2,0,0,2,0.538470943,0.424088686,0.068612293,6,1,1,2
2,0,0,3,0.854405345,0.376893679,0.068612293,6,1,1,3
2,0,0,3,0.540255543,0.318883841,0.068612293,6,1,1,3
2,0,0,3,0.608768891,0.303622721,0.068612293,6,1,1,3
2,1,0,3,0.677860776,0.335498457,0.068612293,6,1,1,-3
2,1,1,1,0.673733123,0.712017585,0.068612293,6,1,1,1
2,0,0,3,0.534887602,0.336532125,0.068612293,6,1,1,3
2,1,1,4,0.7393592,0.376265591,0.068612293,6,1,1,4
2,0,0,4,0.592572594,0.288586887,0.068612293,6,1,1,4
2,0,0,4,0.525422054,0.303878663,0.068612293,6,1,1,4
2,1,0,1,0.705655119,0.809120562,0.068612293,6,1,1,-1
2,0,0,3,0.630492577,0.288103699,0.068612293,6,1,1,3
2,0,0,1,1.051961626,0.536194853,0.068612293,6,1,1,1
2,1,0,1,1.248457148,0.344681103,0.068612293,6,1,1,-1
2,0,0,4,0.685987076,0.32699881,0.068612293,6,1,1,4
2,1,0,NaN,0.798772886,NaN,0.068612293,7,0,0,-3
2,1,1,NaN,0.57239855,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.785047128,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.573929256,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.498491524,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.639563802,NaN,0.068612293,7,0,0,3
2,1,1,NaN,1.019729056,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.480912132,NaN,0.068612293,7,0,0,3
2,0,1,NaN,0.869995467,NaN,0.068612293,7,0,0,-3
2,0,0,NaN,0.61831978,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.503049166,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.724048667,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.536982986,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.550666099,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.467114102,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.487704242,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.460661765,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.561337397,NaN,0.068612293,7,0,0,3
2,0,1,NaN,0.774339034,NaN,0.068612293,7,0,0,-3
2,0,0,NaN,0.779169007,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.520079318,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.548019108,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.632849522,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.534033467,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.611001639,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.551578231,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.47724342,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.482133995,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.566115352,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.53175668,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.592240578,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.668774666,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.649240329,NaN,0.068612293,7,0,0,3
2,1,0,NaN,0.78285367,NaN,0.068612293,7,0,0,-3
2,1,1,NaN,0.883476695,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.504390454,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.509318409,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.762225432,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.558326185,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.515872599,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.511856381,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.637498532,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.522178513,NaN,0.068612293,7,0,0,3
2,1,0,NaN,1.0152057,NaN,0.068612293,7,0,0,-3
2,1,1,NaN,0.491287352,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.528727439,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.76527341,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.457690273,NaN,0.068612293,7,0,0,3
2,1,1,NaN,0.567224998,NaN,0.068612293,7,0,0,3
2,0,0,NaN,0.572218081,NaN,0.068612293,7,0,0,3
2,0,0,4,0.512535371,1.127946525,0.068612293,7,0,1,4
2,0,0,4,0.573289928,0.351692287,0.068612293,7,0,1,4
2,1,0,1,0.754454604,0.320105163,0.068612293,7,0,1,-1
2,1,1,1,0.574731879,0.27234876,0.068612293,7,0,1,1
2,1,1,4,0.524010543,0.343995385,0.068612293,7,0,1,4
2,1,1,3,0.665191718,0.487978584,0.068612293,7,0,1,3
2,0,0,3,0.613359346,0.280584276,0.068612293,7,0,1,3
2,0,0,4,0.537584795,0.264581248,0.068612293,7,0,1,4
2,1,1,2,0.519657677,0.983882396,0.068612293,7,0,1,2
2,1,1,3,0.659534038,0.247986678,0.068612293,7,0,1,3
2,1,1,1,0.664598138,0.520549704,0.068612293,7,0,1,1
2,0,0,4,0.565588064,0.279245227,0.068612293,7,0,1,4
2,0,0,2,0.626957513,0.559441564,0.068612293,7,0,1,2
2,1,1,2,0.606781421,0.320776635,0.068612293,7,0,1,2
2,0,1,2,0.604296947,0.287842388,0.068612293,7,0,1,-2
2,0,0,2,0.680267743,0.480151492,0.068612293,7,0,1,2
2,1,1,1,0.574087548,0.287062578,0.068612293,7,0,1,1
2,1,1,4,0.626808283,0.255943361,0.068612293,7,0,1,4
2,0,0,4,0.574802596,0.257068559,0.068612293,7,0,1,4
2,0,0,4,0.556358372,0.223125017,0.068612293,7,0,1,4
2,1,1,1,0.673422002,0.263938606,0.068612293,7,0,1,1
2,0,1,1,0.677818292,0.311294113,0.068612293,7,0,1,-1
2,1,1,4,0.594837636,0.216066695,0.068612293,7,0,1,4
2,1,1,3,0.614908945,0.296194069,0.068612293,7,0,1,3
2,1,1,2,0.595606328,0.369080097,0.068612293,7,0,1,2
2,0,0,3,0.640496325,0.297148756,0.068612293,7,0,1,3
2,1,1,1,0.557208219,0.344878683,0.068612293,7,0,1,1
2,0,1,1,0.610410538,0.272796149,0.068612293,7,0,1,-1
2,0,0,3,0.535485956,0.248416498,0.068612293,7,0,1,3
2,0,0,3,0.459933206,0.223898559,0.068612293,7,0,1,3
2,1,1,1,0.54561843,0.400117488,0.068612293,7,0,1,1
2,0,0,1,0.549890387,0.303986083,0.068612293,7,0,1,1
2,0,1,1,0.602651386,0.288501121,0.068612293,7,0,1,-1
2,0,0,1,0.511761077,0.303422801,0.068612293,7,0,1,1
2,0,0,1,0.547985049,0.54450056,0.068612293,7,0,1,1
2,1,1,1,0.537843095,0.351118124,0.068612293,7,0,1,1
2,1,1,1,0.581784516,0.232122057,0.068612293,7,0,1,1
2,0,0,4,0.482325087,0.289167333,0.068612293,7,0,1,4
2,0,0,3,0.575824628,0.231586628,0.068612293,7,0,1,3
2,0,0,2,0.588630866,0.383209153,0.068612293,7,0,1,2
2,0,0,3,0.577383809,0.312000831,0.068612293,7,0,1,3
2,1,0,1,0.629961584,0.391885104,0.068612293,7,0,1,-1
2,1,1,1,0.834840776,0.328672549,0.068612293,7,0,1,1
2,1,1,1,0.680345545,0.303376189,0.068612293,7,0,1,1
2,1,1,3,0.524572303,0.432210513,0.068612293,7,0,1,3
2,1,1,2,0.881063375,0.416712349,0.068612293,7,0,1,2
2,1,1,3,0.661864765,0.400117889,0.068612293,7,0,1,3
2,0,1,1,0.707236015,0.25561121,0.068612293,7,0,1,-1
2,0,1,3,0.608014889,0.255233424,0.068612293,7,0,1,-3
2,1,1,4,0.620413431,0.319764964,0.068612293,7,0,1,4
2,1,1,4,0.679078808,0.256126881,0.068612293,8,1,1,4
2,0,0,4,0.491523932,0.303588336,0.068612293,8,1,1,4
2,0,0,4,0.487912368,0.264494215,0.068612293,8,1,1,4
2,0,0,4,0.485247564,0.272405611,0.068612293,8,1,1,4
2,0,0,4,0.465814745,0.295525202,0.068612293,8,1,1,4
2,0,0,4,0.422384092,0.280077333,0.068612293,8,1,1,4
2,1,1,3,0.667762034,0.45547491,0.068612293,8,1,1,3
2,1,1,3,0.503927442,0.584409956,0.068612293,8,1,1,3
2,1,1,3,0.460779142,0.456917439,0.068612293,8,1,1,3
2,0,0,3,0.618186736,0.320435494,0.068612293,8,1,1,3
2,1,1,2,0.519120974,0.399329094,0.068612293,8,1,1,2
2,0,1,1,0.708185975,0.464152781,0.068612293,8,1,1,-1
2,1,1,2,0.560105624,0.416308412,0.068612293,8,1,1,2
2,1,1,3,0.469599832,0.296332141,0.068612293,8,1,1,3
2,0,0,3,0.641699911,0.360055274,0.068612293,8,1,1,3
2,0,0,1,0.822830207,0.336067915,0.068612293,8,1,1,1
2,1,1,2,0.580326328,0.432033096,0.068612293,8,1,1,2
2,0,0,2,0.616914302,0.328110152,0.068612293,8,1,1,2
2,0,0,3,0.517478868,0.399670193,0.068612293,8,1,1,3
2,0,0,4,0.554592525,0.351125273,0.068612293,8,1,1,4
2,1,1,3,0.871122757,0.528634473,0.068612293,8,1,1,3
2,0,1,1,0.636019098,0.440023372,0.068612293,8,1,1,-1
2,1,1,2,0.673220657,0.374942224,0.068612293,8,1,1,2
2,0,0,3,0.741552725,0.255629655,0.068612293,8,1,1,3
2,1,1,1,0.538095142,0.416020662,0.068612293,8,1,1,1
2,0,0,4,0.551432306,0.383338846,0.068612293,8,1,1,4
2,1,1,3,0.684319041,0.359216095,0.068612293,8,1,1,3
2,0,0,4,0.496486587,0.416128855,0.068612293,8,1,1,4
2,1,1,4,0.613170508,0.328599457,0.068612293,8,1,1,4
2,0,0,1,0.593872045,0.560661506,0.068612293,8,1,1,1
2,0,0,4,0.623093102,0.255905942,0.068612293,8,1,1,4
2,0,0,4,0.532788003,0.247811669,0.068612293,8,1,1,4
2,1,1,1,0.68887455,0.344610211,0.068612293,8,1,1,1
2,1,1,3,0.710277477,0.366884891,0.068612293,8,1,1,3
2,1,1,3,0.506735187,0.271353786,0.068612293,8,1,1,3
2,0,0,3,0.687507898,0.279877683,0.068612293,8,1,1,3
2,0,0,3,0.564646014,0.263610354,0.068612293,8,1,1,3
2,1,1,3,0.536867416,0.272434857,0.068612293,8,1,1,3
2,0,0,1,0.669413631,0.31310281,0.068612293,8,1,1,1
2,1,1,1,0.643135241,0.551624653,0.068612293,8,1,1,1
2,1,1,3,0.591393846,0.624687969,0.068612293,8,1,1,3
2,1,1,1,0.603752324,0.384715963,0.068612293,8,1,1,1
2,1,1,4,0.553175119,0.328623519,0.068612293,8,1,1,4
2,0,1,1,0.613611898,0.392472095,0.068612293,8,1,1,-1
2,1,1,1,0.60275143,0.304060622,0.068612293,8,1,1,1
2,1,1,4,0.559590419,0.215653511,0.068612293,8,1,1,4
2,1,1,1,0.565058847,0.503579188,0.068612293,8,1,1,1
2,0,1,1,0.688692244,0.265208918,0.068612293,8,1,1,-1
2,0,1,2,0.661633218,0.77708083,0.068612293,8,1,1,-2
2,1,1,2,0.978958758,0.432513751,0.068612293,8,1,1,2
2,0,0,2,0.552195013,0.383723391,0.068612293,8,1,1,2
2,1,1,2,0.685150658,0.43923583,0.068612293,8,1,1,2
2,1,1,3,0.569418973,0.352294646,0.068612293,8,1,1,3
2,1,1,1,0.685985442,0.352800544,0.068612293,8,1,1,1
2,1,1,2,0.642818465,0.37589667,0.068612293,8,1,1,2
2,0,0,4,0.632204688,0.279533974,0.068612293,8,1,1,4
2,1,1,4,0.684519526,0.288533504,0.068612293,8,1,1,4
2,1,1,1,0.617910096,0.312151528,0.068612293,8,1,1,1
2,0,1,2,0.558613249,0.528238181,0.068612293,8,1,1,-2
2,0,1,2,0.539085248,0.368495953,0.068612293,8,1,1,-2
2,0,1,1,0.527613197,0.552462604,0.068612293,8,1,1,-1
2,0,0,1,0.628594206,0.391736669,0.068612293,8,1,1,1
2,1,1,1,0.625908978,0.416277323,0.068612293,8,1,1,1
2,1,1,1,0.534142194,0.375919916,0.068612293,8,1,1,1
2,1,1,1,0.699452242,0.352201617,0.068612293,8,1,1,1
2,1,1,2,0.575518746,0.35999982,0.068612293,8,1,1,2
2,0,0,3,0.628586228,0.752304465,0.068612293,8,1,1,3
2,1,0,1,0.681935724,0.320020189,0.068612293,8,1,1,-1
2,0,0,3,0.542451809,0.439883532,0.068612293,8,1,1,3
2,0,0,3,0.667681318,0.319522955,0.068612293,8,1,1,3
2,0,0,1,0.632446917,0.391934037,0.068612293,8,1,1,1
2,1,0,1,0.588385377,0.369205755,0.068612293,8,1,1,-1
2,1,0,1,0.58621822,0.295531044,0.068612293,8,1,1,-1
2,1,1,3,1.182355628,0.624621063,0.068612293,8,1,1,3
2,1,0,3,0.604086517,0.255400326,0.068612293,8,1,1,-3
2,0,0,3,0.648208528,0.304645732,0.068612293,8,1,1,3
2,1,1,3,0.621418503,0.31984598,0.068612293,8,1,1,3
2,0,0,3,0.650276483,0.327488993,0.068612293,8,1,1,3
2,1,1,1,0.662355103,0.336605554,0.068612293,8,1,1,1
2,0,0,4,0.563716593,0.33545848,0.068612293,8,1,1,4
2,1,1,1,0.872262883,0.56861972,0.068612293,8,1,1,1
2,0,0,3,0.708631732,0.288110023,0.068612293,8,1,1,3
2,1,1,1,1.218664043,0.33471905,0.068612293,8,1,1,1
2,1,1,1,0.711464851,0.271915186,0.068612293,8,1,1,1
2,0,0,3,0.563038724,0.368542189,0.068612293,8,1,1,3
2,1,1,1,0.648430314,0.416166613,0.068612293,8,1,1,1
2,0,1,1,0.645399614,0.312123429,0.068612293,8,1,1,-1
2,1,1,1,0.690134484,0.335445583,0.068612293,8,1,1,1
2,0,0,4,0.590610337,0.456340658,0.068612293,8,1,1,4
2,0,0,4,0.523458466,0.24776581,0.068612293,8,1,1,4
2,0,0,3,0.512729198,0.288170352,0.068612293,8,1,1,3
2,0,0,3,0.653961178,0.287859881,0.068612293,8,1,1,3
2,0,0,3,0.490631257,0.271165452,0.068612293,8,1,1,3
2,1,0,1,0.687209239,0.335485573,0.068612293,8,1,1,-1
2,0,0,4,0.556344629,0.311792071,0.068612293,8,1,1,4
2,0,0,4,0.53630995,0.280314508,0.068612293,8,1,1,4
2,1,0,1,0.604881084,0.335988943,0.068612293,8,1,1,-1
2,0,0,3,0.45887098,0.383907754,0.068612293,8,1,1,3
2,1,0,1,0.567336965,0.311539332,0.068612293,8,1,1,-1
2,0,0,1,0.555785588,0.447990832,0.068612293,8,1,1,1
2,0,0,NaN,0.654446132,NaN,0.068612293,9,0,0,3
2,1,0,NaN,0.866579405,NaN,0.068612293,9,0,0,-3
2,1,1,NaN,0.519824677,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.60464545,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.513566756,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.502566103,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.459145205,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.535236624,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.532335182,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.561830209,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.445788067,NaN,0.068612293,9,0,0,3
2,1,0,NaN,0.771592348,NaN,0.068612293,9,0,0,-3
2,0,0,NaN,0.544078683,NaN,0.068612293,9,0,0,3
2,1,0,NaN,0.796014668,NaN,0.068612293,9,0,0,-3
2,1,1,NaN,0.521582649,NaN,0.068612293,9,0,0,3
2,0,1,NaN,0.981901262,NaN,0.068612293,9,0,0,-3
2,0,0,NaN,0.45149326,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.616179709,NaN,0.068612293,9,0,0,3
2,1,0,NaN,0.781398083,NaN,0.068612293,9,0,0,-3
2,1,0,NaN,0.697302374,NaN,0.068612293,9,0,0,-3
2,1,0,NaN,0.622488117,NaN,0.068612293,9,0,0,-3
2,1,1,NaN,0.571637085,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.535963076,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.629307447,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.546215235,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.543041188,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.555604877,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.59160377,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.693512057,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.561236921,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.638550952,NaN,0.068612293,9,0,0,3
2,1,0,NaN,0.508005254,NaN,0.068612293,9,0,0,-3
2,1,1,NaN,0.472867264,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.524801524,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.497590328,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.527093502,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.404182368,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.37652655,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.517338389,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.473370273,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.790948439,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.587732147,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.673073884,NaN,0.068612293,9,0,0,3
2,1,0,NaN,0.604809606,NaN,0.068612293,9,0,0,-3
2,0,0,NaN,0.514566905,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.783277208,NaN,0.068612293,9,0,0,3
2,0,0,NaN,0.707212683,NaN,0.068612293,9,0,0,3
2,0,1,NaN,0.704269666,NaN,0.068612293,9,0,0,-3
2,0,0,NaN,0.405398586,NaN,0.068612293,9,0,0,3
2,1,1,NaN,0.690423103,NaN,0.068612293,9,0,0,3
2,0,0,4,0.486812615,1.264362141,0.068612293,9,0,1,4
2,1,0,2,0.611185067,0.808753093,0.068612293,9,0,1,-2
2,0,0,4,0.608714354,0.296185228,0.068612293,9,0,1,4
2,0,0,3,0.652904957,0.624594595,0.068612293,9,0,1,3
2,1,0,1,0.5700652,0.367681359,0.068612293,9,0,1,-1
2,1,0,1,0.495092938,0.767800948,0.068612293,9,0,1,-1
2,1,0,1,0.64418688,0.287445058,0.068612293,9,0,1,-1
2,1,1,3,0.521034795,0.359927745,0.068612293,9,0,1,3
2,1,1,3,0.669877411,0.271864633,0.068612293,9,0,1,3
2,1,1,1,1.130350993,0.343546339,0.068612293,9,0,1,1
2,1,1,3,0.615037661,0.304678878,0.068612293,9,0,1,3
2,0,0,3,0.675668163,0.27227464,0.068612293,9,0,1,3
2,1,1,4,0.624699686,0.287983074,0.068612293,9,0,1,4
2,0,1,1,0.6933178,0.28075294,0.068612293,9,0,1,-1
2,0,1,1,0.570703244,0.472294339,0.068612293,9,0,1,-1
2,1,0,4,0.960013046,0.311572891,0.068612293,9,0,1,-4
2,0,0,3,0.564602918,0.279677666,0.068612293,9,0,1,3
2,0,0,4,0.585245784,0.327888372,0.068612293,9,0,1,4
2,0,0,3,0.629686434,0.327843879,0.068612293,9,0,1,3
2,0,0,3,0.546691653,0.376461504,0.068612293,9,0,1,3
2,1,1,3,0.592044526,0.422962662,0.068612293,9,0,1,3
2,0,0,4,0.540616089,0.263910086,0.068612293,9,0,1,4
2,0,0,3,0.481233454,0.344137948,0.068612293,9,0,1,3
2,1,1,1,0.685966939,0.343768403,0.068612293,9,0,1,1
2,0,0,2,0.739258029,0.335658114,0.068612293,9,0,1,2
2,1,1,2,0.639755469,0.448370141,0.068612293,9,0,1,2
2,1,1,2,0.572054931,0.368865836,0.068612293,9,0,1,2
2,1,1,1,0.593149181,0.335446831,0.068612293,9,0,1,1
2,0,0,1,0.597911319,0.319972171,0.068612293,9,0,1,1
2,1,0,1,0.811348611,0.695966041,0.068612293,9,0,1,-1
2,1,0,1,0.728214764,0.327462307,0.068612293,9,0,1,-1
2,1,0,1,0.780444154,0.303758221,0.068612293,9,0,1,-1
2,1,1,1,0.489525424,0.351982485,0.068612293,9,0,1,1
2,1,0,1,0.57401172,0.296569452,0.068612293,9,0,1,-1
2,1,0,1,0.626873636,0.335390321,0.068612293,9,0,1,-1
2,1,1,1,0.536238279,0.311440653,0.068612293,9,0,1,1
2,0,1,2,0.741180183,0.23894841,0.068612293,9,0,1,-2
2,0,1,1,0.673487163,0.367585482,0.068612293,9,0,1,-1
2,0,0,3,0.54237486,0.46323846,0.068612293,9,0,1,3
2,0,0,3,0.523419684,0.319519902,0.068612293,9,0,1,3
2,0,0,1,0.655939323,0.320156526,0.068612293,9,0,1,1
2,0,0,4,0.613249865,0.214814603,0.068612293,9,0,1,4
2,1,1,2,1.04184031,0.639190675,0.068612293,9,0,1,2
2,1,1,2,0.606288907,0.280165682,0.068612293,9,0,1,2
2,0,1,4,0.691725105,0.303523322,0.068612293,9,0,1,-4
2,0,0,4,0.840167466,0.360200377,0.068612293,9,0,1,4
2,0,0,4,0.54886482,0.272158171,0.068612293,9,0,1,4
2,1,1,4,0.673692819,0.280484984,0.068612293,9,0,1,4
2,0,0,4,0.614433961,0.256264627,0.068612293,9,0,1,4
2,0,0,1,0.722774824,0.288504266,0.068612293,9,0,1,1
2,1,1,4,0.740847947,0.28813227,0.068612293,10,1,1,4
2,0,0,4,0.570509665,0.27193118,0.068612293,10,1,1,4
2,1,1,4,0.551482967,0.310746108,0.068612293,10,1,1,4
2,1,0,1,0.819184492,0.361075223,0.068612293,10,1,1,-1
2,0,0,1,0.688478735,0.320359413,0.068612293,10,1,1,1
2,0,0,3,0.629536815,0.423841283,0.068612293,10,1,1,3
2,0,0,3,0.554558111,0.359078324,0.068612293,10,1,1,3
2,1,1,2,0.942837863,0.368337865,0.068612293,10,1,1,2
2,1,1,2,0.523272866,0.296603507,0.068612293,10,1,1,2
2,0,1,1,0.8323209,0.383964705,0.068612293,10,1,1,-1
2,0,0,3,0.661368154,0.392269997,0.068612293,10,1,1,3
2,0,0,4,0.57026643,0.312232211,0.068612293,10,1,1,4
2,1,1,1,0.998620699,0.304457767,0.068612293,10,1,1,1
2,0,0,4,0.563733888,0.20042138,0.068612293,10,1,1,4
2,1,1,4,0.657194192,0.238859887,0.068612293,10,1,1,4
2,1,1,1,0.717774409,0.263695567,0.068612293,10,1,1,1
2,1,1,4,0.586717322,0.256243476,0.068612293,10,1,1,4
2,0,0,3,0.686828493,0.336046531,0.068612293,10,1,1,3
2,1,1,4,0.85168007,0.3529325,0.068612293,10,1,1,4
2,1,1,1,0.649205275,0.343613907,0.068612293,10,1,1,1
2,1,1,2,0.669536911,0.344052277,0.068612293,10,1,1,2
2,0,0,4,0.538088985,0.312734032,0.068612293,10,1,1,4
2,0,0,4,0.511555969,0.303228997,0.068612293,10,1,1,4
2,0,0,4,0.611493068,0.656871329,0.068612293,10,1,1,4
2,0,0,4,0.545041611,0.335490142,0.068612293,10,1,1,4
2,0,0,4,0.421843396,0.30391657,0.068612293,10,1,1,4
