Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition,Task
26,1,1,2,1.1806,0.61604,1.26,2,1
26,2,1,3,1.0226,0.48807,0.06,1,1
26,2,2,1,1.1499,0.39138,0.11,1,1
26,1,1,1,0.98022,1.0767,0.11,1,1
26,1,2,1,1.9122,0.90126,1.21,2,1
26,1,1,3,1.8123,1.2897,1.26,2,1
26,2,1,2,2.8366,0.51919,0.06,1,1
26,1,1,3,1.3018,0.55265,1.26,2,1
26,2,2,2,1.7597,0.55989,1.21,2,1
26,1,2,4,1.7224,1.5725,0.11,1,1
26,1,1,1,2.2115,0.45407,1.21,2,1
26,2,1,3,2.2379,0.412,1.16,2,1
26,2,1,1,1.4512,0.70434,0.16,1,1
26,1,1,3,1.2551,0.55679,1.21,2,1
26,2,2,3,2.1736,0.43141,0.21,1,1
26,2,2,3,1.3437,1.4579,0.21,1,1
26,1,1,4,0.92494,0.47444,0.16,1,1
26,2,2,2,1.8763,0.79739,1.21,2,1
26,2,2,2,2.7179,0.9936,1.16,2,1
26,2,2,2,4.8829,1.2875,1.16,2,1
26,2,1,2,1.1766,0.74805,0.16,1,1
26,1,1,3,1.2753,0.82372,1.11,2,1
26,1,1,3,1.1981,0.45554,1.11,2,1
26,1,1,5,1.0849,0.69875,0.21,1,1
26,2,2,2,2.8334,0.86246,0.21,1,1
26,1,1,5,0.99896,0.5359,0.16,1,1
26,1,2,1,1.8133,0.31729,1.06,2,1
26,2,1,1,2.0717,1.6965,1.11,2,1
26,1,1,3,1.0334,1.9861,0.16,1,1
26,1,2,1,1.3668,0.49542,1.16,2,1
26,1,1,2,1.1973,1.4494,1.21,2,1
26,1,1,2,1.7109,1.6253,0.11,1,1
26,2,1,2,2.065,0.91715,0.11,1,1
26,1,1,4,0.81082,0.48865,0.16,1,1
26,1,1,3,0.63053,0.92426,0.16,1,1
26,2,2,3,1.2643,0.99155,0.11,1,1
26,2,1,2,1.7034,0.64516,0.11,1,1
26,2,2,2,1.1476,0.69496,0.16,1,1
26,2,2,1,1.9934,0.43837,1.21,2,1
26,2,1,2,1.546,0.77028,1.16,2,1
26,1,1,4,0.97452,1.5388,0.16,1,1
26,1,1,4,1.2336,0.50139,1.21,2,1
26,1,1,3,1.0797,0.39309,0.11,1,1
26,1,1,3,1.2631,0.39112,0.11,3,1
26,1,1,3,1.063,0.84263,0.11,3,1
26,2,2,1,2.2772,0.068237,0.06,3,1
26,1,1,2,1.1999,0.43301,0.06,3,1
26,2,1,1,4.2558,0.55546,0.01,3,1
26,1,1,2,1.8205,0.31225,0.06,3,1
26,1,2,2,2.5205,0.2021,0.06,3,1
26,1,1,1,2.8681,1.0838,0.11,3,1
26,2,1,2,1.1898,0.18199,0.11,3,1
26,2,2,3,1.2328,0.24145,0.16,3,1
26,2,1,2,4.735,0.5294,0.16,3,1
26,2,1,3,1.481,1.1922,0.21,3,1
26,2,2,2,2.2071,0.64629,0.26,3,1
26,2,2,2,1.0136,0.38351,0.26,3,1
26,1,2,3,1.4241,0.38682,0.21,3,1
26,1,1,4,0.92032,0.26733,0.26,3,1
26,1,1,5,0.95568,0.47611,0.26,3,1
26,1,1,5,0.90028,0.32174,0.21,3,1
26,1,1,5,0.91023,0.60136,0.21,3,1
26,1,1,4,1.3887,0.49687,0.16,3,1
26,2,2,4,1.323,0.839,0.16,3,1
26,1,1,2,2.031,0.54814,0.11,3,1
26,2,2,3,1.2241,1.4285,0.11,3,1
26,2,1,2,2.5835,0.29471,0.06,3,1
26,2,2,1,3.148,1.2506,0.11,3,1
26,2,1,2,2.1064,0.61955,0.11,3,1
26,2,1,2,2.0614,0.23113,0.16,3,1
26,2,1,2,3.7538,1.5021,0.21,3,1
26,1,1,4,0.92412,0.52834,0.26,3,1
26,1,1,5,0.97263,0.47843,0.26,3,1
26,1,2,3,1.6287,0.32412,0.21,3,1
26,1,2,4,1.3268,0.62776,0.26,3,1
26,1,1,4,1.0514,0.75091,0.31,3,1
26,1,1,2,2.7332,0.76601,0.31,3,1
26,1,1,3,1.2175,0.63506,0.26,3,1
26,1,1,4,0.91391,0.93267,0.26,3,1
26,2,2,2,2.2093,0.43504,0.21,3,1
26,2,2,3,1.4882,1.2049,0.21,3,1
26,2,1,2,1.8693,1.5101,0.16,3,1
26,2,2,2,1.2621,0.2923,0.21,3,1
27,2,2,2,1.5078,3.1182,1.06,2,1
27,2,1,3,2.7261,2.264,1.06,2,1
27,2,2,4,1.2794,1.5098,1.11,2,1
27,2,2,5,1.6072,1.2911,0.66,1,1
27,1,1,2,2.5837,1.1049,0.66,1,1
27,1,2,4,1.5748,2.743,0.61,1,1
27,1,1,5,1.4803,1.8451,0.66,1,1
27,2,1,3,3.7621,2.0892,1.11,2,1
27,2,2,6,1.4333,1.247,0.66,1,1
27,1,1,5,1.6398,1.4502,1.16,2,1
27,1,2,2,1.8472,2.9858,0.61,1,1
27,2,2,6,1.7998,0.88798,0.66,1,1
27,1,1,4,2.511,1.6749,1.16,2,1
27,1,1,4,2.0321,3.6084,1.11,2,1
27,2,1,6,1.9459,0.83375,0.66,1,1
27,2,2,5,1.4794,1.5213,0.71,1,1
27,2,2,4,2.7989,1.4544,1.11,2,1
27,2,1,4,4.0611,2.8729,1.06,2,1
27,1,1,5,1.712,1.911,1.11,2,1
27,2,2,4,2.3875,1.2779,1.11,2,1
27,2,1,3,1.1974,1.2621,1.06,2,1
27,2,2,6,1.2184,1.2548,0.71,1,1
27,1,1,4,1.4485,1.4292,0.66,1,1
27,2,2,5,1.3678,1.1328,1.11,2,1
27,2,2,5,1.9725,1.0299,1.11,2,1
27,1,1,6,1.5149,1.1552,0.66,1,1
27,1,1,6,2.2805,1.016,0.61,1,1
27,1,1,5,1.7608,1.4796,1.06,2,1
27,1,1,5,2.1453,0.59185,1.06,2,1
27,1,1,4,1.4747,0.76754,1.01,2,1
27,2,2,4,1.4415,0.74312,0.61,1,1
27,1,2,2,1.4073,1.3518,0.56,1,1
27,2,1,2,2.7075,1.5928,1.01,2,1
27,1,1,4,1.9052,0.97225,0.61,1,1
27,2,2,3,1.7467,1.8863,0.61,1,1
27,1,2,1,2.4283,1.4101,1.06,2,1
27,1,1,2,2.3498,0.9998,0.56,1,1
27,1,NaN,NaN,NaN,NaN,0.56,1,1
27,1,2,5,1.3371,0.88388,0.56,1,1
27,2,2,4,2.0555,1.665,1.11,2,1
27,2,2,3,1.7028,2.1104,1.11,2,1
27,2,1,5,1.375,1.3574,0.61,1,1
27,2,2,6,2.5476,1.2477,1.06,2,1
27,1,1,5,1.5463,1.0912,0.66,1,1
27,1,1,4,2.601,1.9333,0.66,1,1
27,2,1,5,3.1281,1.2135,1.06,2,1
27,1,1,5,1.275,0.67941,0.61,1,1
27,2,2,6,1.2613,0.82534,0.61,1,1
27,2,2,5,1.5921,0.62459,0.56,1,1
27,2,2,4,2.439,0.88775,1.11,2,1
27,2,2,5,1.979,0.68811,1.11,2,1
27,2,2,3,1.3952,0.78728,0.56,1,1
27,2,1,2,2.2157,0.80741,1.06,2,1
27,1,1,4,1.9765,1.3767,0.51,1,1
27,2,1,5,1.5948,0.67014,1.11,2,1
27,2,2,6,1.5076,0.50358,0.51,1,1
27,2,1,5,1.5676,0.50137,1.16,2,1
27,2,1,6,1.4175,1.4854,1.21,2,1
27,1,1,3,2.0242,1.1247,0.46,1,1
27,2,1,1,2.6728,1.4919,0.46,1,1
27,2,1,1,1.5922,1.3509,1.26,2,1
27,1,1,1,8.8786,3.7175,0.51,1,1
27,1,1,4,2.4012,1.3022,1.31,2,1
27,1,1,3,3.6704,1.4721,1.31,2,1
27,2,2,6,1.3651,1.5756,0.51,1,1
27,1,1,5,1.2799,0.89594,0.46,1,1
27,1,1,5,2.2118,1.0232,1.26,2,1
27,1,2,5,1.2983,0.87731,0.46,1,1
27,1,1,4,2.2298,0.72091,1.26,2,1
27,2,1,5,1.4878,0.77564,1.21,2,1
27,1,1,5,1.4279,0.92889,1.26,2,1
27,2,2,5,1.3502,0.69932,0.51,1,1
27,1,2,4,1.2811,0.65724,0.51,1,1
27,1,1,3,1.305,0.72906,0.56,1,1
27,1,2,3,1.2936,0.774,0.56,1,1
27,2,2,4,1.6296,1.5278,1.26,2,1
27,1,1,3,1.7175,0.84675,1.21,2,1
27,1,1,2,2.0717,1.2471,1.21,2,1
27,1,1,5,1.4566,2.6517,1.16,2,1
27,1,1,5,1.5237,0.63647,0.61,1,1
27,1,1,2,1.458,1.9296,0.66,3,1
27,2,1,3,2.6842,1.0562,0.66,3,1
27,2,2,4,3.1335,2.4367,0.71,3,1
27,1,1,4,1.7174,3.4222,0.71,3,1
27,2,1,1,1.8469,1.9494,0.66,3,1
27,1,2,2,1.3907,1.413,0.71,3,1
27,1,1,3,1.9347,0.50111,0.76,3,1
27,1,1,3,1.3169,1.0493,0.76,3,1
27,2,2,4,3.4644,1.2466,0.71,3,1
27,2,2,4,1.5694,1.1467,0.71,3,1
27,1,2,3,1.2853,1.4397,0.66,3,1
27,2,2,4,1.3135,0.57695,0.71,3,1
27,2,2,5,1.1428,0.65959,0.71,3,1
27,2,2,6,1.1848,0.62969,0.66,3,1
27,1,2,6,1.0718,0.36626,0.66,3,1
27,1,2,4,1.5456,1.6315,0.71,3,1
27,1,1,6,1.4015,0.68143,0.76,3,1
27,2,2,4,1.4524,0.59681,0.76,3,1
27,2,2,5,1.2684,0.47717,0.71,3,1
27,2,2,4,2.744,0.43526,0.71,3,1
27,2,2,6,1.3999,0.45487,0.66,3,1
27,2,2,5,1.1893,0.61089,0.66,3,1
27,1,1,3,1.2946,1.0904,0.61,3,1
27,2,2,2,2.8245,0.62848,0.61,3,1
27,2,1,1,1.4585,1.5553,0.56,3,1
27,1,1,5,1.4439,1.4539,0.61,3,1
27,1,2,4,3.5764,1.9628,0.61,3,1
27,1,2,3,1.2224,0.71495,0.66,3,1
27,2,2,6,2.4112,0.52851,0.71,3,1
27,1,1,5,1.4373,0.46393,0.71,3,1
27,1,1,6,1.2898,0.38938,0.66,3,1
27,2,2,3,1.2005,0.67909,0.66,3,1
27,1,1,2,2.6784,0.39767,0.61,3,1
27,2,1,3,2.7431,0.46962,0.61,3,1
27,2,2,2,1.5913,0.98682,0.66,3,1
27,1,1,1,5.3372,1.4719,0.66,3,1
27,2,2,3,1.3636,0.95604,0.61,3,1
27,2,2,4,1.7101,0.50602,0.61,3,1
27,1,2,5,1.2386,0.69798,0.56,3,1
27,1,1,3,1.178,1.0996,0.61,3,1
27,2,2,1,1.6345,1.8935,1.16,2,1
27,2,1,3,1.749,1.0535,1.11,2,1
27,1,1,4,1.2925,1.0631,1.16,2,1
27,1,1,1,1.7488,1.8305,0.61,1,1
27,1,2,5,1.1723,0.74424,0.56,1,1
27,1,2,4,1.2341,1.5693,0.61,1,1
27,1,1,4,1.6245,0.62963,0.66,1,1
27,1,1,5,1.3117,0.79719,1.16,2,1
27,2,2,6,1.7312,1.0345,0.66,1,1
27,1,2,4,1.3398,1.329,1.11,2,1
27,1,2,5,2.0653,1.0167,0.61,1,1
27,1,1,2,1.3573,0.62962,0.66,1,1
27,2,1,3,2.0544,0.34895,1.16,2,1
27,2,1,1,4.1733,0.79959,1.21,2,1
27,1,1,6,1.9471,0.63301,0.66,1,1
27,1,2,5,1.3116,0.69098,0.61,1,1
27,2,1,2,1.6458,1.3018,1.26,2,1
27,2,1,4,1.7071,0.50535,1.31,2,1
27,1,1,5,2.5868,0.71015,1.36,2,1
27,2,1,4,1.4704,0.63276,1.36,2,1
27,2,1,2,1.7056,1.3006,1.41,2,1
27,1,2,2,1.4802,1.1803,0.66,1,1
27,1,2,4,1.1755,0.66133,0.71,1,1
27,2,2,2,1.6961,1.8547,1.46,2,1
27,2,1,4,1.3114,0.59922,1.46,2,1
27,1,1,6,1.1956,0.55751,0.76,1,1
27,1,1,5,1.3384,0.51198,0.76,1,1
27,1,1,5,1.6464,1.6545,1.51,2,1
27,2,1,6,1.3473,0.5854,1.51,2,1
27,2,1,2,1.3261,0.77384,1.56,2,1
27,2,2,1,1.3898,1.1419,0.71,1,1
27,1,1,2,1.6212,0.50572,0.71,1,1
27,1,1,4,1.5156,1.1311,1.61,2,1
27,1,2,6,1.1528,0.53006,0.66,1,1
27,2,2,5,1.233,0.59182,0.71,1,1
27,2,1,1,1.616,1.8007,1.61,2,1
27,1,1,2,1.4098,0.55121,0.71,1,1
27,2,2,5,1.3863,1.0612,0.66,1,1
27,2,2,5,1.1986,0.68728,0.66,1,1
27,1,1,6,1.7185,0.65684,1.66,2,1
27,2,1,3,3.6578,0.74639,1.66,2,1
27,1,1,5,1.1306,0.52306,0.61,1,1
27,1,NaN,NaN,NaN,NaN,1.71,2,1
27,1,2,5,1.174,0.84508,0.61,1,1
27,2,2,6,1.183,0.71522,0.66,1,1
27,1,1,2,2.7899,0.82505,1.71,2,1
27,2,2,5,1.3003,0.67516,0.66,1,1
27,2,2,4,1.3432,0.8753,0.61,1,1
27,1,2,5,1.1952,0.81382,0.61,1,1
27,2,2,1,2.1678,2.5516,1.66,2,1
27,2,1,5,1.2894,0.77254,1.66,2,1
27,1,2,6,2.1562,1.3981,0.66,1,1
27,1,1,6,1.3972,0.4768,1.71,2,1
27,1,1,6,1.0516,0.65693,0.71,1,1
27,2,2,3,1.52,1.5197,1.71,2,1
27,1,2,3,1.0676,0.86965,0.71,1,1
27,2,2,6,1.5054,1.0448,1.66,2,1
27,1,2,5,6.1274,1.039,1.66,2,1
27,1,1,2,1.6364,1.0425,0.76,1,1
27,2,2,1,1.3228,2.0091,0.76,1,1
27,2,1,5,1.7184,1.3214,1.71,2,1
27,1,1,6,3.0544,0.60725,0.71,1,1
27,2,1,2,2.1853,1.554,1.76,2,1
27,2,1,4,1.4212,0.49342,1.81,2,1
27,2,2,4,1.0692,0.67951,0.71,1,1
27,2,1,1,4.9871,0.89817,0.66,1,1
27,1,1,1,6.7469,1.3219,1.86,2,1
27,2,1,4,2.3596,0.6874,0.71,1,1
27,2,1,5,1.9419,1.3334,1.86,2,1
27,1,1,6,1.5064,0.3889,1.91,2,1
27,2,1,5,1.2794,0.48059,1.91,2,1
27,2,2,4,1.5086,1.687,0.76,1,1
27,2,2,6,1.5602,1.2768,0.76,1,1
27,2,1,2,3.1371,1.4365,0.71,1,1
27,1,2,1,1.898,1.8298,0.76,1,1
27,1,2,2,2.921,1.3574,1.96,2,1
27,1,1,4,1.6125,1.6369,1.96,2,1
27,2,2,4,2.1091,1.2046,1.96,2,1
27,2,1,4,1.5349,0.99379,1.91,2,1
27,1,1,1,1.4093,0.96983,0.81,1,1
27,1,1,4,1.5345,0.66306,0.61,3,1
27,1,2,1,1.4219,0.61242,0.56,3,1
27,2,2,2,1.3482,0.4233,0.61,3,1
27,2,2,5,1.5553,0.402,0.61,3,1
27,2,1,5,1.312,0.37172,0.56,3,1
27,2,2,2,1.58,1.2681,0.61,3,1
27,1,1,5,1.817,0.49156,0.61,3,1
27,1,1,4,1.8392,0.58548,0.56,3,1
27,2,1,1,2.3894,1.2276,0.56,3,1
27,2,2,5,2.7711,1.4515,0.61,3,1
27,2,2,5,1.199,1.1782,0.61,3,1
27,2,2,4,1.2788,0.99233,0.56,3,1
27,2,2,5,1.1273,0.97153,0.56,3,1
27,2,2,6,1.4835,0.21869,0.51,3,1
27,2,1,1,1.3762,2.4498,0.51,3,1
27,1,1,4,1.3134,0.85932,0.56,3,1
27,2,2,5,1.3953,0.30041,0.56,3,1
27,1,2,1,1.2004,1.4977,0.51,3,1
27,2,1,1,2.3496,2.5178,0.56,3,1
27,2,2,2,4.1932,0.83651,0.61,3,1
27,1,1,2,2.1322,1.449,0.61,3,1
27,1,1,3,1.8446,0.89885,0.56,3,1
27,1,2,3,1.2304,0.6042,0.56,3,1
27,2,2,4,1.3342,0.44411,0.61,3,1
27,2,2,4,1.3273,0.25745,0.61,3,1
27,2,1,2,2.0885,1.6477,0.56,3,1
27,1,1,1,1.4179,0.34296,0.61,3,1
27,1,1,3,1.364,0.96976,0.61,3,1
27,1,2,5,1.592,0.91405,0.56,3,1
27,1,1,6,1.2441,0.33572,0.61,3,1
27,1,1,5,1.2218,0.46791,0.61,3,1
27,2,1,5,1.0039,0.85883,0.56,3,1
27,2,2,3,3.3207,0.45929,0.61,3,1
27,2,1,6,1.3604,0.60669,0.61,3,1
27,2,2,6,2.8672,0.48788,0.66,3,1
27,2,2,2,1.7784,0.93179,0.66,3,1
27,2,2,3,1.5109,0.89187,0.61,3,1
27,2,2,1,1.1182,2.731,0.61,3,1
27,2,2,3,1.3963,0.55625,0.56,3,1
27,1,1,2,2.2857,1.8825,0.56,3,1
27,1,1,6,2.1983,1.3523,1.96,2,1
27,2,2,3,1.3684,1.1975,1.96,2,1
27,2,1,5,1.6102,1.197,1.91,2,1
27,2,NaN,NaN,NaN,NaN,0.81,1,1
27,2,2,5,1.5513,0.95411,0.81,1,1
27,1,1,5,1.0884,2.8193,0.76,1,1
27,2,1,4,1.0929,1.5276,0.76,1,1
27,2,1,5,1.4731,1.8869,1.96,2,1
27,1,2,2,1.0857,0.84446,0.81,1,1
27,2,1,3,1.7849,0.74755,1.96,2,1
27,2,2,4,1.0866,0.81289,0.86,1,1
27,1,1,5,1.4267,1.4812,0.86,1,1
27,2,2,5,1.6893,1.173,1.96,2,1
27,2,2,6,1.4186,0.70228,1.96,2,1
27,1,1,6,1.2419,0.4694,0.81,1,1
27,1,1,6,1.1733,0.41574,0.81,1,1
27,1,1,5,1.7643,0.55926,1.91,2,1
27,1,1,6,1.3451,0.75121,1.91,2,1
27,2,2,4,2.7379,0.58562,1.86,2,1
27,2,1,5,1.4103,0.71237,1.86,2,1
27,1,1,6,1.624,0.77331,1.91,2,1
27,2,NaN,NaN,NaN,NaN,0.76,1,1
27,2,2,5,1.6573,0.61335,0.76,1,1
27,1,1,6,1.7235,0.50596,1.91,2,1
27,1,1,6,1.0981,0.40396,1.86,2,1
27,1,1,6,1.2285,0.46295,0.76,1,1
27,1,1,4,1.955,0.79428,0.71,1,1
27,2,1,1,3.924,1.3492,1.86,2,1
27,2,2,3,2.1308,1.1934,1.91,2,1
27,2,2,4,1.4906,1.1579,1.91,2,1
27,2,2,1,1.4797,2.1228,0.71,1,1
27,2,1,5,1.2962,0.8292,0.66,1,1
27,1,1,6,1.3895,0.58897,1.86,2,1
27,2,1,3,1.2863,0.87388,0.71,1,1
27,1,1,2,1.0257,0.67837,0.76,1,1
27,2,1,5,1.7074,1.1289,1.86,2,1
27,1,2,5,1.2154,0.78545,0.76,1,1
27,2,2,3,2.0625,2.025,0.81,1,1
27,2,2,4,1.751,1.2855,0.81,1,1
27,1,2,5,3.8446,0.43319,1.91,2,1
27,1,1,4,1.4791,0.57317,1.96,2,1
27,1,1,3,1.5233,0.65404,0.76,1,1
27,2,2,2,2.6644,0.91368,1.96,2,1
27,1,1,5,1.2784,0.48563,0.76,1,1
27,2,2,4,1.5901,1.1361,0.71,1,1
27,1,1,5,1.5618,0.65297,1.91,2,1
27,2,2,1,1.6941,1.3283,0.71,1,1
27,1,1,3,1.4996,0.73331,0.66,1,1
27,1,1,1,1.6262,1.1546,0.66,1,1
27,2,2,2,2.2919,1.2225,1.91,2,1
27,1,1,4,1.3013,1.0033,1.86,2,1
27,2,2,5,1.1214,0.7415,0.61,1,1
27,1,1,5,1.3354,0.65379,1.86,2,1
27,1,1,6,1.9007,1.143,0.61,1,1
27,1,1,6,2.6124,0.78382,1.81,2,1
27,2,2,5,1.8351,0.62875,0.56,1,1
27,2,2,4,1.4212,0.90515,1.81,2,1
27,2,1,2,1.6297,1.4781,1.76,2,1
27,1,2,3,1.4402,0.44332,0.56,1,1
27,1,1,1,1.3825,1.289,0.61,1,1
27,2,2,2,2.092,1.1107,1.81,2,1
27,2,2,3,1.1569,0.64797,0.61,1,1
27,2,1,2,1.3981,2.3512,1.81,2,1
27,1,1,6,2.885,0.70694,1.86,2,1
27,1,2,3,1.3518,0.88859,0.56,1,1
27,1,2,6,1.7779,1.1181,0.61,1,1
27,1,1,4,2.9867,0.70012,1.86,2,1
27,2,2,4,2.023,0.66275,0.66,1,1
27,2,NaN,NaN,NaN,NaN,1.81,2,1
27,1,2,5,3.6432,0.6332,1.81,2,1
27,2,2,6,3.5746,1.2804,1.86,2,1
27,1,1,4,1.672,0.63295,0.66,1,1
27,1,2,1,1.173,1.463,0.61,1,1
27,1,2,3,1.3326,0.70132,0.66,1,1
27,2,2,4,1.1436,0.49046,0.71,1,1
27,2,1,5,1.4071,1.3354,1.86,2,1
27,1,1,5,1.4191,0.80968,1.91,2,1
27,1,1,6,1.4383,0.58398,1.91,2,1
27,2,2,6,1.8023,0.449,1.86,2,1
27,1,1,6,1.2561,0.64663,0.71,1,1
27,1,1,6,1.864,1.1587,0.51,3,1
27,1,2,1,2.0052,0.34775,0.51,3,1
27,2,2,3,3.471,0.69019,0.56,3,1
27,2,2,3,1.2438,0.55265,0.56,3,1
27,1,2,3,1.1908,0.43263,0.51,3,1
27,2,2,4,1.7675,0.53931,0.56,3,1
27,1,1,2,2.1289,1.4597,0.56,3,1
27,1,2,3,1.3309,0.76283,0.51,3,1
27,1,1,3,1.743,0.82872,0.56,3,1
27,1,1,4,2.3113,1.1278,0.56,3,1
27,2,2,4,1.2699,0.43831,0.51,3,1
27,2,2,5,1.098,0.62887,0.51,3,1
27,2,1,5,1.702,0.50149,0.46,3,1
27,2,2,4,1.4145,0.55921,0.51,3,1
27,1,1,4,1.568,0.63209,0.51,3,1
27,2,NaN,NaN,NaN,NaN,0.46,3,1
27,2,1,4,1.1288,0.6192,0.46,3,1
27,1,1,1,1.3487,0.94075,0.51,3,1
27,2,2,2,1.2017,0.88445,0.51,3,1
27,2,2,3,1.2149,0.5178,0.46,3,1
27,2,2,4,1.114,0.36668,0.46,3,1
27,2,2,1,1.4799,0.38961,0.41,3,1
27,1,1,4,3.1562,1.1427,0.41,3,1
27,2,2,4,1.2224,0.6214,0.36,3,1
27,1,2,5,1.0105,0.84066,0.36,3,1
27,2,1,4,1.395,1.1165,0.41,3,1
27,1,1,4,1.2064,0.95972,0.46,3,1
27,1,1,2,1.8245,0.90011,0.46,3,1
27,2,2,4,1.3378,0.71114,0.41,3,1
27,2,2,5,1.784,0.73751,0.41,3,1
27,1,2,2,1.059,1.0196,0.36,3,1
27,2,2,5,1.1601,0.85596,0.41,3,1
27,2,2,6,1.2164,1.4759,0.41,3,1
27,2,2,1,1.4454,1.3148,0.36,3,1
27,2,2,3,1.1432,0.46003,0.36,3,1
27,2,2,2,0.85591,1.0325,0.31,3,1
27,1,1,1,1.4277,0.65981,0.31,3,1
27,2,1,2,3.3929,0.83868,0.26,3,1
27,1,2,1,1.2853,1.0479,0.31,3,1
27,1,2,2,1.0145,0.35184,0.36,3,1
27,1,1,6,1.6514,1.332,1.86,2,1
27,2,2,5,1.5511,1.0649,1.81,2,1
27,2,1,5,1.1918,0.61625,1.81,2,1
27,1,1,4,1.5138,0.53749,0.66,1,1
27,2,2,4,3.6908,0.78485,0.66,1,1
27,1,1,2,1.079,2.353,0.61,1,1
27,1,1,3,1.117,0.55717,0.61,1,1
27,1,1,6,1.4421,1.2488,1.86,2,1
27,1,2,4,1.544,0.62115,0.56,1,1
27,2,2,5,1.4765,1.3201,1.86,2,1
27,1,1,5,2.5821,0.74919,0.61,1,1
27,2,2,2,3.9852,2.165,0.61,1,1
27,1,1,6,2.7698,0.85001,1.81,2,1
27,1,2,4,2.6998,0.69889,1.81,2,1
27,2,2,6,2.4894,0.75372,0.56,1,1
27,1,1,5,1.1838,0.41305,0.56,1,1
27,2,1,2,4.7033,1.6555,1.86,2,1
27,2,1,3,1.3886,1.1032,1.91,2,1
27,1,1,4,1.8264,0.51141,1.96,2,1
27,2,2,5,4.7957,0.3976,1.96,2,1
27,2,1,5,1.373,0.51856,1.91,2,1
27,2,2,2,1.4662,0.44798,0.51,1,1
27,1,2,3,1.5031,0.58551,0.51,1,1
27,2,2,4,1.3969,1.1999,1.96,2,1
27,2,2,3,1.7793,0.98879,1.96,2,1
27,1,NaN,NaN,NaN,NaN,0.56,1,1
27,2,2,6,1.5723,0.55812,0.56,1,1
27,1,1,6,1.2979,0.34517,1.91,2,1
27,2,1,2,1.8042,0.567,1.91,2,1
27,1,1,5,1.5725,0.74516,1.96,2,1
27,1,1,3,1.3318,0.45657,0.56,1,1
27,1,2,3,1.0348,0.60058,0.51,1,1
27,1,2,4,3.2232,0.47839,1.96,2,1
27,1,1,4,1.2762,1.1059,0.56,1,1
27,1,2,2,1.3889,1.3946,0.56,1,1
27,1,2,5,1.7963,1.4321,1.96,2,1
27,1,1,4,2.4406,0.56288,0.61,1,1
27,2,2,3,1.0724,1.1518,0.61,1,1
27,1,2,5,1.3809,0.98928,0.56,1,1
27,1,2,4,1.772,0.72155,1.96,2,1
27,1,1,5,1.1916,0.55316,1.96,2,1
27,1,2,5,1.1631,0.77853,0.61,1,1
27,2,2,2,2.7627,1.3536,1.96,2,1
27,1,2,3,1.4215,0.48018,0.66,1,1
27,1,2,1,1.4187,1.0061,0.71,1,1
27,1,1,4,1.7634,0.86132,1.91,2,1
27,1,2,5,1.27,0.84619,0.76,1,1
27,1,1,1,2.0431,0.77667,0.81,1,1
27,2,1,1,4.1253,1.4562,0.81,1,1
27,2,1,3,1.3859,0.92028,1.91,2,1
27,2,2,5,1.273,0.50535,1.96,2,1
27,2,2,5,1.9711,0.39094,0.86,1,1
27,1,1,3,2.1091,0.43253,1.96,2,1
27,1,2,5,1.1015,0.56822,0.86,1,1
27,1,2,2,4.721,0.6618,1.91,2,1
27,2,2,5,1.2271,0.47365,0.91,1,1
27,2,1,2,1.5978,0.59322,1.96,2,1
27,1,1,4,1.3719,0.3832,1.96,2,1
27,2,2,3,1.6174,0.80921,0.91,1,1
27,2,2,5,1.2925,0.62227,0.86,1,1
27,2,1,3,4.0882,1.0026,1.96,2,1
27,2,2,5,1.983,1.8686,0.86,1,1
27,2,2,5,1.7338,1.0856,1.96,2,1
27,2,2,5,1.1261,0.76553,1.96,2,1
27,2,2,6,1.0824,0.39329,0.81,1,1
27,2,2,5,1.2739,0.35997,0.81,1,1
27,2,1,6,1.2871,1.1057,1.91,2,1
27,1,2,5,1.0212,0.5827,0.76,1,1
27,1,2,3,3.3455,0.97594,1.96,2,1
27,2,2,6,1.2403,0.8944,1.96,2,1
27,2,1,4,2.1849,0.70094,1.96,2,1
27,1,1,2,2.1549,0.99672,0.81,1,1
27,2,1,3,2.5777,0.93317,0.81,1,1
27,2,2,2,1.3677,0.82381,0.86,1,1
27,1,2,3,1.104,0.73495,0.86,1,1
27,2,2,1,2.3025,1.3624,1.96,2,1
27,2,2,5,1.5496,1.5018,1.96,2,1
27,2,2,4,1.7839,1.0486,1.91,2,1
27,2,1,4,5.8146,1.4228,1.91,2,1
27,1,1,2,1.6758,1.5563,0.91,1,1
27,2,2,2,2.6848,0.3846,0.41,3,1
27,1,2,2,1.2157,0.36292,0.41,3,1
27,2,2,3,1.4402,0.24213,0.46,3,1
27,2,2,4,1.2448,1.4242,0.46,3,1
27,2,2,1,1.3619,0.5903,0.41,3,1
27,2,2,5,1.3806,0.34856,0.41,3,1
27,1,2,6,3.2074,0.95749,0.36,3,1
27,1,2,2,1.2284,0.95896,0.41,3,1
27,2,1,3,1.5875,0.50597,0.46,3,1
27,2,2,5,1.8789,1.411,0.51,3,1
27,1,2,6,1.1857,0.58499,0.51,3,1
27,1,1,3,2.5224,1.3249,0.56,3,1
27,2,2,4,1.6721,0.67153,0.56,3,1
27,1,2,2,1.1704,0.52537,0.51,3,1
27,2,2,1,1.0226,0.57033,0.56,3,1
27,2,2,1,2.7593,0.33147,0.56,3,1
