Subj_idx,Stimulus,Response,Confidence,RT_decConf,Condition,Stim_idx,Resp_raw
142,1,2,2,1.719,scene,242,2
142,2,2,2,1.238,scene,124,2
142,2,2,3,1.755,scene,192,1
142,2,2,2,2.133,scene,177,2
142,2,2,2,1.385,scene,216,2
142,2,2,2,2.826,scene,191,2
142,2,2,2,2.006,scene,195,2
142,1,1,2,2.647,scene,8,5
142,2,2,2,2.059,scene,111,2
142,2,2,2,2.465,scene,119,2
142,1,1,3,1.422,scene,62,6
142,2,2,3,2.307,scene,246,1
142,1,2,2,1.702,scene,190,2
142,2,2,2,1.271,scene,17,2
142,1,1,2,2.62,scene,169,5
142,2,2,2,2.602,scene,56,2
142,1,1,3,1.466,scene,61,6
142,1,1,3,1.993,scene,83,6
142,1,2,1,1.4,scene,120,3
142,1,1,2,2.628,scene,205,5
142,2,2,2,1.723,scene,1,2
142,1,1,3,2.094,scene,154,6
142,2,2,3,2.066,scene,37,1
142,1,1,3,1.578,scene,203,6
142,2,2,2,1.989,scene,149,2
142,2,2,2,1.631,scene,67,2
142,2,2,3,1.207,scene,14,1
142,1,1,2,1.826,scene,183,5
142,1,1,3,1.553,scene,15,6
142,2,2,2,1.213,scene,88,2
142,2,2,2,0.941,scene,39,2
142,1,1,3,1.29,scene,217,6
142,1,1,2,1.305,scene,3,5
142,2,2,2,1.246,scene,144,2
142,1,1,1,2.88,scene,51,4
142,1,1,2,2.764,scene,114,5
142,2,1,2,1.028,scene,161,5
142,2,2,2,1.411,scene,196,2
142,1,2,1,2.334,scene,26,3
142,1,1,1,2.219,scene,189,4
142,1,1,2,1.971,scene,210,5
142,2,2,2,2.303,scene,20,2
142,1,1,3,1.19,scene,47,6
142,1,1,3,2.017,scene,43,6
142,2,2,3,1.952,scene,155,1
142,1,1,3,1.25,scene,122,6
142,2,2,2,1.681,scene,134,2
142,2,1,2,3.986,scene,138,5
142,2,2,2,1.354,scene,209,2
142,1,1,1,2.942,scene,87,4
142,1,1,3,1.971,scene,237,6
142,1,1,1,2.043,scene,225,4
142,2,2,2,1.488,scene,212,2
142,1,1,3,1.599,scene,180,6
142,1,1,2,1.53,scene,108,5
142,2,2,3,1.99,scene,126,1
142,1,2,2,1.869,scene,211,2
142,1,2,1,3.124,scene,219,3
142,2,2,2,1.942,scene,104,2
142,2,2,2,2.425,scene,156,2
142,2,2,2,1.427,scene,30,2
142,2,2,2,0.901,scene,125,2
142,1,1,3,1.94,scene,70,6
142,2,2,2,1.641,scene,142,2
142,2,2,2,1.994,scene,236,2
142,1,1,3,1.269,scene,244,6
142,2,2,1,2.125,scene,113,3
142,1,1,2,2.227,scene,175,5
142,2,1,2,1.498,scene,194,5
142,1,1,3,1.297,scene,162,6
142,2,2,2,1.905,scene,12,2
142,1,1,3,1.222,scene,84,6
142,2,2,2,1.737,scene,27,2
142,2,2,1,2.34,scene,182,3
142,2,2,1,1.151,scene,218,3
142,2,1,3,2.3,scene,221,6
142,1,1,3,1.274,scene,85,6
142,2,2,2,1.96,scene,54,2
142,2,2,1,2.171,scene,193,3
142,1,1,3,1.592,scene,102,6
142,2,2,2,3.593,scene,45,2
142,2,1,2,1.953,scene,49,5
142,1,1,3,1.197,scene,140,6
142,1,1,3,1.344,scene,25,6
142,2,1,1,2.534,scene,188,4
142,1,1,3,1.139,scene,184,6
142,1,1,3,1.121,scene,213,6
142,1,2,2,2.503,scene,21,2
142,2,2,3,1.58,scene,198,1
142,1,2,2,2.12,scene,159,2
142,2,2,2,1.268,scene,123,2
142,2,2,2,1.81,scene,168,2
142,2,2,2,2.01,scene,29,2
142,2,2,2,1.604,scene,5,2
142,1,1,2,1.316,scene,129,5
142,1,1,2,1.072,scene,34,5
142,1,1,3,1.302,scene,224,6
142,2,2,1,2.252,scene,109,3
142,1,2,2,1.395,scene,42,2
142,2,2,3,1.433,scene,44,1
142,1,1,3,1.283,scene,230,6
142,2,2,2,2.648,scene,16,2
142,1,1,2,1.711,scene,226,5
142,2,1,2,1.395,scene,121,5
142,2,2,2,2.682,scene,200,2
142,1,1,3,1.29,scene,150,6
142,1,1,3,2.334,scene,64,6
142,2,2,2,2.488,scene,22,2
142,2,2,1,2.159,scene,101,3
142,2,2,2,1.73,scene,135,2
142,1,1,1,3.588,scene,131,4
142,2,2,2,1.755,scene,164,2
142,1,1,3,1.262,scene,235,6
142,2,2,3,1.365,scene,241,1
142,2,2,1,1.305,scene,204,3
142,1,2,1,1.439,scene,82,3
142,2,1,1,2.088,scene,78,4
142,2,1,2,3.068,scene,199,5
142,1,1,3,1.296,scene,73,6
142,2,2,3,2.319,scene,63,1
142,2,2,2,1.691,scene,128,2
142,1,2,2,1.015,scene,139,2
142,2,2,1,3.25,scene,127,3
142,1,1,2,1.962,scene,4,5
142,1,2,1,2.685,scene,72,3
142,1,1,1,2.248,scene,143,4
142,2,2,2,1.502,scene,207,2
142,1,1,3,1.274,scene,245,6
142,1,1,3,1.289,scene,201,6
142,1,1,3,0.863,scene,71,6
142,1,1,3,0.935,scene,96,6
142,2,2,1,1.619,scene,165,3
142,2,2,2,1.461,scene,167,2
142,1,1,3,1.165,scene,76,6
142,1,1,3,1.241,scene,160,6
142,1,1,3,1.009,scene,231,6
142,1,1,2,1.665,scene,146,5
142,2,2,1,2.472,scene,46,3
142,2,2,2,2.765,scene,179,2
142,2,2,1,2.152,scene,214,3
142,2,2,2,2.754,scene,145,2
142,1,1,1,1.891,scene,137,4
142,2,2,2,1.362,scene,97,2
142,2,2,2,3.483,scene,98,2
142,1,1,3,2.929,scene,185,6
142,2,2,3,1.526,scene,132,1
142,1,1,3,1.394,scene,220,6
142,1,1,3,1.443,scene,2,6
142,2,2,1,2.171,scene,222,3
142,1,1,3,1.14,scene,110,6
142,1,2,2,1.814,scene,197,2
142,1,1,2,1.624,scene,174,5
142,1,1,2,2.057,scene,112,5
142,1,1,2,1.2,scene,50,5
142,2,2,2,1.791,scene,170,2
142,2,2,2,2.138,scene,118,2
142,1,1,2,1.661,scene,223,5
142,1,1,2,1.726,scene,74,5
142,1,1,3,1.139,scene,151,6
142,1,2,2,2.628,scene,136,2
142,2,2,2,1.324,scene,181,2
142,2,2,2,2.04,scene,238,2
142,2,2,2,1.143,scene,228,2
142,2,2,2,1.331,scene,35,2
142,2,2,2,1.694,scene,239,2
142,2,1,2,2.049,scene,100,5
142,1,1,2,1.496,scene,36,5
142,1,1,3,1.43,scene,133,6
142,1,1,3,1.848,scene,9,6
142,2,2,2,2.279,scene,130,2
142,1,1,2,1.654,scene,105,5
142,1,1,2,1.055,scene,166,5
142,2,1,2,1.502,scene,93,5
142,2,1,2,1.93,scene,89,5
143,2,2,3,7.819,scene,98,1
143,1,1,3,4.591,scene,85,6
143,1,1,2,2.837,scene,183,5
143,2,2,2,5.547,scene,3,2
143,1,1,2,5.447,scene,67,5
143,1,1,2,3.597,scene,128,5
143,2,2,3,2.934,scene,139,1
143,2,2,2,4.384,scene,202,2
143,2,2,3,3.278,scene,231,1
143,1,1,3,3.835,scene,2,6
143,2,2,3,3.152,scene,8,1
143,1,2,1,5.72,scene,143,3
143,2,2,2,3.462,scene,16,2
143,1,1,2,3.291,scene,83,5
143,2,2,3,4.214,scene,184,1
143,1,1,2,3.23,scene,20,5
143,1,1,3,2.419,scene,187,6
143,2,1,2,4.076,scene,12,5
143,2,2,3,3.113,scene,240,1
143,1,1,3,3.098,scene,25,6
143,2,2,3,3.271,scene,7,1
143,2,2,2,2.339,scene,125,2
143,1,1,2,4.893,scene,218,5
143,2,2,3,2.912,scene,138,1
143,2,2,2,3.949,scene,149,2
143,2,2,3,1.991,scene,167,1
143,2,2,2,4.505,scene,210,2
143,2,2,2,1.633,scene,196,2
143,1,1,3,2.675,scene,84,6
143,2,2,1,2.92,scene,21,3
143,2,2,2,1.859,scene,227,2
143,2,2,3,2.752,scene,5,1
143,1,1,3,2.545,scene,133,6
143,1,1,2,1.866,scene,189,5
143,1,1,3,1.465,scene,39,6
143,2,2,2,3.752,scene,78,2
143,1,2,3,3.593,scene,129,1
143,1,1,3,1.725,scene,46,6
143,2,2,2,1.61,scene,190,2
143,1,1,2,3.787,scene,238,5
143,2,2,1,2.41,scene,102,3
143,1,2,3,4.328,scene,43,1
143,1,1,3,1.419,scene,124,6
143,2,2,3,1.355,scene,50,1
143,1,1,3,1.462,scene,42,6
143,1,1,2,2.551,scene,127,5
143,1,1,1,3.969,scene,204,4
143,2,2,3,1.775,scene,56,1
143,1,1,2,2.519,scene,105,5
143,1,2,1,7.822,scene,140,3
143,1,2,3,1.513,scene,216,1
143,1,1,2,2.174,scene,161,5
143,2,2,1,3.248,scene,137,3
143,2,2,3,1.972,scene,236,1
143,2,2,3,2.301,scene,99,1
143,1,1,2,2.272,scene,241,5
143,2,2,1,3.908,scene,245,3
143,1,1,1,2.791,scene,199,4
143,1,1,3,1.648,scene,47,6
143,1,1,3,0.892,scene,171,6
143,1,1,3,2.419,scene,119,6
143,1,2,1,3.292,scene,136,3
143,2,2,1,1.113,scene,194,3
143,1,1,3,2.333,scene,115,6
143,1,1,3,1.401,scene,65,6
143,2,2,2,1.867,scene,108,2
143,2,2,1,3.191,scene,79,3
143,2,2,3,2.159,scene,64,1
143,1,1,3,1.288,scene,71,6
143,1,1,3,0.803,scene,82,6
143,2,2,3,1.282,scene,96,1
143,2,2,1,4.149,scene,126,3
143,1,2,3,1.101,scene,220,1
143,1,1,3,1.233,scene,62,6
143,1,1,3,0.698,scene,228,6
143,2,2,2,2.142,scene,14,2
143,2,2,3,0.953,scene,89,1
143,1,2,2,2.955,scene,154,2
143,2,2,3,2.798,scene,9,1
143,1,1,2,2.806,scene,112,5
143,2,2,3,2.295,scene,217,1
143,2,2,1,4.657,scene,106,3
143,1,1,3,1.455,scene,188,6
143,2,2,2,3.472,scene,113,2
143,1,2,1,2.674,scene,203,3
143,2,2,3,1.455,scene,146,1
143,2,1,1,3.211,scene,174,4
143,2,2,3,1.254,scene,180,1
143,1,2,2,2.166,scene,155,2
143,2,2,3,1.462,scene,35,1
143,1,1,3,1.781,scene,211,6
143,2,2,2,1.751,scene,134,2
143,2,2,3,0.873,scene,191,1
143,1,1,3,1.645,scene,31,6
143,1,1,1,3.579,scene,181,4
143,2,1,2,2.94,scene,221,5
143,2,2,2,3.111,scene,135,2
143,1,1,2,3.643,scene,111,5
143,1,1,3,1.142,scene,61,6
143,1,2,2,1.771,scene,151,2
143,2,2,2,2.274,scene,215,2
143,1,1,3,1.391,scene,148,6
143,1,1,3,1.327,scene,219,6
143,1,1,2,1.675,scene,179,5
143,2,2,1,2.897,scene,49,3
143,2,1,1,3.067,scene,145,4
143,1,2,1,1.704,scene,244,3
143,1,1,3,1.331,scene,54,6
143,1,1,1,2.231,scene,230,4
143,1,1,1,1.287,scene,26,4
143,2,2,1,3.099,scene,159,3
143,2,2,2,3.188,scene,36,2
143,2,2,2,1.667,scene,182,2
143,1,1,2,5.535,scene,40,5
143,2,2,2,2.728,scene,51,2
143,2,2,3,1.801,scene,198,1
143,1,1,2,1.587,scene,27,5
143,1,1,3,3.573,scene,152,6
143,2,2,3,1.333,scene,120,1
143,2,2,2,1.52,scene,153,2
143,1,2,2,1.366,scene,168,2
143,2,2,2,1.314,scene,175,2
143,2,2,1,3.125,scene,34,3
143,2,2,1,2.273,scene,76,3
143,2,2,2,2.214,scene,70,2
143,1,1,3,1.271,scene,185,6
143,2,2,3,1.299,scene,150,1
143,2,2,2,3.785,scene,147,2
143,1,1,3,1.834,scene,164,6
143,2,2,1,3.112,scene,30,3
143,1,1,2,1.593,scene,237,5
143,2,2,3,1.493,scene,130,1
143,1,2,1,2.954,scene,222,3
143,2,2,3,2.045,scene,22,1
143,2,2,2,2.42,scene,72,2
143,2,2,1,2.324,scene,246,3
143,1,1,3,1.432,scene,15,6
143,2,2,3,5.05,scene,178,1
143,1,1,1,2.335,scene,114,4
143,1,2,1,1.556,scene,160,3
143,2,1,1,2.336,scene,101,4
143,1,1,3,1.563,scene,166,6
143,2,2,1,2.062,scene,104,3
143,1,1,1,3.299,scene,224,4
143,1,1,2,1.879,scene,177,5
143,1,1,3,1.088,scene,122,6
143,2,2,2,2.657,scene,4,2
143,2,2,2,1.206,scene,207,2
143,2,1,1,2.729,scene,121,4
143,2,2,2,2.979,scene,232,2
143,2,2,2,1.994,scene,163,2
143,2,2,3,1.23,scene,24,1
143,1,1,2,2.173,scene,233,5
143,1,1,3,1.785,scene,141,6
143,2,1,1,2.261,scene,142,4
143,2,2,3,1.307,scene,169,1
143,1,1,3,1.272,scene,209,6
143,1,2,1,1.966,scene,109,3
143,2,2,2,1.648,scene,242,2
143,1,1,3,1.11,scene,44,6
143,1,1,1,2,scene,74,4
143,2,2,3,1.104,scene,214,1
143,2,2,1,2.652,scene,170,3
143,2,2,2,3.012,scene,45,2
143,1,1,3,1.163,scene,165,6
143,1,2,3,0.912,scene,226,1
143,1,1,2,2.726,scene,131,5
143,2,1,1,1.634,scene,144,4
143,2,2,3,0.93,scene,63,1
143,1,2,1,4.147,scene,223,3
143,1,1,1,1.211,scene,73,4
143,1,1,3,1.713,scene,162,6
143,1,2,1,1.687,scene,208,3
143,2,2,1,1.648,scene,193,3
143,2,2,1,1.409,scene,235,3
143,1,1,2,1.681,scene,29,5
143,2,2,2,1.182,scene,239,2
143,1,2,1,1.708,scene,32,3
143,1,1,3,0.913,scene,132,6
143,2,2,2,2.974,scene,192,2
143,1,1,3,2.041,scene,87,6
143,1,1,1,1.827,scene,94,4
143,1,1,1,2.282,scene,197,4
143,2,2,2,1.358,scene,195,2
143,2,2,2,1.774,scene,88,2
143,2,1,1,1.211,scene,91,4
143,1,1,3,1.107,scene,1,6
143,1,1,2,2.047,scene,118,5
143,2,2,2,1.22,scene,100,2
143,2,1,1,2.187,scene,200,4
143,1,1,1,2.782,scene,41,4
143,1,2,1,3.807,scene,17,3
144,1,1,2,4.29,scene,212,5
144,1,2,2,3.38,scene,94,2
144,1,1,2,3.267,scene,201,5
144,2,2,2,1.471,scene,196,2
144,2,2,3,2.639,scene,110,1
144,1,1,3,2.645,scene,144,6
144,2,1,1,3.86,scene,79,4
144,2,2,2,3.147,scene,31,2
144,2,1,2,3.484,scene,123,5
144,2,2,2,1.49,scene,210,2
144,2,1,2,0.886,scene,108,5
144,2,1,2,4.277,scene,219,5
144,2,2,2,1.48,scene,187,2
144,2,2,2,1.439,scene,152,2
144,2,2,2,1.921,scene,7,2
144,1,1,1,2.142,scene,116,4
144,2,1,1,1.921,scene,183,4
144,2,1,2,1.397,scene,214,5
144,1,1,2,1.054,scene,216,5
144,1,2,2,0.965,scene,47,2
144,1,1,2,2.786,scene,106,5
144,2,2,2,1.025,scene,49,2
144,2,1,2,3.859,scene,51,5
144,1,2,2,1.572,scene,14,2
144,1,1,3,1.36,scene,1,6
144,2,2,3,1.41,scene,185,1
144,1,1,3,1.147,scene,166,6
144,2,2,1,3.637,scene,182,3
144,2,2,2,2.892,scene,62,2
144,1,2,2,1.759,scene,224,2
144,2,2,2,1.642,scene,142,2
144,2,2,3,3.088,scene,221,1
144,1,2,2,1.451,scene,15,2
144,1,1,3,1.499,scene,93,6
144,2,2,1,3.856,scene,151,3
144,2,2,2,2.014,scene,132,2
144,2,2,2,1.021,scene,211,2
144,1,1,1,2.247,scene,156,4
144,1,1,3,1.438,scene,246,6
144,2,2,2,1.348,scene,162,2
144,2,2,2,1.192,scene,64,2
144,1,1,3,1.251,scene,140,6
144,1,1,3,1.042,scene,230,6
144,2,2,2,1.708,scene,160,2
144,1,1,3,1.325,scene,2,6
144,2,1,3,1.058,scene,88,6
144,1,1,2,1.313,scene,16,5
144,1,1,3,0.976,scene,85,6
144,1,1,3,1.113,scene,225,6
144,2,2,2,2.271,scene,8,2
144,2,2,2,0.99,scene,26,2
144,2,2,2,1.725,scene,128,2
144,1,1,3,2.544,scene,70,6
144,1,2,2,1.636,scene,45,2
144,1,1,2,1.644,scene,169,5
144,1,1,3,2.284,scene,227,6
144,1,1,2,3.018,scene,145,5
144,2,2,1,2.366,scene,207,3
144,2,2,2,4.849,scene,184,2
144,1,1,3,1.287,scene,158,6
144,1,1,3,1.1,scene,174,6
144,1,2,2,1.218,scene,104,2
144,2,2,2,1.411,scene,100,2
144,1,2,2,0.861,scene,102,2
144,2,2,2,2.78,scene,218,2
144,2,2,2,1.902,scene,163,2
144,2,2,2,1.586,scene,192,2
144,2,1,2,1.309,scene,222,5
144,1,1,3,0.843,scene,147,6
144,1,1,3,1.617,scene,84,6
144,1,1,3,0.955,scene,220,6
144,2,1,3,1.048,scene,105,6
144,2,2,2,1.575,scene,12,2
144,1,1,3,0.863,scene,89,6
144,2,2,2,1.135,scene,198,2
144,2,2,2,1.047,scene,234,2
144,2,2,2,0.864,scene,232,2
144,1,1,3,1.566,scene,72,6
144,2,2,1,6.892,scene,138,3
144,2,2,2,4.163,scene,159,2
144,1,1,3,0.963,scene,63,6
144,1,1,2,4.692,scene,78,5
144,2,2,2,1.249,scene,130,2
144,2,2,2,4.336,scene,143,2
144,2,2,2,1.731,scene,122,2
144,1,2,2,2.024,scene,65,2
144,1,1,3,1.121,scene,135,6
144,1,1,3,1.623,scene,245,6
144,1,1,3,1.252,scene,231,6
144,2,2,2,1.418,scene,30,2
144,1,1,3,1.091,scene,34,6
144,1,2,2,1.498,scene,111,2
144,1,2,2,0.854,scene,208,2
144,2,2,2,1.323,scene,237,2
144,2,2,2,1.824,scene,167,2
144,2,2,2,1.287,scene,29,2
144,1,1,3,0.949,scene,71,6
144,2,1,3,0.92,scene,91,6
144,1,2,2,1.231,scene,127,2
144,2,2,2,1.038,scene,21,2
144,1,1,2,1.748,scene,136,5
144,1,1,3,0.936,scene,215,6
144,2,2,2,1.489,scene,205,2
144,2,2,2,1.039,scene,154,2
144,1,1,3,1.742,scene,172,6
144,1,1,2,2.17,scene,120,5
144,2,2,3,1.34,scene,134,1
144,1,2,3,4.241,scene,148,1
144,2,2,3,0.887,scene,67,1
144,2,1,1,3.268,scene,194,4
144,2,1,2,2.456,scene,109,5
144,2,2,2,1.372,scene,241,2
144,1,1,3,2.62,scene,82,6
144,2,2,1,2.453,scene,161,3
144,2,2,2,2.364,scene,165,2
144,1,1,1,2.622,scene,168,4
144,1,1,3,1.502,scene,188,6
144,1,1,2,1.524,scene,129,5
144,2,1,3,1.741,scene,74,6
144,1,2,2,1.039,scene,170,2
144,1,1,1,2.414,scene,209,4
144,1,1,3,1.095,scene,39,6
144,2,2,2,2.261,scene,76,2
144,2,2,2,1.101,scene,233,2
144,2,2,2,1,scene,46,2
144,2,2,2,1.072,scene,35,2
144,2,2,1,2.36,scene,193,3
144,1,2,2,1.648,scene,32,2
144,2,2,2,3.08,scene,113,2
144,1,2,2,0.763,scene,244,2
144,1,2,2,1.767,scene,177,2
144,1,2,2,0.73,scene,17,2
144,1,1,3,1.231,scene,200,6
144,1,2,1,4.18,scene,56,3
144,2,2,2,4.151,scene,24,2
144,1,1,1,2.521,scene,97,4
144,1,1,3,1.126,scene,125,6
144,1,1,3,1.483,scene,43,6
144,2,2,2,1.96,scene,4,2
144,2,2,2,1.076,scene,3,2
144,2,2,2,0.816,scene,98,2
144,2,2,2,2.224,scene,171,2
144,1,2,2,0.709,scene,115,2
144,1,2,2,0.745,scene,204,2
144,2,2,2,0.707,scene,179,2
144,1,1,3,1.298,scene,22,6
144,1,1,3,1.355,scene,37,6
144,2,2,2,1.443,scene,44,2
144,1,1,3,1.283,scene,150,6
144,1,2,2,2.498,scene,83,2
144,1,1,3,3.767,scene,114,6
144,1,2,2,1.261,scene,119,2
144,1,2,2,0.922,scene,112,2
144,1,1,3,1.711,scene,9,6
144,1,2,2,1.05,scene,54,2
144,2,2,2,2.122,scene,190,2
144,1,2,2,1.198,scene,197,2
144,1,2,2,0.878,scene,242,2
144,2,2,2,0.859,scene,99,2
144,1,2,2,1.257,scene,155,2
144,1,2,2,1.537,scene,141,2
144,1,1,2,2.02,scene,202,5
144,2,2,2,1.532,scene,36,2
144,2,1,2,2.312,scene,126,5
144,1,1,2,1.474,scene,133,5
144,1,1,3,1.154,scene,25,6
144,1,1,2,1.534,scene,40,5
144,2,2,2,1.175,scene,238,2
144,2,2,2,0.784,scene,124,2
144,2,2,2,2.449,scene,146,2
144,2,2,2,0.896,scene,101,2
144,1,1,2,1.998,scene,87,5
144,1,2,2,0.904,scene,181,2
144,1,1,2,1.323,scene,199,5
144,2,2,2,0.913,scene,153,2
144,2,2,2,0.986,scene,118,2
144,1,2,2,0.78,scene,180,2
144,2,2,2,1.627,scene,42,2
144,2,2,2,3.137,scene,137,2
144,2,2,2,0.82,scene,203,2
144,2,2,2,0.67,scene,217,2
144,2,2,2,2.79,scene,175,2
144,1,2,2,1.904,scene,240,2
144,1,1,3,3.429,scene,41,6
144,1,2,2,0.902,scene,213,2
144,2,2,2,1.805,scene,228,2
144,1,1,3,1.343,scene,121,6
144,2,2,2,1.594,scene,195,2
144,2,2,2,1.682,scene,139,2
144,2,2,2,1.511,scene,235,2
144,1,2,2,2.197,scene,131,2
144,2,2,2,0.933,scene,50,2
145,2,2,3,2.502,scene,179,1
145,2,2,3,3.022,scene,106,1
145,2,2,2,4.133,scene,74,2
145,1,2,3,1.985,scene,30,1
145,1,2,2,1.659,scene,178,2
145,2,2,2,3.038,scene,171,2
145,2,2,2,4.071,scene,228,2
145,2,2,2,6.405,scene,99,2
145,1,1,3,2.812,scene,32,6
145,2,2,2,2.567,scene,104,2
145,1,2,2,4.241,scene,142,2
145,1,2,1,1.857,scene,36,3
145,1,2,2,3.85,scene,209,2
145,2,2,2,1.821,scene,119,2
145,2,2,3,1.482,scene,132,1
145,2,2,3,1.331,scene,71,1
145,2,2,2,5.658,scene,156,2
145,2,2,1,1.851,scene,1,3
145,2,2,1,1.511,scene,89,3
145,1,2,2,1.681,scene,232,2
145,1,2,1,3.527,scene,54,3
145,2,2,1,4.67,scene,196,3
145,2,2,1,4.559,scene,208,3
145,2,2,1,2.235,scene,136,3
145,1,1,2,5.199,scene,205,5
145,2,2,1,1.915,scene,143,3
145,1,2,2,1.562,scene,187,2
145,2,2,3,2.348,scene,240,1
145,2,2,2,1.355,scene,84,2
145,1,2,1,2.952,scene,111,3
145,1,2,1,1,scene,140,3
145,2,2,1,1.029,scene,3,3
145,1,2,3,1.38,scene,62,1
145,2,2,3,1.577,scene,223,1
145,1,1,1,2.665,scene,161,4
145,2,2,1,2.492,scene,120,3
145,1,1,3,2.315,scene,91,6
145,1,1,1,4.803,scene,26,4
145,2,2,2,2.639,scene,87,2
145,1,2,1,3.192,scene,49,3
145,2,2,1,1.66,scene,40,3
145,2,2,1,0.76,scene,115,3
145,2,2,1,4.318,scene,191,3
145,1,1,1,2.427,scene,22,4
145,2,2,1,0.928,scene,159,3
145,1,1,1,1.785,scene,239,4
145,2,2,1,1.158,scene,47,3
145,2,2,2,1.139,scene,182,2
145,2,2,3,1.61,scene,139,1
145,2,1,2,4.157,scene,6,5
145,1,1,1,1.816,scene,193,4
145,1,2,1,1.822,scene,220,3
145,1,1,3,2.867,scene,246,6
145,1,1,3,1.285,scene,214,6
145,1,1,3,1.293,scene,15,6
145,1,1,1,4.784,scene,244,4
145,1,2,1,0.916,scene,42,3
145,1,1,1,1.042,scene,51,4
145,1,2,3,1.221,scene,29,1
145,1,2,2,1.673,scene,25,2
145,2,2,1,2.268,scene,194,3
145,2,2,1,2.02,scene,235,3
145,2,2,1,1.6,scene,185,3
145,1,2,1,1.525,scene,230,3
145,2,2,1,3.061,scene,123,3
145,2,2,3,2.199,scene,76,1
145,1,1,1,2.092,scene,217,4
145,1,2,1,1.462,scene,175,3
145,2,2,1,0.736,scene,8,3
145,2,2,1,2.524,scene,100,3
145,2,2,1,2.146,scene,181,3
145,1,1,1,1.677,scene,234,4
145,2,2,3,1.48,scene,125,1
145,2,2,1,2.193,scene,138,3
145,1,2,1,0.775,scene,162,3
145,2,2,3,1.109,scene,245,1
145,1,2,3,1.278,scene,177,1
145,1,2,2,1.999,scene,167,2
145,1,2,3,1.052,scene,192,1
145,1,2,1,2.904,scene,4,3
145,1,2,1,1.998,scene,85,3
145,2,2,2,1.962,scene,213,2
145,1,2,3,1.111,scene,31,1
145,1,1,1,1.974,scene,163,4
145,2,1,1,1.243,scene,164,4
145,2,1,1,2.167,scene,219,4
145,2,2,3,1.389,scene,215,1
145,2,1,1,1.842,scene,153,4
145,1,1,1,1.988,scene,20,4
145,1,1,3,2.195,scene,233,6
145,1,1,3,1.575,scene,201,6
145,2,2,3,1.786,scene,46,1
145,1,2,3,1.192,scene,172,1
145,1,2,1,1.911,scene,21,3
145,2,2,1,1.536,scene,17,3
145,2,2,2,3.552,scene,211,2
145,1,2,2,0.951,scene,113,2
145,1,2,2,2.39,scene,165,2
145,2,2,1,1.202,scene,73,3
145,2,2,3,1.812,scene,105,1
145,2,2,1,2.417,scene,168,3
145,1,1,1,3.591,scene,221,4
145,1,2,1,2.164,scene,184,3
145,1,2,1,1.713,scene,78,3
145,1,2,3,1.338,scene,222,1
145,1,2,1,1.704,scene,5,3
145,2,2,2,1.24,scene,198,2
145,2,2,3,1.069,scene,170,1
145,1,1,1,3.523,scene,70,4
145,1,1,1,1.203,scene,200,4
145,2,1,1,0.769,scene,65,4
145,2,1,1,2.317,scene,79,4
145,2,2,1,2.148,scene,114,3
145,1,1,3,1.62,scene,151,6
145,2,1,2,2.505,scene,35,5
145,1,1,2,3.898,scene,96,5
145,1,1,3,2.202,scene,241,6
145,2,1,1,2.333,scene,88,4
145,1,2,1,1.421,scene,2,3
145,1,1,1,1.88,scene,116,4
145,2,2,1,2.203,scene,224,3
145,1,2,1,2.455,scene,122,3
145,2,1,1,1.36,scene,210,4
145,2,2,1,2.308,scene,152,3
145,1,2,1,1.908,scene,137,3
145,1,1,1,2.202,scene,146,4
145,2,2,3,1.414,scene,7,1
145,2,1,1,1.315,scene,189,4
145,2,2,2,1.7,scene,236,2
145,2,2,3,0.943,scene,50,1
145,1,2,2,2.277,scene,63,2
145,1,2,1,3.614,scene,127,3
145,2,2,3,1.356,scene,134,1
145,1,1,2,2.62,scene,160,5
145,2,1,1,2.266,scene,212,4
145,2,2,1,1.355,scene,126,3
145,2,1,1,1.628,scene,183,4
145,1,2,1,1.82,scene,237,3
145,1,1,3,1.737,scene,238,6
145,2,2,3,2.051,scene,14,1
145,2,1,2,1.744,scene,155,5
145,1,2,1,2.318,scene,43,3
145,2,1,1,1.084,scene,144,4
145,2,2,1,2.342,scene,67,3
145,1,2,1,1.871,scene,242,3
145,1,2,1,1.049,scene,44,3
145,2,2,1,2.628,scene,227,3
145,1,2,1,1.321,scene,141,3
145,1,2,1,1.145,scene,154,3
145,2,2,1,1.248,scene,108,3
145,2,2,1,1.108,scene,169,3
145,2,1,1,0.75,scene,174,4
145,2,1,1,1.096,scene,72,4
145,1,1,1,2.228,scene,110,4
145,1,1,1,2.48,scene,93,4
145,1,2,1,1.4,scene,218,3
145,1,2,2,1.784,scene,128,2
145,1,1,1,2.768,scene,202,4
145,1,2,2,1.39,scene,149,2
145,1,2,1,1.786,scene,131,3
145,2,1,2,2.567,scene,121,5
145,2,2,3,1.351,scene,166,1
145,1,2,3,1.221,scene,9,1
145,1,1,1,1.422,scene,225,4
145,2,1,1,0.89,scene,188,4
145,1,2,1,2.916,scene,216,3
145,2,1,1,1.059,scene,118,4
145,2,2,2,1.486,scene,16,2
145,1,2,2,1.151,scene,130,2
145,2,1,1,1.47,scene,199,4
145,1,1,1,0.863,scene,34,4
145,2,1,2,2.081,scene,98,5
145,2,2,3,1.748,scene,56,1
145,2,2,3,0.562,scene,150,1
145,1,2,2,1.176,scene,148,2
145,2,2,2,1.184,scene,112,2
