Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Task,Catch_trial,ContrastOrTilt
104,0,1,1,0.518,0.333,1,0,5
104,1,1,1,0.457,0.334,1,0,5
104,0,0,1,0.902,0.334,1,0,5
104,0,1,1,0.577,0.318,1,0,5
104,1,1,1,0.495,0.308,1,0,5
104,1,0,1,0.529,0.334,1,0,5
104,1,1,1,0.32,0.366,1,0,5
104,0,0,1,0.419,0.303,1,0,5
104,0,0,1,0.635,0.35,1,1,15
104,1,1,1,0.433,0.365,1,0,5
104,1,1,1,0.694,0.27,1,0,5
104,1,0,1,0.616,0.542,1,0,5
104,0,0,1,0.586,0.294,1,0,5
104,0,0,1,0.478,0.262,1,0,5
104,1,1,1,0.543,0.493,1,0,5
104,0,0,1,1.665,0.259,1,0,5
104,0,1,1,0.486,0.348,1,0,5
104,1,1,1,0.52,0.293,1,0,5
104,0,1,1,0.483,0.261,1,0,5
104,1,1,1,0.559,0.27,1,0,5
104,0,1,1,0.463,0.246,1,0,5
104,0,1,1,0.472,0.278,1,0,5
104,0,1,1,0.552,0.294,1,0,5
104,0,1,1,0.475,0.254,1,0,5
104,1,1,1,0.867,0.23,1,0,5
104,1,1,1,0.346,0.238,1,0,5
104,1,1,1,0.333,0.262,1,0,5
104,1,1,1,0.614,0.254,1,0,5
104,1,1,1,0.377,0.254,1,0,5
104,0,1,1,0.317,0.286,1,0,5
104,1,1,1,0.221,0.286,1,0,5
104,1,1,1,0.366,0.262,1,0,5
104,0,1,1,0.4,0.286,1,0,5
104,1,1,1,0.316,0.27,1,0,5
104,0,1,1,0.505,0.261,1,0,5
104,1,1,1,0.417,0.27,1,0,5
104,1,0,1,0.102,0.854,1,0,5
104,0,0,1,0.286,0.342,1,0,5
104,0,0,1,0.641,0.238,1,0,5
104,0,0,1,0.34,0.254,1,0,5
104,1,1,1,0.928,0.75,1,0,5
104,1,1,1,0.511,0.366,1,0,5
104,1,1,1,0.523,0.326,1,0,5
104,1,0,1,0.703,0.278,1,0,5
104,1,0,1,0.949,0.238,1,0,5
104,1,1,1,0.504,0.444,1,0,5
104,0,1,1,0.665,0.26,1,0,5
104,1,1,1,0.725,0.229,1,0,5
104,0,0,1,0.501,0.342,1,1,15
104,0,0,1,0.461,0.358,1,0,5
104,1,0,1,0.729,0.262,1,0,5
104,1,1,1,0.443,0.414,1,0,5
104,1,1,1,0.395,0.254,1,0,5
104,1,1,1,0.422,0.238,1,0,5
104,1,1,1,0.852,0.23,1,0,5
104,0,0,1,0.389,0.27,1,0,5
104,1,0,1,0.461,0.246,1,0,5
104,1,0,1,0.33,0.238,1,0,5
104,0,0,1,0.558,0.27,1,0,5
104,1,1,1,0.326,0.342,1,0,5
104,1,1,1,0.408,0.262,1,0,5
104,0,1,1,0.275,0.262,1,0,5
104,1,1,1,0.126,0.27,1,0,5
104,1,1,1,0.227,0.254,1,0,5
104,1,1,1,0.278,0.214,1,0,5
104,1,1,1,0.278,0.246,1,0,5
104,0,0,1,0.294,0.23,1,0,5
104,1,1,1,0.336,0.262,1,0,5
104,1,1,1,0.605,0.342,1,1,15
104,0,0,1,0.951,0.518,2,0,0.7
104,1,0,1,0.44,0.358,2,0,0.7
104,0,0,1,0.381,0.294,2,0,0.7
104,1,0,1,0.281,0.286,2,0,0.7
104,1,0,1,0.255,0.478,2,0,0.7
104,0,0,1,0.367,0.286,2,0,0.7
104,1,0,1,0.485,0.286,2,0,0.7
104,0,0,1,0.351,0.286,2,0,0.7
104,0,0,1,0.273,0.262,2,0,0.7
104,1,0,1,0.308,0.286,2,0,0.7
104,0,0,1,0.544,0.27,2,0,0.7
104,0,0,1,0.134,0.262,2,0,0.7
104,0,0,1,0.325,0.278,2,0,0.7
104,0,0,1,0.365,0.246,2,0,0.7
104,0,0,1,0.333,0.302,2,0,0.7
104,0,0,1,0.297,0.246,2,0,0.7
104,0,0,1,0.148,0.318,2,0,0.7
104,1,0,1,0.321,0.534,2,0,0.7
104,0,0,1,0.222,0.302,2,0,0.7
104,0,0,1,0.112,0.294,2,0,0.7
104,0,0,1,0.448,0.334,2,0,0.7
104,1,1,2,0.29,0.382,2,0,0.7
104,0,0,1,0.307,0.302,2,0,0.7
104,0,0,1,0.398,0.286,2,0,0.7
104,1,1,1,0.333,0.438,2,0,0.7
104,0,0,1,0.279,0.31,2,0,0.7
104,1,1,1,0.288,0.486,2,0,0.7
104,1,1,1,0.283,0.318,2,0,0.7
104,0,0,1,0.317,0.278,2,0,0.7
104,1,1,1,0.168,0.358,2,0,0.7
104,1,1,1,0.271,0.35,2,0,0.7
104,1,1,1,0.201,0.318,2,0,0.7
104,0,0,1,0.41,0.262,2,0,0.7
104,0,0,1,0.472,0.27,2,0,0.7
104,0,0,1,0.673,0.286,2,0,0.7
104,1,0,1,0.523,0.414,2,0,0.7
104,1,1,1,0.747,0.317,2,0,0.7
104,1,1,1,0.333,0.301,2,0,0.7
104,0,0,1,0.414,0.293,2,0,0.7
104,1,1,1,0.428,0.45,2,1,5
104,0,0,1,0.268,0.374,2,0,0.7
104,1,1,1,0.602,0.462,2,0,0.7
104,0,0,1,0.307,0.31,2,0,0.7
104,1,0,1,0.564,0.27,2,0,0.7
104,1,0,1,0.425,0.278,2,0,0.7
104,1,0,1,0.103,0.302,2,0,0.7
104,0,0,1,0.205,0.262,2,0,0.7
104,1,1,1,0.525,0.368,2,0,0.7
104,1,1,1,0.469,0.398,2,0,0.7
104,0,0,1,0.313,0.262,2,0,0.7
104,1,0,1,0.358,0.278,2,0,0.7
104,0,0,1,0.055,0.262,2,0,0.7
104,1,0,1,0.398,0.302,2,0,0.7
104,0,0,1,0.187,0.278,2,0,0.7
104,0,0,1,0.288,0.318,2,0,0.7
104,1,0,1,0.191,0.302,2,0,0.7
104,0,0,1,0.302,0.27,2,0,0.7
104,0,0,1,0.157,0.286,2,0,0.7
104,0,0,1,0.272,0.27,2,0,0.7
104,0,0,1,0.122,0.286,2,0,0.7
104,1,1,1,0.456,0.262,2,0,0.7
104,1,1,1,0.131,0.326,2,0,0.7
104,1,1,1,0.02,0.35,2,0,0.7
104,0,0,1,0.227,0.262,2,0,0.7
104,1,1,1,0.212,0.374,2,0,0.7
104,1,1,1,0.246,0.31,2,0,0.7
104,1,1,1,0.289,0.286,2,0,0.7
104,1,1,1,0.098,0.31,2,0,0.7
104,1,1,1,0.025,0.31,2,0,0.7
104,1,1,1,0.17,0.326,2,0,0.7
104,0,0,1,0.215,1.038,2,0,0.7
104,0,0,1,0.124,0.294,2,0,0.7
104,0,0,1,0.084,0.286,2,0,0.7
104,0,0,1,0.017,0.278,2,0,0.7
104,0,0,1,0.113,0.278,2,0,0.7
104,1,1,1,0.293,0.318,2,0,0.7
104,1,1,1,0.064,0.326,2,0,0.7
104,1,1,1,0.2,0.326,2,0,0.7
104,0,0,1,0.253,0.262,2,0,0.7
104,0,0,1,0.016,0.27,2,1,5
104,0,0,1,0.162,0.198,2,0,0.7
104,0,0,1,0.117,0.262,2,0,0.7
104,0,0,1,0.184,0.262,2,0,0.7
104,0,0,1,0.134,0.302,2,0,0.7
104,1,1,1,0.263,0.366,2,0,0.7
104,1,1,1,0.151,0.422,2,0,0.7
104,0,0,1,0.22,0.278,2,0,0.7
104,1,0,1,0.023,0.334,2,0,0.7
104,0,0,1,0.398,0.294,2,0,0.7
104,1,0,1,0.163,0.342,2,0,0.7
104,1,0,1,0.268,0.318,2,0,0.7
104,0,0,1,0.032,0.294,2,0,0.7
104,0,0,1,0.226,0.31,2,0,0.7
104,1,1,1,0.303,0.438,2,0,0.7
104,0,0,1,0.339,0.31,2,0,0.7
104,0,0,1,0.325,0.286,2,0,0.7
104,1,1,1,0.388,0.374,2,0,0.7
104,0,0,1,0.179,0.302,2,0,0.7
104,1,1,1,0.294,0.342,2,0,0.7
104,0,0,1,0.293,0.302,2,1,5
105,0,1,2,1.253,0.232,2,0,0.7
105,1,1,2,0.623,0.193,2,0,0.7
105,0,0,2,0.545,0.189,2,0,0.7
105,1,1,3,0.403,0.429,2,0,0.7
105,1,1,3,0.358,0.254,2,0,0.7
105,0,0,3,0.514,0.237,2,0,0.7
105,0,0,2,0.654,0.286,2,0,0.7
105,0,0,2,0.576,0.268,2,0,0.7
105,1,1,2,0.334,0.306,2,0,0.7
105,1,1,2,0.452,0.341,2,0,0.7
105,1,1,3,0.31,0.376,2,0,0.7
105,0,0,3,0.493,0.268,2,0,0.7
105,0,1,2,0.313,0.281,2,0,0.7
105,0,1,2,0.374,0.205,2,0,0.7
105,0,0,1,0.343,0.254,2,0,0.7
105,1,1,2,0.187,0.256,2,0,0.7
105,0,0,3,0.311,0.256,2,0,0.7
105,1,1,2,0.203,0.21,2,0,0.7
105,0,1,2,0.67,0.199,2,0,0.7
105,1,1,3,0.322,0.246,2,0,0.7
105,1,1,2,0.358,0.231,2,0,0.7
105,1,1,3,0.264,0.302,2,0,0.7
105,0,0,3,0.357,0.227,2,0,0.7
105,1,0,2,0.392,0.189,2,0,0.7
105,1,1,3,0.303,0.215,2,0,0.7
105,0,0,3,0.186,0.207,2,0,0.7
105,0,0,2,0.327,0.181,2,0,0.7
105,1,1,4,0.528,0.354,2,0,0.7
105,0,0,3,0.341,0.228,2,0,0.7
105,0,0,3,0.274,0.224,2,0,0.7
105,1,1,3,0.296,0.28,2,0,0.7
105,0,0,3,0.215,0.245,2,0,0.7
105,0,0,3,0.295,0.197,2,0,0.7
105,0,1,3,0.329,0.24,2,0,0.7
105,1,1,3,0.291,0.272,2,0,0.7
105,0,0,3,0.233,0.212,2,0,0.7
105,0,0,3,0.311,0.187,2,0,0.7
105,0,1,2,0.295,0.254,2,0,0.7
105,1,1,3,0.457,0.258,2,0,0.7
105,0,0,4,0.346,0.194,2,1,5
105,1,1,2,0.388,0.3,2,0,0.7
105,0,0,2,0.295,0.211,2,0,0.7
105,0,0,3,0.31,0.331,2,0,0.7
105,0,0,3,0.31,0.246,2,0,0.7
105,0,1,2,0.391,0.206,2,0,0.7
105,1,1,4,0.513,0.337,2,0,0.7
105,0,0,3,0.313,0.278,2,0,0.7
105,0,0,2,0.436,0.2,2,0,0.7
105,1,0,1,1.123,0.24,2,0,0.7
105,1,1,3,0.607,0.22,2,0,0.7
105,1,1,3,0.281,0.206,2,0,0.7
105,0,0,3,0.231,0.252,2,0,0.7
105,0,0,2,0.227,0.184,2,0,0.7
105,0,0,4,0.467,0.242,2,0,0.7
105,0,0,4,0.359,0.233,2,0,0.7
105,1,0,1,0.22,1.248,2,0,0.7
105,1,1,2,0.015,0.341,2,0,0.7
105,0,0,2,0.273,0.24,2,0,0.7
105,0,1,2,0.325,0.206,2,0,0.7
105,0,0,2,0.427,0.488,2,0,0.7
105,0,0,1,0.562,0.302,2,0,0.7
105,1,1,3,0.321,0.302,2,0,0.7
105,1,1,3,0.155,0.315,2,0,0.7
105,0,0,3,0.172,0.252,2,0,0.7
105,0,1,2,0.294,0.194,2,0,0.7
105,1,1,3,0.498,0.261,2,0,0.7
105,1,0,2,0.212,0.615,2,0,0.7
105,1,1,2,0.341,0.312,2,0,0.7
105,0,0,4,0.281,0.275,2,0,0.7
105,0,0,4,0.168,0.275,2,0,0.7
105,1,1,2,0.171,0.255,2,0,0.7
105,1,1,2,0.51,0.206,2,0,0.7
105,1,0,2,0.364,0.252,2,0,0.7
105,0,0,4,0.359,0.226,2,0,0.7
105,0,0,4,0.247,0.215,2,0,0.7
105,1,1,2,0.67,0.179,2,0,0.7
105,0,0,2,0.294,0.514,2,0,0.7
105,0,0,2,0.383,0.258,2,0,0.7
105,0,1,2,0.359,0.222,2,0,0.7
105,0,0,4,0.279,0.223,2,1,5
105,0,1,2,1.585,0.329,2,0,0.7
105,0,0,4,0.294,0.225,2,0,0.7
105,1,1,2,0.25,0.241,2,0,0.7
105,0,0,3,0.647,0.36,2,0,0.7
105,0,0,3,0.282,0.201,2,0,0.7
105,0,1,2,0.264,0.211,2,0,0.7
105,0,0,1,0.904,0.216,2,0,0.7
105,1,1,2,0.388,0.19,2,0,0.7
105,0,0,4,0.265,0.343,2,0,0.7
105,0,0,1,0.966,0.23,2,0,0.7
105,1,1,3,0.294,0.281,2,0,0.7
105,1,1,2,0.111,0.251,2,0,0.7
105,1,1,3,0.094,0.351,2,0,0.7
105,1,1,4,0.013,0.36,2,0,0.7
105,0,0,2,0.382,0.22,2,0,0.7
105,1,1,2,0.169,0.237,2,0,0.7
105,0,0,3,0.187,0.32,2,0,0.7
105,1,1,3,0.623,0.258,2,0,0.7
105,1,0,2,0.436,0.27,2,0,0.7
105,0,0,4,0.186,0.276,2,1,5
105,1,1,3,0.529,0.333,1,0,5
105,0,0,3,0.358,0.226,1,0,5
105,0,0,1,0.654,0.261,1,0,5
105,0,0,2,0.436,0.198,1,0,5
105,1,1,3,0.02,0.32,1,0,5
105,1,0,1,0.531,0.198,1,0,5
105,1,0,3,0.296,0.255,1,0,5
105,0,0,3,0.14,0.232,1,0,5
105,0,0,3,0.138,0.199,1,0,5
105,1,1,3,0.358,0.182,1,0,5
105,0,0,3,0.062,0.197,1,0,5
105,0,0,3,0.233,0.225,1,0,5
105,1,0,3,0.66,0.218,1,0,5
105,0,0,2,0.186,0.208,1,0,5
105,1,1,2,1.123,0.209,1,0,5
105,0,0,3,0.343,0.189,1,0,5
105,0,0,1,0.721,0.213,1,0,5
105,1,1,4,0.357,0.281,1,0,5
105,1,1,4,0.402,0.233,1,0,5
105,0,0,3,0.312,0.246,1,0,5
105,1,1,3,0.358,0.191,1,0,5
105,0,0,2,0.279,0.178,1,0,5
105,0,1,3,0.607,0.188,1,0,5
105,0,0,3,0.513,0.181,1,0,5
105,0,0,3,0.617,0.259,1,0,5
105,0,1,3,0.669,0.204,1,0,5
105,0,0,2,1.049,0.225,1,0,5
105,1,0,2,0.358,0.204,1,0,5
105,0,0,2,0.569,0.232,1,0,5
105,1,1,3,0.39,0.266,1,0,5
105,1,1,3,0.474,0.243,1,0,5
105,1,1,4,0.075,0.401,1,0,5
105,1,1,4,0.172,0.266,1,0,5
105,1,1,3,0.132,0.32,1,0,5
105,0,0,4,0.145,0.229,1,0,5
105,0,1,3,0.342,0.269,1,0,5
105,0,0,4,0.153,0.201,1,0,5
105,1,1,2,1.169,0.383,1,0,5
105,1,1,2,0.453,0.259,1,0,5
105,1,1,4,0.794,0.267,1,1,15
105,0,1,3,0.327,0.264,1,0,5
105,0,0,2,0.723,0.162,1,0,5
105,0,0,3,0.263,0.287,1,0,5
105,0,1,2,0.684,1.026,1,0,5
105,0,0,2,0.389,0.27,1,0,5
105,1,1,2,0.529,0.215,1,0,5
105,0,0,4,0.322,0.245,1,0,5
105,1,1,2,0.372,0.187,1,0,5
105,0,0,4,0.278,0.204,1,0,5
105,0,0,4,0.107,0.251,1,0,5
105,0,0,3,0.405,0.36,1,0,5
105,1,1,3,0.515,0.271,1,0,5
105,1,0,2,0.373,0.222,1,0,5
105,1,1,3,0.372,0.363,1,0,5
105,1,0,4,0.529,0.259,1,0,5
105,1,1,3,0.35,0.257,1,0,5
105,1,0,2,0.251,0.263,1,0,5
105,0,0,1,0.39,0.243,1,0,5
105,0,0,2,0.44,0.262,1,0,5
105,1,1,2,0.327,0.28,1,0,5
105,0,0,2,0.588,0.214,1,0,5
105,0,1,3,0.415,0.259,1,0,5
105,0,0,3,0.388,0.244,1,0,5
105,1,1,3,0.248,0.237,1,0,5
105,1,1,2,0.272,0.379,1,0,5
105,1,1,2,0.261,0.211,1,0,5
105,1,0,2,0.627,0.199,1,0,5
105,1,0,2,0.232,0.224,1,0,5
105,0,0,2,0.31,0.397,1,0,5
105,1,1,2,0.342,0.246,1,0,5
105,0,0,2,0.247,0.274,1,0,5
105,1,0,1,0.495,0.204,1,0,5
105,1,1,3,0.342,0.818,1,0,5
105,0,0,2,0.358,0.291,1,0,5
105,1,0,2,0.719,0.209,1,0,5
105,0,0,1,0.52,0.245,1,0,5
105,1,0,2,0.608,0.191,1,0,5
105,0,0,2,0.295,0.266,1,0,5
105,0,0,2,0.585,0.319,1,0,5
105,0,0,4,0.618,0.194,1,1,15
105,1,1,3,0.266,0.316,1,0,5
105,1,1,3,0.28,0.279,1,0,5
105,1,1,3,0.187,0.285,1,0,5
105,1,1,3,0.139,0.283,1,0,5
105,1,0,2,0.324,0.241,1,0,5
105,1,1,2,0.312,0.235,1,0,5
105,1,0,2,0.389,0.185,1,0,5
105,0,0,2,0.6,0.242,1,0,5
105,0,0,2,0.305,0.193,1,0,5
105,1,1,2,1.053,0.196,1,0,5
105,1,1,2,0.31,0.211,1,0,5
105,0,0,2,0.372,0.203,1,0,5
105,0,0,1,0.343,0.234,1,0,5
105,0,0,3,0.483,0.507,1,0,5
105,1,1,2,0.902,0.21,1,0,5
105,1,0,2,0.668,0.201,1,0,5
105,0,0,1,0.325,0.178,1,0,5
105,1,1,2,0.623,0.334,1,0,5
105,1,0,2,0.297,0.223,1,0,5
105,0,0,4,0.654,0.229,1,1,15
106,0,0,1,1.782,2.83,1,0,5
106,1,1,1,1.345,1.134,1,0,5
106,1,0,1,0.883,1.366,1,0,5
106,1,1,4,0.75,1.313,1,0,5
106,0,0,3,0.651,1.15,1,0,5
106,0,0,1,0.818,0.431,1,0,5
106,1,1,2,1.375,0.856,1,0,5
106,1,1,3,1.019,0.533,1,0,5
106,1,1,4,1.05,0.456,1,0,5
106,1,1,3,0.669,0.415,1,0,5
106,1,1,2,1.652,0.805,1,0,5
106,0,0,4,0.261,0.919,1,0,5
106,1,1,3,0.461,0.535,1,0,5
106,1,1,3,0.822,0.318,1,0,5
106,1,0,2,1.379,0.495,1,0,5
106,0,1,3,0.587,0.454,1,0,5
106,1,1,3,0.552,0.284,1,0,5
106,0,1,4,0.99,0.397,1,0,5
106,1,1,3,0.432,0.535,1,0,5
106,1,1,3,0.359,0.391,1,0,5
106,0,0,2,0.417,0.509,1,0,5
106,1,1,3,0.981,0.4,1,0,5
106,1,1,3,0.248,0.24,1,0,5
106,0,1,3,0.343,0.247,1,0,5
106,1,1,4,0.662,0.375,1,0,5
106,1,1,2,0.362,0.471,1,0,5
106,1,1,4,0.523,0.35,1,0,5
106,0,0,1,0.497,0.384,1,0,5
106,1,1,4,0.488,0.438,1,0,5
106,1,1,4,0.184,0.391,1,0,5
106,1,1,4,0.277,0.287,1,0,5
106,1,1,4,0.146,0.263,1,0,5
106,1,1,4,0.292,0.317,1,0,5
106,1,1,4,0.098,0.327,1,0,5
106,1,0,1,0.597,0.43,1,0,5
106,0,0,4,0.304,0.359,1,0,5
106,0,1,2,0.317,0.639,1,0,5
106,0,0,4,0.599,0.39,1,0,5
106,1,1,4,0.536,0.565,1,0,5
106,1,1,4,0.533,0.39,1,1,15
106,0,0,3,0.386,0.558,1,0,5
106,0,0,1,2.176,0.422,1,0,5
106,0,0,1,0.262,0.575,1,0,5
106,1,1,4,0.557,0.415,1,0,5
106,1,0,4,0.784,0.814,1,0,5
106,0,0,4,0.125,0.343,1,0,5
106,0,0,2,0.553,0.357,1,0,5
106,1,0,2,0.248,0.886,1,0,5
106,0,0,3,0.387,0.783,1,0,5
106,1,1,4,0.698,0.567,1,0,5
106,1,1,4,0.426,0.295,1,0,5
106,0,0,4,0.304,0.43,1,0,5
106,1,1,2,0.528,0.263,1,0,5
106,1,1,1,0.47,0.278,1,0,5
106,1,1,4,0.766,0.431,1,0,5
106,0,0,4,0.32,0.639,1,0,5
106,0,0,4,0.15,0.286,1,0,5
106,1,1,2,0.58,0.215,1,0,5
106,0,0,4,0.354,0.351,1,0,5
106,0,0,4,0.174,0.252,1,0,5
106,1,1,4,0.339,1.025,1,0,5
106,1,1,3,0.373,0.679,1,0,5
106,0,0,4,0.264,0.494,1,0,5
106,0,1,4,0.493,0.35,1,0,5
106,0,0,2,0.315,0.423,1,0,5
106,1,0,2,0.227,0.598,1,0,5
106,1,1,4,0.744,0.503,1,0,5
106,1,0,2,0.159,0.359,1,0,5
106,1,1,4,0.576,0.367,1,0,5
106,1,1,2,0.26,0.478,1,0,5
106,0,0,4,0.305,0.519,1,0,5
106,0,1,2,1.357,0.336,1,0,5
106,0,0,2,0.635,0.199,1,0,5
106,1,1,4,0.925,0.431,1,0,5
106,1,1,3,0.332,0.299,1,0,5
106,1,1,4,0.316,0.382,1,0,5
106,0,0,2,0.998,0.767,1,0,5
106,0,0,4,0.343,0.337,1,0,5
106,0,0,2,0.276,0.247,1,0,5
106,1,1,4,0.408,0.302,1,1,15
106,0,0,4,0.262,1.094,1,0,5
106,1,1,4,0.425,0.325,1,0,5
106,1,1,4,0.057,0.248,1,0,5
106,0,1,3,0.298,0.312,1,0,5
106,1,0,1,0.576,0.214,1,0,5
106,1,1,3,0.542,0.472,1,0,5
106,0,0,2,0.449,0.368,1,0,5
106,1,1,4,0.266,0.287,1,0,5
106,0,0,1,0.328,0.398,1,0,5
106,0,0,1,0.207,0.702,1,0,5
106,1,1,3,0.415,0.381,1,0,5
106,1,1,4,0.213,0.447,1,0,5
106,0,0,3,0.514,0.815,1,0,5
106,1,1,3,0.171,0.335,1,0,5
106,0,0,4,0.366,0.648,1,0,5
106,1,0,4,0.349,0.264,1,0,5
106,0,1,1,0.154,1.035,1,0,5
106,0,0,1,0.492,0.241,1,0,5
106,1,0,1,0.205,0.903,1,0,5
106,1,1,4,0.599,0.327,1,1,15
106,0,0,2,0.633,1.743,2,0,0.7
106,1,1,1,0.829,0.471,2,0,0.7
106,0,1,1,0.607,0.324,2,0,0.7
106,1,1,4,0.652,0.399,2,0,0.7
106,1,1,4,0.331,1.422,2,0,0.7
106,1,1,2,0.881,0.343,2,0,0.7
106,1,1,3,0.238,0.318,2,0,0.7
106,0,1,2,0.233,0.261,2,0,0.7
106,0,1,1,0.063,0.239,2,0,0.7
106,1,1,3,0.247,0.383,2,0,0.7
106,0,0,1,0.757,0.262,2,0,0.7
106,1,1,4,0.189,0.344,2,0,0.7
106,1,1,4,0.044,0.271,2,0,0.7
106,1,1,2,0.833,0.408,2,0,0.7
106,1,1,2,0.103,0.287,2,0,0.7
106,1,1,3,0.342,0.462,2,0,0.7
106,0,1,2,0.255,0.895,2,0,0.7
106,0,1,2,0.208,0.215,2,0,0.7
106,0,1,3,0.542,0.287,2,0,0.7
106,0,1,4,0.099,0.366,2,0,0.7
106,0,1,2,0.296,0.391,2,0,0.7
106,0,1,3,1.391,0.52,2,0,0.7
106,1,1,4,0.147,0.365,2,0,0.7
106,0,1,2,0.547,1.711,2,0,0.7
106,1,1,4,0.234,0.343,2,0,0.7
106,0,1,2,0.688,0.438,2,0,0.7
106,0,0,2,0.372,0.288,2,0,0.7
106,0,0,1,0.688,0.246,2,0,0.7
106,1,1,4,0.096,0.399,2,0,0.7
106,0,1,4,0.104,0.303,2,0,0.7
106,0,1,3,0.26,0.288,2,0,0.7
106,1,1,4,0.347,0.39,2,0,0.7
106,0,1,2,0.219,0.232,2,0,0.7
106,0,1,2,0.243,0.398,2,0,0.7
106,1,1,3,0.182,0.278,2,0,0.7
106,0,1,4,0.077,0.432,2,0,0.7
106,0,1,2,0.507,1.046,2,0,0.7
106,0,1,3,1.319,0.583,2,0,0.7
106,0,1,3,0.102,0.527,2,0,0.7
106,0,0,4,0.11,0.672,2,1,5
106,1,1,3,0.343,0.48,2,0,0.7
106,0,1,3,0.04,0.391,2,0,0.7
106,0,1,3,0.246,0.407,2,0,0.7
106,0,1,4,0.055,0.367,2,0,0.7
106,0,1,4,1.849,0.382,2,0,0.7
106,0,1,4,0.658,0.351,2,0,0.7
106,0,1,2,0.392,0.295,2,0,0.7
106,1,1,4,0.234,0.383,2,0,0.7
106,1,1,4,1.502,0.398,2,0,0.7
106,0,1,1,0.004,0.494,2,0,0.7
106,0,0,1,0.249,0.262,2,0,0.7
106,0,0,1,0.045,0.255,2,0,0.7
106,1,1,4,0.388,0.263,2,0,0.7
106,0,1,2,0.833,0.287,2,0,0.7
106,1,1,4,0.454,0.333,2,0,0.7
106,1,1,4,0.308,0.262,2,0,0.7
106,1,1,4,0.747,0.273,2,0,0.7
106,1,1,4,0.267,0.311,2,0,0.7
106,0,1,1,0.346,0.854,2,0,0.7
106,1,1,4,0.169,0.256,2,0,0.7
106,0,0,1,0.41,0.406,2,0,0.7
106,1,1,4,0.255,0.239,2,0,0.7
106,0,0,2,0.253,0.296,2,0,0.7
106,1,1,4,0.303,0.2,2,0,0.7
106,1,1,4,0.079,0.191,2,0,0.7
106,1,1,4,0.116,0.279,2,0,0.7
106,1,1,3,0.094,0.295,2,0,0.7
106,0,1,2,0.203,0.446,2,0,0.7
106,1,1,3,0.107,0.238,2,0,0.7
106,1,1,3,0.66,0.342,2,0,0.7
106,0,0,1,0.332,0.344,2,0,0.7
106,0,0,2,0.052,0.294,2,0,0.7
106,0,0,2,0.018,0.279,2,0,0.7
106,0,1,3,0.156,0.456,2,0,0.7
106,1,1,4,0.121,0.527,2,0,0.7
106,0,0,1,0.346,0.303,2,0,0.7
106,1,0,2,0.203,0.304,2,0,0.7
106,0,1,2,0.354,0.455,2,0,0.7
106,1,0,2,0.035,0.51,2,0,0.7
106,1,1,4,0.623,0.396,2,1,5
106,0,1,4,0.143,1.143,2,0,0.7
106,0,0,1,0.004,0.471,2,0,0.7
106,1,1,4,0.133,0.375,2,0,0.7
106,0,0,2,0.23,0.3,2,0,0.7
106,1,1,4,0.592,0.287,2,0,0.7
106,0,0,2,0.577,0.263,2,0,0.7
106,1,1,4,0.151,0.287,2,0,0.7
106,0,1,2,0.293,0.279,2,0,0.7
106,0,0,4,0.352,0.622,2,0,0.7
106,0,1,1,0.33,1.157,2,0,0.7
106,0,0,2,0.154,0.342,2,0,0.7
106,1,1,1,0.351,1.64,2,0,0.7
106,0,0,4,0.305,0.439,2,0,0.7
106,0,0,4,1.099,0.328,2,0,0.7
106,0,1,2,0.944,0.558,2,0,0.7
106,1,1,4,0.034,0.304,2,0,0.7
106,1,1,4,0.07,0.296,2,0,0.7
106,1,1,4,0.133,0.336,2,0,0.7
106,0,0,2,0.054,0.408,2,0,0.7
106,0,0,4,0.294,0.431,2,1,5
107,0,0,2,2.678,0.974,2,0,0.7
107,1,1,2,1.582,1.134,2,0,0.7
107,0,0,3,0.609,0.638,2,0,0.7
107,0,1,1,1.762,0.693,2,0,0.7
107,0,0,4,0.676,0.982,2,0,0.7
107,0,1,4,0.464,0.462,2,0,0.7
107,0,0,4,0.586,0.533,2,0,0.7
107,1,1,2,0.689,0.671,2,0,0.7
107,1,1,3,1.229,0.646,2,0,0.7
107,0,0,3,0.537,0.75,2,0,0.7
107,1,1,4,1.453,0.477,2,0,0.7
107,1,1,4,1.952,0.582,2,0,0.7
107,0,0,3,0.501,1.119,2,0,0.7
107,0,0,4,0.527,0.421,2,0,0.7
107,0,1,4,0.976,0.397,2,0,0.7
107,0,0,2,0.789,0.679,2,0,0.7
107,0,0,2,0.381,0.342,2,0,0.7
107,0,0,2,0.325,0.383,2,0,0.7
107,1,1,3,0.498,0.782,2,0,0.7
107,1,1,4,0.939,0.382,2,0,0.7
107,0,1,3,0.754,0.805,2,0,0.7
107,1,1,3,0.649,0.422,2,0,0.7
107,1,1,3,0.698,0.11,2,0,0.7
107,0,1,2,0.849,0.397,2,0,0.7
107,0,0,1,0.444,0.614,2,0,0.7
107,0,1,1,0.692,0.142,2,0,0.7
107,1,1,3,1.249,0.597,2,0,0.7
107,0,0,1,0.785,0.438,2,0,0.7
107,1,0,2,0.648,0.412,2,0,0.7
107,1,0,2,0.542,0.438,2,0,0.7
107,1,1,2,0.588,0.743,2,0,0.7
107,1,1,1,0.507,0.596,2,0,0.7
107,1,1,2,0.528,0.782,2,0,0.7
107,1,1,3,0.617,0.382,2,0,0.7
107,0,1,3,0.477,0.414,2,0,0.7
