Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Accuracy,Training
31,1,2,-1,0.5085,0.5411,0.1333,0,0
31,2,2,-1,0.5085,0.4911,0.1333,1,0
31,2,2,-1,0.8084,0.4245,0.0333,1,0
31,1,1,-1,0.7585,0.4911,0.0667,1,0
31,2,1,-1,0.7002,0.4494,0.0167,0,0
31,2,1,-1,0.8418,0.4245,0.0083,0,0
31,1,1,-1,1.2918,0.4412,0.0167,1,0
31,1,1,-1,0.8168,0.6161,0.0167,1,0
31,2,1,-1,0.9835,0.4661,0.1333,0,0
31,2,2,-1,0.7501,0.3995,0.0667,1,0
31,1,2,-1,0.7669,0.3994,0.0333,0,0
31,2,1,-1,2.8917,0.3745,0.0167,0,0
31,2,1,-0.8985,2.1167,0.5911,0.0667,0,0
31,2,2,-0.875,0.6585,0.5328,0.0333,1,0
31,1,1,-0.875,0.7584,0.3327,0.0083,1,0
31,1,2,-0.875,0.5918,0.3828,0.0083,0,0
31,1,1,-0.875,0.1252,0.4327,0.0083,1,0
31,2,1,-0.875,0.3669,0.4078,0.0333,0,0
31,2,1,-0.875,0.5085,0.4661,0.1333,0,0
31,1,1,-0.875,1.5668,0.2494,0.0167,1,0
31,2,1,-0.875,0.8668,0.2244,0.0333,0,0
31,1,2,-1,2.775,2.0327,0.0167,0,0
31,1,2,-1,2.5583,0.3244,0.0333,0,0
31,1,2,-1,0.1669,0.5161,0.1333,0,0
31,1,2,-1,0.5835,0.4578,0.1333,0,0
31,2,1,-1,0.0502,0.4494,0.0667,0,0
31,2,2,-1,0.3586,0.5411,0.0667,1,0
31,2,2,-1,1.1584,0.3078,0.0667,1,0
31,1,2,-1,0.7835,0.4078,0.0333,0,0
31,2,2,-1,0.0168,0.3745,0.0083,1,0
31,2,1,-1,0.7584,0.2578,0.0667,0,0
31,2,1,-1,1.1001,0.2494,0.0667,0,0
31,2,2,-1,0.8668,0.4494,0.0667,1,0
31,1,2,-1,0.8168,0.3161,0.0083,0,0
31,1,2,-1,0.7918,0.3661,0.0667,0,0
31,2,2,-1,0.9168,0.416,0.0667,1,0
31,2,1,-1,0.6835,0.2995,0.0667,0,0
31,2,2,-1,0.6251,0.3662,0.1333,1,0
31,1,2,-1,0.9502,0.4161,0.0667,0,0
31,1,1,-1,0.7335,0.5244,0.0667,1,0
31,1,2,-1,0.9168,0.6494,0.0667,0,0
31,1,1,-1,0.6085,0.3995,0.0167,1,0
31,2,1,-1,0.7751,0.3578,0.0167,0,0
31,1,2,-1,1.4584,0.2578,0.0333,0,0
31,2,1,-1,0.9085,0.3828,0.0167,0,0
31,1,2,-1,0.8918,0.3495,0.0333,0,0
31,1,2,-1,0.5501,0.2911,0.0167,0,0
31,1,1,-1,0.5918,0.3412,0.1333,1,0
31,2,1,-1,0.9501,0.2828,0.1333,0,0
31,1,1,-1,0.7335,0.3328,0.0333,1,0
31,2,1,-1,1.0668,0.3161,0.0167,0,0
31,2,2,-1,0.8585,0.4911,0.0333,1,0
31,2,2,-1,1.0084,0.3661,0.0083,1,0
31,2,2,-1,0.8918,0.3911,0.0167,1,0
31,1,1,-1,0.9001,0.3745,0.0667,1,0
31,2,1,-1,0.6418,0.3328,0.0083,0,0
31,2,1,-1,0.5252,0.4495,0.1333,0,0
31,2,1,-1,0.5585,0.5411,0.1333,0,0
31,2,2,-1,1.1169,0.466,0.0333,1,0
31,1,2,-1,0.9751,0.4495,0.0333,0,0
31,1,1,-1,0.6668,0.4328,0.0083,1,0
31,2,1,-1,1.0001,0.3994,0.0167,0,0
31,1,2,-1,0.7585,0.3911,0.0167,0,0
31,2,1,-1,0.9751,0.4411,0.0333,0,0
31,2,1,-1,1.0585,0.3494,0.0333,0,0
31,1,1,-1,0.6251,0.2995,0.0333,1,0
31,1,2,-1,0.8001,0.3661,0.0667,0,0
31,1,1,-1,0.1419,0.3411,0.0167,1,0
31,1,1,-1,0.7168,0.2745,0.0167,1,0
31,2,2,-1,0.7918,0.3744,0.1333,1,0
31,1,2,-1,0.8585,0.4745,0.1333,0,0
31,2,1,-1,0.5502,0.4577,0.0333,0,0
31,1,1,-1,0.9001,0.2077,0.0083,1,0
31,2,1,-1,0.6418,0.4911,0.0083,0,0
31,1,2,-1,0.7835,0.2911,0.0667,0,0
31,1,2,-1,0.5584,0.2828,0.0083,0,0
31,1,2,-1,0.6918,0.1995,0.0083,0,0
31,2,1,-1,0.7085,0.2161,0.0083,0,0
31,2,2,-1,0.6168,0.2411,0.0333,1,0
31,2,2,-1,0.8252,0.2078,0.1333,1,0
31,1,1,-1,0.6418,0.4244,0.0167,1,0
31,1,1,-1,0.6418,0.3912,0.1333,1,0
31,1,1,-1,0.6835,0.1995,0.0083,1,0
31,1,1,-1,0.6585,0.3828,0.0333,1,0
31,1,1,-1,0.7585,0.2495,0.0667,1,0
31,1,1,-1,0.8168,0.3995,0.1333,1,0
31,2,1,-1,0.6418,0.2911,0.1333,0,0
31,1,1,-1,0.4335,0.3328,0.0167,1,0
31,2,1,-1,0.7335,0.416,0.0083,0,0
31,2,1,-1,0.5585,0.3078,0.0083,0,0
31,1,2,-1,1.0001,0.2161,0.0083,0,0
31,2,1,-1,1.0501,0.1911,0.0667,0,0
31,1,1,-1,0.9835,0.2411,0.0667,1,0
31,2,1,-1,1.1167,0.2495,0.1333,0,0
31,2,2,-1,0.8834,0.2412,0.0667,1,0
31,1,2,-1,0.8835,0.2326,0.0667,0,0
31,1,1,-1,0.8001,0.1828,0.0083,1,0
31,2,2,-1,0.9251,0.2328,0.1333,1,0
31,2,1,-1,0.9668,0.2162,0.0333,0,0
31,2,1,-1,1.0834,0.3161,0.0083,0,0
31,1,1,-1,0.9001,0.2245,0.1333,1,0
31,2,1,-1,0.8167,0.4412,0.0667,0,0
31,1,1,-1,0.7668,0.2745,0.0167,1,0
31,2,1,-1,0.8251,0.2827,0.0333,0,0
31,1,1,-1,0.5001,0.2994,0.1333,1,0
31,2,1,-1,0.7501,0.2828,0.0167,0,0
31,2,2,-1,0.2419,0.4744,0.0333,1,0
31,2,2,-1,0.9251,0.2495,0.1333,1,0
31,1,1,-1,0.8252,0.2161,0.0667,1,0
31,1,1,-1,0.7334,0.1912,0.0083,1,0
31,2,1,-1,1.0335,0.2662,0.0083,0,0
31,1,2,-1,0.9168,0.1995,0.1333,0,0
31,1,2,-1,0.8418,0.1995,0.0667,0,0
31,2,2,-1,0.7918,0.3745,0.0667,1,0
31,2,1,-1,0.7834,0.2662,0.0083,0,0
31,1,1,-1,0.8502,0.2494,0.0083,1,0
31,1,2,-1,0.8084,0.2495,0.0333,0,0
31,1,1,-1,0.6668,0.4495,0.0167,1,0
31,2,1,-1,1.2001,0.4328,0.0333,0,0
31,2,1,-1,0.7001,0.2495,0.0083,0,0
31,1,2,-1,0.5086,0.2494,0.0083,0,0
31,2,2,-1,0.6085,0.4162,0.0667,1,0
31,1,1,-1,1.5501,0.2411,0.0333,1,0
31,1,2,-1,0.725,0.2329,0.0083,0,0
31,2,1,-1,0.6252,0.3661,0.1333,0,0
31,2,2,-1,0.9168,0.2662,0.0333,1,0
31,1,2,-1,1.0835,0.3161,0.0667,0,0
31,2,1,-1,0.6419,0.2828,0.0167,0,0
31,1,1,-1,0.7751,0.5245,0.0167,1,0
31,1,1,-1,0.6835,0.2911,0.0167,1,0
31,2,2,-1,0.6918,0.2578,0.0667,1,0
31,1,2,-1,0.8085,0.1661,0.1333,0,0
31,2,2,-1,0.6835,0.2578,0.0333,1,0
31,1,1,-1,0.8501,0.2245,0.0083,1,0
31,1,2,-1,0.7168,0.2245,0.0083,0,0
31,1,1,-1,0.8918,0.2495,0.0667,1,0
31,1,2,-1,0.7084,0.1912,0.0167,0,0
31,2,2,-1,0.9001,0.4245,0.1333,1,0
31,1,2,-1,1.1417,0.4161,0.0667,0,0
31,2,1,-1,0.5334,0.2912,0.0167,0,0
31,2,2,-1,0.6501,0.2411,0.0667,1,0
31,1,2,-1,0.6585,0.2328,0.0333,0,0
31,2,1,-1,0.6334,0.2745,0.0333,0,0
31,2,1,-1,0.7918,0.2161,0.1333,0,0
31,1,2,-1,1.3001,0.2161,0.0667,0,0
31,2,1,-1,0.8085,0.3745,0.0167,0,0
31,1,2,-1,0.7834,0.1912,0.0167,0,0
31,1,1,-1,0.2585,0.6161,0.0333,1,0
31,1,2,-1,0.8502,0.4244,0.0167,0,0
31,2,2,-1,0.5084,0.4578,0.1333,1,0
31,2,1,-1,0.5585,0.3828,0.0083,0,0
31,2,1,-1,1.0668,0.3078,0.1333,0,0
31,1,2,-1,2.4834,0.5244,0.0333,0,0
31,2,1,-1,1.0584,1.0661,0.1333,0,0
31,1,2,-1,0.2835,0.5161,0.0167,0,0
32,1,1,-0.9453,1.375,3.3158,0.1333,1,1
32,1,2,-0.4766,1.2584,1.4827,0.0667,0,1
32,1,1,-1,1.6501,1.891,0.0333,1,1
32,2,1,-0.2656,1.5916,1.3412,0.0167,0,1
32,2,2,-1,1.3751,1.3327,0.0083,1,1
32,2,2,0.4762,2.7083,1.8327,0.1333,1,1
32,2,1,-1,0.9501,2.0577,0.0667,0,1
32,2,1,-0.9297,2.7,1.316,0.0333,0,1
32,2,2,-1,1.6,2.8827,0.0167,1,1
32,1,1,-1,1.0668,1.1743,0.0083,1,1
32,2,2,1,1.2251,1.8577,0.1333,1,1
32,2,2,1,1.1001,1.3077,0.0667,1,1
32,2,1,-1,1.5918,1.8327,0.0333,0,1
32,1,1,1,1.6251,1.516,0.0167,1,1
32,2,1,1,1.2501,1.0911,0.0083,0,1
32,2,2,0.4444,1.7251,2.216,0.1333,1,1
32,1,2,1,0.8585,1.1243,0.0667,0,1
32,1,1,-0.4531,1.075,1.9912,0.0333,1,1
32,2,1,-0.2031,1.3334,0.8911,0.0167,0,1
32,1,1,-1,1.3584,1.9077,0.0083,1,1
32,2,2,1,0.9668,2.0243,0.1333,1,1
32,1,2,1,0.9919,1.0993,0.0667,0,1
32,2,1,1,0.9001,1.6994,0.0333,0,1
32,1,1,-1,0.8668,1.0744,0.0167,1,1
32,1,1,-1,6.2747,2.0577,0.0083,1,1
32,1,1,1,1.5334,1.0411,0.1333,1,1
32,2,2,1,1.5834,1.0578,0.0667,1,1
32,2,1,-1,1.6501,1.2244,0.0333,0,1
32,2,1,-1,2.0667,1.0827,0.0167,0,1
32,2,2,-1,1.5751,1.191,0.0083,1,1
32,1,1,1,0.8335,1.0743,0.1333,1,1
32,2,2,0.5794,0.9918,2.4993,0.0667,1,1
32,2,1,-1,1.0751,1.1411,0.0333,0,1
32,2,2,-0.5781,1.3167,1.0494,0.0167,1,1
32,1,1,-0.6016,1.7251,1.216,0.0083,1,1
32,1,1,1,1.1835,1.241,0.1333,1,1
32,1,2,0.3968,1.6335,0.891,0.0667,0,1
32,2,1,-0.6719,0.8835,1.0744,0.0333,0,1
32,2,1,-0.3985,0.9501,0.7995,0.0167,0,1
32,1,2,-0.6719,1.1584,1.2328,0.0083,0,1
32,2,2,1,1.1085,0.9327,0.1333,1,1
32,2,2,0.8174,0.9084,0.7828,0.0667,1,1
32,1,2,0.754,0.8835,0.7078,0.0333,0,1
32,2,2,-0.5703,1.3751,0.9327,0.0167,1,1
32,2,1,-0.8594,1.1001,1.3661,0.0083,0,1
32,2,2,1,0.9002,1.2077,0.1333,1,1
32,1,2,1,0.9001,0.8744,0.0667,0,1
32,1,1,-0.6953,0.6834,0.8328,0.0333,1,1
32,1,2,-0.6485,1.8584,1.0161,0.0167,0,1
32,1,1,-0.7188,1.3251,0.7911,0.0083,1,1
32,1,1,1,0.8502,1.2994,0.1333,1,1
32,1,2,0.6428,1.4168,1.966,0.0667,0,1
32,2,2,0.5714,1.1418,0.8161,0.0333,1,1
32,1,1,-0.8516,2.3917,1.341,0.0167,1,1
32,1,1,-0.6719,1.9084,0.8411,0.0083,1,1
32,1,1,1,0.8251,1.1411,0.1333,1,1
32,2,2,0.9048,0.8835,0.9077,0.0667,1,1
32,2,1,-0.8125,1.2251,1.0327,0.0333,0,1
32,2,2,0.5238,1.4917,0.8911,0.0167,1,1
32,2,2,-0.5078,1.9667,0.7994,0.0083,1,1
32,2,1,-1,0.8251,1.3159,0.0083,0,0
32,2,2,1,0.7751,0.9411,0.1333,1,0
32,1,1,1,1.4084,1.2744,0.0167,1,0
32,2,2,1,0.8168,0.9495,0.1333,1,0
32,1,2,0.6587,1.5751,1.141,0.0167,0,0
32,1,1,1,0.7918,1.0328,0.1333,1,0
32,2,1,1,1.3084,1.1161,0.0083,0,0
32,2,1,-0.7344,1.0251,1.941,0.0167,0,0
32,2,2,0.8412,0.8252,0.9827,0.0667,1,0
32,2,1,-0.8516,1.6251,0.9994,0.0167,0,0
32,1,1,0.5238,0.8918,0.7577,0.0333,1,0
32,1,2,0.6905,1.3918,0.866,0.0333,0,0
32,2,1,-0.0938,0.6835,1.0994,0.0083,0,0
32,1,2,0.4603,0.8585,2.091,0.0667,0,0
32,1,1,-0.625,0.9502,1.0077,0.0333,1,0
32,2,1,0.1984,2.075,0.8994,0.0167,0,0
32,1,1,-1,0.8585,0.9994,0.0167,1,0
32,1,1,0.4921,0.9834,1.1578,0.0667,1,0
32,1,1,0.7698,0.9251,0.9578,0.0667,1,0
32,1,1,-1,1.9334,1.3827,0.0333,1,0
32,1,2,0.8412,0.6585,0.9328,0.0667,0,0
32,1,1,1,0.6501,1.0661,0.1333,1,0
32,1,2,0.6984,0.9168,1.1244,0.0333,0,0
32,1,1,-1,1.0168,1.0744,0.0083,1,0
32,1,1,1,0.9418,1.116,0.1333,1,0
32,1,1,-0.7422,1.0001,1.1577,0.0333,1,0
32,2,1,-1,1.3501,1.0911,0.0333,0,0
32,2,2,1,0.6918,1.1245,0.1333,1,0
32,2,1,-0.5703,1.6334,0.8744,0.0167,0,0
32,1,1,-0.6719,1.2001,0.8661,0.0167,1,0
32,1,2,0.3809,3.225,0.9078,0.0167,0,0
32,2,2,1,0.6085,0.7995,0.0667,1,0
32,1,1,1,0.9585,0.8911,0.1333,1,0
32,1,1,-0.8516,0.6585,0.8327,0.0083,1,0
32,2,1,-1,0.9001,1.0327,0.0167,0,0
32,1,1,-1,0.5752,0.991,0.0083,1,0
32,1,1,1,0.9502,1.0077,0.1333,1,0
32,2,2,1,0.7835,1.0994,0.0667,1,0
32,1,1,-1,0.7085,1.2411,0.0333,1,0
32,1,1,0,0.9501,1.7244,0.0333,1,0
32,1,1,0,1.0252,0.9327,0.0083,1,0
32,1,1,-0.4219,1.2334,0.9411,0.0083,1,0
32,2,2,1,0.7418,0.9827,0.1333,1,0
32,1,1,-0.2344,1.3168,1.4493,0.0167,1,0
32,2,2,1,0.7085,0.9994,0.1333,1,0
32,1,2,1,1.2002,0.8994,0.0667,0,0
32,2,1,-0.4141,0.6085,0.9744,0.0083,0,0
32,1,2,0.5476,0.8418,0.7828,0.0667,0,0
32,1,2,0.6746,0.9918,0.7329,0.1333,0,0
32,2,1,0.5714,0.5835,0.9577,0.0333,0,0
32,1,1,-1,0.6584,1.4161,0.0083,1,0
32,1,1,0.8651,0.8835,0.8994,0.1333,1,0
32,2,1,-0.6485,0.6002,0.8661,0.0333,0,0
32,1,2,0.6667,0.7335,0.7494,0.0667,0,0
32,2,1,0.4921,0.9752,0.8161,0.0083,0,0
32,1,1,-0.5313,0.9001,0.7078,0.0333,1,0
32,2,2,0.6428,0.7501,0.8911,0.0667,1,0
32,1,2,0.5238,0.7335,0.6911,0.0667,0,0
32,2,1,-0.4375,0.6835,0.9077,0.0167,0,0
32,2,1,-0.5313,0.8168,0.6994,0.0083,0,0
32,2,1,-0.3672,1.4417,0.7493,0.0083,0,0
32,1,1,0.4365,1.0418,0.6245,0.0167,1,0
32,2,2,1,0.7501,1.0328,0.0667,1,0
32,2,1,-1,0.8919,1.1077,0.0167,0,0
32,2,1,-0.3672,0.6501,0.6994,0.0167,0,0
32,1,1,1,0.6918,1.1911,0.0333,1,0
32,2,2,0.627,1.2335,0.7994,0.0167,1,0
32,1,1,-0.0235,0.9085,1.6494,0.0167,1,0
32,1,2,0.6984,0.8334,0.6828,0.0667,0,0
32,1,2,0.627,0.6835,0.7161,0.0667,0,0
32,1,2,1,0.6168,1.3327,0.0667,0,0
32,2,1,-0.4453,0.7751,0.7411,0.0333,0,0
32,1,1,-0.5078,1.0666,0.7162,0.0083,1,0
32,2,1,-0.5313,0.9335,0.6994,0.0083,0,0
32,2,1,-1,0.6335,1.0993,0.0167,0,0
32,1,2,1,0.7335,0.9578,0.1333,0,0
32,2,2,1,1.0418,1.0161,0.1333,1,0
32,2,1,-0.3985,1.3002,1.9576,0.0083,0,0
32,1,1,1,0.7418,1.3829,0.1333,1,0
32,1,2,1,0.8502,0.991,0.0667,0,0
32,1,1,0.5397,0.7001,0.7994,0.0167,1,0
32,2,2,0.6032,0.7751,0.6578,0.0667,1,0
32,1,1,-0.3438,0.6835,0.7161,0.0167,1,0
32,1,1,-0.4375,1.4501,0.8411,0.0333,1,0
32,1,1,-0.5781,0.6585,0.6077,0.0167,1,0
32,2,2,0.4286,0.9835,0.8494,0.0667,1,0
32,1,2,0.3492,1.5168,0.7077,0.0083,0,0
32,2,2,1,0.8001,0.8327,0.1333,1,0
32,1,1,-0.4688,0.9085,0.7911,0.0167,1,0
32,1,1,-0.5547,0.6835,0.7161,0.0083,1,0
32,1,2,1,0.7168,0.9328,0.1333,0,0
32,1,1,-0.5235,0.6669,0.7661,0.0333,1,0
32,2,2,1,0.9001,1.0578,0.1333,1,0
32,1,2,0.2619,1.4167,1.1328,0.0333,0,0
32,1,1,-0.5235,0.9752,0.7411,0.0083,1,0
32,1,2,1,0.7086,0.9077,0.0667,0,0
32,2,2,1,0.6001,0.9661,0.0667,1,0
32,1,1,1,0.9584,0.9162,0.1333,1,0
32,1,1,1,0.8585,0.9828,0.1333,1,0
32,2,1,-0.5938,1.3167,0.7995,0.0083,0,0
32,2,1,0.9841,0.9751,0.6828,0.0333,0,0
32,2,1,-1,0.9168,0.9828,0.0333,0,0
32,2,1,-0.3906,0.6251,0.8411,0.0083,0,0
32,1,1,-0.7188,0.6252,0.7494,0.0083,1,0
32,1,2,0.8889,1.0251,0.7328,0.0667,0,0
32,2,2,1,0.8334,0.8744,0.1333,1,0
32,2,1,-1,0.8834,1.2661,0.0333,0,0
32,1,1,0.6032,0.7584,0.6245,0.0667,1,0
32,2,1,-0.375,1.2751,0.6661,0.0083,0,0
32,1,1,-0.1172,0.6919,0.5827,0.0333,1,0
32,1,1,-0.1094,1.5085,0.816,0.0167,1,0
32,2,2,1,0.592,0.8243,0.1333,1,0
32,2,1,-0.086,0.9585,0.6327,0.0333,0,0
32,2,1,-0.5469,0.6918,0.7411,0.0167,0,0
32,2,1,0.5159,0.6501,0.8328,0.0333,0,0
32,2,1,-1,1.9167,2.9576,0.0083,0,0
32,2,1,0.5555,0.7418,1.1744,0.0333,0,0
32,1,1,1,0.7253,0.8993,0.1333,1,0
32,1,2,1,0.7252,1.0244,0.1333,0,0
32,1,2,1,0.6751,0.9578,0.0667,0,0
32,1,2,0.4444,0.6502,0.5659,0.0667,0,0
32,2,1,-0.8047,0.5001,0.6411,0.0083,0,0
32,2,2,1,0.8918,0.8245,0.1333,1,0
32,2,2,0.5873,0.7751,0.6745,0.0083,1,0
32,2,2,0.7302,0.6501,0.5661,0.0667,1,0
32,2,1,0.8095,0.6419,0.7327,0.1333,0,0
32,1,1,-0.6953,0.7002,0.7577,0.0167,1,0
32,2,1,0.4365,1.4418,0.8161,0.0083,0,0
32,1,1,-0.6875,0.1252,1.0077,0.0167,1,0
32,1,2,1,0.7335,0.9161,0.0667,0,0
32,1,1,-0.8516,0.8918,0.9744,0.0167,1,0
32,2,2,1,0.9251,0.9078,0.0667,1,0
32,2,1,-1,0.8418,1.1077,0.0083,0,0
32,1,1,-1,0.7085,1.0328,0.0083,1,0
32,1,1,-1,1.1918,0.991,0.0167,1,0
32,1,1,-1,0.5918,1.0161,0.0167,1,0
32,1,2,0.9286,0.6834,1.1411,0.0667,0,0
32,2,2,0.4127,0.9418,0.6494,0.0667,1,0
32,2,1,-1,1.4417,1.1161,0.0333,0,0
32,2,1,-1,1.0752,1.116,0.0333,0,0
32,1,1,-1,1.0752,0.9493,0.0333,1,0
32,2,2,0.5476,1.0501,0.7911,0.1333,1,0
32,1,1,-1,0.6252,1.0494,0.0083,1,0
32,2,1,-1,0.6335,1.3077,0.0083,0,0
32,1,2,0.8174,0.7585,1.766,0.0667,0,0
32,2,2,0.6587,0.8335,0.7494,0.1333,1,0
32,1,1,-1,1.0085,0.9911,0.0083,1,0
32,2,1,-1,1.0168,1.0244,0.0333,0,0
32,2,2,0.5238,0.7502,0.7744,0.0667,1,0
32,1,1,-0.6407,1.2753,0.8242,0.0083,1,0
32,2,2,1,0.7418,1.1994,0.1333,1,0
32,1,2,-0.4688,1.6334,1.2827,0.0333,0,0
32,2,1,0.8412,1.0168,0.7161,0.1333,0,0
32,2,2,1,0.7752,1.0411,0.1333,1,0
32,2,1,-1,0.6835,1.0077,0.0333,0,0
32,2,1,0.8016,1.1835,0.7744,0.1333,0,0
32,2,1,-0.8594,1.9667,0.8161,0.0083,0,0
32,1,1,0.6905,0.9002,0.5494,0.1333,1,0
32,2,1,0.6667,0.8084,0.5745,0.0667,0,0
32,2,1,-1,0.8168,0.9077,0.0167,0,0
32,1,1,-1,0.6085,1.1161,0.0333,1,0
32,2,1,-1,0.9751,1.2827,0.0333,0,0
32,1,2,-1,0.7835,1.0326,0.0167,0,0
32,2,1,-0.6953,0.6668,0.7744,0.0083,0,0
32,1,1,-1,2.5,2.641,0.0167,1,0
32,1,1,1,1.4418,0.916,0.0667,1,0
32,1,1,-1,0.6169,0.9911,0.0167,1,0
32,2,1,-1,0.6835,1.1828,0.0167,0,0
32,2,1,-0.7891,0.7502,0.916,0.0333,0,0
32,1,1,0.4921,1.1918,0.6161,0.0667,1,0
32,1,1,-1,1.6917,1.6827,0.0333,1,0
32,1,1,1,0.9918,0.8577,0.1333,1,0
32,2,2,1,0.6752,0.991,0.0667,1,0
32,1,1,-1,1.1251,1.0161,0.0083,1,0
32,1,2,0.4365,1.0668,0.6744,0.0333,0,0
32,1,1,1,0.7335,0.7661,0.1333,1,0
32,1,1,0,1.4335,1.466,0.0333,1,0
32,2,1,0,0.9168,0.6494,0.0167,0,0
32,1,1,1,0.7001,0.8828,0.1333,1,0
32,2,1,-0.4219,1.1418,1.2661,0.0167,0,0
32,2,1,-0.6407,0.5668,1.5576,0.0083,0,0
32,1,1,0.5397,0.5085,0.7994,0.0167,1,0
32,2,1,-1,0.8668,0.8995,0.0083,0,0
32,1,2,0.7857,0.7001,0.8828,0.0667,0,0
32,2,1,-0.625,0.7418,1.3744,0.0167,0,0
32,2,1,-0.6641,0.5584,0.7661,0.0083,0,0
32,2,1,-1,0.6418,0.8661,0.0333,0,0
32,1,2,0.6746,0.8335,1.066,0.0667,0,0
32,1,1,-1,0.6002,1.2077,0.0167,1,0
32,1,1,-0.9453,2.925,1.0661,0.0167,1,0
32,2,1,-1,0.9834,1.3661,0.0167,0,0
32,1,1,1,0.8585,2.2493,0.1333,1,0
32,2,2,0.5397,0.8252,0.7243,0.0333,1,0
32,2,2,0.5,0.7669,0.741,0.0667,1,0
32,2,2,0.5238,0.6668,0.6411,0.0667,1,0
32,1,1,1,0.8835,0.7994,0.1333,1,0
32,2,2,0.6428,1.0001,0.6994,0.0333,1,0
32,1,1,0.6746,0.8419,0.6911,0.0667,1,0
32,2,1,-1,0.8168,0.8661,0.0083,0,0
32,1,1,0.4444,0.7084,0.5745,0.0333,1,0
32,1,1,-0.4844,1.1752,1.6993,0.0083,1,0
32,2,2,0.7778,1.0251,0.6828,0.1333,1,0
32,2,1,-0.7813,0.8169,0.716,0.0083,0,0
32,2,1,-0.5235,0.3419,0.716,0.0167,0,0
32,2,1,0.4921,0.7002,0.6411,0.0333,0,0
32,1,1,-1,0.5835,0.8578,0.0083,1,0
32,2,2,0.873,1.1252,0.7994,0.1333,1,0
32,1,1,-1,0.6335,1.2744,0.0167,1,0
32,1,1,0.6349,1.0085,0.7827,0.0333,1,0
32,1,2,0.5873,0.7502,0.6994,0.0667,0,0
32,1,1,-1,0.5252,0.9078,0.0167,1,0
32,2,2,0.6428,1.1668,0.7078,0.0333,1,0
32,1,1,-1,0.7002,1.091,0.0167,1,0
32,2,1,0.8174,0.8085,0.8827,0.1333,0,0
32,1,1,1,0.9084,0.7994,0.1333,1,0
32,2,2,1,0.8001,0.8244,0.1333,1,0
32,2,1,-1,1.5667,1.1994,0.0083,0,0
32,1,1,1,1.4918,0.7328,0.1333,1,0
32,1,1,-1,0.6668,1.3077,0.0083,1,0
32,2,1,-1,0.6586,1.116,0.0333,0,0
32,2,2,1,1.0251,0.6828,0.1333,1,0
32,1,1,-1,0.6753,0.7993,0.0333,1,0
32,1,2,0.5794,0.8085,0.8244,0.0667,0,0
32,2,2,-0.8125,0.9501,0.6911,0.0167,1,0
32,1,2,0.754,0.825,0.5746,0.0667,0,0
32,2,1,-0.7891,0.6751,0.7911,0.0083,0,0
32,2,2,-0.5938,0.9168,0.7495,0.0083,1,0
32,1,2,0.5714,1.4501,0.5494,0.0333,0,0
32,2,2,0.3492,1.7417,0.5578,0.0167,1,0
32,2,1,-1,0.9585,1.1244,0.0167,0,0
32,1,1,-1,0.6002,0.7577,0.0083,1,0
32,1,1,1,0.7585,0.8911,0.1333,1,0
32,1,2,0.7143,0.6585,0.5661,0.0667,0,0
32,1,2,-1,0.5751,1.2577,0.0333,0,0
32,1,1,0.6984,0.9751,0.7911,0.0667,1,0
32,2,1,0.6905,0.8918,0.5495,0.0667,0,0
32,1,1,-1,0.9418,1.0328,0.0333,1,0
32,2,1,0.5,0.8334,0.5411,0.0667,0,0
32,2,1,1,0.725,0.7995,0.1333,0,0
32,2,1,1,0.6751,0.6411,0.1333,0,0
32,2,1,1,0.7085,0.716,0.1333,0,0
32,1,1,-1,0.5919,0.8993,0.0167,1,0
32,1,1,-1,0.8585,0.9494,0.0083,1,0
32,1,1,0.4841,0.6585,0.6328,0.0667,1,0
32,2,1,-1,0.8168,1.1327,0.0083,0,0
32,1,2,0.5714,0.9251,0.5078,0.1333,0,0
32,2,2,0.4921,0.6418,1.8493,0.0667,1,0
32,1,1,-1,0.9334,0.8994,0.0083,1,0
32,1,2,-1,0.5085,1.0744,0.0167,0,0
32,2,1,-1,0.6418,1.0828,0.0333,0,0
32,1,1,-1,0.6418,1.0161,0.0333,1,0
32,1,2,-1,1.1084,1.2328,0.0333,0,0
32,1,2,-1,0.7334,0.8995,0.0083,0,0
32,2,2,0.6667,0.8835,0.5911,0.0667,1,0
32,2,2,0.6667,0.6668,0.5411,0.0667,1,0
32,2,2,-1,0.9001,1.0911,0.0333,1,0
32,1,2,0.5397,0.5751,0.7661,0.0167,0,0
32,1,2,0.6587,0.6835,0.5578,0.0333,0,0
32,1,1,-1,0.6086,1.2743,0.0167,1,0
32,2,2,-1,0.6668,1.4243,0.0083,1,0
32,1,1,1,0.9251,0.7744,0.1333,1,0
32,1,1,-1,0.7168,0.8828,0.0333,1,0
32,1,1,-1,1.1752,1.916,0.0167,1,0
32,1,1,-1,0.5085,0.9744,0.0167,1,0
32,1,1,1,0.7918,0.8411,0.1333,1,0
32,2,1,-1,0.6752,1.041,0.0083,0,0
32,1,1,1,0.7918,1.1244,0.1333,1,0
32,1,1,1,0.7501,0.7078,0.0667,1,0
32,2,1,-1,0.5001,1.0494,0.0333,0,0
32,2,1,-1,0.7001,1.0578,0.0333,0,0
32,1,1,1,1.1834,0.7745,0.1333,1,0
32,1,2,-1,1.4418,1.1827,0.0083,0,0
