Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,ImgID,Liking,RT_liking,SbjAge,SbjSex
36,Human,Human,99,1.486235821,3.169124009,0.95,Confidence before liking,Correct,face.jpg,100,1.971700873,18,f
36,Human,Human,84,1.017467863,2.620497577,0.85,Confidence before liking,Correct,man_on_bench.jpg,80,2.332745363,18,f
36,Animal,Animal,45,1.379166347,2.632885465,0.975,Confidence before liking,Correct,mouse.jpg,33,1.422614047,18,f
36,Human,Animal,5,4.980437458,2.606678782,0.5,Confidence before liking,Error,girlinhat.jpg,4,1.636043687,18,f
36,Human,Human,17,1.513007659,4.026093261,0.975,Confidence before liking,Correct,thinker.jpg,17,1.583457954,18,f
36,Object,Animal,99,1.097981447,4.628420093,0.725,Confidence before liking,Error,camptent.jpg,100,2.11885086,18,f
36,Human,Animal,7,5.328535889,4.721162885,0.925,Confidence before liking,Error,soldier.jpg,7,1.863872364,18,f
36,Human,Animal,8,2.892067009,3.409262909,0.275,Confidence before liking,Error,boxers.jpg,13,2.533474506,18,f
36,Animal,Animal,100,1.097769409,2.941471053,0.975,Confidence before liking,Correct,puppy.jpg,100,2.279644201,18,f
36,Animal,Animal,9,1.552985086,2.726460765,0.875,Confidence before liking,Correct,scorpio.jpg,4,2.493028304,18,f
36,Human,Object,11,1.392326399,2.687309141,0.5,Confidence before liking,Error,man_in_chair.jpg,3,1.931078391,18,f
36,Object,Object,65,1.084376366,2.874084835,0.925,Confidence before liking,Correct,lawnmover.jpg,55,1.422525489,18,f
36,Object,Object,4,1.258671703,2.592504634,0.725,Confidence before liking,Correct,ship2.jpg,8,1.409043887,18,f
36,Object,Object,44,1.017620117,3.248849505,0.975,Confidence before liking,Correct,piano.jpg,43,2.279232137,18,f
36,Object,Animal,8,3.186384024,2.633386087,0.425,Confidence before liking,Error,crushingplane.jpg,7,1.54241419,18,f
36,Animal,Animal,9,3.802255873,2.606573182,0.6,Confidence before liking,Correct,dolmato.jpg,9,1.582578233,18,f
36,Animal,Animal,3,5.020778339,3.396166552,0.725,Confidence before liking,Correct,horse.jpg,6,3.015038224,18,f
36,Human,Object,7,3.413982783,2.753885759,0.375,Confidence before liking,Error,man_with_cart.jpg,13,2.124017159,18,f
36,Animal,Animal,47,1.097783657,2.217863164,0.975,Confidence before liking,Correct,dog.jpg,43,1.100993283,18,f
36,Human,Animal,43,0.963892618,4.267208263,0.125,Confidence before liking,Error,dancing_couple.jpg,40,1.502607175,18,f
36,Object,Animal,33,1.285204125,3.075148657,0.7,Confidence before liking,Error,babycarriage.jpg,29,1.79728932,18,f
38,Object,Object,98,1.298592419,3.838200945,0.975,Confidence before liking,Correct,piano.jpg,49,5.599253536,17,f
38,Human,Human,69,1.620129653,3.879112289,0.375,Confidence before liking,Correct,man_with_cart.jpg,31,4.997245181,17,f
38,Animal,Animal,47,1.9278534,3.276448543,0.725,Confidence before liking,Correct,horse.jpg,32,11.35664393,17,f
38,Object,Object,78,1.258664439,6.047375854,0.9,Confidence before liking,Correct,ship.jpg,49,5.492272063,17,f
38,Human,Human,46,3.896172279,3.276684607,0.5,Confidence before liking,Correct,girlinhat.jpg,40,10.8215533,17,f
38,Human,Human,99,1.151322584,5.178053635,0.975,Confidence before liking,Correct,thinker.jpg,37,4.649365492,17,f
38,Object,Object,53,1.445873707,5.956350318,0.725,Confidence before liking,Correct,ship2.jpg,52,3.551661454,17,f
38,Human,Human,98,1.727225108,4.226183495,0.95,Confidence before liking,Correct,face.jpg,60,6.175498283,17,f
38,Human,Human,77,1.25843983,4.52221665,0.85,Confidence before liking,Correct,man_on_bench.jpg,55,2.439869034,17,f
38,Human,Object,59,1.780583845,3.838855776,0.125,Confidence before liking,Error,dancing_couple.jpg,53,14.70373134,17,f
38,Human,Animal,84,1.285435439,11.22917326,0.275,Confidence before liking,Error,boxers.jpg,48,9.843670914,17,f
38,Object,Object,20,1.513012408,4.146618076,0.425,Confidence before liking,Correct,crushingplane.jpg,18,4.555418077,17,f
38,Animal,Animal,97,1.164958675,8.363850713,0.975,Confidence before liking,Correct,puppy.jpg,92,44.92171491,17,f
38,Animal,Object,70,1.231665756,3.838171053,0.8,Confidence before liking,Error,goat.jpg,47,3.53827791,17,f
38,Animal,Object,40,2.409844547,6.4764058,0.6,Confidence before liking,Error,dolmato.jpg,12,4.836512462,17,f
38,Animal,Animal,91,2.061728795,8.28315135,0.8,Confidence before liking,Correct,cows.jpg,82,3.819011914,17,f
38,Object,Object,70,1.432234264,4.025361324,0.725,Confidence before liking,Correct,camptent.jpg,85,11.24977728,17,f
38,Human,Human,88,1.88792151,3.676431781,0.5,Confidence before liking,Correct,man_in_chair.jpg,72,8.638753249,17,f
38,Animal,Object,96,1.137994633,8.336575179,0.975,Confidence before liking,Error,dog.jpg,45,4.595860368,17,f
38,Object,Object,77,0.990671161,2.860523335,0.7,Confidence before liking,Correct,babycarriage.jpg,65,7.956154763,17,f
38,Animal,Animal,98,1.218267964,6.195846679,0.975,Confidence before liking,Correct,mouse.jpg,80,4.059841404,17,f
38,Object,Object,88,1.245058241,2.177900823,0.925,Confidence before liking,Correct,lawnmover.jpg,70,2.70761228,17,f
38,Animal,Human,13,2.343139421,2.473265178,0.875,Confidence before liking,Error,scorpio.jpg,13,5.988028926,17,f
38,Object,Object,75,2.195797511,3.717307926,0.825,Confidence before liking,Correct,linen.jpg,60,4.729442988,17,f
38,Human,Human,98,1.071044784,2.23251335,0.925,Confidence before liking,Correct,soldier.jpg,74,3.029213489,17,f
39,Human,Object,50,1.673650701,1.797330666,0.125,Liking before confidence,Error,dancing_couple.jpg,49,5.378464302,17,f
39,Animal,Animal,10,2.356413734,3.310548687,0.8,Liking before confidence,Correct,goat.jpg,10,3.303133778,17,f
39,Animal,Animal,30,1.847766685,3.04253725,0.875,Liking before confidence,Correct,scorpio.jpg,30,4.199354387,17,f
39,Animal,Object,30,1.459286865,2.948451828,0.725,Liking before confidence,Error,horse.jpg,30,2.406112509,17,f
39,Object,Human,39,1.927848372,1.66352623,0.9,Liking before confidence,Error,ship.jpg,40,2.124776194,17,f
39,Human,Human,30,1.057810979,2.011464865,0.5,Liking before confidence,Correct,girlinhat.jpg,30,2.13799603,17,f
39,Human,Animal,40,2.383068798,3.136551433,0.275,Liking before confidence,Error,boxers.jpg,41,3.007897372,17,f
39,Human,Object,50,1.63331429,2.734726062,0.5,Liking before confidence,Error,man_in_chair.jpg,49,2.699764914,17,f
39,Object,Object,30,2.958761239,3.109492966,0.425,Liking before confidence,Correct,crushingplane.jpg,30,3.155846344,17,f
39,Human,Human,20,1.954640045,4.367751209,0.975,Liking before confidence,Correct,thinker.jpg,20,3.610651354,17,f
39,Human,Object,30,3.66857771,2.23888958,0.925,Liking before confidence,Error,soldier.jpg,29,3.035674366,17,f
39,Animal,Animal,71,1.928038899,5.94863146,0.975,Liking before confidence,Correct,dog.jpg,70,6.595499987,17,f
39,Animal,Animal,71,1.686839808,2.682436455,0.975,Liking before confidence,Correct,mouse.jpg,70,2.740648881,17,f
39,Object,Object,50,1.914470135,2.186976836,0.7,Liking before confidence,Correct,babycarriage.jpg,49,2.793722666,17,f
39,Object,Object,40,2.074956733,2.091511351,0.725,Liking before confidence,Correct,camptent.jpg,40,2.178206448,17,f
39,Object,Object,50,0.87019272,2.052677924,0.975,Liking before confidence,Correct,piano.jpg,49,1.844227968,17,f
39,Animal,Animal,70,2.088511249,3.819064434,0.975,Liking before confidence,Correct,puppy.jpg,60,6.54273518,17,f
39,Human,Human,29,1.579953039,2.627606581,0.95,Liking before confidence,Correct,face.jpg,81,5.470715133,17,f
39,Human,Object,20,1.552986204,2.667613621,0.85,Liking before confidence,Error,man_on_bench.jpg,70,4.146126393,17,f
39,Animal,Animal,30,1.552986762,4.448118127,0.8,Liking before confidence,Correct,cows.jpg,80,3.115231126,17,f
39,Object,Object,51,1.379175286,1.972007895,0.825,Liking before confidence,Correct,linen.jpg,80,3.154040807,17,f
39,Human,Object,29,1.071227488,2.091778704,0.375,Liking before confidence,Error,man_with_cart.jpg,50,5.365018459,17,f
39,Object,Object,30,1.325617641,2.185402335,0.925,Liking before confidence,Correct,lawnmover.jpg,30,3.530504575,17,f
39,Object,Object,10,1.245219155,2.935252665,0.725,Liking before confidence,Correct,ship2.jpg,29,3.008600255,17,f
39,Animal,Animal,11,2.101898426,1.676513356,0.6,Liking before confidence,Correct,dolmato.jpg,20,3.223270555,17,f
40,Human,Human,95,1.164730154,3.958181557,0.975,Confidence before liking,Correct,thinker.jpg,46,2.602143848,19,f
40,Object,Animal,69,0.776631388,2.352142521,0.975,Confidence before liking,Error,piano.jpg,36,1.315433107,19,f
40,Object,Object,40,1.432819255,2.04393631,0.725,Confidence before liking,Correct,ship2.jpg,46,2.038554341,19,f
40,Human,Human,58,0.763272148,1.776004213,0.85,Confidence before liking,Correct,man_on_bench.jpg,14,2.238989034,19,f
40,Human,Human,43,0.87036006,2.99416099,0.275,Confidence before liking,Correct,boxers.jpg,51,1.221514187,19,f
40,Human,Human,96,0.803236166,1.830384588,0.925,Confidence before liking,Correct,soldier.jpg,73,2.466503424,19,f
40,Animal,Animal,99,1.539837326,2.097903784,0.975,Confidence before liking,Correct,puppy.jpg,88,1.75691296,19,f
40,Human,Object,56,1.23186215,1.347385212,0.125,Confidence before liking,Error,dancing_couple.jpg,49,0.752926978,19,f
40,Animal,Animal,59,1.311989094,1.709264725,0.6,Confidence before liking,Correct,dolmato.jpg,48,1.034121376,19,f
40,Animal,Animal,98,1.097977816,1.897054793,0.975,Confidence before liking,Correct,dog.jpg,69,1.582933026,19,f
40,Object,Object,70,0.977264429,1.36134816,0.7,Confidence before liking,Correct,babycarriage.jpg,56,1.127891394,19,f
40,Object,Object,41,0.977364162,2.043523409,0.825,Confidence before liking,Correct,linen.jpg,31,1.94461391,19,f
40,Object,Animal,60,0.977452162,1.481163947,0.725,Confidence before liking,Error,camptent.jpg,53,0.715193132,19,f
40,Animal,Human,43,0.655949848,1.268261748,0.8,Confidence before liking,Error,cows.jpg,43,1.007126604,19,f
40,Human,Human,52,0.803241194,1.067187031,0.5,Confidence before liking,Correct,girlinhat.jpg,52,0.739520526,19,f
40,Object,Animal,52,0.776639769,1.629447877,0.9,Confidence before liking,Error,ship.jpg,54,1.075001991,19,f
40,Animal,Animal,49,1.365541431,1.375358041,0.725,Confidence before liking,Correct,horse.jpg,69,1.047436755,19,f
40,Human,Human,100,1.673471908,2.324494035,0.95,Confidence before liking,Correct,face.jpg,44,1.370075806,19,f
40,Animal,Object,66,1.794190882,1.442165694,0.875,Confidence before liking,Error,scorpio.jpg,65,1.208072255,19,f
40,Animal,Animal,83,0.883738576,1.561135284,0.975,Confidence before liking,Correct,mouse.jpg,55,1.140979091,19,f
40,Object,Object,70,0.26797959,1.802074007,0.925,Confidence before liking,Correct,lawnmover.jpg,34,0.712965195,19,f
40,Object,Object,57,1.258629239,1.080329204,0.425,Confidence before liking,Correct,crushingplane.jpg,36,0.632333439,19,f
40,Human,Object,46,0.923918263,1.360786916,0.375,Confidence before liking,Error,man_with_cart.jpg,46,1.087898043,19,f
40,Animal,Animal,50,1.338782164,1.333475903,0.8,Confidence before liking,Correct,goat.jpg,50,0.75362567,19,f
40,Human,Human,51,1.231669668,1.241493542,0.5,Confidence before liking,Correct,man_in_chair.jpg,75,1.181004848,19,f
41,Object,Object,4,2.624056968,1.837136005,0.725,Liking before confidence,Correct,ship2.jpg,12,4.387332468,18,m
41,Animal,Animal,36,1.579985166,0.927644715,0.8,Liking before confidence,Correct,goat.jpg,35,4.695321892,18,m
41,Human,Animal,16,6.078475616,2.026175114,0.5,Liking before confidence,Error,girlinhat.jpg,32,3.034944944,18,m
41,Human,Animal,27,1.928052867,1.917400955,0.5,Liking before confidence,Error,man_in_chair.jpg,35,2.73026488,18,m
41,Object,Animal,13,2.329508918,2.493666374,0.425,Liking before confidence,Error,crushingplane.jpg,32,2.271716098,18,m
41,Animal,Animal,47,1.43265443,1.20835609,0.6,Liking before confidence,Correct,dolmato.jpg,45,1.802898413,18,m
41,Human,Animal,81,1.298614768,2.213137703,0.125,Liking before confidence,Error,dancing_couple.jpg,3,5.60449722,18,m
41,Object,Object,27,2.329517578,1.208471188,0.975,Liking before confidence,Correct,piano.jpg,15,3.784574576,18,m
41,Animal,Animal,14,1.405925614,1.717249259,0.725,Liking before confidence,Correct,horse.jpg,38,3.476975705,18,m
41,Animal,Animal,96,1.084403465,2.038905224,0.975,Liking before confidence,Correct,mouse.jpg,52,3.009945678,18,m
41,Human,Human,98,1.753799994,1.998202286,0.95,Liking before confidence,Correct,face.jpg,43,4.601750222,18,m
41,Human,Human,94,1.700254921,1.663396046,0.85,Liking before confidence,Correct,man_on_bench.jpg,61,3.028323432,18,m
41,Animal,Animal,47,1.727223991,1.582753395,0.875,Liking before confidence,Correct,scorpio.jpg,75,2.740889135,18,m
41,Object,Animal,43,0.803224712,2.868726333,0.725,Liking before confidence,Error,camptent.jpg,83,1.496290171,18,m
41,Object,Object,43,1.941469377,1.141607383,0.7,Liking before confidence,Correct,babycarriage.jpg,92,2.485691338,18,m
41,Human,Animal,44,1.793977168,1.436489275,0.375,Liking before confidence,Error,man_with_cart.jpg,90,1.535529516,18,m
41,Object,Animal,95,0.910536116,1.743859904,0.9,Liking before confidence,Error,ship.jpg,95,3.290317624,18,m
41,Animal,Object,43,1.767199183,0.806547201,0.8,Liking before confidence,Error,cows.jpg,51,2.740851142,18,m
41,Animal,Animal,36,1.419353298,1.73022521,0.975,Liking before confidence,Correct,dog.jpg,56,4.521687812,18,m
41,Object,Object,95,1.044460679,0.940873491,0.925,Liking before confidence,Correct,lawnmover.jpg,73,3.904452102,18,m
41,Human,Animal,94,1.459442192,1.502636508,0.275,Liking before confidence,Error,boxers.jpg,9,3.984868747,18,m
41,Human,Animal,25,1.472655603,3.002334654,0.975,Liking before confidence,Error,thinker.jpg,94,1.495881739,18,m
41,Object,Human,22,4.41829199,1.930941782,0.825,Liking before confidence,Error,linen.jpg,84,2.740701123,18,m
41,Animal,Animal,100,1.258631474,3.391198323,0.975,Liking before confidence,Correct,puppy.jpg,68,1.923843673,18,m
41,Human,Human,100,1.325557019,1.436540398,0.925,Liking before confidence,Correct,soldier.jpg,35,5.150465772,18,m
