Subj_idx,Block,Trial_in_block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
7,3,87,207,2.1,0.50345,1.4584,2,0.98838,0,0.46952
7,3,88,208,4.2,0.65481,3.619,3,1.5062,0,0.5471
7,3,89,209,4.2,0.95934,4.0182,2,0.70408,0,1.0315
7,3,90,210,2.1,0.35671,1.5753,2,0.8534,0,0.37756
8,1,1,1,2.1,0.48852,1.3137,2,1.2143,0,1.1585
8,1,2,2,2.1,0.46034,1.3197,2,1.0614,0,0.99297
8,1,3,3,2.1,0.42184,1.7208,2,0.83662,0,1.0302
8,1,4,4,2.1,0.56621,1.6456,2,0.91918,0,0.54498
8,1,5,5,2.1,0.66677,1.6121,2,1.504,0,0.78269
8,1,6,6,2.1,0.51731,1.9286,1,1.9017,1,0.69935
8,1,7,7,2.1,0.41727,1.3895,2,0.86314,1,1.0001
8,1,8,8,2.1,0.23457,1.9519,2,0.70001,1,0.79109
8,1,9,9,2.1,0.58709,1.7401,2,0.78426,0,0.80261
8,1,10,10,2.1,0.43802,1.5731,2,0.91939,0,2.1087
8,1,11,11,2.1,0.32742,1.9949,2,0.91183,1,0.71904
8,1,12,12,2.1,0.28415,1.8847,2,0.84515,1,0.88711
8,1,13,13,2.1,0.44073,1.4183,2,0.9591,0,0.66413
8,1,14,14,2.1,0.59976,1.4889,2,0.79509,0,0.58281
8,1,15,15,2.1,0.26922,1.2779,2,0.76182,0,0.4824
8,1,16,16,2.1,0.24689,1.4982,2,0.62905,0,0.47209
8,1,17,17,2.1,0.44479,1.6478,2,0.70736,1,3.397
8,1,18,18,2.1,0.25511,1.7433,2,1.0109,0,0.54323
8,1,19,19,2.1,0.24898,1.4785,2,1.4699,0,0.48883
8,1,20,20,2.1,0.23217,1.7827,2,0.78638,1,0.76029
8,1,21,21,2.1,0.3284,1.7825,3,0.66414,0,2.4759
8,1,22,22,2.1,0.63633,1.5148,2,0.82008,0,0.56907
8,1,23,23,2.1,0.3421,1.8575,2,0.76317,0,0.53973
8,1,24,24,2.1,0.29459,1.3676,2,1.0369,1,0.64685
8,1,25,25,2.1,0.31924,1.8189,2,1.0146,0,0.88994
8,1,26,26,2.1,0.90176,3.9867,1,1.6396,1,0.68325
8,1,27,27,2.1,0.58877,1.9225,2,1.2766,0,0.4955
8,1,28,28,2.1,0.34118,1.6564,2,1.0758,1,0.50588
8,1,29,29,2.1,0.30665,1.9806,2,0.95323,0,2.2676
8,1,30,30,2.1,0.48716,1.6956,3,1.0422,0,0.49598
8,1,31,31,2.1,0.38288,1.8836,2,1.1582,1,0.88803
8,1,32,32,2.1,0.50422,2.2932,2,1.1668,0,0.6103
8,1,33,33,2.1,0.32158,2.6866,1,2.2849,1,0.68675
8,1,34,34,2.1,0.54684,1.8188,2,0.82345,1,1.1679
8,1,35,35,2.1,0.68407,1.7938,2,1.1802,0,0.62929
8,1,36,36,2.1,0.35236,1.5259,2,0.88832,0,0.69468
8,1,37,37,2.1,0.3467,1.7391,2,0.88406,1,0.92673
8,1,38,38,2.1,0.26206,2.1546,2,0.84795,0,0.55236
8,1,39,39,2.1,0.63717,2.202,2,8.3943,0,0.27759
8,1,40,40,2.1,0.7041,1.7737,2,0.76167,1,0.58317
8,1,41,41,2.1,0.22851,1.7834,3,0.8553,0,0.53737
8,1,42,42,2.1,0.36288,1.6721,2,0.77164,0,0.49163
8,1,43,43,2.1,0.47339,1.6878,2,0.7927,1,0.46185
8,1,44,44,2.1,0.2586,1.4764,2,0.64102,1,0.66403
8,1,45,45,2.1,0.35701,1.7674,2,0.73266,1,0.39657
8,1,46,46,2.1,0.29828,1.6906,2,0.72754,0,1.5449
8,1,47,47,2.1,0.25681,2.0368,2,0.75818,0,0.48412
8,1,48,48,2.1,0.47549,1.3853,2,0.7924,1,0.67459
8,1,49,49,2.1,0.50784,1.5088,2,0.66223,1,0.65204
8,1,50,50,2.1,0.31036,1.8822,1,1.0569,1,0.51585
8,1,51,51,2.1,0.27984,1.8182,2,0.61975,1,0.42342
8,1,52,52,2.1,0.25877,1.6792,2,0.61501,0,0.66702
8,1,53,53,2.1,0.33425,1.7837,2,0.85627,0,1.3711
8,1,54,54,2.1,0.84056,1.8555,2,0.71426,1,0.38406
8,1,55,55,2.1,1.367,2.0944,2,1.9564,1,0.457
8,1,56,56,2.1,0.51517,1.9831,2,0.67409,1,0.56346
8,1,57,57,2.1,0.57267,1.2135,3,0.97806,0,0.50933
8,1,58,58,2.1,0.27857,1.6704,2,0.6567,0,0.87686
8,1,59,59,2.1,0.50733,1.8342,2,1.0249,0,2.0245
8,1,60,60,2.1,0.25909,1.6787,2,0.78366,1,0.38685
8,2,1,61,4.2,0.72911,3.7747,2,0.85721,1,0.51673
8,2,2,62,4.2,0.44693,3.5281,2,0.72612,0,0.56462
8,2,3,63,4.2,0.24011,3.1953,2,0.76187,0,0.49422
8,2,4,64,4.2,0.29247,3.9514,2,0.72715,1,0.53251
8,2,5,65,4.2,0.22801,3.8634,2,0.66137,1,0.44753
8,2,6,66,4.2,0.36485,3.6813,2,0.71811,0,1.2651
8,2,7,67,4.2,0.49626,3.6054,2,1.0579,1,0.71903
8,2,8,68,4.2,0.28646,4.2484,2,0.84158,0,0.56197
8,2,9,69,4.2,0.23999,3.2636,2,0.93242,0,0.68774
8,2,10,70,4.2,0.24564,3.1783,2,0.74969,1,0.71286
8,2,11,71,4.2,0.34188,4.1182,2,1.2384,1,0.59209
8,2,12,72,4.2,0.60585,3.835,1,1.4922,1,1.1009
8,2,13,73,4.2,0.51359,3.1911,2,0.95946,0,1.9024
8,2,14,74,4.2,0.44477,3.7066,2,1.0359,1,0.83765
8,2,15,75,4.2,0.28902,3.4421,2,1.1065,0,0.75189
8,2,16,76,4.2,0.31246,3.4033,2,0.91014,1,0.42887
8,2,17,77,4.2,0.97957,3.6721,2,0.93399,0,0.58901
8,2,18,78,4.2,0.36404,4.1308,2,0.79551,0,1.4843
8,2,19,79,4.2,0.35386,3.3846,2,0.81777,1,0.45403
8,2,20,80,4.2,0.4199,3.6537,2,0.84185,0,0.63035
8,2,21,81,4.2,0.57555,4.5475,2,0.79278,1,1.161
8,2,22,82,4.2,0.43397,3.3916,2,0.73473,1,0.47745
8,2,23,83,4.2,0.30468,4.4873,2,0.88419,1,0.49999
8,2,24,84,4.2,0.091657,3.5802,2,0.84077,1,0.59615
8,2,25,85,4.2,0.32152,3.0576,2,0.96139,0,0.55415
8,2,26,86,4.2,0.30954,3.7144,2,1.1125,0,0.57195
8,2,27,87,4.2,0.3114,4.4274,3,0.94712,0,0.54086
8,2,28,88,4.2,1.0521,3.718,2,1.7953,0,0.61915
8,2,29,89,4.2,0.5276,4.1664,2,0.85361,1,0.51329
8,2,30,90,4.2,0.75706,5.017,1,0.75075,1,0.61192
8,2,31,91,4.2,0.52833,3.4691,2,0.8869,1,0.46794
8,2,32,92,4.2,0.24252,3.3316,2,1.131,0,0.52884
8,2,33,93,4.2,0.33209,3.5146,2,0.81911,1,0.85001
8,2,34,94,4.2,0.33763,3.6542,2,1.2017,0,0.63428
8,2,35,95,4.2,0.39512,3.4484,2,0.84304,1,0.48493
8,2,36,96,4.2,0.53253,3.5137,1,1.1109,1,1.2962
8,2,37,97,4.2,0.35924,3.7134,2,0.63996,1,0.42612
8,2,38,98,4.2,0.54114,4.2523,2,1.2107,0,0.50859
8,2,39,99,4.2,0.32417,3.4769,2,0.91708,0,0.5215
8,2,40,100,4.2,0.47968,3.7297,2,0.57103,1,0.48105
8,2,41,101,4.2,0.33183,4.0647,2,0.77418,1,0.49473
8,2,42,102,4.2,0.36119,3.7392,2,0.687,1,0.50177
8,2,43,103,4.2,0.41756,4.5738,2,0.77535,0,0.57428
8,2,44,104,4.2,2.1857,3.9387,1,0.88782,0,1.0206
8,2,45,105,4.2,0.2703,2.9332,3,1.3023,1,0.57792
8,2,46,106,4.2,0.45113,4.6411,2,0.40452,1,0.78534
8,2,47,107,4.2,0.34069,4.0619,2,0.62436,0,0.51714
8,2,48,108,4.2,0.78871,4.2845,2,0.60596,1,1.1581
8,2,49,109,4.2,0.58173,2.7023,2,0.70877,0,0.59553
8,2,50,110,4.2,0.5005,4.4366,2,0.85733,0,0.60681
8,2,51,111,4.2,0.40342,3.3837,2,0.66469,1,0.56368
8,2,52,112,4.2,0.64166,4.6355,1,0.67512,1,0.51748
8,2,53,113,4.2,0.38188,2.8496,2,0.79495,0,0.49388
8,2,54,114,4.2,0.74925,4.424,2,0.58465,1,0.51181
8,2,55,115,4.2,0.30183,3.8997,2,0.73139,1,0.55175
8,2,56,116,4.2,0.456,3.7236,2,1.0026,0,0.50066
8,2,57,117,4.2,0.50707,3.3308,2,0.87515,1,0.47391
8,2,58,118,4.2,0.27127,3.3734,2,0.80161,1,1.1637
8,2,59,119,4.2,0.62813,5.5953,2,1.2615,0,0.57634
8,2,60,120,4.2,0.36584,4.6388,2,1.0103,1,0.67555
8,3,1,121,2.1,0.77657,1.644,2,0.78873,1,0.84064
8,3,2,122,4.2,0.35953,3.6812,2,0.71883,1,0.52439
8,3,3,123,2.1,0.55337,2.0775,2,0.80971,1,0.60906
8,3,4,124,2.1,0.48314,1.9961,3,0.85061,0,0.53246
8,3,5,125,2.1,0.28356,2.1422,2,0.67193,0,0.51586
8,3,6,126,4.2,0.30495,4.274,2,1.249,1,0.27025
8,3,7,127,2.1,0.30622,2.3168,2,0.47233,1,0.48289
8,3,8,128,4.2,0.42035,4.34,1,0.65172,1,0.433
8,3,9,129,4.2,0.28871,3.9368,2,0.70669,1,0.6283
8,3,10,130,4.2,0.31784,2.3226,1,2.2672,0,0.51693
8,3,11,131,4.2,0.53626,3.4838,2,1.2479,1,0.87938
8,3,12,132,2.1,0.57781,1.8158,2,0.80892,1,0.93409
8,3,13,133,4.2,1.0997,4.3108,2,1.0053,1,0.46915
8,3,14,134,2.1,0.66538,1.9264,2,0.85301,1,0.6368
8,3,15,135,4.2,0.39262,4.6585,2,0.71014,1,0.50946
8,3,16,136,2.1,0.6365,2.6962,2,0.66299,1,0.51722
8,3,17,137,2.1,0.32973,2.7748,2,0.70244,1,0.49055
8,3,18,138,2.1,0.32078,2.5404,2,0.57827,0,0.89945
8,3,19,139,4.2,0.28648,4.4067,1,1.4059,1,1.166
8,3,20,140,4.2,0.35472,3.8907,2,0.67646,1,0.53186
8,3,21,141,2.1,0.60864,1.8902,2,0.84043,1,0.53897
8,3,22,142,4.2,0.40897,4.1639,2,0.78443,1,0.55648
8,3,23,143,4.2,0.39859,4.492,2,0.69824,1,0.46247
8,3,24,144,2.1,0.65519,1.8543,2,0.58942,1,0.41583
8,3,25,145,4.2,0.40872,4.2648,2,0.79607,1,0.70804
8,3,26,146,2.1,0.75815,1.676,2,0.68538,1,0.45567
8,3,27,147,4.2,0.61815,3.4817,2,0.6744,1,0.64136
8,3,28,148,2.1,0.46066,3.075,2,0.96169,1,0.41952
8,3,29,149,2.1,0.46302,2.1663,2,0.79771,0,1.1268
8,3,30,150,2.1,0.52256,2.2043,2,1.1393,1,0.44692
8,3,31,151,4.2,0.5384,3.7895,2,0.76593,1,0.52041
8,3,32,152,2.1,0.53129,2.3645,2,0.86357,1,0.51772
8,3,33,153,4.2,0.36123,4.3471,2,0.67055,1,0.43488
8,3,34,154,4.2,0.56978,4.3156,2,0.64931,1,0.5204
8,3,35,155,2.1,0.7195,2.0211,2,0.82605,0,0.55167
8,3,36,156,4.2,0.31366,2.9721,2,0.98115,1,0.46299
8,3,37,157,2.1,0.60423,2.022,2,0.74779,0,0.56445
8,3,38,158,4.2,0.342,3.95,2,0.76501,1,0.41811
8,3,39,159,4.2,0.45042,5.6298,1,0.69879,1,0.46468
8,3,40,160,2.1,1.806,2.1994,2,1.0223,1,0.50399
8,3,41,161,4.2,0.40462,3.9922,2,0.75638,1,0.42552
8,3,42,162,2.1,0.47891,2.1092,2,0.61601,1,0.54341
8,3,43,163,4.2,0.33804,3.5425,2,0.86945,1,0.44522
8,3,44,164,4.2,0.38071,4.0629,2,0.71553,1,0.8577
8,3,45,165,2.1,0.51098,1.9955,2,0.79423,1,0.67795
8,3,46,166,2.1,0.34059,1.5753,2,0.82132,0,0.54686
8,3,47,167,4.2,0.35022,3.7072,2,0.78871,0,0.4938
8,3,48,168,4.2,0.22452,5.2552,1,0.88995,1,0.48255
8,3,49,169,4.2,0.32711,1.5005,1,1.8469,0,0.89187
8,3,50,170,2.1,0.58061,1.8622,1,1.385,0,1.8945
8,3,51,171,4.2,0.34057,4.7267,2,0.46246,1,0.42833
8,3,52,172,4.2,0.3781,3.6393,2,0.665,1,0.44061
8,3,53,173,4.2,0.33927,4.4213,2,0.62667,1,0.44195
8,3,54,174,4.2,0.78943,4.5217,2,0.63808,1,0.85146
8,3,55,175,4.2,0.31902,3.4719,2,0.72087,1,0.48012
8,3,56,176,2.1,0.55365,1.7066,2,0.64863,1,0.41871
8,3,57,177,2.1,0.43725,2.068,2,0.61938,1,0.41114
8,3,58,178,4.2,0.32281,3.7009,2,0.61413,1,0.40793
8,3,59,179,4.2,0.61965,3.4834,2,0.61848,0,0.51298
8,3,60,180,4.2,0.26763,2.5711,2,0.68875,1,0.40359
8,3,61,181,4.2,0.35873,3.522,2,0.8344,0,0.48754
8,3,62,182,4.2,0.32516,3.6469,2,0.62839,0,0.49322
8,3,63,183,2.1,0.41452,2.14,2,0.6246,1,0.38257
8,3,64,184,2.1,0.38619,2.0885,2,0.61158,1,0.43832
8,3,65,185,4.2,0.42947,4.3822,2,0.7285,0,0.62864
8,3,66,186,4.2,0.39077,7.3694,1,0.71175,1,0.5504
8,3,67,187,2.1,0.48758,2.1014,2,0.76693,0,0.48659
8,3,68,188,2.1,0.64286,2.4431,2,0.75129,1,0.60204
8,3,69,189,2.1,0.59738,2.201,2,0.7089,1,1.0466
8,3,70,190,2.1,0.92053,2.8422,2,0.95142,1,0.49893
8,3,71,191,2.1,0.28082,2.2405,2,0.62574,1,0.39556
8,3,72,192,4.2,0.35034,4.5613,2,0.89346,1,0.72071
8,3,73,193,4.2,0.26784,3.3256,2,0.76953,0,0.72641
8,3,74,194,4.2,0.25386,3.9011,2,0.72154,0,0.42384
8,3,75,195,4.2,0.36293,4.788,2,0.7614,0,0.51037
8,3,76,196,2.1,0.57683,2.1633,3,0.71019,1,1.3645
8,3,77,197,2.1,0.39037,2.2949,2,0.71886,1,0.45567
8,3,78,198,2.1,0.58162,2.2526,2,2.4092,1,0.34467
8,3,79,199,2.1,0.45911,4.2537,1,3.3511,1,0.90188
8,3,80,200,2.1,0.34237,2.3988,2,0.61625,1,0.39784
8,3,81,201,2.1,0.34236,2.297,2,0.71723,1,0.49875
8,3,82,202,2.1,0.32656,2.4007,2,0.73032,1,0.40518
8,3,83,203,2.1,0.44064,2.1051,2,0.83699,0,0.62585
8,3,84,204,4.2,1.2506,4.9874,2,0.68466,0,0.61463
8,3,85,205,2.1,0.4441,1.9508,2,0.70956,0,0.50624
8,3,86,206,4.2,0.27916,3.2916,2,0.65655,1,0.47165
8,3,87,207,2.1,1.8972,2.6794,3,1.0239,0,0.52819
8,3,88,208,4.2,0.31006,5.2693,2,0.76324,1,0.55158
8,3,89,209,2.1,0.49525,1.6705,2,0.73607,0,0.53442
8,3,90,210,2.1,0.495,2.4564,2,0.7479,0,0.50774
9,1,1,1,2.1,1.6614,2.7689,2,1.7661,1,1.5298
9,1,2,2,2.1,0.85549,2.1914,2,4.9795,1,5.6749
9,1,3,3,2.1,1.0606,2.3872,2,3.0636,0,1.3154
9,1,4,4,2.1,0.9804,1.8154,1,2.8919,1,0.98443
9,1,5,5,2.1,0.93967,1.7316,3,9.898,1,1.8982
9,1,6,6,2.1,0.83623,1.9533,2,1.8706,0,1.5335
9,1,7,7,2.1,0.85165,1.963,2,3.2073,1,1.3655
9,1,8,8,2.1,0.80279,2.0202,3,3.57,0,2.0566
9,1,9,9,2.1,0.88213,2.027,2,6.7819,1,1.4528
9,1,10,10,2.1,0.98304,1.8141,2,2.7646,0,1.2946
9,1,11,11,2.1,0.74131,2.3514,2,1.5307,1,0.94351
9,1,12,12,2.1,0.69619,2.481,2,2.7073,0,1.1409
9,1,13,13,2.1,0.76302,2.1649,1,4.5091,1,1.1035
9,1,14,14,2.1,0.70789,1.9132,2,4.0809,0,1.492
9,1,15,15,2.1,0.89057,1.6197,2,2.3105,1,1.8653
9,1,16,16,2.1,0.67243,2.1139,2,2.6292,0,0.96617
9,1,17,17,2.1,0.72586,1.8133,2,1.415,1,0.91082
9,1,18,18,2.1,0.98337,2.2416,2,1.886,1,0.99242
9,1,19,19,2.1,0.71447,2.0762,3,4.0932,0,2.1639
9,1,20,20,2.1,0.78899,2.439,2,2.5247,0,2.402
9,1,21,21,2.1,0.5827,2.4221,2,3.0191,0,1.0006
9,1,22,22,2.1,0.78297,2.7144,2,1.3052,1,0.94155
9,1,23,23,2.1,0.65776,2.172,1,2.6032,1,0.95681
9,1,24,24,2.1,0.65221,2.5043,2,1.5318,1,0.96746
9,1,25,25,2.1,0.67085,2.3035,1,2.3752,1,0.42463
9,1,26,26,2.1,0.56606,1.8362,3,1.9502,1,1.3843
9,1,27,27,2.1,0.73575,1.7719,2,4.6073,1,2.5411
9,1,28,28,2.1,0.40912,1.712,3,3.4281,0,1.0988
9,1,29,29,2.1,0.52636,1.8359,3,3.2446,0,4.451
9,1,30,30,2.1,0.48619,1.7623,3,2.6334,1,1.9507
9,1,31,31,2.1,0.66233,2.3778,2,2.4961,0,0.79889
9,1,32,32,2.1,0.75765,2.4416,2,1.6933,1,0.55097
9,1,33,33,2.1,0.70434,1.5487,2,2.1039,0,1.1059
9,1,34,34,2.1,0.65733,2.2954,2,2.8232,1,0.84734
9,1,35,35,2.1,0.61173,2.0633,3,4.2033,1,0.65403
9,1,36,36,2.1,0.67088,2.0213,2,6.3382,0,3.5865
9,1,37,37,2.1,0.45831,1.7344,2,2.86,1,0.78351
9,1,38,38,2.1,0.57247,2.1817,2,1.4482,1,0.41577
9,1,39,39,2.1,0.5694,2.0657,2,2.3718,1,0.66824
9,1,40,40,2.1,0.72002,2.5386,2,2.3656,1,0.3528
9,1,41,41,2.1,0.68904,2.1254,1,2.1117,1,0.84292
9,1,42,42,2.1,0.64115,2.1162,2,1.2359,1,0.42134
9,1,43,43,2.1,0.53746,2.1344,2,4.7368,0,1.6759
9,1,44,44,2.1,0.49899,2.2534,2,1.3861,1,0.80308
9,1,45,45,2.1,0.6143,3.101,1,2.6186,1,0.6403
9,1,46,46,2.1,0.46504,2.5907,2,2.2214,1,0.81407
9,1,47,47,2.1,0.7123,1.8387,1,1.6484,1,0.77489
9,1,48,48,2.1,0.60363,1.8311,2,2.3035,1,0.8349
9,1,49,49,2.1,0.61482,2.4319,2,4.0351,0,1.3277
9,1,50,50,2.1,0.62972,2.6038,2,1.8817,1,0.9763
9,1,51,51,2.1,0.74553,2.4571,2,1.3549,1,0.96382
9,1,52,52,2.1,0.63779,2.1916,2,1.312,1,0.64386
9,1,53,53,2.1,0.47821,2.6157,2,3.641,1,1.589
9,1,54,54,2.1,0.55318,2.0325,2,1.8432,0,1.4965
9,1,55,55,2.1,0.55232,2.2457,2,1.5404,1,4.7449
9,1,56,56,2.1,0.43155,1.9827,3,1.5069,1,2.145
9,1,57,57,2.1,0.61623,1.9493,2,1.9451,1,1.0249
9,1,58,58,2.1,0.45172,2.1547,2,2.8059,0,1.0261
9,1,59,59,2.1,0.35509,1.9228,2,4.3495,1,1.9766
9,1,60,60,2.1,0.46473,2.1627,3,2.5531,0,2.3644
9,2,1,61,4.2,0.72945,3.796,2,1.6951,1,1.2604
9,2,2,62,4.2,0.87907,4.1553,2,4.331,0,0.88381
9,2,3,63,4.2,1.3995,3.7299,3,3.0796,1,0.63948
9,2,4,64,4.2,0.57356,4.5233,2,2.6085,1,0.75995
9,2,5,65,4.2,0.71384,2.9984,3,2.216,0,0.98883
9,2,6,66,4.2,0.73066,4.3595,2,1.9945,1,1.0237
9,2,7,67,4.2,0.6428,3.4769,2,2.8653,1,0.56246
9,2,8,68,4.2,0.68856,3.0793,2,6.6026,1,1.9294
9,2,9,69,4.2,0.61814,3.4704,3,3.3515,0,2.354
9,2,10,70,4.2,0.68757,4.1709,2,1.9545,1,0.52275
9,2,11,71,4.2,0.70934,3.5796,2,2.8657,1,1.0254
9,2,12,72,4.2,0.68995,3.9482,1,2.7987,1,0.9686
9,2,13,73,4.2,0.74489,3.3904,2,2.5902,1,0.74688
9,2,14,74,4.2,0.6903,4.2189,1,1.7398,1,0.7713
9,2,15,75,4.2,0.66481,4.3233,2,2.058,1,1.3235
9,2,16,76,4.2,0.65355,4.8677,1,1.8658,1,0.61709
9,2,17,77,4.2,0.70992,4.5691,2,3.3195,0,1.1922
9,2,18,78,4.2,0.6757,4.3557,2,2.3501,1,0.59506
9,2,19,79,4.2,0.42328,3.2501,2,4.8226,0,0.97074
9,2,20,80,4.2,0.63199,3.2983,2,1.3389,1,0.68149
9,2,21,81,4.2,0.66387,4.0457,2,1.5918,1,0.41439
9,2,22,82,4.2,0.61562,4.5139,2,2.0643,0,2.591
9,2,23,83,4.2,0.67365,3.7912,2,3.2651,1,0.64167
9,2,24,84,4.2,0.65506,5.4316,1,3.0201,1,0.60662
9,2,25,85,4.2,0.63256,4.6614,1,4.5479,0,1.0974
9,2,26,86,4.2,0.60754,3.5769,2,2.3013,1,0.55056
9,2,27,87,4.2,0.71077,6.1132,2,3.0377,1,0.57524
9,2,28,88,4.2,0.67381,4.3978,2,2.7752,0,3.1904
9,2,29,89,4.2,0.69499,5.3145,2,2.6593,1,0.92909
9,2,30,90,4.2,0.68782,3.2371,2,2.498,1,0.96879
9,2,31,91,4.2,0.67512,3.7919,2,2.6253,0,0.88339
9,2,32,92,4.2,0.66477,5.0872,2,1.5519,1,0.5777
9,2,33,93,4.2,0.64148,3.5556,2,2.9254,0,1.3223
9,2,34,94,4.2,0.85115,2.5009,2,3.2177,1,0.94679
9,2,35,95,4.2,0.56542,4.6831,2,3.9118,1,1.187
9,2,36,96,4.2,1.2183,5.6505,2,2.6955,0,1.8436
9,2,37,97,4.2,0.5799,3.459,2,2.3448,1,0.42703
9,2,38,98,4.2,0.577,3.3779,2,1.5138,1,0.57269
9,2,39,99,4.2,0.40699,3.2517,2,3.452,0,0.84702
9,2,40,100,4.2,0.6669,4.605,1,2.247,1,0.68723
9,2,41,101,4.2,0.51386,5.9808,1,3.231,1,1.2141
9,2,42,102,4.2,0.78852,3.5872,2,1.5171,1,0.36252
9,2,43,103,4.2,0.66589,5.2018,2,1.2227,0,1.2355
9,2,44,104,4.2,0.52344,4.9163,2,3.9222,0,2.2043
9,2,45,105,4.2,0.7033,5.2493,2,1.761,0,1.0126
9,2,46,106,4.2,0.4447,4.899,2,1.2893,1,0.78346
9,2,47,107,4.2,0.66549,2.8149,2,1.8851,1,0.53087
9,2,48,108,4.2,0.54273,3.6687,3,3.9693,0,3.6588
9,2,49,109,4.2,0.63257,4.9536,2,1.8446,0,2.206
9,2,50,110,4.2,1.5962,4.4444,2,3.0538,0,1.9917
9,2,51,111,4.2,1.1907,4.0263,2,3.2204,0,3.2853
9,2,52,112,4.2,0.48344,3.6275,2,1.6591,1,0.46007
9,2,53,113,4.2,0.88439,5.7309,1,3.1191,1,0.71889
9,2,54,114,4.2,0.60396,6.6462,1,2.1809,1,1.2858
9,2,55,115,4.2,0.6267,3.5802,2,2.4839,0,1.1351
9,2,56,116,4.2,0.70863,3.4428,2,2.761,1,1.1342
9,2,57,117,4.2,0.56452,5.5377,2,2.6424,1,0.76081
9,2,58,118,4.2,0.71527,4.6832,2,0.91839,1,0.9726
9,2,59,119,4.2,0.84926,5.3355,1,1.3587,1,0.82066
9,2,60,120,4.2,0.98491,4.2687,1,3.0142,0,1.6776
9,3,1,121,2.1,0.64565,1.8276,2,1.7547,1,0.86064
9,3,2,122,4.2,0.66437,4.4448,2,1.9057,1,0.76013
9,3,3,123,4.2,0.43428,4.5847,2,1.7311,1,1.0339
9,3,4,124,4.2,0.57017,4.2829,2,4.4977,1,1.4468
9,3,5,125,4.2,0.90416,3.5055,2,3.8491,0,0.97713
9,3,6,126,2.1,0.69384,1.9834,3,3.1837,0,1.409
9,3,7,127,4.2,0.805,5.2165,2,3.394,1,1.7503
9,3,8,128,4.2,1.514,5.2798,1,1.8479,1,1.6473
9,3,9,129,2.1,2.1805,2.9486,2,3.2471,0,1.1017
9,3,10,130,2.1,0.79901,2.7016,2,2.3961,0,2.5766
9,3,11,131,2.1,0.90862,1.294,2,2.2681,0,1.125
9,3,12,132,4.2,0.74998,4.9874,2,2.1938,1,1.169
9,3,13,133,4.2,0.65264,4.4397,2,2.2603,0,1.4937
9,3,14,134,4.2,0.66759,3.5155,2,1.8105,0,1.113
9,3,15,135,4.2,0.4883,5.4543,2,1.709,0,0.46001
9,3,16,136,4.2,0.85952,4.1416,1,2.0935,1,1.2138
9,3,17,137,4.2,1.2674,5.2337,2,1.8189,0,1.7352
9,3,18,138,2.1,1.0446,2.6017,2,1.8009,0,2.3975
9,3,19,139,4.2,0.49137,3.0278,2,1.582,1,1.3163
9,3,20,140,4.2,0.71619,6.8543,2,2.4698,1,1.9376
9,3,21,141,4.2,1.0187,6.4055,2,3.1705,0,1.4966
9,3,22,142,2.1,0.64443,2.0966,3,2.2693,0,0.72129
9,3,23,143,4.2,0.67876,3.3462,2,1.7409,0,0.96413
9,3,24,144,2.1,0.67328,2.35,2,1.4848,0,0.47509
9,3,25,145,4.2,1.2113,4.1087,3,3.7716,0,0.57224
9,3,26,146,4.2,0.66007,4.389,2,2.249,0,1.9904
9,3,27,147,2.1,0.57343,2.5195,2,1.418,1,1.9604
9,3,28,148,2.1,0.76201,1.972,2,1.5803,1,0.63462
9,3,29,149,2.1,0.57624,2.3754,3,2.7427,0,1.2779
9,3,30,150,2.1,0.69424,1.8828,2,2.2947,0,1.3262
9,3,31,151,2.1,0.59063,2.3741,3,1.4243,1,0.71775
9,3,32,152,2.1,0.42574,2.2399,2,1.2782,1,0.4863
9,3,33,153,4.2,0.62016,3.5741,2,1.2956,0,1.4431
9,3,34,154,2.1,0.53861,2.2487,2,1.3815,0,0.65257
9,3,35,155,2.1,0.57688,1.7358,2,1.6457,1,1.0028
9,3,36,156,2.1,0.3933,2.2532,2,1.4763,1,0.40497
9,3,37,157,2.1,0.48088,1.5546,3,3.6507,1,0.5286
9,3,38,158,2.1,0.5399,2.5537,2,2.2959,0,1.7004
9,3,39,159,2.1,0.76725,2.5907,2,1.209,1,0.59683
9,3,40,160,2.1,0.67584,2.9607,1,2.7307,1,0.75399
9,3,41,161,4.2,0.60645,4.0377,2,1.8769,1,0.89993
9,3,42,162,2.1,0.62949,2.2219,2,1.5676,1,0.80143
9,3,43,163,4.2,0.74404,5.583,1,2.6828,1,0.62251
9,3,44,164,4.2,0.77847,3.4914,2,1.6796,0,1.037
9,3,45,165,4.2,0.6009,4.5054,2,3.5295,1,1.1666
9,3,46,166,4.2,0.70657,4.2848,2,1.778,1,1.3839
9,3,47,167,2.1,0.5664,1.9497,2,1.3278,1,0.63161
9,3,48,168,4.2,0.59145,4.1305,2,1.9873,1,0.56616
9,3,49,169,2.1,0.59182,2.0938,3,2.6314,1,0.57411
9,3,50,170,2.1,0.51488,1.9367,3,1.6691,1,0.71227
9,3,51,171,2.1,0.69248,2.612,2,1.4153,1,0.99073
9,3,52,172,2.1,0.65557,2.2486,2,1.3929,0,0.75308
9,3,53,173,4.2,0.67383,5.1078,2,2.564,1,1.1361
9,3,54,174,4.2,0.67718,4.9412,2,1.5288,1,0.54252
9,3,55,175,4.2,0.6899,5.6915,1,1.5276,1,0.66301
