Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,mean,sd,Condition,Training
12,1,0,13.235,NaN,NaN,1.1445,0.474,0.1,0,1
12,0,0,7.10749999999999,NaN,NaN,1.9442,0.55,0.1,0,1
12,0,0,9.15,NaN,NaN,1.5444,0.526,0.0333,0,1
12,0,0,9.15,NaN,NaN,0.82458,0.526,0.1,3,1
12,1,1,50,NaN,NaN,0.53134,0.45,0.0333,3,1
12,0,0,47.9575,NaN,NaN,2.0507,0.526,0.0333,3,1
12,1,1,50,NaN,NaN,1.1312,0.45,0.0333,0,1
12,0,0,23.4475,NaN,NaN,1.3843,0.526,0.0333,0,1
12,0,0,50,NaN,NaN,0.79795,0.55,0.1,0,1
12,1,1,44.1176,NaN,NaN,1.2108,0.474,0.0333,1,1
12,0,0,37.745,NaN,NaN,1.3577,0.55,0.1,3,1
12,1,1,42.1569,NaN,NaN,1.8374,0.474,0.1,1,1
12,1,1,50,NaN,NaN,0.61145,0.45,0.0333,3,1
12,1,1,50,NaN,NaN,0.57143,0.474,0.1,3,1
12,1,1,44.1176,NaN,NaN,1.7573,0.474,0.0333,1,1
12,0,0,43.8725,NaN,NaN,1.7309,0.55,0.0333,0,1
12,0,0,29.575,NaN,NaN,1.4778,0.526,0.1,0,1
12,0,0,33.66,NaN,NaN,2.5305,0.526,0.0333,3,1
12,1,1,50,NaN,NaN,0.66469,0.474,0.0333,0,1
12,1,1,44.1176,NaN,NaN,1.3308,0.45,0.1,1,1
12,1,1,42.1569,NaN,NaN,1.1043,0.474,0.1,3,1
12,0,1,42.1569,NaN,NaN,1.2378,0.526,0.1,0,1
12,0,0,9.15,NaN,NaN,1.331,0.526,0.1,0,1
12,0,0,45.915,NaN,NaN,1.7306,0.55,0.0333,1,1
12,0,0,50,NaN,NaN,1.3177,0.526,0.0333,3,1
12,1,1,50,NaN,NaN,0.73092,0.45,0.0333,1,1
12,1,1,44.1176,NaN,NaN,1.1844,0.45,0.0333,0,1
12,0,0,45.915,NaN,NaN,1.665,0.55,0.0333,1,1
12,0,0,27.5325,NaN,NaN,2.344,0.526,0.0333,0,1
12,1,1,24.51,NaN,NaN,1.6109,0.474,0.1,0,1
12,1,1,20.588,NaN,NaN,1.8376,0.45,0.1,0,1
12,0,0,25.49,NaN,NaN,2.1704,0.55,0.0333,1,1
12,1,1,8.824,NaN,NaN,1.6509,0.474,0.0333,0,1
12,1,1,50,NaN,NaN,0.67791,0.45,0.0333,3,1
12,0,0,33.66,NaN,NaN,0.90461,0.526,0.0333,0,1
12,0,0,5.065,NaN,NaN,0.95793,0.526,0.1,0,1
12,0,0,11.1925,NaN,NaN,3.4102,0.55,0.1,3,1
12,0,0,19.3625,NaN,NaN,1.9704,0.526,0.1,1,1
12,0,0,15.2775,NaN,NaN,2.5439,0.526,0.0333,3,1
12,1,1,50,NaN,NaN,0.85135,0.45,0.1,0,1
12,0,1,24.51,NaN,NaN,1.5307,0.55,0.1,1,1
12,0,0,39.7875,NaN,NaN,4.3162,0.55,0.1,-1,1
12,0,1,42.1569,NaN,NaN,1.5709,0.526,0.1,-1,1
12,1,1,50,NaN,NaN,0.82463,0.45,0.0333,-1,1
12,0,0,43.8725,NaN,NaN,1.0645,0.55,0.0333,-1,1
12,1,1,42.1569,NaN,NaN,0.85153,0.45,0.1,-1,1
12,1,1,38.235,NaN,NaN,0.83786,0.474,0.0333,-1,1
12,1,1,12.745,NaN,NaN,1.7975,0.474,0.1,-1,1
12,0,1,10.784,NaN,NaN,1.5842,0.526,0.0333,-1,1
12,0,0,50,NaN,NaN,0.81136,0.55,0.0333,0,0
12,1,1,50,NaN,NaN,1.0377,0.45,0.1,3,0
12,0,0,50,NaN,NaN,0.74471,0.55,0.0333,0,0
12,0,0,35.7025,NaN,NaN,1.491,0.526,0.0333,0,0
12,0,0,45.915,NaN,NaN,2.6772,0.55,0.1,3,0
12,1,1,50,NaN,NaN,0.66465,0.45,0.1,0,0
12,1,1,50,NaN,NaN,0.94459,0.45,0.0333,0,0
12,0,0,23.4475,NaN,NaN,1.1442,0.55,0.0333,1,0
12,0,1,8.824,NaN,NaN,4.4497,0.526,0.1,3,0
12,1,1,50,NaN,NaN,0.77129,0.474,0.0333,3,0
12,0,0,37.745,NaN,NaN,2.1041,0.526,0.0333,3,0
12,1,1,50,NaN,NaN,0.87782,0.45,0.1,3,0
12,0,0,50,NaN,NaN,0.66473,0.55,0.1,0,0
12,0,0,43.8725,NaN,NaN,3.7699,0.55,0.1,1,0
12,1,1,20.588,NaN,NaN,3.5569,0.474,0.0333,0,0
12,1,1,44.1176,NaN,NaN,0.91792,0.45,0.0333,0,0
12,0,0,43.8725,NaN,NaN,1.1045,0.55,0.0333,0,0
12,0,0,27.5325,NaN,NaN,4.543,0.526,0.0333,3,0
12,0,0,23.4475,NaN,NaN,2.0374,0.526,0.1,3,0
12,0,0,37.745,NaN,NaN,1.7839,0.55,0.0333,1,0
12,1,1,50,NaN,NaN,0.67796,0.45,0.1,0,0
12,0,0,39.7875,NaN,NaN,1.0245,0.55,0.0333,3,0
12,0,0,43.8725,NaN,NaN,1.5439,0.55,0.0333,1,0
12,0,0,50,NaN,NaN,0.53099,0.55,0.1,1,0
12,1,1,40.1961,NaN,NaN,2.3974,0.474,0.0333,0,0
12,1,1,44.1176,NaN,NaN,1.9176,0.45,0.1,0,0
12,1,1,16.667,NaN,NaN,1.4244,0.474,0.1,0,0
12,1,1,50,NaN,NaN,0.70466,0.45,0.0333,0,0
12,0,0,37.745,NaN,NaN,2.0641,0.526,0.0333,3,0
12,0,1,40.1961,NaN,NaN,1.0113,0.526,0.0333,0,0
12,0,1,12.745,NaN,NaN,1.5177,0.526,0.1,0,0
12,1,1,48.0392,NaN,NaN,1.5044,0.45,0.0333,0,0
12,1,1,46.0784,NaN,NaN,1.2912,0.474,0.0333,0,0
12,0,0,27.5325,NaN,NaN,1.3845,0.526,0.0333,0,0
12,0,1,6.863,NaN,NaN,3.7434,0.526,0.1,3,0
12,0,0,50,NaN,NaN,1.0912,0.55,0.0333,0,0
12,1,1,44.1176,NaN,NaN,2.3574,0.45,0.1,0,0
12,1,1,38.235,NaN,NaN,2.3705,0.474,0.1,3,0
12,1,1,34.314,NaN,NaN,0.91797,0.474,0.1,0,0
12,1,1,50,NaN,NaN,0.58465,0.474,0.0333,0,0
12,1,1,50,NaN,NaN,0.66446,0.45,0.0333,1,0
12,0,0,37.745,NaN,NaN,1.1978,0.55,0.1,0,0
12,1,1,46.0784,NaN,NaN,0.9178,0.474,0.0333,1,0
12,1,1,44.1176,NaN,NaN,1.6906,0.474,0.0333,1,0
12,0,0,50,NaN,NaN,0.42476,0.55,0.1,0,0
12,1,1,48.0392,NaN,NaN,2.4905,0.45,0.1,3,0
12,0,0,39.7875,NaN,NaN,0.89103,0.55,0.1,1,0
12,0,0,5.065,NaN,NaN,4.5299,0.526,0.1,3,0
12,0,1,42.1569,NaN,NaN,0.94458,0.55,0.1,0,0
12,1,1,50,NaN,NaN,0.99756,0.45,0.0333,1,0
12,0,1,42.1569,NaN,NaN,1.5444,0.526,0.1,0,0
12,1,1,42.1569,NaN,NaN,1.2907,0.474,0.0333,1,0
12,0,0,7.10749999999999,NaN,NaN,5.1029,0.526,0.0333,3,0
12,1,1,50,NaN,NaN,0.82463,0.45,0.1,3,0
12,1,1,44.1176,NaN,NaN,0.83794,0.474,0.1,0,0
12,1,1,50,NaN,NaN,0.70474,0.474,0.1,0,0
12,0,1,14.706,NaN,NaN,1.1312,0.526,0.1,0,0
12,1,1,40.1961,NaN,NaN,2.1439,0.474,0.1,1,0
12,1,1,36.275,NaN,NaN,2.7036,0.474,0.1,1,0
12,0,0,43.8725,NaN,NaN,0.99784,0.526,0.0333,0,0
12,1,1,50,NaN,NaN,0.74448,0.45,0.0333,3,0
12,1,1,50,NaN,NaN,0.5978,0.45,0.0333,1,0
12,0,1,12.745,NaN,NaN,0.91793,0.526,0.1,0,0
12,1,1,12.745,NaN,NaN,2.7039,0.474,0.1,3,0
12,1,1,46.0784,NaN,NaN,2.0241,0.474,0.0333,-1,1
12,0,0,47.9575,NaN,NaN,1.2244,0.55,0.1,-1,1
12,1,0,39.7875,NaN,NaN,1.531,0.474,0.1,-1,1
12,0,0,41.83,NaN,NaN,1.411,0.526,0.0333,-1,1
12,1,1,50,NaN,NaN,0.67799,0.45,0.0333,-1,1
12,0,0,25.49,NaN,NaN,0.91784,0.526,0.1,-1,1
12,0,0,50,NaN,NaN,0.86466,0.55,0.0333,-1,1
12,1,1,50,NaN,NaN,0.59814,0.45,0.1,-1,1
12,1,1,50,NaN,NaN,0.66472,0.474,0.1,0,0
12,0,0,50,NaN,NaN,0.46432,0.55,0.0333,1,0
12,0,0,45.915,NaN,NaN,1.2378,0.55,0.1,0,0
12,0,0,17.32,NaN,NaN,1.1313,0.526,0.1,0,0
12,0,0,31.6175,NaN,NaN,0.97124,0.526,0.0333,0,0
12,1,1,50,NaN,NaN,0.63769,0.45,0.0333,1,0
12,0,0,43.8725,NaN,NaN,1.211,0.526,0.0333,3,0
12,0,0,47.9575,NaN,NaN,2.4639,0.526,0.1,0,0
12,0,0,43.8725,NaN,NaN,1.9175,0.526,0.1,3,0
12,1,1,46.0784,NaN,NaN,1.6243,0.474,0.0333,0,0
12,0,0,45.915,NaN,NaN,1.0112,0.526,0.0333,3,0
12,0,0,41.83,NaN,NaN,1.1844,0.55,0.1,3,0
12,1,1,50,NaN,NaN,0.78429,0.474,0.0333,1,0
12,0,0,43.8725,NaN,NaN,2.7172,0.55,0.0333,0,0
12,0,0,13.235,NaN,NaN,2.3172,0.526,0.1,3,0
12,1,1,50,NaN,NaN,0.53148,0.45,0.0333,0,0
12,1,1,16.667,NaN,NaN,1.2911,0.45,0.1,0,0
12,1,1,44.1176,NaN,NaN,1.1175,0.45,0.1,1,0
12,1,1,40.1961,NaN,NaN,1.504,0.45,0.1,1,0
12,1,1,40.1961,NaN,NaN,1.2642,0.474,0.1,1,0
12,1,1,38.235,NaN,NaN,1.2374,0.45,0.0333,1,0
12,0,0,50,NaN,NaN,0.59771,0.55,0.0333,1,0
12,0,0,7.10749999999999,NaN,NaN,1.6377,0.526,0.1,0,0
12,1,1,42.1569,NaN,NaN,0.93128,0.45,0.0333,0,0
12,0,0,23.4475,NaN,NaN,2.5439,0.55,0.1,3,0
12,1,1,46.0784,NaN,NaN,1.3044,0.45,0.0333,0,0
12,0,0,39.7875,NaN,NaN,1.4107,0.55,0.0333,1,0
12,0,0,41.83,NaN,NaN,1.171,0.55,0.0333,1,0
12,1,1,50,NaN,NaN,0.7176,0.45,0.0333,1,0
12,1,1,28.431,NaN,NaN,1.3844,0.474,0.1,0,0
12,1,1,44.1176,NaN,NaN,0.8513,0.45,0.1,0,0
12,0,0,47.9575,NaN,NaN,0.86446,0.55,0.1,3,0
12,1,1,50,NaN,NaN,0.49108,0.45,0.1,1,0
12,0,0,45.915,NaN,NaN,1.7573,0.526,0.0333,1,0
12,1,1,40.1961,NaN,NaN,1.5043,0.45,0.1,0,0
12,0,0,29.575,NaN,NaN,1.6106,0.526,0.0333,1,0
12,0,0,7.10749999999999,NaN,NaN,1.371,0.55,0.1,0,0
12,1,1,48.0392,NaN,NaN,1.371,0.474,0.1,3,0
12,1,1,40.1961,NaN,NaN,1.0511,0.474,0.0333,3,0
12,1,1,46.0784,NaN,NaN,2.3037,0.45,0.0333,1,0
12,0,1,32.353,NaN,NaN,1.3178,0.526,0.1,0,0
12,0,0,50,NaN,NaN,1.0511,0.526,0.1,3,0
12,1,1,50,NaN,NaN,0.70472,0.474,0.0333,0,0
12,1,1,26.471,NaN,NaN,2.0107,0.474,0.1,3,0
12,0,0,15.2775,NaN,NaN,1.7443,0.526,0.0333,0,0
12,0,0,9.15,NaN,NaN,1.4378,0.526,0.0333,0,0
12,0,0,23.4475,NaN,NaN,2.5707,0.55,0.1,3,0
12,1,0,5.065,NaN,NaN,4.7964,0.474,0.1,0,0
12,1,1,42.1569,NaN,NaN,3.9433,0.474,0.0333,0,0
12,1,1,50,NaN,NaN,0.9711,0.474,0.1,3,0
12,0,0,50,NaN,NaN,0.82459,0.55,0.1,0,0
12,1,1,44.1176,NaN,NaN,1.3977,0.45,0.1,0,0
12,1,1,48.0392,NaN,NaN,1.5176,0.45,0.0333,0,0
12,0,0,50,NaN,NaN,0.66466,0.55,0.0333,0,0
12,0,1,6.863,NaN,NaN,3.5301,0.526,0.1,3,0
12,1,1,46.0784,NaN,NaN,1.1843,0.474,0.0333,1,0
12,0,0,45.915,NaN,NaN,0.9446,0.55,0.0333,0,0
12,1,1,44.1176,NaN,NaN,1.5044,0.474,0.1,0,0
12,1,1,50,NaN,NaN,0.85119,0.45,0.1,3,0
12,0,0,7.10749999999999,NaN,NaN,0.99787,0.526,0.0333,0,0
12,0,0,33.66,NaN,NaN,1.9441,0.55,0.0333,0,0
12,1,1,46.0784,NaN,NaN,0.97084,0.474,0.0333,1,0
12,0,0,29.575,NaN,NaN,1.1978,0.55,0.1,0,0
12,1,1,36.275,NaN,NaN,1.731,0.474,0.0333,0,0
12,1,1,50,NaN,NaN,0.81103,0.45,0.1,-1,1
12,0,1,36.275,NaN,NaN,0.8912,0.526,0.1,-1,1
12,1,1,38.235,NaN,NaN,0.83785,0.45,0.0333,-1,1
12,1,1,40.1961,NaN,NaN,0.69131,0.474,0.0333,-1,1
12,0,0,37.745,NaN,NaN,0.6514,0.55,0.0333,-1,1
12,0,0,37.745,NaN,NaN,0.82465,0.526,0.0333,-1,1
12,1,1,34.314,NaN,NaN,0.71798,0.474,0.1,-1,1
12,0,0,25.49,NaN,NaN,0.71788,0.55,0.1,-1,1
12,1,1,50,NaN,NaN,0.54475,0.45,0.1,0,0
12,0,0,37.745,NaN,NaN,1.0513,0.526,0.1,0,0
12,0,0,41.83,NaN,NaN,1.0644,0.55,0.0333,1,0
12,1,1,50,NaN,NaN,0.57133,0.45,0.1,3,0
12,0,0,43.8725,NaN,NaN,3.7569,0.55,0.0333,0,0
12,1,1,44.1176,NaN,NaN,1.0776,0.474,0.1,1,0
12,0,0,9.15,NaN,NaN,0.90456,0.55,0.1,0,0
12,1,1,44.1176,NaN,NaN,2.544,0.474,0.1,0,0
12,0,1,16.667,NaN,NaN,1.4243,0.526,0.1,3,0
12,1,1,44.1176,NaN,NaN,1.0379,0.45,0.0333,0,0
12,1,1,46.0784,NaN,NaN,2.5706,0.45,0.0333,0,0
12,0,0,50,NaN,NaN,0.61131,0.526,0.0333,3,0
12,1,1,50,NaN,NaN,0.58476,0.45,0.0333,0,0
12,1,1,40.1961,NaN,NaN,1.4377,0.474,0.0333,0,0
12,1,1,50,NaN,NaN,0.93119,0.45,0.0333,0,0
12,1,1,48.0392,NaN,NaN,2.7306,0.474,0.1,0,0
12,1,1,24.51,NaN,NaN,0.94435,0.474,0.1,1,0
12,1,1,48.0392,NaN,NaN,1.4506,0.45,0.0333,1,0
12,1,1,6.863,NaN,NaN,1.3312,0.474,0.1,0,0
12,0,0,21.405,NaN,NaN,1.4642,0.55,0.1,3,0
12,0,0,17.32,NaN,NaN,0.99791,0.526,0.1,0,0
12,1,1,46.0784,NaN,NaN,0.78462,0.474,0.0333,0,0
12,0,1,6.863,NaN,NaN,2.8638,0.526,0.1,3,0
12,1,1,48.0392,NaN,NaN,2.717,0.474,0.0333,1,0
12,0,0,25.49,NaN,NaN,1.2912,0.526,0.0333,0,0
12,1,1,34.314,NaN,NaN,2.0772,0.474,0.0333,1,0
12,0,0,45.915,NaN,NaN,1.2378,0.55,0.0333,0,0
12,0,0,15.2775,NaN,NaN,3.3036,0.55,0.1,0,0
12,1,1,48.0392,NaN,NaN,1.9975,0.45,0.1,3,0
12,1,1,50,NaN,NaN,1.0246,0.474,0.0333,0,0
12,0,0,41.83,NaN,NaN,1.1442,0.55,0.0333,1,0
12,1,1,48.0392,NaN,NaN,1.0246,0.45,0.1,0,0
12,1,1,6.863,NaN,NaN,2.1441,0.45,0.1,3,0
12,0,0,39.7875,NaN,NaN,0.82461,0.526,0.1,0,0
12,1,1,50,NaN,NaN,0.75799,0.45,0.1,0,0
12,1,1,46.0784,NaN,NaN,1.571,0.45,0.1,0,0
12,0,0,17.32,NaN,NaN,1.5843,0.526,0.1,3,0
12,0,0,5.065,NaN,NaN,1.0645,0.526,0.1,0,0
12,0,0,21.405,NaN,NaN,1.2777,0.55,0.1,3,0
12,0,0,41.83,NaN,NaN,1.3311,0.55,0.0333,0,0
12,0,1,8.824,NaN,NaN,3.7168,0.526,0.0333,0,0
12,1,1,48.0392,NaN,NaN,1.0379,0.474,0.0333,0,0
12,0,0,43.8725,NaN,NaN,0.9979,0.55,0.0333,0,0
12,1,1,32.353,NaN,NaN,2.9436,0.45,0.1,3,0
12,1,1,50,NaN,NaN,0.85111,0.474,0.0333,1,0
12,0,0,33.66,NaN,NaN,1.5444,0.55,0.1,0,0
12,1,1,32.353,NaN,NaN,1.4644,0.474,0.1,3,0
12,1,1,50,NaN,NaN,0.66433,0.45,0.0333,1,0
12,0,0,45.915,NaN,NaN,1.4243,0.526,0.0333,3,0
12,0,0,50,NaN,NaN,0.74422,0.526,0.0333,1,0
12,0,0,43.8725,NaN,NaN,1.0778,0.55,0.1,3,0
12,0,1,4.902,NaN,NaN,2.344,0.526,0.0333,0,0
12,1,1,50,NaN,NaN,0.7579,0.474,0.1,3,0
12,0,0,25.49,NaN,NaN,1.0112,0.55,0.1,0,0
12,0,0,50,NaN,NaN,0.91775,0.55,0.0333,3,0
12,1,0,33.66,NaN,NaN,1.411,0.474,0.1,0,0
12,0,0,43.8725,NaN,NaN,0.81123,0.55,0.0333,3,0
12,0,0,39.7875,NaN,NaN,3.0514,0.526,0.1,3,0
12,1,1,46.0784,NaN,NaN,1.2374,0.45,0.0333,1,0
12,0,1,8.824,NaN,NaN,2.385,0.526,0.0333,0,0
12,1,1,50,NaN,NaN,0.78442,0.474,0.0333,1,0
12,0,0,50,NaN,NaN,0.50435,0.55,0.1,1,0
12,0,0,3.02249999999999,NaN,NaN,3.3968,0.526,0.0333,3,0
12,1,1,46.0784,NaN,NaN,1.9572,0.45,0.0333,1,0
12,1,1,50,NaN,NaN,0.98423,0.4715,0.0333,-1,1
12,0,0,50,NaN,NaN,0.75816,0.55,0.1,-1,1
12,0,0,50,NaN,NaN,0.55808,0.55,0.0333,-1,1
12,0,0,50,NaN,NaN,0.65135,0.5285,0.0333,-1,1
12,1,1,50,NaN,NaN,0.63808,0.45,0.0333,-1,1
12,1,1,50,NaN,NaN,0.85122,0.4715,0.1,-1,1
12,0,1,50,NaN,NaN,1.0778,0.5285,0.1,-1,1
12,1,1,50,NaN,NaN,0.59829,0.45,0.1,-1,1
12,0,0,43.8725,NaN,NaN,2.4773,0.5285,0.0333,0,0
12,0,0,41.83,NaN,NaN,1.4643,0.55,0.1,3,0
12,1,1,50,NaN,NaN,0.58435,0.45,0.1,1,0
12,1,1,28.431,NaN,NaN,0.85125,0.4715,0.1,0,0
12,0,0,39.7875,NaN,NaN,1.1043,0.5285,0.1,3,0
12,1,1,50,NaN,NaN,0.70466,0.45,0.0333,0,0
12,0,0,41.83,NaN,NaN,2.2107,0.5285,0.0333,0,0
12,1,1,46.0784,NaN,NaN,4.5297,0.45,0.1,3,0
12,1,1,50,NaN,NaN,0.4914,0.45,0.0333,0,0
12,0,0,9.15,NaN,NaN,0.65139,0.5285,0.1,0,0
12,0,0,39.7875,NaN,NaN,1.2644,0.55,0.0333,0,0
12,0,0,47.9575,NaN,NaN,0.85127,0.55,0.1,3,0
12,0,0,35.7025,NaN,NaN,1.9175,0.5285,0.1,3,0
12,1,1,50,NaN,NaN,0.63805,0.45,0.0333,0,0
12,1,1,48.0392,NaN,NaN,2.1574,0.4715,0.1,3,0
12,1,1,38.235,NaN,NaN,1.2375,0.4715,0.1,1,0
12,0,0,50,NaN,NaN,0.97108,0.5285,0.0333,3,0
12,0,0,43.8725,NaN,NaN,2.9971,0.5285,0.0333,0,0
12,0,0,23.4475,NaN,NaN,1.3977,0.55,0.1,0,0
12,0,1,14.706,NaN,NaN,3.85,0.5285,0.1,3,0
12,0,0,31.6175,NaN,NaN,1.1308,0.55,0.0333,1,0
12,0,0,5.065,NaN,NaN,2.2508,0.55,0.0333,0,0
12,0,0,39.7875,NaN,NaN,1.3443,0.55,0.0333,3,0
12,1,1,50,NaN,NaN,0.47779,0.45,0.0333,1,0
12,0,0,43.8725,NaN,NaN,0.82431,0.55,0.0333,1,0
12,1,1,50,NaN,NaN,0.74429,0.45,0.0333,1,0
12,1,1,50,NaN,NaN,0.81127,0.4715,0.0333,3,0
12,0,0,50,NaN,NaN,1.1845,0.55,0.1,0,0
12,1,1,50,NaN,NaN,0.71792,0.4715,0.0333,3,0
12,0,1,18.627,NaN,NaN,1.5709,0.5285,0.1,3,0
12,1,1,44.1176,NaN,NaN,0.99756,0.4715,0.1,1,0
12,0,0,45.915,NaN,NaN,0.9046,0.5285,0.0333,0,0
12,0,1,50,NaN,NaN,1.2111,0.55,0.1,3,0
12,1,1,48.0392,NaN,NaN,1.2641,0.45,0.1,1,0
12,1,1,50,NaN,NaN,0.51809,0.45,0.1,0,0
12,1,1,50,NaN,NaN,0.59802,0.45,0.0333,3,0
12,1,1,50,NaN,NaN,0.66435,0.45,0.1,1,0
12,1,1,26.471,NaN,NaN,1.2378,0.4715,0.1,0,0
12,1,1,50,NaN,NaN,0.45129,0.4715,0.0333,3,0
12,1,1,50,NaN,NaN,0.73137,0.4715,0.1,0,0
12,1,1,50,NaN,NaN,0.50479,0.45,0.0333,0,0
12,1,1,32.353,NaN,NaN,1.0112,0.4715,0.0333,0,0
12,0,1,12.745,NaN,NaN,1.4776,0.55,0.1,0,0
12,1,1,50,NaN,NaN,0.63768,0.4715,0.1,1,0
12,1,0,41.83,NaN,NaN,1.4777,0.4715,0.1,0,0
12,0,0,29.575,NaN,NaN,2.3307,0.55,0.0333,0,0
12,0,1,44.1176,NaN,NaN,0.93123,0.5285,0.1,0,0
12,0,0,35.7025,NaN,NaN,0.91777,0.5285,0.0333,3,0
12,1,1,34.314,NaN,NaN,0.71804,0.45,0.1,0,0
12,1,1,48.0392,NaN,NaN,0.86462,0.45,0.1,0,0
12,0,1,38.235,NaN,NaN,0.86466,0.5285,0.1,0,0
12,0,0,41.83,NaN,NaN,1.1312,0.55,0.0333,0,0
12,1,1,30.392,NaN,NaN,1.7976,0.4715,0.0333,0,0
12,1,1,50,NaN,NaN,0.51764,0.45,0.0333,1,0
12,1,1,50,NaN,NaN,0.61132,0.45,0.1,0,0
12,0,1,12.745,NaN,NaN,1.451,0.5285,0.1,0,0
12,1,0,21.405,NaN,NaN,0.9712,0.4715,0.0333,0,0
12,0,0,25.49,NaN,NaN,0.62442,0.55,0.1,1,0
12,0,0,29.575,NaN,NaN,0.8379,0.55,0.1,0,0
12,1,1,50,NaN,NaN,0.59763,0.4715,0.0333,1,0
12,0,0,50,NaN,NaN,0.47772,0.5285,0.0333,1,0
12,0,0,50,NaN,NaN,0.66439,0.55,0.0333,1,0
12,1,1,50,NaN,NaN,0.47808,0.4715,0.0333,0,0
12,0,0,17.32,NaN,NaN,0.8376,0.5285,0.0333,1,0
12,1,1,50,NaN,NaN,0.71776,0.45,0.1,-1,1
12,1,1,36.275,NaN,NaN,0.93129,0.469,0.0333,-1,1
12,0,0,45.915,NaN,NaN,1.0378,0.531,0.0333,-1,1
12,1,1,50,NaN,NaN,0.49134,0.45,0.0333,-1,1
12,1,1,22.549,NaN,NaN,0.87799,0.469,0.1,-1,1
12,0,0,21.405,NaN,NaN,0.91783,0.531,0.1,-1,1
12,0,0,37.745,NaN,NaN,1.2245,0.55,0.1,-1,1
12,0,0,50,NaN,NaN,0.78452,0.55,0.0333,-1,1
12,1,1,36.275,NaN,NaN,0.97125,0.45,0.1,0,0
12,1,1,16.667,NaN,NaN,0.71793,0.469,0.1,0,0
12,0,0,50,NaN,NaN,0.54477,0.531,0.0333,0,0
12,1,1,50,NaN,NaN,0.58477,0.45,0.0333,0,0
12,1,1,46.0784,NaN,NaN,0.71775,0.45,0.0333,1,0
12,0,0,45.915,NaN,NaN,0.81127,0.531,0.0333,0,0
12,1,1,46.0784,NaN,NaN,2.1708,0.469,0.0333,0,0
12,0,0,41.83,NaN,NaN,1.1041,0.55,0.1,1,0
12,0,0,47.9575,NaN,NaN,0.85118,0.55,0.0333,3,0
12,0,1,8.824,NaN,NaN,3.1438,0.55,0.1,3,0
12,1,1,50,NaN,NaN,0.85119,0.469,0.1,3,0
12,0,0,45.915,NaN,NaN,1.3708,0.531,0.0333,1,0
12,0,1,46.0784,NaN,NaN,1.0241,0.531,0.1,1,0
12,1,1,50,NaN,NaN,1.5441,0.45,0.0333,1,0
12,0,0,45.915,NaN,NaN,0.90457,0.55,0.1,0,0
12,0,0,50,NaN,NaN,0.67787,0.55,0.0333,3,0
12,0,0,50,NaN,NaN,0.51772,0.55,0.0333,1,0
12,0,1,14.706,NaN,NaN,2.4105,0.55,0.1,0,0
12,0,1,30.392,NaN,NaN,1.0912,0.55,0.1,0,0
12,1,1,10.784,NaN,NaN,0.98458,0.469,0.1,0,0
12,0,0,37.745,NaN,NaN,0.99786,0.55,0.1,3,0
12,0,1,26.471,NaN,NaN,1.0109,0.531,0.1,1,0
12,1,1,50,NaN,NaN,1.0512,0.45,0.1,0,0
12,1,1,50,NaN,NaN,0.46471,0.45,0.1,3,0
12,1,1,50,NaN,NaN,0.5847,0.45,0.0333,0,0
12,0,0,50,NaN,NaN,0.59773,0.531,0.0333,1,0
12,0,1,44.1176,NaN,NaN,0.65139,0.531,0.1,0,0
12,0,0,43.8725,NaN,NaN,1.1178,0.55,0.0333,0,0
12,1,1,50,NaN,NaN,0.51792,0.469,0.1,3,0
12,1,1,50,NaN,NaN,0.37105,0.45,0.1,1,0
12,1,1,50,NaN,NaN,0.63809,0.469,0.0333,0,0
12,0,0,41.83,NaN,NaN,1.9442,0.55,0.0333,0,0
12,1,1,48.0392,NaN,NaN,1.1575,0.45,0.1,1,0
12,0,1,44.1176,NaN,NaN,3.4635,0.531,0.1,3,0
12,0,0,11.1925,NaN,NaN,1.1844,0.531,0.1,0,0
12,0,0,27.5325,NaN,NaN,1.1442,0.55,0.1,1,0
12,0,0,31.6175,NaN,NaN,0.94445,0.531,0.0333,3,0
12,1,1,46.0784,NaN,NaN,0.8109,0.45,0.1,1,0
12,1,1,12.745,NaN,NaN,1.2112,0.45,0.1,0,0
12,0,0,27.5325,NaN,NaN,0.69134,0.531,0.1,0,0
12,0,0,41.83,NaN,NaN,2.5706,0.531,0.0333,0,0
12,0,0,50,NaN,NaN,0.7579,0.531,0.0333,3,0
12,1,1,50,NaN,NaN,0.53115,0.45,0.0333,1,0
12,0,1,14.706,NaN,NaN,1.2776,0.531,0.1,3,0
12,0,1,6.863,NaN,NaN,4.3166,0.55,0.1,0,0
12,1,1,50,NaN,NaN,0.55782,0.469,0.0333,1,0
12,1,1,50,NaN,NaN,0.50442,0.469,0.0333,1,0
12,1,1,8.824,NaN,NaN,0.91788,0.469,0.1,0,0
12,1,1,24.51,NaN,NaN,0.71802,0.45,0.0333,0,0
12,1,1,44.1176,NaN,NaN,0.81093,0.45,0.0333,1,0
12,0,0,37.745,NaN,NaN,1.1712,0.531,0.0333,0,0
12,1,1,48.0392,NaN,NaN,1.7976,0.469,0.0333,0,0
12,0,0,50,NaN,NaN,0.42487,0.55,0.0333,0,0
12,1,1,50,NaN,NaN,0.69094,0.469,0.0333,1,0
12,0,0,37.745,NaN,NaN,1.6509,0.55,0.0333,0,0
12,0,0,31.6175,NaN,NaN,1.0508,0.55,0.0333,1,0
