"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Difficulty","Condition"
"17",1,0,82.3828125,0.853,1.566484556,0.31,"congruent"
"17",0,0,83.3664279513889,1.13,2.516107947,-0.26,"congruent"
"17",0,1,70.6971571180556,1.63,1.766260577,-0.31,"congruent"
"17",0,1,94.7960069444444,1.152,1.833387671,-0.29,"congruent"
"17",0,1,100,1.856,1.215777272,-0.26,"congruent"
"17",0,1,100,1.476,1.116301922,-0.26,"congruent"
"17",1,1,100,1.375,1.532951541,0.21,"congruent"
"17",0,1,100,2.105,1.182486504,-0.26,"congruent"
"17",0,1,100,4.744,1.399250358,-0.26,"congruent"
"17",0,1,100,0.849,1.366129688,-1.13,"incongruent"
"17",1,1,63.0702039930556,5.095,1.516043214,0.26,"congruent"
"17",0,1,100,1.357,1.082439436,-1.37,"incongruent"
"17",0,1,100,1.456,1.132722904,-0.21,"incongruent"
"17",1,1,100,1.925,1.065947609,0.31,"congruent"
"17",1,0,100,2.128,1.182184976,0.34,"congruent"
"17",1,0,100,1.639,1.099328636,0.26,"congruent"
"17",1,1,100,1.382,1.482513372,0.35,"incongruent"
"17",1,1,100,1.278,1.41606889,0.26,"incongruent"
"17",0,1,100,1.054,1.199037321,-0.31,"incongruent"
"17",0,1,100,1.07,1.248810749,-0.31,"incongruent"
"17",0,1,100,1.493,1.082322661,-0.31,"congruent"
"17",1,1,100,0.915,1.282355478,0.26,"incongruent"
"17",0,1,86.5511067708333,1.175,2.066397618,-0.31,"congruent"
"17",0,1,90.7101779513889,1.565,1.532349116,-0.26,"congruent"
"17",1,1,73.9420572916667,1.416,1.449572624,0.26,"congruent"
"17",0,1,86.1338975694444,1.516,2.616562726,-0.31,"congruent"
"17",1,0,100,1.161,1.299535574,0.31,"congruent"
"17",0,1,100,1.711,1.649793616,-0.26,"congruent"
"17",1,0,100,1.893,1.182967697,0.31,"incongruent"
"17",1,1,100,1.011,1.166063366,0.31,"incongruent"
"17",0,1,100,1.706,2.098489597,-0.26,"congruent"
"17",1,1,100,1.433,1.015759596,0.36,"incongruent"
"17",1,1,100,0.896,1.96664753,0.41,"incongruent"
"17",1,0,100,1.274,0.898615691,1.16,"incongruent"
"17",1,1,100,1.103,1.332805913,0.21,"congruent"
"17",1,1,94.5708550347222,1.305,1.799815456,0.26,"congruent"
"17",1,0,100,1.201,1.683292807,1.12,"incongruent"
"17",1,1,100,1.444,0.96543383,0.31,"congruent"
"17",0,1,100,2.233,1.0662167,-0.36,"congruent"
"17",0,1,100,3.411,1.148795882,-0.46,"incongruent"
"17",1,1,100,1.7,0.999143297,0.46,"incongruent"
"17",1,0,100,1.209,1.383100868,0.51,"incongruent"
"17",0,1,96.3970269097222,1.026,1.916623384,-0.36,"congruent"
"17",1,0,100,1.921,1.565880667,0.31,"congruent"
"17",0,1,100,1.368,1.066248497,-0.31,"congruent"
"17",1,1,100,1.405,1.198537778,0.31,"congruent"
"17",1,0,100,1.809,1.565997769,0.59,"incongruent"
"17",0,1,100,2.353,1.633082437,-0.36,"congruent"
"17",1,0,100,1.326,1.082797523,0.36,"congruent"
"17",1,0,99.2518446180556,2.164,1.866663603,0.51,"incongruent"
"17",0,0,100,2.237,1.649999644,-0.31,"congruent"
"17",0,1,100,1.223,1.066267486,-0.51,"incongruent"
"17",0,1,100,1.708,1.046732108,-0.31,"congruent"
"17",0,1,100,1.207,1.830272631,-0.51,"incongruent"
"17",0,1,100,1.219,1.749991765,-0.31,"congruent"
"17",0,1,100,0.945,1.4495495,-0.46,"incongruent"
"17",0,1,100,1.377,1.065179911,-0.46,"incongruent"
"17",1,0,100,1.34,1.015451951,0.41,"incongruent"
"17",1,0,83.6176215277778,1.299,1.782967282,0.41,"incongruent"
"17",0,1,84.5431857638889,1.532,1.165950313,-0.36,"incongruent"
"17",1,1,100,1.332,0.949252348,1.18,"incongruent"
"17",1,1,85.6488715277778,1.308,1.866638429,0.44,"incongruent"
"17",1,1,73.8487413194444,1.457,1.683196625,0.79,"incongruent"
"17",0,1,100,0.94,1.249356101,-0.46,"incongruent"
"17",1,0,90.7405598958333,1.619,1.683107436,0.26,"congruent"
"17",1,1,91.9840494791667,1.439,1.148912597,0.26,"congruent"
"17",1,1,92.5043402777778,1.035,1.666630162,0.46,"incongruent"
"17",1,1,100,1.753,2.832878001,0.51,"incongruent"
"17",0,1,100,0.956,1.315571178,-1.7,"incongruent"
"17",0,1,100,0.79,1.198870218,-0.31,"congruent"
"17",0,1,100,1.355,1.865955781,-0.56,"incongruent"
"17",0,1,100,1.077,1.299449467,-0.56,"incongruent"
"17",1,1,100,2.056,1.249525767,0.31,"congruent"
"17",1,1,81.66015625,9.186,1.399357574,0.36,"congruent"
"17",1,1,100,0.975,1.749377371,0.51,"incongruent"
"17",1,1,94.3581814236111,1.021,2.233408084,0.56,"incongruent"
"17",1,0,99.66796875,1.391,3.667147835,0.41,"congruent"
"17",0,1,100,1.48,1.315838276,-0.61,"incongruent"
"17",0,1,100,1.928,1.048977423,-0.41,"congruent"
"17",1,1,100,2.329,2.233324578,0.57,"incongruent"
"17",1,0,100,1.58,1.099604897,0.66,"incongruent"
"17",1,0,100,1.139,1.032769917,0.36,"congruent"
"17",1,1,100,1.321,1.248833118,0.58,"incongruent"
"17",1,0,100,1.646,1.382680397,0.71,"incongruent"
"17",1,0,100,1.321,0.966108525,0.17,"incongruent"
"17",1,0,100,1.361,0.949322249,0.71,"incongruent"
"17",1,0,100,1.312,1.366200099,0.36,"congruent"
"17",1,1,100,0.935,1.198865821,0.17,"incongruent"
"17",0,1,80.5181206597222,3.647,1.833218159,-0.31,"congruent"
"17",1,1,81.3492838541667,1.003,1.899124451,0.16,"incongruent"
"17",0,1,97.5726996527778,1.573,3.666986502,-0.81,"incongruent"
"17",1,0,67.4110243055556,2.167,1.732445396,0.17,"incongruent"
"17",1,0,100,0.711,1.783283992,0.76,"incongruent"
"17",0,1,100,3.58,1.366273911,-0.31,"congruent"
"17",1,1,100,0.943,1.366014046,0.26,"congruent"
"17",0,1,100,1.493,1.499099109,-0.76,"incongruent"
"17",0,1,100,1.442,0.965982928,-0.31,"congruent"
"17",1,0,100,1.726,0.866053298,0.31,"congruent"
"17",1,0,100,1.23,1.082594402,0.76,"incongruent"
"17",1,1,100,1.347,1.515541478,0.64,"incongruent"
"17",1,1,100,0.954,1.215820283,0.26,"congruent"
"17",0,1,100,1.5,0.881972824,-0.81,"incongruent"
"17",0,1,100,1.458,0.932338114,-0.31,"congruent"
"17",0,1,100,1.15,1.198936204,-0.27,"congruent"
"17",1,1,100,2.78,2.066013619,0.17,"incongruent"
"17",0,1,100,0.973,1.482914834,-0.26,"congruent"
"17",1,1,100,1.061,1.932376578,0.26,"congruent"
"17",0,1,100,1.797,1.082081704,-0.860000000000001,"incongruent"
"17",0,1,100,1.025,1.149506913,-0.86,"incongruent"
"17",0,1,100,0.931,1.215717899,-0.21,"congruent"
"17",0,1,100,1.016,2.015924957,-0.31,"congruent"
"17",0,1,100,1.393,0.882040979,-0.26,"congruent"
"17",1,0,100,0.901,1.049599295,0.81,"incongruent"
"17",1,0,100,0.892,1.165611391,0.81,"incongruent"
"17",1,0,100,1.511,0.932623312,0.26,"congruent"
"18",1,0,6.86577690972223,4.053,4.015558028,0.43,"congruent"
"18",1,0,86.6829427083333,1.987,1.582207709,0.51,"congruent"
"18",1,0,83.0110677083333,3.511,2.53290044,0.46,"congruent"
"18",1,0,14.0386284722222,2.815,2.349650507,0.51,"incongruent"
"18",0,1,8.14127604166667,3.298,2.266368636,-0.51,"incongruent"
"18",1,0,86.3313802083333,1.698,1.715723444,0.46,"incongruent"
"18",1,0,26.1436631944444,3.537,3.200079704,0.38,"congruent"
"18",0,1,67.1256510416667,4.193,4.36725461,-0.46,"incongruent"
"18",0,1,83.2850477430556,3.004,1.665833539,-0.41,"incongruent"
"18",1,0,72.5726996527778,1.484,1.465542698,0.41,"incongruent"
"18",1,1,83.3452690972222,1.611,2.065724004,0.25,"congruent"
"18",1,0,35.5777994791667,2.243,3.517239422,0.36,"incongruent"
"18",1,0,21.2760416666667,7.38,1.399462796,0.36,"incongruent"
"18",0,1,98.7429470486111,1.923,2.383254778,-1.15,"incongruent"
"18",0,1,98.8579644097222,2.768,2.249414892,-1.41,"incongruent"
"18",1,0,94.5578342013889,1.774,1.365681816,0.46,"congruent"
"18",1,1,17.8797743055556,2.407,1.983208517,0.46,"congruent"
"18",0,1,63.8226996527778,1.581,3.133477146,-0.26,"incongruent"
"18",0,1,26.1349826388889,4.279,4.334244475,-0.51,"congruent"
"18",0,1,65.0401475694444,1.965,1.332976145,-0.51,"congruent"
"18",0,1,11.3959418402778,4.97,4.484244155,-0.26,"incongruent"
"18",0,0,16.0774739583333,4.565,2.0824995,-0.46,"congruent"
"18",1,1,8.53352864583333,2.456,3.23397155,0.51,"congruent"
"18",1,1,88.5682508680556,1.983,2.599917367,0.56,"congruent"
"18",0,1,72.0128038194444,1.439,2.667072058,-0.61,"congruent"
"18",0,1,87.666015625,2.538,1.249097932,-0.61,"congruent"
"18",0,1,27.6068793402778,2.928,2.749821443,-0.21,"incongruent"
"18",1,1,17.0084635416667,4.183,4.050338123,0.21,"incongruent"
"18",1,0,32.0198567708333,3.24,3.933860747,0.56,"congruent"
"18",1,1,21.7268880208333,6.559,2.299022184,0.26,"incongruent"
"18",1,0,31.240234375,3.129,6.76813098,0.48,"congruent"
"18",1,1,81.5532769097222,2.442,1.532931092,0.31,"incongruent"
"18",1,1,13.4244791666667,3.871,3.683203155,0.36,"incongruent"
"18",1,0,83.0376519097222,2.717,2.066550017,0.51,"congruent"
"18",0,1,82.0941840277778,3.679,1.999674908,-0.51,"congruent"
"18",0,1,71.2700737847222,2.826,3.349610542,-0.46,"congruent"
"18",1,0,18.7570529513889,3.66,2.282992281,0.570000000000001,"incongruent"
"18",0,1,93.8536241319444,2.696,2.015957889,-0.46,"congruent"
"18",1,0,12.2705078125,4.601,3.550353293,0.41,"incongruent"
"18",0,1,62.7566189236111,3.35,2.633286875,-0.36,"incongruent"
"18",1,1,19.4737413194444,3.098,2.082727405,0.41,"congruent"
"18",0,1,90.5495876736111,1.503,2.082612513,-0.46,"congruent"
"18",1,0,12.4864366319444,2.091,2.883054325,0.46,"congruent"
"18",0,1,84.0521918402778,2.37,2.433019786,-0.41,"congruent"
"18",1,1,23.8872612847222,6.255,2.816219414,0.36,"incongruent"
"18",1,1,35.673828125,2.772,4.567293372,0.41,"incongruent"
"18",0,1,72.5824652777778,1.251,1.416163845,-0.46,"incongruent"
"18",1,0,72.8841145833333,3.308,2.14998669,0.46,"incongruent"
"18",1,1,23.7825520833333,2.597,1.965746352,0.430000000000001,"incongruent"
"18",0,1,73.9436848958333,3.615,1.716383714,-0.46,"incongruent"
"18",0,1,72.6633029513889,2.814,3.233400984,-0.41,"congruent"
"18",1,1,71.1740451388889,3.227,1.632758818,0.36,"congruent"
"18",0,1,80.9819878472222,3.194,1.582912809,-0.41,"congruent"
"18",1,0,13.9073350694444,5.775,3.050148432,0.41,"congruent"
"18",0,1,5.94943576388889,3.391,1.866395778,-0.36,"congruent"
"18",0,1,13.3251953125,4.883,2.366804094,-0.46,"incongruent"
"18",1,1,14.1395399305556,6.627,1.932947304,0.36,"congruent"
"18",1,0,2.76204427083333,3.977,2.632999881,0.41,"congruent"
"18",1,0,23.3148871527778,3.474,2.933094444,0.41,"congruent"
"18",1,1,12.7967664930556,4.129,1.499469318,0.36,"congruent"
"18",0,1,84.1704644097222,3.729,1.065917269,-0.41,"incongruent"
"18",0,1,82.6123046875,1.847,2.300053069,-0.31,"congruent"
"18",0,1,88.6539713541667,3.094,2.199818127,-0.41,"incongruent"
"18",0,1,66.1659071180556,5.741,3.167387124,-0.36,"incongruent"
"18",0,1,64.8187934027778,2.093,1.866715147,-0.41,"congruent"
"18",1,0,13.1032986111111,4.42,2.549754753,0.26,"congruent"
"18",1,1,77.4679904513889,1.459,2.699550082,0.24,"congruent"
"18",0,1,75.0672743055556,2.029,1.399218231,-0.36,"incongruent"
"18",0,1,80.7481553819444,1.843,2.26657422,-0.15,"incongruent"
"18",0,1,71.3178168402778,3.737,2.049853718,-0.41,"congruent"
"18",1,1,10.908203125,6.968,3.083592946,0.31,"incongruent"
"18",0,1,77.6318359375,2.05,2.333154921,-0.41,"congruent"
"18",1,1,3.720703125,3.898,2.516100239,0.36,"incongruent"
"18",0,1,92.2797309027778,2.787,1.732790576,-0.41,"incongruent"
"18",0,1,8.79069010416667,6.012,2.650545202,-0.41,"incongruent"
"18",0,1,86.0628255208333,3.748,2.099856605,-0.36,"congruent"
"18",0,1,92.2347005208333,1.425,1.248995278,-0.36,"incongruent"
"18",0,1,93.8270399305556,1.143,1.799541568,-0.36,"incongruent"
"18",0,1,12.7105034722222,0.976,2.16586679,-0.31,"incongruent"
"18",0,1,96.5185546875,3.675,2.699391362,-0.31,"incongruent"
"18",1,1,71.2038845486111,1.716,4.51784505,0.26,"incongruent"
"18",0,1,92.8542751736111,3.036,1.566478154,-0.31,"incongruent"
"18",1,1,82.5916883680556,1.62,2.516587048,0.36,"congruent"
"18",1,1,83.7038845486111,1.939,1.983273847,0.31,"incongruent"
"18",0,1,99.0315755208333,3.408,2.36628551,-1.94,"incongruent"
"18",1,0,35.9760199652778,2.136,2.283116349,0.41,"congruent"
"18",1,0,30.7649739583333,2.073,1.815954214,0.36,"incongruent"
"18",0,1,85.4947916666667,1.351,1.432885797,-0.41,"congruent"
"18",1,1,93.5476345486111,2.587,2.749930915,0.31,"incongruent"
"18",0,1,73.8753255208333,1.602,1.699382296,-0.36,"congruent"
"18",1,0,33.5319010416667,3.332,2.61632084,0.68,"incongruent"
"18",1,0,16.1187065972222,2.057,1.816168489,0.36,"incongruent"
"18",1,0,96.7437065972222,3.48,2.900300463,0.36,"congruent"
"18",1,1,15.4541015625,4.026,3.417250939,0.36,"congruent"
"18",1,1,81.3888888888889,1.925,1.98267806,0.31,"incongruent"
"18",0,1,86.7095269097222,1.381,1.548894303,-0.41,"congruent"
"18",0,1,82.6703559027778,1.245,2.766602254,-0.36,"incongruent"
"18",1,1,11.8983289930556,1.337,2.382757448,0.41,"congruent"
"18",0,1,86.4729817708333,2.532,1.415730361,-0.46,"congruent"
"18",1,0,16.5218098958333,2.147,1.633070189,0.4,"incongruent"
"18",1,0,61.0188802083333,3.713,1.615984333,0.31,"incongruent"
"18",1,0,15.7682291666667,3.682,2.950356228,0.46,"congruent"
"18",1,0,24.8133680555556,1.371,2.382987523,0.41,"congruent"
"18",1,1,16.8798828125,4.893,1.565490969,0.41,"congruent"
"18",0,1,83.9887152777778,2.231,1.799530178,-0.31,"incongruent"
"18",0,1,18.0577256944444,1.388,1.683115444,-0.26,"incongruent"
"18",1,0,24.0147569444444,5.096,3.016655804,0.26,"incongruent"
"18",1,1,21.7513020833333,1.201,1.683047418,0.21,"incongruent"
"18",0,1,44.6804470486111,2.706,2.783512197,-0.26,"incongruent"
"18",1,0,0,0.892,4.734497739,1.18,"incongruent"
"18",0,1,62.3687065972222,1.408,2.582361244,-0.46,"congruent"
"18",0,1,37.7414279513889,2.152,3.533544696,-0.46,"congruent"
"18",0,1,65.5821397569444,1.158,2.916719606,-0.41,"congruent"
"18",1,1,12.9085286458333,1.099,1.215303807,0.26,"incongruent"
"18",1,1,46.5277777777778,1.172,1.166210135,0.31,"incongruent"
"18",1,1,77.9503038194444,2.921,3.466531679,0.36,"incongruent"
"18",0,1,76.2890625,2.227,1.566072194,-0.41,"congruent"
"18",1,1,81.0324435763889,2.24,2.23301679,0.41,"incongruent"
"18",1,1,77.05078125,1.245,1.966462112,0.46,"incongruent"
"18",0,1,65.4193793402778,1.994,1.315641789,-0.51,"incongruent"
"18",1,0,37.6356336805556,1.452,1.932835134,0.36,"congruent"
"18",0,1,71.0530598958333,2.102,2.199908989,-0.36,"congruent"
"18",1,1,19.3820529513889,2.811,2.199358289,0.31,"congruent"
"18",0,1,75.2300347222222,1.192,1.432336609,-0.36,"congruent"
"18",0,1,91.0373263888889,1.662,1.132581147,-0.51,"incongruent"
"18",0,1,82.5043402777778,1.067,1.982528353,-0.36,"congruent"
"18",0,1,64.5686848958333,4.174,2.316506556,-0.46,"incongruent"
"18",1,1,81.6563585069444,3.538,2.649551195,0.31,"congruent"
"18",0,1,91.1924913194444,2.341,1.849190595,-0.36,"congruent"
"18",0,1,35.1280381944444,1.417,2.866462934,-0.36,"congruent"
"18",0,1,64.9077690972222,2.188,2.383348874,-0.46,"incongruent"
"18",0,1,93.3078342013889,1.346,1.065219931,-0.41,"incongruent"
"18",1,1,62.7620442708333,1.22,2.316293473,0.31,"congruent"
"18",1,0,17.2564019097222,5.353,1.666366033,0.36,"congruent"
"18",1,0,14.5757378472222,4.276,1.916259146,0.41,"incongruent"
"18",1,0,22.2173394097222,4.348,1.91584646,0.36,"congruent"
"18",1,1,92.1527777777778,3.06,1.448663432,0.31,"congruent"
"18",0,1,76.4767795138889,2.142,2.299093877,-0.36,"congruent"
"18",0,1,60.9212239583333,2.701,1.749403118,-0.36,"congruent"
"18",0,1,33.5725911458333,1.271,2.833481169,-0.58,"incongruent"
"18",0,1,33.6452907986111,2.708,1.182938654,-0.31,"congruent"
"18",1,0,60.9407552083333,2.401,2.183456929,0.46,"incongruent"
"18",0,1,29.1167534722222,2.905,1.632258235,-0.31,"congruent"
"18",1,1,82.0768229166667,5.348,1.882338534,0.26,"congruent"
"18",1,0,20.6108940972222,3.575,2.199409577,0.31,"incongruent"
"18",0,1,95.9125434027778,1.993,1.6326517,-0.31,"incongruent"
"18",1,1,90.8604600694444,2.237,1.815569171,0.31,"congruent"
"18",0,1,86.2451171875,2.508,1.615728158,-0.36,"congruent"
"18",0,1,87.6763237847222,1.814,1.649765076,-0.36,"congruent"
"18",1,0,59.0028211805556,2.876,6.634667325,0.31,"congruent"
"18",1,1,27.6638454861111,3.615,2.099773153,0.42,"incongruent"
"18",0,1,57.4473741319444,2.499,6.802123396,-0.31,"incongruent"
"18",0,1,92.2976345486111,1.722,2.133240914,-0.33,"incongruent"
"18",1,1,37.0377604166667,1.385,2.31656262,0.26,"incongruent"
"18",0,1,83.1575520833333,1.805,2.149566725,-0.31,"congruent"
"18",0,1,55.2218967013889,1.544,2.049845869,-0.26,"congruent"
"18",0,1,82.3139105902778,1.169,1.015895292,-0.26,"congruent"
"18",1,1,12.2976345486111,0.988,2.066766777,0.21,"congruent"
"18",0,1,93.2883029513889,1.05,1.232358942,-0.26,"congruent"
"18",1,0,17.1072048611111,2.571,1.883047663,0.31,"incongruent"
"18",0,1,62.9893663194444,1.367,3.167248385,-0.26,"congruent"
"18",1,0,27.7332899305556,3.876,2.983261861,0.31,"incongruent"
"18",0,1,63.2432725694444,1.893,1.566219136,-0.21,"congruent"
"18",0,1,100,3.304,1.182270913,-1.3,"incongruent"
"18",1,0,90.6884765625,2.273,1.899990356,0.21,"congruent"
"18",1,1,16.7746310763889,3.033,1.565864975,0.46,"incongruent"
"18",0,1,95.5419921875,2.055,1.59973354,-0.770000000000001,"incongruent"
"18",1,0,70.3087022569444,1.167,1.132117454,0.31,"incongruent"
"18",0,1,91.2277560763889,3.343,1.448994838,-0.52,"incongruent"
"18",1,1,16.748046875,2.499,1.865885991,0.21,"congruent"
"18",0,1,93.7478298611111,3.982,2.166160407,-0.26,"congruent"
"18",1,0,100,2.642,1.533128734,1.24,"incongruent"
"18",1,0,16.9368489583333,2.216,2.082923838,0.26,"congruent"
"18",0,1,6.26410590277777,2.985,1.24897612,-0.21,"congruent"
"18",0,1,79.9641927083333,1.363,2.232844708,-0.26,"incongruent"
"18",0,1,85.0417751736111,1.827,1.516398575,-0.21,"incongruent"
"18",1,1,84.3364800347222,2.089,2.100112321,0.21,"congruent"
"18",0,1,67.2395833333333,1.301,2.249604913,-0.26,"congruent"
"18",1,1,83.8400607638889,2.255,2.200008855,0.29,"incongruent"
"18",0,1,32.7132161458333,3.366,2.95043995,-0.26,"congruent"
"18",0,1,62.2596571180556,2.1,1.599245345,-0.26,"incongruent"
"18",1,1,70.8040364583333,1.702,1.348679313,0.26,"incongruent"
"18",1,1,73.1673177083333,1.427,1.649810394,0.31,"incongruent"
"18",1,1,77.8157552083333,1.883,1.116351622,0.36,"incongruent"
"18",0,1,82.5141059027778,1.395,1.665845986,-0.41,"incongruent"
"18",0,1,80.6993272569444,2.672,1.46558358,-0.21,"congruent"
"18",0,1,74.3104383680556,1.534,1.899872213,-0.41,"incongruent"
"18",0,1,73.5611979166667,1.082,1.115366288,-0.21,"congruent"
"18",1,0,10.7552083333333,2.22,2.367016129,0.16,"congruent"
"18",1,1,43.876953125,3.562,1.299636883,0.16,"congruent"
"18",1,0,17.4669053819444,2.4,1.982878078,0.21,"congruent"
"18",1,1,38.0197482638889,2.187,2.399038422,0.36,"incongruent"
"18",0,1,78.1315104166667,1.147,2.00000869,-0.21,"congruent"
"18",1,0,100,2.944,1.28234496,1.19,"incongruent"
"18",0,1,71.2706163194444,2.086,1.349641889,-0.49,"incongruent"
"18",1,0,71.6346571180556,2.664,1.199057595,0.41,"incongruent"
"18",0,1,42.9763454861111,1.742,5.434978879,-0.16,"congruent"
"18",1,1,62.7473958333333,3.249,1.598712589,0.36,"incongruent"
"18",0,1,54.4721137152778,3.603,2.350088569,-0.16,"congruent"
"18",0,1,54.4769965277778,0.994,3.783828556,-0.16,"congruent"
"18",1,0,91.9070095486111,3.099,1.482755195,0.41,"incongruent"
"18",1,0,81.9173177083333,2.896,1.332702816,0.41,"incongruent"
"18",1,1,41.5082465277778,2.879,1.616608089,0.16,"congruent"
"18",1,1,61.0123697916667,1.163,5.634417923,0.21,"congruent"
"18",1,1,31.5001085069444,2.198,2.650436844,0.26,"congruent"
"18",1,1,32.2591145833333,2.199,2.500379223,0.41,"incongruent"
"18",0,1,81.6682942708333,2.435,1.53237344,-0.31,"congruent"
"18",0,1,75.4128689236111,1.202,1.315789735,-0.31,"congruent"
"18",1,1,34.7222222222222,2.718,1.115968365,0.26,"congruent"
"18",1,1,27.6893446180556,6.82,1.33306175,0.46,"incongruent"
"18",0,1,83.2964409722222,2.421,2.816479922,-0.31,"congruent"
"18",1,0,86.5521918402778,2.482,1.482219657,0.51,"incongruent"
"18",0,1,92.2856987847222,1.25,0.899367603,-0.31,"congruent"
"18",1,0,14.7938368055556,1.613,1.132822827,0.51,"incongruent"
"18",1,1,21.875,2.225,1.182525309,0.26,"congruent"
"18",0,1,76.0899522569444,1.438,1.832385954,-0.51,"incongruent"
"18",0,1,83.7906901041667,1.804,1.532318088,-0.31,"congruent"
"18",1,0,72.8032769097222,2.373,1.899918413,0.46,"incongruent"
"18",1,0,44.5100911458333,1.764,1.81656472,0.46,"incongruent"
"18",1,0,17.3931206597222,1.386,1.216295644,0.31,"congruent"
"18",0,1,75.1779513888889,2.601,1.532402632,-0.49,"incongruent"
"18",0,1,86.8093532986111,1.948,1.765666924,-0.41,"incongruent"
"18",1,1,31.2114800347222,3.415,1.182662695,0.36,"incongruent"
"18",0,1,61.7241753472222,2.781,1.999046833,-0.26,"congruent"
"18",0,1,17.7332899305556,4,2.232909308,-0.26,"congruent"
"18",0,1,12.6882595486111,1.13,1.949777373,-0.41,"incongruent"
"18",0,1,56.5782335069444,1.07,2.599798476,-0.21,"congruent"
"18",1,1,63.2020399305556,3.269,1.365998897,0.21,"congruent"
"18",0,1,23.8590494791667,2.148,1.398910383,-0.26,"congruent"
"18",1,1,13.4727647569444,3.268,1.432085647,0.41,"incongruent"
"18",1,1,82.7902560763889,1.445,2.166566273,0.46,"incongruent"
"18",1,1,62.1793619791667,2.449,1.349422047,0.26,"congruent"
"18",0,1,100,1.464,1.09910789,-0.51,"incongruent"
"18",1,0,33.6073133680556,2.9,1.015798476,0.51,"incongruent"
"18",0,1,75.5772569444444,0.974,1.182012044,-0.31,"congruent"
"18",1,1,37.9264322916667,4.224,1.232348165,0.31,"congruent"
"18",1,1,28.1206597222222,2.334,3.050000035,0.46,"incongruent"
"18",1,1,21.8831380208333,2.93,1.331731835,0.36,"congruent"
"18",0,1,44.3402777777778,3.108,1.54964607,-0.41,"congruent"
"18",0,1,27.5444878472222,1.746,1.532785312,-0.41,"congruent"
"18",1,0,34.7992621527778,1.949,1.182864567,0.51,"incongruent"
"18",0,1,67.2645399305556,2.434,1.148782153,-0.36,"congruent"
"18",0,1,76.7784288194444,1.795,1.332091476,-0.51,"incongruent"
"18",1,0,6.21310763888889,2.985,1.649787472,0.46,"incongruent"
"18",1,1,34.609375,1.098,2.165767041,0.36,"congruent"
"18",1,1,79.3147786458333,1.17,1.049090437,0.41,"congruent"
"18",1,1,69.0863715277778,1.013,1.198992723,0.46,"incongruent"
"18",1,1,78.9029947916667,1.455,1.416270866,0.46,"congruent"
"18",0,1,84.0532769097222,3.555,1.649017826,-0.51,"congruent"
"18",1,1,84.4927300347222,1.058,2.249812641,0.51,"incongruent"
"18",0,1,22.3014322916667,3.025,1.566227727,-0.51,"congruent"
"18",1,1,58.0327690972222,2.806,3.083097278,0.56,"incongruent"
"18",1,1,96.4724392361111,1.725,0.932644759,0.61,"incongruent"
"18",0,1,34.8573133680556,1.771,1.849977207,-0.66,"incongruent"
"18",1,0,92.6763237847222,1.937,0.898997367,0.66,"incongruent"
"18",1,1,87.6578776041667,0.797,1.299446371,0.66,"incongruent"
"18",0,1,83.3322482638889,2.289,1.566521174,-0.46,"congruent"
"18",0,1,79.6072048611111,2.991,1.466196399,-0.46,"congruent"
"18",0,1,100,2.283,1.53276451,-0.71,"incongruent"
"18",1,1,63.8216145833333,1.152,3.283083897,0.71,"incongruent"
"18",1,1,21.3568793402778,3.596,1.966218352,0.16,"incongruent"
"18",1,1,83.1000434027778,1.333,1.632439578,0.17,"incongruent"
"18",1,0,93.1022135416667,1.668,1.165815767,0.86,"incongruent"
"18",1,0,30.9239366319444,2.603,1.76635418,0.86,"incongruent"
"18",1,0,64.3104383680556,6.699,1.498749838,0.86,"incongruent"
"18",0,0,3.24273003472223,1.567,2.03265999,-0.81,"incongruent"
"18",1,0,97.7170138888889,2.06,0.99876036,0.86,"incongruent"
"18",1,1,77.6350911458333,2.619,1.332369855,0.41,"congruent"
"18",1,0,74.0418836805556,2.848,1.933291797,0.46,"congruent"
"18",1,0,100,1.902,0.965578253,0.86,"incongruent"
"18",1,0,36.4664713541667,1.505,2.616721387,0.46,"congruent"
"18",0,1,76.4811197916667,1.244,1.316111338,-0.41,"congruent"
"18",0,1,92.1538628472222,2.224,1.68282883,-0.41,"congruent"
"18",0,1,82.9248046875,2.304,2.04893109,-0.36,"congruent"
"18",0,1,62.4755859375,1.662,3.600232218,-0.36,"congruent"
"18",1,1,75.4513888888889,3.094,1.332374238,0.31,"congruent"
"18",0,1,100,2.014,0.966056991,-0.86,"incongruent"
"18",0,1,88.3680555555556,1.255,1.765851381,-0.86,"incongruent"
"18",1,1,67.0968967013889,1.295,2.365722167,0.17,"incongruent"
"18",1,0,35.2121310763889,2.576,1.949419998,0.72,"incongruent"
"18",1,0,100,1.716,1.099357795,0.86,"incongruent"
"18",0,1,85.6705729166667,2.394,2.249570015,-0.36,"congruent"
"18",1,0,96.8918185763889,3.986,2.03271632,0.86,"incongruent"
"18",1,0,79.4325086805556,1.068,1.399673719,0.86,"incongruent"
"18",1,1,23.2112630208333,3.151,1.315386214,0.36,"congruent"
"18",0,1,61.8570963541667,1.952,3.083770653,-0.41,"congruent"
"18",0,1,57.4799262152778,2.369,2.950392041,-0.41,"congruent"
"18",0,1,86.3601345486111,1.448,2.249570899,-0.36,"congruent"
"18",0,1,26.0194227430556,1.567,1.949499684,-0.86,"congruent"
"18",0,1,40.9445529513889,2.845,6.518612942,-0.31,"congruent"
