Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Accuracy,Feedback,Study
24,1,1,0.3,3.36253,0.547708,1,1,1,2
24,2,2,0.7,1.44435,0.653739,2,1,1,2
24,2,2,0.8,1.34043,0.650418,2,1,1,2
24,1,2,0.7,1.36343,0.970189,1,0,1,2
24,2,1,0.3,5.21804,1.13008,2,0,1,2
24,2,2,0.7,1.30812,0.53063,1,1,1,2
24,1,2,0.7,1.59623,0.456958,1,0,1,2
24,2,2,0.7,1.88226,0.666295,2,1,1,2
24,1,2,0.8,1.98628,0.586451,1,0,1,2
24,1,2,0.8,1.63572,0.739515,1,0,1,2
24,1,1,0.3,9.3071,1.16294,1,1,1,2
24,2,2,0.8,1.27641,1.32255,1,1,1,2
24,2,2,0.8,1.4162,0.459669,2,1,1,2
24,1,2,0.7,1.98812,0.397453,1,0,1,2
24,1,2,0.8,1.29939,0.519559,2,0,1,2
24,1,1,0.7,1.51641,0.56072,1,1,1,2
24,2,2,0.7,1.52428,0.39499,2,1,1,2
24,2,2,0.8,1.27612,0.411061,1,1,1,2
24,1,1,0.7,1.59632,0.36329,1,1,1,2
24,2,2,0.8,1.23804,0.630121,1,1,1,2
24,2,2,0.9,1.28028,0.411181,2,1,1,2
24,1,2,0.7,2.74555,0.461946,1,0,1,2
24,2,2,0.8,1.51609,0.714109,2,1,1,2
24,1,1,0.6,1.72135,1.43685,2,1,1,2
24,2,2,0.4,2.38828,1.18665,2,1,1,2
24,2,2,0.7,1.88421,0.523202,1,1,1,2
24,2,2,0.7,1.57796,0.427663,1,1,1,2
24,1,2,0.8,1.18064,0.043352,2,0,1,2
24,2,2,0.8,2.75515,0.379767,1,1,1,2
24,2,2,0.7,1.56235,0.411757,2,1,1,2
24,1,2,0.7,1.34662,0.069309,2,0,1,2
24,1,1,0.7,1.50844,3.03466,1,1,1,2
24,1,2,0.7,1.82447,1.50035,1,0,1,2
24,2,2,0.8,2.4122,0.595666,2,1,1,2
24,2,2,0.8,1.33131,0.566348,1,1,1,2
24,2,2,0.8,1.42806,0.658195,2,1,1,2
24,2,2,0.8,1.70755,0.067997,1,1,1,2
24,1,1,0.7,1.54725,1.85368,2,1,1,2
24,1,2,0.7,1.47236,0.403008,2,0,1,2
24,1,2,0.7,1.48437,0.363089,2,0,1,2
24,1,2,0.9,1.22553,0.048581,2,0,1,2
24,2,2,0.8,1.3243,0.542481,1,1,1,2
24,1,1,0.3,5.41236,0.501194,1,1,1,2
24,1,2,0.7,2.08451,0.490403,2,0,1,2
24,2,1,0.7,1.63722,1.42589,2,0,1,2
24,1,2,0.7,1.41996,1.34593,2,0,1,2
24,1,2,0.7,1.58808,1.17891,2,0,1,2
24,2,2,0.7,1.4444,0.419175,2,1,1,2
24,2,2,0.7,1.51621,0.467392,2,1,1,2
24,1,2,0.7,1.58432,0.548523,2,0,1,2
24,2,2,0.7,2.92014,0.419249,1,1,1,2
25,2,2,0.6,1.36615,0.646682,1,1,1,2
25,1,2,0.7,1.21977,2.6624,2,0,1,2
25,1,2,0.6,1.06087,1.74994,2,0,1,2
25,2,2,0.5,1.06821,0.500775,2,1,1,2
25,2,2,0.5,1.19568,0.891637,2,1,1,2
25,2,2,0.7,1.14798,1.45567,1,1,1,2
25,2,2,0.6,1.18195,0.491076,2,1,1,2
25,1,2,0.5,1.16373,3.41474,2,0,1,2
25,2,2,0.6,1.25221,2.587,1,1,1,2
25,1,1,0.7,1.09895,1.17544,2,1,1,2
25,2,1,0.6,1.18178,1.44258,1,0,1,2
25,2,2,0.5,4.93194,1.10782,1,1,1,2
25,1,1,0.7,1.17329,1.00551,2,1,1,2
25,2,1,0.5,4.02454,0.354372,1,0,1,2
25,1,1,0.6,1.2681,0.675751,2,1,1,2
25,2,2,0.6,1.08934,0.386674,2,1,1,2
25,1,1,0.8,1.06183,0.283241,2,1,1,2
25,1,1,0.7,1.16532,1.25119,1,1,1,2
25,1,2,0.5,3.16345,0.345997,2,0,1,2
25,2,1,0.6,1.37159,1.96325,1,0,1,2
25,2,2,0.5,1.12382,1.09862,2,1,1,2
25,2,2,0.5,7.69903,0.658306,2,1,1,2
25,1,1,0.5,2.42797,0.379147,2,1,1,2
25,2,1,0.5,3.14476,0.274514,1,0,1,2
25,1,2,0.6,1.1958,0.570375,2,0,1,2
25,1,1,0.6,2.66814,0.691114,2,1,1,2
25,2,2,0.7,1.14302,0.165203,1,1,1,2
25,1,1,0.6,2.31588,0.476021,1,1,1,2
25,2,1,0.8,1.10778,0.249724,2,0,1,2
25,1,1,0.7,1.10796,0.218921,1,1,1,2
25,2,2,0.8,0.918973,0.41926,2,1,1,2
25,1,2,0.5,2.61926,0.333598,2,0,1,2
25,2,1,0.6,1.28386,0.885159,2,0,1,2
25,2,2,0.5,1.51599,0.57713,1,1,1,2
25,1,1,0.7,1.2521,0.170623,2,1,1,2
25,1,1,0.8,1.01382,0.507512,1,1,1,2
25,2,2,0.8,1.08714,0.63505,2,1,1,2
25,2,1,0.8,1.04444,0.379371,2,0,1,2
25,1,1,0.6,1.26789,0.507084,2,1,1,2
25,2,2,0.5,1.18806,0.249832,2,1,1,2
25,1,2,0.6,1.41246,0.428817,2,0,1,2
25,2,2,0.5,1.73024,0.250598,1,1,1,2
25,2,1,0.5,2.5116,0.298761,1,0,1,2
25,1,1,0.8,1.31501,0.123172,1,1,1,2
25,1,2,0.8,1.42802,0.514863,1,0,1,2
25,1,1,0.6,1.10963,0.467606,2,1,1,2
25,1,2,0.5,0.985135,0.24322,2,0,1,2
25,2,2,0.5,1.14817,0.337684,1,1,1,2
25,1,1,0.7,0.964384,0.273552,1,1,1,2
25,2,2,0.6,0.987715,0.501753,2,1,1,2
25,1,1,0.7,0.971865,0.171735,2,1,1,2
25,2,1,0.6,1.09175,0.20308,2,0,1,2
25,1,1,0.6,1.01942,0.355966,1,1,1,2
25,2,1,0.6,1.13187,0.267587,1,0,1,2
25,2,1,0.5,1.20387,0.195428,2,0,1,2
25,2,2,0.5,1.29208,0.297409,2,1,1,2
25,1,1,0.5,1.06898,2.37152,2,1,1,2
25,1,2,0.6,1.37238,0.144075,1,0,1,2
25,2,2,0.5,1.36397,0.347278,1,1,1,2
25,2,1,0.5,1.14829,0.41957,2,0,1,2
25,2,1,0.5,1.09248,0.290532,1,0,1,2
25,1,2,0.6,0.960653,0.274761,2,0,1,2
25,1,1,0.5,0.992908,0.46454,1,1,1,2
25,2,1,0.7,0.959039,0.147496,2,0,1,2
25,1,1,0.5,1.51625,0.455717,2,1,1,2
25,2,2,0.6,1.17236,0.190367,2,1,1,2
25,1,1,0.7,0.936511,0.251298,1,1,1,2
25,1,1,0.6,0.96803,0.498364,1,1,1,2
25,2,1,0.6,0.955688,0.450865,2,0,1,2
25,1,1,0.8,0.987967,0.162913,1,1,1,2
25,1,1,0.7,0.98761,0.129638,1,1,1,2
25,1,1,0.5,2.2762,0.409037,1,1,1,2
25,1,1,0.6,1.11861,0.132289,1,1,1,2
25,1,1,0.6,1.07522,0.25156,1,1,1,2
25,2,2,0.5,5.7121,0.320411,2,1,1,2
25,1,1,0.6,0.760479,0.317879,1,1,1,2
25,2,1,0.6,1.29224,0.363732,2,0,1,2
25,2,2,0.6,1.26817,0.323292,1,1,1,2
25,1,1,0.6,1.30008,0.180623,1,1,1,2
25,1,1,0.7,0.932208,0.123247,1,1,1,2
25,1,1,0.6,0.937614,0.23577,2,1,1,2
25,1,1,0.6,1.08411,0.155278,2,1,1,2
25,1,1,0.5,1.88894,0.214122,2,1,1,2
25,2,2,0.5,0.987727,0.275383,1,1,1,2
25,2,1,0.5,1.02245,0.403596,2,0,1,2
25,2,2,0.5,0.980228,0.259444,1,1,1,2
25,1,1,0.8,0.964125,0.039115,1,1,1,2
25,1,1,0.7,1.0686,0.20692,2,1,1,2
25,2,1,0.5,1.29173,0.694305,2,0,1,2
25,1,1,0.6,1.03607,0.507436,2,1,1,2
25,2,1,0.6,1.58472,0.3544,2,0,1,2
25,1,1,0.5,1.32385,0.283769,2,1,1,2
25,2,2,0.6,0.955893,0.787757,1,1,1,2
25,2,1,0.6,1.11558,0.226996,2,0,1,2
25,1,2,0.5,1.07617,0.355349,1,0,1,2
25,2,2,0.5,1.11534,0.263521,1,1,1,2
25,2,2,0.5,2.46822,0.30722,2,1,1,2
25,1,1,0.8,0.938382,0.11545,1,1,1,2
25,2,1,0.5,1.52403,4.22051,2,0,1,2
25,1,1,0.6,1.75887,0.75735,2,1,1,2
25,1,1,0.6,0.940452,1.09163,1,1,1,2
25,2,2,0.5,1.61194,0.272294,1,1,1,2
25,1,1,0.7,0.971454,0.428904,2,1,1,2
25,1,1,0.7,0.996296,0.228829,1,1,1,2
25,2,2,0.6,0.987092,0.251819,1,1,1,2
25,2,2,0.9,1.20433,0.019593,1,1,1,2
25,1,1,0.6,1.29692,0.875664,1,1,1,2
25,2,2,0.6,0.996,0.219885,1,1,1,2
25,1,1,0.6,1.05209,0.210505,1,1,1,2
25,2,1,0.5,2.02921,0.163462,1,0,1,2
25,2,2,0.7,1.01999,0.575722,1,1,1,2
25,1,1,0.6,1.01185,0.579923,2,1,1,2
25,1,1,0.7,1.02006,0.307272,1,1,1,2
25,1,1,0.6,1.03259,0.22871,2,1,1,2
25,2,1,0.6,1.26441,1.09464,1,0,1,2
25,2,2,0.5,2.03592,0.250197,2,1,1,2
25,1,1,0.9,1.43627,0.131304,1,1,1,2
25,2,1,0.6,1.2299,0.376938,2,0,1,2
25,1,1,0.6,1.02798,0.372553,1,1,1,2
25,2,2,0.6,1.16657,0.802079,2,1,1,2
25,1,1,0.8,1.03613,0.285635,1,1,1,2
25,2,1,0.7,1.05243,0.546316,2,0,1,2
25,1,1,0.6,2.11942,1.51788,2,1,1,2
25,1,1,0.7,1.14005,0.257229,2,1,1,2
25,1,1,0.6,1.04609,0.515222,2,1,1,2
25,1,1,0.6,1.06806,0.320268,1,1,1,2
25,1,1,0.5,2.25207,0.235429,1,1,1,2
25,2,2,0.5,1.32178,1.29119,1,1,1,2
25,1,1,0.8,1.10716,0.163805,1,1,1,2
25,2,2,0.7,0.998998,0.444182,1,1,1,2
25,2,2,0.7,1.00672,0.791544,1,1,1,2
25,2,2,0.7,0.979927,0.47564,1,1,1,2
25,1,1,0.8,1.08445,0.288717,1,1,1,2
25,2,1,0.5,1.22828,0.252432,1,0,1,2
25,1,2,0.5,1.62825,0.259252,2,0,1,2
25,1,1,0.6,1.12405,0.277751,2,1,1,2
25,2,2,0.5,1.72355,0.451089,1,1,1,2
25,1,1,0.8,0.908407,0.489847,1,1,1,2
25,2,1,0.6,1.19676,0.381487,2,0,1,2
25,2,2,0.7,0.788249,0.22789,1,1,1,2
25,1,1,0.6,1.04759,0.204544,1,1,1,2
25,2,1,0.6,0.995369,0.155587,2,0,1,2
25,2,2,0.7,1.07557,1.05949,1,1,1,2
25,2,2,0.5,2.02843,0.395119,1,1,1,2
25,2,2,0.6,1.12249,0.183419,1,1,1,2
25,2,1,0.6,0.948314,0.427046,2,0,1,2
25,2,2,0.6,1.70028,1.54059,1,1,1,2
25,1,1,0.5,1.53223,0.219865,2,1,1,2
25,1,1,0.5,2.49989,0.000107,2,1,1,2
25,1,1,0.6,1.12459,0.06656,1,1,1,2
25,2,2,0.6,1.13274,0.147448,2,1,1,2
25,2,2,0.5,1.0045,0.244911,2,1,1,2
25,1,1,0.6,1.09998,0.114981,1,1,1,2
25,2,2,0.6,0.996469,0.203989,2,1,1,2
25,2,2,0.7,1.0172,0.225036,1,1,1,2
25,1,1,0.7,1.01195,0.163383,1,1,1,2
25,2,1,0.5,2.31628,0.14712,2,0,1,2
25,1,1,0.6,0.932547,0.667765,1,1,1,2
25,1,1,0.6,0.996394,0.395453,1,1,1,2
25,1,1,0.6,0.924271,0.259109,1,1,1,2
25,2,2,0.6,1.02038,0.244754,1,1,1,2
25,2,2,0.6,0.980703,0.491487,2,1,1,2
25,1,1,0.6,1.02038,0.000207,1,1,1,2
25,1,1,0.7,0.885871,0.075695,2,1,1,2
25,1,1,0.7,0.851981,0.134438,1,1,1,2
25,2,1,0.6,0.996626,0.059609,2,0,1,2
25,2,2,0.7,1.00923,0.092004,1,1,1,2
25,1,1,0.8,1.0603,0.033489,1,1,1,2
25,2,2,0.5,1.59636,0.110979,1,1,1,2
25,2,2,0.6,1.02844,0.451593,2,1,1,2
25,1,1,0.6,1.10392,0.125009,1,1,1,2
25,2,1,0.6,0.971444,0.032518,2,0,1,2
25,1,1,0.6,1.02044,0.299311,2,1,1,2
25,2,2,0.5,1.49567,0.25937,2,1,1,2
25,2,1,0.6,1.19468,0.363933,1,0,1,2
25,2,2,0.5,1.27087,0.083394,1,1,1,2
25,1,2,0.6,1.88024,0.380838,2,0,1,2
25,2,2,0.6,1.00486,0.098717,1,1,1,2
25,2,2,0.7,1.02853,0.163298,2,1,1,2
25,1,1,0.5,1.08444,0.763004,2,1,1,2
25,1,1,0.5,1.45465,0.752754,1,1,1,2
25,1,1,0.7,0.962451,0.242841,1,1,1,2
25,2,2,0.5,1.81227,0.027915,2,1,1,2
25,2,1,0.5,2.50772,0.269709,1,0,1,2
25,2,2,0.5,0.924542,0.347804,2,1,1,2
25,2,1,0.6,0.964527,0.064983,1,0,1,2
25,1,1,0.5,1.13721,0.376271,2,1,1,2
25,1,1,0.6,1.12421,0.867735,2,1,1,2
25,1,1,0.7,0.937117,0.107497,2,1,1,2
25,1,2,0.6,0.954959,0.210211,2,0,1,2
25,2,2,0.6,0.940057,0.30339,1,1,1,2
25,1,2,0.5,1.4721,0.243811,1,0,1,2
25,1,2,0.5,1.11262,0.13034,2,0,1,2
25,2,1,0.6,1.33437,0.210201,2,0,1,2
25,1,1,0.6,1.00885,0.037512,2,1,1,2
25,1,2,0.5,1.63557,0.261499,2,0,1,2
25,2,2,0.5,0.976976,1.69841,2,1,1,2
25,2,2,0.5,2.05201,0.530545,2,1,1,2
25,1,1,0.8,1.44777,0.000114,2,1,1,2
25,2,2,0.7,1.15629,0.000149,1,1,1,2
26,2,2,0.5,4.41923,1.31885,1,1,1,2
26,1,2,0.5,2.3474,1.27057,2,0,1,2
26,1,2,0.6,2.34734,1.48612,2,0,1,2
26,2,2,0.5,4.5555,1.23432,2,1,1,2
26,2,2,0.5,2.14031,1.22599,2,1,1,2
26,2,1,0.5,4.04398,1.08103,1,0,1,2
26,2,2,0.5,2.05974,1.31619,2,1,1,2
26,1,1,0.6,1.86008,1.16888,2,1,1,2
26,2,1,0.7,2.06016,1.25732,1,0,1,2
26,1,1,0.4,9.53164,2.24289,2,1,1,2
26,2,2,0.5,1.30795,1.829,1,1,1,2
26,2,2,0.7,2.65982,1.66689,1,1,1,2
26,1,2,0.7,1.26028,0.971819,2,0,1,2
26,2,2,0.6,2.99594,1.89006,1,1,1,2
26,1,2,0.7,1.19575,1.42092,2,0,1,2
26,2,2,0.7,1.6441,0.933239,2,1,1,2
26,1,2,0.7,1.2201,1.01918,2,0,1,2
26,1,2,0.7,1.10799,0.918083,1,0,1,2
26,1,2,0.7,1.93204,0.4596,2,0,1,2
26,2,1,0.7,0.89233,0.875157,1,0,1,2
26,2,2,0.5,0.963673,1.22454,2,1,1,2
26,2,2,0.6,1.16339,1.0668,2,1,1,2
26,1,2,0.6,1.06821,1.37942,2,0,1,2
26,2,2,0.6,2.0026,1.8827,1,1,1,2
26,1,2,0.5,2.11579,1.14887,2,0,1,2
26,1,2,0.5,2.41998,2.26682,2,0,1,2
26,2,2,0.5,0.696639,1.22908,1,1,1,2
26,1,1,0.6,1.08389,1.46641,1,1,1,2
26,2,2,0.7,0.948368,2.15406,2,1,1,2
26,1,1,0.7,1.05477,1.49963,1,1,1,2
26,2,2,0.5,2.29195,0.915081,2,1,1,2
26,1,1,0.6,1.1805,0.710084,2,1,1,2
26,2,2,0.7,1.50041,1.34686,2,1,1,2
26,2,1,0.7,1.61492,0.443441,1,0,1,2
26,1,1,0.6,0.928055,1.39521,2,1,1,2
26,1,1,0.7,0.862741,3.374,1,1,1,2
26,2,1,0.6,1.32258,0.642992,2,0,1,2
26,2,1,0.7,0.765965,1.7161,2,0,1,2
26,1,2,0.6,1.34431,1.46735,2,0,1,2
26,2,2,0.5,1.74688,0.498815,2,1,1,2
26,1,1,0.7,1.08787,1.62081,2,1,1,2
26,2,1,0.5,1.171,0.995369,1,0,1,2
26,2,2,0.6,1.29235,0.860113,1,1,1,2
26,1,1,0.5,1.68212,0.843413,1,1,1,2
26,1,2,0.6,0.875998,2.58648,1,0,1,2
26,1,1,0.5,1.41171,0.90497,2,1,1,2
26,1,2,0.7,1.10913,1.05969,2,0,1,2
26,2,1,0.7,0.708014,1.37898,1,0,1,2
26,1,1,0.6,0.843463,1.23481,1,1,1,2
26,2,2,0.5,2.24358,0.85027,2,1,1,2
26,1,1,0.6,1.46007,1.26011,2,1,1,2
26,2,2,0.7,1.48747,1.51406,2,1,1,2
26,1,1,0.6,2.19884,1.17144,1,1,1,2
26,2,2,0.5,1.37112,1.04257,1,1,1,2
26,2,2,0.6,1.05201,1.00427,2,1,1,2
26,2,2,0.7,1.14058,1.17865,2,1,1,2
26,1,1,0.6,1.90051,2.09927,2,1,1,2
26,1,1,0.7,3.88562,1.9247,1,1,1,2
26,2,1,0.7,1.25817,0.891145,1,0,1,2
26,2,2,0.6,0.761843,1.45953,2,1,1,2
26,2,2,0.5,1.38824,2.6588,1,1,1,2
26,1,2,0.6,0.944446,1.14476,2,0,1,2
26,1,1,0.5,1.46781,1.57074,1,1,1,2
26,2,2,0.6,2.31494,1.4303,2,1,1,2
26,1,1,0.5,2.21,0.074914,2,1,1,2
26,2,2,0.7,0.720003,1.09094,2,1,1,2
26,1,1,0.6,1.83893,1.53895,1,1,1,2
26,1,2,0.7,0.710569,2.25421,1,0,1,2
26,2,2,0.6,0.924354,1.08247,2,1,1,2
26,1,1,0.6,1.98748,1.42749,1,1,1,2
26,1,2,0.5,1.60263,0.845441,1,0,1,2
26,1,1,0.8,0.722739,1.22829,1,1,1,2
26,1,1,0.6,1.5031,1.14765,1,1,1,2
26,1,1,0.6,0.819645,2.31E+00,1,1,1,2
26,2,1,0.6,3.04403,1.59111,2,0,1,2
26,1,2,0.5,1.56441,0.950131,1,0,1,2
26,2,1,0.6,0.764149,2.05866,2,0,1,2
26,2,2,0.5,1.35592,0.7602,1,1,1,2
26,1,1,0.6,2.41217,2.04867,1,1,1,2
26,1,2,0.6,1.28338,0.914387,1,0,1,2
26,1,1,0.6,5.49901,1.47444,2,1,1,2
26,1,2,0.7,1.7959,0.885945,2,0,1,2
26,1,2,0.7,1.51238,1.47747,2,0,1,2
26,2,2,0.6,1.32376,0.907525,1,1,1,2
26,2,1,0.7,0.771849,2.16284,2,0,1,2
26,2,2,0.6,1.13232,0.92289,1,1,1,2
26,1,1,0.7,0.748377,1.19412,1,1,1,2
26,1,2,0.7,1.24711,1.11035,2,0,1,2
26,2,2,0.6,1.37023,0.813347,2,1,1,2
26,1,1,0.6,1.92398,1.22816,2,1,1,2
26,2,2,0.6,0.839036,4.19528,2,1,1,2
26,1,1,0.8,1.89212,0.523733,2,1,1,2
26,2,1,0.7,1.18771,0.803424,1,0,1,2
26,2,2,0.8,1.18017,1.28362,2,1,1,2
26,1,1,0.9,1.81958,0.741164,1,1,1,2
26,2,2,0.8,1.79643,1.52279,1,1,1,2
26,2,1,0.8,1.16425,0.376726,2,0,1,2
26,1,2,0.5,1.33557,0.482962,1,0,1,2
26,2,2,0.5,1.7881,1.09947,2,1,1,2
26,1,1,0.7,2.03632,0.435378,2,1,1,2
26,1,1,0.8,1.96366,0.067126,1,1,1,2
26,2,1,0.7,1.56415,0.747189,1,0,1,2
26,1,1,0.6,2.14017,0.994936,2,1,1,2
26,1,1,0.7,1.66101,1.32948,1,1,1,2
26,2,2,0.7,1.24484,1.16334,1,1,1,2
26,2,1,0.6,1.33808,3.05088,1,0,1,2
26,1,1,0.7,3.99927,0.841818,1,1,1,2
26,2,2,0.8,1.07382,0.811475,1,1,1,2
26,1,1,0.7,1.79798,0.746466,1,1,1,2
26,2,2,0.5,2.37027,0.797297,1,1,1,2
26,2,2,0.6,1.02583,0.373769,1,1,1,2
26,1,1,0.6,2.51265,0.890793,2,1,1,2
26,1,1,0.6,1.34627,0.412231,1,1,1,2
26,1,2,0.7,1.27578,1.75668,2,0,1,2
26,2,2,0.7,1.03718,0.939,1,1,1,2
26,2,2,0.7,1.20265,0.39514,2,1,1,2
26,1,1,0.7,1.54068,0.375087,1,1,1,2
26,2,1,0.8,1.13586,0.445152,2,0,1,2
26,1,1,0.8,0.993992,1.31572,1,1,1,2
26,2,1,0.6,2.07541,0.387508,2,0,1,2
26,1,1,0.6,0.700077,2.3764,1,1,1,2
26,2,2,0.7,0.669581,0.762635,2,1,1,2
26,1,1,0.6,1.61416,0.30279,2,1,1,2
26,1,1,0.6,1.13055,0.961231,2,1,1,2
26,1,1,0.8,1.14793,0.498389,2,1,1,2
26,1,1,0.8,2.55639,0.987643,1,1,1,2
26,1,1,0.7,1.23655,0.53129,1,1,1,2
26,2,1,0.6,1.96516,0.417856,1,0,1,2
26,1,2,0.6,1.82569,1.54652,1,0,1,2
26,2,2,0.6,1.25186,8.17056,1,1,1,2
26,2,2,0.7,1.66783,0.85957,1,1,1,2
26,2,2,0.7,1.35763,0.704449,1,1,1,2
26,1,1,0.6,1.50019,0.489022,1,1,1,2
26,2,1,0.7,1.0504,3.16727,1,0,1,2
26,1,1,0.6,1.26099,1.51623,2,1,1,2
26,1,1,0.6,3.5399,0.924444,2,1,1,2
26,2,2,0.6,3.27322,1.09168,1,1,1,2
26,1,1,0.5,2.04424,0.000216,1,1,1,2
26,2,2,0.6,1.66,1.22252,2,1,1,2
26,2,2,0.8,1.16383,0.491123,1,1,1,2
26,1,2,0.7,1.91543,1.25105,1,0,1,2
26,2,2,0.7,1.06749,1.01971,2,1,1,2
26,2,2,0.7,1.08072,0.935951,1,1,1,2
26,2,2,0.7,1.12735,0.994766,1,1,1,2
26,2,2,0.7,1.09933,0.837381,1,1,1,2
26,2,2,0.7,0.725715,1.15441,2,1,1,2
26,2,2,0.7,0.908296,0.850369,1,1,1,2
26,1,2,0.6,0.843852,0.810417,2,0,1,2
26,1,2,0.7,0.651285,0.875733,2,0,1,2
26,1,2,0.5,2.15134,0.443699,1,0,1,2
26,2,2,0.6,1.96408,1.06588,2,1,1,2
26,2,2,0.6,2.61921,0.545842,2,1,1,2
26,1,2,0.7,1.10757,0.426879,1,0,1,2
26,2,1,0.7,3.26028,1.29132,2,0,1,2
26,2,1,0.6,1.9931,0.338935,1,0,1,2
26,1,1,0.7,1.29611,0.514937,1,1,1,2
26,2,1,0.7,1.51957,1.09362,2,0,1,2
26,1,1,0.6,1.50866,1.85918,1,1,1,2
26,1,1,0.7,1.12138,1.05908,1,1,1,2
26,1,1,0.6,1.29132,2.16366,1,1,1,2
26,2,1,0.7,1.65752,0.691254,1,0,1,2
26,2,2,0.7,1.40398,3.47489,2,1,1,2
26,1,1,0.8,1.18196,0.484121,1,1,1,2
26,1,1,0.7,1.97947,0.275913,2,1,1,2
26,1,1,0.6,1.41743,0.660528,1,1,1,2
26,2,2,0.6,1.37254,0.906514,2,1,1,2
26,2,2,0.6,1.38819,0.962991,1,1,1,2
26,1,1,0.6,1.30243,1.12261,1,1,1,2
26,2,1,0.6,1.12601,0.963753,1,0,1,2
26,2,2,0.5,4.13999,0.338037,2,1,1,2
26,1,1,0.6,1.99633,1.72451,1,1,1,2
26,2,1,0.5,1.03631,0.659421,2,0,1,2
26,1,1,0.6,3.83208,1.45111,2,1,1,2
26,2,2,0.8,1.09286,0.867894,2,1,1,2
26,2,2,0.7,2.42907,0.50793,1,1,1,2
26,2,2,0.7,1.05743,0.58606,1,1,1,2
26,1,1,0.7,1.23195,0.710196,2,1,1,2
26,2,1,0.6,1.58477,0.330508,1,0,1,2
26,2,1,0.6,1.63086,0.267434,2,0,1,2
26,1,1,0.6,0.788366,0.909425,2,1,1,2
26,1,1,0.6,1.40926,0.331249,1,1,1,2
26,1,2,0.8,0.700037,1.03248,1,0,1,2
26,2,2,0.7,1.06824,3.94E-01,2,1,1,2
26,2,2,0.7,0.932381,1.41323,1,1,1,2
26,2,1,0.5,1.89235,0.174611,2,0,1,2
26,2,2,0.5,0.822904,0.571606,1,1,1,2
26,1,2,0.7,3.08024,0.491166,2,0,1,2
26,1,2,0.5,1.19973,0.466622,2,0,1,2
26,1,2,0.5,0.812405,1.21879,2,0,1,2
26,1,1,0.7,1.19631,0.891079,2,1,1,2
26,2,1,0.7,1.2775,1.94943,1,0,1,2
26,1,2,0.6,1.78033,1.38147,1,0,1,2
26,1,1,0.6,1.72276,1.13407,2,1,1,2
26,2,2,0.6,1.4699,0.882628,2,1,1,2
26,1,1,0.6,1.33238,1.05535,2,1,1,2
26,1,1,0.6,1.24424,0.98196,2,1,1,2
26,2,1,0.6,1.32431,1.06739,2,0,1,2
26,2,2,0.7,1.44419,2.47825,2,1,1,2
26,1,1,0.6,1.20155,1.37958,2,1,1,2
26,2,2,0.7,1.09476,0.511378,1,1,1,2
27,2,1,0.6,1.58811,0.930666,1,0,1,2
27,1,1,0.8,1.53965,2.43988,2,1,1,2
27,1,1,0.7,1.60388,0.354214,2,1,1,2
27,2,1,0.7,1.71576,0.168875,2,0,1,2
27,2,2,0.9,1.59628,0.279199,2,1,1,2
27,2,2,1,1.79628,0.7074,1,1,1,2
27,2,2,0.8,1.58833,0.362989,2,1,1,2
27,1,2,0.6,1.50768,0.467525,2,0,1,2
27,2,1,0.9,1.73841,0.584459,1,0,1,2
27,1,1,0.6,2.90085,0.344722,2,1,1,2
27,2,2,0.8,1.4678,0.203283,1,1,1,2
27,2,1,0.6,1.70646,0.331791,1,0,1,2
27,1,1,0.9,1.44085,0.203291,2,1,1,2
27,2,2,0.9,1.59656,0.907581,1,1,1,2
27,1,1,0.7,2.11561,0.099645,2,1,1,2
27,2,2,1,1.60338,1.09903,2,1,1,2
27,1,1,0.9,1.71861,0.459599,2,1,1,2
27,1,2,0.6,3.37369,0.322979,1,0,1,2
27,1,2,0.6,1.83612,0.087266,2,0,1,2
27,2,2,0.6,1.99504,0.155398,1,1,1,2
27,2,2,0.7,1.7436,0.24525,2,1,1,2
27,2,2,1,1.31135,0.954021,2,1,1,2
27,1,2,0.9,1.42818,0.367138,2,0,1,2
27,2,2,0.9,1.47804,1.42839,1,1,1,2
27,1,2,0.8,1.50512,0.371264,2,0,1,2
27,1,1,0.8,1.49515,1.0046,2,1,1,2
27,2,2,0.8,1.48443,0.603109,1,1,1,2
27,1,1,1,1.37199,0.291274,1,1,1,2
27,2,2,0.7,1.48687,0.12528,2,1,1,2
27,1,2,0.9,1.87232,0.30749,1,0,1,2
27,2,2,0.8,1.65489,0.16273,2,1,1,2
27,1,2,0.7,2.40053,0.132335,2,0,1,2
27,2,2,0.7,1.55592,0.106446,2,1,1,2
27,2,1,0.9,1.87508,0.229506,1,0,1,2
27,1,2,0.7,1.68742,0.154657,2,0,1,2
27,1,1,1,1.36422,0.172869,1,1,1,2
27,2,2,1,1.47906,0.156087,2,1,1,2
27,2,2,0.9,1.49219,0.203205,2,1,1,2
27,1,2,0.9,1.57263,0.338613,2,0,1,2
27,2,2,1,1.39629,0.1158,2,1,1,2
27,1,1,0.8,1.64893,0.13104,2,1,1,2
27,2,2,0.8,1.5325,0.146955,1,1,1,2
27,2,2,1,1.52794,0.155748,1,1,1,2
27,1,1,0.8,1.72399,0.148001,1,1,1,2
27,1,1,0.7,1.8093,0.476236,1,1,1,2
27,1,2,1,1.4128,0.180164,2,0,1,2
27,1,1,1,1.75938,0.186844,2,1,1,2
27,2,2,1,1.53457,0.451362,1,1,1,2
