Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Order,Scale,Block
122,2,2,1,0.46311,1.25206,12,SD,PAS,2
122,2,2,2,0.73921,0.84917,11,SD,PAS,2
122,2,2,2,0.58607,0.93741,10,SD,PAS,2
122,2,2,3,0.38194,0.81597,9,SD,PAS,2
122,2,2,3,0.41755,0.81213,8,SD,PAS,2
122,2,2,3,0.34137,0.78138,7,SD,PAS,2
122,2,2,4,0.65603,0.99731,6,SD,PAS,2
122,2,2,4,0.46402,0.81932,5,SD,PAS,2
122,2,2,4,0.4285,0.88992,4,SD,PAS,2
122,2,2,4,0.6141,0.96175,3,SD,PAS,2
122,2,2,4,0.73664,1.16583,2,SD,PAS,2
122,2,2,4,0.37607,0.94359,1,SD,PAS,2
122,1,2,2,0.57986,2.3491,12,SD,PAS,2
122,1,1,2,0.46963,1.99132,11,SD,PAS,2
122,1,1,2,0.30478,1.48825,10,SD,PAS,2
122,1,1,3,0.45959,0.70113,9,SD,PAS,2
122,1,1,3,0.52992,1.35995,8,SD,PAS,2
122,1,1,3,0.4572,0.73207,7,SD,PAS,2
122,1,1,3,0.5333,0.96302,6,SD,PAS,2
122,1,1,4,0.50632,0.77521,5,SD,PAS,2
122,1,1,4,1.21219,0.82091,4,SD,PAS,2
122,1,1,4,0.56616,0.92773,3,SD,PAS,2
122,1,1,4,0.73025,0.69602,2,SD,PAS,2
122,1,1,4,0.6169,0.85077,1,SD,PAS,2
122,2,2,1,1.08375,1.52505,12,SD,PAS,2
122,2,2,2,0.34027,1.24734,11,SD,PAS,2
122,2,2,3,0.46632,0.65241,10,SD,PAS,2
122,2,2,3,0.34425,0.73417,9,SD,PAS,2
122,2,2,3,0.33585,0.92613,8,SD,PAS,2
122,2,2,3,0.41687,0.89499,7,SD,PAS,2
122,2,2,3,0.49797,0.81366,6,SD,PAS,2
122,2,2,3,0.72971,1.00884,5,SD,PAS,2
122,2,2,3,0.82023,0.77021,4,SD,PAS,2
122,2,2,4,0.46272,1.09278,3,SD,PAS,2
122,2,2,4,1.21919,1.29184,2,SD,PAS,2
122,2,2,4,1.0503,1.04717,1,SD,PAS,2
122,1,1,1,1.37088,1.20542,12,SD,PAS,2
122,1,1,2,0.38595,1.60707,11,SD,PAS,2
122,1,1,2,0.58083,1.92187,10,SD,PAS,2
122,1,1,3,0.57812,0.77275,9,SD,PAS,2
122,1,1,3,0.37958,0.96695,8,SD,PAS,2
122,1,1,3,0.34834,1.44232,7,SD,PAS,2
122,1,1,4,0.38044,0.73436,6,SD,PAS,2
122,1,1,4,0.50362,0.77243,5,SD,PAS,2
122,1,1,4,0.48407,0.85771,4,SD,PAS,2
122,1,1,4,0.50264,0.85489,3,SD,PAS,2
122,1,1,4,0.53737,0.90006,2,SD,PAS,2
122,1,1,4,0.8564,0.93702,1,SD,PAS,2
122,2,2,1,0.61801,1.6492,12,SD,PAS,2
122,2,2,2,0.38554,1.68254,11,SD,PAS,2
122,2,2,2,0.38341,1.44696,10,SD,PAS,2
122,2,2,2,0.36898,0.7743,9,SD,PAS,2
122,2,2,3,0.3789,1.01328,8,SD,PAS,2
122,2,2,3,0.53765,0.73031,7,SD,PAS,2
122,2,2,4,0.57374,1.09396,6,SD,PAS,2
122,2,2,4,0.38344,1.01772,5,SD,PAS,2
122,2,2,4,0.41633,1.01123,4,SD,PAS,2
122,2,2,4,1.09353,0.81334,3,SD,PAS,2
122,2,2,4,0.54564,1.12229,2,SD,PAS,2
122,2,2,4,0.66225,1.20371,1,SD,PAS,2
122,1,2,1,0.38481,1.95315,12,SD,PAS,2
122,1,1,2,0.45576,1.56459,11,SD,PAS,2
122,1,1,3,0.38507,0.93897,10,SD,PAS,2
122,1,1,3,0.42497,0.85604,9,SD,PAS,2
122,1,1,4,0.38037,1.63499,8,SD,PAS,2
122,1,1,4,0.52792,0.81189,7,SD,PAS,2
122,1,1,4,0.38282,1.20384,6,SD,PAS,2
122,1,1,4,0.5762,0.93273,5,SD,PAS,2
122,1,1,4,0.45248,1.04441,4,SD,PAS,2
122,1,1,NaN,1.21441,0.85657,3,SD,PAS,2
122,1,1,4,0.45369,0.81195,2,SD,PAS,2
122,1,1,4,0.45899,1.13399,1,SD,PAS,2
122,2,2,1,0.97761,1.7539,12,SD,PAS,2
122,2,2,2,0.466,1.0047,11,SD,PAS,2
122,2,2,3,0.45883,1.71467,10,SD,PAS,2
122,2,2,3,0.4528,1.79217,9,SD,PAS,2
122,2,2,3,0.49472,0.77694,8,SD,PAS,2
122,2,2,4,0.65647,0.84753,7,SD,PAS,2
122,2,2,4,0.38745,0.93826,6,SD,PAS,2
122,2,2,4,0.71032,1.21234,5,SD,PAS,2
122,2,2,4,0.65065,0.92535,4,SD,PAS,2
122,2,2,4,0.46662,0.97196,3,SD,PAS,2
122,2,2,4,0.62426,1.40543,2,SD,PAS,2
122,2,2,4,0.94254,1.64159,1,SD,PAS,2
102,2,2,4,0.39689,1.93253,11,SD,PAS,1
102,2,2,4,0.29866,0.8545,4,SD,PAS,1
102,2,2,3,0.37634,1.13571,8,SD,PAS,1
102,2,2,3,0.29265,1.09866,5,SD,PAS,1
102,1,1,3,0.31691,1.2742,6,SD,PAS,1
102,2,2,4,0.28557,1.44197,5,SD,PAS,1
102,2,2,3,0.25211,1.90786,6,SD,PAS,1
102,1,1,3,0.27526,1.34809,6,SD,PAS,1
102,2,2,3,0.46639,1.51383,9,SD,PAS,1
102,2,2,3,0.31147,0.80166,8,SD,PAS,1
102,1,1,3,0.29988,0.9707,1,SD,PAS,1
102,1,1,3,0.27313,0.94566,8,SD,PAS,1
102,1,1,3,0.26734,0.87204,4,SD,PAS,1
102,2,1,4,0.21593,0.81838,8,SD,PAS,1
102,2,2,4,0.24544,0.84909,10,SD,PAS,1
102,1,2,2,1.09707,5.74104,12,SD,PAS,1
102,2,2,3,0.07709,2.12549,5,SD,PAS,1
102,1,1,3,0.32034,1.62807,1,SD,PAS,1
102,1,1,3,0.31122,0.90048,5,SD,PAS,1
102,1,1,3,0.42482,0.98801,1,SD,PAS,1
102,2,2,4,0.58887,0.87435,9,SD,PAS,1
102,2,2,3,0.31368,0.90307,8,SD,PAS,1
102,1,2,2,0.38077,3.72597,11,SD,PAS,1
102,2,2,1,3.96475,1.75837,12,SD,PAS,1
102,2,2,4,0.28887,1.61211,3,SD,PAS,1
102,2,2,4,0.4109,0.8711,7,SD,PAS,1
102,1,1,4,0.33727,1.1956,4,SD,PAS,1
102,2,2,4,0.31266,0.86945,2,SD,PAS,1
102,2,2,3,0.71711,1.3624,12,SD,PAS,1
102,1,1,3,0.42115,0.84904,4,SD,PAS,1
102,1,1,3,0.302,2.32587,7,SD,PAS,1
102,1,1,3,0.31288,1.2035,9,SD,PAS,1
102,2,2,3,0.34031,0.76611,3,SD,PAS,1
102,2,2,2,0.10216,1.0173,12,SD,PAS,1
102,1,1,2,0.50014,0.94799,11,SD,PAS,1
102,2,2,4,0.26746,1.48944,3,SD,PAS,1
102,1,1,3,0.23027,0.86631,5,SD,PAS,1
102,2,1,2,0.30158,2.52673,12,SD,PAS,1
102,2,2,4,0.35802,1.283,2,SD,PAS,1
102,1,2,4,0.53264,1.03271,1,SD,PAS,1
102,1,1,3,1.61562,1.76101,3,SD,PAS,1
102,1,1,3,0.36536,1.39076,8,SD,PAS,1
102,1,1,3,0.3498,1.40828,8,SD,PAS,1
102,1,1,2,0.09693,0.94539,8,SD,PAS,1
102,2,2,3,0.43043,0.99072,3,SD,PAS,1
102,1,1,3,0.2801,1.46988,11,SD,PAS,1
102,1,1,3,0.33338,1.39074,9,SD,PAS,1
102,2,2,3,0.31851,1.02557,6,SD,PAS,1
102,2,2,3,0.31591,1.13886,3,SD,PAS,1
102,1,1,3,0.36147,1.12073,2,SD,PAS,1
102,2,2,3,0.37119,0.78016,9,SD,PAS,1
102,2,2,3,0.79783,0.75868,2,SD,PAS,1
102,1,1,3,0.29723,1.10328,7,SD,PAS,1
102,2,2,3,0.32693,0.7503,4,SD,PAS,1
102,2,2,3,0.24549,0.68244,10,SD,PAS,1
102,2,2,3,0.24062,0.87768,4,SD,PAS,1
102,1,1,4,1.42403,1.52811,8,SD,PAS,1
102,2,2,4,0.28838,1.51153,2,SD,PAS,1
102,1,1,3,0.27474,1.44687,9,SD,PAS,1
102,2,1,2,0.35026,1.22418,12,SD,PAS,1
102,1,1,2,0.26892,2.22506,12,SD,PAS,1
102,2,2,2,0.11516,1.36388,10,SD,PAS,1
102,1,1,2,0.81728,4.0479,8,SD,PAS,1
102,1,1,3,0.14104,1.42527,6,SD,PAS,1
102,1,1,2,1.08287,0.93785,11,SD,PAS,1
102,2,2,2,0.342,1.58411,6,SD,PAS,1
102,1,1,3,0.34183,1.83395,5,SD,PAS,1
102,1,1,3,0.24178,1.70605,2,SD,PAS,1
102,2,2,3,0.34153,1.66707,6,SD,PAS,1
102,1,1,2,0.33687,1.14509,7,SD,PAS,1
102,1,1,2,0.27108,1.47649,11,SD,PAS,1
102,2,2,3,0.35097,1.11022,7,SD,PAS,1
102,1,1,2,0.36377,0.73748,9,SD,PAS,1
102,2,2,3,0.45482,0.74888,10,SD,PAS,1
102,1,1,2,0.29986,0.80577,11,SD,PAS,1
102,1,1,3,0.145,0.97785,7,SD,PAS,1
102,2,2,2,0.83551,1.13202,11,SD,PAS,1
102,1,1,3,1.22478,1.23458,1,SD,PAS,1
102,1,1,2,1.22136,1.43344,10,SD,PAS,1
102,2,2,3,0.32482,1.74919,7,SD,PAS,1
102,1,2,2,0.49145,1.28864,12,SD,PAS,1
102,1,1,3,0.32109,1.54538,6,SD,PAS,1
102,1,1,3,0.28875,1.44516,3,SD,PAS,1
102,2,2,3,0.65224,1.22353,3,SD,PAS,1
102,2,2,2,1.12482,1.31566,12,SD,PAS,1
102,2,2,2,0.37275,1.44895,2,SD,PAS,1
102,1,1,3,0.32263,1.06299,1,SD,PAS,1
102,1,1,3,0.29438,0.98364,5,SD,PAS,1
102,1,1,4,0.25197,1.33942,3,SD,PAS,1
102,2,2,4,0.38056,1.14,5,SD,PAS,1
102,1,1,4,0.34817,1.0063,2,SD,PAS,1
102,1,1,4,0.77719,0.73578,5,SD,PAS,1
102,1,1,2,0.23877,1.62652,12,SD,PAS,1
102,2,2,3,0.49433,1.15914,9,SD,PAS,1
102,2,2,3,0.94458,0.82743,11,SD,PAS,1
102,2,2,2,0.32937,0.60268,11,SD,PAS,1
102,1,1,3,0.5025,1.13403,6,SD,PAS,1
102,1,1,3,0.36563,1.50752,3,SD,PAS,1
102,1,1,4,0.35087,0.97567,1,SD,PAS,1
102,1,1,4,0.32716,0.83419,2,SD,PAS,1
102,1,1,4,0.20461,0.9228,2,SD,PAS,1
102,2,2,4,0.38106,0.77446,5,SD,PAS,1
102,1,1,3,0.28747,1.72751,7,SD,PAS,1
102,2,2,3,0.58646,0.83586,7,SD,PAS,1
102,2,2,4,0.44057,1.23461,8,SD,PAS,1
102,1,1,3,0.6183,1.30423,4,SD,PAS,1
102,1,1,3,0.36846,4.91479,7,SD,PAS,1
102,2,2,3,0.39277,0.80285,5,SD,PAS,1
102,2,2,4,0.30684,1.1307,1,SD,PAS,1
102,1,1,2,0.3666,1.97692,11,SD,PAS,1
102,1,1,3,0.80488,1.6487,2,SD,PAS,1
102,1,1,3,0.36641,1.52523,5,SD,PAS,1
102,1,1,3,0.44192,0.73744,4,SD,PAS,1
102,2,2,3,0.40276,1.11322,3,SD,PAS,1
102,2,2,3,0.32362,1.34756,7,SD,PAS,1
102,2,2,2,0.36892,0.95255,10,SD,PAS,1
102,2,2,3,0.28633,1.27592,3,SD,PAS,1
102,1,1,2,0.26829,0.74063,10,SD,PAS,1
102,2,2,2,0.53507,1.65126,9,SD,PAS,1
102,1,1,3,0.31243,1.21862,2,SD,PAS,1
102,2,2,3,0.28765,1.27724,7,SD,PAS,1
102,2,2,3,0.10613,1.23709,9,SD,PAS,1
102,2,2,3,0.25721,1.09551,2,SD,PAS,1
102,1,2,2,2.31504,2.45673,12,SD,PAS,1
102,2,2,3,0.43974,1.50165,6,SD,PAS,1
102,1,2,1,0.70884,1.78283,12,SD,PAS,1
102,1,1,3,0.34802,1.51218,4,SD,PAS,1
102,2,2,3,0.33479,1.51007,2,SD,PAS,1
102,2,2,4,0.84183,1.5711,8,SD,PAS,1
102,1,1,3,0.71164,1.76902,9,SD,PAS,1
102,1,1,3,0.37561,1.45194,9,SD,PAS,1
102,2,2,4,0.29085,1.11357,1,SD,PAS,1
102,1,1,3,0.39189,1.3692,8,SD,PAS,1
102,1,1,3,0.51532,8.52147,7,SD,PAS,1
102,1,1,1,0.20157,1.50368,12,SD,PAS,1
102,1,1,3,0.31277,1.98733,3,SD,PAS,1
102,2,2,3,0.26253,1.51763,1,SD,PAS,1
102,1,1,3,0.26886,1.35747,3,SD,PAS,1
102,2,2,3,0.22634,1.37949,11,SD,PAS,1
102,2,1,3,0.44103,2.55394,9,SD,PAS,1
102,2,1,1,0.37043,1.46484,12,SD,PAS,1
102,2,2,2,0.661,1.36584,10,SD,PAS,1
102,2,2,3,0.29378,1.48358,6,SD,PAS,1
102,2,2,3,0.19489,3.11535,1,SD,PAS,1
102,1,2,3,0.31044,2.2844,10,SD,PAS,1
102,2,2,3,0.24472,1.48345,8,SD,PAS,1
102,2,2,3,0.17542,1.27635,7,SD,PAS,1
102,2,2,3,0.26433,1.3695,9,SD,PAS,1
102,2,2,3,0.29741,1.50384,4,SD,PAS,1
102,2,2,2,0.01107,6.12672,2,SD,PAS,1
102,2,2,3,0.23778,1.30751,4,SD,PAS,1
102,1,1,2,0.27083,1.14151,5,SD,PAS,1
102,1,1,2,0.22963,1.33372,10,SD,PAS,1
102,1,1,3,0.23492,1.82179,7,SD,PAS,1
102,1,1,4,0.48495,1.2989,8,SD,PAS,1
102,1,2,2,0.30468,1.37871,11,SD,PAS,1
102,2,2,2,0.24327,1.41426,10,SD,PAS,1
102,1,1,3,0.45774,1.37155,6,SD,PAS,1
102,2,2,3,0.364,1.68957,5,SD,PAS,1
102,2,1,3,0.38844,1.18217,4,SD,PAS,1
102,2,2,3,0.35926,1.33545,11,SD,PAS,1
102,2,2,3,0.27014,2.02617,4,SD,PAS,1
102,2,2,3,0.35232,1.44427,10,SD,PAS,1
102,2,2,3,1.21769,1.77993,7,SD,PAS,1
102,1,2,1,0.08283,1.69777,12,SD,PAS,1
102,1,1,2,0.10287,1.60182,9,SD,PAS,1
102,2,1,1,0.72556,1.71621,11,SD,PAS,1
102,1,2,1,0.25897,5.41815,10,SD,PAS,1
102,1,1,2,0.43801,2.21848,9,SD,PAS,1
102,1,1,2,0.42219,1.34947,10,SD,PAS,1
102,1,1,3,0.35176,1.14244,4,SD,PAS,1
102,1,1,3,0.29822,1.15341,2,SD,PAS,1
102,2,2,3,0.31026,1.18314,4,SD,PAS,1
102,1,1,3,0.66057,1.48204,3,SD,PAS,1
102,2,2,3,1.08864,1.21166,1,SD,PAS,1
102,1,1,3,0.4545,1.33382,5,SD,PAS,1
102,2,2,3,0.09551,3.44611,1,SD,PAS,1
102,2,2,2,0.12767,2.41293,11,SD,PAS,1
102,1,1,3,0.41076,1.86991,6,SD,PAS,1
102,1,1,2,0.37135,3.81647,10,SD,PAS,1
102,2,1,1,0.96417,2.54986,12,SD,PAS,1
102,1,1,4,0.22448,1.29518,1,SD,PAS,1
102,2,2,3,0.15081,1.41751,8,SD,PAS,1
102,1,1,1,0.67732,5.18674,3,SD,PAS,1
102,2,2,3,0.96419,1.89833,6,SD,PAS,1
102,1,2,2,0.32404,3.93367,10,SD,PAS,1
102,2,2,4,0.06141,2.00865,1,SD,PAS,1
102,2,2,4,0.16122,1.22868,1,SD,PAS,1
102,2,2,4,0.06654,1.18929,5,SD,PAS,1
102,1,1,2,0.36438,1.85773,6,SD,PAS,1
102,1,1,3,0.33527,1.34373,4,SD,PAS,1
102,2,2,3,0.30504,1.39577,6,SD,PAS,1
102,1,1,1,1.08136,1.93841,12,SD,PAS,2
102,1,1,2,0.57304,2.19105,11,SD,PAS,2
102,1,1,2,0.57064,1.2711,10,SD,PAS,2
102,1,1,2,0.26465,1.26874,9,SD,PAS,2
102,1,1,2,0.84819,1.31075,8,SD,PAS,2
102,1,1,3,0.29983,1.43958,7,SD,PAS,2
102,1,1,4,0.3331,1.0568,6,SD,PAS,2
102,1,1,4,0.34279,1.20109,5,SD,PAS,2
102,1,1,4,0.87315,1.38662,4,SD,PAS,2
102,1,1,4,0.32013,1.12732,3,SD,PAS,2
102,1,1,4,0.32115,1.41294,2,SD,PAS,2
102,1,1,4,0.34966,1.14245,1,SD,PAS,2
102,2,1,2,0.23329,3.50601,12,SD,PAS,2
102,2,2,2,0.26296,2.00119,11,SD,PAS,2
102,2,2,3,1.06123,5.45373,10,SD,PAS,2
102,2,2,3,0.36131,1.01949,9,SD,PAS,2
102,2,2,3,0.09876,1.16393,8,SD,PAS,2
102,2,2,4,0.95141,0.35262,7,SD,PAS,2
102,2,2,4,0.18367,0.30574,6,SD,PAS,2
102,2,2,4,0.77601,0.3064,5,SD,PAS,2
102,2,2,4,0.26972,0.26509,4,SD,PAS,2
102,2,2,4,0.5363,0.43696,3,SD,PAS,2
102,2,2,4,0.26119,0.54906,2,SD,PAS,2
102,2,2,4,0.12067,0.65211,1,SD,PAS,2
102,1,2,1,0.34538,2.0211,12,SD,PAS,2
102,1,1,2,0.29945,2.17337,11,SD,PAS,2
102,1,1,2,0.32379,0.88081,10,SD,PAS,2
102,1,1,2,0.3681,1.14415,9,SD,PAS,2
102,1,1,3,0.58014,0.53084,8,SD,PAS,2
102,1,1,3,0.48753,0.73423,7,SD,PAS,2
102,1,1,3,0.37937,0.38912,6,SD,PAS,2
102,1,1,3,0.31888,0.52551,5,SD,PAS,2
102,1,1,3,2.42424,0.45173,4,SD,PAS,2
102,1,1,3,0.51436,1.4463,3,SD,PAS,2
102,1,1,4,0.53315,1.1992,2,SD,PAS,2
102,1,1,4,0.29599,0.76852,1,SD,PAS,2
102,2,2,1,3.09904,1.80597,12,SD,PAS,2
102,2,2,2,0.37307,1.94973,11,SD,PAS,2
102,2,2,2,0.31828,0.79181,10,SD,PAS,2
102,2,2,2,0.27685,1.29871,9,SD,PAS,2
102,2,2,2,0.69375,1.08282,8,SD,PAS,2
102,2,1,1,1.84742,2.2027,7,SD,PAS,2
102,2,2,3,0.3496,4.87832,6,SD,PAS,2
102,2,2,3,0.28388,0.68835,5,SD,PAS,2
102,2,2,3,0.31573,0.72237,4,SD,PAS,2
102,2,2,3,0.22847,0.41617,3,SD,PAS,2
102,2,2,3,0.048,0.3968,2,SD,PAS,2
102,2,2,3,0.53012,0.35194,1,SD,PAS,2
102,1,2,3,0.58322,0.35052,12,SD,PAS,2
102,1,2,1,1.69553,1.76071,11,SD,PAS,2
102,1,1,2,0.32528,1.4838,10,SD,PAS,2
102,1,1,2,0.07359,0.95318,9,SD,PAS,2
102,1,1,2,0.38693,0.69695,8,SD,PAS,2
102,1,1,3,0.42229,1.71768,7,SD,PAS,2
102,1,1,3,1.5755,0.55075,6,SD,PAS,2
102,1,1,1,0.38166,5.12913,5,SD,PAS,2
102,1,1,4,0.37035,2.06392,4,SD,PAS,2
102,1,1,4,0.68596,0.7246,3,SD,PAS,2
102,1,1,4,4.23571,2.3239,2,SD,PAS,2
102,1,1,4,1.9712,0.88057,1,SD,PAS,2
102,2,2,1,2.2205,1.52472,12,SD,PAS,2
102,2,2,1,0.91374,1.76309,11,SD,PAS,2
102,2,2,2,0.42298,0.73407,10,SD,PAS,2
102,2,2,2,0.06224,0.42448,9,SD,PAS,2
102,2,2,2,0.59462,0.413,8,SD,PAS,2
102,2,2,2,0.2684,0.55616,7,SD,PAS,2
102,2,2,3,0.03882,0.4836,6,SD,PAS,2
102,2,2,3,0.26866,0.35955,5,SD,PAS,2
102,2,2,3,0.32505,0.51516,4,SD,PAS,2
102,2,2,3,0.04552,0.31319,3,SD,PAS,2
102,2,2,3,0.59236,0.25283,2,SD,PAS,2
102,2,2,4,0.60417,0.40933,1,SD,PAS,2
102,1,1,1,0.95244,2.43692,12,SD,PAS,2
102,1,1,1,0.31843,1.84297,11,SD,PAS,2
102,1,1,2,0.05006,1.38009,10,SD,PAS,2
102,1,1,2,0.14224,1.40982,9,SD,PAS,2
102,1,1,3,2.46684,1.91459,8,SD,PAS,2
102,1,1,3,0.68845,1.11959,7,SD,PAS,2
102,1,1,3,5.17278,3.91815,6,SD,PAS,2
102,1,1,4,0.8642,2.57895,5,SD,PAS,2
102,1,1,4,0.51678,5.4867,4,SD,PAS,2
102,1,1,4,0.31957,1.00996,3,SD,PAS,2
102,1,1,4,1.52096,2.60478,2,SD,PAS,2
102,1,1,4,3.51873,1.46046,1,SD,PAS,2
102,2,2,1,1.66944,1.61676,12,SD,PAS,2
102,2,2,1,0.45924,1.52328,11,SD,PAS,2
102,2,2,2,0.34879,1.25834,10,SD,PAS,2
102,2,2,2,1.08852,1.72872,9,SD,PAS,2
102,2,2,2,0.47576,8.6299,8,SD,PAS,2
102,2,2,3,0.73154,2.09026,7,SD,PAS,2
102,2,2,3,0.32598,4.30386,6,SD,PAS,2
102,2,2,3,8.80205,1.54665,5,SD,PAS,2
102,2,2,4,0.26922,1.2911,4,SD,PAS,2
102,2,2,3,0.54812,1.34766,3,SD,PAS,2
102,2,2,3,1.62617,3.03928,2,SD,PAS,2
102,2,2,4,0.69521,1.38445,1,SD,PAS,2
102,1,1,1,0.36362,1.74028,12,SD,PAS,2
102,1,1,1,4.89966,1.23079,11,SD,PAS,2
102,1,2,1,7.27772,3.61286,10,SD,PAS,2
102,1,1,2,0.39447,1.27166,9,SD,PAS,2
102,1,1,2,1.77811,1.57968,8,SD,PAS,2
102,1,1,3,0.28092,1.38722,7,SD,PAS,2
102,1,1,3,0.35409,1.27921,6,SD,PAS,2
102,1,1,3,0.69855,1.22114,5,SD,PAS,2
102,1,1,4,0.33484,1.35999,4,SD,PAS,2
102,1,1,4,0.39249,1.20293,3,SD,PAS,2
102,1,1,4,0.24465,3.03384,2,SD,PAS,2
102,1,1,4,0.11977,1.06828,1,SD,PAS,2
102,2,2,1,0.82251,1.30048,12,SD,PAS,2
102,2,2,1,0.29838,1.2713,11,SD,PAS,2
102,2,2,2,0.33941,1.64726,10,SD,PAS,2
102,2,2,3,0.2881,1.49456,9,SD,PAS,2
102,2,2,3,1.86438,2.07066,8,SD,PAS,2
102,2,2,2,0.1888,6.07763,7,SD,PAS,2
102,2,2,3,0.26557,1.27051,6,SD,PAS,2
102,2,2,3,0.36305,1.08895,5,SD,PAS,2
102,2,2,4,0.29059,1.61374,4,SD,PAS,2
102,2,2,4,0.26586,1.32105,3,SD,PAS,2
102,2,2,3,0.29685,2.31995,2,SD,PAS,2
102,2,2,4,3.70954,1.37423,1,SD,PAS,2
102,1,1,1,0.30963,2.56817,12,SD,PAS,2
102,1,1,1,0.69228,2.26669,11,SD,PAS,2
102,1,1,2,0.58529,1.38688,10,SD,PAS,2
102,1,1,2,0.18163,9.09111,9,SD,PAS,2
102,1,1,2,0.37937,0.68821,8,SD,PAS,2
102,1,1,3,0.91189,1.27745,7,SD,PAS,2
102,1,1,3,8.96446,1.89831,6,SD,PAS,2
102,1,1,3,0.39955,1.54365,5,SD,PAS,2
102,1,1,3,1.41254,1.26539,4,SD,PAS,2
102,1,1,2,0.36447,11.50022,3,SD,PAS,2
102,1,1,4,0.40979,1.48723,2,SD,PAS,2
102,1,1,4,0.28061,1.38591,1,SD,PAS,2
102,2,2,1,0.09238,1.40677,12,SD,PAS,2
102,2,2,1,1.4716,1.97823,11,SD,PAS,2
102,2,2,2,0.8008,1.06179,10,SD,PAS,2
102,2,2,2,0.45146,1.29845,9,SD,PAS,2
102,2,2,3,0.29097,1.34723,8,SD,PAS,2
102,2,2,3,0.50882,1.24138,7,SD,PAS,2
102,2,2,4,0.51077,1.21002,6,SD,PAS,2
102,2,2,4,2.31171,1.81948,5,SD,PAS,2
102,2,2,4,0.44868,1.1946,4,SD,PAS,2
102,2,2,3,0.36482,1.02415,3,SD,PAS,2
102,2,2,4,0.36248,1.10401,2,SD,PAS,2
102,2,2,3,0.27651,0.76446,1,SD,PAS,2
102,1,1,1,0.67332,1.17916,12,SD,PAS,2
102,1,1,2,0.10571,0.90303,11,SD,PAS,2
102,1,1,2,0.33461,0.27862,10,SD,PAS,2
102,1,1,3,0.53893,0.75544,9,SD,PAS,2
102,1,1,3,0.05581,0.55164,8,SD,PAS,2
102,1,1,3,0.10984,0.27875,7,SD,PAS,2
102,1,1,4,0.33638,0.26598,6,SD,PAS,2
102,1,1,4,0.90561,0.24457,5,SD,PAS,2
102,1,1,4,0.25126,0.34323,4,SD,PAS,2
102,1,1,4,0.56661,0.27504,3,SD,PAS,2
102,1,1,4,0.27715,0.33706,2,SD,PAS,2
102,1,1,4,0.02968,0.26666,1,SD,PAS,2
102,2,2,4,1.28759,0.28612,12,SD,PAS,2
102,2,2,2,0.29842,0.82102,11,SD,PAS,2
102,2,2,2,0.2414,0.52815,10,SD,PAS,2
102,2,2,2,0.07754,0.45661,9,SD,PAS,2
102,2,2,3,0.14706,0.2996,8,SD,PAS,2
102,2,2,3,0.3092,0.20661,7,SD,PAS,2
102,2,2,3,0.04859,0.26624,6,SD,PAS,2
102,2,2,3,0.5175,0.20654,5,SD,PAS,2
102,2,2,NaN,1.00556,0.67375,4,SD,PAS,2
102,2,2,3,0.85846,0.37433,3,SD,PAS,2
102,2,2,4,0.05957,0.28047,2,SD,PAS,2
102,2,2,4,0.18929,0.47486,1,SD,PAS,2
102,1,1,1,0.31027,1.3832,12,SD,PAS,2
102,1,1,1,0.33774,0.37866,11,SD,PAS,2
102,1,1,2,0.03125,0.23033,10,SD,PAS,2
102,1,1,2,0.27138,0.9439,9,SD,PAS,2
102,1,1,2,0.51006,0.29412,8,SD,PAS,2
102,1,1,2,0.0325,0.28267,7,SD,PAS,2
102,1,1,2,0.43925,0.24107,6,SD,PAS,2
102,1,1,3,0.07634,0.2795,5,SD,PAS,2
102,1,1,3,0.75213,0.21912,4,SD,PAS,2
102,1,1,3,0.51837,0.22663,3,SD,PAS,2
102,1,1,3,0.43892,0.243,2,SD,PAS,2
102,1,1,4,0.00926,0.27825,1,SD,PAS,2
102,2,1,4,0.26024,0.23443,12,SD,PAS,2
102,2,2,1,0.00643,1.08289,11,SD,PAS,2
102,2,2,1,0.16049,0.32718,10,SD,PAS,2
102,2,2,2,0.06671,0.26771,9,SD,PAS,2
102,2,2,2,0.36205,0.22618,8,SD,PAS,2
102,2,2,2,0.37072,0.33242,7,SD,PAS,2
102,2,2,2,0.50818,0.02184,6,SD,PAS,2
102,2,2,2,0.25429,0.29726,5,SD,PAS,2
102,2,2,3,0.0904,0.29367,4,SD,PAS,2
102,2,2,3,0.09218,0.29661,3,SD,PAS,2
102,2,2,3,0.63684,0.29727,2,SD,PAS,2
102,2,2,4,0.26376,0.45273,1,SD,PAS,2
99,2,2,4,0.22495,0.76083,11,SD,PAS,1
99,2,2,4,0.0713,0.76149,4,SD,PAS,1
99,2,2,4,0.39663,0.65557,8,SD,PAS,1
99,2,2,4,0.13822,0.65404,5,SD,PAS,1
99,1,2,4,0.07632,0.67818,6,SD,PAS,1
99,2,2,4,0.47672,0.63997,5,SD,PAS,1
99,2,2,4,0.07374,0.60297,6,SD,PAS,1
99,1,2,4,1.59897,0.69617,6,SD,PAS,1
99,2,2,4,0.00109,0.59475,9,SD,PAS,1
99,2,2,4,0.02066,0.51528,8,SD,PAS,1
99,1,1,4,0.12152,0.86982,1,SD,PAS,1
99,1,1,4,0.11319,0.69477,8,SD,PAS,1
99,1,1,4,0.04291,0.63774,4,SD,PAS,1
