Subj_idx,Stimulus,Response,Confidence,Difficulty,Item
8,2,2,2,2,Item 12221031
8,1,2,2,2,Item 12221020
8,1,2,2,2,Item 12221010
12,2,2,3,2,Item 12221601
12,2,2,1,2,Item 12221591
12,1,1,3,2,Item 12221580
12,1,1,1,2,Item 12221570
12,2,1,3,2,Item 12221561
12,1,2,3,2,Item 12221550
12,1,1,1,2,Item 12221540
12,1,1,1,2,Item 12221530
12,2,2,2,2,Item 12221521
12,1,1,1,2,Item 12221510
12,2,2,2,2,Item 12221501
12,2,2,3,2,Item 12221491
12,2,1,1,2,Item 12221481
12,1,1,1,2,Item 12221470
12,2,1,1,2,Item 12221461
12,2,2,1,2,Item 12221451
12,2,2,2,2,Item 12221441
12,1,2,1,2,Item 12221430
12,1,1,3,2,Item 12221420
12,1,1,1,2,Item 12221410
12,1,1,1,2,Item 12221400
12,2,1,1,2,Item 12221391
12,2,2,2,2,Item 12221381
12,2,2,2,2,Item 12221371
12,1,1,1,2,Item 12221360
12,2,1,3,2,Item 12221351
12,1,2,1,2,Item 12221340
12,1,2,1,2,Item 12221330
12,2,2,2,2,Item 12221321
12,2,1,1,2,Item 12221311
12,1,1,2,2,Item 12221300
12,2,1,1,2,Item 12221291
12,1,1,1,2,Item 12221280
12,1,1,3,2,Item 12221270
12,2,2,2,2,Item 12221261
12,2,2,1,2,Item 12221251
12,1,1,1,2,Item 12221240
12,2,2,1,2,Item 12221231
12,2,2,1,2,Item 12221221
12,2,2,1,2,Item 12221211
12,1,1,1,2,Item 12221200
12,1,2,1,2,Item 12221190
12,1,1,1,2,Item 12221180
12,2,2,1,2,Item 12221171
12,1,2,1,2,Item 12221160
12,1,2,1,2,Item 12221150
12,1,2,1,2,Item 12221140
12,1,2,2,2,Item 12221130
12,2,2,1,2,Item 12221121
12,1,1,1,2,Item 12221110
12,2,2,1,2,Item 12221101
12,2,1,1,2,Item 12221091
12,1,1,1,2,Item 12221080
12,1,2,2,2,Item 12221070
12,2,NaN,2,2,Item 12221061
12,2,2,1,2,Item 12221051
12,2,2,1,2,Item 12221041
12,2,2,1,2,Item 12221031
12,1,1,2,2,Item 12221020
12,1,2,1,2,Item 12221010
16,2,1,2,2,Item 12221601
16,2,2,2,2,Item 12221591
16,1,1,2,2,Item 12221580
16,1,1,2,2,Item 12221570
16,2,2,3,2,Item 12221561
16,1,2,2,2,Item 12221550
16,1,2,2,2,Item 12221540
16,1,1,2,2,Item 12221530
16,2,1,4,2,Item 12221521
16,1,1,2,2,Item 12221510
16,2,2,2,2,Item 12221501
16,2,2,3,2,Item 12221491
16,2,2,3,2,Item 12221481
16,1,1,2,2,Item 12221470
16,2,2,2,2,Item 12221461
16,2,2,4,2,Item 12221451
16,2,1,3,2,Item 12221441
16,1,2,2,2,Item 12221430
16,1,1,4,2,Item 12221420
16,1,2,2,2,Item 12221410
16,1,2,2,2,Item 12221400
16,2,2,2,2,Item 12221391
16,2,2,3,2,Item 12221381
16,2,2,2,2,Item 12221371
16,1,1,3,2,Item 12221360
16,2,1,3,2,Item 12221351
16,1,1,2,2,Item 12221340
16,1,1,2,2,Item 12221330
16,2,2,3,2,Item 12221321
16,2,1,2,2,Item 12221311
16,1,2,1,2,Item 12221300
16,2,1,3,2,Item 12221291
16,1,1,2,2,Item 12221280
16,1,1,4,2,Item 12221270
16,2,1,2,2,Item 12221261
16,2,1,2,2,Item 12221251
16,1,2,2,2,Item 12221240
16,2,2,2,2,Item 12221231
16,2,1,2,2,Item 12221221
16,2,2,3,2,Item 12221211
16,1,1,2,2,Item 12221200
16,1,1,4,2,Item 12221190
16,1,2,2,2,Item 12221180
16,2,2,3,2,Item 12221171
16,1,2,2,2,Item 12221160
16,1,2,2,2,Item 12221150
16,1,1,2,2,Item 12221140
16,1,1,2,2,Item 12221130
16,2,1,2,2,Item 12221121
16,1,1,3,2,Item 12221110
16,2,1,2,2,Item 12221101
16,2,1,3,2,Item 12221091
16,1,2,2,2,Item 12221080
16,1,1,2,2,Item 12221070
16,2,1,2,2,Item 12221061
16,2,1,3,2,Item 12221051
16,2,1,4,2,Item 12221041
16,2,2,3,2,Item 12221031
16,1,1,3,2,Item 12221020
16,1,2,2,2,Item 12221010
20,2,1,2,2,Item 12221601
20,2,1,1,2,Item 12221591
20,1,2,3,2,Item 12221580
20,1,2,2,2,Item 12221570
20,2,2,2,2,Item 12221561
20,1,1,2,2,Item 12221550
20,1,2,3,2,Item 12221540
20,1,1,2,2,Item 12221530
20,2,2,2,2,Item 12221521
20,1,1,2,2,Item 12221510
20,2,2,2,2,Item 12221501
20,2,2,2,2,Item 12221491
20,2,2,3,2,Item 12221481
20,1,2,2,2,Item 12221470
20,2,2,3,2,Item 12221461
20,2,2,3,2,Item 12221451
20,2,2,2,2,Item 12221441
20,1,2,3,2,Item 12221430
20,1,2,2,2,Item 12221420
20,1,1,1,2,Item 12221410
20,1,2,2,2,Item 12221400
20,2,1,1,2,Item 12221391
20,2,2,2,2,Item 12221381
20,2,2,2,2,Item 12221371
20,1,2,2,2,Item 12221360
20,2,1,3,2,Item 12221351
20,1,2,2,2,Item 12221340
20,1,1,2,2,Item 12221330
20,2,2,2,2,Item 12221321
20,2,2,2,2,Item 12221311
20,1,2,2,2,Item 12221300
20,2,2,2,2,Item 12221291
20,1,2,2,2,Item 12221280
20,1,1,2,2,Item 12221270
20,2,2,2,2,Item 12221261
20,2,2,2,2,Item 12221251
20,1,2,2,2,Item 12221240
20,2,2,2,2,Item 12221231
20,2,1,2,2,Item 12221221
20,2,2,3,2,Item 12221211
20,1,2,2,2,Item 12221200
20,1,2,2,2,Item 12221190
20,1,1,1,2,Item 12221180
20,2,1,2,2,Item 12221171
20,1,2,2,2,Item 12221160
20,1,2,2,2,Item 12221150
20,1,2,2,2,Item 12221140
20,1,2,2,2,Item 12221130
20,2,1,2,2,Item 12221121
20,1,2,3,2,Item 12221110
20,2,2,2,2,Item 12221101
20,2,2,2,2,Item 12221091
20,1,2,2,2,Item 12221080
20,1,2,2,2,Item 12221070
20,2,2,4,2,Item 12221061
20,2,2,2,2,Item 12221051
20,2,2,4,2,Item 12221041
20,2,1,2,2,Item 12221031
20,1,2,3,2,Item 12221020
20,1,1,2,2,Item 12221010
25,2,1,3,1,Item 12221601
25,2,2,1,1,Item 12221591
25,1,2,2,1,Item 12221580
25,1,1,1,1,Item 12221570
25,2,2,3,1,Item 12221561
25,1,2,2,1,Item 12221550
25,1,2,1,1,Item 12221540
25,1,1,1,1,Item 12221530
25,2,1,2,1,Item 12221521
25,1,1,3,1,Item 12221510
25,2,2,2,1,Item 12221501
25,2,2,3,1,Item 12221491
25,2,2,2,1,Item 12221481
25,1,1,1,1,Item 12221470
25,2,2,3,1,Item 12221461
25,2,2,2,1,Item 12221451
25,2,2,3,1,Item 12221441
25,1,1,2,1,Item 12221430
25,1,2,2,1,Item 12221420
25,1,1,3,1,Item 12221410
25,1,1,1,1,Item 12221400
25,2,2,3,1,Item 12221391
25,2,1,2,1,Item 12221381
25,2,1,2,1,Item 12221371
25,1,2,1,1,Item 12221360
25,2,2,2,1,Item 12221351
25,1,1,2,1,Item 12221340
25,1,1,1,1,Item 12221330
25,2,2,3,1,Item 12221321
25,2,2,2,1,Item 12221311
25,1,2,1,1,Item 12221300
25,2,1,1,1,Item 12221291
25,1,2,1,1,Item 12221280
25,1,2,2,1,Item 12221270
25,2,2,2,1,Item 12221261
25,2,2,1,1,Item 12221251
25,1,2,2,1,Item 12221240
25,2,1,2,1,Item 12221231
25,2,1,1,1,Item 12221221
25,2,2,3,1,Item 12221211
25,1,2,2,1,Item 12221200
25,1,1,3,1,Item 12221190
25,1,2,2,1,Item 12221180
25,2,2,2,1,Item 12221171
25,1,1,1,1,Item 12221160
25,1,1,1,1,Item 12221150
25,1,2,1,1,Item 12221140
25,1,2,2,1,Item 12221130
25,2,1,3,1,Item 12221121
25,1,2,2,1,Item 12221110
25,2,2,1,1,Item 12221101
25,2,2,2,1,Item 12221091
25,1,2,2,1,Item 12221080
25,1,1,1,1,Item 12221070
25,2,2,2,1,Item 12221061
25,2,1,1,1,Item 12221051
25,2,2,2,1,Item 12221041
25,2,2,2,1,Item 12221031
25,1,2,2,1,Item 12221020
25,1,2,1,1,Item 12221010
29,2,1,1,1,Item 12221601
29,2,2,2,1,Item 12221591
29,1,2,2,1,Item 12221580
29,1,2,2,1,Item 12221570
29,2,2,2,1,Item 12221561
29,1,1,3,1,Item 12221550
29,1,2,2,1,Item 12221540
29,1,1,2,1,Item 12221530
29,2,2,3,1,Item 12221521
29,1,2,3,1,Item 12221510
29,2,1,2,1,Item 12221501
29,2,1,2,1,Item 12221491
29,2,2,3,1,Item 12221481
29,1,1,2,1,Item 12221470
29,2,1,1,1,Item 12221461
29,2,1,2,1,Item 12221451
29,2,2,2,1,Item 12221441
29,1,2,3,1,Item 12221430
29,1,1,3,1,Item 12221420
29,1,2,2,1,Item 12221410
29,1,2,3,1,Item 12221400
29,2,1,2,1,Item 12221391
29,2,1,3,1,Item 12221381
29,2,2,3,1,Item 12221371
29,1,2,2,1,Item 12221360
29,2,1,2,1,Item 12221351
29,1,1,2,1,Item 12221340
29,1,2,1,1,Item 12221330
29,2,1,3,1,Item 12221321
29,2,1,2,1,Item 12221311
29,1,2,2,1,Item 12221300
29,2,2,3,1,Item 12221291
29,1,2,3,1,Item 12221280
29,1,2,3,1,Item 12221270
29,2,2,2,1,Item 12221261
29,2,1,3,1,Item 12221251
29,1,2,2,1,Item 12221240
29,2,1,2,1,Item 12221231
29,2,2,2,1,Item 12221221
29,2,1,2,1,Item 12221211
29,1,1,1,1,Item 12221200
29,1,2,3,1,Item 12221190
29,1,2,1,1,Item 12221180
29,2,1,2,1,Item 12221171
29,1,2,2,1,Item 12221160
29,1,1,1,1,Item 12221150
29,1,1,2,1,Item 12221140
29,1,1,2,1,Item 12221130
29,2,2,3,1,Item 12221121
29,1,2,3,1,Item 12221110
29,2,1,2,1,Item 12221101
29,2,1,2,1,Item 12221091
29,1,1,2,1,Item 12221080
29,1,2,1,1,Item 12221070
29,2,2,3,1,Item 12221061
29,2,1,2,1,Item 12221051
29,2,2,2,1,Item 12221041
29,2,1,1,1,Item 12221031
29,1,2,3,1,Item 12221020
29,1,2,2,1,Item 12221010
33,2,2,2,1,Item 12221601
33,2,2,3,1,Item 12221591
33,1,2,4,1,Item 12221580
33,1,1,3,1,Item 12221570
33,2,1,1,1,Item 12221561
33,1,1,1,1,Item 12221550
33,1,2,2,1,Item 12221540
33,1,1,2,1,Item 12221530
33,2,2,3,1,Item 12221521
33,1,1,2,1,Item 12221510
33,2,2,3,1,Item 12221501
33,2,2,3,1,Item 12221491
33,2,2,3,1,Item 12221481
33,1,1,3,1,Item 12221470
33,2,2,3,1,Item 12221461
33,2,2,3,1,Item 12221451
33,2,2,4,1,Item 12221441
33,1,2,3,1,Item 12221430
33,1,1,2,1,Item 12221420
33,1,1,3,1,Item 12221410
33,1,1,3,1,Item 12221400
33,2,2,1,1,Item 12221391
33,2,2,2,1,Item 12221381
33,2,2,1,1,Item 12221371
33,1,2,4,1,Item 12221360
33,2,1,3,1,Item 12221351
33,1,1,2,1,Item 12221340
33,1,1,2,1,Item 12221330
33,2,2,2,1,Item 12221321
33,2,2,3,1,Item 12221311
33,1,2,4,1,Item 12221300
33,2,1,2,1,Item 12221291
33,1,1,2,1,Item 12221280
33,1,2,2,1,Item 12221270
33,2,1,2,1,Item 12221261
33,2,2,2,1,Item 12221251
33,1,2,3,1,Item 12221240
33,2,2,2,1,Item 12221231
33,2,2,2,1,Item 12221221
33,2,2,4,1,Item 12221211
33,1,2,4,1,Item 12221200
33,1,2,3,1,Item 12221190
33,1,1,2,1,Item 12221180
33,2,1,2,1,Item 12221171
33,1,2,1,1,Item 12221160
33,1,1,2,1,Item 12221150
33,1,1,2,1,Item 12221140
33,1,1,2,1,Item 12221130
33,2,1,3,1,Item 12221121
33,1,2,2,1,Item 12221110
33,2,1,1,1,Item 12221101
33,2,2,4,1,Item 12221091
33,1,2,3,1,Item 12221080
33,1,2,2,1,Item 12221070
33,2,2,3,1,Item 12221061
33,2,2,2,1,Item 12221051
33,2,2,4,1,Item 12221041
33,2,2,2,1,Item 12221031
33,1,2,3,1,Item 12221020
33,1,1,2,1,Item 12221010
37,2,2,3,1,Item 12221601
37,2,2,2,1,Item 12221591
37,1,1,3,1,Item 12221580
37,1,1,2,1,Item 12221570
37,2,2,4,1,Item 12221561
37,1,1,3,1,Item 12221550
37,1,1,3,1,Item 12221540
37,1,1,3,1,Item 12221530
37,2,2,4,1,Item 12221521
37,1,1,4,1,Item 12221510
37,2,2,3,1,Item 12221501
37,2,2,3,1,Item 12221491
37,2,1,3,1,Item 12221481
37,1,1,4,1,Item 12221470
37,2,2,4,1,Item 12221461
37,2,2,4,1,Item 12221451
37,2,2,4,1,Item 12221441
37,1,1,3,1,Item 12221430
37,1,1,2,1,Item 12221420
37,1,1,3,1,Item 12221410
37,1,2,2,1,Item 12221400
37,2,1,3,1,Item 12221391
37,2,1,2,1,Item 12221381
37,2,2,3,1,Item 12221371
37,1,1,2,1,Item 12221360
37,2,1,2,1,Item 12221351
37,1,1,2,1,Item 12221340
37,1,2,2,1,Item 12221330
37,2,2,2,1,Item 12221321
37,2,2,4,1,Item 12221311
37,1,2,3,1,Item 12221300
37,2,2,3,1,Item 12221291
37,1,1,3,1,Item 12221280
37,1,1,2,1,Item 12221270
37,2,1,2,1,Item 12221261
37,2,1,2,1,Item 12221251
37,1,1,1,1,Item 12221240
37,2,2,2,1,Item 12221231
37,2,2,4,1,Item 12221221
37,2,2,4,1,Item 12221211
37,1,2,3,1,Item 12221200
37,1,1,4,1,Item 12221190
37,1,2,2,1,Item 12221180
37,2,2,3,1,Item 12221171
37,1,1,2,1,Item 12221160
37,1,1,2,1,Item 12221150
37,1,1,4,1,Item 12221140
37,1,2,4,1,Item 12221130
37,2,1,3,1,Item 12221121
37,1,2,2,1,Item 12221110
37,2,2,2,1,Item 12221101
37,2,2,2,1,Item 12221091
37,1,2,3,1,Item 12221080
37,1,1,3,1,Item 12221070
37,2,1,3,1,Item 12221061
37,2,1,2,1,Item 12221051
37,2,2,2,1,Item 12221041
37,2,2,4,1,Item 12221031
37,1,2,2,1,Item 12221020
37,1,2,2,1,Item 12221010
41,2,2,2,1,Item 12221601
41,2,1,3,1,Item 12221591
41,1,1,3,1,Item 12221580
41,1,1,2,1,Item 12221570
41,2,2,2,1,Item 12221561
41,1,2,3,1,Item 12221550
41,1,2,2,1,Item 12221540
41,1,2,2,1,Item 12221530
41,2,2,3,1,Item 12221521
41,1,2,2,1,Item 12221510
41,2,1,2,1,Item 12221501
41,2,2,3,1,Item 12221491
41,2,2,2,1,Item 12221481
41,1,1,2,1,Item 12221470
41,2,2,2,1,Item 12221461
41,2,1,2,1,Item 12221451
41,2,2,3,1,Item 12221441
41,1,1,2,1,Item 12221430
41,1,1,1,1,Item 12221420
41,1,1,3,1,Item 12221410
41,1,1,2,1,Item 12221400
41,2,2,1,1,Item 12221391
41,2,2,3,1,Item 12221381
41,2,2,2,1,Item 12221371
41,1,2,2,1,Item 12221360
41,2,2,3,1,Item 12221351
41,1,1,1,1,Item 12221340
41,1,1,2,1,Item 12221330
41,2,2,2,1,Item 12221321
41,2,2,3,1,Item 12221311
41,1,1,2,1,Item 12221300
41,2,1,2,1,Item 12221291
41,1,1,2,1,Item 12221280
41,1,1,2,1,Item 12221270
41,2,2,3,1,Item 12221261
41,2,2,2,1,Item 12221251
41,1,1,1,1,Item 12221240
41,2,2,2,1,Item 12221231
41,2,1,2,1,Item 12221221
41,2,2,1,1,Item 12221211
41,1,1,2,1,Item 12221200
41,1,1,2,1,Item 12221190
41,1,1,3,1,Item 12221180
41,2,2,2,1,Item 12221171
41,1,1,3,1,Item 12221160
41,1,2,3,1,Item 12221150
41,1,2,1,1,Item 12221140
41,1,1,2,1,Item 12221130
41,2,1,2,1,Item 12221121
41,1,2,2,1,Item 12221110
41,2,1,2,1,Item 12221101
41,2,2,3,1,Item 12221091
41,1,2,2,1,Item 12221080
41,1,2,2,1,Item 12221070
41,2,2,2,1,Item 12221061
41,2,1,3,1,Item 12221051
41,2,2,3,1,Item 12221041
41,2,1,2,1,Item 12221031
41,1,2,3,1,Item 12221020
41,1,2,2,1,Item 12221010
45,2,2,1,1,Item 12221601
45,2,1,1,1,Item 12221591
45,1,1,2,1,Item 12221580
45,1,1,2,1,Item 12221570
45,2,NaN,2,1,Item 12221561
45,1,2,2,1,Item 12221550
45,1,1,2,1,Item 12221540
45,1,1,2,1,Item 12221530
45,2,2,2,1,Item 12221521
45,1,1,2,1,Item 12221510
45,2,2,2,1,Item 12221501
45,2,2,2,1,Item 12221491
45,2,2,2,1,Item 12221481
45,1,1,2,1,Item 12221470
45,2,1,2,1,Item 12221461
45,2,2,2,1,Item 12221451
45,2,2,2,1,Item 12221441
45,1,2,2,1,Item 12221430
45,1,1,1,1,Item 12221420
45,1,1,2,1,Item 12221410
45,1,2,3,1,Item 12221400
45,2,2,2,1,Item 12221391
45,2,1,2,1,Item 12221381
45,2,1,1,1,Item 12221371
45,1,2,2,1,Item 12221360
45,2,1,1,1,Item 12221351
45,1,1,1,1,Item 12221340
45,1,1,1,1,Item 12221330
45,2,2,1,1,Item 12221321
45,2,2,1,1,Item 12221311
45,1,2,2,1,Item 12221300
45,2,2,2,1,Item 12221291
45,1,1,1,1,Item 12221280
45,1,1,1,1,Item 12221270
45,2,2,1,1,Item 12221261
45,2,1,1,1,Item 12221251
45,1,2,2,1,Item 12221240
45,2,2,3,1,Item 12221231
45,2,1,2,1,Item 12221221
45,2,2,2,1,Item 12221211
45,1,1,1,1,Item 12221200
45,1,1,1,1,Item 12221190
45,1,2,1,1,Item 12221180
45,2,2,1,1,Item 12221171
45,1,1,1,1,Item 12221160
45,1,2,1,1,Item 12221150
45,1,2,2,1,Item 12221140
45,1,2,1,1,Item 12221130
45,2,2,1,1,Item 12221121
45,1,1,1,1,Item 12221110
45,2,2,1,1,Item 12221101
45,2,2,3,1,Item 12221091
45,1,2,3,1,Item 12221080
45,1,2,1,1,Item 12221070
45,2,2,1,1,Item 12221061
45,2,1,1,1,Item 12221051
45,2,2,2,1,Item 12221041
45,2,NaN,1,1,Item 12221031
45,1,1,2,1,Item 12221020
45,1,1,2,1,Item 12221010
49,2,2,3,1,Item 12221601
49,2,1,2,1,Item 12221591
49,1,1,4,1,Item 12221580
49,1,1,4,1,Item 12221570
49,2,2,3,1,Item 12221561
49,1,1,4,1,Item 12221550
49,1,1,3,1,Item 12221540
49,1,1,3,1,Item 12221530
49,2,2,2,1,Item 12221521
49,1,1,4,1,Item 12221510
49,2,1,2,1,Item 12221501
49,2,2,4,1,Item 12221491
49,2,2,3,1,Item 12221481
49,1,2,2,1,Item 12221470
49,2,2,4,1,Item 12221461
49,2,1,3,1,Item 12221451
49,2,2,4,1,Item 12221441
49,1,1,1,1,Item 12221430
49,1,2,4,1,Item 12221420
49,1,2,2,1,Item 12221410
49,1,1,1,1,Item 12221400
49,2,2,3,1,Item 12221391
49,2,2,4,1,Item 12221381
49,2,1,4,1,Item 12221371
49,1,1,2,1,Item 12221360
49,2,2,4,1,Item 12221351
49,1,1,3,1,Item 12221340
49,1,1,4,1,Item 12221330
49,2,2,3,1,Item 12221321
49,2,1,2,1,Item 12221311
49,1,1,4,1,Item 12221300
49,2,1,2,1,Item 12221291
49,1,1,4,1,Item 12221280
49,1,2,2,1,Item 12221270
49,2,1,2,1,Item 12221261
49,2,1,4,1,Item 12221251
49,1,2,1,1,Item 12221240
49,2,1,4,1,Item 12221231
49,2,2,2,1,Item 12221221
49,2,1,2,1,Item 12221211
49,1,1,3,1,Item 12221200
49,1,1,4,1,Item 12221190
49,1,2,3,1,Item 12221180
49,2,1,4,1,Item 12221171
49,1,1,4,1,Item 12221160
49,1,1,3,1,Item 12221150
49,1,1,3,1,Item 12221140
49,1,1,3,1,Item 12221130
49,2,1,2,1,Item 12221121
49,1,1,4,1,Item 12221110
49,2,2,4,1,Item 12221101
49,2,2,4,1,Item 12221091
49,1,1,3,1,Item 12221080
49,1,2,2,1,Item 12221070
49,2,2,4,1,Item 12221061
49,2,1,2,1,Item 12221051
49,2,2,1,1,Item 12221041
49,2,1,1,1,Item 12221031
49,1,2,4,1,Item 12221020
49,1,2,2,1,Item 12221010
50,2,1,3,1,Item 12221601
50,2,1,4,1,Item 12221591
50,1,2,3,1,Item 12221580
50,1,1,1,1,Item 12221570
50,2,2,3,1,Item 12221561
50,1,1,4,1,Item 12221550
50,1,2,2,1,Item 12221540
50,1,1,2,1,Item 12221530
50,2,2,3,1,Item 12221521
50,1,1,3,1,Item 12221510
50,2,1,2,1,Item 12221501
50,2,2,1,1,Item 12221491
50,2,1,1,1,Item 12221481
50,1,1,3,1,Item 12221470
50,2,1,1,1,Item 12221461
50,2,2,3,1,Item 12221451
50,2,2,3,1,Item 12221441
50,1,1,1,1,Item 12221430
50,1,1,3,1,Item 12221420
50,1,1,1,1,Item 12221410
50,1,2,1,1,Item 12221400
50,2,2,3,1,Item 12221391
50,2,2,2,1,Item 12221381
50,2,2,1,1,Item 12221371
50,1,1,3,1,Item 12221360
50,2,2,4,1,Item 12221351
50,1,1,4,1,Item 12221340
50,1,2,3,1,Item 12221330
50,2,2,1,1,Item 12221321
50,2,2,3,1,Item 12221311
50,1,1,3,1,Item 12221300
50,2,1,3,1,Item 12221291
50,1,1,3,1,Item 12221280
50,1,2,2,1,Item 12221270
50,2,2,2,1,Item 12221261
50,2,2,1,1,Item 12221251
50,1,1,2,1,Item 12221240
50,2,2,2,1,Item 12221231
50,2,2,3,1,Item 12221221
50,2,1,2,1,Item 12221211
50,1,1,3,1,Item 12221200
50,1,1,4,1,Item 12221190
50,1,1,3,1,Item 12221180
50,2,2,3,1,Item 12221171
50,1,2,2,1,Item 12221160
50,1,1,2,1,Item 12221150
50,1,2,3,1,Item 12221140
50,1,2,3,1,Item 12221130
50,2,1,3,1,Item 12221121
50,1,2,1,1,Item 12221110
50,2,2,3,1,Item 12221101
50,2,1,3,1,Item 12221091
50,1,2,3,1,Item 12221080
50,1,1,2,1,Item 12221070
50,2,1,3,1,Item 12221061
50,2,2,4,1,Item 12221051
50,2,1,3,1,Item 12221041
50,2,1,1,1,Item 12221031
50,1,1,3,1,Item 12221020
50,1,2,3,1,Item 12221010
53,2,2,3,1,Item 12221601
53,2,2,2,1,Item 12221591
53,1,2,3,1,Item 12221580
53,1,1,2,1,Item 12221570
53,2,2,4,1,Item 12221561
53,1,2,2,1,Item 12221550
53,1,2,3,1,Item 12221540
53,1,1,3,1,Item 12221530
53,2,1,4,1,Item 12221521
53,1,1,3,1,Item 12221510
53,2,2,2,1,Item 12221501
53,2,2,4,1,Item 12221491
53,2,2,2,1,Item 12221481
53,1,2,1,1,Item 12221470
53,2,2,4,1,Item 12221461
53,2,2,4,1,Item 12221451
53,2,1,3,1,Item 12221441
53,1,1,2,1,Item 12221430
53,1,1,3,1,Item 12221420
53,1,1,2,1,Item 12221410
53,1,2,2,1,Item 12221400
53,2,2,3,1,Item 12221391
53,2,2,4,1,Item 12221381
53,2,2,4,1,Item 12221371
53,1,2,2,1,Item 12221360
53,2,1,3,1,Item 12221351
53,1,2,3,1,Item 12221340
53,1,1,1,1,Item 12221330
53,2,2,4,1,Item 12221321
53,2,2,3,1,Item 12221311
53,1,2,2,1,Item 12221300
53,2,1,2,1,Item 12221291
53,1,1,4,1,Item 12221280
53,1,1,3,1,Item 12221270
53,2,2,1,1,Item 12221261
53,2,2,3,1,Item 12221251
53,1,2,3,1,Item 12221240
53,2,1,1,1,Item 12221231
53,2,2,2,1,Item 12221221
53,2,2,3,1,Item 12221211
53,1,2,2,1,Item 12221200
53,1,1,4,1,Item 12221190
53,1,1,3,1,Item 12221180
53,2,1,1,1,Item 12221171
53,1,2,3,1,Item 12221160
53,1,2,2,1,Item 12221150
53,1,1,1,1,Item 12221140
53,1,2,2,1,Item 12221130
53,2,2,3,1,Item 12221121
53,1,1,3,1,Item 12221110
53,2,2,3,1,Item 12221101
53,2,2,4,1,Item 12221091
53,1,1,2,1,Item 12221080
53,1,2,3,1,Item 12221070
53,2,2,4,1,Item 12221061
53,2,2,3,1,Item 12221051
53,2,2,4,1,Item 12221041
53,2,1,2,1,Item 12221031
53,1,2,3,1,Item 12221020
53,1,1,3,1,Item 12221010
