Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,ContrastLevel,BlockNumber
25,1,1,2,0.676331006,0.16000333,0.059477744,2,3
25,0,1,2,0.640354859,0.199889228,0.039651829,1,3
25,0,1,1,0.676252398,0.279932454,0.039651829,1,3
25,0,1,2,0.587556682,0.199911856,0.079303659,3,3
25,1,1,2,0.529427471,0.584020862,0.059477744,2,3
25,0,0,1,0.71484926,0.263997068,0.079303659,3,3
25,1,1,2,0.633431138,0.456036221,0.079303659,3,3
25,1,1,3,0.635488867,0.199981475,0.059477744,2,3
25,1,1,2,0.847423054,0.240018534,0.079303659,3,3
25,1,1,2,0.593435319,0.343979697,0.039651829,1,3
25,1,1,2,0.489450848,0.263928072,0.079303659,3,3
25,0,1,3,0.736679832,0.223986889,0.079303659,3,3
25,1,1,2,0.6318978,0.27208794,0.059477744,2,3
25,0,1,1,0.601183271,0.224010749,0.059477744,2,3
25,1,1,1,0.893897851,0.167948166,0.079303659,3,3
25,1,1,3,0.673247432,0.22390963,0.079303659,3,3
25,0,1,1,0.723198591,0.231854162,0.079303659,3,3
25,0,1,2,0.762384473,0.19208951,0.079303659,3,3
25,1,1,4,0.569753932,0.191811318,0.079303659,3,3
25,0,1,3,0.576993792,0.247939953,0.039651829,1,3
25,0,1,2,0.605661068,0.207912071,0.039651829,1,3
25,1,1,2,0.570666604,0.240194257,0.059477744,2,3
25,0,0,1,1.056113138,0.167960933,0.059477744,2,3
25,0,1,2,0.700888683,0.351968751,0.059477744,2,3
25,1,1,3,0.648188445,0.207903737,0.059477744,2,3
25,1,1,3,0.498544019,0.256904864,0.039651829,1,3
25,1,1,3,0.706646611,0.344053583,0.039651829,1,3
25,0,1,3,0.606036864,0.368020223,0.039651829,1,3
25,1,1,2,0.62069782,0.239917794,0.039651829,1,3
25,1,1,2,0.584034249,0.263867671,0.039651829,1,3
25,0,0,2,0.891848779,0.359960117,0.079303659,3,3
25,0,1,2,0.583312367,0.27192966,0.039651829,1,3
25,1,1,3,0.522529726,0.240047466,0.039651829,1,3
25,1,1,4,0.425774623,0.2078695,0.079303659,3,3
25,1,1,2,0.48568685,0.247985851,0.039651829,1,3
25,1,1,2,0.509674406,0.17586283,0.039651829,1,3
25,1,1,2,0.575473732,0.144052063,0.059477744,2,3
25,0,1,2,0.480135716,0.183882218,0.039651829,1,3
25,1,1,2,0.403343047,0.287846182,0.039651829,1,3
25,0,1,2,0.405162543,0.1920245,0.059477744,2,3
25,1,1,3,0.459004985,0.183987172,0.059477744,2,3
25,0,1,1,0.710886923,0.448006044,0.039651829,1,3
25,1,1,2,0.550306611,0.191878641,0.059477744,2,3
25,0,1,2,0.542237855,0.143924986,0.079303659,3,3
25,0,1,3,0.464081282,0.295966111,0.079303659,3,3
25,1,1,3,0.423351909,0.255908428,0.059477744,2,3
25,0,1,2,0.55382259,0.384025244,0.059477744,2,3
25,0,1,1,0.697880176,0.687913831,0.039651829,1,3
25,1,1,1,0.607981144,0.911915636,0.039651829,1,3
25,1,1,1,0.944836021,0.87185768,0.059477744,2,3
25,0,1,2,0.805626187,0.304076167,0.079303659,3,3
25,0,1,2,0.910981975,0.376081313,0.039651829,1,3
25,1,1,2,0.945171408,0.375963695,0.059477744,2,3
25,0,0,1,1.513939058,0.751914852,0.059477744,2,3
25,0,0,2,1.268931553,0.359800608,0.079303659,3,3
25,0,1,2,0.93780985,0.231889057,0.039651829,1,3
25,1,1,3,1.536436216,0.360046774,0.079303659,3,3
25,0,0,1,0.722792525,0.271945457,0.079303659,3,3
25,1,0,1,1.19279832,0.207910849,0.039651829,1,3
25,1,1,1,1.398225524,1.151921655,0.039651829,1,3
25,0,1,1,0.934027401,0.247961476,0.039651829,1,3
25,1,1,2,1.044102145,0.383985045,0.079303659,3,3
25,1,1,2,1.096826004,0.367988971,0.059477744,2,3
25,0,1,1,1.036347803,0.271970036,0.079303659,3,3
25,0,0,3,0.765747671,0.376012002,0.079303659,3,3
25,0,0,1,1.309748456,0.248055331,0.059477744,2,3
25,0,1,1,0.933309023,0.895914916,0.059477744,2,3
25,0,0,3,0.794116639,0.360085401,0.059477744,2,3
25,1,1,1,0.88159187,0.351857305,0.079303659,3,3
25,0,0,1,0.797644034,0.567875437,0.059477744,2,3
25,1,1,1,1.324446493,0.207941714,0.079303659,3,3
25,0,0,2,0.59656852,0.504010556,0.039651829,1,3
25,0,1,1,1.029935902,0.199982291,0.059477744,2,3
25,1,1,1,0.810616534,0.160024521,0.059477744,2,3
25,0,0,1,0.625239293,0.12801949,0.039651829,1,3
25,1,1,2,0.664492805,0.599819134,0.059477744,2,3
25,1,0,1,0.707957974,0.175931953,0.039651829,1,3
25,1,1,1,0.973877198,0.215933862,0.079303659,3,3
25,1,1,3,0.707725586,0.408111544,0.079303659,3,3
25,1,0,1,1.100680327,0.143738571,0.039651829,1,3
25,1,1,1,1.288667156,0.319954746,0.079303659,3,3
25,1,0,1,0.958252387,0.383923471,0.079303659,3,3
25,1,1,2,0.662349361,0.503848506,0.079303659,3,3
25,0,0,2,0.661051419,0.351864132,0.059477744,2,3
25,1,0,1,0.9223779,0.271904645,0.059477744,2,3
25,0,0,3,0.808351385,0.199955897,0.079303659,3,3
25,0,1,1,0.909741472,0.143894592,0.059477744,2,3
25,0,0,1,0.649003604,0.159977702,0.039651829,1,3
25,0,1,2,0.87034521,0.199857405,0.059477744,2,3
25,1,1,2,0.888934488,0.167843855,0.079303659,3,3
25,0,1,1,1.052236652,0.151988065,0.079303659,3,3
25,0,0,4,0.689649035,0.224030377,0.079303659,3,3
25,0,1,1,1.306988374,0.168025398,0.059477744,2,3
25,0,0,3,0.757831285,0.383967346,0.059477744,2,3
25,0,0,4,0.701763104,0.224094376,0.079303659,3,3
25,1,0,1,0.989365527,0.199949325,0.039651829,1,4
25,1,1,3,0.827422857,0.248009836,0.079303659,3,4
25,1,1,1,1.142087726,0.895927946,0.079303659,3,4
25,1,1,2,0.890474796,0.311937373,0.039651829,1,4
25,1,1,3,0.743812292,0.375796614,0.059477744,2,4
25,0,0,1,0.728477811,0.280057758,0.079303659,3,4
25,1,1,3,0.709882176,0.31188093,0.059477744,2,4
25,0,1,1,0.994416948,0.240001955,0.059477744,2,4
25,1,1,1,0.91059748,0.263870066,0.059477744,2,4
25,1,1,1,0.813309628,0.303949646,0.039651829,1,4
25,1,1,2,0.63797743,0.175952036,0.059477744,2,4
25,0,0,3,0.739145768,0.368100417,0.079303659,3,4
25,1,1,2,0.836606934,0.279896451,0.059477744,2,4
25,1,1,1,0.701072233,0.272242118,0.059477744,2,4
25,1,1,2,0.587925591,0.287949129,0.079303659,3,4
25,0,0,3,0.606494129,0.288042582,0.079303659,3,4
25,0,0,2,0.536538416,0.255980119,0.079303659,3,4
25,0,1,1,0.846336473,0.256030908,0.059477744,2,4
25,0,1,1,0.607732279,0.232001149,0.079303659,3,4
25,0,0,3,0.514649517,0.280851353,0.079303659,3,4
25,0,0,1,0.737672929,0.327889489,0.039651829,1,4
25,0,0,1,0.964304153,0.439916378,0.079303659,3,4
25,1,1,2,0.657764002,0.519980702,0.079303659,3,4
25,0,1,1,0.752470183,0.263793935,0.039651829,1,4
25,0,0,2,0.709167098,0.199918638,0.079303659,3,4
25,1,0,1,0.798385833,0.224045535,0.059477744,2,4
25,1,1,2,0.66713476,0.271902318,0.079303659,3,4
25,1,1,2,0.675046676,0.320017614,0.079303659,3,4
25,1,0,1,1.385069019,0.1759201,0.059477744,2,4
25,1,1,2,0.744455607,0.34408256,0.039651829,1,4
25,0,1,2,0.554549461,0.295968393,0.039651829,1,4
25,0,1,1,0.821781285,0.256071287,0.039651829,1,4
25,1,1,2,0.90430107,0.36016166,0.059477744,2,4
25,1,1,3,0.619886018,0.263921565,0.079303659,3,4
25,0,1,1,0.773796796,0.232007705,0.079303659,3,4
25,1,0,2,0.867166953,0.464014922,0.039651829,1,4
25,0,1,2,1.355925734,0.359980688,0.039651829,1,4
25,1,1,1,1.132615841,0.440135251,0.039651829,1,4
25,0,1,2,0.963667416,0.704016418,0.059477744,2,4
25,0,1,1,0.926482725,0.495980849,0.059477744,2,4
25,0,1,2,1.11530773,0.927783753,0.059477744,2,4
25,0,0,2,1.895590265,0.407816683,0.039651829,1,4
25,0,1,1,0.86537028,0.247783591,0.059477744,2,4
25,1,1,1,1.266785111,0.327903158,0.079303659,3,4
25,0,0,1,0.95284509,0.512003204,0.059477744,2,4
25,0,1,1,0.89241461,0.423857944,0.059477744,2,4
25,1,1,1,0.605138548,0.231881568,0.059477744,2,4
25,1,1,1,0.793058614,0.463981479,0.079303659,3,4
25,0,1,1,1.188382484,0.263860945,0.059477744,2,4
25,1,1,1,0.783982435,0.48789542,0.079303659,3,4
25,0,0,1,0.73068937,0.175967633,0.039651829,1,4
25,0,0,3,0.723933977,0.256011525,0.079303659,3,4
25,0,1,1,0.770520702,0.167983639,0.079303659,3,4
25,1,1,1,0.594571391,1.160023546,0.079303659,3,4
25,0,1,1,0.714083788,0.911931677,0.039651829,1,4
25,0,0,1,0.766999798,0.279981976,0.059477744,2,4
25,0,1,1,0.698952049,0.248033309,0.039651829,1,4
25,1,1,1,0.618966082,0.159944278,0.039651829,1,4
25,1,1,1,0.641568791,0.303948774,0.039651829,1,4
25,0,0,1,0.385542578,0.783955304,0.079303659,3,4
25,1,1,1,0.528156859,0.352056055,0.039651829,1,4
25,0,0,1,0.530837664,0.487995219,0.079303659,3,4
25,1,1,1,0.543558794,0.247872394,0.039651829,1,4
25,1,1,1,0.821455424,0.239878637,0.059477744,2,4
25,1,1,1,0.592775463,0.304007265,0.059477744,2,4
25,1,0,1,0.314746518,0.607966182,0.059477744,2,4
25,1,1,1,0.331368355,0.295868773,0.039651829,1,4
25,1,1,1,0.567917447,0.367987674,0.079303659,3,4
25,1,1,1,0.615855245,0.327973503,0.039651829,1,4
25,0,0,1,0.687821614,0.359922851,0.039651829,1,4
25,0,1,1,0.738793324,0.368962422,0.039651829,1,4
25,0,1,1,0.637119426,0.296000907,0.059477744,2,4
25,0,0,1,0.493065915,0.263963617,0.079303659,3,4
25,1,1,1,0.484396787,0.399996672,0.059477744,2,4
25,1,1,1,0.894346274,0.303785562,0.079303659,3,4
25,1,0,1,0.396384052,0.318951559,0.079303659,3,4
25,1,1,1,0.453006011,0.303953138,0.039651829,1,4
25,1,1,1,0.524200724,0.264026688,0.039651829,1,4
25,0,1,1,0.842149639,0.319909596,0.059477744,2,4
25,1,0,1,0.769502756,0.135915432,0.079303659,3,4
25,0,1,1,0.474767231,0.215976282,0.039651829,1,4
25,0,0,2,0.620477033,0.263997023,0.079303659,3,4
25,1,1,1,0.502559777,0.328039427,0.039651829,1,4
25,1,0,1,0.747204302,0.320031708,0.059477744,2,4
25,1,1,1,0.64594756,0.191751969,0.039651829,1,4
25,1,1,2,0.94587585,0.223958825,0.059477744,2,4
25,1,0,1,1.256594764,0.151857657,0.039651829,1,4
25,0,0,1,0.749989692,0.223913307,0.059477744,2,4
25,0,1,1,0.892615487,0.239929279,0.079303659,3,4
25,1,0,1,0.684606586,0.207994642,0.079303659,3,4
25,0,1,1,0.526620487,0.296045437,0.059477744,2,4
25,1,1,1,0.707032986,0.216097487,0.059477744,2,4
25,0,1,1,0.451796594,0.152074621,0.039651829,1,4
25,0,0,1,0.657062492,0.471920368,0.059477744,2,4
25,1,1,2,0.769675449,0.424094043,0.079303659,3,4
25,0,0,1,0.69584231,0.239903216,0.059477744,2,4
25,0,1,1,0.527812119,0.223964137,0.079303659,3,4
25,0,0,2,0.487036344,0.519901842,0.059477744,2,4
25,0,1,1,0.60414223,0.256147012,0.039651829,1,4
25,0,0,1,0.375421931,0.288127047,0.039651829,1,4
25,0,0,1,0.522804621,0.135829174,0.039651829,1,4
25,0,1,1,0.406024953,0.127970434,0.039651829,1,4
25,1,1,1,1.032586083,0.271969626,0.079303659,3,5
25,0,0,1,0.777944563,0.207994694,0.059477744,2,5
25,0,0,1,0.535966855,1.159954047,0.059477744,2,5
25,1,1,1,0.585980736,0.256132865,0.079303659,3,5
25,0,0,1,0.870142502,0.207927293,0.079303659,3,5
25,0,0,1,0.992833701,0.223874089,0.059477744,2,5
25,1,0,1,0.97354677,0.375864816,0.039651829,1,5
25,0,0,3,0.836929636,0.303947109,0.079303659,3,5
25,0,0,1,1.004913854,0.184086167,0.079303659,3,5
25,1,1,1,1.234829654,0.168177122,0.059477744,2,5
25,0,1,2,0.760465162,0.368033024,0.039651829,1,5
25,0,0,2,0.649212989,0.495925169,0.079303659,3,5
25,0,0,2,0.897174423,0.352004134,0.079303659,3,5
25,1,1,3,0.532617732,0.375792422,0.059477744,2,5
25,1,0,1,0.653898779,0.191991147,0.039651829,1,5
25,0,0,2,0.673839845,0.343989971,0.039651829,1,5
25,1,0,1,1.166519513,0.168005135,0.059477744,2,5
25,0,1,1,0.742528782,0.134988079,0.039651829,1,5
25,1,0,2,0.601140877,0.21600694,0.039651829,1,5
25,0,0,1,0.709809199,0.455976192,0.059477744,2,5
25,0,0,1,0.540505242,0.18403916,0.039651829,1,5
25,1,1,1,0.437139808,0.191910121,0.059477744,2,5
25,1,1,1,0.665589129,0.224068354,0.039651829,1,5
25,0,0,2,0.595587796,0.239943358,0.079303659,3,5
25,1,1,2,0.799537687,0.207947627,0.039651829,1,5
25,1,1,2,0.564645443,0.176208886,0.079303659,3,5
25,0,0,1,0.644730443,0.262953975,0.079303659,3,5
25,0,1,1,0.493993697,0.176044805,0.059477744,2,5
25,1,1,2,0.632570374,0.215978523,0.079303659,3,5
25,1,1,2,0.588547907,0.175947611,0.059477744,2,5
25,0,0,2,0.579797798,0.175985434,0.039651829,1,5
25,0,0,1,0.746973936,0.144039951,0.039651829,1,5
25,1,1,2,0.612925154,0.272037456,0.079303659,3,5
25,1,0,1,0.614947031,0.191924719,0.039651829,1,5
25,0,1,2,0.852208268,0.319876412,0.059477744,2,5
25,1,1,3,0.498872482,0.335929685,0.059477744,2,5
25,1,1,1,0.846759772,0.255866647,0.039651829,1,5
25,1,1,2,0.56821006,0.231911364,0.079303659,3,5
25,1,0,1,0.573502471,0.735906962,0.039651829,1,5
25,0,1,1,0.606875591,0.311917016,0.039651829,1,5
25,0,0,1,0.367450523,0.18407819,0.059477744,2,5
25,0,1,1,0.23069588,0.271908292,0.039651829,1,5
25,0,0,1,0.375890083,0.21588855,0.079303659,3,5
25,1,1,3,0.645508268,0.336185765,0.079303659,3,5
25,0,0,1,0.636289684,1.519849428,0.039651829,1,5
25,0,1,1,0.564080777,0.295967509,0.059477744,2,5
25,0,1,1,0.703263138,0.248028396,0.079303659,3,5
25,0,1,1,0.646663817,0.247984791,0.039651829,1,5
25,1,1,1,0.552610139,0.231938218,0.079303659,3,5
25,1,1,3,0.510517027,0.407965218,0.079303659,3,5
25,0,0,3,0.535189353,0.35193786,0.079303659,3,5
25,1,1,2,0.60904118,0.424015498,0.059477744,2,5
25,1,1,1,0.67709491,0.272001321,0.039651829,1,5
25,0,0,3,0.412408753,0.263951831,0.079303659,3,5
25,0,1,1,0.590921445,0.256003781,0.059477744,2,5
25,0,0,2,0.650957429,0.375925594,0.039651829,1,5
25,1,1,2,0.575601779,0.247844202,0.059477744,2,5
25,1,1,1,0.644071083,0.232043585,0.059477744,2,5
25,0,0,1,0.518758958,0.176030178,0.039651829,1,5
25,0,1,1,0.352621743,0.343960528,0.079303659,3,5
25,0,1,1,0.594464347,0.288006056,0.059477744,2,5
25,0,0,2,0.556462459,0.25600739,0.079303659,3,5
25,1,1,3,0.473671767,0.568114001,0.079303659,3,5
25,1,0,1,0.677741774,0.240015278,0.039651829,1,5
25,0,0,3,0.838429257,0.327973623,0.079303659,3,5
25,1,1,1,0.65307897,0.303958759,0.039651829,1,5
25,1,1,2,0.652336028,0.19199097,0.039651829,1,5
25,0,0,3,0.496318243,0.336044165,0.059477744,2,5
25,1,0,1,0.588238166,0.327962665,0.039651829,1,5
25,1,0,1,0.836851773,0.336060007,0.059477744,2,5
25,1,0,2,0.619683152,0.303913079,0.039651829,1,5
25,1,1,2,0.596195589,0.231975003,0.079303659,3,5
25,0,0,2,0.536784713,0.26396173,0.039651829,1,5
25,1,1,3,0.494125368,0.295784357,0.059477744,2,5
25,0,0,2,0.540046405,0.295952532,0.079303659,3,5
25,0,0,1,0.647955501,0.416033636,0.059477744,2,5
25,1,1,2,0.763296679,0.231812482,0.039651829,1,5
25,0,1,3,0.529350051,0.263928896,0.059477744,2,5
25,0,0,2,0.559248477,0.335913396,0.059477744,2,5
25,1,1,2,0.465150521,0.30403628,0.059477744,2,5
25,0,0,1,0.591781716,0.447905989,0.039651829,1,5
25,0,0,1,0.563768766,0.271997358,0.079303659,3,5
25,1,1,3,0.47165724,0.295964261,0.079303659,3,5
25,1,1,3,0.646316025,0.559910566,0.059477744,2,5
25,1,1,4,0.779685729,0.23999756,0.079303659,3,5
25,1,0,1,0.632321843,0.232011773,0.039651829,1,5
25,0,1,3,0.75552845,0.191995714,0.059477744,2,5
25,1,1,2,0.803367872,0.36012001,0.079303659,3,5
25,0,0,3,0.698914621,0.328019149,0.079303659,3,5
25,1,1,3,0.655403858,0.400193861,0.059477744,2,5
25,0,0,2,0.682970438,0.783872256,0.039651829,1,5
25,1,1,2,0.629759796,0.199968565,0.059477744,2,5
25,0,0,3,1.122350717,0.319905683,0.059477744,2,5
25,1,1,2,0.71846947,0.632024452,0.079303659,3,5
25,0,0,2,0.869921963,0.415778192,0.039651829,1,5
25,1,0,3,0.927946458,0.528032342,0.059477744,2,5
25,1,1,2,1.155505193,0.2398496,0.079303659,3,5
25,1,0,3,0.897492907,0.336016267,0.039651829,1,5
25,0,0,1,0.861615605,0.471991191,0.039651829,1,5
25,1,1,2,0.693740175,0.343983295,0.079303659,3,5
25,1,0,2,0.721671261,0.240033902,0.059477744,2,5
25,0,0,3,0.761062384,0.399861613,0.059477744,2,5
26,0,1,1,1.568396776,0.359961998,0.023010338,1,1
26,1,0,1,1.689497578,0.408013337,0.023010338,1,1
26,1,0,1,1.819926536,1.079892873,0.046020677,3,1
26,1,1,1,0.925879802,0.471822036,0.046020677,3,1
26,1,0,1,0.948057278,0.368071915,0.023010338,1,1
26,1,1,1,0.972957787,0.327898168,0.034515508,2,1
26,0,0,1,1.278337554,0.336056748,0.034515508,2,1
26,0,0,1,2.171938577,0.520030902,0.034515508,2,1
26,0,1,1,1.006667262,0.279891572,0.046020677,3,1
26,1,1,1,1.088836259,0.335714056,0.023010338,1,1
26,1,1,1,0.893601019,0.336048734,0.023010338,1,1
26,1,1,1,1.394401626,0.303977577,0.023010338,1,1
26,0,0,1,0.972015642,0.376069231,0.023010338,1,1
26,1,1,1,0.844196414,0.288017729,0.046020677,3,1
26,1,1,1,1.22829982,0.351902011,0.034515508,2,1
26,0,0,1,0.963201285,0.432038859,0.046020677,3,1
26,0,1,1,2.529434301,1.91195244,0.046020677,3,1
26,1,1,2,1.014655496,0.543739686,0.034515508,2,1
26,1,0,2,0.878263852,0.335886616,0.034515508,2,1
26,0,1,1,1.179579295,0.272092837,0.034515508,2,1
26,1,0,1,1.191244928,0.37583323,0.034515508,2,1
26,1,1,1,1.270021976,0.296052389,0.023010338,1,1
26,1,1,1,0.812962279,0.27182077,0.023010338,1,1
26,1,0,1,1.527121263,0.319923614,0.034515508,2,1
26,1,1,3,0.803387671,1.07199815,0.034515508,2,1
26,1,1,2,1.198464116,0.687919453,0.023010338,1,1
26,0,1,1,0.968770139,0.559999826,0.046020677,3,1
26,0,0,1,1.05762916,0.352070805,0.034515508,2,1
26,1,1,1,1.071136066,0.871985527,0.046020677,3,1
26,0,1,1,1.351339835,0.344218821,0.034515508,2,1
26,1,1,1,0.865805199,0.328069229,0.034515508,2,1
26,0,1,1,1.527913298,0.360042284,0.023010338,1,1
26,1,1,1,1.058298963,0.287938236,0.034515508,2,1
26,1,0,1,0.874452578,0.255999848,0.034515508,2,1
26,0,0,2,1.347174212,0.952043988,0.046020677,3,1
26,1,1,1,1.805070544,0.32794973,0.034515508,2,1
26,1,0,2,1.149557042,0.503829894,0.023010338,1,1
26,1,0,1,1.689153675,0.671916437,0.023010338,1,1
26,0,0,1,1.128925016,0.368035521,0.046020677,3,1
26,1,1,1,0.915203233,0.367958679,0.023010338,1,1
26,0,0,1,0.821306035,0.335783459,0.023010338,1,1
26,1,1,1,1.692752269,0.319881728,0.046020677,3,1
26,0,0,1,2.338503386,0.383899836,0.023010338,1,1
26,0,0,1,2.523801014,0.351871599,0.034515508,2,1
26,0,0,3,1.127147076,0.408012156,0.046020677,3,1
26,0,0,3,0.831363796,0.384022707,0.046020677,3,1
26,1,1,2,1.388147579,0.704019273,0.023010338,1,1
26,0,0,1,1.494570345,0.407763975,0.034515508,2,1
26,0,1,1,1.496257056,0.679950744,0.034515508,2,1
26,1,1,2,1.015433945,0.367714531,0.046020677,3,1
26,0,1,1,1.677561675,0.408016036,0.046020677,3,1
26,1,1,2,0.871911707,0.776003176,0.046020677,3,1
26,0,0,3,0.820242632,0.631949054,0.023010338,1,1
26,0,0,1,1.151829481,0.439723828,0.023010338,1,1
26,1,0,1,0.958084431,0.263872624,0.023010338,1,1
26,0,0,1,0.898842191,0.431966983,0.023010338,1,1
26,0,0,1,1.163589745,0.392082957,0.023010338,1,1
26,0,0,2,0.939223335,0.391969563,0.023010338,1,1
26,1,0,2,0.979980986,0.351976222,0.046020677,3,1
26,0,0,1,0.93217566,0.432021901,0.034515508,2,1
26,0,0,1,1.011486065,0.4641363,0.034515508,2,1
26,0,0,2,0.846645285,0.863874524,0.046020677,3,1
26,0,1,1,1.608129214,0.271955039,0.023010338,1,1
26,1,1,2,1.459273654,0.583934883,0.034515508,2,1
26,0,0,1,1.391667271,0.351871655,0.023010338,1,1
26,0,0,1,1.719843457,0.376076103,0.034515508,2,1
26,0,1,1,0.970325483,0.448039368,0.034515508,2,1
26,1,0,1,1.415176056,0.328069973,0.023010338,1,1
26,0,0,2,1.031557478,0.463721607,0.046020677,3,1
26,0,0,2,1.249751511,0.343922788,0.046020677,3,1
26,0,0,3,1.247921723,0.40804338,0.046020677,3,1
26,1,1,1,1.419587766,0.407962049,0.046020677,3,1
26,0,0,2,1.136621951,0.58396157,0.034515508,2,1
26,0,1,2,1.45752579,0.743975769,0.034515508,2,1
26,1,0,2,0.863343678,0.663866063,0.046020677,3,1
26,0,0,1,1.872250824,0.719896775,0.023010338,1,1
26,1,0,2,0.942806734,0.400011479,0.023010338,1,1
26,1,0,1,1.47096959,0.823756128,0.046020677,3,1
26,0,1,2,1.065408158,0.576090677,0.023010338,1,1
26,0,1,1,1.469749731,0.383749031,0.023010338,1,1
26,0,0,1,1.353361642,0.391944515,0.046020677,3,1
26,1,0,1,1.105630783,0.383983837,0.034515508,2,1
26,1,0,1,0.987888656,0.359803655,0.046020677,3,1
26,1,1,2,1.164032516,0.400060537,0.034515508,2,1
26,0,0,2,1.571606405,0.720037111,0.023010338,1,1
26,0,0,3,0.774167764,0.535908584,0.046020677,3,1
26,1,1,2,1.183541566,0.52803521,0.046020677,3,1
26,0,1,1,1.713295144,0.503991391,0.034515508,2,1
26,1,1,1,0.942392075,0.367950348,0.034515508,2,1
26,1,0,1,2.431777268,0.240035082,0.046020677,3,1
26,1,1,1,0.899078257,0.304012993,0.046020677,3,1
26,0,1,2,1.144585283,0.575935646,0.023010338,1,1
26,0,0,2,1.009631428,0.743925068,0.046020677,3,1
26,1,1,2,0.985169333,0.463979679,0.023010338,1,1
26,1,1,2,0.900725752,0.327986958,0.046020677,3,1
26,0,0,1,1.001316351,0.240110982,0.046020677,3,1
26,1,1,2,0.909637019,0.367994508,0.034515508,2,1
26,1,1,2,0.920499185,0.303745173,0.034515508,2,1
26,0,0,1,1.773295089,0.375866345,0.034515508,2,1
26,1,1,2,1.460965914,0.592020515,0.023010338,1,1
26,1,1,1,1.264818408,1.671930624,0.046020677,3,1
26,0,0,1,1.441539594,0.28772559,0.034515508,2,1
26,1,1,1,1.55946089,0.447914632,0.046020677,3,2
26,0,0,1,1.085141447,0.37595904,0.034515508,2,2
26,1,1,2,1.07259949,0.383988708,0.034515508,2,2
26,0,0,1,1.052150472,0.312086708,0.034515508,2,2
26,0,1,1,1.331737789,0.303882243,0.023010338,1,2
26,0,0,1,1.256011975,0.343974835,0.023010338,1,2
26,0,1,1,0.981515257,0.351976745,0.023010338,1,2
26,1,1,1,0.949768147,0.455982457,0.046020677,3,2
26,1,1,1,0.915286561,0.383871495,0.023010338,1,2
26,1,1,2,1.772780708,0.287865175,0.023010338,1,2
26,1,0,1,1.080492104,1.631729578,0.023010338,1,2
26,0,1,2,0.90636946,0.920037584,0.023010338,1,2
26,0,1,2,0.935417438,0.375935049,0.046020677,3,2
26,1,1,1,2.080959234,2.071912078,0.023010338,1,2
26,0,1,2,1.137428124,0.551840802,0.046020677,3,2
26,1,1,2,1.163733457,0.559900507,0.034515508,2,2
26,0,0,1,0.796669557,0.407894879,0.046020677,3,2
26,0,1,2,0.946133351,0.375899768,0.034515508,2,2
26,0,1,2,0.954891121,0.399947542,0.023010338,1,2
26,0,0,1,1.16240905,0.399907322,0.034515508,2,2
26,0,0,1,1.041927699,0.424032055,0.034515508,2,2
26,0,1,1,1.236870165,0.423933055,0.034515508,2,2
26,0,0,1,0.872469511,0.375901791,0.046020677,3,2
26,1,1,1,1.62052138,0.991964933,0.046020677,3,2
26,0,1,1,0.970550497,0.775953783,0.023010338,1,2
26,0,0,1,1.634771969,0.663955025,0.023010338,1,2
26,1,1,1,0.956718962,0.479900868,0.023010338,1,2
26,1,1,2,1.016880148,0.367944905,0.034515508,2,2
26,1,0,1,1.079034491,0.391940309,0.034515508,2,2
26,1,1,1,0.985895104,1.247929031,0.046020677,3,2
26,0,1,1,0.870345171,0.376002839,0.046020677,3,2
26,0,0,1,1.322444914,0.320031722,0.046020677,3,2
26,1,1,1,0.894710909,0.695983548,0.034515508,2,2
26,1,0,1,1.397017228,0.408002341,0.023010338,1,2
26,0,0,2,1.370459642,0.40814332,0.046020677,3,2
26,1,1,1,1.881665416,0.263981417,0.046020677,3,2
26,0,1,2,1.162023021,0.584016233,0.046020677,3,2
26,0,1,2,1.874328331,0.736021263,0.034515508,2,2
26,1,1,1,1.128389407,0.327976447,0.046020677,3,2
26,1,0,1,1.283866616,0.271889763,0.023010338,1,2
26,1,1,2,1.035450139,0.463948455,0.046020677,3,2
26,1,1,2,0.820987898,0.448028346,0.034515508,2,2
26,1,1,2,0.759733506,0.424063452,0.034515508,2,2
26,1,1,2,0.853956998,0.487888921,0.034515508,2,2
26,1,1,2,1.006069047,0.455778026,0.046020677,3,2
26,0,0,1,1.249636365,0.423990481,0.023010338,1,2
26,0,0,1,1.20449713,0.33601316,0.023010338,1,2
26,0,1,1,1.58079286,0.335924288,0.023010338,1,2
26,0,0,1,1.005768612,0.31200058,0.023010338,1,2
26,1,1,2,0.942606961,0.520053134,0.034515508,2,2
26,1,1,2,1.026201924,0.327994833,0.023010338,1,2
26,1,0,1,1.425611744,0.384066544,0.023010338,1,2
26,0,1,1,1.095398007,0.407909078,0.023010338,1,2
26,1,1,2,1.848666587,0.512189019,0.046020677,3,2
26,0,1,2,1.424785429,0.54389648,0.034515508,2,2
26,0,1,1,0.879758169,0.527990998,0.046020677,3,2
26,0,1,1,0.821272131,0.400049654,0.046020677,3,2
26,0,1,1,0.946045667,0.448064449,0.023010338,1,2
26,1,1,1,0.768066075,0.336149654,0.023010338,1,2
26,1,0,1,1.193664305,0.359915992,0.034515508,2,2
26,1,1,1,0.881277812,0.31988651,0.034515508,2,2
26,1,1,1,1.04674163,0.359889689,0.046020677,3,2
26,0,1,1,0.772292098,0.327847287,0.034515508,2,2
