Subj_idx,Stimulus,Response,Confidence,RT_dec,NoiseLevel,Condition,Accuracy,Mean_direction,SD_direction
15,0,0,51,1.326819181,1.308996939,6,1,-42.17587724,62.64263002
15,0,0,50,0.62093401,1.308996939,6,1,-44.7343451,59.37523636
15,1,1,53,0.424702168,1.308996939,6,1,44.0652445,60.43469532
15,1,1,50,1.836541891,1.308996939,6,1,55.06164909,61.61369483
15,0,1,50,2.252840996,1.117010721,3,0,-42.85857034,52.79193788
15,0,0,50,1.20262599,1.308996939,6,1,-45.08728689,62.82701397
15,1,1,56,0.628388882,1.117010721,3,1,46.61595549,57.28192229
15,1,0,50,1.83626914,1.308996939,6,0,51.23608873,58.98302626
15,1,1,54,0.522126913,1.117010721,3,1,47.06460948,53.95967771
15,1,1,58,0.796128988,1.308996939,6,1,39.70838121,59.38475834
15,1,1,57,0.546095848,1.117010721,3,1,49.59626067,52.20734434
15,0,0,62,0.430023909,1.308996939,6,1,-37.80545561,61.72078739
15,0,1,50,5.307941914,1.308996939,6,0,-32.95882413,62.34455661
15,0,0,50,1.369853973,1.308996939,6,1,-41.37779843,59.22016303
15,0,0,58,0.41170907,1.117010721,3,1,-46.03764807,51.09794439
15,1,1,61,0.565546989,1.308996939,6,1,48.73522121,59.83588355
15,1,1,55,0.475590944,1.308996939,6,1,36.04330871,60.46875156
15,0,0,62,0.441591978,1.308996939,6,1,-43.48942902,58.50497717
15,1,0,50,1.549454927,1.308996939,6,0,45.15284379,61.55542222
15,0,0,53,0.421387911,1.308996939,6,1,-46.86585966,60.18496862
15,1,1,56,0.549211025,1.308996939,6,1,41.67543372,58.18773282
15,0,0,56,0.621037006,1.308996939,6,1,-41.24461932,60.59398533
15,1,1,54,0.579179049,1.308996939,6,1,37.9236402,60.46732859
15,1,1,52,0.682943106,1.308996939,6,1,35.34565499,63.0700098
15,1,0,50,1.142960072,1.308996939,6,0,40.51202906,65.59633283
15,0,0,50,0.314980984,1.117010721,3,1,-44.70001354,52.1102968
16,0,0,76,0.367472172,1.404990048,6,1,-43.06387815,63.72221777
16,1,0,71,0.62552309,1.404990048,6,0,44.05879873,67.15701833
16,0,0,74,1.179325819,1.404990048,6,1,-46.94434529,61.84255408
16,1,1,61,0.757184982,1.404990048,6,1,51.35047167,62.32557682
16,0,0,86,0.475359917,1.404990048,6,1,-40.96666332,61.81977147
16,0,0,81,0.49319911,1.012290966,3,1,-45.03483133,52.73354859
16,0,0,86,0.485137939,1.012290966,3,1,-40.70836676,49.3890635
16,1,1,98,0.399126053,1.012290966,3,1,41.66814295,47.29315079
16,1,0,59,1.002739906,1.404990048,6,0,50.72998818,63.19452976
16,1,0,85,0.412924051,1.404990048,6,0,48.15870562,64.70325326
16,1,1,87,0.440750122,1.404990048,6,1,47.00035129,62.45511712
16,1,1,87,0.702839136,1.404990048,6,1,49.03441096,63.38116812
16,1,0,77,0.348747969,1.404990048,6,0,41.89096425,59.61767154
16,1,1,93,0.356451988,1.404990048,6,1,42.81891286,63.00789273
16,1,0,73,0.662432909,1.404990048,6,0,47.78252398,60.55460991
16,0,0,70,0.496617079,1.404990048,6,1,-37.99021368,62.80845826
16,1,0,75,1.174241066,1.012290966,3,0,44.86072692,53.89212577
16,1,1,85,0.37852788,1.012290966,3,1,48.37369182,52.39223286
16,0,0,93,0.40219903,1.012290966,3,1,-46.12396043,48.22196752
16,0,1,66,0.80198884,1.404990048,6,0,-46.01642701,65.43694106
16,1,1,76,0.49000001,1.012290966,3,1,44.22311088,51.76675841
16,0,0,95,0.343815088,1.404990048,6,1,-43.94567112,61.99122465
16,0,0,92,0.447783947,1.012290966,3,1,-41.0004052,51.65709621
16,1,1,69,0.61995101,1.404990048,6,1,55.4509906,60.73827857
16,0,1,59,1.05182004,1.404990048,6,0,-48.90189885,63.68840228
16,0,0,68,0.385788918,1.404990048,6,1,-47.55486735,61.82298934
16,1,0,61,1.647463083,1.404990048,6,0,39.70278676,65.27774969
16,0,0,90,1.399361134,1.012290966,3,1,-45.15882313,51.41443766
16,0,0,78,0.557308912,1.404990048,6,1,-33.01624141,62.5157978
16,0,0,75,1.859387875,1.404990048,6,1,-49.58705401,65.52281333
16,0,0,87,1.103223085,1.012290966,3,1,-47.87938776,51.5118335
16,1,1,83,0.423009872,1.404990048,6,1,49.33504127,65.00105801
16,0,0,96,0.583140135,1.404990048,6,1,-38.34744822,63.96958245
16,0,1,59,1.179141045,1.404990048,6,0,-35.30442637,63.04727824
16,1,1,88,0.457015991,1.012290966,3,1,46.15445038,51.62775668
16,0,0,87,0.452939987,1.404990048,6,1,-59.8073005,64.43497166
16,1,1,95,0.328911066,1.012290966,3,1,41.72267956,50.4349461
16,0,0,61,1.89468503,1.404990048,6,1,-47.57380936,62.52337749
16,1,0,57,1.166522026,1.404990048,6,0,41.30634057,63.94396448
16,1,1,83,0.366569042,1.404990048,6,1,39.16848594,61.3287969
16,1,0,74,0.886403084,1.404990048,6,0,39.76797297,62.92694095
16,1,1,86,0.328404903,1.404990048,6,1,43.9862436,60.5525695
16,0,0,94,0.254419088,1.404990048,6,1,-41.24305544,59.66633352
16,0,1,65,0.550287962,1.404990048,6,0,-36.34272571,62.00475185
16,0,0,78,1.792285919,1.404990048,6,1,-39.01960208,60.77801551
16,1,1,62,1.77819705,1.404990048,6,1,40.55675868,61.54977025
16,0,0,87,0.900159121,1.404990048,6,1,-51.10389221,62.53847909
16,1,1,95,0.331997871,1.012290966,3,1,38.84482214,51.09037848
16,0,0,94,0.557834864,1.404990048,6,1,-46.23312415,60.28812005
16,1,1,75,0.715088129,1.404990048,6,1,44.33296627,63.08824739
16,0,0,98,0.457710981,1.404990048,6,1,-48.48981499,63.53226031
16,1,1,98,0.323689938,1.404990048,6,1,40.57777771,60.6194094
16,1,1,92,0.491218805,1.404990048,6,1,40.24810574,62.89755673
16,0,0,91,0.34770298,1.404990048,6,1,-42.53169088,62.20096392
16,1,1,95,0.363510847,1.404990048,6,1,35.90537302,62.68048002
16,0,0,100,0.643399,1.012290966,3,1,-50.45579265,50.60716918
16,1,1,66,1.209190845,1.404990048,5,1,33.00071995,62.54278537
16,0,0,87,0.51307106,1.404990048,5,1,-51.22635077,63.45853408
16,1,1,90,0.441222906,1.012290966,2,1,44.34893692,52.47183649
16,0,0,91,0.300984859,1.012290966,2,1,-43.81278029,53.14049226
16,0,1,72,0.533045053,1.404990048,5,0,-38.58597767,61.16302569
16,1,1,98,0.498934031,1.404990048,5,1,43.17190054,63.2152259
16,1,1,98,0.408790112,1.404990048,5,1,48.57700042,62.95268527
16,0,0,96,0.376806021,1.012290966,2,1,-45.06172815,51.93153326
16,1,1,95,0.356710911,1.012290966,2,1,48.02186771,49.53885213
16,1,1,93,0.492710114,1.012290966,2,1,40.87648282,48.96990756
16,0,0,100,0.47462678,1.404990048,5,1,-35.80552083,64.94258063
16,1,1,86,0.814640999,1.404990048,5,1,33.95752593,62.16453339
16,1,1,60,1.606442928,1.404990048,5,1,31.3120867,61.80224684
16,1,1,86,0.736299038,1.012290966,2,1,49.48892162,52.00446823
16,0,0,94,0.710350037,1.012290966,2,1,-47.71780499,50.93801209
16,1,1,81,0.628088951,1.012290966,2,1,45.48031932,51.55920863
16,0,0,98,0.55619216,1.404990048,5,1,-58.31036227,59.91020724
16,1,1,79,0.424009085,1.404990048,5,1,51.12720963,62.12322088
16,1,0,86,0.414045095,1.012290966,2,0,43.56512746,52.31972289
16,1,1,85,0.441983938,1.012290966,2,1,42.60117149,49.01975702
16,0,0,93,0.415771961,1.012290966,2,1,-37.10431891,51.89343229
16,0,0,94,0.585896015,1.012290966,2,1,-48.74668583,47.82211432
16,0,1,86,0.435842991,1.404990048,5,0,-44.55656706,67.53878541
16,0,0,94,0.467632055,1.404990048,5,1,-38.39179852,64.08294918
16,0,0,92,0.727771997,1.404990048,5,1,-53.38904426,62.12313534
16,0,0,97,0.623468876,1.012290966,2,1,-46.37876945,51.80156218
16,0,0,94,0.453388929,1.012290966,2,1,-39.20694833,52.37313307
16,1,0,92,0.571425915,1.404990048,5,0,45.16507558,58.96254061
16,0,0,95,0.487514019,1.404990048,5,1,-56.29863487,61.4771004
16,0,0,95,0.333335161,1.012290966,2,1,-49.6340096,52.30569215
16,1,0,97,0.421330929,1.012290966,2,0,46.77270649,49.17712629
16,0,0,96,0.289298058,1.012290966,2,1,-49.3035592,49.04858885
16,0,0,98,0.407268047,1.404990048,5,1,-42.96611498,64.74286908
16,0,0,94,0.225113153,1.012290966,2,1,-42.88618783,49.99302756
16,1,0,95,0.471118927,1.404990048,5,0,38.89308448,62.1623669
16,1,1,67,3.403158188,1.404990048,5,1,47.11324147,60.15896738
16,0,0,95,0.812847853,1.012290966,2,1,-38.76510254,52.02662679
16,0,0,94,1.034931898,1.404990048,5,1,-40.19666732,64.9613536
16,1,1,75,0.62680006,1.404990048,5,1,53.75717742,63.25967993
16,1,1,62,0.79260087,1.404990048,5,1,36.94993301,59.97212995
16,0,0,87,0.424620867,1.012290966,2,1,-46.98588067,49.6959956
16,0,0,92,0.768621922,1.012290966,2,1,-45.98681321,52.85281104
16,1,1,68,0.788657188,1.012290966,2,1,42.05789567,46.99129065
16,0,0,94,0.490630865,1.404990048,5,1,-38.21713277,63.96554959
16,1,0,89,1.256330967,1.404990048,5,0,49.16208587,62.5064056
16,1,1,84,0.52425313,1.012290966,2,1,38.01907266,52.22487942
16,1,0,85,1.15636301,1.404990048,5,0,43.93818343,65.97223699
16,1,1,75,0.950111151,1.012290966,2,1,42.86826372,51.06127776
16,1,1,74,0.820065022,1.012290966,2,1,47.81732856,52.07403531
16,1,1,87,0.514145136,1.012290966,2,1,44.32896016,51.78898748
16,1,1,90,0.645984888,1.012290966,2,1,43.58543703,53.27480452
16,0,1,75,1.177855968,1.404990048,5,0,-47.20120395,64.19432871
16,1,1,75,2.379776001,1.404990048,5,1,48.8025868,61.73819552
16,0,0,77,0.857583046,1.012290966,2,1,-39.63520702,53.46374749
16,0,1,72,1.371522903,1.404990048,5,0,-61.41878091,62.94544971
16,0,1,60,0.991587877,1.404990048,5,0,-52.59230731,62.14415123
16,1,1,89,0.911247969,1.012290966,1,1,43.33235667,52.2440478
16,0,0,84,1.525020123,1.404990048,4,1,-37.76801268,60.85383688
16,0,0,85,0.614907026,1.012290966,1,1,-42.5479713,52.57856065
16,1,1,86,0.526797056,1.404990048,4,1,42.54845534,62.69866307
16,0,0,87,0.388788939,1.404990048,4,1,-46.66872761,59.5601096
16,1,1,74,1.108682871,1.012290966,1,1,46.95810815,50.73791735
16,1,1,71,1.560729027,1.012290966,1,1,41.208419,52.41421505
16,0,0,80,1.434387922,1.012290966,1,1,-50.83091913,48.78975054
16,1,1,92,0.444401026,1.012290966,1,1,49.45855164,47.99024343
16,0,0,90,0.490387917,1.012290966,1,1,-46.57612,52.19208972
16,1,1,88,0.328275919,1.012290966,1,1,50.69431186,52.32288861
16,1,0,88,0.392243147,1.012290966,1,0,42.28260257,49.62648875
16,1,0,83,0.4721241,1.404990048,4,0,50.67176814,66.7073261
16,0,0,95,0.418048143,1.012290966,1,1,-43.93791837,47.56449512
16,0,0,95,0.284108877,1.012290966,1,1,-48.58506022,50.07305596
16,0,0,88,0.751991987,1.012290966,1,1,-44.76489992,52.15669777
16,1,1,82,0.565850973,1.012290966,1,1,45.27693832,52.86676498
16,0,0,97,0.291830063,1.012290966,1,1,-41.63338341,51.74555532
16,1,1,93,0.397713184,1.012290966,1,1,51.535942,49.82572861
16,0,0,85,0.297718048,1.404990048,4,1,-54.79923516,63.90739845
16,0,0,91,0.283590078,1.012290966,1,1,-43.62702377,50.84551932
16,0,1,68,1.032192945,1.404990048,4,0,-43.44113014,62.88000188
16,0,0,66,0.985443115,1.404990048,4,1,-39.07183484,63.78255102
16,0,0,95,0.409395933,1.012290966,1,1,-46.87622406,51.2165541
16,1,1,87,0.505469799,1.012290966,1,1,49.58850833,49.43873004
16,0,0,95,0.291295052,1.012290966,1,1,-51.14690628,48.06258523
16,1,1,78,0.889297009,1.012290966,1,1,47.49769215,52.26029908
16,0,0,77,2.773066998,1.012290966,1,1,-48.02380953,52.86037395
16,1,1,77,1.168909073,1.012290966,1,1,47.1824547,50.21572993
16,0,0,58,0.428719044,1.012290966,1,1,-49.20716201,53.53875497
16,0,0,67,1.370687008,1.012290966,1,1,-39.83471909,50.42667847
16,0,0,74,0.392545938,1.012290966,1,1,-47.33430714,50.87960091
16,1,1,80,0.48644495,1.012290966,1,1,42.28836269,49.90129015
16,0,0,81,0.59650588,1.012290966,1,1,-43.87162789,53.33895574
16,0,0,84,0.2763412,1.012290966,1,1,-45.75629789,50.45725003
16,1,1,73,0.772352934,1.012290966,1,1,40.99168572,54.09536571
16,1,1,80,1.156214952,1.012290966,1,1,34.08721394,48.02372309
16,1,0,54,2.034046173,1.404990048,4,0,42.6593002,64.1257002
16,1,1,66,0.830000162,1.012290966,1,1,34.47652883,52.25363254
16,1,1,62,4.513945103,1.012290966,1,1,47.04269125,51.19857546
16,1,0,57,1.289708853,1.404990048,4,0,39.51895211,64.09660604
16,1,1,65,0.635685921,1.012290966,1,1,46.27149749,51.57400667
16,0,0,71,0.759687901,1.012290966,1,1,-42.37918669,52.78615149
16,0,1,59,0.797575951,1.012290966,1,0,-42.43803852,50.06250796
16,1,1,57,1.105383158,1.012290966,1,1,42.56506682,48.45782133
16,1,1,58,0.755319834,1.012290966,1,1,41.48844985,51.66129104
16,1,1,83,0.407289028,1.404990048,4,1,48.21938392,60.98161765
16,0,1,65,0.965228796,1.404990048,4,0,-43.17719038,62.81250994
16,0,0,62,0.577401161,1.012290966,1,1,-47.31094017,48.17609154
16,0,1,67,0.521172047,1.012290966,1,0,-53.43842912,51.49242202
16,1,1,68,0.773154974,1.404990048,4,1,49.95166788,62.68755792
16,1,1,56,1.222985029,1.404990048,4,1,48.8607394,60.33103185
16,1,1,76,0.432933092,1.012290966,1,1,49.08749296,54.14996233
16,0,1,74,0.830799818,1.404990048,4,0,-41.86114096,62.33859042
16,0,1,71,1.108834028,1.012290966,1,0,-39.43023802,50.11916661
16,1,1,67,0.504755974,1.012290966,1,1,41.26817517,53.72834088
16,1,1,58,1.316465855,1.404990048,5,1,37.76940378,62.47753473
16,1,1,57,0.738120079,1.404990048,5,1,50.32185178,63.42320265
16,0,0,61,0.786108971,1.012290966,2,1,-44.84503758,55.07583487
16,1,1,59,0.564062834,1.012290966,2,1,49.67558016,51.74080296
16,0,1,59,0.620157957,1.404990048,5,0,-39.22216605,62.95285544
16,1,1,61,0.523961782,1.012290966,2,1,42.48287831,52.07631974
16,1,1,63,0.377878904,1.404990048,5,1,55.67766718,64.29784343
16,0,0,68,0.493643999,1.404990048,5,1,-44.88989061,64.30901241
16,1,1,58,0.469858885,1.012290966,2,1,48.46950913,49.26314874
16,0,0,61,1.051567793,1.404990048,5,1,-46.96263131,60.87855066
16,1,1,71,0.673679829,1.404990048,5,1,46.1501882,63.33726083
16,0,0,76,0.437670946,1.404990048,5,1,-48.41512396,61.77053818
16,1,1,89,0.281355143,1.012290966,2,1,42.90694852,48.60185627
16,0,0,69,0.489279985,1.012290966,2,1,-43.51866008,51.40676441
16,1,1,86,0.283252001,1.012290966,2,1,45.61520252,52.54785729
16,0,0,76,0.359363079,1.012290966,2,1,-41.67950537,50.38548838
16,0,0,74,0.463279009,1.012290966,2,1,-46.53422499,52.06526644
16,0,0,65,0.345319986,1.404990048,5,1,-45.57948214,64.36446917
16,1,1,61,0.799124002,1.404990048,5,1,36.76779553,60.57100256
16,0,0,87,0.492996931,1.404990048,5,1,-46.15977507,61.13841043
16,0,0,82,0.692477942,1.404990048,5,1,-41.56602386,65.28665884
16,0,0,80,0.679020882,1.012290966,2,1,-41.47823523,52.54057214
16,0,0,83,0.354688168,1.012290966,2,1,-47.2622112,50.66644525
16,1,0,64,1.970607042,1.404990048,5,0,36.73103661,64.37203381
16,1,0,68,1.074539185,1.404990048,5,0,48.01205462,60.62329706
16,0,1,58,3.092486858,1.012290966,2,0,-41.88394757,49.51413978
16,0,0,69,0.574484825,1.012290966,2,1,-45.06112883,49.62414171
16,1,1,57,0.99235177,1.012290966,2,1,44.07487431,53.24853702
16,0,0,73,0.910083055,1.404990048,5,1,-45.58648444,59.30928237
16,1,1,67,0.368175983,1.404990048,5,1,53.27169144,61.93257095
16,1,1,59,1.548227072,1.404990048,5,1,40.61796826,61.63375102
16,1,1,50,1.40194416,1.012290966,2,1,43.99153038,54.89055649
16,1,0,58,1.458007097,1.404990048,5,0,49.01107286,62.99942287
16,1,0,54,1.225830078,1.012290966,2,0,51.93480488,51.24288301
16,0,0,61,0.963786125,1.404990048,5,1,-47.05193135,65.58088724
16,0,0,56,0.757850885,1.404990048,5,1,-55.54202926,64.13502196
16,1,1,62,0.54959178,1.404990048,5,1,51.95081551,60.3754744
16,1,1,59,1.379519939,1.404990048,5,1,56.42935178,61.90475466
16,0,0,78,0.399317026,1.012290966,2,1,-44.51461137,52.3913691
16,1,1,84,0.583688974,1.012290966,2,1,50.26848749,52.59720378
16,1,1,86,0.435413837,1.012290966,2,1,48.18837193,53.14386118
16,0,0,88,0.225189924,1.012290966,2,1,-42.80700634,51.2465365
16,1,1,88,0.409164906,1.012290966,2,1,46.33964763,51.57276275
16,1,1,92,0.423147917,1.404990048,5,1,50.20945049,60.66510285
16,0,0,90,0.275168896,1.012290966,2,1,-47.42207631,50.0897433
16,0,1,63,1.538994074,1.404990048,5,0,-45.12302968,58.44014406
16,0,0,88,0.798912048,1.012290966,2,1,-42.37290471,48.44856123
16,0,1,71,0.694879055,1.404990048,5,0,-43.94577302,63.08853868
16,1,1,72,0.658833981,1.012290966,2,1,47.45240597,52.20791824
16,0,0,70,0.366611004,1.012290966,2,1,-49.14719213,51.548188
16,1,1,65,0.388621092,1.012290966,2,1,40.41722961,51.27137182
16,1,1,63,0.302577019,1.012290966,2,1,42.76223623,50.81190072
16,0,0,64,0.706435919,1.404990048,5,1,-54.42630306,62.78422866
16,0,0,83,0.628488779,1.012290966,2,1,-36.58534704,54.07705135
16,0,1,71,1.274313927,1.404990048,5,0,-52.43349865,64.79236659
16,1,1,73,0.564344883,1.404990048,5,1,52.99840581,62.09972371
16,1,0,87,0.602190971,1.012290966,1,0,41.81062239,49.57460329
16,0,0,65,3.652163982,1.404990048,4,1,-53.00077945,61.97775968
16,1,1,65,0.557909012,1.012290966,1,1,51.48410512,50.90126838
16,0,1,60,0.61996603,1.012290966,1,0,-38.19913745,50.22386078
16,0,1,60,1.069772005,1.012290966,1,0,-51.36304289,51.54702855
16,1,0,59,0.7317698,1.012290966,1,0,46.03731791,53.0259779
16,0,1,76,0.32356596,1.012290966,1,0,-44.75790441,46.34385082
16,1,1,66,0.599557877,1.404990048,4,1,47.17610238,60.7004132
16,0,1,60,0.593686819,1.012290966,1,0,-41.04145708,51.34069418
16,1,1,63,1.837302923,1.012290966,1,1,46.69353657,51.71952155
16,1,1,58,0.427479982,1.404990048,4,1,48.30305976,57.46912665
16,0,1,51,1.411185026,1.404990048,4,0,-36.52707502,59.47681607
16,0,0,62,0.511070967,1.012290966,1,1,-47.18136351,50.28724333
16,1,1,60,0.448980093,1.404990048,4,1,41.56256085,61.35086976
16,0,0,64,0.635131121,1.012290966,1,1,-48.29552489,52.70215631
16,1,1,66,1.009151936,1.012290966,1,1,40.90216347,52.12035426
16,0,0,67,0.474888086,1.404990048,4,1,-42.43248741,60.62435398
16,0,0,59,1.040705204,1.012290966,1,1,-40.72172338,50.29191659
16,1,0,52,0.96263504,1.012290966,1,0,43.13402059,52.67572727
16,0,0,69,0.452486038,1.012290966,1,1,-47.57137897,50.94789129
16,0,1,51,1.308682919,1.012290966,1,0,-44.65574606,54.82401396
16,1,1,59,1.278640032,1.012290966,1,1,40.32141599,48.41348997
16,1,1,59,0.906427145,1.012290966,1,1,43.02959439,49.65257543
16,1,0,52,1.010320902,1.012290966,1,0,43.96445836,51.17158397
16,1,1,91,0.58630991,1.012290966,1,1,48.73168357,48.94660947
16,1,0,58,2.62614584,1.012290966,1,0,47.02735053,53.91489108
16,1,1,88,0.350064993,1.404990048,4,1,62.63442379,62.9574176
16,1,1,67,0.693994045,1.012290966,1,1,34.98655879,49.7424932
16,0,0,86,0.305866003,1.012290966,1,1,-49.40195801,50.59554442
16,0,1,55,0.821803808,1.404990048,4,0,-42.63844891,62.01098977
16,1,0,55,0.455811977,1.012290966,1,0,43.34280399,51.28170807
16,0,0,56,1.023744106,1.012290966,1,1,-49.33868171,51.1405806
16,0,1,55,0.815618992,1.404990048,4,0,-38.80346081,65.5129552
16,1,1,63,0.583591938,1.012290966,1,1,52.1731926,49.17310971
16,1,1,63,0.479815006,1.404990048,4,1,50.48817492,58.62244292
16,0,0,77,0.40365696,1.012290966,1,1,-38.08431157,48.87097936
16,0,0,75,0.26560998,1.012290966,1,1,-40.56974984,50.90241658
16,1,1,79,0.641354084,1.012290966,1,1,38.09969973,46.1355392
16,0,0,82,0.467374802,1.012290966,1,1,-44.08746227,53.10566973
16,1,1,82,0.655318022,1.012290966,1,1,45.58025348,52.72679844
16,0,0,81,0.905253172,1.404990048,4,1,-37.81509065,67.24299834
16,0,0,75,0.499361038,1.012290966,1,1,-45.89347717,49.19391939
16,0,0,74,0.473105907,1.012290966,1,1,-31.80992647,50.8333792
16,0,0,75,0.326929092,1.012290966,1,1,-39.43008965,56.27025154
16,0,0,81,0.347193003,1.404990048,4,1,-44.15440275,63.4651769
16,0,0,83,0.326898098,1.012290966,1,1,-46.99288487,50.74210684
16,1,1,76,0.528882027,1.012290966,1,1,38.60405424,51.61989056
16,1,1,72,0.512881041,1.012290966,1,1,39.42509098,48.42717341
16,1,1,69,1.052721024,1.012290966,1,1,53.45018676,52.54099535
16,0,0,78,0.526639938,1.012290966,1,1,-48.34294002,51.18707754
16,1,1,87,0.314806938,1.012290966,1,1,52.04340072,51.55630801
16,1,1,76,0.478555918,1.404990048,4,1,33.4525674,62.44930515
16,1,1,89,0.474491835,1.404990048,4,1,41.09809467,61.11873998
16,0,0,91,0.35649991,1.012290966,1,1,-41.2873154,50.56420395
16,1,1,90,0.234712124,1.012290966,1,1,46.69530966,50.81276812
16,0,1,65,0.448421001,1.012290966,1,0,-40.62278896,52.45796629
16,0,1,66,2.774313211,1.404990048,4,0,-55.87657286,62.29823759
16,0,0,75,0.590095997,1.012290966,1,1,-45.55487314,50.11510725
16,0,0,85,0.593914986,1.012290966,1,1,-45.96351719,50.22577948
16,1,1,87,0.363858938,1.012290966,1,1,43.67575334,46.73394051
16,1,1,93,0.883802891,1.012290966,1,1,43.79966447,50.87567322
16,1,0,84,0.329797029,1.404990048,4,0,44.22685942,61.36860861
16,0,1,69,1.585653782,1.012290966,1,0,-41.42264393,54.42173836
16,1,1,75,0.687589884,1.012290966,1,1,50.40608455,50.88938568
16,0,0,85,0.463578224,1.012290966,1,1,-44.58864875,51.41468549
16,1,1,95,0.325473785,1.012290966,1,1,35.62502203,50.24077437
16,1,1,84,0.421561003,1.012290966,1,1,48.5881043,51.87316439
16,0,0,87,0.425465107,1.404990048,4,1,-40.4422266,61.09836
16,1,1,88,0.41524601,1.012290966,1,1,40.82615021,51.51126268
16,0,0,91,0.28519392,1.012290966,1,1,-42.79484748,51.07770523
16,0,0,86,0.713260889,1.012290966,1,1,-42.89213898,52.48801423
16,0,1,76,0.833148956,1.404990048,4,0,-51.98012351,62.01498271
16,0,0,63,0.643138885,1.404990048,4,1,-37.09865458,62.88315786
16,1,1,86,0.404957056,1.404990048,4,1,46.08144175,62.607822
16,0,0,92,0.441135883,1.012290966,1,1,-42.728326,50.39356914
16,1,1,92,0.486833096,1.012290966,1,1,45.83378383,49.78251321
16,1,1,92,0.936788082,1.012290966,1,1,49.16349164,51.58429917
16,1,1,84,0.432933092,1.404990048,4,1,42.63142611,62.55477789
16,1,1,84,0.550819159,1.404990048,4,1,44.67973713,62.95960927
16,0,0,93,0.296604872,1.012290966,1,1,-47.31796463,47.67323489
16,0,0,93,0.468632936,1.012290966,1,1,-46.09445736,51.66480827
16,1,1,90,0.548609972,1.012290966,1,1,36.18940084,51.43259117
16,1,1,92,0.484329939,1.012290966,1,1,34.69807998,49.70399268
16,1,1,94,0.968359947,1.012290966,1,1,48.67451433,52.42823166
16,0,1,75,0.586308956,1.404990048,4,0,-51.36101213,65.08651813
16,1,1,75,0.860270977,1.012290966,1,1,43.59715062,50.56895178
16,1,1,76,0.314190865,1.012290966,1,1,49.53410391,51.40917533
16,1,1,85,0.496161938,1.012290966,1,1,42.29560948,51.91071099
16,1,1,87,0.448051929,1.012290966,1,1,42.66398893,51.96720415
16,0,1,70,0.672188044,1.012290966,1,0,-47.88354422,52.60610334
16,1,1,66,0.464054108,1.404990048,4,1,57.14439915,62.01621077
16,0,1,64,0.387912035,1.404990048,4,0,-49.72509999,62.17766628
16,0,0,86,0.480037928,1.404990048,4,1,-54.29308637,64.42733546
16,0,0,88,0.713886023,1.012290966,1,1,-42.18837354,53.97950585
16,1,1,89,0.421624899,1.012290966,1,1,45.99879903,50.81420988
16,1,1,90,0.815723896,1.012290966,1,1,49.31744344,47.88301578
16,0,0,78,0.451508999,1.012290966,1,1,-40.24973609,51.90969567
16,0,0,82,0.781383991,1.012290966,1,1,-49.12130859,50.00446644
16,0,1,79,0.399348021,1.012290966,1,0,-43.59368575,51.90357791
16,1,1,83,0.841363907,1.012290966,1,1,44.76473086,52.48207783
16,1,1,76,0.766947985,1.404990048,4,1,43.90528507,60.6985
16,1,1,77,0.455203056,1.012290966,1,1,51.1713984,50.13917483
16,0,0,67,0.775002956,1.012290966,1,1,-40.91687778,51.22405168
16,0,0,72,0.435016155,1.012290966,1,1,-40.88606869,51.58018499
16,0,0,76,0.669010878,1.012290966,1,1,-45.43622573,49.86086313
16,0,0,79,0.371051073,1.012290966,1,1,-43.12402865,50.2197053
16,1,1,86,0.320979118,1.012290966,1,1,47.5776586,49.88829694
16,0,0,82,0.368839979,1.012290966,1,1,-44.69779936,48.01442611
16,1,1,90,0.416875124,1.404990048,4,1,44.23018146,61.61523409
16,0,0,93,0.302567959,1.012290966,1,1,-42.04410096,51.8013623
16,1,1,95,0.296698093,1.012290966,1,1,45.97987069,49.98983068
16,0,0,97,0.476536036,1.012290966,1,1,-43.22050921,53.58811283
16,1,1,84,0.454559088,1.012290966,2,1,47.54711511,49.09817318
16,0,0,93,0.390345812,1.404990048,5,1,-50.19896517,61.74044011
16,0,0,91,0.486181021,1.012290966,2,1,-48.1149556,52.23027202
16,0,1,98,0.336389065,1.012290966,2,0,-49.26162587,53.66455766
16,0,0,57,1.33020997,1.404990048,5,1,-40.3940913,64.99417764
16,1,1,79,0.509949923,1.012290966,2,1,44.40525674,50.12740169
16,0,0,78,0.353925943,1.012290966,2,1,-47.40030072,51.59881455
16,1,1,74,0.481891155,1.012290966,2,1,46.28724956,51.97087041
16,0,0,84,0.343833923,1.012290966,2,1,-37.87368838,52.82046106
16,0,1,67,1.391700029,1.404990048,5,0,-48.31036681,60.37949805
16,0,0,79,0.457694054,1.404990048,5,1,-53.90173173,63.33101485
16,1,1,64,0.533710957,1.012290966,2,1,40.92865453,50.64404971
16,1,1,54,0.75740695,1.404990048,5,1,47.65749346,57.88637298
16,1,1,57,1.027724981,1.404990048,5,1,50.15022958,63.99605732
16,1,1,77,0.441529036,1.012290966,2,1,45.64539232,51.33413508
16,1,1,55,1.027489901,1.404990048,5,1,39.31370782,67.57392218
16,0,0,95,0.417346001,1.012290966,2,1,-41.40911898,49.66648687
16,1,1,96,0.409264088,1.012290966,2,1,51.33140795,47.66692259
16,1,0,58,1.66139102,1.404990048,5,0,51.14267076,63.91972048
16,0,1,57,0.831115961,1.404990048,5,0,-49.2103003,59.13290142
