Subj_idx,Stimulus,Response,Confidence,RT_dec,Error,Condition,Delay
10,177,168.0703125,1,1.94101706694346,8.9296875,0.5,12
10,120,119.7421875,2,3.26013065699954,0.2578125,1,9.15
10,105,291.125,2,4.78832979197614,-6.12500000000001,1,12
10,37,298.234375,1,1.77302883798257,-81.234375,1,12
10,137,133.4765625,3,6.43723800696898,3.5234375,1,3.45
10,37,45.921875,3,2.57363493705634,-8.921875,0.5,3.45
10,81,114.0234375,2,2.33274047996383,-33.0234375,0.5,3.45
10,161,168.78125,2,1.39124382706359,-7.78124999999998,1,3.45
10,78,71.8203125,3,2.06890026805922,6.1796875,0.5,6.3
10,86,92.8828125,2,3.03233056410681,-6.88281249999999,1,9.15
10,45,219.5078125,3,2.52060142206028,5.49218749999999,1,0.6
10,32,220.1171875,3,1.62920848897193,-8.11718749999997,1,12
10,55,242.4375,3,1.88881404104177,-7.4375,1,0.6
10,125,296,3,1.86193516803905,9.00000000000001,0.5,3.45
10,118,300,3,2.42474900407251,-1.99999999999994,0.5,12
10,15,53.7578125,1,4.31172006297857,-38.7578125,0.5,9.15
10,8,340.1328125,1,1.84074088314082,27.8671875,0.5,6.3
10,100,39.8359375,2,1.97846393706277,60.1640625,0.5,6.3
10,14,31.5546875,3,1.56209927401505,-17.5546875,1,3.45
10,66,248.9296875,3,3.54458006005734,-2.92968749999997,1,0.6
10,69,78,3,1.9468486730475,-9,0.5,6.3
10,109,119.109375,3,2.39373244310264,-10.109375,0.5,3.45
10,25,211.625,2,1.88764440303203,-6.62499999999998,0.5,3.45
10,158,355.640625,1,2.18448552000336,-17.640625,0.5,0.6
10,138,125.4765625,3,2.11646278796252,12.5234375,1,0.6
10,51,230.1015625,3,2.15648700902238,0.898437500000022,0.5,0.6
10,80,87.703125,3,2.82493695698213,-7.70312500000001,0.5,6.3
10,127,120.75,3,2.03378523304127,6.25000000000002,0.5,9.15
10,82,246.7109375,2,2.77684440894518,15.2890625,1,6.3
10,179,154.7109375,1,1.10418876504991,24.2890625,1,12
10,175,145.8046875,2,1.88638011808507,29.1953125,0.5,0.6
10,66,238.453125,3,2.44957161508501,7.54687500000002,0.5,3.45
10,16,20.28125,3,1.72935769811738,-4.28125,1,0.6
10,179,217.7578125,2,1.94906963699032,-38.7578125,0.5,12
10,142,307.296875,3,1.84006598300766,14.703125,0.5,3.45
10,12,213.109375,3,2.08414843713399,-21.109375,0.5,12
10,162,140.53125,3,2.44685263105202,21.46875,1,3.45
10,75,77.4609375,2,2.68508912902325,-2.46093749999999,1,9.15
10,41,49.046875,3,3.31197724305093,-8.046875,1,12
10,12,182.1015625,1,1.68184598302469,9.89843749999998,1,12
10,128,296.8125,1,1.05023244710173,11.1875,1,6.3
10,138,315.2109375,3,1.6596551949624,2.78906250000002,1,6.3
10,12,316.546875,1,2.65869709604885,55.453125,1,0.6
10,81,223.4453125,1,1.0970233429689,37.5546875,0.5,3.45
10,132,132,3,0.994262375985272,0,0.5,0.6
11,8,185.375,2,1.86309164995328,2.62500000000002,1,0.6
11,113,350.921875,1,6.14881105790846,-57.9218749999999,1,9.15
11,156,139.421875,2,3.47746899211779,16.578125,1,12
11,127,317.7890625,2,1.47013985016383,-10.7890625,1,9.15
11,4,237.1953125,2,1.47407188522629,-53.1953125,0.5,0.6
11,124,290.8125,1,0.957908685086295,13.1875,0.5,0.6
11,121,108.21875,1,3.04828047589399,12.78125,1,9.15
11,155,147.125,1,2.83522500819527,7.875,0.5,9.15
11,89,265.2578125,1,2.30020062206313,3.74218749999998,0.5,9.15
11,44,46.1015625,1,3.23894263594411,-2.10156250000001,0.5,9.15
11,86,250.6171875,3,1.65846553887241,15.3828125,1,0.6
11,51,208.0703125,4,1.84223879803903,22.9296875,1,0.6
11,179,6.9765625,2,10.921372176148,-7.9765625,0.5,6.3
11,88,241.2734375,3,3.69668413815089,26.7265625,1,6.3
11,82,277.703125,1,2.15581824397668,-15.703125,0.5,0.6
11,23,208.8125,3,3.1954051500652,-5.81249999999999,1,0.6
11,82,75.1640625,4,1.43961718305945,6.8359375,0.5,0.6
11,172,179.140625,2,1.2276545970235,-7.14062499999999,0.5,12
11,122,129.34375,3,4.64820754807442,-7.34375000000002,0.5,9.15
11,32,41.609375,2,4.85291873617098,-9.609375,1,3.45
11,60,54.9609375,4,1.40463244426064,5.0390625,1,0.6
11,21,213.421875,2,2.12781239300966,-12.421875,1,6.3
11,72,71.375,2,1.93144968315028,0.624999999999998,0.5,3.45
11,162,163.03125,2,1.62326648109592,-1.03124999999999,0.5,3.45
11,13,201.1953125,1,2.64996729488485,-8.19531250000002,1,12
11,149,345.046875,1,3.01813677605242,-16.046875,0.5,12
11,152,158.1875,1,2.8143984391354,-6.18749999999998,0.5,6.3
11,11,33.109375,1,2.78491630218923,-22.109375,1,9.15
11,114,274.78125,2,4.12525220401585,19.21875,0.5,6.3
11,44,29.390625,2,61.3814289919101,14.609375,1,6.3
11,134,203.359375,4,2.38782942807302,-69.359375,0.5,9.15
11,24,213.9375,3,2.69267524289899,-9.9375,1,9.15
11,124,126.46875,2,2.44809349626303,-2.46875000000002,1,6.3
11,34,40.46875,2,2.23919456196018,-6.46875,1,12
11,108,302.9453125,1,3.11616913788021,-14.9453125,1,0.6
11,106,101.03125,1,2.93440822395496,4.96874999999999,0.5,3.45
11,169,343.8046875,1,28.7073380581569,5.1953125,0.5,9.15
11,90,271.2265625,1,3.46014326787554,-1.22656249999999,1,12
11,106,330.8125,2,2.17522210604511,-44.8125,1,9.15
11,29,35.140625,2,1.644431874156,-6.14062499999999,1,12
11,150,142.4140625,1,2.47308346512727,7.58593750000002,0.5,12
11,61,237.7421875,1,1.85597804514691,3.25781249999997,0.5,9.15
11,129,140,1,1.67926070792601,-11,1,0.6
11,92,259.1796875,1,1.60266246902756,12.8203125,1,3.45
11,92,272.5859375,1,1.90312114800327,-0.585937500000005,0.5,12
11,77,78.5,1,8.94114546105266,-1.49999999999999,1,3.45
11,28,51.96875,1,2.66116157709621,-23.96875,0.5,9.15
11,133,324.46875,1,2.6742615760304,-11.46875,1,12
11,81,234.0859375,2,2.05870194593444,26.9140625,1,3.45
11,21,216.546875,1,1.8817226649262,-15.546875,0.5,3.45
11,137,136.15625,1,3.19245008402504,0.843749999999986,0.5,3.45
11,179,7.1796875,2,3.15822525206022,-8.1796875,0.5,12
11,76,253.4765625,2,3.47271859110333,2.52343750000003,1,0.6
11,65,225.4453125,1,3.90442861709744,19.5546875,0.5,9.15
11,95,28.25,1,1.53139192215167,66.75,1,9.15
11,156,164.734375,1,2.21871648100205,-8.73437500000002,0.5,6.3
11,158,171.2734375,1,3.76309921313077,-13.2734375,1,3.45
11,132,342.859375,1,5.47716005402617,-30.859375,0.5,9.15
11,152,340.6015625,1,2.88648230303079,-8.60156249999997,0.5,0.6
11,24,28.484375,2,2.66052466304973,-4.484375,1,9.15
11,112,159.2421875,2,3.15272273914889,-47.2421875,1,3.45
11,164,152.171875,1,1.35288888122886,11.828125,0.5,0.6
11,93,248.84375,1,1.33561169798486,24.15625,0.5,0.6
11,52,42.3203125,1,1.97097470820881,9.6796875,0.5,6.3
11,118,122.8671875,1,2.84940106002614,-4.86718749999999,0.5,12
11,167,342.0390625,1,2.96995404199697,4.96093750000001,1,12
11,142,148.53125,1,3.41991980117746,-6.53125000000001,0.5,3.45
11,124,146.0390625,1,3.9995799541939,-22.0390625,0.5,9.15
11,72,49.921875,1,2.42621616995893,22.078125,1,6.3
11,136,120,1,2.19414658192545,16,1,9.15
11,101,283.890625,1,3.50733860186301,-2.89062499999999,0.5,6.3
11,163,304.6640625,1,1.89161494723521,38.3359375,0.5,3.45
11,19,25.2265625,1,2.17349019204266,-6.2265625,1,12
11,52,57.7265625,1,2.14008938614279,-5.7265625,1,12
11,173,183.8359375,1,3.38647389411926,-10.8359375,1,0.6
11,121,327.5078125,1,1.7397034841124,-26.5078125,1,9.15
11,139,333.421875,1,2.20596275222488,-14.421875,0.5,3.45
11,115,354.8828125,1,3.75899026822299,-59.8828125,1,0.6
11,154,348.3203125,1,1.63971207314171,-14.3203125,0.5,12
11,158,187.703125,1,2.71960268705152,-29.703125,1,3.45
11,33,225.625,1,1.69349282607436,-12.625,0.5,6.3
11,88,231.65625,1,2.13169543095864,36.34375,1,0.6
11,41,193.4765625,1,1.67046461603604,27.5234375,1,6.3
11,149,163.359375,1,2.82137873023748,-14.359375,0.5,6.3
11,6,26,1,1.34148774296045,-20,1,0.6
11,67,231.40625,1,2.08347887126729,15.59375,1,3.45
11,171,347.875,1,2.56954984902404,3.125,1,9.15
11,46,196.3359375,1,1.60774444998242,29.6640625,1,9.15
11,112,330.5,1,1.20765034924261,-38.5,1,0.6
11,180,4.9296875,1,2.03623019508086,-4.9296875,1,12
11,15,5.375,1,3.39552637026645,9.625,1,0.6
11,46,223.125,1,1.52342276717536,2.87500000000003,1,0.6
11,59,214.78125,1,2.487274996005,24.21875,0.5,12
11,10,224.6484375,1,2.09676891798154,-34.6484375,1,6.3
11,175,179.109375,1,1.35096199414693,-4.10937499999999,1,0.6
11,19,205.2421875,1,6.12152404501103,-6.2421875,0.5,6.3
11,102,286.6953125,1,1.74517887807451,-4.69531250000004,0.5,3.45
11,26,28.84375,1,1.56015645805746,-2.84375,1,3.45
11,146,341.015625,1,2.40799204097129,-15.015625,0.5,3.45
11,67,218.6796875,1,2.07753938809037,28.3203125,1,12
11,73,81.046875,1,2.79799363506027,-8.04687500000001,0.5,6.3
11,123,289.7421875,1,2.21433963510208,13.2578125,1,12
11,164,149.875,1,1.64976898697205,14.125,1,12
11,66,194.8984375,1,1.27435084502213,51.1015625,0.5,0.6
11,137,182.6328125,1,1.4549463079311,-45.6328125,1,9.15
11,85,332.796875,1,1.45853398204781,-67.796875,0.5,3.45
11,56,22.6484375,1,3.65460739191622,33.3515625,0.5,6.3
11,86,267.2265625,1,2.65704356716014,-1.22656249999998,1,6.3
11,6,73.5390625,1,3.11097175604664,-67.5390625,1,3.45
11,52,244,1,1.40110872802325,-12,1,3.45
11,26,212.6328125,1,2.24621233902872,-6.63281250000001,0.5,3.45
11,70,55.6875,1,2.4085577968508,14.3125,0.5,9.15
11,105,282.546875,1,1.26259595295414,2.45312500000006,0.5,0.6
11,59,245.0625,1,1.39600236387923,-6.06249999999997,0.5,12
11,178,14.15625,1,1.74251412902959,-16.15625,1,3.45
11,149,39.890625,1,3.16635549115017,-70.890625,0.5,9.15
11,64,47.1640625,1,1.58042443403974,16.8359375,0.5,6.3
11,117,13.3125,1,1.76766897924244,-76.3125,0.5,6.3
11,71,235.125,1,1.73548544407822,15.875,1,9.15
11,62,82.3515625,1,2.14095984306186,-20.3515625,1,3.45
11,158,158.1015625,1,2.58867266518064,-0.101562500000005,0.5,12
11,110,255.9375,1,4.49931343388744,34.0625,1,6.3
11,19,215.3125,2,4.0093391740229,-16.3125,0.5,0.6
11,67,57.59375,1,4.23119798488915,9.40625,1,3.45
11,75,261.109375,1,2.03345069801435,-6.10937499999997,1,0.6
11,28,45.8203125,1,1.91113233799115,-17.8203125,1,12
11,154,164.53125,1,1.73604361200705,-10.53125,0.5,9.15
11,15,50.3046875,1,2.19232097803615,-35.3046875,0.5,9.15
11,136,324,1,2.12314576725475,-7.99999999999997,0.5,9.15
11,147,330.3046875,1,1.74973620800301,-3.30468750000003,1,6.3
11,89,257.1796875,1,3.69227088219486,11.8203125,1,9.15
11,85,246.765625,1,3.30377616221085,18.234375,1,9.15
11,38,29.6875,1,1.6210562530905,8.31250000000001,0.5,9.15
11,110,325.375,3,3.08101924112998,-35.375,0.5,6.3
11,156,139.140625,1,3.61376574495807,16.859375,1,12
11,66,46.9609375,1,1.94990171305835,19.0390625,0.5,6.3
11,121,341.34375,1,5.36191077413969,-40.34375,0.5,12
11,133,155.125,1,2.49118351796642,-22.125,0.5,6.3
11,161,327.09375,1,1.83338576625101,13.90625,0.5,9.15
11,65,231.390625,1,1.83152317209169,13.609375,0.5,9.15
11,157,165.046875,1,2.56535063986667,-8.04687499999999,0.5,3.45
11,51,30.8984375,1,2.92937742220238,20.1015625,0.5,9.15
11,74,75.34375,1,2.03784109186381,-1.34375,0.5,0.6
11,48,249.328125,1,1.92958181514405,-21.328125,1,6.3
11,177,184.8828125,1,3.45139004802331,-7.88281250000001,1,12
11,43,191.421875,1,2.17671220493503,31.578125,1,9.15
11,121,321.984375,1,2.17972380807623,-20.984375,0.5,9.15
11,132,312.75,1,1.99631417402998,-0.750000000000019,0.5,3.45
11,3,168.4140625,1,3.06784223602153,14.5859375,1,9.15
11,132,150.8125,1,2.45210757199675,-18.8125,1,0.6
11,157,344.3984375,1,2.29940582811832,-7.39843750000003,1,9.15
11,124,320.3984375,1,3.60484794387594,-16.3984375,0.5,3.45
11,79,236.1875,1,1.42822884605266,22.8125,0.5,0.6
11,140,156.9453125,1,1.87542486703023,-16.9453125,0.5,3.45
11,95,281.7421875,1,2.56807292508893,-6.74218749999997,0.5,9.15
11,100,201.2265625,1,3.14415867603384,78.7734375,1,12
11,7,16.203125,1,3.50817966391332,-9.203125,0.5,9.15
11,145,323.5703125,1,1.63519798801281,1.42968750000005,1,0.6
11,77,197.1640625,1,2.01443348289467,59.8359375,1,6.3
11,155,332.734375,2,2.1781340111047,2.26562499999998,0.5,6.3
11,133,310.3671875,1,2.05845165997744,2.63281250000004,1,12
11,122,132.234375,1,1.69447514112107,-10.234375,1,9.15
11,4,181.109375,1,2.04093922604807,2.89062499999998,1,3.45
11,141,159.609375,1,2.59527784609236,-18.609375,0.5,6.3
11,65,27.4921875,1,2.08678563404828,37.5078125,1,12
11,7,6.6015625,1,1.86142122303136,0.3984375,0.5,3.45
11,113,103.625,1,1.69172332505696,9.375,1,3.45
11,93,143.0625,1,3.02661564503796,-50.0625,0.5,6.3
11,151,330.828125,1,1.72640637611039,0.171874999999986,0.5,6.3
11,74,123.390625,2,2.58862876216881,-49.390625,1,6.3
11,173,178,1,1.60506473993883,-5,1,0.6
11,56,41.4765625,1,1.32249934924766,14.5234375,1,0.6
11,76,189.34375,1,2.63401165697724,66.65625,0.5,0.6
11,97,332.6328125,1,1.32974453596398,-55.6328125,0.5,0.6
11,3,202.859375,1,2.65205467003398,-19.859375,1,9.15
11,169,138.6953125,1,1.62705286499113,30.3046875,1,3.45
11,152,322.4296875,1,1.90584757504985,9.57031249999998,1,9.15
11,144,170.3359375,1,2.4852866770234,-26.3359375,1,3.45
11,91,310.6796875,1,1.36775917792693,-39.6796875,0.5,3.45
11,73,21.59375,1,1.74288172903471,51.40625,0.5,12
11,125,134,1,2.52701126597822,-9,1,12
11,84,84.234375,1,2.19349777302705,-0.234374999999996,0.5,6.3
11,59,58.3984375,1,1.22406539111398,0.601562500000004,1,3.45
11,99,92.6640625,1,1.44288775720634,6.33593749999999,1,9.15
11,76,49.921875,1,1.10801289905794,26.078125,1,12
11,123,134,1,0.990770191187039,-11,1,3.45
11,62,41.7890625,1,3.21119850291871,20.2109375,1,12
11,156,236.6484375,1,4.15602673194371,-80.6484375,1,3.45
11,123,329.8359375,1,1.15558763500303,-26.8359375,0.5,0.6
11,8,40.0546875,1,5.94577459502034,-32.0546875,0.5,12
11,171,178.1015625,1,1.8090159019921,-7.1015625,0.5,6.3
11,109,158.1875,1,2.90002511511557,-49.1875,0.5,0.6
11,39,344.765625,1,1.6691208940465,54.234375,0.5,12
11,53,185.34375,1,2.66457960987464,47.65625,1,9.15
11,98,174.1015625,2,4.29515513288788,-76.1015625,1,6.3
11,119,141.2734375,1,2.46099749719724,-22.2734375,1,0.6
11,46,19.8359375,3,3.55496967001818,26.1640625,1,3.45
11,59,241.8046875,1,64.588970601093,-2.80468749999998,1,12
11,104,136.6796875,1,2.059398900019,-32.6796875,1,9.15
11,135,90,1,2.77967452188022,45,0.5,6.3
11,117,310.484375,1,1.92587388609536,-13.484375,1,12
11,8,357.109375,1,1.64381240005605,10.890625,0.5,0.6
11,77,30.9296875,1,2.79062107112259,46.0703125,0.5,9.15
11,88,83.65625,1,1.32639089808799,4.34374999999999,1,0.6
11,155,347.8359375,1,1.31326325121336,-12.8359375,0.5,0.6
11,97,255.328125,1,1.91991130216047,21.671875,0.5,0.6
11,8,326.75,1,3.05100123398006,41.25,0.5,12
11,102,272.4140625,1,1.10576462303288,9.58593749999999,0.5,0.6
11,130,143.109375,1,1.94864092906937,-13.109375,0.5,9.15
11,115,278.5625,1,1.80875295307487,16.4375,0.5,6.3
11,32,355.625,1,1.91151699610054,36.375,1,3.45
11,173,169.421875,1,1.89405322703533,3.578125,0.5,0.6
11,172,170.203125,1,1.82150678499602,1.796875,0.5,12
11,112,128.4375,1,1.41826523607597,-16.4375,0.5,12
11,84,90.4140625,1,3.06907358416356,-6.4140625,0.5,6.3
11,43,237.5703125,1,2.34126738691702,-14.5703125,0.5,3.45
11,162,315.4765625,1,4.27210396016017,26.5234375,0.5,9.15
11,145,129.890625,1,1.78853278211318,15.109375,1,3.45
11,91,225.4609375,1,2.37222691299394,45.5390625,1,6.3
11,16,208.3515625,1,2.29132605018094,-12.3515625,1,6.3
11,10,28.9921875,1,1.6124730152078,-18.9921875,0.5,12
11,115,359.375,1,1.72061177715659,-64.375,0.5,9.15
11,44,54.3984375,1,1.78367136698216,-10.3984375,1,6.3
11,79,72.21875,1,1.95638501015492,6.78124999999999,0.5,12
11,17,5.2265625,1,1.06567630101927,11.7734375,0.5,0.6
11,68,77.609375,1,1.58450998994522,-9.60937499999999,0.5,0.6
11,15,11.8046875,1,2.7290093509946,3.1953125,1,9.15
11,123,347.984375,1,3.53569287690334,-44.984375,1,12
11,21,32.0703125,1,1.23451240314171,-11.0703125,1,0.6
11,136,152.1875,1,1.73237467301078,-16.1875,0.5,6.3
11,167,187.046875,1,2.09751577209681,-20.046875,0.5,12
11,178,192.0859375,1,1.6330513721332,-14.0859375,1,12
11,92,125.1953125,2,1.90662055695429,-33.1953125,1,0.6
11,134,294.9921875,1,1.31924759107642,19.0078125,1,3.45
11,99,92.765625,2,1.44293943583034,6.234375,0.5,9.15
11,104,119.2109375,1,1.43706426699646,-15.2109375,1,6.3
11,23,219.1953125,1,1.32033949205652,-16.1953125,1,9.15
11,82,186.78125,1,1.19423613906838,75.21875,0.5,3.45
11,38,39.0625,1,2.44010440306738,-1.0625,1,3.45
11,22,311.328125,1,1.40393912605941,70.671875,1,9.15
11,63,45.5078125,1,1.18443584511988,17.4921875,0.5,6.3
11,20,12.6171875,1,1.14289387711324,7.3828125,0.5,12
11,154,337.8046875,1,1.37033424410038,-3.80468749999995,0.5,3.45
11,122,220.3984375,1,1.63245919509791,81.6015625,0.5,12
11,53,37.7734375,1,1.95099162613042,15.2265625,0.5,6.3
11,25,205.2265625,1,1.77416508086026,-0.226562499999977,1,0.6
11,163,177.046875,1,3.4465263329912,-14.046875,0.5,9.15
11,141,350,1,1.18092416203581,-29,0.5,0.6
11,42,3.59375,1,1.98812578199431,38.40625,0.5,9.15
11,175,35.375,1,1.86349253123626,-40.375,0.5,12
11,119,317.40625,1,1.3770169490017,-18.40625,1,0.6
11,95,301.8359375,1,1.31553707411513,-26.8359375,0.5,12
11,14,195.59375,1,1.41628115694039,-1.59375,0.5,12
11,87,96.5625,1,1.69925015303306,-9.56250000000001,1,6.3
11,105,251.2734375,1,1.95086798304692,33.7265625,1,3.45
11,89,265.8046875,2,3.75830391305499,3.19531249999998,0.5,3.45
11,59,239.609375,1,2.47472921106964,-0.60937499999998,0.5,9.15
11,104,98.4140625,2,2.84583162912168,5.5859375,1,0.6
11,59,236.0234375,1,1.99018226587214,2.97656250000003,0.5,0.6
11,121,294.9453125,1,1.40910697518848,6.05468750000002,1,0.6
11,91,256.203125,1,2.5184369480703,14.796875,0.5,9.15
11,62,119.6875,1,3.17815713607706,-57.6875,0.5,0.6
11,52,37.5390625,1,2.7563432531897,14.4609375,1,6.3
11,147,140.7109375,2,1.97551367222331,6.28906249999999,0.5,0.6
11,98,292.8125,1,2.22974643995985,-14.8125,1,3.45
11,42,305.296875,1,2.17200649389997,-83.296875,1,6.3
11,94,102.203125,1,1.89337914390489,-8.203125,0.5,3.45
11,37,252.203125,1,1.11080241785385,-35.203125,1,9.15
11,23,18.53125,1,1.50433219806291,4.46875,1,12
11,139,172.6953125,1,1.16489547304809,-33.6953125,1,0.6
11,28,195.8203125,1,1.59408541209996,12.1796875,0.5,12
11,179,183.4921875,1,1.96936252922751,-4.49218749999999,0.5,12
11,43,205.609375,1,1.45438471320085,17.390625,1,0.6
11,156,151.2109375,1,2.88517735898495,4.78906249999998,0.5,9.15
11,104,252.203125,1,1.67335348296911,31.796875,0.5,3.45
11,148,161.7265625,1,1.45882558799349,-13.7265625,0.5,9.15
11,149,129.5234375,1,1.51855005603284,19.4765625,0.5,6.3
11,93,101.65625,1,1.32240225304849,-8.65625,1,9.15
11,72,251.390625,1,1.36474433308467,0.609375000000026,1,9.15
11,65,68.6796875,1,1.63647744199261,-3.6796875,1,3.45
11,114,141.8046875,2,1.21682918793522,-27.8046875,0.5,12
11,77,17.5703125,1,2.51707471208647,59.4296875,1,12
11,85,234.7109375,1,2.22702699410729,30.2890625,0.5,3.45
11,106,112.8828125,2,1.28792572906241,-6.88281250000001,1,0.6
11,128,147.140625,1,2.64995551505126,-19.140625,0.5,6.3
11,13,217.5390625,1,1.68517598998733,-24.5390625,1,0.6
11,69,232.0234375,3,1.41756383609027,16.9765625,0.5,3.45
11,115,107.328125,1,1.24093618104234,7.67187499999999,0.5,0.6
11,4,203.078125,1,1.57864312408492,-19.078125,1,12
11,112,55.09375,1,1.25764891388826,56.90625,0.5,9.15
11,162,201.359375,1,1.47015356295742,-39.359375,0.5,3.45
11,109,287.5078125,1,1.03405446792021,1.49218750000005,0.5,0.6
11,159,12.75,1,1.38169126794674,-33.75,0.5,3.45
11,97,118.8984375,1,2.48202462308109,-21.8984375,0.5,6.3
11,36,31.078125,1,1.09108013520017,4.92187500000001,1,3.45
11,114,27.9375,1,1.85650797910057,86.0625,0.5,0.6
11,102,14.796875,1,2.62937485403381,87.203125,1,9.15
11,147,24.3984375,1,1.4960204360541,-57.3984375,1,12
11,174,188.0234375,1,1.20355386100709,-14.0234375,1,9.15
11,127,132.5625,3,1.91861476516351,-5.5625,1,9.15
12,168,153.34375,3,3.15866616601124,14.65625,0.5,12
12,2,21.296875,3,3.09913647104986,-19.296875,1,9.15
12,28,54.734375,2,3.15960329119116,-26.734375,0.5,9.15
12,175,310.515625,3,2.86084758117795,44.484375,0.5,0.6
12,157,325.5234375,3,2.01754253916442,11.4765625,1,6.3
12,59,45.65625,3,5.11439216998406,13.34375,1,0.6
12,152,130.9296875,3,6.07348883803934,21.0703125,0.5,6.3
12,178,50.1875,3,3.10247277701274,-52.1875,0.5,9.15
12,29,273.921875,3,0.0386045570485294,-64.921875,1,6.3
12,38,212.6953125,1,2.07802983513102,5.30468749999999,0.5,6.3
12,1,356.84375,3,2.09026310313493,4.15625,1,3.45
12,6,230.0390625,1,4.77499684412032,-44.0390625,1,0.6
12,48,230.6015625,3,2.24976460915059,-2.6015625,0.5,0.6
12,51,50.5625,3,1.73207414499484,0.4375,1,3.45
12,117,120.25,3,2.12749872822315,-3.25,1,3.45
12,21,37.5390625,3,1.6488187352661,-16.5390625,1,3.45
12,107,280.0390625,3,2.0280659890268,6.96093750000003,0.5,9.15
12,99,100.3046875,4,2.13092924607918,-1.30468750000001,1,9.15
12,159,131.1640625,3,2.18739359104075,27.8359375,1,6.3
12,178,1.1953125,3,2.47719464311376,-3.19531250000001,1,3.45
12,56,56.9765625,2,2.27668977621943,-0.976562499999994,0.5,12
12,154,127.984375,3,2.09522093692794,26.015625,1,6.3
12,132,300.3671875,3,2.23142363294028,11.6328125,0.5,3.45
12,22,36.765625,2,2.23638467211276,-14.765625,0.5,12
12,79,245.7265625,2,1.80056813894771,13.2734375,0.5,9.15
12,108,57.4765625,2,3.78884653397836,50.5234375,0.5,9.15
12,109,118.8125,2,2.66881760698743,-9.8125,0.5,9.15
12,119,300.1328125,3,2.59454264910892,-1.1328125,1,6.3
12,158,131.296875,3,2.39602891099639,26.703125,1,0.6
12,142,143.5078125,2,5.35825478611514,-1.5078125,1,3.45
12,145,117.640625,2,2.52929174015298,27.359375,1,12
12,101,97.609375,3,2.73614432406612,3.390625,1,12
12,166,133.7578125,2,11.9839787909295,32.2421875,0.5,9.15
12,49,57.5703125,3,2.46946112811565,-8.57031249999999,1,12
12,175,189.5390625,2,4.86024808022194,-14.5390625,1,12
12,135,317.2734375,1,4.71004409226589,-2.27343749999997,0.5,9.15
12,59,41.4453125,2,3.6531050580088,17.5546875,0.5,12
12,100,267.640625,3,2.83935411018319,12.359375,1,12
12,71,238.8671875,3,4.07422362407669,12.1328125,0.5,12
12,116,122.4140625,2,2.76655530394055,-6.4140625,0.5,0.6
12,77,236.734375,2,2.6478571339976,20.265625,0.5,12
12,66,64.5625,2,2.21416775113903,1.4375,0.5,6.3
12,8,182.5859375,3,2.17954285093583,5.41406249999999,1,3.45
12,43,57.109375,3,2.9564373518806,-14.109375,1,9.15
12,116,119.5234375,2,4.2686769219581,-3.5234375,1,9.15
12,21,216.765625,3,3.10368151613511,-15.765625,0.5,3.45
12,125,310.5,3,2.56061384198256,-5.50000000000001,1,9.15
12,180,350.6171875,2,0.0529294761363417,9.38281249999996,0.5,6.3
12,127,128.0546875,2,2.31117369607091,-1.05468749999998,1,9.15
12,144,162,1,3.17885685013607,-18,0.5,0.6
12,124,308.9140625,3,3.13929608999752,-4.91406249999998,1,9.15
12,82,50.734375,3,3.36212383606471,31.265625,0.5,0.6
12,169,170.6484375,2,2.48291832907125,-1.64843750000001,0.5,12
12,133,313.1640625,2,2.32378223002888,-0.164062499999972,0.5,12
12,131,136.8984375,2,4.85594423301518,-5.8984375,0.5,3.45
12,34,217.7734375,3,2.13850508094765,-3.77343749999999,1,9.15
12,82,257.390625,3,3.45636824611574,4.60937499999999,0.5,0.6
12,41,50.5,2,5.36708244518377,-9.5,0.5,9.15
12,167,154.1328125,2,2.96704621403478,12.8671875,0.5,3.45
12,134,319.2421875,3,2.6200975831598,-5.24218749999998,0.5,9.15
12,166,133.2421875,3,3.22431552712806,32.7578125,0.5,9.15
12,142,314.9453125,3,2.30953921610489,7.05468750000003,0.5,9.15
12,7,16.9765625,2,3.44902740605175,-9.9765625,0.5,3.45
12,151,318.84375,2,2.38843451300636,12.15625,0.5,6.3
12,86,258.5625,3,2.27806164324284,7.43750000000001,1,6.3
12,178,5.3125,3,3.87660234095529,-7.31250000000002,1,3.45
12,5,2.828125,3,8.18912559607998,2.171875,1,3.45
12,154,144.84375,3,3.04423215100542,9.15625000000002,0.5,3.45
12,71,51.640625,2,2.07630186411552,19.359375,1,9.15
12,23,32.6328125,3,1.96206768509001,-9.6328125,0.5,0.6
12,55,60.9140625,3,1.95630219904706,-5.91406249999999,0.5,3.45
12,127,119.140625,3,2.92779957922176,7.85937500000001,1,6.3
12,69,70.0546875,2,3.10425033001229,-1.05468750000001,0.5,3.45
12,180,193.375,2,1.78968632407486,-13.375,0.5,6.3
12,100,105.109375,2,1.46473089419305,-5.109375,0.5,3.45
12,159,316.46875,3,2.88258466799743,22.53125,0.5,0.6
12,66,244.15625,3,2.42334099207073,1.84375,0.5,9.15
12,74,233.875,3,2.0232056400273,20.125,0.5,3.45
12,163,318.9140625,3,1.8829332808964,24.0859375000001,1,3.45
12,44,225.640625,3,3.72991185216233,-1.640625,1,0.6
12,127,131.03125,3,2.16855229111388,-4.03124999999998,0.5,9.15
12,106,111.953125,3,3.24782208399847,-5.953125,0.5,0.6
12,172,319.34375,3,12.5023758960888,32.65625,1,0.6
12,19,40.1015625,2,2.38021390605718,-21.1015625,1,3.45
