Subj_idx,Stimulus,Response,Confidence,Order,Scale
141,1,1,4,SD,O
141,2,1,3,SD,O
141,1,2,2,SD,O
141,2,2,3,SD,O
141,2,1,2,SD,O
141,2,1,2,SD,O
141,1,2,3,SD,O
141,1,1,1,SD,O
141,1,1,3,SD,O
141,1,1,2,SD,O
141,2,1,2,SD,O
141,2,1,2,SD,O
141,2,2,2,SD,O
141,1,1,2,SD,O
141,2,1,1,SD,O
141,2,2,2,SD,O
141,2,1,3,SD,O
141,1,1,2,SD,O
141,2,2,4,SD,O
141,1,1,2,SD,O
141,1,1,2,SD,O
141,1,2,2,SD,O
141,2,1,2,SD,O
141,1,1,3,SD,O
141,1,2,2,SD,O
141,2,1,1,SD,O
141,2,1,2,SD,O
22,1,2,1,SD,O
22,1,1,2,SD,O
22,2,2,2,SD,O
22,2,2,4,SD,O
22,2,1,1,SD,O
22,2,2,3,SD,O
22,1,2,1,SD,O
22,1,2,1,SD,O
22,2,1,3,SD,O
22,2,2,1,SD,O
22,1,1,4,SD,O
22,2,1,1,SD,O
22,1,2,3,SD,O
22,1,1,2,SD,O
22,1,NaN,1,SD,O
22,1,1,2,SD,O
22,2,2,4,SD,O
22,1,1,4,SD,O
22,1,1,3,SD,O
22,1,2,2,SD,O
22,2,2,1,SD,O
22,2,2,2,SD,O
22,2,2,3,SD,O
22,1,1,1,SD,O
22,2,NaN,1,SD,O
22,2,2,1,SD,O
22,1,1,2,SD,O
22,1,2,3,SD,O
22,2,2,3,SD,O
22,1,1,1,SD,O
22,2,1,1,SD,O
22,2,2,3,SD,O
22,1,1,2,SD,O
22,1,2,2,SD,O
22,2,1,1,SD,O
22,1,2,1,SD,O
22,2,1,1,SD,O
22,2,2,2,SD,O
22,2,2,2,SD,O
22,1,2,1,SD,O
22,1,2,1,SD,O
22,1,1,2,SD,O
22,1,1,4,SD,O
22,2,2,3,SD,O
22,2,2,3,SD,O
22,2,1,1,SD,O
22,1,1,1,SD,O
22,2,1,1,SD,O
22,2,2,1,SD,O
22,2,1,1,SD,O
22,1,2,2,SD,O
22,2,1,4,SD,O
22,1,2,1,SD,O
22,1,1,2,SD,O
22,1,1,2,SD,O
22,2,1,1,SD,O
22,1,1,1,SD,O
22,1,1,4,SD,O
22,2,2,2,SD,O
22,2,2,4,SD,O
176,1,1,1,SD,O
176,1,2,3,SD,O
176,2,1,2,SD,O
176,2,2,2,SD,O
176,2,2,1,SD,O
176,2,1,1,SD,O
176,1,2,2,SD,O
176,1,1,4,SD,O
176,2,2,3,SD,O
176,2,2,2,SD,O
176,1,1,2,SD,O
176,2,1,2,SD,O
176,1,1,3,SD,O
176,1,2,1,SD,O
176,1,1,4,SD,O
176,1,1,1,SD,O
176,2,1,1,SD,O
176,1,2,2,SD,O
176,1,2,2,SD,O
176,1,2,2,SD,O
176,2,1,3,SD,O
176,2,2,2,SD,O
176,2,1,4,SD,O
176,1,1,1,SD,O
176,2,1,1,SD,O
176,2,1,1,SD,O
176,1,1,2,SD,O
176,1,2,1,SD,O
176,2,1,1,SD,O
176,1,1,1,SD,O
176,2,2,3,SD,O
176,2,1,1,SD,O
176,1,1,4,SD,O
176,1,1,1,SD,O
176,2,2,3,SD,O
176,1,2,2,SD,O
176,2,1,3,SD,O
176,2,2,2,SD,O
176,2,1,2,SD,O
176,1,2,1,SD,O
176,1,1,2,SD,O
176,1,1,4,SD,O
176,1,1,4,SD,O
176,2,2,3,SD,O
176,2,1,2,SD,O
176,2,2,3,SD,O
176,1,1,1,SD,O
176,2,1,3,SD,O
176,2,1,1,SD,O
176,2,2,1,SD,O
176,1,2,1,SD,O
176,2,1,2,SD,O
176,1,1,3,SD,O
176,1,2,3,SD,O
176,1,2,3,SD,O
176,2,1,1,SD,O
176,1,1,1,SD,O
176,1,1,1,SD,O
176,2,1,1,SD,O
176,2,1,1,SD,O
218,1,1,4,SD,O
218,1,1,4,SD,O
218,2,2,4,SD,O
218,2,2,4,SD,O
218,2,2,2,SD,O
218,2,2,4,SD,O
218,1,1,4,SD,O
218,1,1,4,SD,O
218,2,1,1,SD,O
218,2,2,2,SD,O
218,1,1,4,SD,O
218,2,2,3,SD,O
218,1,2,4,SD,O
218,1,1,2,SD,O
218,1,1,4,SD,O
218,1,2,2,SD,O
218,2,2,4,SD,O
218,1,1,4,SD,O
218,1,1,4,SD,O
218,1,2,4,SD,O
218,2,2,3,SD,O
218,2,2,1,SD,O
218,2,2,4,SD,O
218,1,1,1,SD,O
218,2,2,4,SD,O
218,2,2,1,SD,O
218,1,1,4,SD,O
218,1,1,4,SD,O
218,2,2,4,SD,O
218,1,1,1,SD,O
218,2,1,3,SD,O
218,2,2,4,SD,O
218,1,1,1,SD,O
218,1,1,1,SD,O
218,2,2,1,SD,O
218,1,1,1,SD,O
218,2,2,4,SD,O
218,2,2,4,SD,O
218,2,2,3,SD,O
218,1,2,4,SD,O
218,1,1,4,SD,O
218,1,1,1,SD,O
218,1,1,1,SD,O
218,2,2,4,SD,O
218,2,2,4,SD,O
218,2,2,4,SD,O
218,1,1,3,SD,O
218,2,2,4,SD,O
218,2,2,4,SD,O
218,2,2,3,SD,O
218,1,1,2,SD,O
218,2,1,4,SD,O
218,1,1,2,SD,O
218,1,1,4,SD,O
218,1,2,3,SD,O
218,2,2,4,SD,O
218,1,1,3,SD,O
218,1,1,4,SD,O
218,2,2,4,SD,O
218,2,2,1,SD,O
5,1,2,1,SD,C
5,1,2,1,SD,C
5,2,2,3,SD,C
5,2,2,2,SD,C
5,2,2,2,SD,C
5,2,NaN,3,SD,C
5,1,1,1,SD,C
5,1,2,3,SD,C
5,2,2,2,SD,C
5,2,2,1,SD,C
5,1,1,1,SD,C
5,2,2,1,SD,C
5,1,1,2,SD,C
5,1,NaN,2,SD,C
5,1,2,2,SD,C
5,1,1,1,SD,C
5,2,2,1,SD,C
5,1,1,1,SD,C
5,1,2,1,SD,C
5,1,2,2,SD,C
5,2,2,2,SD,C
5,2,1,1,SD,C
5,2,2,1,SD,C
5,1,2,1,SD,C
5,2,2,2,SD,C
5,2,2,2,SD,C
5,1,1,1,SD,C
5,1,1,2,SD,C
5,2,2,2,SD,C
5,1,2,1,SD,C
5,2,2,2,SD,C
5,2,1,1,SD,C
5,1,2,2,SD,C
5,1,2,1,SD,C
5,2,1,1,SD,C
5,1,2,2,SD,C
5,2,2,2,SD,C
5,2,2,2,SD,C
5,2,2,2,SD,C
5,1,2,2,SD,C
5,1,2,2,SD,C
5,1,2,1,SD,C
5,1,1,2,SD,C
5,2,2,3,SD,C
5,2,NaN,1,SD,C
5,2,2,2,SD,C
5,1,1,1,SD,C
5,2,2,2,SD,C
5,2,2,1,SD,C
5,2,2,1,SD,C
5,1,1,1,SD,C
5,2,1,4,SD,C
5,1,1,1,SD,C
5,1,2,2,SD,C
5,1,2,1,SD,C
5,2,2,4,SD,C
5,1,2,2,SD,C
5,1,2,1,SD,C
5,2,2,1,SD,C
5,2,2,1,SD,C
98,1,1,3,SD,C
98,1,2,3,SD,C
98,2,2,4,SD,C
98,2,2,4,SD,C
98,2,2,3,SD,C
98,2,2,3,SD,C
98,1,1,3,SD,C
98,1,1,3,SD,C
98,2,1,3,SD,C
98,2,2,3,SD,C
98,1,2,2,SD,C
98,2,1,2,SD,C
98,1,1,3,SD,C
98,1,1,3,SD,C
98,1,2,3,SD,C
98,1,1,2,SD,C
98,2,2,4,SD,C
98,1,1,3,SD,C
98,1,1,3,SD,C
98,1,1,2,SD,C
98,2,2,4,SD,C
98,2,1,3,SD,C
98,2,2,2,SD,C
98,1,1,3,SD,C
98,2,2,2,SD,C
98,2,1,2,SD,C
98,1,1,4,SD,C
98,1,2,3,SD,C
98,2,2,3,SD,C
98,1,1,3,SD,C
98,2,2,3,SD,C
98,2,2,4,SD,C
98,1,1,2,SD,C
98,1,2,2,SD,C
98,2,1,3,SD,C
98,1,2,2,SD,C
98,2,2,4,SD,C
98,2,2,3,SD,C
98,2,2,2,SD,C
98,1,2,2,SD,C
98,1,1,2,SD,C
98,1,1,3,SD,C
98,1,2,2,SD,C
98,2,2,3,SD,C
98,2,2,4,SD,C
98,2,2,2,SD,C
98,1,1,2,SD,C
98,2,2,3,SD,C
98,2,1,2,SD,C
98,2,2,2,SD,C
98,1,1,4,SD,C
98,2,1,4,SD,C
98,1,1,3,SD,C
98,1,1,3,SD,C
98,1,1,2,SD,C
98,2,2,2,SD,C
98,1,1,2,SD,C
98,1,1,2,SD,C
98,2,1,3,SD,C
98,2,1,3,SD,C
179,1,1,3,SD,C
179,1,2,4,SD,C
179,2,2,1,SD,C
179,2,2,3,SD,C
179,2,1,2,SD,C
179,2,2,4,SD,C
179,1,1,4,SD,C
179,1,1,2,SD,C
179,2,2,4,SD,C
179,2,2,1,SD,C
179,1,2,4,SD,C
179,2,1,4,SD,C
179,1,2,1,SD,C
179,1,1,3,SD,C
179,1,2,2,SD,C
179,1,2,4,SD,C
179,2,2,1,SD,C
179,1,2,3,SD,C
179,1,1,2,SD,C
179,1,2,3,SD,C
179,2,2,3,SD,C
179,2,1,2,SD,C
179,2,1,4,SD,C
179,1,2,2,SD,C
179,2,2,2,SD,C
179,2,1,3,SD,C
179,1,2,3,SD,C
179,1,1,4,SD,C
179,2,1,3,SD,C
179,1,1,2,SD,C
179,2,1,4,SD,C
179,2,2,4,SD,C
179,1,1,3,SD,C
179,1,1,3,SD,C
179,2,2,2,SD,C
179,1,2,4,SD,C
179,2,2,2,SD,C
179,2,2,2,SD,C
179,2,1,3,SD,C
179,1,2,3,SD,C
179,1,1,4,SD,C
179,1,1,4,SD,C
179,1,1,2,SD,C
179,2,2,4,SD,C
179,2,2,4,SD,C
179,2,1,2,SD,C
179,1,1,2,SD,C
179,2,2,4,SD,C
179,2,2,4,SD,C
179,2,1,1,SD,C
179,1,2,2,SD,C
179,2,1,2,SD,C
179,1,1,3,SD,C
179,1,2,1,SD,C
179,1,2,2,SD,C
179,2,1,3,SD,C
179,1,1,2,SD,C
179,1,1,4,SD,C
179,2,1,3,SD,C
179,2,1,1,SD,C
28,1,2,2,SD,C
28,1,1,3,SD,C
28,2,2,4,SD,C
28,2,1,2,SD,C
28,2,2,3,SD,C
28,2,2,4,SD,C
28,1,1,3,SD,C
28,1,2,2,SD,C
28,2,1,2,SD,C
28,2,2,3,SD,C
28,1,1,4,SD,C
28,2,2,2,SD,C
28,1,2,4,SD,C
28,1,2,4,SD,C
28,1,1,1,SD,C
28,1,1,4,SD,C
28,2,2,4,SD,C
28,1,1,4,SD,C
28,1,1,4,SD,C
28,1,1,3,SD,C
28,2,1,3,SD,C
28,2,2,3,SD,C
28,2,2,3,SD,C
28,1,2,2,SD,C
28,2,2,4,SD,C
28,2,2,3,SD,C
28,1,1,3,SD,C
28,1,1,2,SD,C
28,2,1,2,SD,C
28,1,2,2,SD,C
28,2,1,4,SD,C
28,2,2,3,SD,C
28,1,2,3,SD,C
28,1,2,2,SD,C
28,2,2,2,SD,C
28,1,1,4,SD,C
28,2,1,2,SD,C
28,2,2,2,SD,C
28,2,2,4,SD,C
28,1,1,1,SD,C
28,1,1,2,SD,C
28,1,2,3,SD,C
28,1,1,2,SD,C
28,2,1,2,SD,C
28,2,2,4,SD,C
28,2,2,2,SD,C
28,1,1,3,SD,C
28,2,2,3,SD,C
28,2,2,4,SD,C
28,2,2,4,SD,C
28,1,1,4,SD,C
28,2,1,3,SD,C
28,1,2,3,SD,C
28,1,1,3,SD,C
28,1,1,1,SD,C
28,2,2,2,SD,C
28,1,1,4,SD,C
28,1,1,4,SD,C
28,2,2,4,SD,C
28,2,2,3,SD,C
67,1,2,4,SD,C
67,1,1,2,SD,C
67,2,2,4,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
67,1,1,2,SD,C
67,1,2,4,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
67,1,2,4,SD,C
67,2,2,4,SD,C
67,1,2,4,SD,C
67,1,1,2,SD,C
67,1,2,3,SD,C
67,1,2,3,SD,C
67,2,2,3,SD,C
67,1,2,3,SD,C
67,1,1,2,SD,C
67,1,2,4,SD,C
67,2,1,3,SD,C
67,2,2,2,SD,C
67,2,2,4,SD,C
67,1,2,3,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
67,1,2,2,SD,C
67,1,2,3,SD,C
67,2,2,3,SD,C
67,1,2,2,SD,C
67,2,2,3,SD,C
67,2,2,4,SD,C
67,1,2,3,SD,C
67,1,2,2,SD,C
67,2,2,3,SD,C
67,1,2,2,SD,C
67,2,1,2,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
67,1,2,2,SD,C
67,1,1,3,SD,C
67,1,1,2,SD,C
67,1,2,3,SD,C
67,2,2,1,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
67,1,2,3,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
67,1,1,2,SD,C
67,2,1,2,SD,C
67,1,2,4,SD,C
67,1,1,3,SD,C
67,1,2,3,SD,C
67,2,2,3,SD,C
67,1,2,3,SD,C
67,1,2,3,SD,C
67,2,2,3,SD,C
67,2,2,3,SD,C
134,1,1,2,SD,C
134,1,2,4,SD,C
134,2,2,1,SD,C
134,2,2,2,SD,C
134,2,2,4,SD,C
134,2,2,1,SD,C
134,1,1,3,SD,C
134,1,1,4,SD,C
134,2,2,1,SD,C
134,2,1,3,SD,C
134,1,1,4,SD,C
134,2,2,2,SD,C
134,1,1,4,SD,C
134,1,2,1,SD,C
134,1,2,2,SD,C
134,1,1,4,SD,C
134,2,2,2,SD,C
134,1,1,4,SD,C
134,1,1,4,SD,C
134,1,1,2,SD,C
134,2,2,3,SD,C
134,2,1,1,SD,C
134,2,2,3,SD,C
134,1,1,4,SD,C
134,2,2,4,SD,C
134,2,2,2,SD,C
134,1,1,3,SD,C
134,1,1,1,SD,C
134,2,2,1,SD,C
134,1,2,3,SD,C
134,2,2,3,SD,C
134,2,2,2,SD,C
134,1,1,1,SD,C
134,1,2,3,SD,C
134,2,2,1,SD,C
134,1,1,4,SD,C
134,2,2,3,SD,C
134,2,2,1,SD,C
134,2,1,3,SD,C
134,1,1,2,SD,C
134,1,2,1,SD,C
134,1,1,3,SD,C
134,1,2,2,SD,C
134,2,2,4,SD,C
134,2,2,4,SD,C
134,2,2,2,SD,C
134,1,1,1,SD,C
134,2,1,3,SD,C
134,2,2,4,SD,C
134,2,1,3,SD,C
134,1,1,4,SD,C
134,2,2,1,SD,C
134,1,1,2,SD,C
134,1,2,3,SD,C
134,1,1,3,SD,C
134,2,2,1,SD,C
134,1,1,3,SD,C
134,1,1,1,SD,C
134,2,2,2,SD,C
134,2,2,3,SD,C
135,1,1,2,SD,C
135,1,1,3,SD,C
135,2,2,2,SD,C
135,2,2,3,SD,C
135,2,1,3,SD,C
135,2,2,4,SD,C
135,1,2,2,SD,C
135,1,2,3,SD,C
135,2,1,3,SD,C
135,2,1,1,SD,C
135,1,1,2,SD,C
135,2,2,1,SD,C
135,1,2,2,SD,C
135,1,2,1,SD,C
135,1,1,3,SD,C
135,1,1,1,SD,C
135,2,1,2,SD,C
135,1,1,3,SD,C
135,1,1,2,SD,C
135,1,1,2,SD,C
135,2,2,2,SD,C
135,2,1,2,SD,C
135,2,2,3,SD,C
135,1,1,2,SD,C
135,2,2,4,SD,C
135,2,2,1,SD,C
135,1,1,3,SD,C
135,1,1,3,SD,C
135,2,NaN,2,SD,C
135,1,2,2,SD,C
135,2,1,1,SD,C
135,2,2,2,SD,C
135,1,1,3,SD,C
135,1,1,2,SD,C
135,2,1,1,SD,C
135,1,1,3,SD,C
135,2,2,3,SD,C
135,2,1,2,SD,C
135,2,1,2,SD,C
135,1,1,3,SD,C
135,1,1,2,SD,C
135,1,1,1,SD,C
135,1,2,4,SD,C
135,2,NaN,2,SD,C
135,2,2,1,SD,C
135,2,2,2,SD,C
135,1,1,2,SD,C
135,2,2,2,SD,C
135,2,2,2,SD,C
135,2,2,1,SD,C
135,1,1,4,SD,C
135,2,1,4,SD,C
135,1,1,3,SD,C
135,1,2,1,SD,C
135,1,2,1,SD,C
135,2,2,1,SD,C
135,1,1,2,SD,C
135,1,1,3,SD,C
135,2,2,3,SD,C
135,2,1,2,SD,C
170,2,2,3,DS,PAS
170,2,1,3,DS,PAS
170,1,1,3,DS,PAS
170,1,1,2,DS,PAS
170,2,2,4,DS,PAS
170,1,2,3,DS,PAS
170,1,1,3,DS,PAS
170,1,2,3,DS,PAS
170,2,1,3,DS,PAS
170,1,1,1,DS,PAS
170,2,1,2,DS,PAS
170,2,2,3,DS,PAS
170,2,1,1,DS,PAS
170,1,1,4,DS,PAS
170,2,1,3,DS,PAS
170,2,2,4,DS,PAS
170,2,2,4,DS,PAS
170,1,1,3,DS,PAS
170,1,2,3,DS,PAS
170,1,1,2,DS,PAS
170,1,1,4,DS,PAS
170,2,2,4,DS,PAS
170,2,2,4,DS,PAS
170,2,1,3,DS,PAS
170,1,2,4,DS,PAS
170,2,2,1,DS,PAS
170,1,1,2,DS,PAS
170,1,2,3,DS,PAS
170,2,2,3,DS,PAS
170,2,1,3,DS,PAS
170,1,1,1,DS,PAS
170,2,1,3,DS,PAS
170,1,1,2,DS,PAS
170,1,2,4,DS,PAS
170,2,2,3,DS,PAS
170,2,1,3,DS,PAS
170,1,2,3,DS,PAS
170,2,1,3,DS,PAS
170,2,2,3,DS,PAS
170,2,2,4,DS,PAS
170,1,1,3,DS,PAS
170,1,2,4,DS,PAS
170,1,1,2,DS,PAS
170,2,2,3,DS,PAS
170,1,1,4,DS,PAS
170,1,1,4,DS,PAS
170,1,2,3,DS,PAS
170,1,2,3,DS,PAS
170,2,1,3,DS,PAS
170,1,2,3,DS,PAS
170,2,1,2,DS,PAS
170,2,2,4,DS,PAS
170,1,2,4,DS,PAS
170,1,2,3,DS,PAS
170,2,2,3,DS,PAS
170,2,2,3,DS,PAS
170,2,1,2,DS,PAS
170,2,1,4,DS,PAS
170,1,2,4,DS,PAS
170,1,1,3,DS,PAS
209,2,1,1,DS,PAS
209,2,1,2,DS,PAS
209,1,1,NaN,DS,PAS
209,1,1,1,DS,PAS
209,2,2,2,DS,PAS
209,1,2,2,DS,PAS
209,1,2,1,DS,PAS
209,1,2,2,DS,PAS
209,2,1,3,DS,PAS
209,1,1,3,DS,PAS
209,2,1,2,DS,PAS
209,2,2,3,DS,PAS
209,2,2,2,DS,PAS
209,1,1,1,DS,PAS
209,2,2,2,DS,PAS
209,2,2,2,DS,PAS
209,2,2,3,DS,PAS
209,1,2,3,DS,PAS
209,1,1,2,DS,PAS
209,1,1,2,DS,PAS
209,1,1,1,DS,PAS
209,2,2,3,DS,PAS
209,2,1,3,DS,PAS
209,2,2,3,DS,PAS
209,1,1,3,DS,PAS
209,2,1,3,DS,PAS
209,1,1,2,DS,PAS
209,1,1,3,DS,PAS
209,2,2,3,DS,PAS
209,2,1,2,DS,PAS
209,1,2,3,DS,PAS
209,2,2,3,DS,PAS
209,1,2,2,DS,PAS
209,1,1,2,DS,PAS
209,2,2,3,DS,PAS
209,2,2,2,DS,PAS
209,1,1,2,DS,PAS
209,2,2,3,DS,PAS
209,2,1,2,DS,PAS
209,2,2,3,DS,PAS
209,1,1,2,DS,PAS
209,1,2,3,DS,PAS
209,1,1,2,DS,PAS
209,2,1,2,DS,PAS
209,1,1,2,DS,PAS
209,1,2,2,DS,PAS
209,1,1,1,DS,PAS
209,1,1,1,DS,PAS
209,2,2,2,DS,PAS
209,1,2,3,DS,PAS
209,2,2,2,DS,PAS
209,2,2,3,DS,PAS
209,1,2,3,DS,PAS
209,1,2,3,DS,PAS
209,2,2,2,DS,PAS
209,2,2,3,DS,PAS
209,2,1,1,DS,PAS
209,2,2,2,DS,PAS
209,1,2,3,DS,PAS
209,1,2,2,DS,PAS
65,2,2,NaN,DS,PAS
65,2,1,2,DS,PAS
65,1,1,3,DS,PAS
65,1,1,2,DS,PAS
65,2,2,3,DS,PAS
65,1,1,2,DS,PAS
65,1,2,2,DS,PAS
65,1,2,2,DS,PAS
65,2,1,3,DS,PAS
65,1,1,2,DS,PAS
65,2,2,2,DS,PAS
65,2,2,3,DS,PAS
65,2,1,2,DS,PAS
65,1,2,2,DS,PAS
65,2,2,2,DS,PAS
65,2,2,2,DS,PAS
65,2,2,3,DS,PAS
65,1,1,2,DS,PAS
65,1,1,2,DS,PAS
65,1,2,2,DS,PAS
65,1,2,2,DS,PAS
65,2,2,2,DS,PAS
65,2,2,2,DS,PAS
65,2,1,2,DS,PAS
65,1,2,2,DS,PAS
65,2,1,2,DS,PAS
65,1,1,2,DS,PAS
65,1,1,2,DS,PAS
65,2,1,2,DS,PAS
65,2,1,2,DS,PAS
65,1,2,2,DS,PAS
65,2,2,2,DS,PAS
65,1,1,2,DS,PAS
65,1,1,2,DS,PAS
65,2,1,2,DS,PAS
65,2,2,2,DS,PAS
65,1,1,2,DS,PAS
65,2,1,2,DS,PAS
65,2,2,2,DS,PAS
65,2,2,2,DS,PAS
65,1,1,2,DS,PAS
65,1,2,2,DS,PAS
65,1,1,2,DS,PAS
65,2,1,2,DS,PAS
65,1,1,2,DS,PAS
65,1,1,2,DS,PAS
65,1,2,2,DS,PAS
65,1,2,2,DS,PAS
65,2,1,2,DS,PAS
65,1,2,2,DS,PAS
65,2,1,2,DS,PAS
65,2,1,2,DS,PAS
65,1,1,2,DS,PAS
65,1,1,2,DS,PAS
65,2,2,2,DS,PAS
65,2,1,2,DS,PAS
65,2,1,2,DS,PAS
65,2,2,2,DS,PAS
65,1,1,2,DS,PAS
65,1,1,2,DS,PAS
93,2,2,1,DS,PAS
93,2,1,2,DS,PAS
93,1,1,2,DS,PAS
93,1,2,2,DS,PAS
93,2,2,3,DS,PAS
93,1,1,2,DS,PAS
93,1,1,2,DS,PAS
93,1,2,2,DS,PAS
93,2,1,1,DS,PAS
93,1,1,3,DS,PAS
93,2,1,2,DS,PAS
93,2,2,2,DS,PAS
93,2,1,1,DS,PAS
93,1,2,3,DS,PAS
93,2,2,1,DS,PAS
93,2,1,1,DS,PAS
93,2,2,3,DS,PAS
93,1,2,2,DS,PAS
93,1,1,1,DS,PAS
93,1,1,1,DS,PAS
93,1,1,2,DS,PAS
93,2,1,1,DS,PAS
93,2,2,2,DS,PAS
93,2,1,1,DS,PAS
93,1,1,2,DS,PAS
93,2,1,1,DS,PAS
93,1,2,1,DS,PAS
93,1,1,1,DS,PAS
93,2,1,1,DS,PAS
93,2,1,1,DS,PAS
93,1,2,2,DS,PAS
93,2,2,1,DS,PAS
93,1,2,1,DS,PAS
93,1,1,2,DS,PAS
93,2,2,3,DS,PAS
93,2,1,1,DS,PAS
93,1,2,1,DS,PAS
93,2,1,1,DS,PAS
93,2,1,2,DS,PAS
93,2,2,1,DS,PAS
93,1,2,1,DS,PAS
93,1,1,2,DS,PAS
93,1,1,1,DS,PAS
93,2,2,1,DS,PAS
93,1,2,2,DS,PAS
93,1,1,1,DS,PAS
93,1,1,1,DS,PAS
93,1,2,1,DS,PAS
93,2,2,3,DS,PAS
93,1,1,1,DS,PAS
93,2,2,1,DS,PAS
93,2,1,1,DS,PAS
93,1,2,1,DS,PAS
93,1,2,1,DS,PAS
93,2,1,1,DS,PAS
93,2,1,1,DS,PAS
93,2,2,2,DS,PAS
93,2,1,2,DS,PAS
93,1,2,1,DS,PAS
93,1,1,1,DS,PAS
2,2,1,1,DS,PAS
2,2,2,1,DS,PAS
2,1,2,1,DS,PAS
2,1,1,1,DS,PAS
2,2,2,1,DS,PAS
2,1,1,1,DS,PAS
2,1,2,1,DS,PAS
2,1,1,1,DS,PAS
2,2,1,1,DS,PAS
2,1,1,1,DS,PAS
2,2,2,1,DS,PAS
2,2,1,1,DS,PAS
2,2,2,1,DS,PAS
2,1,1,1,DS,PAS
2,2,2,1,DS,PAS
2,2,2,1,DS,PAS
2,2,2,1,DS,PAS
2,1,1,1,DS,PAS
2,1,1,1,DS,PAS
2,1,1,1,DS,PAS
2,1,2,1,DS,PAS
2,2,2,1,DS,PAS
2,2,2,1,DS,PAS
2,2,1,1,DS,PAS
2,1,2,2,DS,PAS
2,2,1,1,DS,PAS
2,1,2,1,DS,PAS
2,1,1,1,DS,PAS
2,2,2,1,DS,PAS
2,2,2,1,DS,PAS
2,1,2,2,DS,PAS
2,2,2,1,DS,PAS
2,1,1,1,DS,PAS
2,1,2,1,DS,PAS
2,2,2,1,DS,PAS
2,2,1,1,DS,PAS
2,1,1,1,DS,PAS
2,2,2,1,DS,PAS
2,2,1,1,DS,PAS
2,2,2,1,DS,PAS
2,1,2,1,DS,PAS
2,1,1,1,DS,PAS
2,1,1,1,DS,PAS
2,2,2,1,DS,PAS
2,1,2,1,DS,PAS
2,1,1,NaN,DS,PAS
2,1,1,1,DS,PAS
2,1,2,1,DS,PAS
2,2,1,1,DS,PAS
2,1,1,1,DS,PAS
2,2,1,1,DS,PAS
2,2,1,1,DS,PAS
2,1,1,1,DS,PAS
2,1,2,1,DS,PAS
2,2,2,1,DS,PAS
2,2,2,1,DS,PAS
2,2,2,1,DS,PAS
2,2,1,1,DS,PAS
2,1,2,1,DS,PAS
2,1,2,1,DS,PAS
127,2,2,2,DS,P
127,2,2,2,DS,P
127,1,2,3,DS,P
127,1,2,2,DS,P
127,2,2,3,DS,P
127,1,1,2,DS,P
127,1,1,1,DS,P
127,1,2,1,DS,P
127,2,1,2,DS,P
127,1,2,3,DS,P
127,2,2,2,DS,P
127,2,1,2,DS,P
127,2,2,2,DS,P
127,1,2,2,DS,P
127,2,2,3,DS,P
127,2,2,3,DS,P
127,2,1,2,DS,P
127,1,2,2,DS,P
127,1,1,2,DS,P
127,1,2,2,DS,P
127,1,1,1,DS,P
127,2,1,2,DS,P
127,2,1,2,DS,P
127,2,2,2,DS,P
127,1,1,3,DS,P
127,2,2,2,DS,P
127,1,2,2,DS,P
127,1,2,3,DS,P
127,2,1,2,DS,P
127,2,1,2,DS,P
127,1,1,2,DS,P
127,2,2,2,DS,P
127,1,1,2,DS,P
127,1,1,3,DS,P
127,2,2,2,DS,P
127,2,1,3,DS,P
127,1,1,2,DS,P
127,2,2,3,DS,P
127,2,1,2,DS,P
127,2,2,3,DS,P
127,1,1,3,DS,P
127,1,1,3,DS,P
127,1,1,3,DS,P
127,2,2,2,DS,P
127,1,1,2,DS,P
127,1,1,2,DS,P
127,1,1,1,DS,P
127,1,1,2,DS,P
127,2,2,2,DS,P
127,1,1,3,DS,P
127,2,1,2,DS,P
127,2,2,2,DS,P
127,1,1,2,DS,P
127,1,1,2,DS,P
127,2,2,3,DS,P
127,2,2,3,DS,P
127,2,2,2,DS,P
127,2,2,2,DS,P
127,1,2,3,DS,P
127,1,2,2,DS,P
21,2,2,3,DS,P
21,2,2,2,DS,P
21,1,1,3,DS,P
21,1,1,4,DS,P
21,2,1,2,DS,P
21,1,1,3,DS,P
21,1,2,1,DS,P
21,1,1,1,DS,P
21,2,1,3,DS,P
21,1,1,2,DS,P
21,2,2,2,DS,P
21,2,2,2,DS,P
21,2,2,3,DS,P
21,1,2,2,DS,P
21,2,2,2,DS,P
21,2,1,2,DS,P
21,2,2,4,DS,P
21,1,1,2,DS,P
21,1,2,2,DS,P
21,1,2,2,DS,P
21,1,1,2,DS,P
21,2,2,3,DS,P
21,2,2,4,DS,P
21,2,2,3,DS,P
21,1,1,2,DS,P
21,2,1,2,DS,P
21,1,1,2,DS,P
21,1,2,2,DS,P
21,2,1,1,DS,P
21,2,2,2,DS,P
21,1,1,2,DS,P
21,2,2,2,DS,P
21,1,2,1,DS,P
21,1,1,3,DS,P
21,2,2,2,DS,P
21,2,2,2,DS,P
21,1,1,2,DS,P
21,2,2,3,DS,P
21,2,2,2,DS,P
21,2,2,2,DS,P
