"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Noise","Difficulty","Error_trial"
37,0,1,4,0.606,1.77,1,0.07,0
37,0,1,4,1.767,1.211,0,0.06,0
37,1,1,3,0.727,1.552,0,0.07,0
37,0,1,6,0.523,1.47,0,0.07,0
37,1,0,5,0.539,1.036,1,0.06,0
37,1,1,6,0.546,0.798,0,0.08,0
37,0,0,5,1.592,0.96,0,0.08,0
37,1,0,5,1.98,1.272,1,0.07,0
37,0,1,5,0.62,0.839,0,0.07,0
37,1,1,5,0.54,1.22,1,0.07,0
37,1,1,5,0.465,1.024,1,0.08,0
37,0,1,5,0.761,0.879,0,0.08,0
37,0,1,5,0.779,0.954,1,0.08,0
37,0,0,5,1.292,1.41,1,0.07,0
37,0,1,6,0.466,1.083,1,0.08,0
37,1,0,6,0.638,1.062,0,0.09,0
37,1,1,6,0.468,1.871,1,0.09,0
37,0,1,3,0.945,1.561,0,0.1,0
37,0,0,6,0.698,1.053,1,0.1,0
37,1,1,6,0.643,1.346,0,0.11,0
37,0,1,6,0.619,2.013,1,0.11,0
37,1,1,6,0.206,1.378,0,0.11,0
37,1,1,5,0.269,0.094,0,0.1,0
37,1,0,5,1.237,1.295,1,0.11,0
37,0,1,6,0.778,1.388,0,0.1,0
37,1,0,6,1.28,1.191,0,0.11,0
37,1,0,5,0.782,1.419,1,0.1,0
37,1,0,6,0.535,0.803,1,0.1,0
37,1,0,5,0.493,0.967,1,0.11,0
37,0,0,3,1.121,1.331,0,0.12,0
37,1,1,3,0.493,0.036,1,0.12,0
37,0,0,6,0.808,1.166,1,0.12,0
37,1,1,2,2.111,1.348,0,0.12,0
37,1,1,5,0.564,1.655,1,0.12,0
37,0,1,6,0.752,1.271,1,0.12,0
37,1,1,6,0.702,0.863,1,0.12,0
37,0,0,6,0.545,1.14,0,0.11,0
37,1,0,6,0.586,1.678,1,0.11,0
37,1,0,5,0.806,0.977,1,0.11,0
37,0,1,6,0.771,1.003,1,0.11,0
37,1,1,6,1.824,1.775,0,0.11,0
37,1,1,6,0.333,0.929,0,0.1,0
37,1,1,6,0.562,0.825,1,0.11,0
37,0,1,6,1.446,1.077,1,0.1,0
37,1,1,3,0.596,0.715,0,0.1,0
37,0,1,3,0.767,1.295,0,0.09,0
37,0,1,6,0.452,2.014,1,0.1,0
37,0,1,6,0.411,0.919,1,0.09,0
37,1,1,6,0.624,0.912,0,0.1,0
37,1,1,4,0.852,1.33,0,0.1,0
37,1,1,4,0.638,1.425,1,0.1,0
37,0,0,6,0.497,0.855,0,0.09,0
37,0,1,6,0.577,2.356,0,0.09,0
37,0,0,6,1.234,1.449,0,0.1,0
37,1,0,5,0.811,1.375,0,0.1,0
37,0,1,6,0.772,0.761,0,0.11,0
37,1,0,6,0.512,0.754,0,0.12,0
37,1,1,6,0.521,1.01,0,0.13,0
37,0,1,6,0.767,1.124,0,0.13,0
37,1,1,6,0.855,1.826,0,0.14,0
37,0,0,6,0.28,2.429,0,0.14,0
37,0,0,2,0.594,1.597,0,0.13,0
37,0,0,6,0.497,1.011,1,0.1,0
37,0,0,3,0.727,1.209,1,0.09,0
37,0,1,4,0.496,1.198,1,0.09,0
37,0,1,4,0.575,1.314,1,0.1,0
37,0,0,5,0.931,0.713,0,0.13,0
37,1,1,5,0.821,0.76,1,0.1,0
37,0,0,6,0.439,0.688,1,0.11,0
37,1,1,6,0.203,2.344,0,0.12,0
37,1,1,2,0.741,1.526,1,0.12,0
37,0,1,6,0.707,0.717,1,0.13,0
37,0,1,6,0.494,1.466,0,0.12,0
37,0,0,6,0.802,0.609,1,0.13,0
37,1,1,6,0.786,1.347,1,0.14,0
37,1,1,6,1.73,1.292,1,0.14,0
37,0,0,6,0.538,0.728,0,0.13,0
37,1,1,5,0.742,2.22,1,0.13,0
37,0,1,6,0.511,1.603,1,0.13,0
37,0,1,6,0.666,1.462,1,0.12,0
37,1,1,6,0.926,1.664,0,0.13,0
37,0,0,6,0.717,0.693,0,0.12,0
37,1,0,5,0.305,0.893,0,0.12,0
37,1,1,6,0.087,1.062,0,0.13,0
37,0,0,6,0.513,1.544,1,0.12,0
37,1,1,6,0.482,0.869,1,0.13,0
37,0,0,6,0.509,0.588,0,0.13,0
37,1,1,6,1.03,2.357,0,0.12,0
37,0,1,5,0.469,1.871,1,0.13,0
37,0,0,5,1.053,1.193,0,0.12,0
37,1,1,6,0.448,0.093,0,0.11,0
37,1,0,5,1.433,0.933,1,0.12,0
37,0,0,6,0.658,0.827,1,0.12,0
37,0,1,6,0.597,1.253,1,0.13,0
37,0,0,6,1.109,1.306,0,0.11,0
37,1,1,2,0.671,0.247,1,0.13,0
37,1,1,6,0.602,0.758,1,0.12,0
37,1,1,6,0.544,2.162,0,0.1,0
37,1,1,6,0.665,0.876,0,0.1,0
37,1,1,6,1.052,1.83,0,0.09,0
37,0,1,5,0.807,1.063,1,0.12,0
37,0,0,6,0.55,0.707,0,0.09,0
37,1,0,6,0.666,0.894,1,0.11,0
37,0,0,6,0.611,0.659,0,0.08,0
37,1,1,5,0.207,1.459,0,0.08,0
37,0,1,6,0.435,0.7,0,0.07,0
37,1,1,6,0.689,1.024,0,0.08,0
37,0,1,6,0.576,0.637,1,0.11,0
37,1,0,3,0.485,0.827,1,0.1,0
37,1,0,4,0.922,0.828,1,0.1,0
37,0,1,3,0.742,1.566,1,0.09,0
37,0,0,4,1.464,1.221,1,0.09,0
37,1,0,3,0.511,1.277,0,0.08,0
37,1,1,6,0.629,1.409,1,0.08,0
37,0,1,5,0.947,1.516,1,0.08,0
37,0,1,6,1.593,1.201,0,0.09,0
37,0,0,3,1.083,1.131,1,0.07,0
37,1,NA,NA,11.885,0,0,0.1,1
37,0,0,5,0.986,1.339,1,0.08,0
37,1,1,6,0.747,0.966,0,0.1,0
37,0,0,6,0.462,1.79,0,0.1,0
37,0,0,2,0.522,1.424,1,0.08,0
37,1,1,5,0.546,1.072,0,0.09,0
37,1,1,5,0.806,0.845,1,0.09,0
37,1,1,6,0.493,0.735,0,0.09,0
37,0,1,5,0.553,1.104,1,0.1,0
37,0,1,4,0.831,1.862,0,0.08,0
37,1,1,4,0.599,1.459,1,0.1,0
37,0,1,5,0.481,0.653,0,0.09,0
37,1,1,6,0.669,0.846,1,0.09,0
37,1,1,6,0.415,1.079,0,0.1,0
37,0,1,5,0.994,1.332,0,0.1,0
37,0,0,6,0.641,0.636,0,0.11,0
37,1,0,6,0.515,0.927,1,0.09,0
37,0,1,3,0.55,1.023,1,0.08,0
37,0,1,6,0.822,1.034,0,0.11,0
37,1,1,6,0.58,0.78,1,0.09,0
37,0,1,6,0.794,1.167,0,0.12,0
37,1,0,4,0.548,1.012,0,0.13,0
37,0,0,3,0.745,1.198,0,0.14,0
37,0,0,5,0.805,0.72,1,0.1,0
37,1,0,6,0.616,0.911,1,0.1,0
37,1,0,4,1.354,3.14,0,0.14,0
37,1,0,4,0.531,0.996,1,0.11,0
37,0,0,4,1.573,0.987,0,0.15,0
37,1,0,4,0.639,1.663,0,0.15,0
37,1,1,5,0.548,1.04,0,0.16,0
37,0,1,5,0.558,0.86,1,0.11,0
37,1,1,3,0.801,1.012,0,0.16,0
37,0,0,4,0.686,1.021,0,0.15,0
37,0,0,4,0.834,0.722,1,0.12,0
37,1,1,4,0.212,1.019,1,0.13,0
37,0,0,4,0.77,1.122,0,0.15,0
37,1,0,4,2.215,1.002,1,0.14,0
37,0,1,2,0.644,1.953,1,0.14,0
37,1,0,2,0.455,1.169,1,0.15,0
37,1,1,6,0.562,0.771,0,0.14,0
37,0,1,2,0.806,1.197,1,0.15,0
37,1,1,6,0.857,1.402,1,0.16,0
37,0,0,2,0.724,1.021,1,0.16,0
37,0,1,3,1.052,1.313,0,0.14,0
37,0,0,5,0.601,0.824,0,0.15,0
37,0,1,2,0.965,0.662,0,0.15,0
37,1,1,5,0.615,0.976,1,0.15,0
37,1,0,6,0.665,1.049,0,0.16,0
37,1,1,5,0.618,1.363,0,0.17,0
37,0,0,5,0.78,0.061,0,0.17,0
37,1,1,5,0.498,1.083,0,0.16,0
37,1,0,6,0.573,1.127,1,0.15,0
37,1,1,6,0.517,1.509,0,0.16,0
37,0,1,6,0.626,1.281,0,0.15,0
37,0,1,6,0.564,0.944,1,0.14,0
37,0,0,6,0.939,0.739,0,0.16,0
37,0,0,3,0.591,0.959,0,0.16,0
37,0,1,4,1.294,1.67,1,0.14,0
37,1,1,5,1.05,1.207,0,0.15,0
37,1,1,5,0.568,0.645,1,0.15,0
37,0,0,6,0.572,0.727,0,0.15,0
37,0,0,6,1.033,1.212,1,0.15,0
37,1,1,6,0.55,1.278,0,0.14,0
37,1,1,4,0.582,0.191,0,0.14,0
37,0,0,6,0.81,0.935,1,0.16,0
37,1,1,3,0.614,0.937,1,0.17,0
37,0,1,3,0.939,1.564,1,0.17,0
37,1,0,5,0.773,1.005,1,0.16,0
37,1,1,6,0.476,0.998,1,0.16,0
38,1,1,5,1.117,1.964,0,0.07,0
38,0,1,3,1.561,2.284,0,0.07,0
38,0,1,2,1.208,1.489,1,0.07,0
38,1,1,2,1.629,1.28,1,0.07,0
38,1,1,4,0.783,1.425,0,0.08,0
38,0,1,2,0.975,1.448,0,0.08,0
38,1,1,5,0.756,1.531,0,0.09,0
38,0,0,2,0.608,1.412,0,0.09,0
38,1,1,4,0.642,1.425,0,0.08,0
38,0,0,2,0.91,1.705,0,0.08,0
38,0,1,4,0.996,1.749,1,0.08,0
38,1,1,3,0.715,1.176,1,0.08,0
38,1,0,2,0.959,0.003,1,0.09,0
38,0,0,3,0.941,1.379,0,0.07,0
38,0,0,4,0.724,1.23,1,0.09,0
38,1,0,3,1.253,2.353,1,0.08,0
38,1,1,5,0.692,2.001,0,0.07,0
38,0,1,2,0.825,1.125,0,0.06,0
38,1,1,3,0.617,1.278,1,0.08,0
38,0,0,2,0.644,0.892,0,0.07,0
38,1,1,3,0.664,1.608,0,0.07,0
38,0,0,3,0.972,1.154,1,0.07,0
38,0,0,2,2.135,2.091,0,0.06,0
38,0,1,1,1.22,0.816,0,0.06,0
38,1,1,5,0.605,1.59,0,0.07,0
38,1,1,3,1.382,0.002,1,0.07,0
38,1,1,2,0.625,1.379,1,0.06,0
38,0,0,4,0.625,1.343,1,0.07,0
38,1,1,2,1.318,1.338,1,0.07,0
38,0,1,2,1.426,1.28,1,0.06,0
38,1,1,2,0.726,1.096,1,0.06,0
38,0,1,2,0.905,1.508,0,0.07,0
38,0,0,3,1.774,2.909,1,0.07,0
38,0,0,2,1.405,3.392,1,0.07,0
38,0,1,2,0.793,1.1,1,0.07,0
38,1,0,5,0.594,0.919,1,0.07,0
38,1,1,3,0.613,1.103,0,0.08,0
38,1,1,5,1.178,1.247,0,0.08,0
38,0,0,2,1.397,1.128,1,0.08,0
38,1,0,1,0.975,0.809,0,0.07,0
38,1,0,1,2.478,1.572,1,0.08,0
38,1,1,3,0.753,0.974,0,0.08,0
38,0,1,3,0.893,1.708,1,0.07,0
38,0,1,2,1.139,0.798,1,0.08,0
38,0,0,2,0.755,0.965,0,0.08,0
38,0,1,3,1.229,0.864,0,0.07,0
38,0,0,2,0.764,1.426,1,0.08,0
38,1,0,2,0.622,1.178,0,0.08,0
38,0,1,3,0.627,1.173,0,0.09,0
38,0,0,4,0.632,1.18,0,0.1,0
38,1,1,5,0.759,0.992,0,0.1,0
38,1,0,2,2.087,1.328,1,0.07,0
38,1,1,5,0.695,1.088,0,0.09,0
38,1,1,2,0.962,1.328,1,0.08,0
38,1,1,2,0.853,1.589,1,0.09,0
38,1,0,2,2.448,1.137,1,0.1,0
38,1,0,3,1.849,2.513,1,0.1,0
38,1,1,6,0.658,1.576,0,0.09,0
38,1,1,6,0.875,1.863,0,0.08,0
38,1,1,5,1.391,1.005,1,0.09,0
38,1,0,1,0.883,0.979,0,0.08,0
38,1,1,2,0.621,1.475,0,0.09,0
38,1,1,1,0.641,0.984,1,0.09,0
38,0,0,2,0.659,0.944,1,0.08,0
38,0,0,1,0.828,0.899,0,0.09,0
38,0,1,2,0.987,1.445,1,0.08,0
38,1,1,2,1.656,1.383,1,0.09,0
38,0,1,3,1.823,0.003,0,0.08,0
38,1,1,4,0.5,1.743,0,0.09,0
38,0,0,4,0.64,0.875,0,0.09,0
38,0,1,2,1.058,1.824,0,0.08,0
38,0,0,3,0.658,1.081,0,0.09,0
38,1,1,2,1.235,2.261,1,0.09,0
38,0,1,5,0.706,1.729,1,0.08,0
38,0,0,2,0.59,1.757,1,0.09,0
38,0,0,3,0.569,1.101,1,0.09,0
38,0,0,1,0.693,1.245,0,0.09,0
38,0,0,2,0.624,3.01,1,0.08,0
38,0,0,1,0.809,0.909,1,0.09,0
38,1,1,2,0.631,1.602,1,0.09,0
38,1,1,5,0.633,1.13,0,0.08,0
38,0,1,4,0.608,1.316,0,0.08,0
38,1,1,2,0.555,1.295,1,0.08,0
38,1,1,3,0.742,1.518,1,0.08,0
38,0,1,3,1.196,1.596,1,0.08,0
38,1,1,4,0.605,1.415,0,0.09,0
38,0,0,2,0.658,1.143,0,0.09,0
38,1,NA,NA,1.412,0,1,0.09,1
38,1,1,1,0.938,0.713,0,0.08,0
38,1,0,3,2.296,0.093,1,0.09,0
38,0,1,3,0.794,1.496,0,0.08,0
38,0,0,2,0.727,1.255,1,0.09,0
38,1,1,2,1.156,1.008,1,0.08,0
38,0,0,5,0.659,0.684,0,0.09,0
38,0,0,1,0.542,1.665,0,0.09,0
38,1,1,2,0.606,0.597,0,0.08,0
38,0,0,1,2.109,1.606,1,0.08,0
38,0,0,1,1.288,1.429,1,0.09,0
38,0,1,1,2.137,0.944,1,0.09,0
38,1,1,2,0.641,0.956,1,0.08,0
38,0,0,1,0.69,0.777,0,0.08,0
38,0,0,3,2.475,1.573,1,0.08,0
38,0,1,2,1.562,0.86,0,0.07,0
38,0,1,1,1.745,0.889,1,0.07,0
38,0,0,3,0.713,1.233,0,0.08,0
38,1,1,3,0.777,1.217,0,0.08,0
38,0,0,2,0.777,1.05,1,0.08,0
38,1,1,5,0.659,0.944,0,0.07,0
38,1,1,1,0.648,0.765,1,0.08,0
38,1,1,5,0.984,0.86,1,0.07,0
38,0,0,1,0.665,1.781,0,0.07,0
38,1,1,3,0.686,1.115,0,0.06,0
38,0,0,1,0.857,1.731,1,0.07,0
38,1,1,2,0.623,1.279,0,0.06,0
38,1,1,2,0.615,0.942,0,0.05,0
38,1,1,5,0.607,0.889,1,0.06,0
38,0,1,2,0.743,1.046,0,0.05,0
38,1,1,4,0.697,1.07,0,0.06,0
38,0,1,3,0.744,0.714,1,0.06,0
38,1,1,2,1.308,1.104,1,0.05,0
38,1,1,3,0.687,0.899,0,0.06,0
38,0,1,1,0.993,0.851,1,0.05,0
38,1,0,5,2.16,0.002,1,0.06,0
38,0,0,2,1.032,1.264,1,0.06,0
38,0,0,4,0.737,1.108,0,0.05,0
38,0,0,1,1.007,0.808,1,0.05,0
38,1,0,5,1.309,1.295,1,0.05,0
38,0,0,5,0.74,0.964,0,0.05,0
38,0,0,1,0.986,1.266,1,0.05,0
38,0,1,2,1.471,0.759,1,0.05,0
38,0,0,2,2.718,1.28,0,0.04,0
38,1,1,3,0.668,1.444,0,0.04,0
38,1,1,5,0.676,1.378,0,0.03,0
38,1,1,2,0.608,0.865,0,0.03,0
38,1,0,2,0.608,1.631,1,0.04,0
38,1,1,3,0.628,1.232,0,0.02,0
38,0,0,2,1.068,1.875,0,0.02,0
38,0,1,1,1.726,0.768,1,0.04,0
38,1,1,2,0.573,1.195,0,0.01,0
38,1,0,1,2.093,0.914,1,0.04,0
38,0,0,3,0.597,1.515,1,0.03,0
38,1,1,4,1.359,0.73,1,0.03,0
38,1,0,3,0.615,1.373,1,0.02,0
38,1,1,5,0.771,1.713,0,0.01,0
38,1,0,4,0.709,1.696,1,0.02,0
38,0,0,2,0.726,1.092,0,0.01,0
38,1,1,3,1.123,1.099,0,0.01,0
38,1,1,5,0.626,1.493,0,0.01,0
38,0,0,5,0.672,1.279,0,0.01,0
38,0,1,3,1.048,1.626,0,0.01,0
38,1,1,4,0.739,1.562,1,0.01,0
38,0,1,5,0.656,0.8,0,0.02,0
38,1,1,5,0.576,0.726,0,0.03,0
38,1,1,2,0.627,0.893,1,0.01,0
38,0,1,5,0.805,0.797,1,0.01,0
38,0,0,5,1.062,1.216,0,0.03,0
38,0,1,4,0.802,0.979,1,0.01,0
38,0,0,3,0.547,1.243,0,0.02,0
38,1,1,2,0.902,0.777,1,0.01,0
38,1,0,3,0.882,1.366,1,0.01,0
38,1,1,3,0.793,1.877,0,0.02,0
38,0,1,3,0.688,1.03,0,0.01,0
38,0,1,4,0.574,1.278,0,0.02,0
38,1,1,3,0.656,1.065,0,0.03,0
38,0,0,3,0.64,0.96,0,0.03,0
38,0,0,3,0.516,2.772,0,0.02,0
38,1,0,4,0.567,0.649,0,0.02,0
38,0,1,5,0.497,0.944,0,0.03,0
38,1,0,4,0.596,1.065,0,0.04,0
38,0,0,3,0.621,1.066,0,0.05,0
38,1,0,4,0.577,0.698,1,0.01,0
38,0,0,5,0.504,0.792,0,0.05,0
38,0,0,3,1.146,1.13,1,0.02,0
38,0,0,5,0.564,0.609,0,0.04,0
38,1,1,5,0.905,1.168,0,0.04,0
38,1,1,3,0.66,0.982,1,0.03,0
38,0,1,2,0.628,1.193,1,0.03,0
38,1,1,5,0.629,0.622,1,0.02,0
38,1,0,5,0.686,0.781,0,0.03,0
38,1,1,2,0.922,1.027,1,0.02,0
38,0,1,2,1.054,0.756,1,0.01,0
38,1,1,5,0.541,0.993,1,0.02,0
38,0,1,2,0.54,1.173,1,0.03,0
38,0,0,2,2.041,2.512,1,0.03,0
38,1,0,4,0.507,0.94,1,0.02,0
38,0,1,1,0.678,0.78,1,0.02,0
38,0,0,2,0.801,0.688,1,0.03,0
38,1,1,2,0.604,0.796,0,0.04,0
38,0,1,2,0.841,1.914,1,0.04,0
38,1,1,4,0.87,1.537,0,0.04,0
38,1,1,2,0.625,0.723,1,0.05,0
38,1,1,3,0.925,1.131,1,0.05,0
38,0,1,5,0.543,1.23,1,0.04,0
38,1,0,4,0.673,1.162,0,0.03,0
38,0,1,2,0.754,0.831,0,0.04,0
38,0,0,2,0.536,0.979,1,0.04,0
38,1,1,6,0.703,0.864,0,0.05,0
38,0,0,5,0.532,1.203,0,0.05,0
39,1,1,4,4.288,2.223,1,0.07,0
39,0,0,5,1.464,1.592,0,0.07,0
39,1,1,5,1.684,1.321,0,0.07,0
39,0,0,2,3.742,2.583,0,0.06,0
39,1,0,2,1.869,0.056,0,0.06,0
39,0,1,5,1.086,1.643,1,0.07,0
39,0,0,3,3.768,2.387,1,0.07,0
39,0,1,6,1.123,0.113,1,0.06,0
39,1,1,3,1.352,0.128,0,0.07,0
39,0,0,2,3.189,2.525,0,0.07,0
39,1,0,1,2.301,1.761,1,0.06,0
39,1,0,3,2.165,2.145,0,0.06,0
39,1,0,4,2.7,1.583,1,0.07,0
39,1,1,4,1.366,1.606,1,0.07,0
39,0,1,5,1.052,1.959,0,0.07,0
39,1,1,6,0.82,4.043,1,0.06,0
39,0,1,6,1.489,1.934,1,0.07,0
39,0,1,3,1.945,1.159,1,0.07,0
39,1,1,4,1.131,0.003,0,0.08,0
39,1,1,6,1.306,1.187,1,0.08,0
39,1,0,3,1.747,2.402,1,0.08,0
39,1,1,4,2.461,1.258,0,0.08,0
39,0,1,5,1.252,2.606,0,0.07,0
39,1,1,6,0.819,1.544,1,0.08,0
39,0,0,4,2.8,0.944,1,0.07,0
39,0,1,2,1.62,2.687,1,0.07,0
39,1,0,2,3.395,0.067,1,0.07,0
39,0,0,6,1.856,1.526,1,0.07,0
39,0,0,6,1.543,1.955,0,0.08,0
39,1,1,6,1.055,0.859,0,0.08,0
39,0,1,6,0.745,0.775,1,0.08,0
39,1,1,5,0.94,1.563,0,0.07,0
39,1,1,6,1.435,1.634,0,0.07,0
39,0,1,5,1.053,1.907,1,0.08,0
39,0,0,5,2.171,1.409,0,0.06,0
39,1,1,4,1.617,1.913,0,0.06,0
39,1,1,5,2.313,6.282,1,0.07,0
39,0,1,1,1.582,1.491,0,0.05,0
39,0,0,5,1.574,2.022,0,0.06,0
39,0,1,4,1.751,3.456,0,0.06,0
39,1,1,4,1.194,1.906,1,0.07,0
39,0,1,5,0.849,1.999,1,0.06,0
39,1,1,6,1.044,1.424,1,0.06,0
39,1,0,5,1.184,1.775,1,0.05,0
39,1,1,2,2.066,1.31,1,0.06,0
39,0,0,5,1.119,8.719,1,0.06,0
39,1,1,2,1.125,1.118,1,0.06,0
39,1,1,6,0.933,2.017,1,0.06,0
39,0,1,1,1.698,1.406,1,0.06,0
39,1,0,3,2.204,2.41,1,0.06,0
39,0,0,5,1.697,1.327,0,0.07,0
39,0,0,1,2.632,1.82,1,0.07,0
39,1,1,6,0.782,5.272,0,0.07,0
39,0,1,5,0.988,1.14,1,0.07,0
39,0,0,2,1.283,1.175,0,0.06,0
39,0,1,1,1.913,2.163,0,0.06,0
39,0,0,6,1.695,1.326,1,0.06,0
39,1,0,1,3.367,1.626,0,0.07,0
39,1,1,6,0.906,2.29,0,0.08,0
39,1,1,5,3.137,1.182,1,0.06,0
39,0,0,1,4.219,2.266,1,0.07,0
39,1,0,4,1.694,0.943,0,0.08,0
39,1,1,5,1.092,1.522,0,0.09,0
39,1,1,4,2.079,1.54,1,0.08,0
39,1,1,4,5.672,1.248,0,0.09,0
39,1,0,NA,1.25,3.526,1,0.08,1
39,0,1,5,1.153,1.025,0,0.08,0
39,0,1,5,1.058,0.976,1,0.09,0
39,0,0,2,3.22,1.77,0,0.09,0
39,0,0,3,3.362,1.746,1,0.09,0
39,0,0,6,2.295,2.082,0,0.09,0
39,0,0,6,1.479,2.328,1,0.08,0
39,0,1,1,3.232,1.632,0,0.08,0
39,0,1,3,1.488,2.365,0,0.09,0
39,1,1,2,2.073,2.341,0,0.1,0
39,0,1,NA,1.385,2.161,0,0.1,1
39,0,1,5,1.646,1.907,0,0.11,0
39,1,1,1,3.579,1.52,0,0.12,0
39,1,0,4,2.648,1.78,0,0.12,0
39,1,1,3,1.296,2.192,0,0.13,0
39,1,0,3,1.711,1.506,1,0.09,0
39,1,1,5,4.242,1.244,0,0.13,0
39,0,1,6,1.048,1.793,1,0.09,0
39,1,1,3,1.748,1.527,1,0.08,0
39,0,1,2,2.986,1.374,1,0.09,0
39,0,0,5,3.735,1.662,0,0.12,0
39,1,1,4,1.516,1.624,0,0.12,0
39,0,1,3,3.745,2.543,0,0.11,0
39,0,1,4,2.149,1.673,1,0.1,0
39,1,1,2,3.713,1.566,1,0.1,0
39,1,0,2,2.059,1.325,1,0.11,0
39,1,0,4,2.281,1.812,0,0.12,0
39,1,1,5,1.512,2.113,1,0.12,0
39,1,0,5,3.215,1.522,1,0.12,0
39,0,0,5,1.802,1.1,1,0.13,0
39,0,0,6,1.6,2.344,0,0.13,0
39,1,1,6,1.935,4.641,0,0.13,0
39,0,1,4,4.861,1.393,0,0.12,0
39,1,0,5,1.704,1.366,0,0.13,0
39,1,1,5,0.743,1.357,1,0.13,0
39,1,1,3,2.641,1.767,1,0.12,0
39,1,1,1,2.235,1.655,0,0.14,0
39,0,0,6,1.302,0.874,1,0.12,0
39,0,0,4,1.097,1.659,0,0.14,0
39,0,0,5,1.441,1.138,1,0.11,0
39,0,0,3,1.969,1.532,1,0.12,0
39,0,0,5,1.423,1.141,0,0.13,0
39,0,1,4,2.461,2.298,0,0.13,0
39,0,0,6,1.615,2.144,0,0.14,0
39,1,1,6,1.1,1.264,0,0.14,0
39,0,0,5,1.768,1.041,1,0.13,0
39,1,1,5,1.835,3.638,0,0.13,0
39,0,0,6,3.841,2.426,0,0.13,0
39,0,0,3,4.374,0.986,1,0.13,0
39,1,0,1,2.773,1.376,0,0.12,0
39,0,1,5,1.196,1.416,1,0.12,0
39,1,0,1,2.254,1.377,1,0.13,0
39,1,NA,NA,3.306,0.001,1,0.14,1
39,1,0,4,1.523,7.025,0,0.13,0
39,0,NA,NA,4.385,0.001,0,0.14,1
39,0,1,2,3.079,1.36,1,0.14,0
39,0,0,5,2.26,1.024,0,0.14,0
39,1,1,6,1.018,1.51,1,0.13,0
39,1,0,5,2.057,2.624,1,0.13,0
39,1,1,4,0.999,3.72,1,0.14,0
39,1,1,3,4.635,1.843,1,0.14,0
39,1,1,6,1.137,1.71,0,0.14,0
39,0,1,5,1.096,0.876,1,0.13,0
39,1,1,3,3.589,1.316,0,0.13,0
39,0,1,1,4.407,1.581,0,0.13,0
39,1,1,5,1.07,1.209,1,0.13,0
39,0,1,4,3.501,1.056,0,0.14,0
39,1,1,6,0.979,3.267,0,0.15,0
39,0,1,5,0.887,1.981,1,0.12,0
39,0,1,5,3.791,1.548,0,0.15,0
39,1,1,5,2.856,1.26,0,0.16,0
39,0,0,5,2.099,2.454,0,0.16,0
39,1,0,6,1.433,0.885,0,0.15,0
39,1,0,4,1.258,2.418,1,0.13,0
39,1,0,2,2.639,0.968,1,0.14,0
39,1,1,4,1.434,1.066,0,0.16,0
39,0,1,1,3.205,2.7,1,0.14,0
39,1,0,2,1.782,1.972,1,0.13,0
39,0,0,4,2.704,1.455,1,0.13,0
39,0,0,5,1.468,3.291,1,0.14,0
39,1,1,4,3.166,2.002,1,0.15,0
39,1,1,3,2.177,1.026,1,0.15,0
39,0,1,6,1.82,2.423,1,0.16,0
39,0,0,2,5.549,1.27,0,0.16,0
39,0,0,5,1.3,1.122,1,0.16,0
39,1,1,NA,1.869,1.426,0,0.15,1
39,1,0,3,2.668,1.81,0,0.15,0
39,0,1,3,3.904,1.646,1,0.15,0
39,0,0,6,2.3,2.155,0,0.16,0
39,1,1,6,2.179,1.961,0,0.16,0
39,1,0,6,1.663,3.375,0,0.15,0
39,0,0,6,1.446,0.817,0,0.16,0
39,0,0,6,1.47,1.337,0,0.16,0
39,0,0,5,1.426,1.754,0,0.15,0
39,0,1,4,2.094,1.328,1,0.16,0
39,0,0,3,1.381,1.184,1,0.16,0
39,1,1,5,2.419,1.406,0,0.15,0
39,0,1,3,1.392,1.442,0,0.14,0
39,0,0,3,2.973,2.054,1,0.15,0
39,1,1,3,1.168,1.858,1,0.15,0
39,0,0,6,2.267,1.725,0,0.15,0
39,1,1,5,0.674,2.066,1,0.16,0
39,0,0,5,1.959,1.969,1,0.16,0
39,0,0,6,1.66,4.037,1,0.15,0
39,0,0,6,1.255,1.476,0,0.15,0
39,1,1,4,1.541,1.945,1,0.16,0
39,0,0,5,1.776,1.484,1,0.16,0
39,1,1,5,0.84,2.918,1,0.15,0
39,0,0,5,1.823,3.041,0,0.14,0
39,1,0,6,1.776,3.638,1,0.15,0
39,1,1,4,1.279,1.501,1,0.14,0
39,1,0,6,1.992,1.88,1,0.15,0
39,0,0,5,1.682,1.516,1,0.15,0
39,0,1,4,2.743,1.637,0,0.14,0
39,1,0,5,3.826,2.109,0,0.15,0
39,1,1,1,1.236,1.626,0,0.16,0
39,1,1,1,1.259,1.331,0,0.16,0
39,1,1,4,1.414,1.381,0,0.15,0
39,0,0,6,1.763,1.001,0,0.15,0
39,0,0,6,1.667,1.36,0,0.14,0
39,1,1,5,1.09,1.07,1,0.14,0
39,0,0,1,1.584,2.155,0,0.14,0
39,1,0,1,1.52,1.233,0,0.13,0
39,1,1,2,2.155,4.668,0,0.14,0
39,0,0,4,1.311,1.477,1,0.14,0
39,0,0,5,1.378,0.98,1,0.15,0
39,0,1,2,2.445,1.392,1,0.16,0
39,0,NA,NA,1.787,0.001,0,0.14,1
39,0,NA,NA,1.022,0.001,1,0.16,1
39,1,1,2,2.298,1.356,1,0.16,0
39,0,0,6,1.51,0.837,0,0.14,0
