Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Prompt_time
9,2,2,87,0.72968,1.8765,0.08,0.75
9,2,2,95,0.59521,1.4052,0.16,0.05
9,2,2,57,1.0209,2.6353,0.04,0.75
9,2,2,57,0.69544,1.6272,0.04,0.05
9,2,2,62,0.68826,1.6706,0.02,0.05
9,1,1,88,0.65361,1.5621,0.08,0.05
9,2,2,79,0.57607,1.4968,0.02,0.05
9,1,1,99,0.67561,2.459,0.08,1.5
9,2,2,85,0.93192,3.2561,0.08,1.5
9,2,2,100,0.59554,2.5754,0.16,1.5
9,1,1,83,0.91696,2.6174,0.04,0.75
9,1,1,67,0.76799,2.3946,0.08,0.75
9,2,2,75,0.59779,2.5162,0.02,1.5
9,1,1,100,0.54133,2.4351,0.16,1.5
9,2,2,54,0.92071,1.9276,0.02,0.05
9,1,2,36,0.70225,3.1236,0.08,1.5
9,2,2,78,0.77217,3.1086,0.04,1.5
9,1,2,55,0.86807,3.2765,0.04,1.5
9,2,1,52,1.1136,2.814,0.02,0.75
9,2,2,54,0.82019,1.8763,0.08,0.05
9,2,2,68,0.71371,3.0378,0.02,1.5
9,2,2,91,0.60895,1.542,0.16,0.05
9,2,2,75,0.78112,1.7265,0.04,0.05
9,1,2,53,0.77028,2.4339,0.04,0.75
9,2,2,72,0.75595,2.3335,0.08,0.75
9,1,1,100,0.67974,1.6494,0.16,0.05
9,1,1,100,0.64759,1.8068,0.16,0.75
9,2,2,58,0.77467,1.72,0.02,0.05
9,1,1,95,0.56077,1.56,0.16,0.75
9,1,1,63,0.82153,1.7915,0.04,0.05
9,2,2,59,0.71197,2.3139,0.02,0.75
9,1,1,83,0.59276,1.4766,0.08,0.05
9,2,2,90,0.75573,3.0799,0.04,1.5
9,1,1,94,0.72343,2.2481,0.08,1.5
9,1,2,55,0.75315,2.4167,0.04,0.75
9,1,2,21,0.90186,2.4916,0.08,0.75
9,1,1,100,0.58646,1.6226,0.16,0.75
9,1,1,93,0.70757,2.712,0.04,1.5
9,2,2,86,0.68712,1.5587,0.08,0.05
9,2,2,57,0.75252,1.6979,0.02,0.05
9,2,2,61,0.73357,2.5656,0.02,1.5
9,2,2,78,0.67308,1.6966,0.08,0.75
9,1,2,58,0.77501,2.4509,0.02,0.75
9,1,1,52,0.93752,1.8829,0.08,0.05
9,2,2,73,0.68028,1.7161,0.02,0.75
9,1,1,68,0.70358,2.4866,0.02,1.5
9,2,2,92,0.64194,2.5111,0.16,1.5
9,1,1,96,0.67276,1.5563,0.04,0.05
9,2,1,85,0.66672,2.6343,0.08,1.5
9,2,2,100,0.58183,1.3427,0.16,0.05
9,2,2,82,0.74343,1.7011,0.02,0.05
9,1,1,53,0.707,2.3706,0.04,0.75
9,2,2,76,0.59366,2.5242,0.16,1.5
9,1,1,99,0.64321,1.4778,0.16,0.05
9,1,1,100,0.60435,1.5421,0.16,0.75
9,1,1,92,0.59814,1.5435,0.04,0.05
9,2,1,58,0.80361,2.5779,0.04,0.75
9,2,2,100,0.6092,1.4438,0.16,0.05
9,2,2,100,0.60944,1.4318,0.16,0.05
9,1,1,100,0.81453,2.7575,0.08,1.5
9,1,1,100,0.6458,2.6011,0.04,1.5
9,1,2,56,0.84671,2.0135,0.04,0.05
9,1,1,99,0.61174,2.6654,0.16,1.5
9,1,1,62,0.82849,1.7862,0.02,0.05
9,2,2,87,0.73114,1.6273,0.08,0.05
9,1,2,39,0.74345,3.1168,0.04,1.5
9,2,2,63,0.78298,1.7283,0.02,0.05
9,1,1,61,0.72057,2.3842,0.08,0.75
9,2,2,100,0.65899,2.5651,0.16,1.5
9,1,2,51,0.86817,2.5441,0.02,0.75
9,1,1,71,0.69903,2.3257,0.04,0.75
9,2,2,59,0.79262,2.2348,0.02,0.75
9,2,2,98,0.61786,1.7525,0.08,0.75
9,2,2,91,0.64832,1.623,0.16,0.75
9,2,2,100,0.74249,1.7171,0.16,0.75
9,2,2,74,0.70151,2.5813,0.08,1.5
9,1,2,56,0.69734,2.4327,0.02,1.5
9,1,1,100,0.54885,1.4696,0.08,0.05
9,2,2,55,0.79674,1.8774,0.04,0.05
9,2,2,52,0.68401,3.0081,0.02,1.5
9,1,1,92,0.71425,2.2794,0.08,0.75
9,2,2,99,0.63111,1.4165,0.16,0.05
9,1,2,75,0.70175,1.6224,0.02,0.05
9,1,1,99,0.50802,1.4334,0.16,0.75
9,2,2,79,0.67126,2.5777,0.02,1.5
9,2,2,96,0.79519,1.8437,0.04,0.75
9,2,2,100,0.58169,2.4878,0.16,1.5
9,1,1,100,0.64194,1.5996,0.16,0.05
9,1,1,72,0.78631,2.3392,0.04,0.75
9,2,1,56,0.84955,1.7703,0.04,0.05
9,1,1,100,0.63388,2.6261,0.16,1.5
9,1,1,100,0.68793,1.5349,0.08,0.05
9,1,1,99,0.58372,2.4775,0.08,1.5
9,2,1,28,0.71713,3.0167,0.02,1.5
9,1,2,53,0.87213,2.4742,0.08,0.75
9,2,2,85,0.74509,1.6782,0.04,0.05
9,1,1,93,0.73568,1.8457,0.02,0.75
9,1,1,72,0.80403,1.7125,0.08,0.05
9,2,2,100,0.71881,1.6565,0.16,0.75
9,2,2,98,0.7241,2.6795,0.08,1.5
9,1,1,99,0.71634,2.6358,0.04,1.5
9,1,2,83,0.63089,1.7409,0.02,0.75
9,2,2,65,0.62876,2.3132,0.04,1.5
9,2,2,61,0.70243,1.5986,0.02,0.05
9,1,1,61,0.84195,2.5794,0.02,0.75
9,1,1,91,0.68325,1.8535,0.08,0.75
9,1,1,63,0.80266,2.918,0.04,1.5
9,1,2,62,0.79014,1.674,0.04,0.05
9,1,1,99,0.70302,2.5734,0.08,1.5
9,1,1,99,0.56032,2.5525,0.16,1.5
9,2,2,100,0.56097,1.4325,0.16,0.05
9,1,1,95,0.68585,1.7097,0.04,0.75
9,1,1,100,0.58119,2.5734,0.16,1.5
9,2,1,18,0.73457,1.8153,0.02,0.05
9,2,2,99,0.70112,2.2405,0.08,0.75
9,2,2,100,0.59679,2.0758,0.16,0.75
9,2,2,83,0.66942,2.2711,0.02,0.75
9,2,2,94,0.60457,1.5007,0.08,0.05
9,2,2,70,0.7022,2.9513,0.04,1.5
9,2,2,60,0.68333,2.9706,0.02,1.5
9,1,1,76,0.59905,1.5567,0.08,0.05
9,2,2,100,0.62743,2.1188,0.16,0.75
9,2,2,53,0.76964,1.7642,0.04,0.05
9,2,2,74,0.70886,2.2371,0.04,0.75
9,1,1,100,0.63369,1.5667,0.16,0.05
9,1,1,100,0.63819,2.9869,0.08,1.5
9,2,1,54,0.78106,1.7634,0.02,0.05
9,2,2,56,0.73846,3.038,0.02,1.5
3,2,2,92,1.0261,2.7107,0.04,1.5
3,1,1,79,1.8102,3.2354,0.02,0.05
3,1,2,72,2.7458,3.8757,0.02,0.05
3,1,1,74,2.1583,3.4282,0.02,0.75
3,2,2,94,1.1372,3.154,0.04,1.5
3,1,1,98,0.66523,1.6153,0.08,0.75
3,1,1,86,1.6155,2.4501,0.04,0.05
3,1,2,77,1.5253,2.3646,0.02,0.75
3,1,1,99,0.71519,2.8673,0.16,1.5
3,2,2,99,0.57577,1.2997,0.16,0.05
3,2,2,64,1.9359,3.8666,0.02,1.5
3,2,2,97,0.73486,1.5373,0.16,0.75
3,2,1,84,0.70034,1.7794,0.04,0.05
3,2,2,99,0.50329,1.2873,0.16,0.75
3,2,2,88,1.1292,1.9024,0.16,0.05
3,1,1,77,1.7765,3.6211,0.02,1.5
3,1,2,68,1.4906,2.4407,0.04,0.75
3,1,2,80,2.3255,3.2216,0.08,0.05
3,1,1,78,3.3833,4.4564,0.04,0.75
3,2,2,73,1.5446,3.6106,0.08,1.5
3,2,2,100,0.78184,1.5596,0.08,0.75
3,1,1,100,0.6175,2.7819,0.16,1.5
3,2,2,74,1.3304,2.0913,0.08,0.05
3,2,2,82,2.1065,4.2586,0.08,1.5
3,1,1,72,1.0896,2.3903,0.04,0.75
3,2,2,100,0.62885,1.5496,0.16,0.05
3,2,2,29,2.0694,3.8399,0.02,1.5
3,1,1,78,1.5711,2.5165,0.02,0.05
3,2,2,88,1.2512,2.2259,0.04,0.75
3,2,2,32,1.5124,3.1959,0.04,0.05
3,2,2,24,0.87344,2.0771,0.02,0.05
3,2,2,83,1.4735,2.8987,0.08,0.05
3,1,1,73,1.6871,3.6792,0.02,1.5
3,2,2,99,0.90738,3.0841,0.16,1.5
3,2,2,93,1.21,2.0323,0.08,0.05
3,1,1,79,0.96469,2.1239,0.08,0.75
3,2,2,84,0.82128,1.7836,0.16,0.75
3,1,1,99,0.56395,2.6053,0.08,1.5
3,2,2,99,0.98566,1.8865,0.02,0.75
3,2,1,67,0.8117,3.9355,0.04,1.5
3,1,1,92,0.99464,2.913,0.04,1.5
3,1,1,79,2.1884,3.3599,0.02,0.75
3,1,1,72,0.77051,3.3889,0.04,0.05
3,1,1,99,0.67968,2.7583,0.16,1.5
3,1,1,75,1.5292,3.3983,0.08,1.5
3,1,1,74,1.1554,1.9702,0.08,0.75
3,1,2,97,0.47876,1.3027,0.16,0.05
3,2,2,99,0.83744,2.3534,0.16,0.75
3,2,2,97,1.0327,2.7285,0.04,0.05
3,2,2,100,0.79581,1.5321,0.16,0.05
3,1,1,99,1.0015,3.129,0.16,1.5
3,2,2,98,0.9018,1.6872,0.08,0.05
3,2,2,90,0.86079,2.1184,0.04,0.75
3,2,2,99,0.83301,2.8375,0.16,1.5
3,1,1,100,0.86871,1.7034,0.04,0.05
3,1,1,99,0.58313,1.4177,0.16,0.05
3,1,2,81,1.9855,3.403,0.02,0.75
3,1,2,78,2.267,3.927,0.02,1.5
3,1,1,20,1.325,4.1412,0.08,1.5
3,1,1,65,0.87911,3.9527,0.02,0.05
3,1,2,67,4.2783,5.4205,0.02,0.05
3,2,2,99,0.60424,1.5051,0.16,0.75
3,1,1,69,1.2477,2.1609,0.08,0.75
3,2,2,85,1.1791,3.2327,0.02,1.5
3,1,1,100,0.66731,2.7333,0.04,1.5
3,2,2,100,0.72365,1.5383,0.08,0.75
3,1,1,99,0.62035,1.4474,0.04,0.75
3,2,2,100,0.53977,1.4269,0.16,0.75
3,1,1,100,0.77867,2.5617,0.04,1.5
3,1,2,26,1.1798,3.3724,0.02,0.75
3,1,1,29,1.4494,3.342,0.08,0.05
3,2,2,100,0.51137,2.602,0.08,1.5
3,1,1,100,0.70974,2.8003,0.16,1.5
3,2,2,79,0.92782,1.9148,0.02,0.75
3,2,2,100,0.75108,1.5841,0.16,0.75
3,1,1,100,0.54165,1.3886,0.16,0.05
3,2,2,99,0.46641,1.3181,0.16,0.75
3,2,2,64,1.375,2.2389,0.04,0.75
3,2,2,99,0.61606,2.719,0.16,1.5
3,1,2,26,1.9986,3.7447,0.02,1.5
3,2,2,96,0.62184,1.4489,0.02,0.75
3,2,2,90,0.82192,1.6689,0.08,0.05
3,1,1,72,1.9078,3.0254,0.04,0.05
3,2,2,74,1.1006,2.346,0.04,0.75
3,1,1,98,0.56306,2.6536,0.08,1.5
3,2,2,78,1.2707,3.3982,0.04,1.5
3,2,2,85,1.0856,1.9004,0.08,0.75
3,2,2,92,0.85467,1.677,0.16,0.05
3,1,1,100,0.71006,1.4955,0.08,0.05
3,2,1,26,2.069,3.0513,0.02,0.05
3,1,1,76,1.902,3.6604,0.02,1.5
3,1,1,46,3.3463,4.1686,0.02,0.05
3,1,2,30,0.63869,2.7664,0.04,1.5
3,1,1,67,2.5284,3.4738,0.04,0.05
3,1,2,61,1.3574,2.5535,0.08,0.75
3,2,2,97,0.66462,2.7183,0.08,1.5
3,2,2,96,0.84376,1.6292,0.08,0.05
3,2,2,99,0.71991,2.8474,0.16,1.5
3,1,1,78,2.4726,3.5949,0.02,0.75
3,1,1,77,1.2362,2.1863,0.08,0.75
3,1,2,80,1.1995,2.9703,0.04,1.5
3,2,1,80,1.5529,2.5475,0.02,0.05
3,1,1,80,0.58529,3.7327,0.16,0.05
3,1,2,91,0.84444,1.696,0.04,0.75
3,1,1,100,1.2068,3.2236,0.08,1.5
3,1,1,100,1.0549,1.8204,0.16,0.75
3,2,1,0,0.8238,2.9021,0.08,1.5
3,2,2,10,1.4791,2.892,0.02,0.05
3,1,1,96,1.0973,1.8458,0.04,0.05
3,2,2,88,0.57185,2.121,0.04,1.5
3,1,1,99,0.44337,2.5463,0.16,1.5
3,1,1,100,0.67089,1.4067,0.16,0.05
3,2,1,2,1.0949,2.0696,0.04,0.75
3,2,2,99,0.73673,1.7559,0.08,0.05
3,1,1,92,0.91302,2.8929,0.02,1.5
3,1,1,98,0.73675,1.5763,0.08,0.75
3,2,2,76,0.86459,1.6793,0.02,0.75
3,1,1,100,0.69148,1.457,0.16,0.75
3,1,2,49,1.064,2.6503,0.02,1.5
3,1,1,98,0.62907,1.4145,0.04,0.05
3,1,1,93,0.86885,2.6877,0.04,0.05
3,2,2,99,0.63246,1.7256,0.16,0.05
3,1,1,81,0.87442,2.2504,0.02,0.05
3,2,2,98,0.73232,1.6285,0.08,0.05
3,2,2,86,0.6419,2.2772,0.08,1.5
3,1,2,10,0.14025,2.2052,0.04,0.05
3,1,2,0,0.79193,2.8456,0.16,1.5
3,2,2,95,1.3032,2.1794,0.08,0.75
3,2,1,73,1.6227,3.6764,0.02,1.5
3,2,1,73,1.601,2.4357,0.02,0.05
3,1,1,91,0.79568,1.6228,0.16,0.75
3,1,1,75,2.1021,3.9958,0.04,1.5
3,2,2,100,0.64815,1.4875,0.04,0.75
3,1,1,100,0.77017,2.8977,0.16,1.5
3,2,1,31,2.0532,3.8116,0.04,1.5
3,2,1,82,1.6402,2.4795,0.02,0.75
3,2,2,99,0.53984,1.3484,0.16,0.05
3,1,2,1,0.61534,1.5654,0.08,0.75
3,1,1,99,0.51125,1.3444,0.16,0.75
3,1,2,99,1.1129,3.302,0.08,1.5
3,1,1,99,1.0829,2.1805,0.04,0.75
3,2,2,100,0.46474,1.2379,0.08,0.05
3,1,2,87,0.89714,3.0124,0.02,1.5
3,2,1,78,1.4782,2.5636,0.02,0.75
3,2,2,78,0.6917,2.694,0.02,0.05
3,2,2,84,0.67642,1.8107,0.08,0.75
3,1,1,98,0.50639,1.6226,0.16,0.75
3,1,1,77,1.1928,3.1726,0.04,1.5
3,2,2,98,0.50962,1.3243,0.16,0.75
3,1,1,100,0.7514,1.5369,0.08,0.05
3,1,1,91,1.2488,3.3394,0.08,1.5
3,2,2,78,1.5355,3.6015,0.04,1.5
3,2,1,25,1.6245,2.9559,0.02,0.75
3,2,1,83,1.2957,2.1919,0.02,0.05
3,2,2,86,0.86894,1.7083,0.04,0.75
3,2,1,73,2.8577,4.5669,0.02,1.5
3,2,2,97,0.52384,2.6268,0.16,1.5
3,1,1,100,0.58416,1.3204,0.16,0.05
3,2,2,100,0.54776,1.3209,0.16,0.05
3,2,2,83,0.85207,1.8514,0.08,0.75
3,2,2,73,1.7886,3.1277,0.04,0.05
3,1,2,72,2.4056,3.9793,0.02,1.5
3,2,1,72,2.5785,3.627,0.04,0.75
3,2,2,89,0.44469,2.5476,0.16,1.5
3,1,1,99,0.71298,2.2254,0.08,1.5
3,2,2,80,1.1268,2.392,0.04,0.05
3,2,2,79,1.3651,2.6427,0.08,0.05
3,1,2,75,1.3614,4.0338,0.02,0.75
3,2,2,100,1.6713,2.7397,0.04,0.05
3,2,2,100,0.70378,2.4635,0.16,1.5
3,2,2,77,0.94494,3.4895,0.04,0.05
3,2,2,75,1.8218,3.6172,0.04,1.5
3,2,2,96,0.57834,1.413,0.16,0.05
3,1,1,100,0.596,1.3937,0.08,0.05
3,1,1,92,0.77409,1.5718,0.16,0.05
3,1,1,81,2.0377,2.86,0.08,0.05
3,2,2,81,0.88773,2.7692,0.08,1.5
3,2,2,81,0.51207,2.0219,0.02,0.75
3,1,1,98,0.6003,1.4396,0.04,0.75
3,2,2,83,0.80737,2.9103,0.16,1.5
3,2,2,77,0.82185,1.6489,0.16,0.75
3,2,2,77,1.0863,3.2507,0.02,1.5
3,2,2,76,1.6477,2.4085,0.02,0.05
3,1,2,82,1.1286,3.2055,0.08,1.5
3,1,1,100,0.73182,1.5342,0.16,0.75
3,2,2,86,0.76638,1.5811,0.04,0.75
3,2,1,75,0.76576,2.7949,0.02,1.5
3,2,2,80,0.73285,2.084,0.02,0.05
3,1,2,83,0.89263,1.6951,0.08,0.75
3,2,2,84,0.58999,2.7175,0.04,1.5
3,1,1,89,0.68048,1.5195,0.08,0.75
3,2,2,81,0.72002,1.5224,0.02,0.75
3,2,2,99,0.60741,2.3167,0.16,1.5
3,1,1,99,0.7726,1.6119,0.16,0.75
3,2,2,100,0.59241,1.4318,0.16,0.75
3,2,2,100,0.52438,1.6729,0.16,0.05
3,1,1,98,0.66012,2.7138,0.16,1.5
3,2,2,100,0.512,1.3173,0.08,0.05
3,2,1,28,1.353,2.9797,0.02,0.75
3,2,2,86,1.6653,2.5293,0.08,0.75
3,2,2,99,0.44536,1.2187,0.08,0.05
3,1,1,88,0.5065,2.1393,0.04,0.75
3,2,2,73,2.2112,4.1296,0.08,1.5
3,1,1,96,0.60694,1.3199,0.16,0.05
3,2,2,80,2.4547,4.5699,0.04,1.5
3,1,1,81,1.1976,2.1676,0.02,0.05
3,2,2,84,0.75211,2.8304,0.04,1.5
3,1,1,100,0.51023,1.3558,0.02,0.75
3,2,2,86,0.90588,1.6837,0.08,0.75
3,2,1,86,0.77056,2.9104,0.02,1.5
3,2,2,77,0.89933,2.5592,0.08,1.5
3,2,2,99,0.52792,2.6814,0.02,1.5
3,2,1,81,0.51899,2.6514,0.04,0.05
3,1,1,94,0.81094,1.57,0.04,0.75
3,1,2,25,1.0653,3.4624,0.04,0.05
3,1,1,99,0.51098,1.5487,0.02,0.05
3,1,1,98,0.67292,1.598,0.08,0.75
3,1,1,99,0.63024,2.7946,0.08,1.5
3,1,1,100,0.67318,1.4337,0.16,0.05
3,1,1,18,0.63108,1.9748,0.02,0.75
3,2,2,99,0.50938,1.301,0.16,0.05
3,2,1,74,1.0259,2.9695,0.04,1.5
3,1,2,76,1.0686,2.0064,0.02,0.75
3,2,2,77,0.77324,2.95,0.02,1.5
3,2,2,73,1.0179,3.0961,0.02,1.5
3,1,1,80,0.72719,1.5249,0.02,0.05
3,2,2,95,0.58037,1.3289,0.08,0.05
3,1,1,99,0.8429,1.6331,0.16,0.75
3,2,2,86,0.45887,1.2198,0.04,0.05
3,1,1,99,0.51564,2.6555,0.08,1.5
3,2,2,87,0.50909,2.6181,0.16,1.5
3,1,1,94,0.51141,1.2955,0.04,0.75
3,2,2,27,1.6352,3.1465,0.04,0.05
3,1,2,1,0.5266,1.5258,0.16,0.75
3,1,1,16,0.4728,2.3531,0.08,0.05
3,1,1,88,1.2835,2.9805,0.04,1.5
3,1,1,76,1.1537,2.5543,0.02,0.05
3,1,1,99,0.57759,2.742,0.16,1.5
3,2,2,15,0.55037,2.9029,0.08,0.75
3,1,1,80,0.50987,1.3678,0.04,0.75
3,1,1,97,0.58859,1.4525,0.16,0.75
3,1,1,99,0.61075,2.16,0.16,1.5
3,1,1,76,1.1148,2.7661,0.02,0.75
3,2,1,92,0.59798,2.3318,0.04,1.5
3,2,2,99,0.4378,1.2526,0.16,0.75
3,1,1,22,1.0755,3.7441,0.04,1.5
3,2,2,81,0.70575,1.4543,0.02,0.05
3,1,1,84,0.48811,1.389,0.08,0.75
3,1,2,62,2.1416,3.3624,0.04,0.75
3,2,1,80,0.9134,2.3263,0.04,0.05
3,1,2,71,2.868,4.6756,0.02,1.5
3,1,2,80,1.7896,2.6242,0.02,0.05
3,2,2,67,0.59497,2.3532,0.02,1.5
3,2,2,98,0.58834,1.4845,0.16,0.05
3,1,2,85,1.5302,2.4188,0.08,0.75
3,1,2,0,0.43425,2.5371,0.08,1.5
3,2,2,100,0.49183,1.2158,0.16,0.05
3,2,2,75,0.77521,2.7549,0.08,1.5
3,1,2,17,0.59224,2.2681,0.02,0.75
3,1,2,23,0.58509,3.5357,0.08,0.05
3,1,1,80,0.63413,1.5426,0.04,0.05
3,1,1,95,0.55844,1.6391,0.08,0.05
3,2,2,100,1.0357,1.8382,0.04,0.75
3,2,2,99,0.54136,2.6934,0.16,1.5
3,1,2,35,1.1049,3.9002,0.04,0.75
3,1,1,88,0.57551,2.7522,0.16,1.5
3,2,2,100,0.56971,2.6972,0.08,1.5
3,1,1,82,0.76336,2.3742,0.04,1.5
3,2,1,35,1.3588,2.9194,0.04,0.05
3,2,2,98,0.57407,2.6893,0.16,1.5
3,1,2,0,0.53109,1.3936,0.16,0.75
3,2,2,69,0.9164,2.3169,0.08,0.05
3,2,1,79,0.50688,2.579,0.08,1.5
3,2,2,82,0.80867,1.6556,0.16,0.05
3,1,1,99,0.51737,1.289,0.16,0.75
3,1,2,72,0.88732,2.6089,0.02,1.5
3,2,2,100,0.50156,1.261,0.08,0.75
3,1,1,74,1.2573,3.0895,0.04,1.5
3,2,2,64,0.46415,1.8329,0.08,0.75
3,1,1,96,0.46119,1.3095,0.04,0.05
3,2,2,97,0.5061,1.2363,0.02,0.05
3,2,1,68,0.8885,2.0109,0.04,0.75
3,2,2,99,0.52672,1.3106,0.02,0.75
3,2,2,100,0.49253,1.5855,0.16,0.05
3,2,1,67,0.87938,2.4533,0.02,1.5
3,1,1,68,1.0175,1.8323,0.02,0.75
3,2,2,95,0.45841,1.3176,0.02,0.05
3,2,2,95,0.64199,1.3416,0.08,0.05
5,2,2,98,0.89909,2.3658,0.16,0.75
5,1,1,99,0.81658,1.6512,0.02,0.05
5,2,2,98,0.77796,1.5757,0.02,0.05
5,1,1,98,0.76388,2.2183,0.04,0.75
5,2,2,98,0.95397,1.7517,0.04,0.05
5,1,1,98,0.75937,2.9851,0.08,1.5
5,2,2,97,0.82415,2.2786,0.02,0.75
5,2,2,96,0.96374,3.1895,0.04,1.5
5,1,1,98,0.79597,2.9971,0.02,1.5
5,1,2,94,0.83352,2.5059,0.04,1.5
5,1,1,98,0.83718,2.2917,0.08,0.75
5,1,1,99,0.81304,3.0388,0.16,1.5
5,2,2,95,0.80191,2.2564,0.02,0.75
5,1,1,98,0.83951,2.3063,0.04,0.75
5,1,1,97,0.8079,1.7902,0.16,0.05
5,2,2,82,0.75582,1.5905,0.04,0.05
5,1,1,98,0.52669,2.7266,0.08,1.5
5,2,2,98,0.95196,1.7251,0.16,0.05
5,2,2,77,0.88832,3.0649,0.02,1.5
5,2,2,99,0.79612,2.9973,0.16,1.5
5,2,2,98,0.7935,2.2234,0.16,0.75
5,2,2,98,0.90592,1.8759,0.08,0.05
5,1,1,98,0.73982,2.1574,0.08,0.75
5,2,2,96,0.76957,1.4935,0.08,0.05
5,1,2,94,1.147,2.6507,0.04,0.75
5,1,1,99,0.89276,1.7028,0.02,0.05
5,2,2,96,0.79429,2.5281,0.08,1.5
5,2,2,90,0.77705,1.5625,0.02,0.05
5,2,1,97,0.74606,2.2128,0.02,0.75
5,1,1,85,0.91082,1.7578,0.16,0.05
5,1,1,72,1.3565,2.1174,0.04,0.05
5,1,1,92,0.89654,1.6451,0.08,0.05
5,2,2,98,0.67956,2.9295,0.08,1.5
5,2,2,96,0.81803,1.5912,0.08,0.05
5,2,2,70,0.88263,3.133,0.02,1.5
5,1,2,95,0.92345,2.341,0.02,0.75
5,1,1,100,0.82379,3.0126,0.16,1.5
5,1,1,98,0.79859,1.6824,0.16,0.05
5,1,1,100,0.75111,2.1441,0.16,0.75
5,1,1,100,0.82532,2.329,0.08,0.75
5,1,1,98,0.86846,1.6908,0.04,0.05
5,1,1,98,0.71926,2.1738,0.08,0.75
5,2,1,96,1.2748,3.5129,0.02,1.5
5,1,2,88,0.98701,2.4292,0.04,0.75
5,1,2,76,0.89646,3.1714,0.04,1.5
5,1,1,98,0.80082,2.8543,0.16,1.5
5,2,2,94,0.90996,2.5946,0.04,1.5
5,1,1,99,0.78086,2.2107,0.16,0.75
5,1,1,89,1.0474,1.8575,0.02,0.05
5,1,2,96,0.83684,3.0749,0.02,1.5
5,2,1,92,1.0996,1.8235,0.04,0.05
5,2,1,52,1.4041,3.6298,0.02,1.5
5,1,1,97,0.77673,1.5499,0.16,0.05
5,2,1,98,0.77237,2.9612,0.04,1.5
5,1,1,98,0.85148,1.7353,0.16,0.05
5,2,2,97,0.82676,3.0525,0.16,1.5
5,1,1,97,0.71792,2.8331,0.08,1.5
5,2,2,97,0.69561,2.1242,0.16,0.75
5,2,2,86,0.80527,2.9818,0.04,1.5
5,1,1,99,0.89064,3.1287,0.08,1.5
5,2,2,98,1.0213,2.5495,0.08,0.75
5,1,2,97,0.87527,2.3051,0.02,0.75
5,2,2,91,0.97487,2.3924,0.04,0.75
5,2,2,99,0.86537,2.3075,0.16,0.75
5,2,1,100,0.81846,1.5917,0.08,0.05
5,2,2,94,0.89411,2.4593,0.08,0.75
5,1,1,95,0.80577,1.5297,0.08,0.05
5,1,1,99,3.1158,3.9873,0.02,0.05
5,1,2,98,0.77709,1.5871,0.04,0.05
5,2,2,97,0.67705,2.1189,0.04,0.75
5,2,1,99,0.7933,2.2231,0.02,0.75
5,2,2,99,0.7301,2.882,0.16,1.5
5,1,1,100,1.0475,3.3593,0.16,1.5
5,1,1,2,0.92856,1.7509,0.02,0.05
5,1,1,99,0.79272,2.957,0.04,1.5
5,1,1,99,0.84823,1.6706,0.08,0.05
5,1,1,99,0.82875,2.2832,0.16,0.75
5,1,1,98,0.80983,1.6445,0.02,0.05
5,1,1,97,0.78015,2.9814,0.16,1.5
5,2,1,93,0.84306,1.5669,0.04,0.05
5,1,2,95,2.9804,4.5702,0.08,0.75
5,1,1,99,0.7261,2.2298,0.16,0.75
5,1,2,92,1.8918,3.334,0.02,0.75
5,2,1,100,0.78925,2.9658,0.04,1.5
5,2,2,96,1.7525,2.5503,0.04,0.05
5,1,2,60,0.8351,2.3141,0.02,0.75
5,1,1,98,0.89839,2.3898,0.04,0.75
5,2,2,88,0.8833,3.0721,0.02,1.5
5,1,1,51,1.1692,3.235,0.02,1.5
5,1,1,100,0.85811,1.5943,0.16,0.05
5,1,2,95,1.1754,2.6052,0.04,0.75
5,1,1,98,0.78286,1.5314,0.16,0.05
5,2,2,95,0.95409,1.7518,0.08,0.05
5,2,2,67,1.3949,3.6207,0.08,1.5
5,2,2,100,0.92217,2.3028,0.08,0.75
5,2,2,97,2.0995,4.3252,0.08,1.5
5,2,2,95,1.6478,3.9596,0.08,1.5
5,1,1,98,0.89224,1.7023,0.02,0.05
5,1,1,98,0.79599,1.5568,0.08,0.05
5,2,1,14,0.82059,2.8126,0.02,1.5
5,1,1,98,0.78281,2.2005,0.08,0.75
5,1,1,97,0.93884,2.3442,0.04,0.75
5,2,2,100,1.0986,1.7869,0.04,0.05
5,1,1,98,0.75655,2.1742,0.02,0.75
5,2,2,98,0.74128,2.5364,0.02,1.5
5,1,1,99,0.71078,2.1406,0.04,0.75
5,1,1,98,0.79504,2.2016,0.16,0.75
5,1,1,97,0.74491,2.1748,0.02,0.75
5,1,1,99,0.87395,1.8117,0.08,0.75
5,2,1,4,0.85106,3.0768,0.04,1.5
5,2,2,97,0.88376,3.0234,0.16,1.5
5,2,1,98,0.89194,3.1792,0.04,1.5
5,2,1,98,0.7559,1.5414,0.04,0.05
5,1,1,86,1.1574,1.9798,0.02,0.05
5,1,1,100,0.6744,2.056,0.16,0.75
5,2,2,98,0.90094,3.0775,0.08,1.5
5,2,2,99,0.80397,2.9805,0.16,1.5
5,1,1,100,0.84432,1.5929,0.08,0.05
5,1,1,97,0.76775,1.5532,0.16,0.05
5,2,2,98,0.68578,1.5081,0.16,0.05
5,1,1,97,0.73209,1.5298,0.08,0.05
5,2,1,97,0.7132,2.2168,0.08,0.75
5,1,1,95,0.79619,1.5693,0.16,0.05
