Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Accuracy,Training,cond,Int.Block,five_s_to,exclude_subj
418,0,0,30,1.306619824,0.681824796,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.541969042,1.018923486,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,40,1.369218235,0.780908733,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,0,50,0.942771299,0.697770611,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.207020288,0.782353797,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.090898361,1.418158722,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.232484749,0.88318769,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,1,30,1.581124934,1.169073396,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,10,1.073684379,0.716336378,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.257027292,0.532206181,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.105982631,0.633558691,0.256,0,0,Expt,Pre,TRUE,FALSE
418,0,1,30,1.609619894,1.499734654,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.579213779,1.418857859,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,10,1.780865565,2.966548292,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.208985479,1.186401788,0.032,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.157300668,0.683758289,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.039438746,0.63283782,0.256,1,0,Expt,Pre,TRUE,FALSE
418,0,1,10,1.319312358,1.052715404,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,0,50,1.520648688,0.836020704,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,20,1.22743261,1.651309704,0.064,1,0,Expt,Pre,TRUE,FALSE
418,1,1,40,0.771089724,0.517975003,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.16407016,0.533322506,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,0,10,1.171817116,1.050944922,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,0,50,0.645424397,0.665171391,0.032,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,0.871079883,0.88447729,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,1,30,1.168053972,0.950255928,0.064,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,2.086546868,0.649551297,0.032,0,0,Expt,Pre,TRUE,FALSE
418,0,1,30,2.393496035,0.750627895,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,50,1.695690105,1.197766988,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.172964534,0.599962387,0.256,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.30896628,0.600340331,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,40,1.257508778,0.567290718,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,0,10,1.433968695,0.948505067,0.064,1,0,Expt,Pre,TRUE,FALSE
418,1,1,10,1.145892903,1.267622717,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.117808791,0.665430398,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,10,1.148713902,1.249201547,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.377956842,1.052971392,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,0.662509177,0.852607998,0.256,0,0,Expt,Pre,TRUE,FALSE
418,0,0,50,1.341290795,0.751464384,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.628194717,0.786577598,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.206107727,0.453378799,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.444521556,0.618267638,0.064,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.241393009,0.59937132,0.032,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.330754838,0.986369246,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,0,30,1.275668527,0.769653716,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.143788549,0.581004789,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.28510929,0.532063396,0.032,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.164323129,0.750366775,0.032,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.291393371,0.501813952,0.064,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.651781229,0.58304907,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,0,30,1.358603489,1.066396269,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.278459943,0.901680404,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,20,1.025892818,1.098853911,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,20,1.537988852,1.285448293,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.25434938,0.569048824,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.192922235,0.567804807,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.404094177,0.698106293,0.256,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.094746934,0.563449691,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.228296871,0.9658564,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.573395185,0.585819053,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,1,10,1.223107078,1.099091484,0.032,0,0,Expt,Pre,TRUE,FALSE
418,0,0,10,2.336665202,1.048980033,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.302514659,0.632607793,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.144047858,0.652330637,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,10,1.368684222,0.667509092,0.256,0,0,Expt,Pre,TRUE,FALSE
418,0,0,40,2.947883813,0.750647215,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.157941543,0.469777423,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,30,0.972033921,0.566708104,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.222531407,0.817350489,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.696837824,0.718786376,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.433885076,0.800895716,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,0,10,1.11365593,0.669124111,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,0.804880132,0.583372376,0.256,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.155178503,0.468143991,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,1,30,1.770989502,0.534478074,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.224789112,0.934121442,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.360066062,0.765804539,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.700590101,0.648507119,0.256,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.335117501,0.515671413,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.445153375,0.547952761,0.032,1,0,Expt,Pre,TRUE,FALSE
418,1,1,10,1.245064987,0.731287221,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.114412725,0.514107713,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.293634171,0.420622908,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,1,10,1.339978253,0.818857436,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,0,30,1.13964082,1.028776607,0.256,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.181046568,0.849120766,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.235101381,0.71866291,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.391494619,0.500722683,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.127376039,0.716515388,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.685309914,0.516384436,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.252961974,0.56745222,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.218779734,0.700035561,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,2.24505261,0.869856997,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.338492134,0.734955878,0.256,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.355818715,0.415402927,0.064,0,0,Expt,Pre,TRUE,FALSE
418,0,0,30,2.457936773,0.649384663,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,30,0.951360781,0.767187719,0.064,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,2.84160595,0.733217394,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.141195766,0.482554482,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,0,10,1.932545667,0.667181561,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,40,1.122975039,0.469896059,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,0.992639139,0.465262919,0.064,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.316449399,0.951470059,0.064,0,0,Expt,Pre,TRUE,FALSE
418,0,0,30,1.361280797,1.802585901,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.095218459,0.432467482,0.256,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,0.997091156,0.451251503,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.327098256,0.98763862,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.26008677,0.631373134,0.032,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.41550496,1.332962734,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,0,40,2.026916166,0.886419236,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,10,1.32679578,0.866558737,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.075321132,0.849443166,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,30,1.212355282,0.750556351,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,2.111204121,0.935840606,0.032,0,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.156802276,0.631216462,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,40,1.59202676,0.482491089,0.256,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.162298772,0.901403587,0.032,0,0,Expt,Pre,TRUE,FALSE
418,0,1,30,0.963779517,0.616551794,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.418140006,0.600258524,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.302070001,0.916027502,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,0.989275071,0.818480398,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.299817126,0.617740266,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,10,1.173589108,0.602773726,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,0,40,1.730986858,0.934506632,0.256,1,0,Expt,Pre,TRUE,FALSE
418,0,1,30,1.321807033,0.866436177,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,20,2.09411602,0.935489227,0.064,1,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.818107283,0.51974307,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,40,1.099154576,0.830336141,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.274862527,0.451891473,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,10,1.231161944,0.667890659,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.857993405,0.751906325,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.145849131,0.567786091,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,10,1.111052883,0.75064963,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.821083143,0.518159145,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,1,40,1.251888817,0.782193503,0.128,1,0,Expt,Pre,TRUE,FALSE
418,0,1,30,1.069953536,0.48529307,0.032,0,0,Expt,Pre,TRUE,FALSE
418,0,1,40,2.430255662,0.583949254,0.032,0,0,Expt,Pre,TRUE,FALSE
418,0,0,30,1.46370737,0.702999044,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.127752776,0.383128825,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,0.960694078,0.55080123,0.256,0,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.112555001,0.701385535,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,1,40,1.298900037,0.649919883,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.24114487,0.63670692,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,0,30,1.254881883,0.497762822,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.018605614,0.413974165,0.064,1,0,Expt,Pre,TRUE,FALSE
418,1,1,40,1.104504361,0.515183285,0.032,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.012314288,0.699124811,0.064,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.056631597,0.396608945,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,0,40,1.102262656,0.433761912,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,0,40,1.287761542,0.735164774,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,1.076752008,0.614480344,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,0.943313764,0.569035843,0.064,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.028551712,0.7142927,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,0,30,1.209754348,0.414441765,0.256,0,0,Expt,Pre,TRUE,FALSE
418,0,1,30,1.399731213,0.550942507,0.256,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,0.977666259,0.466344227,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,40,0.990542936,0.583013147,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,40,1.130471742,0.530352684,0.064,0,0,Expt,Pre,TRUE,FALSE
418,1,0,40,1.199444192,0.618159869,0.032,0,0,Expt,Pre,TRUE,FALSE
418,0,1,10,1.118334352,1.835826298,0.128,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.07769868,0.531884687,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.101440355,0.419072189,0.128,0,0,Expt,Pre,TRUE,FALSE
418,0,0,10,1.053269642,0.619127371,0.128,1,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.067367695,0.5983525,0.256,1,0,Expt,Pre,TRUE,FALSE
418,1,1,30,0.972180329,0.40131544,0.032,1,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.017434952,0.533912365,0.064,0,0,Expt,Pre,TRUE,FALSE
418,0,1,50,1.340844024,0.586291785,0.032,0,0,Expt,Pre,TRUE,FALSE
418,1,1,50,1.338011553,0.500270478,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.086422194,0.817199552,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,0.915991277,0.550050775,0.064,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.299223644,0.615986991,0.128,0,0,Expt,Post,TRUE,FALSE
418,1,1,30,1.155096998,0.534299064,0.256,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.024135618,0.532456736,0.128,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.023257773,0.582238844,0.032,1,0,Expt,Post,TRUE,FALSE
418,1,0,30,1.634663545,0.831988592,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,0.951730575,0.965847646,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,0.985075118,0.565792222,0.128,0,0,Expt,Post,TRUE,FALSE
418,0,1,10,0.74663231,0.666285301,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,0,30,2.191525169,0.68290399,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,0.932710792,0.499038536,0.064,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.032946071,0.535105667,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.072688501,0.448975384,0.064,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.270836453,0.399225274,0.128,0,0,Expt,Post,TRUE,FALSE
418,0,0,50,1.069294246,0.515881516,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.123888807,0.566585543,0.032,0,0,Expt,Post,TRUE,FALSE
418,1,1,30,1.019179172,1.249969813,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.540404135,0.61940932,0.256,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,0.981347294,0.518314609,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,0,10,1.084387875,0.799594646,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.113141841,0.535824728,0.256,1,0,Expt,Post,TRUE,FALSE
418,1,1,10,1.007461384,0.569155988,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.125737777,0.500939427,0.128,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.111201706,0.501247036,0.256,1,0,Expt,Post,TRUE,FALSE
418,1,0,50,1.708036089,0.532455528,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,0,10,1.72225459,0.497485401,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.037230549,0.66916275,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.288843756,0.497568115,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,1,10,1.075649569,0.601838827,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.103729455,0.498759002,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.177667406,0.469624676,0.256,1,0,Expt,Post,TRUE,FALSE
418,1,0,30,1.213139245,0.718098408,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,1,10,0.998800962,1.412453331,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.083004695,0.683462152,0.256,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,0.97150021,0.416887839,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,1,30,0.956556914,0.684082501,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.287284282,0.550268425,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,1,10,1.253720579,0.646117496,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,0,10,0.949011911,0.534473848,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,1,30,0.812063492,0.583203629,0.032,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.030876433,0.599930992,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.154126477,0.50313072,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,40,1.161357231,0.649355079,0.032,0,0,Expt,Post,TRUE,FALSE
418,1,1,10,1.056163997,1.065143196,0.032,1,0,Expt,Post,TRUE,FALSE
418,1,0,50,0.824142018,0.518137108,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,0,10,1.640136495,0.514781794,0.128,0,0,Expt,Post,TRUE,FALSE
418,0,0,40,1.880396878,0.968158783,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,1,30,0.788823832,0.584173847,0.064,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.278047585,0.698120481,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,0,30,1.397973107,0.500233046,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.309752054,0.316531508,0.256,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.086800139,0.546577731,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,1,10,1.576814194,0.535205889,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,0,30,0.988436167,0.500586237,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,1,10,1.118645582,0.568496397,0.032,0,0,Expt,Post,TRUE,FALSE
418,1,0,50,0.937191788,0.567083331,0.032,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,0.994921296,0.385212953,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.439113509,0.585391299,0.128,0,0,Expt,Post,TRUE,FALSE
418,1,0,30,0.970728624,0.584212487,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,0.933006929,0.668653491,0.128,0,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.618534795,0.517245377,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,30,0.951112944,0.649150712,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,1,30,1.013733391,0.69877645,0.032,1,0,Expt,Post,TRUE,FALSE
418,1,1,20,1.134488157,1.131636065,0.256,1,0,Expt,Post,TRUE,FALSE
418,0,1,20,1.044227955,0.48266225,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.118848441,0.851162934,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,0,50,1.60504894,1.019167701,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.235002065,0.65186847,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.279835274,0.637179049,0.256,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.181429342,0.465134623,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,0,50,1.125196217,0.783670867,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,0.890623717,0.484092221,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.386895591,0.584335953,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,30,1.001752068,0.682358808,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,40,1.201943395,0.535335393,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.082992016,0.365631686,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.073227042,0.58514316,0.064,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.205448438,0.518378606,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,0,30,1.065945574,0.665659217,0.128,0,0,Expt,Post,TRUE,FALSE
418,1,1,10,0.961921491,1.149321873,0.032,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,0.924574118,0.935155356,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.387414208,0.603171896,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,0,50,1.20947572,0.466250948,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,0.743548077,1.298621106,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,40,0.819467823,0.417022776,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,0.928924706,0.368417668,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.655975145,0.503017518,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,1,10,0.986221932,0.684710396,0.032,1,0,Expt,Post,TRUE,FALSE
418,1,0,30,2.776109865,0.735790254,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.226422544,0.368461138,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,1,40,1.113992217,0.686372808,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,20,0.849204687,0.885803718,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.402490932,0.618256167,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.077394695,0.686037125,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,1,30,1.076603487,0.579882427,0.064,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.925779797,0.63321999,0.128,0,0,Expt,Post,TRUE,FALSE
418,1,0,40,1.211465664,0.66521637,0.128,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.019304449,0.69927786,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,1,40,1.319935122,0.534329553,0.032,1,0,Expt,Post,TRUE,FALSE
418,1,1,30,1.294493301,0.448577818,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.145509827,0.548474396,0.064,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.106823648,1.398880536,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,0,40,1.424907084,1.21556449,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,1,40,1.110127342,0.749100722,0.256,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.034822511,0.469604752,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.226969839,0.532242406,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,0,50,1.22856433,0.998453507,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,0.982582858,0.650902176,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,1,30,1.414107592,0.634964814,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,0,50,1.619338078,0.651820171,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,10,1.017301223,0.847605064,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.175425399,0.633338928,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.107382415,0.985367934,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,40,0.921971675,0.416739619,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,0.994065789,0.616789066,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,0,30,1.280704365,0.485169302,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,1,40,0.904489026,0.532920714,0.256,0,0,Expt,Post,TRUE,FALSE
418,1,1,40,0.92929299,0.768162164,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,0,30,1.123403094,0.498439017,0.032,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,0.858801518,0.485420158,0.128,0,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.22194668,0.487506702,0.256,1,0,Expt,Post,TRUE,FALSE
418,0,1,30,1.418366109,0.48163528,0.064,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.205494021,0.449532943,0.032,0,0,Expt,Post,TRUE,FALSE
418,0,0,20,1.084572319,0.766203614,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,40,0.886616057,0.564300972,0.128,0,0,Expt,Post,TRUE,FALSE
418,0,1,10,2.6315772,0.534056962,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,0,50,0.852174207,0.568048116,0.128,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.051638021,0.631978388,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.109259458,0.534964693,0.064,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.185329838,0.549346506,0.032,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.162925459,0.632294147,0.032,1,0,Expt,Post,TRUE,FALSE
418,1,1,50,1.167553468,0.566167148,0.128,1,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.260876469,0.547847407,0.064,0,0,Expt,Post,TRUE,FALSE
418,1,0,50,1.298710159,0.79889249,0.128,0,0,Expt,Post,TRUE,FALSE
418,0,1,50,1.33983909,0.649061056,0.256,0,0,Expt,Post,TRUE,FALSE
418,0,0,40,1.093482994,0.434071633,0.032,1,0,Expt,Post,TRUE,FALSE
