Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy,Visual_search_accuracy
10,0,1,0,0.602049762,0.794003987,0.0421875,3,0,NaN
10,1,1,1,0.560144847,0.56023042,0.0421875,3,1,NaN
10,1,1,1,0.643744726,0.468193025,0.0421875,3,1,NaN
10,0,1,0,0.568606499,0.518287101,0.0421875,3,0,NaN
10,1,1,0,0.685653219,0.810774274,0.0421875,3,1,NaN
10,1,1,0,0.618734787,0.459897277,0.0421875,3,1,NaN
10,1,1,1,0.543415309,0.426245794,0.0421875,3,1,NaN
10,1,1,1,0.509989364,0.518340459,0.0421875,2,1,NaN
10,0,0,1,0.509975863,0.367828593,0.0421875,2,1,NaN
10,0,1,0,0.518494729,0.409545906,0.0421875,2,0,NaN
10,1,1,1,0.802656207,0.083696112,0.0421875,2,1,NaN
10,1,1,1,0.660432359,0.309443519,0.0421875,2,1,NaN
10,0,0,1,0.501732916,0.392781485,0.0421875,2,1,NaN
10,0,0,1,0.526728551,0.36788279,0.0421875,2,1,NaN
10,0,1,0,1.972848749,0.752340032,0.0421875,2,0,NaN
10,0,0,0,0.660524047,0.40956183,0.0421875,2,1,NaN
10,1,1,0,1.061671717,0.952964134,0.0421875,2,1,NaN
10,1,1,1,0.693856066,0.476610295,0.0421875,2,1,NaN
10,1,1,1,0.175622566,0.49314452,0.0421875,2,1,NaN
10,1,1,1,0.668891962,0.292507847,0.05625,6,1,1
10,0,0,0,0.50997307,0.727155546,0.05625,6,1,1
10,1,1,1,0.67715292,0.568460237,0.05625,6,1,1
10,1,1,1,0.618769111,0.518333755,0.05625,6,1,0
10,1,1,1,0.485015987,1.354174623,0.05625,6,1,0
10,1,1,1,0.509963103,0.150557962,0.05625,6,1,0
10,1,1,0,0.618744806,0.44298144,0.05625,6,1,NaN
10,1,1,0,0.710574392,0.551778788,0.05625,6,1,1
10,1,1,0,0.752517953,0.952995423,0.05625,6,1,0
10,1,1,1,0.033672069,1.01982738,0.05625,6,1,1
10,0,0,1,0.568622461,0.618619126,0.05625,6,1,1
10,0,0,0,0.493276383,0.459921303,0.05625,6,1,1
10,1,1,1,0.585341308,0.434705528,0.05625,4,1,1
10,0,0,0,0.668902207,0.568461634,0.05625,4,1,1
10,0,0,0,0.602054975,0.45144788,0.05625,4,1,1
10,0,0,1,0.576829423,0.543273796,0.05625,4,1,1
10,0,0,0,0.635478814,1.036514417,0.05625,4,1,0
10,0,0,1,0.543416555,0.952959385,0.05625,4,1,1
10,0,0,1,0.744018737,0.484879503,0.05625,4,1,1
10,1,1,1,0.526678953,0.702205169,0.05625,4,1,1
10,0,0,0,0.133938535,0.6772154,0.05625,4,1,1
10,0,0,1,0.810918022,0.501602578,0.05625,4,1,1
10,1,1,0,0.68564437,0.376067349,0.05625,4,1,0
10,0,0,0,0.986535126,0.484901573,0.05625,4,1,1
10,1,0,0,0.518442186,1.486364049,0.0421875,1,0,NaN
10,0,0,0,0.593572092,0.434723128,0.0421875,1,1,NaN
10,1,1,0,0.627019582,0.484874474,0.0421875,1,1,NaN
10,0,0,1,1.228824058,0.718946682,0.0421875,1,1,NaN
10,0,0,1,0.509972025,0.484854639,0.0421875,1,1,NaN
10,0,0,1,0.493278842,0.476393787,0.0421875,1,1,NaN
10,0,0,1,0.785905196,0.601923708,0.0421875,1,1,NaN
10,0,0,0,0.994794069,0.986401903,0.0421875,1,1,NaN
10,0,0,0,0.844311536,0.777336226,0.0421875,1,1,NaN
10,0,0,0,0.68562973,0.434721731,0.0421875,1,1,NaN
10,1,1,0,0.702371617,0.551775994,0.0421875,1,1,NaN
10,0,0,1,0.225781436,0.342659751,0.0421875,1,1,NaN
10,0,1,0,0.64372431,1.011358147,0.05625,4,0,0
10,0,0,0,0.877792142,0.434699103,0.05625,4,1,1
10,0,0,0,0.735805476,1.855697023,0.05625,4,1,1
10,0,0,0,1.145253136,0.484852963,0.05625,4,1,1
10,1,1,1,0.627024332,0.476367248,0.05625,4,1,1
10,1,0,1,0.501713025,1.061741087,0.05625,4,0,0
10,0,1,0,1.362545278,0.526559381,0.05625,4,0,1
10,1,1,1,0.677169252,0.518287939,0.05625,4,1,1
10,0,0,0,0.57684272,0.994632558,0.05625,4,1,1
10,0,0,0,0.994789844,1.496353028,0.05625,4,1,0
10,0,0,0,0.844331616,1.145330482,0.05625,4,1,0
10,0,0,1,0.927884693,0.810967595,0.05625,4,1,1
10,0,0,1,1.989617901,1.061537989,0.0421875,2,1,NaN
10,1,1,1,0.551908605,0.476668403,0.0421875,2,1,NaN
10,0,0,1,0.501725536,1.989437484,0.0421875,2,1,NaN
10,1,1,1,0.785930807,0.342904755,0.0421875,2,1,NaN
10,1,1,1,0.576837876,0.409531379,0.0421875,2,1,NaN
10,1,1,0,0.602063338,0.284293954,0.0421875,2,1,NaN
10,0,0,1,0.476555544,0.627073553,0.0421875,2,1,NaN
10,1,1,0,0.643716269,0.501562908,0.0421875,2,1,NaN
10,0,0,0,1.371047755,0.610132852,0.0421875,2,1,NaN
10,0,0,0,0.752525383,0.543269326,0.0421875,2,1,NaN
10,0,0,0,0.727327862,0.76907931,0.0421875,2,1,NaN
10,1,1,1,0.660414107,0.384569827,0.0421875,2,1,NaN
10,0,1,0,0.551890201,0.317710771,0.0421875,3,0,NaN
10,1,1,1,0.443096577,0.384600277,0.0421875,3,1,NaN
10,1,1,0,0.894481006,0.117074097,0.0421875,3,1,NaN
10,1,1,1,0.526718008,0.167251983,0.0421875,3,1,NaN
10,1,1,0,0.719046453,0.61863952,0.0421875,3,1,NaN
10,1,1,1,0.610270338,0.468164529,0.0421875,3,1,NaN
10,0,0,0,0.5601089,0.518295761,0.0421875,3,1,NaN
10,0,0,1,0.593548625,0.543531371,0.0421875,3,1,NaN
10,1,1,1,0.459823378,0.652021416,0.0421875,3,1,NaN
10,1,0,1,1.930925024,1.228886353,0.0421875,3,0,NaN
10,1,1,0,0.317862938,0.376365432,0.0421875,3,1,NaN
10,1,0,1,0.451600171,0.359354331,0.0421875,3,0,NaN
10,0,0,1,0.543397313,0.493146755,0.05625,5,1,0
10,0,0,0,1.496315227,1.187001421,0.05625,5,1,1
10,1,1,1,0.894473033,0.459684401,0.05625,5,1,1
10,1,1,1,0.877758245,0.685461141,0.05625,5,1,1
10,0,0,1,0.518428837,0.484901573,0.05625,5,1,0
10,1,1,1,0.643711369,0.38455055,0.05625,5,1,1
10,0,1,0,0.769230205,0.509806135,0.05625,5,0,1
10,0,0,0,1.538238372,0.484908557,0.05625,5,1,1
10,1,0,1,0.434867507,0.250835232,0.05625,5,0,1
10,1,0,0,0.626995278,0.401319721,0.05625,5,0,1
10,0,0,1,0.635481831,0.509834909,0.05625,5,1,1
10,1,0,1,0.802635164,0.627126911,0.05625,5,0,1
10,1,1,1,0.585309344,0.250853111,0.05625,6,1,1
10,1,1,1,0.317874705,0.083691642,0.05625,6,1,1
10,1,1,1,0.76072071,0.451605721,0.05625,6,1,0
10,1,1,1,0.426412488,0.568465545,0.05625,6,1,1
10,0,0,1,0.485049489,0.484909116,0.05625,6,1,1
10,0,0,1,0.626982517,0.476432619,0.05625,6,1,1
10,1,1,1,0.518445727,0.426246632,0.05625,6,1,1
10,1,1,1,1.0366731,0.066939793,0.05625,6,1,1
10,1,1,1,0.668889765,0.55172487,0.05625,6,1,1
10,1,1,1,0.685619734,0.426510353,0.05625,6,1,1
10,1,1,0,0.49325562,0.359594585,0.05625,6,1,1
10,0,0,1,0.535173272,0.493122729,0.05625,6,1,1
11,1,NaN,NaN,NaN,NaN,0.033333333,2,0,NaN
11,1,0,1,0.8527972,0.96258016,0.033333333,2,0,NaN
11,1,1,0,1.648158435,0.986394081,0.033333333,2,1,NaN
11,0,0,1,0.785907987,1.043612806,0.033333333,2,1,NaN
11,1,1,1,1.999230336,1.153549962,0.033333333,2,1,NaN
11,0,0,1,1.437910951,0.568464707,0.033333333,2,1,NaN
11,0,0,1,1.220568336,0.544640171,0.033333333,2,1,NaN
11,0,0,0,1.086843706,0.601868953,0.033333333,2,1,NaN
11,1,1,0,1.621819241,0.544656933,0.033333333,2,1,NaN
11,1,1,1,1.297109257,0.501592521,0.033333333,2,1,NaN
11,0,1,0,0.929321652,1.227553223,0.033333333,2,0,NaN
11,0,0,1,0.836116495,1.387614627,0.033333333,2,1,NaN
11,0,0,1,1.203891171,0.477815756,0.033333333,1,1,NaN
11,0,1,0,2.001899483,1.003123023,0.033333333,1,0,NaN
11,1,1,1,1.421204838,1.805510477,0.033333333,1,1,NaN
11,0,0,0,1.956126827,0.752390038,0.033333333,1,1,NaN
11,0,0,1,1.664839527,0.551726546,0.033333333,1,1,NaN
11,0,0,1,0.802642982,0.525479356,0.033333333,1,1,NaN
11,0,1,0,1.086830389,0.618621082,0.033333333,1,0,NaN
11,0,0,1,1.270736258,0.551721797,0.033333333,1,1,NaN
11,0,0,1,1.7484412,0.795427072,0.033333333,1,1,NaN
11,1,0,1,1.03668789,0.518289336,0.033333333,1,0,NaN
11,0,0,1,0.79557922,0.55174247,0.033333333,1,1,NaN
11,1,1,1,1.063056139,0.544632628,0.033333333,1,1,NaN
11,1,1,1,0.953087693,0.427630607,0.033333333,3,1,NaN
11,1,1,1,0.886226044,0.475256492,0.033333333,3,1,NaN
11,1,1,1,0.645141944,0.461102179,0.033333333,3,1,NaN
11,0,1,1,0.585323541,0.484900455,0.033333333,3,0,NaN
11,1,0,1,0.769217211,0.652039295,0.033333333,3,0,NaN
11,1,1,0,1.722122492,0.678433153,0.033333333,3,1,NaN
11,1,1,1,0.678535947,0.551719283,0.033333333,3,1,NaN
11,1,0,0,0.829003207,0.835943674,0.033333333,3,0,NaN
11,0,0,1,0.836089132,0.575521191,0.033333333,3,1,NaN
11,1,1,1,1.003270887,0.585205662,0.033333333,3,1,NaN
11,0,1,0,0.986562246,0.952988997,0.033333333,3,0,NaN
11,1,0,1,0.769235664,0.609013995,0.033333333,3,0,NaN
11,0,0,0,1.313786996,1.805548191,0.0375,5,1,1
11,1,1,1,1.514386126,1.079614867,0.0375,5,1,1
11,1,1,1,0.969821571,0.835960157,0.0375,5,1,1
11,1,0,1,0.919688942,0.585216836,0.0375,5,0,1
11,1,1,0,1.597992376,0.902779823,0.0375,5,1,1
11,0,0,0,0.936417511,0.60190527,0.0375,5,1,1
11,1,1,1,1.538230405,1.237128462,0.0375,5,1,0
11,0,1,0,1.437911696,0.568493761,0.0375,5,0,1
11,0,0,0,1.30416155,1.186984938,0.0375,5,1,1
11,0,0,1,1.437905549,1.889114119,0.0375,5,1,1
11,0,0,0,0.962720202,0.594807161,0.0375,5,1,1
11,1,1,1,1.748421937,0.735671992,0.0375,5,1,1
11,0,0,1,0.702326135,0.635363154,0.0375,4,1,1
11,0,1,0,1.848750503,0.484977001,0.0375,4,0,1
11,1,0,0,1.488049818,1.614539557,0.0375,4,0,0
11,1,1,1,0.485003542,0.59224231,0.0375,4,1,1
11,0,0,0,1.872541422,1.113054871,0.0375,4,1,0
11,0,0,0,0.946014634,0.78578283,0.0375,4,1,NaN
11,0,0,0,0.836081668,0.434727598,0.0375,4,1,1
11,0,1,0,1.898938725,0.661710078,0.0375,4,0,0
11,0,0,0,0.936361187,1.989429942,0.0375,4,1,1
11,1,0,1,1.571635969,0.592301815,0.0375,4,0,1
11,0,0,0,1.053428007,1.480874804,0.0375,4,1,NaN
11,0,0,1,1.554903208,1.304029702,0.0375,4,1,1
11,1,1,1,0.852818525,0.969672402,0.0375,6,1,1
11,1,1,1,0.444472692,0.468170117,0.0375,6,1,0
11,1,0,1,0.618740092,0.434751344,0.0375,6,0,1
11,1,1,1,0.54482873,0.535027217,0.0375,6,1,1
11,0,1,1,0.762157748,0.936282125,0.0375,6,0,0
11,1,1,0,0.886234411,0.644945377,0.0375,6,1,1
11,1,0,0,1.146656243,0.996062069,0.0375,6,0,1
11,0,1,0,0.895863754,1.062918891,0.0375,6,0,1
11,0,0,1,1.564576863,1.772114333,0.0375,6,1,0
11,1,1,1,0.561526289,0.561354586,0.0375,6,1,1
11,1,1,0,0.016936139,1.361241163,0.0375,6,1,0
11,1,1,1,0.594948507,0.695110412,0.0375,6,1,1
11,1,0,0,0.735796583,0.609972217,0.033333333,2,0,NaN
11,1,1,0,1.07011738,0.745243599,0.033333333,2,1,NaN
11,0,0,1,1.313785871,0.518326491,0.033333333,2,1,NaN
11,0,0,0,0.5686299,0.568462472,0.033333333,2,1,NaN
11,1,0,0,0.44452149,0.66879366,0.033333333,2,0,NaN
11,1,0,0,0.485016201,0.678372251,0.033333333,2,0,NaN
11,1,0,0,0.461239156,0.869395412,0.033333333,2,0,NaN
11,0,0,0,0.8193789,0.578092746,0.033333333,2,1,NaN
11,1,0,0,1.036678965,0.491964761,0.033333333,2,0,NaN
11,0,0,0,0.71909474,0.551747778,0.033333333,2,1,NaN
11,0,1,0,0.635487473,0.491963923,0.033333333,2,0,NaN
11,0,1,1,1.196796895,1.043660298,0.033333333,2,0,NaN
11,0,0,0,0.711999518,1.538090176,0.033333333,1,1,NaN
11,0,1,0,1.648158536,0.611531354,0.033333333,1,0,NaN
11,0,0,0,0.752495168,1.036546824,0.033333333,1,1,NaN
11,0,0,1,0.568639026,0.451439219,0.033333333,1,1,NaN
11,1,1,0,0.719083659,0.527913464,0.033333333,1,1,NaN
11,0,0,0,0.585361821,0.585203147,0.033333333,1,1,NaN
11,1,1,1,0.661870987,0.527944473,0.033333333,1,1,NaN
11,0,0,1,1.01997218,0.518311126,0.033333333,1,1,NaN
11,0,0,0,0.76924143,0.879028759,0.033333333,1,1,NaN
11,0,0,0,0.652181673,0.578075146,0.033333333,1,1,NaN
11,0,0,1,0.81230668,0.936223459,0.033333333,1,1,NaN
11,1,0,0,0.936380372,1.879489153,0.033333333,1,0,NaN
11,1,NaN,0,NaN,1.046199168,0.0375,5,0,NaN
11,0,0,1,0.986526959,0.434726201,0.0375,5,1,1
11,0,0,1,0.668936325,0.441811459,0.0375,5,1,1
11,1,1,1,0.735782336,0.484874754,0.0375,5,1,0
11,1,1,1,0.49467497,0.444389161,0.0375,5,1,1
11,0,0,1,0.678550209,1.194061256,0.0375,5,1,1
11,0,1,1,1.263655571,0.628241019,0.0375,5,0,1
11,1,0,1,0.668933151,1.287303554,0.0375,5,0,1
11,1,0,0,0.661811949,1.103408394,0.0375,5,0,1
11,1,NaN,0,NaN,1.287278132,0.0375,5,0,1
11,0,0,0,1.815304919,1.313659138,0.0375,5,1,1
11,0,0,1,0.561524155,0.511228382,0.0375,5,1,0
11,1,1,1,0.53517062,0.535024703,0.033333333,3,1,NaN
11,1,0,1,0.71197959,1.564478726,0.033333333,3,0,NaN
11,1,0,1,1.237319457,0.919529437,0.033333333,3,0,NaN
11,1,NaN,1,NaN,0.050199117,0.033333333,3,0,NaN
11,0,0,0,0.996144204,1.05326068,0.033333333,3,1,NaN
11,1,0,0,0.551937461,0.494539669,0.033333333,3,0,NaN
11,1,1,0,0.568626649,0.475253419,0.033333333,3,1,NaN
11,0,0,1,0.53520405,0.551713695,0.033333333,3,1,NaN
11,1,1,1,0.6952865,0.544657771,0.033333333,3,1,NaN
11,1,0,1,0.55191325,0.451404019,0.033333333,3,0,NaN
11,0,0,1,0.685605295,1.060351246,0.033333333,3,1,NaN
11,1,0,0,0.96273362,0.936266481,0.033333333,3,0,NaN
11,1,1,1,0.494670042,0.709316687,0.0375,6,1,1
11,0,0,0,0.695256329,0.778706791,0.0375,6,1,1
11,1,1,1,0.518454249,0.601923988,0.0375,6,1,1
11,1,1,0,0.678570409,0.451472743,0.0375,6,1,1
11,1,1,1,0.5949636,1.571475704,0.0375,6,1,0
11,1,1,1,0.444506489,0.461078992,0.0375,6,1,1
11,1,1,0,0.6187575,0.49451285,0.0375,6,1,1
11,0,0,0,0.618762994,0.611491684,0.0375,6,1,1
11,1,1,1,0.618752472,0.685487401,0.0375,6,1,0
11,1,0,0,0.869514052,1.688532202,0.0375,6,0,0
11,0,0,1,0.685647845,0.484913306,0.0375,6,1,0
11,1,1,1,0.468333075,1.136852589,0.0375,6,1,1
11,0,0,0,0.501774382,0.785801547,0.0375,4,1,1
11,0,0,0,0.501745607,1.019846936,0.0375,4,1,1
11,0,0,0,0.93638921,0.56846778,0.0375,4,1,1
11,0,0,1,0.862461844,0.585176049,0.0375,4,1,1
11,0,1,0,0.602057526,0.518309171,0.0375,4,0,1
11,1,1,1,0.661822191,0.886111503,0.0375,4,1,1
11,1,0,1,0.929294834,0.592234488,0.0375,4,0,1
11,0,0,0,0.912576407,0.468160059,0.0375,4,1,1
11,0,0,0,0.668900287,0.859743347,0.0375,4,1,1
11,1,0,1,0.602039834,0.518315875,0.0375,4,0,1
11,0,0,1,0.485017597,0.685454157,0.0375,4,1,0
11,0,NaN,NaN,NaN,NaN,0.0375,4,0,NaN
11,0,1,0,1.693286068,1.987914944,0.033333333,2,0,NaN
11,0,1,0,0.924310681,1.186972646,0.033333333,2,0,NaN
11,1,0,1,0.690266131,0.769098587,0.033333333,2,0,NaN
11,1,1,0,0.974447872,0.585207617,0.033333333,2,1,NaN
11,0,1,0,0.823976736,0.434704969,0.033333333,2,0,NaN
11,0,0,1,1.409117306,1.994052875,0.033333333,2,1,NaN
11,1,0,1,1.425824421,0.73564182,0.033333333,2,0,NaN
11,0,0,1,0.857436819,0.752318521,0.033333333,2,1,NaN
11,1,0,1,0.869535655,0.952981454,0.033333333,2,0,NaN
11,1,0,1,1.124932269,0.802508978,0.033333333,2,0,NaN
11,1,0,1,0.769207449,0.601929854,0.033333333,2,0,NaN
11,0,0,1,1.375672796,0.668770752,0.033333333,2,1,NaN
11,0,0,0,1.354346342,1.019829056,0.0375,4,1,0
11,1,0,0,0.785920038,1.174912454,0.0375,4,0,0
11,0,0,0,0.740406991,0.690097205,0.0375,4,1,1
11,1,0,0,0.823969157,0.635333541,0.0375,4,0,1
11,0,0,0,0.991139658,0.718915393,0.0375,4,1,1
11,0,0,0,0.556523993,0.468129609,0.0375,4,1,0
11,0,0,0,0.589920508,0.68548349,0.0375,4,1,1
11,1,0,0,0.75711228,0.456060756,0.0375,4,0,1
11,0,0,0,0.79057888,0.49698132,0.0375,4,1,0
11,0,0,0,0.468320884,0.401286756,0.0375,4,1,1
11,0,0,NaN,0.773827589,NaN,0.0375,4,1,1
11,0,0,0,0.489657804,0.451416311,0.0375,4,1,0
11,0,0,0,0.869503845,0.89074198,0.0375,5,1,1
11,1,0,0,0.468329301,0.468148326,0.0375,5,0,1
11,0,0,0,1.805671393,0.731036486,0.0375,5,1,0
11,0,0,0,0.556503915,0.389295008,0.0375,5,1,0
11,1,1,1,1.170419893,0.831323255,0.0375,5,1,1
11,0,1,0,0.886220645,0.802464,0.0375,5,0,0
11,0,0,0,0.456215844,0.589828316,0.0375,5,1,1
11,1,0,0,1.793572034,1.007737017,0.0375,5,0,1
11,0,0,0,1.994181423,0.685517573,0.0375,5,1,1
11,1,0,0,0.251004753,0.707429017,0.0375,5,0,1
11,1,1,0,1.626386316,0.852655854,0.0375,5,1,1
11,1,0,0,0.640113388,1.989431897,0.0375,5,0,0
11,0,1,0,1.643110547,0.802479365,0.0375,6,0,1
11,1,0,0,0.539784565,0.489549649,0.0375,6,0,1
11,1,0,0,0.406030936,0.819213895,0.0375,6,0,1
11,1,0,0,0.623354367,0.852648311,0.0375,6,0,1
11,1,0,0,0.656809309,0.522893831,0.0375,6,0,1
11,1,1,0,0.757108182,1.108031607,0.0375,6,1,1
11,1,1,1,0.573246546,1.107997525,0.0375,6,1,0
11,1,1,0,0.706943482,0.46812905,0.0375,6,1,0
11,0,1,0,0.606650512,1.960581024,0.0375,6,0,NaN
11,1,0,0,0.623380906,1.086673865,0.0375,6,0,1
11,0,0,0,0.706983655,0.489523389,0.0375,6,1,0
11,1,0,0,1.304155606,0.484901852,0.0375,6,0,0
11,1,0,0,0.773836621,0.718911761,0.033333333,3,0,NaN
11,0,NaN,NaN,NaN,NaN,0.033333333,3,0,NaN
11,1,0,0,0.485026116,0.456027791,0.033333333,3,0,NaN
11,0,0,0,0.953096499,0.439367015,0.033333333,3,1,NaN
11,1,1,1,0.556531852,1.024470987,0.033333333,3,1,NaN
11,1,1,1,1.103543647,0.57307479,0.033333333,3,1,NaN
11,1,0,0,0.640117335,0.585153141,0.033333333,3,0,NaN
11,1,1,0,0.940984997,0.72355006,0.033333333,3,1,NaN
11,1,0,1,1.342245363,0.685461141,0.033333333,3,0,NaN
11,1,0,1,0.723707568,0.501574083,0.033333333,3,0,NaN
11,0,1,0,0.823992995,0.568464148,0.033333333,3,0,NaN
11,1,0,0,0.523067263,0.840515205,0.033333333,3,0,NaN
11,0,NaN,NaN,NaN,NaN,0.033333333,1,0,NaN
11,0,0,1,0.506365196,0.46818632,0.033333333,1,1,NaN
11,0,0,1,0.489675218,0.456071372,0.033333333,1,1,NaN
11,1,0,1,0.523088738,0.51831811,0.033333333,1,0,NaN
11,0,0,0,0.673543427,0.635298341,0.033333333,1,1,NaN
11,0,0,0,1.605087558,0.769074561,0.033333333,1,1,NaN
11,1,0,1,1.994175556,1.872384898,0.033333333,1,0,NaN
11,0,0,0,0.618745439,0.890736392,0.033333333,1,1,NaN
11,0,0,0,1.003275316,0.756936426,0.033333333,1,1,NaN
11,0,NaN,0,NaN,0.756961569,0.033333333,1,0,NaN
11,1,1,0,1.241925201,0.756972464,0.033333333,1,1,NaN
11,0,0,0,1.358916047,1.291957777,0.033333333,1,1,NaN
11,1,1,0,1.409078809,1.636816132,0.033333333,3,1,NaN
11,1,1,1,0.456228284,0.434692677,0.033333333,3,1,NaN
11,1,1,1,0.485043957,0.785785624,0.033333333,3,1,NaN
11,0,1,0,0.706983338,0.42264785,0.033333333,3,0,NaN
11,1,1,1,0.439497759,0.434729554,0.033333333,3,1,NaN
11,1,1,1,0.523062756,0.706787315,0.033333333,3,1,NaN
11,1,0,0,1.392401736,0.785763274,0.033333333,3,0,NaN
11,1,1,0,0.640082936,0.434727319,0.033333333,3,1,NaN
11,1,1,0,0.556497453,0.484840392,0.033333333,3,1,NaN
11,0,0,1,0.974456439,0.585208735,0.033333333,3,1,NaN
11,0,0,1,0.690294066,0.790400456,0.033333333,3,1,NaN
11,1,0,0,0.40606418,1.392249294,0.033333333,3,0,NaN
11,1,NaN,1,NaN,0.790423643,0.0375,4,0,NaN
11,0,0,0,0.735795473,0.439366176,0.0375,4,1,1
11,0,0,0,0.606681484,1.275232746,0.0375,4,1,1
11,0,0,0,0.99114627,0.919529996,0.0375,4,1,0
11,0,0,1,0.735805437,1.258503804,0.0375,4,1,1
11,0,0,1,1.0747433,0.551768451,0.0375,4,1,0
11,0,0,1,0.451597062,1.392228901,0.0375,4,1,1
11,0,0,1,0.485009875,0.518306936,0.0375,4,1,0
11,0,0,0,0.8193912,0.852653899,0.0375,4,1,1
11,0,0,1,0.602057805,0.451424413,0.0375,4,1,1
11,1,1,1,1.191782943,0.501589727,0.0375,4,1,NaN
11,1,1,1,1.07013154,0.752326902,0.0375,4,1,0
11,1,1,1,1.136988269,0.647468882,0.0375,6,1,1
11,1,1,0,0.907588723,0.463581265,0.0375,6,1,1
11,1,1,1,0.773838576,0.573049647,0.0375,6,1,0
11,0,0,1,0.790538371,1.275227717,0.0375,6,1,0
11,0,0,0,1.175026716,1.542649974,0.0375,6,1,1
11,1,0,1,1.103583837,0.82382314,0.0375,6,0,0
11,1,1,1,0.773924527,0.489465561,0.0375,6,1,1
11,1,0,0,1.425785681,1.554779728,0.0375,6,0,0
11,0,0,0,1.041324528,1.408912306,0.0375,6,1,0
11,1,1,1,0.673526572,0.522927914,0.0375,6,1,1
11,1,0,0,0.740396337,0.551713416,0.0375,6,0,1
11,1,1,1,0.439518898,0.685490195,0.0375,6,1,0
11,1,1,1,0.523066946,0.53967697,0.0375,5,1,0
11,1,0,0,0.606652151,0.472746117,0.0375,5,0,0
11,0,0,0,0.790555505,0.535023585,0.0375,5,1,0
11,0,0,0,0.585346929,0.902835975,0.0375,5,1,1
11,1,0,1,0.472941861,0.539676132,0.0375,5,0,0
11,1,1,1,0.606653548,0.48486749,0.0375,5,1,1
11,0,0,0,0.757134684,0.723531901,0.0375,5,1,1
11,1,1,1,1.091476619,0.747704806,0.0375,5,1,0
11,0,0,0,0.506351693,0.539614113,0.0375,5,1,0
11,1,1,1,0.991168433,0.506236128,0.0375,5,1,0
11,0,0,0,0.585308191,0.618642034,0.0375,5,1,1
11,0,0,NaN,0.568590981,NaN,0.0375,5,1,0
11,0,0,0,0.640101467,1.28730523,0.033333333,2,1,NaN
11,0,0,1,0.523085757,0.58517549,0.033333333,2,1,NaN
11,1,1,0,0.685610882,0.848033479,0.033333333,2,1,NaN
11,1,1,1,0.706978589,1.38760429,0.033333333,2,1,NaN
11,0,0,1,1.488078422,0.618595101,0.033333333,2,1,NaN
11,0,1,0,0.556482739,0.484880062,0.033333333,2,0,NaN
11,1,1,1,0.48962387,0.668764326,0.033333333,2,1,NaN
11,1,0,0,0.690232419,0.384598881,0.033333333,2,0,NaN
11,0,0,1,1.136976628,0.501599226,0.033333333,2,1,NaN
11,1,1,1,1.170412721,0.468167882,0.033333333,2,1,NaN
11,0,0,1,0.523099073,0.472775171,0.033333333,2,1,NaN
11,1,1,1,0.573212799,0.535029731,0.033333333,2,1,NaN
11,1,1,0,1.325493233,1.220437793,0.033333333,1,1,NaN
11,1,1,0,0.635492688,0.506177461,0.033333333,1,1,NaN
11,0,0,0,0.773847423,1.700623403,0.033333333,1,1,NaN
11,0,0,1,0.936378415,0.974330536,0.033333333,1,1,NaN
11,0,0,1,0.535174164,0.446821873,0.033333333,1,1,NaN
11,0,0,0,0.690250857,0.735604385,0.033333333,1,1,NaN
11,0,0,0,0.823980889,0.568484542,0.033333333,1,1,NaN
11,1,1,1,0.685627365,0.522922885,0.033333333,1,1,NaN
11,0,0,1,0.735802643,0.635333262,0.033333333,1,1,NaN
11,0,0,1,0.518482565,0.807143087,0.033333333,1,1,NaN
11,0,0,0,0.673537002,1.074560314,0.033333333,1,1,NaN
11,0,0,1,0.640082377,1.521312625,0.033333333,1,1,NaN
11,1,1,1,1.141584758,0.901238007,0.033333333,2,1,NaN
11,0,1,0,0.456236669,0.434694912,0.033333333,2,0,NaN
11,1,1,0,0.439476159,0.38459469,0.033333333,2,1,NaN
11,0,0,0,0.740371476,0.802530769,0.033333333,2,1,NaN
11,0,0,1,0.406073311,0.401323073,0.033333333,2,1,NaN
11,0,1,0,0.668917793,0.472790257,0.033333333,2,0,NaN
11,1,1,0,1.358929051,0.501618781,0.033333333,2,1,NaN
11,1,0,1,0.556525393,0.61400178,0.033333333,2,0,NaN
11,1,0,1,0.456174741,0.518336548,0.033333333,2,0,NaN
11,0,0,1,0.439488542,0.747758724,0.033333333,2,1,NaN
11,1,0,1,0.623405025,0.723502568,0.033333333,2,0,NaN
11,0,0,0,1.003274534,0.551741632,0.033333333,2,1,NaN
11,0,0,0,0.618857614,1.275196429,0.033333333,3,1,NaN
11,1,1,1,0.55650742,0.480230867,0.033333333,3,1,NaN
11,1,1,1,0.523078961,0.401318324,0.033333333,3,1,NaN
11,1,0,1,0.523078775,0.446828857,0.033333333,3,0,NaN
11,1,0,0,0.64007018,0.630720105,0.033333333,3,0,NaN
11,1,1,0,1.743431453,0.639943624,0.033333333,3,1,NaN
11,0,0,1,0.606651778,0.63997184,0.033333333,3,1,NaN
11,1,1,1,0.618746985,0.656691283,0.033333333,3,1,NaN
11,1,0,1,0.752514828,0.580571553,0.033333333,3,0,NaN
11,1,0,1,0.757136924,0.718886339,0.033333333,3,0,NaN
11,0,0,0,0.568623858,1.838979256,0.033333333,3,1,NaN
11,1,1,1,0.472936554,0.573097419,0.033333333,3,1,NaN
