Subj_idx,Stimulus,Response,Confidence,RT_decConf,Picture_ID,Accuracy,Confidence_raw
121,1,0,1,1.839320019,shapes\slide.042.jpeg,0,4
121,1,1,1,2.461381581,shapes\slide.047.jpeg,1,6
121,0,0,2,1.2823279,shapes\slide.053.jpeg,1,2
121,0,0,2,0.672777182,shapes\slide.054.jpeg,1,2
121,0,0,2,0.620406254,shapes\slide.055.jpeg,1,2
121,0,0,2,1.804257983,faces\slide053.jpg,1,2
121,0,0,2,0.777286285,faces\slide054.jpg,1,2
121,1,1,2,1.316273445,faces\slide041.jpg,1,8
121,0,1,1,1.737775883,faces\slide107.jpg,0,6
121,0,0,2,1.840169665,faces\slide057.jpg,1,2
122,0,0,2,2.738356854,words\slide14.jpg,1,2
122,1,1,2,1.453130332,words\slide7.jpg,1,8
122,0,1,2,1.150299851,words\slide16.jpg,0,8
122,0,0,2,1.15032221,words\slide217.jpg,1,2
122,0,0,2,0.964252895,words\slide18.jpg,1,2
122,1,1,1,5.212632684,shapes\slide.284.jpeg,1,6
122,1,1,1,1.05714845,shapes\slide.288.jpeg,1,6
122,0,0,2,1.666183441,shapes\slide.299.jpeg,1,2
122,0,1,2,1.331472151,shapes\slide.300.jpeg,0,8
122,1,1,1,2.119682882,shapes\slide.292.jpeg,1,6
122,0,0,1,3.276095569,faces\slide015.jpg,1,4
122,1,0,1,2.134165728,faces\slide005.jpg,0,4
122,1,1,1,1.850027839,faces\slide004.jpg,1,6
122,0,0,1,2.218601103,faces\slide018.jpg,1,4
122,1,1,2,0.958218865,faces\slide012.jpg,1,8
122,0,0,2,1.09738314,words\slide33.jpg,1,2
122,1,1,2,1.265906408,words\slide34.jpg,1,8
122,0,0,2,0.825993982,words\slide35.jpg,1,2
122,0,0,2,1.785975186,words\slide36.jpg,1,2
122,1,1,2,0.946524311,words\slide37.jpg,1,8
122,1,1,1,3.177902003,shapes\slide.028.jpeg,1,6
122,0,0,2,1.363418204,shapes\slide.033.jpeg,1,2
122,1,1,2,1.025554277,shapes\slide.023.jpeg,1,8
122,1,0,1,2.200881316,shapes\slide.025.jpeg,0,4
122,0,1,1,1.462313334,shapes\slide.036.jpeg,0,6
122,1,0,2,2.169680078,faces\slide025.jpg,0,2
122,0,0,2,1.108862533,faces\slide035.jpg,1,2
122,0,0,1,1.62894524,faces\slide036.jpg,1,4
122,0,0,1,3.024353849,faces\slide037.jpg,1,4
122,1,1,2,1.293994596,faces\slide026.jpg,1,8
122,0,0,2,1.234055655,words\slide52.jpg,1,2
122,0,0,2,0.915269924,words\slide53.jpg,1,2
122,1,1,2,1.114776704,words\slide48.jpg,1,8
122,0,1,1,1.233700475,words\slide55.jpg,0,6
122,0,0,2,0.89476331,words\slide191.jpg,1,2
122,1,1,1,4.418018813,shapes\slide.042.jpeg,1,6
122,1,0,1,1.730769414,shapes\slide.047.jpeg,0,4
122,0,1,1,0.788806363,shapes\slide.053.jpeg,0,6
122,0,0,2,1.159951294,shapes\slide.054.jpeg,1,2
122,0,0,2,0.857215747,shapes\slide.055.jpeg,1,2
122,0,0,1,4.084113917,faces\slide053.jpg,1,4
122,0,0,1,0.857151235,faces\slide054.jpg,1,4
122,1,1,2,1.629043106,faces\slide041.jpg,1,8
122,0,0,1,1.731807097,faces\slide107.jpg,1,4
122,0,1,1,1.092224414,faces\slide057.jpg,0,6
123,0,0,2,4.321614343,words\slide14.jpg,1,2
123,1,1,2,1.609754515,words\slide7.jpg,1,8
123,0,0,2,2.215120045,words\slide16.jpg,1,2
123,0,0,2,1.353133374,words\slide217.jpg,1,2
123,0,0,2,1.182575427,words\slide18.jpg,1,2
123,1,1,2,3.32048869,shapes\slide.284.jpeg,1,8
123,1,1,2,1.197758003,shapes\slide.288.jpeg,1,8
123,0,0,2,3.024311696,shapes\slide.299.jpeg,1,2
123,0,1,1,3.983600867,shapes\slide.300.jpeg,0,6
123,1,1,1,2.374299766,shapes\slide.292.jpeg,1,6
123,0,0,1,3.856323948,faces\slide015.jpg,1,4
123,1,1,2,1.550490379,faces\slide005.jpg,1,8
123,1,1,2,0.791537109,faces\slide004.jpg,1,8
123,0,0,1,3.085703248,faces\slide018.jpg,1,4
123,1,1,2,0.981819468,faces\slide012.jpg,1,8
123,0,0,2,1.335959003,words\slide33.jpg,1,2
123,1,1,2,1.065305131,words\slide34.jpg,1,8
123,0,0,2,1.283814231,words\slide35.jpg,1,2
123,0,1,2,0.998362286,words\slide36.jpg,0,8
123,1,1,2,0.675241084,words\slide37.jpg,1,8
123,1,1,2,0.993949475,shapes\slide.028.jpeg,1,8
123,0,0,2,1.14671616,shapes\slide.033.jpeg,1,2
123,1,1,1,1.603618952,shapes\slide.023.jpeg,1,6
123,1,0,1,5.862019659,shapes\slide.025.jpeg,0,4
123,0,1,2,1.450241974,shapes\slide.036.jpeg,0,8
123,1,0,1,4.451067795,faces\slide025.jpg,0,4
123,0,1,1,1.38428403,faces\slide035.jpg,0,6
123,0,1,2,0.997557724,faces\slide036.jpg,0,8
123,0,1,2,0.728536068,faces\slide037.jpg,0,8
123,1,1,2,0.980690516,faces\slide026.jpg,1,8
123,0,0,2,1.134699048,words\slide52.jpg,1,2
123,0,0,2,0.850638499,words\slide53.jpg,1,2
123,1,1,2,1.048075045,words\slide48.jpg,1,8
123,0,1,2,1.115105127,words\slide55.jpg,0,8
123,0,0,1,3.179972605,words\slide191.jpg,1,4
123,1,1,2,0.946494621,shapes\slide.042.jpeg,1,8
123,1,1,2,0.80926716,shapes\slide.047.jpeg,1,8
123,0,1,2,0.962809816,shapes\slide.053.jpeg,0,8
123,0,0,2,1.11057099,shapes\slide.054.jpeg,1,2
123,0,0,2,0.859527167,shapes\slide.055.jpeg,1,2
123,0,0,1,3.976963507,faces\slide053.jpg,1,4
123,0,1,2,1.098416791,faces\slide054.jpg,0,8
123,1,1,2,1.061407313,faces\slide041.jpg,1,8
123,0,0,2,2.170325926,faces\slide107.jpg,1,2
123,0,0,1,1.903965005,faces\slide057.jpg,1,4
124,0,0,2,1.65058887,words\slide14.jpg,1,2
124,1,1,2,1.231586255,words\slide7.jpg,1,8
124,0,0,2,1.51659505,words\slide16.jpg,1,2
124,0,0,2,0.946504884,words\slide217.jpg,1,2
124,0,0,2,0.843634963,words\slide18.jpg,1,2
124,1,1,1,1.678985321,shapes\slide.284.jpeg,1,6
124,1,0,1,2.705472083,shapes\slide.288.jpeg,0,4
124,0,0,2,1.377193256,shapes\slide.299.jpeg,1,2
124,0,1,2,1.344051172,shapes\slide.300.jpeg,0,8
124,1,1,2,1.530091896,shapes\slide.292.jpeg,1,8
124,0,0,1,1.94915499,faces\slide015.jpg,1,4
124,1,1,1,1.797377239,faces\slide005.jpg,1,6
124,1,1,1,1.126592583,faces\slide004.jpg,1,6
124,0,0,1,2.201634195,faces\slide018.jpg,1,4
124,1,0,1,4.957755921,faces\slide012.jpg,0,4
124,0,0,2,0.928121287,words\slide33.jpg,1,2
124,1,1,1,5.290538463,words\slide34.jpg,1,6
124,0,0,2,0.862487734,words\slide35.jpg,1,2
124,0,1,1,3.364004673,words\slide36.jpg,0,6
124,1,1,2,0.777057562,words\slide37.jpg,1,8
124,1,1,1,2.28759219,shapes\slide.028.jpeg,1,6
124,0,0,2,0.976066942,shapes\slide.033.jpeg,1,2
124,1,0,1,5.075792292,shapes\slide.023.jpeg,0,4
124,1,1,2,0.891547996,shapes\slide.025.jpeg,1,8
124,0,0,1,1.848441075,shapes\slide.036.jpeg,1,4
124,1,0,2,1.208884782,faces\slide025.jpg,0,2
124,0,0,1,1.612315551,faces\slide035.jpg,1,4
124,0,1,1,1.158734004,faces\slide036.jpg,0,6
124,0,1,1,1.243950483,faces\slide037.jpg,0,6
124,1,0,1,1.109357732,faces\slide026.jpg,0,4
124,0,0,2,1.453112005,words\slide52.jpg,1,2
124,0,0,2,0.745459357,words\slide53.jpg,1,2
124,1,0,2,1.013446263,words\slide48.jpg,0,2
124,0,0,2,1.369898317,words\slide55.jpg,1,2
124,0,0,2,1.183665892,words\slide191.jpg,1,2
124,1,1,2,1.546761904,shapes\slide.042.jpeg,1,8
124,1,1,1,1.378297283,shapes\slide.047.jpeg,1,6
124,0,1,1,0.788785104,shapes\slide.053.jpeg,0,6
124,0,0,2,0.840414516,shapes\slide.054.jpeg,1,2
124,0,0,2,0.723815728,shapes\slide.055.jpeg,1,2
124,0,1,1,1.29381719,faces\slide053.jpg,0,6
124,0,0,1,1.96576232,faces\slide054.jpg,1,4
124,1,0,1,0.823832111,faces\slide041.jpg,0,4
124,0,0,2,1.648462187,faces\slide107.jpg,1,2
124,0,0,1,0.993250111,faces\slide057.jpg,1,4
125,0,0,1,2.314313907,words\slide14.jpg,1,4
125,1,1,2,3.142098452,words\slide7.jpg,1,8
125,0,0,1,1.944803758,words\slide16.jpg,1,4
125,0,0,2,1.182612447,words\slide217.jpg,1,2
125,0,0,2,1.519742555,words\slide18.jpg,1,2
125,1,1,1,4.01672609,shapes\slide.284.jpeg,1,6
125,1,1,1,4.352457102,shapes\slide.288.jpeg,1,6
125,0,0,2,2.015781508,shapes\slide.299.jpeg,1,2
125,0,0,1,4.284689536,shapes\slide.300.jpeg,1,4
125,1,1,1,3.12544787,shapes\slide.292.jpeg,1,6
125,0,0,2,3.378902446,faces\slide015.jpg,1,2
125,1,1,1,2.638667426,faces\slide005.jpg,1,6
125,1,1,2,1.818773819,faces\slide004.jpg,1,8
125,0,0,1,6.45515145,faces\slide018.jpg,1,4
125,1,1,2,3.495567946,faces\slide012.jpg,1,8
125,0,0,2,1.568641955,words\slide33.jpg,1,2
125,1,1,2,2.042701891,words\slide34.jpg,1,8
125,0,0,2,1.569734619,words\slide35.jpg,1,2
125,0,1,2,1.908716869,words\slide36.jpg,0,8
125,1,1,2,1.048612397,words\slide37.jpg,1,8
125,1,1,1,7.242597573,shapes\slide.028.jpeg,1,6
125,0,0,2,1.125552334,shapes\slide.033.jpeg,1,2
125,1,1,1,2.839647708,shapes\slide.023.jpeg,1,6
125,1,1,2,2.893256818,shapes\slide.025.jpeg,1,8
125,0,0,1,4.705904971,shapes\slide.036.jpeg,1,4
125,1,1,2,2.538663137,faces\slide025.jpg,1,8
125,0,0,1,3.631707141,faces\slide035.jpg,1,4
125,0,1,1,4.149682225,faces\slide036.jpg,0,6
125,0,0,1,1.965750223,faces\slide037.jpg,1,4
125,1,1,2,1.632551656,faces\slide026.jpg,1,8
125,0,0,2,1.284306132,words\slide52.jpg,1,2
125,0,0,1,3.902131924,words\slide53.jpg,1,4
125,1,1,2,1.21700041,words\slide48.jpg,1,8
125,0,1,2,1.705926963,words\slide55.jpg,0,8
125,0,0,2,1.486475847,words\slide191.jpg,1,2
125,1,0,1,3.007594404,shapes\slide.042.jpeg,0,4
125,1,1,1,3.967400767,shapes\slide.047.jpeg,1,6
125,0,1,1,3.428868119,shapes\slide.053.jpeg,0,6
125,0,0,2,1.292175077,shapes\slide.054.jpeg,1,2
125,0,0,2,1.360588125,shapes\slide.055.jpeg,1,2
125,0,1,2,2.46923843,faces\slide053.jpg,0,8
125,0,0,1,1.847340712,faces\slide054.jpg,1,4
125,1,1,2,1.277280603,faces\slide041.jpg,1,8
125,0,0,2,2.435903545,faces\slide107.jpg,1,2
125,0,0,2,1.413353087,faces\slide057.jpg,1,2
126,0,0,2,1.808712213,words\slide14.jpg,1,2
126,1,1,1,3.264377557,words\slide7.jpg,1,6
126,0,0,2,1.47363438,words\slide16.jpg,1,2
126,0,0,2,1.304170562,words\slide217.jpg,1,2
126,0,0,2,1.10018756,words\slide18.jpg,1,2
126,1,1,1,6.136023735,shapes\slide.284.jpeg,1,6
126,1,1,2,1.516567193,shapes\slide.288.jpeg,1,8
126,0,0,2,1.394975355,shapes\slide.299.jpeg,1,2
126,0,1,1,2.387982449,shapes\slide.300.jpeg,0,6
126,1,1,2,2.58983547,shapes\slide.292.jpeg,1,8
126,0,0,2,5.226401138,faces\slide015.jpg,1,2
126,1,1,2,3.194906299,faces\slide005.jpg,1,8
126,1,0,1,3.427826037,faces\slide004.jpg,0,4
126,0,0,2,1.882377823,faces\slide018.jpg,1,2
126,1,1,2,3.076180094,faces\slide012.jpg,1,8
126,0,0,2,1.130868674,words\slide33.jpg,1,2
126,1,0,2,2.703336237,words\slide34.jpg,0,2
126,0,0,2,0.860335394,words\slide35.jpg,1,2
126,0,0,1,3.125424778,words\slide36.jpg,1,4
126,1,0,1,2.553284537,words\slide37.jpg,0,4
126,1,1,2,2.824388524,shapes\slide.028.jpeg,1,8
126,0,0,2,1.043331245,shapes\slide.033.jpeg,1,2
126,1,1,2,1.343942676,shapes\slide.023.jpeg,1,8
126,1,1,2,1.227266179,shapes\slide.025.jpeg,1,8
126,0,0,1,2.404653923,shapes\slide.036.jpeg,1,4
126,1,0,1,4.452062225,faces\slide025.jpg,0,4
126,0,0,1,1.965753156,faces\slide035.jpg,1,4
126,0,0,1,2.404629731,faces\slide036.jpg,1,4
126,0,0,2,2.486918631,faces\slide037.jpg,1,2
126,1,1,2,2.11781058,faces\slide026.jpg,1,8
126,0,0,2,1.283614466,words\slide52.jpg,1,2
126,0,0,2,0.811406305,words\slide53.jpg,1,2
126,1,0,2,0.741943843,words\slide48.jpg,0,2
126,0,0,2,5.492278589,words\slide55.jpg,1,2
126,0,0,2,0.828073014,words\slide191.jpg,1,2
126,1,1,2,2.217533364,shapes\slide.042.jpeg,1,8
126,1,1,2,1.78179403,shapes\slide.047.jpeg,1,8
126,0,1,1,3.565023809,shapes\slide.053.jpeg,0,6
126,0,0,2,1.023806967,shapes\slide.054.jpeg,1,2
126,0,0,2,1.327260938,shapes\slide.055.jpeg,1,2
126,0,0,1,5.25930057,faces\slide053.jpg,1,4
126,0,0,2,1.192211108,faces\slide054.jpg,1,2
126,1,0,1,3.22722586,faces\slide041.jpg,0,4
126,0,0,2,5.443349866,faces\slide107.jpg,1,2
126,0,0,2,2.620971463,faces\slide057.jpg,1,2
127,0,1,2,3.341729489,words\slide14.jpg,0,8
127,1,1,2,0.860352622,words\slide7.jpg,1,8
127,0,1,1,4.394999547,words\slide16.jpg,0,6
127,0,0,2,1.269786265,words\slide217.jpg,1,2
127,0,0,2,0.778091213,words\slide18.jpg,1,2
127,1,1,2,2.132407055,shapes\slide.284.jpeg,1,8
127,1,1,2,0.790449942,shapes\slide.288.jpeg,1,8
127,0,0,2,1.261645345,shapes\slide.299.jpeg,1,2
127,0,1,1,4.048995434,shapes\slide.300.jpeg,0,6
127,1,1,1,3.528872408,shapes\slide.292.jpeg,1,6
127,0,0,1,2.453620766,faces\slide015.jpg,1,4
127,1,1,2,1.445678147,faces\slide005.jpg,1,8
127,1,1,2,0.923761992,faces\slide004.jpg,1,8
127,0,0,2,1.79844901,faces\slide018.jpg,1,2
127,1,0,1,1.797383103,faces\slide012.jpg,0,4
127,0,0,2,1.06419927,words\slide33.jpg,1,2
127,1,1,2,1.097513629,words\slide34.jpg,1,8
127,0,0,2,0.861417796,words\slide35.jpg,1,2
127,0,1,2,3.364377813,words\slide36.jpg,0,8
127,1,1,2,1.469755622,words\slide37.jpg,1,8
127,1,0,1,2.688677817,shapes\slide.028.jpeg,0,4
127,0,0,2,1.023822362,shapes\slide.033.jpeg,1,2
127,1,1,1,1.715170444,shapes\slide.023.jpeg,1,6
127,1,1,2,1.832453935,shapes\slide.025.jpeg,1,8
127,0,1,1,2.236928619,shapes\slide.036.jpeg,0,6
127,1,1,1,1.344661467,faces\slide025.jpg,1,6
127,0,0,1,3.965683146,faces\slide035.jpg,1,4
127,0,0,1,1.528972107,faces\slide036.jpg,1,4
127,0,0,1,4.100723446,faces\slide037.jpg,1,4
127,1,0,1,2.671995346,faces\slide026.jpg,0,4
127,0,0,2,1.353108449,words\slide52.jpg,1,2
127,0,0,2,1.150330274,words\slide53.jpg,1,2
127,1,1,2,2.211961177,words\slide48.jpg,1,8
127,0,1,2,0.67528397,words\slide55.jpg,0,8
127,0,0,2,0.77806922,words\slide191.jpg,1,2
127,1,1,2,2.335875065,shapes\slide.042.jpeg,1,8
127,1,0,1,2.755990137,shapes\slide.047.jpeg,0,4
127,0,0,1,4.371881681,shapes\slide.053.jpeg,1,4
127,0,0,2,0.823804254,shapes\slide.054.jpeg,1,2
127,0,0,2,0.873773593,shapes\slide.055.jpeg,1,2
127,0,1,1,5.090946279,faces\slide053.jpg,0,6
127,0,0,1,2.48583403,faces\slide054.jpg,1,4
127,1,1,1,3.260433188,faces\slide041.jpg,1,6
127,0,0,1,4.822565339,faces\slide107.jpg,1,4
127,0,0,1,4.771677077,faces\slide057.jpg,1,4
128,0,0,2,3.295705252,words\slide14.jpg,1,2
128,1,1,1,2.906111848,words\slide7.jpg,1,6
128,0,1,1,2.553215993,words\slide16.jpg,0,6
128,0,0,2,2.684352976,words\slide217.jpg,1,2
128,0,0,2,3.395389182,words\slide18.jpg,1,2
128,1,1,1,2.4196371,shapes\slide.284.jpeg,1,6
128,1,1,2,2.470285643,shapes\slide.288.jpeg,1,8
128,0,0,2,3.259418597,shapes\slide.299.jpeg,1,2
128,0,1,1,2.673741557,shapes\slide.300.jpeg,0,6
128,1,1,1,2.858868856,shapes\slide.292.jpeg,1,6
128,0,0,2,3.193840391,faces\slide015.jpg,1,2
128,1,1,1,4.168411472,faces\slide005.jpg,1,6
128,1,1,1,3.730596772,faces\slide004.jpg,1,6
128,0,0,1,1.797486835,faces\slide018.jpg,1,4
128,1,1,1,2.655343665,faces\slide012.jpg,1,6
128,0,0,2,2.31429338,words\slide33.jpg,1,2
128,1,1,2,1.672719636,words\slide34.jpg,1,8
128,0,0,2,1.386443701,words\slide35.jpg,1,2
128,0,0,1,4.223114714,words\slide36.jpg,1,4
128,1,1,2,1.517641897,words\slide37.jpg,1,8
128,1,0,1,2.034081533,shapes\slide.028.jpeg,0,4
128,0,0,2,1.900147826,shapes\slide.033.jpeg,1,2
128,1,1,1,1.968923753,shapes\slide.023.jpeg,1,6
128,1,1,2,1.629975592,shapes\slide.025.jpeg,1,8
128,0,1,1,2.738052256,shapes\slide.036.jpeg,0,6
128,1,1,1,3.478933492,faces\slide025.jpg,1,6
128,0,0,2,1.933523764,faces\slide035.jpg,1,2
128,0,0,1,1.714047357,faces\slide036.jpg,1,4
128,0,0,1,3.075600223,faces\slide037.jpg,1,4
128,1,1,1,1.681777279,faces\slide026.jpg,1,6
128,0,0,2,2.111502375,words\slide52.jpg,1,2
128,0,0,2,1.096452487,words\slide53.jpg,1,2
128,1,0,1,2.36707447,words\slide48.jpg,0,4
128,0,1,1,1.961507855,words\slide55.jpg,0,6
128,0,0,1,1.318039816,words\slide191.jpg,1,4
128,1,0,1,2.654927272,shapes\slide.042.jpeg,0,4
128,1,1,1,2.319210921,shapes\slide.047.jpeg,1,6
128,0,1,1,2.806014091,shapes\slide.053.jpeg,0,6
128,0,0,1,3.409466633,shapes\slide.054.jpeg,1,4
128,0,0,2,1.713885711,shapes\slide.055.jpeg,1,2
128,0,0,1,2.94211993,faces\slide053.jpg,1,4
128,0,0,1,1.650577141,faces\slide054.jpg,1,4
128,1,1,1,1.512364778,faces\slide041.jpg,1,6
128,0,0,2,2.420272686,faces\slide107.jpg,1,2
128,0,0,2,2.588638707,faces\slide057.jpg,1,2
129,0,0,2,2.297639866,words\slide14.jpg,1,2
129,1,1,2,1.689247058,words\slide7.jpg,1,8
129,0,1,2,3.142182756,words\slide16.jpg,0,8
129,0,0,2,1.539235677,words\slide217.jpg,1,2
129,0,0,2,1.692097663,words\slide18.jpg,1,2
129,1,1,1,4.55429253,shapes\slide.284.jpeg,1,6
129,1,1,1,3.747940486,shapes\slide.288.jpeg,1,6
129,0,0,2,1.6495116,shapes\slide.299.jpeg,1,2
129,0,0,1,7.897749169,shapes\slide.300.jpeg,1,4
129,1,1,1,3.631711173,shapes\slide.292.jpeg,1,6
129,0,0,2,2.134136771,faces\slide015.jpg,1,2
129,1,1,1,3.511906599,faces\slide005.jpg,1,6
129,1,1,1,2.085209881,faces\slide004.jpg,1,6
129,0,0,2,2.068583124,faces\slide018.jpg,1,2
129,1,1,1,3.882314411,faces\slide012.jpg,1,6
129,0,0,1,3.311605154,words\slide33.jpg,1,4
129,1,1,2,1.572566897,words\slide34.jpg,1,8
129,0,0,2,1.472569939,words\slide35.jpg,1,2
129,0,0,1,4.225513004,words\slide36.jpg,1,4
129,1,1,2,1.519832724,words\slide37.jpg,1,8
129,1,0,2,3.545551579,shapes\slide.028.jpeg,0,2
129,0,0,2,1.158897483,shapes\slide.033.jpeg,1,2
129,1,0,1,5.32656524,shapes\slide.023.jpeg,0,4
129,1,1,1,4.066752608,shapes\slide.025.jpeg,1,6
129,0,1,1,1.765140149,shapes\slide.036.jpeg,0,6
129,1,0,1,2.502574781,faces\slide025.jpg,0,4
129,0,0,1,2.250803004,faces\slide035.jpg,1,4
129,0,0,1,6.221146744,faces\slide036.jpg,1,4
129,0,0,1,4.586417457,faces\slide037.jpg,1,4
129,1,0,1,2.033540516,faces\slide026.jpg,0,4
129,0,0,2,1.87557955,words\slide52.jpg,1,2
129,0,0,2,1.080868912,words\slide53.jpg,1,2
129,1,1,2,1.742027415,words\slide48.jpg,1,8
129,0,0,1,3.769898611,words\slide55.jpg,1,4
129,0,0,1,1.100355437,words\slide191.jpg,1,4
129,1,0,2,2.284405099,shapes\slide.042.jpeg,0,2
129,1,1,1,1.680860555,shapes\slide.047.jpeg,1,6
129,0,1,1,1.496773872,shapes\slide.053.jpeg,0,6
129,0,0,2,1.613417379,shapes\slide.054.jpeg,1,2
129,0,0,2,1.393966996,shapes\slide.055.jpeg,1,2
129,0,1,1,1.93245126,faces\slide053.jpg,0,6
129,0,0,2,1.57898763,faces\slide054.jpg,1,2
129,1,1,1,1.393984956,faces\slide041.jpg,1,6
129,0,0,2,1.210571246,faces\slide107.jpg,1,2
129,0,0,1,2.402547767,faces\slide057.jpg,1,4
130,0,0,2,1.96154451,words\slide14.jpg,1,2
130,1,1,2,0.880862901,words\slide7.jpg,1,8
130,0,0,2,1.403111144,words\slide16.jpg,1,2
130,0,0,2,0.964314475,words\slide217.jpg,1,2
130,0,0,2,0.880915683,words\slide18.jpg,1,2
130,1,1,2,1.059780595,shapes\slide.284.jpeg,1,8
130,1,1,2,1.092198756,shapes\slide.288.jpeg,1,8
130,0,0,2,1.295503287,shapes\slide.299.jpeg,1,2
130,0,1,2,0.806528717,shapes\slide.300.jpeg,0,8
130,1,1,2,0.73876225,shapes\slide.292.jpeg,1,8
130,0,0,2,1.277206561,faces\slide015.jpg,1,2
130,1,1,2,0.823755504,faces\slide005.jpg,1,8
130,1,1,2,0.688739763,faces\slide004.jpg,1,8
130,0,0,2,0.823819282,faces\slide018.jpg,1,2
130,1,1,2,0.791528678,faces\slide012.jpg,1,8
130,0,0,2,0.642011031,words\slide33.jpg,1,2
130,1,1,2,0.744733235,words\slide34.jpg,1,8
130,0,0,2,0.708638649,words\slide35.jpg,1,2
130,0,0,2,0.947552097,words\slide36.jpg,1,2
130,1,1,2,0.880867666,words\slide37.jpg,1,8
130,1,1,2,0.908879614,shapes\slide.028.jpeg,1,8
130,0,0,2,0.705539894,shapes\slide.033.jpeg,1,2
130,1,1,2,0.758240711,shapes\slide.023.jpeg,1,8
130,1,0,2,2.270308222,shapes\slide.025.jpeg,0,2
130,0,0,2,1.343940109,shapes\slide.036.jpeg,1,2
130,1,1,1,2.725411655,faces\slide025.jpg,1,6
130,0,0,2,0.924879215,faces\slide035.jpg,1,2
130,0,0,1,4.3357684,faces\slide036.jpg,1,4
130,0,0,2,1.965765985,faces\slide037.jpg,1,2
130,1,1,2,2.151875252,faces\slide026.jpg,1,8
130,0,0,2,0.724228088,words\slide52.jpg,1,2
130,0,0,2,0.520259014,words\slide53.jpg,1,2
130,1,1,2,0.777000381,words\slide48.jpg,1,8
130,0,0,2,1.773220956,words\slide55.jpg,1,2
130,0,0,2,0.674179576,words\slide191.jpg,1,2
130,1,1,2,0.890474391,shapes\slide.042.jpeg,1,8
130,1,1,2,0.78979713,shapes\slide.047.jpeg,1,8
130,0,1,2,0.705418935,shapes\slide.053.jpeg,0,8
130,0,0,2,0.739834755,shapes\slide.054.jpeg,1,2
130,0,0,2,0.638779222,shapes\slide.055.jpeg,1,2
130,0,1,2,1.243925191,faces\slide053.jpg,0,8
130,0,0,1,3.445598606,faces\slide054.jpg,1,4
130,1,1,2,0.806768802,faces\slide041.jpg,1,8
130,0,0,2,0.773828684,faces\slide107.jpg,1,2
130,0,0,2,0.605416846,faces\slide057.jpg,1,2
131,0,0,1,15.4492809,words\slide14.jpg,1,4
131,1,1,2,3.378212979,words\slide7.jpg,1,8
131,0,1,1,8.672327801,words\slide16.jpg,0,6
131,0,0,2,1.825374891,words\slide217.jpg,1,2
131,0,0,2,1.858705377,words\slide18.jpg,1,2
131,1,1,2,3.07411939,shapes\slide.284.jpeg,1,8
131,1,1,2,1.145430693,shapes\slide.288.jpeg,1,8
131,0,0,2,1.76798379,shapes\slide.299.jpeg,1,2
131,0,1,1,3.455164645,shapes\slide.300.jpeg,0,6
131,1,1,2,1.380465385,shapes\slide.292.jpeg,1,8
131,0,0,1,5.840373463,faces\slide015.jpg,1,4
131,1,1,2,2.055521732,faces\slide005.jpg,1,8
131,1,1,2,2.157044241,faces\slide004.jpg,1,8
131,0,0,2,2.121767045,faces\slide018.jpg,1,2
131,1,1,1,1.934285807,faces\slide012.jpg,1,6
131,0,0,2,1.710928442,words\slide33.jpg,1,2
131,1,1,2,1.319964533,words\slide34.jpg,1,8
131,0,0,2,1.197145876,words\slide35.jpg,1,2
131,0,1,1,1.892024868,words\slide36.jpg,0,6
131,1,1,1,1.470222598,words\slide37.jpg,1,6
131,1,1,2,2.358669273,shapes\slide.028.jpeg,1,8
131,0,0,2,1.330509242,shapes\slide.033.jpeg,1,2
131,1,1,2,1.281177321,shapes\slide.023.jpeg,1,8
131,1,1,1,3.012664793,shapes\slide.025.jpeg,1,6
131,0,1,1,1.581890285,shapes\slide.036.jpeg,0,6
131,1,0,2,2.088677743,faces\slide025.jpg,0,2
131,0,0,2,1.737273719,faces\slide035.jpg,1,2
131,0,1,2,1.498841907,faces\slide036.jpg,0,8
131,0,0,2,1.428443662,faces\slide037.jpg,1,2
131,1,0,1,3.332127163,faces\slide026.jpg,0,4
131,0,0,2,1.35272248,words\slide52.jpg,1,2
131,0,0,2,1.133705717,words\slide53.jpg,1,2
131,1,0,2,1.57256873,words\slide48.jpg,0,2
131,0,1,2,1.101397152,words\slide55.jpg,0,8
131,0,0,2,1.064178377,words\slide191.jpg,1,2
131,1,1,1,3.321820341,shapes\slide.042.jpeg,1,6
131,1,0,2,3.473786495,shapes\slide.047.jpeg,0,2
131,0,1,1,2.294689928,shapes\slide.053.jpeg,0,6
131,0,0,2,1.227969942,shapes\slide.054.jpeg,1,2
131,0,0,2,1.742235612,shapes\slide.055.jpeg,1,2
131,0,1,1,1.667252647,faces\slide053.jpg,0,6
131,0,0,1,4.207295085,faces\slide054.jpg,1,4
131,1,0,2,2.148049643,faces\slide041.jpg,0,2
131,0,0,2,2.175701646,faces\slide107.jpg,1,2
131,0,0,1,2.22633736,faces\slide057.jpg,1,4
132,0,0,2,2.437376681,words\slide14.jpg,1,2
132,1,1,2,1.569594233,words\slide7.jpg,1,8
132,0,0,1,2.856446373,words\slide16.jpg,1,4
132,0,0,2,1.659094499,words\slide217.jpg,1,2
132,0,0,2,1.539283694,words\slide18.jpg,1,2
132,1,1,1,1.805201832,shapes\slide.284.jpeg,1,6
132,1,1,1,3.070092548,shapes\slide.288.jpeg,1,6
132,0,0,2,2.193201141,shapes\slide.299.jpeg,1,2
132,0,0,1,3.911820021,shapes\slide.300.jpeg,1,4
