Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,Response_key,Solution,Target,Anagram,Type_of_change,RT_covresp,Trial,Sol_letters,Target_letters
67,0,0,3,0.847,1.484,1,3,1,o,cmentarz,tancerz,RNACTMZE,added,0,39,8,7
67,1,1,4,0.787,1.004,3,3,1,p,koszula,koszula,OULZKSA,none,213,40,7,7
67,1,1,2,0.758,1.191,3,3,1,p,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,1207,41,10,10
67,1,1,4,0.513,0.603,3,3,1,p,klamerka,klamerka,ELAMKRKA,none,895,42,8,8
68,0,NaN,NaN,NaN,NaN,2,2,0,NaN,remanent,atrament,TRMNAENE,changed,NaN,3,8,8
68,1,NaN,3,NaN,2.127,3,2,0,NaN,spotkanie,spotkanie,TPNSKAOIE,none,NaN,4,9,9
68,0,0,NaN,0.648,NaN,1,2,1,p,dinozaur,rodzina,OIDZUARN,added,NaN,5,8,7
68,0,0,NaN,1.936,NaN,0,2,1,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,6,10,9
68,1,1,3,1.285,2.004,3,2,1,o,bratowa,bratowa,TRWAOBA,none,NaN,7,7,7
68,1,1,3,1.086,1.898,3,2,1,o,stolnica,stolnica,ILOTNCSA,none,NaN,8,8,8
68,1,1,3,0.891,1.781,3,2,1,o,czujnik,czujnik,KZIJUNC,none,NaN,9,7,7
68,1,1,3,1.97,2.594,3,2,1,o,naparstek,naparstek,RAEKNSTPA,none,NaN,10,9,9
68,1,1,NaN,1.072,NaN,3,2,1,o,zmiennik,zmiennik,NZIEKNMI,none,NaN,11,8,8
68,0,0,3,0.627,1.937,1,2,1,p,korytarz,aktorzy,RTZKYARO,added,NaN,12,8,7
68,1,1,2,1.468,1.544,3,2,1,o,podstawa,podstawa,AODSTPAW,none,NaN,13,9,9
68,0,0,2,0.581,2.829,1,2,1,p,tabletka,baletka,KTALAETB,added,NaN,14,8,7
68,0,0,3,0.522,2.024,1,2,1,p,nadzieja,niedziela,ZDAEJNAI,added,NaN,15,8,7
68,1,0,4,0.462,2.81,3,2,0,p,kregoslup,kregoslup,UGELROKSP,none,NaN,16,9,9
68,0,1,3,1.091,1.853,2,2,0,o,plantacja,policjant,CJATLANPA,changed,NaN,17,9,9
68,0,0,4,0.78,1.251,1,2,1,p,bankomat,komnata,AKMOTABN,added,NaN,18,8,7
68,1,1,3,1.006,2.795,3,2,1,o,wanilia,wanilia,WLNIAIA,none,NaN,19,7,7
68,0,1,NaN,1.923,NaN,0,2,0,o,kochanka,choinka,AKNAOHCK,added&changed,NaN,20,8,7
68,0,1,3,0.812,1.944,2,2,0,o,potrawa,poprawa,PAOATWR,changed,NaN,21,7,7
68,1,1,3,1.4,2.453,3,2,1,o,sniezyca,sniezyca,ICEYZANS,none,NaN,22,8,8
68,0,0,3,0.887,1.326,1,2,1,p,lakomstwo,klamstwo,TLKOASOWM,added,NaN,23,9,8
68,1,1,2,1.05,1.95,3,2,1,o,bratanek,bratanek,RNATBKEA,none,NaN,24,8,8
68,1,1,4,0.897,0.053,3,2,1,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,25,10,10
68,0,0,2,0.819,1.152,2,2,1,p,klasztor,kloszard,ARLZOSTK,changed,NaN,26,8,8
68,1,1,2,2.098,1.571,3,2,1,o,sliniak,sliniak,IALNKIS,none,NaN,27,7,7
68,1,1,4,0.425,0.526,3,2,1,o,katalog,katalog,KTGALOA,none,NaN,28,7,7
68,1,1,4,0.429,0.715,3,2,1,o,kosiarka,kosiarka,RSKIOAKA,none,NaN,29,8,8
68,0,0,3,0.701,1.616,0,2,1,p,rachunek,rabunek,ENCKRHAU,added&changed,NaN,30,8,7
68,1,1,3,0.82,1.569,3,2,1,o,koszula,koszula,OULZKSA,none,NaN,31,7,7
68,1,1,3,1.048,2.148,3,2,1,o,rakieta,rakieta,RKEAIAT,none,NaN,32,7,7
68,0,1,2,0.736,1.762,2,2,0,o,prowincja,pracownik,RPWIJNOAC,changed,NaN,33,9,9
68,1,1,3,0.624,1.482,3,2,1,o,doniczka,doniczka,OCDAIZKN,none,NaN,34,8,8
68,0,0,3,0.475,1.505,1,2,1,p,trucizna,intruz,CNRIZAUT,added,NaN,35,8,6
68,0,0,4,1.003,0.909,2,2,1,p,dzielnica,niedziela,NZLDIACIE,changed,NaN,36,9,9
68,0,0,4,0.812,1.078,2,2,1,p,parowka,oprawka,RAOKAPW,changed,NaN,37,7,7
68,1,1,4,0.468,0.765,3,2,1,o,klamerka,klamerka,ELAMKRKA,none,NaN,38,8,8
68,0,0,2,0.583,1.198,2,2,1,p,kurczak,kucharz,CKRAZKU,changed,NaN,39,7,7
68,0,0,3,0.702,2.151,1,2,1,p,bakteria,bateria,AREIAKTB,added,NaN,40,8,7
68,0,1,2,1.898,1.614,1,2,0,o,cmentarz,tancerz,RNACTMZE,added,NaN,41,8,7
68,1,1,3,0.796,1.719,3,2,1,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,42,9,9
69,0,1,NaN,1.947,NaN,2,3,0,o,klasztor,kloszard,ARLZOSTK,changed,0,3,8,8
69,0,0,4,0.861,1.435,1,3,1,p,bankomat,komnata,AKMOTABN,added,1956,4,8,7
69,0,0,4,0.902,1.087,2,3,1,p,dzielnica,niedziela,NZLDIACIE,changed,2615,5,9,9
69,0,0,4,0.662,0.696,1,3,1,p,bakteria,bateria,AREIAKTB,added,1131,6,8,7
69,0,0,4,1.094,0.801,2,3,1,p,potrawa,poprawa,PAOATWR,changed,1618,7,7,7
69,1,1,3,0.905,1.024,3,3,1,o,zmiennik,zmiennik,NZIEKNMI,none,0,8,8,8
69,0,0,4,0.818,0.463,0,3,1,p,rachunek,rabunek,ENCKRHAU,added&changed,1480,9,8,7
69,1,1,3,0.667,0.335,3,3,1,o,spotkanie,spotkanie,TPNSKAOIE,none,2968,10,9,9
69,0,0,3,0.199,1.447,1,3,1,p,cmentarz,tancerz,RNACTMZE,added,0,11,8,7
69,0,0,4,0.47,0.465,0,3,1,p,kochanka,choinka,AKNAOHCK,added&changed,1799,12,8,7
69,1,1,4,0.664,0.698,3,3,1,o,klamerka,klamerka,ELAMKRKA,none,1216,13,8,8
69,1,1,3,1.009,1.71,3,3,1,o,doniczka,doniczka,OCDAIZKN,none,0,14,8,8
69,1,1,2,0.827,1.44,3,3,1,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,0,15,10,10
69,1,1,4,1.176,0.656,3,3,1,o,koszula,koszula,OULZKSA,none,1696,16,7,7
69,0,0,4,0.9,1.309,2,3,1,p,kurczak,kucharz,CKRAZKU,changed,0,17,7,7
69,0,0,4,0.662,0.463,1,3,1,p,korytarz,aktorzy,RTZKYARO,added,2513,18,8,7
69,0,0,4,0.852,0.709,2,3,1,p,remanent,atrament,TRMNAENE,changed,0,19,8,8
69,0,1,2,0.968,1.408,1,3,0,o,lakomstwo,klamstwo,TLKOASOWM,added,0,20,9,8
69,1,1,3,0.663,1.181,3,3,1,o,bratowa,bratowa,TRWAOBA,none,0,21,7,7
69,1,1,4,0.586,0.348,3,3,1,o,czujnik,czujnik,KZIJUNC,none,797,22,7,7
69,1,1,3,0.699,1.027,3,3,1,o,wanilia,wanilia,WLNIAIA,none,0,23,7,7
69,1,1,4,0.659,0.494,3,3,1,o,podstawa,podstawa,AODSTPAW,none,755,24,9,9
69,0,0,4,0.514,0.27,2,3,1,p,prowincja,pracownik,RPWIJNOAC,changed,1247,25,9,9
69,1,1,3,0.972,0.278,3,3,1,o,stolnica,stolnica,ILOTNCSA,none,0,26,8,8
69,1,1,3,0.666,0.9,3,3,1,o,sniezyca,sniezyca,ICEYZANS,none,0,27,8,8
69,0,0,4,0.583,0.611,2,3,1,p,parowka,oprawka,RAOKAPW,changed,1923,28,7,7
69,1,1,4,0.513,0.601,3,3,1,o,katalog,katalog,KTGALOA,none,801,29,7,7
69,1,1,4,0.552,0.569,3,3,1,o,rakieta,rakieta,RKEAIAT,none,986,30,7,7
69,0,0,4,0.585,0.764,1,3,1,p,trucizna,intruz,CNRIZAUT,added,753,31,8,6
69,0,1,2,1.325,1.6,0,3,0,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,0,32,10,9
69,0,1,2,0.736,0.426,2,3,0,o,plantacja,policjant,CJATLANPA,changed,2077,33,9,9
69,0,1,2,0.916,1.535,1,3,0,o,nadzieja,niedziela,ZDAEJNAI,added,0,34,8,7
69,1,1,4,0.854,1.493,3,3,1,o,kosiarka,kosiarka,RSKIOAKA,none,0,35,8,8
69,1,NaN,2,NaN,0.958,3,3,0,NaN,bratanek,bratanek,RNATBKEA,none,2470,36,8,8
69,0,NaN,2,NaN,1.21,1,3,0,NaN,dinozaur,rodzina,OIDZUARN,added,0,37,8,7
69,1,1,4,0.662,0.296,3,3,1,o,kregoslup,kregoslup,UGELROKSP,none,1351,38,9,9
69,0,0,4,0.549,0.733,1,3,1,p,tabletka,baletka,KTALAETB,added,878,39,8,7
69,1,1,3,0.777,0.695,3,3,1,o,sliniak,sliniak,IALNKIS,none,1429,40,7,7
69,1,NaN,2,NaN,0.541,3,3,0,NaN,koniczyna,koniczyna,NYNICZKOA,none,2980,41,9,9
69,1,0,2,0.465,0.66,3,3,0,p,naparstek,naparstek,RAEKNSTPA,none,2999,42,9,9
70,0,1,3,2.59,2.226,2,1,0,p,rakieta,karetka,RKEAIAT,changed,NaN,3,7,7
70,0,0,4,2.321,1.157,2,1,1,o,bratowa,watroba,TRWAOBA,changed,NaN,4,7,7
70,0,0,4,1.277,0.856,0,1,1,o,kregoslup,skorupa,UGELROKSP,added&changed,NaN,5,9,7
70,1,1,2,1.86,1.541,3,1,1,p,dzielnica,dzielnica,NZLDIACIE,none,NaN,6,9,9
70,0,NaN,NaN,NaN,NaN,0,1,0,NaN,sniezyca,sciezka,ICEYZANS,added&changed,NaN,7,8,7
70,1,0,3,2.1,2.536,3,1,0,o,rachunek,rachunek,ENCKRHAU,none,NaN,8,8,8
70,0,0,3,1.402,1.432,1,1,1,o,uzdrowisko,skorowidz,ISDRKWOZUO,added,NaN,9,10,9
70,0,0,3,2.404,2.541,1,1,1,o,katalog,lokata,KTGALOA,added,NaN,10,7,6
70,1,0,2,1.384,0.442,3,1,0,o,mieszkanie,mieszkanie,ZKESIAIENM,none,NaN,11,10,10
70,1,1,3,1.379,1.126,3,1,1,p,trucizna,trucizna,CNRIZAUT,none,NaN,12,8,8
70,1,1,4,0.845,0.933,3,1,1,p,potrawa,potrawa,PAOATWR,none,NaN,13,7,7
70,0,1,3,0.694,0.853,2,1,0,p,klamerka,kelnerka,ELAMKRKA,changed,NaN,14,8,8
70,0,0,3,1.339,1,2,1,1,o,koniczyna,zakonnica,NYNICZKOA,changed,NaN,15,9,9
70,0,1,2,2.417,0.893,0,1,0,p,sliniak,slimak,IALNKIS,added&changed,NaN,16,7,6
70,1,1,4,0.836,1.155,3,1,1,p,lakomstwo,lakomstwo,TLKOASOWM,none,NaN,17,9,9
70,1,1,4,0.589,1.018,3,1,1,p,nadzieja,nadzieja,ZDAEJNAI,none,NaN,18,8,8
70,1,1,3,0.946,0.89,3,1,1,p,remanent,remanent,TRMNAENE,none,NaN,19,8,8
70,0,1,2,1.667,1.564,1,1,0,p,stolnica,stolica,ILOTNCSA,added,NaN,20,8,7
70,1,1,4,0.599,0.519,3,1,1,p,kochanka,kochanka,AKNAOHCK,none,NaN,21,8,8
70,1,0,2,1.62,0.761,3,1,0,o,korytarz,korytarz,RTZKYARO,none,NaN,22,8,8
70,1,0,3,1.168,0.917,3,1,0,o,cmentarz,cmentarz,RNACTMZE,none,NaN,23,8,8
70,1,1,3,1.121,1.474,3,1,1,p,tabletka,tabletka,KTALAETB,none,NaN,24,8,8
70,0,0,3,1.178,0.452,2,1,1,o,czujnik,czajnik,KZIJUNC,changed,NaN,25,7,7
70,1,1,2,2.431,1.191,3,1,1,p,bakteria,bakteria,AREIAKTB,none,NaN,26,8,8
70,0,1,3,2.172,1.554,1,1,0,p,wanilia,lawina,WLNIAIA,added,NaN,27,7,6
70,0,0,3,2.556,1.276,1,1,1,o,naparstek,pasterka,RAEKNSTPA,added,NaN,28,9,8
70,0,NaN,3,NaN,2.186,1,1,0,NaN,kosiarka,sikorka,RSKIOAKA,added,NaN,29,8,7
70,0,0,2,1.982,0.835,1,1,1,o,bratanek,kabaret,RNATBKEA,added,NaN,30,8,7
70,1,1,4,0.598,0.495,3,1,1,p,parowka,parowka,RAOKAPW,none,NaN,31,7,7
70,1,1,3,0.753,1.156,3,1,1,p,klasztor,klasztor,ARLZOSTK,none,NaN,32,8,8
70,0,0,2,1.657,0.844,0,1,1,o,doniczka,odznaka,OCDAIZKN,added&changed,NaN,33,8,7
70,0,0,3,1.075,1.003,2,1,1,o,zmiennik,ziemniak,NZIEKNMI,changed,NaN,34,8,8
70,0,0,4,1.307,0.447,1,1,1,o,podstawa,dostawa,AODSTPAW,added,NaN,35,9,8
70,1,1,2,1.784,0.996,3,1,1,p,plantacja,plantacja,CJATLANPA,none,NaN,36,9,9
70,1,1,3,0.754,0.604,3,1,1,p,bankomat,bankomat,AKMOTABN,none,NaN,37,8,8
70,0,0,3,1.706,1.317,1,1,1,o,spotkanie,eksponat,TPNSKAOIE,added,NaN,38,9,8
70,1,1,3,0.674,1.437,3,1,1,p,kurczak,kurczak,CKRAZKU,none,NaN,39,7,7
70,0,NaN,4,NaN,1.356,1,1,0,NaN,koszula,kalosz,OULZKSA,added,NaN,40,7,6
70,1,0,2,1.877,1.085,3,1,0,o,dinozaur,dinozaur,OIDZUARN,none,NaN,41,8,8
70,1,0,3,1.472,1.593,3,1,0,o,prowincja,prowincja,RPWIJNOAC,none,NaN,42,9,9
71,0,0,2,1.643,1.805,1,1,1,p,wanilia,lawina,WLNIAIA,added,NaN,3,7,6
71,1,1,NaN,1.024,NaN,3,1,1,o,mieszkanie,mieszkanie,ZKESIAIENM,none,NaN,4,10,10
71,1,1,4,1.36,1.687,3,1,1,o,bankomat,bankomat,AKMOTABN,none,NaN,5,8,8
71,1,1,4,1.844,2.085,3,1,1,o,dinozaur,dinozaur,OIDZUARN,none,NaN,6,8,8
71,0,1,3,0.931,1.476,0,1,0,o,sliniak,slimak,IALNKIS,added&changed,NaN,7,7,6
71,1,0,2,2.706,2.397,3,1,0,p,trucizna,trucizna,CNRIZAUT,none,NaN,8,8,8
71,1,1,3,1.205,1.363,3,1,1,o,kochanka,kochanka,AKNAOHCK,none,NaN,9,8,8
71,0,1,3,2.035,1.137,2,1,0,o,koniczyna,zakonnica,NYNICZKOA,changed,NaN,10,9,9
71,1,1,4,1.038,1.657,3,1,1,o,bakteria,bakteria,AREIAKTB,none,NaN,11,8,8
71,1,1,3,1.804,1.696,3,1,1,o,nadzieja,nadzieja,ZDAEJNAI,none,NaN,12,8,8
71,0,1,3,1.077,1.209,2,1,0,o,rakieta,karetka,RKEAIAT,changed,NaN,13,7,7
71,1,1,4,0.599,1.334,3,1,1,o,parowka,parowka,RAOKAPW,none,NaN,14,7,7
71,1,1,4,2.678,1.449,3,1,1,o,prowincja,prowincja,RPWIJNOAC,none,NaN,15,9,9
71,0,1,4,0.647,0.975,2,1,0,o,bratowa,watroba,TRWAOBA,changed,NaN,16,7,7
71,1,1,3,1.984,1.4,3,1,1,o,potrawa,potrawa,PAOATWR,none,NaN,17,7,7
71,1,NaN,2,NaN,1.505,3,1,0,NaN,klasztor,klasztor,ARLZOSTK,none,NaN,18,8,8
71,1,1,3,2.158,0.833,3,1,1,o,kurczak,kurczak,CKRAZKU,none,NaN,19,7,7
71,0,0,3,1.542,2.442,2,1,1,p,klamerka,kelnerka,ELAMKRKA,changed,NaN,20,8,8
71,1,1,3,1.066,1.239,3,1,1,o,tabletka,tabletka,KTALAETB,none,NaN,21,8,8
71,0,0,3,2.736,1.202,0,1,1,p,doniczka,odznaka,OCDAIZKN,added&changed,NaN,22,8,7
71,1,1,3,1.349,0.738,3,1,1,o,lakomstwo,lakomstwo,TLKOASOWM,none,NaN,23,9,9
71,0,1,2,1.636,1.48,1,1,0,o,koszula,kalosz,OULZKSA,added,NaN,24,7,6
71,0,1,2,2.162,1.013,2,1,0,o,zmiennik,ziemniak,NZIEKNMI,changed,NaN,25,8,8
71,1,1,3,1.403,0.964,3,1,1,o,remanent,remanent,TRMNAENE,none,NaN,26,8,8
71,1,1,3,2.912,0.893,3,1,1,o,plantacja,plantacja,CJATLANPA,none,NaN,27,9,9
71,0,1,3,1.408,0.89,1,1,0,o,podstawa,dostawa,AODSTPAW,added,NaN,28,9,8
71,0,1,2,2.297,1.197,1,1,0,o,kosiarka,sikorka,RSKIOAKA,added,NaN,29,8,7
71,1,1,3,0.844,1.806,3,1,1,o,cmentarz,cmentarz,RNACTMZE,none,NaN,30,8,8
71,0,0,3,2.005,2.914,1,1,1,p,uzdrowisko,skorowidz,ISDRKWOZUO,added,NaN,31,10,9
71,0,NaN,3,NaN,2.241,0,1,0,NaN,sniezyca,sciezka,ICEYZANS,added&changed,NaN,32,8,7
71,0,1,2,1.804,1.483,1,1,0,o,spotkanie,eksponat,TPNSKAOIE,added,NaN,33,9,8
71,1,1,2,1.888,0.766,3,1,1,o,korytarz,korytarz,RTZKYARO,none,NaN,34,8,8
71,0,0,4,1.126,1.408,1,1,1,p,katalog,lokata,KTGALOA,added,NaN,35,7,6
71,0,0,4,1.606,1.167,1,1,1,p,naparstek,pasterka,RAEKNSTPA,added,NaN,36,9,8
71,0,1,3,2.001,1.241,1,1,0,o,bratanek,kabaret,RNATBKEA,added,NaN,37,8,7
71,0,0,4,2.446,1.053,0,1,1,p,kregoslup,skorupa,UGELROKSP,added&changed,NaN,38,9,7
71,0,0,4,1.487,2.596,2,1,1,p,czujnik,czajnik,KZIJUNC,changed,NaN,39,7,7
71,1,1,2,1.723,1.444,3,1,1,o,rachunek,rachunek,ENCKRHAU,none,NaN,40,8,8
71,1,1,3,1.064,0.68,3,1,1,o,dzielnica,dzielnica,NZLDIACIE,none,NaN,41,9,9
71,0,1,3,1.686,0.51,1,1,0,o,stolnica,stolica,ILOTNCSA,added,NaN,42,8,7
72,0,1,2,1.347,0.772,1,3,0,p,cmentarz,tancerz,RNACTMZE,added,1352,3,8,7
72,0,0,2,1.186,0.418,1,3,1,o,bankomat,komnata,AKMOTABN,added,1052,4,8,7
72,1,1,3,1.589,1.128,3,3,1,p,naparstek,naparstek,RAEKNSTPA,none,972,5,9,9
72,1,0,1,0.952,1.57,3,3,0,o,stolnica,stolnica,ILOTNCSA,none,1082,6,8,8
72,1,1,3,0.797,0.856,3,3,1,p,koniczyna,koniczyna,NYNICZKOA,none,1492,7,9,9
72,0,1,NaN,1.294,NaN,2,3,0,p,potrawa,poprawa,PAOATWR,changed,954,8,7,7
72,1,0,1,1.104,0.465,3,3,0,o,bratanek,bratanek,RNATBKEA,none,1711,9,8,8
72,1,1,3,1.506,1.024,3,3,1,p,sliniak,sliniak,IALNKIS,none,913,10,7,7
72,1,0,1,1.064,0.781,3,3,0,o,kosiarka,kosiarka,RSKIOAKA,none,845,11,8,8
72,1,1,4,0.915,0.272,3,3,1,p,koszula,koszula,OULZKSA,none,929,12,7,7
72,0,0,1,0.916,1.373,1,3,1,o,trucizna,intruz,CNRIZAUT,added,765,13,8,6
72,1,1,4,0.161,0.347,3,3,1,p,wanilia,wanilia,WLNIAIA,none,1009,14,7,7
72,1,1,4,0.681,0.54,3,3,1,p,rakieta,rakieta,RKEAIAT,none,940,15,7,7
72,1,0,1,0.9,0.657,3,3,0,o,spotkanie,spotkanie,TPNSKAOIE,none,1006,16,9,9
72,0,NaN,2,NaN,1.551,1,3,0,NaN,dinozaur,rodzina,OIDZUARN,added,1916,17,8,7
72,0,0,2,0.913,1.37,1,3,1,o,nadzieja,niedziela,ZDAEJNAI,added,1345,18,8,7
72,0,0,1,0.733,0.505,2,3,1,o,remanent,atrament,TRMNAENE,changed,1291,19,8,8
72,0,1,3,0.556,1.6,0,3,0,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,2856,20,10,9
72,0,0,2,1.07,0.42,1,3,1,o,bakteria,bateria,AREIAKTB,added,1037,21,8,7
72,1,1,2,1.059,0.692,3,3,1,p,zmiennik,zmiennik,NZIEKNMI,none,1118,22,8,8
72,1,0,1,1.144,0.431,3,3,0,o,doniczka,doniczka,OCDAIZKN,none,2016,23,8,8
72,1,1,4,1.595,0.267,3,3,1,p,podstawa,podstawa,AODSTPAW,none,1508,24,9,9
72,1,1,4,0.482,0.222,3,3,1,p,kregoslup,kregoslup,UGELROKSP,none,734,25,9,9
72,1,0,1,0.714,0.183,3,3,0,o,bratowa,bratowa,TRWAOBA,none,1985,26,7,7
72,1,1,2,0.905,0.862,3,3,1,p,sniezyca,sniezyca,ICEYZANS,none,1631,27,8,8
72,0,0,2,0.949,0.784,1,3,1,o,tabletka,baletka,KTALAETB,added,1365,28,8,7
72,0,0,1,0.722,0.976,1,3,1,o,korytarz,aktorzy,RTZKYARO,added,1094,29,8,7
72,0,0,2,0.904,1.644,2,3,1,o,kurczak,kucharz,CKRAZKU,changed,1012,30,7,7
72,1,1,4,0.439,0.968,3,3,1,p,klamerka,klamerka,ELAMKRKA,none,1002,31,8,8
72,1,0,1,0.837,0.471,3,3,0,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,1801,32,10,10
72,0,0,1,0.84,1.125,2,3,1,o,parowka,oprawka,RAOKAPW,changed,1053,33,7,7
72,0,0,2,1.066,1.366,0,3,1,o,kochanka,choinka,AKNAOHCK,added&changed,1041,34,8,7
72,1,1,4,0.717,0.737,3,3,1,p,czujnik,czujnik,KZIJUNC,none,1957,35,7,7
72,0,0,2,0.826,0.345,2,3,1,o,prowincja,pracownik,RPWIJNOAC,changed,1008,36,9,9
72,0,0,2,0.867,0.546,0,3,1,o,rachunek,rabunek,ENCKRHAU,added&changed,1913,37,8,7
72,0,1,4,0.705,0.693,2,3,0,p,plantacja,policjant,CJATLANPA,changed,968,38,9,9
72,0,0,2,0.898,0.588,1,3,1,o,lakomstwo,klamstwo,TLKOASOWM,added,1082,39,9,8
72,0,0,2,0.944,0.463,2,3,1,o,dzielnica,niedziela,NZLDIACIE,changed,1040,40,9,9
72,0,1,2,1.255,0.576,2,3,0,p,klasztor,kloszard,ARLZOSTK,changed,1320,41,8,8
72,1,1,3,1.467,1.125,3,3,1,p,katalog,katalog,KTGALOA,none,1952,42,7,7
73,1,1,4,1.007,0.892,3,3,1,o,rakieta,rakieta,RKEAIAT,none,1383,3,7,7
73,0,0,3,1.061,2.241,2,3,1,p,prowincja,pracownik,RPWIJNOAC,changed,975,4,9,9
73,1,1,2,1.046,2.276,3,3,1,o,bratowa,bratowa,TRWAOBA,none,1472,5,7,7
73,1,1,4,0.971,0.846,3,3,1,o,kregoslup,kregoslup,UGELROKSP,none,1142,6,9,9
73,1,1,4,1.077,1.234,3,3,1,o,klamerka,klamerka,ELAMKRKA,none,791,7,8,8
73,0,0,NaN,1.472,NaN,1,3,1,p,bakteria,bateria,AREIAKTB,added,1553,8,8,7
73,0,NaN,4,NaN,1.587,0,3,0,NaN,kochanka,choinka,AKNAOHCK,added&changed,746,9,8,7
73,0,0,4,0.917,1.118,1,3,1,p,bankomat,komnata,AKMOTABN,added,1227,10,8,7
73,0,1,2,1.634,1.232,1,3,0,o,cmentarz,tancerz,RNACTMZE,added,1141,11,8,7
73,0,1,2,1.016,1.235,2,3,0,o,kurczak,kucharz,CKRAZKU,changed,1177,12,7,7
73,1,1,2,1.174,0.838,3,3,1,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,1101,13,10,10
73,0,0,4,1.171,1.735,1,3,1,p,korytarz,aktorzy,RTZKYARO,added,822,14,8,7
73,0,0,4,0.899,1.15,1,3,1,p,dinozaur,rodzina,OIDZUARN,added,486,15,8,7
73,0,0,4,0.672,1.123,2,3,1,p,parowka,oprawka,RAOKAPW,changed,565,16,7,7
73,1,1,4,0.738,0.579,3,3,1,o,kosiarka,kosiarka,RSKIOAKA,none,597,17,8,8
73,0,0,4,1.021,1.49,0,3,1,p,rachunek,rabunek,ENCKRHAU,added&changed,780,18,8,7
73,0,0,4,0.699,1.345,0,3,1,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,1920,19,10,9
73,1,1,4,0.814,0.528,3,3,1,o,czujnik,czujnik,KZIJUNC,none,1317,20,7,7
73,1,NaN,2,NaN,0.955,3,3,0,NaN,spotkanie,spotkanie,TPNSKAOIE,none,2118,21,9,9
73,1,1,2,0.827,1.156,3,3,1,o,naparstek,naparstek,RAEKNSTPA,none,742,22,9,9
73,0,0,1,1.175,2.789,2,3,1,p,potrawa,poprawa,PAOATWR,changed,562,23,7,7
73,0,1,2,1.125,2.677,1,3,0,o,lakomstwo,klamstwo,TLKOASOWM,added,517,24,9,8
73,1,1,3,1.012,2.249,3,3,1,o,wanilia,wanilia,WLNIAIA,none,614,25,7,7
73,1,1,2,0.891,1.51,3,3,1,o,zmiennik,zmiennik,NZIEKNMI,none,1230,26,8,8
73,0,1,2,0.663,1.898,2,3,0,o,klasztor,kloszard,ARLZOSTK,changed,47,27,8,8
73,1,1,4,0.465,0.844,3,3,1,o,koniczyna,koniczyna,NYNICZKOA,none,790,28,9,9
73,1,1,2,1.01,0.812,3,3,1,o,sliniak,sliniak,IALNKIS,none,430,29,7,7
73,1,1,2,0.898,1.551,3,3,1,o,doniczka,doniczka,OCDAIZKN,none,482,30,8,8
73,1,1,4,0.778,0.53,3,3,1,o,podstawa,podstawa,AODSTPAW,none,537,31,9,9
73,0,0,NaN,0.764,NaN,1,3,1,p,nadzieja,niedziela,ZDAEJNAI,added,778,32,8,7
73,0,0,2,1.139,1.074,1,3,1,p,tabletka,baletka,KTALAETB,added,438,33,8,7
73,1,1,4,0.787,0.605,3,3,1,o,koszula,koszula,OULZKSA,none,417,34,7,7
73,1,1,3,0.822,2.018,3,3,1,o,stolnica,stolnica,ILOTNCSA,none,716,35,8,8
73,0,0,3,0.894,1.63,1,3,1,p,trucizna,intruz,CNRIZAUT,added,683,36,8,6
73,1,1,2,0.475,1.387,3,3,1,o,katalog,katalog,KTGALOA,none,1357,37,7,7
73,0,1,3,1.518,2.399,2,3,0,o,plantacja,policjant,CJATLANPA,changed,392,38,9,9
73,0,NaN,2,NaN,1.202,2,3,0,NaN,dzielnica,niedziela,NZLDIACIE,changed,210,39,9,9
73,1,1,3,1.129,1.315,3,3,1,o,sniezyca,sniezyca,ICEYZANS,none,211,40,8,8
73,0,0,3,0.854,1.512,2,3,1,p,remanent,atrament,TRMNAENE,changed,714,41,8,8
73,1,1,3,0.83,1.892,3,3,1,o,bratanek,bratanek,RNATBKEA,none,806,42,8,8
74,0,0,4,0.673,1.834,2,3,1,o,klasztor,kloszard,ARLZOSTK,changed,0,3,8,8
74,1,1,3,0.395,2.779,3,3,1,p,sliniak,sliniak,IALNKIS,none,2263,4,7,7
74,1,1,2,0.192,2.005,3,3,1,p,stolnica,stolnica,ILOTNCSA,none,0,5,8,8
74,1,1,2,0.283,1.384,3,3,1,p,spotkanie,spotkanie,TPNSKAOIE,none,0,6,9,9
74,1,1,4,0.327,0.69,3,3,1,p,podstawa,podstawa,AODSTPAW,none,1634,7,9,9
74,0,NaN,NaN,NaN,NaN,1,3,0,NaN,tabletka,baletka,KTALAETB,added,0,8,8,7
74,0,0,4,0.44,1.137,0,3,1,o,rachunek,rabunek,ENCKRHAU,added&changed,0,9,8,7
74,0,0,3,0.312,1.508,0,3,1,o,mieszkanie,zamieszki,ZKESIAIENM,added&changed,0,10,10,9
74,1,1,3,0.676,2.853,3,3,1,p,wanilia,wanilia,WLNIAIA,none,0,11,7,7
