Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Accuracy,Trial,Block,Sol_letters,Tar_letters,Sol_freq,Tar_freq,Letter_changed
37,2,2,2,1.595,1.769,2,1,7,1,8,8,248,248,0
37,1,1,3,1.775,1.303,2,1,8,1,8,8,594,100,1
37,1,1,4,1.454,1.779,2,1,9,1,8,7,272,12786,0
37,1,1,4,1.513,1.067,2,1,10,1,7,7,177,236,1
37,1,1,3,1.359,2.279,2,1,11,1,8,7,1022,556,1
37,2,2,4,1.192,0.615,2,1,12,1,7,7,613,613,0
37,1,1,4,1.002,0.528,2,1,13,1,8,7,134,196,1
37,1,1,4,0.712,0.571,2,1,14,1,7,7,618,1644,1
37,2,2,4,1.41,0.426,2,1,15,1,7,7,126,126,0
37,1,NaN,1,NaN,0.161,2,NaN,16,1,8,7,104,100,1
37,2,2,3,1.532,1.422,2,1,17,1,9,9,707,707,0
37,2,2,3,1.398,1.085,2,1,18,2,7,7,248,248,0
37,2,2,1,0.98,1.948,2,1,19,2,7,7,212,212,0
37,1,1,4,0.847,0.989,2,1,20,2,8,7,962,408,2
37,1,1,3,1.031,1.821,2,1,21,2,8,6,455,457,2
37,2,2,1,1.798,1.277,2,1,22,2,9,9,653,653,0
37,1,1,4,0.748,0.798,2,1,23,2,9,9,120,1042,1
37,2,1,2,1.439,1.301,2,0,24,2,8,8,2183,2183,0
37,1,1,3,0.387,2.291,2,1,25,2,8,6,896,100,2
37,2,2,2,1.001,1.744,2,1,26,2,6,6,422,422,0
37,2,2,2,0.876,1.192,2,1,27,2,7,7,920,920,0
37,2,1,3,0.955,3.316,2,0,28,2,8,8,1026,1026,0
37,1,1,3,0.418,1.712,2,1,29,2,9,9,2212,100,2
37,1,1,4,0.686,1.522,2,1,30,2,8,7,976,283,2
37,1,1,4,0.646,1.435,2,1,31,2,8,6,175,160,2
37,2,1,1,0.948,3.293,2,0,32,2,8,8,328,328,0
38,2,1,2,1.698,4.62,2,0,1,0,NaN,NaN,NaN,NaN,NaN
38,1,2,4,1.821,2.434,2,0,2,0,NaN,NaN,NaN,NaN,NaN
38,2,2,3,2.263,2.299,2,1,3,1,8,8,1124,1124,0
38,1,2,2,1.357,1.733,2,0,4,1,8,9,3412,100,1
38,1,1,3,1.082,1.63,2,1,5,1,8,7,272,12786,0
38,1,1,1,1.398,1.292,2,1,6,1,8,7,134,196,1
38,1,2,2,1.28,1.756,2,0,7,1,8,8,594,100,1
38,1,1,2,2.336,1.153,2,1,8,1,8,7,857,227,1
38,1,1,3,1.069,2.528,2,1,9,1,8,7,104,100,1
38,2,NaN,1,NaN,2.222,2,NaN,10,1,9,9,707,707,0
38,2,2,4,0.962,1.019,2,1,11,1,7,7,613,613,0
38,2,2,2,1.548,1.389,2,1,12,1,8,8,248,248,0
38,2,2,2,0.831,1.213,2,1,13,1,8,8,162,162,0
38,1,1,3,0.886,1.745,2,1,14,1,8,7,1022,556,1
38,1,1,3,1.05,1.024,2,1,15,1,7,7,177,236,1
38,1,1,2,2.471,1.059,2,1,16,1,7,7,618,1644,1
38,2,2,3,1.209,1.367,2,1,17,1,7,7,126,126,0
38,1,1,3,0.833,0.879,2,1,18,2,8,6,175,160,2
38,1,1,3,0.942,1.334,2,1,19,2,8,6,455,457,2
38,2,2,2,0.739,0.82,2,1,20,2,7,7,920,920,0
38,2,1,1,0.853,2.658,2,0,21,2,9,9,653,653,0
38,2,2,3,1.24,1.061,2,1,22,2,6,6,422,422,0
38,1,1,4,1.371,1.299,2,1,23,2,8,7,962,408,2
38,1,1,4,1.106,0.564,2,1,24,2,8,6,896,100,2
38,2,1,1,1.776,1.224,2,0,25,2,7,7,212,212,0
38,1,2,2,1.559,1.4,2,0,26,2,9,9,120,1042,1
38,2,1,1,2.162,1.274,2,0,27,2,8,8,2183,2183,0
38,2,1,3,1.401,0.816,2,0,28,2,8,8,328,328,0
38,2,1,1,1.506,0.996,2,0,29,2,8,8,1026,1026,0
38,2,2,3,1.662,1.354,2,1,30,2,7,7,248,248,0
38,1,1,3,0.917,1.248,2,1,31,2,8,7,976,283,2
38,1,2,1,1.312,1.45,2,0,32,2,9,9,2212,100,2
39,2,2,4,1.955,3.395,2,1,1,0,NaN,NaN,NaN,NaN,NaN
39,1,1,4,1.273,5.765,2,1,2,0,NaN,NaN,NaN,NaN,NaN
39,1,2,4,2.614,1.403,2,0,3,1,8,7,104,100,1
39,1,2,3,1.263,3.691,2,0,4,1,8,7,1022,556,1
39,1,2,3,1.204,2.883,2,0,5,1,8,9,3412,100,1
39,2,NaN,2,NaN,0.466,2,NaN,6,1,7,7,613,613,0
39,2,2,3,0.89,1.702,2,1,7,1,8,8,248,248,0
39,2,2,2,1.357,1.062,2,1,8,1,8,8,1124,1124,0
39,1,1,2,2.951,2.16,2,1,9,1,7,7,177,236,1
39,1,1,4,2.007,1.718,2,1,10,1,8,7,134,196,1
39,1,2,2,1.808,2.119,2,0,11,1,8,7,857,227,1
39,1,2,3,0.925,2.919,2,0,12,1,8,8,594,100,1
39,1,1,4,2.14,1.397,2,1,13,1,7,7,618,1644,1
39,2,2,3,1.544,1.369,2,1,14,1,9,9,707,707,0
39,1,2,3,1.247,2.139,2,0,15,1,8,7,272,12786,0
39,2,2,4,0.547,1.884,2,1,16,1,8,8,162,162,0
39,2,2,3,1.053,1.938,2,1,17,1,7,7,126,126,0
39,2,2,3,0.63,1.276,2,1,18,2,7,7,248,248,0
39,1,1,4,0.98,2.028,2,1,19,2,8,6,455,457,2
39,1,1,4,1.22,1.058,2,1,20,2,9,9,120,1042,1
39,2,2,2,1.283,2.175,2,1,21,2,6,6,422,422,0
39,2,2,3,0.998,1.965,2,1,22,2,9,9,653,653,0
39,2,2,3,1.113,2.044,2,1,23,2,8,8,2183,2183,0
39,2,2,2,1.288,0.772,2,1,24,2,8,8,1026,1026,0
39,2,2,3,1.442,1.416,2,1,25,2,7,7,212,212,0
39,2,2,3,1.451,1.567,2,1,26,2,7,7,920,920,0
39,1,1,4,1.292,1.591,2,1,27,2,9,9,2212,100,2
39,1,1,4,1.254,1.411,2,1,28,2,8,6,896,100,2
39,2,2,2,1.593,1.465,2,1,29,2,8,8,328,328,0
39,1,1,4,1.215,0.846,2,1,30,2,8,7,962,408,2
39,1,1,4,0.782,2.254,2,1,31,2,8,6,175,160,2
39,1,1,3,1.509,1.592,2,1,32,2,8,7,976,283,2
40,1,1,4,0.872,11.156,2,1,1,0,NaN,NaN,NaN,NaN,NaN
40,2,2,4,1.576,1.96,2,1,2,0,NaN,NaN,NaN,NaN,NaN
40,1,2,2,2.29,3.013,2,0,3,1,8,8,594,100,1
40,2,1,4,2.047,1.436,2,0,4,1,8,8,162,162,0
40,1,2,3,1.349,1.95,2,0,5,1,8,7,857,227,1
40,1,2,3,1.474,2.198,2,0,6,1,8,7,1022,556,1
40,1,1,4,1.312,1.595,2,1,7,1,8,7,134,196,1
40,1,1,4,1.149,2.83,2,1,8,1,8,7,104,100,1
40,2,1,3,1.838,1.251,2,0,9,1,9,9,707,707,0
40,1,1,4,1.597,1.339,2,1,10,1,8,7,272,12786,0
40,1,2,3,1.278,1.546,2,0,11,1,8,9,3412,100,1
40,1,1,4,1.428,1.369,2,1,12,1,7,7,618,1644,1
40,2,2,4,1.997,1.341,2,1,13,1,8,8,248,248,0
40,2,1,4,1.072,1.508,2,0,14,1,8,8,1124,1124,0
40,2,1,3,1.122,1.395,2,0,15,1,7,7,126,126,0
40,2,1,2,2.214,6.155,2,0,16,1,7,7,613,613,0
40,1,2,3,1.792,1.686,2,0,17,1,7,7,177,236,1
40,1,1,3,1.624,2.342,2,1,18,2,9,9,2212,100,2
40,1,NaN,2,NaN,0.169,2,NaN,19,2,8,7,976,283,2
40,1,2,2,1.612,1.466,2,0,20,2,8,6,455,457,2
40,1,1,4,2.312,1.561,2,1,21,2,8,6,896,100,2
40,1,1,4,1.142,1.19,2,1,22,2,8,7,962,408,2
40,2,2,3,0.912,1.723,2,1,23,2,9,9,653,653,0
40,1,1,2,0.739,1.412,2,1,24,2,8,6,175,160,2
40,2,1,2,1.082,2.268,2,0,25,2,8,8,2183,2183,0
40,2,2,3,1.003,1.346,2,1,26,2,8,8,328,328,0
40,2,2,4,1.19,1.237,2,1,27,2,6,6,422,422,0
40,1,1,4,2.031,1.293,2,1,28,2,9,9,120,1042,1
40,2,2,3,0.87,0.979,2,1,29,2,7,7,248,248,0
40,2,1,3,1.102,1.522,2,0,30,2,8,8,1026,1026,0
40,2,2,4,1.591,1.35,2,1,31,2,7,7,920,920,0
40,2,2,2,0.979,2.123,2,1,32,2,7,7,212,212,0
41,2,2,4,0.912,2.73,2,1,1,0,NaN,NaN,NaN,NaN,NaN
41,1,1,4,1.342,2.008,2,1,2,0,NaN,NaN,NaN,NaN,NaN
41,2,2,2,1.845,2.475,2,1,3,1,9,9,707,707,0
41,1,1,4,1.017,1.423,2,1,4,1,8,7,272,12786,0
41,1,2,2,1.015,1.918,2,0,5,1,8,9,3412,100,1
41,1,1,3,1.283,1.695,2,1,6,1,7,7,177,236,1
41,1,2,2,1.292,2.071,2,0,7,1,8,7,1022,556,1
41,1,1,3,0.678,1.978,2,1,8,1,8,7,134,196,1
41,1,2,2,0.969,1.777,2,0,9,1,8,7,857,227,1
41,2,2,2,1.571,2.467,2,1,10,1,8,8,1124,1124,0
41,1,1,3,0.343,1.56,2,1,11,1,7,7,618,1644,1
41,2,2,2,1.489,1.636,2,1,12,1,8,8,162,162,0
41,1,1,2,0.859,2.344,2,1,13,1,8,7,104,100,1
41,2,2,4,0.515,1.261,2,1,14,1,7,7,613,613,0
41,2,1,1,1.175,4.901,2,0,15,1,8,8,248,248,0
41,2,2,4,0.778,1.37,2,1,16,1,7,7,126,126,0
41,1,1,1,1.36,1.673,2,1,17,1,8,8,594,100,1
41,2,2,2,0.634,1.472,2,1,18,2,7,7,212,212,0
41,1,1,2,0.494,1.641,2,1,19,2,8,7,976,283,2
41,2,2,2,0.767,1.679,2,1,20,2,9,9,653,653,0
41,1,1,3,0.517,1.679,2,1,21,2,8,6,175,160,2
41,2,2,2,0.628,1.227,2,1,22,2,8,8,328,328,0
41,2,2,2,1.235,1.92,2,1,23,2,6,6,422,422,0
41,1,1,3,0.799,3.934,2,1,24,2,9,9,120,1042,1
41,1,1,3,0.446,2.332,2,1,25,2,8,6,896,100,2
41,2,2,2,1.16,1.401,2,1,26,2,8,8,2183,2183,0
41,1,2,2,0.779,1.611,2,0,27,2,9,9,2212,100,2
41,2,2,4,0.518,1.28,2,1,28,2,7,7,920,920,0
41,1,1,3,0.699,1.614,2,1,29,2,8,6,455,457,2
41,2,2,4,0.383,1.167,2,1,30,2,7,7,248,248,0
41,2,2,2,0.546,1.403,2,1,31,2,8,8,1026,1026,0
41,1,1,3,1.637,1.458,2,1,32,2,8,7,962,408,2
42,1,1,4,2.422,3.747,2,1,1,0,NaN,NaN,NaN,NaN,NaN
42,2,2,4,2.374,1.814,2,1,2,0,NaN,NaN,NaN,NaN,NaN
42,1,1,4,2.261,1.673,2,1,3,1,8,7,104,100,1
42,2,NaN,3,NaN,7.495,2,NaN,4,1,8,8,248,248,0
42,2,2,4,0.984,1.648,2,1,5,1,8,8,162,162,0
42,1,1,3,1.224,2.246,2,1,6,1,8,7,857,227,1
42,1,1,4,2.693,1.768,2,1,7,1,8,7,134,196,1
42,1,1,3,1.242,1.64,2,1,8,1,7,7,177,236,1
42,1,1,2,2.338,1.588,2,1,9,1,8,8,594,100,1
42,2,1,2,2.658,1.351,2,0,10,1,9,9,707,707,0
42,1,1,4,1.568,1.584,2,1,11,1,7,7,618,1644,1
42,1,1,3,1.938,1.876,2,1,12,1,8,7,1022,556,1
42,2,1,2,2.296,0.827,2,0,13,1,8,8,1124,1124,0
42,1,NaN,1,NaN,0.195,2,NaN,14,1,8,7,272,12786,0
42,1,2,3,1.373,1.892,2,0,15,1,8,9,3412,100,1
42,2,2,4,1.29,1.174,2,1,16,1,7,7,613,613,0
42,2,2,4,1.033,0.767,2,1,17,1,7,7,126,126,0
42,2,1,3,1.979,1.851,2,0,18,2,8,8,1026,1026,0
42,2,2,4,1.107,0.678,2,1,19,2,7,7,248,248,0
42,1,1,4,2.909,1.448,2,1,20,2,8,6,896,100,2
42,1,1,4,1.391,1.126,2,1,21,2,8,6,455,457,2
42,2,2,2,2.075,1.607,2,1,22,2,8,8,2183,2183,0
42,1,1,4,1.416,1.055,2,1,23,2,9,9,120,1042,1
42,1,1,4,1.029,0.699,2,1,24,2,8,7,976,283,2
42,2,1,2,2.226,2.024,2,0,25,2,7,7,920,920,0
42,2,2,3,1.912,4.907,2,1,26,2,6,6,422,422,0
42,1,1,4,1.592,0.807,2,1,27,2,8,7,962,408,2
42,2,1,3,1.641,1.574,2,0,28,2,7,7,212,212,0
42,1,1,4,1.496,0.699,2,1,29,2,9,9,2212,100,2
42,2,2,1,2.13,1.548,2,1,30,2,9,9,653,653,0
42,1,1,4,1.185,0.673,2,1,31,2,8,6,175,160,2
42,2,2,3,1.751,7.088,2,1,32,2,8,8,328,328,0
43,1,NaN,4,NaN,6.558,2,NaN,1,0,NaN,NaN,NaN,NaN,NaN
43,2,2,4,1.201,1.28,2,1,2,0,NaN,NaN,NaN,NaN,NaN
43,1,2,3,1.328,1.882,2,0,3,1,8,7,1022,556,1
43,2,NaN,2,NaN,0.299,2,NaN,4,1,9,9,707,707,0
43,2,2,4,0.279,0.715,2,1,5,1,8,8,1124,1124,0
43,2,2,2,1.014,5.291,2,1,6,1,8,8,248,248,0
43,1,NaN,2,NaN,0.773,2,NaN,7,1,7,7,177,236,1
43,1,1,4,1.616,0.956,2,1,8,1,8,7,272,12786,0
43,1,2,4,2.463,3.195,2,0,9,1,8,7,104,100,1
43,2,NaN,1,NaN,0.505,2,NaN,10,1,7,7,126,126,0
43,1,2,3,2.716,1.166,2,0,11,1,8,9,3412,100,1
43,1,NaN,2,NaN,0.717,2,NaN,12,1,8,7,857,227,1
43,2,2,3,2.65,2.527,2,1,13,1,8,8,162,162,0
43,2,2,4,0.725,0.519,2,1,14,1,7,7,613,613,0
43,1,1,4,2.234,1.086,2,1,15,1,7,7,618,1644,1
43,1,NaN,1,NaN,0.323,2,NaN,16,1,8,8,594,100,1
43,1,2,2,2.384,3.055,2,0,17,1,8,7,134,196,1
43,2,NaN,1,NaN,0.071,2,NaN,18,2,9,9,653,653,0
43,2,2,3,1.538,1.347,2,1,19,2,7,7,212,212,0
43,1,1,3,2.038,2.643,2,1,20,2,8,6,896,100,2
43,1,1,4,1.491,0.407,2,1,21,2,8,6,175,160,2
43,2,2,2,2.687,1.187,2,1,22,2,8,8,2183,2183,0
43,2,NaN,2,NaN,0.629,2,NaN,23,2,6,6,422,422,0
43,1,NaN,2,NaN,0.604,2,NaN,24,2,9,9,2212,100,2
43,2,1,2,2.08,0.988,2,0,25,2,7,7,920,920,0
43,2,NaN,2,NaN,0.23,2,NaN,26,2,8,8,1026,1026,0
43,1,1,4,2.071,1.683,2,1,27,2,9,9,120,1042,1
43,1,NaN,1,NaN,0.592,2,NaN,28,2,8,7,976,283,2
43,2,2,3,2.599,1.758,2,1,29,2,8,8,328,328,0
43,1,1,4,1.367,0.864,2,1,30,2,8,7,962,408,2
43,2,2,4,1.726,0.808,2,1,31,2,7,7,248,248,0
43,1,1,4,1.258,0.759,2,1,32,2,8,6,455,457,2
44,2,2,4,1.626,3.767,2,1,1,0,NaN,NaN,NaN,NaN,NaN
44,1,1,4,1.327,2.601,2,1,2,0,NaN,NaN,NaN,NaN,NaN
44,2,2,4,1.014,0.828,2,1,3,1,8,8,248,248,0
44,2,2,4,0.63,0.827,2,1,4,1,8,8,1124,1124,0
44,2,2,4,0.518,0.256,2,1,5,1,7,7,613,613,0
44,1,1,4,2.56,1.064,2,1,6,1,7,7,618,1644,1
44,1,1,4,1.979,0.186,2,1,7,1,8,7,104,100,1
44,1,2,4,2.22,0.274,2,0,8,1,8,9,3412,100,1
44,1,2,4,2.067,0.319,2,0,9,1,7,7,177,236,1
44,1,1,4,1.997,0.668,2,1,10,1,8,7,134,196,1
44,1,NaN,1,NaN,0.451,2,NaN,11,1,8,7,1022,556,1
44,2,2,3,0.828,0.633,2,1,12,1,9,9,707,707,0
44,1,1,1,2.681,0.557,2,1,13,1,8,7,272,12786,0
44,1,1,4,1.058,0.566,2,1,14,1,8,8,594,100,1
44,2,1,3,2.941,0.551,2,0,15,1,7,7,126,126,0
44,2,2,2,1.85,0.559,2,1,16,1,8,8,162,162,0
44,1,1,3,1.751,0.687,2,1,17,1,8,7,857,227,1
44,2,1,2,1.522,1.028,2,0,18,2,8,8,1026,1026,0
44,1,1,4,0.518,1.248,2,1,19,2,8,7,962,408,2
44,2,1,3,1.705,2.164,2,0,20,2,7,7,212,212,0
44,2,2,4,0.921,0.611,2,1,21,2,7,7,248,248,0
44,1,1,4,1.176,0.472,2,1,22,2,8,6,896,100,2
44,2,2,3,1.444,0.537,2,1,23,2,7,7,920,920,0
44,2,1,3,1.682,0.59,2,0,24,2,8,8,328,328,0
44,2,2,4,0.242,0.326,2,1,25,2,6,6,422,422,0
44,1,1,2,2.599,2.285,2,1,26,2,9,9,2212,100,2
44,1,1,4,1.021,0.371,2,1,27,2,8,6,455,457,2
44,2,1,2,1.797,1.516,2,0,28,2,8,8,2183,2183,0
44,1,1,4,1.183,0.591,2,1,29,2,8,6,175,160,2
44,1,1,4,1.848,0.461,2,1,30,2,9,9,120,1042,1
44,1,1,4,1.021,0.388,2,1,31,2,8,7,976,283,2
44,2,1,3,1.99,0.741,2,0,32,2,9,9,653,653,0
45,1,NaN,1,NaN,0.569,2,NaN,1,0,NaN,NaN,NaN,NaN,NaN
45,2,2,4,0.779,4.842,2,1,2,0,NaN,NaN,NaN,NaN,NaN
45,1,2,2,2.423,3.909,2,0,3,1,8,8,594,100,1
45,1,NaN,2,NaN,0.488,2,NaN,4,1,8,7,134,196,1
45,2,1,3,1.804,4.417,2,0,5,1,9,9,707,707,0
45,2,2,4,0.807,1.174,2,1,6,1,7,7,613,613,0
45,1,2,2,2.207,2.644,2,0,7,1,8,9,3412,100,1
45,2,2,3,1.233,1.486,2,1,8,1,8,8,1124,1124,0
45,1,2,3,1.852,1.057,2,0,9,1,8,7,1022,556,1
45,1,1,3,2.479,3.962,2,1,10,1,8,7,857,227,1
45,1,2,4,1.38,1.995,2,0,11,1,7,7,177,236,1
45,1,NaN,4,NaN,5.784,2,NaN,12,1,7,7,618,1644,1
45,1,1,4,2.295,2.314,2,1,13,1,8,7,104,100,1
45,2,NaN,1,NaN,1.002,2,NaN,14,1,8,8,248,248,0
45,2,2,4,0.955,1.412,2,1,15,1,7,7,126,126,0
45,2,2,4,0.979,1.739,2,1,16,1,8,8,162,162,0
45,1,1,4,2.224,2.15,2,1,17,1,8,7,272,12786,0
45,1,1,4,1.406,1.62,2,1,18,2,8,6,175,160,2
45,2,2,2,2.315,2.493,2,1,19,2,7,7,212,212,0
45,2,NaN,1,NaN,2.042,2,NaN,20,2,8,8,328,328,0
45,2,2,4,1.488,1.284,2,1,21,2,6,6,422,422,0
45,2,NaN,2,NaN,2.884,2,NaN,22,2,9,9,653,653,0
45,2,2,3,1.433,1.934,2,1,23,2,8,8,1026,1026,0
45,1,2,3,1.737,3.106,2,0,24,2,9,9,120,1042,1
45,2,2,3,0.945,1.178,2,1,25,2,7,7,248,248,0
45,1,NaN,2,NaN,2.38,2,NaN,26,2,8,6,896,100,2
45,1,2,4,0.938,1.619,2,0,27,2,8,6,455,457,2
45,1,2,3,1.841,2.199,2,0,28,2,9,9,2212,100,2
45,1,NaN,1,NaN,0.024,2,NaN,29,2,8,7,962,408,2
45,2,2,3,2.073,3.349,2,1,30,2,8,8,2183,2183,0
45,2,2,4,1.826,8.088,2,1,31,2,7,7,920,920,0
45,1,1,4,1.381,2.509,2,1,32,2,8,7,976,283,2
46,2,2,4,2.804,4.514,2,1,1,0,NaN,NaN,NaN,NaN,NaN
46,1,1,4,2.009,2.312,2,1,2,0,NaN,NaN,NaN,NaN,NaN
46,2,NaN,2,NaN,0.169,2,NaN,3,1,9,9,707,707,0
46,2,2,4,1.327,2.105,2,1,4,1,7,7,613,613,0
46,2,2,2,2.352,3.649,2,1,5,1,8,8,248,248,0
46,1,NaN,2,NaN,0.469,2,NaN,6,1,7,7,177,236,1
46,1,NaN,3,NaN,2.356,2,NaN,7,1,8,8,594,100,1
46,1,NaN,1,NaN,0.6,2,NaN,8,1,7,7,618,1644,1
46,1,2,4,0.973,1.173,2,0,9,1,8,7,104,100,1
46,1,1,4,2.947,2.555,2,1,10,1,8,7,134,196,1
46,1,1,4,1.876,2.424,2,1,11,1,8,7,272,12786,0
46,2,2,4,1.414,1.933,2,1,12,1,8,8,162,162,0
46,1,1,3,2.433,2.573,2,1,13,1,8,7,1022,556,1
46,2,2,4,0.952,1.729,2,1,14,1,7,7,126,126,0
46,1,1,4,1.582,2.542,2,1,15,1,8,7,857,227,1
46,2,NaN,1,NaN,0.4,2,NaN,16,1,8,8,1124,1124,0
46,1,2,3,0.848,2.333,2,0,17,1,8,9,3412,100,1
46,1,1,4,1.415,2.574,2,1,18,2,8,7,962,408,2
46,1,1,4,1.096,1.18,2,1,19,2,8,6,896,100,2
46,2,2,3,1.15,1.647,2,1,20,2,6,6,422,422,0
46,1,1,4,0.976,1.32,2,1,21,2,8,7,976,283,2
46,2,2,4,0.917,1.12,2,1,22,2,7,7,920,920,0
46,1,1,1,1.188,2.068,2,1,23,2,8,6,455,457,2
46,2,2,3,1.348,1.741,2,1,24,2,7,7,248,248,0
46,2,1,2,1.818,2.209,2,0,25,2,9,9,653,653,0
46,1,NaN,1,NaN,1.793,2,NaN,26,2,9,9,2212,100,2
46,1,1,2,1.466,2.222,2,1,27,2,9,9,120,1042,1
46,2,2,3,1.703,2.114,2,1,28,2,8,8,1026,1026,0
46,1,1,2,1.664,2.141,2,1,29,2,8,6,175,160,2
46,2,1,4,1.769,2.162,2,0,30,2,8,8,328,328,0
46,2,1,3,2.669,1.762,2,0,31,2,7,7,212,212,0
46,2,NaN,1,NaN,0.004,2,NaN,32,2,8,8,2183,2183,0
47,1,2,2,1.505,5.714,2,0,1,0,NaN,NaN,NaN,NaN,NaN
47,2,2,4,0.924,2.55,2,1,2,0,NaN,NaN,NaN,NaN,NaN
47,2,2,2,1.029,1.691,2,1,3,1,9,9,707,707,0
47,1,2,3,1.987,1.282,2,0,4,1,8,8,594,100,1
47,1,1,3,1.149,1.15,2,1,5,1,7,7,177,236,1
47,1,2,2,1.1,1.087,2,0,6,1,8,7,104,100,1
47,2,1,1,1.699,1.183,2,0,7,1,8,8,162,162,0
47,1,1,4,1.393,1.576,2,1,8,1,8,7,272,12786,0
47,2,2,4,0.09,1.221,2,1,9,1,8,8,1124,1124,0
47,1,1,3,0.694,1.129,2,1,10,1,7,7,618,1644,1
47,1,2,2,0.525,0.903,2,0,11,1,8,9,3412,100,1
47,1,1,1,0.788,0.74,2,1,12,1,8,7,1022,556,1
47,1,1,3,1.017,1.184,2,1,13,1,8,7,857,227,1
47,1,1,3,0.626,1.384,2,1,14,1,8,7,134,196,1
47,2,2,3,0.723,0.773,2,1,15,1,8,8,248,248,0
47,2,2,4,0.535,0.321,2,1,16,1,7,7,613,613,0
47,2,2,4,0.597,0.701,2,1,17,1,7,7,126,126,0
47,2,2,2,2.113,0.827,2,1,18,2,9,9,653,653,0
47,2,1,1,0.748,0.589,2,0,19,2,8,8,1026,1026,0
47,2,1,3,1.112,0.842,2,0,20,2,7,7,920,920,0
47,2,2,4,0.203,0.642,2,1,21,2,7,7,248,248,0
47,2,2,2,0.602,0.545,2,1,22,2,6,6,422,422,0
47,1,1,4,0.669,0.738,2,1,23,2,8,7,962,408,2
47,2,2,4,0.79,0.741,2,1,24,2,7,7,212,212,0
47,1,1,2,0.776,0.984,2,1,25,2,8,6,455,457,2
47,1,1,1,0.626,0.648,2,1,26,2,9,9,120,1042,1
47,1,1,3,1.073,0.725,2,1,27,2,8,7,976,283,2
47,1,1,4,1.001,0.448,2,1,28,2,8,6,896,100,2
47,2,1,2,0.592,1.192,2,0,29,2,8,8,328,328,0
47,1,1,3,0.57,0.483,2,1,30,2,8,6,175,160,2
47,1,2,2,1.2,0.528,2,0,31,2,9,9,2212,100,2
47,2,1,2,1.165,0.829,2,0,32,2,8,8,2183,2183,0
48,1,NaN,4,NaN,4.457,2,NaN,1,0,NaN,NaN,NaN,NaN,NaN
48,2,NaN,4,NaN,3.72,2,NaN,2,0,NaN,NaN,NaN,NaN,NaN
48,2,2,3,0.948,1.964,2,1,3,1,8,8,1124,1124,0
48,2,2,4,0.407,1.509,2,1,4,1,8,8,248,248,0
48,1,2,2,2.067,1.566,2,0,5,1,8,7,1022,556,1
48,1,2,2,2.186,1.601,2,0,6,1,8,9,3412,100,1
48,2,NaN,1,NaN,1.765,2,NaN,7,1,7,7,126,126,0
48,2,2,4,1.166,1.455,2,1,8,1,7,7,613,613,0
48,2,2,4,1.013,1.147,2,1,9,1,8,8,162,162,0
48,1,2,3,1.567,1.392,2,0,10,1,8,7,857,227,1
48,1,NaN,2,NaN,2.753,2,NaN,11,1,8,8,594,100,1
48,2,NaN,1,NaN,1.324,2,NaN,12,1,9,9,707,707,0
48,1,1,3,1.514,2.092,2,1,13,1,8,7,134,196,1
48,1,1,3,1.131,1.597,2,1,14,1,7,7,177,236,1
48,1,1,4,0.607,1.301,2,1,15,1,7,7,618,1644,1
48,1,1,4,0.404,1.411,2,1,16,1,8,7,104,100,1
48,1,1,3,1.117,1.168,2,1,17,1,8,7,272,12786,0
48,1,1,3,2.329,1.419,2,1,18,2,8,6,896,100,2
48,2,NaN,1,NaN,0.218,2,NaN,19,2,9,9,653,653,0
48,2,2,4,0.339,1.317,2,1,20,2,7,7,248,248,0
48,1,1,3,0.979,1.163,2,1,21,2,8,7,962,408,2
48,1,1,2,2.815,1.245,2,1,22,2,8,6,175,160,2
48,1,1,4,0.301,2.369,2,1,23,2,8,7,976,283,2
48,2,1,3,1.269,1.298,2,0,24,2,6,6,422,422,0
48,1,1,3,1.328,1.098,2,1,25,2,9,9,120,1042,1
48,2,2,2,1.632,1.534,2,1,26,2,8,8,1026,1026,0
48,1,1,3,0.883,1.295,2,1,27,2,8,6,455,457,2
48,2,1,3,1.87,1.571,2,0,28,2,8,8,328,328,0
48,2,2,3,1.301,1.696,2,1,29,2,8,8,2183,2183,0
48,2,2,3,0.927,2.121,2,1,30,2,7,7,920,920,0
48,1,2,1,1.878,1.482,2,0,31,2,9,9,2212,100,2
48,2,1,2,1.153,1.218,2,0,32,2,7,7,212,212,0
49,2,2,4,1.137,2.979,2,1,1,0,NaN,NaN,NaN,NaN,NaN
49,1,1,4,1.303,3.505,2,1,2,0,NaN,NaN,NaN,NaN,NaN
49,1,2,3,2.112,4.106,2,0,3,1,8,8,594,100,1
49,1,1,1,2.739,3.172,2,1,4,1,8,7,104,100,1
49,2,2,3,1.602,2.4,2,1,5,1,8,8,162,162,0
49,1,2,2,1.903,2.034,2,0,6,1,8,7,857,227,1
49,1,1,3,1.233,2.847,2,1,7,1,7,7,618,1644,1
49,2,2,2,2.574,2.47,2,1,8,1,7,7,126,126,0
49,2,2,3,1.7,1.647,2,1,9,1,8,8,248,248,0
49,1,1,4,2.589,1.924,2,1,10,1,8,7,134,196,1
49,1,NaN,1,NaN,3.84,2,NaN,11,1,8,7,1022,556,1
49,2,2,4,0.04,1.333,2,1,12,1,7,7,613,613,0
49,1,2,2,1.297,2.605,2,0,13,1,7,7,177,236,1
49,2,1,2,2.678,1.354,2,0,14,1,8,8,1124,1124,0
49,2,2,3,2.757,10.613,2,1,15,1,9,9,707,707,0
