Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast,TMSsite
11,1,1,3,0.86769,0.075,1
11,2,2,4,0.98457,0.075,1
11,1,1,4,0.64905,0.075,1
11,1,1,4,0.8711,0.075,1
11,2,2,4,0.66861,0.075,1
11,1,1,4,0.61694,0.075,1
11,2,2,4,0.69699,0.075,1
11,1,1,4,0.59745,0.075,1
11,2,2,4,0.67805,0.075,1
11,2,2,2,0.91507,0.075,1
11,1,1,4,0.82319,0.075,1
11,1,1,4,0.55825,0.075,1
11,2,2,4,0.65501,0.075,1
11,1,1,3,1.1653,0.075,1
11,2,2,3,0.59838,0.075,1
11,1,1,3,0.87197,0.075,1
11,2,2,4,0.82817,0.075,1
11,2,2,4,0.75495,0.075,1
11,1,1,4,0.62022,0.075,1
11,1,1,4,0.76411,0.075,1
11,2,2,4,0.63024,0.075,1
11,2,1,4,0.77274,0.075,1
11,1,1,4,0.70164,0.075,1
11,2,2,3,1.3058,0.075,1
11,2,2,4,0.62075,0.075,1
11,1,1,4,0.55667,0.075,1
11,2,2,1,0.87804,0.075,1
11,2,2,3,0.80302,0.075,1
11,2,2,3,0.87519,0.075,1
11,2,2,3,0.52735,0.075,1
11,1,1,4,0.56258,0.075,1
11,2,2,4,0.58145,0.075,1
11,1,1,3,0.98133,0.075,2
11,2,2,3,0.58445,0.075,2
11,1,1,1,0.79388,0.075,2
11,1,1,1,0.64064,0.075,2
11,1,1,1,0.7363,0.075,2
11,1,1,4,0.52283,0.075,2
11,1,1,4,0.54263,0.075,2
11,1,1,4,0.49514,0.075,2
11,2,2,3,0.64531,0.075,2
11,2,2,3,0.49983,0.075,2
11,2,2,3,0.66466,0.075,2
11,1,1,1,0.91812,0.075,2
11,1,1,1,0.5689,0.075,2
11,2,2,3,0.66585,0.075,2
11,2,2,3,0.59967,0.075,2
11,1,1,4,0.59973,0.075,2
11,2,2,3,0.64811,0.075,2
11,2,1,1,0.82204,0.075,2
11,2,2,3,0.50944,0.075,2
11,2,1,1,0.86474,0.075,2
11,2,2,1,0.79023,0.075,2
11,2,2,1,0.60766,0.075,2
11,1,1,1,0.4956,0.075,2
11,2,2,1,0.93186,0.075,2
11,1,1,4,0.43812,0.075,2
11,1,1,1,0.68551,0.075,2
11,1,1,4,0.66539,0.075,2
11,1,1,1,0.80754,0.075,2
11,2,2,1,0.43111,0.075,2
11,2,1,1,0.64672,0.075,2
11,2,2,3,0.66069,0.075,2
11,2,1,1,0.54703,0.075,2
11,2,1,1,1.0778,0.075,2
11,1,1,1,0.78562,0.075,2
11,1,1,1,0.57036,0.075,2
11,1,1,4,0.58772,0.075,2
11,2,1,1,0.97219,0.075,2
11,1,1,1,0.60467,0.075,2
11,2,2,4,0.76431,0.075,2
11,1,1,4,0.55052,0.075,2
11,1,1,4,0.63134,0.075,1
11,2,2,4,0.60106,0.075,1
11,2,1,4,0.58504,0.075,1
11,1,1,4,0.56971,0.075,1
11,2,2,4,0.60377,0.075,1
11,2,2,4,0.50753,0.075,1
11,1,1,4,0.54329,0.075,1
11,2,1,4,0.70552,0.075,1
11,1,1,1,0.98975,0.075,1
11,1,1,4,0.55735,0.075,1
11,1,2,1,0.83139,0.075,1
11,1,1,1,0.77446,0.075,1
11,1,1,4,0.94339,0.075,1
11,1,2,1,1.1221,0.075,1
11,1,1,3,0.73208,0.075,1
11,1,1,3,0.75895,0.075,1
11,2,2,3,0.84997,0.075,1
11,2,2,3,0.75863,0.075,1
11,1,2,3,1.0576,0.075,1
11,1,1,3,0.6073,0.075,1
11,2,2,3,0.84561,0.075,1
11,2,2,2,1.2216,0.075,1
11,2,1,2,0.73167,0.075,1
11,1,2,1,1.1743,0.075,1
11,2,2,3,0.83066,0.075,1
11,1,1,2,0.70981,0.075,1
11,2,2,2,1.026,0.075,1
11,1,2,1,1.1044,0.075,1
11,2,2,1,0.82797,0.075,1
11,2,2,4,0.77083,0.075,1
11,2,2,4,0.54008,0.075,1
11,1,1,3,0.97452,0.075,1
11,2,2,3,0.7358,0.075,1
11,2,2,4,0.76263,0.075,1
11,2,2,4,0.7074,0.075,1
11,2,1,1,0.91149,0.075,1
11,2,2,3,0.70686,0.075,1
11,1,1,4,0.65479,0.075,1
11,1,2,4,0.74844,0.075,1
11,1,1,1,0.88786,0.075,1
11,1,1,1,0.84132,0.075,3
11,2,1,1,0.54735,0.075,3
11,2,2,4,0.71063,0.075,3
11,2,2,4,0.594,0.075,3
11,1,1,4,0.5463,0.075,3
11,1,1,1,0.93394,0.075,3
11,2,1,1,0.67925,0.075,3
11,2,1,1,0.86828,0.075,3
11,2,2,4,0.69733,0.075,3
11,1,1,4,0.71079,0.075,3
11,1,1,3,1.1849,0.075,3
11,2,1,3,0.6177,0.075,3
11,1,1,3,0.50469,0.075,3
11,1,1,1,0.6523,0.075,3
11,1,1,2,0.77865,0.075,3
11,1,1,2,0.67572,0.075,3
11,2,1,2,0.78488,0.075,3
11,2,2,2,0.79402,0.075,3
11,1,1,2,0.57738,0.075,3
11,2,2,2,1.0426,0.075,3
11,2,1,2,0.64113,0.075,3
11,1,1,2,0.60727,0.075,3
11,1,1,2,0.78377,0.075,3
11,2,2,2,0.71162,0.075,3
11,2,1,2,0.85081,0.075,3
11,2,2,1,0.60146,0.075,3
11,2,2,4,0.56899,0.075,3
11,2,1,3,0.97057,0.075,3
11,1,1,3,0.68254,0.075,3
11,2,2,3,0.69544,0.075,3
11,1,1,3,0.93218,0.075,3
11,1,1,2,0.85543,0.075,3
11,2,2,4,0.79668,0.075,3
11,2,2,4,0.7244,0.075,3
11,1,1,4,0.62323,0.075,3
11,1,1,4,0.54291,0.075,3
11,1,1,4,0.64194,0.075,3
11,1,1,3,0.56004,0.075,3
11,2,2,3,1.0739,0.075,3
11,1,1,3,0.62274,0.075,3
11,1,1,2,0.77613,0.075,2
11,1,1,4,0.48462,0.075,2
11,2,2,4,0.41005,0.075,2
11,1,1,4,0.54615,0.075,2
11,2,1,4,0.40531,0.075,2
11,1,1,4,0.47611,0.075,2
11,1,2,4,0.61022,0.075,2
11,2,1,4,0.48233,0.075,2
11,2,2,4,0.64721,0.075,2
11,2,2,4,0.4678,0.075,2
11,2,1,3,0.92296,0.075,2
11,1,1,3,0.7346,0.075,2
11,2,1,3,0.60005,0.075,2
11,1,1,4,0.56691,0.075,2
11,1,1,3,0.69669,0.075,2
11,1,1,3,0.46978,0.075,2
11,2,1,3,0.90735,0.075,2
11,2,2,4,0.49515,0.075,2
11,1,1,4,0.49959,0.075,2
11,2,2,4,0.48733,0.075,2
11,2,2,4,0.57257,0.075,2
11,2,2,4,0.49371,0.075,2
11,1,1,4,0.56079,0.075,2
11,1,2,4,0.46886,0.075,2
11,1,1,4,0.48954,0.075,2
11,1,1,4,0.41507,0.075,2
11,2,2,4,0.63055,0.075,2
11,1,1,4,0.42168,0.075,2
11,1,2,4,0.47674,0.075,2
11,2,1,4,0.67251,0.075,2
11,1,1,3,0.6396,0.075,2
11,2,2,4,0.66975,0.075,2
11,2,2,4,0.55603,0.075,2
11,1,1,4,0.44499,0.075,2
11,2,1,4,0.50022,0.075,2
11,1,2,3,0.71247,0.075,2
11,2,1,3,0.64387,0.075,2
11,1,1,4,0.54675,0.075,2
11,2,2,4,0.53299,0.075,2
11,2,2,4,0.55107,0.075,2
11,2,2,4,0.59693,0.075,3
11,2,1,3,0.90419,0.075,3
11,2,2,4,0.54027,0.075,3
11,1,1,4,0.62244,0.075,3
11,1,1,4,0.39725,0.075,3
11,1,1,4,0.43774,0.075,3
11,1,2,4,0.44479,0.075,3
11,2,1,4,0.43564,0.075,3
11,2,2,4,0.44119,0.075,3
11,1,1,4,0.46486,0.075,3
11,1,1,3,0.7756,0.075,3
11,1,1,4,0.51239,0.075,3
11,2,2,4,0.53142,0.075,3
11,2,2,4,0.55188,0.075,3
11,1,1,3,0.72919,0.075,3
11,2,2,4,0.56413,0.075,3
11,2,2,3,0.82219,0.075,3
11,1,1,3,0.63724,0.075,3
11,2,1,3,0.66776,0.075,3
11,2,2,4,0.42522,0.075,3
11,1,1,4,0.49711,0.075,3
11,1,1,4,0.48622,0.075,3
11,1,1,4,0.49045,0.075,3
11,2,2,4,0.62311,0.075,3
11,2,2,3,0.50908,0.075,3
11,1,1,4,0.48235,0.075,3
11,1,1,4,0.43921,0.075,3
11,2,2,4,0.49454,0.075,3
11,2,1,4,0.49859,0.075,3
11,1,1,4,0.48741,0.075,3
11,1,1,3,0.94035,0.075,3
11,1,1,3,0.51055,0.075,3
11,1,1,3,0.57836,0.075,3
11,2,2,2,0.85217,0.075,3
11,1,1,4,0.52131,0.075,3
11,2,2,3,0.7806,0.075,3
11,1,1,3,0.50238,0.075,3
11,2,2,3,0.72948,0.075,3
11,2,2,3,0.61291,0.075,3
11,2,2,3,0.62918,0.075,3
11,2,2,3,0.5723,0.075,1
11,1,1,3,0.46425,0.075,1
11,1,1,3,0.55085,0.075,1
11,2,2,3,0.50468,0.075,1
11,1,1,3,0.46027,0.075,1
11,2,2,4,0.51535,0.075,1
11,2,2,2,0.99982,0.075,1
11,1,1,3,0.51922,0.075,1
11,1,1,3,0.55337,0.075,1
11,2,1,3,0.62044,0.075,1
11,1,1,3,0.49108,0.075,1
11,1,1,3,0.49639,0.075,1
11,1,2,3,0.50168,0.075,1
11,2,2,3,0.6005,0.075,1
11,2,1,3,0.4728,0.075,1
11,1,2,2,0.81378,0.075,1
11,2,2,3,0.61391,0.075,1
11,1,1,3,0.53349,0.075,1
11,1,2,2,0.80857,0.075,1
11,1,1,3,0.83241,0.075,1
11,2,2,3,0.55117,0.075,1
11,2,1,3,0.68038,0.075,1
11,2,2,3,0.58278,0.075,1
11,2,2,4,0.79107,0.075,1
11,2,2,3,0.55922,0.075,1
11,2,2,4,0.53008,0.075,1
11,1,2,3,0.70913,0.075,1
11,2,2,3,0.44908,0.075,1
11,2,2,3,0.53576,0.075,1
11,1,1,3,0.47426,0.075,1
11,1,1,3,0.52749,0.075,1
11,1,1,3,0.59475,0.075,1
11,1,2,3,0.43546,0.075,1
11,2,2,3,0.53802,0.075,1
11,1,1,3,0.49267,0.075,1
11,2,1,4,0.38597,0.075,1
11,1,1,4,0.50636,0.075,1
11,2,2,4,0.44654,0.075,1
11,1,1,4,0.70785,0.075,1
11,2,2,4,0.46463,0.075,1
11,2,2,4,0.66731,0.075,3
11,1,1,4,0.52418,0.075,3
11,2,2,4,0.49473,0.075,3
11,1,1,4,0.48352,0.075,3
11,1,1,4,0.53651,0.075,3
11,1,1,4,0.47553,0.075,3
11,1,1,4,0.48086,0.075,3
11,1,1,4,0.40602,0.075,3
11,2,2,4,0.55822,0.075,3
11,1,1,4,0.38352,0.075,3
11,1,1,4,0.48827,0.075,3
11,1,1,4,0.50899,0.075,3
11,1,1,4,0.43336,0.075,3
11,2,2,4,0.44022,0.075,3
11,1,1,4,0.52705,0.075,3
11,2,2,4,0.49765,0.075,3
11,1,1,4,0.48786,0.075,3
11,1,1,4,0.46029,0.075,3
11,2,1,4,0.75364,0.075,3
11,2,2,4,0.44352,0.075,3
11,1,2,4,0.48244,0.075,3
11,2,2,4,0.5039,0.075,3
11,2,2,3,0.9712,0.075,3
11,2,2,4,0.63602,0.075,3
11,1,1,4,0.45914,0.075,3
11,2,2,4,0.46543,0.075,3
11,2,2,4,0.47173,0.075,3
11,2,2,4,0.42785,0.075,3
11,1,1,4,0.48317,0.075,3
11,2,1,4,0.48834,0.075,3
11,2,2,3,0.42943,0.075,3
11,2,2,3,0.67721,0.075,3
11,2,1,3,0.59334,0.075,3
11,1,2,3,0.72155,0.075,3
11,1,1,3,0.49362,0.075,3
11,2,2,3,0.64201,0.075,3
11,2,2,4,0.5912,0.075,3
11,1,1,3,0.5776,0.075,3
11,1,1,3,0.51505,0.075,3
11,2,1,3,0.51918,0.075,3
11,2,2,3,0.60757,0.075,1
11,1,1,3,0.53183,0.075,1
11,2,2,3,0.53553,0.075,1
11,1,1,3,0.53735,0.075,1
11,1,1,3,0.52279,0.075,1
11,2,2,3,0.4794,0.075,1
11,1,2,3,0.58159,0.075,1
11,2,2,3,0.51803,0.075,1
11,2,1,3,0.64921,0.075,1
11,1,2,3,0.66391,0.075,1
11,2,1,3,0.59792,0.075,1
11,2,2,3,0.6305,0.075,1
11,1,1,3,0.72586,0.075,1
11,1,1,3,0.56063,0.075,1
11,2,2,2,0.88251,0.075,1
11,2,1,3,0.51975,0.075,1
11,1,1,3,0.55541,0.075,1
11,1,1,4,0.46078,0.075,1
11,1,2,3,0.69107,0.075,1
11,1,1,4,0.71866,0.075,1
11,1,1,3,0.9064,0.075,1
11,1,1,3,0.63801,0.075,1
11,2,2,3,0.7167,0.075,1
11,2,1,3,0.66381,0.075,1
11,2,2,3,0.50184,0.075,1
11,1,1,4,0.45812,0.075,1
11,1,1,4,0.47875,0.075,1
11,2,2,4,0.51682,0.075,1
11,2,2,4,0.48925,0.075,1
11,2,2,3,0.76532,0.075,1
11,1,1,4,0.55151,0.075,1
11,2,2,4,0.60131,0.075,1
11,1,2,3,0.77661,0.075,1
11,1,1,4,0.46598,0.075,1
11,2,2,4,0.69585,0.075,1
11,2,2,4,0.53304,0.075,1
11,2,2,4,0.55118,0.075,1
11,2,2,4,0.55378,0.075,1
11,1,1,4,0.49064,0.075,1
11,1,1,4,0.59186,0.075,1
11,1,1,1,0.91036,0.075,2
11,2,2,4,0.59656,0.075,2
11,2,2,4,0.62954,0.075,2
11,1,1,4,0.45311,0.075,2
11,2,2,4,0.42695,0.075,2
11,1,2,4,0.4512,0.075,2
11,2,2,4,0.50463,0.075,2
11,1,1,4,0.42836,0.075,2
11,1,1,4,0.65961,0.075,2
11,2,2,4,0.4341,0.075,2
11,1,1,4,0.5683,0.075,2
11,2,2,4,0.50639,0.075,2
11,1,1,4,0.43017,0.075,2
11,1,1,4,0.48525,0.075,2
11,1,1,4,0.41011,0.075,2
11,2,2,4,0.46657,0.075,2
11,1,1,4,0.45488,0.075,2
11,1,1,4,0.44443,0.075,2
11,2,2,4,0.45297,0.075,2
11,1,1,4,0.71365,0.075,2
11,1,2,4,0.43879,0.075,2
11,1,1,1,1.0051,0.075,2
11,2,2,2,0.79653,0.075,2
11,2,2,4,0.48486,0.075,2
11,1,1,4,0.52165,0.075,2
11,2,2,4,0.46025,0.075,2
11,1,2,4,0.54698,0.075,2
11,2,2,4,0.51798,0.075,2
11,2,2,4,0.6168,0.075,2
11,1,1,4,0.50368,0.075,2
11,2,2,4,0.6036,0.075,2
11,2,2,4,0.47562,0.075,2
11,1,1,4,0.81646,0.075,2
11,2,2,3,0.52033,0.075,2
11,2,2,3,0.58746,0.075,2
11,2,2,4,0.4914,0.075,2
11,1,1,4,0.49654,0.075,2
11,1,1,4,0.53384,0.075,2
11,2,2,4,0.40735,0.075,2
11,2,2,4,0.47981,0.075,2
11,2,2,4,0.49797,0.075,1
11,2,2,4,0.42563,0.075,1
11,1,1,4,0.51204,0.075,1
11,1,1,4,0.4364,0.075,1
11,2,1,4,0.65152,0.075,1
11,2,2,4,0.5048,0.075,1
11,1,1,4,0.47707,0.075,1
11,2,2,4,0.48213,0.075,1
11,2,2,4,0.74418,0.075,1
11,2,2,4,0.57836,0.075,1
11,1,1,4,0.41986,0.075,1
11,1,2,4,0.71439,0.075,1
11,1,1,4,0.45403,0.075,1
11,2,1,3,0.84471,0.075,1
11,2,2,3,0.48309,0.075,1
11,2,2,3,0.50376,0.075,1
11,1,1,4,0.52369,0.075,1
11,2,2,4,0.51172,0.075,1
11,1,1,4,0.43455,0.075,1
11,1,1,4,0.93705,0.075,1
11,1,2,4,0.49163,0.075,1
11,1,1,4,0.83222,0.075,1
11,1,1,4,0.4709,0.075,1
11,1,1,4,0.44554,0.075,1
11,2,2,4,0.48417,0.075,1
11,1,1,4,0.44096,0.075,1
11,2,2,4,0.87946,0.075,1
11,2,2,4,0.4519,0.075,1
11,1,1,4,0.50654,0.075,1
11,2,2,4,0.43029,0.075,1
11,2,2,4,0.50211,0.075,1
11,2,2,4,0.64988,0.075,1
11,2,2,4,0.42389,0.075,1
11,1,1,4,0.4466,0.075,1
11,2,2,4,0.45351,0.075,1
11,1,2,4,0.79593,0.075,1
11,2,2,4,0.59569,0.075,1
11,1,1,4,0.45249,0.075,1
11,1,1,4,0.44361,0.075,1
11,1,1,4,0.4333,0.075,1
11,1,1,4,0.48014,0.075,2
11,1,1,4,0.47307,0.075,2
11,1,2,4,0.41428,0.075,2
11,2,1,4,0.50205,0.075,2
11,2,2,4,0.52181,0.075,2
11,1,1,4,0.4434,0.075,2
11,2,2,4,0.62817,0.075,2
11,2,2,4,0.45114,0.075,2
11,2,2,4,0.44094,0.075,2
11,2,2,4,0.46318,0.075,2
11,1,1,4,0.45375,0.075,2
11,1,1,4,0.44434,0.075,2
11,1,1,4,0.53081,0.075,2
11,1,1,4,0.63036,0.075,2
11,2,1,4,0.67642,0.075,2
11,2,2,4,0.43386,0.075,2
11,1,1,4,0.55292,0.075,2
11,2,1,1,0.98733,0.075,2
11,2,1,4,0.49146,0.075,2
11,1,1,4,0.49706,0.075,2
11,1,1,4,0.46907,0.075,2
11,2,2,4,0.50609,0.075,2
11,1,1,4,0.76652,0.075,2
11,2,2,4,0.85485,0.075,2
11,2,2,4,0.5408,0.075,2
11,2,2,4,0.79942,0.075,2
11,2,2,4,0.40738,0.075,2
11,1,1,4,0.51111,0.075,2
11,2,2,4,0.43485,0.075,2
11,1,1,4,0.53918,0.075,2
11,1,1,4,0.50797,0.075,2
11,1,2,4,0.41673,0.075,2
11,2,2,4,0.44072,0.075,2
11,2,2,4,0.71883,0.075,2
11,1,1,4,0.45787,0.075,2
11,1,2,4,0.67096,0.075,2
11,2,2,4,0.47775,0.075,2
11,1,1,4,0.45057,0.075,2
11,1,1,4,0.39281,0.075,2
11,2,2,4,0.48134,0.075,2
11,1,1,3,0.84986,0.075,3
11,1,1,4,0.66737,0.075,3
11,1,1,4,0.45663,0.075,3
11,2,2,4,0.44647,0.075,3
11,2,2,4,0.48465,0.075,3
11,2,2,4,0.44118,0.075,3
11,1,1,4,0.41611,0.075,3
11,2,2,4,0.42418,0.075,3
11,2,2,4,0.4157,0.075,3
11,1,2,4,0.59963,0.075,3
11,1,2,4,0.47207,0.075,3
11,2,2,4,0.44567,0.075,3
11,2,2,4,0.49969,0.075,3
11,2,2,4,0.45481,0.075,3
11,1,1,4,0.41451,0.075,3
11,2,2,4,0.59784,0.075,3
11,1,1,4,0.42232,0.075,3
11,2,2,4,0.52595,0.075,3
11,1,1,4,0.4169,0.075,3
11,2,2,4,0.47227,0.075,3
11,1,1,4,0.4466,0.075,3
11,1,1,4,0.5811,0.075,3
11,2,2,4,0.35834,0.075,3
11,1,1,4,0.4482,0.075,3
11,2,2,4,0.40758,0.075,3
11,1,1,4,0.4317,0.075,3
11,1,1,4,0.45492,0.075,3
11,2,2,4,0.42853,0.075,3
11,1,1,4,0.45213,0.075,3
11,2,2,4,0.41062,0.075,3
11,2,1,4,0.57908,0.075,3
11,1,1,4,0.49945,0.075,3
11,2,2,4,0.72757,0.075,3
11,1,1,4,0.41828,0.075,3
11,2,2,4,0.44229,0.075,3
11,1,1,4,0.48022,0.075,3
11,1,1,4,0.48645,0.075,3
11,2,1,4,0.41107,0.075,3
11,2,2,4,0.7386,0.075,3
11,1,1,4,0.50884,0.075,3
12,2,2,2,1.1467,0.068333,2
12,2,2,2,0.967,0.068333,2
12,1,1,3,1.0318,0.068333,2
12,2,2,1,1.4633,0.068333,2
12,1,1,2,1.076,0.068333,2
12,1,1,1,1.3763,0.068333,2
12,1,1,1,0.86439,0.068333,2
12,1,1,2,0.92031,0.068333,2
12,1,1,1,1.162,0.068333,2
12,1,1,1,1.0906,0.068333,2
12,1,1,1,0.84674,0.068333,2
12,1,1,2,0.86917,0.068333,2
12,2,2,2,1.1462,0.068333,2
12,1,2,1,0.97973,0.068333,2
12,1,1,2,1.0125,0.068333,2
12,2,2,1,1.364,0.068333,2
12,2,2,1,1.0453,0.068333,2
12,2,2,1,1.6679,0.068333,2
12,2,2,1,1.1761,0.068333,2
12,1,1,1,0.99237,0.068333,2
12,1,1,1,0.91285,0.068333,2
12,2,2,1,1.0917,0.068333,2
12,2,2,1,1.2315,0.068333,2
12,2,2,1,1.3659,0.068333,2
12,1,2,1,0.98395,0.068333,2
12,2,1,1,1.7513,0.068333,2
12,2,2,1,1.9604,0.068333,2
12,2,2,1,1.1046,0.068333,2
12,2,2,1,1.4198,0.068333,2
12,2,1,1,1.6411,0.068333,2
12,1,2,1,1.135,0.068333,2
12,2,2,1,1.2734,0.068333,2
12,1,1,2,1.0055,0.068333,2
12,1,1,1,1.4539,0.068333,2
12,1,1,1,1.1467,0.068333,2
12,2,2,1,1.3317,0.068333,2
12,1,1,1,1.144,0.068333,2
12,2,1,1,1.6656,0.068333,2
12,2,1,1,1.398,0.068333,2
12,1,2,1,1.2689,0.068333,2
12,1,1,1,1.4715,0.068333,1
12,2,2,2,1.1195,0.068333,1
12,2,2,2,1.4025,0.068333,1
12,1,1,2,0.87295,0.068333,1
12,2,2,2,1.7587,0.068333,1
12,2,1,1,1.5989,0.068333,1
12,1,1,1,0.83743,0.068333,1
12,2,2,1,1.8036,0.068333,1
12,1,1,2,1.419,0.068333,1
12,1,2,1,1.1772,0.068333,1
12,1,1,1,1.0256,0.068333,1
12,2,2,1,1.6482,0.068333,1
12,2,2,1,1.382,0.068333,1
12,1,1,1,0.79061,0.068333,1
12,2,2,1,1.7749,0.068333,1
12,2,1,1,0.78271,0.068333,1
12,1,1,1,1.4147,0.068333,1
12,1,1,1,0.74273,0.068333,1
12,1,1,1,1.506,0.068333,1
12,2,1,1,0.98807,0.068333,1
12,2,1,1,1.004,0.068333,1
12,1,1,1,1.8199,0.068333,1
12,2,1,1,1.0657,0.068333,1
12,2,1,1,1.6239,0.068333,1
12,1,1,1,1.5012,0.068333,1
12,2,2,1,1.5757,0.068333,1
12,1,1,1,0.94402,0.068333,1
12,2,1,1,1.0426,0.068333,1
12,1,1,1,0.81618,0.068333,1
12,1,1,1,0.77539,0.068333,1
12,1,1,1,0.78459,0.068333,1
12,2,1,1,1.0326,0.068333,1
12,2,1,1,0.91858,0.068333,1
12,1,1,1,1.8823,0.068333,1
12,2,1,1,0.9985,0.068333,1
12,1,1,1,0.8553,0.068333,1
12,1,1,1,0.81229,0.068333,1
12,1,1,1,0.81927,0.068333,1
12,2,1,2,0.9706,0.068333,1
12,2,1,2,0.97115,0.068333,1
12,1,2,2,0.96394,0.068333,3
12,2,2,2,0.96802,0.068333,3
12,1,1,3,1.1129,0.068333,3
12,2,2,3,0.73992,0.068333,3
12,2,2,2,0.91007,0.068333,3
12,1,1,2,1.3621,0.068333,3
12,1,1,2,1.0909,0.068333,3
12,2,1,2,1.6299,0.068333,3
12,1,1,2,1.0292,0.068333,3
12,1,1,2,1.1396,0.068333,3
12,1,1,2,0.8306,0.068333,3
12,2,1,1,1.2858,0.068333,3
12,1,1,1,0.87348,0.068333,3
12,1,1,2,0.95874,0.068333,3
12,1,1,2,1.3429,0.068333,3
12,2,2,2,1.2327,0.068333,3
12,1,1,1,0.99958,0.068333,3
12,1,1,1,0.91948,0.068333,3
12,2,2,2,1.3387,0.068333,3
12,1,1,1,0.957,0.068333,3
12,1,1,2,0.82978,0.068333,3
12,2,1,1,1.3336,0.068333,3
12,1,1,2,0.99809,0.068333,3
12,2,2,2,0.83884,0.068333,3
12,1,1,2,1.4217,0.068333,3
12,2,1,1,0.82755,0.068333,3
12,1,1,1,0.93094,0.068333,3
12,1,1,1,0.83809,0.068333,3
12,2,1,1,0.73217,0.068333,3
12,1,1,1,0.72636,0.068333,3
12,2,2,1,1.2507,0.068333,3
12,2,1,1,0.72741,0.068333,3
12,2,1,1,0.89884,0.068333,3
12,2,2,1,1.0314,0.068333,3
12,2,1,2,1.7344,0.068333,3
12,2,2,1,1.2233,0.068333,3
12,2,1,1,1.0063,0.068333,3
12,1,1,2,0.89361,0.068333,3
12,2,1,1,1.5372,0.068333,3
12,2,1,1,0.79517,0.068333,3
12,2,2,1,0.90137,0.068333,2
12,2,1,1,0.82553,0.068333,2
12,2,1,1,1.2484,0.068333,2
12,1,1,1,0.75911,0.068333,2
12,1,1,2,0.91261,0.068333,2
12,2,2,2,0.8194,0.068333,2
12,1,1,2,0.74649,0.068333,2
12,1,1,3,0.83839,0.068333,2
12,1,1,3,0.66741,0.068333,2
12,1,1,3,0.60001,0.068333,2
12,1,2,2,1.4329,0.068333,2
12,2,2,1,1.4944,0.068333,2
12,2,1,1,1.9063,0.068333,2
12,1,1,1,1.1651,0.068333,2
12,1,1,1,0.71003,0.068333,2
12,2,2,1,1.0421,0.068333,2
12,1,1,1,0.84815,0.068333,2
12,2,1,1,0.8057,0.068333,2
12,2,1,1,0.91028,0.068333,2
12,2,2,1,1.5856,0.068333,2
12,1,1,1,0.74491,0.068333,2
12,2,1,1,0.86735,0.068333,2
12,2,1,1,0.79145,0.068333,2
12,2,1,1,1.3932,0.068333,2
12,2,2,1,1.0563,0.068333,2
12,2,2,1,0.71814,0.068333,2
12,2,2,1,0.95277,0.068333,2
12,1,1,1,0.77913,0.068333,2
12,2,2,1,1.0277,0.068333,2
12,2,1,1,1.0906,0.068333,2
12,2,2,1,1.1187,0.068333,2
12,1,1,1,0.76082,0.068333,2
12,1,1,1,1.0736,0.068333,2
12,1,1,2,0.78331,0.068333,2
12,1,1,2,0.69516,0.068333,2
12,1,1,2,0.70792,0.068333,2
12,1,1,2,0.9448,0.068333,2
12,1,1,2,0.75461,0.068333,2
12,1,1,2,0.78002,0.068333,2
12,2,1,1,0.85357,0.068333,2
12,1,1,2,1.0577,0.068333,1
12,2,1,1,1.0411,0.068333,1
12,1,1,1,0.81533,0.068333,1
12,2,2,2,0.91822,0.068333,1
12,2,2,1,1.2573,0.068333,1
12,1,1,1,1.9821,0.068333,1
12,1,1,2,1.1587,0.068333,1
12,2,2,2,1.3748,0.068333,1
12,2,2,2,1.0874,0.068333,1
12,2,2,2,0.93962,0.068333,1
12,1,1,2,1.0058,0.068333,1
12,1,1,1,1.0062,0.068333,1
12,2,2,2,0.89309,0.068333,1
12,1,1,1,0.86561,0.068333,1
12,2,2,1,1.3507,0.068333,1
12,2,2,1,1.4793,0.068333,1
12,2,2,1,0.94828,0.068333,1
12,2,1,2,0.87036,0.068333,1
12,1,1,1,0.81113,0.068333,1
12,2,1,2,1.0107,0.068333,1
12,2,2,2,0.94689,0.068333,1
12,2,1,1,0.83665,0.068333,1
12,2,1,1,0.90558,0.068333,1
12,1,1,2,0.99053,0.068333,1
12,1,1,1,0.99002,0.068333,1
12,1,1,1,1.0074,0.068333,1
12,1,1,2,0.97371,0.068333,1
12,1,1,1,0.99105,0.068333,1
12,1,1,2,0.86334,0.068333,1
12,1,1,1,0.8369,0.068333,1
12,2,1,2,0.89104,0.068333,1
12,2,1,1,0.79965,0.068333,1
12,1,1,1,0.79114,0.068333,1
12,2,1,1,1.2805,0.068333,1
12,1,1,1,1.1728,0.068333,1
12,2,1,1,0.81304,0.068333,1
12,2,2,1,1.2206,0.068333,1
12,1,1,1,0.85989,0.068333,1
12,1,1,1,0.72123,0.068333,1
12,1,1,1,0.65263,0.068333,1
12,2,2,2,0.87294,0.068333,3
12,1,1,2,0.91404,0.068333,3
12,2,2,2,1.4781,0.068333,3
12,1,1,1,0.93046,0.068333,3
12,2,1,1,1.221,0.068333,3
12,2,1,1,0.79546,0.068333,3
12,1,1,1,0.73938,0.068333,3
12,1,1,1,0.70301,0.068333,3
12,1,1,1,0.73018,0.068333,3
12,1,1,1,0.74111,0.068333,3
12,1,1,1,0.70352,0.068333,3
12,1,1,1,0.97073,0.068333,3
