"Subj_idx","Condition","Stim_idx","Stimulus","Response","Confidence","RT_decConf","Resp_raw"
88,"face","face_185","1","2","1","2.645","3"
88,"face","face_123","2","2","2","1.485","2"
88,"face","face_79","1","1","3","2.523","6"
88,"face","face_87","2","2","2","2.991","2"
88,"face","face_47","1","1","3","2.801","6"
88,"face","face_21","1","2","2","2.01","2"
88,"face","face_94","1","2","2","1.556","2"
88,"face","face_171","1","1","3","1.272","6"
88,"face","face_199","1","2","1","1.777","3"
88,"face","face_184","1","2","3","2.124","1"
88,"face","face_183","2","2","1","1.345","3"
88,"face","face_198","1","1","3","1.405","6"
88,"face","face_160","2","2","3","1.062","1"
88,"face","face_167","2","2","3","0.844","1"
88,"face","face_120","2","2","3","0.789","1"
88,"face","face_128","2","2","2","1.399","2"
88,"face","face_104","2","2","1","2.018","3"
88,"face","face_100","2","2","1","1.891","3"
88,"face","face_68","1","2","2","1.504","2"
88,"face","face_91","2","2","3","1.503","1"
88,"face","face_143","2","2","1","1.635","3"
88,"face","face_16","1","2","1","1.578","3"
88,"face","face_175","1","1","3","1.069","6"
88,"face","face_142","2","2","1","1.534","3"
88,"face","face_77","1","1","3","0.986","6"
88,"face","face_180","2","2","2","2.655","2"
88,"face","face_187","1","1","3","1.485","6"
88,"face","face_153","2","1","2","2.594","5"
88,"face","face_49","2","2","3","1.284","1"
88,"face","face_106","2","2","1","1.393","3"
88,"face","face_67","1","1","2","1.731","5"
88,"face","face_98","2","2","1","2.488","3"
88,"face","face_10","1","1","2","1.927","5"
88,"face","face_73","1","2","1","1.676","3"
88,"face","face_168","1","2","2","1.595","2"
88,"face","face_58","1","1","1","4.749","4"
88,"face","face_116","2","1","1","1.735","4"
88,"face","face_72","1","1","1","1.132","4"
88,"face","face_200","1","2","2","1.641","2"
88,"face","face_208","2","2","2","1.343","2"
88,"face","face_11","2","2","2","0.986","2"
88,"face","face_152","1","1","2","3.901","5"
88,"face","face_17","1","2","1","2.642","3"
88,"face","face_140","2","2","3","1.474","1"
88,"face","face_214","2","1","1","1.537","4"
88,"face","face_84","1","2","2","6.509","2"
88,"face","face_54","1","2","2","0.728","2"
88,"face","face_71","2","1","1","2.051","4"
88,"face","face_109","1","1","1","0.835","4"
88,"face","face_22","2","2","1","1.789","3"
88,"face","face_147","1","2","2","1.328","2"
88,"face","face_5","2","2","3","1.859","1"
88,"face","face_80","2","2","3","0.793","1"
88,"face","face_19","2","2","3","1.236","1"
88,"face","face_102","2","2","2","1.701","2"
88,"face","face_64","2","2","3","0.9","1"
88,"face","face_48","2","2","1","3.155","3"
88,"face","face_50","2","2","1","0.98","3"
88,"face","face_158","2","2","3","1.599","1"
88,"face","face_23","2","2","3","1.794","1"
88,"face","face_108","2","1","1","1.635","4"
88,"face","face_181","2","2","2","1.204","2"
88,"face","face_189","1","2","2","1.031","2"
88,"face","face_133","2","2","2","2.185","2"
88,"face","face_3","2","2","3","1.508","1"
88,"face","face_131","1","2","2","0.737","2"
88,"face","face_52","2","2","2","0.631","2"
88,"face","face_161","2","1","1","4.281","4"
88,"face","face_170","2","2","3","1.158","1"
88,"face","face_59","1","2","3","0.947","1"
88,"face","face_115","2","1","1","1.55","4"
88,"face","face_57","1","1","3","1.434","6"
88,"face","face_66","2","2","3","0.923","1"
88,"face","face_164","1","2","3","1.305","1"
88,"face","face_206","2","2","3","1.936","1"
88,"face","face_28","2","2","3","1.412","1"
88,"face","face_7","1","2","2","1.523","2"
88,"face","face_122","2","2","2","1.08","2"
88,"face","face_174","1","2","2","0.717","2"
88,"face","face_90","1","2","2","0.6","2"
88,"face","face_36","2","2","2","0.595","2"
88,"face","face_163","2","2","2","0.79","2"
88,"face","face_37","2","2","2","0.786","2"
88,"face","face_92","2","2","3","1.15","1"
88,"face","face_211","2","2","1","1.601","3"
88,"face","face_159","1","2","2","0.995","2"
88,"face","face_74","2","1","1","2.302","4"
88,"face","face_26","1","2","1","2.579","3"
88,"face","face_192","2","1","1","1.292","4"
88,"face","face_162","2","1","1","1.297","4"
88,"face","face_172","2","1","1","3.366","4"
88,"face","face_154","2","2","3","1.863","1"
88,"face","face_81","2","2","2","1.837","2"
88,"face","face_9","1","2","2","1.702","2"
88,"face","face_56","1","2","3","1.483","1"
88,"face","face_177","1","1","1","1.818","4"
88,"face","face_107","2","2","3","1.457","1"
88,"face","face_150","1","1","3","1.314","6"
88,"face","face_178","2","2","3","1.008","1"
88,"face","face_193","1","1","2","1.779","5"
88,"face","face_61","2","2","1","1.443","3"
88,"face","face_111","1","2","3","1.405","1"
88,"face","face_95","1","1","1","3.063","4"
88,"face","face_127","2","2","3","0.877","1"
89,"face","face_179","2","1","2","4.012","5"
89,"face","face_74","1","2","2","2.028","2"
89,"face","face_195","1","1","3","1.898","6"
89,"face","face_170","1","2","1","5.11","3"
89,"face","face_66","2","2","2","2.783","2"
89,"face","face_194","2","2","3","2.176","1"
89,"face","face_90","2","2","3","0.827","1"
89,"face","face_216","1","1","3","1.601","6"
89,"face","face_26","2","1","2","1.611","5"
89,"face","face_67","2","2","3","1.489","1"
89,"face","face_158","2","2","2","2.525","2"
89,"face","face_92","2","2","2","1.416","2"
89,"face","face_120","2","2","1","2.426","3"
89,"face","face_27","1","1","3","1.639","6"
89,"face","face_206","2","1","1","3.128","4"
89,"face","face_55","1","1","1","2.729","4"
89,"face","face_80","2","2","3","1.533","1"
89,"face","face_81","2","1","3","1.471","6"
89,"face","face_174","1","1","3","0.827","6"
89,"face","face_9","1","1","3","0.761","6"
89,"face","face_128","1","1","1","2.155","4"
89,"face","face_131","1","1","3","1.236","6"
89,"face","face_54","1","1","3","1.389","6"
89,"face","face_83","2","2","1","2.03","3"
89,"face","face_33","1","2","1","1.828","3"
89,"face","face_21","1","1","3","1.56","6"
89,"face","face_98","1","1","3","0.905","6"
89,"face","face_163","1","1","3","0.678","6"
89,"face","face_36","2","1","1","1.188","4"
89,"face","face_207","2","2","1","3.28","3"
89,"face","face_110","1","1","2","1.267","5"
89,"face","face_70","1","1","1","1.992","4"
89,"face","face_102","1","1","3","1.336","6"
89,"face","face_76","2","2","1","1.354","3"
89,"face","face_44","1","1","1","3.363","4"
89,"face","face_133","1","1","3","1.379","6"
89,"face","face_86","2","1","2","1.46","5"
89,"face","face_176","1","1","3","1.567","6"
89,"face","face_17","1","1","3","0.69","6"
89,"face","face_12","2","1","3","1.124","6"
89,"face","face_20","1","1","3","0.651","6"
89,"face","face_111","2","2","2","1.412","2"
89,"face","face_10","2","2","1","1.563","3"
89,"face","face_24","1","1","2","1.053","5"
89,"face","face_32","2","2","2","1.702","2"
89,"face","face_145","2","2","2","3.176","2"
89,"face","face_162","2","2","1","2.058","3"
89,"face","face_72","1","1","3","1.602","6"
89,"face","face_99","1","1","3","1.513","6"
89,"face","face_87","1","1","3","0.996","6"
89,"face","face_213","2","1","2","1.085","5"
89,"face","face_56","1","1","3","0.923","6"
89,"face","face_4","1","1","3","3.646","6"
89,"face","face_181","2","1","1","1.099","4"
89,"face","face_22","1","1","3","1.487","6"
89,"face","face_108","2","1","2","1.323","5"
89,"face","face_172","2","1","3","0.991","6"
89,"face","face_25","2","2","2","2.442","2"
89,"face","face_171","2","2","3","1.334","1"
89,"face","face_139","1","2","2","2.331","2"
89,"face","face_135","2","2","2","1.173","2"
89,"face","face_169","2","1","1","1.222","4"
89,"face","face_6","2","2","1","2.846","3"
89,"face","face_61","1","1","2","2.179","5"
89,"face","face_106","2","1","1","1.378","4"
89,"face","face_167","1","1","3","1.01","6"
89,"face","face_130","2","1","1","2.21","4"
89,"face","face_105","2","1","1","1.433","4"
89,"face","face_109","2","1","2","1.263","5"
89,"face","face_121","1","1","2","1.309","5"
89,"face","face_184","1","1","3","0.696","6"
89,"face","face_134","2","2","3","1.261","1"
89,"face","face_115","1","1","2","3.314","5"
89,"face","face_210","2","1","1","0.887","4"
89,"face","face_71","2","1","2","2.831","5"
89,"face","face_193","1","1","2","1.092","5"
89,"face","face_148","1","1","1","1.614","4"
89,"face","face_112","2","1","3","1.196","6"
89,"face","face_52","2","2","2","1.187","2"
89,"face","face_123","2","2","2","1.095","2"
89,"face","face_126","2","2","1","1.133","3"
89,"face","face_5","1","1","1","1.059","4"
89,"face","face_1","1","2","2","1.846","2"
89,"face","face_156","2","2","1","1.364","3"
89,"face","face_47","1","2","3","0.976","1"
89,"face","face_14","2","1","1","2.315","4"
89,"face","face_127","2","2","1","1.078","3"
89,"face","face_200","2","2","2","1.371","2"
89,"face","face_124","2","2","3","2.115","1"
89,"face","face_94","2","2","1","1.262","3"
89,"face","face_35","1","1","3","1.467","6"
89,"face","face_164","1","1","3","0.775","6"
89,"face","face_136","2","2","2","1.059","2"
89,"face","face_137","2","2","3","1.889","1"
89,"face","face_182","2","2","2","1.448","2"
89,"face","face_91","2","2","2","0.868","2"
89,"face","face_50","1","1","3","1.161","6"
89,"face","face_175","1","1","3","0.829","6"
89,"face","face_198","1","1","3","0.759","6"
89,"face","face_117","2","1","2","1.076","5"
89,"face","face_142","1","1","3","0.76","6"
89,"face","face_73","2","1","2","1.453","5"
89,"face","face_103","1","1","3","0.997","6"
89,"face","face_212","2","1","1","1.382","4"
89,"face","face_125","2","2","1","0.825","3"
89,"face","face_146","1","2","2","1.394","2"
89,"face","face_100","1","1","3","0.897","6"
89,"face","face_114","2","1","1","1.248","4"
89,"face","face_190","2","1","1","1.305","4"
89,"face","face_154","2","2","2","1.669","2"
89,"face","face_199","1","2","2","1.133","2"
89,"face","face_157","1","1","3","1.039","6"
89,"face","face_43","1","1","2","1.224","5"
89,"face","face_178","1","1","3","0.721","6"
89,"face","face_113","1","1","3","0.612","6"
89,"face","face_188","1","1","3","0.779","6"
89,"face","face_63","1","1","1","1.039","4"
89,"face","face_85","1","1","3","0.801","6"
89,"face","face_104","1","1","3","2.371","6"
89,"face","face_30","2","1","1","1.567","4"
89,"face","face_119","2","2","2","1.255","2"
89,"face","face_159","1","1","3","1.016","6"
89,"face","face_96","2","2","3","1.205","1"
89,"face","face_31","1","1","1","1.157","4"
89,"face","face_28","2","2","1","1.72","3"
89,"face","face_151","1","1","2","1.438","5"
89,"face","face_8","2","2","2","1.134","2"
89,"face","face_132","2","2","2","1.339","2"
89,"face","face_65","2","1","1","1.534","4"
89,"face","face_191","1","1","1","0.801","4"
89,"face","face_62","1","1","2","0.949","5"
89,"face","face_59","1","2","2","1.728","2"
89,"face","face_209","2","1","1","0.926","4"
89,"face","face_189","2","1","1","1.315","4"
89,"face","face_64","1","1","1","1.417","4"
89,"face","face_187","1","1","1","0.972","4"
89,"face","face_2","1","2","1","0.977","3"
89,"face","face_37","1","2","1","2.093","3"
89,"face","face_101","2","1","2","1.379","5"
89,"face","face_45","2","1","2","1.151","5"
89,"face","face_7","1","1","3","1.043","6"
89,"face","face_143","1","1","3","1.18","6"
89,"face","face_41","2","2","3","1.104","1"
89,"face","face_40","1","1","3","2.149","6"
89,"face","face_79","1","1","2","1.239","5"
89,"face","face_75","1","1","2","0.803","5"
89,"face","face_144","2","1","1","1.636","4"
89,"face","face_29","1","1","1","1.061","4"
89,"face","face_147","2","2","2","1.235","2"
89,"face","face_19","1","1","3","1.009","6"
89,"face","face_51","1","1","2","5.009","5"
89,"face","face_16","1","2","3","1.601","1"
89,"face","face_160","2","2","2","3.275","2"
89,"face","face_192","2","1","1","1.234","4"
89,"face","face_3","1","2","2","1.457","2"
89,"face","face_155","2","2","1","1.222","3"
89,"face","face_78","1","1","2","1.526","5"
89,"face","face_88","1","1","1","0.839","4"
89,"face","face_173","1","1","1","1.199","4"
89,"face","face_84","1","2","1","1.953","3"
89,"face","face_196","1","1","2","1.293","5"
89,"face","face_118","2","1","1","1.844","4"
89,"face","face_60","1","1","3","0.948","6"
89,"face","face_48","2","2","2","1.097","2"
89,"face","face_129","2","2","3","2.125","1"
89,"face","face_49","2","2","2","1.867","2"
89,"face","face_150","1","1","2","1.296","5"
89,"face","face_177","2","1","1","2.132","4"
89,"face","face_97","1","1","3","0.83","6"
89,"face","face_140","2","2","2","1.408","2"
89,"face","face_166","2","1","2","1.048","5"
89,"face","face_11","1","1","3","1.521","6"
89,"face","face_15","2","2","2","2.438","2"
89,"face","face_13","2","2","1","2.655","3"
89,"face","face_93","1","2","2","1.487","2"
89,"face","face_23","2","1","2","1.222","5"
89,"face","face_122","2","2","3","1.006","1"
89,"face","face_57","1","2","3","1.863","1"
89,"face","face_68","1","2","2","1.438","2"
89,"face","face_183","1","1","3","0.869","6"
89,"face","face_77","1","1","1","1.676","4"
89,"face","face_185","2","2","1","0.963","3"
89,"face","face_153","2","2","2","1.868","2"
89,"face","face_197","1","2","3","1.16","1"
89,"face","face_204","2","2","1","0.98","3"
89,"face","face_180","1","1","1","2.616","4"
89,"face","face_116","2","2","2","1.209","2"
89,"face","face_203","2","1","2","1.963","5"
89,"face","face_168","2","2","1","1.958","3"
89,"face","face_214","2","1","1","1.488","4"
89,"face","face_208","2","1","2","1.045","5"
89,"face","face_149","1","2","2","1.1","2"
90,"face","face_165","2","2","3","12.133","1"
90,"face","face_140","2","1","2","3.672","5"
90,"face","face_216","1","2","2","8.383","2"
90,"face","face_157","1","2","3","9.153","1"
90,"face","face_154","1","1","2","6.565","5"
90,"face","face_203","1","2","2","6.202","2"
90,"face","face_123","2","2","2","5.405","2"
90,"face","face_53","2","1","2","3.417","5"
90,"face","face_106","2","1","2","1.479","5"
90,"face","face_181","1","1","1","7.769","4"
90,"face","face_30","1","1","3","3.164","6"
90,"face","face_5","1","2","2","3.492","2"
90,"face","face_180","2","2","2","4.215","2"
90,"face","face_54","2","2","2","1.595","2"
90,"face","face_214","1","1","3","1.931","6"
90,"face","face_29","2","1","2","2.758","5"
90,"face","face_134","1","1","3","1.63","6"
90,"face","face_168","1","1","1","2.284","4"
90,"face","face_201","2","2","1","2.288","3"
90,"face","face_32","2","1","1","2.308","4"
90,"face","face_114","2","2","3","2.095","1"
90,"face","face_41","1","1","2","1.785","5"
90,"face","face_144","1","2","2","2.906","2"
90,"face","face_167","1","1","2","2.244","5"
90,"face","face_186","2","2","2","6.074","2"
90,"face","face_63","2","2","1","2.378","3"
90,"face","face_156","2","2","1","1.93","3"
90,"face","face_163","1","1","1","1.62","4"
90,"face","face_44","2","1","2","1.339","5"
90,"face","face_98","2","1","1","1.606","4"
90,"face","face_55","2","2","3","1.693","1"
90,"face","face_150","1","1","3","1.632","6"
90,"face","face_188","1","1","1","4.166","4"
90,"face","face_9","2","2","2","1.413","2"
90,"face","face_192","2","2","1","1.868","3"
90,"face","face_122","2","2","2","4.808","2"
90,"face","face_72","1","1","2","1.381","5"
90,"face","face_138","2","2","2","1.478","2"
90,"face","face_174","1","1","3","1.874","6"
90,"face","face_45","2","1","1","1.727","4"
90,"face","face_16","1","2","1","3.105","3"
90,"face","face_141","1","1","1","2.539","4"
90,"face","face_15","1","1","1","1.301","4"
90,"face","face_99","2","1","2","1.649","5"
90,"face","face_21","1","2","1","1.742","3"
90,"face","face_112","1","2","2","3.488","2"
90,"face","face_23","2","1","2","1.747","5"
90,"face","face_17","1","1","3","1.916","6"
90,"face","face_209","2","2","1","2.887","3"
90,"face","face_36","1","1","1","2.074","4"
90,"face","face_145","1","1","3","1.67","6"
90,"face","face_7","2","1","1","8.499","4"
90,"face","face_33","1","1","3","3.081","6"
90,"face","face_10","1","2","1","1.316","3"
90,"face","face_89","2","1","2","1.558","5"
90,"face","face_176","2","1","2","4.208","5"
90,"face","face_11","1","2","2","3.981","2"
90,"face","face_202","1","1","2","2.228","5"
90,"face","face_161","1","1","1","1.226","4"
90,"face","face_61","1","1","1","3.04","4"
90,"face","face_160","1","1","1","2.101","4"
90,"face","face_177","2","1","1","1.52","4"
90,"face","face_155","2","1","1","1.811","4"
90,"face","face_193","2","2","1","2.081","3"
90,"face","face_64","2","2","2","1.501","2"
90,"face","face_43","2","2","1","1.561","3"
90,"face","face_96","2","2","3","1.618","1"
90,"face","face_211","2","1","3","3.377","6"
90,"face","face_2","2","2","3","3.696","1"
90,"face","face_108","2","1","2","2.931","5"
90,"face","face_85","2","2","1","4.267","3"
90,"face","face_113","2","2","2","1.454","2"
90,"face","face_131","1","2","2","2.364","2"
90,"face","face_208","2","2","1","3.236","3"
90,"face","face_136","1","2","3","1.857","1"
90,"face","face_128","2","1","1","5.142","4"
90,"face","face_3","2","2","1","1.749","3"
90,"face","face_195","1","1","1","0.679","4"
90,"face","face_25","1","1","1","9.524","4"
90,"face","face_67","1","1","3","1.481","6"
90,"face","face_127","2","2","1","1.117","3"
90,"face","face_35","1","1","2","2.264","5"
90,"face","face_105","1","1","1","2.029","4"
90,"face","face_183","2","1","1","2.818","4"
90,"face","face_95","1","1","3","6.624","6"
90,"face","face_88","1","2","1","7.099","3"
90,"face","face_190","1","1","1","1.611","4"
90,"face","face_118","2","2","1","2.529","3"
90,"face","face_71","2","2","2","4.555","2"
90,"face","face_199","2","2","2","1.57","2"
90,"face","face_191","1","1","3","1.707","6"
90,"face","face_143","1","2","3","1.567","1"
90,"face","face_14","1","2","3","4.72","1"
90,"face","face_6","1","1","3","1.416","6"
90,"face","face_56","2","2","2","2.783","2"
90,"face","face_213","2","2","2","1.574","2"
90,"face","face_62","2","2","2","1.584","2"
90,"face","face_48","2","2","2","3.759","2"
90,"face","face_139","1","2","1","3.528","3"
90,"face","face_13","1","1","1","1.68","4"
90,"face","face_111","1","1","1","0.876","4"
90,"face","face_81","2","2","1","3.321","3"
90,"face","face_104","2","2","1","1.131","3"
90,"face","face_137","2","2","3","2.078","1"
90,"face","face_173","1","2","3","4.737","1"
90,"face","face_110","1","1","1","2.248","4"
90,"face","face_146","2","1","1","9.942","4"
90,"face","face_50","2","2","1","1.073","3"
90,"face","face_74","1","1","1","1.022","4"
90,"face","face_92","1","1","1","9.006","4"
90,"face","face_184","2","2","2","1.703","2"
90,"face","face_57","1","2","1","9.323","3"
90,"face","face_170","1","1","3","3.872","6"
90,"face","face_94","1","1","2","2.763","5"
90,"face","face_130","2","1","2","6.923","5"
90,"face","face_75","1","1","1","6.889","4"
90,"face","face_59","2","2","2","8.754","2"
90,"face","face_47","1","1","1","1.294","4"
90,"face","face_212","1","1","3","1.737","6"
90,"face","face_125","2","2","2","1.452","2"
90,"face","face_169","1","2","1","1.762","3"
90,"face","face_20","1","2","2","1.21","2"
90,"face","face_102","2","2","2","1.145","2"
90,"face","face_182","1","1","2","2.019","5"
90,"face","face_198","1","2","1","1.578","3"
90,"face","face_76","2","1","1","1.402","4"
90,"face","face_80","1","1","3","1.33","6"
90,"face","face_107","2","1","1","1.756","4"
90,"face","face_115","2","1","1","1.342","4"
90,"face","face_51","1","1","3","1.415","6"
90,"face","face_66","2","2","3","1.735","1"
90,"face","face_119","2","2","3","1.584","1"
90,"face","face_4","2","2","3","1.257","1"
90,"face","face_83","2","2","1","3.358","3"
90,"face","face_116","1","2","2","1.446","2"
90,"face","face_159","2","2","1","1.788","3"
90,"face","face_210","1","1","1","1.763","4"
90,"face","face_164","2","2","3","1.524","1"
90,"face","face_194","1","1","2","1.823","5"
90,"face","face_19","1","1","3","1.222","6"
90,"face","face_28","1","1","1","2.167","4"
90,"face","face_124","2","1","3","2.727","6"
90,"face","face_87","2","1","2","5.097","5"
90,"face","face_148","1","1","2","1.954","5"
90,"face","face_1","1","2","2","2.491","2"
90,"face","face_84","1","2","2","2.783","2"
90,"face","face_205","1","1","1","3.27","4"
90,"face","face_37","2","1","1","1.081","4"
90,"face","face_132","2","2","1","9.997","3"
90,"face","face_133","2","2","1","1.431","3"
90,"face","face_46","2","2","1","1.421","3"
90,"face","face_100","2","1","1","1.651","4"
90,"face","face_58","2","2","3","1.393","1"
90,"face","face_65","1","2","1","1.488","3"
90,"face","face_120","1","1","1","0.804","4"
90,"face","face_151","1","1","1","2.108","4"
90,"face","face_93","2","1","1","1.088","4"
90,"face","face_189","1","2","2","3.813","2"
90,"face","face_8","2","2","2","1.585","2"
90,"face","face_78","2","1","2","1.641","5"
90,"face","face_77","1","1","2","0.832","5"
90,"face","face_196","1","1","3","2.295","6"
90,"face","face_179","1","2","1","4.65","3"
90,"face","face_117","2","2","2","1.917","2"
90,"face","face_86","2","2","3","1.216","1"
90,"face","face_22","1","2","1","1.59","3"
90,"face","face_206","2","2","2","1.887","2"
90,"face","face_101","1","2","1","2.987","3"
90,"face","face_187","2","2","1","1.45","3"
90,"face","face_27","2","2","2","3.728","2"
90,"face","face_103","1","1","1","1.609","4"
90,"face","face_70","2","2","2","1.569","2"
90,"face","face_24","1","2","2","4.194","2"
90,"face","face_175","2","2","2","2.856","2"
90,"face","face_207","2","1","1","4.301","4"
90,"face","face_158","2","2","1","1.942","3"
90,"face","face_79","1","2","1","1.296","3"
90,"face","face_68","2","1","1","5.387","4"
90,"face","face_31","1","1","1","1.913","4"
90,"face","face_147","1","1","2","1.74","5"
90,"face","face_12","1","2","1","3.15","3"
90,"face","face_200","2","2","1","0.935","3"
90,"face","face_52","1","2","1","1.657","3"
90,"face","face_69","1","1","3","1.358","6"
90,"face","face_185","1","1","3","8.568","6"
90,"face","face_172","1","1","3","1.171","6"
90,"face","face_142","1","2","1","1.804","3"
90,"face","face_162","1","2","1","1.251","3"
90,"face","face_91","2","2","1","6.841","3"
90,"face","face_60","2","2","1","0.971","3"
90,"face","face_171","2","2","1","1.001","3"
90,"face","face_204","2","2","2","0.925","2"
91,"face","face_117","1","2","1","5.058","3"
91,"face","face_154","2","2","2","2.277","2"
91,"face","face_64","1","1","2","2.072","5"
91,"face","face_14","1","1","3","1.332","6"
91,"face","face_50","1","1","3","1.303","6"
91,"face","face_165","2","2","2","3.387","2"
91,"face","face_140","2","1","2","2.042","5"
91,"face","face_152","1","1","3","1.306","6"
91,"face","face_62","2","2","2","3.362","2"
91,"face","face_163","1","2","3","1.616","1"
91,"face","face_12","2","1","2","1.715","5"
91,"face","face_155","2","2","2","3.366","2"
91,"face","face_209","2","2","2","2.497","2"
91,"face","face_76","1","1","3","1.212","6"
91,"face","face_151","1","1","3","1.987","6"
91,"face","face_201","2","2","3","2.286","1"
91,"face","face_212","2","2","2","2.297","2"
91,"face","face_7","1","1","1","6.968","4"
91,"face","face_146","1","1","3","1.883","6"
91,"face","face_17","1","1","2","2.639","5"
91,"face","face_123","2","2","1","3.116","3"
91,"face","face_189","1","2","1","2.621","3"
91,"face","face_83","2","2","2","2.358","2"
91,"face","face_22","2","2","1","1.775","3"
91,"face","face_4","2","2","2","3.819","2"
91,"face","face_97","1","1","3","2.015","6"
91,"face","face_170","1","1","1","1.91","4"
91,"face","face_150","1","1","2","2.039","5"
91,"face","face_11","1","1","3","1.549","6"
91,"face","face_95","2","1","1","7.489","4"
91,"face","face_9","2","2","2","1.676","2"
91,"face","face_188","1","1","3","2.009","6"
91,"face","face_160","2","2","1","3.123","3"
91,"face","face_177","2","1","1","3.077","4"
91,"face","face_120","2","2","3","6.169","1"
91,"face","face_81","1","2","2","2.862","2"
91,"face","face_102","2","2","1","3.122","3"
91,"face","face_74","1","2","1","2.838","3"
91,"face","face_116","1","1","3","2.707","6"
91,"face","face_54","1","1","1","2.224","4"
91,"face","face_204","2","1","1","1.27","4"
91,"face","face_180","1","1","3","1.476","6"
91,"face","face_194","2","1","1","3.37","4"
91,"face","face_31","1","1","1","2.618","4"
91,"face","face_127","2","2","2","2.651","2"
91,"face","face_85","2","2","2","2.92","2"
91,"face","face_203","2","1","1","8.081","4"
91,"face","face_148","2","1","1","4.775","4"
91,"face","face_91","1","2","1","1.723","3"
91,"face","face_130","1","2","1","1.913","3"
91,"face","face_196","1","1","3","2.06","6"
91,"face","face_8","2","2","3","6.537","1"
91,"face","face_143","2","2","3","2.219","1"
91,"face","face_186","2","2","1","2.004","3"
91,"face","face_71","2","2","1","3.268","3"
91,"face","face_207","1","2","1","1.095","3"
91,"face","face_161","2","1","2","7.238","5"
91,"face","face_171","2","2","1","12.223","3"
91,"face","face_5","2","2","1","9.424","3"
91,"face","face_159","2","2","2","8.044","2"
91,"face","face_107","1","2","2","1.495","2"
91,"face","face_181","1","1","3","3.456","6"
91,"face","face_51","2","2","1","3.816","3"
91,"face","face_182","1","1","3","2.408","6"
91,"face","face_185","1","1","1","1.818","4"
91,"face","face_75","2","1","1","5.836","4"
91,"face","face_99","2","1","2","1.679","5"
91,"face","face_205","2","2","1","1.961","3"
91,"face","face_138","2","1","1","3.293","4"
91,"face","face_6","2","2","3","5.067","1"
91,"face","face_63","1","1","1","2.798","4"
91,"face","face_197","1","2","1","2.071","3"
91,"face","face_200","2","2","2","1.902","2"
91,"face","face_139","1","1","1","2.137","4"
91,"face","face_131","1","1","1","3.597","4"
91,"face","face_30","2","1","1","1.43","4"
91,"face","face_27","2","1","2","2.879","5"
91,"face","face_173","1","2","2","2.279","2"
91,"face","face_134","2","2","2","2.03","2"
91,"face","face_1","1","2","1","4.839","3"
91,"face","face_164","2","2","2","2.374","2"
91,"face","face_37","2","2","2","1.407","2"
91,"face","face_216","2","2","2","5.28","2"
91,"face","face_16","1","1","1","1.98","4"
91,"face","face_66","1","2","2","3.327","2"
91,"face","face_115","2","1","2","4.106","5"
91,"face","face_28","2","2","2","2.527","2"
91,"face","face_65","2","1","1","3.46","4"
91,"face","face_35","1","1","3","2.519","6"
91,"face","face_21","1","1","1","2.052","4"
91,"face","face_133","1","2","2","2.332","2"
91,"face","face_145","2","2","2","2.526","2"
91,"face","face_60","1","1","3","1.912","6"
91,"face","face_48","2","1","1","4.164","4"
91,"face","face_23","1","2","3","5.155","1"
91,"face","face_53","1","2","1","2.818","3"
91,"face","face_58","1","1","3","2.139","6"
91,"face","face_183","2","2","1","3.851","3"
91,"face","face_46","1","2","1","3.106","3"
91,"face","face_198","2","2","1","6.732","3"
91,"face","face_41","1","1","3","2.034","6"
91,"face","face_32","1","1","3","1.841","6"
91,"face","face_25","2","2","3","1.527","1"
91,"face","face_93","2","1","1","1.924","4"
91,"face","face_47","1","2","1","1.528","3"
91,"face","face_128","1","1","1","2.685","4"
91,"face","face_113","2","2","2","2.204","2"
91,"face","face_111","2","1","1","2.315","4"
91,"face","face_166","1","2","1","2.253","3"
91,"face","face_175","1","1","3","1.813","6"
91,"face","face_129","1","2","2","3.559","2"
91,"face","face_96","1","1","3","1.538","6"
91,"face","face_104","2","2","2","4.879","2"
91,"face","face_44","1","2","2","1.721","2"
91,"face","face_193","2","2","2","1.309","2"
91,"face","face_106","1","2","1","2.92","3"
91,"face","face_15","1","1","2","2.573","5"
91,"face","face_2","1","2","1","2.68","3"
91,"face","face_13","1","1","1","3.757","4"
91,"face","face_70","2","2","2","1.584","2"
91,"face","face_20","1","1","2","2.01","5"
91,"face","face_112","1","2","1","3.458","3"
91,"face","face_213","1","2","1","1.518","3"
91,"face","face_90","2","2","1","1.587","3"
91,"face","face_199","2","2","2","1.918","2"
91,"face","face_77","1","2","1","4.164","3"
91,"face","face_3","2","2","3","2.142","1"
91,"face","face_114","2","1","1","2.411","4"
91,"face","face_26","2","1","1","3.356","4"
91,"face","face_192","1","2","1","1.999","3"
91,"face","face_144","1","1","3","1.478","6"
91,"face","face_24","2","2","1","3.006","3"
91,"face","face_125","1","1","3","1.605","6"
91,"face","face_49","2","2","2","2.1","2"
91,"face","face_88","1","1","3","1.442","6"
91,"face","face_124","2","2","1","3.75","3"
91,"face","face_136","1","1","3","2.304","6"
91,"face","face_202","1","2","1","3.022","3"
91,"face","face_206","2","2","3","2.415","1"
91,"face","face_72","2","2","2","1.681","2"
91,"face","face_105","2","1","1","2.024","4"
91,"face","face_208","2","2","2","5.025","2"
91,"face","face_94","2","2","1","2.241","3"
91,"face","face_168","1","2","2","1.877","2"
91,"face","face_142","2","2","2","3.724","2"
91,"face","face_103","1","1","2","2.295","5"
