Subj_idx,Stimulus,Response,Confidence,RT_decConf,Condition,Accuracy,Raw_Response,StimulusType
10,1,0,2,4.564,Words,0,2,Word
10,1,0,1,3.007,Words,0,3,Word
10,0,0,1,1.612,Words,1,3,Word
10,0,1,3,2.128,Words,0,6,Word
10,0,1,3,0.784,Words,0,6,Word
10,0,0,3,1.462,Words,1,1,Word
10,0,0,2,1.696,Words,1,2,Word
10,1,1,3,2.754,Words,1,6,Word
10,0,0,2,2.088,Words,1,2,Word
10,1,0,2,0.762,Words,0,2,Word
10,1,0,2,1.68,Words,0,2,Word
10,0,0,1,1.49,Words,1,3,Word
10,1,0,2,1.74,Words,0,2,Word
10,0,0,2,1.179,Words,1,2,Word
10,1,0,1,1.554,Words,0,3,Word
10,0,1,1,1.113,Words,0,4,Word
10,0,0,1,2.162,Words,1,3,Word
10,1,0,2,1.888,Words,0,2,Word
10,0,1,2,1.29,Words,0,5,Word
10,1,1,1,3.339,Words,1,4,Word
10,0,0,3,0.969,Words,1,1,Word
10,0,0,2,1.16,Words,1,2,Word
10,0,1,2,2.095,Words,0,5,Word
10,0,0,1,1.296,Words,1,3,Word
10,1,0,3,2.498,Words,0,1,Word
10,0,1,3,1.667,Words,0,6,Word
10,1,0,2,2.036,Words,0,2,Word
10,1,1,3,1.033,Words,1,6,Word
10,1,0,2,1.445,Words,0,2,Word
10,1,0,3,2.305,Words,0,1,Word
10,0,1,1,1.497,Words,0,4,Word
10,1,1,3,1.283,Words,1,6,Word
10,0,0,3,1.638,Words,1,1,Word
10,1,1,3,0.872,Words,1,6,Word
10,1,1,3,0.748,Words,1,6,Word
10,0,0,2,1.46,Words,1,2,Word
10,1,1,3,0.879,Words,1,6,Word
10,0,0,2,1.746,Words,1,2,Word
10,1,1,3,1.297,Words,1,6,Word
10,0,0,1,2.787,Words,1,3,Word
10,0,0,3,0.984,Words,1,1,Word
10,1,1,2,1.318,Words,1,5,Word
10,0,1,2,3.031,Words,0,5,Word
10,1,0,3,1.586,Words,0,1,Word
10,0,0,1,1.399,Words,1,3,Word
10,1,1,2,1.717,Words,1,5,Word
10,0,0,2,1.349,Words,1,2,Word
10,1,1,2,3.508,Words,1,5,Word
10,1,0,3,0.938,Words,0,1,Word
10,0,0,2,1.18,Words,1,2,Word
10,1,0,2,1.09,Words,0,2,Word
10,0,0,1,1.324,Words,1,3,Word
10,1,0,3,2.157,Words,0,1,Word
10,0,1,1,3.291,Words,0,4,Word
10,0,1,1,1.195,Words,0,4,Word
10,1,1,3,1.953,Words,1,6,Word
10,0,0,1,4.007,Words,1,3,Word
10,1,0,1,1.833,Words,0,3,Word
10,0,0,2,2.149,Words,1,2,Word
10,0,0,3,1.236,Words,1,1,Word
10,1,1,3,1.673,Words,1,6,Word
10,1,1,1,1.563,Words,1,4,Word
10,0,1,1,1.137,Words,0,4,Word
10,0,1,1,1.77,Words,0,4,Word
10,0,0,2,1.544,Words,1,2,Word
10,0,0,2,2.591,Words,1,2,Word
10,1,1,3,1.404,Words,1,6,Word
10,1,0,3,3.865,Words,0,1,Word
10,1,0,2,1.714,Words,0,2,Word
10,0,1,1,1.154,Words,0,4,Word
10,0,1,2,2.49,Words,0,5,Word
10,1,0,2,1.706,Words,0,2,Word
10,1,1,2,1.355,Words,1,5,Word
10,1,1,2,0.73,Words,1,5,Word
10,0,1,1,4.035,Words,0,4,Word
10,0,0,3,1.669,Words,1,1,Word
10,1,1,3,1.015,Words,1,6,Word
10,1,1,3,0.772,Words,1,6,Word
10,0,1,1,1.851,Words,0,4,Word
10,1,0,3,1.957,Words,0,1,Word
10,0,1,1,1.196,Words,0,4,Word
10,0,0,1,1.17,Words,1,3,Word
10,0,0,1,2.025,Words,1,3,Word
10,1,0,1,2.077,Words,0,3,Word
10,1,0,2,3.806,Words,0,2,Word
10,0,0,2,1.081,Words,1,2,Word
10,0,1,1,1.284,Words,0,4,Word
10,0,0,2,3.254,Words,1,2,Word
10,1,1,2,1.094,Words,1,5,Word
10,1,1,1,1.329,Words,1,4,Word
10,1,1,3,0.913,Words,1,6,Word
10,0,0,3,1.939,Words,1,1,Word
10,0,0,2,2.297,Words,1,2,Word
10,0,1,2,0.947,Words,0,5,Word
10,0,1,1,1.347,Words,0,4,Word
10,1,0,2,1.075,Words,0,2,Word
10,0,0,3,0.941,Words,1,1,Word
10,1,0,2,1.982,Words,0,2,Word
10,0,0,2,0.738,Words,1,2,Word
10,0,0,2,0.764,Words,1,2,Word
10,1,1,2,2.739,Words,1,5,Word
10,0,1,1,1.434,Words,0,4,Word
10,0,0,1,0.886,Words,1,3,Word
10,1,0,3,1.656,Words,0,1,Word
10,1,1,3,1.307,Words,1,6,Word
10,1,1,3,0.988,Words,1,6,Word
10,0,0,1,1.577,Words,1,3,Word
10,1,1,2,3.105,Words,1,5,Word
10,1,0,3,1.015,Words,0,1,Word
10,1,1,1,1.604,Words,1,4,Word
10,1,0,2,1.626,Words,0,2,Word
10,1,1,1,4.286,Words,1,4,Word
10,0,1,1,0.79,Words,0,4,Word
10,1,0,2,1.18,Words,0,2,Word
10,1,0,3,3.458,Words,0,1,Word
10,1,0,2,1.083,Words,0,2,Word
10,0,0,1,1.653,Words,1,3,Word
10,0,1,2,2.664,Words,0,5,Word
10,1,1,3,1.249,Words,1,6,Word
10,0,1,1,1.03,Words,0,4,Word
10,0,1,3,0.898,Words,0,6,Word
10,1,1,3,0.724,Words,1,6,Word
10,1,0,3,0.877,Words,0,1,Word
10,1,0,1,2.096,Words,0,3,Word
10,0,0,2,1.792,Words,1,2,Word
10,1,1,2,1.246,Words,1,5,Word
10,0,0,2,1.218,Words,1,2,Word
10,1,0,3,4.663,Words,0,1,Word
10,1,1,1,1.566,Words,1,4,Word
10,1,1,1,2.565,Words,1,4,Word
10,0,0,1,1.458,Words,1,3,Word
10,1,1,3,0.989,Words,1,6,Word
10,0,0,2,1.131,Words,1,2,Word
10,0,0,2,0.708,Words,1,2,Word
10,1,1,1,1.583,Words,1,4,Word
10,1,0,1,1.924,Words,0,3,Word
10,0,1,2,1.66,Words,0,5,Word
10,1,0,2,1.343,Words,0,2,Word
10,1,0,2,0.926,Words,0,2,Word
10,1,0,1,0.719,Words,0,3,Word
10,0,0,3,2.024,Words,1,1,Word
10,0,1,1,1.468,Words,0,4,Word
10,1,1,2,1.894,Words,1,5,Word
10,0,0,2,1.119,Words,1,2,Word
10,0,0,2,0.92,Words,1,2,Word
10,0,1,2,1.241,Words,0,5,Word
10,0,1,1,1.389,Words,0,4,Word
10,1,0,2,2.394,Words,0,2,Word
10,0,1,3,1.135,Words,0,6,Word
10,1,1,2,1.895,Words,1,5,Word
10,1,1,2,1.392,Words,1,5,Word
10,0,0,2,0.973,Words,1,2,Word
10,0,1,1,1.692,Words,0,4,Word
10,0,0,1,1.245,Words,1,3,Word
10,1,1,1,2.289,Words,1,4,Word
10,0,1,2,0.874,Words,0,5,Word
10,0,0,1,7.101,Words,1,3,Word
10,1,1,3,1.153,Words,1,6,Word
10,0,0,2,1.321,Words,1,2,Word
10,0,0,2,0.761,Words,1,2,Word
10,0,0,1,1.889,Words,1,3,Word
10,0,1,1,2.538,Words,0,4,Word
10,1,0,2,3.065,Words,0,2,Word
10,0,1,1,1.57,Words,0,4,Word
10,1,1,2,1.112,Words,1,5,Word
10,1,1,1,1.345,Words,1,4,Word
10,0,1,2,2.145,Words,0,5,Word
10,0,0,3,0.8,Words,1,1,Word
10,1,0,1,1.142,Words,0,3,Word
10,1,0,1,2.51,Words,0,3,Word
10,0,0,2,2.622,Words,1,2,Word
10,0,0,1,3.305,Words,1,3,Word
10,1,1,2,1.064,Words,1,5,Word
10,1,1,1,1.556,Words,1,4,Word
10,0,1,1,3.915,Words,0,4,Word
10,0,1,2,1.137,Words,0,5,Word
10,0,0,2,1.385,Words,1,2,Word
10,1,1,3,1.591,Words,1,6,Word
10,0,0,2,1.18,Words,1,2,Word
10,1,1,1,2.995,Words,1,4,Word
10,1,0,2,4.575,Words,0,2,Word
10,0,0,2,0.731,Words,1,2,Word
10,1,0,3,0.836,Words,0,1,Word
10,1,1,3,1.575,Words,1,6,Word
10,1,0,2,0.749,Words,0,2,Word
10,1,1,2,2.022,Words,1,5,Word
10,1,0,1,0.904,Words,0,3,Word
10,1,0,3,0.634,Words,0,1,Word
10,0,1,3,1.126,Words,0,6,Word
10,0,1,1,1.007,Words,0,4,Word
10,1,0,2,2.092,Words,0,2,Word
10,1,1,2,1.229,Words,1,5,Word
17,0,1,2,6.725,Words,0,5,Word
17,1,0,1,4.344,Words,0,3,Word
17,1,1,2,5.372,Words,1,5,Word
17,1,0,1,5.448,Words,0,3,Word
17,1,0,2,4.176,Words,0,2,Word
17,0,0,3,2.459,Words,1,1,Word
17,0,0,3,4.046,Words,1,1,Word
17,1,1,3,3.247,Words,1,6,Word
17,1,1,2,3.585,Words,1,5,Word
17,1,0,2,6.693,Words,0,2,Word
17,1,1,3,2.858,Words,1,6,Word
17,1,1,1,4.091,Words,1,4,Word
17,1,1,3,3.754,Words,1,6,Word
17,1,0,2,2.982,Words,0,2,Word
17,1,1,1,3.556,Words,1,4,Word
17,0,0,3,2.985,Words,1,1,Word
17,1,0,2,7.077,Words,0,2,Word
17,1,0,2,3.003,Words,0,2,Word
17,1,0,1,6.662,Words,0,3,Word
17,0,1,1,2.877,Words,0,4,Word
17,0,1,2,3.534,Words,0,5,Word
17,1,1,3,2.5,Words,1,6,Word
17,0,1,1,4.821,Words,0,4,Word
17,1,0,2,1.862,Words,0,2,Word
17,1,1,3,1.84,Words,1,6,Word
17,1,1,3,1.149,Words,1,6,Word
17,0,0,2,3.763,Words,1,2,Word
17,0,0,2,5.504,Words,1,2,Word
17,0,0,3,2.373,Words,1,1,Word
17,0,0,3,1.755,Words,1,1,Word
17,0,1,1,3.097,Words,0,4,Word
17,1,1,2,2.658,Words,1,5,Word
17,1,0,2,1.931,Words,0,2,Word
17,0,0,3,3.347,Words,1,1,Word
17,1,0,1,5.248,Words,0,3,Word
17,1,0,2,2.929,Words,0,2,Word
17,0,0,3,2.559,Words,1,1,Word
17,1,1,1,3.39,Words,1,4,Word
17,0,1,1,4.73,Words,0,4,Word
17,0,0,2,2.911,Words,1,2,Word
17,0,0,1,4.974,Words,1,3,Word
17,0,0,1,3.705,Words,1,3,Word
17,0,0,2,3.847,Words,1,2,Word
17,1,0,2,2.754,Words,0,2,Word
17,0,1,1,2.023,Words,0,4,Word
17,0,0,1,9.211,Words,1,3,Word
17,0,1,1,4.936,Words,0,4,Word
17,0,0,2,2.726,Words,1,2,Word
17,0,1,1,3.069,Words,0,4,Word
17,1,0,1,5.046,Words,0,3,Word
17,1,1,1,4.062,Words,1,4,Word
17,1,0,2,2.079,Words,0,2,Word
17,1,1,1,3.601,Words,1,4,Word
17,0,0,2,3.076,Words,1,2,Word
17,0,0,3,2.093,Words,1,1,Word
17,0,0,3,2.11,Words,1,1,Word
17,1,1,1,1.438,Words,1,4,Word
17,0,0,2,3.497,Words,1,2,Word
17,0,1,2,3.553,Words,0,5,Word
17,1,1,3,2.486,Words,1,6,Word
17,1,1,3,1.078,Words,1,6,Word
17,1,0,1,4.769,Words,0,3,Word
17,1,1,1,2.597,Words,1,4,Word
17,1,0,1,6.129,Words,0,3,Word
17,0,0,1,3.613,Words,1,3,Word
17,0,1,1,2.304,Words,0,4,Word
17,1,0,1,5.976,Words,0,3,Word
17,0,1,1,5.465,Words,0,4,Word
17,0,0,2,2.242,Words,1,2,Word
17,1,0,2,2.396,Words,0,2,Word
17,1,1,2,2.353,Words,1,5,Word
17,1,0,1,6.551,Words,0,3,Word
17,1,0,1,4.706,Words,0,3,Word
17,0,0,2,1.48,Words,1,2,Word
17,1,1,1,3.554,Words,1,4,Word
17,0,0,2,2.071,Words,1,2,Word
17,0,1,2,5.225,Words,0,5,Word
17,1,1,1,6.137,Words,1,4,Word
17,0,0,2,3.669,Words,1,2,Word
17,0,0,1,2.982,Words,1,3,Word
17,0,0,3,2.659,Words,1,1,Word
17,1,1,1,2.909,Words,1,4,Word
17,0,0,3,3.437,Words,1,1,Word
17,0,1,2,1.862,Words,0,5,Word
17,1,1,1,4.993,Words,1,4,Word
17,0,1,1,3.211,Words,0,4,Word
17,1,0,3,3.231,Words,0,1,Word
17,1,0,2,2.993,Words,0,2,Word
17,0,0,2,2.956,Words,1,2,Word
17,1,0,3,1.594,Words,0,1,Word
17,1,1,2,2.831,Words,1,5,Word
17,1,0,2,1.714,Words,0,2,Word
17,0,1,1,2.051,Words,0,4,Word
17,0,0,1,4.694,Words,1,3,Word
17,1,0,1,2.652,Words,0,3,Word
17,1,1,1,1.782,Words,1,4,Word
17,0,1,1,3.316,Words,0,4,Word
17,0,1,1,3.059,Words,0,4,Word
17,0,0,1,3.548,Words,1,3,Word
17,1,1,2,2.53,Words,1,5,Word
17,0,0,3,3.17,Words,1,1,Word
17,0,0,3,2.038,Words,1,1,Word
17,0,0,3,1.273,Words,1,1,Word
17,1,1,3,1.516,Words,1,6,Word
17,1,1,1,1.957,Words,1,4,Word
17,1,0,2,5.307,Words,0,2,Word
17,0,0,2,2.872,Words,1,2,Word
17,0,0,2,1.833,Words,1,2,Word
17,1,0,2,2.804,Words,0,2,Word
17,0,0,1,2.473,Words,1,3,Word
17,1,1,1,1.578,Words,1,4,Word
17,0,0,2,3.296,Words,1,2,Word
17,0,0,3,1.313,Words,1,1,Word
17,1,0,2,3.346,Words,0,2,Word
17,1,1,3,1.743,Words,1,6,Word
17,0,0,2,4.607,Words,1,2,Word
17,0,1,1,6.233,Words,0,4,Word
17,0,0,1,5.2,Words,1,3,Word
17,0,0,2,5.458,Words,1,2,Word
17,1,1,1,4.074,Words,1,4,Word
17,0,0,3,2.73,Words,1,1,Word
17,0,0,3,3.537,Words,1,1,Word
17,0,0,2,6.422,Words,1,2,Word
17,0,1,2,3.044,Words,0,5,Word
17,0,0,1,2.016,Words,1,3,Word
17,0,1,1,1.764,Words,0,4,Word
17,0,0,3,2.147,Words,1,1,Word
17,1,0,1,3.73,Words,0,3,Word
17,1,1,1,1.92,Words,1,4,Word
17,0,1,1,8.888,Words,0,4,Word
17,0,0,2,1.875,Words,1,2,Word
17,0,1,1,3.101,Words,0,4,Word
17,1,0,3,1.509,Words,0,1,Word
17,1,1,3,2.046,Words,1,6,Word
17,0,0,2,7.393,Words,1,2,Word
17,1,0,3,1.385,Words,0,1,Word
17,1,1,1,2.743,Words,1,4,Word
17,1,1,1,2.013,Words,1,4,Word
17,0,1,1,3.778,Words,0,4,Word
17,1,0,1,2.365,Words,0,3,Word
17,1,1,1,2.596,Words,1,4,Word
17,0,0,3,1.872,Words,1,1,Word
17,1,1,1,3.722,Words,1,4,Word
17,1,1,1,2.039,Words,1,4,Word
17,0,0,2,1.42,Words,1,2,Word
17,0,0,1,3.752,Words,1,3,Word
17,0,0,3,2.533,Words,1,1,Word
17,1,0,3,1.781,Words,0,1,Word
17,1,0,2,3.075,Words,0,2,Word
17,0,0,2,2.827,Words,1,2,Word
17,0,0,2,2.734,Words,1,2,Word
17,0,0,2,1.558,Words,1,2,Word
17,1,0,1,2.46,Words,0,3,Word
17,0,0,1,2.414,Words,1,3,Word
17,0,0,1,3.475,Words,1,3,Word
17,1,1,1,1.627,Words,1,4,Word
17,0,0,2,2.415,Words,1,2,Word
17,0,0,1,2.771,Words,1,3,Word
17,0,0,2,4.664,Words,1,2,Word
17,1,0,1,2.382,Words,0,3,Word
17,1,1,1,4.981,Words,1,4,Word
17,1,0,2,3.935,Words,0,2,Word
17,0,0,3,1.077,Words,1,1,Word
17,1,1,3,2.096,Words,1,6,Word
17,0,1,1,2.769,Words,0,4,Word
17,1,0,3,1.622,Words,0,1,Word
17,0,1,1,1.978,Words,0,4,Word
17,0,0,3,2.048,Words,1,1,Word
17,1,1,1,1.939,Words,1,4,Word
17,0,0,2,3.77,Words,1,2,Word
17,0,0,1,1.959,Words,1,3,Word
17,1,1,1,2.141,Words,1,4,Word
17,1,1,1,3.532,Words,1,4,Word
17,1,1,1,2.034,Words,1,4,Word
17,1,1,1,2.309,Words,1,4,Word
17,1,0,2,2.222,Words,0,2,Word
17,0,0,2,1.497,Words,1,2,Word
17,1,0,2,1.107,Words,0,2,Word
17,1,0,1,4.092,Words,0,3,Word
17,0,0,2,1.707,Words,1,2,Word
17,1,0,3,2.044,Words,0,1,Word
17,1,0,3,1.359,Words,0,1,Word
17,0,1,1,2.126,Words,0,4,Word
17,1,0,2,2.254,Words,0,2,Word
17,1,1,1,4.408,Words,1,4,Word
17,0,0,3,1.034,Words,1,1,Word
17,1,1,2,2.31,Words,1,5,Word
17,1,1,2,1.599,Words,1,5,Word
17,0,0,3,1.829,Words,1,1,Word
17,1,0,3,1.057,Words,0,1,Word
17,0,0,2,3.628,Words,1,2,Word
17,1,0,1,4.398,Words,0,3,Word
20,1,1,3,2.745,Words,1,6,Word
20,0,0,1,5.901,Words,1,3,Word
20,0,0,3,2.387,Words,1,1,Word
20,0,1,2,2.423,Words,0,5,Word
20,1,0,3,1.675,Words,0,1,Word
20,1,1,1,3.741,Words,1,4,Word
20,1,1,3,1.146,Words,1,6,Word
20,1,1,3,0.77,Words,1,6,Word
20,1,1,3,1.497,Words,1,6,Word
20,1,1,3,0.867,Words,1,6,Word
20,0,0,1,2.566,Words,1,3,Word
20,1,0,1,1.38,Words,0,3,Word
20,1,1,3,1.346,Words,1,6,Word
20,1,1,3,0.818,Words,1,6,Word
20,1,1,3,0.855,Words,1,6,Word
20,1,1,3,1.05,Words,1,6,Word
20,0,0,1,2.502,Words,1,3,Word
20,0,1,2,3.414,Words,0,5,Word
20,1,1,3,1.169,Words,1,6,Word
20,0,0,3,0.999,Words,1,1,Word
20,0,0,1,4.63,Words,1,3,Word
20,1,0,3,1.998,Words,0,1,Word
20,1,1,2,2.563,Words,1,5,Word
20,1,0,3,1.153,Words,0,1,Word
20,0,0,1,2.776,Words,1,3,Word
20,1,0,1,3.101,Words,0,3,Word
20,1,1,3,0.885,Words,1,6,Word
20,0,1,3,1.544,Words,0,6,Word
20,0,0,3,1.327,Words,1,1,Word
20,0,0,1,5.809,Words,1,3,Word
20,0,1,2,4.361,Words,0,5,Word
20,0,1,2,1.79,Words,0,5,Word
20,1,0,1,1.547,Words,0,3,Word
20,0,0,3,2.227,Words,1,1,Word
20,0,0,3,1.454,Words,1,1,Word
20,0,0,2,3.161,Words,1,2,Word
20,1,0,2,1.469,Words,0,2,Word
20,0,0,2,0.777,Words,1,2,Word
20,0,1,2,3.2,Words,0,5,Word
20,0,1,2,2.052,Words,0,5,Word
20,1,0,2,1.142,Words,0,2,Word
20,0,0,3,4.015,Words,1,1,Word
20,0,0,3,1.105,Words,1,1,Word
20,0,0,3,0.827,Words,1,1,Word
20,0,0,1,1.84,Words,1,3,Word
20,0,1,2,3.179,Words,0,5,Word
20,1,1,3,1.47,Words,1,6,Word
20,0,1,3,1.498,Words,0,6,Word
20,0,0,2,1.794,Words,1,2,Word
20,0,0,2,1.056,Words,1,2,Word
20,1,1,2,1.467,Words,1,5,Word
20,0,0,2,1.397,Words,1,2,Word
20,1,1,3,3.043,Words,1,6,Word
20,1,1,3,1.037,Words,1,6,Word
20,1,0,2,1.209,Words,0,2,Word
20,1,1,3,2.814,Words,1,6,Word
20,1,1,3,1.538,Words,1,6,Word
20,0,0,3,1.385,Words,1,1,Word
20,1,1,2,1.351,Words,1,5,Word
20,0,0,3,0.982,Words,1,1,Word
20,0,0,3,0.853,Words,1,1,Word
20,1,0,3,0.921,Words,0,1,Word
20,0,0,3,1.002,Words,1,1,Word
20,1,1,2,1.687,Words,1,5,Word
20,0,0,1,1.672,Words,1,3,Word
20,1,0,3,0.619,Words,0,1,Word
20,1,0,2,1.656,Words,0,2,Word
20,1,0,1,1.369,Words,0,3,Word
20,1,1,2,2.201,Words,1,5,Word
20,0,1,3,0.837,Words,0,6,Word
20,0,0,3,1.146,Words,1,1,Word
20,1,1,3,4.162,Words,1,6,Word
20,0,0,2,2.686,Words,1,2,Word
20,0,0,2,5.079,Words,1,2,Word
20,1,1,3,1.134,Words,1,6,Word
20,0,0,3,7.702,Words,1,1,Word
20,0,1,2,2.881,Words,0,5,Word
20,1,0,3,1.426,Words,0,1,Word
20,0,1,2,1.87,Words,0,5,Word
20,1,0,3,1.033,Words,0,1,Word
20,0,1,2,2.789,Words,0,5,Word
20,1,0,3,0.762,Words,0,1,Word
20,0,0,3,1.153,Words,1,1,Word
20,1,1,3,1.961,Words,1,6,Word
20,0,0,3,0.847,Words,1,1,Word
20,1,0,3,1.46,Words,0,1,Word
20,0,0,3,0.574,Words,1,1,Word
20,0,0,3,1.709,Words,1,1,Word
20,1,0,3,0.766,Words,0,1,Word
20,1,0,1,2.006,Words,0,3,Word
20,0,1,2,1.514,Words,0,5,Word
20,0,1,3,0.964,Words,0,6,Word
20,0,0,1,1.186,Words,1,3,Word
20,1,1,3,1.881,Words,1,6,Word
20,0,0,3,0.818,Words,1,1,Word
20,0,0,3,1.32,Words,1,1,Word
20,0,0,3,1.128,Words,1,1,Word
20,1,0,1,1.825,Words,0,3,Word
20,0,0,1,1.148,Words,1,3,Word
20,1,1,3,2.405,Words,1,6,Word
20,1,1,2,1.671,Words,1,5,Word
20,0,0,3,1.466,Words,1,1,Word
20,1,0,1,2.004,Words,0,3,Word
20,0,1,2,2.106,Words,0,5,Word
20,1,1,2,1.097,Words,1,5,Word
20,0,1,3,1.14,Words,0,6,Word
20,0,0,3,1.723,Words,1,1,Word
20,1,0,3,1.084,Words,0,1,Word
20,0,0,1,1.397,Words,1,3,Word
20,0,0,3,0.996,Words,1,1,Word
20,0,0,3,1.201,Words,1,1,Word
20,1,0,3,0.967,Words,0,1,Word
20,1,1,3,1.254,Words,1,6,Word
20,1,0,1,1.529,Words,0,3,Word
20,0,1,1,1.424,Words,0,4,Word
20,1,1,2,1.341,Words,1,5,Word
20,1,1,1,3.34,Words,1,4,Word
20,1,0,3,1.163,Words,0,1,Word
20,0,0,3,3.425,Words,1,1,Word
20,1,1,2,1.453,Words,1,5,Word
20,1,1,1,2.183,Words,1,4,Word
20,0,0,1,3.124,Words,1,3,Word
20,1,1,2,1.499,Words,1,5,Word
20,0,0,3,1.829,Words,1,1,Word
20,0,0,3,1.249,Words,1,1,Word
20,0,0,1,1.27,Words,1,3,Word
20,1,0,3,0.951,Words,0,1,Word
20,1,0,3,0.952,Words,0,1,Word
20,1,1,3,2.15,Words,1,6,Word
20,1,0,3,1.877,Words,0,1,Word
20,1,1,1,1.344,Words,1,4,Word
20,0,0,3,5.504,Words,1,1,Word
20,0,0,2,0.757,Words,1,2,Word
20,1,1,3,2.237,Words,1,6,Word
20,0,1,2,1.719,Words,0,5,Word
20,0,0,2,1.464,Words,1,2,Word
20,1,0,3,1.411,Words,0,1,Word
20,0,1,2,1.68,Words,0,5,Word
20,0,0,2,1.554,Words,1,2,Word
20,0,1,2,1.529,Words,0,5,Word
20,0,0,3,0.913,Words,1,1,Word
20,1,0,3,2.483,Words,0,1,Word
20,1,0,3,1.06,Words,0,1,Word
20,1,1,2,2.336,Words,1,5,Word
20,1,0,3,1.222,Words,0,1,Word
20,1,0,3,0.843,Words,0,1,Word
20,1,0,3,5.615,Words,0,1,Word
20,0,0,3,3.424,Words,1,1,Word
20,0,1,1,1.771,Words,0,4,Word
20,1,1,3,3.175,Words,1,6,Word
20,0,0,2,1.372,Words,1,2,Word
20,1,1,2,2.059,Words,1,5,Word
20,0,1,3,2.029,Words,0,6,Word
20,1,0,2,2.129,Words,0,2,Word
20,0,0,3,1.856,Words,1,1,Word
20,0,0,3,1.339,Words,1,1,Word
20,1,0,3,1.483,Words,0,1,Word
20,1,0,2,1.861,Words,0,2,Word
20,0,1,1,1.552,Words,0,4,Word
20,1,0,3,1.942,Words,0,1,Word
20,1,0,2,1.502,Words,0,2,Word
20,0,0,3,3.175,Words,1,1,Word
20,0,0,1,2.107,Words,1,3,Word
20,1,0,1,1.324,Words,0,3,Word
20,0,0,3,1.356,Words,1,1,Word
20,1,0,3,2.907,Words,0,1,Word
20,0,0,3,2.283,Words,1,1,Word
20,0,0,3,2.1,Words,1,1,Word
20,1,1,2,1.637,Words,1,5,Word
20,1,0,3,1.033,Words,0,1,Word
20,0,0,3,0.885,Words,1,1,Word
20,1,1,2,1.272,Words,1,5,Word
20,1,0,1,2.442,Words,0,3,Word
20,0,0,3,0.813,Words,1,1,Word
20,0,0,3,1.139,Words,1,1,Word
20,0,0,3,1.115,Words,1,1,Word
20,0,0,3,1.188,Words,1,1,Word
20,1,1,1,2.01,Words,1,4,Word
20,1,0,1,1.486,Words,0,3,Word
20,1,0,3,0.839,Words,0,1,Word
20,1,0,3,0.907,Words,0,1,Word
20,1,1,3,1.646,Words,1,6,Word
20,0,0,3,2.081,Words,1,1,Word
20,1,1,2,1.507,Words,1,5,Word
20,0,0,3,0.971,Words,1,1,Word
20,1,0,1,1.274,Words,0,3,Word
20,0,0,3,1.197,Words,1,1,Word
20,1,0,3,0.883,Words,0,1,Word
20,0,1,1,1.958,Words,0,4,Word
20,0,0,3,0.86,Words,1,1,Word
20,1,1,3,2.112,Words,1,6,Word
20,1,0,3,1.328,Words,0,1,Word
21,0,1,2,7.721,Words,0,5,Word
21,0,0,2,6.852,Words,1,2,Word
21,0,1,1,4.451,Words,0,4,Word
21,0,0,3,4.579,Words,1,1,Word
21,1,1,2,2.271,Words,1,5,Word
21,0,1,3,2.775,Words,0,6,Word
21,0,0,1,5.085,Words,1,3,Word
21,0,1,2,4.772,Words,0,5,Word
21,1,1,2,5.863,Words,1,5,Word
21,1,1,3,1.854,Words,1,6,Word
21,0,1,3,3.593,Words,0,6,Word
21,1,0,1,4.572,Words,0,3,Word
21,0,0,2,6.727,Words,1,2,Word
21,1,1,2,9.354,Words,1,5,Word
21,1,0,1,5.842,Words,0,3,Word
21,1,1,3,2.442,Words,1,6,Word
21,0,0,1,2.779,Words,1,3,Word
21,0,0,2,7.345,Words,1,2,Word
21,1,1,1,8.059,Words,1,4,Word
21,0,1,2,7.976,Words,0,5,Word
21,1,1,3,3.048,Words,1,6,Word
21,1,1,2,2.738,Words,1,5,Word
21,0,0,2,1.561,Words,1,2,Word
21,0,1,3,2.752,Words,0,6,Word
21,1,1,3,1.494,Words,1,6,Word
21,0,1,2,3.808,Words,0,5,Word
21,0,1,1,2.713,Words,0,4,Word
21,0,1,2,2.834,Words,0,5,Word
21,0,1,1,4.725,Words,0,4,Word
21,1,1,3,5.097,Words,1,6,Word
21,1,1,2,7.087,Words,1,5,Word
21,1,0,2,5.092,Words,0,2,Word
21,1,1,1,2.203,Words,1,4,Word
21,1,1,2,6.392,Words,1,5,Word
21,1,0,1,2.264,Words,0,3,Word
21,0,0,1,2.083,Words,1,3,Word
21,1,1,1,5.38,Words,1,4,Word
21,0,0,2,3.15,Words,1,2,Word
21,1,1,2,2.437,Words,1,5,Word
21,0,1,1,4.055,Words,0,4,Word
21,1,0,3,3.896,Words,0,1,Word
21,1,1,2,1.967,Words,1,5,Word
21,1,0,1,2.165,Words,0,3,Word
21,0,1,1,5.892,Words,0,4,Word
21,1,0,1,7.16,Words,0,3,Word
21,1,0,2,6.058,Words,0,2,Word
21,0,1,2,3.656,Words,0,5,Word
21,0,1,2,8.074,Words,0,5,Word
21,1,1,2,3.542,Words,1,5,Word
21,0,0,1,2.059,Words,1,3,Word
21,1,1,3,10.862,Words,1,6,Word
21,1,0,3,2.535,Words,0,1,Word
21,1,1,1,3.223,Words,1,4,Word
21,1,1,2,3.96,Words,1,5,Word
21,0,1,1,7.949,Words,0,4,Word
21,0,1,2,2.574,Words,0,5,Word
21,0,0,1,3.628,Words,1,3,Word
21,0,0,2,2.558,Words,1,2,Word
