"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Coherence","Accuracy","Training"
595,0,0,10,5.07789626208367,0.730229497309774,0.256,1,0
595,0,1,10,4.06816002173442,0.484720052525401,0.128,0,0
595,1,1,10,2.91622027515527,0.73675986929005,0.128,1,0
595,1,1,10,2.48382047740836,0.468688899454195,0.128,1,0
595,0,0,10,4.17448165002605,0.398597508056555,0.064,1,0
595,1,0,10,3.69394160308503,0.498833721992094,0.128,0,0
595,0,1,10,3.81643143381085,0.498469363882672,0.032,0,0
595,1,1,10,4.40526613688329,0.515036639573518,0.256,1,0
595,0,1,10,3.54748383104289,0.383826967631467,0.032,0,0
595,0,1,10,1.90053929226333,0.483025349603966,0.032,0,0
595,0,0,10,4.31583297486138,0.834265661437064,0.064,1,0
595,0,0,10,3.49465160331177,0.73310330774961,0.256,1,0
595,0,1,10,3.52649022315862,0.816221633573994,0.064,0,0
595,0,0,10,2.97170957006095,0.532948146135546,0.128,1,0
595,0,1,10,4.54647980861319,0.582936448640656,0.256,0,0
595,1,0,20,7.08048540831776,0.801842619635165,0.064,0,0
595,1,1,20,1.4645049695489,0.835293229791801,0.256,1,0
595,1,0,10,2.25870603062399,0.601941331401933,0.064,0,0
595,0,1,20,1.24052344404487,0.637059174231719,0.064,0,0
595,0,1,10,4.7068692220035,0.453027538167778,0.256,0,0
595,0,1,10,3.00041839299025,0.49946734889457,0.032,0,0
595,1,1,10,2.28258763687871,0.516965896141715,0.256,1,0
595,1,0,20,5.83177371761482,0.619569683111273,0.064,0,0
595,1,0,20,3.48931090432964,0.414119706884027,0.032,0,0
595,1,1,10,3.80386545616528,0.55023357256595,0.032,1,0
595,0,0,20,4.3883695201003,0.869522062985227,0.128,1,0
595,1,0,20,2.55858150890144,0.466381700589322,0.032,0,0
595,0,1,10,3.41835827541212,0.464094425200485,0.128,0,0
595,0,0,10,4.60686967480974,0.751291629875544,0.032,1,0
595,1,1,10,2.53616971178912,0.370119012580253,0.064,1,0
595,0,0,20,2.93359294225927,0.81752994181402,0.128,1,0
595,0,0,10,3.37816387058794,0.484643075460568,0.064,1,0
595,1,1,10,2.33395669662813,0.602132113775238,0.128,1,0
595,1,0,10,2.32525255269604,0.430441561577842,0.256,0,0
595,0,0,10,3.48782630351605,0.533498154813889,0.064,1,0
595,0,1,20,3.14680190480547,0.799904306942131,0.128,0,0
595,1,0,10,5.87202215732029,0.397047099397983,0.064,0,0
595,0,1,10,5.30851864429843,0.417544431614224,0.064,0,0
595,1,0,20,3.43985147954477,0.749020655512344,0.128,0,0
595,0,1,20,2.68921340004634,0.483663504569326,0.064,0,0
595,0,0,20,5.95925890707737,0.468975676756818,0.064,1,0
595,1,1,20,2.18090063166432,0.617976710664108,0.032,1,0
595,0,1,20,1.93878270581877,0.399654961623717,0.128,0,0
595,0,0,30,4.26441199332802,0.832931694174651,0.064,1,0
595,1,1,10,3.7876489543952,0.579956379662734,0.064,1,0
595,1,1,20,1.51894103707792,0.697941995517816,0.256,1,0
595,0,0,10,2.497441795527,0.368018595243338,0.064,1,0
595,1,1,20,1.77865018451866,0.868395179122686,0.256,1,0
595,0,0,10,3.71714369806787,0.533344200683292,0.032,1,0
595,1,1,10,1.72686575048836,0.413697993312962,0.256,1,0
595,1,1,20,1.83010527745681,0.736725757884327,0.128,1,0
595,1,1,20,3.01635928667942,0.563960243609268,0.128,1,0
595,1,0,20,2.10032254899759,0.583700181877241,0.064,0,0
595,1,0,20,3.57914796954207,0.814558928962331,0.032,0,0
595,1,1,10,1.51299267208483,0.73537156527536,0.256,1,0
595,0,1,10,2.33175666191243,0.650881840204354,0.032,0,0
595,1,0,20,2.79399156271014,0.619766804772895,0.256,0,0
595,0,1,20,4.0915930479141,0.833940848407801,0.032,0,0
595,0,0,10,3.56943708634237,0.380579742956907,0.128,1,0
595,1,1,20,4.18860407374706,0.647541941180825,0.064,1,0
595,1,1,20,4.76915725207003,0.852257465643343,0.032,1,0
595,1,1,10,2.2959822499943,0.684332752231974,0.256,1,0
595,0,0,10,3.15050223761704,0.448587621786166,0.032,1,0
595,0,0,10,4.55663776253397,0.620451749718748,0.256,1,0
595,1,1,10,1.23634313658951,0.335080561782233,0.032,1,0
595,1,0,10,2.8727792493985,0.352916902503464,0.256,0,0
595,0,0,20,4.60796757907188,0.750913083837368,0.256,1,0
595,0,1,20,2.29949844159186,0.632907544506714,0.256,0,0
595,0,1,20,4.04220878896909,0.619182684688829,0.032,0,0
595,1,0,10,1.82096070396248,0.45315221082652,0.064,0,0
595,0,1,10,1.89907491679722,0.618926396341529,0.128,0,0
595,0,1,10,2.91500705623114,0.548358049008995,0.032,0,0
595,0,0,10,3.28686967480928,0.333284128385596,0.128,1,0
595,0,0,10,4.9896364720352,0.39869863478886,0.128,1,0
595,1,1,20,3.88686575048789,0.667544205212034,0.032,1,0
595,1,1,20,1.76815805957466,0.698964432067238,0.128,1,0
595,0,0,20,3.19198925339803,0.764978755839169,0.064,1,0
595,1,1,20,1.88321100017428,0.499359882874414,0.256,1,0
595,1,0,10,1.80568694484048,0.36644645188516,0.128,0,0
595,1,1,10,2.28069279358769,0.386452942109201,0.064,1,0
595,1,0,10,2.30370018187724,0.633474759824108,0.128,0,0
595,0,1,20,1.98024134573992,0.529808387481607,0.032,0,0
595,0,0,10,2.61355943459645,0.549915098824073,0.256,1,0
595,1,1,20,2.04542793965619,0.747247164300177,0.064,1,0
595,0,0,10,2.91206834355928,0.54920570234023,0.256,1,0
595,0,1,20,1.59282271879958,0.531170730602928,0.128,0,0
595,1,0,10,2.76557072456554,0.397616729682311,0.128,0,0
595,1,0,30,3.6981161749945,0.452353460571263,0.064,0,0
595,0,1,10,1.62656463432079,0.564263623808976,0.256,0,0
595,1,1,10,5.09807783739688,0.5813093647887,0.128,1,0
595,1,1,20,1.78762721969374,0.547731667006854,0.064,1,0
595,1,1,10,2.18218116778741,0.434770389488898,0.064,1,0
595,0,0,10,4.86597417494981,0.382454662772827,0.032,1,0
595,1,1,20,1.19288188548479,0.586678137759212,0.256,1,0
595,1,1,10,1.48003531888919,0.433606073641684,0.256,1,0
595,1,1,10,1.51385572082922,0.384197061287705,0.128,1,0
595,1,1,10,1.2489196797153,0.519710203988943,0.128,1,0
595,0,0,10,2.59342615861772,0.550606684929226,0.128,1,0
595,0,1,10,3.94176217105426,0.351787301803008,0.256,0,0
595,0,0,20,2.9505508388239,0.618140928403474,0.256,1,0
595,0,1,20,2.84727689857874,0.520180216893554,0.064,0,0
595,0,0,10,4.79766593462974,0.666624706618488,0.032,1,0
595,1,1,10,2.91920940025803,0.431533730293624,0.128,1,0
595,0,0,10,3.51767559449654,0.481987819510512,0.032,1,0
595,1,1,10,1.77757612805348,0.833780856860802,0.032,1,0
595,0,1,10,1.82409744390845,0.633366991932504,0.032,0,0
595,1,1,20,3.31930056525301,0.48396628102567,0.256,1,0
595,1,1,20,2.98136249405704,0.648462949126959,0.064,1,0
595,0,0,20,1.39216735719703,0.600267155697569,0.256,1,0
595,1,1,20,1.32922849358991,0.654600889009424,0.256,1,0
595,1,0,10,3.9504889553003,0.615352849283256,0.032,0,0
595,1,1,10,2.20736957292911,0.647511452224106,0.032,1,0
595,1,1,10,2.13852400250547,0.615258061837405,0.032,1,0
595,0,0,30,2.09856384945661,0.853010633400641,0.256,1,0
595,1,1,10,1.93615129766706,0.518694106726907,0.032,1,0
595,1,1,30,1.76787188601401,0.468669277849607,0.064,1,0
595,0,0,40,1.60044676885009,1.06681971518602,0.128,1,0
595,1,1,10,1.69647158263344,0.449317545488477,0.128,1,0
595,0,0,10,3.07229565230478,0.582517150037922,0.128,1,0
595,1,1,40,3.03872580316477,1.04881311930716,0.064,1,0
595,1,1,40,1.6006623046333,0.551812658954412,0.256,1,0
595,1,0,40,3.8637997992551,0.64992430588603,0.064,0,0
595,1,1,20,1.63211845411919,0.651221444904804,0.128,1,0
595,1,1,20,2.15859720618464,0.734746692627668,0.064,1,0
595,1,0,40,1.67614571305737,0.516179220720194,0.032,0,0
595,1,1,30,1.3967820567973,0.701924879440106,0.256,1,0
595,0,0,10,2.41432648841105,0.580974590022117,0.032,1,0
595,1,1,30,1.57353468118701,0.669314375844784,0.032,1,0
595,1,1,50,2.09305621589813,0.716784773633815,0.064,1,0
595,1,1,10,1.92793558076117,0.516681231935509,0.128,1,0
595,0,0,30,2.40674651150405,0.581890164293349,0.064,1,0
595,0,0,40,1.36330759884324,0.597354705788195,0.256,1,0
595,1,1,40,1.0529973510839,0.683342917732894,0.256,1,0
595,1,1,10,2.0351908955751,0.433235074373893,0.032,1,0
595,0,0,50,1.31910978287924,0.800126785754226,0.256,1,0
595,0,0,50,1.34059483649954,0.547843661090359,0.032,1,0
595,0,0,50,1.83051370870974,0.631931596067734,0.128,1,0
595,1,1,50,1.62142649067566,0.516756397775374,0.128,1,0
595,1,1,50,1.42226388039812,0.667006573237479,0.128,1,0
595,0,0,50,1.42248183114827,0.631890843502246,0.128,1,0
595,1,1,40,1.5255544235399,0.698802327424288,0.064,1,0
595,1,1,50,1.0895819843486,0.716326835563406,0.032,1,0
595,1,1,50,1.31859267812222,0.598065611628816,0.128,1,0
595,0,0,50,1.44542582655977,0.519134838159196,0.256,1,0
595,0,1,20,1.82236168655287,0.482654048464261,0.032,0,0
595,1,1,50,1.38015501067881,0.569714203777723,0.064,1,0
595,0,0,10,1.34268468835577,0.546894881024957,0.032,1,0
595,0,1,10,3.96494675752893,1.14896812998597,0.032,0,0
595,1,0,50,2.25459002166055,0.767136528636329,0.064,0,0
595,0,0,50,1.44772095059045,0.57989600549452,0.256,1,0
595,1,1,50,1.53331250424497,0.731577350630425,0.128,1,0
595,1,1,50,1.23859931928106,0.800853388877586,0.256,1,0
595,0,0,50,1.31919551419839,0.616803036821075,0.128,1,0
595,0,0,50,1.40558008256182,0.81632577901613,0.064,1,0
595,0,0,50,1.33915702566784,1.10027606088761,0.032,1,0
595,1,1,50,1.08692763401195,0.667933316729963,0.128,1,0
595,1,1,50,1.34317371912394,0.833559585531242,0.256,1,0
595,1,1,50,1.77021621499304,0.814848724974319,0.128,1,0
595,1,1,50,1.65349906042684,0.599432180942036,0.128,1,0
595,1,0,30,2.71297938976716,1.03759016504698,0.032,0,0
595,1,1,20,1.42142256635521,0.59955202366598,0.064,1,0
595,0,0,50,2.26574867742788,0.516773000671528,0.064,1,0
595,1,1,50,1.29739923173841,0.613175454881974,0.064,1,0
595,1,1,50,1.0495388168171,0.767385572083294,0.256,1,0
595,1,1,50,1.99290271457378,0.886349249473773,0.064,1,0
595,0,0,50,1.39746066245623,0.484959737976082,0.128,1,0
595,0,0,50,1.62870248364192,0.732161772585474,0.032,1,0
595,0,0,50,2.58800818069931,0.950309040277265,0.064,1,0
595,1,0,50,2.75599326827936,0.817568581282161,0.032,0,0
595,1,0,50,2.31970024225116,0.96840981985908,0.032,0,0
595,1,1,30,2.11214441501163,0.565763016293757,0.064,1,0
595,1,1,50,1.29137841774523,0.781719003524631,0.256,1,0
595,1,1,40,1.41461447319761,1.11836657686066,0.064,1,0
595,0,0,50,1.34311002437584,0.703198472533375,0.256,1,0
595,1,0,50,1.5347140905764,0.569517383987084,0.032,0,0
595,1,1,50,1.23190744640026,0.689002392326482,0.256,1,0
595,0,0,50,1.20151448602788,0.818315107881092,0.256,1,0
595,1,1,40,2.05664455462713,0.536098168397322,0.064,1,0
595,1,0,30,1.51195725508779,0.734261586180888,0.128,0,0
595,0,0,50,2.06352056872472,0.683918887304142,0.064,1,0
595,1,1,50,0.972072418815456,0.600155463485047,0.256,1,0
595,1,1,50,1.12436595802568,0.748468835609034,0.256,1,0
595,0,0,50,1.52435690189898,0.685417676047422,0.032,1,0
595,0,1,50,1.04745711547416,0.548512606881559,0.032,0,0
595,1,1,50,1.53655912517849,0.50383813685365,0.128,1,0
595,0,0,10,3.84904163553659,0.834891741568223,0.064,1,0
595,0,1,50,1.19522832756024,0.885899763786234,0.032,0,0
595,1,1,50,1.22138060630765,0.515316473846324,0.256,1,0
595,0,0,50,1.39424845479894,0.58636600330472,0.256,1,0
595,1,1,50,1.05806998875551,0.617996332269162,0.032,1,0
595,0,0,50,2.76576362003572,0.764685941119678,0.064,1,0
595,0,0,50,1.5999812840065,0.632271804508753,0.256,1,0
595,0,0,50,2.25579267510399,0.718919604246505,0.256,1,0
595,0,0,50,1.16171583388001,0.799066917220131,0.128,1,0
595,0,0,50,1.48306066849362,0.632659406672232,0.064,1,0
595,1,0,50,1.88494373882189,0.683181416830048,0.064,0,0
595,0,1,50,1.44442753967736,0.502572996143252,0.032,0,0
595,1,1,40,3.31881455319282,0.802336480336264,0.032,1,0
595,1,1,50,1.08211098281574,1.03518274506275,0.032,1,0
595,0,1,50,4.05394311244041,0.699299810576253,0.064,0,0
595,0,0,50,1.93679850875773,0.698691540824249,0.128,1,0
595,1,1,50,1.54602488925029,0.616487581788562,0.064,1,0
595,0,1,50,1.38647195997089,0.515448089535348,0.128,0,0
595,0,0,50,2.41753628110141,0.664298188019544,0.064,1,0
595,1,1,50,2.8969382749591,0.650390998211689,0.032,1,0
595,1,1,50,1.53363912849966,0.752105473673902,0.128,1,0
595,1,1,50,1.33575403563492,0.617957089059055,0.256,1,0
595,0,1,50,3.5606167221358,0.546704702393152,0.064,0,0
595,0,0,50,1.38535503784753,0.601426037869416,0.064,1,0
595,0,0,50,1.08916298761591,0.861506184579805,0.128,1,0
595,0,1,10,2.20868210735917,0.481119035221636,0.032,0,0
595,1,0,40,2.73496283215284,0.582087889696471,0.032,0,0
595,1,1,50,1.34917219467647,0.833503135683015,0.128,1,0
595,0,0,50,1.09838423630502,0.648480759507045,0.256,1,0
595,0,0,50,1.17896835638862,0.834417200600728,0.256,1,0
595,1,1,50,1.03048865342978,0.847544959888794,0.128,1,0
595,1,1,50,1.48636132430658,0.867047929544002,0.256,1,0
595,0,0,50,1.24827277049515,0.733684409125708,0.032,1,0
595,0,0,50,1.44783143531997,0.715367188149132,0.128,1,0
595,1,1,50,1.11204419389088,0.599090765017085,0.064,1,0
595,1,1,50,2.00622880300693,0.718033613318577,0.128,1,0
595,0,0,50,2.61109405540768,0.400004226191901,0.128,1,0
595,1,1,50,1.29729206758831,0.969052502886392,0.256,1,0
595,1,1,50,1.8068814477725,0.714645113089122,0.032,1,0
595,1,1,50,1.25765008641127,0.669476480487734,0.064,1,0
595,0,0,50,1.30494509724062,0.6656010625856,0.256,1,0
595,0,0,50,1.43241187257972,0.733792478887364,0.128,1,0
595,1,1,50,1.46536922577769,0.598351785187609,0.256,1,0
595,1,1,50,1.07223859871551,0.915933799723163,0.256,1,0
595,0,0,50,2.82550204894878,0.551604971813038,0.064,1,0
595,0,0,50,1.44242009856086,0.433834589870647,0.128,1,0
595,0,0,50,2.02987645935733,0.535585893575102,0.032,1,0
595,0,1,50,2.1559051219942,0.633330767431296,0.128,0,0
595,0,0,50,1.67112831775006,0.532674953021109,0.032,1,0
595,0,0,50,1.38912842340395,0.735586799188517,0.256,1,0
595,0,0,50,2.30116295742802,0.551428679239005,0.032,1,0
595,1,1,50,1.35421132468525,0.749305017847568,0.256,1,0
595,1,1,50,1.33814787143283,0.936515655776486,0.256,1,0
595,0,0,50,1.15869350298494,0.781010814523324,0.128,1,0
595,0,1,50,1.15805836672708,0.654136913521215,0.032,0,0
595,0,0,50,1.24871712437831,0.617358781045303,0.128,1,0
595,1,1,50,2.6021296988083,1.01974869252183,0.032,1,0
595,1,1,50,1.42953413781896,0.681918992958032,0.032,1,0
595,0,0,50,1.33790909159463,0.886513467213139,0.256,1,0
595,1,1,50,1.85534288754594,0.883699125329964,0.064,1,0
595,0,0,50,1.11678869795613,0.753063007991761,0.128,1,0
595,0,0,50,1.25728331333399,0.569279811632819,0.064,1,0
595,0,0,50,1.54367180601694,0.832995087051764,0.128,1,0
595,1,1,50,1.63858754631784,0.868346577916294,0.032,1,0
595,1,1,50,1.27492343800701,0.851899144951254,0.064,1,0
595,1,1,50,2.74734587606695,0.850511142808013,0.128,1,0
595,1,1,50,0.906519655565731,0.81632547714375,0.256,1,0
595,0,0,50,1.92374712279346,0.633196133034304,0.032,1,0
595,0,0,50,1.33021712060552,0.615640230327845,0.256,1,0
595,1,1,50,1.07671353211533,0.536387964408845,0.032,1,0
595,0,0,50,2.17026089187711,0.56984702695068,0.064,1,0
595,1,1,50,0.898073913075961,0.416690438996069,0.064,1,0
595,1,1,50,1.37057453568466,1.13560611892212,0.064,1,0
595,1,1,50,1.19781958689075,0.768434875139035,0.256,1,0
595,0,0,50,1.63875508463755,0.751118356011808,0.064,1,0
595,1,1,50,1.13281622857787,0.88329884458892,0.064,1,0
595,0,0,50,1.05378915830795,0.666350909763016,0.128,1,0
595,1,1,50,0.960947874451056,0.934532666198909,0.256,1,0
595,0,0,50,1.12290067694522,0.54994498403836,0.064,1,0
595,1,1,50,1.63620004980825,0.733486683721654,0.064,1,0
595,1,1,50,1.43832823926304,0.71940410695225,0.128,1,0
595,1,1,50,1.25399141177535,0.732603711501695,0.256,1,0
595,0,0,50,1.17573411216028,0.800534915137105,0.128,1,0
595,1,1,50,2.17411427320819,0.417827284595929,0.032,1,0
595,1,1,50,1.11322632011957,0.603981072697788,0.256,1,0
595,1,1,50,3.36335559630767,0.682770268741064,0.064,1,0
595,0,1,50,2.17127578165662,0.649268944282085,0.128,0,0
595,0,1,50,2.32807172451261,0.649213098175824,0.032,0,0
595,1,1,50,1.6229823330082,0.434530704038218,0.128,1,0
595,0,1,50,3.65620654003229,0.466984838536941,0.032,0,0
659,1,0,20,4.01890652423163,1.15020349168935,0.064,0,1
659,1,0,10,4.09942777207243,0.751808060335869,0.032,0,1
659,1,0,10,8.24949994958704,0.847350140340015,0.128,0,1
659,1,1,20,4.95155110717495,0.602737191132299,0.256,1,1
659,1,1,10,5.09188822537501,1.08516644901692,0.256,1,1
659,0,0,30,3.32761135592908,1.09953131405337,0.256,1,1
659,0,1,10,4.46301589112819,1.41878384358689,0.256,0,1
659,0,0,10,4.19720943795709,1.469069625492,0.064,1,1
659,1,0,20,4.28358850545145,1.01385168320622,0.064,0,1
659,1,0,10,7.19187838435892,0.800144958773686,0.032,0,1
659,0,0,20,2.58539707896943,0.882171640605986,0.064,1,1
659,0,1,20,3.61305425901676,0.969890414548427,0.256,0,1
659,0,0,40,3.78609464401193,1.07804046650016,0.032,1,1
659,0,1,10,5.01930861728895,1.16729999341897,0.128,0,1
659,1,0,20,2.01221131258033,0.683741735508665,0.256,0,1
659,0,0,10,6.14736046435108,0.652677631852857,0.064,1,1
659,1,0,10,6.91580255902681,0.816052086144278,0.032,0,1
659,0,1,30,3.82987056346791,0.584633343657537,0.032,0,1
659,1,1,50,4.48403913947276,0.849780810984143,0.256,1,1
659,1,0,40,3.96749989283539,1.06307729182485,0.032,0,1
659,0,1,20,4.45036354404554,0.913645685982367,0.128,0,1
659,0,0,40,3.9546443861227,0.698358663384628,0.032,1,1
659,1,1,20,5.65504279634572,0.618632545508735,0.032,1,1
659,0,0,40,2.85181784097769,0.68602328155021,0.128,1,1
659,1,0,40,2.67144831383531,0.666236801416322,0.128,0,1
659,0,0,20,3.77147530116234,1.33233625122468,0.032,1,1
659,0,0,10,4.04254911301046,1.01644717577891,0.128,1,1
659,0,1,30,2.58033589863859,0.730762473488052,0.128,0,1
659,0,0,30,3.49494364961627,1.08568204582069,0.064,1,1
659,1,1,20,2.31148356037104,0.485065805004037,0.128,1,1
659,1,0,10,1.82443657163141,0.601225417835347,0.064,0,1
659,1,1,30,2.82487579490361,0.432148305926588,0.032,1,1
659,0,0,20,3.79659011805005,0.734090306719765,0.032,1,1
659,1,1,10,1.48639796466019,0.61505355505232,0.032,1,1
659,0,0,20,1.47540077991562,0.388440307594894,0.064,1,1
659,0,0,40,2.31335395720543,0.816248906470253,0.256,1,1
659,0,0,40,2.73766144851292,0.933788374680676,0.064,1,1
659,1,0,50,3.26457632613712,0.668571778742713,0.128,0,1
659,0,1,40,2.93627941965772,0.449262014340959,0.256,0,1
659,1,0,20,2.86354736638127,0.58111623689183,0.256,0,1
659,0,0,40,4.03802315114171,0.448952595885261,0.064,1,1
659,0,0,50,3.0297817528235,0.620635464003892,0.064,1,1
659,0,0,40,7.06021886903176,0.733371852157754,0.064,1,1
659,0,0,50,4.71698595632636,0.601017730130465,0.128,1,1
659,1,1,20,4.37469669444498,0.753219914111425,0.128,1,1
659,0,0,10,3.37042521038989,0.686125917915837,0.128,1,1
659,0,0,20,2.38979027767992,0.768888864738983,0.256,1,1
659,0,0,10,1.7475275201305,0.665304621715681,0.256,1,1
659,1,0,50,3.278769426196,0.751867830925738,0.256,0,0
659,0,0,20,2.39655612730084,0.537010371706798,0.128,1,0
659,0,0,20,4.01117045908037,0.66608707307023,0.032,1,0
659,1,0,40,3.06405505414656,0.535675193333649,0.032,0,0
659,1,0,20,2.18817321154615,0.582562202165718,0.064,0,0
659,1,1,30,4.88779400036123,0.800157335511292,0.064,1,0
659,0,0,30,2.65680874558433,0.651659116856055,0.128,1,0
659,1,0,30,2.61533218259865,0.451552012789762,0.128,0,0
659,1,0,20,1.83213580843946,0.500376132094534,0.064,0,0
659,0,1,20,4.73878229800402,0.501167639598832,0.032,0,0
659,1,0,30,4.25057763143012,0.798504588147392,0.064,0,0
659,1,0,10,2.95331615079835,0.616840333435452,0.032,0,0
659,0,0,50,5.46354265718313,0.900820064564352,0.256,1,0
659,0,0,50,2.82874095969822,0.748850623636739,0.256,1,0
659,1,1,10,3.63983450187871,0.513549811541452,0.032,1,0
659,0,0,40,1.92122930594266,1.18206242343783,0.064,1,0
659,0,0,30,3.25592468422744,0.864961635130458,0.064,1,0
659,0,1,10,2.12065206694521,0.43501578486932,0.064,0,0
659,1,0,30,2.13737998337275,0.800359589527012,0.256,0,0
659,0,0,20,1.38897492231359,0.64788541917596,0.032,1,0
659,1,0,50,4.1231687710142,0.680303417247604,0.256,0,0
659,0,1,20,6.17723126931605,0.548524360741256,0.256,0,0
659,1,0,20,1.58926465873723,0.882049986325088,0.128,0,0
659,1,0,20,3.11606905133207,0.753131465713959,0.256,0,0
659,1,1,20,4.29448426131741,0.58415910327225,0.256,1,0
659,1,0,50,3.09022611998895,0.915225380403688,0.128,0,0
659,0,0,40,3.50909026143863,0.719847397836158,0.256,1,0
659,0,1,40,7.03277511225129,0.599962084918749,0.032,0,0
659,1,0,50,3.25636360562732,1.06707346892194,0.064,0,0
659,1,0,10,4.09741217496735,0.567373831228353,0.128,0,0
659,0,1,40,4.18407802054286,0.832419265932404,0.032,0,0
659,1,0,40,1.35808258363465,0.598028295035008,0.256,0,0
659,1,0,50,3.17028640979785,1.03512518316042,0.032,0,0
659,1,1,50,1.96750532652554,0.666093412375776,0.064,1,0
659,0,0,40,3.00575337205734,0.834853860908421,0.128,1,0
659,0,0,50,3.96022327635833,1.05140240519261,0.064,1,0
659,0,1,50,4.80198607405601,0.737536775515182,0.064,0,0
659,0,0,20,3.44837481351849,2.01734041403513,0.256,1,0
659,1,0,50,2.06388389291265,0.9142439956218,0.128,0,0
659,1,1,30,2.63699419138534,0.503119541782653,0.032,1,0
659,1,0,30,3.10305113766366,0.85007604147261,0.128,0,0
659,1,0,40,4.55518546089437,0.783335235124687,0.256,0,0
659,0,0,50,3.93883355581248,0.968599007566692,0.064,1,0
659,1,0,50,1.68729506687308,0.534935004011262,0.032,0,0
659,1,0,30,2.26857884253981,0.6329841281923,0.128,0,0
659,0,1,50,3.19877615189762,0.533055249155732,0.128,0,0
659,1,0,40,3.02462638853467,0.764154913294129,0.128,0,0
659,1,0,10,4.01806550977379,0.765989991142182,0.032,0,0
659,1,0,10,3.05149809851078,0.717032746434445,0.128,0,0
659,0,0,30,4.84615744539304,0.663562218466774,0.032,1,0
659,1,1,20,2.44592482308764,0.703149366702884,0.064,1,0
659,1,1,40,3.15660226536519,0.701117166657234,0.128,1,0
659,0,0,10,3.56696871945495,0.549017015297897,0.032,1,0
659,0,0,40,2.33430385073554,0.698976896553999,0.032,1,0
659,1,0,50,3.65558767470066,0.715279777677963,0.128,0,0
659,0,1,10,5.37049162215577,0.415269151794724,0.064,0,0
659,1,0,30,2.78984600318922,0.781168098444119,0.064,0,0
659,0,0,40,2.56022581207962,0.398147594716633,0.032,1,0
659,0,0,30,4.7978851474917,0.650410575651331,0.032,1,0
659,1,0,50,2.19645928686974,0.637032529087272,0.128,0,0
659,0,0,40,2.29409424312599,0.814623629426816,0.256,1,0
659,0,1,50,3.27095155382436,0.683422657158226,0.128,0,0
659,1,0,40,3.16880904987105,0.86653740521986,0.128,0,0
659,0,0,20,3.30870060549467,0.916491128294263,0.064,1,0
659,1,0,30,5.1038882277899,0.731131360662403,0.032,0,0
659,1,1,40,3.65596108994936,1.03459449277376,0.128,1,0
659,1,0,50,3.44045732349693,1.06949146095593,0.064,0,0
659,1,1,30,4.99228114153352,0.485932780425064,0.064,1,0
659,1,1,30,0.886133404334076,0.550141487249872,0.256,1,0
659,1,0,30,1.13251200090791,0.564163124202285,0.256,0,0
659,0,1,50,1.76133030012716,0.483866468880326,0.064,0,0
659,1,0,30,1.40135316992388,0.56722349913884,0.032,0,0
659,1,0,40,2.67085151355434,0.565804702315247,0.256,0,0
659,0,0,30,3.43388769045845,0.369771658235695,0.032,1,0
659,1,1,20,4.18730321740895,0.515841621219879,0.064,1,0
659,0,0,40,1.96585529600619,0.451757285522064,0.256,1,0
659,1,1,50,2.19122905840795,0.46375336360489,0.064,1,0
659,0,0,40,1.62504369592364,0.348856479947222,0.256,1,0
659,1,1,10,5.13623438040586,0.667389045560267,0.128,1,0
659,1,1,20,3.12034445971856,0.385739159939578,0.128,1,0
659,0,0,40,3.14784496837272,0.56558101541223,0.256,1,0
659,0,1,30,2.14212751904316,0.483640065132175,0.064,0,0
659,0,0,30,3.60784727467224,0.481023441542638,0.256,1,0
659,1,0,50,2.51147172700264,0.965135332085891,0.032,0,0
659,0,0,20,2.56685370635032,0.630124497912126,0.256,1,0
659,1,1,20,1.91318865228188,0.399209881104995,0.256,1,0
659,1,0,30,1.31511054842314,0.750630760842701,0.128,0,0
659,1,1,20,3.53195824752678,0.734467948172009,0.064,1,0
659,1,0,40,3.24138745047105,0.534474045979558,0.064,0,0
659,1,1,50,2.60119704189873,0.564518729023635,0.128,1,0
659,1,1,50,1.83141825949238,0.516384990216466,0.128,1,0
659,1,1,30,2.91063119553844,0.416600103964796,0.032,1,0
659,0,1,20,2.4597206600355,0.497540953418938,0.032,0,0
659,0,1,10,2.83356486890092,0.532649533638498,0.032,0,0
659,1,1,30,2.06261663566437,0.481674880594248,0.256,1,0
659,0,0,30,3.73671749581723,0.500273495727917,0.256,1,0
659,1,0,40,2.64632444079779,0.798353350443766,0.032,0,0
659,1,0,20,3.25540938929515,0.480794924692484,0.064,0,0
659,0,1,50,1.90290750712575,0.616806825681124,0.128,0,0
659,1,1,40,2.27038343135081,0.385199413402937,0.032,1,0
659,1,0,20,1.38607423748728,0.551543983003125,0.032,0,0
659,1,0,40,2.12533741705306,0.466808304851875,0.128,0,0
659,1,1,30,3.89241656116233,0.498240390066756,0.032,1,0
659,1,0,50,3.82259032453015,0.664479908327805,0.032,0,0
659,0,1,40,2.91222326669865,0.632696142622968,0.256,0,0
659,0,0,40,2.66910880843457,0.501802173838019,0.128,1,0
659,1,1,20,6.89958178699529,0.302769431026652,0.256,1,0
659,0,0,20,2.42498036324838,0.481189169086283,0.032,1,0
659,1,0,10,3.94396356288227,0.532988233645679,0.032,0,0
659,0,0,30,4.35751355554652,0.599543388920138,0.128,1,0
659,1,0,50,3.38611770700663,0.815410005113343,0.064,0,0
659,1,0,20,2.20891149303946,0.45184120584419,0.032,0,0
659,1,0,30,3.65294327891758,0.583396273575025,0.064,0,0
