Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,StimulusType
46,1,0,2,4.315,0.612,0,Face
46,0,1,3,2.099,1.294,0,Face
46,0,0,2,3.097,1.273,1,Face
46,0,0,2,4.484,1.346,1,Face
46,1,1,2,2.448,0.998,1,Face
46,0,1,2,2.015,2.349,0,Face
46,0,0,3,2.762,0.833,1,Face
46,0,0,3,1.63,1.108,1,Face
46,1,1,3,1.331,0.924,1,Face
46,1,0,2,4.744,0.9,0,Face
46,0,1,3,1.284,0.766,0,Face
46,1,1,2,1.688,0.803,1,Face
46,0,1,1,4.911,0.782,0,Face
46,1,1,3,1.522,1.276,1,Face
46,1,1,2,2.277,1.05,1,Face
46,0,0,2,2.391,1.334,1,Face
46,1,1,3,3.307,1.007,1,Face
46,1,1,3,1.724,2.385,1,Face
46,0,0,1,3.782,0.958,1,Face
46,0,0,2,1.899,0.464,1,Face
46,1,0,2,1.873,0.416,0,Face
46,0,0,3,1.428,0.381,1,Face
46,0,0,3,1.858,0.816,1,Face
46,1,1,2,1.266,1.088,1,Face
46,1,0,3,2.899,0.447,0,Face
46,1,0,3,1.194,0.503,0,Face
46,0,0,2,1.382,0.665,1,Face
46,0,0,3,1.047,0.634,1,Face
46,1,1,1,4.52,0.6,1,Face
46,0,0,2,1.272,0.865,1,Face
46,0,0,2,1.86,0.247,1,Face
46,1,1,2,2.509,0.835,1,Face
46,1,0,3,2.19,0.486,0,Face
46,1,0,3,3.005,0.757,0,Face
46,1,1,1,2.705,0.804,1,Face
46,1,1,3,2.384,2.181,1,Face
46,1,0,2,1.409,0.611,0,Face
46,0,1,2,2.917,0.914,0,Face
46,0,1,2,4.374,0.832,0,Face
46,1,0,2,2.31,0.638,0,Face
46,1,1,3,1.189,0.774,1,Face
46,1,0,2,4.73,0.748,0,Face
46,1,0,3,1.331,1.066,0,Face
46,1,1,3,1.375,0.424,1,Face
46,1,1,2,1.57,0.507,1,Face
46,1,1,3,1.475,0.685,1,Face
46,0,1,2,1.957,0.446,0,Face
46,1,0,2,5.437,0.462,0,Face
46,0,0,3,2.307,0.452,1,Face
46,0,0,3,2.218,0.846,1,Face
46,1,1,3,1.419,1.042,1,Face
46,1,0,3,1.043,0.784,0,Face
46,0,0,2,2.283,0.359,1,Face
46,1,0,3,1.251,0.434,0,Face
46,0,1,2,1.301,0.417,0,Face
46,1,0,3,1.233,0.532,0,Face
46,1,1,3,1.63,0.837,1,Face
46,0,1,2,2.753,0.38,0,Face
46,1,0,3,1.707,0.376,0,Face
46,1,0,3,1.545,0.309,0,Face
46,1,1,3,1.156,0.663,1,Face
46,0,0,2,1.737,1.197,1,Face
46,0,0,3,1.801,1.575,1,Face
46,0,1,2,1.096,0.378,0,Face
46,0,0,2,1.209,0.313,1,Face
46,0,1,2,3.042,0.421,0,Face
46,0,1,3,1.241,0.373,0,Face
46,0,1,2,2.146,0.347,0,Face
46,0,0,3,2.282,0.293,1,Face
46,0,1,2,1.676,2.802,0,Face
46,1,0,3,2.207,1.631,0,Face
46,0,0,3,1.178,0.318,1,Face
47,1,1,2,5.597,1.852,1,Face
47,1,1,2,4.786,0.704,1,Face
47,0,0,2,1.5,2.261,1,Face
47,1,1,2,7.331,0.595,1,Face
47,0,0,2,2.383,2.258,1,Face
47,1,0,1,4.436,2.633,0,Face
47,1,1,1,1.921,0.868,1,Face
47,0,0,1,1.946,1.738,1,Face
47,1,1,1,1.762,2.14,1,Face
47,1,1,1,1.589,0.79,1,Face
47,0,0,2,1.676,1.696,1,Face
47,1,0,1,2.9,1.651,0,Face
47,0,0,1,4.075,0.585,1,Face
47,1,1,2,1.925,1.014,1,Face
47,1,0,1,1.664,0.535,0,Face
47,0,0,1,1.396,0.556,1,Face
47,1,1,2,1.914,0.551,1,Face
47,0,0,1,3.095,1.3,1,Face
47,1,1,2,2.048,0.773,1,Face
47,1,0,1,1.357,0.385,0,Face
47,0,0,3,1.261,1.81,1,Face
47,1,1,2,1.584,0.589,1,Face
47,0,0,1,11.83,1.14,1,Face
47,0,0,1,6.09,0.376,1,Face
47,0,1,2,4.037,0.536,0,Face
47,1,1,2,1.413,0.331,1,Face
47,1,1,3,2.144,0.75,1,Face
47,1,1,1,2.932,0.412,1,Face
47,0,0,2,1.314,1.504,1,Face
47,0,1,1,2.276,1.839,0,Face
47,0,0,1,2.363,1.322,1,Face
47,0,0,2,1.541,3.132,1,Face
47,0,0,1,6.659,0.31,1,Face
47,0,0,2,2.334,0.506,1,Face
47,1,0,3,1.414,2.454,0,Face
47,0,0,1,4.713,0.375,1,Face
47,0,0,1,1.815,0.25,1,Face
47,1,0,2,1.772,0.3,0,Face
47,1,1,1,2.845,0.617,1,Face
47,1,1,1,1.166,0.222,1,Face
47,1,0,1,1.433,0.19,0,Face
47,1,0,1,1.287,0.18,0,Face
47,0,0,2,1.937,0.404,1,Face
47,1,0,2,1.424,0.272,0,Face
47,1,0,2,2.615,0.27,0,Face
47,0,1,1,2.801,2.761,0,Face
47,1,0,1,2.859,1.174,0,Face
47,0,0,1,1.312,0.412,1,Face
47,1,0,1,1.389,0.26,0,Face
47,0,0,1,2.056,0.184,1,Face
47,0,0,2,1.272,0.298,1,Face
47,0,0,2,1.335,0.26,1,Face
47,1,0,2,1.81,0.27,0,Face
47,0,0,2,1.149,0.313,1,Face
47,1,0,2,2.12,0.236,0,Face
47,0,0,1,0.973,0.519,1,Face
47,1,0,1,0.935,0.231,0,Face
47,0,0,1,1.243,0.225,1,Face
47,1,0,1,1.325,0.195,0,Face
47,0,1,1,2.466,1.553,0,Face
47,0,0,1,1.255,0.268,1,Face
47,1,0,1,2.288,0.257,0,Face
47,1,0,1,0.89,0.2,0,Face
47,0,0,1,4.17,0.353,1,Face
47,0,0,1,3.673,0.629,1,Face
47,0,1,1,2.795,2.877,0,Face
47,0,1,1,0.941,0.484,0,Face
47,0,0,1,3.855,0.238,1,Face
47,1,1,1,1.78,1.06,1,Face
47,1,1,3,2.151,2.441,1,Face
47,1,1,2,1.731,3.309,1,Face
47,0,0,1,3.223,0.287,1,Face
47,1,1,1,2.836,3.161,1,Face
47,0,1,2,3.223,0.839,0,Face
47,0,0,1,2.571,0.775,1,Face
47,1,1,3,1.506,0.802,1,Face
48,0,0,2,11.904,2.279,1,Face
48,0,1,2,2.374,1.454,0,Face
48,1,1,3,7.689,1.386,1,Face
48,0,0,2,9.891,4.45,1,Face
48,1,1,3,2.084,0.899,1,Face
48,0,0,2,9.696,0.938,1,Face
48,0,1,2,2.335,0.991,0,Face
48,0,1,3,1.819,0.555,0,Face
48,1,1,1,8.841,1.138,1,Face
48,1,1,3,4.728,0.821,1,Face
48,1,1,3,1.542,0.535,1,Face
48,1,1,3,2.707,0.374,1,Face
48,0,1,2,3.229,0.494,0,Face
48,0,0,1,4.707,2.028,1,Face
48,0,0,2,1.904,2.054,1,Face
48,0,0,1,4.409,0.457,1,Face
48,0,0,2,1.618,0.658,1,Face
48,1,0,2,10.082,0.848,0,Face
48,0,1,2,1.655,0.693,0,Face
48,0,0,2,11.23,1.194,1,Face
48,1,1,1,1.563,0.75,1,Face
48,0,1,1,4.85,4.418,0,Face
48,1,1,2,1.439,0.437,1,Face
48,0,1,2,8.173,0.81,0,Face
48,0,0,3,2.316,2.542,1,Face
48,0,0,2,5.898,5.74,1,Face
48,0,1,1,9.41,1.443,0,Face
48,1,1,2,1.904,0.474,1,Face
48,1,1,2,3.333,2.802,1,Face
48,1,1,3,1.105,0.437,1,Face
48,1,0,1,8.36,0.655,0,Face
48,1,1,2,5.525,0.906,1,Face
48,1,1,2,1.77,0.887,1,Face
48,0,1,1,5.915,0.387,0,Face
48,1,1,2,2.398,0.32,1,Face
48,1,1,3,1.565,0.406,1,Face
48,1,0,3,1.588,1.616,0,Face
48,1,1,3,1.558,1.476,1,Face
48,1,0,1,1.697,0.838,0,Face
48,1,1,1,1.465,0.533,1,Face
48,0,1,2,2.919,0.524,0,Face
48,0,0,2,1.305,0.721,1,Face
48,0,0,1,2.535,1.848,1,Face
48,1,1,1,5.022,0.579,1,Face
48,0,1,2,2.588,0.443,0,Face
48,1,1,2,2.551,0.403,1,Face
48,1,1,3,1.281,0.338,1,Face
48,1,1,3,1.486,0.363,1,Face
48,1,1,1,1.383,0.604,1,Face
48,1,1,2,1.592,0.768,1,Face
48,0,1,1,1.835,0.617,0,Face
48,0,1,2,2.536,0.425,0,Face
48,0,1,2,2.904,0.386,0,Face
48,0,0,1,4.437,4.974,1,Face
48,0,0,2,3.726,2.21,1,Face
48,0,1,2,1.293,0.701,0,Face
48,0,1,1,8.393,5.946,0,Face
48,1,0,2,1.438,0.525,0,Face
48,1,1,3,1.385,0.41,1,Face
48,0,1,2,1.781,0.489,0,Face
48,1,0,1,1.322,2.402,0,Face
48,1,1,2,1.46,0.473,1,Face
48,0,1,1,4.1,1.56,0,Face
48,1,1,1,1.377,1.291,1,Face
48,0,1,1,3.894,5.681,0,Face
48,1,1,2,1.531,0.293,1,Face
48,1,0,2,1.598,0.917,0,Face
48,0,1,3,2.187,0.359,0,Face
48,0,0,2,2.319,0.561,1,Face
48,0,0,2,2.151,0.382,1,Face
48,1,0,2,6.534,0.39,0,Face
48,1,0,2,1.798,0.528,0,Face
48,1,1,2,3.736,0.48,1,Face
48,0,0,2,5.016,0.353,1,Face
48,0,0,2,1.514,0.434,1,Face
48,1,1,3,1.806,0.399,1,Face
49,1,1,3,2.17,1.193,1,Face
49,1,1,3,1.679,1.387,1,Face
49,0,1,2,2.58,2.172,0,Face
49,0,1,2,1.632,3.33,0,Face
49,1,1,2,1.421,1.811,1,Face
49,0,1,1,2.736,0.588,0,Face
49,0,0,1,2.672,1.682,1,Face
49,1,1,1,1.716,0.993,1,Face
49,0,1,2,1.479,0.564,0,Face
49,0,1,2,1.57,0.548,0,Face
49,0,1,1,3.408,0.347,0,Face
49,1,0,2,2.484,1.117,0,Face
49,0,1,2,1.394,0.449,0,Face
49,1,1,2,0.974,0.671,1,Face
49,1,1,3,1.6,1.639,1,Face
49,0,1,2,2.731,1.118,0,Face
49,1,0,1,3.851,1.391,0,Face
49,0,1,2,2.142,1.438,0,Face
49,0,1,2,2.609,1.264,0,Face
49,1,1,3,1.622,0.617,1,Face
49,0,0,2,2.465,1.427,1,Face
49,0,1,3,1.432,1.905,0,Face
49,0,1,2,2.766,1.301,0,Face
49,0,1,2,1.364,1.571,0,Face
49,0,1,2,1.067,0.543,0,Face
49,0,0,1,2.801,1.012,1,Face
49,0,0,1,2.624,0.803,1,Face
49,1,1,3,2.026,0.624,1,Face
49,1,1,1,2.403,1.804,1,Face
49,1,1,2,2.081,1.39,1,Face
49,1,0,2,2.307,2.83,0,Face
49,1,1,1,2.246,1.039,1,Face
49,1,1,2,1.913,0.96,1,Face
49,1,1,1,1.561,0.714,1,Face
49,0,0,2,1.567,1.999,1,Face
49,1,1,3,1.26,0.691,1,Face
49,1,1,3,1.608,0.538,1,Face
49,1,1,2,1.086,0.873,1,Face
49,0,1,1,1.936,0.759,0,Face
49,1,1,2,1.794,1.347,1,Face
49,1,1,2,1.067,0.447,1,Face
49,1,0,2,2.151,1.612,0,Face
49,1,0,2,2.076,0.656,0,Face
49,1,0,1,2.938,1.425,0,Face
49,0,0,2,2.346,0.857,1,Face
49,1,0,1,1.844,0.422,0,Face
49,0,1,1,1.978,0.566,0,Face
49,1,1,2,2.575,0.884,1,Face
49,1,1,1,1.522,0.398,1,Face
49,0,0,1,3.276,1.485,1,Face
49,1,1,1,4.247,0.64,1,Face
49,0,0,2,1.667,1.567,1,Face
49,1,1,2,1.582,1.071,1,Face
49,0,1,1,4.102,1.86,0,Face
49,0,0,2,4.095,1.071,1,Face
49,0,0,3,1.453,1.691,1,Face
49,1,1,2,2.293,0.81,1,Face
49,1,1,1,4.112,1.448,1,Face
49,1,0,2,1.801,0.77,0,Face
49,0,0,3,4.685,2.472,1,Face
49,0,0,2,2.357,1.025,1,Face
49,0,0,2,3.489,0.684,1,Face
49,1,0,2,3.394,0.495,0,Face
49,0,0,2,1.158,0.384,1,Face
49,0,0,2,1.114,0.41,1,Face
49,0,0,2,2.032,0.439,1,Face
49,1,0,2,2.239,0.694,0,Face
49,1,0,2,1.373,0.372,0,Face
49,1,0,2,1.527,1.473,0,Face
49,1,0,2,1.352,0.618,0,Face
49,0,0,3,1.205,0.961,1,Face
49,1,0,2,1.784,0.508,0,Face
49,0,0,2,1.527,1.435,1,Face
49,0,0,2,1.976,1.186,1,Face
49,0,0,1,2.474,0.422,1,Face
49,0,1,1,1.431,1.165,0,Face
5,0,0,2,3.514,2.381,1,Face
5,0,0,2,4.479,4.016,1,Face
5,1,1,3,1.961,2.281,1,Face
5,1,1,3,2.213,1.054,1,Face
5,1,1,2,2.016,3.209,1,Face
5,0,1,1,2.943,1.619,0,Face
5,0,0,2,1.644,1.255,1,Face
5,1,0,1,2.36,0.914,0,Face
5,0,0,2,2.038,1.365,1,Face
5,0,1,1,3.527,1.887,0,Face
5,1,1,2,1.948,0.909,1,Face
5,0,0,2,1.649,0.959,1,Face
5,1,1,2,1.221,3.315,1,Face
5,1,0,2,1.246,0.961,0,Face
5,1,1,2,1.436,1.584,1,Face
5,1,0,1,3.777,0.615,0,Face
5,0,1,2,1.707,1.393,0,Face
5,0,0,2,1.203,0.497,1,Face
5,1,0,1,3.316,0.663,0,Face
5,1,1,3,3.476,0.516,1,Face
5,1,1,2,1.659,0.745,1,Face
5,0,0,1,2.038,0.634,1,Face
5,0,1,3,2.312,1.072,0,Face
5,0,0,2,1.184,1.888,1,Face
5,1,0,1,1.656,1.55,0,Face
5,0,0,1,1.836,0.439,1,Face
5,1,0,1,2.577,0.67,0,Face
5,1,1,3,3.592,0.902,1,Face
5,0,0,1,1.349,0.844,1,Face
5,1,1,2,1.562,1.229,1,Face
5,0,0,1,2.096,0.795,1,Face
5,1,1,2,1.624,0.711,1,Face
5,1,1,2,1.844,1.183,1,Face
5,1,0,2,1.56,1.975,0,Face
5,1,1,3,3.345,1.45,1,Face
5,0,1,2,5.125,0.601,0,Face
5,1,1,1,5.133,0.542,1,Face
5,0,1,2,1.372,0.713,0,Face
5,1,1,3,1.382,0.594,1,Face
5,1,1,3,1.66,0.633,1,Face
5,0,0,2,1.297,2.555,1,Face
5,0,0,1,2.836,1.463,1,Face
5,1,1,2,1.492,0.965,1,Face
5,0,0,2,1.172,1.051,1,Face
5,1,0,2,2.135,1.627,0,Face
5,1,0,1,2.962,0.915,0,Face
5,1,1,2,1.268,0.724,1,Face
5,0,0,2,1.548,1.365,1,Face
5,1,0,1,3.124,0.508,0,Face
5,0,0,3,1.854,1.022,1,Face
5,0,0,1,1.794,0.616,1,Face
5,0,0,2,2.089,0.884,1,Face
5,0,0,1,2.692,0.404,1,Face
5,0,0,1,2.318,0.803,1,Face
5,1,0,2,2.243,1.374,0,Face
5,1,0,1,1.714,0.522,0,Face
5,0,0,2,2.303,1.086,1,Face
5,1,1,2,1.989,0.979,1,Face
5,1,0,2,1.155,1.042,0,Face
5,0,1,2,1.783,1.887,0,Face
5,1,1,3,1.271,0.82,1,Face
5,0,1,1,3.053,0.325,0,Face
5,1,0,2,1.123,1.847,0,Face
5,1,1,2,1.53,1.208,1,Face
5,0,1,1,4.128,0.793,0,Face
5,0,0,2,1.3,1.527,1,Face
5,0,0,2,1.212,1.581,1,Face
5,0,0,3,1.366,0.725,1,Face
5,0,0,3,1.982,0.532,1,Face
5,1,1,1,2.452,0.602,1,Face
5,0,1,1,1.535,1.986,0,Face
5,0,0,2,2.221,1.254,1,Face
5,0,0,2,2.82,0.769,1,Face
5,0,1,2,3.818,0.709,0,Face
5,1,0,2,1.562,0.794,0,Face
5,1,1,3,1.875,0.514,1,Face
50,0,0,1,6.788,1.805,1,Face
50,0,1,2,3.072,1.853,0,Face
50,1,1,3,2.425,1.08,1,Face
50,0,1,2,3.297,1.461,0,Face
50,1,1,3,1.707,1.475,1,Face
50,0,0,2,1.914,2.98,1,Face
50,1,1,3,2.44,0.623,1,Face
50,1,1,3,1.427,0.63,1,Face
50,0,0,1,1.999,1.629,1,Face
50,0,1,2,2.559,1.749,0,Face
50,0,0,1,1.858,1.233,1,Face
50,1,0,1,4.45,1.168,0,Face
50,1,1,2,1.508,0.592,1,Face
50,0,0,2,1.352,3.483,1,Face
50,1,1,3,2.429,0.336,1,Face
50,0,0,2,3.244,0.462,1,Face
50,1,1,3,1.882,0.288,1,Face
50,0,0,3,1.447,2.018,1,Face
50,0,1,2,1.298,0.467,0,Face
50,1,1,3,1.399,0.542,1,Face
50,0,0,2,1.693,0.342,1,Face
50,1,1,3,1.17,0.348,1,Face
50,1,1,1,3.884,0.825,1,Face
50,0,0,2,1.723,0.795,1,Face
50,0,1,1,1.523,0.561,0,Face
50,0,1,1,1.809,0.293,0,Face
50,1,1,2,2.462,0.442,1,Face
50,1,1,3,1.382,0.39,1,Face
50,1,0,1,1.66,0.54,0,Face
50,0,0,3,2.722,1.538,1,Face
50,1,1,3,1.738,0.264,1,Face
50,0,0,2,1.48,0.631,1,Face
50,0,0,1,2.293,0.685,1,Face
50,1,1,2,1.883,0.276,1,Face
50,1,0,2,1.288,0.607,0,Face
50,1,1,3,2.091,0.269,1,Face
50,0,0,2,2.091,0.434,1,Face
50,0,1,2,1.244,0.406,0,Face
50,1,1,2,1.321,1.458,1,Face
50,0,0,2,2.475,0.368,1,Face
50,1,1,3,3.906,0.302,1,Face
50,1,1,3,1.599,0.153,1,Face
50,1,0,1,5.608,0.33,0,Face
50,0,0,1,1.241,0.307,1,Face
50,1,0,2,2.299,0.941,0,Face
50,1,1,2,1.419,1.378,1,Face
50,0,1,3,1.857,0.261,0,Face
50,0,0,2,1.402,0.373,1,Face
50,1,1,2,1.709,0.53,1,Face
50,0,0,1,1.32,0.962,1,Face
50,1,1,1,1.781,1.158,1,Face
50,0,0,1,1.639,0.392,1,Face
50,0,1,2,1.419,0.359,0,Face
50,0,0,3,2.587,1.139,1,Face
50,1,0,2,4.347,0.332,0,Face
50,1,0,2,1.527,0.629,0,Face
50,1,1,2,3.172,0.501,1,Face
50,1,1,3,2.095,0.365,1,Face
50,0,0,3,3.18,0.371,1,Face
50,0,0,2,2.729,0.331,1,Face
50,0,1,1,1.982,0.206,0,Face
50,0,0,1,3.941,0.368,1,Face
50,1,1,2,3.688,0.441,1,Face
50,1,0,1,1.3,0.373,0,Face
50,0,0,2,1.425,0.515,1,Face
50,0,0,1,1.141,0.51,1,Face
50,1,1,3,1.599,0.539,1,Face
50,0,0,1,2.261,1.585,1,Face
50,1,1,2,1.163,0.347,1,Face
50,0,0,2,2.016,1.258,1,Face
50,1,0,1,2.534,0.661,0,Face
50,0,0,3,1.672,0.378,1,Face
50,0,0,2,2.605,0.741,1,Face
50,1,1,1,1.732,1.979,1,Face
50,1,1,1,2.355,0.579,1,Face
50,1,1,2,1.945,0.296,1,Face
51,0,0,3,2.09,2.059,1,Face
51,1,1,3,1.462,2.81,1,Face
51,1,1,1,3.152,1.654,1,Face
51,0,0,3,1.581,1.183,1,Face
51,0,0,2,2.179,0.454,1,Face
51,1,1,2,2.013,1.351,1,Face
51,0,0,3,2.328,1.014,1,Face
51,0,0,2,2.133,1.011,1,Face
51,1,0,1,4.602,0.567,0,Face
51,1,0,2,1.932,0.805,0,Face
51,1,1,3,1.35,0.916,1,Face
51,0,0,2,1.534,0.702,1,Face
51,1,0,2,1.738,0.401,0,Face
51,0,0,2,3.622,0.383,1,Face
51,0,0,3,1.552,0.371,1,Face
51,0,0,2,2.709,0.383,1,Face
51,1,1,3,1.423,1.813,1,Face
51,0,0,3,1.4,0.803,1,Face
51,0,1,1,2.755,1.473,0,Face
51,0,0,2,2.396,1.462,1,Face
51,1,1,2,1.77,0.782,1,Face
51,0,0,2,1.978,0.466,1,Face
51,0,0,3,2.621,1.347,1,Face
51,0,0,2,2.179,2.409,1,Face
51,0,1,1,2.348,0.371,0,Face
51,0,0,1,2.842,0.388,1,Face
51,1,1,3,1.135,0.59,1,Face
51,1,0,2,3.833,0.407,0,Face
51,1,1,3,1.307,0.381,1,Face
51,0,0,3,2.306,0.769,1,Face
51,1,1,2,1.128,0.421,1,Face
51,0,1,1,3.304,0.872,0,Face
51,0,1,2,3.44,0.477,0,Face
51,0,0,1,4.359,0.642,1,Face
51,0,1,2,1.335,1.547,0,Face
51,1,1,3,3.09,0.425,1,Face
51,0,0,2,1.975,0.554,1,Face
51,0,0,3,2.972,0.5,1,Face
51,1,1,2,1.568,1.587,1,Face
51,0,0,2,3.115,0.394,1,Face
51,0,0,3,1.338,0.326,1,Face
51,1,1,1,2.711,0.365,1,Face
51,1,0,1,3.073,0.329,0,Face
51,0,0,3,1.164,0.301,1,Face
51,0,0,1,2.379,0.312,1,Face
51,1,1,1,2.885,0.884,1,Face
51,1,1,1,2.007,0.254,1,Face
51,1,0,2,1.473,0.934,0,Face
51,1,1,2,1.4,0.388,1,Face
51,1,1,2,3.103,0.282,1,Face
51,0,0,3,1.114,0.739,1,Face
51,1,1,1,3.24,0.961,1,Face
51,1,0,3,2.944,1.687,0,Face
51,1,0,1,2.127,0.315,0,Face
51,1,0,2,2.333,0.467,0,Face
51,0,1,1,3.167,0.265,0,Face
51,1,0,2,1.782,0.373,0,Face
51,0,1,2,1.299,0.339,0,Face
51,1,0,2,4.033,0.358,0,Face
51,0,1,3,1.93,3.021,0,Face
51,0,0,2,1.805,1.966,1,Face
51,0,1,1,2.007,0.348,0,Face
51,0,0,2,4.448,0.691,1,Face
51,0,0,1,1.613,2.249,1,Face
51,1,1,2,1.267,0.923,1,Face
51,1,0,2,3.002,0.454,0,Face
51,1,1,1,2.809,0.277,1,Face
51,1,1,1,3.641,0.708,1,Face
51,0,0,3,1.205,0.26,1,Face
51,1,1,2,2.562,0.302,1,Face
51,1,0,1,3.171,0.249,0,Face
51,0,0,2,4.355,0.475,1,Face
51,1,0,3,1.767,0.307,0,Face
51,1,1,2,1.438,0.345,1,Face
51,1,1,1,1.457,1.131,1,Face
51,1,1,3,1.736,1.869,1,Face
52,0,1,2,3.634,1.845,0,Face
52,1,0,2,2.87,1.349,0,Face
52,1,1,1,4.056,1.903,1,Face
52,0,0,2,2.87,1.796,1,Face
52,1,1,1,6.249,1.235,1,Face
52,0,0,3,3.659,1.241,1,Face
52,0,1,1,3.213,1.142,0,Face
52,1,0,2,3.016,1.027,0,Face
52,1,1,2,3.129,1.332,1,Face
52,0,1,1,5.642,0.964,0,Face
52,0,1,1,4.13,1.058,0,Face
52,1,1,3,3.16,1.328,1,Face
52,0,1,1,2.751,0.558,0,Face
52,1,1,1,2.54,1.665,1,Face
52,0,0,2,2.408,1.316,1,Face
52,0,0,1,4.968,1.145,1,Face
52,0,0,2,6.257,1.069,1,Face
52,1,1,3,2.967,1.315,1,Face
52,0,0,2,2.828,1.321,1,Face
52,1,0,2,5.484,0.729,0,Face
52,1,0,1,2.28,0.654,0,Face
52,0,0,1,2.441,1.356,1,Face
52,0,0,2,1.953,1.505,1,Face
52,0,1,1,3.803,0.397,0,Face
52,1,1,2,2.167,0.504,1,Face
52,0,0,2,4.383,0.747,1,Face
52,0,1,1,2.579,0.45,0,Face
52,0,0,1,3.151,0.509,1,Face
52,1,1,3,2.768,3.697,1,Face
52,1,0,2,3.357,0.731,0,Face
52,0,0,2,1.932,1.569,1,Face
52,0,0,1,4.666,0.797,1,Face
52,1,0,1,5.326,0.286,0,Face
52,1,1,1,2.522,0.765,1,Face
52,1,1,2,4.337,0.287,1,Face
52,1,1,1,6.188,0.623,1,Face
52,0,1,1,2.948,0.37,0,Face
52,0,0,2,2.115,0.351,1,Face
52,0,0,2,2.107,0.268,1,Face
52,1,0,1,2.754,0.264,0,Face
52,0,0,1,5.398,0.7,1,Face
52,0,0,1,6.288,0.642,1,Face
52,1,1,2,3.545,0.706,1,Face
52,1,1,3,3.475,1.413,1,Face
52,1,0,1,3.823,0.313,0,Face
52,0,0,2,6.161,0.69,1,Face
52,0,0,1,5.713,0.827,1,Face
52,0,0,1,3.353,1.284,1,Face
52,0,0,2,7.729,0.89,1,Face
52,1,1,3,3.985,0.919,1,Face
52,1,1,3,3.431,1.508,1,Face
52,1,1,3,2.726,0.948,1,Face
52,1,0,1,6.556,0.434,0,Face
52,1,1,2,1.836,0.385,1,Face
52,0,0,3,3.024,0.431,1,Face
52,1,0,1,3.684,0.278,0,Face
52,0,0,3,4.03,0.5,1,Face
52,1,1,1,4.433,1.043,1,Face
52,1,1,2,8.17,0.278,1,Face
52,1,1,3,2.735,0.473,1,Face
52,1,0,1,7.831,0.865,0,Face
52,1,0,2,4.167,0.629,0,Face
52,1,0,1,3.135,0.853,0,Face
52,1,0,2,4.174,0.559,0,Face
52,0,0,3,4.583,0.466,1,Face
52,0,0,2,3.675,0.511,1,Face
52,1,0,3,3.096,0.495,0,Face
52,1,0,1,2.921,1.17,0,Face
52,1,1,1,5.017,0.596,1,Face
52,0,1,1,2.831,0.363,0,Face
52,1,1,3,2.048,0.887,1,Face
52,0,1,1,8.372,0.259,0,Face
52,0,0,2,5.961,0.448,1,Face
52,0,0,1,2.127,0.268,1,Face
52,0,1,2,3.054,0.572,0,Face
52,0,0,1,3.562,1.033,1,Face
53,0,0,1,5.692,2.092,1,Face
53,0,0,1,4.743,1.746,1,Face
53,1,1,2,5.599,1.717,1,Face
53,0,1,1,5.265,1.093,0,Face
53,0,0,1,3.655,2.84,1,Face
53,1,1,1,6.671,2.562,1,Face
53,0,0,2,3.001,3.967,1,Face
53,1,0,1,5.882,1.106,0,Face
53,0,0,1,3.636,0.623,1,Face
53,0,0,1,4.901,1.617,1,Face
53,0,0,1,5.404,1.351,1,Face
53,0,0,1,3.235,1.104,1,Face
53,1,0,1,2.475,3.163,0,Face
53,0,0,1,4.084,0.879,1,Face
53,0,0,1,2.019,1.224,1,Face
53,1,1,2,6.1,1.639,1,Face
53,0,0,1,4.931,0.528,1,Face
53,0,1,1,5.906,1.012,0,Face
53,1,0,1,3.138,0.866,0,Face
53,1,0,1,5.493,0.552,0,Face
53,1,1,2,5.346,1.126,1,Face
53,1,0,1,3.947,0.906,0,Face
53,1,1,2,5.94,2.306,1,Face
53,0,0,1,3.026,0.814,1,Face
53,1,0,1,5.229,1.276,0,Face
53,1,0,1,5.492,0.717,0,Face
53,1,1,1,4.896,1.156,1,Face
53,0,0,1,2.335,0.62,1,Face
53,1,1,1,4.734,0.706,1,Face
53,1,0,1,2.821,1.306,0,Face
53,1,0,1,3.738,1.139,0,Face
53,1,1,2,3.853,3.546,1,Face
53,0,0,1,2.678,1.663,1,Face
53,1,0,1,2.775,0.491,0,Face
53,0,0,2,3.055,1.981,1,Face
53,1,0,1,5.77,2.668,0,Face
53,0,1,1,3.778,0.562,0,Face
53,0,0,1,3.544,1.285,1,Face
53,1,0,1,2.912,2.149,0,Face
53,0,0,2,2.791,2.088,1,Face
53,1,0,1,5.726,0.93,0,Face
53,0,0,1,1.851,1.913,1,Face
53,1,0,1,5.657,2.009,0,Face
53,1,1,2,4.258,1.354,1,Face
53,0,0,1,3.547,0.684,1,Face
53,1,0,1,2.751,0.579,0,Face
53,1,0,1,3.266,0.592,0,Face
53,0,0,1,3.029,2.17,1,Face
53,1,0,1,4.334,0.569,0,Face
53,1,0,1,3.481,0.571,0,Face
53,0,0,1,2.1,0.503,1,Face
53,0,0,1,3.715,0.465,1,Face
53,0,0,1,2.451,0.372,1,Face
53,1,0,1,0.968,0.742,0,Face
53,0,0,1,2.191,0.509,1,Face
53,1,0,1,1.068,0.448,0,Face
53,0,0,1,1.309,0.504,1,Face
53,0,0,1,2.633,0.521,1,Face
53,1,1,2,6.22,3.057,1,Face
53,1,0,1,2.546,1.467,0,Face
