Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Ease
9,1,1,6,0.754,5.161,0.045
9,2,2,6,1.463,2.976,0.04
9,1,1,6,0.742,6.35,0.04
9,2,2,6,1.186,2.193,0.035
9,1,1,6,0.734,2.309,0.035
9,1,1,6,0.984,3.128,0.03
9,1,1,4,1.254,2.958,0.03
9,1,1,6,1.65,4.154,0.025
9,2,2,4,2.644,4.061,0.025
9,1,1,5,1.284,3.052,0.02
9,2,1,3,3.309,5.237,0.02
9,2,1,1,3.183,4.414,0.025
9,1,1,5,1.092,4.972,0.03
9,2,1,5,1.585,3.105,0.03
9,2,2,5,2.467,4.003,0.035
9,1,1,2,3.409,8.641,0.035
9,1,1,6,1.089,3.145,0.03
9,1,2,5,1.828,3.348,0.03
9,2,2,5,1.217,2.224,0.035
9,2,2,6,1.076,2.059,0.035
9,1,1,4,1.274,2.089,0.03
9,1,1,6,0.699,2.428,0.03
9,1,1,6,0.678,2.221,0.025
9,2,1,5,1.298,3.867,0.025
9,1,1,6,1.067,2.996,0.03
9,2,1,6,1.092,2.795,0.03
9,1,1,5,1.94,3.38,0.035
9,2,2,6,1.197,2.308,0.035
9,1,1,6,0.848,2.208,0.03
9,2,2,6,1.064,2.255,0.03
9,1,1,6,1.885,3.693,0.025
9,2,2,6,1.152,2.279,0.025
9,1,2,6,1.265,2.29,0.02
9,1,1,2,2.143,4.399,0.025
9,2,1,1,2.857,3.801,0.025
9,1,1,1,2.202,2.794,0.03
9,2,1,2,2.715,4.155,0.03
9,2,2,5,1.261,2.942,0.035
9,2,1,4,1.235,4.355,0.035
9,1,2,3,2.509,5.516,0.04
9,1,1,6,0.682,2.267,0.045
9,2,2,6,0.867,1.85,0.045
9,2,1,4,1.036,1.98,0.04
9,1,1,2,2.066,3.258,0.045
9,2,2,6,1.011,2.18,0.045
9,2,2,6,1.643,2.69,0.04
9,1,1,6,0.878,2.398,0.08
9,2,2,6,1.144,2.688,0.08
9,2,2,6,1.486,2.806,0.075
9,1,2,6,1.248,2.544,0.075
9,1,1,6,1.032,3.312,0.08
9,2,1,6,1.216,2.881,0.08
9,1,1,6,1.152,4.168,0.085
9,2,1,6,0.584,2.327,0.085
9,2,2,6,1.807,2.799,0.09
9,1,1,6,1.579,3.123,0.09
9,2,1,6,0.846,2.326,0.085
9,2,2,6,1.266,3.41,0.09
9,1,1,6,1.8,3.457,0.09
9,2,2,6,0.964,2.012,0.085
9,1,1,6,1.736,3.576,0.085
9,2,2,6,1.065,2.193,0.08
9,2,2,6,0.95,2.181,0.08
9,1,1,6,1.07,2.526,0.075
9,1,1,6,0.678,2.302,0.075
9,1,1,6,0.824,2.472,0.07
9,2,2,6,1.069,2.054,0.07
9,1,1,6,0.779,3.004,0.065
9,1,1,6,0.954,3.05,0.065
9,2,1,6,0.763,2.219,0.06
9,2,2,6,0.934,1.99,0.065
9,2,1,6,0.713,2.721,0.065
9,1,1,6,0.636,2.237,0.07
9,1,2,6,0.791,1.863,0.07
9,1,2,6,1.347,2.203,0.075
9,2,1,6,1.477,2.957,0.08
9,1,1,6,1.416,3.496,0.085
9,1,1,6,1.519,3.191,0.085
9,1,2,6,0.974,2.142,0.08
9,2,1,6,0.977,2.368,0.085
9,2,1,6,1.064,2.56,0.09
9,1,1,6,0.977,3.706,0.095
9,2,1,6,1.041,2.89,0.095
9,1,1,6,1.64,3.465,0.1
9,2,2,6,1.068,2.572,0.1
9,2,2,6,0.954,2.082,0.095
9,2,2,6,0.82,1.765,0.095
9,1,1,6,0.752,3.032,0.09
9,1,1,6,0.696,2.152,0.09
9,2,2,6,1.09,2.258,0.085
9,1,1,6,1.176,2.616,0.085
9,2,1,6,1.065,2.497,0.08
9,2,2,6,1.648,4.294,0.085
9,1,1,6,0.906,2.738,0.085
9,1,1,6,0.698,2.401,0.08
9,2,2,6,0.969,3.369,0.08
9,1,1,6,0.607,2.406,0.075
9,2,1,6,1.297,3.144,0.075
9,1,1,6,2.001,3.465,0.08
9,1,1,6,1.726,3.405,0.08
9,2,2,6,2.377,3.761,0.075
9,1,1,6,0.973,2.637,0.075
9,1,1,6,1.109,2.725,0.07
9,2,2,6,0.966,2.07,0.07
9,1,1,6,0.846,6.246,0.065
9,2,2,6,1.207,2.271,0.065
9,1,1,6,1.439,3.303,0.06
9,1,2,6,1.049,2.225,0.06
9,1,1,6,1.182,3.214,0.065
9,2,2,6,1.043,3.075,0.065
9,1,2,6,0.75,1.838,0.06
9,2,2,6,0.802,1.794,0.065
9,2,2,6,1.023,2.159,0.065
9,1,1,6,1.36,3.16,0.06
9,2,2,6,0.974,5.286,0.06
9,1,1,6,0.748,3.541,0.055
9,1,1,6,1.296,2.895,0.055
9,2,2,6,1.233,2.488,0.05
9,2,2,4,2.109,3.693,0.05
9,1,1,5,2.142,3.71,0.045
9,1,1,5,1.31,2.398,0.045
9,2,1,5,1.913,3.106,0.04
9,2,1,6,1.685,3.733,0.045
9,2,2,5,1.194,2.689,0.05
9,2,1,3,1.854,3.254,0.05
9,1,1,6,1.655,3.344,0.055
9,1,1,6,1.414,3.222,0.055
9,2,1,6,1.286,3.198,0.05
9,1,1,6,1.326,3.054,0.055
9,2,1,6,1.252,2.98,0.055
9,1,1,6,1.069,2.748,0.06
9,2,1,6,1.038,2.59,0.06
9,2,2,6,1.432,2.831,0.065
9,2,2,2,3.743,4.399,0.065
9,2,2,6,0.969,2.289,0.06
9,1,1,6,0.838,2.558,0.06
9,2,2,6,1.723,3.12,0.08
9,1,1,6,1.314,3.178,0.075
9,1,1,6,1.87,2.646,0.075
9,1,2,6,2.005,2.436,0.07
9,1,1,6,0.584,0.976,0.075
9,2,2,6,1.253,1.629,0.075
9,2,2,6,1.103,1.407,0.07
9,2,2,6,1.232,1.537,0.07
9,1,2,6,1.669,1.996,0.065
9,1,1,6,0.808,1.096,0.07
9,1,1,6,0.765,1.045,0.07
9,2,1,6,0.849,1.161,0.065
9,2,2,6,1.318,1.654,0.07
9,1,1,6,0.674,0.986,0.07
9,2,2,6,2.04,2.328,0.065
9,2,2,6,1.111,1.375,0.065
9,2,2,6,1.084,1.331,0.06
9,1,1,6,1.563,1.931,0.06
9,1,1,6,1.033,1.345,0.055
9,2,2,6,1.683,2.139,0.055
9,2,2,6,1.379,1.771,0.05
9,2,2,6,1.214,1.526,0.05
9,2,2,6,1.294,1.662,0.045
9,2,2,6,1.284,1.572,0.045
9,2,2,6,1.137,1.482,0.04
9,1,1,6,1.498,1.826,0.04
9,2,2,6,1.274,1.65,0.035
9,1,1,6,0.761,1.113,0.035
9,1,1,6,0.78,1.092,0.03
9,1,2,6,1.308,1.66,0.03
9,1,1,6,0.726,1.022,0.035
9,1,1,6,0.595,0.947,0.035
9,1,2,6,1.171,1.563,0.03
9,2,2,6,0.913,1.122,0.035
9,1,2,6,1.197,1.565,0.035
9,2,2,6,0.949,1.173,0.04
9,2,2,6,1.023,1.455,0.04
9,1,2,6,1.409,1.785,0.035
9,2,2,6,1.238,1.67,0.04
9,2,2,6,0.969,1.362,0.04
9,2,2,6,1.179,1.506,0.035
9,1,2,6,1.089,1.586,0.035
9,1,1,6,1.78,2.269,0.04
9,1,1,6,0.786,1.179,0.04
9,2,2,6,1.593,1.985,0.035
9,1,1,6,0.756,1.164,0.035
9,1,2,6,1.261,1.637,0.03
9,1,1,6,1.083,1.467,0.035
9,1,1,6,0.761,1.129,0.035
9,1,1,6,0.598,0.95,0.03
9,1,2,6,1.542,1.926,0.03
9,2,1,2,5.397,7.509,0.035
9,2,2,6,1.76,2.871,0.04
9,1,2,2,6.041,6.433,0.04
9,1,2,6,1.797,2.253,0.045
9,1,1,6,1.027,1.331,0.05
9,2,2,6,1.138,1.481,0.05
9,1,1,6,0.807,1.143,0.045
9,2,2,6,1.108,1.436,0.045
9,1,2,6,1.228,1.684,0.04
9,2,2,6,1.137,1.521,0.045
9,1,1,6,0.801,1.129,0.045
9,1,1,6,0.784,1.192,0.04
9,2,2,6,1.113,1.609,0.04
9,1,1,6,0.74,1.027,0.035
9,2,1,6,2.532,4.236,0.035
9,2,2,2,4.824,7.552,0.04
9,1,1,6,1.095,1.447,0.04
9,1,1,6,0.839,1.127,0.035
9,2,1,2,4.601,5.425,0.035
9,2,2,6,1.054,1.406,0.04
9,1,1,6,1.266,1.642,0.04
9,1,1,6,0.891,1.155,0.035
9,2,1,3,3.327,5.639,0.035
9,2,2,6,1.773,2.181,0.04
9,2,2,6,1.296,1.689,0.04
9,2,2,6,0.983,1.232,0.035
9,1,2,5,2.064,3.68,0.035
9,2,2,4,1.68,3.473,0.04
9,2,2,6,1.658,2.298,0.04
9,1,2,3,3.478,6.805,0.035
9,1,1,6,0.81,1.122,0.04
9,2,2,5,1.507,2.722,0.04
9,1,1,6,1.623,1.975,0.035
9,1,1,6,1.069,2.892,0.035
9,2,1,4,2.096,3.472,0.03
9,2,2,6,1.243,1.587,0.035
9,2,2,6,1.362,1.73,0.035
9,2,2,6,1.658,2.05,0.03
10,1,2,1,1.757,2.122,0.08
10,2,2,4,0.934,1.358,0.085
10,1,2,4,1.642,2.154,0.085
10,1,1,3,1.237,2.405,0.09
10,2,2,4,0.813,1.229,0.09
10,2,2,4,1,1.288,0.085
10,1,1,4,1.061,1.477,0.085
10,1,1,4,0.93,1.571,0.08
10,2,2,4,0.791,1.182,0.08
10,1,1,6,0.716,1.86,0.075
10,1,1,5,0.847,1.687,0.075
10,1,1,6,0.674,1.682,0.07
10,1,2,1,1.482,1.858,0.07
10,1,2,1,1.358,1.83,0.075
10,2,2,4,1.105,1.473,0.08
10,2,2,6,0.839,1.687,0.08
10,1,2,3,1.64,2.633,0.075
10,1,2,4,1.519,2.295,0.08
10,1,1,4,0.752,1.512,0.085
10,2,2,6,0.951,1.911,0.085
10,1,1,5,0.865,1.729,0.08
10,2,2,3,1.204,1.78,0.08
10,1,1,4,1.293,2.172,0.075
10,2,2,1,1.686,2.262,0.075
10,1,1,6,0.668,1.452,0.07
10,1,2,1,1.812,2.197,0.07
10,1,1,4,1.105,1.778,0.075
10,2,2,6,1.132,1.796,0.075
10,1,1,3,0.715,1.595,0.07
10,2,2,1,1.173,1.525,0.07
10,1,1,1,1.15,1.542,0.065
10,2,2,4,0.816,1.184,0.065
10,2,2,1,1.719,2.062,0.06
10,1,1,4,1.47,1.871,0.06
10,1,1,6,0.941,1.596,0.055
10,2,2,4,1.132,1.565,0.055
10,2,2,6,0.601,1.121,0.05
10,1,2,3,1.226,2.442,0.05
10,1,1,4,0.991,1.44,0.055
10,2,2,6,0.846,1.302,0.055
10,2,2,3,0.954,1.674,0.05
10,2,2,5,1.821,3.997,0.05
10,2,2,1,1.508,2.044,0.045
10,2,2,5,1.183,2.215,0.045
10,2,1,1,1.403,1.899,0.04
10,1,1,6,0.732,2.012,0.045
10,1,2,2,1.615,2.271,0.045
10,1,1,1,1.692,2.204,0.05
10,2,2,6,1.207,2.415,0.05
10,1,1,4,0.803,1.603,0.045
10,1,1,4,1.293,1.957,0.045
10,1,1,4,1.527,2.103,0.04
10,1,1,1,1.174,1.293,0.04
10,1,2,6,1.478,2.342,0.035
10,2,2,1,1.081,1.657,0.04
10,2,2,3,0.912,1.607,0.04
10,1,2,1,0.735,1.183,0.035
10,2,2,4,2.246,2.982,0.04
10,1,2,5,1.478,2.238,0.04
10,1,1,4,1.098,1.794,0.045
10,2,2,6,0.805,1.693,0.045
10,1,2,1,1.597,2.029,0.04
10,1,1,5,1.019,1.844,0.045
10,2,2,3,0.811,1.347,0.045
10,2,2,4,1.081,1.57,0.04
10,2,2,3,1.107,1.915,0.04
10,2,2,4,1.302,2.431,0.035
10,2,2,4,0.969,1.337,0.035
10,1,1,6,0.771,1.651,0.03
10,2,2,6,0.895,1.631,0.03
10,2,2,4,0.896,1.489,0.025
10,2,1,1,1.77,2.241,0.025
10,2,2,5,0.961,1.593,0.03
10,2,2,4,1.971,2.65,0.03
10,1,1,4,0.793,1.576,0.025
10,1,1,5,1.092,2.26,0.025
10,1,1,3,1.296,2.304,0.02
10,1,1,2,0.6,1.559,0.02
10,2,2,3,1.549,2.39,0.015
10,2,2,5,1.007,1.688,0.015
10,2,2,5,1.444,1.98,0.01
10,1,2,4,1.286,1.757,0.01
10,2,2,2,1.227,2.027,0.015
10,1,1,1,1.173,1.748,0.015
10,2,2,2,0.887,1.558,0.01
10,2,1,1,1.037,1.429,0.01
10,2,2,3,1.153,1.816,0.015
10,2,2,1,1.429,1.845,0.015
10,2,2,3,1.526,4.997,0.01
10,2,2,6,1.185,2.063,0.08
10,2,2,5,0.958,1.654,0.08
10,1,2,4,1.033,1.697,0.075
10,1,2,1,1.16,1.897,0.08
10,2,2,4,1.189,1.965,0.085
10,1,2,4,1.029,1.733,0.085
10,1,1,1,0.84,1.432,0.09
10,1,2,4,1.267,2.028,0.09
10,2,2,4,0.88,1.56,0.095
10,1,1,1,0.744,1.336,0.095
10,2,2,3,1.174,1.919,0.09
10,1,1,1,0.739,1.331,0.09
10,1,2,4,1.65,2.066,0.085
10,2,2,4,1.193,1.809,0.09
10,1,1,1,0.796,1.316,0.09
10,2,2,4,0.878,1.574,0.085
10,2,2,4,0.998,1.575,0.085
10,2,2,4,0.726,1.262,0.08
10,1,1,4,0.706,1.338,0.08
10,2,2,4,0.823,1.415,0.075
10,1,1,5,0.682,1.465,0.075
10,1,1,6,0.505,1.432,0.07
10,2,2,5,0.915,1.698,0.07
10,2,2,6,0.774,1.295,0.065
10,2,1,1,1.29,1.802,0.065
10,2,2,5,0.856,1.489,0.07
10,2,2,4,1.048,1.584,0.07
10,2,2,4,0.618,1.338,0.065
10,2,2,3,0.974,1.533,0.065
10,1,2,1,1.174,1.862,0.06
10,1,1,5,0.659,1.379,0.065
10,2,2,5,0.845,1.541,0.065
10,2,2,6,0.817,1.481,0.06
10,1,1,4,0.642,1.57,0.06
10,2,2,3,0.895,1.631,0.055
10,2,2,6,0.681,1.418,0.055
10,2,2,1,1.037,1.574,0.05
10,1,1,6,0.614,1.535,0.05
10,1,1,1,0.772,1.283,0.045
10,1,2,1,0.776,1.808,0.045
10,2,2,6,0.855,1.519,0.05
10,1,2,1,1.468,1.924,0.05
10,1,2,1,1.281,1.713,0.055
10,2,2,3,2.346,2.963,0.06
10,1,1,4,1.066,1.803,0.06
10,1,1,4,0.833,1.448,0.055
10,1,1,6,0.796,1.868,0.055
10,1,1,4,0.973,1.693,0.05
10,1,1,1,1.224,1.944,0.05
10,1,1,1,1.145,1.657,0.045
10,2,2,6,0.922,1.906,0.045
10,1,1,4,0.756,1.269,0.04
10,2,2,6,0.809,1.368,0.04
10,1,2,4,1.404,1.9,0.035
10,2,2,5,0.988,1.772,0.04
10,2,2,4,1.116,1.652,0.04
10,1,1,1,1.245,1.661,0.035
10,1,2,1,1.934,2.302,0.035
10,2,2,4,1.021,1.534,0.04
10,2,2,4,1.002,1.474,0.04
10,2,2,4,0.692,1.204,0.035
10,2,2,4,1.034,1.402,0.035
10,2,2,1,1.149,1.478,0.03
10,1,2,1,1.284,1.819,0.03
10,1,1,4,0.612,1.188,0.035
10,2,2,4,0.895,1.288,0.035
10,1,2,1,0.942,1.31,0.03
10,1,2,1,0.933,1.326,0.035
10,1,2,1,1.616,2.497,0.04
10,2,2,4,0.778,1.218,0.045
10,2,2,1,0.731,1.099,0.045
10,2,2,6,0.599,1.088,0.04
10,2,2,4,0.745,1.161,0.04
10,1,2,1,2.484,3.021,0.035
10,2,2,4,1.595,2.131,0.04
10,2,2,4,0.673,1.009,0.04
10,1,2,4,0.896,1.288,0.035
10,1,1,4,0.931,1.259,0.04
10,1,1,4,1.367,1.815,0.04
10,1,1,4,0.913,1.265,0.035
10,2,2,6,1.238,1.79,0.035
10,2,1,4,0.876,1.348,0.03
10,2,2,4,0.791,1.175,0.035
10,1,1,5,1.397,2.18,0.035
10,2,2,4,1.292,1.788,0.03
10,1,1,4,1.291,1.764,0.03
10,1,1,6,1.008,2.064,0.025
10,1,1,1,0.904,1.808,0.025
10,2,2,4,0.783,1.296,0.02
10,1,2,4,0.751,1.263,0.02
10,1,1,6,1.654,5.283,0.08
10,2,2,5,1.033,2.881,0.08
10,1,1,6,0.997,2.885,0.075
10,1,1,4,0.889,2.081,0.075
10,2,2,3,1.248,2.663,0.07
10,1,1,5,0.69,1.962,0.07
10,1,1,5,0.619,1.939,0.065
10,1,1,4,1.143,2.111,0.065
10,2,2,6,1.017,2.024,0.06
10,2,2,6,0.895,1.759,0.06
10,2,2,4,0.982,2.015,0.055
10,1,2,1,1.501,2.589,0.055
10,2,2,6,1.102,2.333,0.06
10,2,2,5,1.023,1.91,0.06
10,1,1,6,0.495,1.895,0.055
10,2,2,3,0.917,2.053,0.055
10,1,1,1,1.204,1.965,0.05
10,1,1,6,0.854,2.15,0.05
10,1,1,6,0.766,2.023,0.045
10,2,2,4,1.021,1.989,0.045
10,2,2,5,1.087,2.031,0.04
10,2,2,4,0.981,1.981,0.04
10,2,1,1,1.488,2.432,0.035
10,2,2,6,0.812,2.317,0.04
10,1,2,5,0.985,1.865,0.04
10,1,1,4,0.834,1.906,0.045
10,2,2,4,2.676,3.7,0.045
10,1,1,6,0.695,1.902,0.04
10,2,2,5,0.859,1.659,0.04
10,2,2,6,0.886,1.686,0.035
10,1,1,4,0.723,1.835,0.04
10,1,2,5,1.012,1.852,0.04
10,1,1,4,0.633,1.554,0.045
10,2,2,6,0.875,1.675,0.045
10,1,1,3,0.625,2.801,0.04
10,1,2,4,1.198,2.166,0.04
10,1,1,4,0.632,1.392,0.045
10,2,2,4,1.682,2.65,0.045
10,1,2,3,0.961,1.913,0.04
10,1,1,2,0.64,1.703,0.045
10,2,2,2,0.708,2.02,0.045
10,2,2,6,1.081,2.025,0.04
10,2,2,3,0.879,2.087,0.04
10,2,2,4,0.787,1.596,0.035
10,1,1,4,0.773,1.517,0.035
10,2,2,4,0.822,1.47,0.03
10,1,2,1,1.411,2.075,0.03
10,1,1,6,0.555,2.099,0.035
10,2,2,6,1.167,2.375,0.035
10,2,2,1,1.17,1.938,0.03
10,1,1,4,0.691,1.619,0.03
10,1,2,4,1.094,1.686,0.025
10,2,2,5,0.772,1.612,0.03
10,2,2,4,0.788,1.651,0.03
10,1,1,4,0.719,1.272,0.025
10,2,2,1,1.133,1.749,0.025
10,2,2,5,2.097,2.842,0.02
10,2,2,3,1.885,2.622,0.02
10,1,2,1,0.833,1.537,0.015
10,1,2,6,0.779,1.771,0.02
10,1,1,4,0.652,1.356,0.025
10,2,2,5,0.957,1.774,0.025
10,1,1,3,0.625,2.489,0.02
10,2,2,5,1.019,1.883,0.02
10,2,2,3,1.028,2.524,0.015
10,1,2,4,1.097,1.761,0.015
10,2,2,1,1.086,1.79,0.02
10,2,2,4,1.18,2.027,0.02
10,1,2,5,1.05,2.138,0.015
10,1,1,1,1.843,2.764,0.02
10,1,2,2,1.105,1.497,0.02
10,2,2,6,0.987,2.355,0.025
10,1,2,4,2.1,2.924,0.025
10,2,2,6,1.346,2.658,0.03
10,2,2,4,0.853,1.301,0.03
10,2,1,1,1.434,1.987,0.025
10,1,2,4,0.754,1.497,0.03
10,1,2,1,1.404,2.619,0.035
10,2,2,4,0.92,1.377,0.04
10,1,2,2,166.445,166.861,0.04
10,2,2,4,1.305,2.089,0.045
10,2,2,4,1.141,1.917,0.045
10,1,1,4,0.775,1.406,0.04
10,2,2,5,0.678,1.254,0.04
10,2,2,3,0.972,1.548,0.035
10,1,1,2,0.967,1.951,0.035
10,1,1,3,0.617,1.809,0.03
10,1,1,4,0.838,1.454,0.03
10,2,2,5,0.859,1.603,0.025
11,2,2,1,1.3,3.001,0.08
11,1,1,3,1.314,3.617,0.08
11,2,2,4,1.906,3.826,0.075
11,1,1,1,2.139,3.531,0.075
11,2,2,3,1.943,3.567,0.07
11,2,2,1,1.5,4.011,0.07
11,2,2,4,1.564,3.844,0.065
11,1,2,3,2.016,3.64,0.065
11,1,2,2,1.991,3.182,0.07
11,1,2,1,2.208,3.52,0.075
11,2,2,2,1.056,2.824,0.08
11,1,1,3,2.009,3.528,0.08
11,2,2,1,1.706,2.778,0.075
11,1,1,1,1.834,2.978,0.075
11,2,1,3,1.543,2.856,0.07
11,2,2,2,2.075,3.53,0.075
11,2,2,4,1.65,2.961,0.075
11,1,1,3,2.177,3.985,0.07
11,2,2,5,0.874,2.619,0.07
11,2,2,3,2.208,3.216,0.065
11,2,2,3,1.133,2.269,0.065
11,2,2,5,1.166,3.038,0.06
11,2,2,3,1.603,2.651,0.06
11,2,2,3,1.422,2.471,0.055
11,1,2,3,0.965,1.893,0.055
11,2,2,2,1.156,8.156,0.06
11,1,1,2,1.739,3.068,0.06
11,2,2,3,1.438,2.438,0.055
11,1,2,3,1.597,2.75,0.055
11,1,2,3,1.124,1.948,0.06
11,2,2,5,0.817,2.585,0.065
11,2,2,3,0.778,1.666,0.065
11,2,2,5,2.362,3.674,0.06
11,1,2,3,1.339,2.099,0.06
11,2,2,3,1.002,1.722,0.065
11,1,2,3,2.204,3.053,0.065
11,1,1,3,2.113,3.122,0.07
11,2,2,3,1.392,2.377,0.07
11,2,2,1,5.426,6.29,0.065
11,1,2,1,1.168,3.152,0.065
11,1,2,2,1.065,3.729,0.07
11,1,2,1,1.763,4.252,0.075
11,1,2,3,1.1,3.132,0.08
11,2,2,5,0.783,2.118,0.085
11,1,2,5,0.917,2.965,0.085
11,1,1,3,2.421,3.365,0.09
11,2,2,3,2.019,2.779,0.09
11,1,1,5,1.976,3.024,0.085
11,2,2,3,0.79,1.718,0.085
11,2,2,5,1.546,2.514,0.08
11,1,2,6,1.258,3.146,0.08
11,2,2,3,0.806,1.798,0.09
11,2,2,6,0.79,2.351,0.09
11,1,1,5,2.586,3.658,0.085
11,2,2,5,0.822,2.054,0.085
11,1,2,5,2.045,3.061,0.08
11,1,1,3,1.286,2.31,0.085
11,1,2,3,1.49,2.626,0.085
11,1,1,5,1.577,2.753,0.09
11,1,1,5,0.957,1.758,0.09
11,1,2,5,2.226,3.025,0.085
11,2,2,5,1.551,2.967,0.09
11,2,2,3,1.272,2.304,0.09
11,1,1,3,1.727,2.942,0.085
11,2,1,1,1.719,2.678,0.085
11,2,2,3,0.957,2.885,0.09
11,1,1,3,1.522,2.322,0.09
11,2,2,5,1.052,2.268,0.085
11,1,2,3,1.191,3.487,0.085
11,1,1,3,1.229,1.988,0.09
11,1,1,3,0.999,1.895,0.09
11,1,1,3,2.812,4.044,0.085
11,2,2,3,1.458,3.138,0.085
11,1,1,5,1.342,4.359,0.08
11,2,2,5,0.836,2.196,0.08
11,2,2,6,1.622,3.062,0.075
11,1,1,3,1.015,1.863,0.075
11,1,2,3,0.983,2.215,0.07
11,2,2,5,1.266,2.193,0.075
11,2,2,2,1.43,2.739,0.08
11,2,2,2,1.391,2.832,0.08
11,2,2,3,1.181,2.189,0.075
11,1,2,2,2.848,4.816,0.075
11,1,1,4,0.899,2.46,0.08
11,1,1,3,1.003,2.052,0.08
11,1,1,1,3.227,4.235,0.075
11,2,2,3,1.604,2.9,0.075
11,1,2,4,1.131,2.748,0.07
11,1,2,4,1.404,3.148,0.075
11,1,1,5,0.928,2.545,0.08
11,2,1,5,1.007,2.727,0.08
11,1,1,5,0.842,2.315,0.085
11,2,2,5,0.836,4.108,0.085
11,1,1,6,0.813,2.452,0.08
11,2,2,6,1.091,2.651,0.08
11,1,1,6,0.84,2.113,0.075
11,1,1,6,0.856,2.152,0.075
11,2,2,6,1.112,2.447,0.07
11,2,2,6,0.833,1.802,0.07
11,2,1,1,2.276,3.085,0.065
11,1,1,3,0.917,2.349,0.07
11,2,2,6,0.985,2.969,0.07
11,1,1,3,1.152,2.937,0.065
11,2,2,3,1.376,2.216,0.065
11,2,2,2,1.2,2.784,0.06
11,2,1,1,2.13,2.418,0.06
11,1,2,2,2.234,4.738,0.065
11,1,2,4,1.089,3.592,0.07
11,2,2,2,1.18,2.803,0.075
11,1,1,5,0.825,3.433,0.075
11,2,2,3,0.774,1.839,0.07
11,1,2,6,0.761,2.504,0.07
11,1,1,6,0.678,1.869,0.075
11,2,1,3,1.158,2.574,0.075
11,2,2,6,0.603,1.883,0.08
11,2,2,1,1.647,2.303,0.08
11,1,1,3,0.831,1.919,0.075
11,1,1,3,0.883,2.211,0.075
11,1,1,3,0.862,1.87,0.07
11,1,1,1,2.302,2.654,0.07
11,2,1,1,1.29,1.97,0.065
11,2,1,5,1.219,3.355,0.07
11,1,1,3,0.935,1.711,0.075
11,1,1,6,0.604,2.412,0.075
11,1,1,3,1.137,2.409,0.07
11,1,2,3,1.04,1.84,0.07
11,2,1,3,1.039,1.919,0.075
11,1,1,3,0.635,1.947,0.08
11,2,2,3,0.714,1.682,0.08
11,1,1,3,0.954,1.882,0.075
11,2,1,6,1.034,3.378,0.075
11,2,2,6,0.787,2.17,0.08
11,2,2,6,0.849,2.449,0.08
11,2,2,6,0.887,2,0.075
11,1,2,6,0.976,2.192,0.075
11,2,2,5,0.781,1.788,0.08
11,2,2,5,0.589,2.581,0.08
11,2,2,6,0.569,1.722,0.075
11,2,2,6,0.566,1.671,0.075
11,2,2,5,0.81,2.37,0.07
11,2,2,3,0.757,2.932,0.07
11,1,2,5,0.883,2.588,0.065
11,2,2,3,0.718,1.623,0.07
11,2,2,6,0.894,2.206,0.07
11,2,2,6,0.63,2.414,0.065
11,2,2,5,1.253,3.861,0.065
11,1,2,3,0.868,2.101,0.06
11,1,2,3,1.442,2.306,0.065
11,1,1,5,0.793,2.105,0.07
11,2,2,5,0.702,2.198,0.07
11,1,1,1,1.8,2.184,0.065
11,1,1,6,0.51,1.95,0.065
11,1,1,6,0.658,1.914,0.06
11,1,1,6,0.834,1.946,0.06
11,1,1,6,0.51,1.622,0.055
11,1,2,3,1.183,2.063,0.055
11,1,2,6,0.973,3.101,0.06
11,2,2,6,0.688,2.127,0.065
11,2,2,5,0.625,2.385,0.065
11,1,2,3,1.88,3.253,0.08
11,1,2,5,2.07,3.446,0.085
11,1,1,5,1.439,3.063,0.09
11,1,1,3,1.391,2.495,0.09
11,2,2,5,1.908,3.979,0.085
11,2,2,5,1.107,2.498,0.085
11,1,1,5,1.776,3.255,0.08
11,1,1,2,2.728,4.688,0.08
11,1,1,3,1.494,2.494,0.075
11,2,2,5,1.622,3.614,0.075
11,1,2,1,1.511,3.743,0.07
11,1,1,1,1.402,2.138,0.075
11,2,1,5,1.751,3.144,0.075
11,1,1,3,1.313,2.753,0.08
11,1,1,3,1.204,3.604,0.08
11,2,2,4,1.352,2.768,0.075
11,1,1,3,0.959,2.391,0.075
11,1,1,5,1.452,4.187,0.07
11,2,2,6,1.112,2.672,0.07
11,2,2,6,1.339,3.331,0.065
11,1,1,1,1.744,4.08,0.065
11,2,2,5,0.98,3.588,0.06
11,1,1,1,2.071,3.815,0.06
11,1,1,6,2.154,3.402,0.055
11,2,1,1,1.8,4.489,0.055
11,2,2,3,3.297,4.281,0.06
11,2,2,6,1.779,3.3,0.06
11,1,1,3,2.241,3.392,0.055
11,1,1,1,3.171,3.995,0.055
11,1,1,3,1.087,1.975,0.05
11,1,1,5,1.178,2.529,0.05
11,2,2,1,3.275,3.891,0.045
11,2,1,1,1.215,1.895,0.045
11,1,1,2,1.747,3.491,0.05
11,2,2,3,1.022,2.342,0.05
11,2,2,1,1.109,3.365,0.045
11,2,2,4,1.222,2.95,0.045
11,1,1,1,2.374,3.253,0.04
11,1,1,5,1.927,3.735,0.04
11,1,1,2,2.508,4.188,0.035
11,2,1,1,3.478,5.718,0.035
11,2,1,3,0.961,2.168,0.04
11,2,2,3,1.62,2.709,0.045
11,1,1,3,1.196,2.076,0.045
11,2,1,2,2.345,4.218,0.04
11,1,1,3,1.123,2.276,0.045
