Subj_idx,Trial,Block,Stimulus,Response,Error,Confidence,ErrorDirectionJudgment,RT_conf,RT_directionJudgment,trialFilter,madFilter
12,226,2,669.7674419,466.807611,-202.9598309,1,-1,0.5679889,0.283864363,1,1
12,227,2,466.807611,324.7357294,-142.0718816,1,-1,0.398378607,0.32419,1,1
12,228,2,466.807611,324.7357294,-142.0718816,1,-1,0.670077533,0.337235703,1,1
12,229,2,466.807611,487.1035941,20.29598309,1,-1,0.71145831,0.295359313,1,1
12,230,2,466.807611,466.807611,-6.25E-13,1,-1,0.875917395,0.331902014,1,1
12,231,2,466.807611,324.7357294,-142.0718816,1,-1,0.584467021,0.468943414,1,1
12,232,2,304.4397463,20.29598309,-284.1437632,1,-1,0.823434848,0.320390167,0,1
12,233,2,669.7674419,466.807611,-202.9598309,1,-1,0.686711684,0.219163019,1,1
12,234,2,304.4397463,223.255814,-81.18393235,2,-1,0.596671796,0.717400617,1,1
12,235,2,466.807611,20.29598309,-446.5116279,1,-1,0.659771641,0.275255841,0,1
12,236,2,304.4397463,162.3678647,-142.0718816,2,-1,0.328219195,0.211784265,1,1
12,237,2,304.4397463,20.29598309,-284.1437632,1,-1,0.711377895,0.488646854,0,1
12,238,2,669.7674419,20.29598309,-649.4714588,1,-1,0.610454967,0.455726925,0,1
12,239,2,304.4397463,20.29598309,-284.1437632,1,-1,0.623654902,0.256887875,0,1
12,240,2,304.4397463,243.551797,-60.88794926,1,-1,0.702338685,0.227493879,1,1
13,1,1,466.807611,223.255814,-243.551797,2,-1,2.820571437,3.16184768,1,1
13,2,1,669.7674419,466.807611,-202.9598309,3,1,1.470630864,1.543404938,1,1
13,3,1,669.7674419,608.8794926,-60.88794926,2,1,1.351529209,1.117654323,1,1
13,4,1,304.4397463,243.551797,-60.88794926,3,-1,2.07139901,1.565067269,1,1
13,5,1,304.4397463,284.1437632,-20.29598309,3,-1,1.707518333,1.275027457,1,1
13,6,1,466.807611,466.807611,-6.25E-13,2,-1,1.544430338,0.919688049,1,1
13,7,1,669.7674419,690.0634249,20.29598309,2,-1,1.439561224,0.895056603,1,0
13,8,1,466.807611,507.3995772,40.59196617,2,1,1.67282447,3.517249189,1,1
13,9,1,466.807611,466.807611,-6.25E-13,2,1,1.657904497,3.390699387,1,1
13,10,1,466.807611,466.807611,-6.25E-13,2,-1,1.419601147,0.870820422,1,1
13,11,1,466.807611,547.9915433,81.18393235,2,-1,1.306022897,0.902239077,1,1
13,12,1,304.4397463,324.7357294,20.29598309,3,-1,2.704814879,1.921463051,1,1
13,13,1,669.7674419,466.807611,-202.9598309,3,-1,1.240999378,0.97135436,1,1
13,14,1,669.7674419,608.8794926,-60.88794926,3,1,1.579003935,0.969670279,1,1
13,15,1,466.807611,405.9196617,-60.88794926,3,-1,1.982336652,0.812665702,1,1
13,16,1,304.4397463,223.255814,-81.18393235,2,-1,1.429052432,0.779164883,1,1
13,17,1,466.807611,20.29598309,-446.5116279,1,-1,6.956186933,1.184231725,0,1
13,18,1,669.7674419,568.2875264,-101.4799154,2,1,2.320442028,1.366991574,1,1
13,19,1,466.807611,487.1035941,20.29598309,2,1,1.769180792,1.025531438,1,1
13,20,1,304.4397463,263.8477801,-40.59196617,3,-1,1.460738535,0.855240575,1,1
13,21,1,304.4397463,202.9598309,-101.4799154,3,-1,1.445030948,0.757186852,1,1
13,22,1,304.4397463,263.8477801,-40.59196617,3,-1,1.254225969,0.81285224,1,1
13,23,1,669.7674419,487.1035941,-182.6638478,2,1,1.102379985,0.810547074,1,1
13,24,1,466.807611,466.807611,-6.25E-13,1,1,1.210405479,1.111103751,1,1
13,25,1,304.4397463,304.4397463,-3.98E-13,2,-1,1.151830475,1.661924866,1,1
13,26,1,304.4397463,263.8477801,-40.59196617,3,-1,2.005516094,0.946725554,1,1
13,27,1,669.7674419,547.9915433,-121.7758985,3,1,2.355344304,1.202521965,1,1
13,28,1,304.4397463,202.9598309,-101.4799154,2,-1,0.978815232,1.02632797,1,1
13,29,1,669.7674419,669.7674419,-9.09E-13,3,1,1.609184496,0.553932879,1,1
13,30,1,669.7674419,568.2875264,-101.4799154,2,1,1.080808688,0.756327475,1,1
13,31,1,304.4397463,202.9598309,-101.4799154,3,-1,1.284652956,1.055067376,1,1
13,32,1,669.7674419,324.7357294,-345.0317125,3,1,2.395325885,1.520970154,1,0
13,33,1,669.7674419,649.4714588,-20.29598309,3,1,1.30883752,0.66332817,1,1
13,34,1,304.4397463,263.8477801,-40.59196617,3,-1,2.040281084,1.513521485,1,1
13,35,1,466.807611,324.7357294,-142.0718816,2,1,1.841643795,2.043843451,1,1
13,36,1,669.7674419,608.8794926,-60.88794926,3,1,1.047703428,0.96472865,1,1
13,37,1,466.807611,426.2156448,-40.59196617,2,1,1.163185321,1.37510548,1,1
13,38,1,304.4397463,243.551797,-60.88794926,3,-1,0.996211695,0.6045868,1,1
13,39,1,669.7674419,588.5835095,-81.18393235,3,1,0.8796204,1.017094013,1,1
13,40,1,669.7674419,507.3995772,-162.3678647,2,1,0.797664257,0.795901898,1,1
13,41,1,304.4397463,304.4397463,-3.98E-13,2,-1,1.284086658,1.014448429,1,1
13,42,1,466.807611,446.5116279,-20.29598309,3,1,0.858238697,2.42201261,1,1
13,43,1,669.7674419,568.2875264,-101.4799154,3,1,1.247853774,0.56951247,1,1
13,44,1,669.7674419,629.1754757,-40.59196617,3,1,1.457983219,1.195567736,1,1
13,45,1,466.807611,365.3276956,-101.4799154,3,1,2.300126526,2.127126264,1,1
13,46,1,669.7674419,588.5835095,-81.18393235,3,1,0.671992354,0.974925116,1,1
13,47,1,304.4397463,223.255814,-81.18393235,3,-1,1.247606022,0.617936424,1,1
13,48,1,304.4397463,20.29598309,-284.1437632,1,-1,3.563611507,1.32222108,0,1
13,49,1,304.4397463,243.551797,-60.88794926,3,-1,1.26225789,0.56816505,1,1
13,50,1,466.807611,324.7357294,-142.0718816,3,1,0.856644673,0.794758287,1,1
13,51,1,669.7674419,568.2875264,-101.4799154,3,1,1.039238138,0.737546012,1,1
13,52,1,669.7674419,629.1754757,-40.59196617,3,1,0.970495628,0.450010697,1,1
13,53,1,304.4397463,263.8477801,-40.59196617,3,-1,1.086199085,0.546219521,1,1
13,54,1,304.4397463,243.551797,-60.88794926,2,-1,0.805950277,1.132542555,1,1
13,55,1,669.7674419,487.1035941,-182.6638478,3,1,0.960617402,0.548288191,1,1
13,56,1,304.4397463,223.255814,-81.18393235,3,-1,0.584672027,0.939753319,1,1
13,57,1,669.7674419,629.1754757,-40.59196617,2,1,1.441464141,0.846619555,1,1
13,58,1,466.807611,446.5116279,-20.29598309,3,1,1.135774797,0.91947521,1,1
13,59,1,466.807611,487.1035941,20.29598309,3,1,0.62322673,0.427671469,1,1
13,60,1,669.7674419,568.2875264,-101.4799154,3,1,1.159973654,0.758135965,1,1
13,61,1,669.7674419,507.3995772,-162.3678647,1,1,2.64771524,1.077695249,1,1
13,62,1,304.4397463,263.8477801,-40.59196617,3,-1,1.11901369,0.944756344,1,1
13,63,1,304.4397463,284.1437632,-20.29598309,3,-1,1.87945339,0.78624513,1,1
13,64,1,304.4397463,202.9598309,-101.4799154,3,-1,1.229303816,0.550071025,1,1
13,65,1,304.4397463,223.255814,-81.18393235,3,-1,0.931306646,0.949376547,1,1
13,66,1,669.7674419,162.3678647,-507.3995772,1,-1,2.907963298,0.830777654,1,0
13,67,1,304.4397463,243.551797,-60.88794926,3,-1,1.365363926,0.534267974,1,1
13,68,1,304.4397463,243.551797,-60.88794926,3,-1,0.898381807,0.525605664,1,1
13,69,1,304.4397463,223.255814,-81.18393235,3,-1,1.101495634,0.659633248,1,1
13,70,1,466.807611,324.7357294,-142.0718816,3,1,0.90834712,0.853113344,1,1
13,71,1,669.7674419,507.3995772,-162.3678647,2,1,1.091367012,0.788446639,1,1
13,72,1,466.807611,405.9196617,-60.88794926,3,1,1.123888525,0.920266948,1,1
13,73,1,669.7674419,547.9915433,-121.7758985,3,1,1.271369041,0.860826325,1,1
13,74,1,466.807611,507.3995772,40.59196617,3,1,1.826846399,0.718724488,1,1
13,75,1,466.807611,365.3276956,-101.4799154,3,1,1.168927687,1.140201466,1,1
13,76,1,466.807611,385.6236786,-81.18393235,2,1,1.133978279,0.579265628,1,1
13,77,1,304.4397463,243.551797,-60.88794926,3,-1,1.76885434,0.722597374,1,1
13,78,1,466.807611,365.3276956,-101.4799154,3,1,0.972331057,1.769731442,1,1
13,79,1,304.4397463,202.9598309,-101.4799154,1,-1,2.152205238,0.827200446,1,1
13,80,1,669.7674419,527.6955603,-142.0718816,3,1,0.952563306,0.523294722,1,1
13,81,1,304.4397463,263.8477801,-40.59196617,3,-1,1.003322535,0.536533791,1,1
13,82,1,466.807611,446.5116279,-20.29598309,3,1,0.832738601,1.23503301,1,1
13,83,1,669.7674419,750.9513742,81.18393235,3,1,0.927574277,0.915178002,1,0
13,84,1,304.4397463,243.551797,-60.88794926,3,-1,0.973477601,0.854485755,1,1
13,85,1,669.7674419,588.5835095,-81.18393235,3,1,1.046061427,0.478248598,1,1
13,86,1,669.7674419,588.5835095,-81.18393235,3,1,1.12830983,0.806967415,1,1
13,87,1,466.807611,487.1035941,20.29598309,3,1,0.625552448,0.831629077,1,1
13,88,1,466.807611,446.5116279,-20.29598309,3,1,0.655956808,0.716636377,1,1
13,89,1,304.4397463,304.4397463,-3.98E-13,3,-1,1.54824435,2.016876372,1,1
13,90,1,466.807611,446.5116279,-20.29598309,3,1,1.373731632,1.083143482,1,1
13,91,1,466.807611,487.1035941,20.29598309,3,1,1.560482374,0.878214953,1,1
13,92,1,669.7674419,568.2875264,-101.4799154,3,1,1.384240983,0.972974133,1,1
13,93,1,304.4397463,304.4397463,-3.98E-13,3,-1,1.441454068,0.661700325,1,1
13,94,1,669.7674419,507.3995772,-162.3678647,3,1,1.41596831,2.700010183,1,1
13,95,1,304.4397463,284.1437632,-20.29598309,3,-1,1.198423298,0.569962419,1,1
13,96,1,669.7674419,547.9915433,-121.7758985,3,1,0.694066536,0.859573418,1,1
13,97,1,669.7674419,527.6955603,-142.0718816,3,1,0.612171026,0.957450401,1,1
13,98,1,466.807611,466.807611,-6.25E-13,3,1,1.309741049,0.887469598,1,1
13,99,1,304.4397463,223.255814,-81.18393235,3,-1,1.184525598,1.255690923,1,1
13,100,1,466.807611,324.7357294,-142.0718816,3,1,1.152313902,0.939244095,1,1
13,101,1,304.4397463,243.551797,-60.88794926,3,-1,1.393923755,0.451218019,1,1
13,102,1,669.7674419,527.6955603,-142.0718816,3,1,1.239562882,0.610696929,1,1
13,103,1,669.7674419,568.2875264,-101.4799154,3,1,1.442921336,1.795666722,1,1
13,104,1,304.4397463,324.7357294,20.29598309,3,-1,1.389167068,0.618015947,1,1
13,105,1,304.4397463,243.551797,-60.88794926,3,-1,0.71161472,0.366353077,1,1
13,106,1,669.7674419,487.1035941,-182.6638478,3,1,1.083587475,0.531947663,1,1
13,107,1,669.7674419,527.6955603,-142.0718816,3,1,1.108735477,1.798369661,1,1
13,108,1,669.7674419,547.9915433,-121.7758985,3,1,1.240612516,2.566646293,1,1
13,109,1,466.807611,405.9196617,-60.88794926,3,1,2.990379472,0.953978964,1,1
13,110,1,669.7674419,466.807611,-202.9598309,3,1,0.729613494,1.291424836,1,1
13,111,1,304.4397463,304.4397463,-3.98E-13,3,1,1.287871016,0.807201983,1,1
13,112,1,304.4397463,223.255814,-81.18393235,3,-1,0.628694804,0.587826858,1,1
13,113,1,466.807611,304.4397463,-162.3678647,3,1,0.77169508,0.46488455,1,1
13,114,1,304.4397463,284.1437632,-20.29598309,3,1,1.915778813,0.98217722,1,1
13,115,1,669.7674419,507.3995772,-162.3678647,2,1,0.61788393,0.901302114,1,1
13,116,1,669.7674419,527.6955603,-142.0718816,3,1,0.46387089,0.884345625,1,1
13,117,1,304.4397463,284.1437632,-20.29598309,3,1,0.835538753,1.63520691,1,1
13,118,1,669.7674419,487.1035941,-182.6638478,3,1,0.526442696,0.531222316,1,1
13,119,1,304.4397463,202.9598309,-101.4799154,3,-1,1.850432232,0.518850073,1,1
13,120,1,466.807611,284.1437632,-182.6638478,3,-1,1.099363935,1.394324193,1,1
13,121,2,466.807611,405.9196617,-60.88794926,3,1,0.849339085,0.490133275,1,1
13,122,2,669.7674419,507.3995772,-162.3678647,3,1,1.447151273,0.968588297,1,1
13,123,2,669.7674419,527.6955603,-142.0718816,3,1,0.73572671,0.772197253,1,1
13,124,2,466.807611,426.2156448,-40.59196617,3,1,1.065386827,0.607828538,1,1
13,125,2,304.4397463,243.551797,-60.88794926,3,-1,1.140777539,0.4792007,1,1
13,126,2,466.807611,263.8477801,-202.9598309,3,1,0.543527702,0.721286665,1,1
13,127,2,466.807611,345.0317125,-121.7758985,3,1,0.571408757,0.620624992,1,1
13,128,2,304.4397463,202.9598309,-101.4799154,3,-1,0.626684916,0.754465301,1,1
13,129,2,466.807611,345.0317125,-121.7758985,3,1,0.590516824,0.78276406,1,1
13,130,2,466.807611,182.6638478,-284.1437632,1,-1,2.241517603,1.240239956,1,0
13,131,2,669.7674419,507.3995772,-162.3678647,3,1,1.111398106,0.917730909,1,1
13,132,2,466.807611,365.3276956,-101.4799154,3,1,0.959887944,0.532856212,1,1
13,133,2,466.807611,345.0317125,-121.7758985,2,1,1.542939571,0.945248653,1,1
13,134,2,466.807611,405.9196617,-60.88794926,2,1,0.937207275,0.804375819,1,1
13,135,2,304.4397463,263.8477801,-40.59196617,3,-1,0.744735444,0.74304557,1,1
13,136,2,669.7674419,446.5116279,-223.255814,3,1,0.559663348,1.042014353,1,1
13,137,2,304.4397463,263.8477801,-40.59196617,3,-1,1.006117926,1.251925919,1,1
13,138,2,466.807611,324.7357294,-142.0718816,3,-1,0.94692755,0.884991809,1,1
13,139,2,466.807611,385.6236786,-81.18393235,3,1,0.67683358,0.510009494,1,1
13,140,2,466.807611,365.3276956,-101.4799154,3,1,0.792195232,0.663052966,1,1
13,141,2,466.807611,405.9196617,-60.88794926,3,1,0.638711479,0.514757217,1,1
13,142,2,304.4397463,243.551797,-60.88794926,3,-1,1.131105465,0.953591299,1,1
13,143,2,669.7674419,527.6955603,-142.0718816,3,1,0.635781412,1.067510075,1,1
13,144,2,466.807611,365.3276956,-101.4799154,3,1,0.763197255,0.566584011,1,1
13,145,2,304.4397463,304.4397463,-3.98E-13,3,1,1.85967866,0.585088185,1,1
13,146,2,304.4397463,345.0317125,40.59196617,3,1,0.683728569,0.884817428,1,0
13,147,2,304.4397463,162.3678647,-142.0718816,3,-1,0.839068552,0.575052838,1,1
13,148,2,466.807611,385.6236786,-81.18393235,3,1,0.567272334,0.35212267,1,1
13,149,2,669.7674419,487.1035941,-182.6638478,3,1,0.452864084,0.392263523,1,1
13,150,2,304.4397463,263.8477801,-40.59196617,3,1,0.747206165,0.438314844,1,1
13,151,2,669.7674419,487.1035941,-182.6638478,3,1,0.681241925,0.357389614,1,1
13,152,2,669.7674419,588.5835095,-81.18393235,3,1,0.951267642,0.57847769,1,1
13,153,2,304.4397463,182.6638478,-121.7758985,3,-1,0.500753528,0.459356399,1,1
13,154,2,669.7674419,446.5116279,-223.255814,3,1,0.462574218,0.261232588,1,1
13,155,2,466.807611,405.9196617,-60.88794926,3,1,0.499944914,0.324871253,1,1
13,156,2,669.7674419,466.807611,-202.9598309,3,1,0.411140266,0.254456194,1,1
13,157,2,669.7674419,527.6955603,-142.0718816,3,1,0.453324552,0.259459272,1,1
13,158,2,466.807611,345.0317125,-121.7758985,3,1,0.762342725,0.370694879,1,1
13,159,2,466.807611,507.3995772,40.59196617,3,1,0.421239471,0.283247777,1,1
13,160,2,466.807611,426.2156448,-40.59196617,3,1,0.479698084,0.2870676,1,1
13,161,2,304.4397463,202.9598309,-101.4799154,3,-1,1.31883078,0.364401224,1,1
13,162,2,669.7674419,629.1754757,-40.59196617,3,1,0.501542123,0.286933204,1,1
13,163,2,304.4397463,202.9598309,-101.4799154,3,-1,0.904486827,0.892637013,1,1
13,164,2,304.4397463,202.9598309,-101.4799154,3,-1,0.49664952,0.48417594,1,1
13,165,2,466.807611,446.5116279,-20.29598309,3,1,0.42733754,0.269314267,1,1
13,166,2,304.4397463,202.9598309,-101.4799154,3,-1,0.611074598,0.349156546,1,1
13,167,2,304.4397463,223.255814,-81.18393235,2,-1,1.956933831,0.540934383,1,1
13,168,2,304.4397463,223.255814,-81.18393235,3,-1,0.472670969,0.269586684,1,1
13,169,2,466.807611,345.0317125,-121.7758985,3,1,0.437154553,0.233556656,1,1
13,170,2,466.807611,385.6236786,-81.18393235,3,1,0.436628312,0.295297237,1,1
13,171,2,669.7674419,588.5835095,-81.18393235,3,1,0.474017617,0.301647976,1,1
13,172,2,304.4397463,243.551797,-60.88794926,3,-1,0.482462706,0.31226509,1,1
13,173,2,304.4397463,243.551797,-60.88794926,3,-1,0.408683094,0.200119985,1,1
13,174,2,669.7674419,527.6955603,-142.0718816,3,1,0.462546026,0.271993929,1,1
13,175,2,304.4397463,263.8477801,-40.59196617,3,1,0.494739728,0.296717317,1,1
13,176,2,304.4397463,223.255814,-81.18393235,3,-1,0.439401338,0.241162692,1,1
13,177,2,669.7674419,507.3995772,-162.3678647,3,1,0.384776738,0.347656623,1,1
13,178,2,304.4397463,223.255814,-81.18393235,3,-1,1.297313201,0.766286744,1,1
13,179,2,669.7674419,527.6955603,-142.0718816,3,1,0.615824433,0.351740055,1,1
13,180,2,304.4397463,182.6638478,-121.7758985,3,-1,0.612829702,0.442841951,1,1
13,181,2,304.4397463,324.7357294,20.29598309,3,-1,1.42469552,0.929087936,1,1
13,182,2,466.807611,20.29598309,-446.5116279,1,1,3.471887262,1.998020559,0,1
13,183,2,669.7674419,527.6955603,-142.0718816,3,1,0.397035538,0.265173953,1,1
13,184,2,304.4397463,223.255814,-81.18393235,3,-1,0.410225705,0.696658793,1,1
13,185,2,466.807611,345.0317125,-121.7758985,3,1,1.202379167,0.916306597,1,1
13,186,2,304.4397463,243.551797,-60.88794926,3,-1,0.789963993,1.654029319,1,1
13,187,2,466.807611,263.8477801,-202.9598309,2,-1,1.531172481,0.874685845,1,1
13,188,2,669.7674419,527.6955603,-142.0718816,3,1,0.45212488,0.729443753,1,1
13,189,2,669.7674419,527.6955603,-142.0718816,3,1,1.095576593,0.750744993,1,1
13,190,2,669.7674419,527.6955603,-142.0718816,3,1,0.482429505,0.34981085,1,1
13,191,2,304.4397463,202.9598309,-101.4799154,3,-1,0.400509336,0.590962764,1,1
13,192,2,466.807611,345.0317125,-121.7758985,3,1,0.441440715,0.318876978,1,1
13,193,2,466.807611,405.9196617,-60.88794926,3,1,0.355158899,0.273997621,1,1
13,194,2,466.807611,385.6236786,-81.18393235,3,1,0.359232258,0.242273517,1,1
13,195,2,466.807611,365.3276956,-101.4799154,3,1,0.441831029,0.416308205,1,1
13,196,2,466.807611,405.9196617,-60.88794926,3,1,0.423316263,0.327611625,1,1
13,197,2,669.7674419,507.3995772,-162.3678647,3,1,0.384996426,0.257384867,1,1
13,198,2,466.807611,487.1035941,20.29598309,3,1,0.462834937,0.344086008,1,1
13,199,2,669.7674419,466.807611,-202.9598309,3,1,0.446372442,0.332906543,1,1
13,200,2,466.807611,324.7357294,-142.0718816,3,1,0.408872174,0.240653676,1,1
13,201,2,304.4397463,162.3678647,-142.0718816,2,-1,0.530212994,1.012540002,1,1
13,202,2,669.7674419,487.1035941,-182.6638478,3,1,0.481519295,0.374058768,1,1
13,203,2,466.807611,345.0317125,-121.7758985,3,1,0.682159412,0.391664852,1,1
13,204,2,304.4397463,284.1437632,-20.29598309,3,-1,0.560063257,0.404192745,1,1
13,205,2,466.807611,324.7357294,-142.0718816,3,1,0.335375402,0.28280373,1,1
13,206,2,669.7674419,507.3995772,-162.3678647,3,1,1.543532282,0.575201471,1,1
13,207,2,466.807611,365.3276956,-101.4799154,3,1,0.408305828,0.386099828,1,1
13,208,2,466.807611,345.0317125,-121.7758985,3,1,0.44199788,0.304786904,1,1
13,209,2,466.807611,284.1437632,-182.6638478,3,1,0.396121474,0.275825499,1,1
13,210,2,669.7674419,507.3995772,-162.3678647,3,1,0.54392217,0.627349565,1,1
13,211,2,466.807611,426.2156448,-40.59196617,3,1,0.417133171,0.316265305,1,1
13,212,2,669.7674419,466.807611,-202.9598309,3,1,0.423980251,0.307166681,1,1
13,213,2,466.807611,446.5116279,-20.29598309,3,1,0.516769365,0.492987065,1,1
13,214,2,669.7674419,507.3995772,-162.3678647,3,1,0.408312765,0.364684305,1,1
13,215,2,304.4397463,162.3678647,-142.0718816,2,-1,0.535269213,0.721320542,1,1
13,216,2,304.4397463,263.8477801,-40.59196617,3,-1,1.541479687,0.598398378,1,1
13,217,2,669.7674419,487.1035941,-182.6638478,3,1,0.402830827,0.233230695,1,1
13,218,2,669.7674419,466.807611,-202.9598309,3,1,0.403752188,0.223138521,1,1
13,219,2,466.807611,182.6638478,-284.1437632,3,-1,2.198452942,0.600491991,1,0
13,220,2,304.4397463,223.255814,-81.18393235,3,1,0.830636286,0.249679997,1,1
13,221,2,466.807611,223.255814,-243.551797,3,-1,0.423597299,0.195041321,1,1
13,222,2,304.4397463,182.6638478,-121.7758985,3,-1,0.427128473,0.283131276,1,1
13,223,2,466.807611,324.7357294,-142.0718816,3,1,0.47664808,0.336255042,1,1
13,224,2,466.807611,304.4397463,-162.3678647,3,1,0.33588546,0.351644913,1,1
13,225,2,304.4397463,223.255814,-81.18393235,3,-1,0.5481898,3.451902582,1,1
13,226,2,466.807611,385.6236786,-81.18393235,3,1,0.4903388,0.465622766,1,1
13,227,2,669.7674419,527.6955603,-142.0718816,3,1,0.43257152,0.279245669,1,1
13,228,2,304.4397463,284.1437632,-20.29598309,3,-1,1.023252737,0.8734549,1,1
13,229,2,669.7674419,527.6955603,-142.0718816,2,1,0.494980021,0.364014955,1,1
13,230,2,669.7674419,487.1035941,-182.6638478,3,1,0.788766085,1.05065141,1,1
13,231,2,304.4397463,243.551797,-60.88794926,3,-1,1.408045997,0.950206445,1,1
13,232,2,669.7674419,568.2875264,-101.4799154,1,1,0.460128247,1.606196171,1,1
13,233,2,466.807611,365.3276956,-101.4799154,3,1,0.755973269,0.432019744,1,1
13,234,2,304.4397463,223.255814,-81.18393235,3,-1,0.476015667,0.242971376,1,1
13,235,2,669.7674419,547.9915433,-121.7758985,3,1,0.889598541,1.342564,1,1
13,236,2,669.7674419,547.9915433,-121.7758985,3,1,0.462168738,0.232118418,1,1
13,237,2,466.807611,324.7357294,-142.0718816,3,-1,1.970885661,0.887475634,1,1
13,238,2,466.807611,304.4397463,-162.3678647,3,-1,2.222873743,0.395560447,1,1
13,239,2,304.4397463,182.6638478,-121.7758985,1,-1,0.601373651,0.361992963,1,1
13,240,2,669.7674419,426.2156448,-243.551797,3,1,1.091956417,0.816859648,1,1
14,1,1,304.4397463,223.255814,-81.18393235,3,1,5.349292505,3.339873881,1,1
14,2,1,466.807611,365.3276956,-101.4799154,2,1,2.03027113,2.620791667,1,1
14,3,1,669.7674419,487.1035941,-182.6638478,2,1,1.639231587,2.945896264,1,1
14,4,1,304.4397463,345.0317125,40.59196617,2,-1,2.929400526,1.52803638,1,1
14,5,1,669.7674419,527.6955603,-142.0718816,3,-1,1.791266999,4.659063993,1,1
14,6,1,304.4397463,263.8477801,-40.59196617,2,-1,1.504509079,1.362045639,1,1
14,7,1,304.4397463,304.4397463,-3.98E-13,3,1,2.559375171,1.749810417,1,1
14,8,1,304.4397463,243.551797,-60.88794926,3,-1,1.775444197,2.428165154,1,1
14,9,1,669.7674419,649.4714588,-20.29598309,2,1,1.997863612,2.20309725,1,1
14,10,1,669.7674419,649.4714588,-20.29598309,3,1,1.852398503,2.390363411,1,1
14,11,1,669.7674419,547.9915433,-121.7758985,2,1,1.906982554,1.339981277,1,1
14,12,1,304.4397463,304.4397463,-3.98E-13,3,1,1.294902791,2.597983842,1,1
14,13,1,466.807611,405.9196617,-60.88794926,2,1,1.496238597,1.403089044,1,1
14,14,1,304.4397463,345.0317125,40.59196617,1,-1,1.659155412,1.592790973,1,1
14,15,1,304.4397463,263.8477801,-40.59196617,1,1,1.162510681,1.688787129,1,1
14,16,1,304.4397463,324.7357294,20.29598309,2,1,1.768112626,1.163706578,1,1
14,17,1,304.4397463,243.551797,-60.88794926,2,-1,1.399989441,0.910440233,1,1
14,18,1,466.807611,345.0317125,-121.7758985,2,-1,3.590501485,0.895618223,1,1
14,19,1,669.7674419,547.9915433,-121.7758985,3,-1,4.25423463,0.86841028,1,1
14,20,1,466.807611,446.5116279,-20.29598309,2,-1,1.914226028,1.29751623,1,1
14,21,1,669.7674419,771.2473573,101.4799154,2,1,1.569758284,1.471964579,1,0
14,22,1,466.807611,507.3995772,40.59196617,3,-1,1.364315271,1.927678821,1,1
14,23,1,669.7674419,649.4714588,-20.29598309,2,1,1.555355053,1.242972429,1,1
14,24,1,669.7674419,608.8794926,-60.88794926,2,-1,2.308602418,1.639508572,1,1
14,25,1,466.807611,446.5116279,-20.29598309,2,-1,1.733357629,1.355041909,1,1
14,26,1,304.4397463,284.1437632,-20.29598309,2,-1,1.066751794,1.387320196,1,1
14,27,1,304.4397463,263.8477801,-40.59196617,2,-1,1.183042735,1.706651968,1,1
14,28,1,669.7674419,507.3995772,-162.3678647,2,1,1.070124872,1.194762177,1,1
14,29,1,466.807611,466.807611,-6.25E-13,2,-1,1.830884599,2.88795758,1,1
14,30,1,466.807611,547.9915433,81.18393235,1,-1,1.225427225,2.25438434,1,1
14,31,1,669.7674419,710.359408,40.59196617,3,1,2.337510491,1.291946863,1,1
14,32,1,466.807611,466.807611,-6.25E-13,2,-1,1.071096159,1.806684017,1,1
14,33,1,304.4397463,324.7357294,20.29598309,2,1,0.988813652,1.251051703,1,1
14,34,1,466.807611,385.6236786,-81.18393235,3,-1,1.628999135,1.386445044,1,1
14,35,1,669.7674419,608.8794926,-60.88794926,2,1,1.338973833,1.254636458,1,1
14,36,1,466.807611,446.5116279,-20.29598309,1,-1,2.33671046,0.947092452,1,1
14,37,1,466.807611,487.1035941,20.29598309,2,1,1.191941621,1.277160841,1,1
14,38,1,304.4397463,365.3276956,60.88794926,2,-1,1.091729225,1.305189137,1,1
14,39,1,466.807611,446.5116279,-20.29598309,1,-1,19.45394687,1.314714443,1,1
14,40,1,466.807611,466.807611,-6.25E-13,1,1,1.026270615,1.126799632,1,1
14,41,1,304.4397463,263.8477801,-40.59196617,2,-1,1.512185462,1.263105512,1,1
14,42,1,304.4397463,284.1437632,-20.29598309,2,-1,1.288164207,1.464529089,1,1
14,43,1,304.4397463,284.1437632,-20.29598309,3,1,1.227733533,1.819406721,1,1
14,44,1,466.807611,405.9196617,-60.88794926,3,1,2.366022013,1.86902082,1,1
14,45,1,669.7674419,588.5835095,-81.18393235,2,-1,1.751932138,0.934548161,1,1
14,46,1,669.7674419,669.7674419,-9.09E-13,2,1,1.931843523,1.065139505,1,1
14,47,1,304.4397463,324.7357294,20.29598309,2,-1,2.62063707,0.982567289,1,1
14,48,1,669.7674419,629.1754757,-40.59196617,2,1,1.298132305,1.821275202,1,1
14,49,1,466.807611,507.3995772,40.59196617,2,-1,1.630716045,2.09332252,1,1
14,50,1,466.807611,426.2156448,-40.59196617,2,1,2.369181127,1.078599105,1,1
14,51,1,304.4397463,304.4397463,-3.98E-13,3,1,1.25959352,1.603415892,1,1
14,52,1,304.4397463,284.1437632,-20.29598309,3,1,1.464550651,1.199882971,1,1
14,53,1,466.807611,345.0317125,-121.7758985,3,1,1.190504979,1.791084428,1,1
14,54,1,304.4397463,324.7357294,20.29598309,3,1,0.873677719,2.361045956,1,1
14,55,1,304.4397463,304.4397463,-3.98E-13,3,1,1.344855019,1.51847839,1,1
