Subj_idx,Stimulus,Response,Confidence,RT_dec,Conf_presses,Condition,Accuracy,Contrast,Orientation
14,1,1,6,0.6825338,2,Detection,1,0.055,Clockwise
14,1,1,5,0.5833023,3,Detection,1,0.055,Clockwise
14,0,1,3,0.6824894,2,Detection,0,0,NaN
14,0,0,3,1.0322012,2,Detection,1,0,NaN
14,1,0,4,0.8985699,0,Detection,0,0.055,Anticlockwise
14,1,1,3,1.1830044,4,Detection,1,0.055,Anticlockwise
14,0,0,5,0.9498332,4,Detection,1,0,NaN
14,0,1,5,0.7663837,3,Detection,0,0,NaN
14,0,0,4,0.9821981,0,Detection,1,0,NaN
14,1,1,5,0.5328591,2,Detection,1,0.055,Clockwise
14,0,1,5,0.7327324,3,Detection,0,0,NaN
14,0,1,3,1.216005,0,Detection,0,0,NaN
14,0,1,4,0.9827726,1,Detection,0,0,NaN
14,0,0,4,0.9156048,1,Detection,1,0,NaN
14,0,1,5,0.8487005,2,Detection,0,0,NaN
14,0,0,5,0.8990379,3,Detection,1,0,NaN
14,0,1,4,0.9989818,2,Detection,0,0,NaN
14,1,1,3,0.5153884,1,Detection,1,0.055,Anticlockwise
14,1,1,5,0.781929,1,Detection,1,0.055,Anticlockwise
14,1,1,4,0.7495331,1,Detection,1,0.055,Clockwise
14,1,1,6,0.6989659,1,Detection,1,0.055,Clockwise
14,0,1,3,0.9664285,2,Detection,0,0,NaN
14,1,1,6,0.797771,1,Detection,1,0.055,Clockwise
14,1,1,5,1.0494036,1,Detection,1,0.055,Anticlockwise
14,0,1,3,0.9432693,2,Detection,0,0,NaN
14,0,1,4,0.8327694,2,Detection,0,0,NaN
14,1,1,6,0.8149252,2,Detection,1,0.055,Clockwise
14,1,0,4,0.8498072,2,Detection,0,0.055,Anticlockwise
14,1,0,4,0.8826086,1,Detection,0,0.055,Anticlockwise
14,1,1,2,1.082844,3,Detection,1,0.055,Anticlockwise
14,0,1,2,1.3986918,1,Detection,0,0,NaN
14,1,1,6,0.6662564,3,Detection,1,0.055,Clockwise
14,1,1,5,0.9325932,2,Detection,1,0.055,Anticlockwise
14,0,1,5,0.749159,2,Detection,0,0,NaN
14,1,1,6,0.7159409,3,Detection,1,0.055,Clockwise
14,1,0,3,1.0319094,4,Detection,0,0.055,Clockwise
14,1,1,5,0.8818782,4,Detection,1,0.055,Anticlockwise
14,0,1,3,1.1816872,3,Detection,0,0,NaN
14,1,1,6,0.6654258,5,Detection,1,0.055,Clockwise
14,0,1,4,0.7167115,1,Detection,0,0,NaN
14,0,0,4,0.9985988,1,Detection,1,0,NaN
14,0,0,5,0.7659734,1,Detection,1,0,NaN
14,0,1,3,0.9158367,6,Detection,0,0,NaN
14,1,1,4,0.8990887,0,Detection,1,0.055,Clockwise
14,1,0,4,0.8989946,1,Detection,0,0.055,Anticlockwise
14,0,1,5,0.7661732,4,Detection,0,0,NaN
14,0,1,5,0.698608,4,Detection,0,0,NaN
14,1,1,5,0.4668547,2,Detection,1,0.055,Clockwise
14,0,1,3,1.0656981,1,Detection,0,0,NaN
14,0,0,3,0.9493018,2,Detection,1,0,NaN
14,0,1,4,0.8665242,3,Detection,0,0,NaN
14,1,1,5,0.7161802,1,Detection,1,0.055,Anticlockwise
14,1,1,4,0.7991703,3,Detection,1,0.055,Anticlockwise
14,0,0,4,0.7497576,1,Detection,1,0,NaN
14,0,1,4,0.8323449,2,Detection,0,0,NaN
14,1,1,5,0.6990037,2,Detection,1,0.055,Anticlockwise
14,0,0,4,0.7659382,0,Detection,1,0,NaN
14,1,1,6,0.6664567,1,Detection,1,0.055,Clockwise
14,1,0,4,0.9158078,2,Detection,0,0.055,Clockwise
14,1,0,4,1.0325081,3,Detection,0,0.055,Anticlockwise
14,0,1,5,0.9159462,2,Detection,0,0,NaN
14,0,0,4,0.9323841,1,Detection,1,0,NaN
14,0,0,4,0.8324707,2,Detection,1,0,NaN
14,1,0,4,0.8154959,2,Detection,0,0.055,Clockwise
14,1,1,3,1.0637168,2,Detection,1,0.061111111,Anticlockwise
14,0,1,2,1.1818258,1,Detection,0,0,NaN
14,1,1,6,0.9802987,2,Detection,1,0.061111111,Clockwise
14,0,1,3,0.9661715,2,Detection,0,0,NaN
14,1,0,4,1.0996838,1,Detection,0,0.061111111,Anticlockwise
14,1,1,3,1.065192,2,Detection,1,0.061111111,Anticlockwise
14,0,0,4,0.9648857,0,Detection,1,0,NaN
14,0,0,4,1.1340806,2,Detection,1,0,NaN
14,0,0,4,1.2321801,1,Detection,1,0,NaN
14,1,0,3,1.3338166,4,Detection,0,0.061111111,Anticlockwise
14,0,0,5,0.8650369,1,Detection,1,0,NaN
14,0,0,5,0.8838093,2,Detection,1,0,NaN
14,1,1,6,0.9355147,5,Detection,1,0.061111111,Clockwise
14,1,1,4,1.1313113,3,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.8339697,3,Detection,1,0.061111111,Clockwise
14,1,1,6,0.7480537,2,Detection,1,0.061111111,Anticlockwise
14,1,1,5,0.6670599,2,Detection,1,0.061111111,Clockwise
14,0,0,5,0.9672391,4,Detection,1,0,NaN
14,1,1,5,0.6646757,2,Detection,1,0.061111111,Clockwise
14,1,0,5,0.8488716,3,Detection,0,0.061111111,Anticlockwise
14,0,1,2,0.9123858,3,Detection,0,0,NaN
14,0,0,5,0.8667723,2,Detection,1,0,NaN
14,0,0,5,0.7986083,3,Detection,1,0,NaN
14,1,1,6,0.6837204,3,Detection,1,0.061111111,Clockwise
14,0,0,4,0.9524195,3,Detection,1,0,NaN
14,1,1,3,1.0676712,4,Detection,1,0.061111111,Clockwise
14,0,1,5,0.9503603,3,Detection,0,0,NaN
14,1,1,4,0.8309141,1,Detection,1,0.061111111,Anticlockwise
14,1,0,5,0.8324428,1,Detection,0,0.061111111,Clockwise
14,0,1,5,1.2462365,3,Detection,0,0,NaN
14,0,0,5,0.8330595,3,Detection,1,0,NaN
14,1,0,4,0.9313851,4,Detection,0,0.061111111,Clockwise
14,0,1,5,1.0180374,1,Detection,0,0,NaN
14,0,0,4,1.1668029,4,Detection,1,0,NaN
14,1,1,5,0.7354207,1,Detection,1,0.061111111,Anticlockwise
14,0,0,4,0.9318654,3,Detection,1,0,NaN
14,0,0,5,0.8158668,4,Detection,1,0,NaN
14,1,1,4,0.7828523,2,Detection,1,0.061111111,Anticlockwise
14,0,0,5,0.8974746,1,Detection,1,0,NaN
14,1,1,2,1.0171211,3,Detection,1,0.061111111,Clockwise
14,1,1,4,1.0116099,2,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.6981311,3,Detection,1,0.061111111,Anticlockwise
14,0,1,4,0.9524956,3,Detection,0,0,NaN
14,0,0,4,0.7626078,1,Detection,1,0,NaN
14,0,0,5,0.9470629,2,Detection,1,0,NaN
14,0,0,5,0.748437,1,Detection,1,0,NaN
14,1,1,5,0.7501335,2,Detection,1,0.061111111,Anticlockwise
14,1,1,5,0.9670148,2,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.6469036,3,Detection,1,0.061111111,Anticlockwise
14,0,0,5,0.8343453,3,Detection,1,0,NaN
14,0,0,5,0.7835338,2,Detection,1,0,NaN
14,0,0,4,0.7503456,1,Detection,1,0,NaN
14,1,0,3,1.0320096,2,Detection,0,0.061111111,Clockwise
14,1,1,5,0.8690399,3,Detection,1,0.061111111,Clockwise
14,0,0,4,1.0843905,2,Detection,1,0,NaN
14,0,0,4,0.8172905,1,Detection,1,0,NaN
14,1,1,5,0.6848332,1,Detection,1,0.061111111,Clockwise
14,0,0,5,0.7649496,2,Detection,1,0,NaN
14,1,1,6,0.6679927,3,Detection,1,0.061111111,Clockwise
14,0,0,5,0.7827147,2,Detection,1,0,NaN
14,0,1,2,1.0156647,4,Detection,0,0,NaN
14,0,0,5,0.8323257,1,Detection,1,0,NaN
14,1,1,6,0.7158444,1,Detection,1,0.061111111,Clockwise
14,0,1,3,1.1518334,3,Detection,0,0,NaN
14,1,1,2,1.0285832,2,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.698888,3,Detection,1,0.061111111,Anticlockwise
14,1,1,5,0.7188635,4,Detection,1,0.061111111,Clockwise
14,0,1,4,1.0955245,3,Detection,0,0,NaN
14,0,0,4,0.7982547,2,Detection,1,0,NaN
14,0,1,5,0.9463303,2,Detection,0,0,NaN
14,0,0,4,0.8338669,3,Detection,1,0,NaN
14,1,1,6,0.7343394,1,Detection,1,0.061111111,Clockwise
14,1,1,6,0.6342534,2,Detection,1,0.061111111,Clockwise
14,1,0,4,0.8462989,2,Detection,0,0.061111111,Anticlockwise
14,0,0,5,1.1673346,0,Detection,1,0,NaN
14,0,0,3,1.5476783,2,Detection,1,0,NaN
14,1,1,3,1.0167849,2,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.6640046,1,Detection,1,0.061111111,Clockwise
14,1,1,5,0.6639191,1,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.6830342,1,Detection,1,0.061111111,Clockwise
14,0,1,4,0.851555,1,Detection,0,0,NaN
14,0,0,4,0.8003519,3,Detection,1,0,NaN
14,1,1,5,1.0653505,4,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.8050238,3,Detection,1,0.061111111,Clockwise
14,1,1,3,0.9346156,3,Detection,1,0.061111111,Anticlockwise
14,0,1,3,0.922061,2,Detection,0,0,NaN
14,0,0,3,0.9337748,0,Detection,1,0,NaN
14,1,1,6,0.6509491,2,Detection,1,0.061111111,Clockwise
14,0,0,4,1.0180839,2,Detection,1,0,NaN
14,1,1,4,0.5816337,2,Detection,1,0.061111111,Clockwise
14,1,1,4,0.6989838,1,Detection,1,0.061111111,Anticlockwise
14,1,0,4,0.8026499,1,Detection,0,0.061111111,Anticlockwise
14,0,0,3,0.8514807,4,Detection,1,0,NaN
14,1,1,4,0.779569,2,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.668331,4,Detection,1,0.061111111,Clockwise
14,1,1,6,0.6007371,4,Detection,1,0.061111111,Clockwise
14,0,1,3,1.2165688,3,Detection,0,0,NaN
14,1,1,2,1.0662967,1,Detection,1,0.061111111,Anticlockwise
14,0,0,5,0.8356932,1,Detection,1,0,NaN
14,0,0,4,0.9330168,2,Detection,1,0,NaN
14,1,1,4,0.9324804,3,Detection,1,0.061111111,Anticlockwise
14,1,1,6,0.7337579,3,Detection,1,0.061111111,Clockwise
14,0,0,3,1.0995506,3,Detection,1,0,NaN
14,0,1,5,0.7170276,1,Detection,0,0,NaN
14,0,1,2,1.0990318,2,Detection,0,0,NaN
14,1,1,6,0.9208916,1,Detection,1,0.061111111,Anticlockwise
14,0,0,4,0.9659703,2,Detection,1,0,NaN
14,0,1,5,0.7668052,2,Detection,0,0,NaN
14,1,1,6,0.600393,1,Detection,1,0.061111111,Clockwise
14,1,1,5,1.167377,2,Detection,1,0.061111111,Anticlockwise
14,0,1,4,0.7173987,3,Detection,0,0,NaN
14,1,1,3,1.0012294,1,Detection,1,0.061111111,Clockwise
14,0,0,4,0.8850981,2,Detection,1,0,NaN
14,1,1,5,0.5342814,1,Detection,1,0.061111111,Clockwise
14,0,0,4,1.0835874,3,Detection,1,0,NaN
14,0,0,5,0.9216432,4,Detection,1,0,NaN
14,1,1,5,0.9517998,2,Detection,1,0.061111111,Anticlockwise
14,0,0,4,0.9796142,2,Detection,1,0,NaN
14,0,1,3,0.9337384,2,Detection,0,0,NaN
14,1,1,5,0.6204388,1,Detection,1,0.061111111,Clockwise
15,0,0,6,0.8994573,5,Discrimination,1,0.04,NaN
15,0,1,1,0.749265,1,Discrimination,0,0.04,NaN
15,0,0,2,0.7330031,2,Discrimination,1,0.04,NaN
15,0,0,6,0.6486342,2,Discrimination,1,0.04,NaN
15,1,1,3,0.5661243,2,Discrimination,1,0.04,NaN
15,1,0,5,0.7485338,1,Discrimination,0,0.04,NaN
15,0,0,3,1.2826738,1,Discrimination,1,0.04,NaN
15,1,NaN,NaN,NaN,0,Discrimination,NaN,0.04,NaN
15,1,0,5,0.7166757,2,Discrimination,0,0.04,NaN
15,1,0,5,0.6991533,1,Discrimination,0,0.04,NaN
15,1,1,1,0.5830137,1,Discrimination,1,0.04,NaN
15,0,0,6,0.5489392,3,Discrimination,1,0.04,NaN
15,0,0,6,0.6500506,1,Discrimination,1,0.04,NaN
15,1,0,2,0.8995561,3,Discrimination,0,0.04,NaN
15,1,0,2,1.1651268,1,Discrimination,0,0.04,NaN
15,1,1,1,0.9828476,1,Discrimination,1,0.04,NaN
15,1,NaN,NaN,NaN,0,Discrimination,NaN,0.04,NaN
15,0,0,4,0.7331708,2,Discrimination,1,0.04,NaN
15,0,0,5,0.59947,1,Discrimination,1,0.04,NaN
15,1,1,5,0.648939,3,Discrimination,1,0.04,NaN
15,0,0,5,0.6821526,2,Discrimination,1,0.04,NaN
15,0,0,3,0.9661563,1,Discrimination,1,0.04,NaN
15,1,0,3,1.1152827,1,Discrimination,0,0.04,NaN
15,1,0,4,1.2488335,0,Discrimination,0,0.04,NaN
15,0,1,2,0.8992502,3,Discrimination,0,0.04,NaN
15,1,1,6,0.7322726,2,Discrimination,1,0.04,NaN
15,0,0,6,0.5819104,3,Discrimination,1,0.04,NaN
15,0,1,1,0.6154195,4,Discrimination,0,0.04,NaN
15,0,NaN,NaN,NaN,0,Discrimination,NaN,0.04,NaN
15,1,0,1,0.7159288,1,Discrimination,0,0.04,NaN
15,1,0,2,0.6824164,4,Discrimination,0,0.04,NaN
15,0,0,6,0.6833469,5,Discrimination,1,0.04,NaN
15,1,0,5,0.9819515,0,Discrimination,0,0.04,NaN
15,0,NaN,NaN,NaN,0,Discrimination,NaN,0.04,NaN
15,1,1,5,0.6658658,1,Discrimination,1,0.04,NaN
15,1,1,4,0.7825338,4,Discrimination,1,0.04,NaN
15,0,0,5,0.6823794,1,Discrimination,1,0.04,NaN
15,1,0,2,0.6819707,3,Discrimination,0,0.04,NaN
15,0,0,2,0.5827933,1,Discrimination,1,0.04,NaN
15,0,0,4,0.7492279,3,Discrimination,1,0.04,NaN
15,1,1,3,0.8268773,1,Discrimination,1,0.04,NaN
15,1,0,1,0.6493762,1,Discrimination,0,0.04,NaN
15,0,1,3,1.5333585,1,Discrimination,0,0.04,NaN
15,0,1,1,0.733055,1,Discrimination,0,0.04,NaN
15,0,0,5,0.814955,3,Discrimination,1,0.04,NaN
15,1,1,6,1.0989938,0,Discrimination,1,0.04,NaN
15,0,1,1,0.7330383,4,Discrimination,0,0.04,NaN
15,1,0,1,1.1160616,2,Discrimination,0,0.04,NaN
15,0,0,4,0.9818165,3,Discrimination,1,0.04,NaN
15,1,0,3,0.9152372,1,Discrimination,0,0.04,NaN
15,0,0,5,0.8478815,3,Discrimination,1,0.04,NaN
15,1,1,4,0.9818559,4,Discrimination,1,0.04,NaN
15,0,0,4,0.8490721,2,Discrimination,1,0.04,NaN
15,1,1,4,1.0655321,2,Discrimination,1,0.04,NaN
15,1,0,3,0.8661804,1,Discrimination,0,0.04,NaN
15,1,1,4,0.7830603,1,Discrimination,1,0.04,NaN
15,1,1,3,0.8002296,2,Discrimination,1,0.04,NaN
15,0,1,3,0.8990932,1,Discrimination,0,0.04,NaN
15,1,0,4,0.8150008,2,Discrimination,0,0.04,NaN
15,1,0,2,0.9324574,1,Discrimination,0,0.04,NaN
15,0,0,4,0.998938,0,Discrimination,1,0.04,NaN
15,1,0,4,1.0150796,2,Discrimination,0,0.04,NaN
15,0,0,1,0.7162506,2,Discrimination,1,0.04,NaN
15,1,1,1,0.9336494,0,Discrimination,1,0.04,NaN
15,1,0,1,1.017259,1,Discrimination,0,0.04,NaN
15,0,0,6,1.0157158,4,Discrimination,1,0.04,NaN
15,0,0,6,0.7655247,4,Discrimination,1,0.04,NaN
15,0,NaN,NaN,NaN,0,Discrimination,NaN,0.04,NaN
15,0,0,6,0.6482881,5,Discrimination,1,0.04,NaN
15,0,0,6,0.5486811,2,Discrimination,1,0.04,NaN
15,0,0,6,0.6990428,2,Discrimination,1,0.04,NaN
15,1,0,4,0.6165755,2,Discrimination,0,0.04,NaN
15,0,0,6,0.615753,6,Discrimination,1,0.04,NaN
15,0,0,6,0.5989653,4,Discrimination,1,0.04,NaN
15,0,0,5,0.4983865,3,Discrimination,1,0.04,NaN
15,1,0,4,0.7660394,1,Discrimination,0,0.04,NaN
15,1,0,4,0.7665641,0,Discrimination,0,0.04,NaN
15,1,1,1,0.5838434,4,Discrimination,1,0.04,NaN
15,0,0,5,0.7486552,1,Discrimination,1,0.04,NaN
15,1,1,4,0.6328805,3,Discrimination,1,0.04,NaN
15,1,1,6,0.6912335,2,Discrimination,1,0.04,NaN
15,0,0,2,0.9325224,4,Discrimination,1,0.04,NaN
15,1,1,6,0.6494382,3,Discrimination,1,0.04,NaN
15,0,1,5,0.7991885,2,Discrimination,0,0.04,NaN
15,1,1,5,0.6657909,4,Discrimination,1,0.04,NaN
15,0,0,4,0.6987365,3,Discrimination,1,0.04,NaN
15,0,0,2,0.68243,5,Discrimination,1,0.04,NaN
15,0,0,5,0.9165569,2,Discrimination,1,0.04,NaN
15,1,0,4,0.7328947,4,Discrimination,0,0.04,NaN
15,0,0,1,0.8659371,2,Discrimination,1,0.04,NaN
15,0,0,2,0.6990012,2,Discrimination,1,0.04,NaN
15,0,0,6,0.5491786,5,Discrimination,1,0.04,NaN
15,1,0,2,0.9819858,3,Discrimination,0,0.04,NaN
15,1,0,2,0.765972,2,Discrimination,0,0.04,NaN
15,1,0,2,0.8169812,4,Discrimination,0,0.04,NaN
15,0,0,5,0.6824318,0,Discrimination,1,0.04,NaN
15,0,0,6,0.6173281,3,Discrimination,1,0.04,NaN
15,0,0,6,0.6492505,3,Discrimination,1,0.04,NaN
15,0,0,5,0.6655126,4,Discrimination,1,0.04,NaN
15,0,0,6,0.5655739,1,Discrimination,1,0.04,NaN
15,1,1,4,0.7152437,4,Discrimination,1,0.04,NaN
15,1,0,5,0.7166159,1,Discrimination,0,0.04,NaN
15,0,0,5,0.532875,3,Discrimination,1,0.04,NaN
15,0,0,6,0.6329205,1,Discrimination,1,0.04,NaN
15,0,0,5,0.6996865,1,Discrimination,1,0.04,NaN
15,1,1,5,0.9145583,2,Discrimination,1,0.04,NaN
15,1,1,6,0.8159386,4,Discrimination,1,0.04,NaN
15,1,0,4,0.898707,0,Discrimination,0,0.04,NaN
15,1,NaN,NaN,NaN,0,Discrimination,NaN,0.04,NaN
15,0,0,5,0.7833771,4,Discrimination,1,0.04,NaN
15,1,1,2,0.8154648,4,Discrimination,1,0.04,NaN
15,0,1,2,0.7994792,4,Discrimination,0,0.04,NaN
15,0,0,5,0.6828149,1,Discrimination,1,0.04,NaN
15,1,1,6,0.6326834,5,Discrimination,1,0.04,NaN
15,1,0,1,0.6658497,2,Discrimination,0,0.04,NaN
15,1,1,1,0.965845,1,Discrimination,1,0.04,NaN
15,1,0,5,0.6817487,3,Discrimination,0,0.04,NaN
15,1,0,1,0.6157195,5,Discrimination,0,0.04,NaN
15,0,0,2,0.8817928,3,Discrimination,1,0.04,NaN
15,1,1,2,1.3649647,3,Discrimination,1,0.04,NaN
15,1,1,3,0.7598095,2,Discrimination,1,0.04,NaN
15,1,0,1,0.7160081,3,Discrimination,0,0.04,NaN
15,1,0,1,0.7495585,1,Discrimination,0,0.04,NaN
15,0,0,6,1.2821927,2,Discrimination,1,0.04,NaN
15,1,1,4,0.8507614,2,Discrimination,1,0.04,NaN
15,1,1,6,1.0154422,2,Discrimination,1,0.04,NaN
15,0,0,6,0.8486217,0,Discrimination,1,0.04,NaN
15,1,1,6,0.7827837,2,Discrimination,1,0.04,NaN
15,1,0,1,0.7155176,5,Discrimination,0,0.04,NaN
15,0,1,5,1.0660244,3,Discrimination,0,0.04,NaN
15,0,1,6,0.9495553,3,Discrimination,0,0.04,NaN
15,1,1,6,0.6340716,2,Discrimination,1,0.04,NaN
15,0,1,6,0.8658676,2,Discrimination,0,0.04,NaN
15,0,1,6,0.6834736,1,Discrimination,0,0.04,NaN
15,1,1,6,0.8159081,1,Discrimination,1,0.04,NaN
15,1,1,6,0.6824323,3,Discrimination,1,0.04,NaN
15,0,1,2,0.7829777,1,Discrimination,0,0.04,NaN
15,0,1,1,0.6658599,3,Discrimination,0,0.04,NaN
15,0,0,6,0.6819183,3,Discrimination,1,0.04,NaN
15,0,0,5,0.7661278,2,Discrimination,1,0.04,NaN
15,1,1,6,0.6659708,2,Discrimination,1,0.04,NaN
15,0,0,6,0.9823934,1,Discrimination,1,0.04,NaN
15,1,1,6,0.6819336,5,Discrimination,1,0.04,NaN
15,0,1,1,0.7321286,4,Discrimination,0,0.04,NaN
15,0,1,3,0.6159136,1,Discrimination,0,0.04,NaN
15,0,1,4,1.4323681,1,Discrimination,0,0.04,NaN
15,1,1,4,0.7325585,0,Discrimination,1,0.04,NaN
15,0,0,6,0.6662719,2,Discrimination,1,0.04,NaN
15,0,0,6,0.5816793,1,Discrimination,1,0.04,NaN
15,1,0,4,0.8658679,2,Discrimination,0,0.04,NaN
15,1,1,6,0.698927,1,Discrimination,1,0.04,NaN
15,1,1,1,0.9490657,4,Discrimination,1,0.04,NaN
15,1,1,1,0.5997876,1,Discrimination,1,0.04,NaN
15,1,1,4,0.915615,1,Discrimination,1,0.04,NaN
15,0,0,6,0.6995006,3,Discrimination,1,0.04,NaN
15,1,1,6,0.64937,1,Discrimination,1,0.04,NaN
15,1,1,6,0.5990449,6,Discrimination,1,0.04,NaN
15,0,0,5,1.2990832,2,Discrimination,1,0.04,NaN
15,0,1,3,0.4994258,1,Discrimination,0,0.04,NaN
15,0,0,5,0.7322922,3,Discrimination,1,0.04,NaN
15,1,1,5,0.8102404,2,Discrimination,1,0.04,NaN
15,0,0,6,0.7617406,5,Discrimination,1,0.04,NaN
15,0,0,5,0.7492589,3,Discrimination,1,0.04,NaN
15,1,1,4,0.7321192,3,Discrimination,1,0.04,NaN
15,0,0,5,0.7156025,4,Discrimination,1,0.04,NaN
15,0,0,5,0.7158755,2,Discrimination,1,0.04,NaN
15,1,1,1,0.8155795,4,Discrimination,1,0.04,NaN
15,1,1,5,0.9157625,3,Discrimination,1,0.04,NaN
15,0,0,5,0.698865,2,Discrimination,1,0.04,NaN
15,1,0,3,0.6493182,3,Discrimination,0,0.04,NaN
15,0,0,5,0.7323094,1,Discrimination,1,0.04,NaN
15,1,1,4,0.749837,2,Discrimination,1,0.04,NaN
15,0,0,4,0.6324596,2,Discrimination,1,0.04,NaN
15,0,0,5,0.6826866,4,Discrimination,1,0.04,NaN
15,0,0,5,0.6321613,1,Discrimination,1,0.04,NaN
15,0,0,5,0.6493561,4,Discrimination,1,0.04,NaN
15,1,0,1,0.7832068,3,Discrimination,0,0.04,NaN
15,1,1,3,0.6821456,1,Discrimination,1,0.04,NaN
15,1,1,6,0.7161402,2,Discrimination,1,0.04,NaN
15,1,0,1,0.6004625,2,Discrimination,0,0.04,NaN
15,0,0,4,0.7152418,3,Discrimination,1,0.04,NaN
15,0,0,5,0.6995139,4,Discrimination,1,0.04,NaN
15,1,1,6,0.6988901,4,Discrimination,1,0.04,NaN
15,0,0,6,0.9329968,5,Discrimination,1,0.04,NaN
15,0,0,2,0.815901,1,Discrimination,1,0.04,NaN
15,1,0,1,1.0656812,2,Discrimination,0,0.04,NaN
15,1,1,6,0.6992458,3,Discrimination,1,0.04,NaN
15,1,0,1,0.8167886,4,Discrimination,0,0.04,NaN
15,1,1,6,0.5826584,3,Discrimination,1,0.04,NaN
15,1,1,1,0.7323931,2,Discrimination,1,0.04,NaN
15,1,1,4,0.7332565,1,Discrimination,1,0.04,NaN
15,0,1,3,0.7318721,1,Discrimination,0,0.04,NaN
15,0,0,4,0.6824027,2,Discrimination,1,0.04,NaN
15,1,0,5,0.7003007,3,Discrimination,0,0.04,NaN
15,1,1,5,0.7329552,1,Discrimination,1,0.04,NaN
15,0,0,4,0.6493556,1,Discrimination,1,0.04,NaN
15,0,0,6,0.649477,1,Discrimination,1,0.04,NaN
15,0,0,4,0.6324925,3,Discrimination,1,0.04,NaN
15,1,1,3,0.732829,3,Discrimination,1,0.04,NaN
15,0,0,6,0.5493979,5,Discrimination,1,0.04,NaN
15,0,1,1,0.6854291,3,Detection,0,0,NaN
15,0,0,3,1.1325089,1,Detection,1,0,NaN
15,1,1,6,0.7165562,5,Detection,1,0.05,Anticlockwise
15,0,0,5,0.6660848,4,Detection,1,0,NaN
15,1,0,3,0.6161411,3,Detection,0,0.05,Anticlockwise
15,0,0,5,0.7834595,5,Detection,1,0,NaN
15,1,0,1,0.4824657,2,Detection,0,0.05,Clockwise
15,1,1,5,0.6327005,3,Detection,1,0.05,Anticlockwise
15,1,0,2,0.9653363,1,Detection,0,0.05,Clockwise
15,1,0,4,0.7161732,4,Detection,0,0.05,Clockwise
15,1,1,6,0.698974,4,Detection,1,0.05,Clockwise
15,1,1,4,0.6831719,4,Detection,1,0.05,Clockwise
15,1,1,2,0.6170129,1,Detection,1,0.05,Clockwise
15,1,1,5,0.7661424,1,Detection,1,0.05,Clockwise
15,0,0,6,0.6834288,3,Detection,1,0,NaN
15,0,0,5,0.6838356,3,Detection,1,0,NaN
15,0,0,5,0.6829646,2,Detection,1,0,NaN
15,0,0,5,0.6819074,2,Detection,1,0,NaN
15,1,1,4,0.6155242,2,Detection,1,0.05,Anticlockwise
15,1,0,5,0.6990927,2,Detection,0,0.05,Anticlockwise
15,1,0,5,0.8829146,2,Detection,0,0.05,Anticlockwise
15,1,1,6,0.7334345,2,Detection,1,0.05,Clockwise
15,1,1,6,0.7656629,1,Detection,1,0.05,Anticlockwise
15,0,1,1,0.9319885,2,Detection,0,0,NaN
15,0,1,6,0.7155915,2,Detection,0,0,NaN
15,1,1,4,0.6996587,1,Detection,1,0.05,Anticlockwise
15,1,1,6,0.7322167,2,Detection,1,0.05,Clockwise
15,1,0,1,1.1145424,1,Detection,0,0.05,Anticlockwise
15,1,1,5,0.6495798,1,Detection,1,0.05,Clockwise
15,0,0,6,0.8156045,2,Detection,1,0,NaN
15,0,0,5,0.8163136,4,Detection,1,0,NaN
15,1,0,5,0.649915,1,Detection,0,0.05,Anticlockwise
15,0,0,4,0.7325839,3,Detection,1,0,NaN
15,0,0,4,0.7822511,3,Detection,1,0,NaN
15,0,0,6,0.681557,5,Detection,1,0,NaN
15,0,0,4,0.5331553,3,Detection,1,0,NaN
15,0,0,3,1.2484774,4,Detection,1,0,NaN
15,0,0,5,0.7663088,2,Detection,1,0,NaN
15,0,0,4,0.6991022,4,Detection,1,0,NaN
15,0,0,1,1.265171,3,Detection,1,0,NaN
15,1,0,4,0.7490292,3,Detection,0,0.05,Clockwise
15,0,0,5,0.8658383,1,Detection,1,0,NaN
15,1,0,5,0.8646338,4,Detection,0,0.05,Anticlockwise
15,0,0,4,0.5985406,3,Detection,1,0,NaN
15,1,0,5,0.6167664,3,Detection,0,0.05,Clockwise
15,0,0,4,0.6990541,1,Detection,1,0,NaN
15,1,1,6,1.1326225,1,Detection,1,0.05,Clockwise
15,0,NaN,NaN,NaN,1,Detection,NaN,0,NaN
15,0,0,6,0.7171638,5,Detection,1,0,NaN
15,1,1,6,0.7993177,3,Detection,1,0.05,Clockwise
15,0,0,5,0.6326269,3,Detection,1,0,NaN
15,1,0,4,0.9821079,2,Detection,0,0.05,Anticlockwise
15,1,1,6,1.165599,5,Detection,1,0.05,Clockwise
15,0,0,5,0.6325643,4,Detection,1,0,NaN
15,1,0,4,0.8661822,3,Detection,0,0.05,Anticlockwise
15,0,0,5,0.5498548,2,Detection,1,0,NaN
15,0,0,5,0.6499338,4,Detection,1,0,NaN
15,0,0,5,0.5665456,1,Detection,1,0,NaN
15,0,0,5,0.5829305,3,Detection,1,0,NaN
15,0,0,3,0.8323677,3,Detection,1,0,NaN
