Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,coherence,Accuracy,Training,Scale
7,115,286.5155,2.22,1.7545,1.412,0.062,171.5155,0,continuous scale
7,358,230.7148,0.48,6.268,2.0999,0.125,127.2852,0,continuous scale
7,170,165.7071,3,1.557,1.9854,0.5,4.2929,0,continuous scale
7,109,85.2781,2.13,2.9137,3.753,0.016,23.7219,0,continuous scale
7,308,316.6041,2.7,1.1172,1.3641,0.5,8.6041,0,continuous scale
7,151,136.7129,3,1.9746,1.4515,0.5,14.2871,0,continuous scale
7,306,274.9316,1.63,1.4858,2.0755,0.031,31.0684,0,continuous scale
7,26,270.0638,1.8,2.162,1.8157,0.031,115.9362,0,continuous scale
7,301,111.529,1.07,1.9412,2.3221,0.25,170.529,0,continuous scale
7,203,218.9358,2.17,1.5419,1.4537,0.25,15.9358,0,continuous scale
7,188,180.922,0.49,1.4699,1.1164,0.125,7.078,0,continuous scale
7,155,12.7579,1.04,1.2842,2.9671,0.125,142.2421,0,continuous scale
7,85,54.9218,0.81,2.7578,1.2073,0.016,30.0782,0,continuous scale
7,23,33.8271,1.63,1.8056,0.8956,0.25,10.8271,0,continuous scale
7,146,283.7915,1.73,1.2852,1.2499,0.031,137.7915,0,continuous scale
7,353,6.1825,2.06,1.4389,1.2748,0.125,13.1825,0,continuous scale
7,227,222.0856,1.5,1.2247,0.5364,0.5,4.9144,0,continuous scale
7,194,127.2207,1.38,2.7351,3.0546,0.062,66.7793,0,continuous scale
7,221,12.0419,0.81,2.2394,1.261,0.016,151.0419,0,continuous scale
7,259,343.7622,0.7,1.2874,2.9684,0.016,84.7622,0,continuous scale
7,14,46.4304,1.36,3.3754,2.2316,0.25,32.4304,0,continuous scale
7,18,33.4516,2.11,1.7364,2.3725,0.5,15.4516,0,continuous scale
7,214,215.4567,0.83,1.3734,1.1622,0.062,1.4567,0,continuous scale
7,174,21.2172,1.97,1.1379,1.1149,0.016,152.7828,0,continuous scale
7,66,75.6598,3,1.2208,2.6128,0.5,9.6598,0,four-point scale
7,159,168.5278,1,1.9884,1.4086,0.125,9.5278,0,four-point scale
7,330,77.3962,1,1.8158,1.6268,0.016,107.3962,0,four-point scale
7,69,75.1967,1,1.2867,1.1411,0.25,6.1967,0,four-point scale
7,249,243.6275,3,1.5905,1.2366,0.5,5.3725,0,four-point scale
7,296,134.5684,2,1.5554,2.5711,0.062,161.4316,0,four-point scale
7,162,147.383,1,1.852,0.7407,0.25,14.617,0,four-point scale
7,348,38.671,0,1.9755,2.0807,0.125,50.671,0,four-point scale
7,64,270.0689,0,1.0794,1.0729,0.25,153.9311,0,four-point scale
7,130,132.7762,3,1.2158,2.5206,0.5,2.7762,0,four-point scale
7,175,183.6914,1,1.4239,1.1249,0.125,8.6914,0,four-point scale
7,309,134.2245,1,1.002,1.6695,0.125,174.7755,0,four-point scale
7,106,97.5289,2,1.0471,2.0646,0.5,8.4711,0,four-point scale
7,178,298.5975,1,5.1021,1.7746,0.031,120.5975,0,four-point scale
7,188,180.056,0,1.4316,0.4227,0.125,7.944,0,four-point scale
7,67,56.1487,1,2.5373,2.1367,0.5,10.8513,0,four-point scale
7,204,166.9221,0,2.4252,0.3607,0.031,37.0779,0,four-point scale
7,111,216.5758,1,1.4368,2.2495,0.016,105.5758,0,four-point scale
7,292,129.2088,1,1.7142,1.2288,0.031,162.7912,0,four-point scale
7,71,32.8094,0,1.3944,0.9902,0.062,38.1906,0,four-point scale
7,1,10.4437,1,2.1235,1.5967,0.125,9.4437,0,four-point scale
7,32,42.6759,0,2.5994,3.0106,0.031,10.6759,0,four-point scale
7,15,17.0261,3,1.1758,1.3807,0.5,2.0261,0,four-point scale
7,111,81.9337,0,2.6128,1.3126,0.062,29.0663,0,four-point scale
7,39,35.2859,3,1.8596,1.3087,0.5,3.7141,0,four-point scale
7,255,255.1368,2,1.7095,1.3716,0.5,0.1368,0,four-point scale
7,17,13.4405,2,1.6483,0.3929,0.25,3.5595,0,four-point scale
7,91,283.1306,2,1.557,0.5566,0.125,167.8694,0,four-point scale
7,237,251.9639,1,1.9594,1.6149,0.125,14.9639,0,four-point scale
7,144,126.7394,1,2.0499,4.8827,0.125,17.2606,0,four-point scale
7,145,138.9534,3,1.8199,0.8406,0.25,6.0466,0,four-point scale
7,229,226.0695,1,1.3606,1.5571,0.25,2.9305,0,four-point scale
7,111,110.2105,1,1.2867,1.4368,0.125,0.7895,0,four-point scale
7,242,218.7323,0,2.2096,1.4385,0.062,23.2677,0,four-point scale
7,137,133.6857,1,1.4713,0.6887,0.031,3.3143,0,four-point scale
7,181,180.6609,3,1.984,0.8927,0.5,0.3391,0,four-point scale
7,160,137.7857,2,4.4165,1.3687,0.125,22.2143,0,four-point scale
7,18,24.1499,1,2.5648,1.0466,0.125,6.1499,0,four-point scale
7,300,198.0267,0,1.4992,0.4408,0.125,101.9733,0,four-point scale
7,354,20.0735,0,1.1436,0.5426,0.125,26.0735,0,four-point scale
7,3,5.817,3,2.2627,1.423,0.5,2.817,0,four-point scale
7,314,322.5458,2,3.174,1.2425,0.5,8.5458,0,four-point scale
7,222,224.3446,1,1.6415,0.5807,0.125,2.3446,0,four-point scale
7,285,250.0156,1,4.1994,1.455,0.031,34.9844,0,four-point scale
7,65,272.0066,1,1.6689,0.5692,0.016,152.9934,0,four-point scale
7,56,38.562,2.67,1.6366,1.7481,0.5,17.438,0,continuous scale
7,341,277.1102,1.17,1.2166,2.0974,0.031,63.8898,0,continuous scale
7,241,221.6216,1.11,2.4552,0.7147,0.031,19.3784,0,continuous scale
7,309,203.31,1.09,1.6886,1.2497,0.031,105.69,0,continuous scale
7,45,37.4421,0.83,1.5065,2.3052,0.125,7.5579,0,continuous scale
7,202,159.762,0.48,2.5189,6.4259,0.062,42.238,0,continuous scale
7,157,12.2591,0.83,1.8397,1.3193,0.031,144.7409,0,continuous scale
7,277,65.0272,0.4,4.278,1.485,0.016,148.0272,0,continuous scale
7,104,97.3668,3,1.6827,1.4356,0.5,6.6332,0,continuous scale
7,84,82.4795,2.84,2.412,2.5432,0.25,1.5205,0,continuous scale
7,212,270.0618,1.33,2.4388,1.2526,0.062,58.0618,0,continuous scale
7,275,270.0656,2.62,1.9396,2.1234,0.25,4.9344,0,continuous scale
7,71,89.1715,1.66,2.2667,1.6303,0.062,18.1715,0,continuous scale
7,184,180.0579,2.43,2.1747,1.8763,0.125,3.9421,0,continuous scale
7,23,358.128,0.26,3.6389,1.2598,0.125,24.872,0,continuous scale
7,61,134.555,0.3,3.6323,2.0147,0.031,73.555,0,continuous scale
7,39,2.6272,0.83,1.6611,1.2077,0.016,36.3728,0,continuous scale
7,88,88.0228,3,2.3618,1.4315,0.5,0.0228,0,continuous scale
7,205,12.722,1.7,2.2348,1.8771,0.016,167.722,0,continuous scale
7,176,311.1402,0,7.9238,1.0955,0.031,135.1402,0,continuous scale
7,340,219.93,0.15,1.1565,1.0061,0.016,120.07,0,continuous scale
7,199,142.2365,0.4,1.199,1.7611,0.031,56.7635,0,continuous scale
7,73,66.8709,1.34,1.841,1.3198,0.125,6.1291,0,continuous scale
7,56,235.713,1.03,2.3823,2.6136,0.016,179.713,0,continuous scale
7,215,201.7494,0.48,3.0429,1.8841,0.016,13.2506,0,continuous scale
7,63,46.7194,2.78,1.206,3.5276,0.25,16.2806,0,continuous scale
7,354,359.9458,2.67,1.5854,2.1209,0.25,5.9458,0,continuous scale
7,344,359.9458,1.62,1.3985,2.2337,0.125,15.9458,0,continuous scale
7,41,42.3282,3,2.7711,0.9824,0.5,1.3282,0,continuous scale
7,237,270.0662,1.22,1.4045,1.4101,0.016,33.0662,0,continuous scale
7,115,153.1666,0.86,2.7184,1.516,0.016,38.1666,0,continuous scale
7,167,164.241,2.72,1.8181,2.2542,0.5,2.759,0,continuous scale
7,143,140.0926,3,4.3818,2.1489,0.5,2.9074,0,continuous scale
7,38,35.3424,2.65,1.9981,2.4362,0.125,2.6576,0,continuous scale
7,194,224.1447,1.01,1.6976,1.2974,0.125,30.1447,0,continuous scale
7,246,140.3019,0.53,1.125,1.1464,0.016,105.6981,0,continuous scale
7,15,36.5665,0.5,1.4159,1.6079,0.031,21.5665,0,continuous scale
7,195,190.4991,1.38,3.0396,0.9155,0.125,4.5009,0,continuous scale
7,132,130.3804,3,1.0831,1.6965,0.5,1.6196,0,continuous scale
7,79,276.2028,1.3,2.5462,1.1473,0.031,162.7972,0,continuous scale
7,94,270.0758,2.16,2.0741,2.1644,0.125,176.0758,0,continuous scale
7,292,180.1022,1.09,1.3328,1.9006,0.031,111.8978,0,continuous scale
7,67,46.7032,2.72,3.1819,9.0299,0.5,20.2968,0,continuous scale
7,304,359.9441,1.08,3.5086,3.1461,0.125,55.9441,0,continuous scale
7,126,131.0694,2.44,2.7869,5.1118,0.25,5.0694,0,continuous scale
7,240,277.2834,0,1.1337,1.8767,0.031,37.2834,0,four-point scale
7,351,158.8255,1,2.7004,0.5466,0.125,167.8255,0,four-point scale
7,354,12.4225,2,1.4769,1.0527,0.125,18.4225,0,four-point scale
7,296,68.3968,0,1.238,0.7987,0.062,132.3968,0,four-point scale
7,212,218.0652,3,0.9761,1.2588,0.25,6.0652,0,four-point scale
7,31,34.7854,3,2.634,1.4848,0.5,3.7854,0,four-point scale
7,184,283.0024,1,1.5952,1.1153,0.062,99.0024,0,four-point scale
7,248,243.6311,2,2.7991,1.2108,0.25,4.3689,0,four-point scale
7,2,9.631,2,1.715,1.6167,0.5,7.631,0,four-point scale
7,38,233.0189,2,1.696,1.0066,0.031,164.9811,0,four-point scale
7,252,252.4926,2,3.065,0.4514,0.5,0.4926,0,four-point scale
7,47,36.3364,1,1.7567,0.4395,0.016,10.6636,0,four-point scale
7,80,80.3024,3,2.2474,1.3051,0.5,0.3024,0,four-point scale
7,249,263.3269,2,1.3983,0.4814,0.25,14.3269,0,four-point scale
7,241,256.6186,2,1.3222,0.7353,0.5,15.6186,0,four-point scale
7,23,32.6493,3,2.4275,2.0351,0.5,9.6493,0,four-point scale
7,319,321.418,3,4.0455,0.4291,0.5,2.418,0,four-point scale
7,72,89.912,1,2.2799,1.1693,0.062,17.912,0,four-point scale
7,233,237.1593,2,1.4095,1.5653,0.5,4.1593,0,four-point scale
7,153,141.6075,3,1.5441,0.3033,0.5,11.3925,0,four-point scale
7,65,323.8295,1,2.3592,0.4313,0.016,101.1705,0,four-point scale
7,115,118.2689,1,1.3404,1.2172,0.25,3.2689,0,four-point scale
7,215,264.0982,1,0.9045,0.5932,0.125,49.0982,0,four-point scale
7,282,117.6747,0,1.6429,1.6234,0.125,164.3253,0,four-point scale
7,265,42.7532,0,9.0037,0.6295,0.031,137.7532,0,four-point scale
7,319,307.6684,2,2.6126,1.6857,0.5,11.3316,0,four-point scale
7,101,84.9298,3,1.6127,3.6771,0.5,16.0702,0,four-point scale
7,104,131.4907,1,2.0087,1.5971,0.062,27.4907,0,four-point scale
7,212,203.7465,3,1.9556,1.2871,0.25,8.2535,0,four-point scale
7,201,149.6907,1,1.6942,1.3871,0.016,51.3093,0,four-point scale
7,155,228.6599,0,1.6998,0.3412,0.016,73.6599,0,four-point scale
7,237,221.0866,2,1.3343,1.3993,0.5,15.9134,0,four-point scale
7,114,78.7404,1,2.1145,3.599,0.062,35.2596,0,four-point scale
7,91,93.3289,1,1.7625,1.585,0.062,2.3289,0,four-point scale
7,326,274.5879,1,2.5825,1.7625,0.062,51.4121,0,four-point scale
7,163,234.6278,1,1.2563,1.4593,0.016,71.6278,0,four-point scale
7,202,193.4566,0,1.8477,1.1115,0.125,8.5434,0,four-point scale
7,336,112.4539,0,3.3043,0.3612,0.016,136.4539,0,four-point scale
7,264,255.5249,1,0.9359,0.4561,0.25,8.4751,0,four-point scale
7,288,283.6131,2,1.8412,1.3034,0.25,4.3869,0,four-point scale
7,192,198.2012,2,1.3155,1.1213,0.5,6.2012,0,four-point scale
7,329,17.0254,1,2.158,0.4205,0.016,48.0254,0,four-point scale
7,289,134.4314,0,1.7883,1.1035,0.062,154.5686,0,four-point scale
7,304,278.6023,1,0.8166,0.9412,0.062,25.3977,0,four-point scale
7,98,112.5352,0,1.7891,1.7079,0.016,14.5352,0,four-point scale
7,100,114.6559,1.06,1.433,3.39,0.062,14.6559,0,continuous scale
7,200,214.8853,2.72,1.2756,2.2586,0.5,14.8853,0,continuous scale
7,108,94.0092,1.91,1.1506,1.2737,0.25,13.9908,0,continuous scale
7,345,350.2182,2.65,2.0644,9.4345,0.5,5.2182,0,continuous scale
7,90,34.8431,1.73,1.4984,1.4125,0.031,55.1569,0,continuous scale
7,349,348.5243,1.16,2.0318,1.631,0.062,0.4757,0,continuous scale
7,101,114.4571,0.42,1.9375,3.4122,0.125,13.4571,0,continuous scale
7,147,359.9103,1.16,1.0152,1.1409,0.016,147.0897,0,continuous scale
7,57,280.6017,0.76,1.2975,3.8615,0.031,136.3983,0,continuous scale
7,85,81.2782,1.7,6.6192,9.5346,0.25,3.7218,0,continuous scale
7,307,104.1573,1.5,1.6067,0.6997,0.062,157.1573,0,continuous scale
7,279,295.8953,2.1,1.1011,1.3653,0.062,16.8953,0,continuous scale
7,264,103.3328,1.1,1.407,1.9419,0.016,160.6672,0,continuous scale
7,61,295.0505,0.83,1.9401,10.5963,0.062,125.9495,0,continuous scale
7,303,270.0677,2.79,1.7118,1.1632,0.25,32.9323,0,continuous scale
7,246,260.6695,2.26,1.8227,1.455,0.031,14.6695,0,continuous scale
7,218,25.6077,1.26,1.728,1.2723,0.125,167.6077,0,continuous scale
7,124,124.6766,3,1.3072,1.3714,0.5,0.6766,0,continuous scale
7,45,40.0393,0.8,1.5395,1.3855,0.062,4.9607,0,continuous scale
7,164,143.2543,2.91,1.8997,2.6772,0.5,20.7457,0,continuous scale
7,102,102.541,3,1.3905,0.9604,0.5,0.541,0,continuous scale
7,99,140.6777,1.16,2.1239,0.7897,0.031,41.6777,0,continuous scale
7,121,112.4049,2.03,1.5663,2.9042,0.125,8.5951,0,continuous scale
7,287,12.1926,0.32,1.855,1.162,0.016,85.1926,0,continuous scale
7,238,290.5934,1.23,1.5259,0.4474,0.062,52.5934,0,continuous scale
7,322,13.5749,1.17,1.2908,0.8523,0.125,51.5749,0,continuous scale
7,266,165.8961,1.47,1.9016,0.826,0.016,100.1039,0,continuous scale
7,194,190.6524,2.34,1.9575,1.2067,0.25,3.3476,0,continuous scale
7,350,8.6203,0.45,1.7743,0.9405,0.016,18.6203,0,continuous scale
7,3,45.8165,0.46,1.5281,1.7238,0.016,42.8165,0,continuous scale
7,52,50.7305,2.49,1.1592,0.9623,0.5,1.2695,0,continuous scale
7,5,4.6647,1.55,1.7148,1.0531,0.25,0.3353,0,continuous scale
7,289,285.9174,2.63,1.3081,1.2966,0.5,3.0826,0,continuous scale
7,271,273.0178,3,1.3481,1.2275,0.25,2.0178,0,continuous scale
7,238,246.4624,2.57,1.0119,1.1466,0.25,8.4624,0,continuous scale
7,357,143.2486,2.06,1.3542,1.0751,0.062,146.2486,0,continuous scale
7,318,312.5748,2.56,1.2657,1.6765,0.5,5.4252,0,continuous scale
7,39,112.4539,0.99,1.7181,1.4973,0.031,73.4539,0,continuous scale
7,263,141.9993,0.8,12.3503,1.429,0.25,121.0007,0,continuous scale
7,77,121.1723,1.93,1.3257,0.7825,0.125,44.1723,0,continuous scale
7,336,120.2722,0.66,1.8149,1.4962,0.031,144.2722,0,continuous scale
7,137,127.661,1.58,1.3412,0.5821,0.125,9.339,0,continuous scale
7,344,160.0524,0,2.3381,0.7396,0.062,176.0524,0,continuous scale
7,254,260.2904,3,1.5335,1.4301,0.5,6.2904,0,continuous scale
7,350,142.2412,0.9,2.7321,1.9689,0.031,152.2412,0,continuous scale
7,128,143.8265,1,1.1686,2.4441,0.031,15.8265,0,four-point scale
7,117,124.1115,2,1.1008,0.2734,0.25,7.1115,0,four-point scale
7,47,270.0569,1,0.9175,0.4814,0.062,136.9431,0,four-point scale
7,174,8.9821,0,1.5082,0.2614,0.125,165.0179,0,four-point scale
7,56,283.3635,0,0.9766,0.2819,0.062,132.6365,0,four-point scale
7,137,142.9203,1,1.3292,0.5774,0.125,5.9203,0,four-point scale
7,341,347.7526,3,1.7051,1.8171,0.5,6.7526,0,four-point scale
7,198,17.685,1,1.8559,1.7794,0.062,179.685,0,four-point scale
7,257,23.7494,1,1.2361,1.2731,0.016,126.7494,0,four-point scale
7,13,22.0963,0,2.1321,1.2714,0.5,9.0963,0,four-point scale
7,260,197.9225,0,1.8795,0.5914,0.031,62.0775,0,four-point scale
7,316,324.8918,3,1.3594,1.6235,0.5,8.8918,0,four-point scale
7,259,12.3769,1,3.3323,1.5895,0.016,113.3769,0,four-point scale
7,138,159.2309,1,1.4149,0.8534,0.062,21.2309,0,four-point scale
7,339,343.8302,0,2.6684,1.0551,0.125,4.8302,0,four-point scale
7,76,67.5658,1,1.3835,1.2925,0.125,8.4342,0,four-point scale
7,72,89.9073,1,1.8586,1.2818,0.062,17.9073,0,four-point scale
7,205,257.7239,1,2.0566,0.9834,0.062,52.7239,0,four-point scale
7,144,234.2616,1,1.6461,1.9691,0.016,90.2616,0,four-point scale
7,252,290.4618,0,1.5781,1.1113,0.062,38.4618,0,four-point scale
7,162,228.2581,0,3.1939,0.8373,0.062,66.2581,0,four-point scale
7,52,16.7814,0,2.7742,1.5167,0.016,35.2186,0,four-point scale
7,253,68.049,0,2.1918,1.2319,0.016,175.049,0,four-point scale
7,296,284.2879,2,0.6195,1.2966,0.25,11.7121,0,four-point scale
7,266,270.6693,1,0.7333,0.2959,0.031,4.6693,0,four-point scale
7,253,253.0056,3,1.2336,0.7718,0.5,0.0056,0,four-point scale
7,244,71.5637,1,1.991,1.2598,0.016,172.4363,0,four-point scale
7,246,283.4619,1,1.5397,0.4457,0.031,37.4619,0,four-point scale
7,353,276.3378,0,0.9798,0.4082,0.031,76.6622,0,four-point scale
7,109,95.6418,3,1.4264,1.0018,0.5,13.3582,0,four-point scale
7,243,259.0109,2,4.8278,1.356,0.062,16.0109,0,four-point scale
7,245,253.9418,2,1.1194,0.4137,0.125,8.9418,0,four-point scale
7,298,298.9936,2,0.8606,0.4145,0.5,0.9936,0,four-point scale
7,324,325.6901,1,1.2684,0.6239,0.062,1.6901,0,four-point scale
7,144,136.2891,3,1.4354,1.4277,0.5,7.7109,0,four-point scale
7,199,24.3013,0,1.4928,0.9657,0.062,174.6987,0,four-point scale
7,82,285.1139,1,0.726,1.1205,0.062,156.8861,0,four-point scale
7,314,283.2266,0,1.0497,0.9577,0.031,30.7734,0,four-point scale
7,114,124.3354,3,1.1627,1.4745,0.5,10.3354,0,four-point scale
7,306,296.0849,3,1.0794,0.2717,0.25,9.9151,0,four-point scale
7,82,93.9161,1,1.5463,2.1779,0.125,11.9161,0,four-point scale
7,342,357.1066,2,1.583,1.4318,0.5,15.1066,0,four-point scale
7,120,47.9168,0,1.9663,0.8838,0.062,72.0832,0,four-point scale
7,1,17.696,1,2.0978,1.6773,0.25,16.696,0,four-point scale
7,193,211.8238,3,3.2583,1.2577,0.5,18.8238,0,four-point scale
7,145,141.4554,2.13,1.2583,3.283,0.031,3.5446,0,continuous scale
7,140,70.5735,1.13,1.3333,0.8264,0.016,69.4265,0,continuous scale
7,333,336.9768,3,1.7548,0.9351,0.5,3.9768,0,continuous scale
7,302,281.2649,2.07,0.9516,1.1851,0.016,20.7351,0,continuous scale
7,200,219.0439,3,1.4667,0.6718,0.5,19.0439,0,continuous scale
7,300,253.9968,1.09,0.9096,0.7148,0.125,46.0032,0,continuous scale
7,70,75.4564,2.65,0.9348,2.7683,0.25,5.4564,0,continuous scale
7,208,287.8237,0.62,2.7528,1.4504,0.031,79.8237,0,continuous scale
7,230,56.1983,0.32,1.4553,0.8953,0.062,173.8017,0,continuous scale
7,15,31.273,2.68,1.134,0.7614,0.5,16.273,0,continuous scale
7,42,36.8483,1.5,1.593,0.5141,0.062,5.1517,0,continuous scale
7,66,65.0516,2.6,1.08,0.9388,0.25,0.9484,0,continuous scale
7,144,149.8161,2.51,0.8597,1.0075,0.125,5.8161,0,continuous scale
7,306,308.8645,2.9,1.4865,1.0956,0.5,2.8645,0,continuous scale
7,132,83.6375,1.5,1.064,0.7582,0.016,48.3625,0,continuous scale
7,64,291.6556,1.51,1.533,0.5171,0.062,132.3444,0,continuous scale
7,191,209.5883,1.23,1.7546,1.1837,0.25,18.5883,0,continuous scale
7,92,73.6305,1.92,1.5584,1.8154,0.062,18.3695,0,continuous scale
7,52,71.601,1.21,1.5355,0.9147,0.016,19.601,0,continuous scale
7,306,283.6273,0.05,2.3794,2.4557,0.016,22.3727,0,continuous scale
7,348,347.6782,2.45,1.5265,1.3208,0.25,0.3218,0,continuous scale
7,9,7.2356,3,1.3544,0.7053,0.5,1.7644,0,continuous scale
7,291,282.0066,2.84,1.3163,1.6343,0.5,8.9934,0,continuous scale
7,30,36.2607,1.68,2.2356,0.6271,0.125,6.2607,0,continuous scale
7,40,284.2879,0.94,1.676,1.298,0.062,115.7121,0,continuous scale
7,325,215.1072,0.25,1.6684,1.0077,0.062,109.8928,0,continuous scale
7,208,183.9838,0.54,1.7235,1.2515,0.125,24.0162,0,continuous scale
7,66,81.9704,1.45,3.186,0.8717,0.062,15.9704,0,continuous scale
7,28,20.9139,2.49,1.721,1.2519,0.125,7.0861,0,continuous scale
7,211,224.1936,1.97,1.309,4.0037,0.125,13.1936,0,continuous scale
7,309,132.5602,1.06,5.9017,1.2907,0.062,176.4398,0,continuous scale
7,296,290.2889,2.32,1.9455,1.5293,0.25,5.7111,0,continuous scale
7,165,139.2643,0.96,2.1402,1.3695,0.062,25.7357,0,continuous scale
7,65,46.8021,1.04,8.4815,0.8991,0.062,18.1979,0,continuous scale
7,116,130.6598,2.74,1.388,1.2296,0.125,14.6598,0,continuous scale
7,116,78.6807,0,2.168,0.6747,0.016,37.3193,0,continuous scale
7,54,37.9937,0.42,1.2592,1.0742,0.016,16.0063,0,continuous scale
7,288,222.1627,0.36,2.1114,1.2576,0.016,65.8373,0,continuous scale
7,318,280.6962,1.55,1.4756,1.1167,0.016,37.3038,0,continuous scale
7,161,151.1635,2.49,1.3488,1.1387,0.125,9.8365,0,continuous scale
7,110,141.2537,2.34,1.5022,0.7164,0.031,31.2537,0,continuous scale
7,52,46.206,2.35,1.0101,1.8313,0.25,5.794,0,continuous scale
7,272,281.2649,2.53,1.0793,2.9734,0.25,9.2649,0,continuous scale
7,227,255.4739,1.47,1.6583,0.4277,0.062,28.4739,0,continuous scale
7,117,293.0098,1.5,1.3184,0.7143,0.25,176.0098,0,continuous scale
7,342,44.8626,1,1.3295,1.5239,0.016,62.8626,0,four-point scale
7,201,208.7707,3,1.0008,1.0978,0.5,7.7707,0,four-point scale
7,289,281.5324,2,1.2244,0.9338,0.031,7.4676,0,four-point scale
7,216,13.1272,1,1.6406,0.5978,0.031,157.1272,0,four-point scale
7,316,254.6092,0,1.029,0.25,0.062,61.3908,0,four-point scale
7,328,325.5562,1,0.8419,0.313,0.125,2.4438,0,four-point scale
7,259,250.2451,2,1.0343,1.2789,0.25,8.7549,0,four-point scale
7,61,241.6349,0,1.0242,0.6579,0.031,179.3651,0,four-point scale
7,10,9.1703,1,1.0657,1.3357,0.125,0.8297,0,four-point scale
7,100,297.169,1,2.3866,2.0283,0.031,162.831,0,four-point scale
7,148,142.2787,3,0.8013,0.7138,0.5,5.7213,0,four-point scale
7,240,129.2088,2,1.5054,0.3299,0.016,110.7912,0,four-point scale
7,335,133.1184,0,1.1896,0.3259,0.062,158.1184,0,four-point scale
7,113,102.0747,1,1.9365,1.2145,0.25,10.9253,0,four-point scale
7,7,14.189,2,1.3172,1.4258,0.5,7.189,0,four-point scale
7,157,315.8663,1,1.9888,0.7303,0.062,158.8663,0,four-point scale
7,306,301.4562,1,1.1424,1.1017,0.5,4.5438,0,four-point scale
7,233,281.7422,0,16.965,1.83,0.016,48.7422,0,four-point scale
7,135,139.1931,1,0.9584,0.6458,0.031,4.1931,0,four-point scale
7,150,146.7731,3,0.9977,1.1507,0.5,3.2269,0,four-point scale
7,56,40.441,1,1.6796,0.246,0.031,15.559,0,four-point scale
7,252,250.3632,2,2.1036,0.3164,0.5,1.6368,0,four-point scale
7,207,214.6754,1,1.8826,0.4778,0.031,7.6754,0,four-point scale
7,203,199.9953,3,1.0157,1.3618,0.5,3.0047,0,four-point scale
7,258,240.7708,3,1.5868,0.3117,0.5,17.2292,0,four-point scale
7,135,359.9338,0,1.9472,0.2397,0.016,135.0662,0,four-point scale
7,281,272.1008,3,1.5848,0.2958,0.5,8.8992,0,four-point scale
7,221,43.8598,0,1.3386,0.6838,0.016,177.1402,0,four-point scale
7,219,270.0609,1,1.1336,0.3452,0.25,51.0609,0,four-point scale
7,171,242.4096,0,1.0502,0.5199,0.016,71.4096,0,four-point scale
7,86,89.9173,1,1.1539,1.7518,0.25,3.9173,0,four-point scale
7,280,132.9061,1,1.8646,1.1456,0.062,147.0939,0,four-point scale
7,122,40.91,0,1.585,1.3856,0.031,81.09,0,four-point scale
7,230,234.9498,3,0.7962,1.5316,0.5,4.9498,0,four-point scale
7,334,338.7209,2,0.6776,0.6323,0.25,4.7209,0,four-point scale
7,86,78.929,1,1.2315,0.4437,0.125,7.071,0,four-point scale
7,30,33.2058,3,0.4161,1.8457,0.5,3.2058,0,four-point scale
7,250,274.5879,1,0.3564,1.0438,0.125,24.5879,0,four-point scale
7,81,89.944,1,1.4229,0.8677,0.25,8.944,0,four-point scale
7,239,270.0542,1,0.5526,0.2223,0.062,31.0542,0,four-point scale
7,49,265.2128,0,0.7936,0.3558,0.062,143.7872,0,four-point scale
7,135,131.7062,3,0.7859,1.0817,0.5,3.2938,0,four-point scale
7,202,219.0439,2,0.4137,0.2218,0.5,17.0439,0,four-point scale
7,284,101.041,1,0.7258,0.4838,0.031,177.041,0,four-point scale
7,239,239.6969,2,0.9308,1.1437,0.5,0.6969,0,four-point scale
7,186,270.069,0.48,0.6007,1.162,0.016,84.069,0,continuous scale
7,324,330.0736,1.68,0.8014,0.9378,0.25,6.0736,0,continuous scale
7,249,42.4214,0.93,1.0937,0.5137,0.062,153.4214,0,continuous scale
7,96,111.9831,0.59,1.4738,0.8294,0.125,15.9831,0,continuous scale
7,81,89.9201,1.08,1.0249,0.8957,0.031,8.9201,0,continuous scale
7,300,205.8534,0,1.6713,0.7393,0.016,94.1466,0,continuous scale
7,72,76.5434,3,1.439,1.3708,0.5,4.5434,0,continuous scale
7,307,320.4621,2.74,1.3564,1.5839,0.5,13.4621,0,continuous scale
7,155,82.7563,1.5,1.0508,0.6028,0.031,72.2437,0,continuous scale
7,30,140.2919,0.55,1.0207,1.3202,0.016,110.2919,0,continuous scale
7,337,359.9296,0.63,1.124,1.0506,0.25,22.9296,0,continuous scale
7,157,139.9517,3,2.9768,2.1462,0.5,17.0483,0,continuous scale
7,213,19.8799,0.35,1.3626,0.7376,0.031,166.8799,0,continuous scale
7,219,173.2376,0,0.8289,0.7174,0.031,45.7624,0,continuous scale
7,90,89.9457,3,0.4707,0.8952,0.25,0.0543,0,continuous scale
7,144,144.3418,2.78,0.9748,1.2718,0.25,0.3418,0,continuous scale
7,14,65.9855,1.5,1.0023,0.493,0.062,51.9855,0,continuous scale
7,219,316.9074,0.5,0.6223,0.5601,0.031,97.9074,0,continuous scale
7,80,38.2097,0.08,0.9417,0.7386,0.062,41.7903,0,continuous scale
7,119,122.8551,1.4,0.9035,0.4932,0.25,3.8551,0,continuous scale
7,78,78.714,2.6,0.7094,0.7365,0.5,0.714,0,continuous scale
7,177,74.7925,2.56,1.1268,1.0508,0.031,102.2075,0,continuous scale
7,30,42.446,2.32,0.854,0.918,0.25,12.446,0,continuous scale
