Subj_idx,Stimulus,Response,Confidence,RT_dec,Angle perturbation
29,2,2,4,1.1933,-35.416
29,2,1,5,1.2672,35.316
29,1,1,5,1.9118,0
29,2,2,4,1.1001,-35.58
29,1,1,5,1.1551,0
29,2,1,4,1.275,35.48
29,2,1,4,1.16,35.744
29,2,2,5,1.051,-36.008
29,2,2,4,0.7627,35.908
29,2,1,1,1.826,-35.808
29,1,1,3,1.2671,0
29,2,2,3,0.6726,36.072
29,2,2,4,1.2971,-35.972
29,2,2,5,1.0589,-35.872
29,2,1,3,1.1832,35.772
29,2,2,4,0.9948,-36.036
29,2,2,3,1.5022,35.936
29,1,1,5,1.596,0
29,2,2,1,0.7602,35.836
29,2,2,4,1.3127,-35.736
29,2,1,2,0.7773,-35.636
29,2,2,1,0.8486,35.9
29,1,1,4,2.1047,0
29,2,2,5,1.0437,-35.8
29,2,2,2,0.939,35.7
29,2,2,2,0.6656,35.6
29,1,1,5,1.4087,0
29,2,2,5,1.2617,-35.5
29,2,2,2,0.5675,35.4
29,2,2,4,1.1813,-35.3
29,2,2,2,0.9659,-35.2
29,2,2,4,0.7749,35.1
29,1,1,5,1.2942,0
29,2,2,2,0.6515,35
29,1,1,5,1.2701,0
29,2,2,3,1.2568,-34.9
29,2,2,1,0.6397,34.8
29,2,2,2,1.3767,-34.7
29,2,1,1,0.7826,-34.6
29,2,2,3,0.6486,34.864
29,1,1,5,1.2721,0
29,2,2,4,0.5519,34.764
29,2,1,1,1.0724,-34.664
29,2,1,3,0.6457,-34.928
29,2,2,2,0.7601,35.192
29,2,1,2,1.9229,35.092
29,1,1,5,1.1717,0
29,2,1,1,0.4493,-35.356
29,2,2,2,1.7394,-35.62
29,1,1,5,1.2973,0
29,2,2,2,0.9558,35.52
29,2,2,4,1.2673,-35.42
29,2,1,3,1.3103,35.32
29,2,2,4,1.3414,-35.584
29,2,2,4,0.6743,35.484
29,1,1,4,1.2768,0
29,2,2,5,1.5366,-35.384
29,2,1,4,1.2507,35.284
29,1,1,4,1.2819,0
29,2,2,2,1.1947,-35.548
29,2,2,1,0.88,35.448
29,2,2,4,0.7815,35.348
29,2,2,3,1.8145,-35.248
29,1,1,5,1.2017,0
29,2,2,2,1.3017,-35.148
29,2,2,2,0.7497,35.048
29,2,2,3,0.7684,34.948
29,2,2,3,1.1706,-34.848
29,2,2,4,1.8212,-34.748
29,2,1,4,1.4334,34.648
29,2,2,3,1.172,-34.912
29,2,2,3,0.6477,34.812
29,1,1,2,1.182,0
29,2,2,4,1.086,-34.712
29,2,2,1,2.1876,34.612
29,2,1,3,0.9319,-34.512
29,1,1,5,1.1172,0
29,2,2,1,0.6517,34.776
29,2,1,2,1.5579,34.676
29,2,2,2,2.0127,-34.94
29,2,2,4,0.6567,34.84
29,2,2,4,0.986,-34.74
29,1,1,5,1.4523,0
29,2,1,4,1.1782,34.64
29,2,2,2,1.0823,-34.904
29,2,2,4,0.6519,34.804
29,2,2,2,1.1875,-34.704
29,2,2,4,0.8476,34.604
29,2,2,4,1.75469,-34.504
29,2,2,2,2.11129,-34.404
29,2,2,2,0.7804,34.304
29,1,1,4,1.09401,0
29,2,2,5,1.48587,-34.204
29,2,1,1,1.185,34.104
29,2,2,4,1.26766,-34.368
29,2,2,3,0.6475,34.268
29,2,1,2,1.5198,34.168
29,1,1,5,1.1864,0
29,2,2,5,1.0775,-34.432
29,2,1,3,0.9533,34.332
29,2,2,4,1.0701,-34.596
29,2,2,2,1.4088,34.496
29,2,1,3,0.6732,-34.396
29,1,1,4,1.0978,0
29,2,1,1,1.5156,-34.66
29,2,2,4,1.0819,34.924
29,2,2,3,0.6572,34.824
29,2,2,2,1.4105,-34.724
29,2,1,2,1.992,-34.624
29,1,1,3,1.1651,0
29,2,2,3,0.7319,34.888
29,1,1,5,1.0622,0
29,2,1,4,1.39,34.788
29,2,2,5,0.9552,-35.052
29,2,2,4,0.5305,34.952
29,2,1,1,0.6554,-34.852
29,2,1,2,1.4641,35.116
29,2,1,3,0.6596,-35.38
29,2,2,1,0.7667,35.644
29,1,1,5,0.9645,0
29,2,2,3,1.6099,-35.544
29,1,1,5,1.1909,0
29,2,1,4,0.9621,35.444
29,2,2,5,1.2613,-35.708
29,2,1,2,1.2672,-35.608
29,2,1,2,0.9587,35.872
29,2,1,3,0.7686,-36.136
29,2,2,4,0.6567,36.4
29,2,1,3,1.065,36.3
29,1,1,5,1.3479,0
29,2,2,2,1.277,-36.564
29,2,2,4,1.0622,-36.464
29,2,2,2,0.6569,36.364
29,2,1,4,1.2667,36.264
29,1,1,4,1.2667,0
29,2,2,3,1.1026,-36.528
29,2,2,5,1.2046,-36.428
29,1,1,5,0.9766,0
29,2,1,2,1.5333,36.328
29,2,2,3,1.1615,-36.592
29,2,2,2,0.7935,36.492
29,2,2,3,0.6485,36.392
29,2,2,3,1.9894,-36.292
29,1,1,5,0.8796,0
29,2,2,2,0.5667,36.192
29,2,2,4,1.2764,-36.092
29,2,2,3,0.658,35.992
29,2,2,1,1.1679,-35.892
29,2,1,2,0.8316,-35.792
29,1,1,4,0.9903,0
29,2,1,3,1.2666,36.056
29,2,2,3,1.4689,-36.32
29,1,1,5,1.3742,0
29,2,1,3,1.0631,36.22
29,2,1,2,0.9616,36.484
29,2,2,5,1.3795,-36.748
29,1,1,4,0.9799,0
29,2,1,1,1.0759,-36.648
29,2,1,1,1.6891,36.912
29,2,2,3,1.7531,37.176
29,2,1,2,1.3276,-37.076
29,2,2,1,1.6192,-37.34
29,2,2,3,0.963,37.24
29,2,2,3,2.018,-37.14
29,1,1,5,1.1969,0
29,2,2,2,1.5466,37.04
29,2,2,4,0.7701,36.94
29,2,1,1,0.8789,-36.84
29,1,1,5,1.0929,0
29,2,2,4,1.1548,-37.104
29,2,1,4,1.1829,37.004
29,2,1,2,0.943,37.268
29,2,2,4,1.5014,-37.532
29,2,2,4,1.0891,-37.432
29,1,1,5,0.9586,0
29,2,2,4,0.6246,37.332
29,2,1,4,1.2051,37.232
29,2,2,4,1.3619,-37.496
29,2,1,3,1.2544,37.396
29,2,2,5,1.2069,-37.66
29,1,1,5,1.2834,0
29,2,2,5,1.3845,-37.56
29,2,2,4,0.9728,37.46
29,1,1,4,1.0749,0
29,2,2,4,1.2859,-37.36
29,2,2,4,1.052,37.26
29,2,2,2,1.7853,37.16
29,2,2,2,1.2672,-37.06
29,2,2,4,1.0757,-36.96
29,2,2,3,1.531,36.86
30,1,2,4,5.11354,0
30,2,2,5,2.0319,30
30,2,2,4,1.93873,-20
30,2,1,4,2.20727,10
30,2,1,5,1.18423,-11
30,2,1,5,2.6189,12
30,2,1,4,4.54481,-13
30,2,2,4,1.5993,14
30,2,1,5,1.4188,-13
30,1,1,5,4.9358,0
30,2,1,5,3.1412,-13.5
30,2,2,4,2.7198,13.764
30,1,0,3,5.1416,0
30,2,1,5,1.3708,-13.664
30,2,2,5,1.095,13.928
30,1,2,3,3.7561,0
30,2,2,4,4.5992,-13.828
30,2,2,3,5.1516,13.728
30,2,2,3,4.7371,13.628
30,2,1,4,5.0417,-13.528
30,1,1,5,1.6271,0
30,2,2,4,4.2556,-13.792
30,2,2,5,0.9747,13.692
30,2,1,4,2.3885,13.592
30,2,2,5,1.8936,-13.856
30,1,1,5,2.8926,0
30,2,2,5,1.3535,13.756
30,2,2,5,1.1851,-13.656
30,2,2,4,2.6208,-13.556
30,2,2,4,5.1184,13.456
30,2,2,5,1.2599,-13.356
30,1,2,4,4.9261,0
30,2,2,5,1.3872,13.256
30,2,0,3,5.0425,13.156
30,2,1,5,1.487,-13.156
30,2,1,4,2.4049,13.42
30,2,2,4,1.252,-13.684
30,2,2,5,1.2766,13.584
30,2,2,5,1.1444,-13.484
30,1,1,5,5.0782,0
30,2,2,5,1.5978,13.384
30,1,2,5,1.3763,0
30,2,1,5,4.8531,-13.284
30,2,1,5,3.2975,-13.548
30,2,2,5,1.3852,13.812
30,2,1,5,2.4343,-13.712
30,2,2,5,1.2795,13.976
30,1,2,4,4.2043,0
30,2,2,5,0.9797,-13.876
30,2,2,5,2.3147,13.776
30,2,2,4,5.1397,-13.676
30,2,2,5,1.0726,13.576
30,2,1,4,1.4901,-13.476
30,1,2,4,4.745,0
30,2,2,5,1.0954,13.74
30,1,1,4,1.8062,0
30,2,2,5,0.7772,13.64
30,2,2,4,2.8644,-13.54
30,2,2,5,1.256,13.44
30,2,2,4,5.0885,-13.34
30,2,1,4,3.8393,13.24
30,2,1,5,1.4682,-13.504
30,2,1,4,2.3756,13.768
30,1,1,5,2.1179,0
30,2,0,4,5.1266,-14.032
30,1,1,4,2.3493,0
30,2,2,5,1.6258,-14.032
30,2,2,5,0.9605,13.932
30,2,0,4,5.1394,13.832
30,2,2,5,1.0953,-13.832
30,2,2,4,1.2688,-13.732
30,2,2,3,3.7927,13.632
30,2,1,4,5.0794,-13.532
30,1,1,5,2.883,0
30,2,2,5,4.1911,13.796
30,1,1,4,2.2051,0
30,2,2,5,1.7867,-13.696
30,2,1,5,1.9816,13.596
30,2,2,5,1.5145,13.86
30,2,2,4,3.2788,-13.76
30,2,1,5,1.39226,13.56
30,2,1,5,1.61674,-13.824
30,1,1,4,2.84642,0
30,2,2,5,1.3894,14.088
30,2,1,5,1.3013,-13.988
30,2,2,5,1.282,14.252
30,2,1,5,1.5788,14.152
30,1,1,5,2.716,0
30,2,2,5,1.0622,-14.416
30,2,2,5,1.2974,-14.316
30,2,2,5,1.048,14.216
30,2,2,4,1.4898,-14.116
30,2,2,5,1.4188,14.016
30,1,1,5,1.742,0
30,2,1,2,4.3322,-13.916
30,1,1,5,1.3923,0
30,2,2,5,0.7596,14.18
30,2,1,4,1.4764,14.08
30,2,1,5,1.1805,-14.344
30,2,1,3,2.9537,14.608
30,1,1,4,1.8075,0
30,2,2,5,1.1608,-14.872
30,2,1,4,1.7565,-14.772
30,2,1,5,1.5786,15.036
30,2,2,5,0.9884,15.3
30,2,2,5,1.0575,-15.2
30,2,2,5,2.6106,-15.1
30,2,2,5,0.9629,15
30,1,1,5,1.993,0
30,2,2,5,1.1508,-14.9
30,1,1,5,1.8478,0
30,2,2,4,0.9518,14.8
30,2,1,4,2.2232,14.7
30,2,2,2,2.3478,-14.964
30,1,1,5,1.7344,0
30,2,2,2,1.0585,-14.864
30,2,1,5,1.825,14.764
30,2,2,5,3.6889,15.028
30,2,1,3,1.9582,-14.928
30,2,1,3,1.3957,-15.192
30,2,1,2,3.0958,15.456
30,2,1,5,1.392,-15.72
30,1,1,5,1.9865,0
30,2,2,5,1.918,15.984
30,1,0,4,5.1066,0
30,2,1,5,0.9869,-15.884
30,2,2,5,0.845,16.148
30,2,2,5,1.1238,-16.048
30,2,2,5,0.6447,15.948
30,2,1,5,2.0832,15.848
30,2,1,5,1.6412,-16.112
30,2,1,5,3.5889,-16.376
30,1,1,5,1.1524,0
30,2,2,5,0.8455,16.64
30,2,1,5,1.2652,-16.54
30,2,2,5,0.5579,16.804
30,2,2,2,2.9774,16.704
30,1,1,5,1.795,0
30,2,2,1,2.8538,-16.604
30,2,1,5,1.0781,-16.504
30,2,1,5,1.7513,16.768
30,2,2,5,1.2661,-17.032
30,1,1,1,3.0401,0
30,2,1,5,0.8495,16.932
30,1,1,5,2.3508,0
30,2,2,1,1.2797,17.196
30,2,1,5,1.2976,-17.096
30,2,2,5,1.4839,17.36
30,2,2,1,1.8719,-17.26
30,1,1,5,1.1847,0
30,2,2,5,1.3926,-17.16
30,2,0,3,5.1222,17.06
30,2,1,5,1.4655,17.06
30,2,2,5,1.0892,-17.324
30,2,2,5,1.1624,17.224
30,2,1,1,3.0405,-17.124
30,1,1,5,1.8861,0
30,2,1,1,3.922,-17.388
30,2,1,5,2.5719,17.652
30,2,1,5,2.1984,-17.916
30,2,2,5,0.7702,18.18
30,2,1,1,2.2872,18.08
30,2,1,5,1.7625,-18.344
30,1,1,5,1.5209,0
30,2,1,5,0.8823,-18.608
30,2,2,2,1.1514,18.872
30,2,1,5,1.3307,-18.772
30,2,2,5,0.6527,19.036
30,1,1,5,1.7517,0
30,2,1,5,0.7576,-18.936
30,2,2,5,0.9856,19.2
30,1,1,5,1.5007,0
30,2,2,5,1.2751,19.1
30,2,1,5,1.1959,-19
30,2,2,5,3.4138,-19.264
30,2,2,5,1.1769,19.164
30,1,1,5,1.9179,0
30,2,1,5,2.3067,-19.064
30,2,1,5,0.7857,19.328
30,2,2,5,0.5607,19.592
30,2,1,5,2.5408,-19.492
30,2,1,5,2.7476,-19.756
30,2,2,2,2.1036,20.02
30,1,1,5,2.01877,0
30,2,1,3,2.29669,19.82
30,2,1,3,5.04463,20.084
30,2,1,5,1.29142,-20.348
30,2,1,5,1.38788,20.612
30,2,1,5,1.5328,-20.876
30,2,2,5,0.8739,-21.14
30,1,1,5,1.2661,0
30,2,1,2,2.8549,21.04
30,2,1,5,1.0763,-21.304
30,2,2,5,0.8422,21.568
30,2,2,2,1.8639,-21.468
30,1,1,5,1.0792,0
30,2,2,4,1.7462,21.368
30,2,1,5,1.11,-21.268
30,2,2,5,0.6597,21.532
30,1,2,5,5.1286,0
30,2,1,5,1.7873,-21.432
30,2,2,5,1.0552,21.696
30,2,2,5,1.053,21.596
30,2,1,5,1.6214,-21.496
30,2,2,5,2.1407,-21.76
30,1,1,5,2.653,0
30,2,2,5,0.7539,21.66
30,2,2,5,0.7746,21.56
30,2,1,5,2.8123,-21.46
30,2,1,5,1.2683,21.724
30,1,1,5,1.7209,0
30,2,1,5,1.0665,-21.988
30,2,2,2,3.1973,22.252
30,2,1,5,1.2633,-22.152
30,2,2,5,0.8507,22.416
30,1,1,5,4.395,0
30,2,1,5,4.3556,-22.316
30,2,2,5,0.6356,22.58
30,1,2,2,5.1245,0
30,2,1,5,1.2682,-22.48
30,2,2,5,0.6581,22.744
30,2,2,5,1.0952,-22.644
30,2,2,4,1.0823,22.544
30,1,1,5,1.94,0
30,2,2,1,2.9377,-22.444
30,2,1,5,1.0539,-22.344
30,2,2,5,0.6683,22.608
30,2,1,4,0.7687,-22.508
30,2,2,5,1.2892,22.772
30,2,1,5,1.2832,-22.672
30,1,1,5,2.8314,0
30,2,1,5,1.721,22.936
30,2,2,5,0.7734,23.2
30,2,2,5,1.5803,-23.1
30,2,1,4,1.1691,23
30,2,2,4,1.7114,-23.264
30,1,2,1,3.2672,0
30,2,1,5,2.1123,-23.164
30,2,1,5,2.0909,23.428
30,2,2,5,0.9575,-23.692
30,2,2,5,1.7706,23.592
30,1,1,5,2.4706,0
30,2,2,5,0.7679,23.492
30,1,1,5,2.4564,0
30,2,1,5,1.3893,-23.392
30,2,1,5,2.0132,23.656
30,2,2,5,1.0788,-23.92
30,2,2,5,1.2608,-23.82
30,2,2,5,2.5443,23.72
30,2,2,5,3.8733,23.62
30,2,1,5,1.3917,-23.52
30,1,1,4,1.7456,0
30,2,2,2,1.4999,23.784
30,2,1,5,1.9888,-23.684
30,2,1,4,3.0441,-23.948
30,1,2,4,1.7958,0
30,2,2,2,0.7616,24.212
30,2,1,5,1.4802,-24.112
30,1,1,5,1.5936,0
30,2,1,5,4.8236,24.376
30,2,2,5,1.0499,-24.64
30,2,1,5,3.454,24.54
30,2,2,2,2.5946,24.804
30,2,1,3,2.3972,-24.704
30,1,1,5,1.2955,0
30,2,1,5,1.3924,24.968
30,2,1,5,2.2237,-25.232
30,2,1,5,2.3138,25.496
30,2,2,5,1.0467,-25.76
30,2,2,5,3.7857,25.66
30,1,1,5,1.1873,0
30,2,1,5,1.2618,-25.56
30,2,1,5,1.0866,-25.824
30,2,1,5,1.6192,26.088
30,1,1,5,1.8885,0
30,2,1,5,1.4729,-26.352
30,2,2,2,1.5342,26.616
30,2,1,5,1.94,26.516
30,2,2,5,1.2911,-26.78
30,2,2,5,1.0842,-26.68
30,1,1,5,1.8238,0
30,2,2,5,1.3094,26.58
30,2,2,5,0.9802,-26.48
30,2,2,3,1.5958,26.38
30,2,2,2,4.6524,26.28
30,2,1,5,1.0638,-26.18
31,2,2,5,1.59431,-20
31,2,1,4,1.6278,10
31,2,1,5,1.30939,-11
31,1,1,5,2.1907,0
31,1,1,4,1.419,0
31,2,2,2,1.9849,12
31,2,1,3,1.8141,-11
31,2,2,3,2.6177,-11.5
31,2,1,4,2.9332,11.4
31,2,2,3,1.7534,11.664
31,2,2,5,1.282,-11.564
31,2,2,3,2.9395,11.464
31,1,1,5,1.6264,0
31,2,2,2,2.5084,-11.364
31,2,2,4,1.4207,-11.264
31,1,2,5,1.1549,0
31,2,2,3,1.3915,11.164
31,2,1,3,3.4132,11.064
31,2,1,4,2.2241,-11.328
31,1,1,5,1.3943,0
31,2,1,5,1.8585,-11.592
31,2,2,4,1.4127,11.856
31,2,1,4,1.2823,11.756
31,2,2,5,1.6923,-12.02
31,2,2,2,1.9678,-11.92
31,2,2,3,3.0165,11.82
31,2,1,4,2.3423,11.72
31,1,1,4,1.6418,0
31,2,2,4,2.2848,-11.984
31,2,2,5,1.7827,11.884
31,2,2,4,1.7732,-11.784
31,2,1,4,0.9313,-11.684
31,2,2,5,0.9553,11.948
31,1,1,5,1.4109,0
31,1,1,3,1.3645,0
31,2,1,4,3.8645,-11.848
31,2,2,5,1.2557,12.112
31,2,2,5,1.1812,-12.012
31,2,2,4,1.5221,11.912
31,2,1,5,1.736,11.812
31,2,2,2,2.666,-12.076
31,2,2,3,1.2991,-11.976
31,2,2,2,2.3372,11.876
31,1,1,5,1.6407,0
31,2,1,4,3.5462,11.776
31,2,2,5,1.1874,-12.04
31,2,1,3,1.0584,-11.94
31,2,1,4,2.7316,12.204
31,1,1,4,1.2632,0
31,1,1,5,1.3011,0
31,2,2,2,1.8993,-12.468
31,2,1,4,1.4076,12.368
31,2,2,3,1.7757,12.632
31,2,1,5,0.9909,-12.532
31,1,2,3,2.045,0
31,2,2,5,1.2976,12.796
31,2,1,5,3.329,-12.696
31,2,2,4,3.2476,12.96
31,2,1,4,1.545,-12.86
31,2,1,3,1.7847,13.124
31,2,2,4,1.7319,-13.388
31,2,2,5,1.2418,-13.288
31,1,1,5,1.1403,0
31,2,2,5,0.9906,13.188
31,2,2,4,1.1587,-13.352
31,2,2,5,1.482,13.252
31,2,1,4,1.9455,-13.152
31,1,1,5,1.6928,0
31,1,1,5,1.6618,0
31,2,2,5,3.2538,13.416
31,2,2,5,1.2123,-13.316
31,2,1,4,1.3013,13.216
31,2,1,5,1.6861,-13.48
31,2,2,3,1.724,-13.744
31,2,2,4,1.1539,13.644
31,2,2,2,1.8526,13.544
31,2,1,4,1.2916,-13.444
31,1,1,5,1.1942,0
31,2,1,2,1.89567,-13.608
31,2,1,4,1.5805,-13.872
31,1,1,5,1.2476,0
31,2,1,3,1.6256,14.136
31,2,1,5,1.2701,14.4
31,1,1,5,1.36243,0
31,2,2,4,2.0608,-14.664
31,2,1,4,1.4199,-14.564
31,2,2,5,1.4576,14.828
31,2,2,4,2.0415,14.728
31,2,2,3,1.6242,-14.628
31,2,2,4,0.944,14.528
31,2,2,5,1.5045,-14.428
31,1,1,4,1.6757,0
31,2,2,2,1.8172,-14.328
31,2,2,5,0.9477,14.228
31,2,1,3,1.1646,-14.128
31,2,1,3,1.52,14.392
31,1,1,1,2.6756,0
31,2,2,4,1.7372,-14.656
31,2,2,5,0.7838,14.556
31,2,1,3,2.3302,14.456
31,1,1,4,0.9637,0
31,2,1,5,2.7062,-14.72
31,2,1,4,1.9544,-14.984
31,1,1,5,1.4889,0
31,2,1,4,1.2972,15.248
31,2,2,4,1.2769,15.512
31,2,1,3,2.1387,-15.412
31,2,1,3,2.149,-15.676
31,2,1,3,3.8205,15.94
31,1,1,5,0.7678,0
31,2,2,4,1.0837,-16.204
31,2,2,5,1.0622,-16.368
31,2,2,4,2.0537,16.268
31,1,1,5,1.298,0
31,2,1,5,1.4076,-16.168
31,2,2,4,0.9618,16.432
31,2,2,4,1.6097,16.332
31,2,1,4,1.3757,-16.232
31,1,1,5,1.1432,0
31,2,1,3,3.5918,-16.496
31,2,1,4,3.0469,16.76
31,2,1,4,2.4989,17.024
31,2,2,5,1.0643,-17.288
31,1,1,5,1.6122,0
31,2,1,4,2.3087,17.188
31,2,2,3,1.5504,-17.452
31,2,2,4,1.276,17.352
31,2,1,4,2.5954,-17.252
31,2,2,5,1.9871,-17.516
31,2,2,2,3.0462,17.416
31,1,1,5,1.6297,0
31,2,1,4,1.168,17.316
31,1,1,4,3.3613,0
31,2,1,3,1.9084,-17.58
31,2,2,5,0.8651,17.844
31,2,2,5,2.1609,-17.744
31,2,1,3,1.2959,-17.644
31,1,1,2,3.1889,0
31,2,2,3,1.8939,17.908
31,2,2,5,1.1639,-17.808
31,2,2,5,1.0853,17.708
31,2,2,4,1.2966,17.608
31,2,2,5,1.0594,-17.508
31,2,2,3,1.598,-17.408
31,1,1,5,1.4159,0
31,2,1,3,1.7424,17.308
31,1,1,5,1.1809,0
31,2,1,4,2.5013,-17.572
31,2,1,3,1.5838,17.836
31,2,2,4,0.9561,-18.1
31,2,1,3,1.4751,18
31,2,2,4,1.7662,18.264
31,2,1,2,1.6294,-18.164
31,1,1,5,1.3155,0
31,2,2,4,0.8734,18.428
31,2,2,4,1.0975,-18.328
31,2,2,3,2.6245,-18.228
31,2,1,3,2.401,18.128
31,2,1,3,1.1793,-18.392
31,2,2,3,1.7249,18.656
31,1,1,5,1.2003,0
31,2,2,3,4.0361,18.556
31,1,1,4,1.376,0
31,2,1,4,0.8477,-18.456
31,2,2,5,0.9586,-18.72
31,2,1,4,1.4673,18.62
31,2,1,3,1.7793,18.884
31,2,2,4,0.9624,-19.148
31,1,1,5,1.989,0
31,2,1,4,1.1841,19.048
31,2,2,5,0.9502,-19.312
31,2,1,3,1.251,19.212
31,2,2,4,2.8172,-19.476
31,2,2,5,0.8805,-19.376
31,1,1,4,1.1759,0
31,2,1,3,2.8973,19.276
31,2,1,4,1.1422,-19.54
31,2,1,5,3.7184,19.804
31,2,2,5,1.0833,20.068
31,2,1,2,1.6214,-19.968
31,2,2,5,1.3577,20.232
31,2,1,3,1.93881,-20.132
31,2,1,4,1.98979,-20.396
31,2,2,2,1.068,20.66
31,2,1,3,1.47845,-20.56
31,1,1,5,1.2966,0
31,2,2,5,0.9763,20.824
31,2,2,3,2.2359,20.724
31,2,1,3,2.0536,-20.624
31,2,2,4,2.7659,20.888
31,2,1,3,1.0649,-20.788
31,2,1,4,1.3267,21.052
31,2,2,4,2.235,-21.316
31,1,1,4,2.6552,0
31,1,1,5,2.0239,0
31,2,1,5,1.6812,-21.216
31,2,1,3,1.3868,21.48
31,2,2,4,1.1699,-21.744
31,2,1,4,2.99,21.644
31,2,1,3,2.3607,-21.908
31,2,2,4,1.8821,22.172
31,2,2,5,0.9389,22.072
31,1,1,5,1.3913,0
31,2,1,3,1.0631,-21.972
31,2,1,4,1.6416,22.236
31,1,1,5,2.3456,0
31,2,1,3,1.1862,-22.5
31,2,2,5,1.2427,-22.764
31,2,2,4,1.2671,22.664
31,1,1,5,1.7799,0
31,2,2,4,1.423,-22.564
31,2,2,4,1.2522,22.464
31,2,1,4,1.735,22.364
31,2,2,3,3.3104,-22.628
31,2,2,3,4.2193,-22.528
31,2,1,5,2.1374,22.428
31,2,2,5,2.861,22.692
31,1,1,3,2.1571,0
31,2,2,5,0.9761,-22.592
31,2,1,4,2.1529,-22.492
31,1,1,3,2.1535,0
31,2,2,5,1.7674,22.756
31,2,1,3,1.9797,22.656
31,2,2,5,1.2083,-22.92
31,2,1,3,2.3432,-22.82
31,2,2,5,1.4564,23.084
31,2,1,2,2.9317,22.984
31,1,1,5,1.7106,0
31,2,2,2,3.4136,-23.248
31,1,1,4,1.4836,0
31,2,2,5,1.5795,23.148
31,2,2,3,3.5651,-23.048
31,2,1,3,2.8288,-22.948
31,2,2,4,1.7781,23.212
31,2,2,5,1.4692,-23.112
31,2,2,4,2.6767,23.012
31,1,1,5,1.4302,0
31,2,1,4,2.4879,22.912
31,2,2,3,1.1695,-23.176
31,2,2,5,1.2626,-23.076
31,2,2,5,1.9547,22.976
31,1,1,4,1.2668,0
31,2,1,3,1.163,22.876
31,2,2,3,1.2615,-23.14
31,2,2,4,0.8925,-23.04
31,2,2,4,1.6214,22.94
31,1,1,5,1.0477,0
31,2,1,4,1.3104,22.84
31,2,1,3,3.204,-23.104
31,2,1,3,1.418,-23.368
31,2,2,3,2.0013,23.632
31,2,1,2,1.0323,-23.532
31,2,1,3,5.101,23.796
31,1,1,5,1.7547,0
31,2,2,5,1.0532,-24.06
31,1,1,5,1.206,0
31,2,2,5,1.251,23.96
31,2,1,3,1.4972,23.86
31,2,2,5,1.2905,-24.124
31,2,1,2,1.4178,24.024
31,1,2,2,2.3376,0
31,2,2,3,2.4957,-24.288
31,2,2,4,0.9477,-24.188
31,2,2,5,1.1936,24.088
31,2,1,3,2.0274,23.988
31,2,2,4,1.2671,-24.252
31,2,1,4,2.107,-24.152
31,2,2,5,1.0458,24.416
31,1,1,2,1.1731,0
31,2,2,5,1.4628,24.316
31,1,1,4,1.8062,0
31,2,1,3,3.5379,-24.216
31,2,2,3,1.6412,-24.48
31,2,1,4,1.6178,24.38
31,2,2,5,0.971,-24.644
31,1,1,5,1.0768,0
31,2,1,5,1.1733,24.544
31,2,1,3,1.4899,-24.808
31,2,2,4,0.8517,25.072
31,2,1,4,0.9847,24.972
31,2,2,3,2.1195,-25.236
31,2,2,5,0.548,25.136
31,2,1,3,2.3463,-25.036
