Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Correct,Stimulus1,Stimulus2,Solution,Confidence_prospective,Training
69,XXX-XX,0,2,1.906,2.491,0,119,52,77,4,0
69,XXX-XX,1,6,1.992,0.03,1,888,62,824,4,0
69,XX-X,0,6,0.742,0.494,1,66,7,59,4,0
69,XX-X,0,6,0.714,0.211,1,58,6,52,4,0
69,XX-XX,1,6,2.35,0.181,1,79,68,19,4,0
69,XXX-XXX,0,6,1.494,0.305,0,652,559,83,4,0
69,X*XX,1,6,2.283,1.461,1,9,24,207,2,0
69,XX-X,1,6,0.925,0.381,1,71,9,68,4,0
69,XX-XX,1,6,0.974,0.06,1,46,27,11,4,0
69,XXX-XXX,0,5,2.183,1.205,1,263,177,86,3,0
69,XXX-XX,0,2,2.433,1.461,1,119,52,67,4,0
69,XX*XX,1,6,1.349,1.14,1,50,21,1000,5,0
69,XX-XX,0,6,1.45,0.741,0,64,12,58,4,0
69,XXX-XX,0,6,1.687,1.209,1,774,53,721,4,0
69,XX*XX,1,6,1.55,0.502,1,14,14,195,4,0
69,XX-X,1,6,0.928,0.016,1,38,2,34,4,0
69,XX-XX,1,6,0.854,0.041,1,52,16,34,4,0
69,XXX-XXX,1,6,2.156,0.059,1,677,160,527,4,0
69,X*XX,1,6,1.028,0.063,1,2,98,198,4,0
69,XX-XX,1,6,0.896,0.161,1,35,17,12,4,0
69,XX-X,1,6,0.977,0.063,1,58,6,51,4,0
69,XX-XX,0,1,1.602,1.096,0,35,17,28,6,0
69,XXX-XXX,0,6,2.342,0.238,1,339,111,228,4,0
69,X*XX,0,6,2.12,1.145,1,8,31,248,4,0
69,XX-X,1,6,1.902,0.087,1,67,3,54,4,0
69,XX-X,0,6,1.456,0.188,1,31,9,22,4,0
69,XX-XX,0,5,1.928,1.712,0,75,26,59,4,0
69,XXX-XX,0,6,1.606,0.875,1,105,22,83,4,0
69,XX-X,0,6,1.169,0.279,1,38,2,36,4,0
69,XX-XX,0,5,2.453,1.208,0,81,37,54,4,0
69,XXX-XX,1,6,1.771,0.346,1,465,22,447,4,0
69,XXX-XXX,0,1,2.138,0.698,0,263,177,84,4,0
69,XX*X,0,6,2.632,0.276,1,15,7,105,2,0
69,XX-X,0,6,1.055,0.059,1,88,9,79,4,0
69,XXX-XX,NaN,NaN,NaN,0.664,NaN,774,53,711,4,0
69,XXX-XXX,0,6,1.519,0.759,1,452,369,83,4,0
69,XX*XX,NaN,NaN,NaN,0.495,NaN,25,18,450,4,0
69,XXX-XXX,1,2,1.813,0.545,0,784,431,353,3,0
69,XXX-XXX,0,5,1.265,0.404,0,452,369,93,4,0
69,XX*XX,1,6,2.507,1.997,1,25,11,274,4,0
69,XXX-XXX,0,5,2.466,1.125,1,652,559,93,4,0
69,XX-XX,1,5,2.372,0.251,1,81,37,46,4,0
69,XX-XX,1,4,0.778,3.184,1,32,15,13,2,0
69,XX*X,1,6,1.315,2.099,1,87,2,175,4,0
69,XX-XX,1,6,1.429,0.129,1,52,16,26,4,0
69,XXX-XX,1,3,2.304,1.977,1,169,85,86,5,0
69,XX-X,0,6,1.57,0.104,1,45,9,36,4,0
69,XXX-XXX,0,5,2.17,1.432,0,263,177,96,4,0
69,XX*XX,NaN,NaN,NaN,0.779,NaN,11,11,122,4,0
69,XXX-XX,0,5,2.266,1.733,0,172,99,83,3,0
69,XXX-XX,1,6,2.688,0.043,1,398,66,322,4,0
69,XX-XX,1,6,2.324,0.124,1,91,57,36,4,0
69,XX-X,0,6,1.552,0.215,1,77,5,72,4,0
69,XX-X,1,6,1.341,0.237,1,45,4,31,4,0
69,XX*XX,0,6,2.365,0.26,1,50,21,1050,4,0
69,XX*X,0,6,1.557,0.045,0,75,6,525,4,0
69,XX-X,1,6,2.161,0.065,1,31,9,28,4,0
69,XXX-XX,1,6,2.019,0.008,1,398,66,338,4,0
7,XX*XX,0,3,1.461,3.408,1,11,11,121,4,0
7,XXX-XX,0,5,1.615,1.459,0,156,63,83,5,0
7,X*XX,0,3,1.509,0.814,0,7,21,140,5,0
7,XX-X,1,3,1.202,0.743,1,66,7,49,4,0
7,XXX-XXX,0,3,1.358,0.797,0,537,444,97,3,0
7,X*XX,0,3,1.399,1.012,0,4,56,220,2,0
7,XX-XX,0,5,2.543,3.007,0,64,12,42,5,0
7,XXX-XX,1,5,2.421,0.842,1,156,63,97,5,0
7,XXX-XXX,0,4,1.433,0.549,1,254,188,66,4,0
7,XXX-XX,0,5,1.473,0.747,0,169,85,94,5,0
7,XXX-XX,0,3,1.709,0.574,0,663,22,631,3,0
7,XX*X,1,2,1.393,0.607,1,61,8,549,2,0
7,XX*X,1,2,1.291,0.395,1,15,7,90,2,0
7,XX-XX,0,5,1.327,1.294,0,82,71,21,5,0
7,XXX-XX,0,3,1.846,1.49,0,774,53,711,4,0
7,XX-X,0,4,2.483,1.141,0,94,8,76,4,0
7,XX-XX,1,3,2.848,1.636,1,75,26,41,5,0
7,XX-X,1,6,1.687,2.025,1,59,1,48,6,0
7,XX-XX,0,4,2.829,1.121,0,39,18,11,5,0
7,XX*XX,1,2,2.742,0.43,1,50,21,1049,2,0
7,XX-XX,1,4,2.318,0.599,1,72,51,29,5,0
7,XXX-XXX,1,3,1.254,0.889,1,652,559,97,2,0
7,XX-X,0,5,1.76,0.719,1,88,9,79,5,0
7,X*XX,1,3,1.591,0.365,0,7,21,147,3,0
7,XXX-XX,NaN,NaN,NaN,1.112,NaN,398,66,332,4,0
7,XX-XX,1,3,1.472,0.746,1,66,29,27,4,0
7,XX-X,0,5,1.189,0.907,1,42,5,37,5,0
7,XXX-XXX,0,3,0.937,0.761,0,788,699,81,4,0
7,X*XX,0,4,1.367,0.901,0,8,31,240,2,0
7,XX*X,1,2,1.539,1.627,0,75,6,450,1,0
7,XXX-XXX,1,4,1.131,0.995,0,495,244,251,4,0
7,XX*XX,0,3,0.544,0.463,0,25,18,475,3,0
7,XX*XX,1,3,0.814,0.498,1,50,21,1000,3,0
7,X*XX,0,2,0.718,0.726,1,5,29,145,2,0
7,XX-X,1,2,0.898,0.515,1,94,8,84,2,0
7,XXX-XX,1,3,0.821,0.585,1,465,22,453,3,0
7,XXX-XX,1,4,2.05,1.382,1,599,63,553,4,0
7,XXX-XXX,1,3,2.085,1.415,1,677,160,513,4,0
7,XX-XX,0,3,2.282,0.549,1,79,68,11,4,0
7,XXX-XX,0,4,1.017,0.23,1,119,52,67,3,0
7,XX-X,NaN,NaN,NaN,1.538,NaN,77,5,71,4,0
7,XX-XX,NaN,NaN,NaN,2.543,NaN,46,27,19,5,0
7,XX-XX,0,3,1.174,0.381,0,98,64,36,4,0
7,XXX-XXX,0,2,1.123,1.068,1,479,105,374,2,0
7,XX*XX,1,2,1.856,0.315,0,25,11,275,2,0
7,XX-XX,0,4,0.651,0.534,0,91,57,24,4,0
7,XXX-XXX,1,4,0.74,0.156,0,326,253,73,4,0
7,XX-X,0,5,2.072,0.73,1,38,2,36,5,0
7,XXX-XX,0,4,0.71,0.335,1,123,66,57,4,0
7,X*XX,0,4,2.105,1.146,0,5,29,150,6,0
7,XXX-XXX,1,2,0.955,0.25,0,537,444,93,2,0
7,XX-XX,1,4,0.533,0.548,1,98,64,24,4,0
7,XX-XX,0,5,1.816,1.061,0,64,12,58,4,0
7,XX*X,1,5,2.214,1.523,1,10,9,89,5,0
7,XXX-XX,1,4,1.591,0.621,0,132,55,77,4,0
7,XX*X,1,3,2.589,0.715,1,87,2,175,3,0
7,XX*XX,1,4,1.818,0.503,0,25,18,450,4,0
7,XXX-XX,0,5,2.506,0.812,0,599,63,567,5,0
7,XX-X,0,5,1.882,0.436,1,45,4,41,5,0
7,X*XX,0,4,1.734,0.662,1,3,46,138,4,0
7,XXX-XX,1,3,1.25,0.549,1,148,56,98,3,0
7,XX-X,0,5,1.63,1.778,0,45,4,31,5,0
7,XXX-XX,0,3,0.976,0.686,0,172,99,83,3,0
7,XX-X,0,3,1.706,4.027,0,42,5,33,5,0
7,XX*XX,1,1,1.908,1.709,1,15,31,466,1,0
7,XXX-XX,0,3,0.842,0.398,1,465,22,443,3,0
7,X*XX,0,4,1.121,0.73,0,9,24,215,4,0
7,XXX-XXX,0,5,1.583,0.453,1,882,795,87,5,0
7,XX*XX,0,2,1.929,0.513,0,15,31,480,2,0
7,XXX-XX,0,4,0.913,0.385,0,132,55,73,4,0
7,XX-XX,0,4,1.606,0.907,1,46,12,34,5,0
7,XX*X,0,2,1.376,0.43,0,16,4,80,2,0
7,XXX-XXX,1,5,2.218,1.415,1,784,431,357,5,0
7,XXX-XXX,1,2,1.254,0.249,0,652,559,93,2,0
7,XXX-XX,1,2,2.529,1.905,0,105,22,83,5,0
7,XX*X,1,5,1.874,1.469,1,10,9,80,5,0
7,XX-X,0,3,1.583,1.461,1,31,9,22,5,0
7,X*XX,1,3,0.957,0.3,1,6,16,102,3,0
7,XX-X,1,5,2.467,0.582,1,67,3,54,5,0
7,XXX-XXX,1,4,2.339,0.395,1,254,188,76,4,0
7,XXX-XX,1,3,0.884,2.197,0,148,56,92,5,0
7,XXX-XX,1,5,2.595,1.009,0,888,62,826,5,0
7,XX*XX,1,5,2.537,0.73,0,50,21,1050,5,0
7,XX-XX,0,4,0.734,0.357,0,35,17,12,4,0
7,XXX-XXX,0,4,0.441,0.188,0,479,105,384,3,0
7,X*XX,1,3,0.967,0.421,0,6,16,96,4,0
7,XXX-XXX,1,3,0.582,0.276,0,788,699,89,4,0
7,X*XX,1,4,0.478,0.977,0,9,24,216,3,0
7,XXX-XXX,1,3,0.676,0.255,1,452,369,87,4,0
7,XX*XX,1,5,1.418,0.246,1,11,11,132,5,0
7,XX*X,1,4,1.205,0.266,1,16,4,65,4,0
7,XX-XX,1,4,1.775,2.59,1,81,37,54,5,0
7,XXX-XX,0,5,2.388,0.458,1,963,52,911,5,0
7,XX-X,0,5,1.419,0.279,0,58,6,42,5,0
7,XX-XX,0,5,0.679,0.689,0,91,57,36,4,0
7,XXX-XXX,1,5,1.468,0.344,1,495,244,259,5,0
7,X*XX,1,2,1.926,0.319,1,5,29,146,2,0
7,XXX-XXX,0,4,2.506,0.764,1,677,160,517,5,0
7,XX-XX,0,4,1.872,0.842,0,58,16,32,5,0
7,XX-X,0,5,1.66,0.319,0,71,9,52,5,0
7,X*XX,0,2,1.399,0.836,0,8,31,247,2,0
7,XX-X,NaN,NaN,NaN,1.05,NaN,38,2,34,5,0
7,XXX-XX,1,3,2.096,1.409,0,172,99,73,2,0
7,XXX-XXX,1,3,0.691,0.221,1,263,177,84,4,0
7,XX-XX,0,5,0.988,0.522,1,52,16,36,5,0
7,XX-X,1,5,1.171,0.329,1,59,1,52,5,0
7,XX-XX,1,5,1.37,0.681,1,52,16,26,5,0
7,XXX-XX,1,4,2.566,0.821,1,279,45,236,5,0
7,XXX-XXX,0,5,1.227,1.137,0,495,244,261,5,0
7,XX-XX,0,4,2.171,0.17,1,66,29,37,4,0
7,XX-X,0,5,1.914,0.227,1,77,5,72,5,0
7,XX-X,0,5,1.206,0.299,0,51,9,48,5,0
7,XXX-XX,0,4,1.889,0.523,0,105,22,87,5,0
7,XXX-XXX,1,4,2.097,1.459,1,479,105,376,4,0
7,XX*XX,1,3,1.489,1.099,1,13,13,156,2,0
7,XXX-XXX,1,4,0.328,0.288,1,263,177,96,3,0
7,XXX-XX,1,3,1.022,0.283,1,888,62,836,4,0
7,XXX-XX,1,4,0.499,0.308,1,172,99,77,3,0
7,XX-X,0,5,1.326,0.478,1,66,7,59,5,0
7,XX*XX,0,3,1.038,1.21,0,25,11,250,2,0
7,XX*X,1,3,1.404,0.201,0,15,7,105,2,0
7,XXX-XXX,0,4,1.922,0.715,1,339,111,228,5,0
7,XX*XX,1,3,1.557,0.348,0,15,31,465,2,0
7,XXX-XX,0,4,2.02,0.217,0,279,45,224,4,0
7,XX-X,0,5,1.181,0.595,1,99,8,91,5,0
7,XX-XX,0,4,1.241,0.157,1,81,37,44,4,0
7,XXX-XX,0,5,2.088,0.33,0,963,52,921,5,0
7,XX-XX,0,5,1.896,0.641,1,82,71,11,5,0
7,XXX-XX,1,5,1.907,0.668,1,398,66,338,5,0
7,XXX-XXX,1,4,2.323,1.755,1,537,444,83,5,0
7,X*XX,0,2,1.013,0.418,0,7,21,146,2,0
7,XX-X,1,5,2.081,0.979,1,51,9,32,5,0
7,XX-X,1,5,1.71,0.608,0,71,9,62,5,0
7,XX*X,1,4,0.516,0.068,0,10,9,90,4,0
7,XXX-XX,0,3,0.353,1.176,0,169,85,86,4,0
7,XXX-XX,0,3,2.196,0.306,0,132,55,87,3,0
7,XX*X,1,5,1.398,0.227,1,75,6,525,2,0
7,X*XX,1,2,1.837,0.185,1,2,98,197,2,0
7,XXX-XXX,1,2,2.657,1.261,1,339,111,222,2,0
7,XX-XX,0,5,2.1,0.118,0,32,15,13,5,0
7,XXX-XXX,0,4,2.1,0.533,0,784,431,343,5,0
7,XX*X,1,2,2.158,0.286,0,61,8,488,2,0
7,XXX-XX,1,5,1.879,0.993,1,963,52,919,5,0
7,XX-XX,1,4,2.89,0.557,0,98,64,34,5,0
7,XXX-XX,1,4,2.963,0.754,1,148,56,82,4,0
7,XX-X,1,5,1.553,0.536,1,42,5,27,5,0
7,XX-XX,0,5,1.464,1.17,1,39,18,21,5,0
7,XXX-XX,0,4,2.333,0.405,0,398,66,322,5,0
7,XX-X,0,5,1.332,0.34,0,88,9,71,5,0
7,XX-XX,1,5,2.299,0.645,1,66,29,33,5,0
7,XXX-XXX,0,2,0.695,0.16,1,576,225,351,2,0
7,XX*XX,1,2,0.536,0.088,1,12,12,143,2,0
7,XX*X,0,2,0.316,0.132,0,24,5,119,3,0
7,XX-X,0,5,1.854,1.817,1,58,6,52,5,0
7,XXX-XX,1,5,1.872,0.347,1,888,62,824,5,0
7,XX-X,1,4,2.382,1.412,1,88,9,69,4,0
7,XX*XX,1,2,0.862,0.271,1,12,12,132,2,0
7,XXX-XXX,NaN,NaN,NaN,1.888,NaN,989,577,422,5,0
7,XX-XX,0,5,2.404,0.17,0,35,17,28,5,0
7,X*XX,1,2,1.038,0.106,1,9,24,207,2,0
7,XX-X,0,5,2.382,0.324,0,45,9,34,5,0
7,XX-X,1,5,1.491,0.364,1,38,2,26,5,0
7,XX*XX,0,2,0.455,0.17,0,25,11,274,2,0
7,X*XX,1,2,0.28,0.129,0,8,31,248,2,0
7,XX*X,1,2,0.256,0.107,1,15,7,104,2,0
7,XXX-XXX,1,3,1.3,0.054,1,652,559,83,4,0
7,XX*X,1,1,0.927,0.095,1,61,8,489,1,0
7,X*XX,1,2,1.47,0.697,0,4,56,224,3,0
7,XXX-XXX,1,3,0.766,0.612,1,452,369,93,4,0
7,XXX-XX,1,5,2.773,0.716,0,663,22,641,5,0
7,XX*XX,0,2,0.738,0.249,1,14,14,196,2,0
7,XXX-XXX,0,3,0.714,0.42,0,888,574,316,4,0
7,XX*XX,0,4,2.181,0.786,0,11,11,122,2,0
7,XX*X,0,1,1.168,0.263,0,24,5,96,1,0
7,XXX-XXX,0,3,0.51,0.223,1,784,431,353,2,0
7,XX*X,0,3,0.416,0.1,1,87,2,174,2,0
7,XXX-XXX,0,3,0.143,0.063,0,788,699,79,2,0
7,XX-X,1,3,2.323,0.507,1,58,6,51,5,0
7,XX*X,1,3,1.174,0.428,1,87,2,261,1,0
7,XXX-XXX,1,5,1.185,0.167,1,339,111,218,5,0
7,XX-XX,0,3,2.045,0.689,0,46,27,11,4,0
7,XXX-XX,1,3,1.92,0.281,0,169,85,84,4,0
7,XX*XX,0,2,0.998,0.147,1,12,12,144,2,0
7,XX-XX,1,4,1.547,1.794,1,46,27,29,5,0
7,X*XX,1,2,1.452,0.231,1,6,16,97,2,0
7,XXX-XX,1,3,0.664,0.306,1,119,52,63,3,0
7,XXX-XX,0,4,1.815,0.243,1,599,63,563,4,0
7,XX-X,1,4,2.05,0.197,1,99,8,92,4,0
7,X*XX,0,2,0.583,0.132,0,2,98,198,2,0
7,XX-XX,0,4,2.561,0.817,1,35,17,18,5,0
7,XX*X,0,2,0.978,0.064,1,55,3,165,2,0
7,XXX-XXX,1,5,1.84,0.156,1,326,253,83,5,0
7,X*XX,1,2,0.157,0.092,0,2,98,196,2,0
7,XX*XX,0,5,0.129,0.177,1,13,13,169,2,0
7,XX*X,0,2,0.079,0.081,0,55,3,166,2,0
7,XX-X,0,5,1.32,0.168,1,59,1,58,5,0
7,XX-X,1,5,1.748,0.755,1,77,5,62,5,0
7,XXX-XX,1,5,2.072,0.251,0,279,45,234,5,0
7,XXX-XXX,0,2,0.542,0.094,0,882,795,77,2,0
7,XX-XX,1,5,2.179,0.081,1,46,12,24,5,0
7,XX*X,0,2,0.487,0.025,1,16,4,64,2,0
7,XX*X,1,2,0.416,0.052,1,55,3,220,2,0
7,XXX-XXX,1,3,0.758,0.093,1,888,574,304,4,0
7,XX-X,0,5,2.13,0.13,1,67,3,64,5,0
7,XX-XX,0,4,2.362,0.305,1,75,26,49,4,0
7,XX-X,1,5,1.237,0.105,1,31,9,12,5,0
7,XX*XX,1,2,0.089,0.042,1,14,14,182,2,0
7,XX-XX,1,5,1.841,0.285,1,46,12,36,5,0
7,XX*X,1,2,0.039,0.011,1,75,6,451,2,0
7,XX-XX,1,3,0.789,0.474,1,32,15,27,4,0
7,XX-XX,1,3,0.068,1.286,0,91,57,34,4,0
7,XXX-XX,1,5,2.114,0.275,0,774,53,721,5,0
7,XX-XX,0,3,1.098,0.259,0,81,37,46,3,0
7,XX*XX,1,2,0.223,0.123,1,14,14,195,2,0
7,XX-XX,0,5,1.369,0.328,1,64,12,52,5,0
7,XX-XX,0,5,2.492,0.127,0,82,71,19,5,0
7,XX-XX,0,4,2.086,0.248,0,72,51,11,4,0
7,XXX-XX,1,4,1.729,0.017,0,156,63,93,4,0
7,XX-X,1,4,0.165,0.308,1,31,9,28,4,0
7,XXX-XX,0,3,0.083,0.101,0,119,52,77,3,0
7,XX-XX,1,3,2.291,0.189,1,75,26,59,3,0
7,XX*XX,0,2,0.83,0.001,0,25,18,451,2,0
7,XXX-XX,0,4,1.265,0.627,0,123,66,67,4,0
7,XXX-XXX,1,5,1.139,0.634,1,677,160,527,5,0
7,XXX-XXX,1,5,1.916,0.597,1,326,253,77,5,0
7,XX-X,1,4,1.768,0.534,1,45,9,26,4,0
7,XX*X,1,2,0.353,0.344,0,24,5,120,2,0
7,XXX-XXX,1,4,2.588,1.242,0,888,574,314,5,0
7,XX-X,NaN,NaN,NaN,2.079,NaN,45,9,36,5,0
7,X*XX,0,2,0.706,0.123,0,3,46,139,2,0
7,X*XX,0,2,0.126,0.094,0,4,56,223,2,0
7,X*XX,1,2,0.098,0.083,1,3,46,141,2,0
7,XXX-XXX,NaN,NaN,NaN,1.649,NaN,576,225,341,4,0
7,XX-X,1,3,2.003,3.721,1,66,7,51,5,0
7,XX-XX,NaN,NaN,NaN,0.923,NaN,39,18,29,5,0
7,XXX-XXX,1,3,1.735,1.125,0,452,369,83,4,0
7,XX-X,0,3,1.523,0.475,0,85,2,82,5,0
7,XXX-XX,1,4,0.137,0.024,1,123,66,53,3,0
7,XX*XX,1,2,0.105,0.122,1,13,13,168,2,0
7,XXX-XX,1,4,2.893,0.479,1,105,22,93,4,0
7,XXX-XXX,1,3,0.539,0.699,1,254,188,64,5,0
7,XX-XX,1,3,0.174,0.125,1,52,16,34,5,0
7,XX-X,0,4,2.454,0.233,1,94,8,86,5,0
7,XXX-XX,1,4,1.563,0.066,1,774,53,729,4,0
7,XX-X,NaN,NaN,NaN,0.84,NaN,85,2,83,5,0
7,XXX-XXX,0,4,2.455,0.427,0,576,225,359,5,0
7,XX-XX,0,4,1.423,0.219,1,58,16,42,4,0
7,XX-XX,1,4,1.802,0.456,1,79,68,21,2,0
7,XXX-XXX,1,4,1.792,0.687,1,989,577,418,4,0
7,XXX-XXX,1,2,0.141,0.076,1,882,795,83,5,0
7,XX-X,0,3,0.195,0.128,0,67,3,66,3,0
7,XX-X,0,2,2.067,1.51,0,85,2,73,5,0
7,XXX-XX,1,2,0.202,0.151,1,465,22,447,4,0
7,XXX-XXX,0,4,1.302,0.423,1,263,177,86,4,0
7,XXX-XXX,1,2,0.36,0.463,0,989,577,412,5,0
7,XX-X,0,3,2.137,0.873,0,99,8,81,5,0
7,XX-X,0,4,2.425,0.926,0,71,9,68,4,0
7,XX-XX,1,4,0.303,0.056,0,32,15,17,3,0
7,XX-XX,1,3,0.187,0.041,0,72,51,21,4,0
7,XX-XX,1,3,0.395,0.145,1,79,68,19,5,0
7,XX-X,0,5,1.461,0.256,1,51,9,42,5,0
7,XXX-XX,1,5,0.995,0.256,1,663,22,649,5,0
7,XX-XX,0,3,1.828,0.305,0,58,16,48,4,0
7,XX-X,1,4,1.244,0.496,1,45,4,42,5,0
70,XXX-XXX,1,6,2.113,0.914,0,882,795,77,2,0
70,XXX-XX,1,3,1.749,1.044,1,132,55,77,2,0
70,XXX-XX,1,6,1.762,0.289,1,172,99,73,5,0
70,XX-X,1,6,1.979,0.337,1,66,7,59,2,0
70,XX-X,0,6,2.853,1.177,1,58,6,42,6,0
70,XX-XX,0,6,1.423,0.683,1,75,26,41,5,0
70,XXX-XX,0,5,1.715,1.7,0,123,66,57,2,0
70,XXX-XX,1,3,2.604,2.538,0,123,66,67,5,0
70,XX-X,0,6,1.168,0.918,1,88,9,71,6,0
70,XX*X,1,2,2.793,2.464,0,75,6,451,1,0
70,XX*XX,1,4,2.489,0.651,0,13,13,168,4,0
70,XX*XX,0,6,0.95,0.773,1,11,11,132,6,0
70,XX-X,0,6,0.802,0.327,1,51,9,48,6,0
70,XXX-XX,1,6,1.569,0.344,1,888,62,826,6,0
70,XX*XX,0,6,1.353,0.312,1,50,21,1000,2,0
70,X*XX,1,1,2.797,2.291,0,4,56,223,1,0
70,XX-X,0,6,1.444,0.976,1,88,9,69,6,0
70,XX*X,1,4,1.913,0.609,1,75,6,450,1,0
70,XX-X,1,6,1.117,0.534,1,38,2,36,6,0
70,XXX-XX,0,6,1.217,2.245,1,172,99,77,6,0
70,XX-X,0,6,1.067,0.694,0,71,9,62,6,0
70,XX-X,1,6,0.99,0.268,1,42,5,37,6,0
70,XX-X,0,6,1.097,1.362,1,45,4,42,6,0
70,XX-XX,1,4,1.121,1.033,0,81,37,46,2,0
70,XXX-XXX,NaN,NaN,NaN,1.448,NaN,452,369,87,1,0
70,XX-XX,1,6,0.749,0.276,1,82,71,11,6,0
70,XXX-XXX,0,2,2.898,1.796,1,452,369,93,1,0
70,XXX-XXX,NaN,NaN,NaN,0.801,NaN,888,574,314,1,0
70,XXX-XX,1,5,1.651,0.95,0,132,55,87,2,0
70,X*XX,0,6,1.036,1.752,1,6,16,97,6,0
70,XXX-XX,0,6,1.4,0.47,1,398,66,338,6,0
70,XXX-XXX,0,4,2.114,0.339,1,652,559,97,1,0
70,XXX-XXX,0,5,2.837,0.569,1,576,225,341,1,0
70,XX*XX,0,2,1.21,2.831,1,14,14,182,4,0
70,XXX-XXX,0,4,2.474,1.693,1,784,431,357,2,0
70,XX-XX,0,6,1.014,0.291,1,46,12,36,4,0
70,XX-XX,1,6,0.981,0.306,1,46,27,19,4,0
70,XX-X,0,6,0.777,0.287,1,66,7,49,6,0
70,XXX-XXX,1,4,1.927,1.168,0,989,577,418,1,0
70,XX-XX,0,6,2.4,0.278,1,35,17,28,5,0
70,XX-XX,1,6,0.744,0.256,1,98,64,34,3,0
70,XX-XX,1,6,2.984,1.094,1,75,26,49,2,0
70,XXX-XX,1,6,2.892,0.335,0,172,99,83,4,0
70,X*XX,NaN,NaN,NaN,1.125,NaN,3,46,141,2,0
70,XX*X,0,3,1.448,1.395,1,61,8,489,2,0
70,XX-XX,0,1,2.276,1.647,1,66,29,27,4,0
70,XX*XX,1,3,1.845,1.601,0,15,31,466,1,0
70,XX-XX,1,4,1.874,1.453,0,52,16,26,3,0
70,XX*X,1,6,0.686,0.28,1,16,4,64,3,0
70,XXX-XXX,NaN,NaN,NaN,0.818,NaN,452,369,83,1,0
70,XX-XX,0,5,2.144,1.808,1,72,51,11,4,0
70,XXX-XX,1,4,2.85,0.789,0,279,45,236,2,0
70,XX-XX,0,6,2.04,0.62,1,79,68,19,4,0
70,X*XX,1,6,1.019,0.295,1,3,46,138,5,0
70,XXX-XX,0,6,1.329,0.305,1,888,62,824,3,0
70,XXX-XXX,NaN,NaN,NaN,0.684,NaN,495,244,261,1,0
70,XXX-XX,1,2,1.881,2.291,1,148,56,92,4,0
70,XX-XX,0,6,1.46,0.8,1,58,16,32,4,0
70,XXX-XXX,1,6,2.9,0.325,1,677,160,517,4,0
70,XXX-XXX,0,6,2.666,0.789,1,254,188,64,1,0
70,XXX-XXX,NaN,NaN,NaN,0.764,NaN,888,574,304,1,0
70,XX-XX,NaN,NaN,NaN,0.703,NaN,35,17,12,4,0
70,XX*XX,1,6,1.16,0.335,1,11,11,121,1,0
70,XX-XX,1,6,0.898,0.259,1,64,12,52,6,0
70,XXX-XX,0,4,2.425,1.262,1,169,85,86,3,0
70,X*XX,0,4,1.687,2.457,1,5,29,150,2,0
70,XX-X,0,6,1.178,0.337,1,66,7,51,3,0
70,XX-X,0,6,1.938,0.761,1,99,8,92,6,0
70,XX-XX,0,6,1.653,0.248,1,82,71,19,6,0
70,XX*XX,1,3,2.248,0.899,1,13,13,169,3,0
70,XX*XX,0,2,2.226,2.191,1,25,18,475,1,0
70,XX*XX,1,3,2.292,1.262,0,13,13,156,2,0
70,XX-XX,0,4,1.307,3.996,1,66,29,33,4,0
70,XX-XX,1,6,0.649,0.26,1,72,51,21,6,0
70,XXX-XX,0,3,1.479,3.105,1,169,85,94,4,0
70,XX*XX,0,6,1.165,0.275,1,11,11,122,6,0
70,XXX-XX,0,6,1.428,0.4,0,398,66,332,4,0
70,XX-XX,0,6,0.8,1.157,1,32,15,13,6,0
70,XXX-XX,NaN,NaN,NaN,0.869,NaN,599,63,563,4,0
70,XX-XX,0,5,2.909,1.119,1,81,37,54,3,0
70,X*XX,1,6,0.794,0.287,1,2,98,196,4,0
70,XXX-XX,0,1,1.591,1.501,0,156,63,93,4,0
70,XX-X,0,6,1.617,0.326,1,31,9,12,4,0
70,XX-X,0,6,1.519,0.296,1,85,2,73,6,0
70,XXX-XXX,1,1,2.831,1.012,0,576,225,359,1,0
70,XXX-XXX,0,6,2.367,0.87,1,882,795,83,4,0
70,XXX-XX,0,6,1.042,0.606,1,123,66,53,4,0
70,XX-XX,0,6,1.165,0.339,1,46,12,24,4,0
70,XX-XX,0,6,0.982,0.356,1,64,12,42,5,0
70,XX*XX,0,5,1.14,0.396,1,12,12,143,3,0
70,XX-X,0,6,1.267,0.47,1,59,1,48,6,0
70,XX*X,NaN,NaN,NaN,0.576,NaN,16,4,80,3,0
70,XXX-XX,1,6,2.446,1.009,0,963,52,919,2,0
70,XXX-XX,1,6,2.064,0.451,1,663,22,641,5,0
70,XXX-XXX,1,6,1.13,0.226,1,479,105,374,4,0
70,XXX-XXX,0,6,0.877,0.272,1,339,111,222,6,0
70,XX-XX,0,1,0.948,3.507,0,52,16,36,4,0
70,XX*X,0,6,0.906,0.347,1,15,7,104,3,0
70,XX*X,0,6,1.505,0.65,1,55,3,166,5,0
70,XX-X,0,6,2.182,0.388,1,42,5,33,4,0
70,XX-X,1,6,1.602,0.487,1,31,9,22,6,0
70,XX*X,0,6,0.967,0.422,1,15,7,90,5,0
70,XXX-XX,0,6,0.863,0.609,0,169,85,84,4,0
70,XX-X,0,6,0.625,0.286,1,45,4,31,6,0
70,XX-X,0,6,1.086,0.264,1,94,8,76,4,0
70,X*XX,0,3,2.11,1.696,0,9,24,216,2,0
