"Subj_idx","Run","Block","Trial","Difficulty_col","Difficulty_let","Number_blues","Number_os","Stimulus_col","Stimulus_let","Response_col","Response_let","Accuracy_col","Accuracy_let","Confidence_col","Confidence_let","RT_confidence_col","RT_confidence_let","Firstchoice","Location_firstchoice","Location_secondchoice","RT_firstchoice","RT_secondchoice"
13,2,2,24,60,90,38,64,2,1,2,1,1,1,99.8503,100,3.1616,1.7123,1,3,4,0.61561,0.41017
13,2,2,25,60,60,38,35,2,2,2,2,1,1,98.8737,99.362,2.5119,1.4625,2,4,2,1.0468,0.43273
13,2,3,1,90,60,48,35,1,2,1,2,1,1,99.6875,100,1.2638,2.1469,1,2,4,0.66487,0.459
13,2,3,2,90,90,32,16,2,2,2,2,1,1,100,99.1992,1.18,2.4129,2,3,2,1.0315,0.23253
13,2,3,3,60,60,42,35,1,2,2,1,0,0,99.8503,99.6875,2.4793,1.263,2,3,2,0.87228,0.37629
13,2,3,4,90,90,32,64,2,1,2,1,1,1,100,79.668,0.97984,1.8461,1,2,3,1.0502,1.7321
13,2,3,5,60,90,42,64,1,1,2,1,0,1,99.362,99.5247,2.0091,1.0428,1,3,1,0.61579,0.5007
13,2,3,6,60,90,42,16,1,2,2,2,0,1,100,100,1.0955,2.4283,2,4,1,1.774,0.38663
13,2,3,7,60,60,42,35,1,2,1,2,1,1,100,100,1.0623,3.9946,1,1,2,0.6131,0.44164
13,2,3,8,90,90,48,64,1,1,1,1,1,1,99.8503,100,1.1291,2.3288,1,3,4,0.90625,0.49751
13,2,3,9,60,90,42,16,1,2,2,2,0,1,99.6875,65.3451,2.745,1.2457,2,2,3,1.1644,0.35521
13,2,3,10,90,90,32,16,2,2,2,2,1,1,100,100,1.1962,2.8956,1,3,1,0.64451,0.38352
13,2,3,11,90,60,48,35,1,2,1,2,1,1,99.5247,100,1.0137,2.0633,1,3,4,0.7274,0.58998
13,2,3,12,60,60,38,45,2,1,2,1,1,1,99.8503,99.5247,2.4454,1.4793,2,3,2,0.70628,0.48994
13,2,3,13,90,90,48,16,1,2,1,2,1,1,99.5247,100,1.0629,2.3624,1,3,2,0.58875,0.35344
13,2,3,14,90,90,48,64,1,1,1,1,1,1,99.6875,100,1.1098,2.7593,2,2,4,1.0173,0.43366
13,2,3,15,90,90,32,64,2,1,2,1,1,1,100,99.5247,2.9785,1.396,1,4,3,0.89743,0.48936
13,2,3,16,60,60,38,35,2,2,2,1,1,0,97.7344,67.2982,2.0955,0.96236,1,1,4,2.6578,0.33659
13,2,3,17,60,60,38,45,2,1,2,1,1,1,99.5247,54.6029,2.8787,3.895,1,1,2,0.73125,0.77725
13,2,3,18,60,60,38,35,2,2,2,1,1,0,82.1094,52.6497,1.8802,2.9131,2,3,4,2.4996,0.43582
13,2,3,19,90,60,48,45,1,1,2,2,0,0,53.9518,56.556,2.112,1.2624,1,1,2,0.78807,0.34384
13,2,3,20,90,90,48,64,1,1,1,1,1,1,100,100,1.1468,2.2964,2,4,1,0.86892,0.46157
13,2,3,21,90,60,48,35,1,2,1,2,1,1,100,100,1.4473,2.6302,1,4,2,0.57114,0.48855
13,2,3,22,60,90,38,16,2,2,2,2,1,1,100,100,1.4458,2.3621,1,2,4,0.60231,0.45303
13,2,3,23,90,90,48,64,1,1,1,1,1,1,100,100,1.3962,2.4459,1,3,4,0.61877,0.46934
13,2,3,24,90,90,32,64,2,1,2,1,1,1,99.8503,100,1.33,2.5963,1,1,2,0.48282,0.45757
13,2,3,25,90,90,32,16,2,2,2,2,1,1,99.6875,100,4.1114,1.4625,1,3,2,0.56049,0.44734
13,2,4,1,60,60,42,35,1,2,2,2,0,1,99.8503,69.7396,2.2286,1.2291,1,3,2,0.82032,0.39886
13,2,4,2,60,60,38,35,2,2,2,2,1,1,99.6875,100,2.4292,1.363,2,2,3,0.69518,0.36021
13,2,4,3,60,60,42,35,1,2,1,1,1,0,98.7109,92.2005,1.1293,2.2789,1,1,3,0.51098,0.43206
13,2,4,4,60,90,38,64,2,1,1,1,0,1,53.4635,98.0599,0.92974,2.0294,2,1,3,0.8775,0.41413
13,2,4,5,90,90,48,64,1,1,2,1,0,1,59.1602,100,3.9946,1.1625,2,1,4,1.2211,0.48875
13,2,4,6,60,90,42,16,1,2,2,2,0,1,99.6875,99.362,2.2786,1.1625,1,4,1,0.80623,0.30559
13,2,4,7,60,60,42,35,1,2,2,2,0,1,87.6432,52.487,1.0459,2.7119,2,1,4,1.0278,0.30084
13,2,4,8,90,90,48,64,1,1,1,2,1,0,50.8594,50.6966,0.8459,1.579,1,1,4,0.79625,0.25709
13,2,4,9,60,60,42,35,1,2,2,2,0,1,51.1849,100,1.0464,2.8623,2,2,4,0.99948,0.45707
13,2,4,10,60,90,38,16,2,2,2,2,1,1,99.362,98.8737,2.1791,1.2462,1,3,4,0.81681,0.39412
13,2,4,11,90,60,48,35,1,2,1,2,1,1,99.1992,99.5247,1.3622,2.6285,2,2,1,1.0306,0.705
13,2,4,12,90,60,32,45,2,1,2,2,1,0,99.1992,98.8737,1.0759,2.4088,1,1,4,0.54792,0.37602
13,2,4,13,60,60,42,35,1,2,1,2,1,1,93.3398,98.0599,0.89643,2.1627,2,3,1,0.76604,0.39472
13,2,4,14,60,60,42,45,1,1,2,2,0,0,99.8503,100,1.0459,1.9789,1,4,3,0.70137,0.42221
13,2,4,15,90,90,32,64,2,1,2,1,1,1,100,100,1.1961,2.3292,2,3,4,0.66467,0.58613
13,2,4,16,90,60,32,35,2,2,2,2,1,1,100,81.9466,1.0628,2.0458,2,3,1,0.87616,0.50843
13,2,4,17,60,90,38,64,2,1,2,1,1,1,99.5247,100,1.5792,2.4456,2,2,4,0.82079,0.37452
13,2,4,18,60,90,38,16,2,2,2,2,1,1,99.1992,99.0365,1.0791,2.6119,2,1,3,0.77831,0.6059
13,2,4,19,60,60,42,45,1,1,2,1,0,1,60.4622,65.0195,1.0957,2.2287,1,3,1,1.2191,0.67154
13,2,4,20,60,90,42,64,1,1,2,1,0,1,100,99.6875,2.6954,1.3294,2,1,2,0.79229,0.47563
13,2,4,21,60,60,42,35,1,2,2,2,0,1,69.7396,100,1.5628,7.2941,2,4,1,1.2246,0.38052
13,2,4,22,60,90,38,16,2,2,2,2,1,1,100,99.0365,1.1127,2.1124,2,1,2,1.2525,0.46393
13,2,4,23,90,90,48,64,1,1,1,1,1,1,99.6875,99.5247,1.0428,1.9925,2,1,4,0.59723,0.40303
13,2,4,24,90,90,32,64,2,1,2,1,1,1,99.8503,99.5247,2.1955,1.1293,1,3,1,0.6677,0.53815
13,2,4,25,90,60,32,35,2,2,2,2,1,1,100,76.901,2.6783,1.4954,1,2,1,1.2437,0.7091
13,3,1,1,60,90,42,64,1,1,2,1,0,1,100,100,1.2467,2.363,2,3,1,0.80394,0.43896
13,3,1,2,90,90,32,16,2,2,2,2,1,1,99.8503,99.6875,1.2459,2.4122,1,4,3,0.49172,0.43577
13,3,1,3,90,90,32,64,2,1,2,1,1,1,99.5247,100,2.4791,1.4629,1,1,4,0.60042,0.32374
13,3,1,4,60,60,38,45,2,1,2,1,1,1,100,99.0365,0.76422,1.9305,2,4,3,0.81504,0.76702
13,3,1,5,90,60,32,45,2,1,2,2,1,0,99.8503,100,1.4642,2.897,1,3,2,1.1935,0.55497
13,3,1,6,90,60,32,35,2,2,2,2,1,1,100,56.7188,0.8139,1.7635,1,3,2,1.0334,0.60871
13,3,1,7,60,60,42,35,1,2,1,2,1,1,70.7161,99.1992,3.4616,2.4454,2,4,2,1.1332,0.47359
13,3,1,8,60,90,38,64,2,1,2,1,1,1,51.1849,51.5104,1.063,1.8628,2,2,1,1.0073,0.41781
13,3,1,9,90,60,32,35,2,2,2,1,1,0,100,54.7656,1.8989,3.0985,1,1,2,0.9424,1.0841
13,3,1,10,90,90,48,16,1,2,1,2,1,1,100,99.6875,1.1627,2.2624,1,3,1,0.83665,0.53148
13,3,1,11,60,90,42,64,1,1,2,1,0,1,100,100,2.7625,1.413,2,3,2,0.66451,0.29553
13,3,1,12,60,60,38,35,2,2,2,2,1,1,99.6875,100,1.7787,3.0283,2,2,4,0.81002,0.41157
13,3,1,13,60,90,42,64,1,1,2,1,0,1,80.9701,99.0365,2.5289,1.6293,2,3,4,1.2006,1.0041
13,3,1,14,90,60,32,45,2,1,2,2,1,0,99.1992,99.8503,2.4785,1.3124,1,3,4,1.4643,0.47217
13,3,1,15,90,90,48,16,1,2,1,2,1,1,59.974,100,1.4463,3.7121,2,3,4,1.1594,0.3968
13,3,1,16,90,60,32,35,2,2,2,2,1,1,100,100,1.5958,2.812,1,4,2,0.54683,0.53692
13,3,1,17,90,60,48,45,1,1,2,1,0,1,100,100,1.1962,2.4124,2,1,2,1.2135,0.48842
13,3,1,18,90,60,32,45,2,1,2,2,1,0,99.362,100,1.0296,2.5125,2,1,4,0.66079,0.39788
13,3,1,19,60,60,38,35,2,2,2,1,1,0,98.3854,99.6875,1.396,2.7956,2,2,1,1.0197,0.43841
13,3,1,20,60,90,42,16,1,2,2,2,0,1,100,98.5482,1.7288,2.9785,1,1,2,0.74349,0.4384
13,3,1,21,90,60,32,35,2,2,2,2,1,1,99.8503,99.362,1.1634,2.3131,2,4,1,0.92347,0.35464
13,3,1,22,60,60,42,35,1,2,1,1,1,0,99.6875,99.5247,1.2797,2.5959,2,3,1,0.91128,0.6072
13,3,1,23,60,60,42,35,1,2,1,1,1,0,99.1992,99.6875,1.046,2.5788,2,3,2,1.0587,0.29445
13,3,1,24,60,60,42,45,1,1,1,2,1,0,52.1615,99.6875,3.0118,1.9623,2,4,3,1.5228,0.64033
13,3,1,25,90,90,48,64,1,1,2,2,0,0,50.8594,98.3854,1.9118,3.128,1,3,2,1.241,0.37193
13,3,2,1,60,90,42,64,1,1,2,1,0,1,50.5339,98.3854,2.3956,1.346,2,4,2,0.87959,0.54551
13,3,2,2,90,60,32,35,2,2,2,2,1,1,99.8503,100,2.2786,0.89589,1,1,4,0.52388,0.39473
13,3,2,3,60,60,38,45,2,1,2,2,1,0,64.2057,68.6003,2.8287,2.129,1,3,4,1.5024,0.30154
13,3,2,4,60,90,38,64,2,1,2,1,1,1,99.6875,100,2.9461,1.3301,2,1,4,0.52936,0.42257
13,3,2,5,60,90,38,64,2,1,2,1,1,1,86.9922,87.3177,1.1297,2.296,1,4,3,0.67486,0.47305
13,3,2,6,90,60,32,35,2,2,2,2,1,1,100,99.8503,2.2087,1.2092,2,3,4,0.72813,0.54469
13,3,2,7,60,90,42,16,1,2,1,2,1,1,100,100,1.2299,2.3628,1,4,2,0.71916,0.38105
13,3,2,8,90,60,32,45,2,1,2,1,1,1,100,98.8737,2.0121,1.0793,1,1,3,0.73518,0.44312
13,3,2,9,60,90,38,16,2,2,2,2,1,1,98.2227,98.3854,2.1458,1.1461,1,3,4,1.1749,0.57107
13,3,2,10,60,60,42,35,1,2,1,2,1,1,99.362,100,1.029,2.5619,1,3,2,0.59062,0.29659
13,3,2,11,60,90,42,64,1,1,2,1,0,1,77.7148,88.1315,2.3125,1.5796,2,4,3,0.79728,0.4327
13,3,2,12,60,60,38,35,2,2,2,2,1,1,99.362,99.8503,1.5458,2.562,2,1,2,1.1386,0.41517
13,3,2,13,90,60,48,45,1,1,1,2,1,0,98.0599,54.7656,2.412,1.3958,1,1,3,1.1013,0.61446
13,3,2,14,90,60,32,45,2,1,2,2,1,0,99.8503,100,3.045,1.6789,2,4,2,0.94818,0.53791
13,3,2,15,90,60,48,35,1,2,1,2,1,1,99.5247,55.5794,2.5124,1.2796,1,4,2,1.3339,0.72413
13,3,2,16,60,60,38,35,2,2,2,2,1,1,98.8737,55.7422,1.6625,2.6455,2,3,4,1.5324,0.50764
13,3,2,17,90,90,48,64,1,1,1,1,1,1,99.8503,99.6875,1.3128,2.5291,2,2,3,0.66686,0.39373
13,3,2,18,60,90,38,64,2,1,2,1,1,1,99.6875,100,1.1295,2.3624,1,1,3,0.48126,0.44253
13,3,2,19,90,60,32,35,2,2,2,2,1,1,99.5247,99.6875,2.0459,3.4454,2,3,2,0.8205,0.37726
13,3,2,20,90,90,48,16,1,2,1,2,1,1,99.6875,100,1.2298,2.646,1,3,4,0.64372,0.41391
13,3,2,21,60,90,38,16,2,2,2,2,1,1,100,100,1.1797,2.2292,1,4,2,0.66765,0.49845
13,3,2,22,90,90,48,16,1,2,1,2,1,1,99.1992,99.5247,1.4126,3.795,1,2,4,0.68002,0.40739
13,3,2,23,90,90,48,16,1,2,2,2,0,1,98.8737,99.1992,1.113,2.146,1,4,3,0.77107,0.43938
13,3,2,24,60,90,42,64,1,1,2,1,0,1,99.5247,70.0651,1.3295,2.2625,1,3,1,1.0481,0.52202
13,3,2,25,60,60,42,45,1,1,2,1,0,1,76.901,99.362,1.7134,2.8297,2,1,4,1.1165,0.38652
13,3,3,1,60,60,42,45,1,1,2,2,0,0,99.6875,100,1.4121,2.3284,1,1,2,0.57246,0.36079
13,3,3,2,90,90,32,16,2,2,2,2,1,1,100,100,2.0789,0.84611,2,2,4,0.65565,0.38297
13,3,3,3,60,90,38,64,2,1,2,1,1,1,100,100,1.6627,2.729,2,2,3,0.66459,0.356
13,3,3,4,90,90,32,64,2,1,2,1,1,1,100,99.1992,1.4129,3.2622,2,1,4,0.67797,0.35959
13,3,3,5,90,60,32,45,2,1,2,1,1,1,99.362,100,1.3793,2.7455,2,2,3,0.96431,0.43595
13,3,3,6,60,90,38,16,2,2,2,2,1,1,99.362,99.5247,2.6119,1.5458,2,1,2,0.79061,0.42732
13,3,3,7,60,90,42,16,1,2,1,2,1,1,100,100,1.0793,2.129,1,2,1,0.67186,0.41608
13,3,3,8,60,90,38,64,2,1,2,2,1,0,99.362,95.944,1.2126,2.079,2,3,4,0.90709,0.42856
13,3,3,9,60,90,38,16,2,2,2,2,1,1,99.8503,99.8503,1.0461,1.9292,1,4,3,0.61408,0.4584
13,3,3,10,60,90,42,16,1,2,2,2,0,1,92.8516,91.0612,1.3129,2.1127,1,4,2,1.0991,0.49242
13,3,3,11,90,60,48,45,1,1,1,1,1,1,99.6875,100,2.7117,1.579,2,1,3,0.65471,0.46555
13,3,3,12,90,60,32,35,2,2,2,2,1,1,100,100,2.796,1.6132,1,2,1,0.55169,0.42059
13,3,3,13,60,90,42,64,1,1,2,1,0,1,100,99.8503,2.2123,1.2128,2,3,1,0.90116,0.61877
13,3,3,14,60,90,38,64,2,1,2,1,1,1,100,100,1.3458,2.2789,1,3,4,0.6538,0.40679
13,3,3,15,60,90,42,16,1,2,1,2,1,1,59.1602,99.8503,0.74623,1.9291,2,4,3,1.1185,0.47182
13,3,3,16,60,90,38,16,2,2,2,2,1,1,100,100,0.97941,1.9291,2,2,4,0.4955,0.49693
13,3,3,17,60,90,42,64,1,1,1,1,1,1,98.5482,99.0365,1.1127,2.0625,1,3,4,0.57368,0.47246
13,3,3,18,90,90,32,64,2,1,2,1,1,1,99.1992,99.1992,2.3464,1.3803,2,1,2,0.50521,0.36904
13,3,3,19,60,60,38,35,2,2,2,2,1,1,49.5573,55.2539,1.7636,1.0306,2,4,1,0.97931,0.2976
13,3,3,20,60,60,42,35,1,2,2,2,0,1,50.2083,50.0456,2.0289,1.0793,2,1,4,0.82944,0.35527
13,3,3,21,60,60,38,35,2,2,2,2,1,1,99.5247,99.6875,2.5722,1.556,1,4,3,0.59803,0.42472
13,3,3,22,90,60,48,35,1,2,1,2,1,1,100,100,1.2119,2.4615,1,1,4,0.51669,0.37116
13,3,3,23,60,60,42,35,1,2,1,2,1,1,100,100,1.2793,2.7954,1,3,4,0.60897,0.40336
13,3,3,24,90,60,48,45,1,1,1,1,1,1,100,53.6263,1.03,2.0629,1,1,4,0.9946,1.6217
13,3,3,25,90,90,48,64,1,1,1,1,1,1,100,100,1.4459,2.9121,2,2,4,0.86104,0.33379
13,3,4,1,60,60,42,45,1,1,2,1,0,1,63.0664,90.0846,2.6281,1.3953,1,2,3,1.2471,0.28911
13,3,4,2,90,60,32,35,2,2,2,1,1,0,99.362,100,1.8592,3.0755,1,1,2,0.44909,0.41944
13,3,4,3,90,90,32,64,2,1,2,1,1,1,100,100,3.0086,1.6925,1,1,2,0.59982,0.40314
13,3,4,4,60,90,38,64,2,1,2,2,1,0,99.8503,49.7201,2.2785,1.379,2,1,3,1.1036,0.39804
13,3,4,5,60,90,38,64,2,1,2,1,1,1,96.7578,94.3164,1.2783,2.4779,1,1,2,0.59143,0.40372
13,3,4,6,60,60,38,35,2,2,1,2,0,1,99.1992,98.7109,1.2294,2.2124,1,2,1,0.6202,0.98081
13,3,4,7,60,90,42,16,1,2,1,2,1,1,100,99.6875,0.96325,2.3294,1,3,2,0.60521,0.43455
13,3,4,8,60,60,38,45,2,1,2,1,1,1,99.5247,68.2747,1.6954,2.6452,1,4,1,0.73626,0.59219
13,3,4,9,90,90,32,16,2,2,2,2,1,1,100,99.8503,1.229,2.2286,1,2,1,0.50219,0.49179
13,3,4,10,60,90,42,16,1,2,2,2,0,1,82.9232,99.5247,1.0237,2.6732,2,3,2,1.1719,0.31413
13,3,4,11,60,90,42,64,1,1,1,1,1,1,99.5247,99.6875,1.5126,2.329,2,1,4,0.64623,0.4223
13,3,4,12,60,60,38,35,2,2,2,1,1,0,100,100,2.362,1.2625,2,1,2,0.56932,0.35244
13,3,4,13,60,60,42,45,1,1,1,1,1,1,99.5247,98.7109,1.1792,2.1789,1,3,2,0.71955,0.35781
13,3,4,14,60,60,38,45,2,1,2,1,1,1,100,79.3424,1.9946,0.96183,2,4,1,0.9806,0.29753
13,3,4,15,90,90,48,16,1,2,1,2,1,1,100,99.6875,1.4622,2.5285,2,1,3,0.84668,0.38701
13,3,4,16,60,90,38,16,2,2,2,2,1,1,100,99.6875,1.6623,2.8119,1,4,3,0.51633,0.40239
13,3,4,17,60,60,42,45,1,1,2,2,0,0,50.0456,49.8828,1.0795,1.7127,1,3,2,1.4519,0.31734
13,3,4,18,60,60,38,45,2,1,2,1,1,1,100,51.6732,1.229,2.5787,1,2,3,0.78523,0.37465
13,3,4,19,90,90,32,16,2,2,2,2,1,1,99.5247,100,2.5959,1.4464,1,1,4,0.55491,0.35353
13,3,4,20,60,90,42,16,1,2,2,2,0,1,87.4805,98.7109,3.929,2.5962,2,3,1,1.0753,0.80538
13,3,4,21,90,90,32,16,2,2,2,2,1,1,99.5247,100,1.5461,2.6291,1,2,4,0.67641,0.37362
13,3,4,22,90,90,48,16,1,2,1,2,1,1,100,100,1.3123,2.4952,2,2,3,0.85221,0.4043
13,3,4,23,60,60,42,35,1,2,2,2,0,1,99.362,65.5078,2.829,1.4464,1,3,1,0.8103,0.64345
13,3,4,24,90,90,48,64,1,1,2,1,0,1,100,99.8503,1.2124,2.2287,2,1,3,0.73335,0.50503
13,3,4,25,60,60,42,45,1,1,2,1,0,1,50.0456,100,3.0279,1.8951,2,3,4,0.9506,0.62805
13,4,1,1,60,90,38,16,2,2,2,2,1,1,99.6875,100,1.4617,2.7779,2,1,4,0.8441,0.55976
13,4,1,2,90,90,48,64,1,1,1,1,1,1,100,99.6875,2.8453,2.0791,1,1,4,0.72486,0.32242
13,4,1,3,60,60,42,35,1,2,1,2,1,1,64.8568,99.5247,1.129,2.2619,2,1,2,0.76461,0.3304
13,4,1,4,90,90,32,64,2,1,2,1,1,1,99.8503,100,1.1627,2.6289,1,3,4,0.51012,0.35038
13,4,1,5,60,60,38,45,2,1,2,1,1,1,100,99.8503,1.2265,2.3424,2,1,2,1.0798,0.39208
13,4,1,6,90,90,32,16,2,2,2,2,1,1,99.8503,99.8503,3.0623,1.8295,2,4,3,0.92009,0.4219
13,4,1,7,90,90,32,16,2,2,2,2,1,1,100,99.8503,3.3447,1.4456,2,1,2,0.89759,0.45847
13,4,1,8,60,90,38,16,2,2,2,2,1,1,84.2253,99.5247,1.3297,3.129,2,2,4,0.82242,0.56158
13,4,1,9,90,90,48,64,1,1,1,1,1,1,99.6875,100,1.2122,2.1453,1,2,1,0.7334,0.39526
13,4,1,10,90,90,48,64,1,1,1,1,1,1,99.8503,99.8503,0.84637,1.8795,1,2,4,0.61883,0.36356
13,4,1,11,90,60,32,45,2,1,2,1,1,1,100,100,2.0789,0.89612,1,3,4,0.53257,0.4036
13,4,1,12,60,60,42,45,1,1,2,2,0,0,50.3711,50.6966,0.9764,1.6095,1,1,4,0.67068,0.31706
13,4,1,13,60,90,38,64,2,1,2,1,1,1,100,100,1.662,2.7783,2,2,4,0.62259,0.4071
13,4,1,14,90,90,48,16,1,2,1,2,1,1,55.4167,99.8503,1.3291,2.862,2,1,3,1.1482,1.0163
13,4,1,15,60,60,42,45,1,1,2,1,0,1,90.5729,79.1797,1.2754,2.0251,1,1,3,0.69475,0.52832
13,4,1,16,60,90,42,16,1,2,1,2,1,1,99.1992,100,0.95938,2.1257,1,4,2,1.4294,0.35884
13,4,1,17,90,90,32,64,2,1,2,1,1,1,99.8503,99.8503,1.8791,3.0286,1,1,3,0.51621,0.35433
13,4,1,18,90,60,48,45,1,1,1,2,1,0,99.6875,99.362,1.4957,2.612,1,2,3,0.94789,0.38582
13,4,1,19,60,60,38,35,2,2,2,2,1,1,99.8503,100,0.94597,2.0957,1,2,3,0.61336,0.37675
13,4,1,20,60,90,38,64,2,1,2,1,1,1,79.1797,99.1992,4.3613,1.6625,2,1,2,0.85444,0.50377
13,4,1,21,60,60,42,45,1,1,2,2,0,0,75.9245,99.362,2.9124,1.4464,2,3,2,0.92149,0.3521
13,4,1,22,60,60,42,35,1,2,1,2,1,1,99.6875,100,1.0128,2.3792,2,3,2,0.8726,0.42517
13,4,1,23,90,60,32,35,2,2,2,2,1,1,99.8503,99.8503,1.0467,2.0964,2,2,1,1.352,0.40615
13,4,1,24,60,60,42,35,1,2,1,2,1,1,50.2083,50.0456,1.4628,2.1626,1,3,2,0.82344,0.30689
13,4,1,25,60,60,42,35,1,2,1,2,1,1,50.6966,50.2083,0.81273,1.4459,1,1,3,1.0039,0.43135
13,4,2,1,60,90,38,16,2,2,2,2,1,1,100,99.5247,1.1292,2.7121,1,3,2,0.7624,0.40759
13,4,2,2,60,60,42,45,1,1,1,1,1,1,77.5521,78.3659,3.6786,2.8621,2,2,3,0.79715,0.39422
13,4,2,3,60,60,42,35,1,2,2,1,0,0,100,50.2083,1.2458,2.3788,1,3,2,0.64662,0.91083
13,4,2,4,60,60,38,45,2,1,2,2,1,0,49.8828,51.8359,0.91372,2.2133,1,1,4,1.5936,0.40615
13,4,2,5,90,60,32,45,2,1,2,1,1,1,100,100,1.3637,2.58,2,2,1,0.73942,0.40883
13,4,2,6,90,60,32,35,2,2,2,2,1,1,99.6875,99.5247,1.2294,2.479,1,2,3,0.48859,0.35908
13,4,2,7,90,60,32,35,2,2,2,2,1,1,99.362,99.5247,2.762,1.0794,2,4,3,0.77879,0.43127
13,4,2,8,60,60,38,35,2,2,2,2,1,1,54.6029,99.5247,1.5459,2.5789,2,1,4,1.3155,0.3856
13,4,2,9,90,60,48,45,1,1,1,2,1,0,100,69.9023,1.0759,2.0922,1,2,3,0.69215,0.64142
13,4,2,10,60,60,42,45,1,1,2,2,0,0,99.8503,64.2057,1.229,2.1287,2,3,4,1.5562,0.52381
13,4,2,11,60,90,38,64,2,1,2,1,1,1,100,99.8503,1.0791,2.4287,2,4,3,1.0325,1.0291
13,4,2,12,60,90,42,64,1,1,1,1,1,1,100,99.6875,1.0131,2.346,1,2,4,0.60265,0.4397
13,4,2,13,60,60,38,45,2,1,1,1,0,1,100,100,0.91187,1.8783,2,2,1,1.741,0.37132
13,4,2,14,60,90,42,16,1,2,1,2,1,1,52.8125,99.6875,4.3281,3.3119,2,2,3,0.73069,0.61733
13,4,2,15,90,60,48,45,1,1,1,2,1,0,50.5339,51.3477,1.0798,1.5797,1,1,4,2.0691,0.2704
13,4,2,16,90,60,48,35,1,2,1,1,1,0,100,51.3477,1.3292,2.4954,1,3,1,0.96407,0.71408
13,4,2,17,90,60,32,45,2,1,2,1,1,1,100,51.6732,1.3792,2.3956,1,3,4,1.1273,0.91737
13,4,2,18,60,60,42,45,1,1,2,2,0,0,72.3438,98.0599,0.94573,2.5952,1,2,3,0.87389,0.28226
13,4,2,19,90,90,32,16,2,2,2,2,1,1,98.8737,100,1.0796,1.846,1,2,4,0.97323,0.36047
13,4,2,20,60,90,38,64,2,1,2,1,1,1,100,100,1.2617,2.4447,1,4,3,0.67729,0.48777
13,4,2,21,90,90,48,64,1,1,2,1,0,1,89.5964,98.5482,1.0798,1.8462,2,3,1,0.82014,0.48078
13,4,2,22,60,60,42,35,1,2,2,2,0,1,50.3711,98.5482,2.3296,1.5134,2,3,1,1.0957,0.45621
13,4,2,23,60,90,38,16,2,2,2,2,1,1,100,99.5247,2.3788,1.1627,1,1,2,0.69093,0.39598
13,4,2,24,90,90,48,16,1,2,2,2,0,1,99.1992,89.4336,2.4618,1.329,2,3,1,0.84765,0.57788
13,4,2,25,90,60,48,35,1,2,1,2,1,1,55.5794,98.3854,1.2628,2.4123,1,1,4,0.66415,0.25999
13,4,3,1,60,90,38,16,2,2,2,2,1,1,99.1992,100,1.5623,2.7952,1,3,1,0.54345,0.37258
13,4,3,2,90,90,48,64,1,1,1,1,1,1,100,99.8503,2.0957,1.1461,1,1,2,0.58742,0.39287
13,4,3,3,90,60,48,35,1,2,1,2,1,1,51.1849,99.6875,2.3457,1.4128,2,1,4,1.221,0.47038
13,4,3,4,60,60,38,45,2,1,2,2,1,0,100,67.4609,2.6466,1.0974,1,2,1,0.88081,0.41929
13,4,3,5,90,90,32,64,2,1,2,1,1,1,99.5247,99.5247,0.92961,3.4618,2,4,3,0.52048,0.43152
13,4,3,6,90,60,32,35,2,2,2,2,1,1,99.5247,100,2.6787,1.3294,2,1,4,0.56579,0.41259
13,4,3,7,90,60,32,35,2,2,2,2,1,1,98.2227,66.3216,2.229,0.97955,2,2,4,0.61035,0.35082
13,4,3,8,60,90,38,16,2,2,2,2,1,1,100,100,2.2454,1.2293,2,1,4,0.53033,0.21639
13,4,3,9,60,90,42,64,1,1,1,1,1,1,100,100,2.046,1.0464,1,2,4,0.61521,0.24117
13,4,3,10,60,60,42,45,1,1,1,2,1,0,100,67.1354,3.3626,1.2135,1,2,4,0.93087,0.68014
13,4,3,11,90,60,32,45,2,1,2,2,1,0,99.362,51.8359,2.2793,1.263,1,1,2,0.77157,1.2302
13,4,3,12,60,90,42,64,1,1,1,1,1,1,67.2982,100,2.1619,1.2624,2,2,3,0.64563,0.8637
13,4,3,13,90,60,32,45,2,1,2,2,1,0,100,51.3477,1.8628,1.1298,1,4,2,1.5747,0.49915
13,4,3,14,90,90,48,16,1,2,2,2,0,1,99.0365,93.8281,2.862,1.2793,1,2,3,0.61915,0.39732
13,4,3,15,90,60,48,45,1,1,1,2,1,0,100,79.9935,1.2921,2.4583,1,2,1,0.69323,0.50272
13,4,3,16,60,90,42,16,1,2,2,2,0,1,99.0365,98.5482,2.7286,1.5791,2,1,4,0.5564,0.40959
13,4,3,17,60,90,38,64,2,1,2,1,1,1,99.362,100,1.4791,2.8952,1,3,4,0.65714,0.24273
13,4,3,18,90,90,48,64,1,1,1,1,1,1,100,100,1.414,2.6302,1,3,1,0.59669,0.44905
13,4,3,19,90,60,32,35,2,2,2,2,1,1,99.6875,98.3854,2.2621,1.046,2,1,4,0.81689,0.2846
13,4,3,20,60,90,38,64,2,1,2,1,1,1,100,99.6875,1.5128,2.8456,1,1,2,0.52737,0.50019
13,4,3,21,60,60,42,45,1,1,2,1,0,1,86.6667,49.8828,1.7291,6.6607,2,3,2,3.7175,0.48686
13,4,3,22,60,60,42,35,1,2,2,1,0,0,100,99.8503,1.3627,2.7455,2,1,2,0.73401,0.45785
