Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition
28,2,1,0.453776042,0.948,1.775,32,cs
28,2,1,0.495442708,0.705,1.273,32,cs
28,1,1,0.529296875,0.558,1.401,32,cs
28,2,2,0.649739583,0.913,1.241,64,cs
28,1,1,0.131510417,0.767,1.138,16,cs
28,2,2,0.95703125,0.561,1.058,128,cs
28,2,2,0.251953125,0.693,1.12,32,cs
28,2,1,0.0546875,1.244,1.369,32,cs
28,1,1,0.891927083,0.612,1.39,128,cs
28,1,2,0.198567708,1.648,1.702,32,cs
28,2,1,0.116536458,1.627,1.157,16,cs
28,1,1,0.763020833,0.892,1.046,32,cs
28,1,1,0.510416667,0.552,1.269,64,cs
28,1,1,0.803385417,0.564,1.387,128,cs
28,1,1,0.821614583,0.589,1.436,128,cs
28,1,1,0.834635417,0.474,1.391,128,cs
28,2,1,0.029296875,0.978,1.706,16,cs
28,2,2,0.053385417,0.582,1.323,32,cs
28,2,1,0.055989583,0.792,1.614,16,cs
28,2,2,0.744791667,0.644,1.261,64,cs
28,2,2,0.557942708,0.604,1.506,16,cs
28,2,2,0.598958333,0.474,1.535,128,cs
28,2,2,0.66796875,0.727,1.689,16,cs
28,1,2,0.739583333,0.622,2.307,32,cs
28,2,2,0.821614583,0.842,1.538,64,cs
28,1,2,0.716145833,0.584,1.717,32,cs
28,1,1,0.552734375,0.555,1.044,128,cs
28,2,1,0.124348958,1.503,1.069,16,cs
28,2,2,0.094401042,0.775,1.103,16,cs
28,2,2,0.139322917,0.518,1.438,128,cs
28,1,1,0.117838542,0.665,1.297,16,cs
28,1,1,0.130859375,0.634,1.131,32,cs
28,1,1,0.069010417,0.714,1.275,64,cs
28,2,2,0.764322917,0.587,1.274,64,cs
28,1,1,0.664713542,0.553,1.27,32,cs
28,1,1,0.686848958,0.561,1.146,64,cs
28,2,2,0.671223958,0.628,1.192,64,cs
28,2,2,0.145182292,0.64,1.779,32,cs
28,1,1,0.669921875,0.503,1.694,64,cs
28,2,1,0.173828125,0.907,0.921,32,cs
28,2,1,0.182942708,0.854,0.915,32,cs
28,2,1,0.15234375,0.55,1.098,32,cs
28,2,2,0.171875,0.686,1.749,16,cs
28,1,1,0.973307292,0.492,1.285,128,cs
28,1,1,0.96484375,0.58,1.334,128,cs
28,2,2,0.9765625,0.625,1.154,128,cs
28,1,1,0.995442708,0.471,1.571,128,cs
28,1,1,0.018229167,0.949,1.28,32,cs
28,2,2,0.84765625,0.503,1.306,128,cs
28,2,2,0.521484375,0.619,1.715,16,cs
28,1,1,0.839192708,0.538,1.419,32,cs
28,1,1,0.841145833,0.566,1.215,32,cs
28,1,1,0.803385417,0.497,1.492,128,cs
28,1,1,0.825520833,0.469,1.312,128,cs
28,1,1,0.833984375,0.471,1.125,64,cs
28,1,1,0.731119792,0.597,1.181,32,cs
28,2,1,0.026041667,0.588,1.572,64,cs
28,2,2,0.776692708,0.524,1.08,128,cs
28,1,1,0.752604167,0.489,1.386,64,cs
28,1,1,0.667317708,0.62,1.369,64,cs
28,1,1,0.609375,0.633,1.981,32,cs
28,2,2,0.025390625,0.765,1.734,16,cs
28,2,1,0.080078125,1.82,1.656,16,cs
28,2,1,0.131510417,0.543,1.517,16,cs
28,2,2,0.953776042,0.695,1.224,64,cs
28,1,1,0.75,0.613,1.075,128,cs
28,2,2,0.7734375,0.569,0.858,128,cs
28,1,1,0.740885417,0.616,1.194,64,cs
28,1,1,0.755208333,1.712,1.102,128,cs
28,2,2,0.79296875,0.613,0.709,64,cs
28,1,1,0.817708333,0.711,2.841,16,cs
28,1,1,0.798177083,0.528,1.633,64,cs
28,1,1,0.806640625,0.642,1.616,16,cs
28,1,1,0.725260417,0.575,1.571,16,cs
28,1,1,0.796223958,0.61,2.372,16,cs
28,1,1,0.830078125,0.596,1.946,64,cs
28,1,1,0.776692708,0.531,1.485,64,cs
28,2,1,0.267578125,0.564,1.375,32,cs
28,2,2,0.70703125,0.752,1.214,128,cs
28,1,1,0.095052083,0.714,1.633,16,cs
28,2,2,0.6953125,0.609,1.229,64,cs
28,2,2,0.20703125,0.745,1.38,32,cs
28,2,2,0.494140625,0.514,1.365,16,cs
28,1,1,0.705078125,0.591,1.415,128,cs
28,1,1,0.362630208,0.598,1.399,32,cs
28,2,1,0.512369792,0.772,1.594,32,cs
28,1,1,0.603515625,0.463,1.185,32,cs
28,2,1,0.194661458,0.603,1.531,32,cs
28,1,2,0.208984375,0.485,1.517,16,cs
28,1,1,0.705078125,0.549,1.222,64,cs
28,1,1,0.748046875,0.424,1.426,64,cs
28,1,1,0.774739583,0.509,1.665,32,cs
28,1,1,0.666015625,0.448,1.039,32,cs
28,2,1,0.779296875,0.581,2.058,64,cs
28,1,1,0.636067708,0.514,1.088,32,cs
28,2,2,0.951171875,0.463,1.069,128,cs
28,1,1,0.696614583,0.506,1.108,64,cs
28,1,1,0.051432292,1.039,0.75,16,cs
28,2,2,0.984375,1.107,1.048,128,cs
28,1,1,0.033854167,0.733,1.159,16,cs
28,2,2,0.7890625,0.621,0.7,64,cs
28,2,1,0.01953125,0.961,0.92,16,cs
28,1,2,0.361328125,0.846,1.8,64,cs
28,2,2,0.76171875,0.485,0.762,64,cs
28,1,1,0.627604167,0.774,0.878,16,cs
28,2,2,0.684244792,0.873,0.874,32,cs
28,2,2,0.713541667,0.667,0.8,64,cs
28,2,2,0.805989583,0.625,2.118,16,cs
28,1,2,0.264973958,0.543,1.513,32,cs
28,1,1,0.814453125,0.491,1.96,128,cs
28,1,1,0.350260417,0.569,1.62,16,cs
28,1,1,0.222005208,0.506,1.028,16,cs
28,2,2,0.532552083,0.681,1.332,16,cs
28,2,2,0.509114583,0.492,1.771,128,cs
28,2,2,0.24609375,0.587,1.129,16,cs
28,1,1,0.208333333,0.519,1.553,128,cs
28,1,1,0.184244792,0.539,1.127,128,cs
28,2,1,0.704427083,1.117,1.221,64,cs
28,1,1,0.23046875,0.491,1.156,64,cs
28,2,2,0.494791667,0.554,1.051,32,cs
28,2,2,0.497395833,0.666,1.177,16,cs
28,2,2,0.509765625,0.614,1.787,16,cs
28,1,2,0.51171875,0.851,1.401,16,cs
28,1,2,0.294270833,1.666,1.462,32,cs
28,2,2,0.704427083,0.664,1.407,64,cs
28,2,2,0.518229167,0.68,1.28,32,cs
28,1,2,0.513020833,1.067,1.645,64,cs
28,2,2,0.514973958,0.66,1.598,32,cs
28,2,1,0.673828125,0.783,1.398,16,cs
28,1,1,0.759765625,0.626,1.552,64,cs
28,1,1,0.138020833,0.806,1.948,32,cs
28,2,2,0.489583333,0.604,1.05,64,cs
28,1,1,0.160807292,0.899,0.95,32,cs
28,2,1,0.305989583,0.701,2.919,32,cs
28,2,2,0.896484375,0.569,0.934,128,cs
28,1,1,0.707682292,0.468,1.692,128,cs
28,2,2,0.83203125,1.191,1.396,32,cs
28,2,2,0.854166667,0.577,1.083,64,cs
28,1,1,0.842447917,0.509,0.889,64,cs
28,2,2,0.817708333,0.552,0.985,64,cs
28,1,1,0.881510417,0.577,1.436,128,cs
28,2,2,0.889973958,0.486,1.534,128,cs
28,1,1,0.926432292,0.529,1.423,128,cs
28,1,1,0.138020833,0.923,1.307,32,cs
28,2,2,0.771484375,0.529,1.738,128,cs
28,1,1,0.078125,0.535,1.435,16,cs
28,1,1,0.135416667,0.665,1.026,16,cs
28,1,1,0.984375,0.58,1.313,128,cs
28,2,2,0.951822917,0.498,1.362,128,cs
28,1,1,0.05859375,0.596,1.36,32,cs
28,1,1,0.873046875,0.49,1.205,128,cs
28,1,1,0.809895833,0.443,1.275,128,cs
28,1,1,0.290364583,0.599,1.273,16,cs
28,1,1,0.15234375,0.701,1.371,32,cs
28,1,1,0.13671875,0.58,1.505,64,cs
28,1,1,0.104817708,0.565,1.265,32,cs
28,1,1,0.375,1.769,1.461,64,cs
28,2,1,0.282552083,0.877,2.31,32,cs
28,1,1,0.2109375,0.704,1.287,16,cs
28,2,2,0.070963542,0.807,1.305,32,cs
28,1,1,0.865885417,0.614,1.457,128,cs
28,1,2,0.845703125,1.442,1.216,64,cs
28,2,2,0.8671875,0.584,1.327,128,cs
28,1,1,0.884114583,0.615,1.425,64,cs
28,1,1,0.874348958,0.512,2.731,128,cs
28,1,1,0.137369792,1.115,1.158,16,cs
28,2,1,0.395182292,1.835,1.068,32,cs
28,2,2,0.629557292,1.159,0.859,128,cs
28,2,2,0.546875,1.154,0.565,64,cs
28,1,1,0.592447917,0.595,0.411,16,cs
28,1,1,0.793619792,0.621,0.849,128,cs
28,2,2,0.731119792,0.81,1.007,16,cs
28,2,2,0.7265625,0.914,1.105,64,cs
28,1,1,0.749348958,0.648,0.997,128,cs
28,1,2,0.030598958,1.178,1.01,16,cs
28,2,2,0.586588542,0.97,1.108,32,cs
28,2,2,0.543619792,0.612,0.663,32,cs
28,1,1,0.627604167,0.652,1.009,64,cs
28,2,2,0.25390625,1.015,1.078,16,cs
28,1,1,0.969401042,0.691,0.87,32,cs
28,2,2,0.785807292,0.631,0.617,128,cs
28,2,2,0.78125,0.537,1.982,64,cs
28,1,1,0.738932292,0.457,1.785,128,cs
28,2,2,0.154947917,0.61,1.307,16,cs
28,1,1,0.1875,0.604,1.297,16,cs
28,1,1,0.74609375,0.486,1.398,128,cs
28,1,1,0.143229167,0.856,1.161,32,cs
28,2,2,0.634114583,0.553,1.887,128,cs
28,2,2,0.560546875,0.741,1.149,128,cs
28,2,2,0.508463542,0.606,1.709,32,cs
28,2,2,0.524739583,0.536,1.302,32,cs
28,1,2,0.471354167,0.639,1.491,32,cs
28,2,2,0.502604167,0.505,1.787,128,cs
28,2,2,0.776692708,0.629,1.181,128,cs
28,2,2,0.123697917,0.698,1.358,16,cs
28,1,2,0.208984375,0.572,1.165,16,cs
28,1,1,0.102213542,0.661,1.375,32,cs
28,1,1,0.115885417,0.699,1.372,64,cs
28,2,1,0.141276042,0.434,1.625,128,cs
28,2,2,0.516276042,2.275,1.325,64,cs
28,2,1,0.729166667,0.975,1.273,16,cs
28,2,2,0.229166667,0.65,1.206,32,cs
28,2,2,0.701822917,0.534,1.112,128,cs
28,2,1,0.054036458,0.799,1.331,32,cs
28,2,1,0.098958333,1.27,1.156,16,cs
28,2,1,0.155598958,0.605,1.395,16,cs
28,2,1,0.09375,0.49,1.395,16,cs
28,2,2,0.494791667,0.687,1.382,64,cs
28,2,2,0.578776042,0.664,1.457,128,cs
28,1,2,0.474609375,0.716,1.266,16,cs
28,1,2,0.302083333,0.481,1.409,16,cs
28,1,1,0.699869792,0.481,1.608,64,cs
28,2,1,0.298177083,0.643,1.471,16,cs
28,2,2,0.505859375,0.687,2.07,128,cs
28,2,2,0.485677083,0.592,1.161,16,cs
28,2,1,0.179036458,0.758,1.53,16,cs
28,2,1,0.267578125,0.659,1.541,32,cs
28,1,1,0.292317708,0.656,1.598,16,cs
28,2,1,0.103515625,0.581,1.996,64,cs
28,2,2,0.787760417,0.568,1.404,128,cs
28,1,2,0.483072917,0.605,1.575,16,cs
28,2,2,0.849609375,0.561,1.383,128,cs
28,1,1,0.81640625,0.473,1.496,128,cs
28,1,1,0.181640625,0.551,1.314,32,cs
28,2,1,0.214192708,0.718,1.585,32,cs
28,1,1,0.713541667,0.573,1.345,64,cs
28,2,1,0.3671875,0.61,1.835,32,cs
28,1,1,0.805989583,0.464,1.163,128,cs
28,1,1,0.177734375,0.504,1.321,16,cs
28,1,1,0.742838542,0.525,1.095,64,cs
28,1,1,0.787760417,0.524,1.232,128,cs
28,1,1,0.83203125,0.441,1.121,128,cs
28,2,2,0.76953125,0.558,1.094,128,cs
28,1,1,0.783854167,0.547,1.882,32,cs
28,1,1,0.725260417,0.426,1.562,32,cs
28,1,1,0.081380208,0.505,1.319,16,cs
28,1,1,0.748046875,1.029,1.688,16,cs
28,2,2,0.247395833,0.821,0.577,16,cs
28,1,1,0.827473958,0.532,0.842,32,cs
28,1,1,0.768229167,0.532,0.855,64,cs
28,1,1,0.682291667,0.674,0.69,64,cs
28,1,1,0.748046875,0.512,1.46,64,cs
28,2,2,0.828776042,0.771,1.005,128,cs
28,2,2,0.796223958,0.55,1.857,128,cs
28,1,1,0.735026042,0.889,1.05,16,cs
28,2,2,0.8203125,0.64,1.763,64,cs
28,2,2,0.737630208,0.742,0.9,64,cs
28,2,2,0.738932292,0.997,0.951,128,cs
28,2,2,0.720703125,0.648,0.802,128,cs
28,2,2,0.749348958,1.265,1.127,16,cs
28,1,1,0.7421875,0.782,0.992,128,cs
28,2,1,0.533854167,0.796,0.652,16,cs
28,2,2,0.843098958,0.803,0.702,128,cs
28,2,2,0.801432292,0.48,1.539,64,cs
28,1,1,0.817708333,0.551,1.226,64,cs
28,2,2,0.709635417,0.545,1.439,128,cs
28,1,1,0.777994792,0.516,1.388,128,cs
28,2,2,0.77734375,0.486,2.734,64,cs
28,1,1,0.751302083,0.496,1.324,64,cs
28,2,2,0.791666667,0.651,1.225,16,cs
28,2,2,0.770182292,0.511,1.753,64,cs
28,2,2,0.755859375,0.615,1.753,128,cs
29,1,1,0.735677083,0.536,5.683,64,cpas
29,1,1,0.692708333,0.473,1.634,64,cpas
29,1,1,0.563802083,0.535,2.244,64,cpas
29,1,1,0.559895833,0.444,1.543,64,cpas
29,2,1,0.358072917,0.497,1.78,32,cpas
29,1,1,0.597005208,0.505,1.205,64,cpas
29,2,2,0.557291667,0.539,1.118,64,cpas
29,1,1,0.483723958,0.57,2.217,16,cpas
29,1,1,0.636067708,0.449,2.158,128,cpas
29,2,2,0.522786458,0.424,2.418,16,cpas
29,1,1,0.54296875,0.384,1.235,64,cpas
29,1,1,0.740885417,0.48,1.349,128,cpas
29,2,2,0.51171875,0.476,2.691,32,cpas
29,1,1,0.493489583,0.433,1.688,16,cpas
29,1,2,0.314453125,0.38,1.567,16,cpas
29,2,2,0.294270833,0.779,2.797,16,cpas
29,1,1,0.340494792,0.341,1.449,32,cpas
29,1,1,0.486979167,0.51,2.403,64,cpas
29,2,2,0.524088542,0.475,1.123,64,cpas
29,2,2,0.591145833,0.404,3.089,128,cpas
29,1,1,0.418619792,0.663,0.971,16,cpas
29,1,2,0.265625,0.921,1.629,32,cpas
29,2,1,0.2578125,1.058,1.331,32,cpas
29,1,2,0.294921875,0.773,3.146,16,cpas
29,2,2,0.545572917,0.493,1.458,64,cpas
29,2,2,0.505208333,0.543,1.538,64,cpas
29,1,1,0.495442708,0.558,10.459,128,cpas
29,2,2,0.447265625,0.586,1.239,16,cpas
29,2,1,0.264322917,0.765,2.31,16,cpas
29,2,2,0.309895833,0.502,1.156,16,cpas
29,1,1,0.399739583,0.504,2.413,64,cpas
29,2,2,0.360026042,0.532,1.105,16,cpas
29,2,2,0.33203125,0.878,2.808,128,cpas
29,1,1,0.61328125,0.513,0.997,128,cpas
29,2,2,0.533203125,0.547,1.329,64,cpas
29,1,2,0.283854167,0.817,1.606,32,cpas
29,1,1,0.51953125,0.497,2.573,64,cpas
29,2,2,0.533203125,0.597,0.98,64,cpas
29,2,2,0.261067708,1.081,1.207,32,cpas
29,1,1,0.436848958,0.658,1.884,64,cpas
29,2,2,0.690755208,0.54,0.953,128,cpas
29,1,1,0.518229167,0.505,1.825,32,cpas
29,2,2,0.259114583,0.747,1.964,32,cpas
29,1,1,0.461588542,0.519,2.472,64,cpas
29,2,2,0.496744792,0.563,1.784,32,cpas
29,1,1,0.707682292,0.581,2.636,128,cpas
29,1,1,0.477864583,0.572,1.52,64,cpas
29,1,1,0.369140625,0.574,2.126,16,cpas
29,1,1,0.4921875,0.543,1.329,64,cpas
29,1,1,0.559244792,0.519,1.458,64,cpas
29,2,2,0.570963542,0.628,2.655,32,cpas
29,1,1,0.2890625,0.667,0.907,16,cpas
29,1,1,0.255859375,0.973,1.334,32,cpas
29,1,1,0.25390625,0.812,2.424,32,cpas
29,2,2,0.336588542,0.749,0.959,32,cpas
29,2,2,0.259765625,1.387,5.414,16,cpas
29,2,2,0.400390625,0.533,1.404,64,cpas
29,1,1,0.429036458,0.709,1.953,64,cpas
29,2,2,0.372395833,0.453,4.459,32,cpas
29,2,2,0.469401042,0.481,2.281,64,cpas
29,1,1,0.305989583,0.527,0.984,32,cpas
29,2,2,0.278645833,0.367,2.308,32,cpas
29,2,2,0.270182292,0.605,1.336,16,cpas
29,2,2,0.330078125,0.549,0.987,16,cpas
29,1,1,0.2890625,0.495,1.115,16,cpas
29,2,2,0.3125,0.405,0.938,16,cpas
29,1,1,0.268229167,0.562,1.198,64,cpas
29,2,2,0.579427083,0.538,1.305,128,cpas
29,2,2,0.48828125,0.514,2.353,32,cpas
29,2,2,0.569661458,0.506,0.861,64,cpas
29,2,2,0.595052083,0.611,1.001,64,cpas
29,2,2,0.527994792,0.475,1.859,16,cpas
29,2,2,0.309244792,0.541,1.401,16,cpas
29,1,2,0.266276042,0.552,1.415,32,cpas
29,1,1,0.680989583,0.698,3.509,128,cpas
29,1,1,0.762369792,0.509,5.162,128,cpas
29,1,1,0.811848958,0.482,1.368,128,cpas
29,1,1,0.8359375,0.593,1.203,128,cpas
29,2,1,0.522786458,0.875,3.857,16,cpas
29,1,1,0.479817708,0.621,0.948,16,cpas
29,1,1,0.632161458,0.491,0.809,64,cpas
29,1,1,0.622395833,0.524,1.121,64,cpas
29,1,1,0.507161458,0.516,1.724,16,cpas
29,1,1,0.489583333,0.435,3.549,32,cpas
29,1,1,0.688802083,0.464,0.785,128,cpas
29,1,1,0.506510417,0.458,3.442,32,cpas
29,2,1,0.311848958,0.841,0.922,32,cpas
29,1,1,0.282552083,0.774,1.133,32,cpas
29,1,1,0.643229167,1.947,0.945,128,cpas
29,1,1,0.680989583,0.476,1.992,64,cpas
29,1,1,0.494791667,0.624,1.77,16,cpas
29,1,1,0.703125,0.488,1.398,128,cpas
29,2,1,0.493489583,0.489,1.58,32,cpas
29,1,1,0.736328125,0.461,0.971,128,cpas
29,2,2,0.488932292,0.615,1.155,32,cpas
29,1,1,0.287760417,0.64,2.112,16,cpas
29,1,1,0.555989583,0.534,2.033,32,cpas
29,2,2,0.518880208,0.449,0.869,64,cpas
29,1,1,0.736328125,0.408,1.096,128,cpas
29,1,1,0.504557292,0.536,1.064,16,cpas
29,2,2,0.695963542,0.559,1.002,128,cpas
29,2,2,0.505859375,0.507,0.967,16,cpas
29,1,1,0.742838542,0.465,0.902,128,cpas
29,1,2,0.505859375,0.555,1.981,32,cpas
29,1,1,0.263020833,1.217,2.224,32,cpas
29,2,2,0.6328125,0.465,4.482,64,cpas
29,2,2,0.580078125,0.447,1.154,64,cpas
29,2,2,0.764322917,0.452,1.313,128,cpas
29,2,2,0.837239583,0.515,1.039,128,cpas
29,1,2,0.614583333,0.506,2.192,32,cpas
29,1,2,0.656901042,0.702,0.817,16,cpas
29,2,2,0.763020833,0.504,0.92,128,cpas
29,1,1,0.875651042,0.694,0.825,128,cpas
29,2,2,0.613932292,0.465,0.691,16,cpas
29,1,1,0.493489583,0.513,1.436,16,cpas
29,2,2,0.453125,0.528,1.171,32,cpas
29,2,2,0.738932292,0.53,0.779,128,cpas
29,2,2,0.795572917,0.452,0.679,128,cpas
29,2,2,0.824869792,0.387,1.376,64,cpas
29,2,2,0.475260417,0.437,1.185,16,cpas
29,1,2,0.472005208,0.567,3.412,32,cpas
29,2,2,0.674479167,0.513,0.689,128,cpas
29,2,2,0.725911458,0.398,0.948,64,cpas
29,1,2,0.52734375,0.355,1.104,16,cpas
29,2,2,0.637369792,0.43,0.68,16,cpas
29,1,2,0.430989583,0.473,1.45,32,cpas
29,1,1,0.328125,0.539,1.049,64,cpas
29,1,1,0.73046875,0.542,0.952,128,cpas
29,2,2,0.259765625,0.449,1.364,32,cpas
29,1,2,0.264322917,0.517,1.31,32,cpas
29,2,2,0.732421875,0.458,0.807,128,cpas
29,2,2,0.59765625,0.44,3.805,64,cpas
29,1,1,0.32421875,0.582,0.845,16,cpas
29,2,2,0.268229167,0.653,1.527,16,cpas
29,2,2,0.717447917,0.462,1.024,128,cpas
29,2,2,0.2734375,0.67,1.267,32,cpas
29,1,1,0.257161458,0.534,1.445,16,cpas
29,2,2,0.512369792,0.463,1.648,64,cpas
29,2,2,0.537109375,0.442,0.92,64,cpas
29,2,2,0.679036458,0.385,0.863,128,cpas
29,1,2,0.317708333,0.444,1.037,32,cpas
29,2,2,0.583333333,0.405,0.752,64,cpas
29,2,2,0.28125,0.524,1.073,16,cpas
29,2,2,0.709635417,0.363,0.971,128,cpas
29,2,2,0.350911458,0.467,0.666,32,cpas
29,2,2,0.28125,0.427,1.113,16,cpas
29,2,2,0.721354167,0.354,0.997,128,cpas
29,1,2,0.48046875,0.448,1.336,16,cpas
29,1,1,0.662109375,0.482,1.039,128,cpas
29,2,2,0.735677083,0.409,1.154,128,cpas
29,2,1,0.4765625,0.406,1.889,16,cpas
29,1,1,0.397786458,0.696,0.769,32,cpas
29,1,1,0.544270833,0.451,0.853,64,cpas
29,1,1,0.507161458,0.595,0.753,16,cpas
29,2,2,0.62109375,0.434,0.72,64,cpas
29,2,1,0.52734375,0.796,1.004,32,cpas
29,1,1,0.73046875,0.444,1.049,128,cpas
29,2,1,0.39453125,0.582,0.688,16,cpas
29,2,2,0.268229167,0.538,1.457,32,cpas
29,2,1,0.255208333,0.821,1.356,32,cpas
29,2,2,0.483723958,0.553,4.659,32,cpas
29,2,2,0.623046875,0.526,1.07,64,cpas
29,2,2,0.746744792,0.446,0.993,128,cpas
29,1,1,0.46484375,0.491,1.112,16,cpas
29,1,1,0.365234375,0.636,0.704,32,cpas
29,2,2,0.506510417,0.502,1.604,64,cpas
29,2,2,0.521484375,0.423,1.028,64,cpas
29,2,2,0.507161458,0.534,1.521,32,cpas
29,1,1,0.666015625,0.443,0.669,128,cpas
29,1,1,0.526692708,0.525,0.827,16,cpas
29,1,1,0.718098958,0.419,0.944,128,cpas
29,1,1,0.604166667,0.557,0.676,64,cpas
29,2,2,0.4609375,0.453,0.914,32,cpas
29,1,1,0.514973958,0.399,0.769,64,cpas
29,2,2,0.517578125,0.447,0.756,64,cpas
29,2,1,0.432942708,0.426,0.938,16,cpas
29,2,2,0.647786458,0.359,0.748,128,cpas
29,1,1,0.556640625,0.352,0.66,64,cpas
29,2,2,0.680338542,0.481,0.848,128,cpas
29,1,1,0.485677083,0.458,0.654,16,cpas
29,2,2,0.633463542,0.448,0.568,128,cpas
29,2,2,0.6953125,0.497,0.56,128,cpas
29,2,1,0.35546875,1.095,1.505,16,cpas
29,1,1,0.653645833,0.502,0.737,128,cpas
29,1,1,0.58984375,0.505,5.593,32,cpas
29,1,1,0.662109375,0.465,0.833,128,cpas
29,1,1,0.657552083,0.438,0.837,128,cpas
29,1,1,0.494140625,0.428,1.161,32,cpas
29,1,1,0.552083333,0.507,0.752,16,cpas
29,2,2,0.654947917,0.482,0.775,128,cpas
29,1,1,0.51953125,0.511,1.265,32,cpas
29,2,2,0.597005208,0.354,0.648,128,cpas
30,1,2,0.05078125,1.116,0.851,16,cpas
30,1,1,0.610677083,0.634,1.473,128,cpas
30,1,1,0.213541667,0.777,1.591,32,cpas
30,2,2,0.202473958,0.77,1.338,32,cpas
30,1,1,0.528645833,0.686,0.776,128,cpas
30,1,2,0.45703125,1.722,0.64,16,cpas
30,2,2,0.389322917,1.233,0.966,32,cpas
30,2,1,0.311848958,0.858,1.496,32,cpas
30,1,2,0.324869792,1.031,1.204,16,cpas
30,2,2,0.263020833,2.007,1.169,16,cpas
30,2,2,0.574869792,1.268,1.218,128,cpas
30,1,1,0.600260417,1.339,0.735,64,cpas
30,2,2,0.541015625,1.132,0.936,32,cpas
30,2,2,0.514322917,0.902,1.262,16,cpas
30,2,2,0.507161458,0.969,2.281,16,cpas
30,2,2,0.490885417,0.976,0.928,16,cpas
30,2,2,0.491536458,1.297,1.058,16,cpas
30,1,2,0.3359375,2.396,1.368,16,cpas
30,2,2,0.545572917,1.978,1.449,64,cpas
30,2,2,0.638671875,0.714,0.71,64,cpas
30,1,2,0.621744792,4.752,1.27,16,cpas
30,1,2,0.543619792,0.596,0.819,16,cpas
30,2,2,0.56640625,1.282,1.062,16,cpas
30,1,1,0.630208333,0.75,1.296,128,cpas
30,2,1,0.454427083,0.986,1.345,32,cpas
30,2,2,0.6171875,0.547,1.092,64,cpas
30,1,1,0.581380208,0.777,1.315,16,cpas
30,1,1,0.559244792,0.851,0.722,16,cpas
30,1,2,0.61328125,1.796,0.814,32,cpas
30,1,1,0.776041667,0.926,1.14,128,cpas
30,1,1,0.778645833,0.643,1.311,32,cpas
30,2,2,0.846354167,0.706,1.049,64,cpas
30,2,2,0.871744792,0.537,0.985,64,cpas
30,1,2,0.571614583,1.483,0.68,16,cpas
30,1,2,0.464192708,0.842,0.848,32,cpas
30,2,2,0.782552083,0.678,1.097,64,cpas
30,2,2,0.764322917,0.966,0.953,16,cpas
30,2,2,0.598958333,0.771,0.888,16,cpas
30,2,2,0.795572917,0.676,1.273,128,cpas
30,2,2,0.774739583,0.591,1.103,64,cpas
30,2,2,0.657552083,0.624,0.764,32,cpas
30,1,2,0.526041667,1.305,0.904,64,cpas
30,2,2,0.796875,0.628,0.688,128,cpas
30,2,2,0.442057292,1.152,0.882,32,cpas
30,1,1,0.861328125,1.065,1.068,128,cpas
30,2,2,0.584635417,0.9,0.552,16,cpas
30,1,1,0.861328125,0.879,0.717,128,cpas
30,2,2,0.561197917,0.686,1.033,64,cpas
30,1,1,0.782552083,0.777,0.909,64,cpas
30,2,2,0.802083333,0.516,0.849,128,cpas
30,2,2,0.764973958,0.452,1.009,64,cpas
30,2,2,0.924479167,0.528,0.942,128,cpas
30,1,2,0.537109375,1.345,0.604,16,cpas
30,2,2,0.576171875,0.641,1.296,32,cpas
30,1,1,0.4765625,1.02,0.66,32,cpas
30,1,1,0.385416667,1.465,0.901,16,cpas
30,2,1,0.238932292,0.738,1.028,16,cpas
30,1,1,0.347005208,1.054,0.719,16,cpas
30,1,1,0.655598958,0.722,1.264,64,cpas
30,2,2,0.58203125,0.869,1.505,32,cpas
30,1,1,0.763671875,0.6,0.943,64,cpas
30,1,1,0.544270833,0.782,1.04,32,cpas
30,2,2,0.824869792,0.612,0.645,128,cpas
30,2,2,0.776041667,0.514,0.912,32,cpas
30,1,2,0.54296875,0.95,0.663,32,cpas
30,1,1,0.793619792,0.896,1.12,64,cpas
30,2,2,0.42578125,0.996,0.691,32,cpas
30,1,1,0.804036458,0.697,0.836,64,cpas
30,2,2,0.800130208,0.569,0.882,64,cpas
30,1,2,0.393229167,0.829,0.788,16,cpas
30,1,1,0.3984375,0.808,0.641,16,cpas
30,1,1,0.831380208,0.619,0.655,128,cpas
30,2,1,0.563151042,0.772,0.864,32,cpas
30,2,2,0.43359375,0.97,1.112,16,cpas
30,2,2,0.412109375,0.619,0.62,64,cpas
30,2,2,0.895182292,0.65,0.613,128,cpas
30,2,2,0.641276042,0.71,0.755,16,cpas
30,1,1,0.798177083,0.641,1.179,64,cpas
30,2,2,0.520182292,0.676,1.125,32,cpas
30,1,1,0.787109375,0.614,0.883,128,cpas
30,2,2,0.485677083,1.027,1.612,32,cpas
30,1,1,0.525390625,0.948,1.128,32,cpas
30,2,1,0.233723958,0.909,1.051,16,cpas
30,1,1,0.778645833,0.696,0.947,64,cpas
30,1,1,0.77734375,0.611,0.996,32,cpas
30,1,1,0.83984375,0.508,1.009,128,cpas
30,2,1,0.429036458,0.793,0.49,16,cpas
30,2,1,0.2421875,0.792,0.844,16,cpas
30,1,1,0.608072917,0.671,0.848,64,cpas
30,1,1,0.3515625,0.784,0.777,32,cpas
30,2,2,0.67578125,0.595,1.136,64,cpas
30,1,2,0.233723958,1.203,1.321,16,cpas
30,2,2,0.410807292,0.805,0.837,16,cpas
