"Subj_idx","Run","Block","Trial","Difficulty_col","Difficulty_let","Number_blues","Number_os","Stimulus_col","Stimulus_let","Response_col","Response_let","Accuracy_col","Accuracy_let","RT_dec_col","RT_dec_let","Confidence_col","Confidence_let","RT_confidence_col","RT_confidence_let","Taskorder","Locationchoice_col","Locationchoice_let","Initposconf_col","Initposconf_let"
21,4,4,12,60,90,38,24,2,2,2,2,1,1,1.0319,0.3233,100,100,0.2499,0.21652,1,2,2,94.1983,76.9975
21,4,4,13,90,90,29,56,2,1,2,1,1,1,0.28889,0.68152,100,100,0.23322,0.21652,2,2,1,79.5499,52.4725
21,4,4,14,90,60,51,37,1,2,1,2,1,1,0.40834,0.31809,100,100,0.24986,0.23318,1,1,1,60.7955,91.313
21,4,4,15,60,60,38,37,2,2,1,2,0,1,0.76914,0.1674,73.6683,76.7756,0.2665,0.28322,1,1,2,73.6683,76.7756
21,4,4,16,90,90,51,56,1,1,1,1,1,1,0.74681,0.55158,100,100,0.18326,0.23326,2,2,2,60.4625,90.9801
21,4,4,17,90,90,51,24,1,2,1,1,1,0,1.1349,0.38975,70.1172,50,0.31658,0.24999,2,1,1,66.2331,67.6758
21,4,4,18,60,90,42,56,1,1,1,1,1,1,0.62608,0.31682,100,100,0.28322,0.14994,1,1,1,59.2418,60.1296
21,4,4,19,60,90,42,24,1,2,1,2,1,1,0.62919,0.32975,100,100,0.14989,0.19988,1,2,1,64.2356,81.5474
21,4,4,20,90,90,29,24,2,2,2,2,1,1,0.34397,0.41367,100,100,0.2499,0.33322,2,1,1,53.4712,72.8915
21,4,4,21,60,60,42,43,1,1,1,2,1,0,0.70862,1.358,89.3155,76.7756,0.44979,0.38318,2,2,1,86.7631,79.106
21,4,4,22,90,60,51,43,1,1,1,2,1,0,0.48811,0.34167,100,100,0.23328,0.24993,1,2,1,89.9814,82.4352
21,4,4,23,60,90,38,24,2,2,2,2,1,1,0.34438,0.38951,100,100,0.16658,0.19993,2,2,1,68.8965,59.1309
21,4,4,24,60,90,38,56,2,1,2,1,1,1,0.46699,0.5286,100,100,0.23322,0.19992,2,2,2,81.4364,74.2232
22,1,1,1,90,90,53,97,1,1,1,1,1,1,2.2948,1.0817,100,100,2.0658,0.83299,1,1,2,52.6944,57.5772
22,1,1,2,90,60,53,29,1,2,1,1,1,0,0.68012,2.2438,100,50.0311,0.61638,0.58303,2,1,2,58.0211,97.0836
22,1,1,3,60,60,37,51,2,1,2,2,1,0,1.6916,1.162,50.0311,50.0311,0.51641,0.43313,1,1,2,64.6795,59.4638
22,1,1,4,60,60,37,51,2,1,2,1,1,1,0.97937,0.93319,50.0311,50.0311,0.88296,0.41644,2,1,1,86.7631,57.2443
22,1,1,5,60,60,37,51,2,1,2,1,1,1,0.65417,0.68982,50.0311,50.0311,0.4332,0.58309,2,2,1,57.4663,92.5337
22,1,1,6,90,90,53,97,1,1,1,1,1,1,0.45061,0.88888,100,100,0.71635,0.66637,1,1,2,85.6534,66.3441
22,1,1,7,90,60,53,51,1,1,2,2,0,0,0.45997,1.8586,100,50.0311,0.34985,0.89964,2,2,1,97.9714,62.0162
22,1,1,8,90,60,53,29,1,2,1,2,1,1,0.85241,2.3138,100,50.0311,0.36659,0.36655,2,2,1,73.1135,62.793
22,1,1,9,60,60,43,51,1,1,1,2,1,0,0.63672,0.82332,100,50.0311,0.88295,0.64971,1,1,2,86.4302,92.6447
22,1,1,10,90,90,27,-17,2,2,2,2,1,1,0.73389,1.833,100,77.5524,0.43316,1.0329,2,1,2,88.8716,87.318
22,1,1,11,90,90,53,-17,1,2,1,2,1,1,0.75956,2.7093,100,50,0.51647,0.79967,2,1,2,60.3516,80.5487
22,1,1,12,90,60,53,29,1,2,1,2,1,1,1.9432,0.81059,61.3503,50.0311,3.1488,0.43313,1,2,1,51.5847,68.3416
22,1,1,13,60,90,37,-17,2,2,2,2,1,1,3.0869,0.40631,50.0311,100,0.983,0.36646,1,2,1,80.8816,73.2244
22,1,1,14,90,60,27,29,2,2,2,2,1,1,1.2233,2.0227,100,50.0311,0.4831,0.43309,2,2,2,70.5611,59.1309
22,1,1,15,60,90,43,-17,1,2,2,2,0,1,0.70998,1.5174,50.0311,100,0.5664,1.0996,2,2,1,87.0961,56.4675
22,1,1,16,60,90,43,-17,1,2,2,2,0,1,1.0202,1.1506,50.0311,100,0.58316,0.48311,2,1,2,83.5449,80.2157
22,1,1,17,60,90,37,-17,2,2,1,2,0,1,3.1947,0.75251,50.0311,100,1.2995,0.36646,1,2,1,76.2207,99.3031
22,1,1,18,60,60,37,51,2,1,2,1,1,1,0.89025,0.80474,100,50.0311,0.81632,0.41648,1,2,1,67.4538,56.4675
22,1,1,19,60,90,37,97,2,1,2,1,1,1,1.5905,0.75427,50.0311,100,1.4161,0.63303,2,2,1,63.0149,87.429
22,1,1,20,60,60,43,51,1,1,1,2,1,0,0.65603,0.77628,50.0311,50.0311,0.73302,0.41644,2,2,1,84.6547,64.3466
22,1,1,21,60,90,37,97,2,1,2,1,1,1,1.1684,0.81137,50.0311,100,0.49979,0.43314,1,1,2,68.0087,81.2145
22,1,1,22,90,90,53,-17,1,2,1,2,1,1,0.81608,0.4837,100,100,0.74969,0.83298,1,2,1,55.5797,54.47
22,1,1,23,90,90,27,97,2,1,2,1,1,1,0.82121,0.58718,100,100,0.71636,0.38317,1,1,1,98.0824,97.8604
22,1,1,24,90,60,27,29,2,2,2,2,1,1,0.66104,2.2196,100,50.0311,0.56638,0.44988,1,1,2,80.3267,78.2182
22,1,2,1,60,90,43,-17,1,2,1,2,1,1,2.0458,1.1544,50.0311,100,0.51654,0.8163,2,1,2,98.8592,96.9727
22,1,2,2,90,60,53,51,1,1,1,2,1,0,0.77346,0.41806,100,50.0311,0.46653,0.54984,1,1,2,83.7669,98.1934
22,1,2,3,60,60,43,29,1,2,2,2,0,1,0.45482,0.96924,50.0311,50.0311,0.4498,0.54974,2,1,2,72.0037,54.47
22,1,2,4,90,90,27,97,2,1,2,1,1,1,0.52754,0.6728,100,100,0.71643,0.91627,2,1,1,55.2468,53.0273
22,1,2,5,60,90,37,97,2,1,2,1,1,1,0.51457,0.59421,100,100,0.74967,0.61644,2,1,1,57.0224,75.3329
22,1,2,6,90,60,53,51,1,1,1,2,1,0,0.59257,0.90417,100,50.0311,1.3162,0.5498,2,2,1,52.8054,78.4402
22,1,2,7,60,90,43,-17,1,2,1,2,1,1,0.97326,0.82915,100,100,0.39983,0.44983,1,1,2,77.3304,63.3478
22,1,2,8,90,90,27,97,2,1,2,1,1,1,0.60298,0.60486,100,100,0.46648,0.38317,1,2,2,68.7855,92.8667
22,1,2,9,90,60,27,29,2,2,2,1,1,0,0.44091,0.67272,100,50.0311,0.33317,0.44981,2,1,1,78.5511,79.4389
22,1,2,10,60,90,43,97,1,1,1,1,1,1,0.72432,1.2803,100,50.0311,0.81632,0.83297,2,1,1,62.1271,60.1296
22,1,2,11,60,60,43,29,1,2,2,2,0,1,0.22655,1.3788,50.0311,50.0311,0.88298,0.41655,2,2,1,98.8592,50.475
22,1,2,12,60,60,37,29,2,2,2,2,1,1,0.50593,0.83674,100,50.0311,0.43313,0.39978,2,1,1,95.53,59.9077
22,1,2,13,90,60,27,51,2,1,2,1,1,1,0.9311,0.64252,98.4153,50.0311,0.34984,0.56642,1,2,1,66.0112,55.3578
22,1,2,14,90,90,27,-17,2,2,2,2,1,1,1.1468,0.4485,100,100,0.39978,0.58305,1,2,1,86.4302,97.8604
22,1,2,15,60,90,43,97,1,1,2,1,0,1,0.77595,0.83228,100,50.0311,0.56641,1.3161,2,2,2,71.7818,67.3429
22,1,2,16,60,60,37,29,2,2,1,1,0,0,0.7667,0.89271,70.1172,50.0311,5.3646,0.63305,1,2,2,89.0936,64.7905
22,1,2,17,60,60,37,29,2,2,1,1,0,0,0.80395,0.61509,50.0311,50.0311,0.54984,1.0496,1,2,1,61.1284,91.424
22,1,2,18,90,90,53,97,1,1,1,1,1,1,0.6774,0.44443,100,50.0311,1.8659,0.54975,1,2,1,54.581,91.8679
22,1,2,19,60,60,37,51,2,1,1,2,0,0,0.36024,1.5972,50.0311,50.0311,0.56649,0.51651,2,2,1,88.9826,92.3118
22,1,2,20,90,60,27,51,2,1,2,2,1,0,0.19608,0.57795,50.0311,50.0311,0.38312,0.36651,2,2,1,62.2381,82.4352
22,1,2,21,60,90,43,97,1,1,2,1,0,1,1.568,0.43924,50.0311,100,0.39982,0.43313,1,2,1,89.8704,77.6634
22,1,2,22,90,60,53,29,1,2,1,2,1,1,0.90298,0.38725,100,50.0311,0.93294,0.94959,1,2,1,77.5524,98.7482
22,1,2,23,90,90,27,-17,2,2,2,2,1,1,2.0193,0.85646,50.0311,100,0.83299,0.46646,1,2,1,74.3342,60.5735
22,1,2,24,90,90,53,-17,1,2,1,2,1,1,0.68178,0.47174,100,100,0.36648,0.63303,1,2,1,85.9863,84.3217
22,1,3,1,90,90,27,97,2,1,2,1,1,1,0.49956,0.9458,100,100,0.48314,1.3161,2,2,1,73.6683,75.7768
22,1,3,2,60,60,37,51,2,1,2,1,1,1,0.71541,0.20708,100,50.9189,0.41649,0.43313,1,2,1,84.5437,59.5748
22,1,3,3,60,60,37,51,2,1,1,1,0,1,0.25506,0.86223,51.0298,50.0311,0.58304,0.54973,2,2,1,79.106,93.4215
22,1,3,4,90,90,53,97,1,1,1,1,1,1,0.5115,0.80195,100,100,0.58305,0.58308,2,1,2,72.8915,65.0124
22,1,3,5,90,90,27,-17,2,2,2,2,1,1,0.37457,0.88161,100,100,0.7663,0.63307,2,1,2,57.3553,55.3578
22,1,3,6,90,60,27,29,2,2,2,2,1,1,0.38137,0.98217,100,50.0311,0.46652,1.4327,2,2,1,81.4364,94.6422
22,1,3,7,60,90,37,97,2,1,2,1,1,1,0.69913,0.80655,50.0311,100,0.54978,0.63308,1,2,2,94.0874,52.6944
22,1,3,8,60,60,37,51,2,1,2,2,1,0,0.43531,0.96333,100,50.0311,0.83298,0.6164,2,2,2,99.1921,95.752
22,1,3,9,90,60,53,51,1,1,1,2,1,0,0.52784,0.72572,100,50.0311,0.54973,0.38316,2,2,1,73.1135,65.7892
22,1,3,10,60,90,43,97,1,1,1,2,1,0,0.88863,0.57638,100,79.6609,0.61642,2.2825,1,2,1,58.465,93.9764
22,1,3,11,90,90,53,97,1,1,1,2,1,0,0.71215,0.68102,100,50.0311,0.99956,0.64973,1,1,2,91.646,93.0886
22,1,3,12,90,60,53,29,1,2,2,2,0,1,0.47184,0.78585,100,100,0.783,0.59972,2,1,2,70.6721,68.1197
22,1,3,13,60,90,37,-17,2,2,1,1,0,0,1.8557,0.57947,100,99.3031,0.58307,0.86637,1,1,2,69.8952,66.1222
22,1,3,14,60,90,43,-17,1,2,1,2,1,1,0.80201,0.60714,100,100,0.58307,0.76637,2,2,1,51.3627,60.0186
22,1,3,15,60,90,37,97,2,1,2,2,1,0,0.62298,0.8321,100,50.0311,0.54981,1.8326,1,1,2,56.1346,71.4489
22,1,3,16,60,60,43,29,1,2,2,1,0,0,0.47182,0.21952,50,50.0311,0.54983,0.49975,1,1,2,98.4153,77.1085
22,1,3,17,90,60,53,51,1,1,1,1,1,1,0.45863,0.93236,100,50.0311,0.59977,0.33324,2,2,1,87.8729,68.2306
22,1,3,18,60,60,43,51,1,1,1,1,1,1,0.81315,0.16454,100,50.0311,0.43312,0.54974,1,2,1,52.1396,96.8617
22,1,3,19,60,90,43,-17,1,2,1,2,1,1,0.44402,0.58141,100,100,0.34984,0.43311,2,1,1,98.8592,71.2269
22,1,3,20,90,90,53,-17,1,2,1,2,1,1,0.90813,0.35847,100,100,0.39982,0.4998,1,2,1,67.7868,57.2443
22,1,3,21,90,60,27,29,2,2,2,2,1,1,0.63268,0.28055,100,50.0311,0.34983,0.38312,1,2,1,93.9764,79.3279
22,1,3,22,60,60,37,29,2,2,1,2,0,1,0.6923,0.6709,100,50.475,0.48312,0.83298,1,1,2,79.106,89.0936
22,1,3,23,90,60,27,29,2,2,2,2,1,1,0.5903,1.2227,100,50,0.41649,0.41655,1,1,2,67.7868,97.7495
22,1,3,24,90,90,53,-17,1,2,1,2,1,1,0.4144,0.66636,100,100,0.29993,0.39981,2,1,1,99.0811,58.465
22,1,4,1,60,60,43,29,1,2,1,1,1,0,0.83106,0.48148,50,50.0311,1.1329,0.56639,1,2,1,64.2356,87.0961
22,1,4,2,90,60,27,51,2,1,2,1,1,1,0.67239,0.30403,100,50.0311,0.44979,0.44979,1,2,1,73.1135,74.6671
22,1,4,3,90,60,53,29,1,2,1,1,1,0,0.31463,1.2405,100,50.0311,0.39988,0.44977,2,1,2,71.5598,83.9888
22,1,4,4,60,60,43,51,1,1,1,1,1,1,0.37029,0.76948,50.0311,50.0311,0.36646,0.36646,2,2,1,50.6969,60.5735
22,1,4,5,90,90,53,97,1,1,1,1,1,1,0.50365,1.6873,100,50.0311,0.34982,0.54984,2,1,2,71.1159,94.0874
22,1,4,6,90,90,27,97,2,1,2,1,1,1,1.806,0.40091,76.5536,70.1172,0.86633,3.1321,1,2,1,69.7843,79.217
22,1,4,7,60,90,43,-17,1,2,1,2,1,1,1.3799,0.53249,100,100,1.3328,0.44989,1,2,1,70.894,96.0849
22,1,4,8,90,60,27,51,2,1,2,1,1,1,0.54793,0.53284,100,100,0.31653,0.6164,1,2,1,87.8729,79.8828
22,1,4,9,60,60,37,29,2,2,1,1,0,0,0.29724,0.65835,50.0311,100,0.59975,0.46645,2,2,1,88.3168,96.8617
22,1,4,10,60,60,37,51,2,1,2,1,1,1,0.55799,0.12952,100,50.0311,0.69966,0.36659,1,1,2,62.0162,68.6745
22,1,4,11,60,90,37,-17,2,2,2,2,1,1,0.20793,0.53252,50.0311,100,0.46638,0.59973,2,2,1,99.1921,83.5449
22,1,4,12,90,90,53,-17,1,2,1,2,1,1,0.69426,0.51808,100,100,0.38324,0.833,2,2,1,94.6422,59.1309
22,1,4,13,60,90,37,97,2,1,2,1,1,1,0.41289,0.6257,50.0311,100,0.36649,0.38315,2,2,1,59.0199,92.9776
22,1,4,14,60,60,37,51,2,1,2,1,1,1,0.74502,1.5145,100,50.0311,0.34987,0.41656,1,1,2,58.1321,53.5822
22,1,4,15,60,90,37,-17,2,2,2,2,1,1,0.80725,0.52582,70.2282,100,2.3157,0.56644,2,2,1,50.0311,65.2344
22,1,4,16,90,90,53,-17,1,2,1,2,1,1,1.1127,0.5785,70.4501,100,2.2824,0.38318,2,1,1,55.2468,94.3093
22,1,4,17,60,90,43,-17,1,2,1,2,1,1,0.46719,0.84716,50.0311,100,1.0996,0.78298,2,1,2,58.465,94.6422
22,1,4,18,90,60,27,51,2,1,1,2,0,0,0.45003,1.408,100,50.0311,0.69968,0.88298,2,1,2,69.2294,96.7507
22,1,4,19,90,90,27,-17,2,2,2,1,1,0,0.60601,0.73761,100,50.0311,0.48311,0.48311,1,2,1,72.7805,56.6895
22,1,4,20,60,90,43,-17,1,2,1,1,1,0,0.57265,0.5841,100,50.0311,0.3999,0.49977,1,2,1,98.9702,71.005
22,1,4,21,90,60,53,51,1,1,1,2,1,0,0.51533,0.85776,100,52.4725,0.38316,0.59975,1,2,1,95.641,94.3093
22,1,4,22,90,60,53,29,1,2,1,2,1,1,0.72695,0.7787,99.4141,50.0311,0.58309,0.54977,1,2,2,98.8592,71.5598
22,1,4,23,60,60,43,51,1,1,1,2,1,0,0.58829,0.44902,99.4141,50.0311,0.63308,0.41647,1,2,1,50.253,76.7756
22,1,4,24,90,90,27,97,2,1,2,1,1,1,1.2905,0.68275,100,100,0.66638,0.48321,2,1,2,63.1259,90.2033
22,2,1,1,90,90,53,-17,1,2,1,2,1,1,1.3447,0.6934,100,100,0.68305,0.53307,1,1,2,99.0811,51.9176
22,2,1,2,60,90,37,-17,2,2,1,2,0,1,0.45535,0.9046,50.0311,100,0.54982,1.1162,2,1,2,51.1408,62.2381
22,2,1,3,60,90,43,97,1,1,1,1,1,1,0.41291,0.67303,100,100,0.48309,0.58309,2,1,1,53.1383,51.1408
22,2,1,4,60,90,43,-17,1,2,1,2,1,1,1.736,0.41018,50.0311,100,0.51646,1.3661,1,2,1,85.6534,60.6845
22,2,1,5,60,60,37,51,2,1,2,2,1,0,0.71485,1.7417,65.5673,50.0311,1.2328,0.41649,2,2,2,56.1346,73.0025
22,2,1,6,60,60,43,29,1,2,2,2,0,1,0.34622,1.5515,50,50.0311,0.56653,0.53313,2,2,1,72.5586,92.0898
22,2,1,7,60,60,43,29,1,2,1,1,1,0,0.6154,0.22757,50.0311,50.0311,0.43315,0.34988,1,2,1,54.359,55.6907
22,2,1,8,90,90,53,-17,1,2,1,2,1,1,0.48675,0.95924,100,100,0.58311,0.74981,2,2,1,53.3603,91.424
22,2,1,9,60,60,37,29,2,2,2,2,1,1,0.93813,0.33446,100,50.0311,0.76633,0.44989,1,1,2,55.0249,80.3267
22,2,1,10,90,90,53,97,1,1,1,1,1,1,0.70434,0.35161,100,100,0.41646,0.54975,1,2,1,85.3205,88.3168
22,2,1,11,60,90,43,97,1,1,1,1,1,1,0.84365,0.49325,50.0311,100,1.2162,0.51649,1,1,1,92.3118,71.4489
22,2,1,12,90,60,53,51,1,1,1,1,1,1,0.42298,0.71782,100,50.0311,0.34983,0.84966,2,2,1,98.5263,76.3317
22,2,1,13,90,90,27,-17,2,2,2,2,1,1,0.74031,0.78028,100,100,0.46643,0.38315,1,2,2,71.2269,94.7532
22,2,1,14,60,90,43,-17,1,2,1,2,1,1,0.52738,1.213,100,50.0311,0.41646,0.84966,2,1,1,97.5275,69.2294
22,2,1,15,90,60,27,51,2,1,2,2,1,0,0.30922,0.90715,100,50.0311,0.64971,0.44982,2,1,2,77.4414,72.1147
22,2,1,16,60,60,37,29,2,2,2,1,1,0,0.43593,0.74784,100,50.0311,0.26652,0.36648,2,1,2,92.5337,69.3404
22,2,1,17,90,60,27,51,2,1,2,2,1,0,0.45942,0.15346,100,50.0311,0.34981,0.34992,1,2,1,65.9002,56.0236
22,2,1,18,90,90,53,97,1,1,1,2,1,0,0.32852,0.84761,100,50.0311,0.44978,0.31653,2,1,2,75.6658,78.6621
22,2,1,19,90,60,27,29,2,2,2,2,1,1,0.46389,0.17718,100,50.0311,0.54975,0.31652,1,2,1,59.9077,64.0137
22,2,1,20,90,60,27,51,2,1,2,1,1,1,0.44363,0.64459,100,50.0311,0.34981,0.46644,2,2,2,80.7706,77.3304
22,2,1,21,90,90,53,97,1,1,1,1,1,1,0.6712,0.7379,100,100,0.41645,0.4831,1,2,2,73.2244,50.0311
22,2,1,22,90,60,27,51,2,1,2,2,1,0,0.52399,1.0591,100,50.0311,0.54975,0.34983,1,1,1,99.747,55.9126
22,2,1,23,60,60,37,51,2,1,1,1,0,1,0.64524,0.79993,100,50.0311,0.38315,0.34981,2,2,2,56.2456,78.5511
22,2,1,24,60,90,37,-17,2,2,1,2,0,1,0.76593,0.60121,100,50.0311,0.38317,0.43318,1,2,1,61.2393,92.4228
22,2,2,1,90,90,53,-17,1,2,1,2,1,1,1.3615,0.59892,100,100,0.66639,0.58307,1,1,2,64.5685,62.793
22,2,2,2,90,60,53,51,1,1,2,1,0,1,3.883,0.58328,51.6957,50.0311,1.0829,0.59973,1,1,2,91.535,69.5623
22,2,2,3,90,60,53,51,1,1,1,1,1,1,1.2147,1.3825,98.8592,50.0311,0.44986,0.59979,1,2,1,85.3205,59.4638
22,2,2,4,60,60,37,51,2,1,2,2,1,0,0.34555,1.1796,50.0311,50.0311,0.29984,0.48315,2,2,1,82.8791,66.1222
22,2,2,5,90,90,27,-17,2,2,1,2,0,1,1.1968,0.49524,50.0311,88.4277,0.64977,0.3998,1,2,2,73.4464,58.576
22,2,2,6,60,60,37,29,2,2,2,1,1,0,0.4116,1.3919,100,50.0311,0.38315,0.31652,2,2,1,95.1971,68.0087
22,2,2,7,60,90,37,-17,2,2,1,2,0,1,0.87637,0.79683,50.0311,100,0.53318,0.36651,2,2,1,94.3093,92.4228
22,2,2,8,60,60,37,51,2,1,2,1,1,1,0.092237,0.60126,50.0311,50.0311,0.56641,0.44988,2,2,1,68.4526,98.9702
22,2,2,9,60,90,37,97,2,1,2,1,1,1,0.6981,0.45743,100,100,0.63307,0.46645,1,1,2,50.364,52.5835
22,2,2,10,90,90,27,-17,2,2,2,2,1,1,0.41729,0.95847,50.0311,100,0.31651,0.51645,2,1,2,62.9039,55.6907
22,2,2,11,90,90,27,97,2,1,2,1,1,1,0.55747,1.4736,50.0311,100,0.63304,0.28327,1,1,1,81.8803,76.3317
22,2,2,12,90,90,53,-17,1,2,1,1,1,0,0.49964,0.77597,100,50.0311,0.31653,0.36662,1,1,2,93.0886,64.2356
22,2,2,13,60,90,37,97,2,1,1,1,0,1,0.56679,0.53993,50.0311,100,0.38314,0.58307,2,2,1,54.0261,65.1234
22,2,2,14,90,60,53,29,1,2,1,1,1,0,0.57518,0.15469,100,50.0311,0.31651,0.29984,1,1,2,80.8816,56.9114
22,2,2,15,60,60,37,51,2,1,1,2,0,0,0.43282,0.4785,100,50.0311,0.34982,0.61637,1,1,2,79.4389,78.2182
22,2,2,16,90,60,53,29,1,2,1,2,1,1,0.68802,0.1002,100,50.0311,0.53311,0.46641,1,1,2,58.0211,58.354
22,2,2,17,60,90,43,-17,1,2,2,2,0,1,1.0801,1.2699,100,50.0311,0.34991,0.53309,1,1,2,73.7793,88.7607
22,2,2,18,60,90,43,-17,1,2,1,2,1,1,0.50085,0.61131,50.0311,100,0.38324,0.54975,2,1,1,91.535,65.1234
22,2,2,19,90,90,27,-17,2,2,1,2,0,1,0.66489,0.79849,65.0124,100,1.1163,0.49981,2,2,1,54.8029,63.1259
22,2,2,20,60,90,43,-17,1,2,2,2,0,1,0.43336,0.64646,50.0311,100,1.0329,0.29985,2,2,1,90.3143,50.475
22,2,2,21,60,60,43,51,1,1,1,2,1,0,1.1154,0.063811,50.0311,50.0311,0.33319,0.44987,1,2,1,72.1147,57.9102
22,2,2,22,90,60,53,51,1,1,1,2,1,0,0.44237,1.0027,100,50.0311,0.44977,0.34985,2,1,1,71.2269,66.3441
22,2,2,23,90,60,27,51,2,1,2,1,1,1,0.51588,1.0547,74.1122,50.0311,1.2495,0.38319,2,2,2,88.8716,70.4501
22,2,2,24,60,60,43,51,1,1,1,1,1,1,0.48486,0.62192,60.1296,50.0311,3.3321,0.5164,2,2,1,95.1971,79.8828
22,2,3,1,60,90,37,97,2,1,2,1,1,1,0.40129,0.91575,50.0311,100,0.89959,0.38321,2,1,2,86.4302,94.5312
22,2,3,2,90,90,27,-17,2,2,2,2,1,1,0.57022,0.52232,100,100,0.41646,0.51651,1,1,1,55.6907,80.6596
22,2,3,3,60,60,43,29,1,2,1,2,1,1,0.44157,0.90165,50.0311,50.0311,0.36647,0.53306,2,1,2,64.1246,89.6484
22,2,3,4,60,90,43,97,1,1,2,1,0,1,0.58648,0.70541,99.1921,100,0.54977,0.38315,1,1,2,79.4389,98.5263
22,2,3,5,60,90,43,-17,1,2,1,2,1,1,0.4712,0.57611,50.0311,50.0311,0.59974,2.6156,2,1,1,70.783,98.1934
22,2,3,6,90,90,27,97,2,1,2,1,1,1,0.47712,0.5453,100,100,0.41643,0.61644,2,1,1,97.3056,91.646
22,2,3,7,90,60,27,29,2,2,2,1,1,0,0.47286,0.89568,100,50.0311,0.53315,0.41657,2,2,1,70.0062,74.1122
22,2,3,8,90,90,27,-17,2,2,2,2,1,1,0.87118,0.79548,100,100,0.59972,0.51641,1,2,2,90.6472,73.5574
22,2,3,9,90,90,53,97,1,1,1,1,1,1,0.62781,0.5441,100,100,0.4498,0.34988,1,2,2,66.2331,86.3192
22,2,3,10,90,90,53,-17,1,2,1,2,1,1,0.45183,1.302,100,100,0.44985,0.78303,2,2,1,77.9963,60.7955
22,2,3,11,60,60,37,51,2,1,2,1,1,1,0.91567,1.0131,50.0311,50.0311,0.48311,1.3994,1,2,1,87.7619,96.3068
22,2,3,12,90,60,53,51,1,1,1,1,1,1,0.38551,0.82745,100,50.0311,0.54976,0.49977,2,2,2,85.6534,73.5574
22,2,3,13,90,90,27,-17,2,2,2,2,1,1,0.51082,0.48247,100,100,0.56642,0.2666,2,2,1,80.4377,77.8853
22,2,3,14,60,60,43,51,1,1,1,2,1,0,0.91202,0.24928,100,50.0311,0.26652,0.44978,1,1,2,68.3416,79.5499
22,2,3,15,90,60,27,51,2,1,2,2,1,0,0.54232,0.60339,100,50.0311,0.48311,0.33318,2,1,1,74.1122,81.6584
22,2,3,16,60,90,43,97,1,1,1,1,1,1,0.60375,0.40693,100,100,0.48316,0.38317,1,2,1,83.5449,95.9739
22,2,3,17,60,90,37,97,2,1,2,1,1,1,0.86693,0.40634,100,80.4377,0.59972,4.9481,1,2,1,66.677,63.6808
22,2,3,18,60,60,43,29,1,2,1,2,1,1,0.42493,0.91556,100,50.0311,0.64968,0.53309,2,1,2,64.4576,85.7644
22,2,3,19,60,60,37,51,2,1,2,1,1,1,0.79066,0.55729,100,100,0.61641,0.6664,2,2,2,52.4725,61.1284
22,2,3,20,90,60,27,29,2,2,2,1,1,0,0.60674,0.16643,100,50.0311,0.41653,0.46648,1,2,1,72.8915,88.9826
22,2,3,21,60,90,43,-17,1,2,1,2,1,1,0.52038,0.63579,50.0311,100,0.4331,0.38315,2,2,2,61.5723,81.6584
22,2,3,22,60,60,43,29,1,2,2,2,0,1,0.86567,0.48528,50.0311,50.0311,0.28319,0.58307,1,1,2,79.217,94.6422
22,2,3,23,90,60,27,51,2,1,2,1,1,1,0.50007,0.18921,100,50.5859,0.28321,0.783,1,1,2,94.4203,93.6435
22,2,3,24,90,60,53,29,1,2,1,1,1,0,0.44292,0.74683,100,50.142,0.4498,0.36649,1,1,2,65.9002,76.3317
22,2,4,1,60,90,43,97,1,1,1,2,1,0,0.67219,0.56598,100,50.0311,0.51645,0.38312,1,2,1,51.0298,96.8617
22,2,4,2,60,60,43,29,1,2,1,1,1,0,0.31541,0.66962,50.0311,50.0311,0.41644,0.39979,2,2,1,64.4576,95.3081
22,2,4,3,60,90,37,-17,2,2,2,2,1,1,0.46653,0.56581,52.5835,100,0.43321,0.46646,2,1,1,55.3578,92.5337
22,2,4,4,90,60,27,51,2,1,2,1,1,1,0.58824,0.50697,50.0311,50.0311,0.43318,0.3165,1,1,2,96.6397,70.783
22,2,4,5,60,60,43,51,1,1,1,2,1,0,0.54193,0.31049,100,50.0311,0.31656,0.51643,1,1,2,95.1971,83.212
22,2,4,6,60,60,43,51,1,1,1,1,1,1,0.46483,0.47811,100,50.0311,0.46647,0.43314,1,1,2,87.207,98.0824
22,2,4,7,90,60,27,51,2,1,2,2,1,0,0.90888,0.51021,100,50.0311,0.51649,0.48311,1,2,1,61.1284,96.3068
22,2,4,8,60,90,43,-17,1,2,1,2,1,1,0.36595,0.60245,50.0311,100,0.48309,0.74967,2,2,1,63.5698,95.0861
22,2,4,9,90,60,27,29,2,2,2,2,1,1,0.35872,1.0088,100,50,0.43313,0.4165,2,2,1,96.7507,82.8791
22,2,4,10,90,90,27,-17,2,2,2,2,1,1,0.46904,0.60772,100,50.0311,0.53307,0.76633,2,1,1,96.1958,53.1383
22,2,4,11,90,90,53,97,1,1,2,1,0,1,0.43612,0.61705,50.0311,100,0.38314,0.44981,2,2,1,59.9077,70.0062
22,2,4,12,90,90,27,97,2,1,2,1,1,1,0.42225,0.52816,100,100,0.6497,0.51643,2,2,1,69.6733,72.8915
22,2,4,13,60,60,37,51,2,1,2,2,1,0,0.28719,0.64951,100,50.0311,0.34991,0.3332,2,2,1,97.1946,58.354
22,2,4,14,90,90,53,97,1,1,1,1,1,1,0.9603,0.49043,100,100,0.71644,0.58304,1,2,1,50.9189,68.7855
